ticker,VCYT US Equity
2014-03-24,-1.8467
2014-03-25,-6.4424
2014-03-26,1.1578
2014-03-27,-1.4458
2014-03-28,-0.2445
2014-03-31,4.9632
2014-04-01,-0.4086
2014-04-02,-0.9965
2014-04-03,-1.3618000000000001
2014-04-04,-5.2221
2014-04-07,-10.703
2014-04-08,3.4752
2014-04-09,-2.7416
2014-04-10,-5.7082
2014-04-11,0.8221
2014-04-14,-1.705
2014-04-15,-1.5836999999999999
2014-04-16,2.3755
2014-04-17,-0.4491
2014-04-21,-1.8045
2014-04-22,10.7963
2014-04-23,-6.0815
2014-04-24,-2.8698
2014-04-25,-2.5758
2014-04-28,1.5552000000000001
2014-04-29,-0.3828
2014-04-30,-1.5373
2014-05-01,3.4348
2014-05-02,1.6604
2014-05-05,2.4499
2014-05-06,-5.5072
2014-05-07,1.6871
2014-05-08,-5.1282
2014-05-09,3.3386
2014-05-12,-2.7692
2014-05-13,-0.2373
2014-05-14,1.6653
2014-05-15,0.0
2014-05-16,1.17
2014-05-19,1.1565
2014-05-20,0.5335
2014-05-21,0.9098
2014-05-22,3.6814
2014-05-23,6.5942
2014-05-27,2.9572000000000003
2014-05-28,1.6837
2014-05-29,0.1948
2014-05-30,-1.361
2014-06-02,-4.0079
2014-06-03,-0.2053
2014-06-04,-1.7833
2014-06-05,0.419
2014-06-06,3.8943
2014-06-09,0.4016
2014-06-10,2.4667
2014-06-11,-4.3591
2014-06-12,-0.4762
2014-06-13,1.7772000000000001
2014-06-16,-0.2015
2014-06-17,-1.8843
2014-06-18,2.4691
2014-06-19,0.8032
2014-06-20,8.0345
2014-06-23,3.3805
2014-06-24,-0.2973
2014-06-25,3.3989
2014-06-26,0.9227
2014-06-27,-0.5714
2014-06-30,-1.6092
2014-07-01,-0.5257
2014-07-02,-3.347
2014-07-03,-2.6731
2014-07-07,-1.8102
2014-07-08,-1.9072
2014-07-09,-1.1666
2014-07-10,-2.1639
2014-07-11,-2.4129
2014-07-14,-3.1593
2014-07-15,-0.5674
2014-07-16,-0.0713
2014-07-17,-2.641
2014-07-18,3.0792
2014-07-21,0.7112
2014-07-22,0.2825
2014-07-23,1.4085
2014-07-24,2.6389
2014-07-25,-0.7442
2014-07-28,0.0682
2014-07-29,-0.8856
2014-07-30,2.6117
2014-07-31,-4.2197
2014-08-01,-0.4196
2014-08-04,0.3511
2014-08-05,1.8894
2014-08-06,1.4423
2014-08-07,-1.7603
2014-08-08,1.7919
2014-08-11,-1.8279999999999998
2014-08-12,1.1034
2014-08-13,-0.0682
2014-08-14,-8.0546
2014-08-15,-4.6771
2014-08-18,-2.3364
2014-08-19,1.4354
2014-08-20,-0.7862
2014-08-21,-0.3962
2014-08-22,-0.9547
2014-08-25,-0.1606
2014-08-26,2.7353
2014-08-27,0.7831
2014-08-28,-1.6317
2014-08-29,-0.7899
2014-09-02,-0.5573
2014-09-03,-0.1601
2014-09-04,-0.401
2014-09-05,1.0467
2014-09-08,-0.3187
2014-09-09,-0.7994
2014-09-10,-2.8203
2014-09-11,-2.4046
2014-09-12,-4.1631
2014-09-15,-2.4823
2014-09-16,-5.0
2014-09-17,-0.2871
2014-09-18,-1.5354999999999999
2014-09-19,0.0975
2014-09-22,-3.9922
2014-09-23,-0.3043
2014-09-24,1.2208
2014-09-25,-2.1106
2014-09-26,-1.9506999999999999
2014-09-29,1.8848
2014-09-30,0.2055
2014-10-01,-5.2308
2014-10-02,2.8139
2014-10-03,1.0526
2014-10-06,-2.3958
2014-10-07,-2.2412
2014-10-08,-0.8734
2014-10-09,-4.6256
2014-10-10,-0.1155
2014-10-13,-1.1561
2014-10-14,-3.7427
2014-10-15,-6.9866
2014-10-16,-2.2861000000000002
2014-10-17,-2.2727
2014-10-20,5.6088000000000005
2014-10-21,0.5181
2014-10-22,1.5464
2014-10-23,3.0457
2014-10-24,-0.7389
2014-10-27,-1.737
2014-10-28,0.0
2014-10-29,-0.3788
2014-10-30,0.8872
2014-10-31,1.3819
2014-11-03,-0.7435
2014-11-04,4.6192
2014-11-05,-1.79
2014-11-06,-1.8226
2014-11-07,-4.3317
2014-11-10,-0.6468
2014-11-11,1.5625
2014-11-12,1.2821
2014-11-13,-5.5696
2014-11-14,-9.2493
2014-11-17,0.7386
2014-11-18,-1.173
2014-11-19,-2.9674
2014-11-20,1.0703
2014-11-21,-0.1513
2014-11-24,2.7273
2014-11-25,-2.5074
2014-11-26,0.4539
2014-11-28,-1.8072
2014-12-01,-2.3006
2014-12-02,-0.6279
2014-12-03,0.158
2014-12-04,2.2082
2014-12-05,3.5494
2014-12-08,7.7496
2014-12-09,1.2448
2014-12-10,3.1421
2014-12-11,-3.1788
2014-12-12,1.9152
2014-12-15,1.0738
2014-12-16,-3.3201
2014-12-17,5.3571
2014-12-18,1.043
2014-12-19,7.6129
2014-12-22,-3.1175
2014-12-23,1.1139000000000001
2014-12-24,0.8568
2014-12-26,12.5
2014-12-29,-1.0787
2014-12-30,3.8167999999999997
2014-12-31,1.4706000000000001
2015-01-02,-2.1739
2015-01-05,-2.7513
2015-01-06,-6.42
2015-01-07,-2.6744
2015-01-08,-1.6726
2015-01-09,-0.3645
2015-01-12,-1.9512
2015-01-13,4.8507
2015-01-14,-2.1352
2015-01-15,-3.3939
2015-01-16,3.2622
2015-01-20,1.9441000000000002
2015-01-21,-4.8868
2015-01-22,1.2530999999999999
2015-01-23,-0.6188
2015-01-26,-1.1208
2015-01-27,1.2594
2015-01-28,-0.995
2015-01-29,4.397
2015-01-30,-2.5271
2015-02-02,1.2346
2015-02-03,-1.0976
2015-02-04,2.2195
2015-02-05,2.0507
2015-02-06,0.0
2015-02-09,0.1182
2015-02-10,-1.2987
2015-02-11,2.3923
2015-02-12,-0.1168
2015-02-13,2.5731
2015-02-17,2.7366
2015-02-18,0.111
2015-02-19,-0.4435
2015-02-20,-2.1158
2015-02-23,-1.9340000000000002
2015-02-24,-0.232
2015-02-25,0.6977
2015-02-26,-0.2309
2015-02-27,1.7361
2015-03-02,0.7964
2015-03-03,-2.8217
2015-03-04,-0.6969
2015-03-05,-0.7018
2015-03-06,-0.4711
2015-03-09,-4.2604
2015-03-10,-1.7305000000000001
2015-03-11,-0.6289
2015-03-12,1.0127
2015-03-13,-3.7594
2015-03-16,-0.3906
2015-03-17,0.3922
2015-03-18,6.7708
2015-03-19,1.2195
2015-03-20,-11.9277
2015-03-23,-4.6512
2015-03-24,-0.5739
2015-03-25,0.4329
2015-03-26,-4.023
2015-03-27,5.6886
2015-03-30,-0.1416
2015-03-31,3.2624
2015-04-01,4.2582
2015-04-02,-1.9763
2015-04-06,9.0054
2015-04-07,-0.9248
2015-04-08,2.4269
2015-04-09,0.1215
2015-04-10,-0.9709
2015-04-13,1.8382
2015-04-14,6.8591999999999995
2015-04-15,0.2252
2015-04-16,-0.8989
2015-04-17,0.1134
2015-04-20,-4.6433
2015-04-21,-3.8005
2015-04-22,0.6173
2015-04-23,13.2515
2015-04-24,4.3337
2015-04-27,2.0768
2015-04-28,-2.7467
2015-04-29,-0.523
2015-04-30,-3.7855
2015-05-01,-1.9672
2015-05-04,-0.4459
2015-05-05,-4.3673
2015-05-06,0.1171
2015-05-07,0.3509
2015-05-08,2.6807
2015-05-11,0.1135
2015-05-12,-0.1134
2015-05-13,-1.8161
2015-05-14,-0.9249
2015-05-15,8.168
2015-05-18,14.671
2015-05-19,-2.0696
2015-05-20,3.6503
2015-05-21,0.4634
2015-05-22,-1.3838
2015-05-26,-3.3676
2015-05-27,0.0
2015-05-28,-0.7744
2015-05-29,2.439
2015-06-01,-4.381
2015-06-02,6.5737
2015-06-03,4.0187
2015-06-04,2.965
2015-06-05,2.4433
2015-06-08,-1.8739
2015-06-09,-2.5174
2015-06-10,0.0
2015-06-11,-0.8014
2015-06-12,-2.8725
2015-06-15,3.8817
2015-06-16,0.089
2015-06-17,0.0
2015-06-18,0.4444
2015-06-19,3.1858
2015-06-22,-1.0292
2015-06-23,1.6463999999999999
2015-06-24,-1.7903
2015-06-25,-2.9514
2015-06-26,6.7084
2015-06-29,-7.1249
2015-06-30,0.5415
2015-07-01,-4.9372
2015-07-02,-3.0217
2015-07-06,-4.8685
2015-07-07,0.4094
2015-07-08,-2.0387
2015-07-09,-0.6243
2015-07-10,12.7749
2015-07-13,0.0
2015-07-14,2.2284
2015-07-15,0.9083
2015-07-16,2.5202999999999998
2015-07-17,0.0
2015-07-20,-1.2291
2015-07-21,-1.6
2015-07-22,8.3107
2015-07-23,3.0859
2015-07-24,-3.1553
2015-07-27,-0.0835
2015-07-28,-4.2642
2015-07-29,-1.3974
2015-07-30,-1.4172
2015-07-31,4.2228
2015-08-03,0.431
2015-08-04,-3.0043
2015-08-05,-3.4513
2015-08-06,-2.6581
2015-08-07,-5.3672
2015-08-10,0.796
2015-08-11,-3.5538
2015-08-12,2.0471
2015-08-13,-1.6048
2015-08-14,-6.422
2015-08-17,1.634
2015-08-18,-0.7503
2015-08-19,-3.3477
2015-08-20,-5.8101
2015-08-21,-0.2372
2015-08-24,-1.308
2015-08-25,-3.253
2015-08-26,2.7397
2015-08-27,0.2424
2015-08-28,5.6832
2015-08-31,7.8947
2015-09-01,-5.5143
2015-09-02,-1.459
2015-09-03,0.7973
2015-09-04,-0.113
2015-09-08,0.0
2015-09-09,-0.3394
2015-09-10,1.7026
2015-09-11,5.2455
2015-09-14,-3.3934
2015-09-15,-1.2075
2015-09-16,-3.5556
2015-09-17,-0.8065
2015-09-18,-2.5552
2015-09-21,-2.9797000000000002
2015-09-22,-3.6855
2015-09-23,-1.7856999999999998
2015-09-24,-2.8571
2015-09-25,-6.016
2015-09-28,-21.6216
2015-09-29,-10.3448
2015-09-30,-5.0607
2015-10-01,10.4478
2015-10-02,12.5483
2015-10-05,-0.3431
2015-10-06,-0.6885
2015-10-07,9.1854
2015-10-08,1.5873
2015-10-09,1.5625
2015-10-12,-6.3077
2015-10-13,-3.4483
2015-10-14,-1.1905000000000001
2015-10-15,9.6386
2015-10-16,2.3548
2015-10-19,-1.227
2015-10-20,-0.4658
2015-10-21,2.4961
2015-10-22,-2.2831
2015-10-23,7.6324
2015-10-26,-1.5918999999999999
2015-10-27,-6.3235
2015-10-28,8.0063
2015-10-29,-4.7965
2015-10-30,-0.6107
2015-11-02,-5.9908
2015-11-03,-1.7974
2015-11-04,18.9684
2015-11-05,-0.1399
2015-11-06,-0.8403
2015-11-09,0.565
2015-11-10,-6.6011
2015-11-11,-4.0602
2015-11-12,-3.7618
2015-11-13,2.9316
2015-11-16,-0.4747
2015-11-17,-0.318
2015-11-18,15.949
2015-11-19,0.1376
2015-11-20,-0.2747
2015-11-23,0.2755
2015-11-24,-1.0989
2015-11-25,0.5556
2015-11-27,0.8287
2015-11-30,-1.5068000000000001
2015-12-01,0.0
2015-12-02,-1.9471
2015-12-03,-0.4255
2015-12-04,-0.4274
2015-12-07,-2.289
2015-12-08,2.6353999999999997
2015-12-09,0.428
2015-12-10,1.4205
2015-12-11,-4.4818
2015-12-14,0.0
2015-12-15,3.2258
2015-12-16,2.1307
2015-12-17,-1.2517
2015-12-18,-0.8451
2015-12-21,-0.5682
2015-12-22,4.7143
2015-12-23,0.5457
2015-12-24,-0.6784
2015-12-28,-1.6393
2015-12-29,-1.3889
2015-12-30,0.9859
2015-12-31,0.4184
2016-01-04,-5.6944
2016-01-05,0.4418
2016-01-06,-2.4927
2016-01-07,-2.1053
2016-01-08,-3.8402
2016-01-11,-7.3482
2016-01-12,6.8966
2016-01-13,-3.2258
2016-01-14,-1.1667
2016-01-15,0.3373
2016-01-19,-2.0168
2016-01-20,5.1458
2016-01-21,0.4894
2016-01-22,5.0325
2016-01-25,-1.0819
2016-01-26,1.7187000000000001
2016-01-27,-3.3794
2016-01-28,-0.4769
2016-01-29,3.5144
2016-02-01,-6.4815
2016-02-02,-4.9505
2016-02-03,0.3472
2016-02-04,0.519
2016-02-05,-7.7453
2016-02-08,2.7984999999999998
2016-02-09,-0.363
2016-02-10,-3.0965
2016-02-11,0.188
2016-02-12,5.0657
2016-02-16,0.0
2016-02-17,12.857099999999999
2016-02-18,-3.6391999999999998
2016-02-19,1.4778
2016-02-22,3.2362
2016-02-23,-5.1724
2016-02-24,1.8182
2016-02-25,0.8117
2016-02-26,3.7037
2016-02-29,2.4845
2016-03-01,-2.2727
2016-03-02,0.7752
2016-03-03,-0.1538
2016-03-04,-0.1541
2016-03-07,2.9321
2016-03-08,-2.8486000000000002
2016-03-09,-0.3086
2016-03-10,-4.0248
2016-03-11,-5.0
2016-03-14,-4.7538
2016-03-15,-3.2086
2016-03-16,-6.2615
2016-03-17,-7.2692
2016-03-18,0.8475
2016-03-21,-1.2605
2016-03-22,-2.5532
2016-03-23,-1.5284
2016-03-24,8.6475
2016-03-28,6.1224
2016-03-29,3.8462
2016-03-30,-1.2963
2016-03-31,1.3133
2016-04-01,-1.1111
2016-04-04,-2.0599
2016-04-05,-2.1033
2016-04-06,4.4922
2016-04-07,-1.6822
2016-04-08,0.1901
2016-04-11,2.0873
2016-04-12,1.1152
2016-04-13,1.1029
2016-04-14,0.3636
2016-04-15,0.7246
2016-04-18,0.0
2016-04-19,-3.0576
2016-04-20,1.1132
2016-04-21,-0.5505
2016-04-22,7.0111
2016-04-25,0.8621
2016-04-26,-0.1709
2016-04-27,0.1712
2016-04-28,-1.0256
2016-04-29,0.1727
2016-05-02,-1.0345
2016-05-03,-2.439
2016-05-04,-5.5357
2016-05-05,-1.1342
2016-05-06,2.2945
2016-05-09,3.1776
2016-05-10,-0.1812
2016-05-11,-3.4483
2016-05-12,-1.1278
2016-05-13,-1.9011
2016-05-16,4.6512
2016-05-17,-4.0741
2016-05-18,0.7722
2016-05-19,0.7663
2016-05-20,0.0
2016-05-23,-0.7605
2016-05-24,3.4483
2016-05-25,2.963
2016-05-26,-2.1583
2016-05-27,-1.4706000000000001
2016-05-31,2.4254
2016-06-01,-0.7286
2016-06-02,0.5505
2016-06-03,-3.2847
2016-06-06,2.8302
2016-06-07,0.367
2016-06-08,-0.1828
2016-06-09,-1.6484
2016-06-10,-1.8622
2016-06-13,-5.6926
2016-06-14,1.2072
2016-06-15,3.1809
2016-06-16,-0.9634
2016-06-17,-0.7782
2016-06-20,3.5294
2016-06-21,-1.5152
2016-06-22,0.3846
2016-06-23,0.5747
2016-06-24,-3.8095
2016-06-27,-1.9802
2016-06-28,1.2121
2016-06-29,-0.1996
2016-06-30,0.6
2016-07-01,-0.1988
2016-07-05,-0.5976
2016-07-06,0.4008
2016-07-07,0.5988
2016-07-08,-0.9921
2016-07-11,1.2024
2016-07-12,2.9703
2016-07-13,-1.5385
2016-07-14,-0.1953
2016-07-15,1.7612999999999999
2016-07-18,-0.9615
2016-07-19,-3.301
2016-07-20,-0.2008
2016-07-21,0.0
2016-07-22,0.6036
2016-07-25,-1.6
2016-07-26,1.626
2016-07-27,-0.2
2016-07-28,-0.6012
2016-07-29,-0.2016
2016-08-01,0.6061
2016-08-02,-0.8032
2016-08-03,-0.2024
2016-08-04,0.0
2016-08-05,3.2454
2016-08-08,-1.7682
2016-08-09,-0.4
2016-08-10,-0.8032
2016-08-11,2.2267
2016-08-12,0.0
2016-08-15,1.1881
2016-08-16,-0.3914
2016-08-17,0.5894
2016-08-18,0.7813
2016-08-19,0.1938
2016-08-22,0.5803
2016-08-23,0.9615
2016-08-24,1.7143000000000002
2016-08-25,-0.5618
2016-08-26,2.2599
2016-08-29,1.9337
2016-08-30,0.0903
2016-08-31,1.6245
2016-09-01,-0.5329
2016-09-02,0.8929
2016-09-06,0.531
2016-09-07,2.4648
2016-09-08,15.8076
2016-09-09,-2.5223
2016-09-12,4.1096
2016-09-13,-0.8772
2016-09-14,-0.4425
2016-09-15,1.1852
2016-09-16,1.9034
2016-09-19,-2.8736
2016-09-20,1.0355
2016-09-21,2.489
2016-09-22,3.2857
2016-09-23,2.3513
2016-09-26,-2.1622
2016-09-27,0.5525
2016-09-28,2.6099
2016-09-29,-0.4016
2016-09-30,2.2849
2016-10-03,0.7884
2016-10-04,-2.3468
2016-10-05,3.6048
2016-10-06,-0.2577
2016-10-07,-0.646
2016-10-10,5.3316
2016-10-11,-4.1975
2016-10-12,-2.3196
2016-10-13,-1.5831
2016-10-14,1.6086
2016-10-17,0.1319
2016-10-18,2.108
2016-10-19,2.7096999999999998
2016-10-20,2.1357
2016-10-21,-0.123
2016-10-24,0.2463
2016-10-25,-1.8428
2016-10-26,-0.3755
2016-10-27,-2.2613
2016-10-28,-3.2134
2016-10-31,-3.5857
2016-11-01,-1.7906
2016-11-02,-10.2384
2016-11-03,-4.375
2016-11-04,2.6144
2016-11-07,3.5032
2016-11-08,3.6923
2016-11-09,3.5608
2016-11-10,3.5817
2016-11-11,-3.1812
2016-11-14,2.4286
2016-11-15,1.1158
2016-11-16,0.8276
2016-11-17,1.6416
2016-11-18,3.4993
2016-11-21,-0.5202
2016-11-22,-1.6993
2016-11-23,2.7926
2016-11-25,0.2587
2016-11-28,-0.9032
2016-11-29,1.9531
2016-11-30,-2.5543
2016-12-01,1.0485
2016-12-02,-1.0376
2016-12-05,0.9174
2016-12-06,-2.987
2016-12-07,-0.9371
2016-12-08,2.4324
2016-12-09,-1.1873
2016-12-12,-1.3351
2016-12-13,0.0
2016-12-14,-0.6766
2016-12-15,-0.6812
2016-12-16,-1.3717
2016-12-19,0.2782
2016-12-20,2.7739000000000003
2016-12-21,-1.0796000000000001
2016-12-22,0.2729
2016-12-23,4.3537
2016-12-27,1.3038
2016-12-28,-4.6332
2016-12-29,3.3738
2016-12-30,1.0444
2017-01-03,1.4212
2017-01-04,1.7833999999999999
2017-01-05,-2.8786
2017-01-06,-1.5464
2017-01-09,-1.4398
2017-01-10,-0.3984
2017-01-11,-0.1333
2017-01-12,0.4005
2017-01-13,2.3936
2017-01-17,0.1299
2017-01-18,-0.2594
2017-01-19,-3.251
2017-01-20,-0.1344
2017-01-23,-0.1346
2017-01-24,2.2911
2017-01-25,1.054
2017-01-26,-3.2595
2017-01-27,0.1348
2017-01-30,0.1346
2017-01-31,-0.8065
2017-02-01,0.542
2017-02-02,0.2695
2017-02-03,1.6129
2017-02-06,0.9259
2017-02-07,-0.6553
2017-02-08,-0.6596
2017-02-09,1.1952
2017-02-10,1.8373
2017-02-13,-0.3866
2017-02-14,0.2587
2017-02-15,0.2581
2017-02-16,-0.5148
2017-02-17,3.4929
2017-02-21,3.625
2017-02-22,-2.8951000000000002
2017-02-23,-1.9876
2017-02-24,0.7605
2017-02-27,0.1258
2017-02-28,-2.6382
2017-03-01,3.7419000000000002
2017-03-02,7.9602
2017-03-03,4.2627
2017-03-06,0.884
2017-03-07,0.0
2017-03-08,0.2191
2017-03-09,-0.3279
2017-03-10,3.1798
2017-03-13,-5.2072
2017-03-14,-0.3363
2017-03-15,2.9246
2017-03-16,0.6557
2017-03-17,0.1086
2017-03-20,-0.3254
2017-03-21,-1.6322
2017-03-22,-0.4425
2017-03-23,1.2222
2017-03-24,0.6586
2017-03-27,-0.1091
2017-03-28,-0.655
2017-03-29,0.989
2017-03-30,-1.5234
2017-03-31,1.4365
2017-04-03,-0.3268
2017-04-04,-1.5301
2017-04-05,-1.7758
2017-04-06,-1.5819
2017-04-07,0.6889
2017-04-10,-2.7366
2017-04-11,-0.1172
2017-04-12,-1.4085
2017-04-13,-2.8571
2017-04-17,1.7157
2017-04-18,-2.0482
2017-04-19,-0.246
2017-04-20,-0.2466
2017-04-21,-3.3375
2017-04-24,-0.6394
2017-04-25,5.6628
2017-04-26,5.4811
2017-04-27,-0.9238
2017-04-28,-1.2821
2017-05-01,0.5903
2017-05-02,-2.5822000000000003
2017-05-03,-5.6627
2017-05-04,5.4917
2017-05-05,-0.4843
2017-05-08,-7.1776
2017-05-09,1.8349
2017-05-10,1.4157
2017-05-11,-0.1269
2017-05-12,2.7954
2017-05-15,0.8653
2017-05-16,0.4902
2017-05-17,-3.7805
2017-05-18,5.5767
2017-05-19,-1.2005
2017-05-22,0.6075
2017-05-23,-0.3623
2017-05-24,-2.4242
2017-05-25,-0.8696
2017-05-26,1.6291
2017-05-30,-2.7127
2017-05-31,3.1686
2017-06-01,2.457
2017-06-02,-0.9592
2017-06-05,-2.7845
2017-06-06,-0.4981
2017-06-07,-0.6258
2017-06-08,-0.2519
2017-06-09,-1.7677
2017-06-12,2.4422
2017-06-13,0.2509
2017-06-14,-1.2516
2017-06-15,0.0
2017-06-16,-2.7883
2017-06-19,2.4772
2017-06-20,-0.1272
2017-06-21,-0.7643
2017-06-22,1.1553
2017-06-23,-1.5228000000000002
2017-06-26,1.8041
2017-06-27,2.9114
2017-06-28,1.476
2017-06-29,1.4545
2017-06-30,-0.4779
2017-07-03,-0.8403
2017-07-05,-4.3584
2017-07-06,-3.038
2017-07-07,0.6527
2017-07-10,0.0
2017-07-11,5.0584
2017-07-12,0.4938
2017-07-13,-1.2285
2017-07-14,-1.3682
2017-07-17,1.2610000000000001
2017-07-18,-0.8717
2017-07-19,0.8794
2017-07-20,1.3699
2017-07-21,0.9828
2017-07-24,-1.9465
2017-07-25,0.2481
2017-07-26,0.3713
2017-07-27,2.2195
2017-07-28,1.0856
2017-07-31,-4.5346
2017-08-01,2.5
2017-08-02,1.5854
2017-08-03,-0.9604
2017-08-04,0.2424
2017-08-07,-0.1209
2017-08-08,-2.7845
2017-08-09,0.2491
2017-08-10,-0.6211
2017-08-11,1.0
2017-08-14,0.1238
2017-08-15,0.2472
2017-08-16,0.3699
2017-08-17,-0.86
2017-08-18,0.0
2017-08-21,-0.2478
2017-08-22,-2.8571
2017-08-23,1.1509
2017-08-24,-1.1378
2017-08-25,0.6394
2017-08-28,-0.3812
2017-08-29,0.6378
2017-08-30,1.1407
2017-08-31,2.6316
2017-09-01,0.9768
2017-09-05,2.9021
2017-09-06,0.47
2017-09-07,-3.2749
2017-09-08,-0.4837
2017-09-11,0.486
2017-09-12,-0.8464
2017-09-13,-1.8293
2017-09-14,0.2484
2017-09-15,-0.9913
2017-09-18,-2.2528
2017-09-19,2.9449
2017-09-20,5.9701
2017-09-21,-2.5822000000000003
2017-09-22,2.1687
2017-09-25,0.1179
2017-09-26,1.649
2017-09-27,-3.5921
2017-09-28,1.9231
2017-09-29,3.4198
2017-10-02,3.6488
2017-10-03,3.0803
2017-10-04,-2.1345
2017-10-05,0.6543
2017-10-06,-0.1083
2017-10-09,-2.9284
2017-10-10,-1.4525000000000001
2017-10-11,1.7006999999999999
2017-10-12,-0.7804
2017-10-13,-1.1236
2017-10-16,2.7273
2017-10-17,-1.5487
2017-10-18,3.2584
2017-10-19,0.0
2017-10-20,1.197
2017-10-23,-0.6452
2017-10-24,-3.8961
2017-10-25,-5.4054
2017-10-26,-0.7143
2017-10-27,2.1583
2017-10-30,0.5869
2017-10-31,-0.2334
2017-11-01,-0.7018
2017-11-02,-2.2379
2017-11-03,0.7229
2017-11-06,-1.1962
2017-11-07,-21.4286
2017-11-08,2.2342
2017-11-09,-0.8289
2017-11-10,-4.4073
2017-11-13,-2.5437
2017-11-14,-0.9788
2017-11-15,-0.3295
2017-11-16,1.3223
2017-11-17,0.8157
2017-11-20,3.5599
2017-11-21,1.4062999999999999
2017-11-22,0.9245
2017-11-24,-1.9847000000000001
2017-11-27,1.2461
2017-11-28,0.4615
2017-11-29,-0.3063
2017-11-30,4.1475
2017-12-01,-1.3274
2017-12-04,-0.8969
2017-12-05,-4.2232
2017-12-06,-0.9449
2017-12-07,1.9078
2017-12-08,0.78
2017-12-11,0.0
2017-12-12,-0.3096
2017-12-13,-1.087
2017-12-14,-1.1774
2017-12-15,2.3034
2017-12-18,1.5528
2017-12-19,0.9174
2017-12-20,1.6667
2017-12-21,-0.4471
2017-12-22,-2.5449
2017-12-26,-2.765
2017-12-27,1.5798
2017-12-28,-0.4666
2017-12-29,2.0313
2018-01-02,2.9096
2018-01-03,-0.4464
2018-01-04,0.1495
2018-01-05,-1.194
2018-01-08,-0.6042
2018-01-09,1.5198
2018-01-10,1.9461
2018-01-11,-0.8811
2018-01-12,-1.7778
2018-01-16,-5.5807
2018-01-17,3.5144
2018-01-18,-1.2346
2018-01-19,2.0313
2018-01-22,-0.4594
2018-01-23,6.1538
2018-01-24,-1.0145
2018-01-25,2.0498
2018-01-26,-0.2869
2018-01-29,0.0
2018-01-30,-6.6187000000000005
2018-01-31,-1.5408
2018-02-01,-1.5649
2018-02-02,-0.159
2018-02-05,-5.8917
2018-02-06,4.0609
2018-02-07,-2.439
2018-02-08,-5.8333
2018-02-09,0.708
2018-02-12,1.0545
2018-02-13,-3.1304
2018-02-14,-2.3339
2018-02-15,3.125
2018-02-16,1.6042999999999998
2018-02-20,-0.7018
2018-02-21,0.7067
2018-02-22,-0.1754
2018-02-23,1.2302
2018-02-26,3.4722
2018-02-27,-1.8456000000000001
2018-02-28,2.906
2018-03-01,-1.495
2018-03-02,0.8432
2018-03-05,-1.1706
2018-03-06,2.5381
2018-03-07,3.1353
2018-03-08,-1.28
2018-03-09,4.5381
2018-03-12,2.1705
2018-03-13,-3.0349
2018-03-14,-2.3474
2018-03-15,0.641
2018-03-16,-1.4331
2018-03-19,-0.4847
2018-03-20,1.2987
2018-03-21,-1.4423
2018-03-22,-4.878
