ticker,HWIS US Equity
2015-01-27,0.1245
2015-01-29,-1.3942
2015-01-30,0.0
2015-02-02,-0.3856
2015-02-03,0.6452
2015-02-04,0.5128
2015-02-10,0.0
2015-02-11,-1.7856999999999998
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-24,1.2987
2015-02-25,-0.641
2015-02-26,-0.6452
2015-02-27,0.0
2015-03-03,1.2987
2015-03-04,-1.9231
2015-03-05,1.4379
2015-03-06,0.0
2015-03-16,-2.0619
2015-03-17,2.6316
2015-03-31,-1.2821
2015-04-02,-1.2987
2015-04-20,-3.9474
2015-04-22,0.411
2015-04-23,0.0
2015-04-24,0.6821
2015-04-27,0.9485
2015-04-28,2.0134
2015-05-01,-2.8947000000000003
2015-05-04,1.7614999999999998
2015-05-06,-0.1332
2015-05-08,-0.5333
2015-05-11,-0.134
2015-05-15,0.0
2015-05-20,0.6711
2015-05-26,-0.6667
2015-05-28,0.6711
2015-06-02,0.0
2015-06-03,0.0
2015-06-05,0.0
2015-06-09,0.0
2015-06-10,0.6667
2015-06-11,-0.6623
2015-06-15,2.6667
2015-06-16,-1.2987
2015-06-17,2.3684
2015-06-18,0.2571
2015-06-22,6.4103
2015-06-23,-2.4096
2015-06-24,-1.2346
2015-06-26,-6.25
2015-07-01,2.0
2015-07-02,4.5752
2015-07-10,-3.125
2015-07-30,1.2903
2015-08-03,-0.6369
2015-08-05,0.0
2015-08-13,0.0
2015-08-20,-0.641
2015-08-21,0.0
2015-08-27,-1.9355
2015-08-31,1.9737
2015-09-08,0.6452
2015-09-15,0.641
2015-09-24,0.1274
2015-09-28,0.0
2015-09-29,1.5267
2015-09-30,-1.0025
2015-10-01,4.4304
2015-10-02,-1.4545
2015-10-08,0.0
2015-10-09,-0.615
2015-10-13,0.2475
2015-10-16,0.1235
2015-10-21,0.4932
2015-10-27,0.6135
2015-11-05,0.0
2015-11-12,0.0
2015-11-19,0.6098
2015-11-24,0.1212
2015-12-01,1.0896
2015-12-02,0.0
2015-12-04,0.479
2015-12-08,-0.2384
2015-12-10,0.4779
2015-12-14,1.6646999999999998
2015-12-15,0.0
2015-12-16,1.1696
2015-12-17,0.578
2015-12-18,-0.4598
2015-12-22,-1.8476
2016-01-06,-1.1764999999999999
2016-01-07,0.0
2016-01-08,1.1905000000000001
2016-01-12,0.5882
2016-01-14,5.2632
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,-5.0
2016-01-27,0.2339
2016-01-28,-0.5834
2016-01-29,-0.2347
2016-02-02,0.0
2016-02-04,0.0
2016-02-09,2.3529
2016-02-12,0.5747
2016-02-16,2.8571
2016-02-17,-1.6667
2016-02-25,7.3446
2016-02-26,0.0
2016-02-29,-2.1053
2016-03-02,-2.1505
2016-03-03,2.1978
2016-03-04,-1.0753
2016-03-07,1.087
2016-03-09,-0.4301
2016-03-14,2.5918
2016-03-17,0.0
2016-03-18,0.0
2016-03-22,-1.5789
2016-04-08,-1.0695000000000001
2016-04-15,-0.5405
2016-04-19,-0.6522
2016-04-20,-0.4376
2016-04-21,1.0989
2016-04-22,0.5435
2016-04-25,0.3243
2016-04-26,2.3707
2016-05-04,0.0
2016-05-05,-0.3158
2016-05-09,0.1056
2016-05-10,0.211
2016-05-13,0.0
2016-05-16,0.0
2016-05-24,-0.5263
2016-06-02,6.1376
2016-06-07,-5.3838
2016-06-10,5.3741
2016-06-20,-4.5
2016-06-27,-0.5236
2016-07-05,0.0
2016-07-11,0.5263
2016-07-18,0.1047
2016-08-02,-0.1046
2016-08-08,3.1414
2016-08-11,-1.7259
2016-08-15,0.7231
2016-08-18,2.0513
2016-08-19,2.5126
2016-08-23,0.9804
2016-08-29,-1.9417
2016-08-30,1.9802
2016-09-02,-1.9417
2016-09-07,1.4851
2016-09-16,-0.4878
2016-09-19,0.4902
2016-09-26,-0.2927
2016-09-27,-0.6849
2016-09-30,0.0
2016-10-05,0.0
2016-10-10,0.9852
2016-10-17,0.4878
2016-10-18,-0.4854
2016-10-27,0.4878
2016-11-01,0.1942
2016-11-04,0.2907
2016-11-07,-0.2899
2016-11-14,1.1628
2016-11-15,0.0958
2016-11-18,0.9569
2016-11-21,0.0
2016-11-22,-0.0948
2016-11-25,0.4744
2016-11-29,1.0387
2016-11-30,0.0935
2016-12-07,1.1204
2016-12-09,0.0
2016-12-12,0.1847
2016-12-13,0.2765
2016-12-14,0.8272
2016-12-20,-0.0912
2016-12-27,0.0
2016-12-28,0.0912
2016-12-29,0.0
2017-01-04,0.2735
2017-01-05,0.9091
2017-01-06,0.0901
2017-01-09,0.36
2017-01-10,0.0
2017-01-11,0.8969
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,2.2222
2017-01-24,-1.3043
2017-01-25,0.1762
2017-01-27,-0.6157
2017-01-30,-0.7965
2017-02-01,0.5352
2017-02-06,0.6211
2017-02-07,0.0882
2017-02-08,0.0
2017-02-09,0.5286
2017-02-10,0.0876
2017-02-13,0.7005
2017-02-14,0.4348
2017-02-15,0.2597
2017-02-16,1.0363
2017-02-17,0.4274
2017-02-21,2.9787
2017-02-24,-2.8926
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.4255
2017-03-02,1.6949
2017-03-03,0.8333
2017-03-06,-0.8264
2017-03-07,4.1667
2017-03-08,0.0
2017-03-09,-0.8
2017-03-10,0.8065
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-17,0.8
2017-03-22,0.0
2017-03-23,-1.5873
2017-03-24,0.0
2017-04-06,3.629
2017-04-11,-2.1401
2017-04-18,0.5964
2017-04-25,1.1858
2017-04-27,1.1719
2017-04-28,0.3861
2017-05-01,-2.6923
2017-05-02,-1.9763
2017-05-09,0.0
2017-05-11,0.0
2017-05-16,-0.4032
2017-05-17,-0.7287
2017-05-18,0.3263
2017-05-19,0.813
2017-05-22,-0.8065
2017-05-23,-0.1626
2017-05-24,1.7915
2017-05-25,-1.92
2017-05-26,0.0816
2017-05-30,0.0815
2017-06-02,0.0
2017-06-14,-2.2801
2017-06-15,0.8333
2017-06-22,0.4132
2017-07-03,0.0
2017-07-11,0.0
2017-07-12,0.7407
2017-08-07,-0.7353
2017-08-14,0.0
2017-08-23,0.823
2017-09-26,1.2245
2017-09-27,-0.4032
2017-10-02,-1.2146
2017-10-06,0.8197
2017-10-12,1.2195
2017-10-17,0.2008
2017-10-18,-0.2004
2017-10-23,0.0
2017-10-24,0.8032
2017-10-25,0.0
2017-11-01,-0.3984
2017-11-02,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-28,0.0
2017-12-01,2.8
2017-12-08,0.0
2017-12-11,-1.5564
2017-12-12,1.581
2017-12-13,1.1673
2017-12-20,0.0769
2017-12-26,-0.0769
2017-12-28,0.0
2017-12-29,-0.7692
2018-01-03,0.7752
2018-01-04,0.0
2018-01-05,-0.3846
2018-01-10,0.3861
2018-01-11,0.0
2018-01-24,0.0008
2018-01-26,1.9223
2018-01-29,0.3774
2018-01-30,2.6316
2018-02-06,-2.1978
2018-02-07,1.1236
2018-02-08,0.0
2018-02-09,-1.1111
2018-02-15,-0.7491
2018-02-21,0.0
2018-02-26,0.0
2018-03-22,-0.8302
2018-03-26,0.0
2018-03-29,0.8371
2018-04-03,-0.3774
2018-04-10,-0.4545
2018-04-11,0.0
2018-04-12,0.0
2018-04-16,0.0
2018-04-18,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-16,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.4566
2018-05-30,0.0
2018-05-31,2.2727
2018-06-01,0.0
2018-06-08,0.0
2018-06-12,0.7407
2018-06-13,-0.3676
2018-06-14,3.321
2018-06-21,0.0
2018-07-09,0.0
2018-07-13,1.7856999999999998
2018-07-20,0.0
2018-08-01,-1.0526
2018-08-06,0.0
2018-08-07,0.3546
2018-08-09,-0.9894
2018-08-10,0.0
2018-08-13,0.7138
2018-08-21,-0.0709
2018-08-24,-0.3546
2018-08-27,0.0
2018-08-29,0.3559
2018-08-30,0.0
2018-08-31,0.7092
2018-09-07,0.3521
2018-09-12,-1.6139999999999999
2018-09-13,0.5706
2018-09-26,3.5461
2018-09-28,-0.3425
2018-10-04,-1.0309
2018-10-05,-0.6944
2018-10-09,-0.6993
2018-10-11,-1.4085
2018-10-19,-0.7143
2018-10-24,-2.1583
2018-10-30,-0.7353
2018-11-19,0.0
2018-11-28,-2.2222
2018-12-06,0.0
2018-12-07,2.2727
2018-12-17,-2.6667
2018-12-18,0.0
2018-12-20,-1.446
2018-12-21,-0.4633
2018-12-26,-0.5431
2018-12-28,-1.7161
2019-01-08,0.7937
2019-01-11,1.1811
2019-01-22,-1.5564
2019-01-23,0.0
2019-01-28,0.7905
2019-02-05,0.7843
2019-02-07,-1.5564
2019-02-08,-0.3953
2019-02-11,-0.3968
2019-02-12,0.3984
2019-02-25,-0.3968
2019-02-27,0.0
2019-02-28,-0.239
2019-03-05,-0.1597
2019-03-07,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,-2.0
2019-03-20,-2.0408
2019-03-22,0.0
2019-04-08,-0.4167
2019-04-09,-1.6736
2019-04-10,-2.1277
2019-05-07,-4.3478
2019-05-10,-1.8182
2019-05-13,-1.2963
2019-05-14,-5.2533
2019-05-28,0.0
2019-05-29,-5.9406
2019-05-31,1.0526
2019-06-03,4.1667
2019-06-05,0.0
2019-06-10,-2.4
2019-06-11,0.1025
2019-06-12,-0.2047
2019-06-17,0.0
2019-06-26,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.2051
2019-07-09,0.0
2019-07-10,-0.1024
2019-07-11,0.4098
2019-07-22,0.0
2019-07-25,-0.5102
2019-08-05,-0.3077
2019-08-07,-1.2346
2019-08-08,0.1042
2019-08-12,-1.1446
2019-08-14,-2.1053
2019-08-19,2.1505
2019-08-21,0.0
2019-08-22,-0.5263
2019-08-23,0.0
2019-08-26,0.5291
2019-08-28,-1.0526
2019-09-06,-0.1064
2019-09-10,0.1065
2019-09-11,0.0
2019-09-12,-0.5319
2019-09-13,1.6042999999999998
2019-09-16,-1.0526
2019-09-24,1.0638
2019-09-26,0.0
2019-10-07,0.0
2019-10-08,1.0526
2019-10-10,-1.0417
2019-10-23,3.1579
2019-10-24,-0.5102
2019-10-25,-2.359
2019-10-29,1.8908
2019-10-30,0.0
2019-10-31,1.0309
2019-11-01,2.0408
2019-11-05,0.0
2019-11-06,-1.0
2019-11-07,0.5051
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,-1.005
2019-11-13,0.0
2019-11-14,1.0152
2019-11-18,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,-0.2513
2019-11-29,-0.7557
2019-12-06,0.0
2019-12-19,1.5228000000000002
2019-12-20,0.0
2019-12-26,0.0
2019-12-27,2.5
2019-12-30,0.4878
2019-12-31,4.3689
2020-01-02,-0.4651
2020-01-06,0.4673
2020-01-09,1.3953
2020-01-10,0.8257
2020-01-14,0.091
2020-01-17,0.3636
2020-01-29,0.0
2020-01-30,1.9022000000000001
2020-02-03,-1.7778
2020-02-04,0.905
2020-02-07,0.0
2020-02-11,-0.8969
2020-02-14,1.81
2020-02-18,-1.3324
2020-02-20,5.8549
2020-02-24,1.2766
2020-02-25,-0.4202
2020-02-26,-1.2658
2020-02-27,1.7094
2020-03-05,-5.042
2020-03-06,-1.3274
2020-03-09,-3.2287
2020-03-11,-18.9064
2020-03-18,-2.0571
2020-03-20,-3.734
2020-03-23,8.4848
2020-05-07,-1.6760000000000002
2020-05-21,0.3409
2020-05-26,0.0
2020-05-29,-3.7373
2020-06-03,3.8824
2020-06-05,3.3975
2020-06-08,4.0526
2020-06-11,-4.9474
2020-06-16,0.1107
2020-06-23,-0.2212
2020-06-24,-0.1109
2020-06-25,-0.111
2020-07-01,2.6667
2020-07-27,0.1082
2020-07-29,-0.1081
2020-07-31,-1.5152
