ticker,ANGO US Equity
2004-10-19,-3.8534
2004-10-20,-0.2933
2004-10-21,-10.3922
2004-10-22,2.2976
2004-10-25,1.2833999999999999
2004-10-26,1.4784
2004-10-27,4.0583
2004-10-28,-0.4
2004-10-29,-8.1325
2004-11-01,12.0219
2004-11-02,0.1951
2004-11-03,2.3466
2004-11-04,13.0245
2004-11-05,5.2189
2004-11-08,8.96
2004-11-09,5.2129
2004-11-10,0.0
2004-11-11,-6.8388
2004-11-12,4.1948
2004-11-15,1.4378
2004-11-16,0.7725
2004-11-17,-0.2743
2004-11-18,-0.141
2004-11-19,-0.9181
2004-11-22,2.067
2004-11-23,-1.6061
2004-11-24,6.0326
2004-11-26,8.7015
2004-11-29,0.5542
2004-11-30,-2.0208
2004-12-01,-4.5625
2004-12-02,-1.3098
2004-12-03,-1.1944
2004-12-06,-5.91
2004-12-07,0.9279
2004-12-08,-0.9901
2004-12-09,0.0
2004-12-10,0.0
2004-12-13,0.6429
2004-12-14,-1.0646
2004-12-15,8.6801
2004-12-16,-0.066
2004-12-17,2.642
2004-12-20,-1.5444
2004-12-21,20.0
2004-12-22,-3.8670999999999998
2004-12-23,2.1473
2004-12-27,13.5393
2004-12-28,5.5203
2004-12-29,-3.2407
2004-12-30,-3.445
2004-12-31,9.7621
2005-01-03,-3.4312
2005-01-04,-5.6101
2005-01-05,7.3304
2005-01-06,1.5228000000000002
2005-01-07,10.818200000000001
2005-01-10,-8.8187
2005-01-11,-10.1664
2005-01-12,-3.7556000000000003
2005-01-13,3.9542
2005-01-14,1.7518
2005-01-18,1.8199999999999998
2005-01-19,1.6907999999999999
2005-01-20,8.0713
2005-01-21,-4.1716
2005-01-24,-0.4633
2005-01-25,-2.484
2005-01-26,-4.8677
2005-01-27,2.0864
2005-01-28,0.0
2005-01-31,2.8224
2005-02-01,-2.6029
2005-02-02,-0.1944
2005-02-03,-2.0935
2005-02-04,1.1437
2005-02-07,12.6844
2005-02-08,-2.836
2005-02-09,-7.454
2005-02-10,-1.6497000000000002
2005-02-11,3.4534000000000002
2005-02-14,1.3352
2005-02-15,2.8235
2005-02-16,7.0938
2005-02-17,-3.547
2005-02-18,-0.1329
2005-02-22,-1.1535
2005-02-23,-1.3016
2005-02-24,0.3638
2005-02-25,-1.5451000000000001
2005-02-28,-0.5937
2005-03-01,1.3889
2005-03-02,1.3699
2005-03-03,-0.045
2005-03-04,-1.2618
2005-03-07,6.3852
2005-03-08,-2.0979
2005-03-09,-2.6292999999999997
2005-03-10,-9.766
2005-03-11,-11.2718
2005-03-14,6.8016
2005-03-15,1.3158
2005-03-16,1.9221
2005-03-17,3.3078
2005-03-18,1.8304
2005-03-21,-3.2946
2005-03-22,-5.8617
2005-03-23,1.5966
2005-03-24,-0.2095
2005-03-28,-0.9449
2005-03-29,-1.6958
2005-03-30,-2.965
2005-03-31,1.6667
2005-04-01,1.9672
2005-04-04,-2.09
2005-04-05,0.7115
2005-04-06,-1.1957
2005-04-07,1.1551
2005-04-08,-0.9788
2005-04-11,-1.0983
2005-04-12,-3.387
2005-04-13,4.2184
2005-04-14,-3.8822
2005-04-15,0.4016
2005-04-18,-6.1714
2005-04-19,7.4909
2005-04-20,-2.6062
2005-04-21,2.6178
2005-04-22,6.8594
2005-04-25,-6.1008
2005-04-26,-1.2993999999999999
2005-04-27,-0.6297
2005-04-28,-1.4977
2005-04-29,0.8187
2005-05-02,0.058
2005-05-03,3.1884
2005-05-04,-0.3371
2005-05-05,1.522
2005-05-06,3.387
2005-05-09,0.0537
2005-05-10,0.9662
2005-05-11,-0.5848
2005-05-12,1.1176
2005-05-13,-2.6390000000000002
2005-05-16,-2.1727
2005-05-17,3.1649
2005-05-18,-0.4306
2005-05-19,4.0541
2005-05-20,4.9351
2005-05-23,-0.1485
2005-05-24,-1.0907
2005-05-25,-1.203
2005-05-26,2.5368
2005-05-27,0.8906
2005-05-31,-3.0407
2005-06-01,-3.8948
2005-06-02,4.2105
2005-06-03,-0.6061
2005-06-06,10.5691
2005-06-07,-4.8713
2005-06-08,0.0483
2005-06-09,0.8209
2005-06-10,-4.4061
2005-06-13,3.9078
2005-06-14,-0.2411
2005-06-15,-1.5466
2005-06-16,4.9092
2005-06-17,0.7019
2005-06-20,-1.4405000000000001
2005-06-21,2.6403
2005-06-22,3.4451
2005-06-23,-2.4867
2005-06-24,-4.7359
2005-06-27,1.0994
2005-06-28,2.8842
2005-06-29,2.5735
2005-06-30,-2.5986000000000002
2005-07-01,-1.7019
2005-07-05,1.3102
2005-07-06,-1.8707
2005-07-07,1.2003
2005-07-08,8.2791
2005-07-11,9.7509
2005-07-12,-4.6967
2005-07-13,0.2053
2005-07-14,-0.4508
2005-07-15,-0.3294
2005-07-18,7.3936
2005-07-19,-4.1923
2005-07-20,1.0839
2005-07-21,-3.0183
2005-07-22,4.8321
2005-07-25,-11.3672
2005-07-26,-3.4817
2005-07-27,2.8767
2005-07-28,4.6605
2005-07-29,2.6718
2005-08-01,-2.5155
2005-08-02,1.3516
2005-08-03,0.4181
2005-08-04,0.1249
2005-08-05,-1.0395
2005-08-08,-1.8908
2005-08-09,-1.9272
2005-08-10,2.2707
2005-08-11,1.9214
2005-08-12,-2.2204
2005-08-15,0.7284
2005-08-16,-1.1059
2005-08-17,-1.9355
2005-08-18,1.0526
2005-08-19,-4.0804
2005-08-22,-0.6329
2005-08-23,1.2295
2005-08-24,-0.09
2005-08-25,1.3057
2005-08-26,-1.4667
2005-08-29,-3.2476
2005-08-30,1.1189
2005-08-31,-0.4149
2005-09-01,1.4815
2005-09-02,-1.4142000000000001
2005-09-06,6.4785
2005-09-07,-2.1295
2005-09-08,-0.7105
2005-09-09,-2.6386
2005-09-12,3.9504
2005-09-13,0.1768
2005-09-14,0.397
2005-09-15,-0.2197
2005-09-16,1.365
2005-09-19,0.391
2005-09-20,-3.4184
2005-09-21,-0.7616
2005-09-22,-0.5869
2005-09-23,0.1817
2005-09-26,5.1677
2005-09-27,-1.0776
2005-09-28,-12.2876
2005-09-29,5.2161
2005-09-30,-0.8499
2005-10-03,-3.5238
2005-10-04,-3.0109
2005-10-05,0.8651
2005-10-06,-0.9082
2005-10-07,2.3931
2005-10-10,1.2432
2005-10-11,-2.3576
2005-10-12,-7.2435
2005-10-13,4.3926
2005-10-14,0.5195
2005-10-17,1.8605
2005-10-18,8.3206
2005-10-19,1.3115
2005-10-20,0.7859
2005-10-21,-0.0917
2005-10-24,3.6731
2005-10-25,1.55
2005-10-26,-2.0933
2005-10-27,-5.0334
2005-10-28,1.1257
2005-10-31,1.3451
2005-11-01,7.3684
2005-11-02,-2.0887000000000002
2005-11-03,-1.6979
2005-11-04,0.5314
2005-11-07,0.5727
2005-11-08,-1.7083
2005-11-09,-0.6239
2005-11-10,-6.0987
2005-11-11,0.191
2005-11-14,-3.5747999999999998
2005-11-15,-1.3347
2005-11-16,0.4509
2005-11-17,-0.4489
2005-11-18,0.7014
2005-11-21,-1.4428
2005-11-22,1.4134
2005-11-23,-1.6425999999999998
2005-11-25,1.5688
2005-11-28,-0.3488
2005-11-29,-0.8
2005-11-30,3.8810000000000002
2005-12-01,8.1514
2005-12-02,-1.1216
2005-12-05,1.3158
2005-12-06,3.2691
2005-12-07,3.2524
2005-12-08,3.8219
2005-12-09,-2.9126
2005-12-12,0.5
2005-12-13,0.3731
2005-12-14,6.6501
2005-12-15,-4.4539
2005-12-16,-2.0673
2005-12-19,0.3311
2005-12-20,-0.5776
2005-12-21,2.2904999999999998
2005-12-22,1.7362
2005-12-23,1.9537
2005-12-27,-0.2738
2005-12-28,0.1569
2005-12-29,-0.1566
2005-12-30,0.1176
2006-01-03,-4.152
2006-01-04,-2.9832
2006-01-05,1.8955
2006-01-06,8.6399
2006-01-09,0.4186
2006-01-10,9.0565
2006-01-11,1.8068
2006-01-12,-0.4437
2006-01-13,-5.0394
2006-01-17,2.7076000000000002
2006-01-18,-0.0703
2006-01-19,-0.9849
2006-01-20,-3.5879
2006-01-23,-0.4422
2006-01-24,4.8483
2006-01-25,1.5884
2006-01-26,2.6407
2006-01-27,-5.1117
2006-01-30,0.0714
2006-01-31,0.2139
2006-02-01,-4.6781
2006-02-02,-4.7957
2006-02-03,1.9207999999999998
2006-02-06,1.4327
2006-02-07,-3.6875999999999998
2006-02-08,3.8583
2006-02-09,1.5163
2006-02-10,-4.4063
2006-02-13,-3.5547
2006-02-14,0.2835
2006-02-15,7.1486
2006-02-16,1.3946
2006-02-17,0.7435
2006-02-21,-4.5387
2006-02-22,-1.8554
2006-02-23,-0.5908
2006-02-24,0.2773
2006-02-27,-0.2766
2006-02-28,-0.5151
2006-03-01,-1.8718
2006-03-02,-2.4351
2006-03-03,2.0799
2006-03-06,-2.7302
2006-03-07,1.2568
2006-03-08,-0.0414
2006-03-09,-1.9868000000000001
2006-03-10,-3.7161999999999997
2006-03-13,-3.7281
2006-03-14,15.8998
2006-03-15,-0.1572
2006-03-16,-2.5984
2006-03-17,0.9701
2006-03-20,4.0833
2006-03-21,1.9231
2006-03-22,8.0755
2006-03-23,1.1872
2006-03-24,-1.0007
2006-03-27,1.1154
2006-03-28,-0.5515
2006-03-29,0.7626
2006-03-30,1.0664
2006-03-31,2.3145
2006-04-03,-2.5948
2006-04-04,-1.7418
2006-04-05,0.2086
2006-04-06,1.6649
2006-04-07,-1.6718
2006-04-10,1.0062
2006-04-11,-2.1986
2006-04-12,-1.124
2006-04-13,2.3446
2006-04-17,1.6314
2006-04-18,1.127
2006-04-19,0.9119
2006-04-20,-0.3012
2006-04-21,-0.3021
2006-04-24,-1.0101
2006-04-25,-1.2891
2006-04-26,1.1337
2006-04-27,-4.0545
2006-04-28,10.3338
2006-05-01,-1.8346
2006-05-02,-2.6557
2006-05-03,-3.4692
2006-05-04,0.0
2006-05-05,1.7097
2006-05-08,1.4408
2006-05-09,1.6571
2006-05-10,-6.354
2006-05-11,-2.167
2006-05-12,-5.3014
2006-05-15,-1.1887
2006-05-16,4.1521
2006-05-17,-5.3651
2006-05-18,-2.9134
2006-05-19,4.3796
2006-05-22,-3.0303
2006-05-23,-3.5657
2006-05-24,10.3864
2006-05-25,-1.1667
2006-05-26,4.6458
2006-05-30,-3.9665
2006-05-31,6.1008
2006-06-01,0.0
2006-06-02,4.9286
2006-06-05,-1.0551
2006-06-06,-5.6072
2006-06-07,-2.4781
2006-06-08,0.71
2006-06-09,1.1132
2006-06-12,-5.0642
2006-06-13,-0.5412
2006-06-14,0.2721
2006-06-15,7.2481
2006-06-16,-2.1323
2006-06-19,-2.7326
2006-06-20,-1.2908
2006-06-21,1.3846
2006-06-22,-1.3657
2006-06-23,-1.2692
2006-06-26,-0.6623
2006-06-27,-1.0588
2006-06-28,-0.2378
2006-06-29,14.3822
2006-06-30,-6.0438
2006-07-03,-0.4067
2006-07-05,-1.5590000000000002
2006-07-06,1.8854
2006-07-07,-3.5159000000000002
2006-07-10,0.959
2006-07-11,-1.1778
2006-07-12,-0.3076
2006-07-13,-5.6305
2006-07-14,1.3486
2006-07-17,-2.8226
2006-07-18,-0.4564
2006-07-19,4.0434
2006-07-20,-3.8061
2006-07-21,-1.9159000000000002
2006-07-24,1.9108
2006-07-25,-0.0833
2006-07-26,-2.0017
2006-07-27,-1.7872
2006-07-28,2.1664
2006-07-31,-2.4596999999999998
2006-08-01,-3.4783
2006-08-02,6.5315
2006-08-03,-0.1691
2006-08-04,2.6684
2006-08-07,-1.7739
2006-08-08,-1.722
2006-08-09,-0.2991
2006-08-10,-11.3159
2006-08-11,-14.5964
2006-08-14,4.6972000000000005
2006-08-15,-0.5405
2006-08-16,-1.3043
2006-08-17,1.1564
2006-08-18,0.4355
2006-08-21,-1.4634
2006-08-22,-3.4653
2006-08-23,-2.5641
2006-08-24,-1.0526
2006-08-25,1.4184
2006-08-28,1.2821
2006-08-29,1.2083
2006-08-30,2.3309
2006-08-31,0.6667
2006-09-01,-0.1656
2006-09-05,-3.372
2006-09-06,-3.4897
2006-09-07,-3.3788
2006-09-08,-0.9202
2006-09-11,-4.0248
2006-09-12,4.5806000000000004
2006-09-13,-0.5552
2006-09-14,3.1017
2006-09-15,3.7906
2006-09-18,2.6087
2006-09-19,2.6554
2006-09-20,3.2471
2006-09-21,-1.5457999999999998
2006-09-22,0.9746
2006-09-25,3.2172
2006-09-26,7.1169
2006-09-27,4.8982
2006-09-28,-3.1438
2006-09-29,-1.1456
2006-10-02,1.2554
2006-10-03,0.4769
2006-10-04,2.3256
2006-10-05,4.5455
2006-10-06,2.5288
2006-10-09,-0.3894
2006-10-10,4.0834
2006-10-11,-1.0851
2006-10-12,1.8987
2006-10-13,-0.7039
2006-10-16,-2.377
2006-10-17,1.6232
2006-10-18,-2.2699
2006-10-19,0.2581
2006-10-20,-0.2574
2006-10-23,-0.9462
2006-10-24,-0.4342
2006-10-25,-0.5669
2006-10-26,0.0877
2006-10-27,-1.2708
2006-10-30,-2.1305
2006-10-31,-1.8141
2006-11-01,0.5081
2006-11-02,-1.1949
2006-11-03,0.4651
2006-11-06,-0.0926
2006-11-07,-1.0658
2006-11-08,-1.4052
2006-11-09,-2.4703
2006-11-10,-0.9742
2006-11-13,-1.7216
2006-11-14,7.8078
2006-11-15,0.6964
2006-11-16,-0.876
2006-11-17,-1.0233
2006-11-20,2.3966
2006-11-21,1.0555
2006-11-22,0.7266
2006-11-24,-0.7665
2006-11-27,0.1363
2006-11-28,0.8621
2006-11-29,-2.789
2006-11-30,-3.1467
2006-12-01,1.1945000000000001
2006-12-04,1.4636
2006-12-05,1.6287
2006-12-06,0.7326
2006-12-07,-0.2727
2006-12-08,0.1367
2006-12-11,-3.8689
2006-12-12,-4.2614
2006-12-13,4.4016
2006-12-14,2.3212
2006-12-15,0.4167
2006-12-18,-0.7377
2006-12-19,-0.0929
2006-12-20,-1.6272
2006-12-21,-0.2836
2006-12-22,-0.4739
2006-12-26,1.8571
2006-12-27,2.3843
2006-12-28,-1.5981999999999998
2006-12-29,-0.2784
2007-01-03,2.2336
2007-01-04,15.5667
2007-01-05,2.3237
2007-01-08,-3.5797
2007-01-09,-3.4731
2007-01-10,0.7858
2007-01-11,1.9285999999999999
2007-01-12,-0.8052
2007-01-16,-0.2841
2007-01-17,-2.3199
2007-01-18,-1.125
2007-01-19,-0.4635
2007-01-22,1.4395
2007-01-23,2.6711
2007-01-24,0.4065
2007-01-25,3.0364
2007-01-26,-1.1002
2007-01-29,2.2249
2007-01-30,1.5157
2007-01-31,0.6508
2007-02-01,1.5594999999999999
2007-02-02,-0.6367
2007-02-05,-1.8847
2007-02-06,0.1921
2007-02-07,-0.3067
2007-02-08,0.0769
2007-02-09,-0.4228
2007-02-12,-0.6175
2007-02-13,-1.9806
2007-02-14,-1.149
2007-02-15,-0.3607
2007-02-16,0.6436
2007-02-20,-0.3197
2007-02-21,-1.7241
2007-02-22,-1.1424
2007-02-23,-1.1556
2007-02-26,-1.0856
2007-02-27,-0.5488
2007-02-28,1.8676
2007-03-01,0.0417
2007-03-02,-2.9571
2007-03-05,-3.8627000000000002
2007-03-06,2.5
2007-03-07,1.0453
2007-03-08,2.1121
2007-03-09,-0.8442
2007-03-12,0.4257
2007-03-13,-4.663
2007-03-14,-0.667
2007-03-15,-3.402
2007-03-16,-1.3437999999999999
2007-03-19,2.1606
2007-03-20,-4.4138
2007-03-21,3.6075
2007-03-22,2.0891
2007-03-23,0.091
2007-03-26,-1.1358
2007-03-27,3.8603
2007-03-28,-20.708
2007-03-29,-5.971
2007-03-30,0.2374
2007-04-02,0.7105
2007-04-03,2.234
2007-04-04,-2.2427
2007-04-05,0.0
2007-04-09,-2.4706
2007-04-10,0.5428
2007-04-11,-0.3599
2007-04-12,0.9031
2007-04-13,0.1193
2007-04-16,0.0
2007-04-17,-1.7282
2007-04-18,-2.3651
2007-04-19,-0.559
2007-04-20,1.1868
2007-04-23,9.5679
2007-04-24,-2.4225
2007-04-25,-1.097
2007-04-26,2.2183
2007-04-27,-2.056
2007-04-30,-2.9737999999999998
2007-05-01,-0.6611
2007-05-02,2.8433
2007-05-03,-0.7059
2007-05-04,-0.237
2007-05-07,0.6532
2007-05-08,-0.118
2007-05-09,-1.5356999999999998
2007-05-10,-2.2196
2007-05-11,1.411
2007-05-14,-3.6298
2007-05-15,1.7577
2007-05-16,0.6169
2007-05-17,-0.3679
2007-05-18,1.6615
2007-05-21,-0.2421
2007-05-22,0.4854
2007-05-23,-1.9928
2007-05-24,-1.4171
2007-05-25,0.9375
2007-05-29,-1.1146
2007-05-30,-1.5654
2007-05-31,0.827
2007-06-01,2.7129
2007-06-04,-2.3956
2007-06-05,0.5664
2007-06-06,4.6934000000000005
2007-06-07,1.0161
2007-06-08,-0.0592
2007-06-11,0.5329
2007-06-12,-3.3569
2007-06-13,0.4875
2007-06-14,0.0606
2007-06-15,5.2727
2007-06-18,2.418
2007-06-19,-0.7307
2007-06-20,-2.6614
2007-06-21,-0.8726
2007-06-22,2.6995
2007-06-25,2.5143
2007-06-26,0.3902
2007-06-27,1.7768000000000002
2007-06-28,1.1457
2007-06-29,-2.8587
2007-07-02,0.0555
2007-07-03,3.6626
2007-07-05,-0.5353
2007-07-06,-0.6997
2007-07-09,0.1626
2007-07-10,-2.1104
2007-07-11,-0.387
2007-07-12,0.8324
2007-07-13,-0.3853
2007-07-16,-0.6077
2007-07-17,0.2779
2007-07-18,-1.4967
2007-07-19,-0.4502
2007-07-20,-1.1871
2007-07-23,0.3432
2007-07-24,-4.447
2007-07-25,9.1885
2007-07-26,-0.929
2007-07-27,-2.0408
2007-07-30,6.9257
2007-07-31,-1.1585
2007-08-01,0.6926
2007-08-02,1.8519
2007-08-03,-2.7013
2007-08-06,1.228
2007-08-07,1.846
2007-08-08,2.0197
2007-08-09,4.9746
2007-08-10,-5.6576
2007-08-13,-5.5356
2007-08-14,-0.7054
2007-08-15,0.1639
2007-08-16,-0.7092
2007-08-17,7.3077
2007-08-20,-0.6144
2007-08-21,-0.103
2007-08-22,0.0516
2007-08-23,-2.1649
2007-08-24,-0.4215
2007-08-27,1.9577
2007-08-28,-1.2455
2007-08-29,1.8917000000000002
2007-08-30,0.8767
2007-08-31,-0.5112
2007-09-04,0.0
2007-09-05,0.5139
2007-09-06,1.5337
2007-09-07,-2.5176
2007-09-10,-0.9298
2007-09-11,1.147
2007-09-12,-0.3093
2007-09-13,-0.1551
2007-09-14,-1.7607
2007-09-17,0.0
2007-09-18,3.321
2007-09-19,-0.5612
2007-09-20,-0.3592
2007-09-21,2.9866
2007-09-24,1.7
2007-09-25,-2.7039999999999997
2007-09-26,0.3032
2007-09-27,-3.073
2007-09-28,-2.027
2007-10-01,5.0922
2007-10-02,2.9789
2007-10-03,0.3431
2007-10-04,0.8793
2007-10-05,-0.4358
2007-10-08,1.751
2007-10-09,-0.5736
2007-10-10,0.0
2007-10-11,0.8654
2007-10-12,-1.4299
2007-10-15,-0.4352
2007-10-16,-0.8256
2007-10-17,1.9588999999999999
2007-10-18,-0.9606
2007-10-19,0.7759
2007-10-22,-0.9143
2007-10-23,1.8941
2007-10-24,-1.7159
2007-10-25,-0.4365
2007-10-26,-2.6303
2007-10-29,0.5003
2007-10-30,-1.7919
2007-10-31,1.3685
2007-11-01,-5.75
2007-11-02,-2.122
2007-11-05,1.1381999999999999
2007-11-06,0.8039
2007-11-07,-1.5949
2007-11-08,3.0794
2007-11-09,0.6813
2007-11-12,1.3014000000000001
2007-11-13,5.704
2007-11-14,-1.4098
2007-11-15,-1.3807
2007-11-16,-0.25
2007-11-19,0.0501
2007-11-20,-0.3006
2007-11-21,-0.6533
2007-11-23,1.0622
2007-11-26,-0.6006
2007-11-27,1.1581
2007-11-28,1.0951
2007-11-29,-2.5111
2007-11-30,-1.9697
2007-12-03,-5.7702
2007-12-04,0.164
2007-12-05,-1.4738
2007-12-06,0.3878
2007-12-07,1.766
2007-12-10,0.0542
2007-12-11,-2.0596
2007-12-12,3.1544
2007-12-13,-3.3798
2007-12-14,1.5547
2007-12-17,-5.5221
2007-12-18,1.5625
2007-12-19,-3.1909
2007-12-20,6.651
2007-12-21,3.9183
2007-12-24,-0.2655
2007-12-26,2.7157
2007-12-27,-3.2659000000000002
2007-12-28,1.8757000000000001
2007-12-31,0.1578
2008-01-02,1.1555
2008-01-03,-1.7134
2008-01-04,2.5885
2008-01-07,3.0381
2008-01-08,0.0
2008-01-09,-3.4483
2008-01-10,1.1905000000000001
2008-01-11,-1.4322
2008-01-14,2.2833
2008-01-15,-0.761
2008-01-16,-0.2556
2008-01-17,-0.3075
2008-01-18,-2.982
2008-01-22,1.5368
2008-01-23,3.2881
2008-01-24,-2.3749000000000002
2008-01-25,-1.9668999999999999
2008-01-28,1.5838999999999999
2008-01-29,-1.0915
2008-01-30,-2.4698
2008-01-31,9.2134
2008-02-01,-2.664
2008-02-04,1.0644
2008-02-05,-3.2096
2008-02-06,-2.7979000000000003
2008-02-07,2.3454
2008-02-08,-4.1667
2008-02-11,-1.1957
2008-02-12,-1.7602
2008-02-13,6.383
2008-02-14,-4.1053
2008-02-15,-0.933
2008-02-19,1.1634
2008-02-20,-0.2191
2008-02-21,-0.2195
2008-02-22,-1.1551
2008-02-25,-3.1163
2008-02-26,-0.6893
2008-02-27,-0.1735
2008-02-28,-1.2167
2008-02-29,-2.7566
2008-03-03,0.4222
2008-03-04,-1.5015
2008-03-05,-2.439
2008-03-06,-0.125
2008-03-07,-37.4844
2008-03-10,-0.4004
2008-03-11,1.5074999999999998
2008-03-12,-0.9901
2008-03-13,3.9
2008-03-14,1.3474
2008-03-17,-0.9497
2008-03-18,5.1774000000000004
2008-03-19,4.5579
2008-03-20,-5.8413
2008-03-24,7.4074
2008-03-25,-0.2586
2008-03-26,2.8522
2008-03-27,-2.605
2008-03-28,-0.5177
2008-03-31,0.2602
2008-04-01,0.2595
2008-04-02,-0.3451
2008-04-03,10.8225
2008-04-04,0.4687
2008-04-07,0.7776
2008-04-08,6.0185
2008-04-09,-4.3668
2008-04-10,0.3805
2008-04-11,-2.5019
2008-04-14,-3.1882
2008-04-15,-0.4016
2008-04-16,3.0645
2008-04-17,-0.8607
2008-04-18,4.4988
2008-04-21,1.7372
2008-04-22,-3.118
2008-04-23,4.2912
2008-04-24,-0.0735
2008-04-25,1.3971
2008-04-28,2.3205
2008-04-29,4.3232
2008-04-30,0.4076
2008-05-01,1.2854999999999999
2008-05-02,-1.9372
2008-05-05,1.4304999999999999
2008-05-06,-0.2686
2008-05-07,-1.6835
2008-05-08,3.6986
2008-05-09,-0.9247
2008-05-12,1.4
2008-05-13,-1.5779
2008-05-14,-0.2672
2008-05-15,2.4112999999999998
2008-05-16,-1.2426
2008-05-19,1.7881
2008-05-20,1.7567
2008-05-21,-2.3657
2008-05-22,0.7859
2008-05-23,-2.3392
2008-05-27,3.7923999999999998
2008-05-28,-0.7692
2008-05-29,0.7752
2008-05-30,-0.7051
2008-06-02,0.9038
2008-06-03,0.0
2008-06-04,1.7274
2008-06-05,3.4591
2008-06-06,-4.9848
2008-06-09,-4.9264
2008-06-10,-0.6729
2008-06-11,-0.0678
2008-06-12,0.0678
2008-06-13,-0.4065
2008-06-16,-0.068
2008-06-17,-1.1572
2008-06-18,-1.4463
2008-06-19,-1.4675
2008-06-20,-2.695
2008-06-23,-1.7492999999999999
2008-06-24,1.1869
2008-06-25,1.6862
2008-06-26,-0.0721
2008-06-27,0.0
2008-06-30,-1.7316
2008-07-01,-0.2203
2008-07-02,-0.8094
2008-07-03,1.6320000000000001
2008-07-07,-1.6058
2008-07-08,2.1513
2008-07-09,-3.0501
2008-07-10,1.7227999999999999
2008-07-11,5.5228
2008-07-14,-1.0468
2008-07-15,-2.8914
2008-07-16,1.6703000000000001
2008-07-17,-0.8571
2008-07-18,-0.5043
2008-07-21,1.3758
2008-07-22,5.3571
2008-07-23,-2.4407
2008-07-24,-1.7372999999999998
2008-07-25,14.3564
2008-07-28,-0.7421
2008-07-29,-1.7445
2008-07-30,1.4585
2008-07-31,-0.75
2008-08-01,-2.6448
2008-08-04,1.5524
2008-08-05,-0.9554
2008-08-06,-1.8006
2008-08-07,-2.1611
2008-08-08,3.012
2008-08-11,3.1839
2008-08-12,0.8816
2008-08-13,3.1835
2008-08-14,0.4235
2008-08-15,-1.6265
2008-08-18,0.6124
2008-08-19,-3.4693
2008-08-20,0.1261
2008-08-21,0.2519
2008-08-22,1.9472
2008-08-25,-2.8959
2008-08-26,0.8883
2008-08-27,0.4403
2008-08-28,2.8178
2008-08-29,0.0609
2008-09-02,-1.4607
2008-09-03,-0.6794
2008-09-04,-4.1667
2008-09-05,-2.0117
2008-09-08,1.2583
2008-09-09,-1.3734
2008-09-10,4.5756
2008-09-11,1.1414
2008-09-12,-0.627
2008-09-15,-1.8927
2008-09-16,5.7878
2008-09-17,-2.9787
2008-09-18,7.7694
2008-09-19,-0.2907
2008-09-22,-1.4577
2008-09-23,-0.4142
2008-09-24,-2.555
2008-09-25,1.4634
2008-09-26,1.5625
2008-09-29,-0.0592
2008-09-30,-6.4535
2008-10-01,-2.9747
2008-10-02,-4.8924
2008-10-03,1.6461000000000001
2008-10-06,-4.0486
2008-10-07,0.211
2008-10-08,-1.6139999999999999
2008-10-09,-6.5621
