ticker,YUMC US Equity
2017-03-10,0.5725
2017-03-13,0.4934
2017-03-14,-1.8127
2017-03-15,-0.5385
2017-03-16,1.4308
2017-03-17,0.1906
2017-03-20,2.4734
2017-03-21,-0.9655
2017-03-22,0.6374
2017-03-23,-1.9374
2017-03-24,-0.6839
2017-03-27,1.2242
2017-03-28,0.3401
2017-03-29,0.226
2017-03-30,-0.3382
2017-03-31,2.5641
2017-04-03,0.0
2017-04-04,2.7941000000000003
2017-04-05,0.7868
2017-04-06,9.1554
2017-04-07,1.2679
2017-04-10,0.6421
2017-04-11,3.6683
2017-04-12,0.4308
2017-04-13,1.0723
2017-04-17,-0.1516
2017-04-18,-0.5464
2017-04-19,0.7631
2017-04-20,0.2121
2017-04-21,-0.9976
2017-04-24,1.7405
2017-04-25,1.1405
2017-04-26,2.0475
2017-04-27,-0.4071
2017-04-28,-0.3796
2017-05-01,1.3189
2017-05-02,0.6075
2017-05-03,0.8626
2017-05-04,-1.6534
2017-05-05,-1.942
2017-05-08,-0.1478
2017-05-09,0.9473
2017-05-10,2.0528
2017-05-11,-1.4368
2017-05-12,0.6414
2017-05-15,-2.0857
2017-05-16,3.6686
2017-05-17,-1.1416
2017-05-18,2.7425
2017-05-19,2.1354
2017-05-22,1.5406
2017-05-23,2.0591
2017-05-24,-0.4778
2017-05-25,0.7735
2017-05-26,-0.0529
2017-05-30,0.2383
2017-05-31,1.4795
2017-06-01,4.1395
2017-06-02,-0.15
2017-06-05,1.2769
2017-06-06,0.7417
2017-06-07,2.3313
2017-06-08,-2.2782
2017-06-09,-2.3558
2017-06-12,-1.0304
2017-06-13,0.8888
2017-06-14,-0.0755
2017-06-15,-0.0504
2017-06-16,0.504
2017-06-19,1.5796999999999999
2017-06-20,-0.938
2017-06-21,1.1214
2017-06-22,-0.5175
2017-06-23,-0.9413
2017-06-26,1.1253
2017-06-27,-2.4728
2017-06-28,0.0
2017-06-29,-1.5974
2017-06-30,1.5975000000000001
2017-07-03,2.1304
2017-07-05,-0.3477
2017-07-06,-12.908
2017-07-07,6.7811
2017-07-10,0.0
2017-07-11,0.0268
2017-07-12,0.5893
2017-07-13,-1.3582
2017-07-14,0.081
2017-07-17,0.0
2017-07-18,-0.054
2017-07-19,0.0
2017-07-20,1.1606
2017-07-21,-0.8538
2017-07-24,0.0538
2017-07-25,-1.0221
2017-07-26,-0.788
2017-07-27,-0.8217
2017-07-28,-0.8837
2017-07-31,-0.2786
2017-08-01,1.9559
2017-08-02,0.9318
2017-08-03,-0.0543
2017-08-04,0.8693
2017-08-07,0.1347
2017-08-08,-0.1345
2017-08-09,0.3771
2017-08-10,0.161
2017-08-11,1.259
2017-08-14,-1.7989000000000002
2017-08-15,0.2963
2017-08-16,1.6653
2017-08-17,-1.6116000000000001
2017-08-18,-0.5102
2017-08-21,0.8907
2017-08-22,-0.7491
2017-08-23,-1.0782
2017-08-24,-1.1717
2017-08-25,-1.4337
2017-08-28,-0.2797
2017-08-29,-1.3184
2017-08-30,-0.1137
2017-08-31,0.6261
2017-09-01,1.2443
2017-09-05,2.4022
2017-09-06,-1.9912999999999998
2017-09-07,-0.3618
2017-09-08,-0.4749
2017-09-11,1.1788
2017-09-12,0.3606
2017-09-13,1.686
2017-09-14,0.4621
2017-09-15,1.1364
2017-09-18,3.9593
2017-09-19,2.1359
2017-09-20,1.2598
2017-09-21,-0.8709
2017-09-22,-0.3263
2017-09-25,-1.5110000000000001
2017-09-26,1.483
2017-09-27,0.2268
2017-09-28,0.3017
2017-09-29,0.1754
2017-10-02,1.0508
2017-10-03,-0.1981
2017-10-04,-1.0419
2017-10-05,0.2006
2017-10-06,2.1266
2017-10-09,5.316
2017-10-10,-1.1165
2017-10-11,-0.2823
2017-10-12,1.2974999999999999
2017-10-13,0.0
2017-10-16,-0.6521
2017-10-17,0.0469
2017-10-18,-0.5155
2017-10-19,-1.3189
2017-10-20,0.5967
2017-10-23,0.1898
2017-10-24,-3.0547
2017-10-25,-2.0029
2017-10-26,1.2213
2017-10-27,-1.2312
2017-10-30,0.7978
2017-10-31,-0.1979
2017-11-01,-1.1400000000000001
2017-11-02,0.7019
2017-11-03,4.0826
2017-11-06,-1.5547
2017-11-07,0.0972
2017-11-08,-0.3641
2017-11-09,0.0244
2017-11-10,1.6318000000000001
2017-11-13,0.9585
2017-11-14,-0.4035
2017-11-15,-1.2154
2017-11-16,1.8818000000000001
2017-11-17,0.6394
2017-11-20,-1.5293999999999999
2017-11-21,-0.4062
2017-11-22,-2.5192
2017-11-24,0.2215
2017-11-27,0.0982
2017-11-28,1.1531
2017-11-29,-0.2911
2017-11-30,-0.4389
2017-12-01,-0.6368
2017-12-04,1.1831
2017-12-05,-0.7795
2017-12-06,-1.8904999999999998
2017-12-07,0.5506
2017-12-08,1.5678999999999998
2017-12-11,-0.0245
2017-12-12,-0.5882
2017-12-13,0.1479
2017-12-14,-0.32
2017-12-15,0.1235
2017-12-18,1.6280000000000001
2017-12-19,1.966
2017-12-20,-2.6184
2017-12-21,0.44
2017-12-22,-0.5354
2017-12-26,-3.2298
2017-12-27,1.6181999999999999
2017-12-28,1.2192
2017-12-29,-1.6223999999999998
2018-01-02,1.5242
2018-01-03,3.9626
2018-01-04,0.6155
2018-01-05,0.5882
2018-01-08,-0.1637
2018-01-09,1.4292
2018-01-10,-1.4091
2018-01-11,2.6242
2018-01-12,4.7032
2018-01-16,0.8286
2018-01-17,-1.5138
2018-01-18,-0.8783
2018-01-19,1.8387
2018-01-22,3.5023
2018-01-23,0.7566
2018-01-24,-1.1055
2018-01-25,0.1898
2018-01-26,1.4316
2018-01-29,-2.3661
2018-01-30,-0.5315
2018-01-31,-0.8549
2018-02-01,0.776
2018-02-02,-2.5667999999999997
2018-02-05,-2.7003
2018-02-06,-0.9702
2018-02-07,0.9342
2018-02-08,-7.4492
2018-02-09,-1.7317
2018-02-12,-1.2162
2018-02-13,0.6784
2018-02-14,0.7986
2018-02-15,-0.2476
2018-02-16,0.3723
2018-02-20,-0.1236
2018-02-21,2.3273
2018-02-22,1.1372
2018-02-23,4.6651
2018-02-26,0.4571
2018-02-27,-0.8646
2018-02-28,-0.3451
2018-03-01,-3.0009
2018-03-02,1.0709
2018-03-05,-0.6122
2018-03-06,1.3504
2018-03-07,-2.057
2018-03-08,-1.1217
2018-03-09,0.0
2018-03-12,1.3517000000000001
2018-03-13,-1.7385000000000002
2018-03-14,0.8725
2018-03-15,-0.8169
2018-03-16,0.6056
2018-03-19,-2.0226
2018-03-20,1.1797
2018-03-21,0.923
2018-03-22,-3.7304
2018-03-23,0.25
2018-03-26,2.9426
2018-03-27,-1.2597
2018-03-28,-0.0981
2018-03-29,1.9155
2018-04-02,-4.506
2018-04-03,-0.1766
2018-04-04,0.7836
2018-04-05,0.3261
2018-04-06,-3.625
2018-04-09,1.7639
2018-04-10,4.3079
2018-04-11,0.7576
2018-04-12,-0.4366
2018-04-13,-1.9001000000000001
2018-04-16,-0.447
2018-04-17,1.5964
2018-04-18,-0.9575
2018-04-19,0.8428
2018-04-20,0.1229
2018-04-23,-2.4061
2018-04-24,0.327
2018-04-25,-1.0532
2018-04-26,4.9671
2018-04-27,1.521
2018-04-30,1.6885
2018-05-01,-0.6782
2018-05-02,-12.8797
2018-05-03,-0.2432
2018-05-04,3.4679
2018-05-07,-0.7855
2018-05-08,-0.6862
2018-05-09,0.1063
2018-05-10,0.8229
2018-05-11,-1.4481
2018-05-14,-0.1336
2018-05-15,-0.8561
2018-05-16,1.4031
2018-05-17,0.0
2018-05-18,1.5168
2018-05-21,1.9659
2018-05-22,-1.0283
2018-05-23,0.1558
2018-05-24,0.5705
2018-05-25,-0.0258
2018-05-29,-0.4385
2018-05-30,2.3636
2018-05-31,-0.2791
2018-06-01,0.1018
2018-06-04,0.3813
2018-06-05,2.0512
2018-06-06,2.2829
2018-06-07,-0.1456
2018-06-08,1.312
2018-06-11,0.0719
2018-06-12,0.7429
2018-06-13,-1.7364000000000002
2018-06-14,-0.7262
2018-06-15,-0.7071
2018-06-18,0.0491
2018-06-19,-1.1046
2018-06-20,-0.546
2018-06-21,0.2745
2018-06-22,0.6969
2018-06-25,-3.1636
2018-06-26,1.4803
2018-06-27,-5.508
2018-06-28,3.0077
2018-06-29,-0.6202
2018-07-02,-1.222
2018-07-03,-2.2374
2018-07-05,-1.9117
2018-07-06,2.4979
2018-07-09,0.0268
2018-07-10,-1.6332
2018-07-11,-1.1976
2018-07-12,0.7438
2018-07-13,0.1367
2018-07-16,-0.3277
2018-07-17,0.411
2018-07-18,0.4366
2018-07-19,-2.2005
2018-07-20,-6.3611
2018-07-23,1.4832
2018-07-24,-2.0754
2018-07-25,-3.5821
2018-07-26,10.805
2018-07-27,3.9676
2018-07-30,-3.1174
2018-07-31,0.0832
2018-08-01,-1.2195
2018-08-02,-0.954
2018-08-03,-0.5666
2018-08-06,-1.9088
2018-08-07,0.7842
2018-08-08,0.0
2018-08-09,0.0865
2018-08-10,-0.835
2018-08-13,-0.6388
2018-08-14,3.9743
2018-08-15,-1.5739
2018-08-16,0.8852
2018-08-17,-1.3303
2018-08-20,0.6024
2018-08-21,1.3117
2018-08-22,0.0844
2018-08-23,-1.5467
2018-08-24,0.914
2018-08-27,1.5851
2018-08-28,3.8451
2018-08-29,5.5421
2018-08-30,-1.9373
2018-08-31,0.5459
2018-09-04,-0.4395
2018-09-05,-1.0906
2018-09-06,-0.1838
2018-09-07,0.0526
2018-09-10,-3.102
2018-09-11,-13.3478
2018-09-12,1.6594
2018-09-13,2.0942
2018-09-14,0.0905
2018-09-17,0.3918
2018-09-18,1.0808
2018-09-19,3.3858
2018-09-20,0.8905
2018-09-21,0.3986
2018-09-24,-1.5598
2018-09-25,0.4322
2018-09-26,0.6024
2018-09-27,-0.3707
2018-09-28,0.4865
2018-10-01,-1.7374
2018-10-02,-1.4493
2018-10-03,-0.2647
2018-10-04,0.0
2018-10-05,-1.8873
2018-10-08,0.0902
2018-10-09,0.5105
2018-10-10,-3.8542
2018-10-11,-0.404
2018-10-12,2.6521
2018-10-15,-1.9757
2018-10-16,1.8605
2018-10-17,-0.7306
2018-10-18,0.736
2018-10-19,-3.0441
2018-10-22,1.6641
2018-10-23,-1.1427
2018-10-24,-2.1556
2018-10-25,0.0
2018-10-26,1.3091
2018-10-29,-1.6703000000000001
2018-10-30,1.5705
2018-10-31,13.853
2018-11-01,-0.6652
2018-11-02,0.4743
2018-11-05,0.0833
2018-11-06,3.4961
2018-11-07,-0.6434
2018-11-08,0.5936
2018-11-09,-2.0923
2018-11-12,-0.3836
2018-11-13,-2.1452
2018-11-14,0.5621
2018-11-15,0.0559
2018-11-16,-1.7598
2018-11-19,-0.4265
2018-11-20,-1.1708
2018-11-21,0.6934
2018-11-23,0.4878
2018-11-26,0.4854
2018-11-27,0.7984
2018-11-28,3.3098
2018-11-29,-2.0263
2018-11-30,0.1397
2018-12-03,1.9537
2018-12-04,-2.4911
2018-12-06,-0.5334
2018-12-07,-1.2701
2018-12-10,-0.0572
2018-12-11,-0.5721
2018-12-12,4.0564
2018-12-13,0.8018
2018-12-14,-2.249
2018-12-17,-1.7957
2018-12-18,-0.4571
2018-12-19,-2.4971
2018-12-20,-2.6788
2018-12-21,-2.4198
2018-12-24,0.031
2018-12-26,2.1382
2018-12-27,1.3046
2018-12-28,0.1198
2018-12-31,0.2991
2019-01-02,2.0579
2019-01-03,-3.9158
2019-01-04,2.8285
2019-01-07,1.1535
2019-01-08,-1.8129
2019-01-09,2.9779999999999998
2019-01-10,-0.347
2019-01-11,1.2768
2019-01-14,-2.3209
2019-01-15,1.7014
2019-01-16,0.7788
2019-01-17,1.4024
2019-01-18,2.0604
2019-01-22,-3.1527
2019-01-23,-2.2273
2019-01-24,3.0666
2019-01-25,0.34
2019-01-28,0.5648
2019-01-29,1.0671
2019-01-30,-0.2779
2019-01-31,1.5603
2019-02-01,7.9561
2019-02-04,-0.2541
2019-02-05,3.2357
2019-02-06,1.4561
2019-02-07,1.3378999999999999
2019-02-08,-2.9045
2019-02-11,1.6811
2019-02-12,0.4619
2019-02-13,-0.0726
2019-02-14,-0.775
2019-02-15,-0.6834
2019-02-19,1.2288000000000001
2019-02-20,1.6752
2019-02-21,-0.3343
2019-02-22,-0.5271
2019-02-25,0.3131
2019-02-26,0.9844
2019-02-27,-0.951
2019-02-28,0.4333
2019-03-01,-0.767
2019-03-04,-1.1353
2019-03-05,1.6369
2019-03-06,0.0721
2019-03-07,-1.8016
2019-03-08,-1.4188
2019-03-11,1.1414
2019-03-12,0.9323
2019-03-13,-0.3403
2019-03-14,0.3415
2019-03-15,3.7919
2019-03-18,1.8735
2019-03-19,0.0
2019-03-20,-0.7126
2019-03-21,0.0926
2019-03-22,0.4858
2019-03-25,-0.2993
2019-03-26,0.0693
2019-03-27,1.9382000000000001
2019-03-28,-0.9733
2019-03-29,2.6513999999999998
2019-04-01,1.5364
2019-04-02,-0.3947
2019-04-03,-0.2202
2019-04-04,-1.7431999999999999
2019-04-05,0.2919
2019-04-08,-1.142
2019-04-09,-1.0646
2019-04-10,-0.1832
2019-04-11,0.1835
2019-04-12,1.8773
2019-04-15,-1.6854
2019-04-16,1.1657
2019-04-17,0.1808
2019-04-18,2.0298
2019-04-22,-1.8347
2019-04-23,-0.2027
2019-04-24,-0.6769
2019-04-25,1.4993
2019-04-26,0.7833
2019-04-29,-0.6218
2019-04-30,6.2346
2019-05-01,-4.2701
2019-05-02,3.5816
2019-05-03,0.4667
2019-05-06,-1.8159
2019-05-07,-0.6237
2019-05-08,-0.541
2019-05-09,-2.7198
2019-05-10,0.3131
2019-05-13,-4.9052
2019-05-14,-0.3517
2019-05-15,-0.2588
2019-05-16,0.7313
2019-05-17,-2.9741999999999997
2019-05-20,-1.7861
2019-05-21,1.45
2019-05-22,-3.125
2019-05-23,-1.4003999999999999
2019-05-24,-2.0796
2019-05-28,0.5456
2019-05-29,0.1809
2019-05-30,1.367
2019-05-31,1.8066
2019-06-03,1.8495
2019-06-04,-0.0982
2019-06-05,1.5721
2019-06-06,-2.5635
2019-06-07,1.4396
2019-06-10,1.2479
2019-06-11,-0.4833
2019-06-12,0.0243
2019-06-13,-0.0728
2019-06-14,0.0
2019-06-17,-0.4616
2019-06-18,3.8809
2019-06-19,5.3806
2019-06-20,3.0769
2019-06-21,-0.3461
2019-06-24,-0.2822
2019-06-25,0.0871
2019-06-26,0.7612
2019-06-27,-0.5396
2019-06-28,0.2604
2019-07-01,-0.2597
2019-07-02,-3.4722
2019-07-03,-0.0674
2019-07-05,-0.135
2019-07-08,-2.8609999999999998
2019-07-09,0.4174
2019-07-10,2.0785
2019-07-11,0.5204
2019-07-12,-1.643
2019-07-15,1.0984
2019-07-16,0.498
2019-07-17,-0.0901
2019-07-18,0.1353
2019-07-19,-0.1801
2019-07-22,-1.8719000000000001
2019-07-23,0.2758
2019-07-24,1.7648000000000001
2019-07-25,0.9685
2019-07-26,1.0707
2019-07-29,0.2648
2019-07-30,-3.1477
2019-07-31,3.4091
2019-08-01,-1.7582
2019-08-02,1.0515
2019-08-05,-5.2026
2019-08-06,4.2971
2019-08-07,-1.3883
2019-08-08,1.8392
2019-08-09,-2.2965
2019-08-12,-1.8256999999999999
2019-08-13,0.1162
2019-08-14,-2.9023
2019-08-15,1.8651
2019-08-16,3.5446
2019-08-19,2.9925
2019-08-20,0.5283
2019-08-21,-0.9853
2019-08-22,-2.4547
2019-08-23,-3.4913
2019-08-26,-0.3054
2019-08-27,2.0321
2019-08-28,2.3159
2019-08-29,2.6029999999999998
2019-08-30,0.2206
2019-09-03,-3.9401
2019-09-04,1.5582
2019-09-05,4.0388
2019-09-06,-0.6723
2019-09-09,-0.2838
2019-09-10,0.6131
2019-09-11,0.8487
2019-09-12,3.388
2019-09-13,-2.7343
2019-09-16,-0.1502
2019-09-17,-0.0645
2019-09-18,-1.7849
2019-09-19,0.1533
2019-09-20,-2.3612
2019-09-23,2.06
2019-09-24,-1.2286
2019-09-25,0.8441
2019-09-26,0.837
2019-09-27,-1.813
2019-09-30,1.0679
2019-10-01,-2.7735
2019-10-02,-1.8565
2019-10-03,1.361
2019-10-04,-0.2731
2019-10-07,-0.5249
2019-10-08,-2.4776
2019-10-09,0.5646
2019-10-10,0.6082
2019-10-11,3.4411
2019-10-14,-2.8994999999999997
2019-10-15,2.5463
2019-10-16,-1.0609
2019-10-17,0.5476
2019-10-18,-0.5673
2019-10-21,0.4792
2019-10-22,-1.4536
2019-10-23,-1.4519
2019-10-24,0.8887
2019-10-25,0.9968
2019-10-28,-0.1377
2019-10-29,1.6088
2019-10-30,-0.4298
2019-10-31,-3.453
2019-11-01,-2.4941
2019-11-04,1.4961
2019-11-05,1.6167
2019-11-06,-0.234
2019-11-07,2.0638
2019-11-08,0.7583
2019-11-11,-0.5017
2019-11-12,-1.8794
2019-11-13,-0.3504
2019-11-14,-0.5157
2019-11-15,0.8247
2019-11-18,-0.2103
2019-11-19,1.3349
2019-11-20,-1.8951
2019-11-21,-0.7303
2019-11-22,0.3322
2019-11-25,3.2876
2019-11-26,2.1584
2019-11-27,-0.8766
2019-11-29,0.9524
2019-12-02,-0.1797
2019-12-03,-0.7876
2019-12-04,0.2495
2019-12-05,1.1991
2019-12-06,0.1341
2019-12-09,1.094
2019-12-10,-0.265
2019-12-11,1.7936
2019-12-12,1.1094
2019-12-13,1.7212
2019-12-16,1.3959
2019-12-17,-0.3963
2019-12-18,-0.4817
2019-12-19,0.9259
2019-12-20,1.4595
2019-12-23,-0.6987
2019-12-24,0.1242
2019-12-26,0.3514
2019-12-27,0.2266
2019-12-30,-1.0892
2019-12-31,-0.2493
2020-01-02,2.3327999999999998
2020-01-03,-1.4451
2020-01-06,-1.1359
2020-01-07,0.1253
2020-01-08,1.2727
2020-01-09,-0.0824
2020-01-10,0.6186
2020-01-13,-1.373
2020-01-14,0.6856
2020-01-15,0.3921
2020-01-16,2.0144
2020-01-17,0.4433
2020-01-21,-7.7232
2020-01-22,2.1522
2020-01-23,-4.9159
2020-01-24,-0.9624
2020-01-27,-5.2655
2020-01-28,7.4666
2020-01-29,-0.0888
2020-01-30,-2.2439
2020-01-31,-2.1136
2020-02-03,0.1161
2020-02-04,2.7597
2020-02-05,0.3385
2020-02-06,-1.6419000000000001
2020-02-07,-2.3325
2020-02-10,-0.7024
2020-02-11,3.3011
2020-02-12,3.675
2020-02-13,-0.9027
2020-02-14,-0.3555
2020-02-18,-0.1115
2020-02-19,2.7679
2020-02-20,0.0217
2020-02-21,-0.3909
2020-02-24,-3.8369
2020-02-25,-0.6801
2020-02-26,-0.6848
2020-02-27,0.5516
2020-02-28,0.0914
2020-03-02,1.1418
2020-03-03,1.3547
2020-03-04,1.0275
2020-03-05,-2.3436
2020-03-06,-3.6224
2020-03-09,0.8457
2020-03-10,1.7004000000000001
2020-03-11,-4.306
2020-03-12,-6.0795
2020-03-13,6.3456
2020-03-16,-0.8867
2020-03-17,6.2379
2020-03-18,-7.2371
2020-03-19,-1.8399999999999999
2020-03-20,1.7246000000000001
2020-03-23,1.3759000000000001
2020-03-24,3.9748
2020-03-25,3.6364
2020-03-26,1.327
2020-03-27,-5.5272
2020-03-30,-0.5874
2020-03-31,0.7563
2020-04-01,-3.8471
2020-04-02,2.464
2020-04-03,-1.6905000000000001
2020-04-06,5.7641
2020-04-07,-0.7328
2020-04-08,3.4602
2020-04-09,1.4047
2020-04-13,0.5937
2020-04-14,0.5246
2020-04-15,-2.8702
2020-04-16,-2.4625
2020-04-17,4.1313
2020-04-20,-0.3527
2020-04-21,-1.7032
2020-04-22,2.7453
2020-04-23,0.0438
2020-04-24,-3.7872
2020-04-27,4.5051
2020-04-28,-0.0653
2020-04-29,8.7364
2020-04-30,-2.9052
2020-05-01,-4.2303
2020-05-04,-1.6806999999999999
2020-05-05,0.8109
2020-05-06,2.6522
2020-05-07,-0.2118
2020-05-08,3.0348
2020-05-11,0.7621
2020-05-12,0.1022
2020-05-13,-0.4084
2020-05-14,0.082
2020-05-15,-3.4009
2020-05-18,-1.2513
2020-05-19,4.7036
2020-05-20,1.4974
2020-05-21,-3.9612
2020-05-22,-8.186
2020-05-26,3.3463
2020-05-27,0.0
2020-05-28,-1.5746
2020-05-29,4.4164
2020-06-01,1.3595
2020-06-02,1.1923
2020-06-03,3.0928
2020-06-04,1.2449
2020-06-05,0.2217
2020-06-08,3.5599
2020-06-09,-1.0682
2020-06-10,-1.4331
2020-06-11,-2.9476
2020-06-12,1.0671
2020-06-15,-3.4924
2020-06-16,-0.547
2020-06-17,7.2139
2020-06-18,-0.5722
2020-06-19,1.8258
2020-06-22,-0.6821
2020-06-23,-0.2943
2020-06-24,-2.1846
2020-06-25,0.2414
2020-06-26,-0.3212
2020-06-29,-1.3894
2020-06-30,-1.8378999999999999
2020-07-01,-0.8321
2020-07-02,3.713
2020-07-06,2.0227
2020-07-07,0.2776
2020-07-08,1.0478
2020-07-09,0.7239
2020-07-10,-0.1748
2020-07-13,-1.3232
2020-07-14,-0.2958
2020-07-15,3.7975
2020-07-16,-1.3529
2020-07-17,1.5067
2020-07-20,1.1608
2020-07-21,0.7901
2020-07-22,-0.4666
2020-07-23,-1.5375999999999999
2020-07-24,0.2476
2020-07-27,1.1398
2020-07-28,-1.2021
2020-07-29,2.1863
2020-07-30,-5.5814
2020-07-31,0.9655
