ticker,ATR US Equity
2000-05-22,-1.3667
2000-05-23,-2.0785
2000-05-24,2.3585
2000-05-25,0.2304
2000-05-26,-1.1494
2000-05-30,2.093
2000-05-31,-3.1891
2000-06-01,3.2941
2000-06-02,0.2278
2000-06-05,-0.2273
2000-06-06,-1.5945
2000-06-07,0.2315
2000-06-08,0.2309
2000-06-09,0.4608
2000-06-12,0.4587
2000-06-13,1.5981999999999998
2000-06-14,-2.2472
2000-06-15,-0.2299
2000-06-16,3.9171
2000-06-19,2.6608
2000-06-20,-3.0238
2000-06-21,0.8909
2000-06-22,-0.883
2000-06-23,0.2227
2000-06-26,1.3333
2000-06-27,-1.3158
2000-06-28,3.1111
2000-06-29,-1.5086
2000-06-30,-5.4705
2000-07-03,5.0926
2000-07-05,1.7621
2000-07-06,0.0
2000-07-07,0.0
2000-07-10,-1.0823
2000-07-11,3.0635
2000-07-12,1.6985000000000001
2000-07-13,0.0
2000-07-14,-4.3841
2000-07-17,1.0917
2000-07-18,-0.8639
2000-07-19,0.0
2000-07-20,-2.3965
2000-07-21,-13.1696
2000-07-24,2.8278
2000-07-25,0.0
2000-07-26,-0.5
2000-07-27,-1.005
2000-07-28,-1.066
2000-07-31,2.5707
2000-08-01,-1.2530999999999999
2000-08-02,0.7614
2000-08-03,0.0
2000-08-04,0.0
2000-08-07,4.2821
2000-08-08,0.2415
2000-08-09,0.0
2000-08-10,-2.8916
2000-08-11,1.737
2000-08-14,-0.2439
2000-08-15,-3.423
2000-08-16,-0.2532
2000-08-17,0.0
2000-08-18,-1.7766
2000-08-21,-1.0336
2000-08-22,-1.0444
2000-08-23,-2.1108
2000-08-24,-2.965
2000-08-25,3.6111
2000-08-28,-0.8043
2000-08-29,1.6216
2000-08-30,-0.5319
2000-08-31,-0.2674
2000-09-01,1.0724
2000-09-05,-0.5305
2000-09-06,2.1333
2000-09-07,1.0444
2000-09-08,0.5168
2000-09-11,2.3136
2000-09-12,0.0
2000-09-13,-0.5025
2000-09-14,-1.2626
2000-09-15,0.7673
2000-09-18,-2.5381
2000-09-19,-0.2604
2000-09-20,-1.0444
2000-09-21,-1.0554
2000-09-22,-1.8667
2000-09-25,-1.087
2000-09-26,2.1978
2000-09-27,0.5376
2000-09-28,-0.2674
2000-09-29,2.681
2000-10-02,-2.0888
2000-10-03,0.0
2000-10-04,-1.3333
2000-10-05,0.0
2000-10-06,-3.5135
2000-10-09,1.4006
2000-10-10,-3.5911999999999997
2000-10-11,2.5788
2000-10-12,-0.2793
2000-10-13,4.2017
2000-10-16,-3.7634
2000-10-17,-1.9553
2000-10-18,1.1396
2000-10-19,2.2535
2000-10-20,-12.3967
2000-10-23,0.9434
2000-10-24,0.9346
2000-10-25,-0.6173
2000-10-26,0.9317
2000-10-27,0.0
2000-10-30,-0.0615
2000-10-31,2.1605
2000-11-01,-1.5106000000000002
2000-11-02,1.227
2000-11-03,1.2121
2000-11-06,1.4969999999999999
2000-11-07,2.9499
2000-11-08,3.1519
2000-11-09,-0.5556
2000-11-10,-0.5587
2000-11-13,4.7753
2000-11-14,2.9491
2000-11-15,0.0
2000-11-16,-1.8229
2000-11-17,3.9788
2000-11-20,0.0
2000-11-21,-1.2755
2000-11-22,-0.2584
2000-11-24,2.5907
2000-11-27,0.0
2000-11-28,-2.0202
2000-11-29,3.3505
2000-11-30,-0.2494
2000-12-01,0.5
2000-12-04,-0.4975
2000-12-05,2.75
2000-12-06,-0.9732
2000-12-07,-0.2457
2000-12-08,0.2463
2000-12-11,1.9656
2000-12-12,0.0
2000-12-13,1.9277
2000-12-14,2.6005000000000003
2000-12-15,-0.2304
2000-12-18,2.5404
2000-12-19,0.4505
2000-12-20,-1.3453
2000-12-21,0.9091
2000-12-22,2.2523
2000-12-26,-0.8811
2000-12-27,2.8889
2000-12-28,3.6717
2000-12-29,-2.0833
2001-01-02,-2.1277
2001-01-03,0.0
2001-01-04,-1.087
2001-01-05,-2.6374
2001-01-08,0.2257
2001-01-09,-1.3514
2001-01-10,2.7397
2001-01-11,2.6667
2001-01-12,2.1645
2001-01-16,-0.2119
2001-01-17,-0.8493
2001-01-18,-1.0707
2001-01-19,-2.3810000000000002
2001-01-22,-0.4435
2001-01-23,5.1225
2001-01-24,-0.6356
2001-01-25,-1.919
2001-01-26,-0.6522
2001-01-29,-0.2188
2001-01-30,2.5614
2001-01-31,2.3606
2001-02-01,-0.234
2001-02-02,-3.8191
2001-02-05,-1.1146
2001-02-06,4.3402
2001-02-07,-2.7054
2001-02-08,0.8342
2001-02-09,-1.758
2001-02-12,1.6842000000000001
2001-02-13,-0.4486
2001-02-14,0.5199
2001-02-15,1.0345
2001-02-16,-2.3891
2001-02-20,0.5245
2001-02-21,1.3913
2001-02-22,0.5146
2001-02-23,0.273
2001-02-26,1.7018
2001-02-27,-3.4471
2001-02-28,-0.5199
2001-03-01,0.8711
2001-03-02,0.5872
2001-03-05,2.5755
2001-03-06,0.1004
2001-03-07,1.8729
2001-03-08,-0.0657
2001-03-09,1.1827
2001-03-12,1.2338
2001-03-13,-0.898
2001-03-14,-3.5599
2001-03-15,0.4362
2001-03-16,-2.439
2001-03-19,4.5205
2001-03-20,1.5727
2001-03-21,-1.9355
2001-03-22,-4.2763
2001-03-23,1.6495
2001-03-26,-0.3043
2001-03-27,4.7813
2001-03-28,-4.3689
2001-03-29,-0.1692
2001-03-30,3.2881
2001-04-02,-2.1332
2001-04-03,-0.7713
2001-04-04,0.7097
2001-04-05,3.9596999999999998
2001-04-06,-1.388
2001-04-09,-0.0982
2001-04-10,2.8834
2001-04-11,-2.3885
2001-04-12,-0.1631
2001-04-16,0.2614
2001-04-17,2.6728
2001-04-18,1.1111
2001-04-19,0.471
2001-04-20,-0.3125
2001-04-23,-0.3448
2001-04-24,-0.9122
2001-04-25,3.1746
2001-04-26,-0.4923
2001-04-27,-1.3605
2001-04-30,-0.8464
2001-05-01,1.1716
2001-05-02,2.723
2001-05-03,0.7008
2001-05-04,0.4539
2001-05-07,-1.3554
2001-05-08,2.5954
2001-05-09,4.6131
2001-05-10,-0.4267
2001-05-11,-0.9429
2001-05-14,-0.7788
2001-05-15,1.0174
2001-05-16,4.2014
2001-05-17,1.6294
2001-05-18,-3.6685
2001-05-21,2.2567
2001-05-22,0.6069
2001-05-23,-4.0855
2001-05-24,-1.944
2001-05-25,0.3207
2001-05-29,-1.6274
2001-05-30,-1.4476
2001-05-31,-1.199
2001-06-01,0.9102
2001-06-04,2.6759
2001-06-05,3.6603
2001-06-06,-2.0056
2001-06-07,0.8936
2001-06-08,-0.4286
2001-06-11,-0.5739
2001-06-12,0.1154
2001-06-13,0.3171
2001-06-14,-2.4425
2001-06-15,0.4418
2001-06-18,2.9032
2001-06-19,-0.741
2001-06-20,3.3592
2001-06-21,-5.5556
2001-06-22,-1.7647
2001-06-25,-1.4969999999999999
2001-06-26,-0.9119
2001-06-27,-0.3988
2001-06-28,0.9855
2001-06-29,-1.0979
2001-07-02,-0.8634
2001-07-03,-0.311
2001-07-05,0.4056
2001-07-06,-2.5792
2001-07-09,-1.1164
2001-07-10,0.3226
2001-07-11,-0.3215
2001-07-12,2.7419000000000002
2001-07-13,-0.4396
2001-07-16,-0.5676
2001-07-17,2.4737999999999998
2001-07-18,0.5881
2001-07-19,2.0
2001-07-20,-0.6637
2001-07-23,0.2126
2001-07-24,-0.8788
2001-07-25,2.4763
2001-07-26,0.2983
2001-07-27,-1.2493
2001-07-30,-1.6295
2001-07-31,1.227
2001-08-01,0.4848
2001-08-02,-0.1809
2001-08-03,1.2085
2001-08-06,-1.791
2001-08-07,0.4863
2001-08-08,0.2117
2001-08-09,0.6942
2001-08-10,0.2698
2001-08-13,-0.299
2001-08-14,2.6687
2001-08-15,-0.4089
2001-08-16,1.4076
2001-08-17,1.7062
2001-08-20,-0.1137
2001-08-21,1.1671
2001-08-22,1.2662
2001-08-23,-0.0834
2001-08-24,-0.6118
2001-08-27,0.6156
2001-08-28,-0.5006
2001-08-29,3.1302
2001-08-30,-3.523
2001-08-31,0.5337
2001-09-04,-1.0617
2001-09-05,3.3324
2001-09-06,-1.4212
2001-09-07,-1.8575
2001-09-10,-1.1299
2001-09-17,-4.9429
2001-09-18,-0.0301
2001-09-19,-3.2171
2001-09-20,-4.287
2001-09-21,-2.4343
2001-09-24,4.491
2001-09-25,-0.9869
2001-09-26,0.1286
2001-09-27,0.3211
2001-09-28,1.7926
2001-10-01,0.9434
2001-10-02,1.8692
2001-10-03,0.5199
2001-10-04,-1.7341
2001-10-05,1.0836
2001-10-08,-1.1945000000000001
2001-10-09,-1.8909
2001-10-10,4.2654
2001-10-11,3.0606
2001-10-12,0.0294
2001-10-15,-0.0588
2001-10-16,-0.2941
2001-10-17,-2.5664
2001-10-18,-0.0908
2001-10-19,-12.1212
2001-10-22,3.1034
2001-10-23,0.0669
2001-10-24,0.0
2001-10-25,0.2674
2001-10-26,-0.0667
2001-10-29,0.0667
2001-10-30,-0.0668
2001-10-31,0.6016
2001-11-01,1.3289
2001-11-02,0.918
2001-11-05,0.9747
2001-11-06,2.5097
2001-11-07,-1.3497
2001-11-08,0.8909
2001-11-09,-2.3021
2001-11-12,-0.3551
2001-11-13,5.1182
2001-11-14,-0.4622
2001-11-15,0.0
2001-11-16,0.2167
2001-11-19,0.3707
2001-11-20,-0.7387
2001-11-21,0.7752
2001-11-23,1.2308
2001-11-26,-0.7599
2001-11-27,-0.5207
2001-11-28,-0.2463
2001-11-29,1.0802
2001-11-30,0.1527
2001-12-03,-0.061
2001-12-04,0.7322
2001-12-05,2.4531
2001-12-06,1.0346
2001-12-07,-0.5266
2001-12-10,-0.3824
2001-12-11,-1.24
2001-12-12,-1.2556
2001-12-13,-0.6963
2001-12-14,-0.9146
2001-12-17,2.3077
2001-12-18,1.1128
2001-12-19,-0.0297
2001-12-20,0.6546
2001-12-21,1.3893
2001-12-24,0.2041
2001-12-26,0.3782
2001-12-27,0.8696
2001-12-28,-2.5
2001-12-31,3.242
2002-01-02,-0.2284
2002-01-03,-0.2861
2002-01-04,-0.3443
2002-01-07,-0.4319
2002-01-08,1.9665
2002-01-09,-9.9546
2002-01-10,-2.8346
2002-01-11,-1.4910999999999999
2002-01-14,-1.6124
2002-01-15,0.4682
2002-01-16,0.0
2002-01-17,-0.1332
2002-01-18,-0.3
2002-01-22,0.2675
2002-01-23,0.3334
2002-01-24,0.0332
2002-01-25,1.4285999999999999
2002-01-28,-0.131
2002-01-29,0.9839
2002-01-30,3.9298
2002-01-31,0.25
2002-02-01,-0.4052
2002-02-04,-0.626
2002-02-05,0.0316
2002-02-06,0.9464
2002-02-07,0.4375
2002-02-08,3.1425
2002-02-11,-0.8748
2002-02-12,0.5173
2002-02-13,-0.0908
2002-02-14,-0.4242
2002-02-15,2.8302
2002-02-19,-0.2664
2002-02-20,-0.0297
2002-02-21,-0.564
2002-02-22,0.9851
2002-02-25,-0.3843
2002-02-26,0.0
2002-02-27,0.8902
2002-02-28,1.7647
2002-03-01,-0.0578
2002-03-04,-0.8097
2002-03-05,-0.1749
2002-03-06,0.6425
2002-03-07,0.4353
2002-03-08,-0.3756
2002-03-11,-0.8701
2002-03-12,-0.0878
2002-03-13,-0.4685
2002-03-14,0.559
2002-03-15,-0.8192
2002-03-18,-1.3274
2002-03-19,2.2422
2002-03-20,-0.9357
2002-03-21,1.4758
2002-03-22,-2.9668
2002-03-25,0.7194
2002-03-26,1.9048
2002-03-27,2.278
2002-03-28,0.0857
2002-04-01,-0.7703
2002-04-02,0.575
2002-04-03,-0.2287
2002-04-04,1.1748
2002-04-05,0.8213
2002-04-08,1.7978
2002-04-09,-0.1656
2002-04-10,2.0177
2002-04-11,0.0271
2002-04-12,1.6251
2002-04-15,-1.6524999999999999
2002-04-16,2.8455
2002-04-17,-2.0817
2002-04-18,-1.4801
2002-04-19,-2.0213
2002-04-22,-1.2824
2002-04-23,1.6944
2002-04-24,1.3885
2002-04-25,0.0822
2002-04-26,-0.4105
2002-04-29,1.5664
2002-04-30,0.6775
2002-05-01,1.6151
2002-05-02,2.5166
2002-05-03,-2.9974
2002-05-06,-1.8114
2002-05-07,2.0076
2002-05-08,-1.1968
2002-05-09,-0.5114
2002-05-10,-0.8387
2002-05-13,2.1282
2002-05-14,0.187
2002-05-15,0.6667
2002-05-16,-2.2781000000000002
2002-05-17,0.6235
2002-05-20,-1.5086
2002-05-21,-2.0514
2002-05-22,0.1117
2002-05-23,1.3947
2002-05-24,-0.6602
2002-05-28,-1.1908
2002-05-29,0.1962
2002-05-30,2.0699
2002-05-31,2.439
2002-06-03,-1.6854
2002-06-04,-0.7891
2002-06-05,-0.7131
2002-06-06,-0.5525
2002-06-07,1.9444
2002-06-10,-3.3515
2002-06-11,-1.9735
2002-06-12,-0.0863
2002-06-13,-2.3891999999999998
2002-06-14,0.059
2002-06-17,2.122
2002-06-18,-0.6349
2002-06-19,1.946
2002-06-20,-0.2849
2002-06-21,-0.5714
2002-06-24,-2.2989
2002-06-25,-3.2059
2002-06-26,-2.1574
2002-06-27,-2.4845
2002-06-28,-2.0701
2002-07-01,5.1057
2002-07-02,-2.7537000000000003
2002-07-03,-2.7362
2002-07-05,3.2058
2002-07-08,-0.8241
2002-07-09,-1.0866
2002-07-10,-2.6817
2002-07-11,-2.3904
2002-07-12,-0.1701
2002-07-15,-2.2147
2002-07-16,-2.9965
2002-07-17,0.9339
2002-07-18,-0.605
2002-07-19,-0.1074
2002-07-22,-1.4695
2002-07-23,-1.3822999999999999
2002-07-24,2.2500999999999998
2002-07-25,0.7576
2002-07-26,1.1815
2002-07-29,9.5745
2002-07-30,-2.8803
2002-07-31,-0.2999
2002-08-01,1.7045
2002-08-02,-3.3848
2002-08-05,-2.7211
2002-08-06,3.4965
2002-08-07,1.4527
2002-08-08,0.9324
2002-08-09,1.4517
2002-08-12,-0.3577
2002-08-13,-2.0888
2002-08-14,1.6667
2002-08-15,1.2459
2002-08-16,0.8744
2002-08-19,0.4815
2002-08-20,0.7987
2002-08-21,-0.0317
2002-08-22,-1.2365
2002-08-23,0.931
2002-08-26,1.3041
2002-08-27,-2.1036
2002-08-28,-0.8018
2002-08-29,2.3602
2002-08-30,1.3898
2002-09-03,-3.3022
2002-09-04,-1.2564
2002-09-05,-0.9462
2002-09-06,1.054
2002-09-09,0.3911
2002-09-10,0.6494
2002-09-11,1.4516
2002-09-12,-3.6566
2002-09-13,0.33
2002-09-16,-0.3289
2002-09-17,-1.5842
2002-09-18,-2.4816
2002-09-19,-0.2751
2002-09-20,0.6207
2002-09-23,-2.2618
2002-09-24,-3.7518000000000002
2002-09-25,-0.255
2002-09-26,-1.2053
2002-09-27,-0.2218
2002-09-30,-0.4446
2002-10-01,2.4191
2002-10-02,-2.9797000000000002
2002-10-03,-2.6966
2002-10-04,-0.3849
2002-10-07,-2.9366
2002-10-08,1.9506000000000001
2002-10-09,-1.3276
2002-10-10,2.1765
2002-10-11,1.7428
2002-10-14,-1.8272
2002-10-15,2.5204
2002-10-16,-3.7821
2002-10-17,2.8695
2002-10-18,-0.0764
2002-10-21,3.2505
2002-10-22,0.037
2002-10-23,0.3332
2002-10-24,-0.1107
2002-10-25,3.2508
2002-10-28,0.0358
2002-10-29,-1.4337
2002-10-30,1.6364
2002-10-31,-0.0716
2002-11-01,0.4296
2002-11-04,1.9607999999999999
2002-11-05,-0.9441
2002-11-06,1.9414
2002-11-07,-1.1427
2002-11-08,-1.2259
2002-11-11,0.0
2002-11-12,0.6028
2002-11-13,0.9517
2002-11-14,0.3841
2002-11-15,-0.1739
2002-11-18,0.4878
2002-11-19,-0.6241
2002-11-20,0.4885
2002-11-21,0.7639
2002-11-22,-0.2757
2002-11-25,2.9717000000000002
2002-11-26,-0.7718
2002-11-27,-0.2367
2002-11-29,1.2881
2002-12-02,4.9531
2002-12-03,-0.6059
2002-12-04,-0.4171
2002-12-05,0.1289
2002-12-06,0.3539
2002-12-09,-2.629
2002-12-10,1.1854
2002-12-11,-0.1952
2002-12-12,-1.3694
2002-12-13,0.3306
2002-12-16,3.1301
2002-12-17,1.5655000000000001
2002-12-18,-3.0827
2002-12-19,0.4544
2002-12-20,6.6236
2002-12-23,-7.3636
2002-12-24,-0.7197
2002-12-26,0.4283
2002-12-27,0.8858
2002-12-30,1.2358
2002-12-31,0.3534
2003-01-02,-0.128
2003-01-03,-0.641
2003-01-06,0.8065
2003-01-07,-1.216
2003-01-08,-1.4577
2003-01-09,-0.5588
2003-01-10,1.157
2003-01-13,1.1438
2003-01-14,-3.0372
2003-01-15,0.6331
2003-01-16,1.1589
2003-01-17,-0.982
2003-01-21,-1.4876
2003-01-22,-2.3826
2003-01-23,1.7532
2003-01-24,-1.5878
2003-01-27,-1.7851
2003-01-28,-0.6292
2003-01-29,0.0
2003-01-30,-2.216
2003-01-31,3.1655
2003-02-03,-1.5342
2003-02-04,-1.0291
2003-02-05,-0.8247
2003-02-06,1.3014999999999999
2003-02-07,-2.748
2003-02-10,-0.7339
2003-02-11,1.2569
2003-02-12,-3.2129
2003-02-13,6.9408
2003-02-14,3.5273
2003-02-18,0.8859
2003-02-19,-0.3377
2003-02-20,-0.9149
2003-02-21,2.8386
2003-02-24,-0.5986
2003-02-25,-0.7026
2003-02-26,1.9879
2003-02-27,-0.0661
2003-02-28,0.1653
2003-03-03,-1.0561
2003-03-04,-0.9006
2003-03-05,-0.4376
2003-03-06,1.5213
2003-03-07,0.999
2003-03-10,-2.6047000000000002
2003-03-11,1.3541
2003-03-12,-0.8016
2003-03-13,0.6061
2003-03-14,1.573
2003-03-17,3.6903
2003-03-18,1.6841
2003-03-19,-0.1875
2003-03-20,0.0313
2003-03-21,3.349
2003-03-24,-2.9679
2003-03-25,0.7491
2003-03-26,-0.7745
2003-03-27,0.4371
2003-03-28,0.715
2003-03-31,-0.1543
2003-04-01,-2.442
2003-04-02,3.3904
2003-04-03,-0.2145
2003-04-04,-2.1806
2003-04-07,2.0094
2003-04-08,-1.6005
2003-04-09,-0.8445
2003-04-10,-2.082
2003-04-11,-0.451
2003-04-14,1.9741
2003-04-15,1.9359
2003-04-16,-1.9925000000000002
2003-04-17,-0.5718
2003-04-21,4.6326
2003-04-22,0.5802
2003-04-23,1.7911000000000001
2003-04-24,-2.6245000000000003
2003-04-25,-0.7351
2003-04-28,2.8386
2003-04-29,1.2901
2003-04-30,2.1365
2003-05-01,-0.3486
2003-05-02,-0.4956
2003-05-05,0.4102
2003-05-06,0.9629
2003-05-07,0.7514
2003-05-08,0.0574
2003-05-09,1.2901
2003-05-12,-0.8774
2003-05-13,-0.4569
2003-05-14,0.2582
2003-05-15,0.372
2003-05-16,-0.7982
2003-05-19,-0.0862
2003-05-20,-0.8628
2003-05-21,-0.4062
2003-05-22,0.3495
2003-05-23,-0.029
2003-05-27,1.4808
2003-05-28,-0.8011
2003-05-29,0.3461
2003-05-30,0.6036
2003-06-02,2.2286
2003-06-03,-0.6428
2003-06-04,0.9845
2003-06-05,-0.2786
2003-06-06,0.0838
2003-06-09,-0.7815
2003-06-10,-0.225
2003-06-11,-0.3383
2003-06-12,2.1216
2003-06-13,-2.0776
2003-06-16,0.8487
2003-06-17,0.8415
2003-06-18,0.0
2003-06-19,-0.1391
2003-06-20,-2.2284
2003-06-23,-1.9943
2003-06-24,1.7442
2003-06-25,-0.6857
2003-06-26,0.9206
2003-06-27,0.057
2003-06-30,2.5641
2003-07-01,-1.1667
2003-07-02,2.5295
2003-07-03,-0.2193
2003-07-07,1.6484
2003-07-08,-0.1081
2003-07-09,0.9199
2003-07-10,-2.1448
2003-07-11,-0.137
2003-07-14,3.2922000000000002
2003-07-15,-1.7264
2003-07-16,0.0
2003-07-17,-0.4054
2003-07-18,-0.4071
2003-07-21,0.2452
2003-07-22,2.4463
2003-07-23,-2.0695
2003-07-24,0.9212
2003-07-25,0.1879
2003-07-28,0.0
2003-07-29,-0.0537
2003-07-30,-1.5310000000000001
2003-07-31,1.6094
2003-08-01,-0.2685
2003-08-04,-1.8304
2003-08-05,0.6307
2003-08-06,-0.9537
2003-08-07,-1.6505999999999998
2003-08-08,2.7972
2003-08-11,-0.3537
2003-08-12,-0.1365
2003-08-13,2.8165
2003-08-14,-0.5585
2003-08-15,1.6315
2003-08-18,0.9474
2003-08-19,0.5474
2003-08-20,0.0519
2003-08-21,0.1555
2003-08-22,-1.9405000000000001
2003-08-25,0.0528
2003-08-26,1.0021
2003-08-27,-1.0444
2003-08-28,2.058
2003-08-29,1.241
2003-09-02,-0.4086
2003-09-03,0.6154
2003-09-04,-0.1019
2003-09-05,-1.9643000000000002
2003-09-08,2.2639
2003-09-09,-1.8066
2003-09-10,-1.3734
2003-09-11,-0.4729
2003-09-12,2.6927
2003-09-15,0.2571
2003-09-16,-0.5641
2003-09-17,-0.7736
2003-09-18,-1.4813
2003-09-19,-0.8177
2003-09-22,-0.5319
2003-09-23,0.7754
2003-09-24,-1.9634
2003-09-25,-2.2192
2003-09-26,-1.1625
2003-09-29,4.4805
2003-09-30,-1.6618
2003-10-01,1.9351
2003-10-02,2.2727
2003-10-03,1.9607999999999999
2003-10-06,-0.8205
2003-10-07,0.8273
2003-10-08,0.2564
2003-10-09,-1.1509
2003-10-10,0.7762
2003-10-13,1.3607
2003-10-14,-0.5066
2003-10-15,0.1273
2003-10-16,-0.4322
2003-10-17,-4.7497
2003-10-20,-1.2332
2003-10-21,-0.3257
2003-10-22,-1.5523
2003-10-23,-0.332
2003-10-24,-0.0278
2003-10-27,0.0555
2003-10-28,-0.0556
2003-10-29,-0.2503
2003-10-30,-0.1673
2003-10-31,0.0
2003-11-03,-0.419
2003-11-04,0.1403
2003-11-05,3.0812
2003-11-06,0.5435
2003-11-07,-1.3514
2003-11-10,-1.2055
2003-11-11,0.3328
2003-11-12,0.8845
2003-11-13,-0.137
2003-11-14,-0.5487
2003-11-17,-0.2759
2003-11-18,-2.213
2003-11-19,-0.9901
2003-11-20,0.1143
2003-11-21,-0.0285
2003-11-24,-0.3711
2003-11-25,0.2865
2003-11-26,-0.2857
2003-11-28,0.0287
2003-12-01,1.2604
2003-12-02,1.4426999999999999
2003-12-03,2.203
2003-12-04,0.955
2003-12-05,-0.5405
2003-12-08,0.5435
2003-12-09,-1.2973
2003-12-10,-1.2596
2003-12-11,1.2202
2003-12-12,0.7945
2003-12-15,1.495
2003-12-16,-0.8838
2003-12-17,1.1889
2003-12-18,0.4806
2003-12-19,1.5945
2003-12-22,0.7063
2003-12-23,0.2597
2003-12-24,-0.6477
2003-12-26,1.0952
2003-12-29,0.9801
2003-12-30,0.3831
2003-12-31,-0.7634
2004-01-02,-1.1282
2004-01-05,2.6971
2004-01-06,0.4798
2004-01-07,-0.4021
2004-01-08,0.5551
2004-01-09,0.3764
2004-01-12,-0.5
2004-01-13,0.7538
2004-01-14,0.2494
2004-01-15,0.6965
2004-01-16,-1.9268999999999998
2004-01-20,0.8816
2004-01-21,2.2971
2004-01-22,-1.8794
2004-01-23,-0.9453
2004-01-26,0.7283
2004-01-27,0.2244
2004-01-28,0.0498
2004-01-29,-0.5221
2004-01-30,0.15
2004-02-02,0.0
2004-02-03,0.25
2004-02-04,-0.9975
2004-02-05,-0.8816
2004-02-06,1.7027
2004-02-09,0.6997
2004-02-10,1.3151
2004-02-11,1.396
2004-02-12,-0.7246
2004-02-13,-1.3869
2004-02-17,1.0609
2004-02-18,-0.7813
2004-02-19,-0.9596
2004-02-20,0.1242
2004-02-23,0.8189
2004-02-24,-1.526
2004-02-25,1.9745
2004-02-26,-0.7353
2004-02-27,-0.1235
2004-03-01,1.1867
2004-03-02,-1.5392000000000001
2004-03-03,-0.1241
2004-03-04,0.4969
2004-03-05,0.0
2004-03-08,0.3956
2004-03-09,-0.6402
2004-03-10,-2.7509
2004-03-11,-1.9878
2004-03-12,-0.156
2004-03-15,-0.9115
2004-03-16,-0.1314
2004-03-17,1.8947
2004-03-18,-0.6973
2004-03-19,-0.156
2004-03-22,-0.9638
2004-03-23,-1.1047
2004-03-24,-0.5851
2004-03-25,0.4548
2004-03-26,0.1864
2004-03-29,1.2759
2004-03-30,1.1811
2004-03-31,-0.3891
2004-04-01,1.1719
2004-04-02,0.8494
2004-04-05,1.2251
2004-04-06,-0.2521
2004-04-07,-0.6067
2004-04-08,0.2543
2004-04-12,1.725
2004-04-13,-2.3192
2004-04-14,-0.1787
2004-04-15,0.8951
2004-04-16,1.749
2004-04-19,1.3204
2004-04-20,-0.9098
2004-04-21,0.7444
2004-04-22,2.1429
2004-04-23,-0.627
2004-04-26,-0.6309
2004-04-27,-2.3199
2004-04-28,-0.6
2004-04-29,-1.7385000000000002
2004-04-30,0.7692
2004-05-03,0.0509
2004-05-04,2.2889
2004-05-05,-0.7956
2004-05-06,-0.2506
2004-05-07,-1.206
2004-05-10,-3.4079
2004-05-11,0.9215
2004-05-12,1.7219
2004-05-13,0.0769
2004-05-14,-1.4607999999999999
2004-05-17,-1.6125
2004-05-18,0.6609
2004-05-19,1.3655
2004-05-20,0.5181
2004-05-21,1.1598
2004-05-24,1.3758
2004-05-25,1.1561
2004-05-26,0.0
2004-05-27,1.4907
2004-05-28,-0.4896
2004-06-01,-0.5166
2004-06-02,0.1484
2004-06-03,-0.9383
