ticker,GPK US Equity
2003-12-31,-2.4038
2004-01-02,1.9704000000000002
2004-01-05,-0.2415
2004-01-06,3.8741
2004-01-07,-0.2331
2004-01-08,0.9346
2004-01-09,0.0
2004-01-12,-3.0093
2004-01-13,0.2387
2004-01-14,1.9048
2004-01-15,-3.0374
2004-01-16,2.6506
2004-01-20,6.1033
2004-01-21,1.9912
2004-01-22,1.0846
2004-01-23,1.5021
2004-01-26,-0.6342
2004-01-27,5.3191
2004-01-28,-1.0101
2004-01-29,-3.4694
2004-01-30,-1.2685
2004-02-02,-1.9272
2004-02-03,0.4367
2004-02-04,-2.1739
2004-02-05,1.1111
2004-02-06,-1.0989
2004-02-09,-0.6667
2004-02-10,-0.4474
2004-02-11,6.7416
2004-02-12,-0.6316
2004-02-13,-0.4237
2004-02-17,-1.4894
2004-02-18,-1.2959
2004-02-19,-1.5316999999999998
2004-02-20,0.0
2004-02-23,-1.1111
2004-02-24,0.6742
2004-02-25,3.7946
2004-02-26,-4.3011
2004-02-27,2.2472
2004-03-01,-0.2198
2004-03-02,-0.4405
2004-03-03,4.4248
2004-03-04,3.6017
2004-03-05,-4.09
2004-03-08,-0.2132
2004-03-09,-0.8547
2004-03-10,-1.9397
2004-03-11,1.7582
2004-03-12,0.432
2004-03-15,-0.2151
2004-03-16,0.2155
2004-03-17,-0.2151
2004-03-18,-0.431
2004-03-19,0.6494
2004-03-22,0.2151
2004-03-23,-0.8584
2004-03-24,1.5152
2004-03-25,0.6397
2004-03-26,-0.8475
2004-03-29,0.0
2004-03-30,0.641
2004-03-31,4.034
2004-04-01,-1.2245
2004-04-02,3.3058
2004-04-05,-1.0
2004-04-06,0.202
2004-04-07,0.8065
2004-04-08,0.0
2004-04-12,2.0
2004-04-13,0.0
2004-04-14,0.0
2004-04-15,0.1961
2004-04-16,0.1957
2004-04-19,-0.3906
2004-04-20,2.1569
2004-04-21,0.5758
2004-04-22,3.0534
2004-04-23,2.5926
2004-04-26,-3.2491
2004-04-27,2.7984999999999998
2004-04-28,-1.2704
2004-04-29,1.1029
2004-04-30,-0.3636
2004-05-03,4.0146
2004-05-04,2.4561
2004-05-05,1.0274
2004-05-06,-7.6271
2004-05-07,0.7339
2004-05-10,-1.0929
2004-05-11,4.4199
2004-05-12,0.5291
2004-05-13,-1.7544
2004-05-14,1.0714
2004-05-17,-2.8269
2004-05-18,4.3636
2004-05-19,1.5678999999999998
2004-05-20,2.916
2004-05-21,1.8333
2004-05-24,3.1097
2004-05-25,2.8571
2004-05-26,1.0802
2004-05-27,-0.7634
2004-05-28,-0.6154
2004-06-01,-3.2508
2004-06-02,2.4
2004-06-03,-0.3125
2004-06-04,0.3135
2004-06-07,1.4062999999999999
2004-06-08,-1.0786
2004-06-09,0.4673
2004-06-10,3.5659
2004-06-14,-2.2455
2004-06-15,1.072
2004-06-16,3.0303
2004-06-17,5.0
2004-06-18,19.888
2004-06-21,-1.285
2004-06-22,0.5917
2004-06-23,0.0
2004-06-24,-2.5882
2004-06-25,-0.6039
2004-06-28,-0.243
2004-06-29,3.4105
2004-06-30,1.8846
2004-07-01,-1.6185
2004-07-02,1.1751
2004-07-06,-1.2776
2004-07-07,-2.7058999999999997
2004-07-08,-13.1802
2004-07-09,1.532
2004-07-12,3.8409
2004-07-13,1.0568
2004-07-14,1.0458
2004-07-15,0.6468
2004-07-16,-7.3265
2004-07-19,1.8031000000000001
2004-07-20,2.4523
2004-07-21,-7.1809
2004-07-22,-0.8596
2004-07-23,-0.578
2004-07-26,-2.0349
2004-07-27,2.6706
2004-07-28,-0.1445
2004-07-29,2.4602
2004-07-30,-2.6836
2004-08-02,1.4514
2004-08-03,-4.721
2004-08-04,0.9009
2004-08-05,-3.125
2004-08-06,-5.53
2004-08-09,1.626
2004-08-10,-0.16
2004-08-11,-1.2821
2004-08-12,-1.6234
2004-08-13,-0.165
2004-08-16,5.2893
2004-08-17,1.2559
2004-08-18,4.9612
2004-08-19,-1.1817
2004-08-20,4.1854
2004-08-23,-3.1564
2004-08-24,-2.0741
2004-08-25,5.7489
2004-08-26,-2.432
2004-08-27,1.173
2004-08-30,-6.9565
2004-08-31,0.4673
2004-09-01,-1.8605
2004-09-02,14.534
2004-09-03,-3.3103
2004-09-07,3.4237
2004-09-08,-5.5172
2004-09-09,4.5255
2004-09-10,-6.1453
2004-09-13,2.6786
2004-09-14,-5.7971
2004-09-15,4.1538
2004-09-16,4.579
2004-09-17,-6.3559
2004-09-20,-1.6591
2004-09-21,3.0675
2004-09-22,-6.25
2004-09-23,-0.1587
2004-09-24,-0.318
2004-09-27,3.6683
2004-09-28,-1.2308
2004-09-29,2.0249
2004-09-30,-1.0687
2004-10-01,5.4012
2004-10-04,0.7321
2004-10-05,-2.0349
2004-10-06,-2.0772
2004-10-07,-3.4848
2004-10-08,-3.4537
2004-10-11,3.252
2004-10-12,2.5197000000000003
2004-10-13,2.3041
2004-10-14,-3.4535
2004-10-15,3.7325
2004-10-18,0.0
2004-10-19,-2.099
2004-10-20,-0.1531
2004-10-21,3.3742
2004-10-22,-4.3027
2004-10-25,4.031
2004-10-26,2.8316
2004-10-27,2.8986
2004-10-28,0.2817
2004-10-29,-3.6517
2004-11-01,3.4985
2004-11-02,-2.8169
2004-11-03,1.8841
2004-11-04,3.8407
2004-11-05,-0.411
2004-11-08,-2.751
2004-11-09,0.8487
2004-11-10,3.7868
2004-11-11,1.3514
2004-11-12,2.0
2004-11-15,0.5229
2004-11-16,-3.5111
2004-11-17,1.752
2004-11-18,-0.3974
2004-11-19,-3.5904
2004-11-22,7.0345
2004-11-23,-3.2216
2004-11-24,5.5925
2004-11-26,0.6305
2004-11-29,3.6341
2004-11-30,-1.3301
2004-12-01,-0.4902
2004-12-02,0.0
2004-12-03,-4.803
2004-12-06,-2.5873
2004-12-07,-5.5777
2004-12-08,3.9381
2004-12-09,1.2179
2004-12-10,0.9358
2004-12-13,0.6623
2004-12-14,0.0
2004-12-15,0.2632
2004-12-16,-2.8871
2004-12-17,1.0811
2004-12-20,1.6042999999999998
2004-12-21,0.0
2004-12-22,0.0
2004-12-23,-0.5263
2004-12-27,-0.3968
2004-12-28,0.664
2004-12-29,-2.2427
2004-12-30,-0.6748
2004-12-31,-2.1739
2005-01-03,0.1389
2005-01-04,-1.9417
2005-01-05,-0.5658
2005-01-06,-0.8535
2005-01-07,-5.3085
2005-01-10,3.4848
2005-01-11,-0.4392
2005-01-12,-0.1471
2005-01-13,-2.3564
2005-01-14,1.6591
2005-01-18,6.8248999999999995
2005-01-19,-5.0
2005-01-20,-0.5848
2005-01-21,0.2941
2005-01-24,-0.8798
2005-01-25,-0.2959
2005-01-26,1.3353
2005-01-27,-0.4392
2005-01-28,-2.9412000000000003
2005-01-31,1.8182
2005-02-01,0.5952
2005-02-02,-0.1479
2005-02-03,0.0
2005-02-04,0.0
2005-02-07,1.4815
2005-02-08,-2.1898
2005-02-09,-1.4925
2005-02-10,-1.3636
2005-02-11,-0.768
2005-02-14,-1.0836
2005-02-15,0.626
2005-02-16,1.5552000000000001
2005-02-17,-5.8193
2005-02-18,-2.439
2005-02-22,-3.3333
2005-02-23,3.1034
2005-02-24,2.3411
2005-02-25,4.5752
2005-02-28,-5.1563
2005-03-01,3.7891
2005-03-02,0.7937
2005-03-03,-6.6142
2005-03-04,1.855
2005-03-07,-6.7881
2005-03-08,-3.9076
2005-03-09,-6.6543
2005-03-10,1.9802
2005-03-11,-1.3592
2005-03-14,-2.3622
2005-03-15,-3.2258
2005-03-16,1.25
2005-03-17,0.823
2005-03-18,-4.6939
2005-03-21,-5.5675
2005-03-22,-1.3605
2005-03-23,-1.8391
2005-03-24,4.4496
2005-03-28,-1.5695000000000001
2005-03-29,-0.4556
2005-03-30,4.3478
2005-03-31,-3.2895
2005-04-01,-4.0816
2005-04-04,-1.6548
2005-04-05,4.5673
2005-04-06,0.0
2005-04-07,-0.4598
2005-04-08,-6.6975
2005-04-11,0.7426
2005-04-12,2.457
2005-04-13,-3.3573
2005-04-14,-5.7072
2005-04-15,2.1053
2005-04-18,-2.0619
2005-04-19,5.2632
2005-04-20,-4.5
2005-04-21,3.6649000000000003
2005-04-22,-13.1313
2005-04-25,3.4884
2005-04-26,-3.9326
2005-04-27,-0.2924
2005-04-28,-10.2639
2005-04-29,5.8824
2005-05-02,7.0988
2005-05-03,2.5937
2005-05-04,5.3371
2005-05-05,4.2667
2005-05-06,-3.8363
2005-05-09,10.3723
2005-05-10,-9.6386
2005-05-11,5.3333
2005-05-12,-8.6076
2005-05-13,0.277
2005-05-16,3.0387
2005-05-17,-3.7534
2005-05-18,8.6351
2005-05-19,-2.8205
2005-05-20,0.0
2005-05-23,0.2639
2005-05-24,-0.2632
2005-05-25,-5.5409
2005-05-26,6.7039
2005-05-27,-1.8325
2005-05-31,0.0
2005-06-01,3.4667
2005-06-02,0.5155
2005-06-03,-7.1795
2005-06-06,5.2486
2005-06-07,-0.7874
2005-06-08,-1.8519
2005-06-09,-5.6604
2005-06-10,3.4286
2005-06-13,-1.105
2005-06-14,5.3073
2005-06-15,0.5305
2005-06-16,0.7916
2005-06-17,1.0471
2005-06-20,-2.5907
2005-06-21,2.1277
2005-06-22,0.2604
2005-06-23,-5.1948
2005-06-24,-3.0137
2005-06-27,-1.1299
2005-06-28,7.4286
2005-06-29,1.0638
2005-06-30,-3.9474
2005-07-01,3.8356
2005-07-05,0.2639
2005-07-06,-3.6842
2005-07-07,0.5464
2005-07-08,4.6196
2005-07-11,-1.2987
2005-07-12,-0.7895
2005-07-13,0.2653
2005-07-14,-0.2646
2005-07-15,-1.8568
2005-07-18,-4.0541
2005-07-19,4.507
2005-07-20,2.965
2005-07-21,-4.4503
2005-07-22,3.0137
2005-07-25,-0.266
2005-07-26,4.0
2005-07-27,-0.5128
2005-07-28,0.2577
2005-07-29,-1.0283
2005-08-01,-0.7792
2005-08-02,1.3089
2005-08-03,-2.3256
2005-08-04,-3.7037
2005-08-05,-4.9451
2005-08-08,-1.4451
2005-08-09,0.2933
2005-08-10,2.3392
2005-08-11,8.0
2005-08-12,-2.3810000000000002
2005-08-15,0.0
2005-08-16,-4.065
2005-08-17,-0.2825
2005-08-18,-2.5496
2005-08-19,-3.1977
2005-08-22,6.6066
2005-08-23,-1.6901000000000002
2005-08-24,-2.2923
2005-08-25,1.173
2005-08-26,-3.7681
2005-08-29,1.8072
2005-08-30,-2.6627
2005-08-31,0.0
2005-09-01,-1.2158
2005-09-02,1.5385
2005-09-06,-0.6061
2005-09-07,2.7439
2005-09-08,-5.0445
2005-09-09,6.25
2005-09-12,-3.5294
2005-09-13,1.5244
2005-09-14,-6.3063
2005-09-15,2.5641
2005-09-16,1.875
2005-09-19,-5.2147
2005-09-20,-2.2654
2005-09-21,-3.6424
2005-09-22,-0.3436
2005-09-23,2.069
2005-09-26,-0.3378
2005-09-27,2.3729
2005-09-28,0.9934
2005-09-29,-1.9672
2005-09-30,-6.3545
2005-10-03,0.0
2005-10-04,-8.2143
2005-10-05,-4.6693
2005-10-06,-2.8571
2005-10-07,0.8403
2005-10-10,-1.6667
2005-10-11,-0.4237
2005-10-12,-5.9574
2005-10-13,2.7149
2005-10-14,5.2863
2005-10-17,-3.7657
2005-10-18,1.7391
2005-10-19,1.2821
2005-10-20,-0.8439
2005-10-21,-2.1277
2005-10-24,10.8696
2005-10-25,0.7843
2005-10-26,-1.9455
2005-10-27,-3.5714
2005-10-28,3.7037
2005-10-31,5.1587
2005-11-01,-5.283
2005-11-02,2.3904
2005-11-03,2.3346
2005-11-04,0.3802
2005-11-07,-0.3788
2005-11-08,-5.7034
2005-11-09,8.4677
2005-11-10,7.4349
2005-11-11,0.692
2005-11-14,-2.4055
2005-11-15,-4.2254
2005-11-16,-4.0441
2005-11-17,4.2146
2005-11-18,4.0441
2005-11-21,2.1201
2005-11-22,-1.7301
2005-11-23,-0.3521
2005-11-25,-0.3534
2005-11-28,-5.6738
2005-11-29,-3.0075
2005-11-30,5.4264
2005-12-01,-1.1029
2005-12-02,0.3717
2005-12-05,-0.7407
2005-12-06,0.0
2005-12-07,-1.8657
2005-12-08,0.3802
2005-12-09,0.3788
2005-12-12,-2.2641999999999998
2005-12-13,-3.0888
2005-12-14,2.7888
2005-12-15,-1.938
2005-12-16,0.3953
2005-12-19,-5.9055
2005-12-20,-4.6025
2005-12-21,-1.3158
2005-12-22,0.0
2005-12-23,4.8889
2005-12-27,0.8475
2005-12-28,-0.4202
2005-12-29,-1.2658
2005-12-30,-2.5641
2006-01-03,2.193
2006-01-04,0.8584
2006-01-05,-3.4043
2006-01-06,5.2863
2006-01-09,0.8368
2006-01-10,2.0747
2006-01-11,0.0
2006-01-12,2.8455
2006-01-13,6.7194
2006-01-17,0.3704
2006-01-18,3.69
2006-01-19,3.9146
2006-01-20,-4.1096
2006-01-23,1.7856999999999998
2006-01-24,0.3509
2006-01-25,0.0
2006-01-26,2.7972
2006-01-27,-2.3810000000000002
2006-01-30,-7.6655
2006-01-31,2.6414999999999997
2006-02-01,-1.1029
2006-02-02,-1.1152
2006-02-03,-0.3759
2006-02-06,3.0189
2006-02-07,-1.0989
2006-02-08,0.3704
2006-02-09,-2.214
2006-02-10,0.3774
2006-02-13,-2.6316
2006-02-14,1.5444
2006-02-15,1.9011
2006-02-16,2.2388
2006-02-17,-2.5547
2006-02-21,-5.9925
2006-02-22,6.7729
2006-02-23,-1.1194
2006-02-24,1.1320999999999999
2006-02-27,2.6119
2006-02-28,-5.4545
2006-03-01,3.4615
2006-03-02,-1.8587
2006-03-03,-1.1364
2006-03-06,-2.2989
2006-03-07,-2.7451
2006-03-08,-0.4032
2006-03-09,-2.4291
2006-03-10,1.2448
2006-03-13,0.0
2006-03-14,-0.4098
2006-03-15,-2.0576
2006-03-16,0.8403
2006-03-17,-4.1667
2006-03-20,-0.8696
2006-03-21,-8.7719
2006-03-22,-1.4423
2006-03-23,1.9512
2006-03-24,0.4785
2006-03-27,-4.7619
2006-03-28,0.0
2006-03-29,-1.5
2006-03-30,0.5076
2006-03-31,4.5455
2006-04-03,8.6957
2006-04-04,-4.4444
2006-04-05,6.5116
2006-04-06,2.6201
2006-04-07,2.1277
2006-04-10,-1.25
2006-04-11,-2.9536
2006-04-12,3.9130000000000003
2006-04-13,0.8368
2006-04-17,1.2448
2006-04-18,-0.4098
2006-04-19,0.4115
2006-04-20,-1.2295
2006-04-21,1.6598000000000002
2006-04-24,-1.6327
2006-04-25,3.7344
2006-04-26,1.2
2006-04-27,1.9763
2006-04-28,3.1008
2006-05-01,-1.1278
2006-05-02,1.9011
2006-05-03,0.3731
2006-05-04,31.5985
2006-05-05,7.9096
2006-05-08,-4.1885
2006-05-09,3.2787
2006-05-10,-1.8519
2006-05-11,-3.7736
2006-05-12,-0.8403
2006-05-15,-4.2373
2006-05-16,0.0
2006-05-17,1.4748999999999999
2006-05-18,-2.907
2006-05-19,0.2994
2006-05-22,-5.3731
2006-05-23,-1.5773000000000001
2006-05-24,5.4487
2006-05-25,9.1185
2006-05-26,1.1142
2006-05-30,2.7548
2006-05-31,4.0214
2006-06-01,3.0928
2006-06-02,-0.25
2006-06-05,-2.7569
2006-06-06,-1.0309
2006-06-07,-7.8125
2006-06-08,8.4746
2006-06-09,-3.9063
2006-06-12,-4.065
2006-06-13,-0.8475
2006-06-14,-4.8433
2006-06-15,7.485
2006-06-16,-1.1142
2006-06-19,-1.9718
2006-06-20,-1.1494
2006-06-21,2.0349
2006-06-22,0.8547
2006-06-23,-3.9548
2006-06-26,5.5882
2006-06-27,-1.6713
2006-06-28,0.2833
2006-06-29,5.9322
2006-06-30,1.0667
2006-07-03,2.6385
2006-07-05,-3.599
2006-07-06,0.2667
2006-07-07,-0.5319
2006-07-10,2.1390000000000002
2006-07-11,0.7853
2006-07-12,-2.5974
2006-07-13,-3.2
2006-07-14,-3.8567
2006-07-17,1.7191999999999998
2006-07-18,1.6901000000000002
2006-07-19,6.0942
2006-07-20,-6.5274
2006-07-21,-1.6760000000000002
2006-07-24,6.5341000000000005
2006-07-25,-1.3333
2006-07-26,-2.1622
2006-07-27,-0.8287
2006-07-28,3.3426
2006-07-31,2.965
2006-08-01,4.4503
2006-08-02,-7.5188
2006-08-03,-1.084
2006-08-04,2.7397
2006-08-07,-2.4
2006-08-08,-4.918
2006-08-09,-2.0115
2006-08-10,0.2933
2006-08-11,0.5848
2006-08-14,0.8721
2006-08-15,3.7464
2006-08-16,0.2778
2006-08-17,4.4321
2006-08-18,0.2653
2006-08-21,-3.1746
2006-08-22,0.2732
2006-08-23,-4.6322
2006-08-24,1.4285999999999999
2006-08-25,3.0986
2006-08-28,0.2732
2006-08-29,4.9046
2006-08-30,0.7792
2006-08-31,0.0
2006-09-01,1.8041
2006-09-05,1.7722
2006-09-06,-2.7363
2006-09-07,1.2788
2006-09-08,-2.5253
2006-09-11,-0.5181
2006-09-12,1.5625
2006-09-13,0.0
2006-09-14,-1.0256
2006-09-15,-1.5544
2006-09-18,1.3158
2006-09-19,0.0
2006-09-20,0.0
2006-09-21,-1.2987
2006-09-22,-3.1579
2006-09-25,4.0761
2006-09-26,0.7833
2006-09-27,-1.0363
2006-09-28,-2.8796
2006-09-29,-1.3477000000000001
2006-10-02,-2.459
2006-10-03,6.1625
2006-10-04,0.2639
2006-10-05,1.0526
2006-10-06,-0.2604
2006-10-09,-2.0888
2006-10-10,2.1333
2006-10-11,-0.2611
2006-10-12,2.0942
2006-10-13,0.0
2006-10-16,0.5128
2006-10-17,1.2755
2006-10-18,0.0
2006-10-19,-1.7631999999999999
2006-10-20,-2.5641
2006-10-23,1.3158
2006-10-24,-2.0779
2006-10-25,0.7958
2006-10-26,5.2632
2006-10-27,-2.75
2006-10-30,1.5424
2006-10-31,-1.2658
2006-11-01,-1.0256
2006-11-02,0.7772
2006-11-03,-0.2571
2006-11-06,-1.0309
2006-11-07,-1.0417
2006-11-08,2.8947000000000003
2006-11-09,0.7673
2006-11-10,1.5228000000000002
2006-11-13,1.25
2006-11-14,1.2346
2006-11-15,0.0
2006-11-16,0.4878
2006-11-17,0.0
2006-11-20,1.9417
2006-11-21,-0.7143
2006-11-22,-0.2398
2006-11-24,4.5673
2006-11-27,-5.2874
2006-11-28,-0.2427
2006-11-29,2.1898
2006-11-30,0.9524
2006-12-01,0.4717
2006-12-04,0.7042
2006-12-05,1.3986
2006-12-06,0.2299
2006-12-07,-1.8349
2006-12-08,3.0374
2006-12-11,-0.2268
2006-12-12,-0.2273
2006-12-13,2.0501
2006-12-14,0.6696
2006-12-15,-3.9911
2006-12-18,-3.6952
2006-12-19,0.4796
2006-12-20,-0.9547
2006-12-21,-0.7229
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,3.1553
2006-12-28,1.8824
2006-12-29,0.0
2007-01-03,2.3095
2007-01-04,0.4515
2007-01-05,-4.0449
2007-01-08,-0.2342
2007-01-09,-0.939
2007-01-10,0.7109
2007-01-11,1.1764999999999999
2007-01-12,3.2558
2007-01-16,1.8018
2007-01-17,-1.7699
2007-01-18,-1.8018
2007-01-19,-0.6881
2007-01-22,1.6166
2007-01-23,0.6818
2007-01-24,1.8058999999999998
2007-01-25,-0.8869
2007-01-26,1.7896999999999998
2007-01-29,-1.0989
2007-01-30,5.1111
2007-01-31,2.1142
2007-02-01,3.3125999999999998
2007-02-02,3.006
2007-02-05,-1.1673
2007-02-06,-2.5591
2007-02-07,1.2121
2007-02-08,0.3992
2007-02-09,0.0
2007-02-12,1.7893
2007-02-13,1.5625
2007-02-14,4.2308
2007-02-15,0.0
2007-02-16,-1.2915
2007-02-20,5.0467
2007-02-21,-1.9573
2007-02-22,-1.2704
2007-02-23,-5.6985
2007-02-26,1.3645
2007-02-27,-6.1538
2007-02-28,-1.6393
2007-03-01,0.8333
2007-03-02,-4.3388
2007-03-05,-4.7516
2007-03-06,8.8435
2007-03-07,-3.125
2007-03-08,-1.9355
2007-03-09,2.8509
2007-03-12,0.8529
2007-03-13,-4.2283
2007-03-14,1.5453000000000001
2007-03-15,2.8261
2007-03-16,-6.1311
2007-03-19,5.8559
2007-03-20,2.1277
2007-03-21,0.0
2007-03-22,4.1667
2007-03-23,-0.4
2007-03-26,0.8032
2007-03-27,-1.7928
2007-03-28,-1.8256000000000001
2007-03-29,-2.686
2007-03-30,0.6369
2007-04-02,2.5316
2007-04-03,2.2634
2007-04-04,2.8169
2007-04-05,-0.3914
2007-04-09,-2.1611
2007-04-10,0.6024
2007-04-11,-2.1955999999999998
2007-04-12,2.8571
2007-04-13,0.9921
2007-04-16,5.1081
2007-04-17,-1.6822
2007-04-18,-5.3232
2007-04-19,1.8072
2007-04-20,4.142
2007-04-23,-2.2727
2007-04-24,-0.1938
2007-04-25,2.7184
2007-04-26,-0.189
2007-04-27,-3.4091
2007-04-30,0.5882
2007-05-01,1.5594999999999999
2007-05-02,1.1516
2007-05-03,-2.4668
2007-05-04,-0.5837
2007-05-07,-2.1526
2007-05-08,1.4
2007-05-09,0.9862
2007-05-10,-2.7344
2007-05-11,1.004
2007-05-14,-1.5905
2007-05-15,-2.4242
2007-05-16,4.9689
2007-05-17,-1.5779
2007-05-18,0.8016
2007-05-21,-0.1988
2007-05-22,1.3944
2007-05-23,-0.9823
2007-05-24,-1.3889
2007-05-25,-0.4024
2007-05-29,1.8182
2007-05-30,-2.1825
2007-05-31,0.2028
2007-06-01,0.4049
2007-06-04,0.2016
2007-06-05,-1.6097000000000001
2007-06-06,-0.2045
2007-06-07,-2.6639
2007-06-08,0.6316
2007-06-11,-0.6276
2007-06-12,-0.8421
2007-06-13,0.2123
2007-06-14,1.0593
2007-06-15,4.8218
2007-06-18,-1.0
2007-06-19,1.8182
2007-06-20,-2.5794
2007-06-21,-1.222
2007-06-22,1.8557000000000001
2007-06-25,1.2146
2007-06-26,0.0
2007-06-27,0.4
2007-06-28,-0.5976
2007-06-29,-3.006
2007-07-02,3.0992
2007-07-03,-0.4008
2007-07-05,-1.2072
2007-07-06,0.0
2007-07-09,-0.4073
2007-07-10,17.7914
2007-07-11,-0.1736
2007-07-12,5.2174
2007-07-13,-0.3306
2007-07-16,-0.1658
2007-07-17,-1.3289
2007-07-18,-1.0101
2007-07-19,0.0
2007-07-20,-3.7415000000000003
2007-07-23,-1.0601
2007-07-24,-1.6071
2007-07-25,-3.0853
2007-07-26,-10.4869
2007-07-27,-5.4393
2007-07-30,-0.4425
2007-07-31,-1.3333
2007-08-01,0.4505
2007-08-02,2.4664
2007-08-03,-6.7834
2007-08-06,6.1033
2007-08-07,-5.3097
2007-08-08,11.6822
2007-08-09,7.7406
2007-08-10,-1.9417
2007-08-13,-5.9406
2007-08-14,-3.1579
2007-08-15,-6.087
2007-08-16,3.0093
2007-08-17,4.9437999999999995
2007-08-20,4.0685
2007-08-21,-0.823
2007-08-22,3.9419
2007-08-23,-1.5968
2007-08-24,1.6227
2007-08-27,-1.1976
2007-08-28,-6.8687000000000005
2007-08-29,6.7245
2007-08-30,-4.065
2007-08-31,0.8475
2007-09-04,-0.4202
2007-09-05,-4.2194
2007-09-06,1.1013
2007-09-07,-3.7037
2007-09-10,-2.7149
2007-09-11,10.2326
2007-09-12,-5.2743
2007-09-13,-1.5590000000000002
2007-09-14,1.3575
2007-09-17,-1.1161
2007-09-18,8.1264
2007-09-19,4.3841
2007-09-20,-7.8
2007-09-21,1.0846
2007-09-24,-4.721
2007-09-25,-2.027
2007-09-26,5.2874
2007-09-27,0.2183
2007-09-28,-1.5251000000000001
2007-10-01,6.6372
2007-10-02,-2.0747
2007-10-03,-4.0254
2007-10-04,2.4283
2007-10-05,0.6466
2007-10-08,-1.4989
2007-10-09,0.6522
2007-10-10,-3.2397
2007-10-11,-3.7946
2007-10-12,3.0162
2007-10-15,-1.5766
2007-10-16,-0.2288
2007-10-17,8.2569
2007-10-18,0.4237
2007-10-19,-9.0717
2007-10-22,4.6404
2007-10-23,4.2129
2007-10-24,-0.4255
2007-10-25,-1.9231
2007-10-26,6.5359
2007-10-29,-1.6360000000000001
2007-10-30,0.0
2007-10-31,2.2869
2007-11-01,-10.5691
2007-11-02,4.5455
2007-11-05,-3.0435
2007-11-06,0.2242
2007-11-07,0.0
2007-11-08,-0.6711
2007-11-09,-1.5766
2007-11-12,-0.4577
2007-11-13,8.505700000000001
2007-11-14,-1.6949
2007-11-15,-6.0345
2007-11-16,-3.4404
2007-11-19,-2.8504
2007-11-20,-0.489
2007-11-21,-4.914
2007-11-23,9.5607
2007-11-26,-6.8396
2007-11-27,0.7595
2007-11-28,6.2814
2007-11-29,-3.5461
2007-11-30,0.4902
2007-12-03,-1.4634
2007-12-04,-3.4653
2007-12-05,4.359
2007-12-06,4.4226
2007-12-07,2.1176
2007-12-10,-0.2304
2007-12-11,-5.0808
2007-12-12,8.0292
2007-12-13,-5.4054
2007-12-14,-5.4762
2007-12-17,-5.7935
2007-12-18,7.754
2007-12-19,-2.4814
2007-12-20,2.2901
2007-12-21,0.995
2007-12-24,-0.9852
2007-12-26,-0.4975
2007-12-27,-2.75
2007-12-28,-3.599
2007-12-31,-1.6
2008-01-02,-4.878
2008-01-03,2.849
2008-01-04,-3.8781
2008-01-07,-0.2882
2008-01-08,-6.0694
2008-01-09,8.6154
