ticker,UONEK US Equity
2000-10-25,-3.2258
2000-10-26,5.0
2000-10-27,-0.7937
2000-10-30,2.4
2000-10-31,0.1953
2000-11-01,27.8752
2000-11-02,28.6585
2000-11-03,-11.3744
2000-11-06,8.0214
2000-11-07,-4.9505
2000-11-08,-2.0833
2000-11-09,-4.7872
2000-11-10,-10.0559
2000-11-13,-1.2422
2000-11-14,5.0314
2000-11-15,0.5988
2000-11-16,2.3810000000000002
2000-11-17,7.5581
2000-11-20,-4.3243
2000-11-21,-7.3446
2000-11-22,-7.9268
2000-11-24,11.2583
2000-11-27,0.0
2000-11-28,-1.7856999999999998
2000-11-29,2.4242
2000-11-30,-0.5917
2000-12-01,14.881
2000-12-04,4.6632
2000-12-05,-0.9901
2000-12-06,0.0
2000-12-07,-4.0
2000-12-08,0.0
2000-12-11,1.5625
2000-12-12,-5.641
2000-12-13,0.0
2000-12-14,-0.5435
2000-12-15,2.1858
2000-12-18,-1.0695000000000001
2000-12-19,0.5405
2000-12-20,-11.828
2000-12-21,-8.2317
2000-12-22,6.9767
2000-12-26,4.3478
2000-12-27,1.1905000000000001
2000-12-28,-3.5294
2000-12-29,7.3171
2001-01-02,-10.2273
2001-01-03,12.0253
2001-01-04,20.904
2001-01-05,-2.8037
2001-01-08,-5.2885
2001-01-09,3.5533
2001-01-10,3.9215999999999998
2001-01-11,6.6038
2001-01-12,14.1593
2001-01-16,-2.7132
2001-01-17,3.1873
2001-01-18,-2.3166
2001-01-19,-1.1858
2001-01-22,-3.2
2001-01-23,0.4132
2001-01-24,-0.4115
2001-01-25,-5.3719
2001-01-26,-0.8734
2001-01-29,0.0
2001-01-30,0.0
2001-01-31,5.7269
2001-02-01,-3.3333
2001-02-02,-4.3103
2001-02-05,1.8018
2001-02-06,-3.0973
2001-02-07,-0.9132
2001-02-08,4.6083
2001-02-09,-2.6432
2001-02-12,1.3575
2001-02-13,0.0
2001-02-14,-1.3393
2001-02-15,4.0724
2001-02-16,-2.6087
2001-02-20,0.4464
2001-02-21,-0.4444
2001-02-22,0.0
2001-02-23,-2.2321
2001-02-26,2.2831
2001-02-27,0.4464
2001-02-28,0.0
2001-03-01,5.7778
2001-03-02,5.8824
2001-03-05,7.5397
2001-03-06,-0.369
2001-03-07,-0.1852
2001-03-08,0.1855
2001-03-09,-5.9259
2001-03-12,-3.5433
2001-03-13,-2.0408
2001-03-14,-2.9167
2001-03-15,-2.5751
2001-03-16,0.2203
2001-03-19,1.0989
2001-03-20,1.7391
2001-03-21,-2.1368
2001-03-22,-7.8603
2001-03-23,6.6350999999999996
2001-03-26,0.4444
2001-03-27,2.2124
2001-03-28,-3.0303
2001-03-29,2.2321
2001-03-30,7.4236
2001-04-02,-2.8455
2001-04-03,-9.205
2001-04-04,4.6083
2001-04-05,-0.4405
2001-04-06,-2.6549
2001-04-09,2.3273
2001-04-10,5.5437
2001-04-11,2.3569
2001-04-12,3.2895
2001-04-16,-0.6369
2001-04-17,1.0256
2001-04-18,14.2132
2001-04-19,0.2778
2001-04-20,0.831
2001-04-23,-3.9011
2001-04-24,0.6861
2001-04-25,0.795
2001-04-26,0.5634
2001-04-27,-4.2577
2001-04-30,1.2288000000000001
2001-05-01,1.7919
2001-05-02,3.3504
2001-05-03,-1.0989
2001-05-04,1.1111
2001-05-07,2.1429
2001-05-08,1.0221
2001-05-09,1.1715
2001-05-10,2.8947000000000003
2001-05-11,2.4552
2001-05-14,2.3465
2001-05-15,-0.1951
2001-05-16,-0.7331
2001-05-17,1.6741000000000001
2001-05-18,-1.7433
2001-05-21,0.5914
2001-05-22,1.9598
2001-05-23,-6.247
2001-05-24,-0.8201
2001-05-25,-0.5685
2001-05-29,0.052
2001-05-30,-2.6494
2001-05-31,-4.8559
2001-06-01,1.8508
2001-06-04,1.3216
2001-06-05,5.5435
2001-06-06,2.3172
2001-06-07,-0.6543
2001-06-08,-0.5066
2001-06-11,0.8147
2001-06-12,0.2525
2001-06-13,0.5038
2001-06-14,-3.0075
2001-06-15,-2.8424
2001-06-18,-2.6596
2001-06-19,2.1311
2001-06-20,2.4612
2001-06-21,-0.5744
2001-06-22,1.1029
2001-06-25,-1.6883
2001-06-26,1.1889
2001-06-27,4.4386
2001-06-28,6.0
2001-06-29,4.0094
2001-07-02,-1.8141
2001-07-03,-2.1247
2001-07-05,-0.991
2001-07-06,-0.858
2001-07-09,-1.2019
2001-07-10,-8.7591
2001-07-11,-1.8667
2001-07-12,-0.2717
2001-07-13,-2.2888
2001-07-16,0.3904
2001-07-17,5.9444
2001-07-18,2.0713
2001-07-19,2.5944000000000003
2001-07-20,-3.1047
2001-07-23,-4.6512
2001-07-24,-3.6314
2001-07-25,-1.8559999999999999
2001-07-26,1.7191999999999998
2001-07-27,1.1268
2001-07-30,0.9471
2001-07-31,-0.6623
2001-08-01,-3.1111
2001-08-02,1.4908000000000001
2001-08-03,-0.565
2001-08-06,-1.7614
2001-08-07,3.5281000000000002
2001-08-08,0.9497
2001-08-09,0.166
2001-08-10,-1.105
2001-08-13,0.1117
2001-08-14,1.1719
2001-08-15,-1.8202
2001-08-16,-2.809
2001-08-17,-5.0867
2001-08-20,-0.4872
2001-08-21,0.6732
2001-08-22,-2.4316
2001-08-23,0.8723
2001-08-24,1.5442
2001-08-27,-2.5547
2001-08-28,-0.1248
2001-08-29,-0.3125
2001-08-30,-7.0846
2001-08-31,3.3063000000000002
2001-09-04,1.5023
2001-09-05,-0.2574
2001-09-06,-7.9355
2001-09-07,-7.1479
2001-09-10,-4.9811
2001-09-17,-11.8348
2001-09-18,-1.1712
2001-09-19,-7.1103
2001-09-20,-1.1776
2001-09-21,5.9583
2001-09-24,6.373
2001-09-25,-3.0837
2001-09-26,-2.2727
2001-09-27,6.0465
2001-09-28,1.2281
2001-10-01,0.6932
2001-10-02,0.2582
2001-10-03,0.8584
2001-10-04,9.7872
2001-10-05,-3.3333
2001-10-08,-2.5662000000000003
2001-10-09,-4.0329
2001-10-10,5.7461
2001-10-11,3.974
2001-10-12,0.858
2001-10-15,-0.232
2001-10-16,1.2403
2001-10-17,-7.7335
2001-10-18,-0.166
2001-10-19,-1.1638
2001-10-22,2.6913
2001-10-23,2.1294
2001-10-24,-0.1604
2001-10-25,-2.0884
2001-10-26,-0.1641
2001-10-29,-1.3969
2001-10-30,-5.9167
2001-10-31,2.3029
2001-11-01,-4.329
2001-11-02,-0.905
2001-11-05,6.1187
2001-11-06,6.5404
2001-11-07,0.0
2001-11-08,1.2924
2001-11-09,2.1531000000000002
2001-11-12,3.1226
2001-11-13,7.4943
2001-11-14,3.0282
2001-11-15,6.0834
2001-11-16,1.482
2001-11-19,0.9524
2001-11-20,-3.1447
2001-11-21,-3.3766
2001-11-23,2.0161
2001-11-26,5.0725
2001-11-27,0.627
2001-11-28,-1.1838
2001-11-29,-1.5763
2001-11-30,1.025
2001-12-03,1.4585
2001-12-04,3.0625
2001-12-05,4.3056
2001-12-06,0.1163
2001-12-07,1.3357
2001-12-10,-0.0573
2001-12-11,1.6627999999999998
2001-12-12,-0.6204
2001-12-13,0.454
2001-12-14,-0.452
2001-12-17,1.0216
2001-12-18,0.8427
2001-12-19,0.4457
2001-12-20,-0.4437
2001-12-21,0.2786
2001-12-24,1.2778
2001-12-26,1.1794
2001-12-27,-0.0813
2001-12-28,-0.6511
2001-12-31,-1.6383999999999999
2002-01-02,2.6097
2002-01-03,-0.3247
2002-01-04,3.4202
2002-01-07,0.7874
2002-01-08,0.5208
2002-01-09,-2.9534000000000002
2002-01-10,1.6818
2002-01-11,-1.2864
2002-01-14,-5.9043
2002-01-15,-3.6179
2002-01-16,-2.5806
2002-01-17,2.95
2002-01-18,-2.3392
2002-01-22,0.5389
2002-01-23,-0.8338
2002-01-24,2.1021
2002-01-25,2.1765
2002-01-28,1.612
2002-01-29,-0.5666
2002-01-30,-4.3305
2002-01-31,4.2883
2002-02-01,1.7133
2002-02-04,-3.7058
2002-02-05,2.5656
2002-02-06,6.4241
2002-02-07,5.0214
2002-02-08,-1.8820000000000001
2002-02-11,0.5184
2002-02-12,-0.5157
2002-02-13,6.169
2002-02-14,-4.1992
2002-02-15,-4.791
2002-02-19,-0.7495
2002-02-20,1.9417
2002-02-21,-0.5291
2002-02-22,0.3191
2002-02-25,0.2121
2002-02-26,-2.2222
2002-02-27,-3.355
2002-02-28,-0.6159
2002-03-01,-0.2817
2002-03-04,0.0565
2002-03-05,1.9198
2002-03-06,3.1579
2002-03-07,5.8539
2002-03-08,5.5302
2002-03-11,-4.0865
2002-03-12,-1.203
2002-03-13,0.2537
2002-03-14,0.6579
2002-03-15,6.1337
2002-03-18,6.5372
2002-03-19,-0.4446
2002-03-20,-1.7865
2002-03-21,-1.5462
2002-03-22,-5.2194
2002-03-25,0.9259
2002-03-26,-1.5934
2002-03-27,-1.9136
2002-03-28,3.0515
2002-04-01,1.2136
2002-04-02,-3.1175
2002-04-03,-1.0396
2002-04-04,2.2511
2002-04-05,11.3992
2002-04-08,-1.1858
2002-04-09,1.1111
2002-04-10,0.8791
2002-04-11,-5.6209
2002-04-12,6.2327
2002-04-15,1.043
2002-04-16,-0.6452
2002-04-17,-0.4329
2002-04-18,-0.5652
2002-04-19,1.3555
2002-04-22,-3.1061
2002-04-23,2.5378
2002-04-24,-0.1737
2002-04-25,-2.2184
2002-04-26,-5.694
2002-04-29,-0.9434
2002-04-30,1.9048
2002-05-01,5.1402
2002-05-02,-2.2222
2002-05-03,5.9091000000000005
2002-05-06,-1.9313
2002-05-07,-1.0941
2002-05-08,2.2124
2002-05-09,-3.5498
2002-05-10,-1.2118
2002-05-13,8.6324
2002-05-14,-3.9732
2002-05-15,-0.4791
2002-05-16,-1.6193
2002-05-17,0.0
2002-05-20,-1.8237999999999999
2002-05-21,-0.3625
2002-05-22,-1.9100000000000001
2002-05-23,2.179
2002-05-24,0.2269
2002-05-28,-2.852
2002-05-29,0.8854
2002-05-30,0.2309
2002-05-31,0.0
2002-06-03,1.2903
2002-06-04,-1.7743
2002-06-05,-0.2316
2002-06-06,-2.4605
2002-06-07,0.5712
2002-06-10,-0.6152
2002-06-11,-0.619
2002-06-12,-0.3354
2002-06-13,-1.3942
2002-06-14,-1.7065000000000001
2002-06-17,3.0754
2002-06-18,0.4331
2002-06-19,0.3833
2002-06-20,-9.2601
2002-06-21,-2.0516
2002-06-24,-6.0634
2002-06-25,-13.384
2002-06-26,-4.2244
2002-06-27,-5.5134
2002-06-28,8.461
2002-07-01,-5.918
2002-07-02,0.7148
2002-07-03,2.555
2002-07-05,5.8131
2002-07-08,-3.4663
2002-07-09,-2.6423
2002-07-10,-2.2965
2002-07-11,-3.6325
2002-07-12,2.3651
2002-07-15,-0.9386
2002-07-16,-1.4067
2002-07-17,3.0532
2002-07-18,-3.2281
2002-07-19,-2.298
2002-07-22,-3.3384
2002-07-23,-7.9827
2002-07-24,2.3629
2002-07-25,-0.0833
2002-07-26,0.0834
2002-07-29,11.8333
2002-07-30,4.2474
2002-07-31,0.0715
2002-08-01,-0.0714
2002-08-02,-0.9292
2002-08-05,-21.7893
2002-08-06,13.4686
2002-08-07,-0.1626
2002-08-08,-2.0358
2002-08-09,0.9975
2002-08-12,3.5391
2002-08-13,-2.9412000000000003
2002-08-14,1.3104
2002-08-15,12.7728
2002-08-16,8.7455
2002-08-19,4.8121
2002-08-20,2.956
2002-08-21,1.7715
2002-08-22,-0.2401
2002-08-23,-1.083
2002-08-26,-0.0608
2002-08-27,-4.8690999999999995
2002-08-28,-1.4075
2002-08-29,3.7638
2002-08-30,-1.626
2002-09-03,-0.4577
2002-09-04,3.5892
2002-09-05,0.1233
2002-09-06,5.9113
2002-09-09,3.8952999999999998
2002-09-10,-0.4477
2002-09-11,-1.1242
2002-09-12,-1.9329
2002-09-13,1.0435
2002-09-16,-0.2869
2002-09-17,-0.3452
2002-09-18,-2.194
2002-09-19,-1.7769
2002-09-20,1.4484
2002-09-23,-2.7843999999999998
2002-09-24,-0.0609
2002-09-25,2.5
2002-09-26,3.5812
2002-09-27,-4.1466
2002-09-30,-1.1983
2002-10-01,0.0606
2002-10-02,-2.5455
2002-10-03,-3.3582
2002-10-04,-0.3861
2002-10-07,-9.2377
2002-10-08,0.3559
2002-10-09,-3.8156
2002-10-10,7.7275
2002-10-11,5.4757
2002-10-14,1.3628
2002-10-15,1.4725
2002-10-16,-1.7666
2002-10-17,5.4592
2002-10-18,-0.0609
2002-10-21,4.8751
2002-10-22,1.627
2002-10-23,0.3431
2002-10-24,-2.792
2002-10-25,4.5721
2002-10-28,-0.7287
2002-10-29,-0.847
2002-10-30,-7.3462
2002-10-31,2.52
2002-11-01,-0.7194
2002-11-04,-1.6907999999999999
2002-11-05,-1.1671
2002-11-06,4.8477
2002-11-07,-7.8245000000000005
2002-11-08,0.6431
2002-11-11,-2.6837
2002-11-12,1.1819
2002-11-13,-1.4276
2002-11-14,-0.5925
2002-11-15,-2.649
2002-11-18,-0.5442
2002-11-19,-3.3516
2002-11-20,8.1458
2002-11-21,6.7993
2002-11-22,0.7966
2002-11-25,1.2766
2002-11-26,-1.6206
2002-11-27,6.4674
2002-11-29,-1.3754
2002-12-02,0.1162
2002-12-03,-3.1341
2002-12-04,-0.1198
2002-12-05,-1.5596999999999999
2002-12-06,2.3157
2002-12-09,-4.1096
2002-12-10,4.4099
2002-12-11,-1.3087
2002-12-12,-7.5949
2002-12-13,-2.2831
2002-12-16,-0.8678
2002-12-17,-0.4714
2002-12-18,-3.18
2002-12-19,-0.6988
2002-12-20,0.3519
2002-12-23,1.683
2002-12-24,-2.4207
2002-12-26,-0.841
2002-12-27,-0.5702
2002-12-30,0.2867
2002-12-31,3.1451000000000002
2003-01-02,-1.3860000000000001
2003-01-03,-0.2811
2003-01-06,4.4397
2003-01-07,-0.8097
2003-01-08,-3.8095
2003-01-09,6.5064
2003-01-10,-0.7304
2003-01-13,4.1472
2003-01-14,6.6152999999999995
2003-01-15,-2.2892
2003-01-16,1.7263
2003-01-17,-0.6061
2003-01-21,-1.8293
2003-01-22,-1.4285999999999999
2003-01-23,-2.7095000000000002
2003-01-24,-5.1813
2003-01-27,1.2978
2003-01-28,3.911
2003-01-29,-0.2596
2003-01-30,-4.6779
2003-01-31,4.2932
2003-02-03,-0.4581
2003-02-04,-7.0348
2003-02-05,-0.495
2003-02-06,-1.4215
2003-02-07,0.8652
2003-02-10,0.0715
2003-02-11,-5.7143
2003-02-12,-0.7576
2003-02-13,-4.5802
2003-02-14,2.4
2003-02-18,7.0312
2003-02-19,-2.5620000000000003
2003-02-20,-2.4646
2003-02-21,0.2304
2003-02-24,-1.4559
2003-02-25,3.1882
2003-02-26,-0.7536
2003-02-27,2.3538
2003-02-28,1.9287999999999998
2003-03-03,-1.2373
2003-03-04,-7.5903
2003-03-05,0.1595
2003-03-06,0.3981
2003-03-07,1.1023
2003-03-10,-1.5609
2003-03-11,-2.6295
2003-03-12,0.2455
2003-03-13,6.0408
2003-03-14,2.7714
2003-03-17,4.1199
2003-03-18,-1.295
2003-03-19,-4.1545
2003-03-20,6.0076
2003-03-21,3.5151
2003-03-24,-2.7027
2003-03-25,-0.5698
2003-03-26,-2.4355
2003-03-27,2.3495
2003-03-28,-2.7977
2003-03-31,-2.2878
2003-04-01,0.6042
2003-04-02,4.3544
2003-04-03,1.223
2003-04-04,-3.4115
2003-04-07,2.0603
2003-04-08,1.3627
2003-04-09,0.2205
2003-04-10,-0.1419
2003-04-11,2.7719
2003-04-14,3.4577999999999998
2003-04-15,1.6042999999999998
2003-04-16,-0.9211
2003-04-17,1.9256
2003-04-21,-1.2378
2003-04-22,1.9129
2003-04-23,2.9126
2003-04-24,-4.4025
2003-04-25,-3.0263
2003-04-28,1.4247
2003-04-29,1.0033
2003-04-30,1.3245
2003-05-01,2.4837
2003-05-02,2.0408
2003-05-05,0.375
2003-05-06,3.1133
2003-05-07,2.657
2003-05-08,-0.8824
2003-05-09,1.7210999999999999
2003-05-12,2.042
2003-05-13,-1.3721999999999999
2003-05-14,-1.1014
2003-05-15,0.1172
2003-05-16,-0.5269
2003-05-19,-2.0012
2003-05-20,-1.982
2003-05-21,-0.1225
2003-05-22,2.1471999999999998
2003-05-23,0.0
2003-05-27,2.1021
2003-05-28,-0.0588
2003-05-29,-1.1183
2003-05-30,-0.9524
2003-06-02,4.6875
2003-06-03,-0.9759
2003-06-04,3.8841
2003-06-05,0.4464
2003-06-06,-0.4444
2003-06-09,-2.0647
2003-06-10,0.7977
2003-06-11,1.2436
2003-06-12,0.0
2003-06-13,-1.34
2003-06-16,2.5467
2003-06-17,-0.2208
2003-06-18,-0.3872
2003-06-19,-1.7213
2003-06-20,-1.1864
2003-06-23,-2.4013999999999998
2003-06-24,0.8202
2003-06-25,0.0058
2003-06-26,1.3886
2003-06-27,1.2607
2003-06-30,0.3396
2003-07-01,-1.2972000000000001
2003-07-02,0.0571
2003-07-03,-0.6853
2003-07-07,-0.5175
2003-07-08,-0.3468
2003-07-09,3.9443
2003-07-10,-0.6138
2003-07-11,1.123
2003-07-14,1.055
2003-07-15,-1.6484
2003-07-16,-1.8436
2003-07-17,-3.358
2003-07-18,-0.9423
2003-07-21,-0.654
2003-07-22,1.0174
2003-07-23,-2.3697
2003-07-24,0.5461
2003-07-25,1.2674
2003-07-28,0.3576
2003-07-29,-1.4252
2003-07-30,-1.3855
2003-07-31,1.3439
2003-08-01,-1.085
2003-08-04,0.1219
2003-08-05,-1.0347
2003-08-06,-0.123
2003-08-07,-5.2956
2003-08-08,-1.1703999999999999
2003-08-11,0.3947
2003-08-12,1.4417
2003-08-13,-0.1292
2003-08-14,2.9107
2003-08-15,0.3771
2003-08-18,0.9393
2003-08-19,-0.7444
2003-08-20,0.0
2003-08-21,0.3125
2003-08-22,1.9315
2003-08-25,0.0
2003-08-26,-0.2445
2003-08-27,-0.7966
2003-08-28,0.9883
2003-08-29,0.4281
2003-09-02,2.3752
2003-09-03,5.116
2003-09-04,1.4148
2003-09-05,-1.3393
2003-09-08,0.6787
2003-09-09,-2.5281000000000002
2003-09-10,-2.8818
2003-09-11,-0.2374
2003-09-12,-0.8328
2003-09-15,0.4799
2003-09-16,0.0
2003-09-17,-0.6567
2003-09-18,-1.1418
2003-09-19,-0.6079
2003-09-22,-1.4067
2003-09-23,-0.8685
2003-09-24,-7.1339
2003-09-25,-2.2911
2003-09-26,0.0
2003-09-29,-2.069
2003-09-30,1.1268
2003-10-01,6.0585
2003-10-02,0.0657
2003-10-03,-0.1969
2003-10-06,-1.5779
2003-10-07,-1.4696
2003-10-08,-1.1525
2003-10-09,-0.2058
2003-10-10,-0.756
2003-10-13,1.8698000000000001
2003-10-14,-0.2039
2003-10-15,-2.0436
2003-10-16,2.7121
2003-10-17,-1.6249
2003-10-20,-0.7571
2003-10-21,0.2774
2003-10-22,0.2075
2003-10-23,1.3112
2003-10-24,0.9537
2003-10-27,2.9015
2003-10-28,1.6393
2003-10-29,0.0
2003-10-30,2.1935000000000002
2003-10-31,0.3788
2003-11-03,0.7547
2003-11-04,-0.1873
2003-11-05,0.2502
2003-11-06,5.4897
2003-11-07,-1.5375999999999999
2003-11-10,0.3003
2003-11-11,-2.3353
2003-11-12,3.8013
2003-11-13,-1.6539000000000001
2003-11-14,-0.4805
2003-11-17,-1.8105
2003-11-18,0.0
2003-11-19,0.1844
2003-11-20,-0.7975
2003-11-21,2.2263
2003-11-24,2.7828
2003-11-25,1.2949
2003-11-26,0.9297
2003-11-28,0.7484
2003-12-01,1.5429
2003-12-02,0.9004
2003-12-03,-0.3904
2003-12-04,0.9518
2003-12-05,-0.5546
2003-12-08,-0.725
2003-12-09,2.3034
2003-12-10,-0.659
2003-12-11,2.1559
2003-12-12,1.6775
2003-12-15,0.1064
2003-12-16,-0.0532
2003-12-17,-0.8511
2003-12-18,0.6438
2003-12-19,0.6397
2003-12-22,0.3708
2003-12-23,2.4802
2003-12-24,-0.5664
2003-12-26,0.0518
2003-12-29,0.9317
2003-12-30,-0.2564
2003-12-31,-0.7712
2004-01-02,0.829
2004-01-05,1.2847
2004-01-06,-4.0589
2004-01-07,0.4759
2004-01-08,1.2105
2004-01-09,1.3001
2004-01-12,-0.154
2004-01-13,-1.2339
2004-01-14,-0.0521
2004-01-15,-0.4167
2004-01-16,0.6799
2004-01-20,-2.2857
2004-01-21,1.9139
2004-01-22,0.3652
2004-01-23,-1.5072999999999999
2004-01-26,-0.7916
2004-01-27,-0.1064
2004-01-28,-1.7039
2004-01-29,-0.7584
2004-01-30,0.6004
2004-02-02,1.248
2004-02-03,-1.5005
2004-02-04,-1.7953999999999999
2004-02-05,0.0
2004-02-06,0.831
2004-02-09,0.9341
2004-02-10,2.3407999999999998
2004-02-11,3.2447
2004-02-12,-2.6790000000000003
2004-02-13,-2.1705
2004-02-17,0.6494
2004-02-18,-1.2903
2004-02-19,-1.9607999999999999
2004-02-20,1.5
2004-02-23,-3.1199
2004-02-24,0.3955
2004-02-25,1.5756999999999999
2004-02-26,0.9418
2004-02-27,0.0
2004-03-01,0.6586
2004-03-02,0.0545
2004-03-03,0.4905
2004-03-04,1.1931
2004-03-05,0.0536
2004-03-08,1.2319
2004-03-09,0.1058
2004-03-10,-0.74
2004-03-11,-0.2662
2004-03-12,1.4415
2004-03-15,-2.3684
2004-03-16,-0.0539
2004-03-17,-0.863
2004-03-18,-0.7617
2004-03-19,0.932
2004-03-22,-1.4123
2004-03-23,-0.1653
2004-03-24,-0.0552
2004-03-25,0.1657
2004-03-26,1.5436
2004-03-29,0.1629
2004-03-30,-0.3794
2004-03-31,0.6529
2004-04-01,1.7838
2004-04-02,0.478
2004-04-05,-0.6871
2004-04-06,0.3725
2004-04-07,1.1135
2004-04-08,-0.2622
2004-04-12,1.9453
2004-04-13,-0.4642
2004-04-14,1.0881
2004-04-15,0.4613
2004-04-16,0.8163
2004-04-19,1.164
2004-04-20,-0.4002
2004-04-21,-0.3516
2004-04-22,1.0585
2004-04-23,-0.5486
2004-04-26,1.1033
2004-04-27,-1.6865
2004-04-28,-1.4127
2004-04-29,-2.2006
2004-04-30,-0.7849
2004-05-03,1.1076
2004-05-04,-0.8868
2004-05-05,-0.2632
2004-05-06,-1.6886999999999999
2004-05-07,-2.5765000000000002
2004-05-10,-0.7713
2004-05-11,0.3887
2004-05-12,-1.604
2004-05-13,-2.6419
2004-05-14,-2.0208
2004-05-17,-1.2964
2004-05-18,2.5075
2004-05-19,0.7571
2004-05-20,0.289
2004-05-21,0.0576
2004-05-24,-0.6336
2004-05-25,0.8116
2004-05-26,-0.6901
2004-05-27,-0.4632
2004-05-28,0.5817
2004-06-01,-2.14
2004-06-02,-0.0591
2004-06-03,-2.1881
2004-06-04,-0.5441
2004-06-07,-1.155
2004-06-08,0.0
2004-06-09,-0.615
2004-06-10,-0.9282
2004-06-14,-1.5615
2004-06-15,-1.0152
2004-06-16,-1.3462
2004-06-17,-0.5848
2004-06-18,1.5032999999999999
2004-06-21,-1.4809999999999999
2004-06-22,-0.9804
2004-06-23,0.396
2004-06-24,1.5122
2004-06-25,2.5259
2004-06-28,0.2527
2004-06-29,0.252
2004-06-30,0.6285
2004-07-01,-1.1243
2004-07-02,-0.1263
2004-07-06,-2.8463000000000003
2004-07-07,-1.6926999999999999
2004-07-08,-2.053
2004-07-09,1.4199
2004-07-12,-0.6
2004-07-13,0.1341
2004-07-14,-0.5358
2004-07-15,0.0673
2004-07-16,-2.288
2004-07-19,-2.2727
2004-07-20,1.0571
2004-07-21,1.1158
2004-07-22,4.2069
2004-07-23,-0.5295
2004-07-26,-1.5303
2004-07-27,1.3514
2004-07-28,-1.0
2004-07-29,2.4916
2004-07-30,-0.0657
2004-08-02,2.1039
2004-08-03,0.0644
2004-08-04,-0.5148
2004-08-05,-0.9056
2004-08-06,-2.3499
2004-08-09,-0.869
2004-08-10,-0.2023
2004-08-11,-1.3514
2004-08-12,0.2055
2004-08-13,-0.0684
2004-08-16,0.8892
2004-08-17,1.9661
2004-08-18,2.3936
2004-08-19,2.2078
2004-08-20,1.0165
2004-08-23,0.6289
2004-08-24,-0.5
2004-08-25,2.3241
2004-08-26,0.0614
2004-08-27,-1.3497
2004-08-30,-2.8607
2004-08-31,-0.128
2004-09-01,0.641
2004-09-02,1.0191
2004-09-03,-1.5131999999999999
2004-09-07,-1.2164
2004-09-08,-3.8885
2004-09-09,-1.8206
2004-09-10,0.6868
2004-09-13,-0.4093
2004-09-14,-0.5479
2004-09-15,-0.6887
2004-09-16,0.7628
2004-09-17,1.3765
2004-09-20,-1.5614
2004-09-21,0.5517
2004-09-22,-0.9602
2004-09-23,-0.277
2004-09-24,-0.3472
2004-09-27,-1.5331000000000001
2004-09-28,-0.3539
2004-09-29,0.2131
2004-09-30,0.8505
2004-10-01,1.546
2004-10-04,-0.346
2004-10-05,0.7639
2004-10-06,-0.2068
2004-10-07,-2.6243
2004-10-08,-2.9078
2004-10-11,1.2418
2004-10-12,1.9481000000000002
2004-10-13,1.2031
2004-10-14,-2.6573
2004-10-15,-0.6466
2004-10-18,1.0123
2004-10-19,0.5727
2004-10-20,0.5694
2004-10-21,-0.2123
2004-10-22,-1.2057
2004-10-25,-0.2872
2004-10-26,0.7199
2004-10-27,2.4303
2004-10-28,0.314
