ticker,LLNW US Equity
2007-10-26,11.7002
2007-10-29,10.3928
2007-10-30,-5.1149000000000004
2007-10-31,-0.2344
2007-11-01,-3.7588
2007-11-02,-1.2205
2007-11-05,3.1301
2007-11-06,-10.3035
2007-11-07,-7.48
2007-11-08,-4.4273
2007-11-09,-11.8832
2007-11-12,-7.7714
2007-11-13,2.3544
2007-11-14,-2.4213
2007-11-15,0.8685
2007-11-16,-3.567
2007-11-19,-1.9133
2007-11-20,0.3901
2007-11-21,-3.6269
2007-11-23,-0.2688
2007-11-26,-0.1348
2007-11-27,-0.6748
2007-11-28,0.5435
2007-11-29,-1.2162
2007-11-30,8.7551
2007-12-03,-6.9182
2007-12-04,-4.0541
2007-12-05,5.0704
2007-12-06,1.2064
2007-12-07,6.0927
2007-12-10,5.2434
2007-12-11,-4.5077
2007-12-12,-1.8634
2007-12-13,-4.8101
2007-12-14,-2.7926
2007-12-17,-4.2408
2007-12-18,0.7143
2007-12-19,6.5248
2007-12-20,-1.1984
2007-12-21,1.752
2007-12-24,-3.4436999999999998
2007-12-26,-0.2743
2007-12-27,3.8514
2007-12-28,-3.0464
2007-12-31,-5.8743
2008-01-02,-3.0479
2008-01-03,-0.2994
2008-01-04,-6.6066
2008-01-07,-6.4309
2008-01-08,-0.6873
2008-01-09,6.0554
2008-01-10,-2.1207
2008-01-11,10.6667
2008-01-14,-1.506
2008-01-15,-1.8349
2008-01-16,2.648
2008-01-17,0.7587
2008-01-18,3.3133
2008-01-22,-8.0175
2008-01-23,6.0222
2008-01-24,-4.6338
2008-01-25,6.8966
2008-01-28,8.7977
2008-01-29,-2.5606
2008-01-30,-3.4577999999999998
2008-01-31,0.4298
2008-02-01,-4.9929
2008-02-04,-9.009
2008-02-05,7.5908
2008-02-06,7.9755
2008-02-07,4.8295
2008-02-08,-1.4905
2008-02-11,3.7138999999999998
2008-02-12,-0.3979
2008-02-13,8.7883
2008-02-14,-0.3672
2008-02-15,-2.3342
2008-02-19,-3.8994
2008-02-20,-10.0785
2008-02-21,-2.7656
2008-02-22,-4.9401
2008-02-25,0.6299
2008-02-26,6.1033
2008-02-27,1.7699
2008-02-28,-7.6812000000000005
2008-02-29,-26.5306
2008-03-03,-12.8205
2008-03-04,7.598
2008-03-05,-3.4169
2008-03-06,-7.3113
2008-03-07,1.0178
2008-03-10,1.7631999999999999
2008-03-11,-2.4752
2008-03-12,-4.3147
2008-03-13,0.2653
2008-03-14,1.3228
2008-03-17,-6.0052
2008-03-18,5.0
2008-03-19,-2.6455
2008-03-20,-11.413
2008-03-24,10.4294
2008-03-25,-7.2222
2008-03-26,14.0719
2008-03-27,-6.5617
2008-03-28,-6.1798
2008-03-31,-2.9939999999999998
2008-04-01,0.6173
2008-04-02,-0.3067
2008-04-03,-0.3077
2008-04-04,-2.4691
2008-04-07,4.1139
2008-04-08,3.0395
2008-04-09,-6.1947
2008-04-10,3.7736
2008-04-11,-4.5455
2008-04-14,-8.254
2008-04-15,-0.692
2008-04-16,0.0
2008-04-17,2.439
2008-04-18,-1.7006999999999999
2008-04-21,-1.0381
2008-04-22,0.3497
2008-04-23,1.3937
2008-04-24,3.7801
2008-04-25,6.2914
2008-04-28,-1.8692
2008-04-29,-6.0317
2008-04-30,-6.0811
2008-05-01,3.5971
2008-05-02,0.0
2008-05-05,2.0833
2008-05-06,6.8027
2008-05-07,-5.7325
2008-05-08,3.3784
2008-05-09,-9.1503
2008-05-12,3.9568
2008-05-13,-0.692
2008-05-14,-0.6969
2008-05-15,3.8596
2008-05-16,4.3919
2008-05-19,-3.8834999999999997
2008-05-20,1.6835
2008-05-21,-4.9669
2008-05-22,1.7422
2008-05-23,-2.3973
2008-05-27,5.2632
2008-05-28,2.6667
2008-05-29,-2.5974
2008-05-30,12.3333
2008-06-02,13.0564
2008-06-03,-2.6247
2008-06-04,2.4259
2008-06-05,-2.3684
2008-06-06,-2.965
2008-06-09,1.3889
2008-06-10,-4.9315
2008-06-11,-8.6455
2008-06-12,-3.7855
2008-06-13,1.6393
2008-06-16,12.9032
2008-06-17,2.0
2008-06-18,2.521
2008-06-19,14.7541
2008-06-20,-7.8571
2008-06-23,0.0
2008-06-24,-2.584
2008-06-25,2.6525
2008-06-26,-1.8088
2008-06-27,2.8947000000000003
2008-06-30,-2.3018
2008-07-01,0.5236
2008-07-02,-7.0313
2008-07-03,-1.6806999999999999
2008-07-07,0.2849
2008-07-08,5.9658999999999995
2008-07-09,-6.1662
2008-07-10,0.2857
2008-07-11,-2.2792
2008-07-14,-4.0816
2008-07-15,7.9027
2008-07-16,9.2958
2008-07-17,0.7732
2008-07-18,-2.3018
2008-07-21,0.7853
2008-07-22,2.5974
2008-07-23,-0.5063
2008-07-24,-1.7812000000000001
2008-07-25,1.5544
2008-07-28,-5.102
2008-07-29,1.8817
2008-07-30,-4.4855
2008-07-31,-1.9337
2008-08-01,0.5634
2008-08-04,1.1204
2008-08-05,0.277
2008-08-06,6.6298
2008-08-07,3.3679
2008-08-08,5.0125
2008-08-11,3.8186
2008-08-12,0.4598
2008-08-13,-9.1533
2008-08-14,-1.0076
2008-08-15,7.1247
2008-08-18,-4.7506
2008-08-19,-3.7406
2008-08-20,-4.9223
2008-08-21,0.0
2008-08-22,2.9973
2008-08-25,-2.3810000000000002
2008-08-26,0.813
2008-08-27,0.2688
2008-08-28,0.5362
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,-0.2667
2008-09-04,-2.9412000000000003
2008-09-05,-2.4793
2008-09-08,-2.8249
2008-09-09,-6.1047
2008-09-10,-2.7864
2008-09-11,3.1847
2008-09-12,2.4691
2008-09-15,-10.8434
2008-09-16,1.3514
2008-09-17,-0.3333
2008-09-18,-0.6689
2008-09-19,6.0606
2008-09-22,-0.3175
2008-09-23,-1.2739
2008-09-24,-2.2580999999999998
2008-09-25,-0.9901
2008-09-26,1.3333
2008-09-29,-14.473700000000001
2008-09-30,-3.8462
2008-10-01,0.8
2008-10-02,-5.1587
2008-10-03,-3.3473
2008-10-06,-5.1948
2008-10-07,-5.9361
2008-10-08,11.6505
2008-10-09,-11.3043
2008-10-10,22.0588
2008-10-13,10.4418
2008-10-14,-11.2727
2008-10-15,-10.2459
2008-10-16,14.1553
2008-10-17,1.6
2008-10-20,4.3307
2008-10-21,5.6604
2008-10-22,-7.1429
2008-10-23,-9.2308
2008-10-24,-10.1695
2008-10-27,-7.5472
2008-10-28,6.1224
2008-10-29,-3.3654
2008-10-30,4.4776
2008-10-31,13.3333
2008-11-03,-11.7647
2008-11-04,6.1905
2008-11-05,2.2422
2008-11-06,-4.8246
2008-11-07,18.4332
2008-11-10,2.7237
2008-11-11,2.2727
2008-11-12,-6.6667
2008-11-13,16.2698
2008-11-14,-8.532399999999999
2008-11-17,-4.8507
2008-11-18,2.3529
2008-11-19,-20.6897
2008-11-20,2.8986
2008-11-21,11.2676
2008-11-24,2.1097
2008-11-25,0.0
2008-11-26,9.9174
2008-11-28,1.8797000000000001
2008-12-01,-16.9742
2008-12-02,13.3333
2008-12-03,0.3922
2008-12-04,-0.3906
2008-12-05,13.7255
2008-12-08,0.6897
2008-12-09,-15.0685
2008-12-10,0.8065
2008-12-11,-4.8
2008-12-12,3.3613
2008-12-15,-4.878
2008-12-16,15.812
2008-12-17,-9.5941
2008-12-18,-2.8571
2008-12-19,2.1008
2008-12-22,2.0576
2008-12-23,-2.0161
2008-12-24,-2.4691
2008-12-26,-0.4219
2008-12-29,-4.661
2008-12-30,1.7778
2008-12-31,6.9869
2009-01-02,4.898
2009-01-05,1.5564
2009-01-06,4.5977
2009-01-07,0.3663
2009-01-08,3.2847
2009-01-09,-14.841
2009-01-12,-0.4149
2009-01-13,-3.3333
2009-01-14,-9.4828
2009-01-15,10.0
2009-01-16,0.8658
2009-01-20,-5.5794
2009-01-21,7.7273
2009-01-22,-0.8439
2009-01-23,27.234
2009-01-26,1.0033
2009-01-27,2.9801
2009-01-28,3.2154
2009-01-29,-5.6075
2009-01-30,0.9901
2009-02-02,5.5556
2009-02-03,1.2384
2009-02-04,-2.1407
2009-02-05,-0.9375
2009-02-06,5.0473
2009-02-09,3.6036
2009-02-10,-1.7391
2009-02-11,2.3599
2009-02-12,2.3055
2009-02-13,3.3803
2009-02-17,-5.1771
2009-02-18,3.7356
2009-02-19,-0.554
2009-02-20,-6.6852
2009-02-23,0.0
2009-02-24,-0.8955
2009-02-25,-3.6145
2009-02-26,-13.125
2009-02-27,-3.5971
2009-03-02,-7.4627
2009-03-03,-5.6452
2009-03-04,2.9915000000000003
2009-03-05,3.7344
2009-03-06,1.2
2009-03-09,-7.5099
2009-03-10,12.8205
2009-03-11,-5.303
2009-03-12,5.6
2009-03-13,1.1364
2009-03-16,-1.4981
2009-03-17,11.4068
2009-03-18,10.5802
2009-03-19,-1.8519
2009-03-20,-3.7736
2009-03-23,7.8431
2009-03-24,-5.4545
2009-03-25,2.8846
2009-03-26,1.5575999999999999
2009-03-27,-1.8405
2009-03-30,-1.5625
2009-03-31,6.3492
2009-04-01,3.2836
2009-04-02,6.9364
2009-04-03,4.5946
2009-04-06,-4.6512
2009-04-07,-5.1491
2009-04-08,1.1429
2009-04-09,4.2373
2009-04-13,0.813
2009-04-14,1.0753
2009-04-15,2.9255
2009-04-16,0.5168
2009-04-17,-1.7995
2009-04-20,-4.4503
2009-04-21,0.8219
2009-04-22,2.1739
2009-04-23,-5.3191
2009-04-24,9.8315
2009-04-27,21.4834
2009-04-28,-1.8947
2009-04-29,1.7167
2009-04-30,3.3755
2009-05-01,-0.4082
2009-05-04,4.5082
2009-05-05,-7.2549
2009-05-06,-4.4397
2009-05-07,5.9735
2009-05-08,0.2088
2009-05-11,-1.875
2009-05-12,3.6093
2009-05-13,-7.377
2009-05-14,-1.5487
2009-05-15,0.6742
2009-05-18,2.9018
2009-05-19,-2.1692
2009-05-20,0.0
2009-05-21,-1.7738
2009-05-22,1.5800999999999998
2009-05-26,6.6667
2009-05-27,1.0417
2009-05-28,-0.6186
2009-05-29,2.0747
2009-06-01,2.2358000000000002
2009-06-02,11.1332
2009-06-03,-1.2522
2009-06-04,-1.087
2009-06-05,1.8315000000000001
2009-06-08,-5.036
2009-06-09,-3.9773
2009-06-10,-1.5779
2009-06-11,11.2224
2009-06-12,1.6216
2009-06-15,-6.7376000000000005
2009-06-16,-4.7529
2009-06-17,1.1976
2009-06-18,-12.2288
2009-06-19,-0.2247
2009-06-22,-8.3333
2009-06-23,1.2285
2009-06-24,6.5534
2009-06-25,2.0501
2009-06-26,2.9018
2009-06-29,-1.5184
2009-06-30,-3.0837
2009-07-01,-6.1364
2009-07-02,0.4843
2009-07-06,-1.2048
2009-07-07,0.7317
2009-07-08,-0.4843
2009-07-09,-2.6764
2009-07-10,2.5
2009-07-13,4.6341
2009-07-14,0.4662
2009-07-15,4.1763
2009-07-16,-1.7816999999999998
2009-07-17,0.2268
2009-07-20,0.6787
2009-07-21,0.2247
2009-07-22,4.4843
2009-07-23,3.4335
2009-07-24,-1.6598000000000002
2009-07-27,-2.1097
2009-07-28,1.5086
2009-07-29,-3.8217
2009-07-30,-9.9338
2009-07-31,-2.9412000000000003
2009-08-03,1.0101
2009-08-04,-0.5
2009-08-05,0.5025
2009-08-06,2.5
2009-08-07,-6.5854
2009-08-10,-1.0444
2009-08-11,-4.2216
2009-08-12,-2.2039
2009-08-13,-1.4085
2009-08-14,-2.0
2009-08-17,7.2886
2009-08-18,0.5435
2009-08-19,-2.7027
2009-08-20,-2.7778
2009-08-21,0.0
2009-08-24,6.2857
2009-08-25,1.8817
2009-08-26,0.2639
2009-08-27,-1.3158
2009-08-28,-9.3333
2009-08-31,-1.7647
2009-09-01,-3.2934
2009-09-02,5.2632
2009-09-03,3.8235
2009-09-04,3.966
2009-09-08,-3.5422000000000002
2009-09-09,5.9322
2009-09-10,1.8667
2009-09-11,5.2356
2009-09-14,0.4975
2009-09-15,1.7327
2009-09-16,4.1363
2009-09-17,-2.5701
2009-09-18,-0.7194
2009-09-21,-0.4831
2009-09-22,2.4272
2009-09-23,-0.7109
2009-09-24,-0.4773
2009-09-25,-0.9592
2009-09-28,1.2107
2009-09-29,-0.9569
2009-09-30,-1.9324
2009-10-01,-10.0985
2009-10-02,-0.8219
2009-10-05,2.2099
2009-10-06,0.8108
2009-10-07,4.8257
2009-10-08,-0.7673
2009-10-09,0.2577
2009-10-12,0.0
2009-10-13,0.2571
2009-10-14,2.5641
2009-10-15,0.0
2009-10-16,-2.0
2009-10-19,-3.3163
2009-10-20,-2.3747
2009-10-21,2.1622
2009-10-22,0.5291
2009-10-23,-0.7895
2009-10-26,-3.9788
2009-10-27,-0.5525
2009-10-28,-3.8889
2009-10-29,10.4046
2009-10-30,-8.6387
2009-11-02,5.1576
2009-11-03,-0.8174
2009-11-04,4.6703
2009-11-05,-6.8241
2009-11-06,-3.9436999999999998
2009-11-09,-1.7595
2009-11-10,-1.4925
2009-11-11,1.5152
2009-11-12,-0.2985
2009-11-13,2.3952
2009-11-16,0.2924
2009-11-17,-0.5831
2009-11-18,0.5865
2009-11-19,0.5831
2009-11-20,0.5797
2009-11-23,2.8818
2009-11-24,-1.4006
2009-11-25,-1.1364
2009-11-27,-3.7356
2009-11-30,2.3881
2009-12-01,3.7901
2009-12-02,7.3034
2009-12-03,1.5707
2009-12-04,-0.7732
2009-12-07,1.2987
2009-12-08,-2.8205
2009-12-09,2.6385
2009-12-10,-2.5707
2009-12-11,2.6385
2009-12-14,-3.0848
2009-12-15,-0.5305
2009-12-16,2.4
2009-12-17,-2.3438
2009-12-18,1.0667
2009-12-21,1.0554
2009-12-22,-3.6554
2009-12-23,0.0
2009-12-24,1.084
2009-12-28,2.4129
2009-12-29,0.2618
2009-12-30,0.7833
2009-12-31,1.5544
2010-01-04,-0.7653
2010-01-05,-0.5141
2010-01-06,-0.5168
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,-0.2597
2010-01-12,-4.6875
2010-01-13,1.3660999999999999
2010-01-14,2.1563
2010-01-15,-3.1662
2010-01-19,1.3624
2010-01-20,-3.7634
2010-01-21,-1.6760000000000002
2010-01-22,1.1364
2010-01-25,3.3708
2010-01-26,-1.6303999999999998
2010-01-27,0.2762
2010-01-28,-2.2039
2010-01-29,-1.4085
2010-02-01,2.0
2010-02-02,1.1204
2010-02-03,2.2161
2010-02-04,-5.4201
2010-02-05,-1.7191999999999998
2010-02-08,-1.4577
2010-02-09,2.6627
2010-02-10,-0.2882
2010-02-11,4.0462
2010-02-12,-1.3889
2010-02-16,1.9718
2010-02-17,0.8287
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,6.8493
2010-02-23,2.0513
2010-02-24,-7.7889
2010-02-25,1.6349
2010-02-26,-1.3405
2010-03-01,3.8043
2010-03-02,-0.7853
2010-03-03,0.7916
2010-03-04,-1.5707
2010-03-05,4.7872
2010-03-08,-1.0152
2010-03-09,0.7692
2010-03-10,2.5445
2010-03-11,-1.2407
2010-03-12,-0.7538
2010-03-15,-1.5190000000000001
2010-03-16,-0.2571
2010-03-17,-2.0619
2010-03-18,0.2632
2010-03-19,-2.3622
2010-03-22,1.8817
2010-03-23,-2.3747
2010-03-24,0.2703
2010-03-25,-0.2695
2010-03-26,0.2703
2010-03-29,3.2345
2010-03-30,-1.0444
2010-03-31,-3.4301
2010-04-01,-0.8197
2010-04-05,5.2342
2010-04-06,-1.3089
2010-04-07,-0.5305
2010-04-08,0.5333
2010-04-09,2.122
2010-04-12,1.039
2010-04-13,-1.0283
2010-04-14,4.9351
2010-04-15,-0.2475
2010-04-16,-3.4739
2010-04-19,0.0
2010-04-20,2.8278
2010-04-21,2.0
2010-04-22,-0.9804
2010-04-23,-1.2376
2010-04-26,-3.2580999999999998
2010-04-27,-0.2591
2010-04-28,-0.7792
2010-04-29,4.712
2010-04-30,0.5
2010-05-03,3.2338
2010-05-04,-3.1325
2010-05-05,-0.4975
2010-05-06,-1.0
2010-05-07,-0.7576
2010-05-10,4.5802
2010-05-11,-1.2165
2010-05-12,5.1724
2010-05-13,1.171
2010-05-14,-1.6204
2010-05-17,-2.8235
2010-05-18,2.1792
2010-05-19,3.0806
2010-05-20,-3.6782
2010-05-21,-0.716
2010-05-24,-0.7212
2010-05-25,-1.937
2010-05-26,2.716
2010-05-27,5.0481
2010-05-28,-0.6865
2010-06-01,1.8433000000000002
2010-06-02,1.81
2010-06-03,-3.3333
2010-06-04,-4.1379
2010-06-07,-5.036
2010-06-08,0.0
2010-06-09,-1.5152
2010-06-10,2.5641
2010-06-11,1.25
2010-06-14,-1.2346
2010-06-15,0.5
2010-06-16,-0.2488
2010-06-17,1.4963
2010-06-18,0.0
2010-06-21,-0.7371
2010-06-22,-0.495
2010-06-23,0.7463
2010-06-24,-0.9877
2010-06-25,4.4888
2010-06-28,2.3866
2010-06-29,0.6993
2010-06-30,1.6204
2010-07-01,4.1002
2010-07-02,2.407
2010-07-06,-4.7009
2010-07-07,0.8969
2010-07-08,-2.4444
2010-07-09,0.9112
2010-07-12,0.9029
2010-07-13,2.9083
2010-07-14,1.7391
2010-07-15,-1.0684
2010-07-16,-6.6955
2010-07-19,1.1574
2010-07-20,-0.4577
2010-07-21,-3.2184
2010-07-22,3.3254
2010-07-23,0.0
2010-07-26,-0.4598
2010-07-27,-0.6928
2010-07-28,-0.9302
2010-07-29,-0.4695
2010-07-30,0.2358
2010-08-02,-0.2353
2010-08-03,-0.9434
2010-08-04,1.1905000000000001
2010-08-05,-0.2353
2010-08-06,-8.0189
2010-08-09,-1.5385
2010-08-10,2.0833
2010-08-11,-3.8265000000000002
2010-08-12,0.5968
2010-08-13,-0.0659
2010-08-16,0.5277
2010-08-17,0.5249
2010-08-18,-1.3054999999999999
2010-08-19,-4.7619
2010-08-20,4.1667
2010-08-23,-0.5333
2010-08-24,0.0
2010-08-25,2.681
2010-08-26,2.3499
2010-08-27,1.0204
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,12.1212
2010-09-03,-0.4505
2010-09-07,-1.5836999999999999
2010-09-08,2.2989
2010-09-09,2.0225
2010-09-10,-1.9824000000000002
2010-09-13,3.6517
2010-09-14,0.1626
2010-09-15,-0.7576
2010-09-16,-2.072
2010-09-17,0.4454
2010-09-20,2.439
2010-09-21,-2.8139
2010-09-22,-1.5590000000000002
2010-09-23,10.8597
2010-09-24,4.2857
2010-09-27,-1.9569
2010-09-28,1.996
2010-09-29,8.2192
2010-09-30,6.5099
2010-10-01,0.1698
2010-10-04,-3.7288
2010-10-05,7.5704
2010-10-06,-6.7103
2010-10-07,3.1579
2010-10-08,-0.6803
2010-10-11,3.2534
2010-10-12,3.1509
2010-10-13,-0.6431
2010-10-14,-0.8091
2010-10-15,1.4682
2010-10-18,-0.8039
2010-10-19,-5.3485
2010-10-20,1.1985999999999999
2010-10-21,0.3384
2010-10-22,4.8904
2010-10-25,11.4148
2010-10-26,-2.886
2010-10-27,4.7548
2010-10-28,-3.5461
2010-10-29,-0.1471
2010-11-01,-1.62
2010-11-02,0.4491
2010-11-03,4.3219
2010-11-04,2.1429
2010-11-05,-7.6923
2010-11-08,0.0
2010-11-09,17.2727
2010-11-10,2.8424
2010-11-11,-1.1307
2010-11-12,-2.9225
2010-11-15,-11.2565
2010-11-16,-4.7198
2010-11-17,0.9288
2010-11-18,0.7669
2010-11-19,0.4566
2010-11-22,1.9697
2010-11-23,-1.1887
2010-11-24,3.7594
2010-11-26,2.8986
2010-11-29,1.5493000000000001
2010-11-30,-1.5257
2010-12-01,-4.9296
2010-12-02,-1.2
2010-12-03,0.8397
2010-12-06,4.0892
2010-12-07,-0.1429
2010-12-08,0.4292
2010-12-09,-0.2849
2010-12-10,-1.4285999999999999
2010-12-13,-1.8841
2010-12-14,-2.5111
2010-12-15,-1.9697
2010-12-16,-0.1546
2010-12-17,-3.2508
2010-12-20,-0.16
2010-12-21,-0.3205
2010-12-22,-3.3762
2010-12-23,-0.1664
2010-12-27,-0.8333
2010-12-28,-1.0084
2010-12-29,0.8489
2010-12-30,-0.1684
2010-12-31,-2.0236
2011-01-03,2.926
2011-01-04,1.505
2011-01-05,6.9193
2011-01-06,-1.6179000000000001
2011-01-07,-2.5842
2011-01-10,0.4823
2011-01-11,0.64
2011-01-12,-0.5564
2011-01-13,-0.2398
2011-01-14,0.1603
2011-01-18,8.16
2011-01-19,-4.2899
2011-01-20,-3.0912
2011-01-21,-2.3923
2011-01-24,0.9804
2011-01-25,-1.6181
2011-01-26,1.9737
2011-01-27,2.9032
2011-01-28,0.627
2011-01-31,-2.8816
2011-02-01,3.769
2011-02-02,0.4637
2011-02-03,-0.2692
2011-02-04,-1.2727
2011-02-07,-0.625
2011-02-08,0.1572
2011-02-09,1.8838
2011-02-10,-8.1664
2011-02-11,0.6711
2011-02-14,7.6667
2011-02-15,26.935
2011-02-16,-3.9024
2011-02-17,2.4112
2011-02-18,-0.4833
2011-02-22,-5.8648
2011-02-23,-2.6455
2011-02-24,5.5707
2011-02-25,-5.0193
2011-02-28,-5.8266
2011-03-01,2.446
2011-03-02,1.8258
2011-03-03,0.6897
2011-03-04,-1.3699
2011-03-07,-4.4444
2011-03-08,0.5814
2011-03-09,-3.3237
2011-03-10,-4.6338
2011-03-11,2.3511
2011-03-14,-3.0628
2011-03-15,0.316
2011-03-16,-3.3071
2011-03-17,2.7687
2011-03-18,-1.7433
2011-03-21,0.6452
2011-03-22,-1.7628
2011-03-23,1.6313
2011-03-24,3.5313
2011-03-25,1.8605
2011-03-28,5.4795
2011-03-29,-1.0101
2011-03-30,0.1458
2011-03-31,4.2213
2011-04-01,0.0
2011-04-04,-2.5140000000000002
2011-04-05,0.4298
2011-04-06,1.4264999999999999
2011-04-07,-0.7032
2011-04-08,3.3994
2011-04-11,-3.4932
2011-04-12,-0.3549
2011-04-13,3.1339
2011-04-14,0.4144
2011-04-15,-1.1004
2011-04-18,0.5563
2011-04-19,-2.0747
2011-04-20,-1.4123999999999999
2011-04-21,-0.5731
2011-04-25,-3.0259
2011-04-26,-2.0802
2011-04-27,0.0
2011-04-28,-3.0349
2011-04-29,-0.313
2011-05-02,-0.314
2011-05-03,-1.1024
2011-05-04,-0.3185
2011-05-05,1.9169
2011-05-06,2.6646
2011-05-09,-3.0534
2011-05-10,-0.1575
2011-05-11,-2.6814
2011-05-12,-1.1345
2011-05-13,-0.1639
2011-05-16,-6.4039
2011-05-17,-2.6316
2011-05-18,2.8829000000000002
2011-05-19,1.9264000000000001
2011-05-20,-0.8591
2011-05-23,-4.3328
2011-05-24,-2.3551
2011-05-25,3.8033
2011-05-26,0.6256
2011-05-27,2.8419
2011-05-31,-1.0363
2011-06-01,-4.7993
2011-06-02,1.1916
2011-06-03,-3.3514
2011-06-06,-7.4039
2011-06-07,1.6194
2011-06-08,-6.7729
2011-06-09,1.9231
2011-06-10,-1.6771
2011-06-13,-5.7569
2011-06-14,2.0362
2011-06-15,-3.1042
2011-06-16,-1.373
2011-06-17,-0.232
2011-06-20,-1.8605
2011-06-21,4.9763
2011-06-22,2.0316
2011-06-23,4.8673
2011-06-24,-2.7426
2011-06-27,-1.0846
2011-06-28,0.6579
2011-06-29,-0.8715
2011-06-30,0.2198
2011-07-01,5.2632
2011-07-05,2.2917
2011-07-06,2.0367
2011-07-07,0.0
2011-07-08,-2.5948
2011-07-11,-4.0984
2011-07-12,-1.4957
2011-07-13,-2.82
2011-07-14,-0.6696
2011-07-15,-1.1236
2011-07-18,-3.8636
2011-07-19,3.5461
2011-07-20,-2.0548
2011-07-21,1.6317
2011-07-22,1.3761
2011-07-25,0.4525
2011-07-26,12.3874
2011-07-27,-8.4168
2011-07-28,-6.5646
2011-07-29,-3.5129
2011-08-01,8.4951
2011-08-02,-5.1454
2011-08-03,0.9434
2011-08-04,-8.1776
2011-08-05,-2.0356
2011-08-08,-14.2857
2011-08-09,-36.9697
2011-08-10,6.25
2011-08-11,0.0
2011-08-12,0.905
2011-08-15,4.0359
2011-08-16,-3.0172
2011-08-17,0.0
2011-08-18,-5.3333
2011-08-19,4.2254
2011-08-22,2.2523
2011-08-23,0.8811
2011-08-24,-0.8734
2011-08-25,-5.7269
2011-08-26,6.0748
2011-08-29,9.2511
2011-08-30,5.6452
2011-08-31,-4.1985
2011-09-01,-5.9761
2011-09-02,-5.9322
2011-09-06,0.4505
2011-09-07,8.0717
2011-09-08,0.8299
2011-09-09,-5.3498
2011-09-12,0.0
2011-09-13,2.6087
2011-09-14,-1.2711999999999999
2011-09-15,-1.2876
2011-09-16,5.2174
2011-09-19,-1.2397
2011-09-20,-0.8368
2011-09-21,-1.6878
2011-09-22,-5.1502
2011-09-23,10.4072
2011-09-26,0.8197
2011-09-27,5.6911000000000005
2011-09-28,-8.461500000000001
2011-09-29,1.6806999999999999
2011-09-30,-2.4793
2011-10-03,-5.0847
2011-10-04,-5.3571
2011-10-05,11.7925
2011-10-06,6.3291
2011-10-07,-1.9841
2011-10-10,6.0729
2011-10-11,6.8702
2011-10-12,-1.0714
2011-10-13,5.4152000000000005
2011-10-14,-1.0274
2011-10-17,-7.9585
2011-10-18,4.8872
2011-10-19,-4.3011
2011-10-20,-1.4981
2011-10-21,2.6616
2011-10-24,2.5926
