ticker,MIXX US Equity
2014-07-18,3.8462
2014-07-21,11.1111
2014-07-22,-10.0
2014-07-23,7.4074
2014-07-24,3.4483
2014-07-25,6.6667
2014-07-28,0.0
2014-07-29,3.125
2014-07-30,2.4242
2014-07-31,0.5917
2014-08-01,1.7647
2014-08-04,2.3121
2014-08-05,2.8249
2014-08-06,-11.538499999999999
2014-08-07,-0.6211
2014-08-08,6.25
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,2.9412000000000003
2014-08-14,0.0
2014-08-15,2.2857
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.5587
2014-08-21,2.7778
2014-08-22,-0.5405
2014-08-25,0.5435
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,2.1622
2014-08-29,1.0582
2014-09-02,-0.5236
2014-09-03,1.0526
2014-09-04,-6.25
2014-09-05,6.6667
2014-09-08,-1.5625
2014-09-09,-2.1164
2014-09-10,0.0
2014-09-11,6.3063
2014-09-12,1.5253999999999999
2014-09-15,0.6678
2014-09-16,0.3317
2014-09-17,0.1653
2014-09-18,0.0
2014-09-19,-0.165
2014-09-22,0.1653
2014-09-23,0.0
2014-09-24,-0.9901
2014-09-25,1.0
2014-09-26,0.0
2014-09-29,-1.8152
2014-09-30,2.0168
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,0.1647
2014-10-08,0.0
2014-10-10,0.1645
2014-10-13,0.0
2014-10-14,-3.2841
2014-10-15,3.2258
2014-10-16,0.1645
2014-10-17,-1.4778
2014-10-20,0.8333
2014-10-21,0.1653
2014-10-22,0.0
2014-10-23,0.6601
2014-10-24,0.3279
2014-10-27,-1.9607999999999999
2014-10-28,2.1667
2014-10-29,0.0
2014-10-30,0.1631
2014-10-31,-1.6287
2014-11-03,1.6556
2014-11-04,-0.8143
2014-11-05,0.6568
2014-11-06,0.3263
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.1626
2014-11-12,-1.6234
2014-11-13,1.6502
2014-11-14,0.0
2014-11-17,-0.1623
2014-11-18,0.1626
2014-11-19,0.1623
2014-11-20,0.3241
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,-0.3231
2014-11-26,0.3241
2014-12-01,-0.6462
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.3252
2014-12-05,0.4862
2014-12-08,0.0
2014-12-09,0.1613
2014-12-10,0.0
2014-12-11,0.161
2014-12-12,0.0
2014-12-15,-3.537
2014-12-16,2.1667
2014-12-17,0.8157
2014-12-18,-0.3236
2014-12-19,-2.1104
2014-12-22,1.1609
2014-12-23,0.3279
2014-12-29,-0.3268
2014-12-30,0.3279
2015-01-05,0.0
2015-01-06,-1.9607999999999999
2015-01-07,2.1667
2015-01-08,0.3263
2015-01-09,0.1626
2015-01-12,0.3247
2015-01-13,0.1618
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,-0.3231
2015-01-20,0.4862
2015-01-21,0.0
2015-01-22,-0.1613
2015-01-23,0.3231
2015-01-26,-3.3816
2015-01-27,2.5
2015-01-28,1.626
2015-01-29,-0.8
2015-01-30,0.9677
2015-02-02,-0.3195
2015-02-03,0.0
2015-02-04,0.641
2015-02-05,0.0
2015-02-06,-1.5924
2015-02-09,0.4854
2015-02-10,-0.161
2015-02-11,0.0
2015-02-12,0.4839
2015-02-13,0.1605
2015-02-17,-0.1603
2015-02-18,-3.6917999999999997
2015-02-19,3.3333
2015-02-20,0.4839
2015-02-23,-0.4815
2015-02-24,0.1613
2015-02-25,-0.161
2015-02-26,0.4839
2015-02-27,-0.321
2015-03-02,0.161
2015-03-03,-0.1608
2015-03-04,0.161
2015-03-05,-1.9293
2015-03-06,2.1311
2015-03-09,-0.4815
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.1613
2015-03-17,0.0
2015-03-18,0.161
2015-03-19,0.0
2015-03-20,0.0
2015-03-24,-0.3215
2015-03-25,-1.6129
2015-03-26,0.0
2015-03-27,1.6393
2015-03-30,0.0
2015-03-31,-0.4839
2015-04-01,0.0
2015-04-02,0.0
2015-04-06,-0.9724
2015-04-07,0.6547
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.4878
2015-04-13,-0.1638
2015-04-14,-2.105
2015-04-15,0.9934
2015-04-16,0.0
2015-04-17,-0.1639
2015-04-20,0.0
2015-04-21,-0.1642
2015-04-22,0.1645
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.9852
2015-04-29,0.1626
2015-04-30,0.0
2015-05-01,0.487
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,-0.8078
2015-05-08,-0.6515
2015-05-11,0.8197
2015-05-12,-0.9756
2015-05-13,0.0
2015-05-14,0.9852
2015-05-15,-0.1626
2015-05-18,0.0
2015-05-19,-0.4886
2015-05-20,0.6547
2015-05-21,0.0
2015-05-22,-0.1626
2015-05-26,0.0
2015-05-27,0.1629
2015-05-28,-0.813
2015-05-29,1.6393
2015-06-01,-0.8065
2015-06-02,-0.813
2015-06-03,0.0
2015-06-05,0.3279
2015-06-08,-0.3268
2015-06-10,0.6557
2015-06-11,0.0
2015-06-12,0.3257
2015-06-15,-0.1623
2015-06-16,-0.3252
2015-06-17,0.0
2015-06-18,-0.3263
2015-06-19,0.491
2015-06-22,-4.886
2015-06-23,-10.1027
2015-06-24,0.0
2015-06-25,-4.9524
2015-06-26,0.1979
2015-06-29,-0.1975
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,0.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,3.2064
2015-07-09,-3.301
2015-07-10,0.0
2015-07-13,0.2008
2015-07-16,-16.6333
2015-07-20,-9.8558
2015-07-21,-9.3333
2015-07-22,2.9412000000000003
2015-07-23,2.8571
2015-07-24,11.1111
2015-07-27,-15.0
2015-07-28,-5.8824
2015-07-29,-41.875
2015-07-30,-43.0108
2015-07-31,-5.6604
2015-08-03,-1.0
2015-08-04,161.6162
2015-08-05,-16.9884
2015-08-06,26.0465
2015-08-07,-4.428
2015-08-10,38.9961
2015-08-11,1.1111
2015-08-12,-0.5495
2015-08-13,3.5911999999999997
2015-08-14,-1.3333
2015-08-18,-15.1351
2015-08-19,-33.121
2015-08-20,28.5714
2015-08-21,0.0
2015-08-24,-7.7778
2015-08-28,-15.6627
2015-08-31,47.619
2015-09-01,-19.3548
2015-09-02,18.0
2015-09-04,-18.6441
2015-09-08,0.0
2015-09-09,-4.1667
2015-09-15,-13.0435
2015-09-16,11.0
2015-09-18,-31.982
2015-09-22,2.649
2015-09-23,29.0323
2015-09-24,-7.5
2015-09-25,-16.2162
2015-09-28,-19.3548
2015-09-30,-17.6
2015-10-01,1.9417
2015-10-05,38.0952
2015-10-06,-37.9397
2015-10-07,12.2378
2015-10-08,3.9604
2015-10-09,0.0
2015-10-12,-3.8095
2015-10-13,-35.5446
2015-10-14,-7.8341
2015-10-16,16.6667
2015-10-19,51.4107
2015-10-22,-24.5194
2015-10-23,24.9844
2015-10-26,-15.0019
2015-10-27,-11.7664
2015-10-28,13.3522
2015-10-29,11.7647
2015-10-30,-7.9013
2015-11-02,-2.8502
2015-11-03,11.7647
2015-11-04,-15.7895
2015-11-05,-5.0
2015-11-09,-1.3158
2015-11-10,-30.0
2015-11-12,-19.0476
2015-11-13,20.0
2015-11-16,7.8431
2015-11-17,-7.2727
2015-11-20,-11.7647
2015-11-23,13.3333
2015-11-24,0.0
2015-11-25,0.0
2015-11-30,-1.9607999999999999
2015-12-01,-10.0
2015-12-02,-20.0
2015-12-03,8.3333
2015-12-04,30.7372
2015-12-07,-23.5107
2015-12-08,5.1282
2015-12-09,-4.878
2015-12-10,15.641
2015-12-11,21.9512
2015-12-14,26.3636
2015-12-15,22.3022
2015-12-16,12.9412
2015-12-17,-6.25
2015-12-18,5.5556
2015-12-21,5.2632
2015-12-22,0.0
2015-12-23,-1.5
2015-12-28,0.0
2015-12-29,-7.1193
2015-12-31,9.3045
2016-01-04,-5.0
2016-01-06,5.2632
2016-01-07,0.0
2016-01-08,3.0
2016-01-11,-1.9417
2016-01-12,11.8812
2016-01-13,0.0
2016-01-14,-7.9646
2016-01-19,5.7692
2016-01-20,33.6364
2016-01-21,-2.0408
2016-01-26,-22.9167
2016-01-27,7.2072
2016-02-04,-15.1261
2016-02-08,18.8119
2016-02-11,0.0
2016-02-12,-23.3333
2016-02-16,0.0
2016-02-22,19.5652
2016-02-23,0.0
2016-02-24,9.0909
2016-02-25,-7.5
2016-02-26,12.6126
2016-03-01,0.0
2016-03-02,-12.0
2016-03-04,22.7273
2016-03-07,-17.7778
2016-03-09,-0.9009
2016-03-15,0.0
2016-03-16,-9.0909
2016-03-18,0.0
2016-03-28,-15.0
2016-03-31,-29.4118
2016-04-01,48.0
2016-04-04,-32.4324
2016-04-07,41.6667
2016-04-08,-5.8824
2016-04-11,12.5
2016-04-14,-5.5556
2016-04-15,-7.2941
2016-04-22,-17.5127
2016-04-25,-4.6154
2016-04-26,5.1613
2016-04-27,-7.9755
2016-04-28,-8.3333
2016-04-29,7.2727
2016-05-02,27.1186
2016-05-06,0.0
2016-05-11,-26.6667
2016-05-12,-18.1818
2016-05-13,0.0
2016-05-17,11.1111
2016-05-20,-38.0
2016-05-23,-62.9032
2016-05-24,31.3043
2016-05-25,18.1705
2016-05-26,-1.9264000000000001
2016-05-27,0.0
2016-05-31,71.4286
2016-06-01,-13.3333
2016-06-02,-8.3173
2016-06-03,22.7058
2016-06-06,2.5641
2016-06-07,-20.0
2016-06-08,12.5
2016-06-10,-11.1111
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-21,-16.6667
2016-06-23,50.0
2016-06-24,0.0
2016-06-29,-6.6667
2016-06-30,0.0
2016-07-05,0.0
2016-07-07,-28.5714
2016-07-12,50.0
2016-07-14,-16.6667
2016-07-15,0.0
2016-07-18,-12.0
2016-07-19,27.2727
2016-07-20,16.0714
2016-07-21,-20.0
2016-07-22,46.1538
2016-07-25,97.3684
2016-07-26,-26.6667
2016-07-27,36.3636
2016-07-28,-33.3333
2016-08-01,0.2
2016-08-02,1.7964
2016-08-03,0.0
2016-08-08,93.9216
2016-08-09,-41.3549
2016-08-10,10.3448
2016-08-11,-1.5625
2016-08-12,28.1746
2016-08-15,47.3684
2016-08-16,-15.9664
2016-08-17,-10.0125
2016-08-18,-22.2114
2016-08-22,28.5536
2016-08-23,0.0
2016-08-24,-11.0988
2016-08-25,28.75
2016-08-26,2.3908
2016-08-29,-5.1796
2016-08-30,10.0
2016-08-31,7.2727
2016-09-01,-4.2373
2016-09-02,4.4248
2016-09-06,0.8475
2016-09-07,5.042
2016-09-08,0.0
2016-09-09,-2.4
2016-09-12,-1.6393
2016-09-13,-6.6667
2016-09-14,-10.7143
2016-09-15,5.0
2016-09-16,18.0952
2016-09-19,-0.8065
2016-09-20,-0.813
2016-09-21,0.8197
2016-09-22,-1.626
2016-09-23,-16.5289
2016-09-27,0.0
2016-09-28,5.9406
2016-09-30,-6.5421
2016-10-03,-15.0
2016-10-04,0.0
2016-10-05,5.8824
2016-10-06,-22.2222
2016-10-07,21.4286
2016-10-10,-5.8824
2016-10-11,18.75
2016-10-12,-9.3684
2016-10-13,8.0139
2016-10-14,6.4382
2016-10-17,-17.9442
2016-10-18,19.406
2016-10-19,-17.412
2016-10-20,4.8533
2016-10-21,0.0
2016-10-24,16.684
2016-10-25,-18.3673
2016-10-28,7.5
2016-11-01,-30.2326
2016-11-02,-15.0
2016-11-03,0.0
2016-11-04,-17.647100000000002
2016-11-07,42.8571
2016-11-08,-16.6667
2016-11-14,0.0
2016-11-16,10.0
2016-11-17,0.0
2016-11-18,9.0909
2016-11-21,25.0
2016-11-22,0.0
2016-11-28,33.3333
2016-11-29,-15.0
2016-11-30,17.647100000000002
2016-12-01,-43.7
2016-12-02,33.2149
2016-12-05,32.0
2016-12-07,-29.2929
2016-12-09,-7.5982
2016-12-12,-41.0958
2016-12-13,22.1293
2016-12-14,16.051
2016-12-15,-25.9259
2016-12-16,20.0
2016-12-19,-15.625
2016-12-20,25.9259
2016-12-21,-25.4902
2016-12-22,0.0
2016-12-23,5.2632
2016-12-27,-5.0
2016-12-28,0.0329
2016-12-29,2.5978
2016-12-30,-2.5641
2017-01-04,0.0
2017-01-05,36.8421
2017-01-06,-0.9615
2017-01-10,-28.1553
2017-01-17,35.1351
2017-01-19,-49.975
2017-01-20,3.948
2017-01-23,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-31,0.0
2017-02-02,0.0
2017-02-06,92.3077
2017-02-08,-40.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,66.6667
2017-02-21,-48.0
2017-02-22,15.3846
2017-02-24,3.3333
2017-02-27,-93.5081
2017-02-28,1390.6832
2017-03-01,-65.7083
2017-03-02,92.4666
2017-03-03,1.0101
2017-03-07,-40.0
2017-03-09,0.0
2017-03-10,-11.6667
2017-03-15,3.7736
2017-03-21,2.7273
2017-03-22,0.0
2017-03-23,-20.354
2017-03-24,218.8889
2017-03-28,-68.9895
2017-03-29,-4.4944
2017-03-30,-40.0
2017-03-31,17.647100000000002
2017-04-04,-11.6667
2017-04-05,-3.7736
2017-04-06,56.8627
2017-04-10,-48.75
2017-04-11,-8.5366
2017-04-13,0.0
2017-04-17,57.3333
2017-04-18,-35.5932
2017-04-19,0.0
2017-04-20,-21.0526
2017-04-25,0.0
2017-04-26,0.0
2017-05-02,-16.6667
2017-05-10,0.0
2017-05-12,47.5
2017-05-15,-18.6441
2017-05-16,0.0
2017-05-17,-33.3333
2017-05-23,0.9375
2017-05-24,-0.9288
2017-05-25,-50.0
2017-05-26,20.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,115.625
2017-06-02,-53.6232
2017-06-06,0.0
2017-06-09,0.0
2017-06-15,-33.3333
2017-06-16,-23.75
2017-06-19,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-30,0.0
2017-07-06,85.8361
2017-07-11,-46.1891
2017-07-24,-1.6393
2017-07-26,1.6667
2017-08-02,0.0
2017-08-03,0.0
2017-08-08,-1.6393
2017-08-18,40.0
2017-08-21,-28.5714
2017-08-23,0.0
2017-08-30,0.0
2017-09-08,28.3333
2017-09-11,16.8831
2017-09-12,-33.3333
2017-09-15,38.3333
2017-09-28,-27.7108
2017-09-29,0.0
2017-10-24,0.0
2017-10-27,0.0
2017-11-01,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-10,0.0
2017-11-14,-10.8333
2017-11-27,-6.5421
2017-11-28,10.0
2017-11-29,-9.0909
2017-12-04,4.0
2017-12-11,1.9231
2017-12-12,0.0
2017-12-13,0.0
2017-12-15,-1.8868
2017-12-18,-3.8462
2017-12-19,-38.0
2017-12-20,29.0323
2017-12-21,50.0
2017-12-22,-31.6667
2017-12-28,7.0732
2018-01-02,0.2278
2018-01-03,0.0
2018-01-09,-29.5455
2018-01-18,0.0
2018-01-25,0.0
2018-01-30,109.6774
2018-02-05,-52.3077
2018-02-08,154.8387
2018-02-12,0.0
2018-02-21,-24.0506
2018-02-23,50.0
2018-02-26,-21.1111
2018-02-27,-1.4085
2018-03-21,23.0429
2018-03-23,4.4932
2018-03-26,11.1111
2018-03-28,50.0
2018-03-29,0.0
2018-04-02,-4.0
2018-04-05,-37.5
2018-04-09,0.0
2018-04-12,-1.1111
2018-04-20,-10.1124
2018-04-23,0.0
2018-04-27,0.0
2018-05-01,7.375
2018-05-02,-6.8685
2018-05-03,7.375
2018-05-21,-6.8685
2018-05-23,0.0
2018-06-13,-25.0
2018-07-06,0.0
2018-07-19,0.0
2018-08-06,400.0
2018-08-27,-10.3333
2018-08-31,0.0
2018-09-05,-15.6134
2018-09-06,-55.5066
2018-09-07,16.6337
2018-09-12,27.3345
2018-09-17,-32.6667
2018-09-20,197.0297
2018-09-21,0.0
2018-09-24,121.6667
2018-09-25,-47.3684
2018-09-26,0.0
2018-09-27,-14.2857
2018-09-28,-6.6667
2018-10-01,7.1429
2018-10-04,0.0
2018-10-09,-16.6667
2018-10-10,20.0
2018-10-16,-11.6667
2018-10-17,0.0
2018-10-24,13.2075
2018-10-25,-11.6667
2018-10-26,-5.6604
2018-10-31,0.0
2018-11-26,-24.0
2018-11-29,-15.7895
2018-12-07,-22.5
2018-12-11,25.0
2018-12-18,3.2258
2018-12-20,-25.0
2018-12-24,66.6667
2018-12-31,-20.0
2019-01-10,-68.125
2019-01-23,96.0784
2019-02-07,0.0
2019-02-19,-47.0
2019-03-14,-5.6604
2019-03-29,6.0
2019-04-09,222.6415
2019-05-22,-64.9123
2019-06-28,0.0
2019-07-17,0.0
2019-07-29,-10.0
2019-08-19,0.0
2019-09-25,1.8519
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-11-26,3.6364
2019-11-27,0.0
2019-12-02,0.0
2019-12-12,1.7544
2019-12-13,3.4483
2019-12-18,0.0
2019-12-20,-1.6667
2019-12-24,-11.8644
2019-12-26,0.0
2019-12-30,0.0
2020-01-06,13.461500000000001
2020-01-15,238.9831
2020-01-30,-73.5
2020-02-19,7.5472
2020-02-27,0.0
2020-03-17,0.0
2020-03-25,0.0
2020-03-27,-1.7544
2020-04-29,257.1429
2020-04-30,0.0
2020-05-04,-45.0
2020-05-11,0.0
2020-05-19,-36.3636
2020-05-21,585.7143
2020-06-05,-82.7083
2020-07-02,20.4819
2020-07-17,0.0
2020-07-23,0.0
2020-07-28,10.0
2020-07-29,313.6364
2020-07-31,-67.033
