ticker,ATVI US Equity
2000-05-22,-9.2593
2000-05-23,2.551
2000-05-24,3.4826
2000-05-25,-2.8846
2000-05-26,-2.9703
2000-05-30,4.0816
2000-05-31,-2.9412000000000003
2000-06-01,0.0
2000-06-02,14.1414
2000-06-05,-2.6549
2000-06-06,-2.7273
2000-06-07,-0.9346
2000-06-08,0.9434
2000-06-09,-1.8692
2000-06-12,-3.8095
2000-06-13,-1.7327
2000-06-14,0.2519
2000-06-15,-0.5025
2000-06-16,-1.0101
2000-06-19,2.0408
2000-06-20,-2.0
2000-06-21,-0.5102
2000-06-22,-1.0256
2000-06-23,-2.5907
2000-06-26,6.383
2000-06-27,0.0
2000-06-28,-3.0
2000-06-29,-6.701
2000-06-30,14.9171
2000-07-03,-0.9615
2000-07-05,-0.9709
2000-07-06,1.9607999999999999
2000-07-07,11.0577
2000-07-10,9.0909
2000-07-11,-5.5556
2000-07-12,6.7227
2000-07-13,-2.3622
2000-07-14,8.871
2000-07-17,3.7037
2000-07-18,2.1429
2000-07-19,-4.8951
2000-07-20,1.4706000000000001
2000-07-21,-2.1739
2000-07-24,-0.7407
2000-07-25,-0.7463
2000-07-26,-0.7519
2000-07-27,4.9242
2000-07-28,-1.8051
2000-07-31,2.9412000000000003
2000-08-01,0.7143
2000-08-02,0.7092
2000-08-03,14.7887
2000-08-04,3.0675
2000-08-07,4.7619
2000-08-08,0.5682
2000-08-09,17.5141
2000-08-10,-9.6154
2000-08-11,1.5957
2000-08-14,3.6649000000000003
2000-08-15,2.0202
2000-08-16,0.9901
2000-08-17,2.451
2000-08-18,-0.9569
2000-08-21,-0.4831
2000-08-22,2.4272
2000-08-23,5.2133
2000-08-24,-0.4505
2000-08-25,1.3575
2000-08-28,-0.8929
2000-08-29,-0.9009
2000-08-30,0.4545
2000-08-31,1.3575
2000-09-01,-0.8929
2000-09-05,0.4505
2000-09-06,-0.8969
2000-09-07,1.1312
2000-09-08,3.8031
2000-09-11,3.4483
2000-09-12,0.4167
2000-09-13,-2.0747
2000-09-14,1.2711999999999999
2000-09-15,-2.1967
2000-09-18,-2.8877
2000-09-19,-1.7621
2000-09-20,4.0359
2000-09-21,0.0
2000-09-22,0.8621
2000-09-25,-0.4274
2000-09-26,0.3219
2000-09-27,-13.5829
2000-09-28,10.8911
2000-09-29,7.1429
2000-10-02,-7.5
2000-10-03,3.6036
2000-10-04,3.4783
2000-10-05,0.8403
2000-10-06,-0.8333
2000-10-09,-0.8403
2000-10-10,-2.1186
2000-10-11,-1.2987
2000-10-12,-4.8246
2000-10-13,9.6774
2000-10-16,-1.6806999999999999
2000-10-17,-4.7009
2000-10-18,2.2422
2000-10-19,1.7544
2000-10-20,-0.431
2000-10-23,3.4632
2000-10-24,-4.6025
2000-10-25,-3.0702
2000-10-26,0.0
2000-10-27,-1.81
2000-10-30,6.9124
2000-10-31,-4.7414
2000-11-01,-0.905
2000-11-02,-0.9132
2000-11-03,-4.1475
2000-11-06,5.7692
2000-11-07,0.0
2000-11-08,-2.7273
2000-11-09,0.9346
2000-11-10,-6.1343
2000-11-13,-2.3428
2000-11-14,5.0505
2000-11-15,-1.9231
2000-11-16,0.9804
2000-11-17,-3.3981
2000-11-20,-4.0201
2000-11-21,-1.0471
2000-11-22,-5.8201
2000-11-24,2.2472
2000-11-27,2.7473
2000-11-28,3.7433
2000-11-29,-8.2474
2000-11-30,-6.7416
2000-12-01,16.2651
2000-12-04,-6.7358
2000-12-05,2.2222
2000-12-06,1.087
2000-12-07,-1.6129
2000-12-08,3.2787
2000-12-11,5.8201
2000-12-12,0.0
2000-12-13,3.0
2000-12-14,-2.9126
2000-12-15,0.0
2000-12-18,0.0
2000-12-19,1.0
2000-12-20,10.8911
2000-12-21,-0.8929
2000-12-22,5.8559
2000-12-26,1.7021
2000-12-27,0.4184
2000-12-28,-0.8333
2000-12-29,1.6806999999999999
2001-01-02,-7.438
2001-01-03,7.5893
2001-01-04,9.1286
2001-01-05,-0.7605
2001-01-08,-0.3831
2001-01-09,0.0
2001-01-10,7.6923
2001-01-11,0.0
2001-01-12,2.5
2001-01-16,-0.3484
2001-01-17,3.1469
2001-01-18,0.0
2001-01-19,-0.678
2001-01-22,0.0
2001-01-23,1.0239
2001-01-24,0.0
2001-01-25,0.0
2001-01-26,0.2534
2001-01-29,-1.9377
2001-01-30,-0.4296
2001-01-31,0.0863
2001-02-01,2.069
2001-02-02,8.1081
2001-02-05,3.125
2001-02-06,1.8182
2001-02-07,0.8929
2001-02-08,2.6549
2001-02-09,-4.023
2001-02-12,0.5988
2001-02-13,2.9762
2001-02-14,3.4682
2001-02-15,2.5140000000000002
2001-02-16,-2.9973
2001-02-20,0.5618
2001-02-21,-1.6760000000000002
2001-02-22,-0.8523
2001-02-23,3.1519
2001-02-26,6.1111
2001-02-27,-3.1414
2001-02-28,-0.8108
2001-03-01,-2.9973
2001-03-02,4.4944
2001-03-05,-0.2688
2001-03-06,-0.2695
2001-03-07,1.8919000000000001
2001-03-08,4.5093
2001-03-09,0.0
2001-03-12,-4.5685
2001-03-13,3.4574
2001-03-14,-2.5707
2001-03-15,-0.7916
2001-03-16,-1.0638
2001-03-19,0.2688
2001-03-20,-0.2681
2001-03-21,-1.6129
2001-03-22,2.7321999999999997
2001-03-23,1.0638
2001-03-26,0.7895
2001-03-27,1.3054999999999999
2001-03-28,2.0619
2001-03-29,-1.7677
2001-03-30,0.0
2001-04-02,-1.0283
2001-04-03,-2.3377
2001-04-04,-1.8617
2001-04-05,-2.168
2001-04-06,0.0
2001-04-09,-1.1634
2001-04-10,1.704
2001-04-11,0.97
2001-04-12,0.0
2001-04-16,4.7598
2001-04-17,4.2101
2001-04-18,7.36
2001-04-19,-1.0432
2001-04-20,-2.2214
2001-04-23,-0.8086
2001-04-24,2.2904
2001-04-25,-0.8729
2001-04-26,0.9571
2001-04-27,2.2753
2001-04-30,1.0753
2001-05-01,4.182
2001-05-02,-2.2887
2001-05-03,-2.5946
2001-05-04,-0.5919
2001-05-07,2.3446
2001-05-08,-0.8727
2001-05-09,6.3463
2001-05-10,2.1042
2001-05-11,-3.0405
2001-05-14,-1.5331000000000001
2001-05-15,-3.574
2001-05-16,3.6696999999999997
2001-05-17,2.9735
2001-05-18,-2.4063
2001-05-21,2.677
2001-05-22,3.3619
2001-05-23,3.2526
2001-05-24,8.3253
2001-05-25,1.7210999999999999
2001-05-29,-1.8961000000000001
2001-05-30,-3.4196
2001-05-31,4.8645
2001-06-01,4.3746
2001-06-04,-1.2096
2001-06-05,0.3132
2001-06-06,5.2796
2001-06-07,7.5492
2001-06-08,-2.8579
2001-06-11,1.6516
2001-06-12,1.3709
2001-06-13,2.5044
2001-06-14,-9.4552
2001-06-15,1.592
2001-06-18,-4.9137
2001-06-19,-0.6704
2001-06-20,-2.3622
2001-06-21,4.9539
2001-06-22,-6.8332
2001-06-25,1.9735
2001-06-26,5.3726
2001-06-27,0.0548
2001-06-28,5.2329
2001-06-29,2.1869
2001-07-02,-2.0127
2001-07-03,-2.5221
2001-07-05,-0.2401
2001-07-06,-2.6738
2001-07-09,-1.2363
2001-07-10,0.0834
2001-07-11,-0.3891
2001-07-12,1.4509
2001-07-13,6.1606
2001-07-16,-3.1606
2001-07-17,7.1696
2001-07-18,-4.693
2001-07-19,0.7858
2001-07-20,-2.2089
2001-07-23,-6.8297
2001-07-24,1.1694
2001-07-25,5.8923
2001-07-26,0.3994
2001-07-27,0.4243
2001-07-30,-6.5487
2001-07-31,-4.1537
2001-08-01,-0.855
2001-08-02,-1.8436
2001-08-03,-4.6047
2001-08-06,1.2067
2001-08-07,4.1732
2001-08-08,-4.3675
2001-08-09,4.0
2001-08-10,0.7874
2001-08-13,0.9315
2001-08-14,2.8878
2001-08-15,1.5335999999999999
2001-08-16,-2.6218
2001-08-17,-4.741
2001-08-20,-0.3379
2001-08-21,0.709
2001-08-22,0.4591
2001-08-23,-2.9859999999999998
2001-08-24,6.6269
2001-08-27,4.0059
2001-08-28,6.0889
2001-08-29,2.3759
2001-08-30,-1.8253
2001-08-31,-1.5936
2001-09-04,-3.3468
2001-09-05,-3.4348
2001-09-06,1.2146
2001-09-07,-2.4286
2001-09-10,-4.451
2001-09-17,-5.0873
2001-09-18,-8.2984
2001-09-19,0.3521
2001-09-20,-10.1754
2001-09-21,6.25
2001-09-24,-3.4926
2001-09-25,-4.5714
2001-09-26,-2.3154
2001-09-27,-0.4904
2001-09-28,11.7864
2001-10-01,-7.7517
2001-10-02,2.5488
2001-10-03,15.767
2001-10-04,6.4743
2001-10-05,-5.419
2001-10-08,1.2991
2001-10-09,3.8145
2001-10-10,1.8372000000000002
2001-10-11,8.4914
2001-10-12,-5.992
2001-10-15,0.6709
2001-10-16,5.665
2001-10-17,0.344
2001-10-18,3.6856999999999998
2001-10-19,-3.224
2001-10-22,4.385
2001-10-23,1.2002
2001-10-24,4.6899999999999995
2001-10-25,-0.6437
2001-10-26,-1.788
2001-10-29,-0.8443
2001-10-30,-2.8739
2001-10-31,-0.9589
2001-11-01,5.9198
2001-11-02,1.7237
2001-11-05,2.6444
2001-11-06,0.7254
2001-11-07,-4.1718
2001-11-08,-4.7940000000000005
2001-11-09,2.8035
2001-11-12,3.1771
2001-11-13,1.0778
2001-11-14,-3.5034
2001-11-15,-6.4719999999999995
2001-11-16,-2.9255
2001-11-19,4.7522
2001-11-20,0.2766
2001-11-21,-5.8621
2001-11-23,-5.0549
2001-11-26,-1.25
2001-11-27,0.5626
2001-11-28,-0.5594
2001-11-29,8.767
2001-11-30,7.1121
2001-12-03,0.4427
2001-12-04,-3.4054
2001-12-05,7.7976
2001-12-06,-2.501
2001-12-07,0.6314
2001-12-10,0.2353
2001-12-11,6.4163
2001-12-12,2.6103
2001-12-13,-7.5600000000000005
2001-12-14,-1.5116
2001-12-17,6.1393
2001-12-18,-4.3382
2001-12-19,-0.1163
2001-12-20,-4.5402000000000005
2001-12-21,2.2763999999999998
2001-12-24,-1.2321
2001-12-26,8.008
2001-12-27,-0.149
2001-12-28,-1.1194
2001-12-31,-1.8491
2002-01-02,1.5763
2002-01-03,-0.265
2002-01-04,1.8216
2002-01-07,-2.9445
2002-01-08,-0.1536
2002-01-09,-1.7308
2002-01-10,0.1174
2002-01-11,-6.1376
2002-01-14,-2.1241
2002-01-15,2.7234
2002-01-16,1.8227
2002-01-17,0.6509
2002-01-18,-1.4147
2002-01-22,0.041
2002-01-23,1.6393
2002-01-24,10.9879
2002-01-25,-3.3569
2002-01-28,-0.1917
2002-01-29,-2.0716
2002-01-30,0.3462
2002-01-31,0.7282
2002-02-01,-1.7504
2002-02-04,-1.0457
2002-02-05,-0.7045
2002-02-06,-4.2964
2002-02-07,1.8122
2002-02-08,3.4385
2002-02-11,0.1173
2002-02-12,1.4062999999999999
2002-02-13,2.1957
2002-02-14,1.8093
2002-02-15,-1.1477
2002-02-19,-3.6704
2002-02-20,2.2162
2002-02-21,-2.5105
2002-02-22,4.2138
2002-02-25,1.5724
2002-02-26,0.5898
2002-02-27,6.4492
2002-02-28,-1.6867
2002-03-01,4.4118
2002-03-04,3.5547
2002-03-05,-1.3601
2002-03-06,-1.937
2002-03-07,1.54
2002-03-08,6.4952
2002-03-11,-0.2786
2002-03-12,-3.4151
2002-03-13,-1.7036
2002-03-14,-0.4905
2002-03-15,-3.7462999999999997
2002-03-18,0.5804
2002-03-19,-2.3082
2002-03-20,-2.328
2002-03-21,4.5891
2002-03-22,-4.5578
2002-03-25,-0.0356
2002-03-26,1.9607999999999999
2002-03-27,1.9231
2002-03-28,2.3327999999999998
2002-04-01,-0.2682
2002-04-02,-4.8739
2002-04-03,0.3534
2002-04-04,1.7957999999999998
2002-04-05,-1.1415
2002-04-08,1.6095000000000002
2002-04-09,-0.3099
2002-04-10,3.4197
2002-04-11,-2.2011
2002-04-12,1.9432
2002-04-15,3.4171
2002-04-16,2.6239
2002-04-17,-1.1679
2002-04-18,0.9582
2002-04-19,-0.5062
2002-04-22,-1.6534
2002-04-23,-4.203
2002-04-24,1.9912
2002-04-25,2.8789
2002-04-26,-3.8276
2002-04-29,-0.8027
2002-04-30,6.1362
2002-05-01,2.1283
2002-05-02,-1.2442
2002-05-03,-3.685
2002-05-06,2.518
2002-05-07,-2.2329
2002-05-08,10.7667
2002-05-09,-4.8601
2002-05-10,-1.5789
2002-05-13,5.3476
2002-05-14,-2.3589
2002-05-15,-0.6728
2002-05-16,0.8005
2002-05-17,0.8247
2002-05-20,-0.3908
2002-05-21,-1.8885999999999998
2002-05-22,0.31
2002-05-23,7.1075
2002-05-24,-1.8465
2002-05-28,-1.3228
2002-05-29,-1.6979
2002-05-30,0.6061
2002-05-31,-1.7469999999999999
2002-06-03,-1.0423
2002-06-04,7.2181
2002-06-05,-7.2811
2002-06-06,-7.5413
2002-06-07,1.2133
2002-06-10,3.2301
2002-06-11,-4.129
2002-06-12,-1.6487
2002-06-13,-1.6078999999999999
2002-06-14,-2.6426
2002-06-17,3.5714
2002-06-18,2.0345
2002-06-19,-2.467
2002-06-20,-0.8663
2002-06-21,-1.5729
2002-06-24,-0.3551
2002-06-25,1.9243999999999999
2002-06-26,-2.3776
2002-06-27,3.8682
2002-06-28,0.2069
2002-07-01,-4.6456
2002-07-02,-5.2689
2002-07-03,0.381
2002-07-05,3.3397
2002-07-08,-4.4069
2002-07-09,-2.766
2002-07-10,2.7657
2002-07-11,1.8839000000000001
2002-07-12,2.4906
2002-07-15,0.6996
2002-07-16,3.6197
2002-07-17,-0.3529
2002-07-18,-4.6388
2002-07-19,-4.9387
2002-07-22,-5.9766
2002-07-23,2.2019
2002-07-24,11.7073
2002-07-25,-3.9301
2002-07-26,1.3258
2002-07-29,4.6355
2002-07-30,0.4645
2002-07-31,2.1337
2002-08-01,-3.4819
2002-08-02,-2.8499
2002-08-05,-2.8964
2002-08-06,4.0153
2002-08-07,2.8676
2002-08-08,-1.9657
2002-08-09,1.4583
2002-08-12,-3.3777
2002-08-13,-3.3135
2002-08-14,5.0425
2002-08-15,-0.3295
2002-08-16,0.5511
2002-08-19,9.937899999999999
2002-08-20,-1.4955
2002-08-21,1.1808
2002-08-22,1.6339000000000001
2002-08-23,0.853
2002-08-26,1.5939999999999999
2002-08-27,-7.9731
2002-08-28,-7.2373
2002-08-29,6.114
2002-08-30,-1.4846
2002-09-03,-2.4399
2002-09-04,1.986
2002-09-05,-5.1929
2002-09-06,1.9399
2002-09-09,2.3507
2002-09-10,5.8695
2002-09-11,-2.6515
2002-09-12,-4.2448
2002-09-13,-0.2955
2002-09-16,-1.1856
2002-09-17,-1.0124
2002-09-18,2.4621
2002-09-19,-4.5841
2002-09-20,-2.1310000000000002
2002-09-23,-2.0586
2002-09-24,3.1124
2002-09-25,1.9207999999999998
2002-09-26,-0.1154
2002-09-27,-3.427
2002-09-30,-4.5853
2002-10-01,-7.6472999999999995
2002-10-02,1.9005
2002-10-03,-9.5071
2002-10-04,-2.7921
2002-10-07,2.7663
2002-10-08,-1.3066
2002-10-09,-8.919
2002-10-10,11.2022
2002-10-11,6.9779
2002-10-14,-3.1695
2002-10-15,4.3643
2002-10-16,-4.0909
2002-10-17,4.6445
2002-10-18,0.4076
2002-10-21,7.217
2002-10-22,-16.281
2002-10-23,2.2111
2002-10-24,-3.2448
2002-10-25,-2.9472
2002-10-28,-4.6073
2002-10-29,-0.0549
2002-10-30,11.587
2002-10-31,0.8858
2002-11-01,2.9268
2002-11-04,3.1754
2002-11-05,-0.9187
2002-11-06,5.007
2002-11-07,-4.5475
2002-11-08,-4.4866
2002-11-11,-5.4237
2002-11-12,2.2529
2002-11-13,0.3505
2002-11-14,0.7984
2002-11-15,-3.9604
2002-11-18,-1.134
2002-11-19,-2.1376
2002-11-20,1.1721
2002-11-21,5.5819
2002-11-22,4.2394
2002-11-25,1.3397000000000001
2002-11-26,-3.7298999999999998
2002-11-27,4.4139
2002-11-29,1.4561
2002-12-02,-0.9722
2002-12-03,-2.2908
2002-12-04,-2.6794000000000002
2002-12-05,-2.1632
2002-12-06,-2.9146
2002-12-09,-6.2112
2002-12-10,-6.0706
2002-12-11,-4.4066
2002-12-12,3.3805
2002-12-13,-8.1451
2002-12-16,1.2945
2002-12-17,0.5112
2002-12-18,-19.199
2002-12-19,4.3273
2002-12-20,1.5836999999999999
2002-12-23,3.0364
2002-12-24,-0.4251
2002-12-26,-0.4342
2002-12-27,1.8169
2002-12-30,1.9986000000000002
2002-12-31,2.0994
2003-01-02,6.3742
2003-01-03,-4.0593
2003-01-06,-0.4701
2003-01-07,-1.0121
2003-01-08,-3.6128
2003-01-09,3.2532
2003-01-10,3.1507
2003-01-13,1.2616
2003-01-14,-0.2623
2003-01-15,-0.3287
2003-01-16,-4.6174
2003-01-17,-2.5587999999999997
2003-01-21,1.9872
2003-01-22,-2.4356
2003-01-23,-1.5692
2003-01-24,-0.8696
2003-01-27,0.8772
2003-01-28,1.6667
2003-01-29,3.35
2003-01-30,-0.8966
2003-01-31,1.2526
2003-02-03,0.6873
2003-02-04,-0.7509
2003-02-05,-1.5817999999999999
2003-02-06,0.1398
2003-02-07,-0.2791
2003-02-10,0.07
2003-02-11,-0.2168
2003-02-12,-2.0254
2003-02-13,-0.6438
2003-02-14,4.4636
2003-02-18,3.377
2003-02-19,0.0
2003-02-20,-2.2667
2003-02-21,2.3874
2003-02-24,-3.0646
2003-02-25,0.0
2003-02-26,-1.4433
2003-02-27,1.6736
2003-02-28,2.1948
2003-03-03,-1.3423
2003-03-04,-0.5442
2003-03-05,-0.9576
2003-03-06,2.4171
2003-03-07,0.9777
2003-03-10,-1.7027999999999999
2003-03-11,0.0679
2003-03-12,0.3394
2003-03-13,-0.5413
2003-03-14,-0.2041
2003-03-17,4.1581
2003-03-18,-2.5524
2003-03-19,-0.9402
2003-03-20,1.4237
2003-03-21,-0.0668
2003-03-24,-3.2107
2003-03-25,1.5895000000000001
2003-03-26,0.068
2003-03-27,0.2039
2003-03-28,0.0611
2003-03-31,-2.0273
2003-04-01,0.346
2003-04-02,0.6897
2003-04-03,-1.3699
2003-04-04,-0.7639
2003-04-07,-0.3499
2003-04-08,-0.9831
2003-04-09,-1.8439999999999999
2003-04-10,-0.289
2003-04-11,-0.942
2003-04-14,2.7798
2003-04-15,-0.7829
2003-04-16,0.7891
2003-04-17,2.4199
2003-04-21,-0.2085
2003-04-22,5.1532
2003-04-23,3.3113
2003-04-24,-0.1923
2003-04-25,-1.0276
2003-04-28,2.0766
2003-04-29,-2.7972
2003-04-30,0.0654
2003-05-01,2.6797
2003-05-02,2.4188
2003-05-05,4.2262
2003-05-06,5.2475
2003-05-07,2.3796
2003-05-08,-2.767
2003-05-09,-3.8133
2003-05-12,0.0
2003-05-13,-0.2966
2003-05-14,0.3568
2003-05-15,-0.2957
2003-05-16,-1.5421
2003-05-19,-4.1566
2003-05-20,-0.8799
2003-05-21,0.8244
2003-05-22,0.8176
2003-05-23,0.6862
2003-05-27,2.0446
2003-05-28,0.85
2003-05-29,-0.4816
2003-05-30,2.7223
2003-06-02,-0.6478
2003-06-03,1.1855
2003-06-04,2.7592
2003-06-05,1.9896
2003-06-06,0.8385
2003-06-09,-2.8825
2003-06-10,2.1404
2003-06-11,2.7661
2003-06-12,0.1631
2003-06-13,-0.57
2003-06-16,1.638
2003-06-17,4.996
2003-06-18,0.1535
2003-06-19,-2.9119
2003-06-20,1.1839
2003-06-23,-3.4321
2003-06-24,-1.2924
2003-06-25,4.3372
2003-06-26,1.6471
2003-06-27,0.5401
2003-06-30,-1.2279
2003-07-01,0.0777
2003-07-02,-0.3106
2003-07-03,0.0779
2003-07-07,2.7237
2003-07-08,0.9091
2003-07-09,0.2252
2003-07-10,-0.9738
2003-07-11,-0.6051
2003-07-14,-0.761
2003-07-15,0.0077
2003-07-16,-0.5444
2003-07-17,-4.0864
2003-07-18,0.1608
2003-07-21,-9.39
2003-07-22,4.8716
2003-07-23,-3.9696
2003-07-24,2.7265
2003-07-25,-0.0856
2003-07-28,1.5510000000000002
2003-07-29,0.0759
2003-07-30,-1.7707000000000002
2003-07-31,1.03
2003-08-01,-0.6797
2003-08-04,-0.5133
2003-08-05,-1.8056999999999999
2003-08-06,0.0
2003-08-07,-1.4886
2003-08-08,-0.4444
2003-08-11,1.3393
2003-08-12,0.3524
2003-08-13,-0.3512
2003-08-14,1.7621
2003-08-15,0.6926
2003-08-18,4.9011
2003-08-19,2.623
2003-08-20,-1.6773
2003-08-21,-0.0812
2003-08-22,1.626
2003-08-25,0.64
2003-08-26,0.318
2003-08-27,0.5547
2003-08-28,-0.3152
2003-08-29,2.0553
2003-09-02,2.6336
2003-09-03,1.8868
2003-09-04,-1.7778
2003-09-05,-1.3575
2003-09-08,4.2049
2003-09-09,2.1277
2003-09-10,-3.5201000000000002
2003-09-11,-0.968
2003-09-12,-5.7895
2003-09-15,0.8779
2003-09-16,0.0791
2003-09-17,1.1779
2003-09-18,-2.3361
2003-09-19,-3.2800000000000002
2003-09-22,-1.5715
2003-09-23,0.8403
2003-09-24,0.6667
2003-09-25,-5.1325
2003-09-26,0.0
2003-09-29,4.1012
2003-09-30,0.3353
2003-10-01,4.01
2003-10-02,0.3213
2003-10-03,1.201
2003-10-06,3.1646
2003-10-07,2.1471999999999998
2003-10-08,-1.8018
2003-10-09,0.9174
2003-10-10,0.7576
2003-10-13,2.1053
2003-10-14,3.0928
2003-10-15,-1.7856999999999998
2003-10-16,1.4545
2003-10-17,-2.3656
2003-10-20,0.5874
2003-10-21,2.6277
2003-10-22,-3.8407
2003-10-23,-0.2219
2003-10-24,-0.5189
2003-10-27,-0.2981
2003-10-28,3.2138
2003-10-29,2.0999
2003-10-30,5.1064
2003-10-31,1.8218999999999999
2003-11-03,1.5242
2003-11-04,0.0
2003-11-05,-1.2402
2003-11-06,-1.1236
2003-11-07,4.0775
2003-11-10,-0.1285
2003-11-11,0.3859
2003-11-12,5.8937
2003-11-13,-2.6013
2003-11-14,-3.1677
2003-11-17,-1.796
2003-11-18,-4.8988
2003-11-19,2.0604
2003-11-20,2.0861
2003-11-21,0.5274
2003-11-24,1.2459
2003-11-25,-0.842
2003-11-26,-0.0653
2003-11-28,0.4575
2003-12-01,1.8216999999999999
2003-12-02,-3.5144
2003-12-03,-0.9272
2003-12-04,4.746
2003-12-05,-0.3829
2003-12-08,-0.7047
2003-12-09,-5.3548
2003-12-10,1.8405
2003-12-11,1.2718
2003-12-12,3.7673
2003-12-15,-4.2038
2003-12-16,9.5745
2003-12-17,-0.4248
2003-12-18,15.7831
2003-12-19,-2.9474
2003-12-22,-0.7592
2003-12-23,1.9125999999999999
2003-12-24,0.3753
2003-12-26,-0.3739
2003-12-29,0.5362
2003-12-30,-1.7067
2003-12-31,-1.1937
2004-01-02,3.1851
2004-01-05,-0.5854
2004-01-06,0.4818
2004-01-07,-1.9712
2004-01-08,0.4348
2004-01-09,-0.974
2004-01-12,-1.4208
2004-01-13,-3.6031
2004-01-14,8.2806
2004-01-15,-2.1774
2004-01-16,0.9229
2004-01-20,0.3228
2004-01-21,0.1072
2004-01-22,0.1071
2004-01-23,-0.2675
2004-01-26,-1.7704
2004-01-27,-1.9115
2004-01-28,0.2171
2004-01-29,2.7279
2004-01-30,2.2174
2004-02-02,0.3175
2004-02-03,-0.211
2004-02-04,-3.0655
2004-02-05,2.2901
2004-02-06,4.6908
2004-02-09,0.9165
2004-02-10,0.9082
2004-02-11,2.55
2004-02-12,-1.804
2004-02-13,1.3902999999999999
2004-02-17,2.7424
2004-02-18,1.2393
2004-02-19,-1.2711999999999999
2004-02-20,-0.4292
2004-02-23,-3.4962
2004-02-24,1.5385
2004-02-25,1.6618
2004-02-26,0.4327
2004-02-27,0.5744
2004-03-01,0.8091
2004-03-02,-0.5194
2004-03-03,2.0408
2004-03-04,-0.4651
2004-03-05,0.1402
2004-03-08,-2.4265
2004-03-09,0.5739
2004-03-10,-1.2363
2004-03-11,-3.6591
2004-03-12,1.9489999999999998
2004-03-15,-1.3725
2004-03-16,0.0497
2004-03-17,4.3964
2004-03-18,-1.8558
2004-03-19,2.4727
2004-03-22,-2.7679
2004-03-23,0.8759
2004-03-24,-1.4472
2004-03-25,11.1601
2004-03-26,1.0568
2004-03-29,1.7647
2004-03-30,1.1561
2004-03-31,0.4444
2004-04-01,1.2642
2004-04-02,1.9975
2004-04-05,0.9792
2004-04-06,1.6364
2004-04-07,-1.2522
2004-04-08,0.5435
2004-04-12,0.8408
2004-04-13,-4.1096
2004-04-14,-0.3727
2004-04-15,-2.0574
2004-04-16,0.7638
2004-04-19,1.2003
2004-04-20,-2.372
2004-04-21,0.3836
2004-04-22,2.1656
2004-04-23,0.0
2004-04-26,-2.7431
2004-04-27,0.3205
2004-04-28,-1.2141
2004-04-29,-7.3092
2004-04-30,5.164
2004-05-03,0.9954
2004-05-04,1.774
2004-05-05,-0.2582
2004-05-06,1.4887000000000001
2004-05-07,-2.3597
2004-05-10,0.8491
2004-05-11,-3.1736
2004-05-12,-1.8729
2004-05-13,0.8862
2004-05-14,-2.973
2004-05-17,0.6267
2004-05-18,-1.3841
2004-05-19,1.4035
2004-05-20,2.1453
2004-05-21,0.813
2004-05-24,1.1425
2004-05-25,2.7907
2004-05-26,2.6503
