ticker,EOPT US Equity
2010-03-31,-26.6667
2010-04-05,9.0909
2010-04-06,0.0
2010-04-07,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-22,0.0
2010-04-27,25.0
2010-04-28,0.0
2010-05-05,-33.3333
2010-05-07,0.0
2010-05-13,0.0
2010-05-25,0.0
2010-06-02,0.0
2010-06-04,50.0
2010-06-09,-33.3333
2010-06-14,0.0
2010-06-16,-20.0
2010-06-17,25.0
2010-06-23,-5.0
2010-07-09,-5.2632
2010-07-20,-11.1111
2010-07-27,-12.5
2010-07-30,-26.7857
2010-08-02,-2.439
2010-08-05,0.0
2010-08-13,0.0
2010-08-18,-30.0
2010-08-19,0.0
2010-09-03,100.0
2010-09-08,-33.9286
2010-09-09,0.0
2010-10-01,0.0
2010-10-05,0.0
2010-10-11,-24.3243
2010-10-18,0.0
2010-11-17,42.8571
2010-11-18,300.0
2010-11-19,-57.5
2010-11-22,-29.4118
2010-11-23,0.0
2010-11-24,0.0
2010-11-29,16.6667
2010-11-30,-25.8929
2010-12-01,121.6867
2010-12-02,73.913
2010-12-03,19.375
2010-12-06,-16.2304
2010-12-07,-40.0
2010-12-08,41.6667
2010-12-09,0.0
2010-12-10,-29.4118
2010-12-13,-25.0
2010-12-16,3.4722
2010-12-20,0.0
2010-12-21,-3.3557
2010-12-22,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,122.2222
2011-01-03,-12.5
2011-01-05,-48.5714
2011-01-06,0.0
2011-01-07,1.3889
2011-01-14,-1.3699
2011-01-19,0.0
2011-01-24,0.0
2011-01-26,11.1111
2011-02-04,-30.0
2011-02-09,0.0
2011-02-16,-7.1429
2011-02-17,92.3077
2011-02-22,-48.0
2011-03-11,0.0
2011-03-16,0.0
2011-03-18,-2.8846
2011-03-22,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-11,26.7327
2011-04-15,-37.5
2011-04-25,0.0
2011-04-27,0.0
2011-05-12,-20.0
2011-05-24,0.0
2011-06-01,0.0
2011-06-02,50.0
2011-06-10,16.6667
2011-06-13,-14.2857
2011-06-14,50.0
2011-06-15,-33.3333
2011-06-16,0.0
2011-06-20,-14.5833
2011-06-24,0.0
2011-06-29,0.0
2011-07-08,0.0
2011-07-15,0.0
2011-08-17,0.0
2011-08-22,7.3171
2011-08-23,0.0
2011-08-26,-9.0909
2011-09-07,20.0
2011-09-09,52.0833
2011-09-15,-34.2466
2011-10-04,0.0
2011-10-06,19.7917
2011-10-10,-12.1739
2011-10-13,-4.9505
2011-10-24,-30.2083
2011-11-14,0.0
2011-11-16,0.0
2011-11-18,0.0
2011-12-13,0.0
2011-12-27,0.0
2012-01-04,0.0
2012-02-10,0.0
2012-02-16,0.0
2012-02-23,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-04-02,0.0
2012-04-17,4.4776
2012-04-25,0.0
2012-05-01,-51.4286
2012-05-03,0.0
2012-05-09,0.0
2012-05-14,88.2353
2012-06-15,0.0
2012-07-02,0.0
2012-07-06,-50.0
2012-07-10,50.0
2012-07-11,66.6667
2012-07-17,-76.25
2012-07-23,1500.0
2012-07-24,-42.1053
2012-07-25,-9.0909
2012-07-26,-20.0
2012-07-27,-14.0625
2012-07-30,0.0
2012-07-31,16.3636
2012-08-01,-37.5
2012-08-03,-20.0
2012-08-06,25.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-17,-20.0
2012-08-20,275.0
2012-08-22,-33.3333
2012-08-24,50.0
2012-08-27,-0.8333
2012-08-28,-0.4202
2012-09-04,-32.4895
2012-09-05,0.0
2012-09-14,0.0
2012-09-21,-10.0
2012-09-25,-63.1944
2012-09-26,5.6604
2012-10-04,-5.3571
2012-10-08,0.0
2012-10-09,0.0
2012-10-16,333.9623
2012-10-17,-31.7391
2012-10-18,1.9108
2012-10-19,0.0
2012-10-22,30.0
2012-10-23,-7.6923
2012-10-24,-26.5625
2012-10-25,-27.6596
2012-10-26,0.0
2012-10-31,83.3333
2012-11-01,0.0
2012-11-05,-0.5348
2012-11-06,-5.3763
2012-11-07,0.0
2012-11-08,-9.0909
2012-11-09,-1.875
2012-11-12,-43.949
2012-11-16,0.0
2012-11-21,-61.3636
2012-12-04,0.0
2012-12-12,176.4706
2013-01-09,0.0
2013-01-10,-62.766
2013-01-15,165.7143
2013-01-16,0.0
2013-01-18,158.0645
2013-01-22,-6.6667
2013-01-23,-62.9464
2013-01-25,0.0
2013-02-05,0.0
2013-02-07,-1.2048
2013-02-08,112.1951
2013-02-11,-0.5747
2013-02-12,-72.2543
2013-02-13,-27.0833
2013-02-14,120.0
2013-02-15,-2.5974
2013-02-19,-54.6667
2013-02-20,2.9412000000000003
2013-02-21,-31.4286
2013-02-25,8.3333
2013-02-28,0.0
2013-03-11,107.6923
2013-03-12,107.4074
2013-03-13,0.0
2013-03-14,-28.5714
2013-03-18,76.25
2013-03-19,-31.9149
2013-03-20,0.0
2013-03-21,16.6667
2013-03-22,-16.9643
2013-03-25,20.4301
2013-03-26,14.2857
2013-03-27,-25.0
2013-04-01,33.3333
2013-04-02,25.0
2013-04-05,0.0
2013-04-08,20.0
2013-04-09,-16.6667
2013-04-10,0.0
2013-04-11,-10.0
2013-04-12,2.0833
2013-04-16,30.6122
2013-04-17,-16.6667
2013-04-18,-8.125
2013-05-03,30.6122
2013-05-07,-22.3958
2013-05-08,0.0
2013-05-09,0.6711
2013-05-10,6.6667
2013-05-20,100.0
2013-06-24,-50.0
2013-06-28,0.0
2013-07-08,-49.75
2013-07-09,-69.6517
2013-07-10,145.082
2013-07-11,10.3679
2013-07-12,-18.4848
2013-07-15,30.1115
2013-07-16,0.0
2013-07-22,-42.8571
2013-07-23,50.0
2013-07-24,0.0
2013-07-25,-27.6667
2013-07-31,15.2074
2013-08-02,20.0
2013-08-05,36.6667
2013-08-06,31.7073
2013-08-07,22.2222
2013-08-08,13.9394
2013-08-09,-7.0479
2013-08-13,-29.8999
2013-08-14,42.6531
2013-08-19,-14.1631
2013-08-20,16.5
2013-08-21,0.0
2013-08-22,21.6023
2013-08-23,-5.8824
2013-08-26,0.0
2013-08-27,-6.875
2013-08-28,7.3826
2013-08-30,0.0
2013-09-04,-12.5
2013-09-05,13.5714
2013-09-06,-12.0755
2013-09-09,-1.7167
2013-09-11,-1.7467000000000001
2013-09-13,2.963
2013-09-16,-28.0576
2013-09-17,26.8
2013-09-20,8.5174
2013-09-23,-0.1453
2013-09-25,-16.7394
2013-09-26,31.993
2013-10-11,5.9603
2013-10-14,-6.25
2013-10-15,6.6667
2013-10-16,6.875
2013-10-25,-3.5088
2013-10-30,0.6061
2013-10-31,3.012
2013-11-13,-2.924
2013-12-10,-3.6145
2013-12-11,0.0
2013-12-12,0.625
2013-12-13,1.8634
2013-12-16,0.0
2013-12-17,-0.6098
2013-12-18,-1.8405
2013-12-19,0.0
2013-12-20,6.25
2013-12-23,-2.5882
2013-12-26,-2.1739
2013-12-30,-1.2346
2014-01-02,0.0
2014-01-03,0.0
2014-01-08,0.0
2014-01-14,0.0
2014-01-15,0.75
2014-01-16,3.7221
2014-01-17,10.6459
2014-01-21,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,-5.9459
2014-01-30,9.1954
2014-01-31,5.2632
2014-02-03,5.0
2014-02-04,42.8571
2014-02-05,30.0
2014-02-06,-23.0769
2014-02-07,-6.6667
2014-02-11,-7.1429
2014-02-12,15.3846
2014-02-14,-30.0
2014-02-18,0.0
2014-02-19,-10.4762
2014-02-20,48.9362
2014-02-21,2.1429
2014-02-24,-9.0909
2014-02-25,-12.8462
2014-02-26,23.5658
2014-02-27,1.7856999999999998
2014-02-28,-1.7544
2014-03-05,-7.1429
2014-03-06,2.3077
2014-03-11,5.2632
2014-03-12,-0.0714
2014-03-14,0.0715
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-25,1.4285999999999999
2014-03-26,2.1127
2014-03-27,6.8966
2014-03-28,6.4516
2014-03-31,-15.1515
2014-04-01,21.4286
2014-04-02,-1.1764999999999999
2014-04-04,1.1905000000000001
2014-04-07,0.0
2014-04-15,0.0
2014-04-21,-1.1764999999999999
2014-05-12,1.1905000000000001
2014-05-29,-2.9412000000000003
2014-06-16,-18.1818
2014-06-17,0.0
2014-06-18,-7.4074
2014-06-19,12.0
2014-07-02,-7.1429
2014-07-10,0.0
2014-07-31,0.0
2014-08-07,0.0
2014-08-12,15.3846
2014-08-25,-13.6667
2014-08-26,11.9691
2014-09-05,-2.4828
2014-09-15,-0.9901
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,7.5
2014-09-23,-10.2317
2014-09-24,3.626
2014-09-25,3.5714
2014-09-26,-1.7241
2014-09-29,3.1579
2014-09-30,-11.5646
2014-10-01,0.0
2014-10-02,0.0
2014-10-09,3.8462
2014-10-10,1.8519
2014-10-13,5.4545
2014-10-14,-3.4483
2014-10-15,0.0
2014-10-16,3.5714
2014-10-17,-6.8966
2014-10-20,0.0
2014-10-21,-3.7037
2014-10-22,0.0
2014-10-23,7.6923
2014-10-28,-3.5714
2014-10-29,-10.963
2014-10-30,10.6489
2014-10-31,-9.6992
2014-11-03,10.741
2014-11-07,-9.7744
2014-11-11,8.3333
2014-11-12,-28.8462
2014-11-13,18.9189
2014-11-20,-5.0
2014-11-21,0.4785
2014-11-24,0.0
2014-11-26,0.0
2014-12-12,-29.5238
2014-12-15,-2.7027
2014-12-16,-2.6389
2014-12-17,6.9918
2014-12-19,-0.0017
2014-12-26,-6.6667
2014-12-30,-7.1429
2015-01-06,7.6923
2015-01-09,0.0
2015-01-13,-28.5714
2015-01-14,20.0
2015-01-16,-16.6667
2015-01-20,20.0
2015-02-09,-16.6667
2015-02-18,-20.0
2015-02-19,-15.0
2015-02-20,41.1765
2015-02-23,-2.0833
2015-02-25,-9.5745
2015-02-27,-5.8824
2015-03-02,5.0
2015-03-10,-4.7619
2015-03-11,0.0
2015-03-12,12.5
2015-03-17,13.3333
2015-04-20,-21.5686
2015-04-21,12.25
2015-04-27,0.0
2015-04-28,-10.9131
2015-05-04,11.25
2015-05-05,-1.3483
2015-05-08,2.5057
2015-05-11,-11.1111
2015-05-12,2.5
2015-05-13,-2.439
2015-05-18,2.25
2015-05-26,-38.8753
2015-05-27,59.6
2015-06-19,-3.2580999999999998
2015-06-30,-17.0984
2015-07-01,-0.3125
2015-07-06,-52.9781
2015-07-07,100.0
2015-07-17,0.0
2015-07-22,0.0
2015-07-23,3.0
2015-07-24,4.2071
2015-07-27,-0.6211
2015-07-28,0.0
2015-07-29,9.375
2015-07-30,7.1429
2015-07-31,1.3333
2015-08-03,5.2632
2015-08-04,0.0
2015-08-05,1.25
2015-08-06,2.4691
2015-08-07,0.0
2015-08-10,0.0
2015-08-12,-0.9639
2015-08-13,0.2433
2015-08-17,-0.2427
2015-08-24,-2.6764
2015-08-28,0.0
2015-09-01,3.75
2015-09-04,0.0
2015-09-09,0.0
2015-09-18,-39.0361
2015-09-21,58.1028
2015-09-25,3.75
2015-10-01,-3.6145
2015-10-07,0.0
2015-10-13,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-22,0.0
2015-11-12,-25.5
2015-11-13,34.2282
2015-11-16,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-30,0.0
2015-12-07,0.0
2015-12-15,0.0
2015-12-16,-2.75
2015-12-17,2.8278
2015-12-18,0.0
2015-12-28,0.0
2016-01-05,0.0
2016-01-12,0.0
2016-01-19,0.0
2016-01-22,0.0
2016-01-27,-12.5
2016-01-28,14.2857
2016-02-02,0.0
2016-02-04,0.0
2016-02-17,0.0
2016-03-24,-6.25
2016-03-28,5.3333
2016-03-29,-5.0633
2016-04-06,-4.0
2016-04-11,-13.0556
2016-04-12,0.0
2016-04-15,-12.1406
2016-04-18,0.0
2016-04-22,-2.1818
2016-04-25,-1.487
2016-04-26,0.0
2016-04-28,-24.5283
2016-05-06,-12.5
2016-05-11,-5.6
2016-05-12,19.8547
2016-05-16,-21.7172
2016-05-17,16.129
2016-05-19,-35.5556
2016-05-20,62.069
2016-05-23,-14.8936
2016-05-24,0.0
2016-05-26,-3.125
2016-06-02,-3.2258
2016-06-16,6.0
2016-06-17,-18.8679
2016-06-22,-30.6977
2016-06-23,11.8568
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-07-01,0.0
2016-07-06,0.0
2016-07-14,0.0
2016-07-15,-15.4
2016-07-18,-17.2577
2016-07-19,21.4286
2016-07-20,5.8824
2016-08-01,0.0
2016-08-18,-11.1111
2016-08-19,0.0
2016-08-22,31.25
2016-09-19,-4.7619
2016-09-21,0.0
2016-09-23,0.0
2016-09-27,0.0
2016-10-03,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-12,0.0
2016-10-21,0.0
2016-10-25,0.0
2016-11-08,0.0
2016-11-14,0.0
2016-11-16,0.0
2016-12-06,0.0
2017-01-17,49.0
2017-01-30,-32.8859
2017-01-31,49.0
2017-02-22,1.3423
2017-02-23,5.9603
2017-02-27,-37.5
2017-03-02,0.0
2017-03-14,0.0
2017-03-20,0.0
2017-03-22,0.0
2017-04-11,0.0
2017-04-17,0.0
2017-05-16,0.0
2017-05-30,0.0
2017-06-08,11.0
2017-06-09,-9.009
2017-06-19,-10.8911
2017-06-21,-11.1111
2017-06-22,0.0
2017-07-12,0.0
2017-08-11,0.0
2017-08-16,0.0
2017-09-14,0.0
2017-09-22,0.0
2017-10-17,0.0
2017-11-13,0.0
2017-11-28,12.5
2017-12-04,-6.6667
2017-12-07,-4.7619
2017-12-20,0.0
2018-01-09,15.375
2018-01-17,-2.4919000000000002
2018-02-13,-11.1111
2018-02-14,25.0
2018-02-15,0.0
2018-02-21,90.0
2018-02-22,13.1579
2018-02-23,0.0
2018-02-28,-9.3023
2018-03-01,2.0513
2018-03-02,15.5779
2018-03-05,20.0
2018-03-06,14.4928
2018-03-08,7.5949
2018-03-09,-2.9412000000000003
2018-03-14,-4.2424
2018-04-03,-1.8987
2018-04-11,-6.129
2018-04-12,-48.11
2018-04-13,35.7616
2018-04-16,0.4878
2018-04-20,9.2233
2018-04-23,11.1111
2018-04-24,0.0
2018-04-25,4.0
2018-04-26,0.0
2018-04-27,15.3846
2018-04-30,-16.6667
2018-05-01,12.0
2018-05-03,0.0
2018-05-04,7.1429
2018-05-07,0.0
2018-05-15,-33.3333
2018-05-16,10.0
2018-05-17,13.6364
2018-05-18,10.0
2018-06-05,4.7273
2018-06-07,3.8194
2018-06-11,0.0
2018-07-05,-31.4381
2018-07-06,-2.439
2018-07-09,25.0
2018-07-10,0.0
2018-07-12,-2.8
2018-07-18,-4.9383
2018-08-29,-18.1818
2018-09-24,-5.8201
2018-09-27,9.5506
2018-10-03,2.5641
2018-10-11,-47.5
2018-10-12,90.4762
2018-11-26,-31.5
2018-11-27,23.6496
2019-05-13,-26.2102
2019-06-05,11.2
2019-07-08,-17.2662
2019-07-11,0.0
2019-08-27,-11.3043
2019-08-29,-46.0784
2019-09-12,0.0
2019-09-13,-18.1818
2019-09-16,30.0222
2019-09-30,-53.9053
2020-02-25,0.0
2020-04-09,-11.0122
2020-04-27,25.0
2020-04-29,-8.3333
2020-05-01,-5.4545
2020-05-07,-42.3077
2020-05-21,33.3333
2020-05-27,0.0
2020-06-03,0.0
2020-06-05,-37.5
2020-06-25,60.0
2020-06-29,-50.0
