ticker,SPCB US Equity
2005-03-22,-1.7021
2005-03-23,0.4329
2005-03-24,0.431
2005-03-28,-0.8584
2005-03-29,1.7316
2005-03-30,1.2766
2005-03-31,-5.4622
2005-04-01,0.0
2005-04-04,-8.8889
2005-04-05,8.7805
2005-04-06,0.8969
2005-04-07,3.5556
2005-04-08,0.0
2005-04-11,-2.5751
2005-04-12,4.8458
2005-04-13,-5.4622
2005-04-14,2.2222
2005-04-15,1.3043
2005-04-18,-1.2876
2005-04-20,0.0
2005-04-21,-1.3043
2005-04-22,-0.8811
2005-04-25,0.4444
2005-04-26,-0.4425
2005-04-27,-2.6667
2005-04-28,-1.8265
2005-04-29,4.186
2005-05-02,-4.0179
2005-05-03,0.4651
2005-05-04,0.463
2005-05-05,-60.3687
2005-05-06,-5.814
2005-05-09,7.4074
2005-05-10,-2.2989
2005-05-11,9.4118
2005-05-12,-7.5269
2005-05-13,3.4884
2005-05-16,-2.2472
2005-05-17,-5.7471
2005-05-18,1.2195
2005-05-19,-2.4096
2005-05-20,1.2346
2005-05-23,-2.439
2005-05-24,0.0
2005-05-25,-5.0
2005-05-26,-3.9474
2005-05-27,4.3579
2005-05-31,-0.2379
2005-06-01,0.0
2005-06-02,5.2632
2005-06-06,1.25
2005-06-07,1.2346
2005-06-08,-2.439
2005-06-09,-8.75
2005-06-10,2.7397
2005-06-14,0.0
2005-06-15,-2.6667
2005-06-16,-6.8493
2005-06-17,10.2941
2005-06-20,-1.3333
2005-06-21,4.0541
2005-06-22,-5.1948
2005-06-23,4.1096
2005-06-24,-1.3158
2005-06-27,4.0
2005-06-28,-1.2821
2005-06-29,-1.2987
2005-06-30,-1.3158
2005-07-01,-2.6667
2005-07-05,0.0
2005-07-06,-1.3699
2005-07-07,2.7778
2005-07-08,0.0
2005-07-11,-1.3514
2005-07-12,-1.3699
2005-07-13,4.1667
2005-07-14,-5.3333
2005-07-15,8.4507
2005-07-18,-1.2987
2005-07-19,-1.3158
2005-07-21,-2.6667
2005-07-22,2.7397
2005-07-25,1.3333
2005-07-26,-2.6316
2005-07-27,4.0541
2005-07-28,-1.2987
2005-07-29,-3.9474
2005-08-01,-1.3699
2005-08-02,-5.5556
2005-08-03,1.4706000000000001
2005-08-04,5.7971
2005-08-05,1.3699
2005-08-08,6.7568
2005-08-09,-2.5316
2005-08-10,3.8961
2005-08-11,0.0
2005-08-15,-1.875
2005-08-16,0.0
2005-08-17,0.0
2005-08-18,-3.1847
2005-08-19,-3.9474
2005-08-22,0.0
2005-08-23,4.1096
2005-08-24,0.0
2005-08-25,1.3158
2005-08-29,0.0
2005-08-30,6.3636
2005-09-01,-5.9829
2005-09-02,3.8961
2005-09-06,-5.0
2005-09-07,-5.2632
2005-09-12,-6.8056
2005-09-13,-1.6393
2005-09-14,4.5455
2005-09-15,17.3913
2005-09-16,-1.2346
2005-09-19,6.25
2005-09-20,0.0
2005-09-21,4.7059
2005-09-22,6.7416
2005-09-23,0.0
2005-09-26,0.0
2005-09-28,-4.2105
2005-09-29,-7.6923
2005-09-30,3.5714
2005-10-03,2.2989
2005-10-04,0.0
2005-10-05,-5.618
2005-10-06,-1.1905000000000001
2005-10-07,0.0
2005-10-10,3.6145
2005-10-11,-4.6512
2005-10-12,-12.1951
2005-10-13,0.0
2005-10-14,1.3889
2005-10-17,2.7397
2005-10-19,-2.6667
2005-10-20,6.8493
2005-10-21,-2.5641
2005-10-24,2.6316
2005-10-25,0.0
2005-10-26,-3.8462
2005-10-27,-2.3333
2005-10-28,2.3891
2005-10-31,-6.6667
2005-11-01,0.0
2005-11-02,1.4285999999999999
2005-11-03,4.2254
2005-11-04,-4.0541
2005-11-07,-4.2254
2005-11-08,0.0
2005-11-09,-1.4706000000000001
2005-11-10,4.4776
2005-11-11,-5.7143
2005-11-16,-1.5152
2005-11-17,7.6923
2005-11-18,-4.2857
2005-11-21,-1.4925
2005-11-22,1.5152
2005-11-23,0.0
2005-11-25,1.4925
2005-11-29,-4.9816
2005-11-30,-5.591
2005-12-01,-1.6393
2005-12-02,-1.6667
2005-12-05,1.6949
2005-12-06,1.6667
2005-12-07,0.0
2005-12-08,6.5574
2005-12-09,-3.0769
2005-12-12,-4.7619
2005-12-13,-1.6667
2005-12-14,5.0847
2005-12-15,-1.6129
2005-12-16,-3.2787
2005-12-20,-3.3898
2005-12-22,-1.7544
2005-12-23,1.7856999999999998
2005-12-27,10.526299999999999
2005-12-28,6.3492
2005-12-29,3.4328
2005-12-30,1.0101
2006-01-03,-2.8571
2006-01-04,-4.4118
2006-01-05,-1.5385
2006-01-06,-4.6875
2006-01-10,18.0328
2006-01-11,4.1667
2006-01-12,0.0
2006-01-13,-10.6667
2006-01-17,19.403
2006-01-18,-10.0
2006-01-19,9.7222
2006-01-20,-7.5949
2006-01-23,0.0
2006-01-24,9.589
2006-01-25,18.75
2006-01-26,-10.526299999999999
2006-01-27,-2.3529
2006-01-30,8.4337
2006-01-31,3.3333
2006-02-01,18.2796
2006-02-02,-9.0909
2006-02-03,-3.0
2006-02-06,0.0
2006-02-07,-7.2165
2006-02-08,1.1111
2006-02-09,0.0
2006-02-10,0.0
2006-02-13,-2.1978
2006-02-14,0.0
2006-02-16,4.4944
2006-02-21,0.0
2006-02-22,0.0
2006-02-23,-6.4516
2006-02-24,0.0
2006-02-27,-2.2989
2006-02-28,-5.8824
2006-03-01,13.75
2006-03-02,-2.1978
2006-03-03,6.7416
2006-03-06,-15.7895
2006-03-09,0.0
2006-03-10,-6.25
2006-03-13,13.3333
2006-03-14,0.0
2006-03-15,0.0
2006-03-16,-5.8824
2006-03-17,-9.375
2006-03-20,4.8276
2006-03-23,9.2105
2006-03-27,-6.0241
2006-03-28,8.9744
2006-03-29,2.3529
2006-04-06,0.0
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,0.0
2006-04-19,-5.7471
2006-04-20,-8.5366
2006-04-24,16.0
2006-04-27,-8.046
2006-04-28,0.0
2006-05-03,8.75
2006-05-04,0.0
2006-05-05,-8.046
2006-05-08,0.0
2006-05-09,6.25
2006-05-10,0.0
2006-05-11,3.5294
2006-05-16,-1.1364
2006-05-23,-22.9885
2006-05-24,4.4776
2006-05-25,-4.2857
2006-05-26,11.9403
2006-05-31,0.0
2006-06-06,-4.0
2006-06-07,-9.7222
2006-06-08,-4.6154
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,0.0
2006-06-14,-3.2258
2006-06-19,0.0
2006-06-20,23.3333
2006-06-23,-1.3514
2006-06-30,-8.2192
2006-07-05,1.4925
2006-07-10,0.0
2006-07-11,-19.1176
2006-07-12,0.9091
2006-07-17,11.7117
2006-07-18,6.4516
2006-07-20,-1.5152
2006-07-24,0.0
2006-08-01,-14.6154
2006-08-02,4.5045
2006-08-03,3.4483
2006-08-04,0.0
2006-08-07,3.3333
2006-08-14,-8.0645
2006-08-15,-2.1053
2006-08-16,3.9427
2006-08-23,0.0
2006-08-24,0.0
2006-08-25,6.8966
2006-08-29,9.6774
2006-08-30,8.8235
2006-08-31,0.6757
2006-09-01,4.698
2006-09-05,8.9744
2006-09-06,2.2353
2006-09-07,0.1151
2006-09-08,-1.1494
2006-09-11,-1.2791000000000001
2006-09-12,-5.7715
2006-09-13,5.0
2006-09-15,0.0
2006-09-18,0.0
2006-09-19,33.3333
2006-09-20,-7.1429
2006-09-21,-3.8462
2006-09-22,-5.0
2006-09-25,-6.3158
2006-09-26,0.0
2006-09-27,0.0
2006-09-29,1.1236
2006-10-02,6.6667
2006-10-04,-7.2917
2006-10-05,-1.1236
2006-10-06,0.0
2006-10-09,7.9545
2006-10-11,-5.7895
2006-10-12,-3.9106
2006-10-13,-1.1628
2006-10-16,-4.7059
2006-10-18,4.9383
2006-10-19,1.1764999999999999
2006-10-23,2.2093
2006-10-25,-3.2992
2006-10-26,-5.8824
2006-10-27,-2.5
2006-10-30,2.5641
2006-10-31,6.25
2006-11-01,0.0
2006-11-02,10.5882
2006-11-03,0.0
2006-11-06,6.383
2006-11-07,0.0
2006-11-08,-20.0
2006-11-09,12.5
2006-11-10,5.5556
2006-11-13,-3.1579
2006-11-14,2.1739
2006-11-15,0.5319
2006-11-16,0.5291
2006-11-17,-1.0526
2006-11-20,-4.2553
2006-11-21,-0.5556
2006-11-22,-9.4972
2006-11-24,0.0
2006-11-27,-7.4074
2006-11-28,-2.6667
2006-11-29,5.4795
2006-11-30,3.8961
2006-12-01,1.25
2006-12-04,3.0864
2006-12-05,-0.5988
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,-0.6024
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,-0.6061
2006-12-14,-2.439
2006-12-15,1.25
2006-12-18,-1.358
2006-12-20,-1.7522
2006-12-22,-1.0191
2006-12-26,-9.9099
2006-12-27,-4.2857
2006-12-28,4.4776
2006-12-29,0.0
2007-01-03,-7.1429
2007-01-04,20.0
2007-01-05,0.0
2007-01-09,-1.2821
2007-01-10,-2.5974
2007-01-11,0.0
2007-01-12,2.6667
2007-01-16,0.0
2007-01-17,1.2987
2007-01-18,-3.8462
2007-01-22,0.0
2007-01-23,0.0
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,-1.3333
2007-01-30,-5.4054
2007-01-31,2.8571
2007-02-01,1.3889
2007-02-02,-1.3699
2007-02-05,2.7778
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,-5.4054
2007-02-09,7.1429
2007-02-12,-0.6667
2007-02-13,0.6711
2007-02-20,0.0
2007-02-21,0.0
2007-02-22,5.3333
2007-02-23,0.0
2007-02-26,-5.0633
2007-02-27,-2.6667
2007-02-28,1.3699
2007-03-01,-1.3514
2007-03-02,0.0
2007-03-05,1.3699
2007-03-06,6.7568
2007-03-07,1.2658
2007-03-08,-1.25
2007-03-09,2.5316
2007-03-12,2.4691
2007-03-13,-1.2048
2007-03-14,0.0
2007-03-16,3.6585
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,-1.1764999999999999
2007-03-27,2.3810000000000002
2007-03-28,3.4884
2007-03-29,3.3708
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,3.2609
2007-04-10,-1.0526
2007-04-11,0.0
2007-04-12,2.1277
2007-04-16,1.0417
2007-04-17,1.0309
2007-04-18,1.0204
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,2.0202
2007-04-24,0.9901
2007-04-25,0.0
2007-04-26,2.9412000000000003
2007-04-27,-0.9524
2007-04-30,-1.9231
2007-05-01,-1.9607999999999999
2007-05-02,0.0
2007-05-03,-1.0
2007-05-04,1.0101
2007-05-07,0.0
2007-05-09,0.0
2007-05-10,0.0
2007-05-11,3.0
2007-05-14,-0.9708
2007-05-15,-0.8333
2007-05-16,1.8288
2007-05-17,-9.2231
2007-05-18,0.0
2007-05-21,5.4545
2007-05-22,-5.1724
2007-05-24,-0.9091
2007-05-29,3.6696999999999997
2007-05-30,-0.885
2007-05-31,0.0
2007-06-04,-0.8929
2007-06-05,0.9009
2007-06-06,0.3571
2007-06-07,-3.9146
2007-06-11,3.1481
2007-06-12,-5.2065
2007-06-13,2.4621
2007-06-14,2.2181
2007-06-15,1.2658
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,-3.5714
2007-06-21,0.9259
2007-06-22,-0.9174
2007-06-26,-5.5556
2007-06-27,3.9215999999999998
2007-06-28,-1.8868
2007-06-29,0.0
2007-07-02,-2.8846
2007-07-03,0.0
2007-07-05,-2.1782
2007-07-06,-5.2632
2007-07-09,5.3419
2007-07-10,4.2596
2007-07-11,1.1673
2007-07-12,-0.9615
2007-07-13,0.0
2007-07-17,-2.9126
2007-07-18,1.0
2007-07-19,-0.9901
2007-07-20,-3.0
2007-07-23,-5.1546
2007-07-24,1.087
2007-07-25,0.0
2007-07-30,1.0753
2007-07-31,4.2553
2007-08-01,-2.0408
2007-08-03,0.0
2007-08-06,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-13,2.0833
2007-08-15,-5.9184
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,1.9523000000000001
2007-08-22,5.3191
2007-08-23,5.0505
2007-08-24,-8.0769
2007-08-27,2.5105
2007-08-28,-9.7959
2007-08-29,4.0724
2007-08-30,4.3478
2007-08-31,2.0833
2007-09-05,2.0408
2007-09-06,2.0
2007-09-07,-0.7843
2007-09-10,1.7787
2007-09-11,-0.9709
2007-09-12,-0.9804
2007-09-13,0.0
2007-09-14,3.3663
2007-09-17,0.0
2007-09-19,0.0
2007-09-20,-6.705
2007-09-21,2.2587
2007-09-24,2.008
2007-09-25,-1.9685000000000001
2007-09-26,1.4056
2007-09-27,0.7921
2007-09-28,-1.3752
2007-10-04,-0.3984
2007-10-05,1.0
2007-10-08,-0.9901
2007-10-09,1.8
2007-10-10,-0.9823
2007-10-11,-0.1984
2007-10-15,-0.7952
2007-10-16,0.2004
2007-10-17,-0.4
2007-10-18,0.4016
2007-10-19,-0.4
2007-10-22,2.4096
2007-10-23,0.9804
2007-10-24,0.0
2007-10-25,-0.1942
2007-10-26,-0.3891
2007-10-29,-2.3437
2007-10-30,0.0
2007-10-31,-1.4
2007-11-02,1.217
2007-11-05,2.4048
2007-11-06,-0.1957
2007-11-07,-2.9412000000000003
2007-11-08,-0.202
2007-11-09,-2.834
2007-11-12,3.9583
2007-11-13,-2.6052
2007-11-14,-3.9095
2007-11-15,4.4968
2007-11-16,0.6148
2007-11-19,-1.222
2007-11-20,-1.0309
2007-11-21,1.0417
2007-11-26,-4.1237
2007-11-27,3.4409
2007-11-30,-0.2079
2007-12-04,-5.8333
2007-12-05,-0.885
2007-12-06,4.6875
2007-12-10,-12.3667
2007-12-11,12.8954
2007-12-12,2.1552
2007-12-13,0.0
2007-12-14,-1.4768
2007-12-18,-0.6424
2007-12-19,1.9397
2007-12-20,0.0
2007-12-21,1.2685
2007-12-24,-7.5157
2007-12-26,3.386
2007-12-27,1.5284
2007-12-28,0.8602
2007-12-31,0.0
2008-01-04,-11.3006
2008-01-07,-2.6442
2008-01-08,-0.9877
2008-01-09,-7.4813
2008-01-10,16.9778
2008-01-11,-21.8872
2008-01-14,6.7847
2008-01-16,-6.0773
2008-01-17,2.0588
2008-01-18,6.6282
2008-01-22,1.8919000000000001
2008-01-23,-4.5093
2008-01-25,-3.8889
2008-01-28,11.5607
2008-01-29,11.1367
2008-01-30,-0.9295
2008-01-31,-1.1764999999999999
2008-02-06,-7.1429
2008-02-08,0.0
2008-02-14,-5.8974
2008-02-19,-6.812
2008-02-20,7.3099
2008-02-25,-0.545
2008-02-26,-10.3288
2008-02-27,1.5888
2008-02-29,-4.0602
2008-03-04,0.3135
2008-03-05,3.125
2008-03-07,-0.303
2008-03-11,-4.2553
2008-03-13,-4.7619
2008-03-20,-2.0
2008-03-24,9.5238
2008-03-26,-5.2795
2008-03-27,4.918
2008-03-28,8.4375
2008-03-31,3.7464
2008-04-03,0.0
2008-04-04,-3.0556
2008-04-07,-3.4384
2008-04-08,0.0
2008-04-09,0.2967
2008-04-10,-14.7929
2008-04-11,12.1528
2008-04-17,-2.7864
2008-04-18,-0.9554
2008-04-21,-0.6431
2008-04-28,2.2654
2008-04-29,0.6329
2008-04-30,6.2893
2008-05-01,2.3669000000000002
2008-05-02,0.289
2008-05-07,0.0
2008-05-08,0.8646
2008-05-12,-2.8571
2008-05-13,0.0
2008-05-14,2.9412000000000003
2008-05-15,-3.7143
2008-05-20,0.2967
2008-05-21,0.0
2008-05-28,-8.2877
2008-05-29,0.004
2008-05-30,-3.2258
2008-06-02,-8.3333
2008-06-03,19.6364
2008-06-04,-7.2986
2008-06-09,-5.242
2008-06-10,3.1142
2008-06-11,0.3356
2008-06-13,3.01
2008-06-17,2.2727
2008-06-19,-1.5873
2008-06-23,-3.871
2008-06-24,0.3356
2008-06-25,-0.3344
2008-06-27,0.0
2008-06-30,-0.3356
2008-07-03,-5.7239
2008-07-07,-13.9286
2008-07-08,-0.4149
2008-07-09,9.5833
2008-07-11,-12.5475
2008-07-14,13.0435
2008-07-15,-3.8462
2008-07-17,0.0
2008-07-18,-6.0
2008-07-25,0.0
2008-07-29,-8.5106
2008-07-30,0.0
2008-07-31,-2.3256
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,-6.1905
2008-08-07,-2.0305
2008-08-08,6.2111
2008-08-11,0.0061
2008-08-12,-5.3659
2008-08-13,5.6701
2008-08-14,-14.1463
2008-08-15,23.2955
2008-08-18,-14.7465
2008-08-19,8.1081
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,-0.7
2008-08-28,0.7049
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,-1.0
2008-09-10,-7.0707
2008-09-11,3.2609
2008-09-12,-1.0526
2008-09-16,-0.5319
2008-09-17,-1.0695000000000001
2008-09-19,0.5405
2008-09-22,0.5376
2008-09-24,-1.0695000000000001
2008-09-25,0.0
2008-09-26,-0.5405
2008-09-29,0.0
2008-09-30,0.0
2008-10-06,0.0
2008-10-07,-5.4348
2008-10-08,-13.7931
2008-10-10,-16.6667
2008-10-13,14.4
2008-10-20,-3.5052
2008-10-21,-10.8615
2008-10-22,16.0671
2008-10-24,-29.9536
2008-10-28,-8.4
2008-10-30,-13.7555
2008-10-31,-7.5949
2008-11-03,16.4384
2008-11-04,25.8824
2008-11-05,-19.6262
2008-11-07,24.4186
2008-11-10,-22.4299
2008-11-13,-13.253
2008-11-14,-29.1667
2008-11-17,-11.7647
2008-11-18,20.0
2008-11-20,-25.9259
2008-11-24,62.4687
2008-11-26,-3.0583
2008-11-28,17.4603
2008-12-01,1.3514
2008-12-02,0.0
2008-12-03,-1.3333
2008-12-08,-2.7027
2008-12-10,-9.7049
2008-12-15,-23.0917
2008-12-17,10.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,-47.7841
2008-12-26,140.2612
2008-12-30,-13.0435
2008-12-31,0.0
2009-01-02,0.0
2009-01-08,-7.3333
2009-01-09,21.875
2009-01-12,-11.4555
2009-01-14,-11.6667
2009-01-20,-7.5472
2009-01-22,-28.5459
2009-01-27,79.9
2009-02-05,-6.3505
2009-02-06,-96.6095
2009-02-11,1400.0
2009-02-13,16.6667
2009-02-17,-8.5714
2009-02-24,-6.25
2009-02-27,-6.625
2009-03-03,3.5252
2009-03-04,31.0345
2009-03-10,-34.2105
2009-03-11,44.0
2009-03-18,-33.3333
2009-03-23,41.6667
2009-03-27,14.7059
2009-04-01,64.1026
2009-04-02,-6.25
2009-04-03,-3.3333
2009-04-06,-48.2759
2009-04-07,0.0
2009-04-09,46.6667
2009-04-13,11.3636
2009-04-16,-2.0408
2009-04-17,4.1667
2009-04-20,-14.0
2009-04-22,13.9535
2009-04-23,2.0408
2009-04-27,-20.0
2009-04-29,20.0
2009-04-30,4.1667
2009-05-01,-11.6
2009-05-04,10.8597
2009-05-06,-6.773
2009-05-07,5.0759
2009-05-08,-6.25
2009-05-11,0.0
2009-05-13,2.2222
2009-05-26,-10.8696
2009-05-27,-7.3171
2009-06-04,-26.3158
2009-06-05,0.0
2009-06-09,0.0
2009-06-12,0.0
2009-06-16,-0.0446
2009-06-18,0.0
2009-06-19,0.0447
2009-06-22,-0.0446
2009-06-26,-7.1014
2009-06-30,7.6442
2009-07-01,21.4828
2009-07-02,-11.7647
2009-07-06,36.6667
2009-07-07,-14.6341
2009-07-08,0.0
2009-07-09,0.0
2009-07-14,-2.8571
2009-07-15,32.3529
2009-07-16,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,-6.6667
2009-07-31,-11.6667
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,5.155
2009-08-06,-2.5953
2009-08-07,5.2632
2009-08-10,-5.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-19,0.0
2009-08-20,0.0329
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,2.5978
2009-08-27,7.6923
2009-08-28,-4.7619
2009-08-31,0.0
2009-09-01,-2.5
2009-09-03,5.1282
2009-09-04,-4.878
2009-09-09,0.0
2009-09-14,2.5641
2009-09-16,0.0
2009-09-17,7.5
2009-09-23,-6.9767
2009-09-24,-2.2031
2009-09-29,2.2528
2009-09-30,-2.2031
2009-10-02,40.5975
2009-10-22,-34.5455
2009-10-27,-2.7778
2009-11-05,0.0
2009-11-09,0.0
2009-11-12,-5.7143
2009-11-16,-9.0909
2009-11-23,0.0
2009-12-01,3.3333
2009-12-03,-3.2258
2009-12-04,-10.0
2009-12-14,14.8148
2009-12-18,0.0
2009-12-23,-9.6774
2009-12-24,-10.7143
2009-12-28,-20.0
2009-12-31,0.0
2010-01-05,0.0
2010-01-08,25.0
2010-01-11,-20.0
2010-01-12,45.0
2010-01-21,-31.0345
2010-01-25,-5.0
2010-01-27,5.2632
2010-01-28,0.0
2010-02-03,5.0
2010-02-10,0.0
2010-02-11,-9.5238
2010-02-12,-21.0526
2010-02-23,6.6667
2010-02-26,-18.75
2010-03-01,-38.4615
2010-03-02,87.5
2010-03-03,-26.6667
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,-9.0909
2010-03-16,10.0
2010-03-18,36.3636
2010-03-19,0.0
2010-03-22,33.25
2010-03-23,-24.9531
2010-04-09,0.0
2010-04-16,-33.3333
2010-04-23,135.0
2010-04-26,2.1277
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,-12.5
2010-04-30,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-11,-4.7619
2010-05-12,-10.0
2010-05-27,0.0
2010-06-01,0.0
2010-06-07,-11.1111
2010-06-11,0.0
2010-06-15,0.0
2010-06-22,0.0
2010-06-25,0.0
2010-07-19,-25.0
2010-08-05,-16.6667
2010-09-03,50.0
2010-09-07,-33.3333
2010-09-08,40.0
2010-09-10,-14.2857
2010-09-16,-16.6667
2010-10-01,20.0
2010-10-12,0.0
2010-10-14,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-26,0.0
2010-10-28,16.6667
2010-11-03,-14.2857
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,-8.3333
2010-11-10,9.0909
2010-11-11,-8.3333
2010-11-15,0.0
2010-11-16,0.0
2010-11-18,18.1818
2010-11-30,-15.3846
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,-54.5455
2010-12-15,60.0
2010-12-16,12.5
2010-12-17,0.0
2010-12-20,-44.4444
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,40.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,42.8571
2011-01-06,-10.0
2011-01-07,0.0
2011-01-10,33.3333
2011-01-11,0.0
2011-01-12,-16.6667
2011-01-13,10.0
2011-01-14,-18.1818
2011-01-18,0.0
2011-01-19,22.2222
2011-01-20,18.1818
2011-01-28,-23.0769
2011-02-02,0.0
2011-02-14,-30.0
2011-02-16,28.5714
2011-02-22,-11.1111
2011-02-23,0.0
2011-02-24,0.0
2011-02-28,-25.0
2011-03-01,33.3333
2011-03-02,0.0
2011-03-03,25.0
2011-03-10,-30.0
2011-03-11,85.7143
2011-03-14,-38.4615
2011-03-15,-18.75
2011-03-28,0.0
2011-03-29,0.0
2011-04-01,115.3846
2011-04-15,-14.2857
2011-04-20,-45.8333
2011-04-21,84.6154
2011-04-25,8.3333
2011-05-04,-50.0
2011-05-12,84.6154
2011-05-31,-66.6667
2011-06-01,200.0
2011-06-22,0.0
2011-07-13,-66.6667
2011-07-14,100.0
2011-07-19,50.0
2011-07-22,-41.6667
2011-07-28,-28.5714
2011-08-02,140.0
2011-08-03,0.0
2011-08-05,-57.5
2011-08-12,135.2941
2011-08-19,-57.5
2011-08-25,135.2941
2011-08-30,-57.5
2011-09-02,135.2941
2011-09-06,0.0
2011-09-21,-57.5
2011-09-23,135.2941
2011-09-26,0.0
2011-09-28,0.0
2011-09-29,-54.1667
2011-09-30,118.1818
2011-10-03,-4.1667
2011-10-13,-55.6522
2011-10-14,115.6863
2011-10-18,-18.1818
2011-10-19,0.0
2011-10-20,0.0
2011-11-01,0.0
2011-11-09,0.0
2011-12-21,-2.2222
2011-12-27,0.0
2012-01-03,-43.1818
2012-01-04,76.0
2012-01-05,25.0
2012-01-06,0.0
2012-01-10,36.3636
2012-01-12,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-25,13.3333
2012-01-30,-11.7647
2012-02-01,0.0
2012-02-02,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-13,0.0
2012-02-16,0.0
2012-02-23,0.0
2012-03-08,-46.6667
2012-03-09,100.0
2012-03-26,0.0
2012-03-30,0.0
2012-04-19,-75.0
2012-04-20,275.0
2012-04-23,0.0
2012-04-25,-56.6667
2012-04-27,23.0769
2012-05-02,62.5
2012-05-03,-15.3846
2012-05-10,36.3636
2012-05-11,6.6667
