ticker,SFHI US Equity
2016-08-01,-4.3478
2016-08-02,-4.536
2016-08-03,11.1001
2016-08-04,0.0
2016-08-09,-32.0
2016-08-10,2.9412000000000003
2016-08-11,-18.3673
2016-08-16,29.9687
2016-08-17,-8.4155
2016-08-18,-15.9884
2016-08-19,18.5313
2016-08-22,-5.0883
2016-08-23,-11.1111
2016-08-24,10.0
2016-08-25,0.0
2016-08-26,15.9091
2016-08-31,-1.9607999999999999
2016-09-01,2.0
2016-09-08,-35.098
2016-09-09,-0.3021
2016-09-13,6.0606
2016-09-14,0.0
2016-09-16,14.2857
2016-09-19,0.0
2016-09-20,-22.5
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,29.0323
2016-09-26,0.0
2016-09-27,-3.0
2016-09-28,1.2887
2016-09-29,-16.0305
2016-09-30,0.0
2016-10-04,-6.0606
2016-10-11,12.9032
2016-10-12,0.0
2016-10-14,40.0
2016-10-17,-18.3673
2016-10-18,-20.0
2016-10-19,-12.5
2016-10-20,14.2857
2016-10-21,0.0
2016-10-24,-12.5
2016-10-27,-7.1429
2016-10-28,-11.538499999999999
2016-11-09,95.6522
2016-11-11,-33.3333
2016-11-14,0.0
2016-11-16,0.0
2016-11-18,0.0
2016-11-21,3.8333
2016-11-22,-3.6917999999999997
2016-12-06,-16.6667
2016-12-08,0.0
2016-12-12,0.0
2016-12-13,4.6
2016-12-19,-4.3977
2016-12-22,24.0
2016-12-23,0.0
2016-12-28,12.9032
2016-12-29,-8.5714
2016-12-30,21.875
2017-01-03,0.0
2017-01-04,0.0
2017-01-10,-2.5641
2017-01-11,0.0
2017-01-12,-2.6316
2017-01-18,13.5135
2017-01-23,7.1429
2017-01-24,0.0
2017-01-25,55.5556
2017-01-27,-41.4286
2017-01-30,68.2927
2017-01-31,-1.4493
2017-02-02,-26.4706
2017-02-03,-2.0
2017-02-06,-14.2857
2017-02-08,-19.0476
2017-02-09,-11.7647
2017-02-10,13.3333
2017-02-14,0.0
2017-02-17,5.8272
2017-02-22,-27.740099999999998
2017-02-23,36.4904
2017-03-01,-15.745
2017-03-02,-13.0435
2017-03-06,0.0
2017-03-07,20.625
2017-03-08,-4.3444
2017-03-09,-13.3333
2017-03-14,18.1971
2017-03-15,-5.6335
2017-03-17,0.0
2017-03-20,3.4483
2017-03-21,0.0
2017-03-23,0.0
2017-03-24,16.6667
2017-03-28,14.2857
2017-03-29,0.0
2017-03-30,-15.0
2017-03-31,-2.9412000000000003
2017-04-06,-9.0909
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,-16.0
2017-04-13,23.0159
2017-04-20,12.9032
2017-04-21,0.0
2017-04-24,-2.8571
2017-04-28,2.9412000000000003
2017-05-01,-8.5714
2017-05-02,21.875
2017-05-03,2.5641
2017-05-08,0.0
2017-05-09,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-18,-1.25
2017-05-24,-1.2658
2017-05-31,-10.2564
2017-06-01,0.0
2017-06-05,14.2857
2017-06-08,-5.0
2017-06-09,5.2632
2017-06-13,25.0
2017-06-21,0.0
2017-06-22,-2.0
2017-07-03,0.0
2017-07-06,-10.2041
2017-07-10,2.2727
2017-07-11,-11.1111
2017-07-13,12.5
2017-07-17,4.4444
2017-07-19,0.0
2017-07-20,6.383
2017-07-21,-2.0
2017-07-24,-8.1633
2017-07-26,-6.6667
2017-07-28,0.0
2017-07-31,-4.7619
2017-08-02,5.0
2017-08-03,-4.7619
2017-08-04,-2.5
2017-08-07,2.5641
2017-08-11,0.0
2017-08-17,0.0
2017-08-22,-12.5
2017-08-23,4.7837
2017-08-24,-4.5653
2017-08-25,0.0
2017-08-29,14.2857
2017-08-30,-12.5
2017-09-07,13.1429
2017-09-08,-24.2424
2017-09-15,3.3333
2017-09-18,0.0
2017-09-21,25.8065
2017-09-22,-23.0769
2017-09-29,63.3333
2017-10-03,-2.0408
2017-10-04,-2.0833
2017-10-05,2.1277
2017-10-06,4.1667
2017-10-20,-4.6
2017-10-25,-7.7568
2017-10-26,-2.2727
2017-11-01,4.6512
2017-11-02,-4.4444
2017-11-09,9.3023
2017-11-14,-4.2553
2017-11-15,0.0
2017-11-20,-2.2222
2017-11-29,-9.0909
2017-12-01,10.0
2017-12-05,-9.0909
2017-12-06,10.0
2017-12-07,-9.0909
2017-12-08,-10.0
2017-12-11,-16.6667
2017-12-12,10.0
2017-12-19,-9.0909
2017-12-28,1.0
2017-12-29,-0.9901
2018-01-02,0.0
2018-01-03,0.0
2018-01-05,-13.3333
2018-01-08,0.7692
2018-01-09,14.4656
2018-01-11,-39.98
2018-01-12,5.5556
2018-01-16,5.2632
2018-01-17,0.0
2018-01-22,0.0
2018-01-30,-21.5
2018-01-31,-35.6688
2018-02-01,9.901
2018-02-02,-0.9009
2018-02-05,169.0909
2018-02-06,-45.9459
2018-02-07,12.5
2018-02-08,-1.1111
2018-02-09,-4.4944
2018-02-12,-5.8824
2018-02-13,70.2187
2018-02-16,-51.6798
2018-02-20,-0.076
2018-02-21,52.0913
2018-02-27,34.0
2018-03-05,4.1791
2018-03-06,3.8682
2018-03-14,-15.5172
2018-03-21,13.9592
2018-04-10,25.3582
2018-04-11,8.0
2018-04-12,-2.8571
2018-04-13,28.0501
2018-04-17,-6.4228
2018-05-17,-9.0909
2018-05-23,17.05
2018-05-24,-12.4306
2018-06-12,-2.439
2018-06-22,-25.0
2018-06-26,33.3333
2018-06-27,-25.0
2018-07-05,-36.6667
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,-21.0526
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-23,0.0
2018-07-24,-6.6667
2018-07-25,3.5714
2018-07-27,0.0
2018-08-01,3.4483
2018-08-02,0.0
2018-08-08,0.0
2018-08-09,50.0667
2018-08-10,0.0
2018-08-16,0.0
2018-08-17,-17.8143
2018-08-28,-10.8108
2018-08-29,51.5152
2018-08-30,-18.0
2018-09-04,-2.439
2018-09-05,-5.0
2018-09-06,0.0
2018-09-12,5.2632
2018-09-19,0.0
2018-09-20,0.0
2018-09-27,94.0
2018-10-02,-43.299
2018-10-03,5.9091000000000005
2018-10-23,3.0043
2018-10-25,-29.1667
2018-10-26,35.2941
2018-10-29,8.6957
2018-11-05,-34.2
2018-11-07,39.8176
2018-11-08,41.3043
2018-11-09,0.0
2018-11-12,-1.6923
2018-11-13,1.7214
2018-11-15,-13.8462
2018-11-20,16.0714
2018-11-23,32.3077
2018-11-26,-2.9302
2018-11-27,2.5395
2018-11-29,-28.972
2018-11-30,33.0263
2018-12-12,5.094
2018-12-13,-0.8235
2018-12-14,-0.4152
2018-12-17,40.4884
2018-12-18,-1.6449
2018-12-24,-1.7241
2018-12-31,5.2632
2019-01-04,-33.3333
2019-01-07,2.05
2019-01-08,-26.0167
2019-01-09,29.2053
2019-01-10,25.5766
2019-01-14,2.0408
2019-01-16,0.0
2019-01-17,6.0
2019-01-18,-9.434
2019-01-22,2.5
2019-01-23,1.5854
2019-01-24,-15.4662
2019-01-25,15.9763
2019-01-28,-14.2857
2019-01-29,30.9524
2019-01-31,-9.0909
2019-02-01,0.0
2019-02-04,10.0
2019-02-05,-25.4545
2019-02-06,41.4634
2019-02-07,12.069
2019-02-11,-43.0769
2019-02-12,16.2162
2019-02-13,-25.093
2019-02-14,21.0494
2019-02-15,-10.4899
2019-02-19,17.4785
2019-02-21,-19.5122
2019-02-22,0.0
2019-02-25,25.2121
2019-03-05,-20.1355
2019-03-06,26.6667
2019-03-18,-22.9665
2019-04-02,-0.6211
2019-04-04,24.375
2019-04-09,-21.1055
2019-04-11,-10.828
2019-04-12,-10.7143
2019-04-15,-6.0
2019-04-18,4.2553
2019-04-23,-4.0816
2019-04-25,0.0
2019-04-26,6.383
2019-04-29,-10.0
2019-05-07,-17.7778
2019-05-08,34.0541
2019-05-14,-19.3548
2019-05-15,0.0
2019-05-16,-5.0
2019-05-17,0.0
2019-05-24,5.2632
2019-05-28,0.0
2019-05-30,24.0
2019-05-31,60.4839
2019-06-07,-56.5075
2019-06-10,0.5199
2019-06-13,14.9425
2019-06-17,0.0
2019-07-01,25.0
2019-07-11,-20.0
2019-07-12,0.0
2019-07-15,-22.54
2019-07-17,95.4557
2019-07-31,-47.1598
2019-08-01,87.5
2019-09-19,-7.6667
2019-10-24,-13.7184
2019-10-30,0.0
2019-10-31,-10.4603
2019-11-22,1.4019
2019-11-27,-30.4147
2019-11-29,-0.6623
2019-12-02,-20.0
2019-12-03,-15.0
2019-12-04,-1.9607999999999999
2019-12-06,0.0
2019-12-09,-15.0
2019-12-10,-5.8824
2019-12-11,50.0
2019-12-12,-41.6667
2019-12-13,40.7143
2019-12-16,29.1878
2019-12-17,-5.6974
2019-12-19,0.0
2019-12-23,15.8333
2020-01-02,-0.7194
2020-02-03,-2.1739
2020-03-03,-2.963
2020-03-09,0.7634
2020-03-23,-54.5455
2020-03-24,-16.6667
2020-03-25,0.0
2020-03-27,-60.0
2020-03-31,0.0
2020-04-06,50.0
2020-04-07,0.0
2020-04-09,46.6667
2020-04-14,104.5455
2020-04-16,-74.3333
2020-04-17,184.7403
2020-04-28,-23.9833
2020-05-08,-20.0
2020-05-13,25.0
2020-05-26,-10.1
2020-05-28,11.2347
2020-06-02,-1.0
2020-06-08,61.6162
2020-06-09,-4.375
2020-06-10,-8.4967
2020-06-11,-44.2857
2020-06-12,1.7949000000000002
2020-06-15,0.0
2020-06-17,0.0
2020-06-18,0.7557
2020-06-19,0.0
2020-06-22,144.75
2020-06-25,-77.5281
2020-06-26,240.4545
2020-07-08,-58.6115
2020-07-15,138.3871
2020-07-17,6.9012
2020-07-20,-18.9873
2020-07-21,-1.5625
2020-07-22,-6.3492
2020-07-23,8.4746
2020-07-28,0.0
2020-07-30,-48.125
