ticker,ENTA US Equity
2013-08-08,-2.2112
2013-08-09,-0.1131
2013-08-12,6.7912
2013-08-13,0.5829
2013-08-14,-1.4226
2013-08-15,1.6569
2013-08-16,-2.3134
2013-08-19,0.7535
2013-08-20,0.4274
2013-08-21,1.3298
2013-08-22,-0.3675
2013-08-23,-2.529
2013-08-26,0.9189
2013-08-27,-1.2319
2013-08-28,1.2473
2013-08-29,-0.3749
2013-08-30,-0.1075
2013-09-03,0.8611
2013-09-04,0.6937
2013-09-05,0.5829
2013-09-06,-1.9494
2013-09-09,0.8598
2013-09-10,2.7704
2013-09-11,1.7107
2013-09-12,-0.051
2013-09-13,-2.6517
2013-09-16,0.2095
2013-09-17,11.8139
2013-09-18,4.8153
2013-09-19,10.3925
2013-09-20,1.0101
2013-09-23,-5.64
2013-09-24,-2.713
2013-09-25,-0.8715
2013-09-26,2.3736
2013-09-27,-1.2022
2013-09-30,-0.3911
2013-10-01,3.4468
2013-10-02,-1.8558
2013-10-03,-2.2776
2013-10-04,-3.9577999999999998
2013-10-07,-0.8242
2013-10-08,-3.5088
2013-10-09,-1.6268
2013-10-10,1.751
2013-10-11,-1.434
2013-10-14,-5.4315999999999995
2013-10-15,0.5385
2013-10-16,6.1464
2013-10-17,-0.7208
2013-10-18,-1.7425000000000002
2013-10-21,-1.5271
2013-10-22,1.7008999999999999
2013-10-23,3.0005
2013-10-24,-3.6294
2013-10-25,-0.892
2013-10-28,-0.6
2013-10-29,0.503
2013-10-30,-0.2503
2013-10-31,0.1505
2013-11-01,0.9519
2013-11-04,-1.8362
2013-11-05,-4.2467
2013-11-06,2.9567
2013-11-07,2.2564
2013-11-08,0.3511
2013-11-11,-0.05
2013-11-12,3.05
2013-11-13,-1.116
2013-11-14,-1.423
2013-11-15,0.7964
2013-11-18,3.7037
2013-11-19,2.8571
2013-11-20,-1.2963
2013-11-21,4.9719
2013-11-22,4.5576
2013-11-25,6.1538
2013-11-26,2.2544
2013-11-27,6.2205
2013-11-29,0.1853
2013-12-02,2.1088
2013-12-03,0.2899
2013-12-04,1.3728
2013-12-05,-1.7106
2013-12-06,0.5076
2013-12-09,6.9986
2013-12-10,28.5907
2013-12-11,-4.9554
2013-12-12,1.4621
2013-12-13,1.0332
2013-12-16,-2.1529
2013-12-17,-2.0627
2013-12-18,-22.1286
2013-12-19,-0.577
2013-12-20,-0.4353
2013-12-23,2.1494
2013-12-24,0.9629
2013-12-26,0.4592
2013-12-27,-1.3361
2013-12-30,-1.4255
2013-12-31,-1.3738000000000001
2014-01-02,3.6657
2014-01-03,2.0509
2014-01-06,-0.6237
2014-01-07,4.742
2014-01-08,4.8269
2014-01-09,1.8101
2014-01-10,0.7486
2014-01-13,-2.0743
2014-01-14,4.3946
2014-01-15,1.8776000000000002
2014-01-16,0.9512
2014-01-17,-1.6196000000000002
2014-01-21,-3.5917
2014-01-22,-1.9249
2014-01-23,-1.8359999999999999
2014-01-24,-3.1603
2014-01-27,-0.333
2014-01-28,11.1594
2014-01-29,-2.5248
2014-01-30,-0.4934
2014-01-31,13.3561
2014-02-03,0.7108
2014-02-04,5.9446
2014-02-05,-9.4799
2014-02-06,-0.9341
2014-02-07,4.6
2014-02-10,4.5616
2014-02-11,0.5747
2014-02-12,3.9481
2014-02-13,-4.5977
2014-02-14,1.0477
2014-02-18,2.4883
2014-02-19,-3.2625
2014-02-20,0.5752
2014-02-21,3.8472
2014-02-24,-3.2541
2014-02-25,0.8797
2014-02-26,-0.7438
2014-02-27,-1.292
2014-02-28,-3.5602
2014-03-03,4.316
2014-03-04,1.0669
2014-03-05,-0.0772
2014-03-06,-4.1742
2014-03-07,-1.0487
2014-03-10,6.9565
2014-03-11,-1.3465
2014-03-12,-1.4937
2014-03-13,-0.2876
2014-03-14,7.1054
2014-03-17,-1.4687999999999999
2014-03-18,0.323
2014-03-19,-1.6345
2014-03-20,7.6788
2014-03-21,-5.8452
2014-03-24,-0.5463
2014-03-25,-2.6217
2014-03-26,-0.3077
2014-03-27,2.2634
2014-03-28,-3.1187
2014-03-31,3.8162000000000003
2014-04-01,-2.7757
2014-04-02,1.2346
2014-04-03,-2.185
2014-04-04,-10.4675
2014-04-07,-0.2901
2014-04-08,1.3093
2014-04-09,5.2843
2014-04-10,-9.138
2014-04-11,0.4803
2014-04-14,1.8524
2014-04-15,-2.0827
2014-04-16,-0.749
2014-04-17,0.7848
2014-04-21,2.6954000000000002
2014-04-22,7.3782
2014-04-23,0.3802
2014-04-24,-0.1082
2014-04-25,-3.5211
2014-04-28,0.3369
2014-04-29,1.7067999999999999
2014-04-30,2.3659
2014-05-01,0.43
2014-05-02,-4.8702
2014-05-05,0.872
2014-05-06,0.7529
2014-05-07,-4.2347
2014-05-08,-0.5491
2014-05-09,0.8428
2014-05-12,0.2305
2014-05-13,4.9454
2014-05-14,2.3014
2014-05-15,-1.4997
2014-05-16,-0.8972
2014-05-19,1.0562
2014-05-20,0.5565
2014-05-21,2.3758
2014-05-22,2.0306
2014-05-23,2.016
2014-05-27,-0.2787
2014-05-28,0.2287
2014-05-29,-2.8137
2014-05-30,-0.939
2014-06-02,0.8952
2014-06-03,0.2349
2014-06-04,2.1869
2014-06-05,0.7643
2014-06-06,-0.9608
2014-06-09,3.2423
2014-06-10,2.8437
2014-06-11,-4.1356
2014-06-12,-1.8058999999999998
2014-06-13,0.0766
2014-06-16,5.4109
2014-06-17,1.0169
2014-06-18,6.0403
2014-06-19,4.2948
2014-06-20,-0.0433
2014-06-23,-3.5126
2014-06-24,-2.4045
2014-06-25,3.8222
2014-06-26,-1.375
2014-06-27,0.9894
2014-06-30,-4.0971
2014-07-01,-1.8342
2014-07-02,-0.1183
2014-07-03,1.2314
2014-07-07,-2.5731
2014-07-08,-4.6098
2014-07-09,1.8877000000000002
2014-07-10,-0.0988
2014-07-11,0.3462
2014-07-14,-2.9078
2014-07-15,-0.2538
2014-07-16,-2.1883
2014-07-17,-1.4567999999999999
2014-07-18,1.1616
2014-07-21,0.0
2014-07-22,1.0177
2014-07-23,0.9042
2014-07-24,-0.8961
2014-07-25,1.3692
2014-07-28,-1.2742
2014-07-29,-0.5679
2014-07-30,0.4413
2014-07-31,-2.7914
2014-08-01,3.2172
2014-08-04,-1.5714000000000001
2014-08-05,-1.9889999999999999
2014-08-06,1.0414
2014-08-07,-1.982
2014-08-08,0.8358
2014-08-11,2.8609999999999998
2014-08-12,1.7156
2014-08-13,0.8178
2014-08-14,-0.6591
2014-08-15,1.5310000000000001
2014-08-18,0.2765
2014-08-19,0.2256
2014-08-20,-0.7252
2014-08-21,-0.5542
2014-08-22,0.152
2014-08-25,1.0369
2014-08-26,6.5832
2014-08-27,3.0061
2014-08-28,-0.0684
2014-08-29,-4.2665
2014-09-02,-2.3356
2014-09-03,-2.4158
2014-09-04,1.1003
2014-09-05,3.5122
2014-09-08,2.7001
2014-09-09,-4.2578
2014-09-10,-0.3402
2014-09-11,0.7071
2014-09-12,-1.7433
2014-09-15,-1.4539
2014-09-16,-0.4251
2014-09-17,0.7785
2014-09-18,-0.5233
2014-09-19,-1.2024
2014-09-22,-1.8002
2014-09-23,-0.3615
2014-09-24,5.0531
2014-09-25,-1.9487
2014-09-26,-0.7044
2014-09-29,1.5201
2014-09-30,-1.2478
2014-10-01,1.8195999999999999
2014-10-02,6.7511
2014-10-03,-2.8249
2014-10-06,-0.6819
2014-10-07,2.0477
2014-10-08,0.4249
2014-10-09,-2.8444000000000003
2014-10-10,2.1776
2014-10-13,-0.4973
2014-10-14,0.0476
2014-10-15,2.0457
2014-10-16,-0.4429
2014-10-17,2.037
2014-10-20,6.9068000000000005
2014-10-21,-10.2168
2014-10-22,4.7813
2014-10-23,2.601
2014-10-24,0.4447
2014-10-27,1.1512
2014-10-28,-1.5758
2014-10-29,-1.5788
2014-10-30,-0.1808
2014-10-31,-2.6709
2014-11-03,-1.3256000000000001
2014-11-04,2.0269
2014-11-05,-2.5641
2014-11-06,3.1294
2014-11-07,-0.3908
2014-11-10,1.8694
2014-11-11,-2.0843
2014-11-12,0.2082
2014-11-13,-0.2078
2014-11-14,2.36
2014-11-17,-0.6103
2014-11-18,-0.6141
2014-11-19,0.4577
2014-11-20,0.2278
2014-11-21,-1.1364
2014-11-24,3.931
2014-11-25,0.3097
2014-11-26,5.8214
2014-11-28,-2.188
2014-12-01,-5.2407
2014-12-02,1.7986
2014-12-03,2.076
2014-12-04,0.0649
2014-12-05,2.4865
2014-12-08,0.7173
2014-12-09,-0.1257
2014-12-10,-0.8599
2014-12-11,-1.7770000000000001
2014-12-12,-6.8921
2014-12-15,-0.2776
2014-12-16,-4.5697
2014-12-17,3.0384
2014-12-18,5.874
2014-12-19,3.877
2014-12-22,10.0815
2014-12-23,-4.5596
2014-12-24,0.1225
2014-12-26,5.3629999999999995
2014-12-29,0.6
2014-12-30,-1.6737
2014-12-31,-0.5087
2015-01-02,-0.7866
2015-01-05,-1.0505
2015-01-06,-2.0833
2015-01-07,2.9459999999999997
2015-01-08,1.8679999999999999
2015-01-09,-2.2435
2015-01-12,-1.3969
2015-01-13,-1.4167
2015-01-14,3.7775
2015-01-15,-4.0356
2015-01-16,3.5457
2015-01-20,-0.219
2015-01-21,-2.5539
2015-01-22,-5.8149
2015-01-23,-2.3478
2015-01-26,-2.1817
2015-01-27,0.3869
2015-01-28,-1.3376000000000001
2015-01-29,0.2987
2015-01-30,-0.4811
2015-02-02,-10.0368
2015-02-03,0.2815
2015-02-04,-8.0633
2015-02-05,-2.3869
2015-02-06,-1.8197
2015-02-09,-2.3168
2015-02-10,1.4527
2015-02-11,0.3214
2015-02-12,-1.7186
2015-02-13,-1.3041
2015-02-17,-1.0511
2015-02-18,3.4598
2015-02-19,-1.2907
2015-02-20,6.6865
2015-02-23,-0.9749
2015-02-24,0.9564
2015-02-25,0.7523
2015-02-26,1.9912
2015-02-27,-2.8742
2015-03-02,0.1117
2015-03-03,0.502
2015-03-04,-1.7203
2015-03-05,-0.367
2015-03-06,-0.9068
2015-03-09,-3.3457
2015-03-10,0.3846
2015-03-11,1.1494
2015-03-12,0.5245
2015-03-13,-0.7826
2015-03-16,1.227
2015-03-17,-0.6638
2015-03-18,0.0872
2015-03-19,2.3222
2015-03-20,-2.5532
2015-03-23,-0.0582
2015-03-24,-0.4369
2015-03-25,-8.3675
2015-03-26,1.4687000000000001
2015-03-27,-1.3531
2015-03-30,0.0319
2015-03-31,-2.3597
2015-04-01,2.1881
2015-04-02,-0.767
2015-04-06,6.57
2015-04-07,-1.2692999999999999
2015-04-08,11.356
2015-04-09,-3.3810000000000002
2015-04-10,2.4182
2015-04-13,-0.25
2015-04-14,2.0329
2015-04-15,-1.6648
2015-04-16,0.0555
2015-04-17,0.2497
2015-04-20,0.0
2015-04-21,2.3243
2015-04-22,0.027
2015-04-23,-1.1084
2015-04-24,1.5309
2015-04-27,-4.2542
2015-04-28,-0.7874
2015-04-29,-0.0567
2015-04-30,-2.8928000000000003
2015-05-01,2.5409
2015-05-04,0.8829
2015-05-05,-1.8916
2015-05-06,1.7266
2015-05-07,-4.611
2015-05-08,4.6856
2015-05-11,1.0482
2015-05-12,1.626
2015-05-13,0.469
2015-05-14,3.7891
2015-05-15,0.8466
2015-05-18,3.4627
2015-05-19,2.2566
2015-05-20,0.5455
2015-05-21,-0.0493
2015-05-22,-1.0609
2015-05-26,-0.1247
2015-05-27,0.1498
2015-05-28,0.9723
2015-05-29,0.9383
2015-06-01,0.3914
2015-06-02,-1.1209
2015-06-03,2.5382
2015-06-04,0.0
2015-06-05,1.2497
2015-06-08,0.5697
2015-06-09,-0.6372
2015-06-10,1.3777
2015-06-11,-0.3983
2015-06-12,-1.4114
2015-06-15,3.1019
2015-06-16,-0.0231
2015-06-17,0.5787
2015-06-18,3.3142
2015-06-19,0.245
2015-06-22,3.8333
2015-06-23,0.1819
2015-06-24,-4.5717
2015-06-25,0.3358
2015-06-26,-1.9188
2015-06-29,-1.1374
2015-06-30,3.5205
2015-07-01,-0.1556
2015-07-02,-3.8736
2015-07-06,3.7517
2015-07-07,0.4464
2015-07-08,-2.6
2015-07-09,1.3233
2015-07-10,2.5220000000000002
2015-07-13,1.5814
2015-07-14,3.7622
2015-07-15,-1.021
2015-07-16,3.1158
2015-07-17,0.8575
2015-07-20,0.081
2015-07-21,-0.3439
2015-07-22,1.7861
2015-07-23,-1.0169
2015-07-24,-8.9645
2015-07-27,5.0454
2015-07-28,1.2218
2015-07-29,-0.4162
2015-07-30,3.7409
2015-07-31,2.0346
2015-08-03,-2.0731
2015-08-04,1.5121
2015-08-05,0.0
2015-08-06,-7.7855
2015-08-07,-6.5475
2015-08-10,-0.3918
2015-08-11,-4.5581
2015-08-12,-1.3576
2015-08-13,-0.6881
2015-08-14,-0.297
2015-08-17,2.482
2015-08-18,-2.2039
2015-08-19,-0.1238
2015-08-20,-2.6779
2015-08-21,2.4713
2015-08-24,-3.2322
2015-08-25,0.7194
2015-08-26,5.5867
2015-08-27,1.5463
2015-08-28,-2.0224
2015-08-31,-5.1967
2015-09-01,-5.123
2015-09-02,6.2095
2015-09-03,-0.5592
2015-09-04,-0.6391
2015-09-08,3.9877000000000002
2015-09-09,-1.5339
2015-09-10,0.7035
2015-09-11,4.1168
2015-09-14,0.0
2015-09-15,0.8627
2015-09-16,-4.229
2015-09-17,3.225
2015-09-18,1.5862
2015-09-21,-6.2456
2015-09-22,-2.599
2015-09-23,-0.8549
2015-09-24,-1.1497
2015-09-25,-4.7846
2015-09-28,-2.9983
2015-09-29,-2.5186
2015-09-30,6.1068999999999996
2015-10-01,-1.2452
2015-10-02,6.2482
2015-10-05,2.9272
2015-10-06,-3.9201
2015-10-07,1.3067
2015-10-08,-2.1848
2015-10-09,1.0764
2015-10-12,1.0383
2015-10-13,-2.9776
2015-10-14,1.2493
2015-10-15,9.1202
2015-10-16,-0.9095
2015-10-19,0.1737
2015-10-20,-1.3373
2015-10-21,1.0291
2015-10-22,-40.6211
2015-10-23,0.4603
2015-10-26,6.8721
2015-10-27,-3.7802
2015-10-28,4.9413
2015-10-29,1.4666000000000001
2015-10-30,6.8467
2015-11-02,13.8483
2015-11-03,1.3133
2015-11-04,-1.0802
2015-11-05,0.1872
2015-11-06,2.0866
2015-11-09,-0.2441
2015-11-10,-0.8563
2015-11-11,-2.5293
2015-11-12,-0.6646
2015-11-13,-3.568
2015-11-16,-2.1473
2015-11-17,2.5996
2015-11-18,2.5337
2015-11-19,-0.2888
2015-11-20,1.1265
2015-11-23,1.464
2015-11-24,-3.3877
2015-11-25,3.8961
2015-11-27,-0.125
2015-11-30,-1.4393
2015-12-01,1.2698
2015-12-02,-0.6583
2015-12-03,-4.6702
2015-12-04,1.8868
2015-12-07,-2.1442
2015-12-08,1.6268
2015-12-09,4.0836
2015-12-10,0.6277
2015-12-11,-6.3631
2015-12-14,-0.4997
2015-12-15,6.3609
2015-12-16,5.351
2015-12-17,-6.8419
2015-12-18,1.764
2015-12-21,0.977
2015-12-22,0.1248
2015-12-23,0.7793
2015-12-24,-0.433
2015-12-28,3.324
2015-12-29,1.383
2015-12-30,-0.8304
2015-12-31,-1.256
2016-01-04,3.5433
2016-01-05,-4.826
2016-01-06,-4.118
2016-01-07,-1.9872
2016-01-08,-3.3028
2016-01-11,-2.4011
2016-01-12,0.9356
2016-01-13,-8.4449
2016-01-14,5.2868
2016-01-15,-0.0712
2016-01-19,-7.7691
2016-01-20,13.0603
2016-01-21,-2.6316
2016-01-22,2.6325
2016-01-25,0.513
2016-01-26,-0.4423
2016-01-27,-7.177
2016-01-28,-2.3932
2016-01-29,-3.0555
2016-02-01,-8.4047
2016-02-02,-0.7647
2016-02-03,-0.5137
2016-02-04,3.0551
2016-02-05,-5.0522
2016-02-08,-5.365
2016-02-09,7.6208
2016-02-10,5.0518
2016-02-11,5.1377
2016-02-12,4.3784
2016-02-16,8.1273
2016-02-17,1.2469999999999999
2016-02-18,-4.8238
2016-02-19,3.0554
2016-02-22,2.5462
2016-02-23,-4.4558
2016-02-24,0.712
2016-02-25,-0.106
2016-02-26,0.4954
2016-02-29,-0.0352
2016-03-01,5.2483
2016-03-02,0.7363
2016-03-03,-2.0266
2016-03-04,0.4069
2016-03-07,3.3772
2016-03-08,-6.8932
2016-03-09,0.2105
2016-03-10,0.9804
2016-03-11,2.2885
2016-03-14,-0.6441
2016-03-15,-7.3695
2016-03-16,0.0737
2016-03-17,0.1104
2016-03-18,-0.3676
2016-03-21,1.2915
2016-03-22,2.0036
2016-03-23,-5.2857
2016-03-24,1.9231
2016-03-28,0.111
2016-03-29,3.1412
2016-03-30,2.3289
2016-03-31,2.8361
2016-04-01,1.0555
2016-04-04,-0.9097
2016-04-05,-0.034
2016-04-06,1.5306
2016-04-07,-1.742
2016-04-08,1.1933
2016-04-11,1.4151
2016-04-12,2.7907
2016-04-13,2.1332
2016-04-14,0.0633
2016-04-15,-0.4111
2016-04-18,-0.8574
2016-04-19,1.2492
2016-04-20,-1.3287
2016-04-21,3.9115
2016-04-22,-1.9438
2016-04-25,0.4091
2016-04-26,-1.7236
2016-04-27,1.4349
2016-04-28,-6.4131
2016-04-29,-1.9146999999999998
2016-05-02,-5.6849
2016-05-03,-5.8097
2016-05-04,-3.3924
2016-05-05,-0.1197
2016-05-06,-0.2397
2016-05-09,1.9223
2016-05-10,-3.6542
2016-05-11,-1.7945
2016-05-12,-0.6645
2016-05-13,2.7174
2016-05-16,-0.4477
2016-05-17,-4.1701
2016-05-18,0.8532
2016-05-19,-2.4958
2016-05-20,2.9935
2016-05-23,-1.2216
2016-05-24,3.3689
2016-05-25,-1.8564
2016-05-26,-2.5221
2016-05-27,5.1746
2016-05-31,0.574
2016-06-01,2.446
2016-06-02,3.3227
2016-06-03,-2.099
2016-06-06,-0.6688
2016-06-07,-3.7228
2016-06-08,-1.0695000000000001
2016-06-09,-2.1622
2016-06-10,-0.85
2016-06-13,-1.2859
2016-06-14,1.4329
2016-06-15,-0.5993
2016-06-16,1.9811
2016-06-17,-3.0405
2016-06-20,2.5261
2016-06-21,-2.6338
2016-06-22,2.3124000000000002
2016-06-23,1.6205
2016-06-24,-6.3785
2016-06-27,-3.4065
2016-06-28,3.1555
2016-06-29,-2.2492
2016-06-30,1.4726
2016-07-01,2.5397
2016-07-05,-0.1769
2016-07-06,5.1396
2016-07-07,-1.7699
2016-07-08,0.1287
2016-07-11,-0.8141
2016-07-12,-0.9503
2016-07-13,-3.6633
2016-07-14,-1.1317
2016-07-15,1.0531
2016-07-18,-0.4531
2016-07-19,-2.9131
2016-07-20,0.8908
2016-07-21,5.6227
2016-07-22,-2.5077
2016-07-25,-1.8953
2016-07-26,-0.138
2016-07-27,0.0921
2016-07-28,-3.3594
2016-07-29,7.0952
2016-08-01,-0.8448
2016-08-02,-1.2107999999999999
2016-08-03,-0.227
2016-08-04,-1.8653
2016-08-05,1.9935
2016-08-08,-1.3182
2016-08-09,3.6389
2016-08-10,2.9333
2016-08-11,1.0363
2016-08-12,0.0427
2016-08-15,0.8116
2016-08-16,-1.9068
2016-08-17,0.216
2016-08-18,0.9052
2016-08-19,0.0854
2016-08-22,1.195
2016-08-23,0.4639
2016-08-24,-4.492
2016-08-25,-1.6703000000000001
2016-08-26,0.0447
2016-08-29,0.2681
2016-08-30,-1.1141
2016-08-31,-0.9013
2016-09-01,0.1364
2016-09-02,0.0908
2016-09-06,2.1779
2016-09-07,1.865
2016-09-08,1.7001
2016-09-09,-5.2293
2016-09-12,2.7137000000000002
2016-09-13,2.0255
2016-09-14,4.618
2016-09-15,0.8251
2016-09-16,1.5957
2016-09-19,3.3025
2016-09-20,4.2885
2016-09-21,0.2243
2016-09-22,-0.7833
2016-09-23,-0.7895
2016-09-26,-0.9094
2016-09-27,1.109
2016-09-28,0.0756
2016-09-29,-2.8723
2016-09-30,3.5409
2016-10-03,-0.1503
2016-10-04,-0.3764
2016-10-05,-0.5289
2016-10-06,-1.4052
2016-10-07,-0.6163
2016-10-10,0.5814
2016-10-11,-0.8092
2016-10-12,-3.4188
2016-10-13,-0.885
2016-10-14,-2.151
2016-10-17,-0.083
2016-10-18,1.3284
2016-10-19,-0.2048
2016-10-20,1.3957
2016-10-21,-0.4049
2016-10-24,1.0569
2016-10-25,-0.8447
2016-10-26,-1.7444
2016-10-27,0.6606
2016-10-28,-1.8458
2016-10-31,-1.7133
2016-11-01,1.318
2016-11-02,-3.6509
2016-11-03,-2.7875
2016-11-04,0.8513
2016-11-07,3.6873
2016-11-08,2.8706
2016-11-09,5.2062
2016-11-10,3.6421
2016-11-11,7.4866
2016-11-14,11.8692
2016-11-15,-2.2872
2016-11-16,-0.0325
2016-11-17,0.8455
2016-11-18,-3.257
2016-11-21,0.2333
2016-11-22,7.1167
2016-11-23,2.8872999999999998
2016-11-25,-1.3578999999999999
2016-11-28,-4.2827
2016-11-29,0.0
2016-11-30,0.4794
2016-12-01,-0.6361
2016-12-02,0.9923
2016-12-05,0.9192
2016-12-06,3.4548
2016-12-07,-2.2162
2016-12-08,1.9559
2016-12-09,0.5786
2016-12-12,-0.4541
2016-12-13,-1.6423
2016-12-14,-1.5461
2016-12-15,0.1256
2016-12-16,0.0314
2016-12-19,1.6933
2016-12-20,3.2069
2016-12-21,-1.4341
2016-12-22,0.0909
2016-12-23,4.573
2016-12-27,-3.4173
2016-12-28,0.9595
2016-12-29,-0.1782
2016-12-30,-0.3273
2017-01-03,2.5373
2017-01-04,4.4833
2017-01-05,-1.3931
2017-01-06,1.8649
2017-01-09,-0.8599
2017-01-10,-0.7834
2017-01-11,-5.1889
2017-01-12,0.8328
2017-01-13,0.2655
2017-01-17,-1.5299
2017-01-18,0.478
2017-01-19,-2.3491
2017-01-20,-1.8879000000000001
2017-01-23,3.1347
2017-01-24,-0.5718
2017-01-25,1.937
2017-01-26,-0.8017
2017-01-27,-0.6884
2017-01-30,-2.0796
2017-01-31,1.9544000000000001
2017-02-01,-0.9811
2017-02-02,1.5549
2017-02-03,0.3903
2017-02-06,-1.4952
2017-02-07,-2.2465
2017-02-08,-3.1988
2017-02-09,-3.4007
2017-02-10,-0.5978
2017-02-13,-0.4678
2017-02-14,-1.5441
2017-02-15,-0.6478
2017-02-16,-0.4118
2017-02-17,0.5169
2017-02-21,-2.1598
2017-02-22,-1.2614
2017-02-23,-0.7452
2017-02-24,-0.8938
2017-02-27,4.1847
2017-02-28,-0.2078
2017-03-01,1.1797
2017-03-02,-0.9945
2017-03-03,-0.4157
2017-03-06,-0.4522
2017-03-07,-1.0133
2017-03-08,2.365
2017-03-09,-1.3448
2017-03-10,2.4816
2017-03-13,0.4434
2017-03-14,-2.6146000000000003
2017-03-15,0.8368
2017-03-16,-0.4841
2017-03-17,-0.7297
2017-03-20,2.2051
2017-03-21,-2.3973
2017-03-22,2.2105
2017-03-23,5.115
2017-03-24,0.5879
2017-03-27,1.8831
2017-03-28,-0.4143
2017-03-29,1.44
2017-03-30,-1.2303
2017-03-31,-1.6289
2017-04-03,-0.0649
2017-04-04,0.5848
2017-04-05,-3.9729
2017-04-06,0.0673
2017-04-07,0.1681
2017-04-10,1.0403
2017-04-11,-0.9631
2017-04-12,-1.2408
2017-04-13,4.2105
2017-04-17,0.8472
2017-04-18,-1.8094000000000001
2017-04-19,1.4971999999999999
2017-04-20,-0.0811
2017-04-21,-0.6165
2017-04-24,1.3059
2017-04-25,0.9024
2017-04-26,1.6926999999999999
2017-04-27,-2.4497
2017-04-28,2.2215
2017-05-01,1.1969
2017-05-02,-1.6495
2017-05-03,-1.8671
2017-05-04,0.0645
2017-05-05,-0.6123
2017-05-08,-0.0973
2017-05-09,9.4125
2017-05-10,-0.445
2017-05-11,-0.6853
2017-05-12,-0.06
2017-05-15,-1.471
2017-05-16,-0.7617
2017-05-17,-1.5659
2017-05-18,-0.0312
2017-05-19,1.3417
2017-05-22,-1.8780999999999999
2017-05-23,-1.161
2017-05-24,-2.4127
2017-05-25,-1.2362
2017-05-26,-0.7576
2017-05-30,0.2323
2017-05-31,-0.3974
2017-06-01,1.8617
2017-06-02,0.9465
2017-06-05,-2.2632
2017-06-06,-1.2239
2017-06-07,-0.1674
2017-06-08,0.4696
2017-06-09,-0.7012
2017-06-12,4.7411
2017-06-13,2.9535
2017-06-14,0.1247
2017-06-15,1.7128999999999999
2017-06-16,3.9192
2017-06-19,1.4732
2017-06-20,0.9292
2017-06-21,1.6686
2017-06-22,5.0085
2017-06-23,1.1587
2017-06-26,-0.0799
2017-06-27,-4.1322
2017-06-28,3.0311
2017-06-29,-1.9973
2017-06-30,-0.9088
2017-07-03,5.4475
2017-07-05,-0.1318
2017-07-06,-1.346
2017-07-07,-4.4676
2017-07-10,-6.4128
2017-07-11,8.288499999999999
2017-07-12,-1.2711000000000001
2017-07-13,2.0711
2017-07-14,2.1936
2017-07-17,-3.1929
2017-07-18,0.0
2017-07-19,2.6052999999999997
2017-07-20,-1.6207
2017-07-21,2.883
2017-07-24,0.8273
2017-07-25,-0.1059
2017-07-26,0.6359
2017-07-27,0.2106
2017-07-28,-0.0525
2017-07-31,0.184
2017-08-01,1.0234
2017-08-02,3.1429
2017-08-03,-2.2412
2017-08-04,-1.1077
2017-08-07,0.2865
2017-08-08,1.8961000000000001
