ticker,MMYT US Equity
2010-12-31,-2.9443
2011-01-03,0.4809
2011-01-04,1.3991
2011-01-05,11.6921
2011-01-06,1.3979
2011-01-07,-1.1542
2011-01-10,-1.2326
2011-01-11,-1.4122
2011-01-12,0.533
2011-01-13,-0.5302
2011-01-14,2.0819
2011-01-18,-5.4332
2011-01-19,3.1056
2011-01-20,-2.1084
2011-01-21,2.4957
2011-01-24,-1.2308
2011-01-25,-3.752
2011-01-26,1.2281
2011-01-27,-0.7626
2011-01-28,0.3493
2011-01-31,0.0696
2011-02-01,-0.9391
2011-02-02,-5.1966
2011-02-03,-2.4444
2011-02-04,-0.6454
2011-02-07,-0.0764
2011-02-08,-0.6119
2011-02-09,3.1166
2011-02-10,10.8209
2011-02-11,-2.3232
2011-02-14,1.9647999999999999
2011-02-15,-1.217
2011-02-16,-2.0192
2011-02-17,-1.3971
2011-02-18,-2.4088
2011-02-22,-7.1143
2011-02-23,-3.2044
2011-02-24,3.9564
2011-02-25,2.2524
2011-02-28,0.4558
2011-03-01,1.5878999999999999
2011-03-02,1.4886
2011-03-03,-2.6036
2011-03-04,1.4307
2011-03-07,-2.4684
2011-03-08,-0.9324
2011-03-09,0.365
2011-03-10,-2.201
2011-03-11,3.9726
2011-03-14,-2.8421
2011-03-15,-1.3948
2011-03-16,-2.5147
2011-03-17,1.6122999999999998
2011-03-18,2.499
2011-03-21,0.3483
2011-03-22,2.2368
2011-03-23,-1.5089000000000001
2011-03-24,0.383
2011-03-25,2.0984
2011-03-28,0.5605
2011-03-29,3.3445
2011-03-30,5.142
2011-03-31,0.2394
2011-04-01,5.7318
2011-04-04,-2.3879
2011-04-05,0.3636
2011-04-06,3.2992
2011-04-07,-0.6748
2011-04-08,-1.3483
2011-04-11,-2.9613
2011-04-12,-2.7834
2011-04-13,2.5871
2011-04-14,9.2804
2011-04-15,-3.6308
2011-04-18,-4.1539
2011-04-19,9.2974
2011-04-20,-1.463
2011-04-21,-0.3093
2011-04-25,0.7136
2011-04-26,-1.5404
2011-04-27,1.6896
2011-04-28,0.7077
2011-04-29,-3.6664
2011-05-02,-3.9645
2011-05-03,-3.3686
2011-05-04,0.581
2011-05-05,-2.6504
2011-05-06,3.6997999999999998
2011-05-09,-0.1346
2011-05-10,3.8086
2011-05-11,-2.2727
2011-05-12,-8.3389
2011-05-13,-5.8354
2011-05-16,-3.3872
2011-05-17,2.1912
2011-05-18,3.3528000000000002
2011-05-19,0.4149
2011-05-20,1.8782999999999999
2011-05-23,-7.6327
2011-05-24,-0.5788
2011-05-25,-0.5822
2011-05-26,-1.2924
2011-05-27,-5.6056
2011-05-31,0.3034
2011-06-01,-0.7347
2011-06-02,2.1332
2011-06-03,-1.6198000000000001
2011-06-06,1.9064
2011-06-07,-2.8486000000000002
2011-06-08,-2.6258
2011-06-09,0.9438
2011-06-10,-1.4248
2011-06-13,-0.9937
2011-06-14,2.4635
2011-06-15,-0.4898
2011-06-16,0.3132
2011-06-17,0.446
2011-06-20,-1.3321
2011-06-21,5.1305
2011-06-22,-0.5137
2011-06-23,1.1188
2011-06-24,0.5957
2011-06-27,-0.9306
2011-06-28,3.4798999999999998
2011-06-29,1.0935
2011-06-30,0.0
2011-07-01,2.0816
2011-07-05,0.4798
2011-07-06,1.5917
2011-07-07,-0.235
2011-07-08,-1.2564
2011-07-11,-4.0557
2011-07-12,-0.373
2011-07-13,0.0416
2011-07-14,-0.3742
2011-07-15,-0.6678
2011-07-18,-4.7479
2011-07-19,-0.4411
2011-07-20,-1.6837
2011-07-21,4.822
2011-07-22,-2.4936
2011-07-25,-0.6614
2011-07-26,0.2663
2011-07-27,2.3019
2011-07-28,-1.8174000000000001
2011-07-29,-2.0714
2011-08-01,-1.9352
2011-08-02,-4.3139
2011-08-03,-0.3357
2011-08-04,-4.2348
2011-08-05,-6.9347
2011-08-08,-7.5594
2011-08-09,3.6799
2011-08-10,-1.6338
2011-08-11,9.622
2011-08-12,3.9707
2011-08-15,1.9095
2011-08-16,-1.43
2011-08-17,0.5003
2011-08-18,-5.2265
2011-08-19,-1.7332
2011-08-22,0.1069
2011-08-23,2.3492
2011-08-24,0.7825
2011-08-25,-2.9503
2011-08-26,0.4267
2011-08-29,1.6994
2011-08-30,1.7755
2011-08-31,-2.5141
2011-09-01,1.5263
2011-09-02,0.2074
2011-09-06,1.5003
2011-09-07,2.8542
2011-09-08,1.338
2011-09-09,1.467
2011-09-12,0.9157
2011-09-13,-0.9551
2011-09-14,5.8824
2011-09-15,8.2423
2011-09-16,-3.1132
2011-09-19,4.9501
2011-09-20,-3.1858
2011-09-21,2.1368
2011-09-22,-7.1967
2011-09-23,-2.5248
2011-09-26,5.3654
2011-09-27,-1.9754
2011-09-28,1.9257
2011-09-29,1.8234
2011-09-30,-4.7249
2011-10-03,0.9058
2011-10-04,3.2316
2011-10-05,4.5217
2011-10-06,1.4143
2011-10-07,1.3946
2011-10-10,8.8188
2011-10-11,0.3717
2011-10-12,-1.4815
2011-10-13,3.5714
2011-10-14,1.8512
2011-10-17,-2.8154
2011-10-18,-0.2567
2011-10-19,1.2868
2011-10-20,1.6334
2011-10-21,-1.1786
2011-10-24,2.9635
2011-10-25,-0.9126
2011-10-26,2.09
2011-10-27,4.5802
2011-10-28,1.1612
2011-10-31,-1.5743
2011-11-01,-0.1
2011-11-02,0.7338
2011-11-03,1.5232
2011-11-04,-0.2609
2011-11-07,1.3734
2011-11-08,7.2581
2011-11-09,-6.9173
2011-11-10,-3.231
2011-11-11,-7.1452
2011-11-14,-2.4811
2011-11-15,-1.2168
2011-11-16,-1.1945000000000001
2011-11-17,-0.5289
2011-11-18,0.2279
2011-11-21,-1.3642
2011-11-22,0.461
2011-11-23,-1.1855
2011-11-25,-2.0124
2011-11-28,1.7772999999999999
2011-11-29,-0.1552
2011-11-30,-1.5157
2011-12-01,-6.3931000000000004
2011-12-02,-0.801
2011-12-05,2.2099
2011-12-06,-0.9148
2011-12-07,0.0839
2011-12-08,-0.4193
2011-12-09,1.8105
2011-12-12,-0.4963
2011-12-13,-0.3741
2011-12-14,0.8344
2011-12-15,-0.662
2011-12-16,-0.6247
2011-12-19,0.7544
2011-12-20,3.1614
2011-12-21,-1.9355
2011-12-22,1.1924
2011-12-23,-1.7879
2011-12-27,-0.8688
2011-12-28,-0.7095
2011-12-29,-1.0088
2011-12-30,2.0807
2012-01-03,1.2063
2012-01-04,-1.3975
2012-01-05,-1.0004
2012-01-06,-8.0842
2012-01-09,0.4123
2012-01-10,2.281
2012-01-11,0.7136
2012-01-12,-0.9743
2012-01-13,0.9839
2012-01-17,-2.2143
2012-01-18,2.5362
2012-01-19,3.5336
2012-01-20,0.4266
2012-01-23,0.4673
2012-01-24,-0.2537
2012-01-25,-1.0174
2012-01-26,0.8137
2012-01-27,-0.8071
2012-01-30,-0.257
2012-01-31,1.0305
2012-02-01,2.4649
2012-02-02,-0.0415
2012-02-03,0.6224
2012-02-06,-4.4948
2012-02-07,-0.734
2012-02-08,2.7838000000000003
2012-02-09,-1.6080999999999999
2012-02-10,0.9032
2012-02-13,-1.023
2012-02-14,-1.5072999999999999
2012-02-15,-1.3992
2012-02-16,0.0
2012-02-17,-0.2217
2012-02-21,-4.7111
2012-02-22,-2.4254
2012-02-23,-2.1033
2012-02-24,1.416
2012-02-27,7.3182
2012-02-28,0.8524
2012-02-29,2.3577
2012-03-01,2.9552
2012-03-02,1.8573
2012-03-05,-3.9370000000000003
2012-03-06,-0.1294
2012-03-07,-0.0864
2012-03-08,3.0696
2012-03-09,-0.502
2012-03-12,-0.8023
2012-03-13,0.0425
2012-03-14,-2.294
2012-03-15,0.1739
2012-03-16,-0.1736
2012-03-19,0.2609
2012-03-20,0.0434
2012-03-21,-0.3034
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,-0.6087
2012-03-27,2.4934
2012-03-28,-1.5792000000000002
2012-03-29,-0.3036
2012-03-30,-0.087
2012-04-02,0.8272
2012-04-03,1.5976
2012-04-04,-3.3149
2012-04-05,-3.3407
2012-04-09,-2.4102
2012-04-10,-1.7241
2012-04-11,-0.1422
2012-04-12,0.9497
2012-04-13,-1.0818
2012-04-16,-0.9986
2012-04-17,0.9126
2012-04-18,-9.7097
2012-04-19,1.4233
2012-04-20,0.6237
2012-04-23,-5.8368
2012-04-24,2.3587
2012-04-25,3.0011
2012-04-26,-0.4683
2012-04-27,0.575
2012-04-30,0.8836
2012-05-01,1.288
2012-05-02,0.4069
2012-05-03,-0.8105
2012-05-04,0.1532
2012-05-07,0.4589
2012-05-08,-3.0457
2012-05-09,-3.822
2012-05-10,-3.4839
2012-05-11,0.0564
2012-05-14,-1.8037999999999998
2012-05-15,-2.4684
2012-05-16,-3.5903
2012-05-17,1.4652
2012-05-18,-0.361
2012-05-21,0.8454
2012-05-22,-0.4192
2012-05-23,1.5634000000000001
2012-05-24,-7.9337
2012-05-25,-7.717
2012-05-29,-0.6969
2012-05-30,-4.7719000000000005
2012-05-31,-2.3581
2012-06-01,-4.9056999999999995
2012-06-04,3.1746
2012-06-05,21.3077
2012-06-06,-4.8193
2012-06-07,0.4664
2012-06-08,0.1326
2012-06-11,-2.1854
2012-06-12,-0.4739
2012-06-13,-1.3605
2012-06-14,0.6207
2012-06-15,10.281
2012-06-18,-3.5736
2012-06-19,1.5791
2012-06-20,1.2690000000000001
2012-06-21,0.6892
2012-06-22,-0.4356
2012-06-25,0.0
2012-06-26,-0.125
2012-06-27,0.6258
2012-06-28,-1.3682
2012-06-29,3.5939
2012-07-02,-10.8947
2012-07-03,1.5027
2012-07-05,-0.7402
2012-07-06,-1.4915
2012-07-09,0.1376
2012-07-10,-3.3677
2012-07-11,0.2134
2012-07-12,0.071
2012-07-13,-0.8511
2012-07-16,-0.1431
2012-07-17,-0.2507
2012-07-18,0.9695
2012-07-19,2.8449999999999998
2012-07-20,-0.8299
2012-07-23,-0.1395
2012-07-24,-0.1397
2012-07-25,-0.8042
2012-07-26,6.662
2012-07-27,6.3781
2012-07-30,0.2175
2012-07-31,2.7898
2012-08-01,-2.9554
2012-08-02,1.4916
2012-08-03,-0.9798
2012-08-06,5.7514
2012-08-07,1.7544
2012-08-08,0.9195
2012-08-09,-2.5625999999999998
2012-08-10,0.9351
2012-08-13,-0.6369
2012-08-14,-1.4569
2012-08-15,0.1774
2012-08-16,0.4132
2012-08-17,-0.4703
2012-08-20,-3.8984
2012-08-21,-1.3522
2012-08-22,-2.9907
2012-08-23,1.6057000000000001
2012-08-24,-3.1606
2012-08-27,-3.7206
2012-08-28,-3.0508
2012-08-29,-2.0979
2012-08-30,3.0714
2012-08-31,-0.9702
2012-09-04,1.1896
2012-09-05,5.0484
2012-09-06,1.8433000000000002
2012-09-07,2.5856
2012-09-10,-0.9452
2012-09-11,-0.5089
2012-09-12,-0.6394
2012-09-13,0.3861
2012-09-14,8.75
2012-09-17,-3.9788
2012-09-18,2.4555
2012-09-19,4.0144
2012-09-20,-1.1521
2012-09-21,-2.9138
2012-09-24,8.0432
2012-09-25,0.1667
2012-09-26,-5.6572
2012-09-27,0.8818
2012-09-28,-0.7576
2012-10-01,1.2918
2012-10-02,1.0435
2012-10-03,-3.385
2012-10-04,1.1283
2012-10-05,-2.2901
2012-10-08,0.8413
2012-10-09,1.1919
2012-10-10,-3.0624
2012-10-11,2.4301
2012-10-12,0.1186
2012-10-15,-0.5332
2012-10-16,-1.9059
2012-10-17,2.6108000000000002
2012-10-18,-4.142
2012-10-19,-8.642
2012-10-22,-0.5405
2012-10-23,0.9511
2012-10-24,0.0
2012-10-25,1.0094
2012-10-26,2.2652
2012-10-31,1.3029
2012-11-01,6.1093
2012-11-02,-2.303
2012-11-05,-5.7072
2012-11-06,-17.2368
2012-11-07,7.3132
2012-11-08,-7.6296
2012-11-09,5.2927
2012-11-12,-0.8378
2012-11-13,-0.9217
2012-11-14,2.093
2012-11-15,-0.9112
2012-11-16,3.7548
2012-11-19,1.034
2012-11-20,1.7544
2012-11-21,1.3649
2012-11-23,-2.1262
2012-11-26,3.4032999999999998
2012-11-27,-3.7815
2012-11-28,-1.0189
2012-11-29,8.0882
2012-11-30,-5.1701
2012-12-03,-7.6758
2012-12-04,-1.0101
2012-12-05,-1.2559
2012-12-06,0.3975
2012-12-07,-0.1584
2012-12-10,-2.617
2012-12-11,6.5961
2012-12-12,1.5279
2012-12-13,3.085
2012-12-14,-3.1387
2012-12-17,0.9797
2012-12-18,-1.6418
2012-12-19,4.3247
2012-12-20,-3.9273
2012-12-21,-7.0401
2012-12-24,3.2573
2012-12-26,3.6278
2012-12-27,-4.414
2012-12-28,-1.5127000000000002
2012-12-31,0.5659
2013-01-02,6.0289
2013-01-03,2.5019
2013-01-04,2.3669000000000002
2013-01-07,2.6734
2013-01-08,1.5482
2013-01-09,2.9106
2013-01-10,0.8754
2013-01-11,-0.2003
2013-01-14,2.8094
2013-01-15,-0.7807
2013-01-16,-4.6556999999999995
2013-01-17,-0.2751
2013-01-18,1.5171999999999999
2013-01-22,-1.2908
2013-01-23,3.2347
2013-01-24,-3.2667
2013-01-25,0.0689
2013-01-28,2.686
2013-01-29,-0.2012
2013-01-30,-2.3522
2013-01-31,5.437
2013-02-01,-0.1305
2013-02-04,-0.719
2013-02-05,3.16
2013-02-06,-7.2112
2013-02-07,-1.9945
2013-02-08,1.193
2013-02-11,-2.1498
2013-02-12,0.9913
2013-02-13,-1.4026
2013-02-14,0.427
2013-02-15,0.3544
2013-02-19,-0.3531
2013-02-20,-2.5514
2013-02-21,1.6
2013-02-22,-2.9349
2013-02-25,0.6637
2013-02-26,0.7326
2013-02-27,-1.0909
2013-02-28,-0.8088
2013-03-01,-2.891
2013-03-04,3.0534
2013-03-05,0.4444
2013-03-06,-2.1386
2013-03-07,3.5418
2013-03-08,0.2911
2013-03-11,-0.7257
2013-03-12,4.1667
2013-03-13,0.2807
2013-03-14,-0.9097
2013-03-15,-1.2711999999999999
2013-03-18,0.2861
2013-03-19,1.8545
2013-03-20,0.4902
2013-03-21,-0.0697
2013-03-22,0.0697
2013-03-25,0.4878
2013-03-26,-2.9126
2013-03-27,-0.6786
2013-03-28,-0.036
2013-04-01,-0.9353
2013-04-02,0.0726
2013-04-03,0.8708
2013-04-04,-1.6547
2013-04-05,0.2195
2013-04-08,2.0438
2013-04-09,-0.2146
2013-04-10,-1.0753
2013-04-11,0.1449
2013-04-12,-0.1447
2013-04-15,-1.0145
2013-04-16,-4.4665
2013-04-17,1.0738
2013-04-18,-1.5920999999999998
2013-04-19,0.4622
2013-04-22,0.2301
2013-04-23,-0.6121
2013-04-24,1.4627
2013-04-25,-3.1866
2013-04-26,0.9404
2013-04-29,-1.0093
2013-04-30,0.7059
2013-05-01,0.0779
2013-05-02,-0.7004
2013-05-03,1.8809
2013-05-06,-0.2308
2013-05-07,0.0
2013-05-08,0.2313
2013-05-09,0.1538
2013-05-10,0.4224
2013-05-13,0.1912
2013-05-14,-1.0687
2013-05-15,0.9259
2013-05-16,-1.2232
2013-05-17,-0.2322
2013-05-20,-1.6292
2013-05-21,4.3375
2013-05-22,-2.7211
2013-05-23,-2.4864
2013-05-24,1.2749
2013-05-28,2.203
2013-05-29,-2.1555
2013-05-30,1.1015
2013-05-31,-0.4669
2013-06-03,-0.3909
2013-06-04,3.2182
2013-06-05,0.0
2013-06-06,-2.2053
2013-06-07,-0.0778
2013-06-10,2.9572000000000003
2013-06-11,-2.192
2013-06-12,3.0139
2013-06-13,0.3751
2013-06-14,1.6442
2013-06-17,2.2059
2013-06-18,0.2158
2013-06-19,1.3639999999999999
2013-06-20,-3.0453
2013-06-21,-1.2418
2013-06-24,-2.4408
2013-06-25,0.3033
2013-06-26,2.3432
2013-06-27,3.1019
2013-06-28,2.2206
2013-07-01,-0.9811
2013-07-02,-3.0432
2013-07-03,2.1898
2013-07-05,0.7143
2013-07-08,-0.6383
2013-07-09,-0.2141
2013-07-10,-3.2904
2013-07-11,0.9615
2013-07-12,1.685
2013-07-15,-1.585
2013-07-16,-0.4392
2013-07-17,1.25
2013-07-18,-1.8881999999999999
2013-07-19,-0.074
2013-07-22,0.1481
2013-07-23,0.2219
2013-07-24,3.3948
2013-07-25,-0.2855
2013-07-26,0.5011
2013-07-29,-0.1425
2013-07-30,-0.3566
2013-07-31,1.5748
2013-08-01,-2.6779
2013-08-02,1.3034
2013-08-05,-2.0014
2013-08-06,-0.8753
2013-08-07,1.5453000000000001
2013-08-08,-1.9565000000000001
2013-08-09,0.0739
2013-08-12,-3.0281
2013-08-13,1.5232
2013-08-14,1.8755
2013-08-15,-0.2946
2013-08-16,-0.9601
2013-08-19,0.0746
2013-08-20,0.9687
2013-08-21,1.4022000000000001
2013-08-22,0.8006
2013-08-23,1.5884
2013-08-26,-0.2132
2013-08-27,-3.9173999999999998
2013-08-28,-1.0378
2013-08-29,2.9962999999999997
2013-08-30,-0.7273
2013-09-03,0.1465
2013-09-04,2.0629
2013-09-05,0.2724
2013-09-06,-1.4296
2013-09-09,-1.2328000000000001
2013-09-10,0.2937
2013-09-11,0.1464
2013-09-12,-1.9005999999999998
2013-09-13,1.3413
2013-09-16,0.2941
2013-09-17,1.5396
2013-09-18,0.7942
2013-09-19,-0.7163
2013-09-20,-5.0505
2013-09-23,7.5228
2013-09-24,0.212
2013-09-25,-1.6219999999999999
2013-09-26,3.871
2013-09-27,5.245
2013-09-30,-2.6885
2013-10-01,1.3477000000000001
2013-10-02,-0.266
2013-10-03,-0.6667
2013-10-04,0.2685
2013-10-07,1.2718
2013-10-08,-4.4944
2013-10-09,-2.5606
2013-10-10,0.4972
2013-10-11,1.2721
2013-10-14,0.1396
2013-10-15,-2.439
2013-10-16,1.2143
2013-10-17,-0.4234
2013-10-18,2.8349
2013-10-21,4.4108
2013-10-22,-0.8581
2013-10-23,-1.5312999999999999
2013-10-24,-1.8932
2013-10-25,-3.3081
2013-10-28,-1.4968
2013-10-29,1.9537
2013-10-30,-3.1228
2013-10-31,9.8901
2013-11-01,2.2
2013-11-04,-0.9132
2013-11-05,0.1317
2013-11-06,-0.8547
2013-11-07,-0.4642
2013-11-08,0.4664
2013-11-11,0.1326
2013-11-12,7.7483
2013-11-13,-4.7941
2013-11-14,0.0646
2013-11-15,0.7097
2013-11-18,2.1781
2013-11-19,-3.1975
2013-11-20,-1.4249
2013-11-21,0.1314
2013-11-22,1.7717
2013-11-25,0.6447
2013-11-26,0.4484
2013-11-27,1.4031
2013-11-29,0.3774
2013-12-02,0.2506
2013-12-03,5.3125
2013-12-04,2.4332
2013-12-05,5.562
2013-12-06,6.1471
2013-12-09,-1.9647999999999999
2013-12-10,-3.0063
2013-12-11,-1.0875
2013-12-12,-2.144
2013-12-13,-0.5618
2013-12-16,-4.0113
2013-12-17,3.8846
2013-12-18,1.0765
2013-12-19,5.8296
2013-12-20,-1.0593
2013-12-23,1.0707
2013-12-24,-0.4237
2013-12-26,1.117
2013-12-27,-0.1578
2013-12-30,0.3161
2013-12-31,1.1555
2014-01-02,2.9076
2014-01-03,2.8759
2014-01-06,-2.4522
2014-01-07,3.0669
2014-01-08,9.6098
2014-01-09,-2.7592
2014-01-10,0.4119
2014-01-13,-2.0055
2014-01-14,-0.3721
2014-01-15,-3.3147
2014-01-16,0.7726
2014-01-17,0.3833
2014-01-21,2.5298
2014-01-22,2.2812
2014-01-23,1.32
2014-01-24,-5.0314
2014-01-27,2.0341
2014-01-28,2.2253
2014-01-29,-0.4989
2014-01-30,14.4941
2014-01-31,10.4697
2014-02-03,-3.2072
2014-02-04,5.175
2014-02-05,0.2478
2014-02-06,-1.9068
2014-02-07,-0.6839
2014-02-10,-1.8123
2014-02-11,-1.5873
2014-02-12,0.0
2014-02-13,0.3376
2014-02-14,-7.6262
2014-02-18,-0.9308
2014-02-19,-0.0817
2014-02-20,2.6165000000000003
2014-02-21,0.7968
2014-02-24,0.1186
2014-02-25,0.0
2014-02-26,-1.6186
2014-02-27,0.8427
2014-02-28,2.8651
2014-03-03,-2.089
2014-03-04,9.1663
2014-03-05,-3.4745
2014-03-06,-0.6749
2014-03-07,-2.7935
2014-03-10,-3.4175
2014-03-11,2.3321
2014-03-12,-2.1611
2014-03-13,-5.6225000000000005
2014-03-14,0.383
2014-03-17,1.2717
2014-03-18,1.0046
2014-03-19,6.0091
2014-03-20,1.6028
2014-03-21,-1.5006
2014-03-24,0.7031
2014-03-25,-7.1761
2014-03-26,1.0029
2014-03-27,0.993
2014-03-28,1.8435000000000001
2014-03-31,8.93
2014-04-01,-3.3973
2014-04-02,3.555
2014-04-03,-3.9867
2014-04-04,-0.2307
2014-04-07,0.3854
2014-04-08,2.0729
2014-04-09,0.7146
2014-04-10,-5.4892
2014-04-11,-5.2548
2014-04-14,-0.7298
2014-04-15,-3.6757
2014-04-16,-1.8317
2014-04-17,1.5104
2014-04-21,-1.2254
2014-04-22,1.3735
2014-04-23,-1.8357
2014-04-24,-3.6955
2014-04-25,-5.3167
2014-04-28,-1.2207
2014-04-29,3.2625
2014-04-30,1.4361
2014-05-01,-2.3596
2014-05-02,4.2533
2014-05-05,-0.7418
2014-05-06,0.1868
2014-05-07,-4.7086
2014-05-08,-5.8219
2014-05-09,2.7532
2014-05-12,5.6117
2014-05-13,-2.8722
2014-05-14,-2.2671
2014-05-15,-0.2521
2014-05-16,5.3589
2014-05-19,0.048
2014-05-20,0.2878
2014-05-21,19.9904
2014-05-22,2.3515
2014-05-23,5.2181
2014-05-27,-3.775
2014-05-28,-0.2308
2014-05-29,1.0409
2014-05-30,-2.2892
2014-06-02,-0.2733
2014-06-03,-1.2529
2014-06-04,2.8152
2014-06-05,-0.3664
2014-06-06,0.5613
2014-06-09,0.2694
2014-06-10,2.6488
2014-06-11,10.1346
2014-06-12,-0.747
2014-06-13,-0.7869
2014-06-16,9.0
2014-06-17,1.0123
2014-06-18,1.7225000000000001
2014-06-19,-2.1244
2014-06-20,6.2284
2014-06-23,-0.9772
2014-06-24,-0.0897
2014-06-25,-1.0177
2014-06-26,3.3263
2014-06-27,0.2341
2014-06-30,2.5693
2014-07-01,-1.8502999999999998
2014-07-02,-4.9014
2014-07-03,-0.244
2014-07-07,-3.4852
2014-07-08,-12.1318
2014-07-09,3.0642
2014-07-10,-2.0986
2014-07-11,-0.5002
2014-07-14,0.3591
2014-07-15,-2.9696
2014-07-16,-1.2906
2014-07-17,-2.316
2014-07-18,2.8298
2014-07-21,1.19
2014-07-22,2.9032999999999998
2014-07-23,1.9643000000000002
2014-07-24,0.0701
2014-07-25,0.455
2014-07-28,1.2195
2014-07-29,0.4131
2014-07-30,3.3253
2014-07-31,0.4313
2014-08-01,-1.0241
2014-08-04,0.1335
2014-08-05,0.9333
2014-08-06,-2.4439
2014-08-07,0.9479
2014-08-08,-1.9449999999999998
2014-08-11,1.5732
2014-08-12,-3.266
2014-08-13,-2.4365
2014-08-14,-0.8205
2014-08-15,-5.036
2014-08-18,8.0303
2014-08-19,-3.331
2014-08-20,-0.3264
2014-08-21,-2.6565
2014-08-22,1.6822
2014-08-25,1.5809
2014-08-26,0.0724
2014-08-27,3.038
2014-08-28,1.0179
2014-08-29,0.6949
2014-09-02,0.1725
2014-09-03,0.6545
2014-09-04,-0.5476
2014-09-05,1.6862
2014-09-08,5.753
2014-09-09,-0.256
2014-09-10,0.8662
2014-09-11,-1.6858
2014-09-12,-3.0087
2014-09-15,-7.038
2014-09-16,0.7176
2014-09-17,-0.3919
2014-09-18,2.2175
2014-09-19,-0.4899
2014-09-22,-1.8284
2014-09-23,0.7163
2014-09-24,0.6046
2014-09-25,-1.3432
2014-09-26,1.1465
2014-09-29,1.9483000000000001
2014-09-30,-3.3009
2014-10-01,-4.9946
2014-10-02,1.5885
2014-10-03,0.1862
2014-10-06,-0.4831
2014-10-07,-4.9291
2014-10-08,5.1453
2014-10-09,-10.31
2014-10-10,-0.0416
2014-10-13,-1.9167
2014-10-14,2.5064
2014-10-15,-5.8848
2014-10-16,6.1207
2014-10-17,3.7759
2014-10-20,-0.5198
2014-10-21,4.7428
2014-10-22,-1.1128
2014-10-23,1.979
2014-10-24,-0.3044
2014-10-27,0.3053
2014-10-28,6.583
2014-10-29,0.2856
2014-10-30,1.9224
2014-10-31,5.2567
2014-11-03,-2.4058
2014-11-04,-2.2781000000000002
2014-11-05,-2.0877
2014-11-06,1.5281
2014-11-07,0.035
2014-11-10,3.5339
2014-11-11,-0.2028
2014-11-12,-0.4402
2014-11-13,-0.9524
2014-11-14,3.022
2014-11-17,-3.8667
2014-11-18,-3.5368
2014-11-19,2.624
2014-11-20,-0.4904
2014-11-21,-0.0352
2014-11-24,2.0423
2014-11-25,-0.4486
2014-11-26,1.2132
2014-11-28,0.6507
2014-12-01,-4.6274
2014-12-02,1.9979
2014-12-03,-0.6995
2014-12-04,2.2895
2014-12-05,0.3099
2014-12-08,-2.2314
2014-12-09,-0.0702
2014-12-10,-3.7245
2014-12-11,0.438
2014-12-12,-0.6177
2014-12-15,-1.6453
2014-12-16,-3.0855
2014-12-17,6.099
2014-12-18,0.6508
2014-12-19,-0.2874
2014-12-22,-0.3963
2014-12-23,-1.2297
2014-12-24,-1.5379
2014-12-26,-0.4463
2014-12-29,-2.1666
2014-12-30,-3.2073
