ticker,SHO US Equity
2005-03-16,-0.0918
2005-03-17,0.5515
2005-03-18,0.8227
2005-03-21,-0.136
2005-03-22,-2.4058
2005-03-23,0.0465
2005-03-24,1.1158
2005-03-28,-1.1954
2005-03-29,-0.7678
2005-03-30,1.1407
2005-03-31,0.7989
2005-04-01,-0.5594
2005-04-04,-0.5157
2005-04-05,0.1414
2005-04-06,-0.2353
2005-04-07,1.4151
2005-04-08,0.4651
2005-04-11,0.2315
2005-04-12,0.4157
2005-04-13,-0.368
2005-04-14,-1.0619
2005-04-15,0.2333
2005-04-18,1.3501
2005-04-19,1.0106
2005-04-20,-0.1819
2005-04-21,0.2278
2005-04-22,-2.3636
2005-04-25,1.2104
2005-04-26,0.736
2005-04-27,0.4566
2005-04-28,-1.3636
2005-04-29,1.1982
2005-05-02,-0.0455
2005-05-03,-0.3645
2005-05-04,1.1888
2005-05-05,0.723
2005-05-06,1.2562
2005-05-09,-0.4431
2005-05-10,1.6911
2005-05-11,1.1379
2005-05-12,0.7789
2005-05-13,-2.2757
2005-05-16,1.4938
2005-05-17,-0.0866
2005-05-18,0.9532
2005-05-19,-0.0429
2005-05-20,0.1288
2005-05-23,-1.072
2005-05-24,-1.1703999999999999
2005-05-25,-2.1053
2005-05-26,-0.2688
2005-05-27,2.8750999999999998
2005-05-31,0.4803
2005-06-01,-1.1299
2005-06-02,-0.2198
2005-06-03,0.6608
2005-06-06,3.1947
2005-06-07,0.3393
2005-06-08,0.8453
2005-06-09,-0.7125
2005-06-10,-1.1397
2005-06-13,0.4697
2005-06-14,1.105
2005-06-15,1.7234
2005-06-16,1.5702
2005-06-17,1.7494
2005-06-20,-0.08
2005-06-21,-0.12
2005-06-22,-0.3606
2005-06-23,-0.6836
2005-06-24,0.8502
2005-06-27,-1.3649
2005-06-28,0.2646
2005-06-29,0.2053
2005-06-30,-0.5738
2005-07-01,1.3603
2005-07-05,1.464
2005-07-06,-1.002
2005-07-07,-1.2955
2005-07-08,2.0919
2005-07-11,-0.2009
2005-07-12,1.2882
2005-07-13,-0.0397
2005-07-14,-1.1928
2005-07-15,0.6036
2005-07-18,0.92
2005-07-19,0.1982
2005-07-20,0.9494
2005-07-21,0.1176
2005-07-22,1.3699
2005-07-25,-0.4247
2005-07-26,-0.7367
2005-07-27,0.1562
2005-07-28,0.819
2005-07-29,0.0387
2005-08-01,-0.4254
2005-08-02,0.5825
2005-08-03,-0.695
2005-08-04,-2.0607
2005-08-05,-3.9301
2005-08-08,-1.7355
2005-08-09,2.9436999999999998
2005-08-10,2.1242
2005-08-11,-0.48
2005-08-12,-0.4823
2005-08-15,-0.0404
2005-08-16,0.0
2005-08-17,-0.0808
2005-08-18,-2.3858
2005-08-19,1.5327
2005-08-22,1.3464
2005-08-23,0.7246
2005-08-24,0.6395
2005-08-25,-0.7149
2005-08-26,1.6800000000000002
2005-08-29,-0.4721
2005-08-30,0.3953
2005-08-31,-0.3937
2005-09-01,-0.3953
2005-09-02,-0.3968
2005-09-06,1.9522
2005-09-07,-0.1563
2005-09-08,-0.4697
2005-09-09,0.2753
2005-09-12,-0.6667
2005-09-13,-1.4212
2005-09-14,-2.523
2005-09-15,0.0411
2005-09-16,0.6571
2005-09-19,-0.3264
2005-09-20,-0.6959
2005-09-21,-2.1022
2005-09-22,0.7158
2005-09-23,0.7525
2005-09-26,0.7884
2005-09-27,-0.6587
2005-09-28,0.5595
2005-09-29,-0.3336
2005-09-30,2.0502
2005-10-03,0.0
2005-10-04,-0.533
2005-10-05,-2.803
2005-10-06,0.2969
2005-10-07,-0.6765
2005-10-10,-2.086
2005-10-11,-1.6522000000000001
2005-10-12,-0.2653
2005-10-13,0.5762
2005-10-14,2.6003
2005-10-17,-0.4296
2005-10-18,-1.9413
2005-10-19,0.9679
2005-10-20,-2.3529
2005-10-21,1.1156
2005-10-24,1.2357
2005-10-25,-1.4821
2005-10-26,-1.5487
2005-10-27,-1.1236
2005-10-28,0.4545
2005-10-31,1.3575
2005-11-01,-0.6696
2005-11-02,3.0562
2005-11-03,0.6542
2005-11-04,0.0867
2005-11-07,1.4719
2005-11-08,0.0
2005-11-09,-0.384
2005-11-10,2.9979
2005-11-11,2.1206
2005-11-14,3.8274
2005-11-15,-1.7647
2005-11-16,0.0798
2005-11-17,0.9972
2005-11-18,0.237
2005-11-21,-0.5122
2005-11-22,0.4356
2005-11-23,-0.1972
2005-11-25,0.1185
2005-11-28,0.6314
2005-11-29,0.3137
2005-11-30,-1.0946
2005-12-01,0.1186
2005-12-02,-0.1184
2005-12-05,2.6877
2005-12-06,1.1932
2005-12-07,-0.4945
2005-12-08,1.7202
2005-12-09,0.2631
2005-12-12,-0.8246
2005-12-13,-1.7385000000000002
2005-12-14,-0.3077
2005-12-15,1.6204
2005-12-16,0.7213
2005-12-19,-0.6031
2005-12-20,-0.8343
2005-12-21,1.9503
2005-12-22,0.3376
2005-12-23,-0.5607
2005-12-27,2.0677
2005-12-28,-1.2891
2005-12-29,0.4906
2005-12-30,-0.2253
2006-01-03,0.5269
2006-01-04,2.0217
2006-01-05,1.2844
2006-01-06,1.5941999999999998
2006-01-09,0.8559
2006-01-10,1.8388
2006-01-11,-0.9722
2006-01-12,-0.7714
2006-01-13,0.7774
2006-01-17,-0.8766
2006-01-18,0.0707
2006-01-19,0.707
2006-01-20,0.6669
2006-01-23,0.1395
2006-01-24,1.8454000000000002
2006-01-25,-0.3419
2006-01-26,0.6861
2006-01-27,-0.3407
2006-01-30,-0.1709
2006-01-31,1.0274
2006-02-01,-0.5763
2006-02-02,-1.3296999999999999
2006-02-03,-0.4147
2006-02-06,-0.5899
2006-02-07,-0.4188
2006-02-08,0.7711
2006-02-09,0.6957
2006-02-10,0.38
2006-02-13,-0.6538
2006-02-14,0.0346
2006-02-15,1.4543
2006-02-16,-1.3652
2006-02-17,1.2457
2006-02-21,0.3076
2006-02-22,0.7496
2006-02-23,-0.5749
2006-02-24,-0.068
2006-02-27,0.2383
2006-02-28,-0.3056
2006-03-01,-0.2044
2006-03-02,-1.0239
2006-03-03,-0.6897
2006-03-06,-0.0694
2006-03-07,-0.7644
2006-03-08,0.9454
2006-03-09,0.555
2006-03-10,-0.3794
2006-03-13,-0.1731
2006-03-14,0.0694
2006-03-15,0.5546
2006-03-16,1.3444
2006-03-17,0.2721
2006-03-20,-1.4586000000000001
2006-03-21,-1.0671
2006-03-22,1.4266
2006-03-23,-0.1029
2006-03-24,-1.0989
2006-03-27,-0.1736
2006-03-28,0.0348
2006-03-29,2.0167
2006-03-30,-0.0689
2006-03-31,-0.1723
2006-04-03,0.3452
2006-04-04,0.1032
2006-04-05,1.3746
2006-04-06,-0.1356
2006-04-07,-2.5458
2006-04-10,-0.7663
2006-04-11,-0.3159
2006-04-12,0.4577
2006-04-13,-0.1052
2006-04-17,-0.3509
2006-04-18,1.4437
2006-04-19,0.6595
2006-04-20,-0.6552
2006-04-21,-0.3124
2006-04-24,-0.8357
2006-04-25,-0.7022
2006-04-26,-0.1414
2006-04-27,1.8768
2006-04-28,-0.1043
2006-05-01,0.9743
2006-05-02,2.1709
2006-05-03,1.5177
2006-05-04,0.4983
2006-05-05,-1.686
2006-05-08,0.5716
2006-05-09,2.4072
2006-05-10,1.8609
2006-05-11,-3.2051
2006-05-12,-1.3245
2006-05-15,0.5705
2006-05-16,-1.8018
2006-05-17,-2.6164
2006-05-18,-0.8723
2006-05-19,-2.2879
2006-05-22,-1.3689
2006-05-23,-0.0365
2006-05-24,0.0
2006-05-25,1.1692
2006-05-26,0.5417
2006-05-30,-0.8621
2006-05-31,0.3623
2006-06-01,0.8664
2006-06-02,0.5727
2006-06-05,1.4235
2006-06-06,0.3158
2006-06-07,0.4547
2006-06-08,-0.4875
2006-06-09,0.6998
2006-06-12,-2.2585
2006-06-13,-1.4931
2006-06-14,-0.397
2006-06-15,1.7029
2006-06-16,1.3894
2006-06-19,-0.4919
2006-06-20,-0.2472
2006-06-21,2.3009
2006-06-22,-0.1038
2006-06-23,-0.0693
2006-06-26,0.6586
2006-06-27,0.8264
2006-06-28,1.127
2006-06-29,2.6612
2006-06-30,-3.4231
2006-07-03,2.2712
2006-07-05,-0.2355
2006-07-06,0.9106
2006-07-07,-0.5013
2006-07-10,1.9819
2006-07-11,0.0
2006-07-12,-1.1199
2006-07-13,-2.9314
2006-07-14,-2.0933
2006-07-17,0.4907
2006-07-18,1.151
2006-07-19,-1.8965999999999998
2006-07-20,0.0703
2006-07-21,-1.0537
2006-07-24,1.0295
2006-07-25,0.0703
2006-07-26,0.3862
2006-07-27,-2.2036
2006-07-28,1.5021
2006-07-31,-0.0705
2006-08-01,0.2821
2006-08-02,-0.1406
2006-08-03,0.5282
2006-08-04,1.9615
2006-08-07,-0.4122
2006-08-08,-0.1725
2006-08-09,0.0
2006-08-10,-2.246
2006-08-11,-0.9897
2006-08-14,1.6423
2006-08-15,0.843
2006-08-16,0.2786
2006-08-17,0.4515
2006-08-18,-0.5533
2006-08-21,0.1391
2006-08-22,0.3472
2006-08-23,-2.4221
2006-08-24,0.9574
2006-08-25,-0.4917
2006-08-28,2.1532
2006-08-29,0.5183
2006-08-30,2.0969
2006-08-31,0.6734
2006-09-01,-0.1338
2006-09-05,0.9377
2006-09-06,-0.6304
2006-09-07,-1.6027
2006-09-08,0.8483
2006-09-11,1.3122
2006-09-12,1.0296
2006-09-13,0.263
2006-09-14,-1.8689
2006-09-15,0.9355
2006-09-18,-1.6219999999999999
2006-09-19,1.245
2006-09-20,0.4653
2006-09-21,-1.6871
2006-09-22,-0.6729
2006-09-25,0.5081
2006-09-26,-0.8089
2006-09-27,1.0533
2006-09-28,0.2378
2006-09-29,0.7116
2006-10-02,-0.0673
2006-10-03,-1.1448
2006-10-04,1.6689
2006-10-05,2.6466
2006-10-06,-1.7624
2006-10-09,0.4651
2006-10-10,0.7937
2006-10-11,-2.395
2006-10-12,-1.2772999999999999
2006-10-13,0.2383
2006-10-16,0.9171
2006-10-17,-0.7068
2006-10-18,-0.5085
2006-10-19,0.2726
2006-10-20,0.1359
2006-10-23,-0.1357
2006-10-24,-1.1213
2006-10-25,-0.0344
2006-10-26,-0.5156
2006-10-27,-1.1748
2006-10-30,1.1189
2006-10-31,1.8672
2006-11-01,0.1358
2006-11-02,-7.1186
2006-11-03,-1.9343
2006-11-06,0.6699
2006-11-07,-0.3697
2006-11-08,-0.4453
2006-11-09,-1.3791
2006-11-10,0.1512
2006-11-13,0.3019
2006-11-14,1.1287
2006-11-15,0.4464
2006-11-16,0.4815
2006-11-17,-0.4792
2006-11-20,1.4074
2006-11-21,1.2418
2006-11-22,1.2626
2006-11-24,0.5344
2006-11-27,-3.7916
2006-11-28,0.9208
2006-11-29,2.1898
2006-11-30,-0.4286
2006-12-01,-0.1076
2006-12-04,1.2567
2006-12-05,-0.5319
2006-12-06,-0.8913
2006-12-07,-0.3237
2006-12-08,0.2165
2006-12-11,0.3601
2006-12-12,-0.7176
2006-12-13,-0.5782
2006-12-14,0.2908
2006-12-15,0.145
2006-12-18,-1.4477
2006-12-19,-2.2402
2006-12-20,0.7513
2006-12-21,-0.4847
2006-12-22,-1.1615
2006-12-26,-0.4928
2006-12-27,2.8571
2006-12-28,-0.075
2006-12-29,0.2626
2007-01-03,-0.5238
2007-01-04,0.3761
2007-01-05,-0.9741
2007-01-08,-0.0378
2007-01-09,1.2112
2007-01-10,3.7023
2007-01-11,0.9737
2007-01-12,-0.6071
2007-01-16,-0.1078
2007-01-17,-0.7914
2007-01-18,-1.0152
2007-01-19,1.685
2007-01-22,-0.1441
2007-01-23,0.2165
2007-01-24,0.7559
2007-01-25,0.3215
2007-01-26,-0.7479
2007-01-29,-1.794
2007-01-30,0.6211
2007-01-31,2.7233
2007-02-01,1.1311
2007-02-02,0.4893
2007-02-05,0.1739
2007-02-06,0.9722
2007-02-07,1.7194
2007-02-08,0.5409
2007-02-09,-1.5804
2007-02-12,-0.0342
2007-02-13,0.4785
2007-02-14,-0.2381
2007-02-15,0.6478
2007-02-16,0.4065
2007-02-20,0.4723
2007-02-21,-0.1007
2007-02-22,-0.7395
2007-02-23,-0.2709
2007-02-26,-0.6112
2007-02-27,-3.6555999999999997
2007-02-28,0.4965
2007-03-01,-1.0939
2007-03-02,-2.3189
2007-03-05,-3.7619
2007-03-06,2.3909000000000002
2007-03-07,-2.1497
2007-03-08,0.7197
2007-03-09,2.4821
2007-03-12,2.1651
2007-03-13,-2.1552
2007-03-14,0.514
2007-03-15,0.6939
2007-03-16,-0.6166
2007-03-19,1.3869
2007-03-20,0.468
2007-03-21,1.5765
2007-03-22,-0.9877
2007-03-23,-0.3206
2007-03-26,-2.6447000000000003
2007-03-27,-1.3583
2007-03-28,1.6002999999999998
2007-03-29,0.556
2007-03-30,0.4792
2007-04-02,0.4769
2007-04-03,0.6937
2007-04-04,0.0
2007-04-05,-0.1088
2007-04-09,-0.6534
2007-04-10,0.2923
2007-04-11,-0.2186
2007-04-12,-0.2191
2007-04-13,0.9513
2007-04-16,2.5372
2007-04-17,2.1916
2007-04-18,-0.9339
2007-04-19,-2.0601
2007-04-20,1.3547
2007-04-23,1.02
2007-04-24,0.1045
2007-04-25,1.0783
2007-04-26,-0.1376
2007-04-27,-0.4824
2007-04-30,-1.2465
2007-05-01,-1.4727000000000001
2007-05-02,1.1032
2007-05-03,4.0127
2007-05-04,-0.6768
2007-05-07,0.6814
2007-05-08,-1.2183
2007-05-09,1.8841999999999999
2007-05-10,-0.538
2007-05-11,1.2508
2007-05-14,-2.8381
2007-05-15,-1.7182
2007-05-16,-0.5594
2007-05-17,-1.6174
2007-05-18,-0.965
2007-05-21,1.2631000000000001
2007-05-22,1.4612
2007-05-23,0.0702
2007-05-24,-0.0702
2007-05-25,-0.3864
2007-05-29,1.6925
2007-05-30,1.7337
2007-05-31,0.5794
2007-06-01,-0.9149
2007-06-04,0.171
2007-06-05,-1.6729
2007-06-06,-0.1736
2007-06-07,-1.7739
2007-06-08,1.8414000000000001
2007-06-11,-0.2782
2007-06-12,-2.6151
2007-06-13,2.8643
2007-06-14,0.0696
2007-06-15,0.8348
2007-06-18,-0.6554
2007-06-19,0.7292
2007-06-20,-0.8962
2007-06-21,-0.6261
2007-06-22,0.455
2007-06-25,-0.6969
2007-06-26,-1.8947
2007-06-27,1.4306
2007-06-28,0.5706
2007-06-29,0.6738
2007-07-02,1.1272
2007-07-03,1.0798
2007-07-05,2.7912
2007-07-06,-0.704
2007-07-09,-0.4051
2007-07-10,-2.6102
2007-07-11,0.2785
2007-07-12,1.1454
2007-07-13,1.0638
2007-07-16,-0.8489
2007-07-17,0.1027
2007-07-18,-0.1711
2007-07-19,0.0
2007-07-20,-2.2276
2007-07-23,-1.5422
2007-07-24,-2.1004
2007-07-25,-0.6182
2007-07-26,-3.8419
2007-07-27,-5.898
2007-07-30,-0.5661
2007-07-31,0.9353
2007-08-01,2.1354
2007-08-02,1.7751000000000001
2007-08-03,-3.062
2007-08-06,2.3191
2007-08-07,1.7976
2007-08-08,3.4549
2007-08-09,0.5566
2007-08-10,-3.69
2007-08-13,0.3831
2007-08-14,-2.9771
2007-08-15,-1.6522000000000001
2007-08-16,0.44
2007-08-17,0.1991
2007-08-20,2.7822
2007-08-21,2.4749
2007-08-22,-0.1887
2007-08-23,-2.4953
2007-08-24,1.3959
2007-08-27,-2.1415
2007-08-28,-2.3056
2007-08-29,2.6
2007-08-30,1.1306
2007-08-31,3.9322
2007-09-04,0.7789
2007-09-05,-2.3923
2007-09-06,0.4902
2007-09-07,-2.7767
2007-09-10,-1.0035
2007-09-11,0.9747
2007-09-12,-1.7375
2007-09-13,0.9037
2007-09-14,0.5841
2007-09-17,-0.6194
2007-09-18,1.2466
2007-09-19,4.2709
2007-09-20,-2.8044000000000002
2007-09-21,0.8352
2007-09-24,0.113
2007-09-25,-1.6171
2007-09-26,0.0382
2007-09-27,0.735
2007-09-28,-1.5361
2007-10-01,1.5211000000000001
2007-10-02,3.3807
2007-10-03,0.0743
2007-10-04,-0.3342
2007-10-05,1.8629
2007-10-08,-0.4755
2007-10-09,0.7718
2007-10-10,2.1882
2007-10-11,-0.464
2007-10-12,0.753
2007-10-15,-2.1352
2007-10-16,-1.4545
2007-10-17,-0.4797
2007-10-18,0.5191
2007-10-19,-3.3567
2007-10-22,0.8015
2007-10-23,1.2873999999999999
2007-10-24,-0.5607
2007-10-25,-0.1504
2007-10-26,1.8449
2007-10-29,-0.3697
2007-10-30,0.4082
2007-10-31,2.7716
2007-11-01,-5.7174
2007-11-02,-3.0511
2007-11-05,-2.439
2007-11-06,0.8065
2007-11-07,-1.0
2007-11-08,-0.6869
2007-11-09,-1.2205
2007-11-12,-1.1532
2007-11-13,4.7917
2007-11-14,-2.8628
2007-11-15,-0.3275
2007-11-16,-2.6283
2007-11-19,-2.1088
2007-11-20,-1.5941
2007-11-21,0.5692
2007-11-23,2.525
2007-11-26,-5.3503
2007-11-27,1.0767
2007-11-28,3.4177
2007-11-29,-0.1288
2007-11-30,-0.3008
2007-12-03,-0.1724
2007-12-04,-5.2245
2007-12-05,4.2369
2007-12-06,3.5839
2007-12-07,-0.6751
2007-12-10,0.7222
2007-12-11,-6.4108
2007-12-12,0.2704
2007-12-13,-2.5618
2007-12-14,-3.7362
2007-12-17,-4.1687
2007-12-18,-0.3
2007-12-19,-0.6018
2007-12-20,-1.2614
2007-12-21,-1.0731
2007-12-24,3.3058
2007-12-26,-2.4
2007-12-27,-3.2787
2007-12-28,-2.2126
2007-12-31,0.9382
2008-01-02,-0.4921
2008-01-03,-3.2418
2008-01-04,0.2839
2008-01-07,1.359
2008-01-08,-3.9106
2008-01-09,1.2209
2008-01-10,2.2401
2008-01-11,-3.0337
2008-01-14,-0.2897
2008-01-15,-4.1836
2008-01-16,1.8799000000000001
2008-01-17,-3.2143
2008-01-18,-3.936
2008-01-22,2.1767
2008-01-23,8.6466
2008-01-24,-4.3253
2008-01-25,-3.3153
2008-01-28,3.1796
2008-01-29,-1.994
2008-01-30,0.2466
2008-01-31,2.337
2008-02-01,4.5673
2008-02-04,-3.6782
2008-02-05,-1.074
2008-02-06,-1.0253
2008-02-07,3.4735
2008-02-08,-3.7102
2008-02-11,-2.1407
2008-02-12,3.75
2008-02-13,2.9518
2008-02-14,-4.33
2008-02-15,0.1835
2008-02-19,1.8315000000000001
2008-02-20,1.199
2008-02-21,-3.673
2008-02-22,3.1365
2008-02-25,0.1193
2008-02-26,-1.4889999999999999
2008-02-27,-1.1487
2008-02-28,-2.5076
2008-02-29,-1.7566000000000002
2008-03-03,2.0434
2008-03-04,-0.3129
2008-03-05,2.0088
2008-03-06,-7.8769
2008-03-07,0.5344
2008-03-10,0.2658
2008-03-11,8.9463
2008-03-12,-3.2237999999999998
2008-03-13,3.3941
2008-03-14,-0.4255
2008-03-17,-1.7705
2008-03-18,3.2318
2008-03-19,-2.4082
2008-03-20,4.4417
2008-03-24,4.3119
2008-03-25,-0.5096
2008-03-26,-2.5042999999999997
2008-03-27,-0.8757
2008-03-28,-2.4654
2008-03-31,-1.2947
2008-04-01,7.8076
2008-04-02,-0.9849
2008-04-03,0.5851
2008-04-04,-0.349
2008-04-07,0.6421
2008-04-08,0.522
2008-04-09,-2.135
2008-04-10,3.9505
2008-04-11,-2.1554
2008-04-14,-0.2319
2008-04-15,1.8013
2008-04-16,3.7671
2008-04-17,-1.3751
2008-04-18,0.6135
2008-04-21,-0.4989
2008-04-22,-3.0641
2008-04-23,2.1839
2008-04-24,6.5804
2008-04-25,0.4749
2008-04-28,0.105
2008-04-29,-1.6263999999999998
2008-04-30,-0.3733
2008-05-01,5.3533
2008-05-02,-2.7946999999999997
2008-05-05,0.3659
2008-05-06,2.3958
2008-05-07,-0.5086
2008-05-08,0.9202
2008-05-09,0.5572
2008-05-12,5.2897
2008-05-13,0.1914
2008-05-14,-2.9608
2008-05-15,2.4114
2008-05-16,-1.9702
2008-05-19,1.5196
2008-05-20,-2.2211
2008-05-21,-3.4568
2008-05-22,0.2558
2008-05-23,-1.8878
2008-05-27,1.5081
2008-05-28,-0.9734
2008-05-29,0.2069
2008-05-30,-0.6195
2008-06-02,0.7273
2008-06-03,1.8566
2008-06-04,0.2532
2008-06-05,3.5859
2008-06-06,-4.3393
2008-06-09,-2.4975
2008-06-10,-1.2023
2008-06-11,-2.6984
2008-06-12,-0.2719
2008-06-13,0.9815
2008-06-16,-2.4298
2008-06-17,-0.8301
2008-06-18,-1.7856999999999998
2008-06-19,1.1364
2008-06-20,-0.618
2008-06-23,-2.4873
2008-06-24,0.5217
2008-06-25,1.5571000000000002
2008-06-26,-3.0664
2008-06-27,-0.3589
2008-06-30,-0.3601
2008-07-01,-1.3253
2008-07-02,-7.7534
2008-07-03,-4.1032
2008-07-07,-3.3125999999999998
2008-07-08,5.2819
2008-07-09,-7.0508
2008-07-10,-2.2611
2008-07-11,-5.2239
2008-07-14,-10.0787
2008-07-15,-5.0788
2008-07-16,5.0738
2008-07-17,4.0386
2008-07-18,-2.616
2008-07-21,6.4125
2008-07-22,4.3974
2008-07-23,1.4041000000000001
2008-07-24,-6.4615
2008-07-25,2.6316
2008-07-28,-2.1635
2008-07-29,8.9271
2008-07-30,-0.3008
2008-07-31,-2.4133
2008-08-01,2.5502000000000002
2008-08-04,-7.5358
2008-08-05,3.749
2008-08-06,4.7918
2008-08-07,-2.099
2008-08-08,2.6799
2008-08-11,4.176
2008-08-12,-1.1453
2008-08-13,2.3896
2008-08-14,1.9802
2008-08-15,-1.7337
2008-08-18,-0.7057
2008-08-19,0.1421
2008-08-20,-1.0646
2008-08-21,0.1435
2008-08-22,2.8653
2008-08-25,-4.039
2008-08-26,1.7417
2008-08-27,0.9986
2008-08-28,1.5537
2008-08-29,-1.3908
2008-09-02,2.1862
2008-09-03,1.9324
2008-09-04,-2.3697
2008-09-05,2.4272
2008-09-08,3.9269
2008-09-09,-1.4984
2008-09-10,2.1825
2008-09-11,-3.0421
2008-09-12,0.6008
2008-09-15,-6.5693
2008-09-16,8.1676
2008-09-17,-11.4248
2008-09-18,10.3039
2008-09-19,2.4866
2008-09-22,-9.7049
2008-09-23,1.5251000000000001
2008-09-24,-1.216
2008-09-25,1.1586
2008-09-26,3.0064
2008-09-29,-10.8262
2008-09-30,7.8275
2008-10-01,-3.1852
2008-10-02,-0.9946
2008-10-03,-6.5687999999999995
2008-10-06,-10.7527
2008-10-07,-6.8582
2008-10-08,-11.1443
2008-10-09,-10.1904
2008-10-10,4.7382
2008-10-13,7.9762
2008-10-14,-10.8049
2008-10-15,-15.204
2008-10-16,3.6443
2008-10-17,-2.9536
2008-10-20,-0.5797
2008-10-21,-8.309
2008-10-22,-8.1081
2008-10-23,-5.0173
2008-10-24,-14.0255
2008-10-27,-22.0339
2008-10-28,19.5652
2008-10-29,3.6364
2008-10-30,24.1228
2008-10-31,15.7244
2008-11-03,-1.0687
2008-11-04,1.3889
2008-11-05,-15.3729
2008-11-06,-9.1727
2008-11-07,5.1485
2008-11-10,-17.1375
2008-11-11,-2.2727
2008-11-12,-10.4651
2008-11-13,23.1169
2008-11-14,-20.6751
2008-11-17,-1.3298
2008-11-18,3.504
2008-11-19,-6.25
2008-11-20,-15.8333
2008-11-21,1.9802
2008-11-24,33.9806
2008-11-25,2.1739
2008-11-26,15.6028
2008-11-28,-2.454
2008-12-01,-16.1426
2008-12-02,19.5
2008-12-03,12.9707
2008-12-04,0.9259
2008-12-05,1.4679
2008-12-08,24.4123
2008-12-09,-23.6919
2008-12-10,3.8095
2008-12-11,-5.5046
2008-12-12,10.0971
2008-12-15,2.6455
2008-12-16,15.1203
2008-12-17,3.9534000000000002
2008-12-18,-13.1494
2008-12-19,13.8318
2008-12-22,-4.4335
2008-12-23,-8.5911
2008-12-24,5.8271
2008-12-26,3.0195
2008-12-29,-11.2069
2008-12-30,6.2136
2008-12-31,13.1627
2009-01-02,-4.0388
2009-01-05,-7.7440999999999995
2009-01-06,6.0219
2009-01-07,-0.5164
2009-01-08,2.9412000000000003
2009-01-09,-7.2269
2009-01-12,-3.2609
2009-01-13,2.2472
2009-01-14,-5.4945
2009-01-15,8.1395
2009-01-16,0.8961
2009-01-20,-13.8544
2009-01-21,1.8557000000000001
2009-01-22,-6.2753
2009-01-23,1.2959
2009-01-26,-2.1322
2009-01-27,-1.0893
2009-01-28,9.0308
2009-01-29,-7.0707
2009-01-30,-6.3043
2009-02-02,0.9281
2009-02-03,0.9195
2009-02-04,-2.9613
2009-02-05,1.6432
2009-02-06,2.7714
2009-02-09,-9.4382
2009-02-10,-11.9107
2009-02-11,2.5352
2009-02-12,7.967
2009-02-13,-14.2494
2009-02-17,-15.1335
2009-02-18,-1.3986
2009-02-19,-5.6738
2009-02-20,-0.7519
2009-02-23,-12.8788
2009-02-24,17.3913
2009-02-25,-7.4074
2009-02-26,-8.4
2009-02-27,-4.3668
2009-03-02,-9.1324
2009-03-03,8.0402
2009-03-04,14.8837
2009-03-05,-12.9555
2009-03-06,-1.8605
2009-03-09,3.3175
2009-03-10,20.1835
2009-03-11,-13.7405
2009-03-12,13.7168
2009-03-13,5.8366
2009-03-16,-8.0882
2009-03-17,11.2
2009-03-18,1.7986
2009-03-19,-7.4205
