ticker,AKAOQ US Equity
2014-07-30,3.2199
2014-07-31,-3.6542
2014-08-01,-4.3478
2014-08-04,-2.7079
2014-08-05,-6.4612
2014-08-06,-2.0191
2014-08-07,1.1931
2014-08-08,10.3966
2014-08-11,-1.5534
2014-08-12,-2.6627
2014-08-13,3.8501
2014-08-14,2.0488
2014-08-15,-0.0956
2014-08-18,-0.5742
2014-08-19,-10.5871
2014-08-20,-0.4306
2014-08-21,-0.8649
2014-08-22,-1.4177
2014-08-25,-2.9867
2014-08-26,2.1665
2014-08-27,-0.558
2014-08-28,6.5095
2014-08-29,0.2107
2014-09-02,-5.0473
2014-09-03,0.443
2014-09-04,-0.7718
2014-09-05,-2.5556
2014-09-08,7.8677
2014-09-09,14.3763
2014-09-10,-3.6044
2014-09-11,-7.6702
2014-09-12,-3.3229
2014-09-15,-2.9001
2014-09-16,-2.4336
2014-09-17,0.4535
2014-09-18,1.9186999999999999
2014-09-19,-1.9933999999999998
2014-09-22,-2.0339
2014-09-23,-5.5363
2014-09-24,2.0757
2014-09-25,-3.8278
2014-09-26,-0.4975
2014-09-29,0.5
2014-09-30,11.4428
2014-10-01,-8.1473
2014-10-02,0.729
2014-10-03,0.1206
2014-10-06,4.8193
2014-10-07,-5.2874
2014-10-08,1.0922
2014-10-09,-2.7611
2014-10-10,1.9752999999999998
2014-10-13,12.1065
2014-10-14,-0.54
2014-10-15,2.3887
2014-10-16,-3.4995
2014-10-17,-2.4176
2014-10-20,1.9144
2014-10-21,0.9945
2014-10-22,0.7659
2014-10-23,1.6287
2014-10-24,-1.1752
2014-10-27,1.1892
2014-10-28,-1.1752
2014-10-29,3.1351
2014-10-30,7.0231
2014-10-31,4.0157
2014-11-03,-1.9774
2014-11-04,-5.8598
2014-11-05,-1.5306
2014-11-06,0.9326
2014-11-07,-0.7187
2014-11-10,2.1717
2014-11-11,1.9231
2014-11-12,-0.0993
2014-11-13,-3.7773
2014-11-14,-3.719
2014-11-17,0.3219
2014-11-18,0.9626
2014-11-19,-1.6949
2014-11-20,-0.1078
2014-11-21,-0.6472
2014-11-24,1.5201
2014-11-25,2.6738
2014-11-26,1.6667
2014-11-28,-5.5328
2014-12-01,3.0369
2014-12-02,2.1053
2014-12-03,-0.3093
2014-12-04,-0.5171
2014-12-05,4.2620000000000005
2014-12-08,3.1904
2014-12-09,17.3913
2014-12-10,1.893
2014-12-11,-1.2924
2014-12-12,-2.5368
2014-12-15,0.084
2014-12-16,0.4195
2014-12-17,2.0886
2014-12-18,1.6367
2014-12-19,8.9372
2014-12-22,1.4782
2014-12-23,-5.3897
2014-12-24,-1.7706
2014-12-26,1.3323
2014-12-29,0.8507
2014-12-30,0.1534
2014-12-31,-0.0766
2015-01-02,6.9732
2015-01-05,-6.7335
2015-01-06,-2.3041
2015-01-07,-0.3931
2015-01-08,2.2099
2015-01-09,2.6254999999999997
2015-01-12,-3.2355
2015-01-13,1.944
2015-01-14,-3.4325
2015-01-15,-1.1848
2015-01-16,-1.279
2015-01-20,1.3765
2015-01-21,-4.393
2015-01-22,-0.2506
2015-01-23,-1.7588
2015-01-26,1.1935
2015-01-27,-0.8425
2015-01-28,-1.0195
2015-01-29,3.4335
2015-01-30,-2.9046
2015-02-02,-0.1709
2015-02-03,-1.8836
2015-02-04,-1.4834
2015-02-05,4.3401
2015-02-06,-1.6978
2015-02-09,-4.3178
2015-02-10,3.5199
2015-02-11,1.9180000000000001
2015-02-12,-2.6518
2015-02-13,-2.3726
2015-02-17,-1.1701
2015-02-18,1.0929
2015-02-19,2.973
2015-02-20,0.35
2015-02-23,-2.5282999999999998
2015-02-24,-0.0894
2015-02-25,0.2686
2015-02-26,0.5357
2015-02-27,-0.7993
2015-03-02,-3.1334
2015-03-03,-0.647
2015-03-04,-3.0698
2015-03-05,0.096
2015-03-06,-1.0547
2015-03-09,-0.1938
2015-03-10,-0.7767
2015-03-11,2.1526
2015-03-12,0.4789
2015-03-13,-2.0972
2015-03-16,-2.1422
2015-03-17,1.791
2015-03-18,-1.955
2015-03-19,0.7976
2015-03-20,-1.3848
2015-03-23,-1.8054000000000001
2015-03-24,2.7579000000000002
2015-03-25,-8.4493
2015-03-26,4.9946
2015-03-27,0.3102
2015-03-30,1.5464
2015-03-31,-0.9137
2015-04-01,-18.0328
2015-04-02,-1.75
2015-04-06,-1.7812000000000001
2015-04-07,2.4611
2015-04-08,-7.4589
2015-04-09,-0.1366
2015-04-10,-0.1368
2015-04-13,-0.8219
2015-04-14,-2.4862
2015-04-15,-2.1246
2015-04-16,1.4472
2015-04-17,0.7133
2015-04-20,-2.6912000000000003
2015-04-21,-2.329
2015-04-22,-7.4516
2015-04-23,3.0596
2015-04-24,-0.625
2015-04-27,-1.8868
2015-04-28,-1.6026
2015-04-29,-5.8632
2015-04-30,-3.2872
2015-05-01,0.3578
2015-05-04,3.7433
2015-05-05,1.8900000000000001
2015-05-06,-0.3373
2015-05-07,-3.8917
2015-05-08,1.4085
2015-05-11,2.6042
2015-05-12,-9.8139
2015-05-13,3.3771
2015-05-14,-0.1815
2015-05-15,-0.1818
2015-05-18,2.9144
2015-05-19,-1.5929
2015-05-20,1.7986
2015-05-21,4.5936
2015-05-22,15.0338
2015-05-26,-3.6711
2015-05-27,-2.8963
2015-05-28,-4.0816
2015-05-29,-3.1097
2015-06-01,-4.8986
2015-06-02,1.7762
2015-06-03,3.3159
2015-06-04,-4.223
2015-06-05,1.5873
2015-06-08,-1.5625
2015-06-09,-2.4691
2015-06-10,0.0
2015-06-11,2.17
2015-06-12,0.354
2015-06-15,4.5855
2015-06-16,-4.5531
2015-06-17,-1.0601
2015-06-18,5.3571
2015-06-19,-2.0339
2015-06-22,16.782
2015-06-23,-2.6667
2015-06-24,-6.8493
2015-06-25,-3.4314
2015-06-26,1.1844000000000001
2015-06-29,-4.8495
2015-06-30,5.9754000000000005
2015-07-01,0.3317
2015-07-02,-3.4711
2015-07-06,-0.1712
2015-07-07,4.8027
2015-07-08,0.3273
2015-07-09,3.4258
2015-07-10,-1.1041
2015-07-13,7.3365
2015-07-14,8.9153
2015-07-15,-7.0941
2015-07-16,4.2584
2015-07-17,-0.2817
2015-07-20,-0.565
2015-07-21,2.1307
2015-07-22,-2.0862
2015-07-23,1.8466
2015-07-24,0.0
2015-07-27,1.1158
2015-07-28,0.0
2015-07-29,-0.3448
2015-07-30,-0.6228
2015-07-31,0.4178
2015-08-03,-0.1387
2015-08-04,-0.5556
2015-08-05,0.6983
2015-08-06,-0.6935
2015-08-07,-3.2123
2015-08-10,2.0202
2015-08-11,-1.9802
2015-08-12,-7.3593
2015-08-13,10.2804
2015-08-14,7.9096
2015-08-17,-5.3665
2015-08-18,-2.0747
2015-08-19,-0.8475
2015-08-20,1.4245
2015-08-21,-3.2303
2015-08-24,-14.3687
2015-08-25,6.2712
2015-08-26,7.4163
2015-08-27,-1.2621
2015-08-28,5.1128
2015-08-31,-1.2876
2015-09-01,-2.3188
2015-09-02,4.1543
2015-09-03,-0.8547
2015-09-04,0.5747
2015-09-08,-0.4286
2015-09-09,-4.4475999999999996
2015-09-10,-2.1021
2015-09-11,4.2945
2015-09-14,0.2941
2015-09-15,1.9062000000000001
2015-09-16,0.7194
2015-09-17,3.1429
2015-09-18,-2.6316
2015-09-21,0.0
2015-09-22,-1.2802
2015-09-23,0.7205
2015-09-24,0.0
2015-09-25,-6.5808
2015-09-28,-10.5666
2015-09-29,-5.9932
2015-09-30,4.918
2015-10-01,1.7361
2015-10-02,4.9488
2015-10-05,-3.5772
2015-10-06,-2.0236
2015-10-07,6.5404
2015-10-08,-3.5541
2015-10-09,1.5074999999999998
2015-10-12,0.495
2015-10-13,-8.867
2015-10-14,1.6216
2015-10-15,3.5461
2015-10-16,-2.0548
2015-10-19,-1.3986
2015-10-20,2.1277
2015-10-21,-3.8194
2015-10-22,0.722
2015-10-23,1.4337
2015-10-26,-5.6537
2015-10-27,1.8727
2015-10-28,3.3088
2015-10-29,-0.7117
2015-10-30,-1.0753
2015-11-02,1.4493
2015-11-03,3.75
2015-11-04,-1.3769
2015-11-05,-2.9668
2015-11-06,2.8777
2015-11-09,0.1748
2015-11-10,1.0471
2015-11-11,0.1727
2015-11-12,-1.7241
2015-11-13,-1.2281
2015-11-16,-0.5329
2015-11-17,1.0714
2015-11-18,1.0601
2015-11-19,1.7483
2015-11-20,1.3746
2015-11-23,1.6949
2015-11-24,-3.6667
2015-11-25,0.0
2015-11-27,-2.4221
2015-11-30,-1.0638
2015-12-01,0.0
2015-12-02,2.1505
2015-12-03,-0.8772
2015-12-04,-0.708
2015-12-07,-1.7825
2015-12-08,1.0889
2015-12-09,0.6284
2015-12-10,5.4416
2015-12-11,-2.5381
2015-12-14,-3.4722
2015-12-15,-0.7194
2015-12-16,1.087
2015-12-17,3.9427
2015-12-18,-5.0
2015-12-21,6.3521
2015-12-22,3.5836
2015-12-23,0.659
2015-12-24,-0.6547
2015-12-28,-2.1417
2015-12-29,0.5051
2015-12-30,-1.5074999999999998
2015-12-31,-2.3810000000000002
2016-01-04,1.2195
2016-01-05,-0.3442
2016-01-06,-1.0363
2016-01-07,-4.3629999999999995
2016-01-08,-1.6423
2016-01-11,-1.6698
2016-01-12,-8.1132
2016-01-13,-10.4723
2016-01-14,0.9174
2016-01-15,-3.1818
2016-01-19,4.4601
2016-01-20,-7.8652
2016-01-21,5.8537
2016-01-22,0.6912
2016-01-25,-0.4577
2016-01-26,-1.8391
2016-01-27,-2.9274
2016-01-28,-5.9107
2016-01-29,-7.1795
2016-02-01,5.5249
2016-02-02,1.8325
2016-02-03,-5.1414
2016-02-04,3.794
2016-02-05,-0.7833
2016-02-08,-9.3421
2016-02-09,-0.1451
2016-02-10,3.1977
2016-02-11,-1.6901000000000002
2016-02-12,0.0
2016-02-16,4.0115
2016-02-17,9.9174
2016-02-18,-3.7594
2016-02-19,-5.7292
2016-02-22,4.4199
2016-02-23,-1.5873
2016-02-24,-2.957
2016-02-25,3.3241
2016-02-26,-2.1448
2016-02-29,-4.1096
2016-03-01,-2.5714
2016-03-02,3.8123
2016-03-03,4.8023
2016-03-04,1.6173
2016-03-07,7.4271
2016-03-08,-8.8889
2016-03-09,2.981
2016-03-10,-2.3684
2016-03-11,1.3477000000000001
2016-03-14,-2.1277
2016-03-15,-1.6303999999999998
2016-03-16,-9.3923
2016-03-17,-3.0488
2016-03-18,1.8868
2016-03-21,4.0123
2016-03-22,-5.638
2016-03-23,-5.3459
2016-03-24,-1.3289
2016-03-28,3.0303
2016-03-29,0.0
2016-03-30,-8.8235
2016-03-31,-1.0753
2016-04-01,-1.8115999999999999
2016-04-04,1.107
2016-04-05,-0.7299
2016-04-06,4.4118
2016-04-07,11.2676
2016-04-08,0.6329
2016-04-11,-1.2579
2016-04-12,1.4331
2016-04-13,1.7268
2016-04-14,8.3333
2016-04-15,5.1282
2016-04-18,1.626
2016-04-19,0.2667
2016-04-20,-2.1277
2016-04-21,1.3587
2016-04-22,4.0214
2016-04-25,-2.8350999999999997
2016-04-26,-6.6312999999999995
2016-04-27,-2.8409
2016-04-28,-0.2924
2016-04-29,-0.5865
2016-05-02,-3.5398
2016-05-03,-0.3058
2016-05-04,-6.135
2016-05-05,1.3072
2016-05-06,-1.2903
2016-05-09,4.5752
2016-05-10,-2.1875
2016-05-11,-4.1534
2016-05-12,-4.6667
2016-05-13,0.3497
2016-05-16,1.7422
2016-05-17,2.3973
2016-05-18,-2.3411
2016-05-19,-1.3699
2016-05-20,-1.3889
2016-05-23,0.3521
2016-05-24,-2.4561
2016-05-25,-2.8777
2016-05-26,4.4444
2016-05-27,11.3475
2016-05-31,4.4586
2016-06-01,-2.5915
2016-06-02,12.989
2016-06-03,8.8643
2016-06-06,0.7634
2016-06-07,8.3333
2016-06-08,-0.9324
2016-06-09,-2.8235
2016-06-10,-6.5375
2016-06-13,-1.8135
2016-06-14,8.4433
2016-06-15,17.7616
2016-06-16,-1.8595000000000002
2016-06-17,-1.0526
2016-06-20,-5.5319
2016-06-21,-0.2252
2016-06-22,-5.1919
2016-06-23,-5.0
2016-06-24,-3.0075
2016-06-27,-6.9767
2016-06-28,3.8889
2016-06-29,0.8021
2016-06-30,0.5305
2016-07-01,5.0132
2016-07-05,2.7638
2016-07-06,-1.956
2016-07-07,-2.9925
2016-07-08,-1.2852999999999999
2016-07-11,0.7813
2016-07-12,-3.3592
2016-07-13,-1.3369
2016-07-14,-1.626
2016-07-15,-1.6529
2016-07-18,3.6414999999999997
2016-07-19,-4.5946
2016-07-20,9.6317
2016-07-21,-1.292
2016-07-22,2.8796
2016-07-25,-4.5802
2016-07-26,1.6
2016-07-27,4.7244
2016-07-28,-1.7544
2016-07-29,0.2551
2016-08-01,-7.1247
2016-08-02,-0.5479
2016-08-03,4.1322
2016-08-04,3.1746
2016-08-05,0.2564
2016-08-08,1.7903
2016-08-09,-1.2563
2016-08-10,-3.8167999999999997
2016-08-11,3.1746
2016-08-12,-5.1282
2016-08-15,2.4324
2016-08-16,1.847
2016-08-17,-1.0363
2016-08-18,0.2618
2016-08-19,-2.0888
2016-08-22,1.6
2016-08-23,0.5249
2016-08-24,-2.0888
2016-08-25,0.8
2016-08-26,-1.5873
2016-08-29,4.8387
2016-08-30,-1.5385
2016-08-31,-1.8229
2016-09-01,5.8355
2016-09-02,6.5163
2016-09-06,3.7647
2016-09-07,-2.0408
2016-09-08,4.1667
2016-09-09,-1.7778
2016-09-12,1.5836999999999999
2016-09-13,-3.3407999999999998
2016-09-14,1.6129
2016-09-15,-0.2268
2016-09-16,-4.0909
2016-09-19,-4.0284
2016-09-20,3.9506
2016-09-21,-1.1876
2016-09-22,4.3269
2016-09-23,0.0
2016-09-26,-0.9217
2016-09-27,0.9302
2016-09-28,1.6129
2016-09-29,3.4013999999999998
2016-09-30,5.0439
2016-10-03,3.5491
2016-10-04,-0.2016
2016-10-05,-0.6061
2016-10-06,0.0
2016-10-07,-1.0163
2016-10-10,6.7762
2016-10-11,-3.2692
2016-10-12,-2.1869
2016-10-13,0.0
2016-10-14,0.2033
2016-10-17,4.4625
2016-10-18,-0.3883
2016-10-19,0.1949
2016-10-20,1.3618999999999999
2016-10-21,5.3743
2016-10-24,-3.2787
2016-10-25,4.3315
2016-10-26,3.4295999999999998
2016-10-27,-13.089
2016-10-28,-9.6386
2016-10-31,2.0
2016-11-01,-2.1786
2016-11-02,-6.6815
2016-11-03,-10.0239
2016-11-04,5.8355
2016-11-07,6.2657
2016-11-08,1.6509
2016-11-09,2.0882
2016-11-10,1.8182
2016-11-11,9.1518
2016-11-14,3.8855
2016-11-15,5.1181
2016-11-16,-0.5618
2016-11-17,-6.7797
2016-11-18,-1.8182
2016-11-21,0.2058
2016-11-22,-0.616
2016-11-23,1.8595000000000002
2016-11-25,3.4483
2016-11-28,-0.3922
2016-11-29,5.5118
2016-11-30,6.5299
2016-12-01,2.9772
2016-12-02,-4.4218
2016-12-05,-2.669
2016-12-06,-6.5814
2016-12-07,-1.5655999999999999
2016-12-08,0.0
2016-12-09,4.3738
2016-12-12,148.1905
2016-12-13,14.0445
2016-12-14,-3.9031000000000002
2016-12-15,-1.9607999999999999
2016-12-16,-5.9286
2016-12-19,1.063
2016-12-20,-0.7513
2016-12-21,-5.8289
2016-12-22,5.7074
2016-12-23,-1.0646
2016-12-27,7.8401
2016-12-28,-5.0606
2016-12-29,-0.1502
2016-12-30,-2.1053
2017-01-03,-0.1536
2017-01-04,14.461500000000001
2017-01-05,-1.2097
2017-01-06,4.2857
2017-01-09,-2.2179
2017-01-10,3.1354
2017-01-11,4.7219
2017-01-12,-2.3471
2017-01-13,13.599
2017-01-17,-2.6726
2017-01-18,1.7162
2017-01-19,5.9618
2017-01-20,-6.8471
2017-01-23,-1.2536
2017-01-24,-0.8656
2017-01-25,-1.5133999999999999
2017-01-26,-0.3546
2017-01-27,-6.6429
2017-01-30,-1.7789000000000001
2017-01-31,4.4631
2017-02-01,4.2105
2017-02-02,0.713
2017-02-03,2.2419000000000002
2017-02-06,0.7501
2017-02-07,7.9611
2017-02-08,4.6154
2017-02-09,3.3468999999999998
2017-02-10,2.2571
2017-02-13,3.215
2017-02-14,0.6974
2017-02-15,0.277
2017-02-16,1.2891
2017-02-17,3.0909
2017-02-21,-0.5732
2017-02-22,4.745
2017-02-23,-2.1592000000000002
2017-02-24,2.3367
2017-02-27,0.1268
2017-02-28,-0.9713
2017-03-01,1.5352000000000001
2017-03-02,6.1739
2017-03-03,1.0285
2017-03-06,-2.1143
2017-03-07,0.2
2017-03-08,3.5529
2017-03-09,2.9298
2017-03-10,1.161
2017-03-13,-0.8145
2017-03-14,-5.7484
2017-03-15,-11.2871
2017-03-16,2.9911
2017-03-17,-2.9476
2017-03-20,1.1166
2017-03-21,-11.4841
2017-03-22,1.2475
2017-03-23,0.0493
2017-03-24,2.8571
2017-03-27,4.3103
2017-03-28,9.7337
2017-03-29,7.4895
2017-03-30,-2.2577
2017-03-31,0.4779
2017-04-03,-1.308
2017-04-04,-2.2892
2017-04-05,-2.1373
2017-04-06,-1.596
2017-04-07,-4.0546
2017-04-10,-4.7153
2017-04-11,1.8674
2017-04-12,-4.9954
2017-04-13,1.013
2017-04-17,1.2416
2017-04-18,0.0472
2017-04-19,4.5262
2017-04-20,0.5413
2017-04-21,-0.9421
2017-04-24,0.0906
2017-04-25,4.0271
2017-04-26,4.3932
2017-04-27,0.9583
2017-04-28,-0.6191
2017-05-01,6.3538
2017-05-02,-8.9809
2017-05-03,5.4054
2017-05-04,1.7094
2017-05-05,-3.5614
2017-05-08,-2.5311
2017-05-09,-2.7671
2017-05-10,-1.2697
2017-05-11,4.3902
2017-05-12,2.0391
2017-05-15,-1.0408
2017-05-16,6.5629
2017-05-17,-4.2242
2017-05-18,5.0289
2017-05-19,-3.022
2017-05-22,1.9021
2017-05-23,3.5743
2017-05-24,-9.3175
2017-05-25,-6.6385
2017-05-26,-1.9928
2017-05-30,-6.4695
2017-05-31,-0.2964
2017-06-01,5.4509
2017-06-02,3.1015
2017-06-05,1.1851
2017-06-06,1.5766
2017-06-07,-0.3548
2017-06-08,1.3796
2017-06-09,-3.5119
2017-06-12,-4.1856
2017-06-13,4.6533999999999995
2017-06-14,0.3176
2017-06-15,-2.3971
2017-06-16,-0.0463
2017-06-19,2.9207
2017-06-20,0.9459
2017-06-21,4.4177
2017-06-22,-3.8889
2017-06-23,-0.6225
2017-06-26,0.8949
2017-06-27,-4.745
2017-06-28,4.8883
2017-06-29,-2.8407
2017-06-30,-0.7309
2017-07-03,3.8656
2017-07-05,2.6141
2017-07-06,-1.0794
2017-07-07,3.8848000000000003
2017-07-10,-1.3445
2017-07-11,-2.3424
2017-07-12,8.5914
2017-07-13,-0.2811
2017-07-14,-2.5775
2017-07-17,-0.6201
2017-07-18,-2.6622
2017-07-19,-2.6496
2017-07-20,-2.0632
2017-07-21,-1.8377
2017-07-24,0.2283
2017-07-25,-9.3394
2017-07-26,0.1508
2017-07-27,-3.5625
2017-07-28,2.3413
2017-07-31,-3.3554
2017-08-01,-3.7349
2017-08-02,-0.6557
2017-08-03,0.33
2017-08-04,-2.9057
2017-08-07,7.1146
2017-08-08,-1.2652
2017-08-09,-3.0966
2017-08-10,-8.0441
2017-08-11,-0.2397
2017-08-14,-1.982
2017-08-15,6.4338
2017-08-16,4.5481
2017-08-17,-1.4868000000000001
2017-08-18,1.8446
2017-08-21,1.427
2017-08-22,2.1104
2017-08-23,-0.4769
2017-08-24,3.7805999999999997
2017-08-25,-2.001
2017-08-28,3.3508
2017-08-29,-4.7112
2017-08-30,-4.1999
2017-08-31,3.9956
2017-09-01,-0.7471
2017-09-05,-0.7527
2017-09-06,-0.4334
2017-09-07,-5.3863
2017-09-08,0.6325
2017-09-11,-4.5714
2017-09-12,-4.7305
2017-09-13,2.2627
2017-09-14,0.5532
2017-09-15,0.7946
2017-09-18,0.0606
2017-09-19,-1.9394
2017-09-20,0.0
2017-09-21,-2.7194000000000003
2017-09-22,0.6353
2017-09-25,1.2626
2017-09-26,0.0
2017-09-27,-3.1172
2017-09-28,4.6975999999999996
2017-09-29,-1.9668
2017-10-02,-2.8213
2017-10-03,0.0
2017-10-04,-0.4516
2017-10-05,2.9812
2017-10-06,-3.9648
2017-10-09,-9.0433
2017-10-10,1.2248
2017-10-11,-0.7117
2017-10-12,-4.0143
2017-10-13,-1.0456
2017-10-16,2.0377
2017-10-17,0.3698
2017-10-18,-0.6632
2017-10-19,6.3056
2017-10-20,-3.1403
2017-10-23,-3.8184
2017-10-24,1.4981
2017-10-25,-2.5092
2017-10-26,-5.6775
2017-10-27,9.39
2017-10-30,-8.3639
2017-10-31,1.8415
2017-11-01,-0.0786
2017-11-02,2.2817
2017-11-03,8.0
2017-11-06,-0.7835
2017-11-07,-2.2972
2017-11-08,3.0125
2017-11-09,4.4936
2017-11-10,-9.2833
2017-11-13,-2.1068
2017-11-14,-8.3782
2017-11-15,-1.9295
2017-11-16,2.2241
2017-11-17,-1.0042
2017-11-20,0.5072
2017-11-21,4.2893
2017-11-22,-1.6129
2017-11-24,0.0
2017-11-27,-2.7049
2017-11-28,-0.337
2017-11-29,-7.5232
2017-11-30,9.3236
2017-12-01,-5.2676
2017-12-04,-3.0009
2017-12-05,-4.4586
2017-12-06,-0.2857
2017-12-07,1.3372
2017-12-08,4.6183
2017-12-11,1.8919000000000001
2017-12-12,-5.924
2017-12-13,2.7256
2017-12-14,1.7383
2017-12-15,-0.6295
2017-12-18,0.724
2017-12-19,-3.1447
2017-12-20,1.8553
2017-12-21,3.8251
2017-12-22,-3.8596
2017-12-26,1.6423
2017-12-27,0.7181
2017-12-28,-1.7825
2017-12-29,-2.5408
2018-01-02,4.2831
2018-01-03,-5.3571
2018-01-04,11.0377
2018-01-05,-4.9277999999999995
2018-01-08,2.2341
2018-01-09,-2.535
2018-01-10,4.574
2018-01-11,6.518
2018-01-12,-3.8647
2018-01-16,-3.0151
2018-01-17,2.1589
2018-01-18,-2.0287
2018-01-19,-0.4314
2018-01-22,0.0
2018-01-23,-1.4731
2018-01-24,-0.5277
2018-01-25,-2.2989
2018-01-26,-2.1719
2018-01-29,2.3127
2018-01-30,10.0362
2018-01-31,-9.8603
2018-02-01,1.5953
2018-02-02,-3.6339
2018-02-05,-4.7486
2018-02-06,5.4741
2018-02-07,2.9657
2018-02-08,-4.2304
2018-02-09,-0.9398
2018-02-12,2.9412000000000003
2018-02-13,1.1982
2018-02-14,-0.6375
2018-02-15,-0.55
2018-02-16,0.6452
2018-02-20,-1.5568
2018-02-21,1.5814
2018-02-22,-0.9158
2018-02-23,1.5712000000000002
2018-02-26,0.6369
2018-02-27,-1.085
2018-02-28,-4.6618
2018-03-01,-2.0134
2018-03-02,2.544
2018-03-05,4.8664
2018-03-06,0.091
2018-03-07,0.6364
2018-03-08,2.0777
2018-03-09,1.2389000000000001
2018-03-12,2.6224
2018-03-13,-2.0443
2018-03-14,0.6087
2018-03-15,-2.9386
2018-03-16,2.4043
2018-03-19,-2.0
2018-03-20,-2.3957
2018-03-21,13.4545
2018-03-22,5.4487
2018-03-23,-2.1277
2018-03-26,3.028
2018-03-27,-4.3708
2018-03-28,-0.9456
2018-03-29,3.0231
2018-04-02,-2.8571
2018-04-03,0.159
2018-04-04,-1.5079
2018-04-05,1.7728000000000002
2018-04-06,-3.8005
2018-04-09,-5.0206
2018-04-10,3.1196
2018-04-11,-0.5042
2018-04-12,-1.0135
2018-04-13,5.7167
2018-04-16,-1.4527999999999999
2018-04-17,1.0647
2018-04-18,2.7553
2018-04-19,2.6025
2018-04-20,2.8824
2018-04-23,-2.3534
2018-04-24,0.3826
2018-04-25,-0.3049
2018-04-26,-1.2232
2018-04-27,1.3158
2018-04-30,9.3201
2018-05-01,2.7254
2018-05-03,-24.7619
2018-05-04,5.877
2018-05-07,5.9778
2018-05-08,5.3989
2018-05-09,0.0765
2018-05-10,-4.8128
2018-05-11,0.9631
2018-05-14,2.7027
2018-05-15,-0.387
2018-05-16,0.1554
2018-05-17,-3.1032
2018-05-18,-0.3203
2018-05-21,-5.1406
2018-05-22,0.1693
2018-05-23,-0.1691
2018-05-24,-0.6774
2018-05-25,3.7511
2018-05-29,-2.8759
2018-05-30,3.8071
2018-05-31,1.0594999999999999
2018-06-01,-2.2580999999999998
2018-06-04,-1.8977
2018-06-05,1.5139
2018-06-06,-0.0829
2018-06-07,0.3317
2018-06-08,-1.2397
2018-06-11,0.8368
2018-06-12,-0.7469
2018-06-13,-0.0836
2018-06-14,1.4226
2018-06-15,-2.6403
2018-06-18,-0.7627
2018-06-19,4.2699
2018-06-20,6.6339
2018-06-21,-4.3779
2018-06-22,-0.241
2018-06-25,-3.2206
2018-06-26,-20.2163
2018-06-27,-6.9864
2018-06-28,-0.1121
2018-06-29,-2.8058
2018-07-02,3.1178
2018-07-03,0.6719
2018-07-05,-4.5606
2018-07-06,-0.8159
2018-07-09,-8.5781
2018-07-10,0.8997
2018-07-11,5.6051
2018-07-12,0.6031
2018-07-13,-6.235
2018-07-16,-9.7187
2018-07-17,1.983
2018-07-18,0.2778
2018-07-19,2.6316
2018-07-20,-3.6437
2018-07-23,1.8207
2018-07-24,-0.8253
2018-07-25,-0.2774
