ticker,MMSI US Equity
2000-05-25,0.0
2000-05-26,-1.3889
2000-05-30,11.9718
2000-05-31,-1.8868
2000-06-01,3.8462
2000-06-02,6.1728
2000-06-05,4.6512
2000-06-06,1.1111
2000-06-07,0.0
2000-06-08,4.9451
2000-06-09,7.8534
2000-06-12,0.9709
2000-06-13,-0.9615
2000-06-14,2.9126
2000-06-15,-1.8868
2000-06-16,0.0
2000-06-19,0.9615
2000-06-20,0.0
2000-06-21,-2.8571
2000-06-22,-0.4902
2000-06-23,0.4926
2000-06-26,2.9412000000000003
2000-06-27,0.9524
2000-06-28,-0.9434
2000-06-29,-0.9524
2000-06-30,0.0
2000-07-03,0.0
2000-07-05,0.0
2000-07-06,2.8846
2000-07-07,-3.7382999999999997
2000-07-10,-2.9126
2000-07-11,-4.0
2000-07-12,0.0
2000-07-13,4.1667
2000-07-14,-4.0
2000-07-17,9.375
2000-07-18,4.7619
2000-07-19,-5.4545
2000-07-20,-3.8462
2000-07-21,-2.0
2000-07-24,-2.0408
2000-07-25,0.0
2000-07-26,0.0
2000-07-27,2.0833
2000-07-28,-2.0408
2000-07-31,-3.125
2000-08-01,-3.2258
2000-08-02,4.4444
2000-08-03,-1.0638
2000-08-04,-4.3011
2000-08-07,3.3708
2000-08-08,-3.2609
2000-08-10,4.4944
2000-08-11,-7.5269
2000-08-14,3.4884
2000-08-15,4.4944
2000-08-16,-3.2258
2000-08-17,0.0
2000-08-18,4.4444
2000-08-21,-5.3191
2000-08-22,-1.1236
2000-08-23,9.0909
2000-08-24,2.0833
2000-08-25,-2.0408
2000-08-28,0.0
2000-08-29,-4.1667
2000-08-30,0.0
2000-08-31,1.087
2000-09-01,4.3011
2000-09-05,-1.0309
2000-09-06,1.0417
2000-09-07,-3.0928
2000-09-08,-2.1277
2000-09-11,1.087
2000-09-12,3.2258
2000-09-13,-2.0833
2000-09-14,4.2553
2000-09-15,0.0
2000-09-18,1.0204
2000-09-19,1.0101
2000-09-20,1.0
2000-09-21,0.0
2000-09-22,-0.9901
2000-09-25,6.0
2000-09-26,-1.8868
2000-09-27,-0.9615
2000-09-28,0.9709
2000-09-29,-2.8846
2000-10-02,6.9307
2000-10-03,0.0
2000-10-04,-5.5556
2000-10-05,4.902
2000-10-06,-1.8692
2000-10-09,0.0
2000-10-10,2.8571
2000-10-11,-7.4074
2000-10-12,0.0
2000-10-13,-2.0
2000-10-16,4.0816
2000-10-17,-2.9412000000000003
2000-10-18,-3.0303
2000-10-19,-1.0417
2000-10-20,-2.1053
2000-10-23,3.2258
2000-10-24,0.0
2000-10-25,4.1667
2000-10-26,-3.0
2000-10-27,5.1546
2000-10-30,-1.9607999999999999
2000-10-31,0.5
2000-11-01,-1.4925
2000-11-02,1.0101
2000-11-03,12.0
2000-11-06,-8.9286
2000-11-07,0.0
2000-11-08,3.9215999999999998
2000-11-09,-1.8868
2000-11-10,-3.8462
2000-11-13,4.0
2000-11-14,3.8462
2000-11-15,-5.5556
2000-11-16,-1.9607999999999999
2000-11-17,0.0
2000-11-20,-2.0
2000-11-21,0.0
2000-11-22,-2.0408
2000-11-24,0.0
2000-11-27,-4.1667
2000-11-28,1.087
2000-11-29,-1.0753
2000-11-30,1.087
2000-12-01,1.0753
2000-12-04,5.3191
2000-12-05,-2.0202
2000-12-06,0.0
2000-12-07,0.0
2000-12-08,-1.0309
2000-12-11,1.0417
2000-12-12,2.0619
2000-12-13,1.0101
2000-12-14,0.0
2000-12-15,-4.0
2000-12-18,3.125
2000-12-19,-3.0303
2000-12-20,1.0417
2000-12-21,-5.1546
2000-12-22,-4.3478
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,2.2727
2001-01-02,-6.6667
2001-01-03,7.1429
2001-01-04,-3.3333
2001-01-05,-3.4483
2001-01-08,-2.3810000000000002
2001-01-09,4.878
2001-01-10,0.0
2001-01-11,1.1628
2001-01-12,-4.5977
2001-01-16,8.4337
2001-01-17,1.1111
2001-01-18,7.6923
2001-01-19,0.0
2001-01-22,-4.0816
2001-01-23,2.1277
2001-01-24,-5.2083
2001-01-25,-1.0989
2001-01-26,0.0
2001-01-29,-2.2222
2001-01-30,2.2727
2001-01-31,5.5556
2001-02-01,1.0526
2001-02-02,-6.25
2001-02-05,0.0
2001-02-06,0.0
2001-02-07,2.2222
2001-02-08,10.8696
2001-02-09,0.0
2001-02-12,-9.8039
2001-02-13,13.0435
2001-02-14,-9.6154
2001-02-15,10.6383
2001-02-16,-5.7692
2001-02-20,6.1224
2001-02-21,-7.6923
2001-02-22,-3.125
2001-02-23,5.3763
2001-02-26,-1.0204
2001-02-27,-7.2165
2001-02-28,0.0
2001-03-01,-2.2222
2001-03-02,4.5455
2001-03-05,0.0
2001-03-06,2.1739
2001-03-07,10.6383
2001-03-08,0.0
2001-03-09,-3.8462
2001-03-12,0.0
2001-03-13,-3.0
2001-03-14,0.0
2001-03-15,1.0309
2001-03-16,-2.0408
2001-03-19,2.0833
2001-03-20,-2.0408
2001-03-21,0.0
2001-03-22,0.0
2001-03-23,0.0
2001-03-26,3.125
2001-03-27,-3.0303
2001-03-28,2.0833
2001-03-29,0.0
2001-03-30,1.0204
2001-04-02,1.0101
2001-04-03,0.0
2001-04-04,1.0
2001-04-05,5.9406
2001-04-06,4.6729
2001-04-09,8.2857
2001-04-10,2.1108
2001-04-11,0.1292
2001-04-12,-0.9032
2001-04-16,4.1667
2001-04-17,0.625
2001-04-18,-3.1056
2001-04-19,-3.8462
2001-04-20,4.0
2001-04-23,-0.5128
2001-04-24,-3.3505
2001-04-25,-2.6667
2001-04-26,-2.0548
2001-04-27,-2.7972
2001-04-30,0.7194
2001-05-01,-2.0
2001-05-02,2.0408
2001-05-03,-2.8571
2001-05-04,3.5294
2001-05-07,-1.2784
2001-05-08,-0.7194
2001-05-09,0.5797
2001-05-10,-1.8732
2001-05-11,-8.2232
2001-05-14,12.32
2001-05-15,-3.1339
2001-05-16,4.4118
2001-05-17,2.2535
2001-05-18,0.2755
2001-05-21,-1.0989
2001-05-22,4.1667
2001-05-23,5.4667
2001-05-24,0.1264
2001-05-25,-2.904
2001-05-29,0.0
2001-05-30,-1.4304000000000001
2001-05-31,2.2427
2001-06-01,-3.2258
2001-06-04,3.3333
2001-06-05,-2.5806
2001-06-06,15.894
2001-06-07,-4.5714
2001-06-08,1.1976
2001-06-11,-3.5503
2001-06-12,3.1902
2001-06-13,-1.9024999999999999
2001-06-14,-3.0303
2001-06-15,-3.75
2001-06-18,3.3766
2001-06-19,1.8843999999999999
2001-06-20,7.275
2001-06-21,-1.1494
2001-06-22,0.3488
2001-06-25,1.3905
2001-06-26,7.0857
2001-06-27,-1.4941
2001-06-28,-7.8007
2001-06-29,5.7579
2001-07-02,-0.5556
2001-07-03,-2.4581
2001-07-05,-1.7182
2001-07-06,0.2331
2001-07-09,0.0
2001-07-10,7.093
2001-07-11,-0.6515
2001-07-12,-1.6393
2001-07-13,-0.8889
2001-07-16,0.8969
2001-07-17,-2.0
2001-07-18,-0.6803
2001-07-19,5.0228
2001-07-20,1.6303999999999998
2001-07-23,-0.5348
2001-07-24,4.3011
2001-07-25,4.3299
2001-07-26,8.3004
2001-07-27,14.5073
2001-07-30,12.4303
2001-07-31,-10.7016
2001-08-01,3.1746
2001-08-02,-0.1538
2001-08-03,-4.5455
2001-08-06,-8.9588
2001-08-07,11.2589
2001-08-08,2.6295
2001-08-09,2.1739
2001-08-10,4.8632
2001-08-13,7.6087
2001-08-14,6.734
2001-08-15,7.1924
2001-08-16,-7.8870000000000005
2001-08-17,-4.1534
2001-08-20,7.8667
2001-08-21,-1.1125
2001-08-22,5.0
2001-08-23,1.7856999999999998
2001-08-24,2.9825
2001-08-27,2.1011
2001-08-28,0.1112
2001-08-29,0.9722
2001-08-30,4.5392
2001-08-31,3.8158
2001-09-04,0.6971
2001-09-05,-8.6847
2001-09-06,2.1365
2001-09-07,3.9135999999999997
2001-09-10,1.5584
2001-09-17,9.0153
2001-09-18,-3.7537000000000003
2001-09-19,1.8282
2001-09-20,-5.1466
2001-09-21,2.2082
2001-09-24,10.8025
2001-09-25,-1.8942
2001-09-26,0.0
2001-09-27,-0.6246
2001-09-28,8.5714
2001-10-01,0.0
2001-10-02,-2.3158
2001-10-03,-1.2392
2001-10-04,2.0731
2001-10-05,-5.1309
2001-10-08,-0.2254
2001-10-09,2.7103
2001-10-10,4.1781
2001-10-11,2.6385
2001-10-12,-7.1979
2001-10-15,-0.831
2001-10-16,-1.1732
2001-10-17,1.7524
2001-10-18,-6.3889
2001-10-19,-6.8248999999999995
2001-10-22,3.1847
2001-10-23,1.8519
2001-10-24,-4.2424
2001-10-25,-10.9494
2001-10-26,5.8991
2001-10-29,4.5638
2001-10-30,-3.7227
2001-10-31,1.9333
2001-11-01,-0.5232
2001-11-02,-1.4464000000000001
2001-11-05,3.2021
2001-11-06,-3.2967
2001-11-07,-9.1578
2001-11-08,1.3981
2001-11-09,1.1611
2001-11-12,0.7891
2001-11-13,-7.4733
2001-11-14,-1.5385
2001-11-15,-0.7813
2001-11-16,3.2283
2001-11-19,4.958
2001-11-20,-0.2907
2001-11-21,-1.9679
2001-11-23,2.2305
2001-11-26,5.4545
2001-11-27,-1.0345
2001-11-28,1.0453
2001-11-29,0.4138
2001-11-30,0.7555
2001-12-03,7.6858
2001-12-04,7.9918
2001-12-05,-0.2345
2001-12-06,1.1751
2001-12-07,-1.8002
2001-12-10,0.9462
2001-12-11,2.9877000000000002
2001-12-12,-11.8885
2001-12-13,-0.6456
2001-12-14,3.6387
2001-12-17,2.9467
2001-12-18,-3.3496
2001-12-19,-1.7013
2001-12-20,0.7051
2001-12-21,9.1025
2001-12-24,6.4761
2001-12-26,3.5616
2001-12-27,-7.4074
2001-12-28,3.2571
2001-12-31,3.3758
2002-01-02,-1.2848
2002-01-03,14.2625
2002-01-04,-0.9967
2002-01-07,-5.2733
2002-01-08,2.4798
2002-01-09,-0.2469
2002-01-10,0.297
2002-01-11,-11.0563
2002-01-14,-3.2741
2002-01-15,0.459
2002-01-16,-0.1828
2002-01-17,-1.3045
2002-01-18,-1.5652
2002-01-22,-0.53
2002-01-23,3.9668
2002-01-24,0.1708
2002-01-25,-3.9227
2002-01-28,-0.8876
2002-01-29,-0.7164
2002-01-30,-7.0956
2002-01-31,7.767
2002-02-01,-1.3213
2002-02-04,-0.7304
2002-02-05,-2.2685
2002-02-06,-5.8971
2002-02-07,2.6
2002-02-08,4.4834
2002-02-11,4.1667
2002-02-12,-7.7612
2002-02-13,-5.8252
2002-02-14,8.5911
2002-02-15,4.4304
2002-02-19,-7.8788
2002-02-20,-1.9079000000000002
2002-02-21,-0.8384
2002-02-22,1.9952999999999999
2002-02-25,1.6578
2002-02-26,1.1089
2002-02-27,-0.129
2002-02-28,1.5504
2002-03-01,-2.9898
2002-03-04,4.918
2002-03-05,5.625
2002-03-06,2.071
2002-03-07,-0.2899
2002-03-08,-1.7442
2002-03-11,-2.5444
2002-03-12,-2.3072
2002-03-13,0.6215
2002-03-14,2.656
2002-03-15,5.71
2002-03-18,0.0626
2002-03-19,5.8884
2002-03-20,2.6736
2002-03-21,-4.6664
2002-03-22,3.8362
2002-03-25,4.3869
2002-03-26,0.4051
2002-03-27,0.8573
2002-03-28,1.0
2002-04-01,1.4356
2002-04-02,-0.9273
2002-04-03,0.1478
2002-04-04,0.787
2002-04-05,2.1962
2002-04-08,3.3906
2002-04-09,8.6836
2002-04-10,-4.8024000000000004
2002-04-11,-2.5446
2002-04-12,1.8667
2002-04-15,1.9674
2002-04-16,0.3308
2002-04-17,-0.2747
2002-04-18,1.9284
2002-04-19,-3.6216
2002-04-22,0.673
2002-04-23,0.2228
2002-04-24,-1.0561
2002-04-25,-7.1348
2002-04-26,-4.7187
2002-04-29,-1.5873
2002-04-30,4.9677
2002-05-01,6.3921
2002-05-02,-2.4840999999999998
2002-05-03,-1.0664
2002-05-06,-4.012
2002-05-07,1.8091
2002-05-08,-2.7574
2002-05-09,0.1953
2002-05-10,-1.5156
2002-05-13,2.9693
2002-05-14,2.9457
2002-05-15,-9.3373
2002-05-16,5.6478
2002-05-17,0.0
2002-05-20,-0.9434
2002-05-21,-1.5873
2002-05-22,4.1871
2002-05-23,5.2078
2002-05-24,-1.7657
2002-05-28,2.2169
2002-05-29,5.6624
2002-05-30,-0.9764
2002-05-31,-2.6330999999999998
2002-06-03,-2.1864
2002-06-04,-7.5882
2002-06-05,2.7371
2002-06-06,1.9207
2002-06-07,1.5198
2002-06-10,4.0719
2002-06-11,-2.1864
2002-06-12,0.2941
2002-06-13,1.4663
2002-06-14,-2.7168
2002-06-17,7.6055
2002-06-18,4.9144
2002-06-19,-2.1053
2002-06-20,0.2769
2002-06-21,0.7426
2002-06-24,-5.785
2002-06-25,6.0272
2002-06-26,1.0655000000000001
2002-06-27,9.3305
2002-06-28,-0.5304
2002-07-01,-3.0538
2002-07-02,-5.75
2002-07-03,0.1592
2002-07-05,2.2246
2002-07-08,-4.6632
2002-07-09,-1.9022000000000001
2002-07-10,-3.1025
2002-07-11,-4.8599
2002-07-12,0.3005
2002-07-15,6.3511
2002-07-16,-1.0704
2002-07-17,5.0626
2002-07-18,-7.5289
2002-07-19,-2.8722
2002-07-22,-3.44
2002-07-23,1.8125
2002-07-24,5.3407
2002-07-25,5.6527
2002-07-26,1.048
2002-07-29,1.5284
2002-07-30,0.0
2002-07-31,0.2796
2002-08-01,2.4019
2002-08-02,-5.4974
2002-08-05,-2.2105
2002-08-06,-1.5352999999999999
2002-08-07,3.2221
2002-08-08,-2.4526
2002-08-09,-4.7429
2002-08-12,-1.9196
2002-08-13,-0.3058
2002-08-14,7.0552
2002-08-15,-1.0888
2002-08-16,0.2317
2002-08-19,-0.9827
2002-08-20,2.5102
2002-08-21,5.9226
2002-08-22,-0.5376
2002-08-23,-4.1622
2002-08-26,5.8094
2002-08-27,-5.1173
2002-08-28,-2.4157
2002-08-29,2.7634
2002-08-30,-3.3613
2002-09-03,1.913
2002-09-04,2.1615
2002-09-05,-5.1225
2002-09-06,0.1174
2002-09-09,0.2931
2002-09-10,-1.28
2002-09-11,2.6582
2002-09-12,-0.2307
2002-09-13,0.9306
2002-09-16,0.3952
2002-09-17,2.6811
2002-09-18,3.1667
2002-09-19,0.8078
2002-09-20,-1.7094
2002-09-23,3.0978
2002-09-24,-1.6341999999999999
2002-09-25,9.5927
2002-09-26,0.1956
2002-09-27,-1.6984
2002-09-30,-4.1307
2002-10-01,7.1983
2002-10-02,-3.1884
2002-10-03,4.2914
2002-10-04,2.488
2002-10-07,1.4006
2002-10-08,8.7937
2002-10-09,-0.4232
2002-10-10,-7.6923
2002-10-11,-2.1639
2002-10-14,5.5059000000000005
2002-10-15,2.5869999999999997
2002-10-16,0.1739
2002-10-17,2.9514
2002-10-18,-15.2614
2002-10-21,-1.5323
2002-10-22,4.5877
2002-10-23,9.5652
2002-10-24,1.3139
2002-10-25,-0.1654
2002-10-28,-1.6129
2002-10-29,1.9052
2002-10-30,4.2826
2002-10-31,-2.0221
2002-11-01,2.4213
2002-11-04,-2.1148
2002-11-05,0.8065
2002-11-06,-1.3474
2002-11-07,-10.3286
2002-11-08,2.475
2002-11-11,-2.0437
2002-11-12,0.147
2002-11-13,2.7887
2002-11-14,2.257
2002-11-15,-2.1622
2002-11-18,-3.0387
2002-11-19,-2.8965
2002-11-20,1.467
2002-11-21,-1.6385999999999998
2002-11-22,2.4988
2002-11-25,-8.3652
2002-11-26,-2.8691
2002-11-27,1.5038
2002-11-29,0.4233
2002-12-02,1.4226
2002-12-03,-1.1429
2002-12-04,3.731
2002-12-05,0.2533
2002-12-06,1.0611
2002-12-09,2.25
2002-12-10,-1.2225
2002-12-11,0.6931
2002-12-12,-0.0492
2002-12-13,-0.3935
2002-12-16,0.1975
2002-12-17,-1.4786000000000001
2002-12-18,-0.1501
2002-12-19,-4.3587
2002-12-20,0.5238
2002-12-23,0.8338
2002-12-24,0.8786
2002-12-26,3.0225
2002-12-27,-1.0443
2002-12-30,0.3015
2002-12-31,-0.2004
2003-01-02,4.3675
2003-01-03,-0.3848
2003-01-06,-0.8691
2003-01-07,-1.6561
2003-01-08,-0.0495
2003-01-09,1.6402
2003-01-10,-1.37
2003-01-13,-0.2966
2003-01-14,-1.9830999999999999
2003-01-15,1.0622
2003-01-16,-1.5516
2003-01-17,-0.6609
2003-01-21,-1.7912
2003-01-22,-0.4169
2003-01-23,-0.9942
2003-01-24,-3.1184
2003-01-27,0.6547
2003-01-28,-6.0163
2003-01-29,-0.2884
2003-01-30,-1.0931
2003-01-31,2.2747
2003-02-03,0.9148
2003-02-04,0.1133
2003-02-05,0.8489
2003-02-06,-2.8002000000000002
2003-02-07,-0.179
2003-02-10,4.627
2003-02-11,2.2664
2003-02-12,1.3514
2003-02-13,1.3867
2003-02-14,4.1031
2003-02-18,2.2233
2003-02-19,-10.2818
2003-02-20,-4.7383
2003-02-21,0.8676
2003-02-24,-0.2294
2003-02-25,1.4368
2003-02-26,-0.4533
2003-02-27,-1.5936
2003-02-28,-0.4049
2003-03-03,3.9489
2003-03-04,-0.1117
2003-03-05,5.2069
2003-03-06,-1.6533
2003-03-07,0.2703
2003-03-10,-2.965
2003-03-11,0.3333
2003-03-12,-2.3810000000000002
2003-03-13,1.9796
2003-03-14,0.8399
2003-03-17,2.4269
2003-03-18,-0.7539
2003-03-19,-1.3022
2003-03-20,1.9241000000000001
2003-03-21,0.3236
2003-03-24,0.0538
2003-03-25,-0.2149
2003-03-26,-1.6155
2003-03-27,2.786
2003-03-28,-0.7934
2003-03-31,2.2544
2003-04-01,3.832
2003-04-02,2.1234
2003-04-03,1.5792000000000002
2003-04-04,2.2467
2003-04-07,-1.101
2003-04-08,-2.7904999999999998
2003-04-09,-1.3386
2003-04-10,-0.0553
2003-04-11,0.6587
2003-04-14,-0.3497
2003-04-15,-0.3008
2003-04-16,0.2514
2003-04-17,1.3039
2003-04-21,0.0
2003-04-22,1.8812
2003-04-23,-3.3042
2003-04-24,-2.0603
2003-04-25,-1.5444
2003-04-28,-1.0892
2003-04-29,3.4773
2003-04-30,-0.2546
2003-05-01,2.0419
2003-05-02,0.0
2003-05-05,-1.4506999999999999
2003-05-06,-2.2843
2003-05-07,0.4156
2003-05-08,-0.6208
2003-05-09,2.0302
2003-05-12,0.7143
2003-05-13,-1.9757
2003-05-14,-3.0491
2003-05-15,-1.4392
2003-05-16,0.3245
2003-05-19,-1.6173
2003-05-20,0.0
2003-05-21,1.3699
2003-05-22,0.6486
2003-05-23,-0.6982
2003-05-27,-0.3786
2003-05-28,-0.1086
2003-05-29,-2.5543
2003-05-30,3.2906
2003-06-02,2.5918
2003-06-03,-0.7895
2003-06-04,2.3872999999999998
2003-06-05,2.3834
2003-06-06,1.3158
2003-06-09,0.1548
2003-06-10,-0.2045
2003-06-11,1.7991000000000001
2003-06-12,1.3795
2003-06-13,-3.6414999999999997
2003-06-16,-0.8995
2003-06-17,2.6369
2003-06-18,4.002
2003-06-19,-1.2827
2003-06-20,-2.1174
2003-06-23,-4.5723
2003-06-24,0.6698
2003-06-25,6.346
2003-06-26,-1.1068
2003-06-27,-2.1898
2003-06-30,-0.4975
2003-07-01,-0.245
2003-07-02,9.4682
2003-07-03,-0.4121
2003-07-07,3.6782
2003-07-08,2.439
2003-07-09,0.2597
2003-07-10,-0.2591
2003-07-11,0.6494
2003-07-14,0.7699
2003-07-15,-0.1707
2003-07-16,-1.1501000000000001
2003-07-17,-1.4706000000000001
2003-07-18,1.5364
2003-07-21,-1.5564
2003-07-22,1.2297
2003-07-23,3.6399
2003-07-24,8.46
2003-07-25,-1.1964
2003-07-28,1.3672
2003-07-29,0.1927
2003-07-30,3.5385
2003-07-31,1.6716
2003-08-01,0.6577
2003-08-04,-3.4483
2003-08-05,-1.8045
2003-08-06,-0.6126
2003-08-07,-1.0015
2003-08-08,0.4669
2003-08-11,-0.4648
2003-08-12,7.0856
2003-08-13,0.8684
2003-08-14,-0.2161
2003-08-15,-0.0241
2003-08-18,1.1074
2003-08-19,0.3333
2003-08-20,0.5695
2003-08-21,-0.5663
2003-08-22,-0.3322
2003-08-25,-0.7619
2003-08-26,0.7678
2003-08-27,-0.2381
2003-08-28,-1.1456
2003-08-29,0.0
2003-09-02,2.8489
2003-09-03,2.1127
2003-09-04,0.8736
2003-09-05,-3.3273
2003-09-08,7.4965
2003-09-09,1.6228
2003-09-10,-5.0928
2003-09-11,6.2301
2003-09-12,-0.6849
2003-09-15,1.3836
2003-09-16,-0.9396
2003-09-17,-0.1674
2003-09-18,2.6181
2003-09-19,-1.0054
2003-09-22,-2.1583
2003-09-23,1.077
2003-09-24,-0.4236
2003-09-25,-0.3008
2003-09-26,-7.2414
2003-09-29,2.9275
2003-09-30,-0.2257
2003-10-01,0.6787
2003-10-02,3.0112
2003-10-03,2.3124000000000002
2003-10-06,0.4691
2003-10-07,2.7589
2003-10-08,0.2933
2003-10-09,0.8196
2003-10-10,-4.326
2003-10-13,-2.8521
2003-10-14,2.448
2003-10-15,-3.1746
2003-10-16,2.8799
2003-10-17,5.1249
2003-10-20,4.1376
2003-10-21,-1.1802
2003-10-22,-1.9108
2003-10-23,5.4383
2003-10-24,-1.9245999999999999
2003-10-27,-0.6672
2003-10-28,2.2521
2003-10-29,1.9706000000000001
2003-10-30,-0.5684
2003-10-31,-0.5335
2003-11-03,1.9923
2003-11-04,0.5635
2003-11-05,0.4109
2003-11-06,0.8185
2003-11-07,1.0332
2003-11-10,-2.0088
2003-11-11,-0.6709
2003-11-12,2.8143000000000002
2003-11-13,1.1679
2003-11-14,1.0101
2003-11-17,-0.6071
2003-11-18,-0.4671
2003-11-19,-0.5415
2003-11-20,3.412
2003-11-21,0.4212
2003-11-24,3.0758
2003-11-25,3.391
2003-11-26,2.8862
2003-11-28,-0.2231
2003-12-01,-2.5559
2003-12-02,-1.3115
2003-12-03,-5.7365
2003-12-04,0.8459
2003-12-05,0.1864
2003-12-08,3.5349
2003-12-09,0.4043
2003-12-10,-6.0403
2003-12-11,3.8095
2003-12-12,-0.6009
2003-12-15,-0.0415
2003-12-16,0.6925
2003-12-17,-2.7969
2003-12-18,0.8019
2003-12-19,0.3744
2003-12-22,-1.958
2003-12-23,2.2824999999999998
2003-12-24,-2.371
2003-12-26,2.3810000000000002
2003-12-29,2.6047000000000002
2003-12-30,1.8132000000000001
2003-12-31,-0.8905
2004-01-02,0.1348
2004-01-05,12.1579
2004-01-06,-2.12
2004-01-07,-6.3751999999999995
2004-01-08,-0.2182
2004-01-09,-0.7437
2004-01-12,0.3526
2004-01-13,1.0101
2004-01-14,0.8696
2004-01-15,2.1121
2004-01-16,-2.4905
2004-01-20,3.0303
2004-01-21,2.9412000000000003
2004-01-22,-0.5714
2004-01-23,-0.5747
2004-01-26,3.0553
2004-01-27,-2.2035
2004-01-28,-4.1376
2004-01-29,-2.9915000000000003
2004-01-30,-3.1718
2004-02-02,-3.5487
2004-02-03,0.9057
2004-02-04,-0.0093
2004-02-05,-1.9167999999999998
2004-02-06,2.6692
2004-02-09,1.1142
2004-02-10,1.607
2004-02-11,0.2259
2004-02-12,0.0902
2004-02-13,-5.8108
2004-02-17,2.8312
2004-02-18,0.3628
2004-02-19,-3.3735
2004-02-20,-4.2298
2004-02-23,-2.2033
2004-02-24,-5.7348
2004-02-25,9.8316
2004-02-26,-0.1484
2004-02-27,2.0307
2004-03-01,2.4757
2004-03-02,-1.279
2004-03-03,1.8954
2004-03-04,0.777
2004-03-05,-2.6168
2004-03-08,-1.8234
2004-03-09,-1.0264
2004-03-10,6.1728
2004-03-11,2.3256
2004-03-12,3.6818
2004-03-15,-0.9645
2004-03-16,-3.143
2004-03-17,1.0055
2004-03-18,-2.5339
2004-03-19,0.5571
2004-03-22,-3.9243
2004-03-23,0.6728
2004-03-24,-1.1456
2004-03-25,4.394
2004-03-26,-1.5264
2004-03-29,2.5834
2004-03-30,0.7326
2004-03-31,-1.6364
2004-04-01,1.3401
2004-04-02,0.5016
2004-04-05,-0.2722
2004-04-06,-1.7288000000000001
2004-04-07,0.2778
2004-04-08,-0.8772
2004-04-12,1.7699
2004-04-13,-2.6087
2004-04-14,0.235
2004-04-15,-1.4064999999999999
2004-04-16,0.8084
2004-04-19,1.1792
2004-04-20,-4.9883
2004-04-21,-11.1874
2004-04-22,0.5525
2004-04-23,-1.6484
2004-04-26,-2.067
2004-04-27,-3.0234
2004-04-28,-5.4706
2004-04-29,1.4312
2004-04-30,-3.6196
2004-05-03,1.2094
2004-05-04,-3.8365
2004-05-05,1.1772
2004-05-06,-0.6464
2004-05-07,-0.4554
2004-05-10,-0.3268
2004-05-11,0.6557
2004-05-12,1.4984
2004-05-13,0.7702
2004-05-14,-0.7006
2004-05-17,-1.4753
2004-05-18,-0.3906
2004-05-19,-2.9412000000000003
2004-05-20,-0.202
2004-05-21,-0.9447
2004-05-24,0.8174
2004-05-25,0.1351
2004-05-26,-2.5641
2004-05-27,-0.1385
2004-05-28,0.6241
2004-06-01,-1.9297
2004-06-02,0.1405
2004-06-03,-0.9123
2004-06-04,0.8499
2004-06-07,0.7022
2004-06-08,0.2789
2004-06-09,-1.9471
2004-06-10,-2.0567
