ticker,ECOM US Equity
2013-10-10,5.5387
2013-10-11,4.359
2013-10-14,-0.4946
2013-10-15,1.4361
2013-10-16,2.287
2013-10-17,4.3918
2013-10-18,-2.5752
2013-10-21,-4.4229
2013-10-22,-1.862
2013-10-23,2.6786
2013-10-24,1.712
2013-10-25,2.7251
2013-10-28,-2.3147
2013-10-29,-1.8637000000000001
2013-10-30,-7.2979
2013-10-31,2.0193
2013-11-01,0.7458
2013-11-04,-3.9863
2013-11-05,2.669
2013-11-06,13.1138
2013-11-07,-7.8141
2013-11-08,0.3601
2013-11-11,-2.3185000000000002
2013-11-12,4.8601
2013-11-13,2.9103
2013-11-14,-3.3778
2013-11-15,-0.2439
2013-11-18,-4.727
2013-11-19,-1.2546
2013-11-20,1.9636
2013-11-21,-0.5664
2013-11-22,-1.2817
2013-11-25,-1.558
2013-11-26,0.3517
2013-11-27,-0.0292
2013-11-29,0.2921
2013-12-02,0.0583
2013-12-03,5.2402
2013-12-04,0.249
2013-12-05,2.6766
2013-12-06,6.6649
2013-12-09,-2.318
2013-12-10,0.7738
2013-12-11,-2.2012
2013-12-12,-2.0152
2013-12-13,0.9081
2013-12-16,0.3706
2013-12-17,2.6898999999999997
2013-12-18,0.0257
2013-12-19,4.801
2013-12-20,4.2381
2013-12-23,0.9636
2013-12-24,0.3259
2013-12-26,-0.2088
2013-12-27,-3.3016
2013-12-30,-2.3082
2013-12-31,2.6581
2014-01-02,-1.7022
2014-01-03,0.0
2014-01-06,-0.9512
2014-01-07,5.8852
2014-01-08,-1.4884
2014-01-09,3.6119
2014-01-10,5.8100000000000005
2014-01-13,-0.6245
2014-01-14,-0.9317
2014-01-15,-3.2808
2014-01-16,3.8895999999999997
2014-01-17,4.9848
2014-01-21,-4.6444
2014-01-22,-1.3699
2014-01-23,2.2046
2014-01-24,0.2157
2014-01-27,-2.0663
2014-01-28,1.3187
2014-01-29,-4.9241
2014-01-30,-0.4791
2014-01-31,-0.5731
2014-02-03,-4.7498000000000005
2014-02-04,0.2179
2014-02-05,-4.2512
2014-02-06,1.0848
2014-02-07,3.6187
2014-02-10,-0.4817
2014-02-11,-3.8964
2014-02-12,-1.7628
2014-02-13,2.5378
2014-02-14,-1.55
2014-02-18,3.5042999999999997
2014-02-19,-1.4475
2014-02-20,-0.3734
2014-02-21,1.5992
2014-02-24,0.3443
2014-02-25,2.6961
2014-02-26,0.8353
2014-02-27,6.0118
2014-02-28,1.3173
2014-03-03,2.2918
2014-03-04,-0.4739
2014-03-05,5.8009
2014-03-06,0.1432
2014-03-07,-1.1032
2014-03-10,-5.536
2014-03-11,-1.0715
2014-03-12,-0.3316
2014-03-13,-1.0424
2014-03-14,-0.3362
2014-03-17,-0.1124
2014-03-18,0.1576
2014-03-19,0.1349
2014-03-20,-2.4467
2014-03-21,-4.0037
2014-03-24,-4.65
2014-03-25,-0.3519
2014-03-26,-6.5338
2014-03-27,-0.2699
2014-03-28,-0.1353
2014-03-31,2.2763999999999998
2014-04-01,0.0
2014-04-02,-4.4515
2014-04-03,-3.6606
2014-04-04,-9.9309
2014-04-07,-3.2918
2014-04-08,5.2214
2014-04-09,8.1658
2014-04-10,-9.3496
2014-04-11,-2.5945
2014-04-14,-3.5186
2014-04-15,3.5787
2014-04-16,1.1188
2014-04-17,-0.781
2014-04-21,0.3608
2014-04-22,4.9346
2014-04-23,-4.4223
2014-04-24,-3.7471
2014-04-25,-12.153
2014-04-28,-9.479800000000001
2014-04-29,11.2388
2014-04-30,0.421
2014-05-01,2.1341
2014-05-02,2.9851
2014-05-05,3.2971
2014-05-06,-12.9078
2014-05-07,-11.3975
2014-05-08,-1.1818
2014-05-09,1.5179
2014-05-12,6.3888
2014-05-13,-0.9796
2014-05-14,-6.2366
2014-05-15,-5.1376
2014-05-16,1.1605
2014-05-19,1.3862
2014-05-20,-1.7445
2014-05-21,-0.8637
2014-05-22,5.0339
2014-05-23,0.0
2014-05-27,4.1475
2014-05-28,0.0885
2014-05-29,-2.0336
2014-05-30,-6.4079
2014-06-02,-2.5554
2014-06-03,-2.3256
2014-06-04,-1.1651
2014-06-05,2.6653000000000002
2014-06-06,2.9455999999999998
2014-06-09,0.097
2014-06-10,-1.2597
2014-06-11,2.159
2014-06-12,1.7771
2014-06-13,-0.1416
2014-06-16,14.3195
2014-06-17,1.7363
2014-06-18,-4.7542
2014-06-19,-0.1706
2014-06-20,0.1709
2014-06-23,1.7490999999999999
2014-06-24,0.4193
2014-06-25,9.3111
2014-06-26,0.9931
2014-06-27,0.5673
2014-06-30,-0.865
2014-07-01,2.0486
2014-07-02,-3.3829000000000002
2014-07-03,-0.3463
2014-07-07,-5.8687000000000005
2014-07-08,-5.2912
2014-07-09,0.9095
2014-07-10,-0.6009
2014-07-11,4.5769
2014-07-14,0.0413
2014-07-15,-5.4065
2014-07-16,-4.712
2014-07-17,-3.1593
2014-07-18,2.3641
2014-07-21,-0.5081
2014-07-22,3.8068999999999997
2014-07-23,-3.7119999999999997
2014-07-24,8.5927
2014-07-25,-3.0368
2014-07-28,-1.7644
2014-07-29,4.3107
2014-07-30,4.3048
2014-07-31,-5.3652
2014-08-01,-3.7942
2014-08-04,5.2131
2014-08-05,-29.7286
2014-08-06,2.759
2014-08-07,-1.9093
2014-08-08,-1.2165
2014-08-11,-2.1552
2014-08-12,-2.832
2014-08-13,1.0363
2014-08-14,1.859
2014-08-15,-1.1328
2014-08-18,1.3367
2014-08-19,0.3769
2014-08-20,3.6921
2014-08-21,-2.5951
2014-08-22,2.8501
2014-08-25,-4.0964
2014-08-26,4.7739
2014-08-27,-1.3789
2014-08-28,-2.4316
2014-08-29,0.9346
2014-09-02,-1.2963
2014-09-03,-0.5629
2014-09-04,1.2579
2014-09-05,2.4224
2014-09-08,9.8848
2014-09-09,-5.0221
2014-09-10,6.6822
2014-09-11,0.8715
2014-09-12,-3.8877
2014-09-15,-7.2472
2014-09-16,1.4537
2014-09-17,2.0896
2014-09-18,1.5789
2014-09-19,-2.015
2014-09-22,-4.4066
2014-09-23,-1.9053
2014-09-24,2.6942
2014-09-25,-4.4539
2014-09-26,1.0856
2014-09-29,3.7903000000000002
2014-09-30,-0.1826
2014-10-01,-1.6463
2014-10-02,-0.8679
2014-10-03,2.9393000000000002
2014-10-06,-5.0425
2014-10-07,-6.6539
2014-10-08,0.7539
2014-10-09,-6.1905
2014-10-10,-3.9884
2014-10-13,-2.7946
2014-10-14,3.1857
2014-10-15,4.6687
2014-10-16,7.0504
2014-10-17,-5.914
2014-10-20,0.8571
2014-10-21,0.2125
2014-10-22,-4.5936
2014-10-23,3.1852
2014-10-24,-0.5025
2014-10-27,-0.938
2014-10-28,5.4625
2014-10-29,-2.0718
2014-10-30,-4.1608
2014-10-31,2.2075
2014-11-03,0.072
2014-11-04,-4.5324
2014-11-05,-8.3647
2014-11-06,0.3289
2014-11-07,46.3115
2014-11-10,2.7451
2014-11-11,0.8724
2014-11-12,1.4054
2014-11-13,0.7463
2014-11-14,-0.2646
2014-11-17,-4.2971
2014-11-18,1.3858
2014-11-19,-5.2488
2014-11-20,3.0006
2014-11-21,-2.1849
2014-11-24,3.0928
2014-11-25,-1.6667
2014-11-26,1.6949
2014-11-28,-2.2222
2014-12-01,-2.7273
2014-12-02,3.8551
2014-12-03,0.9561
2014-12-04,-0.3343
2014-12-05,9.1112
2014-12-08,-2.459
2014-12-09,4.3067
2014-12-10,0.7553
2014-12-11,0.2499
2014-12-12,-0.3988
2014-12-15,0.4505
2014-12-16,-1.8435000000000001
2014-12-17,4.7716
2014-12-18,0.2422
2014-12-19,6.2349
2014-12-22,-1.9108
2014-12-23,0.9276
2014-12-24,0.8732
2014-12-26,-0.0456
2014-12-29,-1.8232
2014-12-30,-1.2071
2014-12-31,1.4098
2015-01-02,-0.1854
2015-01-05,-3.8533
2015-01-06,-3.4766
2015-01-07,2.6513
2015-01-08,4.7271
2015-01-09,1.2099
2015-01-12,-2.7586
2015-01-13,-53.5225
2015-01-14,-0.4069
2015-01-15,-2.9622
2015-01-16,-1.2631999999999999
2015-01-20,-1.7058
2015-01-21,-1.1931
2015-01-22,-0.1098
2015-01-23,3.2967
2015-01-26,5.9574
2015-01-27,-4.0161
2015-01-28,-0.6276
2015-01-29,1.2631999999999999
2015-01-30,-1.4553
2015-02-02,0.9494
2015-02-03,-0.8359
2015-02-04,-2.7397
2015-02-05,1.9502000000000002
2015-02-06,-9.5643
2015-02-09,-2.2327
2015-02-10,5.2885
2015-02-11,3.4247
2015-02-12,0.0
2015-02-13,6.9536
2015-02-17,-2.1672
2015-02-18,3.481
2015-02-19,-1.7328999999999999
2015-02-20,1.556
2015-02-23,-3.5751
2015-02-24,3.3898
2015-02-25,-0.7172
2015-02-26,4.128
2015-02-27,-1.9822
2015-03-02,-0.3033
2015-03-03,-4.3611
2015-03-04,5.0901
2015-03-05,3.4309
2015-03-06,-4.7805
2015-03-09,-0.8197
2015-03-10,-2.5826000000000002
2015-03-11,1.4846
2015-03-12,0.627
2015-03-13,12.8764
2015-03-16,0.46
2015-03-17,2.1978
2015-03-18,1.6129
2015-03-19,0.8818
2015-03-20,-0.5245
2015-03-23,0.1757
2015-03-24,-5.614
2015-03-25,-2.2305
2015-03-26,-2.2814
2015-03-27,-3.5991999999999997
2015-03-30,1.3118
2015-03-31,-3.4861
2015-04-01,-1.9607999999999999
2015-04-02,0.6316
2015-04-06,0.7322
2015-04-07,5.0883
2015-04-08,-0.2964
2015-04-09,-2.8741
2015-04-10,1.0204
2015-04-13,0.0
2015-04-14,6.5657
2015-04-15,5.6872
2015-04-16,-1.3453
2015-04-17,0.0909
2015-04-20,-0.1817
2015-04-21,-5.0955
2015-04-22,0.8629
2015-04-23,5.1331
2015-04-24,-2.4412
2015-04-27,5.468
2015-04-28,-1.4938
2015-04-29,-3.3006
2015-04-30,-5.6273
2015-05-01,-3.4213
2015-05-04,1.417
2015-05-05,7.8842
2015-05-06,5.0879
2015-05-07,-3.6972
2015-05-08,-0.6399
2015-05-11,0.736
2015-05-12,-0.7306
2015-05-13,0.368
2015-05-14,1.6499000000000001
2015-05-15,-1.7133
2015-05-18,5.0459
2015-05-19,4.1048
2015-05-20,0.1678
2015-05-21,-0.2513
2015-05-22,-0.3359
2015-05-26,-1.2637
2015-05-27,-1.0239
2015-05-28,-1.8103
2015-05-29,-1.5803
2015-06-01,1.4273
2015-06-02,7.0361
2015-06-03,5.4232
2015-06-04,-4.2868
2015-06-05,4.8046
2015-06-08,-2.1756
2015-06-09,0.556
2015-06-10,0.8689
2015-06-11,-4.7768
2015-06-12,0.9868
2015-06-15,-1.3844
2015-06-16,-0.6606
2015-06-17,0.4988
2015-06-18,0.9098
2015-06-19,0.4098
2015-06-22,-0.1633
2015-06-23,3.843
2015-06-24,-0.8661
2015-06-25,-3.0977
2015-06-26,-0.3279
2015-06-29,-5.0164
2015-06-30,3.4632
2015-07-01,-3.1799
2015-07-02,-3.7165
2015-07-06,-3.9497
2015-07-07,0.0
2015-07-08,1.4019
2015-07-09,3.2258
2015-07-10,0.3571
2015-07-13,2.758
2015-07-14,2.5974
2015-07-15,-2.0253
2015-07-16,0.6029
2015-07-17,-2.9966
2015-07-20,-0.6178
2015-07-21,-0.0888
2015-07-22,1.7778
2015-07-23,-1.1354
2015-07-24,-1.4134
2015-07-27,-2.509
2015-07-28,-0.0919
2015-07-29,-1.3799000000000001
2015-07-30,-3.6381
2015-07-31,-2.3233
2015-08-03,-0.2973
2015-08-04,0.7952
2015-08-05,12.8205
2015-08-06,1.3112
2015-08-07,-0.4314
2015-08-10,1.9931
2015-08-11,-1.1895
2015-08-12,1.0318
2015-08-13,3.0638
2015-08-14,-0.0826
2015-08-17,-1.405
2015-08-18,-7.8793
2015-08-19,-4.6406
2015-08-20,-1.0496
2015-08-21,1.2536
2015-08-24,-6.381
2015-08-25,0.5086
2015-08-26,6.3765
2015-08-27,3.1399
2015-08-28,3.9668
2015-08-31,0.976
2015-09-01,-2.4605
2015-09-02,1.6216
2015-09-03,-2.5709
2015-09-04,-0.364
2015-09-08,2.1918
2015-09-09,0.0894
2015-09-10,-3.5714
2015-09-11,1.6667
2015-09-14,-1.7304
2015-09-15,0.0927
2015-09-16,0.0926
2015-09-17,2.9602
2015-09-18,0.8985
2015-09-21,-0.4452
2015-09-22,-1.3417
2015-09-23,-3.5358
2015-09-24,-3.4774
2015-09-25,-2.5316
2015-09-28,0.0
2015-09-29,-2.5974
2015-09-30,1.9487
2015-10-01,-6.2374
2015-10-02,5.2575
2015-10-05,3.6696999999999997
2015-10-06,-0.885
2015-10-07,2.5794
2015-10-08,-4.352
2015-10-09,0.4044
2015-10-12,-3.424
2015-10-13,-0.7299
2015-10-14,-1.2605
2015-10-15,0.8511
2015-10-16,-0.9494
2015-10-19,-0.5325
2015-10-20,1.1777
2015-10-21,-3.8095
2015-10-22,3.3003
2015-10-23,-1.1715
2015-10-26,-0.3233
2015-10-27,-2.1622
2015-10-28,0.221
2015-10-29,-1.5436
2015-10-30,-2.3516
2015-11-02,5.2752
2015-11-03,0.1089
2015-11-04,0.1088
2015-11-05,-1.1957
2015-11-06,44.9945
2015-11-09,1.4416
2015-11-10,0.0
2015-11-11,2.6178
2015-11-12,-3.3528000000000002
2015-11-13,4.2986
2015-11-16,1.3014999999999999
2015-11-17,-3.9257999999999997
2015-11-18,1.5602
2015-11-19,-1.9750999999999999
2015-11-20,-0.6716
2015-11-23,0.3757
2015-11-24,-0.2246
2015-11-25,-3.0758
2015-11-27,2.2446
2015-11-30,-0.757
2015-12-01,0.9153
2015-12-02,-0.3023
2015-12-03,-1.4405000000000001
2015-12-04,-0.4615
2015-12-07,0.4637
2015-12-08,3.0769
2015-12-09,0.3731
2015-12-10,1.2639
2015-12-11,-2.7166
2015-12-14,1.2075
2015-12-15,6.264
2015-12-16,1.8246
2015-12-17,-3.1702
2015-12-18,-2.2776
2015-12-21,-0.5827
2015-12-22,1.0256
2015-12-23,1.6679
2015-12-24,1.7118
2015-12-28,0.0701
2015-12-29,2.1023
2015-12-30,-1.5786
2015-12-31,-3.417
2016-01-04,-1.2995999999999999
2016-01-05,-0.7315
2016-01-06,-0.4422
2016-01-07,-7.3279
2016-01-08,3.3546
2016-01-11,2.1638
2016-01-12,0.0756
2016-01-13,-6.3492
2016-01-14,2.0985
2016-01-15,-0.6324
2016-01-19,-2.864
2016-01-20,3.9312
2016-01-21,-3.3885
2016-01-22,2.1207
2016-01-25,-1.278
2016-01-26,-1.9417
2016-01-27,-4.3729
2016-01-28,0.4314
2016-01-29,5.0687
2016-02-01,2.1259
2016-02-02,-4.7238
2016-02-03,-3.8655
2016-02-04,3.3217
2016-02-05,-1.692
2016-02-08,-6.7126
2016-02-09,-0.6458
2016-02-10,2.4141
2016-02-11,3.7171
2016-02-12,-0.6119
2016-02-16,-1.5831
2016-02-17,4.2002
2016-02-18,-3.6878
2016-02-19,-1.7809
2016-02-22,0.0
2016-02-23,-3.5358
2016-02-24,1.5977000000000001
2016-02-25,0.185
2016-02-26,0.6464
2016-02-29,-2.4771
2016-03-01,1.1289
2016-03-02,4.9302
2016-03-03,2.305
2016-03-04,3.1196
2016-03-07,1.5966
2016-03-08,-0.7444
2016-03-09,0.3333
2016-03-10,-5.1495
2016-03-11,-3.7653
2016-03-14,-1.1829
2016-03-15,-3.9595000000000002
2016-03-16,3.4516
2016-03-17,0.9268
2016-03-18,-1.6529
2016-03-21,-2.8011
2016-03-22,5.0913
2016-03-23,-4.7532
2016-03-24,0.5758
2016-03-28,1.2405
2016-03-29,3.2988
2016-03-30,2.9196999999999997
2016-03-31,-0.266
2016-04-01,0.0889
2016-04-04,-0.6217
2016-04-05,4.1108
2016-04-06,1.5451000000000001
2016-04-07,-1.0144
2016-04-08,1.1102
2016-04-11,-0.5912
2016-04-12,2.4638999999999998
2016-04-13,2.7363
2016-04-14,1.1299
2016-04-15,-0.2394
2016-04-18,-0.08
2016-04-19,0.2402
2016-04-20,-1.6773
2016-04-21,0.5686
2016-04-22,-0.727
2016-04-25,2.2782999999999998
2016-04-26,-0.5569
2016-04-27,1.12
2016-04-28,-0.3956
2016-04-29,-1.0326
2016-05-02,1.6051
2016-05-03,-1.5008
2016-05-04,0.2406
2016-05-05,0.72
2016-05-06,-1.0326
2016-05-09,1.5249000000000001
2016-05-10,0.4743
2016-05-11,-1.0228
2016-05-12,-1.5103
2016-05-13,-1.3721
2016-05-16,1.3093
2016-05-17,-6.1389
2016-05-18,2.5818
2016-05-19,-2.8523
2016-05-20,2.7634
2016-05-23,-0.7563
2016-05-24,4.9958
2016-05-25,-1.129
2016-05-26,-0.4078
2016-05-27,0.4914
2016-05-31,1.0594999999999999
2016-06-01,2.0968
2016-06-02,-0.237
2016-06-03,5.7007
2016-06-06,1.2734
2016-06-07,5.3254
2016-06-08,1.264
2016-06-09,-1.8031000000000001
2016-06-10,-1.6242999999999999
2016-06-13,-0.4307
2016-06-14,0.3605
2016-06-15,3.3045999999999998
2016-06-16,0.5563
2016-06-17,-1.8672
2016-06-20,2.3961
2016-06-21,0.7571
2016-06-22,0.4098
2016-06-23,1.0204
2016-06-24,-4.7811
2016-06-27,-4.1018
2016-06-28,0.8112
2016-06-29,2.2677
2016-06-30,3.6481
2016-07-01,0.5521
2016-07-05,-1.9904
2016-07-06,1.6106
2016-07-07,0.6892
2016-07-08,1.5058
2016-07-11,2.8321
2016-07-12,0.1967
2016-07-13,-1.9634
2016-07-14,3.004
2016-07-15,1.5554000000000001
2016-07-18,-0.4467
2016-07-19,-1.6667
2016-07-20,1.6297000000000001
2016-07-21,-2.4375
2016-07-22,0.8547
2016-07-25,-0.1956
2016-07-26,2.4167
2016-07-27,-0.7015
2016-07-28,0.578
2016-07-29,0.6386
2016-08-01,-1.6497000000000002
2016-08-02,-1.1613
2016-08-03,1.893
2016-08-04,0.6406
2016-08-05,-14.1311
2016-08-08,-3.2617
2016-08-09,0.4598
2016-08-10,0.9916
2016-08-11,-0.9063
2016-08-12,-1.1433
2016-08-15,-0.6939
2016-08-16,-1.3199
2016-08-17,-2.7537000000000003
2016-08-18,1.7799
2016-08-19,-2.2258
2016-08-22,-1.7886
2016-08-23,0.9934
2016-08-24,2.623
2016-08-25,-2.3163
2016-08-26,3.5159000000000002
2016-08-29,-0.8689
2016-08-30,-1.5139
2016-08-31,0.7282
2016-09-01,0.0803
2016-09-02,0.8026
2016-09-06,-0.5573
2016-09-07,0.5604
2016-09-08,-1.8312
2016-09-09,-2.1898
2016-09-12,1.1609
2016-09-13,-2.7049
2016-09-14,-1.6007
2016-09-15,3.4247
2016-09-16,0.745
2016-09-19,-1.3147
2016-09-20,2.2481
2016-09-21,0.2443
2016-09-22,2.0309
2016-09-23,-0.3185
2016-09-26,-1.9968
2016-09-27,1.5485
2016-09-28,-0.4013
2016-09-29,-0.8864
2016-09-30,5.122
2016-10-03,-0.5414
2016-10-04,-0.2333
2016-10-05,-1.1691
2016-10-06,-0.5521
2016-10-07,-2.1412
2016-10-10,2.6742
2016-10-11,-2.9992
2016-10-12,-0.4068
2016-10-13,-2.2059
2016-10-14,0.1671
2016-10-17,-2.8357
2016-10-18,0.8584
2016-10-19,-1.7021
2016-10-20,-0.8658
2016-10-21,-0.8734
2016-10-24,-1.7621
2016-10-25,0.4484
2016-10-26,-1.7856999999999998
2016-10-27,-3.1818
2016-10-28,2.8169
2016-10-31,0.4566
2016-11-01,2.2727
2016-11-02,-4.8889
2016-11-03,-1.8692
2016-11-04,12.857099999999999
2016-11-07,6.3291
2016-11-08,-4.3651
2016-11-09,3.3195
2016-11-10,5.6225000000000005
2016-11-11,4.5626999999999995
2016-11-14,1.0909
2016-11-15,-1.7986
2016-11-16,1.4652
2016-11-17,0.722
2016-11-18,2.1505
2016-11-21,1.0526
2016-11-22,2.4306
2016-11-23,-1.6949
2016-11-25,2.4138
2016-11-28,-3.0303
2016-11-29,0.3472
2016-11-30,-0.346
2016-12-01,-4.8611
2016-12-02,2.5547
2016-12-05,1.7793999999999999
2016-12-06,1.3986
2016-12-07,-1.0345
2016-12-08,4.5296
2016-12-09,1.0
2016-12-12,-2.6403
2016-12-13,4.0678
2016-12-14,-0.3257
2016-12-15,0.6536
2016-12-16,-3.5714
2016-12-19,3.367
2016-12-20,0.0
2016-12-21,-1.9544000000000001
2016-12-22,-0.9967
2016-12-23,0.3356
2016-12-27,-0.3344
2016-12-28,-2.0134
2016-12-29,0.3425
2016-12-30,-2.0478
2017-01-03,-0.6969
2017-01-04,1.7544
2017-01-05,0.6897
2017-01-06,1.0274
2017-01-09,-1.0169
2017-01-10,2.0548
2017-01-11,0.6711
2017-01-12,-3.0
2017-01-13,2.4055
2017-01-17,-3.0201
2017-01-18,2.4221
2017-01-19,-2.7027
2017-01-20,-1.0417
2017-01-23,2.4561
2017-01-24,1.3699
2017-01-25,-0.6757
2017-01-26,-0.3401
2017-01-27,-3.0717
2017-01-30,-3.169
2017-01-31,0.7273
2017-02-01,0.361
2017-02-02,2.518
2017-02-03,-0.3509
2017-02-06,-4.2254
2017-02-07,-0.3676
2017-02-08,-1.476
2017-02-09,6.7416
2017-02-10,-23.8596
2017-02-13,0.4608
2017-02-14,-0.9174
2017-02-15,-1.3889
2017-02-16,-0.939
2017-02-17,6.1611
2017-02-21,-1.7856999999999998
2017-02-22,-1.8182
2017-02-23,-1.8519
2017-02-24,5.1887
2017-02-27,-3.5874
2017-02-28,0.0
2017-03-01,-0.9302
2017-03-02,3.2864
2017-03-03,-3.1818
2017-03-06,-2.8169
2017-03-07,4.3478
2017-03-08,-2.3148
2017-03-09,-0.9479
2017-03-10,0.0
2017-03-13,0.9569
2017-03-14,-0.4739
2017-03-15,1.4285999999999999
2017-03-16,3.2864
2017-03-17,0.4545
2017-03-20,-1.3575
2017-03-21,-1.3761
2017-03-22,-0.4651
2017-03-23,0.4673
2017-03-24,0.9302
2017-03-27,-0.4608
2017-03-28,-1.3889
2017-03-29,3.2864
2017-03-30,1.3636
2017-03-31,0.0
2017-04-03,-2.2422
2017-04-04,0.4587
2017-04-05,-0.4566
2017-04-06,1.8349
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,1.8018
2017-04-12,-1.3274
2017-04-13,1.3453
2017-04-17,1.3274
2017-04-18,-0.8734
2017-04-19,0.0
2017-04-20,3.5242
2017-04-21,0.0
2017-04-24,-0.8511
2017-04-25,0.4292
2017-04-26,0.8547
2017-04-27,-0.4237
2017-04-28,0.4255
2017-05-01,0.4237
2017-05-02,0.4219
2017-05-03,-0.8403
2017-05-04,0.0
2017-05-05,-2.5423999999999998
2017-05-08,2.6087
2017-05-09,-1.6949
2017-05-10,2.1552
2017-05-11,-1.2658
2017-05-12,2.9915000000000003
2017-05-15,-2.0747
2017-05-16,-2.1186
2017-05-17,-0.8658
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.4367
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,-0.4348
2017-05-31,-0.4367
2017-06-01,5.2632
2017-06-02,-0.8333
2017-06-05,2.1008
2017-06-06,-0.823
2017-06-07,0.0
2017-06-08,1.2448
2017-06-09,-2.459
2017-06-12,-1.2605
2017-06-13,-0.4255
2017-06-14,0.4274
2017-06-15,0.0
2017-06-16,-1.2766
2017-06-19,0.0
2017-06-20,-0.8621
2017-06-21,-0.4348
2017-06-22,0.8734
2017-06-23,0.8658
2017-06-26,-0.8584
2017-06-27,-0.8658
2017-06-28,1.31
2017-06-29,-0.8621
2017-06-30,0.4348
2017-07-03,0.8658
2017-07-05,-1.2876
2017-07-06,-0.4348
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,1.31
2017-07-12,-1.2931
2017-07-13,-0.4367
2017-07-14,-0.8772
2017-07-17,-2.2124
2017-07-18,0.0
2017-07-19,1.3575
2017-07-20,-0.8929
2017-07-21,-2.7027
2017-07-24,-1.8519
2017-07-25,1.4151
2017-07-26,0.0
2017-07-27,-3.7209
2017-07-28,0.4831
2017-07-31,0.9615
2017-08-01,4.2857
2017-08-02,-5.4795
2017-08-03,-0.9662
2017-08-04,-1.561
2017-08-07,-0.3964
2017-08-08,0.995
2017-08-09,-1.9704000000000002
2017-08-10,-1.005
2017-08-11,6.0914
2017-08-14,1.9139
2017-08-15,-3.2864
2017-08-16,-2.4272
2017-08-17,-1.4925
2017-08-18,0.5051
2017-08-21,-1.005
2017-08-22,2.0305
2017-08-23,-0.4975
2017-08-24,-1.0
2017-08-25,-0.5051
2017-08-28,2.0305
2017-08-29,4.9751
2017-08-30,2.3697
2017-08-31,7.4074
2017-09-01,-0.431
2017-09-05,-0.4329
2017-09-06,0.0
2017-09-07,0.4348
2017-09-08,-1.7316
2017-09-11,-0.8811
2017-09-12,-1.3333
2017-09-13,-0.9009
2017-09-14,-0.9091
2017-09-15,5.9633
2017-09-18,1.7316
2017-09-19,-0.8511
2017-09-20,-1.7167
2017-09-21,0.0
2017-09-22,-2.6201
2017-09-25,-1.3453
2017-09-26,-0.9091
2017-09-27,3.6696999999999997
2017-09-28,1.7699
2017-09-29,0.0
2017-10-02,3.0435
2017-10-03,0.4219
2017-10-04,1.2605
2017-10-05,0.4149
2017-10-06,0.0
