ticker,TRUP US Equity
2014-12-04,-1.3536000000000001
2014-12-05,0.1715
2014-12-08,-3.0822
2014-12-09,-0.1767
2014-12-10,-2.4779
2014-12-11,0.1815
2014-12-12,-2.7174
2014-12-15,-0.1862
2014-12-16,-0.1866
2014-12-17,3.9252000000000002
2014-12-18,4.1367
2014-12-19,7.5993
2014-12-22,4.4944
2014-12-23,4.4547
2014-12-24,-0.1471
2014-12-26,1.0309
2014-12-29,1.7492999999999999
2014-12-30,-2.149
2014-12-31,1.4641
2015-01-02,3.6075
2015-01-05,-4.4568
2015-01-06,-1.4577
2015-01-07,2.9586
2015-01-08,1.5805
2015-01-09,2.4045
2015-01-12,2.7624
2015-01-13,1.4785
2015-01-14,-2.1192
2015-01-15,1.0825
2015-01-16,-1.071
2015-01-20,2.4356999999999998
2015-01-21,-1.0568
2015-01-22,1.3351
2015-01-23,-0.9223
2015-01-26,-2.1277
2015-01-27,-1.7663
2015-01-28,-0.1383
2015-01-29,0.4155
2015-01-30,-2.069
2015-02-02,-2.2535
2015-02-03,-2.3055
2015-02-04,2.3599
2015-02-05,4.611
2015-02-06,-2.6170999999999998
2015-02-09,-5.2334
2015-02-10,3.1343
2015-02-11,2.6048999999999998
2015-02-12,1.6925
2015-02-13,-0.5548
2015-02-17,1.2551999999999999
2015-02-18,6.4738
2015-02-19,2.0699
2015-02-20,1.2674
2015-02-23,-1.0013
2015-02-24,-0.3793
2015-02-25,-1.1421000000000001
2015-02-26,-0.8986
2015-02-27,-1.4249
2015-03-02,6.0447
2015-03-03,0.8674
2015-03-04,-0.2457
2015-03-05,-1.4778
2015-03-06,-0.125
2015-03-09,0.2503
2015-03-10,-0.3745
2015-03-11,0.1253
2015-03-12,0.3755
2015-03-13,-1.8702999999999999
2015-03-16,1.5248
2015-03-17,-0.5006
2015-03-18,0.0
2015-03-19,-1.6352
2015-03-20,5.4987
2015-03-23,1.9394
2015-03-24,0.7134
2015-03-25,-1.6529
2015-03-26,-0.6002
2015-03-27,0.3623
2015-03-30,-2.2864
2015-03-31,-1.4778
2015-04-01,0.625
2015-04-02,-0.8696
2015-04-06,1.8797000000000001
2015-04-07,0.861
2015-04-08,0.2439
2015-04-09,0.0
2015-04-10,1.4599
2015-04-13,0.7194
2015-04-14,-1.9048
2015-04-15,1.5777
2015-04-16,0.0
2015-04-17,-2.0311
2015-04-20,-0.9756
2015-04-21,-0.2463
2015-04-22,0.9877
2015-04-23,1.467
2015-04-24,-2.5301
2015-04-27,0.0
2015-04-28,0.3708
2015-04-29,-3.3251
2015-04-30,-5.6051
2015-05-01,4.4534
2015-05-04,2.1964
2015-05-05,0.885
2015-05-06,0.7519
2015-05-07,0.0
2015-05-08,2.3632
2015-05-11,-1.8226
2015-05-12,-0.495
2015-05-13,-0.7463
2015-05-14,3.2580999999999998
2015-05-15,-0.7282
2015-05-18,0.0
2015-05-19,1.8336999999999999
2015-05-20,-0.8403
2015-05-21,0.3632
2015-05-22,0.4825
2015-05-26,-0.3601
2015-05-27,0.9639
2015-05-28,0.716
2015-05-29,-0.7109
2015-06-01,-0.1193
2015-06-02,-0.8363
2015-06-03,0.0
2015-06-04,-3.4939999999999998
2015-06-05,0.3745
2015-06-08,-0.4975
2015-06-09,0.5
2015-06-10,1.3682
2015-06-11,-0.1227
2015-06-12,-0.2457
2015-06-15,2.2167
2015-06-16,2.2892
2015-06-17,-0.3534
2015-06-18,-0.3546
2015-06-19,-1.3049
2015-06-22,1.5625
2015-06-23,0.5917
2015-06-24,-0.3529
2015-06-25,0.0
2015-06-26,-1.2987
2015-06-29,-2.0335
2015-06-30,0.6105
2015-07-01,1.2136
2015-07-02,-1.0791
2015-07-06,-3.0303
2015-07-07,0.0
2015-07-08,0.375
2015-07-09,1.7435
2015-07-10,-0.4896
2015-07-13,2.8289999999999997
2015-07-14,0.8373
2015-07-15,-0.1186
2015-07-16,0.2375
2015-07-17,2.2512
2015-07-20,-2.6651
2015-07-21,1.0714
2015-07-22,-0.2356
2015-07-23,-0.1181
2015-07-24,-8.0378
2015-07-27,-1.671
2015-07-28,-1.3072
2015-07-29,0.2649
2015-07-30,1.0568
2015-07-31,0.915
2015-08-03,0.7772
2015-08-04,-2.4422
2015-08-05,10.8037
2015-08-06,-3.0916
2015-08-07,-1.5951
2015-08-10,2.2444
2015-08-11,1.4634
2015-08-12,3.0048
2015-08-13,-1.0502
2015-08-14,-0.4717
2015-08-17,-0.3555
2015-08-18,-4.5184
2015-08-19,-3.2379
2015-08-20,-9.7812
2015-08-21,2.8531
2015-08-24,-2.4965
2015-08-25,-0.4267
2015-08-26,4.1429
2015-08-27,-1.0974
2015-08-28,-0.8322
2015-08-31,-2.0979
2015-09-01,-2.4286
2015-09-02,5.1245
2015-09-03,1.1142
2015-09-04,-0.9642
2015-09-08,3.7552
2015-09-09,-0.2681
2015-09-10,3.2258
2015-09-11,1.0417
2015-09-14,3.2216
2015-09-15,-3.6205
2015-09-16,1.4249
2015-09-17,4.2146
2015-09-18,-1.2255
2015-09-21,1.2407
2015-09-22,0.7353
2015-09-23,-0.8516
2015-09-24,0.8589
2015-09-25,0.365
2015-09-28,-2.4242
2015-09-29,-4.2236
2015-09-30,-2.0752
2015-10-01,-0.3974
2015-10-02,0.6649
2015-10-05,0.9247
2015-10-06,-4.3194
2015-10-07,3.8304
2015-10-08,1.8445
2015-10-09,-0.9056
2015-10-12,0.2611
2015-10-13,-2.474
2015-10-14,0.1335
2015-10-15,2.0
2015-10-16,-4.8366
2015-10-19,-0.8242
2015-10-20,1.385
2015-10-21,-5.6011
2015-10-22,0.2894
2015-10-23,-1.0101
2015-10-26,-0.7289
2015-10-27,-2.4963
2015-10-28,-3.6145
2015-10-29,0.0
2015-10-30,2.6563
2015-11-02,6.5449
2015-11-03,-0.4286
2015-11-04,7.4605
2015-11-05,-0.9346
2015-11-06,0.2695
2015-11-09,2.0161
2015-11-10,-1.3175
2015-11-11,-3.2043
2015-11-12,1.2414
2015-11-13,-0.9537
2015-11-16,0.1376
2015-11-17,1.7856999999999998
2015-11-18,2.2942
2015-11-19,0.5277
2015-11-20,-0.9186
2015-11-23,7.5497
2015-11-24,2.2167
2015-11-25,-1.3253
2015-11-27,-1.3431
2015-11-30,1.2376
2015-12-01,3.5452
2015-12-02,0.4723
2015-12-03,-0.7051
2015-12-04,2.1302
2015-12-07,0.0
2015-12-08,0.8111
2015-12-09,0.0
2015-12-10,-0.1149
2015-12-11,-5.5236
2015-12-14,0.8526
2015-12-15,2.0531
2015-12-16,0.4734
2015-12-17,0.0
2015-12-18,0.4711
2015-12-21,4.6893
2015-12-22,1.1198
2015-12-23,3.876
2015-12-24,0.8529
2015-12-28,2.537
2015-12-29,1.5464
2015-12-30,0.5076
2015-12-31,-1.4141
2016-01-04,-4.7131
2016-01-05,-0.3226
2016-01-06,-3.7756
2016-01-07,-3.3632
2016-01-08,-1.3921000000000001
2016-01-11,2.2353
2016-01-12,-2.3015
2016-01-13,-2.8269
2016-01-14,1.2121
2016-01-15,-2.2754
2016-01-19,-3.799
2016-01-20,2.1656
2016-01-21,0.0
2016-01-22,-0.2494
2016-01-25,-2.25
2016-01-26,2.3018
2016-01-27,-1.5
2016-01-28,2.0305
2016-01-29,3.3582
2016-02-01,-0.1203
2016-02-02,-0.4819
2016-02-03,3.632
2016-02-04,1.5187
2016-02-05,-1.3809
2016-02-08,-0.7001
2016-02-09,1.4101
2016-02-10,-1.5064
2016-02-11,-1.5293999999999999
2016-02-12,15.1732
2016-02-16,0.2075
2016-02-17,0.7246
2016-02-18,-2.4666
2016-02-19,-1.0537
2016-02-22,-2.2364
2016-02-23,-5.1198
2016-02-24,2.1814
2016-02-25,1.9101
2016-02-26,0.882
2016-02-29,-0.765
2016-03-01,4.2952
2016-03-02,0.4224
2016-03-03,0.8412
2016-03-04,-1.4599
2016-03-07,0.4233
2016-03-08,-0.4215
2016-03-09,0.2116
2016-03-10,0.4224
2016-03-11,1.8927
2016-03-14,-0.7224
2016-03-15,-1.6632
2016-03-16,0.5285
2016-03-17,-0.2103
2016-03-18,0.9484
2016-03-21,-1.2526
2016-03-22,0.4228
2016-03-23,-1.5789
2016-03-24,0.107
2016-03-28,-0.7479
2016-03-29,4.0904
2016-03-30,-0.3102
2016-03-31,2.1784
2016-04-01,-1.4213
2016-04-04,-0.5149
2016-04-05,-1.0352
2016-04-06,0.523
2016-04-07,-0.7284
2016-04-08,0.5241
2016-04-11,1.9811999999999999
2016-04-12,1.5337
2016-04-13,7.7543
2016-04-14,9.4393
2016-04-15,-0.3416
2016-04-18,1.8852
2016-04-19,1.4298
2016-04-20,1.6583999999999999
2016-04-21,0.8157
2016-04-22,1.6181
2016-04-25,-1.3535
2016-04-26,4.0355
2016-04-27,-1.7843
2016-04-28,-0.7899
2016-04-29,-0.7166
2016-05-02,0.6415
2016-05-03,0.1594
2016-05-04,1.3524
2016-05-05,0.0785
2016-05-06,12.9412
2016-05-09,5.2083
2016-05-10,-0.5941
2016-05-11,1.4607999999999999
2016-05-12,3.0759
2016-05-13,0.0
2016-05-16,-0.9524
2016-05-17,-5.9615
2016-05-18,3.6128
2016-05-19,1.7105000000000001
2016-05-20,2.9754
2016-05-23,-1.3819
2016-05-24,-0.3185
2016-05-25,0.7668
2016-05-26,-4.1218
2016-05-27,-2.5132
2016-05-31,2.578
2016-06-01,-5.0265
2016-06-02,-3.6908
2016-06-03,-0.3615
2016-06-06,-3.1205
2016-06-07,-1.2734
2016-06-08,0.7587
2016-06-09,-2.6355
2016-06-10,-0.5414
2016-06-13,-1.4774
2016-06-14,3.9463
2016-06-15,-1.2908
2016-06-16,-0.1538
2016-06-17,-0.6163
2016-06-20,-1.0853
2016-06-21,2.1944
2016-06-22,-0.9969
2016-06-23,0.8521
2016-06-24,-1.3057
2016-06-27,-2.1012
2016-06-28,1.1129
2016-06-29,2.4371
2016-06-30,1.6884000000000001
2016-07-01,2.0377
2016-07-05,1.4053
2016-07-06,3.3552
2016-07-07,0.7763
2016-07-08,3.5014
2016-07-11,-2.6387
2016-07-12,-1.2509000000000001
2016-07-13,1.0556
2016-07-14,0.4875
2016-07-15,1.8018
2016-07-18,3.5398
2016-07-19,0.8547
2016-07-20,-0.7171
2016-07-21,0.3283
2016-07-22,1.178
2016-07-25,-1.7464
2016-07-26,-0.5925
2016-07-27,-1.3907
2016-07-28,0.2686
2016-07-29,1.0047
2016-08-01,0.0
2016-08-02,4.244
2016-08-03,-4.3257
2016-08-04,-0.266
2016-08-05,-0.0667
2016-08-08,-0.2668
2016-08-09,0.4013
2016-08-10,-0.2665
2016-08-11,-0.1336
2016-08-12,-1.9398
2016-08-15,1.4325
2016-08-16,0.7397
2016-08-17,-1.2016
2016-08-18,0.8784
2016-08-19,-1.4735
2016-08-22,1.0197
2016-08-23,-1.0767
2016-08-24,0.0
2016-08-25,1.2245
2016-08-26,0.2016
2016-08-29,-0.8048
2016-08-30,1.6227
2016-08-31,0.0
2016-09-01,-0.1331
2016-09-02,0.1999
2016-09-06,0.9309
2016-09-07,0.7246
2016-09-08,4.4474
2016-09-09,0.6262
2016-09-12,4.7293
2016-09-13,-1.0695000000000001
2016-09-14,0.8408
2016-09-15,0.0
2016-09-16,-3.0971
2016-09-19,0.3073
2016-09-20,-1.1029
2016-09-21,3.7175000000000002
2016-09-22,1.135
2016-09-23,-1.8901
2016-09-26,-1.7459
2016-09-27,2.451
2016-09-28,0.8971
2016-09-29,-2.9046
2016-09-30,3.1746
2016-10-03,-2.3077
2016-10-04,-2.7256
2016-10-05,-0.4981
2016-10-06,0.5632
2016-10-07,-0.1867
2016-10-10,1.5586
2016-10-11,-1.3505
2016-10-12,-0.4978
2016-10-13,-0.2502
2016-10-14,3.5737
2016-10-17,1.8765
2016-10-18,-2.3173
2016-10-19,-1.5815000000000001
2016-10-20,0.2472
2016-10-21,-1.2947
2016-10-24,1.624
2016-10-25,0.2459
2016-10-26,-0.4905
2016-10-27,0.0
2016-10-28,-1.3555
2016-10-31,1.1243
2016-11-01,-3.8913
2016-11-02,-3.9846
2016-11-03,0.2008
2016-11-04,0.6012
2016-11-07,-1.6600000000000001
2016-11-08,-0.4051
2016-11-09,4.7458
2016-11-10,4.5306999999999995
2016-11-11,6.3777
2016-11-14,-2.4447
2016-11-15,-1.432
2016-11-16,-0.1211
2016-11-17,1.5152
2016-11-18,-0.597
2016-11-21,0.4805
2016-11-22,1.5541
2016-11-23,-1.4126
2016-11-25,-0.1194
2016-11-28,0.777
2016-11-29,0.1779
2016-11-30,-1.421
2016-12-01,-0.961
2016-12-02,-5.8217
2016-12-05,2.1249
2016-12-06,-1.3241
2016-12-07,0.0639
2016-12-08,1.2771
2016-12-09,3.5939
2016-12-12,0.4869
2016-12-13,-1.6959
2016-12-14,-2.0333
2016-12-15,0.566
2016-12-16,-1.3759000000000001
2016-12-19,-1.078
2016-12-20,2.6923
2016-12-21,-1.5605
2016-12-22,-0.2536
2016-12-23,-0.5086
2016-12-27,0.9585
2016-12-28,-0.9494
2016-12-29,0.8946
2016-12-30,-1.7099
2017-01-03,1.0954
2017-01-04,1.3384
2017-01-05,-0.0629
2017-01-06,1.1328
2017-01-09,-2.178
2017-01-10,-3.0534
2017-01-11,-3.5433
2017-01-12,-4.1497
2017-01-13,1.1356
2017-01-17,-2.386
2017-01-18,1.0784
2017-01-19,-0.9957
2017-01-20,2.227
2017-01-23,1.4758
2017-01-24,4.0166
2017-01-25,3.1957
2017-01-26,2.2580999999999998
2017-01-27,2.082
2017-01-30,-1.2361
2017-01-31,0.0626
2017-02-01,0.6879
2017-02-02,-0.1863
2017-02-03,2.2402
2017-02-06,-0.0609
2017-02-07,-0.3654
2017-02-08,-0.6112
2017-02-09,3.567
2017-02-10,0.0
2017-02-13,-2.019
2017-02-14,0.1818
2017-02-15,2.7828
2017-02-16,-3.4726
2017-02-17,-1.6463
2017-02-21,-0.434
2017-02-22,-0.3736
2017-02-23,1.125
2017-02-24,0.5562
2017-02-27,-3.4419
2017-02-28,-1.0185
2017-03-01,-0.0643
2017-03-02,-1.3514
2017-03-03,-1.696
2017-03-06,-1.9907
2017-03-07,-1.7603
2017-03-08,-1.8608
2017-03-09,0.0702
2017-03-10,-0.5614
2017-03-13,0.2117
2017-03-14,0.1408
2017-03-15,1.0549
2017-03-16,2.7836
2017-03-17,0.1354
2017-03-20,0.4057
2017-03-21,-1.3468
2017-03-22,-2.7304
2017-03-23,1.0526
2017-03-24,-0.2083
2017-03-27,-1.1134
2017-03-28,0.0
2017-03-29,-0.0704
2017-03-30,-0.2113
2017-03-31,0.3529
2017-04-03,1.1955
2017-04-04,0.6254
2017-04-05,-0.3453
2017-04-06,2.1483
2017-04-07,0.4749
2017-04-10,-0.3376
2017-04-11,-0.0678
2017-04-12,-0.678
2017-04-13,-1.2969
2017-04-17,-0.0692
2017-04-18,1.2457
2017-04-19,0.6835
2017-04-20,0.7468
2017-04-21,3.3693
2017-04-24,0.6519
2017-04-25,1.6839
2017-04-26,0.5732
2017-04-27,0.5066
2017-04-28,0.126
2017-05-01,2.2656
2017-05-02,1.4154
2017-05-03,-0.4854
2017-05-04,9.5732
2017-05-05,-5.3422
2017-05-08,-1.117
2017-05-09,-1.0702
2017-05-10,-0.4808
2017-05-11,-0.4831
2017-05-12,2.1845
2017-05-15,0.5344
2017-05-16,0.0591
2017-05-17,-0.8264
2017-05-18,1.4881
2017-05-19,-1.173
2017-05-22,0.5935
2017-05-23,0.177
2017-05-24,0.2356
2017-05-25,0.9401
2017-05-26,9.6042
2017-05-30,6.479
2017-05-31,1.4464000000000001
2017-06-01,3.0973
2017-06-02,3.2904
2017-06-05,-0.831
2017-06-06,-2.3743
2017-06-07,1.8121
2017-06-08,0.2342
2017-06-09,0.0935
2017-06-12,-0.4669
2017-06-13,-0.6098
2017-06-14,-1.227
2017-06-15,-0.6211
2017-06-16,-1.5385
2017-06-19,0.4395
2017-06-20,1.2154
2017-06-21,1.0567
2017-06-22,0.9981
2017-06-23,4.9412
2017-06-26,1.435
2017-06-27,0.0442
2017-06-28,2.342
2017-06-29,-3.4542
2017-06-30,0.0894
2017-07-03,0.134
2017-07-05,-0.0446
2017-07-06,-0.7589
2017-07-07,-0.135
2017-07-10,-0.6306
2017-07-11,0.2267
2017-07-12,3.754
2017-07-13,-0.0436
2017-07-14,-0.785
2017-07-17,-0.2637
2017-07-18,-0.3085
2017-07-19,0.1326
2017-07-20,-1.5453000000000001
2017-07-21,0.852
2017-07-24,5.558
2017-07-25,-0.0842
2017-07-26,-0.1686
2017-07-27,4.0541
2017-07-28,-1.0958
2017-07-31,-2.2569
2017-08-01,-2.183
2017-08-02,2.4464
2017-08-03,-2.6393
2017-08-04,-0.3873
2017-08-07,-1.1231
2017-08-08,-0.3495
2017-08-09,-0.9206
2017-08-10,-0.885
2017-08-11,0.4464
2017-08-14,1.6444
2017-08-15,-1.3118
2017-08-16,-0.0443
2017-08-17,-1.2854999999999999
2017-08-18,-0.7634
2017-08-21,0.543
2017-08-22,2.0252
2017-08-23,0.3088
2017-08-24,-2.0668
2017-08-25,-1.841
2017-08-28,3.5682
2017-08-29,-0.6184
2017-08-30,-1.0222
2017-08-31,-1.7511999999999999
2017-09-01,-0.7541
2017-09-05,-2.4177
2017-09-06,-0.1416
2017-09-07,-0.7561
2017-09-08,4.619
2017-09-11,2.5489
2017-09-12,-0.8877
2017-09-13,1.7913000000000001
2017-09-14,0.5719
2017-09-15,1.7498
2017-09-18,-0.5159
2017-09-19,0.4754
2017-09-20,1.0753
2017-09-21,0.766
2017-09-22,-0.1267
2017-09-25,2.6216
2017-09-26,4.7384
2017-09-27,5.9402
2017-09-28,-1.8938000000000001
2017-09-29,-0.0379
2017-10-02,-1.2495
2017-10-03,2.8758
2017-10-04,4.4353
2017-10-05,-3.3547000000000002
2017-10-06,-0.1108
2017-10-09,0.7394
2017-10-10,3.1927
2017-10-11,-0.2489
2017-10-12,0.0713
2017-10-13,-0.6413
2017-10-16,0.502
2017-10-17,-0.0357
2017-10-18,0.6067
2017-10-19,0.7095
2017-10-20,0.3875
2017-10-23,-1.2281
2017-10-24,-0.5684
2017-10-25,-0.0715
2017-10-26,0.1788
2017-10-27,-0.3569
2017-10-30,-1.3252
2017-10-31,2.2142
2017-11-01,-0.3906
2017-11-02,-0.3209
2017-11-03,13.4478
2017-11-06,3.0265
2017-11-07,-4.2534
2017-11-08,-2.9402
2017-11-09,-1.2842
2017-11-10,0.7005
2017-11-13,3.5773
2017-11-14,-0.4477
2017-11-15,-1.4134
2017-11-16,-0.4562
2017-11-17,-0.5237
2017-11-20,-0.9543
2017-11-21,-1.9268999999999998
2017-11-22,0.1016
2017-11-24,1.286
2017-11-27,0.6014
2017-11-28,1.6938
2017-11-29,-1.8942
2017-11-30,-0.8655
2017-12-01,-2.8207
2017-12-04,-1.2785
2017-12-05,0.525
2017-12-06,2.6462
2017-12-07,1.5943
2017-12-08,-0.6678
2017-12-11,-0.4034
2017-12-12,1.6875
2017-12-13,5.078
2017-12-14,0.1579
2017-12-15,1.3245
2017-12-18,0.6225
2017-12-19,-0.5258
2017-12-20,-3.6381
2017-12-21,-2.0652
2017-12-22,-1.5486
2017-12-26,0.8701
2017-12-27,-0.7631
2017-12-28,-0.5349
2017-12-29,-1.6134
2018-01-02,-1.1274
2018-01-03,2.3842
2018-01-04,5.2649
2018-01-05,3.0458
2018-01-08,0.2178
2018-01-09,-0.9314
2018-01-10,0.7835
2018-01-11,8.9552
2018-01-12,-1.8836
2018-01-16,-1.3089
2018-01-17,0.4716
2018-01-18,-0.7627
2018-01-19,-0.2069
2018-01-22,-0.4443
2018-01-23,1.9042
2018-01-24,0.5547
2018-01-25,1.597
2018-01-26,1.7433999999999998
2018-01-29,3.2303
2018-01-30,-4.3265
2018-01-31,-0.6826
2018-02-01,-2.3482
2018-02-02,-0.8504
2018-02-05,-2.9577
2018-02-06,-1.4325
2018-02-07,-0.8967
2018-02-08,-1.9033
2018-02-09,0.2863
2018-02-12,-1.2052
2018-02-13,0.3852
2018-02-14,-0.4157
2018-02-15,-4.6885
2018-02-16,-4.6833
2018-02-20,-0.9897
2018-02-21,2.1421
2018-02-22,0.1049
2018-02-23,6.1453
2018-02-26,-2.0395
2018-02-27,-0.3022
2018-02-28,-0.2021
2018-03-01,1.4175
2018-03-02,5.1248
2018-03-05,0.4432
2018-03-06,-0.977
2018-03-07,-0.2228
2018-03-08,4.5614
2018-03-09,9.2129
2018-03-12,2.067
2018-03-13,-3.9683
2018-03-14,0.0855
2018-03-15,-2.8474
2018-03-16,-8.0598
2018-03-19,-0.1594
2018-03-20,-0.2235
2018-03-21,-0.864
2018-03-22,-4.1963
2018-03-23,-2.4259
2018-03-26,3.971
2018-03-27,-3.0223
2018-03-28,-1.7123
2018-03-29,4.1463
2018-04-02,-4.2489
2018-04-03,0.6639
2018-04-04,-3.2628
2018-04-05,-4.4133
2018-04-06,1.4264000000000001
2018-04-09,-3.1088
2018-04-10,-0.2674
2018-04-11,2.6044
2018-04-12,-1.1945000000000001
2018-04-13,1.2089
2018-04-16,2.277
2018-04-17,2.5547
2018-04-18,2.1352
2018-04-19,0.8014
2018-04-20,-4.1134
2018-04-23,-4.5422
2018-04-24,-1.284
2018-04-25,0.153
2018-04-26,1.2605
2018-04-27,-1.9238
2018-04-30,1.0769
2018-05-01,4.9467
2018-05-02,0.4714
2018-05-03,-3.4645
2018-05-04,-0.3364
2018-05-07,0.4126
2018-05-08,0.0374
2018-05-09,-0.0747
2018-05-10,2.3169
2018-05-11,3.7984
2018-05-14,-3.7298
2018-05-15,0.8406
2018-05-16,0.5437
2018-05-17,1.7664
2018-05-18,4.0028
2018-05-21,4.1553
2018-05-22,-1.4061
2018-05-23,-0.199
2018-05-24,1.8611
2018-05-25,3.2626
2018-05-29,1.4849999999999999
2018-05-30,1.4321
2018-05-31,-2.4862
2018-06-01,2.2033
2018-06-04,0.3696
2018-06-05,1.2887
2018-06-06,3.6353
2018-06-07,2.6893000000000002
2018-06-08,0.7116
2018-06-11,-0.1413
2018-06-12,2.1228
2018-06-13,2.5776
2018-06-14,3.7557
2018-06-15,1.9792
2018-06-18,1.6343
2018-06-19,1.1809
2018-06-20,1.9866000000000001
2018-06-21,-2.4592
2018-06-22,-0.649
2018-06-25,-1.1809
2018-06-26,-0.1526
2018-06-27,-1.5788
2018-06-28,-0.1552
2018-06-29,0.0259
2018-07-02,-0.4922
2018-07-03,-0.3645
2018-07-05,0.3136
2018-07-06,1.2764
2018-07-09,2.0576
2018-07-10,-0.1764
2018-07-11,-0.3787
2018-07-12,1.7233
2018-07-13,1.6692
2018-07-16,0.6861
2018-07-17,6.4493
2018-07-18,1.5775000000000001
2018-07-19,3.9163
2018-07-20,-0.4548
2018-07-23,-0.4134
2018-07-24,-0.3059
2018-07-25,-0.4164
2018-07-26,-2.0026
2018-07-27,-7.029
2018-07-30,-2.5845000000000002
2018-07-31,3.149
2018-08-01,-0.8654
2018-08-02,-3.0068
2018-08-03,-0.625
2018-08-06,-2.0881
2018-08-07,-1.9784000000000002
2018-08-08,-0.9436
2018-08-09,1.6671
2018-08-10,0.5986
2018-08-13,-1.2937
2018-08-14,1.4155
2018-08-15,-1.8093
2018-08-16,4.4091000000000005
2018-08-17,-3.6178
2018-08-20,1.5956000000000001
2018-08-21,0.8496
2018-08-22,-0.7914
2018-08-23,-3.6799
2018-08-24,-0.4542
2018-08-27,-3.1669
2018-08-28,2.9656000000000002
2018-08-29,0.1884
2018-08-30,4.8629999999999995
2018-08-31,-2.1522
2018-09-04,2.9327
2018-09-05,-7.6825
2018-09-06,2.976
2018-09-07,-2.3548
2018-09-10,-5.6728
2018-09-11,2.9924
2018-09-12,-2.4824
2018-09-13,-0.6942
2018-09-14,-0.3787
2018-09-17,-0.7018
2018-09-18,0.6478
2018-09-19,-1.9017
2018-09-20,0.1342
2018-09-21,4.0953
2018-09-24,0.6581
2018-09-25,2.5867
2018-09-26,-10.1413
2018-09-27,7.6781
2018-09-28,2.3196
2018-10-01,-9.7117
2018-10-02,-0.9919
2018-10-03,1.4402
2018-10-04,-5.3395
2018-10-05,-0.2282
2018-10-08,-1.3072
2018-10-09,0.5629
2018-10-10,-6.5196
2018-10-11,0.1761
2018-10-12,4.1842
2018-10-15,-5.0962
2018-10-16,6.1522
2018-10-17,2.0771
2018-10-18,-3.9383
2018-10-19,-7.4821
2018-10-22,2.9173
2018-10-23,-2.2246
2018-10-24,-1.8716
2018-10-25,-4.3755
2018-10-26,1.095
2018-10-29,-0.5416
2018-10-30,-0.6612
2018-10-31,-1.0963
2018-11-01,-7.6405
2018-11-02,8.144
2018-11-05,1.8232
2018-11-06,3.6978999999999997
2018-11-07,1.2763
2018-11-08,-0.7042
2018-11-09,3.7327
2018-11-12,-8.8161
2018-11-13,-1.7758
2018-11-14,-4.781
2018-11-15,2.4895
2018-11-16,6.8341
2018-11-19,1.0405
2018-11-20,0.9535
2018-11-21,0.4156
2018-11-23,0.3386
2018-11-26,1.0499
2018-11-27,-0.1484
2018-11-28,6.3917
2018-11-29,0.489
2018-11-30,4.032
2018-12-03,-0.5346
2018-12-04,-6.7518
2018-12-06,2.0533
2018-12-07,-6.0007
