ticker,CHSO US Equity
2014-02-27,15.4754
2014-02-28,-1.9231
2014-03-04,-5.8824
2014-03-05,4.1667
2014-03-06,-4.0
2014-03-07,-16.6667
2014-03-10,0.0
2014-03-11,12.5
2014-03-12,6.6667
2014-03-17,-16.6667
2014-03-24,-2.5
2014-03-26,-3.8462
2014-03-28,-4.0
2014-04-01,-2.7778
2014-04-04,-5.7143
2014-04-07,0.0
2014-04-09,0.0
2014-04-11,0.0
2014-04-14,15.1515
2014-04-21,-15.7895
2014-04-22,-21.875
2014-04-23,0.0
2014-04-25,0.0
2014-04-28,20.0
2014-04-29,0.0
2014-04-30,-13.3333
2014-05-01,-3.8462
2014-05-02,-16.0
2014-05-05,-4.7619
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-43.5
2014-05-12,50.4425
2014-05-13,11.7647
2014-05-14,-15.7895
2014-05-15,0.0
2014-05-16,-6.25
2014-05-19,3.3333
2014-05-20,3.2258
2014-05-21,0.0
2014-05-29,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,25.0
2014-06-06,50.0
2014-06-09,-40.0
2014-06-10,5.5556
2014-06-12,0.0
2014-06-13,-5.2632
2014-06-16,0.0
2014-06-17,-5.5556
2014-06-18,8.8235
2014-06-20,0.0
2014-06-23,-5.4054
2014-06-24,-9.7143
2014-06-25,-1.8987
2014-06-26,-9.6774
2014-06-27,9.0179
2014-06-30,4.7501999999999995
2014-07-01,-17.3573
2014-07-02,1.5137
2014-07-03,-5.9646
2014-07-07,0.6938
2014-07-08,25.9843
2014-07-09,-1.25
2014-07-10,-1.8987
2014-07-11,0.0
2014-07-14,-15.9274
2014-07-15,-3.1655
2014-07-16,10.946
2014-07-17,7.1429
2014-07-18,-12.6667
2014-07-21,-5.3435
2014-07-22,-21.6734
2014-07-23,-67.0528
2014-07-24,-26.1719
2014-07-25,13.7566
2014-07-28,0.9302
2014-07-29,6.9124
2014-07-30,3.4483
2014-07-31,-16.6667
2014-08-01,60.0
2014-08-04,0.3125
2014-08-05,-12.3053
2014-08-06,-11.9005
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,-22.5806
2014-08-12,8.3333
2014-08-13,14.663499999999999
2014-08-14,1.8868
2014-08-15,8.2305
2014-08-18,-8.7452
2014-08-19,-10.0
2014-08-20,6.0185
2014-08-21,-5.2402
2014-08-22,-25.576
2014-08-25,12.3839
2014-08-26,-6.8871
2014-08-27,0.2959
2014-08-28,21.8289
2014-08-29,0.0
2014-09-02,0.7264
2014-09-04,5.7692
2014-09-05,9.0909
2014-09-08,10.0
2014-09-09,-7.9545
2014-09-10,0.4115
2014-09-11,4.918
2014-09-15,0.0
2014-09-16,2.5391
2014-09-17,0.0
2014-09-18,-11.619
2014-09-19,-20.0431
2014-09-22,7.8167
2014-09-23,0.0
2014-09-24,2.0
2014-09-25,-1.4706000000000001
2014-09-26,7.9602
2014-09-29,-21.1982
2014-09-30,51.462
2014-10-01,-34.1699
2014-10-02,0.0
2014-10-03,0.0
2014-10-08,49.5601
2014-10-10,-33.1373
2014-10-13,0.0
2014-10-14,-4.6921
2014-10-16,-0.9231
2014-10-17,0.3106
2014-10-22,33.7461
2014-10-24,-25.463
2014-10-27,0.0
2014-10-29,0.3106
2014-11-03,0.6192
2014-11-04,-0.9231
2014-11-05,-49.6894
2014-11-07,95.679
2014-11-10,-4.1009
2014-11-11,-44.7368
2014-11-12,42.8571
2014-11-14,-6.6667
2014-11-17,0.0
2014-11-18,-7.1429
2014-11-20,92.3077
2014-11-25,-51.0
2014-11-26,-2.0408
2014-12-01,8.3333
2014-12-02,0.0
2014-12-05,0.0
2014-12-08,17.7885
2014-12-09,-2.0408
2014-12-10,2.0833
2014-12-12,0.0
2014-12-15,-2.0408
2014-12-17,2.0833
2014-12-19,-22.449
2014-12-22,-7.3684
2014-12-26,0.0
2014-12-29,7.9545
2014-12-30,-57.8947
2014-12-31,-16.25
2015-01-05,19.403
2015-01-06,0.0
2015-01-09,197.5
2015-01-15,-56.3025
2015-01-16,53.8462
2015-01-20,-33.75
2015-01-22,0.9434
2015-01-30,-0.9346
2015-02-02,49.0566
2015-02-04,0.0
2015-02-05,1.2658
2015-02-06,-1.25
2015-02-10,0.0
2015-02-12,1.2658
2015-02-13,-1.25
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,-29.1139
2015-02-23,42.8571
2015-03-04,-33.75
2015-03-05,50.9434
2015-03-06,0.0
2015-03-09,0.0
2015-03-12,20.0
2015-03-18,-45.8333
2015-03-20,15.3846
2015-03-31,33.3333
2015-04-08,0.0
2015-04-09,-30.0
2015-04-13,31.25
2015-04-16,3.4013999999999998
2015-04-17,88.1579
2015-04-20,0.0
2015-04-24,0.6993
2015-05-05,-61.1111
2015-05-12,0.0
2015-05-18,42.8571
2015-05-19,-17.5
2015-05-20,21.2121
2015-05-26,150.0
2015-05-27,0.0
2015-06-01,-40.0
2015-06-03,0.0
2015-06-05,-33.3333
2015-06-19,0.0
2015-06-25,5.0
2015-06-26,-4.7619
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,-5.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-14,-15.7895
2015-07-15,18.75
2015-07-16,0.0
2015-07-17,0.0
2015-07-22,0.0
2015-07-23,0.6579
2015-07-24,4.5752
2015-07-27,-4.375
2015-07-29,4.5752
2015-08-12,50.0
2015-08-17,-9.1667
2015-08-24,-41.2844
2015-08-26,0.0
2015-08-27,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-14,-25.0
2015-09-18,108.3333
2015-09-21,-20.0
2015-09-24,0.0
2015-09-25,0.0
2015-10-02,-30.0
2015-10-15,114.2857
2015-10-22,-53.3333
2015-11-02,0.0
2015-11-18,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-10,-38.3929
2015-12-11,0.0
2015-12-18,0.0
2015-12-22,0.0
2015-12-24,0.0
2015-12-28,-30.4348
2015-12-29,0.0
2016-01-04,0.0
2016-01-11,0.0
2016-02-01,66.6667
2016-02-17,100.0
2016-02-18,148.75
2016-02-22,-7.0352
2016-02-26,-35.1351
2016-03-01,0.0
2016-03-03,0.0
2016-03-04,-6.6667
2016-03-07,-57.1429
2016-03-11,133.3333
2016-03-21,-14.2857
2016-03-28,0.0
2016-03-31,0.0
2016-04-15,0.0
2016-04-20,0.0
2016-04-26,4.1667
2016-04-29,-4.0
2016-05-05,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-24,-25.0
2016-05-25,0.0
2016-05-27,0.0
2016-06-06,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-30,0.0
2016-07-06,0.0
2016-07-11,0.0
2016-07-13,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-18,22.2222
2016-08-19,0.0
2016-08-23,0.0
2016-08-30,36.3636
2016-09-01,-26.6667
2016-09-12,-13.6364
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-10-24,57.8947
2016-10-25,-36.6667
2016-11-09,0.0
2016-11-10,57.8947
2016-11-11,-33.3333
2016-11-25,0.0
2016-11-28,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-12,50.0
2016-12-13,-16.6667
2016-12-14,-20.0
2016-12-16,0.0
2016-12-20,0.0
2016-12-27,0.0
2016-12-30,-30.0
2017-01-05,0.0
2017-01-10,114.2857
2017-01-11,0.0
2017-01-13,52.0833
2017-01-17,-7.9452
2017-01-20,0.0
2017-01-23,-82.7381
2017-01-31,37.931
2017-03-02,2.5
2017-03-03,17.0732
2017-03-17,0.0
2017-03-20,4.1667
2017-03-21,-59.5
2017-04-20,0.0
2017-05-03,-50.6173
2017-05-16,0.0
2017-05-25,0.0
2017-06-13,0.0
2017-06-16,0.0
2017-06-20,220.0
2017-06-27,0.0
2017-07-31,0.0
2017-08-29,0.0
2017-09-12,-37.5
2017-09-25,50.0
2017-09-28,0.0
2017-10-04,0.0
2017-10-06,-33.3333
2017-10-17,100.0
2017-10-18,-72.0
2017-10-30,7.1429
2017-11-01,1.6667
2017-11-10,113.1148
2017-11-13,-15.3846
2017-11-15,195.4545
2017-11-21,0.0
2017-11-24,-79.3846
2017-11-29,0.0
2017-12-04,0.0
2017-12-06,0.0
2017-12-08,56.7164
2017-12-11,-4.7619
2017-12-14,0.0
2017-12-15,210.0
2017-12-18,0.0
2017-12-20,-67.7419
2017-12-21,61.0
2017-12-27,52.0497
2017-12-28,6.5768
2018-01-03,-38.2905
2018-01-04,0.0
2018-01-08,0.4969
2018-01-11,-0.4944
2018-01-18,55.2795
2018-01-31,140.0
2018-02-02,-58.3333
2018-02-07,-20.0
2018-02-12,-40.0
2018-02-13,-16.6667
2018-02-14,-4.0
2018-02-15,-1.0417
2018-02-16,47.3684
2018-02-20,-35.0
2018-02-21,0.0
2018-02-22,26.9231
2018-02-23,-21.2121
2018-02-28,1.0989
2018-03-01,9.7826
2018-03-02,38.6139
2018-03-05,0.0
2018-03-07,-27.6429
2018-03-08,-0.2962
2018-03-12,28.7129
2018-05-03,-12.461500000000001
2018-05-11,80.1406
2018-05-14,-45.8537
2018-05-15,42.3423
2018-05-22,-17.4684
2018-05-23,15.0307
2018-05-24,-26.0
2018-05-29,260.3604
2018-05-31,-12.5
2018-06-01,0.0
2018-06-06,-68.2857
2018-06-07,44.1441
2018-07-02,6.25
2018-07-26,11.7059
2018-08-01,-10.4792
2018-08-02,-41.1765
2018-08-09,50.0
2018-08-20,-33.3333
2018-08-24,100.0
2018-08-27,0.0
2018-08-28,-50.0
2018-10-08,-40.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,150.0
2018-10-17,-33.3333
2018-10-18,-40.0
2018-10-24,50.0
2018-10-30,11.1111
2018-11-07,0.0
2018-11-26,100.0
2018-11-27,0.0
2018-11-28,0.0
2018-12-10,-50.0
2018-12-12,100.0
2018-12-27,-50.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-23,-50.0
2019-03-12,100.0
2019-03-20,50.0
2019-03-21,0.0
2019-03-26,100.0
2019-04-01,0.0
2019-04-22,-17.1667
2019-05-02,-59.7586
2019-05-13,0.0
2019-05-14,0.0
2019-05-16,150.0
2019-05-20,20.0
2019-05-24,-0.3333
2019-05-28,-66.2207
2019-07-05,11.802
2019-07-08,183.3865
2019-07-09,-21.875
2019-07-10,-15.6
2019-07-11,-13.7441
2019-07-12,-12.0879
2019-07-15,143.75
2019-07-16,-35.8974
2019-07-17,-8.0
2019-07-18,-13.0435
2019-07-19,15.0
2019-07-22,8.6957
2019-07-23,-35.6
2019-07-24,2.4845
2019-07-25,-2.4242
2019-07-26,0.6211
2019-07-29,16.6914
2019-07-30,-33.8764
2019-08-02,20.0
2019-08-08,-32.6667
2019-08-16,31.6832
2019-08-21,0.0
2019-08-22,0.0
2019-09-03,0.0
2019-09-05,0.0
2019-09-10,0.0
2019-09-12,50.3759
2019-09-16,-33.5
2019-09-17,25.188
2019-09-20,-20.1201
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,25.188
2019-09-30,-20.1201
2019-10-02,-2.2556
2019-10-03,-21.5385
2019-10-14,82.3529
2019-10-16,-45.1613
2019-10-17,0.0
2019-10-18,0.0
2019-10-30,-0.9804
2019-11-05,0.0
2019-11-19,-40.5941
2019-12-04,11.6667
2019-12-16,0.0
2019-12-20,19.403
2019-12-23,-16.25
2019-12-24,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-07,0.0
2020-01-08,198.5075
2020-01-09,28.0
2020-01-10,-42.4531
2020-01-13,18.789
2020-01-14,-16.8
2020-01-15,-3.8462
2020-01-17,39.2857
2020-01-22,-19.2308
2020-01-23,-26.9841
2020-01-24,-0.8696
2020-01-27,0.0
2020-01-30,18.6404
2020-02-05,-15.7116
2020-02-12,-8.7719
2020-02-19,0.0
2020-02-21,0.9615
2020-02-24,-0.9524
2020-02-28,-2.8846
2020-03-03,-0.9901
2020-03-10,-2.0
2020-03-12,1.0204
2020-03-20,-28.2828
2020-03-23,0.0
2020-03-26,83.8028
2020-03-31,-20.8812
2020-04-03,-31.2349
2020-04-06,0.0
2020-04-15,83.0986
2020-04-24,4.6154
2020-04-29,-23.8235
2020-05-05,31.2741
2020-05-06,-39.7059
2020-05-19,0.0
2020-05-20,0.0
2020-05-28,0.0
2020-06-01,131.7073
2020-06-03,-62.6316
2020-06-08,0.0
2020-06-10,-9.8592
2020-06-12,9.375
2020-06-18,-7.1429
2020-06-23,0.0
