ticker,OPTT US Equity
2007-09-12,1.5987
2007-09-13,-2.4626
2007-09-14,10.6719
2007-09-17,-3.2799
2007-09-18,4.1447
2007-09-19,4.0521
2007-09-20,10.0139
2007-09-21,-2.9077
2007-09-24,-2.1484
2007-09-25,-3.5263
2007-09-26,5.5172
2007-09-27,0.7843
2007-09-28,1.9455
2007-10-01,10.8206
2007-10-02,-1.4408
2007-10-03,-2.5625999999999998
2007-10-04,2.0928
2007-10-05,1.4043999999999999
2007-10-08,-3.5797
2007-10-09,1.6766
2007-10-10,0.3534
2007-10-11,-8.0986
2007-10-12,-1.9157
2007-10-15,-2.2135
2007-10-16,4.8602
2007-10-17,0.1905
2007-10-18,0.6337
2007-10-19,-3.0856
2007-10-22,2.6641
2007-10-23,4.4304
2007-10-24,-1.3333
2007-10-25,0.1229
2007-10-26,1.1043
2007-10-29,1.8811
2007-10-30,0.2382
2007-10-31,4.7534
2007-11-01,-5.899
2007-11-02,-2.2303
2007-11-05,0.0617
2007-11-06,3.8817
2007-11-07,-2.1352
2007-11-08,7.2727
2007-11-09,2.6554
2007-11-12,0.4733
2007-11-13,-3.6481
2007-11-14,-5.6282
2007-11-15,-5.0602
2007-11-16,1.3959
2007-11-19,-2.5031
2007-11-20,-11.81
2007-11-21,-7.0597
2007-11-23,0.0783
2007-11-26,-0.0782
2007-11-27,2.8974
2007-11-28,6.4688
2007-11-29,3.7169
2007-11-30,0.0
2007-12-03,-4.6175
2007-12-04,1.2283
2007-12-05,-2.7123
2007-12-06,2.7146
2007-12-07,-4.5714
2007-12-10,0.8472
2007-12-11,-3.5121
2007-12-12,-3.8462
2007-12-13,0.0
2007-12-14,-1.2
2007-12-17,2.0243
2007-12-18,-3.4127
2007-12-19,1.7256
2007-12-20,-2.5848
2007-12-21,2.1559
2007-12-24,-2.5974
2007-12-26,14.8333
2007-12-27,22.6415
2007-12-28,-2.9586
2007-12-31,-1.0366
2008-01-02,-3.6352
2008-01-03,1.2788
2008-01-04,-11.6162
2008-01-07,-4.7857
2008-01-08,-0.3751
2008-01-09,10.8434
2008-01-10,-1.9701
2008-01-11,-2.8413
2008-01-14,-3.709
2008-01-15,-5.1852
2008-01-16,0.0
2008-01-17,-6.7188
2008-01-18,-2.2613
2008-01-22,1.371
2008-01-23,-2.7895
2008-01-24,7.0435
2008-01-25,1.7059
2008-01-28,0.64
2008-01-29,6.3958
2008-01-30,0.4028
2008-01-31,-0.7429
2008-02-01,-0.524
2008-02-04,1.8058999999999998
2008-02-05,-0.7391
2008-02-06,-3.8719
2008-02-07,-2.7885
2008-02-08,-1.2749
2008-02-11,6.3761
2008-02-12,-1.8209
2008-02-13,9.2736
2008-02-14,-4.7383
2008-02-15,-0.8166
2008-02-19,0.2246
2008-02-20,2.6139
2008-02-21,-3.7118
2008-02-22,-2.2676
2008-02-25,2.4749
2008-02-26,0.8302
2008-02-27,-3.518
2008-02-28,1.0085
2008-02-29,-4.1475
2008-03-03,2.0032
2008-03-04,-0.7855
2008-03-05,-2.4654
2008-03-06,1.8782999999999999
2008-03-07,-0.3984
2008-03-10,-6.32
2008-03-11,2.3057
2008-03-12,4.0067
2008-03-13,-0.321
2008-03-14,1.4493
2008-03-17,-3.4127
2008-03-18,-6.0805
2008-03-19,4.5494
2008-03-20,0.8368
2008-03-24,4.3154
2008-03-25,-1.5114999999999998
2008-03-26,2.0194
2008-03-27,2.9295
2008-03-28,-2.9231
2008-03-31,-3.1696
2008-04-01,-0.2455
2008-04-02,2.0509
2008-04-03,1.3666
2008-04-04,-4.0444
2008-04-07,-4.4628
2008-04-08,-1.1246
2008-04-09,-2.4497
2008-04-10,0.4484
2008-04-11,0.0
2008-04-14,-3.125
2008-04-15,-1.5668
2008-04-16,-0.7491
2008-04-17,0.9434
2008-04-18,0.8411
2008-04-21,0.4634
2008-04-22,-2.952
2008-04-23,-1.9962
2008-04-24,-3.0068
2008-04-25,-1.0
2008-04-28,0.8889
2008-04-29,-0.1802
2008-04-30,-2.4072
2008-05-01,-5.5498
2008-05-02,-1.5234
2008-05-05,-1.2155
2008-05-06,-3.915
2008-05-07,0.1164
2008-05-08,-4.3023
2008-05-09,-3.4022
2008-05-12,-1.0063
2008-05-13,4.7014
2008-05-14,-0.8495
2008-05-15,9.5456
2008-05-16,11.063
2008-05-19,16.2978
2008-05-20,-6.3149
2008-05-21,-2.9548
2008-05-22,-6.9458
2008-05-23,-4.499
2008-05-27,0.8565
2008-05-28,-3.6093
2008-05-29,9.0308
2008-05-30,-7.8788
2008-06-02,13.3772
2008-06-03,0.2901
2008-06-04,-3.8573
2008-06-05,0.1003
2008-06-06,-0.7014
2008-06-09,-1.6145
2008-06-10,2.9744
2008-06-11,-0.498
2008-06-12,-3.5035
2008-06-13,4.1494
2008-06-16,1.0956
2008-06-17,2.3645
2008-06-18,-1.4437
2008-06-19,-2.5391
2008-06-20,-4.6091999999999995
2008-06-23,2.9412000000000003
2008-06-24,-4.4898
2008-06-25,-2.7778
2008-06-26,9.7802
2008-06-27,-9.3093
2008-06-30,0.0
2008-07-01,-3.4215999999999998
2008-07-02,-3.0857
2008-07-03,-1.2972000000000001
2008-07-07,-3.2258
2008-07-08,2.2222
2008-07-09,2.1014
2008-07-10,0.5441
2008-07-11,-4.7059
2008-07-14,2.3457
2008-07-15,-2.8951000000000002
2008-07-16,7.5776
2008-07-17,-1.7321
2008-07-18,5.1704
2008-07-21,2.6816
2008-07-22,-4.4614
2008-07-23,2.1868
2008-07-24,-2.2514
2008-07-25,0.6842
2008-07-28,-0.2265
2008-07-29,-0.5675
2008-07-30,-1.3699
2008-07-31,1.8519
2008-08-01,-1.3636
2008-08-04,1.3825
2008-08-05,0.3409
2008-08-06,0.1699
2008-08-07,0.2826
2008-08-08,-0.1127
2008-08-11,0.4515
2008-08-12,3.8651999999999997
2008-08-13,-4.0337
2008-08-14,0.1
2008-08-15,-1.9144
2008-08-18,1.0333
2008-08-19,-1.9318
2008-08-20,-1.3905
2008-08-21,1.0576
2008-08-22,-0.1163
2008-08-25,-3.4924
2008-08-26,-0.7238
2008-08-27,1.2151
2008-08-28,2.401
2008-08-29,-1.1606
2008-09-02,-5.1121
2008-09-03,6.875
2008-09-04,-6.9006
2008-09-05,1.7588
2008-09-08,-3.7037
2008-09-09,-4.0808
2008-09-10,-2.4286
2008-09-11,-4.1096
2008-09-12,0.7143
2008-09-15,-7.6596
2008-09-16,4.4528
2008-09-17,-3.6765
2008-09-18,1.9867
2008-09-19,8.0838
2008-09-22,-2.9086
2008-09-23,0.7133
2008-09-24,-0.8499
2008-09-25,-0.1429
2008-09-26,0.7153
2008-09-29,13.6364
2008-09-30,4.375
2008-10-01,1.7964
2008-10-02,-5.7647
2008-10-03,-0.1248
2008-10-06,-18.125
2008-10-07,7.4809
2008-10-08,-14.4886
2008-10-09,4.3688
2008-10-10,4.8862
2008-10-13,12.4431
2008-10-14,-5.5331
2008-10-15,-3.0
2008-10-16,-1.7673
2008-10-17,2.2489
2008-10-20,-1.0264
2008-10-21,-2.3704
2008-10-22,-4.2489
2008-10-23,-9.6672
2008-10-24,-7.5439
2008-10-27,-5.1233
2008-10-28,-0.2
2008-10-29,-1.8035999999999999
2008-10-30,7.1429
2008-10-31,4.5714
2008-11-03,5.4645
2008-11-04,10.5354
2008-11-05,-5.625
2008-11-06,-8.4437
2008-11-07,0.1808
2008-11-10,-3.2491
2008-11-11,-5.9701
2008-11-12,-3.4722
2008-11-13,1.3361
2008-11-14,-1.0142
2008-11-17,0.4098
2008-11-18,0.2041
2008-11-19,-4.6843
2008-11-20,3.6325
2008-11-21,2.268
2008-11-24,13.104800000000001
2008-11-25,0.1783
2008-11-26,5.8719
2008-11-28,1.8487
2008-12-01,-6.2706
2008-12-02,17.0775
2008-12-03,10.3759
2008-12-04,8.0381
2008-12-05,5.4224
2008-12-08,12.9187
2008-12-09,-4.661
2008-12-10,-18.7778
2008-12-11,7.9343
2008-12-12,-2.6616
2008-12-15,-4.8177
2008-12-16,4.6512
2008-12-17,2.7451
2008-12-18,2.2901
2008-12-19,4.1045
2008-12-22,1.4337
2008-12-23,-0.2356
2008-12-24,0.0
2008-12-26,3.8961
2008-12-29,-24.8864
2008-12-30,-11.649000000000001
2008-12-31,14.5548
2009-01-02,17.0404
2009-01-05,0.2554
2009-01-06,-3.8217
2009-01-07,-12.7152
2009-01-08,-4.5524000000000004
2009-01-09,-1.5897999999999999
2009-01-12,0.1616
2009-01-13,0.9677
2009-01-14,-5.7508
2009-01-15,0.0
2009-01-16,0.0
2009-01-20,-0.1695
2009-01-21,-3.7351
2009-01-22,2.1164
2009-01-23,6.9085
2009-01-26,12.2779
2009-01-27,-0.7194
2009-01-28,-3.7681
2009-01-29,-2.4096
2009-01-30,-0.1543
2009-02-02,-1.7002000000000002
2009-02-03,-0.9434
2009-02-04,-4.7619
2009-02-05,5.3333
2009-02-06,2.6898999999999997
2009-02-09,-1.0805
2009-02-10,-6.8518
2009-02-11,0.6689
2009-02-12,0.1661
2009-02-13,-1.99
2009-02-17,-3.5533
2009-02-18,-0.3509
2009-02-19,-10.0352
2009-02-20,-2.544
2009-02-23,-0.6024
2009-02-24,4.6439
2009-02-25,3.6705
2009-02-26,1.4898
2009-02-27,-6.2385
2009-03-02,-10.3718
2009-03-03,-0.655
2009-03-04,0.8791
2009-03-05,-1.7429000000000001
2009-03-06,0.0
2009-03-09,-4.878
2009-03-10,0.9324
2009-03-11,2.0785
2009-03-12,3.3937
2009-03-13,1.3129
2009-03-16,4.4492
2009-03-17,10.6286
2009-03-18,2.8037
2009-03-19,3.4545
2009-03-20,-2.8120000000000003
2009-03-23,3.7975
2009-03-24,1.9163999999999999
2009-03-25,3.2479
2009-03-26,14.2384
2009-03-27,2.8986
2009-03-30,-4.7887
2009-03-31,-2.9586
2009-04-01,-6.4024
2009-04-02,9.9349
2009-04-03,-0.7407
2009-04-06,-10.1493
2009-04-07,2.6578
2009-04-08,0.0
2009-04-09,3.7217000000000002
2009-04-13,-9.3604
2009-04-14,1.8933
2009-04-15,-2.1959
2009-04-16,3.4542
2009-04-17,-3.8397
2009-04-20,-8.8542
2009-04-21,0.0
2009-04-22,11.8095
2009-04-23,-2.2147
2009-04-24,-0.5226
2009-04-27,2.8021000000000003
2009-04-28,-0.5111
2009-04-29,-0.6849
2009-04-30,13.1034
2009-05-01,5.0305
2009-05-04,-2.7576
2009-05-05,7.4627
2009-05-06,0.6944
2009-05-07,-6.3448
2009-05-08,6.1856
2009-05-11,-3.3287
2009-05-12,-8.2093
2009-05-13,-5.5927
2009-05-14,3.4768
2009-05-15,1.92
2009-05-18,2.8257
2009-05-19,-1.5267
2009-05-20,-2.1802
2009-05-21,-6.8053
2009-05-22,3.4013999999999998
2009-05-26,0.6579
2009-05-27,17.647100000000002
2009-05-28,0.5556
2009-05-29,0.5525
2009-06-01,-1.2363
2009-06-02,-2.0862
2009-06-03,0.5682
2009-06-04,-1.1299
2009-06-05,-0.7143
2009-06-08,-0.4317
2009-06-09,0.289
2009-06-10,0.1441
2009-06-11,0.5755
2009-06-12,-1.2876
2009-06-15,-4.3478
2009-06-16,-0.9091
2009-06-17,-7.9511
2009-06-18,-0.3322
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,-0.1667
2009-06-24,-1.0017
2009-06-25,1.1804000000000001
2009-06-26,0.0
2009-06-29,1.0
2009-06-30,-3.6304
2009-07-01,-4.7945
2009-07-02,6.1151
2009-07-06,-6.7797
2009-07-07,-0.7273
2009-07-08,-5.3114
2009-07-09,2.3211
2009-07-10,1.1319
2009-07-13,-1.3061
2009-07-14,-0.1894
2009-07-15,4.3643
2009-07-16,-2.9091
2009-07-17,-0.7654
2009-07-20,4.923
2009-07-21,-5.5755
2009-07-22,-3.4286
2009-07-23,-1.3807
2009-07-24,-1.8399999999999999
2009-07-27,-1.1817
2009-07-28,-1.4433
2009-07-29,3.5564999999999998
2009-07-30,-3.4343
2009-07-31,-0.8368
2009-08-03,0.4219
2009-08-04,-1.2605
2009-08-05,-0.2128
2009-08-06,-1.4925
2009-08-07,-2.5974
2009-08-10,2.2222
2009-08-11,-3.9130000000000003
2009-08-12,-4.5249
2009-08-13,1.4218
2009-08-14,-0.4673
2009-08-17,-1.8779
2009-08-18,-1.1962
2009-08-19,1.6949
2009-08-20,1.6667
2009-08-21,6.089
2009-08-24,1.7688000000000001
2009-08-25,-1.9548999999999999
2009-08-26,-3.7611
2009-08-27,-1.6092
2009-08-28,3.972
2009-08-31,-4.4944
2009-09-01,-2.5882
2009-09-02,-4.5894
2009-09-03,-2.7848
2009-09-04,0.7813
2009-09-08,-1.5504
2009-09-09,4.3307
2009-09-10,13.4591
2009-09-11,1.9956
2009-09-14,1.7391
2009-09-15,-1.7094
2009-09-16,4.1304
2009-09-17,-0.4175
2009-09-18,-4.4025
2009-09-21,1.9737
2009-09-22,2.1505
2009-09-23,2.5263
2009-09-24,0.4107
2009-09-25,0.2045
2009-09-28,1.2245
2009-09-29,2.4194
2009-09-30,-4.9213000000000005
2009-10-01,0.8282
2009-10-02,-0.4107
2009-10-05,1.2371
2009-10-06,2.2403
2009-10-07,2.5896
2009-10-08,3.1068
2009-10-09,-0.3107
2009-10-12,0.503
2009-10-13,45.1094
2009-10-14,-12.8238
2009-10-15,24.0713
2009-10-16,2.9939999999999998
2009-10-19,3.4884
2009-10-20,-11.3483
2009-10-21,-5.9569
2009-10-22,-2.0216
2009-10-23,-1.3755
2009-10-26,-4.742
2009-10-27,-1.1713
2009-10-28,-10.5185
2009-10-29,7.2848
2009-10-30,-6.4815
2009-11-02,0.9901
2009-11-03,1.634
2009-11-04,3.8585000000000003
2009-11-05,1.7027999999999999
2009-11-06,25.2664
2009-11-09,13.3657
2009-11-10,-4.5016
2009-11-11,-0.2245
2009-11-12,2.5759
2009-11-13,2.4234999999999998
2009-11-16,-0.2141
2009-11-17,1.9313
2009-11-18,1.4737
2009-11-19,7.2614
2009-11-20,-4.4487
2009-11-23,-4.3535
2009-11-24,-6.9829
2009-11-25,-0.2275
2009-11-27,-1.1117
2009-11-30,-4.5258
2009-12-01,9.058
2009-12-02,-3.433
2009-12-03,-1.2615
2009-12-04,-0.2323
2009-12-07,3.7253
2009-12-08,4.4893
2009-12-09,-1.9334
2009-12-10,3.5049
2009-12-11,1.164
2009-12-14,0.0
2009-12-15,-3.0335
2009-12-16,0.7551
2009-12-17,-0.5889
2009-12-18,1.0232
2009-12-21,-2.7719
2009-12-22,-3.5088
2009-12-23,1.1364
2009-12-24,-0.2247
2009-12-28,1.464
2009-12-29,-7.5472
2009-12-30,6.8427
2009-12-31,1.236
2010-01-04,2.6637
2010-01-05,1.5135
2010-01-06,0.5325
2010-01-07,-3.6017
2010-01-08,0.6593
2010-01-11,1.4192
2010-01-12,-2.2067
2010-01-13,-1.596
2010-01-14,0.783
2010-01-15,-3.7736
2010-01-19,-3.5755
2010-01-20,-4.067
2010-01-21,-5.2618
2010-01-22,-8.6602
2010-01-25,1.2968
2010-01-26,-2.7027
2010-01-27,-2.924
2010-01-28,-3.6145
2010-01-29,-6.0938
2010-02-01,8.8186
2010-02-02,3.0581
2010-02-03,0.0
2010-02-04,-6.6766
2010-02-05,1.4308
2010-02-08,-2.8213
2010-02-09,0.4839
2010-02-10,0.4815
2010-02-11,5.4313
2010-02-12,3.6364
2010-02-16,8.4795
2010-02-17,-0.4043
2010-02-18,-3.6536
2010-02-19,-0.7022
2010-02-22,1.4144
2010-02-23,-3.7657
2010-02-24,-3.1884
2010-02-25,0.8982
2010-02-26,-0.4451
2010-03-01,-5.2161
2010-03-02,3.7736
2010-03-03,3.0303
2010-03-04,-0.4412
2010-03-05,2.2157
2010-03-08,0.0
2010-03-09,1.8786
2010-03-10,0.1418
2010-03-11,-1.2748
2010-03-12,-2.066
2010-03-15,-3.0453
2010-03-16,-0.7272
2010-03-17,3.0441
2010-03-18,1.034
2010-03-19,-3.2164
2010-03-22,0.9063
2010-03-23,0.2994
2010-03-24,2.8358
2010-03-25,-1.3062
2010-03-26,1.0294
2010-03-29,-0.1456
2010-03-30,2.0408
2010-03-31,1.0
2010-04-01,0.2829
2010-04-05,-0.5642
2010-04-06,-0.8511
2010-04-07,-2.0029
2010-04-08,-1.3139
2010-04-09,1.3314
2010-04-12,2.1898
2010-04-13,-1.6429
2010-04-14,1.5251000000000001
2010-04-15,0.0
2010-04-16,0.8155
2010-04-19,-0.3831
2010-04-20,-1.4245
2010-04-21,-0.289
2010-04-22,4.3478
2010-04-23,-2.0833
2010-04-26,-1.2766
2010-04-27,-1.2662
2010-04-28,-2.0646
2010-04-29,4.4577
2010-04-30,-2.7027
2010-05-03,3.6550000000000002
2010-05-04,-2.3977
2010-05-05,-0.578
2010-05-06,-2.1802
2010-05-07,-7.1322
2010-05-10,3.2
2010-05-11,0.155
2010-05-12,1.8557000000000001
2010-05-13,-1.6699000000000002
2010-05-14,-3.5549
2010-05-17,-3.3654
2010-05-18,-5.3068
2010-05-19,-2.2767
2010-05-20,-5.914
2010-05-21,4.9524
2010-05-24,0.726
2010-05-25,0.1779
2010-05-26,1.4771
2010-05-27,4.5728
2010-05-28,-1.0169
2010-06-01,-1.7123
2010-06-02,-0.6969
2010-06-03,-1.9298
2010-06-04,0.1789
2010-06-07,-0.5357
2010-06-08,-9.6948
2010-06-09,1.3917
2010-06-10,6.5221
2010-06-11,0.5039
2010-06-14,-3.9011
2010-06-15,4.8218
2010-06-16,-0.3636
2010-06-17,0.0
2010-06-18,-0.5474
2010-06-21,-3.4862
2010-06-22,0.3802
2010-06-23,4.7348
2010-06-24,0.3617
2010-06-25,-0.9009
2010-06-28,2.1818
2010-06-29,-4.4484
2010-06-30,-3.5382
2010-07-01,-3.0888
2010-07-02,2.3904
2010-07-06,-3.3074
2010-07-07,2.2133
2010-07-08,0.9843
2010-07-09,-0.9747
2010-07-12,1.5748
2010-07-13,-1.5504
2010-07-14,5.1181
2010-07-15,0.1873
2010-07-16,-1.1215
2010-07-19,-0.3781
2010-07-20,2.4668
2010-07-21,0.3704
2010-07-22,3.8745000000000003
2010-07-23,7.46
2010-07-26,2.1488
2010-07-27,-9.7087
2010-07-28,1.9713
2010-07-29,1.4060000000000001
2010-07-30,-4.3328
2010-08-02,-4.3478
2010-08-03,0.5682
2010-08-04,3.2015000000000002
2010-08-05,-2.7372
2010-08-06,-2.0638
2010-08-09,2.682
2010-08-10,0.7463
2010-08-11,-3.8889
2010-08-12,-2.5048
2010-08-13,-0.3953
2010-08-16,-2.7778
2010-08-17,2.449
2010-08-18,0.5976
2010-08-19,-0.5941
2010-08-20,2.7888
2010-08-23,-4.0698
2010-08-24,-3.8384
2010-08-25,0.2101
2010-08-26,3.9858000000000002
2010-08-27,-2.2202
2010-08-30,2.3673
2010-08-31,0.7087
2010-09-01,-3.0
2010-09-02,2.0619
2010-09-03,1.0101
2010-09-07,-1.0
2010-09-08,-2.6263
2010-09-09,6.5353
2010-09-10,3.9922
2010-09-13,-1.1236
2010-09-14,-1.1364
2010-09-15,-1.1494
2010-09-16,-0.7752
2010-09-17,1.3672
2010-09-20,5.973
2010-09-21,-4.7273
2010-09-22,-0.3817
2010-09-23,1.341
2010-09-24,3.7807
2010-09-27,3.643
2010-09-28,-3.3392
2010-09-29,-4.0
2010-09-30,-3.2197
2010-10-01,4.501
2010-10-04,-2.2472
2010-10-05,0.9579
2010-10-06,-2.277
2010-10-07,1.9417
2010-10-08,-2.6667
2010-10-11,3.3268
2010-10-12,10.7955
2010-10-13,2.5641
2010-10-14,-4.3333
2010-10-15,3.1359
2010-10-18,0.3378
2010-10-19,1.6835
2010-10-20,7.7815
2010-10-21,-1.8433000000000002
2010-10-22,0.7825
2010-10-25,-3.4161
2010-10-26,1.9293
2010-10-27,-0.4732
2010-10-28,0.002
2010-10-29,3.326
2010-11-01,-3.2209
2010-11-02,-1.4263
2010-11-03,0.6431
2010-11-04,1.4377
2010-11-05,-1.5748
2010-11-08,-2.24
2010-11-09,-0.3273
2010-11-10,-0.821
2010-11-11,-4.6358
2010-11-12,-5.0347
2010-11-15,-1.6453
2010-11-16,0.3717
2010-11-17,-2.5926
2010-11-18,-0.1901
2010-11-19,-0.381
2010-11-22,1.1472
2010-11-23,5.293
2010-11-24,5.5655
2010-11-26,-4.0816
2010-11-29,0.7092
2010-11-30,0.1761
2010-12-01,8.2601
2010-12-02,-3.2082
2010-12-03,-1.2809
2010-12-06,-2.8203
2010-12-07,-0.1748
2010-12-08,4.028
2010-12-09,-5.0505
2010-12-10,6.2057
2010-12-13,-3.5058
2010-12-14,2.7682
2010-12-15,-1.3468
2010-12-16,-2.7304
2010-12-17,-1.7544
2010-12-20,3.5714
2010-12-21,0.1724
2010-12-22,-0.1721
2010-12-23,-0.8621
2010-12-27,-0.8696
2010-12-28,1.7544
2010-12-29,5.1724
2010-12-30,-6.7213
2010-12-31,0.5272
2011-01-03,2.4476
2011-01-04,-2.2184
2011-01-05,0.0
2011-01-06,0.1745
2011-01-07,1.5678999999999998
2011-01-10,-4.9743
2011-01-11,4.6931
2011-01-12,-1.2069
2011-01-13,-2.0942
2011-01-14,-0.8913
2011-01-18,2.1583
2011-01-19,-0.1761
2011-01-20,0.1764
2011-01-21,0.7042
2011-01-24,-2.0957
2011-01-25,-2.5022
2011-01-26,0.9158
2011-01-27,-0.363
2011-01-28,-2.1858
2011-01-31,0.0
2011-02-01,6.3315
2011-02-02,-4.028
2011-02-03,-1.4599
2011-02-04,-2.037
2011-02-07,3.0246
2011-02-08,-2.3853
2011-02-09,-0.9398
2011-02-10,1.1385
2011-02-11,-0.9381
2011-02-14,-0.3788
2011-02-15,0.3802
2011-02-16,4.1667
2011-02-17,-1.6364
2011-02-18,0.0
2011-02-22,-5.3604
2011-02-23,3.7109
2011-02-24,-1.5066000000000002
2011-02-25,-2.4857
2011-02-28,1.9607999999999999
2011-03-01,0.1923
2011-03-02,-1.7274
2011-03-03,-2.1484
2011-03-04,0.0
2011-03-07,0.998
2011-03-08,-1.1858
2011-03-09,0.2
2011-03-10,0.0
2011-03-11,-1.7964
2011-03-14,-1.4228
2011-03-15,7.0103
2011-03-16,3.2755
2011-03-17,-1.306
2011-03-18,-3.7807
2011-03-21,1.7682
2011-03-22,2.7027
2011-03-23,2.2556
2011-03-24,-0.9191
2011-03-25,-1.4842
2011-03-28,-0.9416
2011-03-29,7.6046
2011-03-30,0.7067
2011-03-31,-3.3333
2011-04-01,-1.6334
2011-04-04,2.952
2011-04-05,-0.1792
2011-04-06,-4.3088
2011-04-07,-1.5009000000000001
2011-04-08,-1.7143000000000002
2011-04-11,-1.938
2011-04-12,-0.7905
2011-04-13,-1.1952
2011-04-14,1.2097
2011-04-15,-2.3904
2011-04-18,-2.6531000000000002
2011-04-19,-0.4193
2011-04-20,-0.2105
2011-04-21,0.211
2011-04-25,0.0
2011-04-26,0.4211
2011-04-27,0.0
2011-04-28,-0.2096
2011-04-29,2.3109
2011-05-02,0.0
2011-05-03,-2.0534
2011-05-04,-0.4193
2011-05-05,-1.0526
2011-05-06,0.8511
2011-05-09,0.2426
2011-05-10,-2.1362
2011-05-11,-2.5806
2011-05-12,-3.3113
2011-05-13,0.2283
2011-05-16,0.2278
2011-05-17,9.5455
2011-05-18,5.1867
2011-05-19,-4.931
2011-05-20,-5.8091
2011-05-23,1.1013
2011-05-24,-0.6536
2011-05-25,-2.4123
2011-05-26,1.1236
2011-05-27,0.6667
2011-05-31,1.3245
2011-06-01,-3.0501
2011-06-02,1.573
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,-2.6549
2011-06-08,-2.5
2011-06-09,-3.0303
2011-06-10,0.4808
2011-06-13,-3.11
2011-06-14,0.0
2011-06-15,-0.7407
2011-06-16,0.0
2011-06-17,1.4925
2011-06-20,1.2255
2011-06-21,-2.4213
2011-06-22,1.2407
2011-06-23,-1.7157
2011-06-24,0.7481
2011-06-27,-2.9703
2011-06-28,-8.6735
2011-06-29,-2.7933
2011-06-30,2.5862
2011-07-01,0.2801
2011-07-05,-1.1173
2011-07-06,6.2147
2011-07-07,1.5957
2011-07-08,2.356
2011-07-11,-3.3247999999999998
2011-07-12,-1.8519
2011-07-13,6.0546
2011-07-14,-3.5327
2011-07-15,2.4864
2011-07-18,-5.9126
2011-07-19,1.3660999999999999
2011-07-20,-2.1563
2011-07-21,-1.1019
2011-07-22,-1.1142
2011-07-25,0.5634
2011-07-26,-3.2213
2011-07-27,-6.5123
2011-07-28,9.2879
2011-07-29,-6.7989
2011-08-01,-0.9119
2011-08-02,3.6561
2011-08-03,-1.7515
2011-08-04,1.8072
2011-08-05,-1.4793
2011-08-08,-9.3093
2011-08-09,6.2914
2011-08-10,10.9034
2011-08-11,5.0562
2011-08-12,-0.5348
2011-08-15,2.0161
2011-08-16,3.0303
2011-08-17,1.023
2011-08-18,-1.7722
2011-08-19,2.0619
2011-08-22,-2.7273
2011-08-23,-1.0903
2011-08-24,-3.1496
2011-08-25,-0.5386
2011-08-26,-3.273
2011-08-29,1.9718
2011-08-30,-0.2762
2011-08-31,4.9861
2011-09-01,-5.277
2011-09-02,-2.507
2011-09-06,2.8571
2011-09-07,-2.2222
2011-09-08,0.5646
2011-09-09,-5.0814
