ticker,PTCO US Equity
2015-11-30,-17.7835
2015-12-01,-34.7962
2015-12-02,0.4808
2015-12-03,-0.4785
2015-12-04,-32.6923
2015-12-07,11.4286
2015-12-08,-2.5641
2015-12-09,-0.6579
2015-12-10,-4.6358
2015-12-11,4.5139
2015-12-14,0.9967
2015-12-15,0.0
2015-12-16,-15.7895
2015-12-17,-6.25
2015-12-18,6.6667
2015-12-21,-6.25
2015-12-22,20.0
2015-12-23,-13.1944
2015-12-24,-4.0
2015-12-28,-6.6667
2015-12-29,15.1786
2015-12-30,-25.5814
2015-12-31,33.3333
2016-01-04,12.5
2016-01-05,11.1111
2016-01-06,-2.5
2016-01-07,-12.8205
2016-01-08,16.9118
2016-01-11,-15.4088
2016-01-12,-10.7807
2016-01-13,-2.5
2016-01-14,2.5641
2016-01-15,-6.6667
2016-01-19,-3.5714
2016-01-20,-6.0185
2016-01-21,6.4039
2016-01-22,-2.7778
2016-01-25,12.857099999999999
2016-01-26,-0.8439
2016-01-27,0.0
2016-01-28,-10.6383
2016-01-29,13.3333
2016-02-01,-5.8824
2016-02-02,0.0
2016-02-03,3.5714
2016-02-04,-6.8966
2016-02-05,-14.3519
2016-02-08,-3.7838000000000003
2016-02-09,6.7416
2016-02-10,-14.7368
2016-02-11,0.0
2016-02-12,18.5185
2016-02-16,-8.3333
2016-02-17,36.3636
2016-02-18,-26.6667
2016-02-19,-5.6818
2016-02-22,6.0241
2016-02-23,13.6364
2016-02-24,-7.0
2016-02-25,24.7312
2016-02-26,-11.2069
2016-02-29,-6.7961
2016-03-01,8.3333
2016-03-02,-11.538499999999999
2016-03-03,-2.7174
2016-03-04,6.1453
2016-03-09,-24.2105
2016-03-11,11.1111
2016-03-14,-25.0
2016-03-15,-13.3333
2016-03-16,7.6923
2016-03-17,-4.4286
2016-03-18,12.1076
2016-03-21,6.6667
2016-03-22,-18.75
2016-03-23,7.6923
2016-03-24,-35.7143
2016-03-28,14.4444
2016-03-29,-12.6214
2016-03-30,6.6667
2016-03-31,22.2526
2016-04-05,10.767900000000001
2016-04-07,-30.7692
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-18,17.8889
2016-04-20,-15.1744
2016-04-22,-75.5556
2016-05-02,36.3636
2016-05-05,433.3333
2016-05-09,-86.25
2016-05-10,0.0
2016-05-16,0.0
2016-05-24,9.0909
2016-06-01,-8.3333
2016-06-03,0.0
2016-06-07,90.9091
2016-06-08,328.5714
2016-06-09,-84.4444
2016-06-10,535.7143
2016-06-13,-10.6742
2016-06-14,-82.3899
2016-06-15,0.0
2016-06-17,467.8571
2016-06-20,-82.3899
2016-06-22,7.1429
2016-06-27,433.3333
2016-06-28,-68.75
2016-06-30,180.0
2016-07-01,-64.2857
2016-07-08,0.0
2016-07-11,23.925
2016-07-12,64.6157
2016-07-13,-50.9804
2016-07-18,80.075
2016-07-19,-44.4676
2016-07-21,4.0
2016-07-22,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-08-02,30.7692
2016-08-11,-35.2941
2016-08-12,0.0
2016-08-18,50.0
2016-08-23,0.0
2016-08-24,-3.0303
2016-08-29,0.0
2016-08-30,9.3359
2016-09-01,6.6095
2016-09-12,-6.1997
2016-09-13,-8.5388
2016-09-14,6.25
2016-09-15,0.0
2016-09-19,0.0
2016-09-23,0.0
2016-09-26,2.9412000000000003
2016-09-27,0.0
2016-09-28,57.1429
2016-09-29,0.0
2016-09-30,-27.2727
2016-10-03,0.0
2016-10-05,8.625
2016-10-19,-7.9402
2016-10-20,8.625
2016-10-27,0.0
2016-11-01,-7.9402
2016-11-03,0.0
2016-11-04,37.5
2016-11-07,-7.2727
2016-11-08,0.0
2016-11-09,0.0
2016-11-14,0.0
2016-11-16,1.8014999999999999
2016-11-22,-38.3652
2016-11-23,-21.875
2016-11-28,40.0
2016-11-29,-28.5714
2016-11-30,0.0
2016-12-01,4.8
2016-12-06,-16.0305
2016-12-07,13.5795
2016-12-09,0.05
2016-12-14,36.4
2016-12-15,111.1437
2016-12-16,17.2917
2016-12-19,31.4387
2016-12-20,-36.9369
2016-12-21,50.0
2016-12-22,12.381
2016-12-23,1.2711999999999999
2016-12-27,-6.2762
2016-12-28,3.5714
2016-12-29,3.4483
2016-12-30,20.8333
2017-01-03,17.0819
2017-01-04,18.3963
2017-01-05,13.9303
2017-01-06,14.8472
2017-01-09,-7.2243
2017-01-10,4.918
2017-01-11,15.2344
2017-01-12,1.6949
2017-01-13,10.6667
2017-01-17,5.4217
2017-01-18,0.5714
2017-01-19,0.8523
2017-01-20,-0.2817
2017-01-23,5.0847
2017-01-24,13.172
2017-01-25,8.8435
2017-01-26,17.8444
2017-01-27,-63.8889
2017-01-30,37.4359
2017-01-31,-58.209
2017-02-01,16.0714
2017-02-02,15.7692
2017-02-03,14.2857
2017-02-06,30.814
2017-02-07,-14.2222
2017-02-08,-17.0984
2017-02-09,1.25
2017-02-10,-35.1852
2017-02-13,-19.0476
2017-02-14,-18.2353
2017-02-15,-52.5899
2017-02-16,18.3612
2017-02-17,0.0
2017-02-21,-51.2821
2017-02-22,39.4737
2017-02-23,-31.6981
2017-02-24,-6.6298
2017-02-27,12.426
2017-02-28,5.2632
2017-03-01,37.5
2017-03-02,5.4545
2017-03-03,-6.8966
2017-03-06,-5.9028
2017-03-07,-3.321
2017-03-08,-6.3613
2017-03-09,-21.7391
2017-03-10,-3.3333
2017-03-13,9.1954
2017-03-14,5.2632
2017-03-15,-4.5
2017-03-16,0.3927
2017-03-17,4.2373
2017-03-20,-2.5016
2017-03-21,2.4695
2017-03-22,-9.2958
2017-03-23,-0.6211
2017-03-24,-2.6736
2017-03-27,1.8908
2017-03-28,3.6414999999999997
2017-03-29,-2.7027
2017-03-30,1.3542
2017-03-31,3.5286
2017-04-03,-5.7247
2017-04-04,-1.7199
2017-04-05,-5.7143
2017-04-06,-18.1818
2017-04-07,-2.8704
2017-04-10,12.2021
2017-04-11,14.0612
2017-04-12,-10.6145
2017-04-13,-0.6667
2017-04-17,0.6711
2017-04-18,-2.0833
2017-04-19,-11.4894
2017-04-20,7.6923
2017-04-21,7.1429
2017-04-24,6.6667
2017-04-25,-2.3438
2017-04-26,2.48
2017-04-27,0.3123
2017-04-28,0.0
2017-05-01,-0.3113
2017-05-02,0.0
2017-05-03,0.2732
2017-05-04,0.2725
2017-05-05,-0.5435
2017-05-08,-4.7619
2017-05-09,-0.123
2017-05-10,2.1748
2017-05-11,-2.1285
2017-05-12,-3.4879
2017-05-15,-1.3605
2017-05-16,-2.7586
2017-05-17,4.6099
2017-05-18,1.6949
2017-05-19,3.3333
2017-05-22,-6.4516
2017-05-23,0.0
2017-05-24,3.4483
2017-05-25,1.3333
2017-05-26,-4.6053
2017-05-30,-1.0345
2017-05-31,-13.5889
2017-06-01,0.0
2017-06-02,16.9355
2017-06-05,-6.8966
2017-06-06,-6.7407
2017-06-07,-9.7061
2017-06-08,9.9578
2017-06-09,-11.76
2017-06-12,3.8531
2017-06-13,8.2584
2017-06-14,-4.04
2017-06-15,-3.3613
2017-06-16,0.0
2017-06-19,7.8261
2017-06-20,-10.7258
2017-06-21,3.8844
2017-06-22,-3.6522
2017-06-23,2.7193
2017-06-26,-2.7352
2017-06-27,8.4011
2017-06-28,-8.25
2017-06-29,8.9918
2017-06-30,-8.25
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,4.4959
2017-07-10,-4.2156
2017-07-11,4.265
2017-07-12,-4.5257
2017-07-13,0.0
2017-07-14,0.0912
2017-07-17,-4.4171
2017-07-18,4.2401
2017-07-19,0.3656
2017-07-20,-0.7286
2017-07-21,-6.8349
2017-07-24,3.3973
2017-07-25,3.8095
2017-07-26,-3.6696999999999997
2017-07-27,0.0
2017-07-28,-5.9305
2017-07-31,-8.882
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,-3.4
2017-08-08,3.5197000000000003
2017-08-09,0.0
2017-08-10,-2.2222
2017-08-11,9.7273
2017-08-14,3.3036
2017-08-15,-42.8571
2017-08-16,8.4211
2017-08-17,9.6278
2017-08-18,-24.7232
2017-08-21,4.902
2017-08-22,2.8037
2017-08-23,-3.6364
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,9.1509
2017-08-30,-10.1124
2017-09-01,34.6154
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,7.1429
2017-09-12,-9.6667
2017-09-13,9.7638
2017-09-14,7.5775
2017-09-18,-16.875
2017-09-19,-15.4887
2017-09-20,-0.5338
2017-09-21,16.2791
2017-09-22,0.0
2017-09-25,11.538499999999999
2017-09-26,-3.5862
2017-09-27,-3.505
2017-09-28,-4.3736
2017-09-29,8.3721
2017-10-02,-2.7182
2017-10-03,2.9412000000000003
2017-10-04,12.857099999999999
2017-10-26,-6.3291
2017-10-27,-17.2297
2017-10-30,-62.449
2017-10-31,4.7826
2017-11-01,20.332
2017-11-02,0.0
2017-11-09,1.7241
2017-11-13,120.0
2017-11-14,-10.0154
2017-11-15,-12.8425
2017-11-16,17.8782
2017-11-17,-31.3333
2017-11-20,45.6311
2017-11-21,0.0
2017-11-28,-15.3333
2017-11-29,-1.5748
2017-12-01,-2.0
2017-12-04,-13.0612
2017-12-05,-2.3474
2017-12-12,0.0
2017-12-13,-1.4423
2017-12-15,-20.7317
2017-12-18,-7.3846
2017-12-19,-0.9967
2017-12-20,-16.1074
2017-12-21,-4.0
2017-12-22,4.1667
2017-12-28,-3.2
2017-12-29,-0.8264
2018-01-02,0.0
2018-01-04,-2.0833
2018-01-05,-2.1277
2018-01-08,21.7391
2018-01-10,2.8571
2018-01-11,-6.25
2018-01-12,0.0
2018-01-16,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-24,3.7037
2018-01-29,0.0
2018-02-07,6.7857
2018-02-09,8.6957
2018-02-13,-21.5385
2018-02-14,-35.4392
2018-02-15,-27.1093
2018-02-16,44.1667
2018-02-20,-0.578
2018-02-21,-33.1395
2018-02-22,-5.2174
2018-02-23,-58.7156
2018-02-26,88.6667
2018-02-27,21.3192
2018-02-28,23.301
2018-03-01,0.7874
2018-03-02,8.5938
2018-03-05,17.2662
2018-03-06,19.0184
2018-03-07,-3.0928
2018-03-08,16.4894
2018-03-09,12.3288
2018-03-12,13.4146
2018-03-13,-16.129
2018-03-14,20.0855
2018-03-15,9.6085
2018-03-16,1.6234
2018-03-19,-2.8754
2018-03-20,0.0
2018-03-21,-44.7368
2018-03-22,32.7381
2018-03-23,0.4484
2018-03-26,-2.6786
2018-03-27,-24.3119
2018-03-28,-24.2424
2018-03-29,-47.6
2018-04-02,30.5344
2018-04-03,5.2632
2018-04-04,-18.8889
2018-04-05,5.4795
2018-04-06,0.0
2018-04-09,-7.7922
2018-04-10,-4.2254
2018-04-11,2.9412000000000003
2018-04-12,-5.0
2018-04-13,1.8496000000000001
2018-04-16,-2.5543
2018-04-17,-8.7879
2018-04-18,-23.9203
2018-04-19,11.5721
2018-04-20,-31.1155
2018-04-23,75.5682
2018-04-24,-9.8706
2018-04-25,5.9246
2018-04-26,0.0
2018-04-27,-8.8136
2018-04-30,-3.3643
2018-05-01,-9.598
2018-05-02,0.2128
2018-05-03,0.5308
2018-05-04,-4.963
2018-05-07,-1.1111
2018-05-08,-3.3708
2018-05-09,4.6512
2018-05-10,-8.8889
2018-05-11,-2.439
2018-05-14,3.0
2018-05-15,9.2233
2018-05-16,-4.4444
2018-05-17,9.3023
2018-05-18,-16.5957
2018-05-21,2.0408
2018-05-22,-4.5
2018-05-23,4.712
2018-05-24,5.75
2018-05-25,-10.1655
2018-05-29,0.0
2018-05-30,2.3684
2018-05-31,-7.455
2018-06-01,6.25
2018-06-04,3.268
2018-06-05,-0.5063
2018-06-06,-0.5089
2018-06-07,-5.3708
2018-06-08,0.0
2018-06-11,-33.7838
2018-06-12,30.6122
2018-06-13,21.25
2018-06-14,-17.5258
2018-06-15,7.5
2018-06-18,1.7442
2018-06-19,-11.4286
2018-06-20,-12.9032
2018-06-21,22.2222
2018-06-22,-16.6667
2018-06-25,1.8182
2018-06-26,10.7143
2018-06-27,-3.9032
2018-06-28,3.3904
2018-06-29,-9.0909
2018-07-02,-1.7856999999999998
2018-07-03,15.6364
2018-07-05,-11.9497
2018-07-06,0.0
2018-07-09,-5.3571
2018-07-10,0.0
2018-07-11,-6.4151
2018-07-12,0.7661
2018-07-13,-7.9832
2018-07-16,3.0659
2018-07-17,1.2658
2018-07-18,4.1667
2018-07-19,-20.0
2018-07-20,20.0
2018-07-23,0.0
2018-07-24,-18.75
2018-07-25,23.0769
2018-07-26,-0.4167
2018-07-27,-3.3808
2018-07-30,-11.2247
2018-07-31,0.0
2018-08-01,16.5854
2018-08-02,-12.1339
2018-08-03,38.0952
2018-08-06,22.4138
2018-08-07,7.6056
2018-08-08,-5.2356
2018-08-09,9.116
2018-08-10,-14.557
2018-08-13,-21.4815
2018-08-14,-15.8491
2018-08-15,-9.5964
2018-08-16,-0.7937
2018-08-17,10.0
2018-08-20,4.3182
2018-08-21,4.5752
2018-08-22,0.8333
2018-08-23,-9.0909
2018-08-24,-8.6364
2018-08-27,-5.4726
2018-08-28,15.7895
2018-08-29,-15.9091
2018-08-30,-3.2432
2018-08-31,6.1453
2018-09-04,0.0
2018-09-05,0.2632
2018-09-06,-0.0525
2018-09-07,17.3845
2018-09-10,-14.3177
2018-09-11,0.9399
2018-09-12,-1.7072
2018-09-13,0.0
2018-09-14,-5.2632
2018-09-17,0.0
2018-09-18,-5.5
2018-09-19,-4.7619
2018-09-20,0.0
2018-09-21,5.5556
2018-09-24,-12.2807
2018-09-25,0.0
2018-09-26,3.3333
2018-09-27,-2.5806
2018-09-28,0.0
2018-10-01,-27.1523
2018-10-02,45.4545
2018-10-03,-6.25
2018-10-04,-20.0
2018-10-05,33.3333
2018-10-08,0.0
2018-10-09,-18.75
2018-10-10,-0.7692
2018-10-11,-10.0775
2018-10-12,3.4483
2018-10-15,15.1667
2018-10-16,-16.7873
2018-10-17,39.1304
2018-10-18,-11.25
2018-10-19,-14.7887
2018-10-22,4.9587
2018-10-23,33.8583
2018-10-24,-27.647100000000002
2018-10-25,13.8211
2018-10-26,10.7143
2018-10-29,-15.4839
2018-10-30,14.5038
2018-10-31,-6.6333
2018-11-01,6.7476
2018-11-02,0.3344
2018-11-05,0.0
2018-11-06,-12.9333
2018-11-07,-0.4594
2018-11-08,0.0
2018-11-09,-11.461500000000001
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,8.6012
2018-11-15,4.0
2018-11-19,-15.3846
2018-11-20,-9.0909
2018-11-21,30.0
2018-11-23,-15.3846
2018-11-26,36.2727
2018-11-27,-26.551
2018-11-28,36.0581
2018-11-29,-6.6088000000000005
2018-11-30,0.0715
2018-12-03,-0.7143
2018-12-04,-13.6691
2018-12-06,-5.0833
2018-12-07,-6.9359
2018-12-10,-0.8491
2018-12-11,0.0
2018-12-12,4.6622
2018-12-13,-4.3636
2018-12-14,4.5626999999999995
2018-12-17,-2.5455
2018-12-18,-0.1866
2018-12-19,0.0
2018-12-20,2.9813
2018-12-21,-4.71
2018-12-26,0.0952
2018-12-27,-3.7108
2018-12-28,-1.1858
2018-12-31,-10.2
2019-01-02,10.245
2019-01-03,-1.0101
2019-01-04,15.9694
2019-01-07,0.308
2019-01-08,-4.0351
2019-01-09,-8.5923
2019-01-10,-5.0
2019-01-11,0.0
2019-01-14,5.2632
2019-01-15,-46.45
2019-01-16,217.4603
2019-01-17,29.4118
2019-01-18,-25.0
2019-01-22,-6.0606
2019-01-23,90.0
2019-01-24,12.3939
2019-01-25,2.719
2019-01-28,-48.0735
2019-01-29,-27.5786
2019-01-30,-24.1358
2019-01-31,9.3814
2019-02-01,3.5815
2019-02-04,-16.4968
2019-02-05,0.2288
2019-02-06,17.4168
2019-02-07,-2.8704
2019-02-08,-4.6711
2019-02-11,-14.0
2019-02-12,5.3372
2019-02-13,0.4526
2019-02-14,4.3956
2019-02-15,0.0
2019-02-19,-6.3158
2019-02-20,-9.7191
2019-02-21,5.9116
2019-02-22,5.9342
2019-02-25,-0.1664
2019-02-26,-5.5556
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,-8.2353
2019-03-04,2.5641
2019-03-05,-1.25
2019-03-06,-4.9367
2019-03-07,25.8322
2019-03-08,-34.3915
2019-03-11,12.9032
2019-03-12,0.0
2019-03-13,21.4286
2019-03-14,-24.2647
2019-03-15,33.2039
2019-03-18,-12.4198
2019-03-19,73.1025
2019-03-20,-65.3846
2019-03-22,-8.2222
2019-03-25,-23.7288
2019-03-26,-19.0476
2019-03-27,-22.7451
2019-03-28,-1.0152
2019-03-29,33.3333
2019-04-01,15.3846
2019-04-02,0.0
2019-04-04,3.3333
2019-04-09,-22.5806
2019-04-10,2.0833
2019-04-12,-2.0408
2019-04-18,-17.0833
2019-04-23,-19.598
2019-04-24,-6.25
2019-04-25,10.0
2019-04-26,0.0
2019-05-07,-9.0909
2019-05-10,-13.3333
2019-05-16,-73.0769
2019-05-17,14.2857
2019-05-21,-35.0
2019-05-28,496.1538
2019-05-29,-3.2258
2019-05-30,0.0
2019-05-31,66.0
2019-06-03,-89.5181
2019-06-07,0.0
2019-06-18,0.0
2019-07-19,3.4483
2019-08-05,-3.7037
2019-08-07,3.8462
2019-09-03,270.3704
2019-09-11,0.0
2019-09-12,0.0
2019-09-17,-20.0
2019-10-11,33.75
2019-10-17,-6.5421
2019-10-18,0.0
2019-10-21,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-06,-74.0
2019-11-08,284.6154
2019-11-15,-73.0
2019-12-23,0.0
2019-12-30,0.0
2020-01-08,1.8519
2020-01-23,300.0
2020-01-24,-8.1818
2020-01-27,-0.9901
2020-01-29,0.0
2020-02-10,-49.0
2020-02-20,0.0
2020-03-03,-49.0196
2020-03-11,0.0769
2020-03-12,211.299
2020-03-16,148.1481
2020-03-17,14.4279
2020-03-18,30.4348
2020-03-19,-20.0
2020-03-24,-2.0833
2020-04-15,-57.4468
2020-04-21,0.0
2020-04-23,0.0
2020-04-27,20.0
2020-04-28,70.8333
2020-04-30,-63.4098
2020-05-04,3.9861
2020-05-07,92.3077
2020-05-08,26.6667
2020-05-11,-10.526299999999999
2020-05-12,23.5294
2020-05-15,-4.2857
2020-05-22,-25.3731
2020-05-26,-29.3333
2020-05-28,90.566
2020-05-29,8.9109
2020-06-04,0.0
2020-06-08,-9.0909
2020-06-09,-9.0
2020-06-10,-3.2967
2020-06-12,-27.2727
2020-06-16,32.0312
2020-06-17,4.7337
2020-06-18,-1.1299
2020-06-19,-11.4286
2020-06-22,27.0968
2020-06-23,-1.0152
2020-06-24,-7.6923
2020-06-25,18.3389
2020-06-26,14.0792
2020-06-29,8.2305
2020-06-30,8.5551
2020-07-01,8.2312
2020-07-02,7.4434000000000005
2020-07-06,7.8313
2020-07-07,-30.1676
2020-07-08,-38.0
2020-07-09,-19.3548
2020-07-10,12.0
2020-07-13,-10.7143
2020-07-14,-10.4
2020-07-15,-9.8214
2020-07-16,19.802
2020-07-17,-4.9587
2020-07-20,-3.4783
2020-07-21,-5.1802
2020-07-22,-13.5487
2020-07-23,-2.1871
2020-07-24,12.3596
2020-07-27,-10.5
2020-07-28,3.9106
2020-07-29,-7.5269
2020-07-30,-6.9767
2020-07-31,8.75
