ticker,GCHK US Equity
2008-12-17,14.8515
2008-12-18,-12.931000000000001
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,-8.9109
2008-12-24,8.6957
2008-12-26,-8.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,-4.3478
2009-01-02,0.0
2009-01-05,-9.0909
2009-01-06,0.0
2009-01-08,-5.0
2009-01-09,-7.8947
2009-01-12,0.0
2009-01-13,-12.857099999999999
2009-01-14,14.7541
2009-01-15,-28.5714
2009-01-16,60.0
2009-01-20,-5.0
2009-01-21,5.2632
2009-01-22,-15.0
2009-01-23,-5.5882
2009-01-26,33.9564
2009-01-27,-16.2791
2009-01-28,0.0
2009-01-29,25.0
2009-01-30,-15.5556
2009-02-02,2.6316
2009-02-03,-2.5641
2009-02-04,0.0
2009-02-05,5.2632
2009-02-06,-2.5
2009-02-09,5.1282
2009-02-10,15.8537
2009-02-11,-1.0526
2009-02-12,-6.383
2009-02-13,6.8182
2009-02-17,-9.5745
2009-02-18,-5.8824
2009-02-19,-5.0
2009-02-20,5.2632
2009-02-23,-5.0
2009-02-24,-21.0526
2009-02-25,13.3333
2009-02-26,-26.4706
2009-02-27,-20.0
2009-03-02,5.0
2009-03-03,4.7619
2009-03-04,13.6364
2009-03-05,0.0
2009-03-06,20.0
2009-03-09,0.0
2009-03-10,-13.3333
2009-03-11,23.0769
2009-03-12,3.125
2009-03-13,-9.0909
2009-03-16,-8.3333
2009-03-17,16.3636
2009-03-18,-9.375
2009-03-19,-3.4483
2009-03-20,0.0
2009-03-23,7.1429
2009-03-24,-6.0
2009-03-25,0.0
2009-03-26,-0.7092
2009-03-27,-3.5714
2009-03-30,-3.7037
2009-03-31,-3.8462
2009-04-01,-23.2
2009-04-02,9.375
2009-04-03,-4.7619
2009-04-06,20.0
2009-04-07,-16.6667
2009-04-08,10.0
2009-04-09,6.8182
2009-04-13,23.4043
2009-04-14,-13.7931
2009-04-15,-4.0
2009-04-16,-2.0833
2009-04-17,-10.6383
2009-04-20,-7.1429
2009-04-21,10.2564
2009-04-22,-4.6512
2009-04-23,-2.439
2009-04-24,-10.0
2009-04-27,5.5556
2009-04-28,-5.2632
2009-04-29,-5.5556
2009-04-30,-5.8824
2009-05-01,0.0
2009-05-04,-12.5
2009-05-05,-7.1429
2009-05-06,11.538499999999999
2009-05-07,-6.8966
2009-05-08,3.7037
2009-05-11,-10.0
2009-05-12,11.1111
2009-05-13,0.0
2009-05-14,-7.1429
2009-05-15,-7.6923
2009-05-18,-10.8333
2009-05-19,21.4953
2009-05-20,19.2308
2009-05-21,19.3548
2009-05-22,-16.2162
2009-05-26,3.2258
2009-05-27,12.5
2009-05-28,0.0
2009-05-29,8.3333
2009-06-01,-3.0769
2009-06-02,5.8201
2009-06-03,15.0
2009-06-04,-8.6957
2009-06-05,14.2857
2009-06-08,8.3333
2009-06-09,0.7692
2009-06-10,2.2901
2009-06-11,-17.9104
2009-06-12,-10.0
2009-06-15,-24.2424
2009-06-16,-9.6667
2009-06-17,0.369
2009-06-18,2.9412000000000003
2009-06-19,-3.5714
2009-06-22,-14.8148
2009-06-23,3.4783
2009-06-24,7.563
2009-06-25,4.6875
2009-06-26,-2.9851
2009-06-29,-7.6923
2009-06-30,-5.0
2009-07-01,-3.5088
2009-07-02,-24.5455
2009-07-06,-1.2048
2009-07-07,-2.439
2009-07-08,-6.25
2009-07-09,0.0
2009-07-10,-1.3333
2009-07-13,1.3514
2009-07-14,6.6667
2009-07-15,-6.25
2009-07-16,-5.3333
2009-07-17,10.5634
2009-07-20,-17.1975
2009-07-21,-4.6154
2009-07-22,-3.2258
2009-07-23,-33.3333
2009-07-24,25.0
2009-07-27,30.0
2009-07-28,16.9231
2009-07-29,-6.5789
2009-07-30,-8.4507
2009-07-31,-4.6154
2009-08-03,0.504
2009-08-04,9.1274
2009-08-05,-7.1691
2009-08-06,2.9703
2009-08-07,5.3846
2009-08-10,0.0
2009-08-11,5.1095
2009-08-12,-4.1667
2009-08-13,-8.6957
2009-08-14,0.0
2009-08-17,-4.7619
2009-08-18,8.3333
2009-08-19,-4.6154
2009-08-20,-6.4516
2009-08-21,3.4483
2009-08-24,6.6667
2009-08-25,-6.25
2009-08-26,-3.3333
2009-08-27,-5.1724
2009-08-28,-5.4545
2009-08-31,2.8846
2009-09-01,10.2804
2009-09-02,-11.8644
2009-09-03,-3.8462
2009-09-04,-4.0
2009-09-08,8.3333
2009-09-09,-7.6923
2009-09-10,2.0833
2009-09-11,0.0
2009-09-14,-0.7653
2009-09-15,0.7712
2009-09-16,-2.0408
2009-09-17,0.0
2009-09-18,4.1667
2009-09-21,-10.0
2009-09-22,-2.2222
2009-09-23,11.3636
2009-09-24,-8.1633
2009-09-25,4.4444
2009-09-28,-8.5106
2009-09-29,0.0
2009-09-30,-2.3256
2009-10-01,-14.2857
2009-10-02,11.1111
2009-10-05,-2.5
2009-10-06,-3.8462
2009-10-07,4.0
2009-10-08,-3.8462
2009-10-09,-6.6667
2009-10-12,2.8571
2009-10-13,11.1111
2009-10-14,-11.25
2009-10-15,-9.8592
2009-10-16,18.75
2009-10-19,0.0
2009-10-20,-7.8947
2009-10-21,2.8571
2009-10-22,5.5556
2009-10-23,-18.4211
2009-10-26,1.6129
2009-10-27,-1.5873
2009-10-28,12.9032
2009-10-29,-11.4286
2009-10-30,3.2258
2009-11-02,0.0
2009-11-03,6.25
2009-11-04,-5.8824
2009-11-05,-6.25
2009-11-06,0.0
2009-11-09,-10.0
2009-11-10,-6.9444
2009-11-11,11.4428
2009-11-12,7.1429
2009-11-13,-16.25
2009-11-16,0.2488
2009-11-17,19.1067
2009-11-18,0.0
2009-11-19,-13.3333
2009-11-20,13.9423
2009-11-23,-15.6118
2009-11-24,-12.0
2009-11-25,-9.0909
2009-11-27,10.0
2009-11-30,13.6364
2009-12-01,-16.0
2009-12-02,19.0476
2009-12-03,0.0
2009-12-04,-16.0
2009-12-07,28.5714
2009-12-08,-3.7037
2009-12-09,11.538499999999999
2009-12-10,-10.3448
2009-12-11,11.538499999999999
2009-12-14,0.0
2009-12-15,-13.7931
2009-12-16,0.0
2009-12-17,-8.0
2009-12-18,0.0
2009-12-21,4.3478
2009-12-22,-8.3333
2009-12-23,-4.5455
2009-12-24,16.6667
2009-12-28,-8.1633
2009-12-29,-11.1111
2009-12-30,0.0
2009-12-31,-24.375
2010-01-04,32.2314
2010-01-05,-3.125
2010-01-06,0.0
2010-01-07,3.2258
2010-01-08,-5.0
2010-01-11,5.2632
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,25.0
2010-01-15,-12.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-28,-9.0909
2010-01-29,0.0
2010-02-01,20.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,20.8333
2010-02-08,-13.7931
2010-02-09,4.0
2010-02-10,11.538499999999999
2010-02-11,3.4483
2010-02-12,15.0
2010-02-16,-10.1449
2010-02-17,16.129
2010-02-18,52.7778
2010-02-19,-9.0909
2010-02-22,-10.0
2010-02-23,-11.1111
2010-02-24,-12.5
2010-02-25,7.1429
2010-02-26,0.0
2010-03-01,8.0
2010-03-02,-1.2346
2010-03-03,-17.5
2010-03-04,6.0606
2010-03-05,-14.2857
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,16.6667
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,-14.2857
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,6.6667
2010-03-25,-15.625
2010-03-26,-1.8519
2010-03-29,-1.8868
2010-03-30,-5.7692
2010-03-31,18.3673
2010-04-01,-3.4483
2010-04-05,7.1429
2010-04-06,-13.3333
2010-04-08,34.6154
2010-04-09,-25.7143
2010-04-12,19.2308
2010-04-13,-9.6774
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,-3.5714
2010-04-23,11.1111
2010-04-26,10.0
2010-04-27,36.3636
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-04,-8.8889
2010-05-05,2.439
2010-05-06,-2.3810000000000002
2010-05-07,17.0732
2010-05-10,4.1667
2010-05-11,0.0
2010-05-12,2.0
2010-05-13,9.8039
2010-05-14,-8.9286
2010-05-17,3.9215999999999998
2010-05-18,3.7736
2010-05-19,14.5455
2010-05-20,1.5873
2010-05-21,-6.25
2010-05-24,-13.3333
2010-05-25,-13.461500000000001
2010-05-26,11.1111
2010-05-27,-8.0
2010-05-28,-2.1739
2010-06-01,-4.4444
2010-06-02,-12.7907
2010-06-03,9.3333
2010-06-04,-8.5366
2010-06-07,0.0
2010-06-08,-12.0
2010-06-09,-9.0909
2010-06-10,16.6667
2010-06-11,28.5714
2010-06-14,-11.1111
2010-06-15,-10.0
2010-06-16,0.0
2010-06-17,11.1111
2010-06-18,-12.5
2010-06-21,-14.2857
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,13.3333
2010-06-28,-8.8235
2010-06-29,0.4032
2010-06-30,-3.6145
2010-07-01,3.3333
2010-07-02,-3.2258
2010-07-06,-13.3333
2010-07-08,15.3846
2010-07-09,-13.3333
2010-07-12,-3.8462
2010-07-13,16.0
2010-07-14,-13.7931
2010-07-15,0.0
2010-07-16,-20.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,20.0
2010-07-27,0.0
2010-07-28,-16.6667
2010-07-29,5.0
2010-07-30,-14.2857
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,11.1111
2010-08-09,-10.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,-16.6667
2010-08-13,-16.6667
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,-11.0
2010-08-19,25.8427
2010-08-20,0.0
2010-08-23,-7.1429
2010-08-24,15.3846
2010-08-25,-6.6667
2010-08-26,0.0
2010-08-30,0.0
2010-08-31,-7.1429
2010-09-02,-23.0769
2010-09-03,10.0
2010-09-07,81.8182
2010-09-08,0.0
2010-09-09,-40.0
2010-09-10,25.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-16,-13.3333
2010-09-17,0.0
2010-09-21,-23.0769
2010-09-22,10.0
2010-09-23,-9.0909
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,-23.125
2010-09-29,1.626
2010-09-30,28.0
2010-10-01,-20.0
2010-10-04,-23.4375
2010-10-05,46.9388
2010-10-06,-11.1111
2010-10-11,25.0
2010-10-12,-25.0
2010-10-13,0.0
2010-10-14,20.0
2010-10-15,-22.2222
2010-10-18,-14.2857
2010-10-19,16.6667
2010-10-20,0.0
2010-10-22,0.0
2010-10-25,14.2857
2010-10-26,37.5
2010-10-27,0.0
2010-10-28,72.7273
2010-10-29,5.2632
2010-11-01,-25.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,-26.6667
2010-11-05,36.3636
2010-11-08,-26.6667
2010-11-09,18.1818
2010-11-10,0.0
2010-11-11,-3.8462
2010-11-12,0.0
2010-11-15,-20.0
2010-11-16,-20.0
2010-11-17,25.0
2010-11-18,0.0
2010-11-19,-16.875
2010-11-22,-3.7594
2010-11-23,28.9063
2010-11-24,-27.2727
2010-11-26,1.6667
2010-11-29,70.4918
2010-11-30,0.0
2010-12-01,-7.6923
2010-12-02,-8.3333
2010-12-03,27.2727
2010-12-06,14.2857
2010-12-07,-28.125
2010-12-08,-11.413
2010-12-09,7.9755
2010-12-10,0.0
2010-12-13,-13.6364
2010-12-14,-5.2632
2010-12-15,-5.5556
2010-12-16,-17.647100000000002
2010-12-17,1.7856999999999998
2010-12-20,5.2632
2010-12-21,-4.1667
2010-12-22,-13.913
2010-12-23,-13.1313
2010-12-27,-6.9767
2010-12-28,-6.25
2010-12-29,-12.0
2010-12-30,9.0909
2010-12-31,6.9444
2011-01-03,-6.4935
2011-01-04,4.1667
2011-01-05,-4.0
2011-01-06,33.3333
2011-01-07,-16.6667
2011-01-10,0.0
2011-01-11,-6.25
2011-01-12,0.0
2011-01-13,-4.0
2011-01-14,2.7778
2011-01-18,1.3514
2011-01-19,17.3333
2011-01-20,-12.5
2011-01-21,-12.987
2011-01-24,-1.4925
2011-01-25,-6.0606
2011-01-26,-1.6129
2011-01-27,4.918
2011-01-28,-20.3125
2011-01-31,3.9215999999999998
2011-02-01,-5.6604
2011-02-02,-20.0
2011-02-03,20.0
2011-02-04,-6.25
2011-02-07,24.4444
2011-02-08,-19.6429
2011-02-09,2.2222
2011-02-10,4.3478
2011-02-11,0.0
2011-02-14,-4.1667
2011-02-15,-2.1739
2011-02-16,2.2222
2011-02-17,8.6957
2011-02-18,-8.0
2011-02-23,0.0
2011-02-24,34.7826
2011-02-25,-32.2581
2011-02-28,0.0
2011-03-01,-4.7619
2011-03-02,7.5
2011-03-03,-6.9767
2011-03-04,-7.5
2011-03-07,-5.4054
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-14.2857
2011-03-11,6.6667
2011-03-14,-9.375
2011-03-15,-6.8966
2011-03-16,11.1111
2011-03-17,-10.0
2011-03-18,11.1111
2011-03-21,-3.3333
2011-03-22,-6.8966
2011-03-23,0.0
2011-03-24,-11.1111
2011-03-25,20.8333
2011-03-28,-17.2414
2011-03-29,0.0
2011-03-30,8.3333
2011-03-31,34.6154
2011-04-01,-8.5714
2011-04-04,-15.625
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,25.9259
2011-04-08,-14.7059
2011-04-11,-17.2414
2011-04-12,12.5
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,-18.5185
2011-04-18,9.0909
2011-04-19,-12.5
2011-04-20,14.2857
2011-04-21,0.0
2011-04-25,45.8333
2011-04-26,-17.1429
2011-04-27,10.3448
2011-04-28,-15.625
2011-04-29,-3.7037
2011-05-02,0.0
2011-05-03,-19.2308
2011-05-04,4.7619
2011-05-05,0.0
2011-05-06,-13.6364
2011-05-09,26.3158
2011-05-10,-12.5
2011-05-11,0.0
2011-05-12,4.7619
2011-05-13,31.8182
2011-05-16,-6.8966
2011-05-17,-3.7037
2011-05-18,23.0769
2011-05-19,-18.75
2011-05-20,0.0
2011-05-23,-7.6923
2011-05-24,-8.3333
2011-05-25,0.0
2011-05-26,9.0909
2011-05-27,25.0
2011-05-31,-13.3333
2011-06-01,11.538499999999999
2011-06-02,0.0
2011-06-03,31.0345
2011-06-06,-7.8947
2011-06-07,8.5714
2011-06-08,0.0
2011-06-09,13.1579
2011-06-10,-20.9302
2011-06-13,-5.8824
2011-06-14,18.75
2011-06-15,-23.6842
2011-06-16,20.6897
2011-06-17,-2.8571
2011-06-20,0.0
2011-06-21,-5.8824
2011-06-22,-6.25
2011-06-23,13.3333
2011-06-24,-14.7059
2011-06-27,0.0
2011-06-28,3.4483
2011-06-29,-3.3333
2011-06-30,3.4483
2011-07-01,-3.3333
2011-07-05,-10.3448
2011-07-07,3.8462
2011-07-08,-11.1111
2011-07-11,0.0
2011-07-12,33.3333
2011-07-13,-31.25
2011-07-14,9.0909
2011-07-15,25.0
2011-07-18,-26.6667
2011-07-19,0.0
2011-07-20,9.0909
2011-07-21,-12.5
2011-07-22,0.0
2011-07-25,0.0
2011-07-27,0.0
2011-07-28,14.2857
2011-07-29,0.0
2011-08-01,-12.5
2011-08-02,14.2857
2011-08-03,-8.3333
2011-08-04,-4.5455
2011-08-05,0.0
2011-08-08,52.381
2011-08-09,-6.25
2011-08-10,-20.0
2011-08-11,12.5
2011-08-12,0.0
2011-08-15,-3.7037
2011-08-16,-15.3846
2011-08-17,0.0
2011-08-18,0.0
2011-08-22,9.0909
2011-08-23,8.3333
2011-08-24,-15.3846
2011-08-25,0.0
2011-08-26,9.0909
2011-08-29,33.3333
2011-08-30,-9.375
2011-08-31,-17.2414
2011-09-01,0.0
2011-09-02,25.0
2011-09-06,-20.0
2011-09-07,25.0
2011-09-08,-13.3333
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,-15.3846
2011-09-14,-4.5455
2011-09-15,4.7619
2011-09-16,0.0
2011-09-20,22.7273
2011-09-21,-22.2222
2011-09-22,0.0
2011-09-23,14.2857
2011-09-26,-12.5
2011-09-27,4.7619
2011-09-28,-4.5455
2011-09-29,66.6667
2011-09-30,-14.2857
2011-10-03,-20.0
2011-10-04,0.0
2011-10-05,-12.5
2011-10-06,-71.4286
2011-10-07,0.0
2011-10-10,-16.6667
2011-10-11,20.0
2011-10-12,0.0
2011-10-13,-16.6667
2011-10-14,20.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,-16.6667
2011-10-21,0.0
2011-10-25,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-11-01,-40.0
2011-11-02,66.6667
2011-11-03,60.0
2011-11-04,-37.5
2011-11-07,0.0
2011-11-09,-40.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,66.6667
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,-40.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-28,66.6667
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,-40.0
2011-12-13,0.0
2011-12-14,66.6667
2011-12-15,-40.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-21,66.6667
2011-12-22,20.0
2011-12-23,-16.6667
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,20.0
2012-01-12,-50.0
2012-01-13,0.0
2012-01-19,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-26,0.0
2012-01-27,0.0
2012-01-31,66.6667
2012-02-01,0.0
2012-02-03,0.0
2012-02-08,20.0
2012-02-09,33.3333
2012-02-10,-37.5
2012-02-13,20.0
2012-02-14,-16.6667
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-27,20.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,-16.6667
2012-03-09,0.0
2012-03-13,0.0
2012-03-16,0.0
2012-03-23,20.0
2012-03-29,33.3333
2012-03-30,-37.5
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-23,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,20.0
2012-05-04,116.6667
2012-05-07,-23.0769
2012-05-08,-40.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-14,0.0
2012-05-15,66.6667
2012-05-16,-20.0
2012-05-17,-25.0
2012-05-18,116.6667
2012-05-21,-53.8462
2012-05-22,-16.6667
2012-05-23,160.0
2012-05-24,0.0
2012-05-25,-38.4615
2012-05-29,-37.5
2012-05-30,0.0
2012-05-31,100.0
2012-06-01,-40.0
2012-06-04,33.3333
2012-06-05,-25.0
2012-06-06,66.6667
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,-40.0
2012-06-13,0.0
2012-06-15,-16.6667
2012-06-21,0.0
2012-06-25,0.0
2012-06-26,60.0
2012-06-27,25.0
2012-06-29,-40.0
2012-07-02,0.0
2012-07-06,0.0
2012-07-09,66.6667
2012-07-10,-40.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-16,-16.6667
2012-07-17,0.0
2012-07-18,0.0
2012-07-24,0.0
2012-07-25,60.0
2012-07-26,-25.0
2012-07-27,0.0
2012-07-30,33.3333
2012-07-31,-25.0
2012-08-01,0.0
2012-08-06,-16.6667
2012-08-08,0.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,20.0
2012-08-16,-16.6667
2012-08-21,-40.0
2012-08-22,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,100.0
2012-09-07,-16.6667
2012-09-11,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-25,0.0
2012-09-27,0.0
2012-10-01,0.0
2012-10-05,-40.0
2012-10-10,0.0
2012-10-12,0.0
2012-10-23,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-02,0.0
2012-11-06,0.0
2012-11-09,0.0
2012-11-13,0.0
2012-11-16,0.0
2012-11-20,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,-33.3333
2012-11-29,50.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,100.0
2013-01-04,-16.6667
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,-40.0
2013-01-11,166.6667
2013-01-15,-25.0
2013-01-17,0.0
2013-01-18,-50.0
2013-01-23,66.6667
2013-01-24,0.0
2013-01-25,60.0
2013-01-28,-37.5
2013-01-30,0.0
2013-02-01,60.0
2013-02-04,-25.0
2013-02-05,-16.6667
2013-02-06,0.0
2013-02-11,60.0
2013-02-12,0.0
2013-02-14,-37.5
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,0.0
2013-02-25,-40.0
2013-02-26,0.0
2013-02-27,66.6667
2013-03-04,-40.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-19,0.0
2013-03-20,66.6667
2013-04-02,0.0
2013-04-11,-40.0
2013-04-12,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-22,0.0
2013-04-25,0.0
2013-04-26,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-09,66.6667
2013-05-10,0.0
2013-05-14,0.0
2013-05-15,-40.0
2013-05-16,0.0
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,66.6667
2013-05-24,0.0
2013-05-28,0.0
2013-05-29,-40.0
2013-06-03,0.0
2013-06-10,66.6667
2013-06-11,100.0
2013-06-12,0.0
2013-06-13,-20.0
2013-06-14,-37.5
2013-06-17,100.0
2013-06-18,0.0
2013-06-19,-20.0
2013-06-20,-25.0
2013-06-21,33.3333
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,62.5
2013-06-27,-38.4615
2013-06-28,0.0
2013-07-02,-25.0
2013-07-03,33.3333
2013-07-05,25.0
2013-07-08,0.0
2013-07-10,-50.0
2013-07-11,20.0
2013-07-16,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-29,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,-16.6667
2013-08-14,0.0
2013-08-21,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-26,0.0
2013-10-01,-40.0
2013-10-07,0.0
2013-10-09,0.0
2013-10-11,0.0
2013-10-14,66.6667
2013-10-15,-40.0
2013-10-16,100.0
2013-10-17,0.0
2013-10-18,-16.6667
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-31,20.0
2013-11-01,-16.6667
2013-11-04,60.0
2013-11-05,37.5
2013-11-06,-27.2727
2013-11-07,-37.5
2013-11-12,0.0
2013-11-13,0.0
2013-11-15,60.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,-25.0
2013-11-21,0.0
2013-11-22,66.6667
2013-11-25,-40.0
2013-11-26,0.0
2013-11-27,0.0
2013-12-03,-16.6667
2013-12-04,0.0
2013-12-06,0.0
2013-12-10,0.0
2013-12-12,60.0
2013-12-13,0.0
2013-12-17,-37.5
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-13,0.0
2014-01-14,20.0
2014-01-15,-16.6667
2014-01-16,0.0
2014-01-24,0.0
2014-01-29,0.0
2014-01-31,0.0
2014-02-06,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-24,60.0
2014-02-25,25.0
2014-02-26,0.0
2014-02-27,30.0
2014-02-28,7.6923
2014-03-03,0.0
2014-03-04,-42.8571
2014-03-06,75.0
2014-03-10,-42.8571
2014-03-14,-25.0
2014-03-17,0.0
2014-03-19,0.0
2014-03-20,66.6667
2014-03-21,0.0
2014-03-24,0.0
2014-03-26,-50.0
2014-03-28,0.0
2014-03-31,0.0
