ticker,BIDU US Equity
2005-12-22,0.3566
2005-12-23,3.1366
2005-12-27,-2.0225
2005-12-28,-0.9673
2005-12-29,-1.7252
2005-12-30,-1.1469
2006-01-03,0.9218
2006-01-04,4.4094
2006-01-05,-0.1508
2006-01-06,-0.5453
2006-01-09,0.4422
2006-01-10,0.8315
2006-01-11,-1.9946000000000002
2006-01-12,-1.0712
2006-01-13,1.3612
2006-01-17,-1.2056
2006-01-18,-3.4615
2006-01-19,-0.3184
2006-01-20,-2.3114
2006-01-23,-7.4926
2006-01-24,0.2131
2006-01-25,-6.9479
2006-01-26,-1.219
2006-01-27,-0.27
2006-01-30,1.5274999999999999
2006-01-31,3.8087999999999997
2006-02-01,-6.4208
2006-02-02,-3.8424
2006-02-03,-5.9735
2006-02-06,-1.0624
2006-02-07,-1.0519
2006-02-08,8.9922
2006-02-09,0.2235
2006-02-10,-1.6625999999999999
2006-02-13,1.3608
2006-02-14,-0.4679
2006-02-15,0.654
2006-02-16,-0.4873
2006-02-17,2.1424
2006-02-21,3.2561
2006-02-22,5.8812
2006-02-23,-4.44
2006-02-24,1.0707
2006-02-27,2.7241999999999997
2006-02-28,-5.3039
2006-03-01,-0.3501
2006-03-02,2.6542
2006-03-03,-0.7414
2006-03-06,2.9688
2006-03-07,-0.651
2006-03-08,-3.5948
2006-03-09,-6.1565
2006-03-10,1.6141999999999999
2006-03-13,1.1405
2006-03-14,-1.9331
2006-03-15,-0.4107
2006-03-16,-0.3732
2006-03-17,1.4508
2006-03-20,3.5904
2006-03-21,-2.7176
2006-03-22,3.2389
2006-03-23,-0.7843
2006-03-24,-0.7905
2006-03-27,3.8048
2006-03-28,-1.9382000000000001
2006-03-29,6.5753
2006-03-30,6.5001999999999995
2006-03-31,-3.3276
2006-04-03,-2.0867
2006-04-04,1.5118
2006-04-05,-0.4127
2006-04-06,3.1892
2006-04-07,0.227
2006-04-10,3.0314
2006-04-11,-6.0196
2006-04-12,2.195
2006-04-13,1.162
2006-04-17,-1.1486
2006-04-18,1.3204
2006-04-19,6.5682
2006-04-20,-1.1903
2006-04-21,-0.165
2006-04-24,-0.7438
2006-04-25,-1.5321
2006-04-26,-1.6658
2006-04-27,-1.4877
2006-04-28,1.1872
2006-05-01,2.2429
2006-05-02,-0.54
2006-05-03,1.7984
2006-05-04,5.5
2006-05-05,-0.6477
2006-05-08,1.2403
2006-05-09,-3.5967000000000002
2006-05-10,36.8133
2006-05-11,-2.9366
2006-05-12,-3.6805
2006-05-15,7.4385
2006-05-16,-1.9917
2006-05-17,1.6088
2006-05-18,-7.0952
2006-05-19,5.0743
2006-05-22,-3.8537
2006-05-23,4.5282
2006-05-24,1.9051
2006-05-25,-5.537
2006-05-26,0.1513
2006-05-30,-2.2551
2006-05-31,0.2082
2006-06-01,7.2089
2006-06-02,-0.7192
2006-06-05,0.5191
2006-06-06,7.915
2006-06-07,-2.4485
2006-06-08,-1.5744
2006-06-09,0.3825
2006-06-12,-2.7829
2006-06-13,-7.1149000000000004
2006-06-14,1.5345
2006-06-15,3.8791
2006-06-16,0.2667
2006-06-19,-4.7763
2006-06-20,0.5079
2006-06-21,6.633
2006-06-22,-4.9763
2006-06-23,0.9966
2006-06-26,1.0873
2006-06-27,0.0977
2006-06-28,-2.3304
2006-06-29,4.3972999999999995
2006-06-30,-1.2445
2006-07-03,4.0712
2006-07-05,-2.2121
2006-07-06,4.2267
2006-07-07,-0.4112
2006-07-10,-3.4756
2006-07-11,2.2935
2006-07-12,-1.2546
2006-07-13,-1.8706
2006-07-14,5.1433
2006-07-17,6.0889
2006-07-18,-0.4084
2006-07-19,-1.1224
2006-07-20,-3.1216
2006-07-21,-0.1239
2006-07-24,0.846
2006-07-25,0.4027
2006-07-26,2.4621
2006-07-27,-20.8655
2006-07-28,-0.2198
2006-07-31,-1.2669000000000001
2006-08-01,-1.3808
2006-08-02,-2.8426
2006-08-03,6.9869
2006-08-04,1.6871
2006-08-07,-0.9633
2006-08-08,-0.7295
2006-08-09,-4.4094
2006-08-10,1.0251
2006-08-11,1.4656
2006-08-14,-1.4583
2006-08-15,8.1043
2006-08-16,1.9296
2006-08-17,3.7222
2006-08-18,-1.0975
2006-08-21,-1.6209
2006-08-22,0.6465
2006-08-23,-3.2113
2006-08-24,-0.2862
2006-08-25,0.2088
2006-08-28,0.7813
2006-08-29,-0.7494
2006-08-30,1.2236
2006-08-31,-0.0643
2006-09-01,0.4633
2006-09-05,-0.351
2006-09-06,-0.6761
2006-09-07,1.333
2006-09-08,2.0945
2006-09-11,-0.0625
2006-09-12,0.5508
2006-09-13,4.357
2006-09-14,1.0617
2006-09-15,3.5765000000000002
2006-09-18,1.3902999999999999
2006-09-19,-4.3385
2006-09-20,1.6332
2006-09-21,0.7514
2006-09-22,-0.1951
2006-09-25,3.4951
2006-09-26,-1.1997
2006-09-27,-0.416
2006-09-28,0.3839
2006-09-29,-1.5409000000000002
2006-10-02,-1.5993
2006-10-03,-3.4247
2006-10-04,0.9136
2006-10-05,1.358
2006-10-06,-1.187
2006-10-09,1.0347
2006-10-10,1.8245
2006-10-11,0.7285
2006-10-12,-0.7575
2006-10-13,-2.3361
2006-10-16,0.2013
2006-10-17,-1.1463
2006-10-18,-0.3347
2006-10-19,3.1546
2006-10-20,0.686
2006-10-23,0.9008
2006-10-24,-3.5596
2006-10-25,0.7596
2006-10-26,0.0589
2006-10-27,4.7675
2006-10-30,7.8652
2006-10-31,-9.0833
2006-11-01,-2.83
2006-11-02,2.7119
2006-11-03,-0.2755
2006-11-06,2.049
2006-11-07,5.8995999999999995
2006-11-08,2.3647
2006-11-09,-0.0312
2006-11-10,0.2498
2006-11-13,7.2059
2006-11-14,-1.0169
2006-11-15,1.0372
2006-11-16,4.0093
2006-11-17,2.1974
2006-11-20,0.41
2006-11-21,5.3806
2006-11-22,-1.5154
2006-11-24,-0.341
2006-11-27,-6.2637
2006-11-28,1.6284999999999998
2006-11-29,3.1218
2006-11-30,3.3935
2006-12-01,-3.9558
2006-12-04,3.3094
2006-12-05,6.8245000000000005
2006-12-06,3.1372
2006-12-07,-6.8184000000000005
2006-12-08,2.5606
2006-12-11,0.7771
2006-12-12,0.0738
2006-12-13,-0.9181
2006-12-14,-0.6784
2006-12-15,-2.5406
2006-12-18,0.9145
2006-12-19,-0.8215
2006-12-20,0.4953
2006-12-21,-2.4473
2006-12-22,-0.8972
2006-12-26,-0.8702
2006-12-27,1.8088
2006-12-28,-0.7055
2006-12-29,-1.1578
2007-01-03,8.625399999999999
2007-01-04,2.9328
2007-01-05,-2.7778
2007-01-08,-0.449
2007-01-09,1.4514
2007-01-10,3.4675000000000002
2007-01-11,2.4764
2007-01-12,-4.9398
2007-01-16,2.1973
2007-01-17,-1.5301
2007-01-18,-3.2752
2007-01-19,0.0165
2007-01-22,0.8237
2007-01-23,1.7565
2007-01-24,0.281
2007-01-25,-0.9287
2007-01-26,-0.2748
2007-01-29,0.0
2007-01-30,0.5429
2007-01-31,0.7012
2007-02-01,-4.0019
2007-02-02,-0.2751
2007-02-05,-3.0265
2007-02-06,0.8277
2007-02-07,1.2398
2007-02-08,1.1655
2007-02-09,-1.9118
2007-02-12,-0.6298
2007-02-13,-2.955
2007-02-14,1.5004
2007-02-15,-7.6696
2007-02-16,-0.9701
2007-02-20,1.1127
2007-02-21,0.649
2007-02-22,0.3738
2007-02-23,2.7558
2007-02-26,1.2141
2007-02-27,-6.2215
2007-02-28,1.8519
2007-03-01,-0.4499
2007-03-02,-3.8599
2007-03-05,-2.3991
2007-03-06,4.6253
2007-03-07,-0.7768
2007-03-08,1.6623
2007-03-09,-2.6143
2007-03-12,0.0976
2007-03-13,-3.5401
2007-03-14,-1.557
2007-03-15,-1.1913
2007-03-16,-0.4781
2007-03-19,0.8564
2007-03-20,0.2382
2007-03-21,4.3079
2007-03-22,1.6143
2007-03-23,-0.0097
2007-03-26,-1.2964
2007-03-27,0.0
2007-03-28,-1.9849999999999999
2007-03-29,-2.1461
2007-03-30,-0.5869
2007-04-02,-3.1383
2007-04-03,1.8392
2007-04-04,-0.672
2007-04-05,-0.0211
2007-04-09,0.2326
2007-04-10,3.2173
2007-04-11,0.7767
2007-04-12,-0.8924
2007-04-13,-0.3684
2007-04-16,1.3865
2007-04-17,0.5673
2007-04-18,-0.2115
2007-04-19,-2.15
2007-04-20,2.7439999999999998
2007-04-23,-0.0402
2007-04-24,3.9574
2007-04-25,1.1400000000000001
2007-04-26,4.4804
2007-04-27,13.8978
2007-04-30,-2.4003
2007-05-01,-0.1892
2007-05-02,1.335
2007-05-03,1.911
2007-05-04,1.3086
2007-05-07,-0.8113
2007-05-08,-0.5479
2007-05-09,1.4692
2007-05-10,-1.7311999999999999
2007-05-11,2.5945
2007-05-14,3.0206
2007-05-15,-2.2426
2007-05-16,0.5581
2007-05-17,0.8786
2007-05-18,0.1222
2007-05-21,2.7547
2007-05-22,0.3565
2007-05-23,-3.2855
2007-05-24,-1.8363
2007-05-25,1.8784
2007-05-29,1.905
2007-05-30,1.8694
2007-05-31,3.5376
2007-06-01,-0.1282
2007-06-04,0.9978
2007-06-05,2.0675
2007-06-06,-2.1432
2007-06-07,-3.0309
2007-06-08,-0.1603
2007-06-11,0.0511
2007-06-12,-1.0649
2007-06-13,1.9167999999999998
2007-06-14,1.3817
2007-06-15,2.0835
2007-06-18,4.1798
2007-06-19,3.5223
2007-06-20,-1.2314
2007-06-21,1.0171
2007-06-22,1.6434
2007-06-25,-1.5465
2007-06-26,0.753
2007-06-27,1.237
2007-06-28,3.2137000000000002
2007-06-29,3.5699
2007-07-02,10.9715
2007-07-03,-2.9022
2007-07-05,2.2044
2007-07-06,6.8166
2007-07-09,-1.8725
2007-07-10,5.147
2007-07-11,0.7946
2007-07-12,0.3406
2007-07-13,3.2202
2007-07-16,-2.2693
2007-07-17,2.0577
2007-07-18,-5.8364
2007-07-19,-0.8554
2007-07-20,-4.3847
2007-07-23,-4.971
2007-07-24,-2.7987
2007-07-25,4.6789
2007-07-26,14.097
2007-07-27,-2.0424
2007-07-30,2.1778
2007-07-31,-3.4743
2007-08-01,-0.6436
2007-08-02,0.9916
2007-08-03,-2.0575
2007-08-06,-2.5693
2007-08-07,2.999
2007-08-08,2.259
2007-08-09,-4.2955
2007-08-10,-2.852
2007-08-13,1.8269
2007-08-14,-1.5659999999999998
2007-08-15,-5.2415
2007-08-16,-6.1096
2007-08-17,4.5118
2007-08-20,6.2546
2007-08-21,5.2839
2007-08-22,3.6919
2007-08-23,-0.7521
2007-08-24,0.0
2007-08-27,4.301
2007-08-28,-5.7844
2007-08-29,3.4253
2007-08-30,-0.4212
2007-08-31,1.2349999999999999
2007-09-04,4.2027
2007-09-05,1.2814
2007-09-06,0.1911
2007-09-07,-2.9571
2007-09-10,2.0876
2007-09-11,4.099
2007-09-12,1.3566
2007-09-13,1.0212
2007-09-14,1.0367
2007-09-17,7.6677
2007-09-18,6.2873
2007-09-19,2.6637
2007-09-20,0.0472
2007-09-21,3.086
2007-09-24,6.6093
2007-09-25,-1.147
2007-09-26,-4.0009
2007-09-27,1.4031
2007-09-28,-0.7946
2007-10-01,-1.671
2007-10-02,12.5593
2007-10-03,-1.9995
2007-10-04,0.2642
2007-10-05,2.0984
2007-10-08,2.4347
2007-10-09,-0.2033
2007-10-10,4.3799
2007-10-11,-10.0213
2007-10-12,4.5987
2007-10-15,-2.4862
2007-10-16,-2.3718
2007-10-17,2.836
2007-10-18,1.2018
2007-10-19,-1.2156
2007-10-22,0.0475
2007-10-23,10.636800000000001
2007-10-24,-3.9726
2007-10-25,-0.506
2007-10-26,5.7104
2007-10-29,3.4268
2007-10-30,1.5048
2007-10-31,3.097
2007-11-01,0.9046
2007-11-02,5.9723
2007-11-05,1.9266999999999999
2007-11-06,-2.2021
2007-11-07,-3.1151
2007-11-08,-9.4
2007-11-09,-4.1691
2007-11-12,-12.0863
2007-11-13,13.2504
2007-11-14,0.7468
2007-11-15,-4.7384
2007-11-16,-3.8785
2007-11-19,-2.3842
2007-11-20,1.9579
2007-11-21,-1.7799
2007-11-23,0.3053
2007-11-26,5.5948
2007-11-27,4.6606
2007-11-28,7.5907
2007-11-29,3.3302
2007-11-30,0.6535
2007-12-03,0.8613
2007-12-04,0.6411
2007-12-05,1.1477
2007-12-06,0.181
2007-12-07,-0.733
2007-12-10,1.8718
2007-12-11,-4.7621
2007-12-12,2.8067
2007-12-13,-0.5141
2007-12-14,1.5271
2007-12-17,-9.394
2007-12-18,4.7669
2007-12-19,0.5389
2007-12-20,1.3787
2007-12-21,0.0789
2007-12-24,0.0342
2007-12-26,5.016
2007-12-27,2.3845
2007-12-28,-2.5244
2007-12-31,-2.2739
2008-01-02,-2.0318
2008-01-03,-1.778
2008-01-04,-3.7564
2008-01-07,-4.6233
2008-01-08,0.2614
2008-01-09,-0.3215
2008-01-10,-1.3252
2008-01-11,-3.0306
2008-01-14,3.3865
2008-01-15,-6.5217
2008-01-16,-7.8253
2008-01-17,-9.6522
2008-01-18,3.0379
2008-01-22,0.0842
2008-01-23,-1.1234
2008-01-24,13.6936
2008-01-25,-2.5163
2008-01-28,-2.7215
2008-01-29,-7.0747
2008-01-30,-4.1816
2008-01-31,7.9263
2008-02-01,-3.7007
2008-02-04,0.9978
2008-02-05,-6.9001
2008-02-06,-9.2675
2008-02-07,1.0
2008-02-08,0.6931
2008-02-11,5.473
2008-02-12,-0.5196
2008-02-13,6.3806
2008-02-14,1.3061
2008-02-15,-2.0416
2008-02-19,-4.7665
2008-02-20,0.1824
2008-02-21,-1.8204
2008-02-22,0.6963
2008-02-25,-1.383
2008-02-26,-1.3319
2008-02-27,8.852
2008-02-28,-2.26
2008-02-29,-0.6601
2008-03-03,-4.3011
2008-03-04,2.3407999999999998
2008-03-05,-1.5966
2008-03-06,0.0825
2008-03-07,0.2104
2008-03-10,-0.671
2008-03-11,7.9113
2008-03-12,5.0886
2008-03-13,-2.0282
2008-03-14,-0.0149
2008-03-17,-7.8157
2008-03-18,-0.2291
2008-03-19,-10.6776
2008-03-20,-5.5902
2008-03-24,15.4401
2008-03-25,-1.8292000000000002
2008-03-26,2.4999000000000002
2008-03-27,-1.6356000000000002
2008-03-28,4.0665
2008-03-31,-3.0662
2008-04-01,14.0299
2008-04-02,3.0119
2008-04-03,1.8332000000000002
2008-04-04,2.5293
2008-04-07,2.079
2008-04-08,-1.35
2008-04-09,-2.4126
2008-04-10,1.1045
2008-04-11,-2.661
2008-04-14,1.7345000000000002
2008-04-15,-0.2697
2008-04-16,10.1845
2008-04-17,-2.5177
2008-04-18,10.0888
2008-04-21,4.8416
2008-04-22,-2.0727
2008-04-23,-0.1257
2008-04-24,-2.1907
2008-04-25,6.3421
2008-04-28,-0.9156
2008-04-29,3.7324
2008-04-30,-2.1963
2008-05-01,1.2035
2008-05-02,-2.2973
2008-05-05,3.4158
2008-05-06,-0.917
2008-05-07,-3.0479
2008-05-08,-1.1027
2008-05-09,-2.503
2008-05-12,5.9461
2008-05-13,0.417
2008-05-14,-1.9625
2008-05-15,0.8583
2008-05-16,0.0878
2008-05-19,1.7581
2008-05-20,0.3046
2008-05-21,-4.6059
2008-05-22,-5.6283
2008-05-23,-1.8805
2008-05-27,2.3699
2008-05-28,2.5082
2008-05-29,-0.0029
2008-05-30,0.0377
2008-06-02,-2.1185
2008-06-03,1.285
2008-06-04,0.7103
2008-06-05,5.0186
2008-06-06,-4.635
2008-06-09,-3.7793
2008-06-10,-1.7048
2008-06-11,-2.2553
2008-06-12,-1.1161
2008-06-13,3.6206
2008-06-16,2.7751
2008-06-17,-0.9735
2008-06-18,-0.0451
2008-06-19,0.6978
2008-06-20,-3.5602
2008-06-23,-1.2481
2008-06-24,-3.8073
2008-06-25,8.2714
2008-06-26,-5.2185
2008-06-27,-0.4829
2008-06-30,-0.0894
2008-07-01,1.5114
2008-07-02,-1.7785
2008-07-03,1.2691
2008-07-07,3.7627
2008-07-08,2.0342
2008-07-09,-0.5171
2008-07-10,-1.0576
2008-07-11,-7.3578
2008-07-14,-4.4841
2008-07-15,-3.2121
2008-07-16,5.9921
2008-07-17,1.3247
2008-07-18,-3.7504
2008-07-21,1.8728
2008-07-22,-1.5623
2008-07-23,-1.2519
2008-07-24,16.0651
2008-07-25,-0.7998
2008-07-28,0.5897
2008-07-29,4.1153
2008-07-30,0.609
2008-07-31,-0.8823
2008-08-01,-0.8584
2008-08-04,-4.059
2008-08-05,0.0273
2008-08-06,2.5765000000000002
2008-08-07,-3.2999
2008-08-08,-2.5517
2008-08-11,-4.6545
2008-08-12,2.3423
2008-08-13,1.2968
2008-08-14,2.9439
2008-08-15,-1.1851
2008-08-18,-4.2865
2008-08-19,0.5175
2008-08-20,4.0085
2008-08-21,0.6475
2008-08-22,0.2227
2008-08-25,-0.4938
2008-08-26,-3.8087
2008-08-27,1.8024
2008-08-28,0.2565
2008-08-29,-0.8909
2008-09-02,-1.6512
2008-09-03,-4.9556000000000004
2008-09-04,-7.5396
2008-09-05,-0.177
2008-09-08,1.3744
2008-09-09,-7.3803
2008-09-10,3.9232
2008-09-11,6.9746
2008-09-12,-0.1805
2008-09-15,-3.1878
2008-09-16,-2.3918
2008-09-17,-4.5142
2008-09-18,19.9599
2008-09-19,-5.0778
2008-09-22,-7.289
2008-09-23,-1.9097
2008-09-24,1.4307
2008-09-25,3.0793
2008-09-26,-5.3539
2008-09-29,-11.332699999999999
2008-09-30,7.3659
2008-10-01,-1.5067
2008-10-02,-4.4869
2008-10-03,-4.7748
2008-10-06,2.3879
2008-10-07,-5.8152
2008-10-08,-0.527
2008-10-09,-3.3426
2008-10-10,3.6715
2008-10-13,24.4678
2008-10-14,-5.9387
2008-10-15,-9.2108
2008-10-16,-0.3961
2008-10-17,5.8418
2008-10-20,6.2041
2008-10-21,-2.2447
2008-10-22,0.1689
2008-10-23,-14.6734
2008-10-24,-10.0311
2008-10-27,-6.3905
2008-10-28,16.7318
2008-10-29,1.4214
2008-10-30,0.7928
2008-10-31,-3.5581
2008-11-03,-0.6214
2008-11-04,14.6053
2008-11-05,-7.3864
2008-11-06,-3.5114
2008-11-07,3.9779
2008-11-10,-3.0826000000000002
2008-11-11,-9.6791
2008-11-12,-4.1084
2008-11-13,3.7598000000000003
2008-11-14,-5.7829
2008-11-17,-25.0433
2008-11-18,-3.9749
2008-11-19,-13.2184
2008-11-20,-1.244
2008-11-21,2.1205
2008-11-24,2.1652
2008-11-25,7.7304
2008-11-26,15.0931
2008-11-28,-4.8126
2008-12-01,-14.4024
2008-12-02,1.9431
2008-12-03,-4.1326
2008-12-04,0.7566
2008-12-05,-4.7411
2008-12-08,8.1118
2008-12-09,-7.2827
2008-12-10,-4.4075
2008-12-11,6.4664
2008-12-12,2.4259
2008-12-15,3.5877
2008-12-16,11.7792
2008-12-17,2.6515
2008-12-18,-3.5498
2008-12-19,0.2908
2008-12-22,-6.1036
2008-12-23,1.5682
2008-12-24,-1.024
2008-12-26,0.1374
2008-12-29,-1.6465999999999998
2008-12-30,4.1691
2008-12-31,2.8677
2009-01-02,3.7068
2009-01-05,1.7945
2009-01-06,-1.5308000000000002
2009-01-07,-6.1814
2009-01-08,-2.1125
2009-01-09,-3.217
2009-01-12,-5.4211
2009-01-13,1.227
2009-01-14,-4.9784
2009-01-15,-0.2825
2009-01-16,5.9028
2009-01-20,-5.3926
2009-01-21,1.1582
2009-01-22,1.4515
2009-01-23,-0.5154
2009-01-26,3.2336
2009-01-27,-0.2336
2009-01-28,10.286200000000001
2009-01-29,1.1639
2009-01-30,0.1011
2009-02-02,-2.5239000000000003
2009-02-03,-0.2788
2009-02-04,3.0598
2009-02-05,-2.876
2009-02-06,-0.5427
2009-02-09,12.808
2009-02-10,-6.9218
2009-02-11,2.3082
2009-02-12,-1.3895
2009-02-13,-2.8788
2009-02-17,-4.5632
2009-02-18,4.6915
2009-02-19,3.4975
2009-02-20,2.791
2009-02-23,-3.3096
2009-02-24,8.3485
2009-02-25,0.7005
2009-02-26,1.5164
2009-02-27,1.6308
2009-03-02,-7.4838000000000005
2009-03-03,5.3709
2009-03-04,8.8042
2009-03-05,2.6634
2009-03-06,-2.7800000000000002
2009-03-09,-1.2355
2009-03-10,7.422
2009-03-11,0.9544
2009-03-12,0.7254
2009-03-13,1.9243999999999999
2009-03-16,-6.5562000000000005
2009-03-17,8.7145
2009-03-18,-0.2281
2009-03-19,0.1086
2009-03-20,0.0057
2009-03-23,4.2237
2009-03-24,3.1216
2009-03-25,-2.3898
2009-03-26,1.3874
2009-03-27,-1.7172
2009-03-30,-5.5474
2009-03-31,2.0868
2009-04-01,-1.0362
2009-04-02,5.8076
2009-04-03,1.3952
2009-04-06,-0.5813
2009-04-07,-4.8227
2009-04-08,2.914
2009-04-09,4.2335
2009-04-13,4.8129
2009-04-14,-0.767
2009-04-15,-0.9699
2009-04-16,3.7851
2009-04-17,3.2637
2009-04-20,-4.8027
2009-04-21,2.2800000000000002
2009-04-22,1.843
2009-04-23,2.0016
2009-04-24,2.3718
2009-04-27,3.3649
2009-04-28,-1.6320999999999999
2009-04-29,2.7578
2009-04-30,2.4682
2009-05-01,1.1636
2009-05-04,5.3648
2009-05-05,0.6244
2009-05-06,2.3515
2009-05-07,-3.3926
2009-05-08,-0.4049
2009-05-11,-2.622
2009-05-12,0.6804
2009-05-13,-4.2209
2009-05-14,1.5584
2009-05-15,0.1748
2009-05-18,3.6509
2009-05-19,1.3876
2009-05-20,0.0283
2009-05-21,-2.6595
2009-05-22,-0.237
2009-05-26,3.1096
2009-05-27,1.5201
2009-05-28,2.8194
2009-05-29,2.1689
2009-06-01,8.4117
2009-06-02,-2.7938
2009-06-03,3.1871
2009-06-04,2.2799
2009-06-05,3.6367000000000003
2009-06-08,-0.0559
2009-06-09,1.7308
2009-06-10,-3.5127
2009-06-11,0.8012
2009-06-12,-3.8877
2009-06-15,1.1453
2009-06-16,-1.1324
2009-06-17,2.3945
2009-06-18,-0.6353
2009-06-19,1.2107
2009-06-22,-6.5793
2009-06-23,-1.8632
2009-06-24,3.8521
2009-06-25,3.4586
2009-06-26,2.7392
2009-06-29,-0.9961
2009-06-30,0.9759
2009-07-01,-1.9994
2009-07-02,-1.8877000000000002
2009-07-06,-1.2746
2009-07-07,-3.3799
2009-07-08,-0.4599
2009-07-09,2.4993
2009-07-10,0.8838
2009-07-13,2.2481
2009-07-14,2.8971999999999998
2009-07-15,5.6044
2009-07-16,2.1184
2009-07-17,-0.2791
2009-07-20,4.5522
2009-07-21,-1.2372
2009-07-22,-2.2645
2009-07-23,2.4895
2009-07-24,7.6539
2009-07-27,-0.358
2009-07-28,-1.5997
2009-07-29,-1.8798
2009-07-30,2.116
2009-07-31,-1.0404
2009-08-03,1.8125
2009-08-04,-0.8492
2009-08-05,-1.2634
2009-08-06,-1.6484
2009-08-07,1.6878
2009-08-10,1.3947
2009-08-11,-1.7193
2009-08-12,0.8096
2009-08-13,-0.4044
2009-08-14,-2.2003
2009-08-17,-5.3065999999999995
2009-08-18,1.8161
2009-08-19,1.0324
2009-08-20,2.5606
2009-08-21,1.6949
2009-08-24,0.0
2009-08-25,0.8174
2009-08-26,-1.1788
2009-08-27,-1.0532
2009-08-28,-0.1676
2009-08-31,-2.7891
2009-09-01,-3.4236
2009-09-02,1.9137
2009-09-03,1.4222000000000001
2009-09-04,4.1854
2009-09-08,4.0435
2009-09-09,1.8062
2009-09-10,2.4337
2009-09-11,-0.6712
2009-09-14,2.5814
2009-09-15,4.7499
2009-09-16,1.3544
2009-09-17,-0.9233
2009-09-18,0.1979
2009-09-21,0.0675
2009-09-22,-0.9894
2009-09-23,-0.3381
2009-09-24,-1.1951
2009-09-25,-0.6842
2009-09-28,2.1906
2009-09-29,-0.4116
2009-09-30,-0.8544
2009-10-01,-4.8664
2009-10-02,0.8575
2009-10-05,1.7803
2009-10-06,5.0041
2009-10-07,3.192
2009-10-08,-0.2731
2009-10-09,3.4895
2009-10-12,-3.1798
2009-10-13,-1.4485999999999999
2009-10-14,0.6577
2009-10-15,-2.5061999999999998
2009-10-16,-1.0278
2009-10-19,3.848
2009-10-20,-0.5596
2009-10-21,-0.6851
2009-10-22,2.3847
2009-10-23,4.7425
2009-10-26,-0.5375
2009-10-27,-11.3888
2009-10-28,3.4327
2009-10-29,-0.8643
2009-10-30,-3.9349
2009-11-02,-0.6533
2009-11-03,2.0213
2009-11-04,0.8694
2009-11-05,2.5519
2009-11-06,3.4097
2009-11-09,3.9366
2009-11-10,0.5283
2009-11-11,0.5583
2009-11-12,-0.7805
2009-11-13,1.2525
2009-11-16,1.3457
2009-11-17,0.7255
2009-11-18,-1.4451
2009-11-19,-1.634
2009-11-20,-0.0981
2009-11-23,2.6684
2009-11-24,-0.7882
2009-11-25,1.5245
2009-11-27,-0.5563
2009-11-30,-1.3599999999999999
2009-12-01,0.4173
2009-12-02,-0.1906
2009-12-03,-1.5711
2009-12-04,-0.6006
2009-12-07,-1.0157
2009-12-08,-0.5131
2009-12-09,1.8188
2009-12-10,-0.9703
2009-12-11,-0.9992
2009-12-14,1.5331000000000001
2009-12-15,-0.1201
2009-12-16,0.533
2009-12-17,-2.4445
2009-12-18,-0.3463
2009-12-21,-1.6931
