ticker,ITCC US Equity
2006-05-11,1.4837
2006-05-12,-3.5088
2006-05-15,-3.0303
2006-05-16,0.0
2006-05-17,-3.125
2006-05-18,-3.871
2006-05-19,0.6711
2006-05-22,-3.0
2006-05-23,-0.3436
2006-05-24,3.4483
2006-05-25,3.3333
2006-05-26,-2.5806
2006-05-30,-2.3179
2006-05-31,6.4407
2006-06-01,-1.2739
2006-06-02,0.0
2006-06-05,0.0
2006-06-06,-1.9355
2006-06-07,1.9737
2006-06-08,-6.4516
2006-06-09,3.4483
2006-06-12,-1.3333
2006-06-13,-5.4054
2006-06-14,-1.0714
2006-06-15,-0.722
2006-06-16,1.8182
2006-06-20,6.7857
2006-06-21,0.3344
2006-06-22,-3.3333
2006-06-23,0.0
2006-06-26,3.4483
2006-06-28,-5.0
2006-06-29,-3.5088
2006-06-30,-2.1818
2006-07-03,-5.2045
2006-07-05,-3.1373
2006-07-06,-6.8826
2006-07-07,-13.0435
2006-07-10,3.5
2006-07-11,8.6957
2006-07-12,4.4444
2006-07-13,4.2553
2006-07-14,5.3061
2006-07-17,0.7752
2006-07-18,-1.9231
2006-07-19,0.0
2006-07-20,-5.8824
2006-07-21,-14.5833
2006-07-24,12.1951
2006-07-25,0.0
2006-07-26,0.0
2006-07-27,4.3478
2006-07-28,-6.25
2006-07-31,0.0
2006-08-01,2.2222
2006-08-02,4.7826
2006-08-03,14.1079
2006-08-04,5.4545
2006-08-07,4.4871
2006-08-08,-0.6642
2006-08-09,0.0042
2006-08-10,-2.6618
2006-08-11,-0.6826
2006-08-14,1.3746
2006-08-15,1.6949
2006-08-16,-3.3333
2006-08-17,-0.6897
2006-08-18,-4.8611
2006-08-21,0.365
2006-08-22,-1.8182
2006-08-23,0.0
2006-08-24,-0.7407
2006-08-25,-2.9851
2006-08-28,-15.3846
2006-08-29,0.9091
2006-08-30,-3.1532
2006-08-31,2.3256
2006-09-01,0.4545
2006-09-05,-4.5249
2006-09-06,-1.8957000000000002
2006-09-07,6.7633
2006-09-08,-0.4525
2006-09-11,0.0
2006-09-12,0.4545
2006-09-13,0.4525
2006-09-14,-3.1532
2006-09-15,9.3023
2006-09-18,0.0
2006-09-19,3.8298
2006-09-20,-0.4098
2006-09-21,0.823
2006-09-22,2.0408
2006-09-25,10.0
2006-09-26,1.8182
2006-09-27,-3.5714
2006-09-28,0.0
2006-09-29,-2.2222
2006-10-02,-0.7576
2006-10-03,-2.6718
2006-10-04,0.0
2006-10-05,-1.9607999999999999
2006-10-06,0.0
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,-4.0
2006-10-12,0.0
2006-10-13,20.4167
2006-10-16,3.8062
2006-10-17,0.0
2006-10-18,-3.3333
2006-10-19,0.6897
2006-10-20,-2.3973
2006-10-23,0.0
2006-10-24,1.7544
2006-10-25,0.0
2006-10-26,1.0345
2006-10-27,2.3891
2006-10-30,1.6667
2006-10-31,0.0
2006-11-01,-4.5902
2006-11-02,-0.3436
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,1.7241
2006-11-08,0.0
2006-11-09,-10.1695
2006-11-10,8.3019
2006-11-13,-0.6969
2006-11-14,3.5088
2006-11-15,0.0
2006-11-16,-4.0678
2006-11-17,-4.5936
2006-11-20,-0.3704
2006-11-22,-2.6022
2006-11-27,-2.6718
2006-11-28,-0.7843
2006-11-29,2.7668
2006-11-30,0.0
2006-12-01,3.8462
2006-12-04,0.0
2006-12-05,-1.8519
2006-12-06,3.7736
2006-12-07,-3.6364
2006-12-08,-10.566
2006-12-11,5.4852
2006-12-12,4.0
2006-12-13,0.0
2006-12-14,3.8462
2006-12-15,-0.7407
2006-12-18,-2.9851
2006-12-19,0.7692
2006-12-20,4.9618
2006-12-21,-3.6364
2006-12-22,3.7736
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,1.8182
2006-12-29,1.0714
2007-01-03,-1.0601
2007-01-04,-3.5714
2007-01-05,1.8519
2007-01-08,-5.4545
2007-01-09,0.0
2007-01-10,1.9231
2007-01-11,0.0
2007-01-12,-1.8868
2007-01-16,1.1538
2007-01-17,-0.7605
2007-01-18,-0.3831
2007-01-19,0.0
2007-01-22,0.0
2007-01-23,1.1538
2007-01-24,0.0
2007-01-25,-1.1407
2007-01-26,1.1538
2007-01-29,0.0
2007-01-30,-1.1407
2007-01-31,0.7692
2007-02-01,-1.5267
2007-02-02,1.5504
2007-02-05,4.9618
2007-02-06,9.0909
2007-02-07,-6.0
2007-02-08,0.0
2007-02-09,0.7092
2007-02-12,6.338
2007-02-13,0.9934
2007-02-14,4.918
2007-02-15,-6.25
2007-02-16,0.0
2007-02-20,1.6667
2007-02-21,-0.9836
2007-02-22,-0.6623
2007-02-26,-1.6667
2007-02-27,0.0
2007-02-28,0.0
2007-03-01,-0.678
2007-03-02,0.3413
2007-03-05,-3.0612
2007-03-06,0.0
2007-03-07,0.0
2007-03-08,-3.1579
2007-03-09,-2.1739
2007-03-12,3.7037
2007-03-13,3.5714
2007-03-14,-1.7241
2007-03-15,-1.7544
2007-03-19,-0.3571
2007-03-20,0.3584
2007-03-21,-0.3571
2007-03-22,0.3584
2007-03-23,-1.7856999999999998
2007-03-28,-0.7273
2007-03-29,-1.0989
2007-03-30,3.7037
2007-04-02,1.7856999999999998
2007-04-03,1.7544
2007-04-04,-2.7586
2007-04-05,-0.7092
2007-04-09,-5.3571
2007-04-10,5.6604
2007-04-11,-1.0714
2007-04-12,0.722
2007-04-13,3.2258
2007-04-16,-0.6944
2007-04-17,-4.5455
2007-04-18,0.7326
2007-04-19,0.3636
2007-04-20,1.4493
2007-04-23,0.0
2007-04-24,1.0714
2007-04-25,0.7067
2007-04-26,-1.7544
2007-04-27,0.0
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,-5.3571
2007-05-03,-0.7547
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,0.7605
2007-05-10,3.7736
2007-05-11,-1.8182
2007-05-14,-4.4444
2007-05-15,-1.5504
2007-05-16,-5.5118
2007-05-17,2.0833
2007-05-18,-4.0816
2007-05-21,2.1277
2007-05-22,-4.1667
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,-3.0435
2007-05-30,6.7265
2007-05-31,0.4202
2007-06-01,4.6025
2007-06-04,-4.0
2007-06-05,0.0
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,2.0833
2007-06-11,-2.0408
2007-06-12,2.0833
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,-4.0816
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,4.2553
2007-06-21,0.0
2007-06-22,-4.0816
2007-06-25,-2.1277
2007-06-26,0.0
2007-06-27,0.0
2007-06-28,-2.1739
2007-06-29,4.4444
2007-07-02,2.1277
2007-07-03,-1.25
2007-07-05,-2.9536
2007-07-06,2.1739
2007-07-09,0.0
2007-07-10,-2.1277
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,-5.6522
2007-07-19,-7.8341
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,-2.5
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,1.5385
2007-07-30,-1.5152
2007-07-31,5.1282
2007-08-01,-4.878
2007-08-02,2.5641
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,1.5
2007-08-15,-1.9704000000000002
2007-08-16,-2.0101
2007-08-17,-2.5641
2007-08-20,0.0
2007-08-21,0.0
2007-08-22,2.6316
2007-08-23,1.5385
2007-08-24,-4.0404
2007-08-27,0.0
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,0.0
2007-08-31,6.3158
2007-09-04,11.3861
2007-09-05,0.0
2007-09-06,1.7778
2007-09-07,-4.3668
2007-09-10,0.4566
2007-09-11,0.0
2007-09-12,2.2727
2007-09-13,0.0
2007-09-14,-4.4444
2007-09-17,0.4651
2007-09-18,1.8519
2007-09-19,3.1818
2007-09-20,1.3216
2007-09-21,3.9130000000000003
2007-09-24,-7.5314
2007-09-25,1.81
2007-09-26,1.3333
2007-09-27,-3.5088
2007-09-28,0.0
2007-10-01,-2.2727
2007-10-02,2.3256
2007-10-03,0.0
2007-10-04,2.2727
2007-10-05,-4.4444
2007-10-08,0.0
2007-10-09,-0.4651
2007-10-10,-3.271
2007-10-11,-3.3816
2007-10-12,9.0
2007-10-15,3.211
2007-10-16,-1.3333
2007-10-17,1.3514
2007-10-18,0.8889
2007-10-19,-3.0837
2007-10-22,11.3636
2007-10-23,-4.4898
2007-10-24,0.4274
2007-10-25,4.2553
2007-10-26,0.0
2007-10-29,-0.8163
2007-10-30,-1.2346
2007-10-31,0.0
2007-11-01,-2.0833
2007-11-02,4.2553
2007-11-05,0.8163
2007-11-06,-2.834
2007-11-07,2.0833
2007-11-08,-2.0408
2007-11-09,-1.6667
2007-11-12,-4.661
2007-11-13,-4.4444
2007-11-14,0.0
2007-11-15,-0.9302
2007-11-16,0.0
2007-11-19,-2.8169
2007-11-20,1.4493
2007-11-21,-4.7619
2007-11-23,-0.5
2007-11-26,-7.0352
2007-11-27,5.4054
2007-11-28,-2.5641
2007-11-29,9.473700000000001
2007-11-30,5.7692
2007-12-03,-2.2727
2007-12-04,-4.6512
2007-12-05,2.439
2007-12-06,2.3810000000000002
2007-12-07,-3.2558
2007-12-10,-1.4423
2007-12-11,4.878
2007-12-12,-2.3256
2007-12-13,-2.3810000000000002
2007-12-14,4.878
2007-12-17,-1.3953
2007-12-18,-3.3019
2007-12-19,0.0
2007-12-20,-7.3171
2007-12-21,2.6316
2007-12-24,0.0
2007-12-26,3.5897
2007-12-27,-5.9406
2007-12-28,-5.2632
2007-12-31,3.3333
2008-01-02,-2.1505
2008-01-03,-5.4945
2008-01-04,-5.2326
2008-01-07,-7.9755
2008-01-08,18.6667
2008-01-09,1.1236
2008-01-10,0.0
2008-01-11,-11.1111
2008-01-14,-6.25
2008-01-15,13.3333
2008-01-16,0.0
2008-01-17,2.9412000000000003
2008-01-18,0.0
2008-01-22,-5.7143
2008-01-23,1.8182
2008-01-24,-0.5952
2008-01-25,1.7964
2008-01-28,-7.0588
2008-01-29,-8.2278
2008-01-30,-3.4483
2008-01-31,2.1429
2008-02-01,-4.1958
2008-02-04,-5.1095
2008-02-05,7.6923
2008-02-06,-2.8571
2008-02-07,-0.7353
2008-02-08,0.0
2008-02-11,2.2222
2008-02-12,-3.6231999999999998
2008-02-13,-5.2632
2008-02-14,-0.7937
2008-02-15,5.6
2008-02-19,-5.303
2008-02-20,2.4
2008-02-21,-2.3438
2008-02-22,0.0
2008-02-25,0.0
2008-02-26,-1.6
2008-02-27,0.0
2008-02-28,-6.5041
2008-02-29,2.6087
2008-03-03,-1.6949
2008-03-04,2.5862
2008-03-05,-7.563
2008-03-06,4.5455
2008-03-07,-8.6957
2008-03-10,-10.4762
2008-03-11,-9.5745
2008-03-12,-5.8824
2008-03-13,25.0
2008-03-14,4.0
2008-03-17,-13.461500000000001
2008-03-18,0.0
2008-03-19,11.1111
2008-03-20,1.0
2008-03-24,0.9901
2008-03-25,-0.9804
2008-03-26,0.9901
2008-03-27,-9.8039
2008-03-28,3.2609
2008-03-31,4.2105
2008-04-01,2.0202
2008-04-02,-5.9406
2008-04-03,-5.2632
2008-04-04,-7.7778
2008-04-07,-1.2048
2008-04-08,-2.439
2008-04-09,-8.75
2008-04-10,-4.1096
2008-04-11,0.0
2008-04-14,-7.1429
2008-04-15,15.3846
2008-04-16,20.0
2008-04-17,5.5556
2008-04-18,0.0
2008-04-21,-10.526299999999999
2008-04-22,-7.0588
2008-04-23,1.2658
2008-04-24,-12.5
2008-04-25,11.4286
2008-04-28,-10.2564
2008-04-29,1.4285999999999999
2008-04-30,2.8169
2008-05-01,2.7397
2008-05-05,0.0
2008-05-06,-14.6667
2008-05-07,25.0
2008-05-08,0.0
2008-05-09,2.5
2008-05-12,-3.6585
2008-05-13,3.7975
2008-05-14,-10.9756
2008-05-15,0.0
2008-05-16,-5.4795
2008-05-19,5.7971
2008-05-20,-6.8493
2008-05-21,7.3529
2008-05-22,-4.1096
2008-05-27,4.2857
2008-05-28,0.0
2008-05-29,-4.1096
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,-10.0
2008-06-04,-4.7619
2008-06-05,1.6667
2008-06-06,0.0
2008-06-09,-6.5574
2008-06-10,3.5088
2008-06-11,-3.3898
2008-06-12,-3.5088
2008-06-13,3.6364
2008-06-16,0.0
2008-06-17,-21.0526
2008-06-18,28.8889
2008-06-19,-1.7241
2008-06-20,14.0351
2008-06-23,-7.6923
2008-06-24,0.0
2008-06-25,-3.3333
2008-06-26,-8.6207
2008-06-27,1.8868
2008-06-30,-7.4074
2008-07-01,-10.0
2008-07-02,11.1111
2008-07-07,-10.0
2008-07-08,0.0
2008-07-09,-2.2222
2008-07-10,6.8182
2008-07-11,-4.6809
2008-07-14,-1.7856999999999998
2008-07-15,-13.6364
2008-07-16,-5.2632
2008-07-17,-16.6667
2008-07-18,16.6667
2008-07-21,-2.8571
2008-07-22,-8.8235
2008-07-23,19.3548
2008-07-24,5.4054
2008-07-25,-7.6923
2008-07-28,-2.7778
2008-07-29,2.8571
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,2.7778
2008-08-05,0.0
2008-08-06,-8.1081
2008-08-07,2.9412000000000003
2008-08-08,2.8571
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,-13.8889
2008-08-14,-3.2258
2008-08-15,16.6667
2008-08-18,2.8571
2008-08-19,30.5556
2008-08-20,31.9149
2008-08-21,-11.2903
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,-3.6364
2008-08-28,-5.6604
2008-08-29,-4.0
2008-09-02,-6.4583
2008-09-03,-6.4588
2008-09-04,-9.5238
2008-09-05,21.0526
2008-09-08,0.0
2008-09-09,-6.5217
2008-09-10,-11.6279
2008-09-11,-7.8947
2008-09-12,28.5714
2008-09-16,-4.4444
2008-09-17,-6.9767
2008-09-18,-17.5
2008-09-19,21.2121
2008-09-23,-25.0
2008-09-24,-6.6667
2008-09-25,0.0
2008-09-26,-7.1429
2008-09-29,7.6923
2008-09-30,-10.7143
2008-10-01,0.0
2008-10-02,28.0
2008-10-03,9.375
2008-10-06,0.0
2008-10-07,-17.1429
2008-10-08,37.931
2008-10-09,-12.5
2008-10-10,-8.5714
2008-10-13,9.375
2008-10-14,14.2857
2008-10-15,-12.5
2008-10-16,-28.2857
2008-10-17,19.5219
2008-10-20,3.3333
2008-10-21,-3.2258
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,-23.3333
2008-10-28,-8.6957
2008-10-29,14.2857
2008-10-30,4.1667
2008-10-31,-4.0
2008-11-03,4.1667
2008-11-04,-16.0
2008-11-05,42.8571
2008-11-06,-20.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-13,-25.0
2008-11-14,10.5556
2008-11-17,-9.5477
2008-11-18,11.1111
2008-11-19,25.0
2008-11-20,-20.0
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,-30.0
2008-11-28,35.7143
2008-12-01,15.7895
2008-12-02,-27.2727
2008-12-03,-25.0
2008-12-04,8.3333
2008-12-05,0.0
2008-12-08,23.0769
2008-12-09,-31.25
2008-12-10,36.3636
2008-12-11,-33.3333
2008-12-12,-10.0
2008-12-15,0.0
2008-12-16,11.1111
2008-12-17,-10.0
2008-12-18,0.0
2008-12-19,-21.1111
2008-12-22,19.7183
2008-12-23,0.0
2008-12-24,5.8824
2008-12-26,22.2222
2008-12-29,-27.2727
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,18.75
2009-01-05,0.0
2009-01-06,5.2632
2009-01-08,20.0
2009-01-09,8.3333
2009-01-12,-7.6923
2009-01-13,16.6667
2009-01-14,-28.5714
2009-01-15,-5.0
2009-01-16,26.3158
2009-01-20,-20.8333
2009-01-21,0.0
2009-01-22,15.7895
2009-01-23,-18.1818
2009-01-26,22.2222
2009-01-27,-18.1818
2009-01-28,11.1111
2009-01-29,20.0
2009-01-30,-7.5
2009-02-02,8.1081
2009-02-03,-16.6667
2009-02-04,-1.0
2009-02-05,2.0202
2009-02-06,13.8614
2009-02-09,21.7391
2009-02-10,-10.7143
2009-02-11,-4.0
2009-02-12,-8.3333
2009-02-13,9.0909
2009-02-17,-16.6667
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,-15.0
2009-02-25,5.8824
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-22.2222
2009-03-03,-14.2857
2009-03-04,-15.0
2009-03-05,17.647100000000002
2009-03-06,16.6667
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,-14.2857
2009-03-13,18.3333
2009-03-16,1.4085
2009-03-17,-30.5556
2009-03-19,30.0
2009-03-23,9.2308
2009-03-24,0.0
2009-03-25,-15.493
2009-03-27,0.0
2009-04-02,1.6667
2009-04-03,31.1475
2009-04-06,-18.75
2009-04-07,0.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,3.0769
2009-04-17,4.4776
2009-04-20,0.0
2009-04-22,1.4285999999999999
2009-04-23,-1.4085
2009-04-24,-21.4286
2009-04-27,9.0909
2009-04-28,0.0
2009-04-30,0.0
2009-05-04,-33.3333
2009-05-05,32.5
2009-05-06,-0.9434
2009-05-08,23.8095
2009-05-13,87.6923
2009-05-14,-46.7213
2009-05-18,53.8462
2009-05-26,-25.0
2009-05-27,33.3333
2009-05-29,-20.0
2009-06-01,0.0
2009-06-03,25.0
2009-06-04,15.0
2009-06-05,13.0435
2009-06-08,15.3846
2009-06-09,-20.0
2009-06-10,-25.0
2009-06-11,-10.5556
2009-06-12,24.2236
2009-06-15,20.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,-16.6667
2009-06-19,20.0
2009-06-22,8.3333
2009-06-23,-23.0769
2009-06-25,40.0
2009-06-26,14.2857
2009-06-29,0.0
2009-06-30,0.0
2009-07-02,0.0
2009-07-06,-35.0
2009-07-07,15.3846
2009-07-09,0.0
2009-07-10,0.0
2009-07-14,0.0
2009-07-15,-12.5
2009-07-16,33.3333
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,-14.2857
2009-07-30,16.6667
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,-21.4286
2009-08-05,18.1818
2009-08-06,-15.3846
2009-08-10,18.1818
2009-08-14,-10.0
2009-08-18,-23.0769
2009-08-20,0.0
2009-08-25,22.2222
2009-08-26,-9.0909
2009-08-27,0.0
2009-08-28,-10.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-08,11.1111
2009-09-10,-10.0
2009-09-11,0.0
2009-09-15,-33.3333
2009-09-16,50.0
2009-09-17,-31.1111
2009-09-18,45.1613
2009-09-21,0.0
2009-09-23,-22.0833
2009-09-24,0.0
2009-09-25,0.0
2009-09-28,-0.1783
2009-09-29,-14.2857
2009-09-30,0.0
2009-10-01,-1.6667
2009-10-02,-15.2542
2009-10-05,10.0
2009-10-06,-9.0909
2009-10-07,0.0
2009-10-08,4.0
2009-10-09,15.3846
2009-10-12,16.6667
2009-10-13,-14.2857
2009-10-14,33.3333
2009-10-15,25.0
2009-10-19,-5.0
2009-10-20,0.0
2009-10-21,5.2632
2009-10-22,-25.0
2009-10-23,6.6667
2009-10-26,12.5
2009-10-27,-22.2222
2009-10-28,0.0
2009-10-30,0.0
2009-11-03,28.5714
2009-11-04,12.5694
2009-11-05,0.0
2009-11-06,-1.2955
2009-11-09,0.0
2009-11-10,-5.0
2009-11-11,1.0526
2009-11-12,-6.25
2009-11-16,-5.5556
2009-11-17,17.647100000000002
2009-11-18,-15.0
2009-11-23,-23.5294
2009-11-24,0.0
2009-11-25,-7.6923
2009-11-30,0.0
2009-12-01,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,3.3333
2009-12-10,0.0
2009-12-11,-3.2258
2009-12-14,-16.6667
2009-12-15,0.0
2009-12-17,0.0
2009-12-21,-2.0
2009-12-22,2.0408
2009-12-23,-2.0
2009-12-28,-17.3469
2009-12-29,33.3333
2009-12-30,0.0
2009-12-31,-16.6667
2010-01-04,6.6667
2010-01-06,0.0
2010-01-08,0.0
2010-01-11,-11.4583
2010-01-12,0.0
2010-01-14,-17.647100000000002
2010-01-15,17.6786
2010-01-19,-2.8832
2010-01-20,0.3125
2010-01-22,-12.4611
2010-01-27,13.3452
2010-01-28,0.0
2010-01-29,-4.5526
2010-02-01,-6.5789
2010-02-04,12.6761
2010-02-05,12.5
2010-02-08,11.1111
2010-02-09,-10.0
2010-02-12,11.1111
2010-02-16,0.0
2010-02-17,19.375
2010-02-18,-7.8534
2010-02-19,1.1364
2010-02-22,7.8652
2010-02-23,0.0
2010-02-24,16.6667
2010-02-26,-14.2857
2010-03-01,18.3333
2010-03-02,69.0141
2010-03-03,-25.0
2010-03-05,16.6667
2010-03-09,-23.8095
2010-03-10,-12.5
2010-03-11,-14.2857
2010-03-15,0.0
2010-03-16,8.3333
2010-03-17,0.0
2010-03-19,-7.6923
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,-31.6667
2010-03-30,21.9512
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-12,0.0
2010-04-13,5.0
2010-04-14,-4.7619
2010-04-16,-9.0
2010-04-19,31.8681
2010-04-23,-25.0
2010-04-28,-8.4722
2010-04-29,0.0
2010-04-30,0.0
2010-05-03,45.6753
2010-05-04,0.0
2010-05-06,-16.6667
2010-05-07,100.0
2010-05-10,-40.0
2010-05-11,0.0
2010-05-12,-25.625
2010-05-13,-2.521
2010-05-14,72.4138
2010-05-17,0.0
2010-05-18,20.0
2010-05-19,22.2222
2010-05-20,-45.4545
2010-05-24,50.0
2010-05-25,11.1111
2010-05-26,-10.0
2010-05-28,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-18,0.0
2010-06-23,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-02,-20.0
2010-07-07,-9.7222
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,36.7308
2010-07-13,-21.2377
2010-07-15,14.2857
2010-07-16,3.125
2010-07-21,-3.0303
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,6.25
2010-07-27,-5.8824
2010-07-28,10.0
2010-07-30,2.2727
2010-08-02,-33.3333
2010-08-03,46.6667
2010-08-06,2.2727
2010-08-09,33.3333
2010-08-10,0.0
2010-08-11,-16.6667
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,11.0
2010-08-19,53.1532
2010-08-20,-11.7647
2010-08-23,-6.6667
2010-08-24,10.7143
2010-08-25,-9.6774
2010-08-26,1.7856999999999998
2010-08-27,-1.7544
2010-08-30,-7.1429
2010-09-02,-7.6923
2010-09-03,0.0
2010-09-07,0.0
2010-09-10,-22.5
2010-09-13,8.6022
2010-09-14,-0.9901
2010-09-15,-20.0
2010-09-20,12.5
2010-09-22,11.1111
2010-09-24,-10.0
2010-09-27,-22.2222
2010-09-28,28.5714
2010-09-30,33.3333
2010-10-01,-16.6667
2010-10-04,0.0
2010-10-05,20.0
2010-10-06,0.0
2010-10-08,-25.0
2010-10-13,33.3333
2010-10-14,-25.0
2010-10-15,0.0
2010-10-20,11.1111
2010-10-25,0.0
2010-10-26,10.0
2010-10-27,0.0
2010-11-01,-9.0909
2010-11-04,-10.0
2010-11-05,-22.2222
2010-11-08,0.0
2010-11-09,1.4285999999999999
2010-11-11,12.6761
2010-11-15,-6.25
2010-11-16,-6.6667
2010-11-22,14.2857
2010-11-23,-31.25
2010-11-26,0.0
2010-11-29,81.8182
2010-11-30,0.0
2010-12-01,-40.0
2010-12-02,8.3333
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,684.6154
2010-12-08,-80.3922
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,-35.0
2010-12-16,7.6923
2010-12-17,0.0
2010-12-20,2.8571
2010-12-21,-2.7778
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,-3.5714
2010-12-29,3.7037
2010-12-30,-7.1429
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,53.8462
2011-01-05,-10.125
2011-01-07,0.1391
2011-01-13,11.1111
2011-01-19,-35.0
2011-01-20,0.0
2011-01-21,53.8462
2011-01-25,-10.0
2011-01-27,0.0
2011-01-28,0.0
2011-02-01,-11.1111
2011-02-02,-18.75
2011-02-04,0.0
2011-02-07,23.0769
2011-02-08,-6.25
2011-02-09,-13.3333
2011-02-14,0.0
2011-02-15,0.0
2011-02-18,23.0769
2011-02-22,0.0
2011-02-23,-18.75
2011-02-25,53.8462
2011-03-02,-20.0
2011-03-04,0.0
2011-03-07,-12.5
2011-03-08,14.2857
2011-03-09,0.0
