ticker,PCSB US Equity
2017-09-11,1.3435000000000001
2017-09-12,0.7493
2017-09-13,-0.1716
2017-09-14,0.3438
2017-09-15,0.3998
2017-09-18,1.1945000000000001
2017-09-19,-0.0562
2017-09-20,1.1249
2017-09-21,0.6674
2017-09-22,0.3315
2017-09-25,0.4956
2017-09-26,0.3288
2017-09-27,2.13
2017-09-28,1.2833999999999999
2017-09-29,-0.4224
2017-10-02,1.2725
2017-10-03,-1.3089
2017-10-04,-0.6897
2017-10-05,1.1752
2017-10-06,0.1584
2017-10-09,0.3163
2017-10-10,-0.0525
2017-10-11,-0.2103
2017-10-12,-0.5269
2017-10-13,-0.1059
2017-10-16,0.2121
2017-10-17,-0.4762
2017-10-18,0.319
2017-10-19,0.4769
2017-10-20,0.1055
2017-10-23,-0.5796
2017-10-24,-0.7949
2017-10-25,0.2137
2017-10-26,-0.1599
2017-10-27,0.3737
2017-10-30,-0.4787
2017-10-31,0.0534
2017-11-01,0.1068
2017-11-02,2.7215
2017-11-03,0.3117
2017-11-06,-0.1554
2017-11-07,-2.5934
2017-11-08,-0.6922
2017-11-09,-2.1448
2017-11-10,0.3836
2017-11-13,0.1638
2017-11-14,2.5613
2017-11-15,-0.0531
2017-11-16,0.3721
2017-11-17,0.3178
2017-11-20,0.8448
2017-11-21,1.3089
2017-11-22,-0.3101
2017-11-24,-0.7258
2017-11-27,0.6789
2017-11-28,1.971
2017-11-29,1.9837
2017-11-30,-1.596
2017-12-01,0.5068
2017-12-04,1.2103
2017-12-05,0.0498
2017-12-06,-0.3486
2017-12-07,-1.5992
2017-12-08,-0.8634
2017-12-11,1.0246
2017-12-12,0.6592
2017-12-13,0.6549
2017-12-14,-1.4515
2017-12-15,1.3713
2017-12-18,0.8016
2017-12-19,-0.497
2017-12-20,-2.1479
2017-12-21,0.6126
2017-12-22,0.7103
2017-12-26,-0.9068
2017-12-27,-0.8134
2017-12-28,-0.6151
2017-12-29,-1.7534999999999998
2018-01-02,0.0
2018-01-03,0.7874
2018-01-04,-1.4583
2018-01-05,0.0
2018-01-08,0.4757
2018-01-09,1.4203000000000001
2018-01-10,0.4668
2018-01-11,1.8585
2018-01-12,0.3041
2018-01-16,-0.1516
2018-01-17,0.6579
2018-01-18,-0.3017
2018-01-19,0.353
2018-01-22,0.0
2018-01-23,0.402
2018-01-24,1.1011
2018-01-25,-0.7921
2018-01-26,-0.2994
2018-01-29,0.0501
2018-01-30,0.3502
2018-01-31,0.5982
2018-02-01,-0.1982
2018-02-02,0.2483
2018-02-05,-0.1981
2018-02-06,-0.4467
2018-02-07,-1.0469
2018-02-08,-0.9068
2018-02-09,0.7117
2018-02-12,-1.4639
2018-02-13,1.8443
2018-02-14,-0.8551
2018-02-15,1.3191
2018-02-16,-0.5008
2018-02-20,-1.6105
2018-02-21,0.4604
2018-02-22,-0.1527
2018-02-23,-0.357
2018-02-26,-0.2047
2018-02-27,-1.0769
2018-02-28,-0.5184
2018-03-01,0.7295
2018-03-02,-0.4139
2018-03-05,0.987
2018-03-06,0.823
2018-03-07,0.4592
2018-03-08,-0.5079
2018-03-09,5.1557
2018-03-12,1.5534
2018-03-13,-0.956
2018-03-14,-0.8205
2018-03-15,0.9732
2018-03-16,1.5422
2018-03-19,0.8068
2018-03-20,-0.0942
2018-03-21,1.0839
2018-03-22,-0.8392
2018-03-23,-0.8463
2018-03-26,4.0778
2018-03-27,-2.5057
2018-03-28,-0.7009
2018-03-29,-1.2706
2018-04-02,-1.2393
2018-04-03,-0.6274
2018-04-04,0.5828
2018-04-05,0.5311
2018-04-06,-0.7205
2018-04-09,0.8224
2018-04-10,-0.144
2018-04-11,-1.0572
2018-04-12,0.9228
2018-04-13,-0.1925
2018-04-16,0.4822
2018-04-17,0.4319
2018-04-18,1.5289000000000001
2018-04-19,1.9294
2018-04-20,-2.1237
2018-04-23,-5.1887
2018-04-24,1.7412999999999998
2018-04-25,-0.5868
2018-04-26,0.2951
2018-04-27,0.2943
2018-04-30,-0.8802
2018-05-01,0.8387
2018-05-02,-1.4677
2018-05-03,-2.6316
2018-05-04,3.4676
2018-05-07,0.5914
2018-05-08,-0.441
2018-05-09,-0.8858
2018-05-10,0.6951
2018-05-11,-0.4938
2018-05-14,-0.5459
2018-05-15,-0.9481
2018-05-16,0.3526
2018-05-17,0.6024
2018-05-18,0.0499
2018-05-21,1.6459000000000001
2018-05-22,0.2944
2018-05-23,0.2446
2018-05-24,-0.4392
2018-05-25,-0.5392
2018-05-29,-0.0493
2018-05-30,0.2959
2018-05-31,0.4916
2018-06-01,0.1957
2018-06-04,-1.2207
2018-06-05,0.346
2018-06-06,0.2956
2018-06-07,0.1473
2018-06-08,-0.0981
2018-06-11,-1.9146
2018-06-12,-1.6016
2018-06-13,0.6104
2018-06-14,0.1517
2018-06-15,-0.2524
2018-06-18,0.1518
2018-06-19,0.9601
2018-06-20,0.8509
2018-06-21,1.1414
2018-06-22,-0.7851
2018-06-25,1.088
2018-06-26,-0.8806
2018-06-27,-1.8756
2018-06-28,-0.4527
2018-06-29,0.4042
2018-07-02,0.5033
2018-07-03,-0.4507
2018-07-05,0.2515
2018-07-06,-0.0502
2018-07-09,-0.1506
2018-07-10,0.1006
2018-07-11,-0.7032
2018-07-12,-0.0506
2018-07-13,-0.3036
2018-07-16,-0.4569
2018-07-17,0.102
2018-07-18,0.6113
2018-07-19,0.6076
2018-07-20,1.4092
2018-07-23,0.0
2018-07-24,0.1985
2018-07-25,0.3962
2018-07-26,-0.148
2018-07-27,-1.087
2018-07-30,-0.6993
2018-07-31,-1.006
2018-08-01,-1.5244
2018-08-02,3.4056
2018-08-03,-0.5988
2018-08-06,0.4016
2018-08-07,0.05
2018-08-08,0.4498
2018-08-09,0.2488
2018-08-10,0.1489
2018-08-13,1.0902
2018-08-14,-0.5882
2018-08-15,-0.1479
2018-08-16,0.5926
2018-08-17,0.885
2018-08-20,0.0
2018-08-21,0.9747
2018-08-22,0.8205
2018-08-23,-0.2393
2018-08-24,0.4319
2018-08-27,-0.6689
2018-08-28,-0.6734
2018-08-29,0.0969
2018-08-30,-0.1451
2018-08-31,-0.5814
2018-09-04,-2.0955
2018-09-05,0.8462
2018-09-06,-0.4936
2018-09-07,-0.248
2018-09-10,-0.4475
2018-09-11,-1.1988
2018-09-12,-0.4044
2018-09-13,0.4061
2018-09-14,1.6178
2018-09-17,0.2488
2018-09-18,-1.0918
2018-09-19,1.2544
2018-09-20,-0.1982
2018-09-21,2.6316
2018-09-24,-1.8384
2018-09-25,-0.1971
2018-09-26,0.5926
2018-09-27,-0.2455
2018-09-28,0.0984
2018-10-01,-1.3766
2018-10-02,-0.0499
2018-10-03,0.0998
2018-10-04,1.146
2018-10-05,-0.4433
2018-10-08,1.1875
2018-10-09,0.2934
2018-10-10,-0.3413
2018-10-11,-0.8317
2018-10-12,0.3947
2018-10-15,-1.2776
2018-10-16,0.6969
2018-10-17,-0.3955
2018-10-18,-1.1414
2018-10-19,-0.8534
2018-10-22,0.0506
2018-10-23,-0.3543
2018-10-24,-7.2118
2018-10-25,1.2589000000000001
2018-10-26,3.3514
2018-10-29,-1.6736
2018-10-30,-1.0638
2018-10-31,0.6452
2018-11-01,0.2137
2018-11-02,-0.6397
2018-11-05,-0.4292
2018-11-06,-0.5927
2018-11-07,0.9214
2018-11-08,1.9334
2018-11-09,1.5806
2018-11-12,-0.6743
2018-11-13,0.6789
2018-11-14,0.6224
2018-11-15,1.2371
2018-11-16,0.357
2018-11-19,1.9308999999999998
2018-11-20,-0.2493
2018-11-21,0.7496
2018-11-23,-0.744
2018-11-26,0.1999
2018-11-27,-0.2494
2018-11-28,-0.05
2018-11-29,-0.7504
2018-11-30,0.2016
2018-12-03,-0.4024
2018-12-04,-3.1818
2018-12-06,-0.5738
2018-12-07,1.3641
2018-12-10,1.7081
2018-12-11,-0.8142
2018-12-12,0.4618
2018-12-13,0.7661
2018-12-14,0.6082
2018-12-17,0.5038
2018-12-18,-2.2055
2018-12-19,-1.6402
2018-12-20,-1.0422
2018-12-21,0.0527
2018-12-24,-1.7368000000000001
2018-12-26,1.8747
2018-12-27,0.4732
2018-12-28,1.4129
2018-12-31,0.9288
2019-01-02,0.5624
2019-01-03,0.7626
2019-01-04,2.5227
2019-01-07,-2.2638
2019-01-08,1.9134
2019-01-09,-2.5692
2019-01-10,0.8621
2019-01-11,1.9607999999999999
2019-01-14,-1.5779
2019-01-15,0.3006
2019-01-16,-0.2498
2019-01-17,-0.0501
2019-01-18,0.3006
2019-01-22,-2.5974
2019-01-23,0.1538
2019-01-24,-0.1536
2019-01-25,2.8205
2019-01-28,1.3965
2019-01-29,0.4919
2019-01-30,-0.8811
2019-01-31,0.2963
2019-02-01,-0.1477
2019-02-04,1.1341
2019-02-05,1.3164
2019-02-06,-0.8662
2019-02-07,0.2913
2019-02-08,0.1936
2019-02-11,-0.4831
2019-02-12,-0.3883
2019-02-13,-0.0975
2019-02-14,-1.4146
2019-02-15,1.9325999999999999
2019-02-19,0.0972
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,-0.0486
2019-02-25,-1.2147999999999999
2019-02-26,-1.033
2019-02-27,0.497
2019-02-28,0.544
2019-03-01,0.2459
2019-03-04,0.3925
2019-03-05,-2.2483
2019-03-06,-2.8
2019-03-07,3.1893
2019-03-08,0.9472
2019-03-11,0.0494
2019-03-12,-1.3820000000000001
2019-03-13,-0.1502
2019-03-14,0.1504
2019-03-15,0.6507
2019-03-18,-0.9448
2019-03-19,-2.1586
2019-03-20,0.4105
2019-03-21,-1.3797
2019-03-22,-1.9171
2019-03-25,1.2678
2019-03-26,2.5039
2019-03-27,0.0509
2019-03-28,-0.4069
2019-03-29,-0.0511
2019-04-01,2.2994
2019-04-02,-2.5475
2019-04-03,-0.8201
2019-04-04,1.7570999999999999
2019-04-05,1.1681
2019-04-08,-1.2048
2019-04-09,-1.4736
2019-04-10,-0.1031
2019-04-11,0.0516
2019-04-12,-0.2064
2019-04-15,-0.6722
2019-04-16,0.7808
2019-04-17,-0.7231
2019-04-18,-0.3642
2019-04-22,-1.1488
2019-04-23,-0.7924
2019-04-24,0.639
2019-04-25,0.2646
2019-04-26,0.6332
2019-04-29,1.1012
2019-04-30,-1.1929
2019-05-01,-1.5223
2019-05-02,0.0
2019-05-03,0.533
2019-05-06,0.9014
2019-05-07,-0.2102
2019-05-08,0.0527
2019-05-09,0.0
2019-05-10,0.8947
2019-05-13,-0.313
2019-05-14,2.4071
2019-05-15,-0.7665
2019-05-16,-1.6993
2019-05-17,0.5774
2019-05-20,0.4175
2019-05-21,1.9750999999999999
2019-05-22,-0.3568
2019-05-23,0.7161
2019-05-24,0.3555
2019-05-28,-0.9109
2019-05-29,0.9193
2019-05-30,-0.7591
2019-05-31,0.153
2019-06-03,-1.7311999999999999
2019-06-04,0.4663
2019-06-05,-1.3409
2019-06-06,-0.5227
2019-06-07,0.8933
2019-06-10,0.7292
2019-06-11,2.2751
2019-06-12,0.5561
2019-06-13,-1.0055
2019-06-14,-0.6602
2019-06-17,-0.7669
2019-06-18,0.0
2019-06-19,-0.6182
2019-06-20,0.5702
2019-06-21,0.2062
2019-06-24,0.9259
2019-06-25,1.0194
2019-06-26,0.1009
2019-06-27,0.6552
2019-06-28,1.4021
2019-07-01,-0.5926
2019-07-02,-1.0432
2019-07-03,0.0502
2019-07-05,0.6523
2019-07-08,-0.7478
2019-07-09,1.3561
2019-07-10,-1.4866
2019-07-11,0.3521
2019-07-12,-0.6516
2019-07-15,-3.0272
2019-07-16,1.873
2019-07-17,-0.1021
2019-07-18,0.3067
2019-07-19,-0.2548
2019-07-22,0.3066
2019-07-23,-0.1019
2019-07-24,1.7848000000000002
2019-07-25,-0.7014
2019-07-26,0.1009
2019-07-29,-0.6552
2019-07-30,1.0654
2019-07-31,-2.4096
2019-08-01,-0.9774
2019-08-02,0.5714
2019-08-05,0.155
2019-08-06,-2.0629
2019-08-07,-1.1585
2019-08-08,0.959
2019-08-09,1.1082
2019-08-12,2.6618
2019-08-13,-0.7117
2019-08-14,-1.1265
2019-08-15,0.8286
2019-08-16,1.4411
2019-08-19,-0.4566
2019-08-20,-0.2548
2019-08-21,0.4599
2019-08-22,-0.6612
2019-08-23,-1.0753
2019-08-26,2.0704
2019-08-27,-1.1663000000000001
2019-08-28,0.4105
2019-08-29,0.511
2019-08-30,0.2034
2019-09-03,-0.1522
2019-09-04,0.3557
2019-09-05,0.0506
2019-09-06,-0.6073
2019-09-09,1.2729
2019-09-10,0.4022
2019-09-11,1.4021
2019-09-12,0.9877
2019-09-13,0.0
2019-09-16,-0.5868
2019-09-17,0.2459
2019-09-18,0.5888
2019-09-19,-1.3171
2019-09-20,2.0761
2019-09-23,0.339
2019-09-24,-1.7375
2019-09-25,0.7859
2019-09-26,-1.1696
2019-09-27,-0.0986
2019-09-30,-1.3327
2019-10-01,-0.4502
2019-10-02,0.603
2019-10-03,-0.6494
2019-10-04,0.4525
2019-10-07,-0.1502
2019-10-08,-1.0526
2019-10-09,0.3546
2019-10-10,0.5048
2019-10-11,0.7032
2019-10-14,-1.3466
2019-10-15,1.2133
2019-10-16,0.7992
2019-10-17,-0.1487
2019-10-18,0.4467
2019-10-21,0.7905
2019-10-22,-1.2255
2019-10-23,1.2407
2019-10-24,0.9804
2019-10-25,-1.3592
2019-10-28,0.8366
2019-10-29,-0.1952
2019-10-30,-0.489
2019-10-31,-0.4423
2019-11-01,-0.3949
2019-11-04,0.2973
2019-11-05,0.2964
2019-11-06,-0.4433
2019-11-07,0.3464
2019-11-08,-0.8383
2019-11-11,0.2486
2019-11-12,0.744
2019-11-13,0.1969
2019-11-14,-0.7862
2019-11-15,0.397
2019-11-18,0.5437
2019-11-19,0.885
2019-11-20,-0.2924
2019-11-21,-0.8798
2019-11-22,-0.0986
2019-11-25,1.4808
2019-11-26,0.0486
2019-11-27,-0.8264
2019-11-29,0.0
2019-12-02,-0.5882
2019-12-03,-0.0986
2019-12-04,-0.4442
2019-12-05,-0.4958
2019-12-06,0.299
2019-12-09,0.4968
2019-12-10,-0.2472
2019-12-11,-0.4955
2019-12-12,-0.2988
2019-12-13,0.5495
2019-12-16,0.0994
2019-12-17,-0.1489
2019-12-18,0.4473
2019-12-19,1.0886
2019-12-20,-0.2937
2019-12-23,0.3436
2019-12-24,0.1468
2019-12-26,-0.4885
2019-12-27,-0.2946
2019-12-30,-0.3447
2019-12-31,0.0494
2020-01-02,-0.1975
2020-01-03,-0.4453
2020-01-06,-0.2982
2020-01-07,-1.8445
2020-01-08,0.6602
2020-01-09,1.11
2020-01-10,-1.0479
2020-01-13,-0.1009
2020-01-14,-0.5048
2020-01-15,1.4205999999999999
2020-01-16,0.1501
2020-01-17,-1.1988
2020-01-21,-0.5056
2020-01-22,0.2033
2020-01-23,0.4057
2020-01-24,0.0
2020-01-27,1.6667
2020-01-28,0.7452
2020-01-29,-0.3452
2020-01-30,-0.1979
2020-01-31,-1.4378
2020-02-03,0.4024
2020-02-04,0.1503
2020-02-05,1.5008
2020-02-06,-1.2814
2020-02-07,-0.8987
2020-02-10,0.9068
2020-02-11,0.4993
2020-02-12,0.7948
2020-02-13,-0.3943
2020-02-14,0.2975
2020-02-18,-0.1483
2020-02-19,-0.1485
2020-02-20,-0.3471
2020-02-21,-0.5473
2020-02-24,-1.901
2020-02-25,-1.4788000000000001
2020-02-26,-0.4917
2020-02-27,-3.5111
2020-02-28,-1.0243
2020-03-02,2.2876
2020-03-03,-2.0234
2020-03-04,-0.4348
2020-03-05,-2.893
2020-03-06,-3.6536999999999997
2020-03-09,-11.5519
2020-03-10,3.1662
2020-03-11,-4.7315000000000005
2020-03-12,-8.1208
2020-03-13,6.1359
2020-03-16,-9.0847
2020-03-17,11.2036
2020-03-18,-15.4527
2020-03-19,2.9791
2020-03-20,-6.9586
2020-03-23,-1.2605
2020-03-24,6.8936
2020-03-25,-0.7166
2020-03-26,9.7033
2020-03-27,0.1462
2020-03-30,1.8248
2020-03-31,0.2867
2020-04-01,-6.6476
2020-04-02,1.8377
2020-04-03,-1.5038
2020-04-06,0.458
2020-04-07,-0.076
2020-04-08,5.2471
2020-04-09,2.9624
2020-04-13,-2.1754
2020-04-14,-0.8608
2020-04-15,-4.2692
2020-04-16,-5.7445
2020-04-17,4.8917
2020-04-20,-4.4343
2020-04-21,2.16
2020-04-22,0.7048
2020-04-23,-0.6221
2020-04-24,1.0955
2020-04-27,3.4056
2020-04-28,2.0958
2020-04-29,6.8915
2020-04-30,-6.3786
2020-05-01,-6.3736
2020-05-04,-0.8607
2020-05-05,-0.7103
2020-05-06,-2.3052
2020-05-07,1.2205
2020-05-08,5.7878
2020-05-11,-2.8875
2020-05-12,-2.5822000000000003
2020-05-13,-3.1325
2020-05-14,-1.4096
2020-05-15,-0.1688
2020-05-18,8.0304
2020-05-19,-3.5211
2020-05-20,5.5961
2020-05-21,-1.1521
2020-05-22,-1.0101
2020-05-26,3.8462
2020-05-27,5.8201
2020-05-28,-1.2857
2020-05-29,-3.3285
2020-06-01,-0.7485
2020-06-02,0.9804
2020-06-03,2.9873
2020-06-04,0.7252
2020-06-05,6.0475
2020-06-08,-0.9504
2020-06-09,-3.0158
2020-06-10,-2.3322
2020-06-11,-8.8278
2020-06-12,0.7937
2020-06-15,4.252
2020-06-16,1.2085
2020-06-17,-4.4030000000000005
2020-06-18,-2.7321999999999997
2020-06-19,-2.8891999999999998
2020-06-22,0.4132
2020-06-23,0.7407
2020-06-24,-1.634
2020-06-25,1.2458
2020-06-26,-2.5431
2020-06-29,5.5556
2020-06-30,1.1164
2020-07-01,-1.4196
2020-07-02,-1.8399999999999999
2020-07-06,0.326
2020-07-07,-3.7368
2020-07-08,-0.5907
2020-07-09,-3.9049
2020-07-10,3.1802
2020-07-13,0.0856
2020-07-14,-0.1711
2020-07-15,4.1131
2020-07-16,-1.5638
2020-07-17,-3.01
2020-07-20,-1.4655
2020-07-21,2.0997
2020-07-22,-1.8852
2020-07-23,1.048
2020-07-24,-1.21
2020-07-27,-0.6999
2020-07-28,-2.1145
2020-07-29,1.0801
2020-07-30,-0.7124
2020-07-31,-0.2691
