ticker,RYAM US Equity
2014-11-05,-1.6054
2014-11-06,1.8854
2014-11-07,-0.4626
2014-11-10,-6.3997
2014-11-11,-4.2781
2014-11-12,3.1923
2014-11-13,-2.3202
2014-11-14,1.9794
2014-11-17,0.3882
2014-11-18,0.0
2014-11-19,0.2707
2014-11-20,-0.887
2014-11-21,-1.0117
2014-11-24,-0.3931
2014-11-25,-0.0395
2014-11-26,-0.9475
2014-11-28,-1.7537
2014-12-01,-0.568
2014-12-02,0.4488
2014-12-03,-1.1373
2014-12-04,-2.5883000000000003
2014-12-05,-1.8136
2014-12-08,2.1048
2014-12-09,1.8090000000000002
2014-12-10,-2.7273
2014-12-11,-1.7842
2014-12-12,-2.6384
2014-12-15,-3.3763
2014-12-16,0.6458
2014-12-17,4.033
2014-12-18,-0.8811
2014-12-19,-0.3556
2014-12-22,-1.7395
2014-12-23,1.4072
2014-12-24,0.3133
2014-12-26,-0.0446
2014-12-29,0.4464
2014-12-30,-0.3556
2014-12-31,-0.5352
2015-01-02,1.0762
2015-01-05,1.8634
2015-01-06,1.6551
2015-01-07,-0.1285
2015-01-08,1.9734
2015-01-09,-2.0614
2015-01-12,-4.5533
2015-01-13,-2.2052
2015-01-14,-1.7487
2015-01-15,-0.9368
2015-01-16,1.7021
2015-01-20,1.3947
2015-01-21,0.0
2015-01-22,-0.7795
2015-01-23,-10.5823
2015-01-26,2.0672
2015-01-27,-4.3038
2015-01-28,-4.8677
2015-01-29,-4.7275
2015-01-30,-0.0584
2015-02-02,-0.5841
2015-02-03,-0.9988
2015-02-04,-1.2463
2015-02-05,3.9062
2015-02-06,0.6362
2015-02-09,-0.4598
2015-02-10,-0.1155
2015-02-11,0.289
2015-02-12,-0.7493
2015-02-13,2.0906
2015-02-17,-3.868
2015-02-18,1.6568
2015-02-19,1.1641
2015-02-20,0.4028
2015-02-23,3.553
2015-02-24,4.3165
2015-02-25,-1.4854
2015-02-26,-0.1616
2015-02-27,0.1079
2015-03-02,-0.5388
2015-03-03,-0.325
2015-03-04,-0.2174
2015-03-05,0.0
2015-03-06,-7.3529
2015-03-09,-2.0576
2015-03-10,-1.3205
2015-03-11,-1.4599
2015-03-12,-0.5556
2015-03-13,-0.2483
2015-03-16,-1.8125
2015-03-17,-0.9548
2015-03-18,0.1285
2015-03-19,-1.9897
2015-03-20,-2.5540000000000003
2015-03-23,3.293
2015-03-24,-1.5615
2015-03-25,0.0
2015-03-26,-0.7931
2015-03-27,0.8661
2015-03-30,2.3118
2015-03-31,-3.8089
2015-04-01,2.7517
2015-04-02,-2.6127000000000002
2015-04-06,0.5366
2015-04-07,2.535
2015-04-08,-0.3253
2015-04-09,3.329
2015-04-10,-2.6532
2015-04-13,-0.8436
2015-04-14,-1.5707
2015-04-15,1.0638
2015-04-16,0.5921
2015-04-17,0.1308
2015-04-20,1.3717
2015-04-21,0.0
2015-04-22,-0.6443
2015-04-23,-1.6213
2015-04-24,0.9888
2015-04-27,2.154
2015-04-28,6.1342
2015-04-29,-0.7225
2015-04-30,1.3341
2015-05-01,14.4225
2015-05-04,-1.7259
2015-05-05,2.9802999999999997
2015-05-06,-0.7752
2015-05-07,-9.5313
2015-05-08,-0.6908
2015-05-11,-1.913
2015-05-12,-2.0095
2015-05-13,0.8444
2015-05-14,-0.3589
2015-05-15,-0.12
2015-05-18,0.601
2015-05-19,-1.2545
2015-05-20,0.9074
2015-05-21,2.1583
2015-05-22,0.6455
2015-05-26,-3.965
2015-05-27,-2.3679
2015-05-28,1.1816
2015-05-29,1.3522
2015-06-01,2.4257
2015-06-02,1.2433
2015-06-03,0.4678
2015-06-04,1.2806
2015-06-05,0.4023
2015-06-08,-0.5152
2015-06-09,-0.4028
2015-06-10,-0.2311
2015-06-11,-1.0423
2015-06-12,1.1703000000000001
2015-06-15,-2.0906
2015-06-16,-0.949
2015-06-17,-0.3593
2015-06-18,-2.8846
2015-06-19,-0.0619
2015-06-22,-0.805
2015-06-23,-0.3745
2015-06-24,0.8145
2015-06-25,-0.1865
2015-06-26,2.2416
2015-06-29,-1.2789
2015-06-30,0.3085
2015-07-01,-8.0566
2015-07-02,0.602
2015-07-06,-1.3963
2015-07-07,-0.2023
2015-07-08,-4.9324
2015-07-09,-1.919
2015-07-10,-2.6812
2015-07-13,0.8191
2015-07-14,1.034
2015-07-15,-0.9503
2015-07-16,-3.321
2015-07-17,-2.5954
2015-07-20,1.8809
2015-07-21,-2.5385
2015-07-22,-4.341
2015-07-23,-1.8152
2015-07-24,-2.2689
2015-07-27,1.3758
2015-07-28,1.7812000000000001
2015-07-29,1.5
2015-07-30,8.9491
2015-07-31,5.8779
2015-08-03,-10.1068
2015-08-04,0.1584
2015-08-05,-1.1858
2015-08-06,5.84
2015-08-07,-2.5699
2015-08-10,6.4391
2015-08-11,0.2915
2015-08-12,0.3634
2015-08-13,-0.6517
2015-08-14,1.8222
2015-08-17,-0.9306
2015-08-18,-1.5173
2015-08-19,-44.0939
2015-08-20,-13.9108
2015-08-21,11.128
2015-08-24,-5.3498
2015-08-25,-10.7246
2015-08-26,11.526
2015-08-27,-4.9491
2015-08-28,8.4227
2015-08-31,-3.6723
2015-09-01,-8.651
2015-09-02,-3.0498
2015-09-03,6.2914
2015-09-04,8.567
2015-09-08,-5.0215
2015-09-09,0.0
2015-09-10,0.6042
2015-09-11,-4.5045
2015-09-14,-4.4025
2015-09-15,4.3261
2015-09-16,1.4354
2015-09-17,-1.2579
2015-09-18,-3.8217
2015-09-21,0.9934
2015-09-22,-0.8197
2015-09-23,5.7851
2015-09-24,3.75
2015-09-25,-1.9578
2015-09-28,-1.6897
2015-09-29,-4.0625
2015-09-30,-0.3257
2015-10-01,5.8824
2015-10-02,6.9444
2015-10-05,6.7821
2015-10-06,0.6757
2015-10-07,1.2081
2015-10-08,3.4483
2015-10-09,1.4102999999999999
2015-10-12,-3.0341
2015-10-13,0.7823
2015-10-14,1.2937
2015-10-15,2.2989
2015-10-16,2.8714
2015-10-19,-3.8834999999999997
2015-10-20,4.1667
2015-10-21,-3.3939
2015-10-22,-5.8971
2015-10-23,4.9333
2015-10-26,-2.5413
2015-10-27,0.6519
2015-10-28,3.3679
2015-10-29,25.3133
2015-10-30,-7.8
2015-11-02,8.3514
2015-11-03,1.5015
2015-11-04,-0.3945
2015-11-05,-2.5743
2015-11-06,5.1829
2015-11-09,-4.5411
2015-11-10,-2.6316
2015-11-11,-1.9750999999999999
2015-11-12,-4.9841
2015-11-13,9.2634
2015-11-16,1.6343
2015-11-17,0.7035
2015-11-18,3.5928
2015-11-19,1.8304
2015-11-20,0.473
2015-11-23,0.7533
2015-11-24,9.4393
2015-11-25,-1.8787
2015-11-27,-7.3107
2015-11-30,5.2582
2015-12-01,6.2444
2015-12-02,-0.5877
2015-12-03,0.0845
2015-12-04,-10.7173
2015-12-07,-6.9943
2015-12-08,-3.3537
2015-12-09,0.1052
2015-12-10,1.0504
2015-12-11,-4.9896
2015-12-14,2.1882
2015-12-15,2.3555
2015-12-16,2.2129
2015-12-17,-1.8557000000000001
2015-12-18,-4.3067
2015-12-21,-2.7442
2015-12-22,7.6749
2015-12-23,3.7736
2015-12-24,2.5253
2015-12-28,-6.9951
2015-12-29,4.661
2015-12-30,-2.2267
2015-12-31,1.3458
2016-01-04,-2.7579000000000002
2016-01-05,-5.5672
2016-01-06,-2.6696
2016-01-07,-5.6
2016-01-08,2.3002000000000002
2016-01-11,-1.1834
2016-01-12,-6.1078
2016-01-13,-3.1888
2016-01-14,5.0066
2016-01-15,-0.5019
2016-01-19,-11.2232
2016-01-20,3.267
2016-01-21,6.0523
2016-01-22,-3.7613
2016-01-25,-7.0081
2016-01-26,2.029
2016-01-27,-7.1023
2016-01-28,7.0336
2016-01-29,0.0
2016-02-01,2.4286
2016-02-02,-2.7894
2016-02-03,2.5825
2016-02-04,-3.0769
2016-02-05,-1.2987
2016-02-08,1.0234
2016-02-09,-6.9465
2016-02-10,2.0218
2016-02-11,-8.5366
2016-02-12,7.5
2016-02-16,0.7752
2016-02-17,-0.6154
2016-02-18,6.9658999999999995
2016-02-19,-0.2894
2016-02-22,1.8868
2016-02-23,-2.9915000000000003
2016-02-24,2.9369
2016-02-25,-0.428
2016-02-26,1.0029
2016-02-29,5.9574
2016-03-01,-5.087
2016-03-02,9.4499
2016-03-03,4.1237
2016-03-04,4.0842
2016-03-07,0.1189
2016-03-08,2.7316000000000003
2016-03-09,1.8497
2016-03-10,2.2701000000000002
2016-03-11,-0.333
2016-03-14,-0.4454
2016-03-15,-0.2237
2016-03-16,-0.226
2016-03-17,7.3613
2016-03-18,3.7975
2016-03-21,-3.1504
2016-03-22,0.5247
2016-03-23,-4.9061
2016-03-24,4.9396
2016-03-28,-2.3013
2016-03-29,0.9636
2016-03-30,3.8176
2016-03-31,-2.9622
2016-04-01,5.0526
2016-04-04,-2.505
2016-04-05,-0.925
2016-04-06,-1.4523
2016-04-07,-1.0526
2016-04-08,0.6383
2016-04-11,5.6025
2016-04-12,9.3093
2016-04-13,0.4579
2016-04-14,0.1823
2016-04-15,1.0009
2016-04-18,-0.0901
2016-04-19,4.6889
2016-04-20,-1.9811
2016-04-21,0.8787
2016-04-22,2.1777
2016-04-25,-10.6564
2016-04-26,3.3397
2016-04-27,-1.4774
2016-04-28,-1.3121
2016-04-29,-2.6591
2016-05-02,-0.5854
2016-05-03,34.7399
2016-05-04,-3.8602
2016-05-05,2.803
2016-05-06,6.1164
2016-05-09,-8.0556
2016-05-10,3.852
2016-05-11,0.5818
2016-05-12,-2.6029999999999998
2016-05-13,-3.1923
2016-05-16,3.7577
2016-05-17,-2.3651
2016-05-18,-2.8009
2016-05-19,-0.3115
2016-05-20,3.4375
2016-05-23,-2.7946
2016-05-24,-0.0777
2016-05-25,0.6998
2016-05-26,-0.6178
2016-05-27,-0.1554
2016-05-31,0.856
2016-06-01,0.0772
2016-06-02,2.1588
2016-06-03,0.6792
2016-06-06,2.9234999999999998
2016-06-07,-0.5098
2016-06-08,-0.4392
2016-06-09,-1.8382
2016-06-10,-3.2959
2016-06-13,-4.3377
2016-06-14,2.3482
2016-06-15,-1.432
2016-06-16,0.0
2016-06-17,2.9055999999999997
2016-06-20,3.8430999999999997
2016-06-21,-1.6616
2016-06-22,1.7665
2016-06-23,3.3962
2016-06-24,-4.5985
2016-06-27,-8.3397
2016-06-28,3.6728
2016-06-29,4.1868
2016-06-30,5.0232
2016-07-01,3.0905
2016-07-05,-7.4946
2016-07-06,1.3117
2016-07-07,0.457
2016-07-08,3.1084
2016-07-11,4.1912
2016-07-12,3.3169
2016-07-13,1.1612
2016-07-14,1.0804
2016-07-15,-0.8016
2016-07-18,2.0875
2016-07-19,-1.4512
2016-07-20,0.4685
2016-07-21,1.5989
2016-07-22,-0.3934
2016-07-25,-0.7242
2016-07-26,-1.9893999999999998
2016-07-27,-2.0298
2016-07-28,-3.5221
2016-07-29,-1.4316
2016-08-01,-2.106
2016-08-02,6.9733
2016-08-03,9.7781
2016-08-04,-18.446
2016-08-05,-5.1123
2016-08-08,3.102
2016-08-09,-1.5044
2016-08-10,-4.2605
2016-08-11,0.9236
2016-08-12,-0.6656
2016-08-15,2.0101
2016-08-16,1.1494
2016-08-17,-1.1364
2016-08-18,0.0
2016-08-19,0.2463
2016-08-22,0.1638
2016-08-23,1.7989000000000002
2016-08-24,-2.7309
2016-08-25,1.9818
2016-08-26,-2.3482
2016-08-29,2.8192
2016-08-30,-0.9677
2016-08-31,0.1629
2016-09-01,-3.0081
2016-09-02,2.5147
2016-09-06,-8.1766
2016-09-07,2.5824
2016-09-08,-1.1285
2016-09-09,-5.8824
2016-09-12,3.4515000000000002
2016-09-13,0.7214
2016-09-14,2.1486
2016-09-15,4.4092
2016-09-16,-2.2804
2016-09-19,1.0372
2016-09-20,0.0855
2016-09-21,2.735
2016-09-22,4.0765
2016-09-23,0.0799
2016-09-26,-2.5559
2016-09-27,1.4754
2016-09-28,2.9079
2016-09-29,2.1193
2016-09-30,2.7671
2016-10-03,1.0471
2016-10-04,-4.2191
2016-10-05,2.6275
2016-10-06,-1.6566
2016-10-07,0.536
2016-10-10,1.9802
2016-10-11,-2.0164
2016-10-12,0.6098
2016-10-13,-4.3182
2016-10-14,1.7419
2016-10-17,1.2451
2016-10-18,0.7686
2016-10-19,0.3814
2016-10-20,1.6717
2016-10-21,2.9148
2016-10-24,-1.0167
2016-10-25,-0.8804
2016-10-26,-2.8868
2016-10-27,1.0671
2016-10-28,-0.3771
2016-10-31,-2.1196
2016-11-01,-3.5576
2016-11-02,-4.3304
2016-11-03,1.3412
2016-11-04,-0.4963
2016-11-07,1.8288
2016-11-08,0.0816
2016-11-09,3.1811
2016-11-10,1.502
2016-11-11,4.2835
2016-11-14,2.9126
2016-11-15,-0.4354
2016-11-16,-0.5102
2016-11-17,1.3187
2016-11-18,2.3861
2016-11-21,0.1412
2016-11-22,2.1862
2016-11-23,0.138
2016-11-25,-3.377
2016-11-28,-2.1398
2016-11-29,0.8746
2016-11-30,0.289
2016-12-01,-0.7925
2016-12-02,0.7988
2016-12-05,3.6023
2016-12-06,1.3213
2016-12-07,0.2745
2016-12-08,5.2704
2016-12-09,0.1951
2016-12-12,1.4276
2016-12-13,-0.1919
2016-12-14,-1.2179
2016-12-15,0.3911
2016-12-16,1.6883
2016-12-19,2.0434
2016-12-20,0.5632
2016-12-21,-0.9956
2016-12-22,0.0
2016-12-23,-0.3143
2016-12-27,0.5044
2016-12-28,-2.8231
2016-12-29,0.3873
2016-12-30,-0.5788
2017-01-03,1.9405000000000001
2017-01-04,4.632
2017-01-05,-0.6671
2017-01-06,-1.8315000000000001
2017-01-09,-2.5498
2017-01-10,0.0638
2017-01-11,3.125
2017-01-12,0.5566
2017-01-13,0.0615
2017-01-17,-3.5034
2017-01-18,-0.828
2017-01-19,-0.3854
2017-01-20,0.6447
2017-01-23,4.8687000000000005
2017-01-24,0.4276
2017-01-25,-0.0608
2017-01-26,-2.3128
2017-01-27,6.729
2017-01-30,-2.0432
2017-01-31,-19.1299
2017-02-01,-0.2211
2017-02-02,0.2216
2017-02-03,1.5474999999999999
2017-02-06,0.2177
2017-02-07,-3.7654
2017-02-08,-2.6336
2017-02-09,2.3957
2017-02-10,0.4528
2017-02-13,-1.2021
2017-02-14,-0.3802
2017-02-15,0.229
2017-02-16,-0.2285
2017-02-17,-2.2137000000000002
2017-02-21,0.6245
2017-02-22,-2.6377
2017-02-23,-1.5139
2017-02-24,-0.4045
2017-02-27,5.524
2017-02-28,2.0785
2017-03-01,0.9804
2017-03-02,-1.7924
2017-03-03,2.3574
2017-03-06,-0.5201
2017-03-07,-1.419
2017-03-08,-2.197
2017-03-09,1.1619
2017-03-10,0.6891
2017-03-13,1.2167
2017-03-14,-0.3757
2017-03-15,2.7149
2017-03-16,-1.1808
2017-03-17,-1.1949
2017-03-20,1.285
2017-03-21,-4.9254
2017-03-22,-0.8634
2017-03-23,0.5542
2017-03-24,-1.9685000000000001
2017-03-27,0.3213
2017-03-28,3.9231
2017-03-29,-0.4622
2017-03-30,1.6254
2017-03-31,2.4372
2017-04-03,-6.4684
2017-04-04,3.3386
2017-04-05,-4.2308
2017-04-06,3.6948
2017-04-07,0.2324
2017-04-10,-0.3091
2017-04-11,3.4109
2017-04-12,-5.5472
2017-04-13,-0.7143
2017-04-17,2.2382
2017-04-18,-0.5473
2017-04-19,-0.3931
2017-04-20,1.7364000000000002
2017-04-21,-3.0256
2017-04-24,5.12
2017-04-25,-0.6849
2017-04-26,2.069
2017-04-27,-0.9009
2017-04-28,0.3788
2017-05-01,-0.3019
2017-05-02,-7.7971
2017-05-03,7.1429
2017-05-04,1.5326
2017-05-05,0.4528
2017-05-08,-1.4275
2017-05-09,-2.2866
2017-05-10,3.5881
2017-05-11,-1.3554
2017-05-12,-2.3664
2017-05-15,2.502
2017-05-16,1.1442
2017-05-17,-2.2624
2017-05-18,-1.2346
2017-05-19,2.8906
2017-05-22,-0.0759
2017-05-23,0.7599
2017-05-24,-0.0754
2017-05-25,11.3962
2017-05-26,8.7398
2017-05-30,7.0405
2017-05-31,1.2224
2017-06-01,-5.1754
2017-06-02,2.0012
2017-06-05,-0.0595
2017-06-06,0.9518
2017-06-07,-2.9464
2017-06-08,1.1536
2017-06-09,2.461
2017-06-12,-1.6989
2017-06-13,-1.3707
2017-06-14,-0.9668
2017-06-15,-0.1225
2017-06-16,0.0
2017-06-19,-1.5951
2017-06-20,-2.4314
2017-06-21,-3.77
2017-06-22,0.0664
2017-06-23,0.6636
2017-06-26,-0.0659
2017-06-27,2.5066
2017-06-28,-0.1287
2017-06-29,1.6108
2017-06-30,-0.3171
2017-07-03,1.7176
2017-07-05,-2.0013
2017-07-06,-3.1908
2017-07-07,3.4937
2017-07-10,-0.1911
2017-07-11,-0.3829
2017-07-12,1.025
2017-07-13,-0.3171
2017-07-14,-2.9262
2017-07-17,0.9174
2017-07-18,-2.5324999999999998
2017-07-19,-0.9327
2017-07-20,0.0
2017-07-21,-1.8157
2017-07-24,9.0411
2017-07-25,-0.1256
2017-07-26,-0.4403
2017-07-27,-0.7581
2017-07-28,-5.5379000000000005
2017-07-31,0.4717
2017-08-01,0.0671
2017-08-02,-1.2064
2017-08-03,-4.3419
2017-08-04,-2.1986
2017-08-07,0.5076
2017-08-08,-2.9582
2017-08-09,-1.0409
2017-08-10,-0.5259
2017-08-11,0.8308
2017-08-14,2.4718999999999998
2017-08-15,-1.3889
2017-08-16,-0.3706
2017-08-17,0.4464
2017-08-18,2.963
2017-08-21,-1.9424000000000001
2017-08-22,-0.5869
2017-08-23,-0.2952
2017-08-24,2.1466
2017-08-25,-1.0145
2017-08-28,-0.6589
2017-08-29,0.8106
2017-08-30,-0.2193
2017-08-31,0.5128
2017-09-01,1.0204
2017-09-05,0.0722
2017-09-06,-1.0815
2017-09-07,-0.5831
2017-09-08,2.4194
2017-09-11,-1.0021
2017-09-12,-1.2292
2017-09-13,-0.2196
2017-09-14,1.3940000000000001
2017-09-15,-1.1636
2017-09-18,0.7358
2017-09-19,0.0
2017-09-20,-0.1461
2017-09-21,-1.0973
2017-09-22,0.2219
2017-09-25,0.1476
2017-09-26,0.4422
2017-09-27,0.5136
2017-09-28,0.073
2017-09-29,-0.0729
2017-10-02,-0.219
2017-10-03,3.1456
2017-10-04,-0.6383
2017-10-05,0.0
2017-10-06,-0.8565
2017-10-09,-0.072
2017-10-10,2.3055
2017-10-11,-1.4085
2017-10-12,-1.8571
2017-10-13,3.9301
2017-10-16,-2.7311
2017-10-17,0.36
2017-10-18,-0.6456
2017-10-19,1.7328999999999999
2017-10-20,-0.3549
2017-10-23,-0.3561
2017-10-24,0.7148
2017-10-25,0.7097
2017-10-26,-0.2819
2017-10-27,1.1307
2017-10-30,-0.6988
2017-10-31,1.126
2017-11-01,-0.9743
2017-11-02,8.2221
2017-11-03,9.4805
2017-11-06,-1.1269
2017-11-07,2.4595000000000002
2017-11-08,-1.171
2017-11-09,-0.1185
2017-11-10,-0.5931
2017-11-13,-0.1193
2017-11-14,-0.7168
2017-11-15,-0.7822
2017-11-16,2.0619
2017-11-17,-0.5942
2017-11-20,-0.1793
2017-11-21,10.5988
2017-11-22,-1.8408
2017-11-24,0.8274
2017-11-27,1.0941
2017-11-28,0.0541
2017-11-29,3.0287
2017-11-30,-1.3648
2017-12-01,-0.2129
2017-12-04,-1.0667
2017-12-05,0.5391
2017-12-06,0.4826
2017-12-07,0.2668
2017-12-08,0.8515
2017-12-11,3.0607
2017-12-12,-2.1505
2017-12-13,0.6803
2017-12-14,-3.1705
2017-12-15,2.5862
2017-12-18,4.0966
2017-12-19,-0.3027
2017-12-20,1.9737
2017-12-21,-0.5955
2017-12-22,-0.2996
2017-12-26,1.1517
2017-12-27,2.5248
2017-12-28,-2.2211
2017-12-29,0.9877
2018-01-02,-0.5379
2018-01-03,1.0324
2018-01-04,-6.18
2018-01-05,1.971
2018-01-08,-1.4242
2018-01-09,-0.6192
2018-01-10,1.0903
2018-01-11,3.3898
2018-01-12,-1.0432
2018-01-16,-2.1586
2018-01-17,-1.334
2018-01-18,-0.104
2018-01-19,0.6247
2018-01-22,2.3797
2018-01-23,-1.5664
2018-01-24,0.0513
2018-01-25,-0.4105
2018-01-26,-1.0819
2018-01-29,-3.6458
2018-01-30,1.1351
2018-01-31,1.1224
2018-02-01,-0.2643
2018-02-02,-3.2326
2018-02-05,0.1095
2018-02-06,-1.0394
2018-02-07,0.6633
2018-02-08,-1.4827
2018-02-09,-0.8919
2018-02-12,1.0686
2018-02-13,0.6678
2018-02-14,2.3217
2018-02-15,-1.4046
2018-02-16,-0.3836
2018-02-20,12.9813
2018-02-21,-0.5842
2018-02-22,-3.0362
2018-02-23,1.2121
2018-02-26,-0.0998
2018-02-27,3.5465
2018-02-28,-1.7366000000000001
2018-03-01,-0.7364
2018-03-02,5.6874
2018-03-05,-4.6327
2018-03-06,-1.3248
2018-03-07,-2.188
2018-03-08,-1.4235
2018-03-09,2.7334
2018-03-12,-1.5562
2018-03-13,2.4987
2018-03-14,-2.5373
2018-03-15,2.7565
2018-03-16,1.8445
2018-03-19,-2.3005
2018-03-20,2.4048
2018-03-21,1.908
2018-03-22,-4.2247
2018-03-23,-3.1579
2018-03-26,0.7764
2018-03-27,8.5259
2018-03-28,1.1358
2018-03-29,0.4679
2018-04-02,-3.4932
2018-04-03,0.8687
2018-04-04,0.2871
2018-04-05,3.4351
2018-04-06,-1.6143999999999998
2018-04-09,-2.5316
2018-04-10,1.0582
2018-04-11,-1.5707
2018-04-12,0.3385
2018-04-13,0.3373
2018-04-16,1.9693
2018-04-17,5.0871
2018-04-18,-0.0448
2018-04-19,-1.6592
2018-04-20,0.6384
2018-04-23,1.0421
2018-04-24,-2.6009
2018-04-25,-0.5525
2018-04-26,-1.3889
2018-04-27,1.3146
2018-04-30,-0.8341
2018-05-01,-2.6635999999999997
2018-05-02,-0.5281
2018-05-03,-4.5367
2018-05-04,2.3761
2018-05-07,0.1975
2018-05-08,-8.8714
2018-05-09,4.543
2018-05-10,1.5003
2018-05-11,-2.0897
2018-05-14,0.0
2018-05-15,-0.937
2018-05-16,0.6306
2018-05-17,2.0888
2018-05-18,-1.3299
2018-05-21,-1.3477999999999999
2018-05-22,-4.0462
2018-05-23,-1.5333999999999999
2018-05-24,1.8354
2018-05-25,-0.4369
2018-05-29,-2.0845
2018-05-30,0.3361
2018-05-31,0.0
2018-06-01,-0.1675
2018-06-04,0.6152
2018-06-05,1.0006
2018-06-06,0.7155
2018-06-07,0.0
2018-06-08,1.5301
2018-06-11,-2.0452
2018-06-12,-1.0989
2018-06-13,-4.1111
2018-06-14,-1.3905
2018-06-15,0.413
2018-06-18,-0.235
2018-06-19,-2.179
2018-06-20,-0.4816
2018-06-21,-2.6013
2018-06-22,1.9255
2018-06-25,-1.3406
2018-06-26,0.9265
2018-06-27,1.7136
2018-06-28,0.9025
2018-06-29,1.9082
2018-07-02,0.4096
2018-07-03,0.1748
2018-07-05,1.0471
2018-07-06,1.5544
2018-07-09,1.9841
2018-07-10,-0.667
2018-07-11,-1.5669
2018-07-12,1.137
2018-07-13,-0.9556
2018-07-16,1.3620999999999999
2018-07-17,2.1277
2018-07-18,1.5351
2018-07-19,0.0
2018-07-20,-7.7754
2018-07-23,-0.4098
2018-07-24,-0.4703
2018-07-25,1.772
2018-07-26,1.6831
2018-07-27,-1.3699
2018-07-30,1.6204
2018-07-31,2.7335000000000003
2018-08-01,-1.7738
2018-08-02,1.0722
2018-08-03,10.2178
2018-08-06,3.3941
2018-08-07,-0.49
2018-08-08,0.837
2018-08-09,-1.123
2018-08-10,0.2469
2018-08-13,-0.4433
2018-08-14,1.0391
2018-08-15,-1.1263
2018-08-16,0.5448
2018-08-17,2.9064
2018-08-20,1.1967
2018-08-21,1.088
2018-08-22,-1.3102
2018-08-23,-0.8535
2018-08-24,0.5739
2018-08-27,1.4741
2018-08-28,-0.4686
2018-08-29,-0.565
2018-08-30,-1.4678
2018-08-31,0.4325
2018-09-04,-1.7703
2018-09-05,3.1174
2018-09-06,0.8503
2018-09-07,-2.8571
2018-09-10,2.0251
2018-09-11,1.0397
2018-09-12,0.7484
2018-09-13,0.9285
2018-09-14,-0.5538
2018-09-17,-0.5104
2018-09-18,-0.9795
2018-09-19,0.7065
2018-09-20,-1.4967
2018-09-21,-1.6143999999999998
2018-09-24,0.0965
2018-09-25,0.2411
2018-09-26,-0.7215
2018-09-27,-4.6512
2018-09-28,-6.3516
2018-10-01,-2.2246
2018-10-02,1.3319
2018-10-03,-1.1501000000000001
2018-10-04,-0.8864
2018-10-05,-1.4533
2018-10-08,-0.3971
2018-10-09,-4.0433
2018-10-10,-4.451
2018-10-11,-3.9130000000000003
2018-10-12,-5.4299
2018-10-15,-2.6658
2018-10-16,2.8792
2018-10-17,-4.5051
2018-10-18,-4.0743
2018-10-19,-1.1923
2018-10-22,-2.4887
2018-10-23,-0.0773
2018-10-24,-7.2755
2018-10-25,2.5876
2018-10-26,-0.6509
2018-10-29,-2.0475
2018-10-30,1.1706
2018-10-31,2.314
2018-11-01,3.3118
2018-11-02,1.6419000000000001
2018-11-05,2.7692
2018-11-06,3.1437
