ticker,HCAP US Equity
2013-09-24,2.3432
2013-09-25,1.0774
2013-09-26,-0.6662
2013-09-27,1.1402
2013-09-30,-0.3979
2013-10-01,0.466
2013-10-02,0.2121
2013-10-03,-1.2035
2013-10-04,-0.2677
2013-10-07,0.8725
2013-10-08,-2.1955999999999998
2013-10-09,-2.3129
2013-10-10,0.9749
2013-10-11,1.3793
2013-10-14,0.6803
2013-10-15,-1.1318
2013-10-16,1.9971999999999999
2013-10-17,1.553
2013-10-18,-0.6649
2013-10-21,-1.7403
2013-10-22,2.248
2013-10-23,1.5989
2013-10-24,1.5737999999999999
2013-10-25,-1.2912
2013-10-28,-2.9431000000000003
2013-10-29,3.4367
2013-10-30,0.9772
2013-10-31,-4.5161
2013-11-01,2.7019
2013-11-04,0.6587
2013-11-05,-2.0445
2013-11-06,-1.5159
2013-11-07,-0.3388
2013-11-08,0.4079
2013-11-11,0.0339
2013-11-12,-1.8613
2013-11-13,0.6897
2013-11-14,0.3425
2013-11-15,2.116
2013-11-18,0.1337
2013-11-19,0.484
2013-11-20,-0.804
2013-11-21,-0.404
2013-11-22,-0.1355
2013-11-25,-0.0678
2013-11-26,-0.2037
2013-11-27,0.0
2013-11-29,0.5442
2013-12-02,-0.4736
2013-12-03,-0.2719
2013-12-04,0.4772
2013-12-05,1.0176
2013-12-06,-1.4102999999999999
2013-12-09,0.4768
2013-12-10,1.8982999999999999
2013-12-11,-0.2661
2013-12-12,-0.5996
2013-12-13,1.3414
2013-12-16,0.0
2013-12-17,0.745
2013-12-18,-1.1258
2013-12-19,2.4774
2013-12-20,-0.326
2013-12-23,-0.4656
2013-12-24,-0.5872
2013-12-26,0.2659
2013-12-27,1.6522999999999999
2013-12-30,-1.3004
2013-12-31,-1.054
2014-01-02,0.9641
2014-01-03,0.4958
2014-01-06,-0.1312
2014-01-07,-0.3277
2014-01-08,-0.7919
2014-01-09,0.5972
2014-01-10,0.2254
2014-01-13,2.0817
2014-01-14,-1.4679
2014-01-15,-0.33
2014-01-16,0.3974
2014-01-17,0.1319
2014-01-21,-0.8564
2014-01-22,-0.0664
2014-01-23,1.5957
2014-01-24,0.3927
2014-01-27,-1.2386
2014-01-28,0.066
2014-01-29,0.2639
2014-01-30,0.5921
2014-01-31,-0.5886
2014-02-03,-0.0658
2014-02-04,-0.5925
2014-02-05,0.1325
2014-02-06,-0.7937
2014-02-07,0.64
2014-02-10,0.159
2014-02-11,0.5291
2014-02-12,-0.3289
2014-02-13,1.1353
2014-02-14,0.1167
2014-02-18,0.2787
2014-02-19,1.1125
2014-02-20,-0.3238
2014-02-21,1.6894
2014-02-24,-0.639
2014-02-25,-3.7942
2014-02-26,1.4037
2014-02-27,1.1865999999999999
2014-02-28,-0.6515
2014-03-03,-0.2623
2014-03-04,0.8547
2014-03-05,-0.0065
2014-03-06,0.0717
2014-03-07,0.0
2014-03-10,-0.8469
2014-03-11,0.7884
2014-03-12,-0.8475
2014-03-13,-0.9862
2014-03-14,0.1992
2014-03-17,0.1325
2014-03-18,-0.3805
2014-03-19,0.4016
2014-03-20,-0.3333
2014-03-21,0.087
2014-03-24,-0.3542
2014-03-25,1.4755
2014-03-26,-0.3305
2014-03-27,-0.8621
2014-03-28,-0.7358
2014-03-31,0.2426
2014-04-01,0.0941
2014-04-02,-1.208
2014-04-03,0.7308
2014-04-04,-0.8613
2014-04-07,-0.0672
2014-04-08,1.9746000000000001
2014-04-09,-0.668
2014-04-10,-0.269
2014-04-11,-0.134
2014-04-14,1.4846
2014-04-15,-1.181
2014-04-16,0.2035
2014-04-17,-0.1354
2014-04-21,-0.5424
2014-04-22,-0.6817
2014-04-23,0.6177
2014-04-24,-0.706
2014-04-25,0.0674
2014-04-28,-0.3179
2014-04-29,-0.6878
2014-04-30,0.895
2014-05-01,-1.3691
2014-05-02,1.6724999999999999
2014-05-05,0.0
2014-05-06,-0.5483
2014-05-07,-0.4135
2014-05-08,-0.2076
2014-05-09,-0.8322
2014-05-12,0.2797
2014-05-13,0.5413
2014-05-14,-3.7289
2014-05-15,-0.5764
2014-05-16,2.2405
2014-05-19,2.1861
2014-05-20,-0.7994
2014-05-21,-2.0569
2014-05-22,0.1785
2014-05-23,1.4881
2014-05-27,1.557
2014-05-28,0.9059
2014-05-29,0.4144
2014-05-30,-1.5406
2014-06-02,0.5169
2014-06-03,-0.278
2014-06-04,0.0697
2014-06-05,0.2786
2014-06-06,-1.0417
2014-06-09,0.2105
2014-06-10,0.2101
2014-06-11,-0.2096
2014-06-12,0.8473
2014-06-13,0.1319
2014-06-16,0.0
2014-06-17,1.6122999999999998
2014-06-18,-0.9629
2014-06-19,-0.2083
2014-06-20,0.0696
2014-06-23,0.5563
2014-06-24,0.0
2014-06-25,2.4896
2014-06-26,-0.6073
2014-06-27,-0.8826
2014-06-30,1.8493
2014-07-01,-0.1345
2014-07-02,0.0
2014-07-03,0.6734
2014-07-07,-0.3344
2014-07-08,0.0663
2014-07-09,0.0679
2014-07-10,-0.067
2014-07-11,-0.8048
2014-07-14,1.0142
2014-07-15,0.3514
2014-07-16,-0.1344
2014-07-17,0.0471
2014-07-18,-0.5179
2014-07-21,-0.2705
2014-07-22,-0.339
2014-07-23,0.1361
2014-07-24,-0.4747
2014-07-25,-1.2978
2014-07-28,0.4841
2014-07-29,0.2706
2014-07-30,-0.5444
2014-07-31,-2.4154999999999998
2014-08-01,0.1406
2014-08-04,0.4034
2014-08-05,-1.1747
2014-08-06,1.7793999999999999
2014-08-07,-1.7483
2014-08-08,3.274
2014-08-11,-3.1013
2014-08-12,-0.2134
2014-08-13,0.4277
2014-08-14,0.3549
2014-08-15,-0.9901
2014-08-18,0.1429
2014-08-19,-0.1427
2014-08-20,0.6429
2014-08-21,0.149
2014-08-22,-1.4894
2014-08-25,0.9427
2014-08-26,0.0718
2014-08-27,-0.9332
2014-08-28,0.5072
2014-08-29,0.5047
2014-09-02,0.3587
2014-09-03,-0.3574
2014-09-04,-0.2869
2014-09-05,-1.5108000000000001
2014-09-08,0.7305
2014-09-09,0.0
2014-09-10,0.2175
2014-09-11,-0.0724
2014-09-12,-0.3612
2014-09-15,2.1793
2014-09-16,0.0178
2014-09-17,-1.0036
2014-09-18,-0.7241
2014-09-19,-2.3341
2014-09-22,-0.5975
2014-09-23,1.4275
2014-09-24,1.5556
2014-09-25,0.4376
2014-09-26,0.0327
2014-09-29,-1.3394
2014-09-30,-3.2386
2014-10-01,-2.2044
2014-10-02,-0.4666
2014-10-03,1.6406
2014-10-06,-2.2291
2014-10-07,-0.3145
2014-10-08,0.6901
2014-10-09,1.1944
2014-10-10,-0.774
2014-10-13,-2.4181
2014-10-14,-1.1791
2014-10-15,-2.6122
2014-10-16,-0.0838
2014-10-17,4.4463
2014-10-20,-1.2048
2014-10-21,3.4949
2014-10-22,0.5509
2014-10-23,-0.0869
2014-10-24,-1.6333
2014-10-27,-1.2719
2014-10-28,0.7246
2014-10-29,3.757
2014-10-30,1.0786
2014-10-31,-1.9808
2014-11-03,0.2313
2014-11-04,-0.8524
2014-11-05,-0.4695
2014-11-06,0.8648
2014-11-07,-0.5456
2014-11-10,-3.0172
2014-11-11,-3.1111
2014-11-12,-1.6681
2014-11-13,0.9531
2014-11-14,0.5178
2014-11-17,1.9726
2014-11-18,2.8689
2014-11-19,-2.2644
2014-11-20,3.3971
2014-11-21,-1.7502
2014-11-24,-0.4049
2014-11-25,-0.5691
2014-11-26,-0.1635
2014-11-28,1.5561
2014-12-01,-2.5806
2014-12-02,-0.4967
2014-12-03,2.4126
2014-12-04,-0.8936
2014-12-05,0.1639
2014-12-08,-0.6557
2014-12-09,-1.1522000000000001
2014-12-10,-3.8333
2014-12-11,0.9532
2014-12-12,-1.9742
2014-12-15,-0.8538
2014-12-16,2.0517
2014-12-17,-1.049
2014-12-18,2.5618
2014-12-19,1.0336
2014-12-22,-0.0863
2014-12-23,-0.4256
2014-12-24,0.2571
2014-12-26,-1.1966
2014-12-29,-0.346
2014-12-30,-0.9538
2014-12-31,1.0944
2015-01-02,-0.3034
2015-01-05,1.7391
2015-01-06,2.2222
2015-01-07,-0.5017
2015-01-08,1.4285999999999999
2015-01-09,-1.0273
2015-01-12,-0.0502
2015-01-13,0.0471
2015-01-14,-1.1448
2015-01-15,2.8887
2015-01-16,0.823
2015-01-20,0.7551
2015-01-21,0.0
2015-01-22,0.9812
2015-01-23,-2.0243
2015-01-26,1.2397
2015-01-27,0.3265
2015-01-28,0.5696
2015-01-29,-1.1327
2015-01-30,-0.2455
2015-02-02,0.4102
2015-02-03,0.4085
2015-02-04,-0.1627
2015-02-05,0.0
2015-02-06,-0.652
2015-02-09,-0.5742
2015-02-10,1.0726
2015-02-11,-0.4898
2015-02-12,-0.4102
2015-02-13,0.2471
2015-02-17,1.479
2015-02-18,0.8097
2015-02-19,0.8233
2015-02-20,-0.4823
2015-02-23,0.2423
2015-02-24,1.0475
2015-02-25,-0.319
2015-02-26,0.96
2015-02-27,-0.5547
2015-03-02,1.2749
2015-03-03,0.4327
2015-03-04,-1.2143
2015-03-05,0.7137
2015-03-06,-1.1811
2015-03-09,0.0797
2015-03-10,0.7166
2015-03-11,-1.1858
2015-03-12,0.8
2015-03-13,0.0
2015-03-16,1.5873
2015-03-17,0.0
2015-03-18,0.5664
2015-03-19,-0.9404
2015-03-20,1.2658
2015-03-23,0.1562
2015-03-24,-0.156
2015-03-25,0.1562
2015-03-26,1.4041000000000001
2015-03-27,-1.1538
2015-03-30,0.7782
2015-03-31,0.2317
2015-04-01,-0.6934
2015-04-02,1.7067
2015-04-06,2.0605
2015-04-07,0.5222
2015-04-08,-0.3717
2015-04-09,1.2127
2015-04-10,0.7189
2015-04-13,1.8740999999999999
2015-04-14,0.3521
2015-04-15,1.3247
2015-04-16,-0.7774
2015-04-17,-0.0712
2015-04-20,0.0
2015-04-21,-0.6949
2015-04-22,-1.6643
2015-04-23,-3.0169
2015-04-24,1.5175
2015-04-27,0.0747
2015-04-28,-0.1494
2015-04-29,-1.1219
2015-04-30,1.8154
2015-05-01,0.8925
2015-05-04,0.2936
2015-05-05,-1.5419
2015-05-06,1.3423
2015-05-07,-8.6829
2015-05-08,-3.8678
2015-05-11,4.8617
2015-05-12,5.2758
2015-05-13,0.8352
2015-05-14,0.753
2015-05-15,4.6338
2015-05-18,2.7857
2015-05-19,-0.6776
2015-05-20,0.141
2015-05-21,0.3521
2015-05-22,-2.0351
2015-05-26,0.0
2015-05-27,-0.4298
2015-05-28,0.7194
2015-05-29,0.8571
2015-06-01,-2.5496
2015-06-02,1.3808
2015-06-03,0.3584
2015-06-04,-0.3571
2015-06-05,0.3584
2015-06-08,0.5
2015-06-09,1.2082
2015-06-10,-0.5618
2015-06-11,-0.3531
2015-06-12,-0.1417
2015-06-15,1.9872
2015-06-16,-0.6089
2015-06-17,-0.494
2015-06-18,-0.4965
2015-06-19,0.9266
2015-06-22,-1.0593
2015-06-23,1.0707
2015-06-24,0.0
2015-06-25,0.7062
2015-06-26,-0.0701
2015-06-29,-0.8421
2015-06-30,-0.6369
2015-07-01,-3.2051
2015-07-02,2.5754
2015-07-06,-1.2195
2015-07-07,0.2179
2015-07-08,-0.3623
2015-07-09,0.0
2015-07-10,0.5091
2015-07-13,1.3748
2015-07-14,0.9993
2015-07-15,-0.3322
2015-07-16,1.326
2015-07-17,0.5598
2015-07-20,-0.9743
2015-07-21,-0.6197
2015-07-22,0.4326
2015-07-23,-0.7816
2015-07-24,-1.3582
2015-07-27,-1.8129
2015-07-28,0.0739
2015-07-29,0.8118
2015-07-30,0.0009
2015-07-31,-1.0249
2015-08-03,-0.3707
2015-08-04,-2.3756
2015-08-05,-5.3992
2015-08-06,-1.2058
2015-08-07,-1.8714
2015-08-10,-0.1658
2015-08-11,0.4983
2015-08-12,-1.0744
2015-08-13,1.7544
2015-08-14,0.0821
2015-08-17,2.1329
2015-08-18,-0.8635
2015-08-19,-0.2453
2015-08-20,-0.4918
2015-08-21,0.2471
2015-08-24,-0.2465
2015-08-25,-0.2471
2015-08-26,-0.3138
2015-08-27,1.3917
2015-08-28,-0.8977
2015-08-31,-0.9079
2015-09-01,-0.7488
2015-09-02,-0.0419
2015-09-03,-0.6289
2015-09-04,0.4219
2015-09-08,0.3361
2015-09-09,0.335
2015-09-10,2.1703
2015-09-11,0.2451
2015-09-14,1.0594999999999999
2015-09-15,0.0202
2015-09-16,-1.0578
2015-09-17,0.9868
2015-09-18,-0.8958
2015-09-21,1.2325
2015-09-22,-0.2435
2015-09-23,0.5696
2015-09-24,-1.1327
2015-09-25,0.1637
2015-09-28,-0.8987
2015-09-29,-1.8961000000000001
2015-09-30,0.0851
2015-10-01,-0.6727
2015-10-02,-0.5072
2015-10-05,2.124
2015-10-06,-0.0208
2015-10-07,-0.312
2015-10-08,2.2538
2015-10-09,0.7347
2015-10-12,0.6493
2015-10-13,-1.2691
2015-10-14,0.9877
2015-10-15,-1.304
2015-10-16,0.4129
2015-10-19,-0.4112
2015-10-20,-0.2477
2015-10-21,0.0828
2015-10-22,-0.2471
2015-10-23,1.1598
2015-10-26,-0.3279
2015-10-27,-1.2336
2015-10-28,-0.0833
2015-10-29,-1.1667
2015-10-30,-0.7589
2015-11-02,0.3398
2015-11-03,1.1854
2015-11-04,-0.7531
2015-11-05,-2.1922
2015-11-06,1.3793
2015-11-09,-0.1701
2015-11-10,-0.5963
2015-11-11,-0.1714
2015-11-12,2.4893
2015-11-13,-0.1591
2015-11-16,1.7532
2015-11-17,-0.1649
2015-11-18,-1.6309
2015-11-19,0.1695
2015-11-20,-1.4382
2015-11-23,1.03
2015-11-24,0.0
2015-11-25,0.9346
2015-11-27,-0.6734
2015-11-30,0.2542
2015-12-01,1.1834
2015-12-02,0.0835
2015-12-03,-1.0851
2015-12-04,0.5063
2015-12-07,0.084
2015-12-08,0.8389
2015-12-09,-0.1664
2015-12-10,1.5833
2015-12-11,-0.5742
2015-12-14,-9.4884
2015-12-15,5.8568999999999996
2015-12-16,0.6957
2015-12-17,-1.8998
2015-12-18,-2.9049
2015-12-21,0.9066
2015-12-22,1.4376
2015-12-23,1.4615
2015-12-24,0.3928
2015-12-28,-0.0435
2015-12-29,0.7829
2015-12-30,-0.1295
2015-12-31,1.3829
2016-01-04,-0.8525
2016-01-05,1.8917000000000002
2016-01-06,0.5095
2016-01-07,-1.4304999999999999
2016-01-08,1.2777
2016-01-11,-1.8502999999999998
2016-01-12,-2.3779
2016-01-13,-2.2163
2016-01-14,1.9039000000000001
2016-01-15,-4.1370000000000005
2016-01-19,1.8096999999999999
2016-01-20,-5.1048
2016-01-21,0.0961
2016-01-22,5.8541
2016-01-25,-2.9918
2016-01-26,-1.4019
2016-01-27,2.4645
2016-01-28,-0.9251
2016-01-29,-2.0542
2016-02-01,-3.4318
2016-02-02,0.691
2016-02-03,0.9804
2016-02-04,-2.233
2016-02-05,-0.4965
2016-02-08,0.8982
2016-02-09,0.3956
2016-02-10,0.0
2016-02-11,-0.197
2016-02-12,2.1718
2016-02-16,-1.6183999999999998
2016-02-17,0.6951
2016-02-18,-0.6903
2016-02-19,0.1986
2016-02-22,0.1982
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.8902
2016-02-26,1.7647
2016-02-29,-0.0963
2016-03-01,-0.5786
2016-03-02,1.7459
2016-03-03,-1.7159
2016-03-04,0.8729
2016-03-07,0.4808
2016-03-08,-1.1482999999999999
2016-03-09,0.3872
2016-03-10,1.4465
2016-03-11,-1.1407
2016-03-14,1.8269
2016-03-15,4.2729
2016-03-16,2.2873
2016-03-17,1.4311
2016-03-18,0.4409
2016-03-21,1.7559
2016-03-22,2.5712
2016-03-23,-1.8338
2016-03-24,2.1422
2016-03-28,0.755
2016-03-29,-1.6653
2016-03-30,1.6088
2016-03-31,1.4167
2016-04-01,1.0682
2016-04-04,0.6504
2016-04-05,0.2423
2016-04-06,0.6446
2016-04-07,0.8807
2016-04-08,0.7937
2016-04-11,-0.0787
2016-04-12,1.3396
2016-04-13,0.1196
2016-04-14,0.8903
2016-04-15,0.154
2016-04-18,3.382
2016-04-19,-0.0558
2016-04-20,-0.3001
2016-04-21,-2.1068
2016-04-22,1.9985
2016-04-25,1.2057
2016-04-26,-3.6485
2016-04-27,-0.8501
2016-04-28,1.4809
2016-04-29,-0.6912
2016-05-02,-0.464
2016-05-03,0.1554
2016-05-04,-2.7929
2016-05-05,-2.4741
2016-05-06,1.4321
2016-05-09,-0.6051
2016-05-10,0.8117
2016-05-11,-0.4026
2016-05-12,-0.1617
2016-05-13,4.545
2016-05-16,1.0998
2016-05-17,0.6641
2016-05-18,0.5518
2016-05-19,-1.9847000000000001
2016-05-20,1.0125
2016-05-23,1.8504
2016-05-24,-0.4542
2016-05-25,-1.8251
2016-05-26,0.3098
2016-05-27,0.3861
2016-05-31,0.9231
2016-06-01,0.0
2016-06-02,-0.9909
2016-06-03,0.0
2016-06-06,1.4627
2016-06-07,-0.7597
2016-06-08,-0.6107
2016-06-09,1.0
2016-06-10,-0.6845
2016-06-13,1.3794
2016-06-14,0.3215
2016-06-15,-0.6844
2016-06-16,-0.8423
2016-06-17,0.3861
2016-06-20,0.3846
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,-0.3017
2016-06-24,-1.4651
2016-06-27,-3.2761
2016-06-28,1.5323
2016-06-29,0.3981
2016-06-30,1.1066
2016-07-01,1.6432
2016-07-05,-0.0616
2016-07-06,-0.2465
2016-07-07,-1.3900000000000001
2016-07-08,2.0282
2016-07-11,0.4682
2016-07-12,-0.1337
2016-07-13,-1.929
2016-07-14,-0.0787
2016-07-15,-0.0787
2016-07-18,1.2608
2016-07-19,-0.7004
2016-07-20,0.1567
2016-07-21,0.0
2016-07-22,0.3912
2016-07-25,0.1559
2016-07-26,0.2335
2016-07-27,-0.9317
2016-07-28,0.2351
2016-07-29,0.1564
2016-08-01,0.3123
2016-08-02,0.0
2016-08-03,-0.3891
2016-08-04,0.625
2016-08-05,0.3106
2016-08-08,-0.387
2016-08-09,-0.8547
2016-08-10,0.2351
2016-08-11,-0.3401
2016-08-12,0.812
2016-08-15,0.3891
2016-08-16,0.4651
2016-08-17,-0.135
2016-08-18,-1.7927
2016-08-19,-1.2212
2016-08-22,0.5132
2016-08-23,0.3197
2016-08-24,0.3187
2016-08-25,-0.6354
2016-08-26,0.0
2016-08-29,0.6795
2016-08-30,0.0397
2016-08-31,-0.7937
2016-09-01,0.16
2016-09-02,0.5591
2016-09-06,-0.0794
2016-09-07,-0.6369
2016-09-08,-0.351
2016-09-09,1.0758
2016-09-12,-0.4319
2016-09-13,0.2144
2016-09-14,-0.4016
2016-09-15,0.0
2016-09-16,-0.4032
2016-09-19,-0.1619
2016-09-20,-0.0811
2016-09-21,0.5682
2016-09-22,-0.9685
2016-09-23,-0.8018
2016-09-26,0.4796
2016-09-27,-0.1962
2016-09-28,-0.4588
2016-09-29,-0.1646
2016-09-30,0.3298
2016-10-03,0.7395
2016-10-04,-0.0816
2016-10-05,0.2449
2016-10-06,-0.2443
2016-10-07,-0.1541
2016-10-10,1.7783
2016-10-11,-0.4509
2016-10-12,-1.4546000000000001
2016-10-13,0.8233
2016-10-14,-0.8278
2016-10-17,-0.3306
2016-10-18,0.0
2016-10-19,0.6633
2016-10-20,-0.3295
2016-10-21,0.9917
2016-10-24,-1.2275
2016-10-25,0.4143
2016-10-26,-0.4125
2016-10-27,0.58
2016-10-28,-0.7414
2016-10-31,0.4979
2016-11-01,-0.4129
2016-11-02,-0.0829
2016-11-03,0.332
2016-11-04,-0.3309
2016-11-07,0.0
2016-11-08,0.2127
2016-11-09,1.2784
2016-11-10,1.6353
2016-11-11,0.3218
2016-11-14,0.9623
2016-11-15,1.1904
2016-11-16,1.1784
2016-11-17,-0.2133
2016-11-18,-0.1569
2016-11-21,0.1571
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-28,0.6275
2016-11-29,-0.4677
2016-11-30,0.5482
2016-12-01,1.7144
2016-12-02,-0.1541
2016-12-05,1.3804
2016-12-06,-0.2269
2016-12-07,0.0
2016-12-08,-0.0758
2016-12-09,1.5189
2016-12-12,1.3439
2016-12-13,-1.2353
2016-12-14,-0.1506
2016-12-15,2.7149
2016-12-16,-0.5874
2016-12-19,-0.5908
2016-12-20,-0.4458
2016-12-21,0.5224
2016-12-22,0.8909
2016-12-23,-0.6563
2016-12-27,1.5493999999999999
2016-12-28,-0.1459
2016-12-29,0.4383
2016-12-30,0.0
2017-01-03,1.4182000000000001
2017-01-04,1.0398
2017-01-05,0.8517
2017-01-06,0.2815
2017-01-09,1.2631999999999999
2017-01-10,-0.3985
2017-01-11,-2.1038
2017-01-12,-1.6476
2017-01-13,0.8012
2017-01-17,0.0723
2017-01-18,0.1444
2017-01-19,1.442
2017-01-20,0.7107
2017-01-23,-0.8469
2017-01-24,0.7829
2017-01-25,0.0
2017-01-26,-0.7062
2017-01-27,0.9246
2017-01-30,-0.4933
2017-01-31,0.1416
2017-02-01,-0.9901
2017-02-02,0.1429
2017-02-03,1.0699
2017-02-06,0.0706
2017-02-07,0.0
2017-02-08,0.141
2017-02-09,0.0704
2017-02-10,0.2111
2017-02-13,-0.4916
2017-02-14,0.5822
2017-02-15,0.1414
2017-02-16,0.9181
2017-02-17,-1.8195000000000001
2017-02-21,1.5681
2017-02-22,0.0702
2017-02-23,-1.4727000000000001
2017-02-24,0.0
2017-02-27,0.8185
2017-02-28,-0.0353
2017-03-01,0.4237
2017-03-02,-0.211
2017-03-03,0.9866
2017-03-06,1.1165
2017-03-07,-0.6901
2017-03-08,0.417
2017-03-09,-0.1384
2017-03-10,0.2772
2017-03-13,0.3455
2017-03-14,-1.0158
2017-03-15,1.1921
2017-03-16,-0.4851
2017-03-17,0.2786
2017-03-20,-0.9028
2017-03-21,-0.911
2017-03-22,0.2829
2017-03-23,-0.3526
2017-03-24,-4.4586
2017-03-27,-1.6296
2017-03-28,-4.5934
2017-03-29,0.4736
2017-03-30,3.4564
2017-03-31,0.2278
2017-04-03,0.5303
2017-04-04,1.7332
2017-04-05,-0.4444
2017-04-06,1.7113
2017-04-07,0.1463
2017-04-10,-0.1461
2017-04-11,0.5121
2017-04-12,0.0728
2017-04-13,0.5818
2017-04-17,1.0123
2017-04-18,-1.7001
2017-04-19,-0.9545
2017-04-20,1.6308
2017-04-21,-0.7294
2017-04-24,0.8082
2017-04-25,-0.2232
2017-04-26,-1.1642000000000001
2017-04-27,-0.6652
2017-04-28,0.4464
2017-05-01,-0.3704
2017-05-02,0.0743
2017-05-03,0.8172
2017-05-04,-0.5158
2017-05-05,-1.2593
2017-05-08,0.9752
2017-05-09,-0.1486
2017-05-10,-2.0833
2017-05-11,0.7599
2017-05-12,0.4525
2017-05-15,0.976
2017-05-16,0.0743
2017-05-17,-2.5084
2017-05-18,-0.0759
2017-05-19,-0.0769
2017-05-22,0.5389
2017-05-23,-1.9142000000000001
2017-05-24,1.0929
2017-05-25,0.3089
2017-05-26,0.3849
2017-05-30,0.7645
2017-05-31,0.0024
2017-06-01,-0.3805
2017-06-02,-0.2292
2017-06-05,0.0766
2017-06-06,0.4591
2017-06-07,-0.163
2017-06-08,-0.0656
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,2.1565
2017-06-14,-1.6579000000000002
2017-06-15,1.4559
2017-06-16,-0.6042
2017-06-19,0.152
2017-06-20,0.3035
2017-06-21,0.9077
2017-06-22,0.2249
2017-06-23,-0.1496
2017-06-26,-0.0749
2017-06-27,-0.2999
2017-06-28,-0.1496
2017-06-29,0.1498
2017-06-30,-1.4285999999999999
2017-07-03,0.9916
2017-07-05,0.2266
2017-07-06,0.2261
2017-07-07,0.5271
2017-07-10,0.7472
2017-07-11,2.4128
2017-07-12,1.3411
2017-07-13,0.0715
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0893
2017-07-19,0.1447
2017-07-20,-0.4249
2017-07-21,-0.7292
2017-07-24,-0.4364
2017-07-25,-0.5113
2017-07-26,1.0279
2017-07-27,0.7994
2017-07-28,0.1442
2017-07-31,-0.072
2017-08-01,-0.8646
2017-08-02,0.0727
2017-08-03,-1.7429000000000001
2017-08-04,-0.6652
2017-08-07,0.0744
2017-08-08,-2.4535
2017-08-09,2.2866
2017-08-10,0.7452
2017-08-11,-1.1095
2017-08-14,1.6829
2017-08-15,1.2321
2017-08-16,1.5385
2017-08-17,-1.0823
2017-08-18,0.5106
2017-08-21,-0.6531
2017-08-22,0.3652
2017-08-23,-0.2911
2017-08-24,-0.438
2017-08-25,-2.6393
2017-08-28,-2.7861000000000002
2017-08-29,1.4717
2017-08-30,-0.1527
2017-08-31,0.3823
2017-09-01,-0.227
2017-09-05,-0.6122
2017-09-06,0.9985
2017-09-07,0.3802
2017-09-08,0.303
2017-09-11,2.6435
2017-09-12,-1.2509000000000001
2017-09-13,0.3726
2017-09-14,0.6682
2017-09-15,0.7375
2017-09-18,-0.1464
2017-09-19,0.5865
2017-09-20,-0.4191
2017-09-21,-1.6974
2017-09-22,0.1569
2017-09-25,-1.2810000000000001
2017-09-26,0.8352
2017-09-27,0.6777
2017-09-28,-0.6043
2017-09-29,0.5328
2017-10-02,-0.1123
2017-10-03,0.562
