ticker,BW US Equity
2015-11-02,0.1178
2015-11-03,-1.1176
2015-11-04,0.3569
2015-11-05,1.4226
2015-11-06,-1.3442
2015-11-09,-1.4809999999999999
2015-11-10,-1.804
2015-11-11,3.6742
2015-11-12,-1.1223
2015-11-13,1.6129
2015-11-16,3.2334
2015-11-17,-1.2528000000000001
2015-11-18,2.8834999999999997
2015-11-19,-3.083
2015-11-20,-0.2313
2015-11-23,2.2609
2015-11-24,4.0249
2015-11-25,2.6703
2015-11-27,2.3885
2015-11-30,-0.7258
2015-12-01,-0.5222
2015-12-02,3.5171
2015-12-03,-2.0284
2015-12-04,1.0352
2015-12-07,-0.666
2015-12-08,-1.2378
2015-12-09,2.141
2015-12-10,2.1984
2015-12-11,0.5503
2015-12-14,-0.4975
2015-12-15,2.6
2015-12-16,-2.2904
2015-12-17,-0.2494
2015-12-18,2.05
2015-12-21,1.4699
2015-12-22,0.9174
2015-12-23,0.622
2015-12-24,1.5215999999999998
2015-12-28,-1.6393
2015-12-29,-0.6667
2015-12-30,-0.6232
2015-12-31,0.6753
2016-01-04,-2.3479
2016-01-05,0.5397
2016-01-06,-0.6345
2016-01-07,-0.0982
2016-01-08,-3.6873
2016-01-11,1.4803
2016-01-12,-1.9618
2016-01-13,-2.4115
2016-01-14,2.6288
2016-01-15,0.5123
2016-01-19,-3.0581
2016-01-20,-1.5247000000000002
2016-01-21,0.1068
2016-01-22,0.2667
2016-01-25,-1.2234
2016-01-26,5.1158
2016-01-27,1.6905999999999999
2016-01-28,-0.4534
2016-01-29,4.504
2016-02-01,-4.6973
2016-02-02,-2.9472
2016-02-03,2.7749
2016-02-04,0.0509
2016-02-05,-0.3564
2016-02-08,-1.533
2016-02-09,-1.0379
2016-02-10,1.0488
2016-02-11,-1.4011
2016-02-12,1.9474
2016-02-16,1.7037
2016-02-17,1.6751
2016-02-18,0.7988
2016-02-19,-0.6439
2016-02-22,1.1964
2016-02-23,0.2956
2016-02-24,0.0491
2016-02-25,1.4237
2016-02-26,-9.1965
2016-02-29,4.1045
2016-03-01,-2.7138
2016-03-02,-0.1053
2016-03-03,1.3699
2016-03-04,1.5593
2016-03-07,0.4606
2016-03-08,-2.0886
2016-03-09,3.0697
2016-03-10,-0.8077
2016-03-11,1.8321
2016-03-14,4.5977
2016-03-15,0.6689
2016-03-16,0.5695
2016-03-17,3.8697
2016-03-18,-1.7719
2016-03-21,-2.6364
2016-03-22,0.1425
2016-03-23,-2.9886
2016-03-24,2.1027
2016-03-28,-0.3352
2016-03-29,0.8169
2016-03-30,1.2869
2016-03-31,0.7059
2016-04-01,0.9346
2016-04-04,-1.6204
2016-04-05,-2.3529
2016-04-06,0.3373
2016-04-07,1.1527
2016-04-08,1.472
2016-04-11,0.0468
2016-04-12,-1.4967
2016-04-13,2.9915000000000003
2016-04-14,0.461
2016-04-15,1.7439
2016-04-18,-2.3004
2016-04-19,0.9234
2016-04-20,-1.4181
2016-04-21,-1.3921000000000001
2016-04-22,4.4706
2016-04-25,-0.3153
2016-04-26,5.784
2016-04-27,1.0252
2016-04-28,0.0423
2016-04-29,-3.4234999999999998
2016-05-02,-0.3063
2016-05-03,-0.7024
2016-05-04,0.1768
2016-05-05,-0.8385
2016-05-06,0.5785
2016-05-09,-0.0885
2016-05-10,0.8857
2016-05-11,-4.741
2016-05-12,-0.8756
2016-05-13,-2.4175
2016-05-16,3.5255
2016-05-17,0.2761
2016-05-18,0.0459
2016-05-19,-2.2936
2016-05-20,0.939
2016-05-23,0.093
2016-05-24,1.1617
2016-05-25,0.689
2016-05-26,-0.2281
2016-05-27,-1.9203999999999999
2016-05-31,1.3986
2016-06-01,0.6897
2016-06-02,0.9589
2016-06-03,-0.7237
2016-06-06,0.5467
2016-06-07,0.4984
2016-06-08,-0.1803
2016-06-09,-0.4968
2016-06-10,-1.4072
2016-06-13,-4.3738
2016-06-14,0.0481
2016-06-15,-1.2511999999999999
2016-06-16,0.5848
2016-06-17,-0.2907
2016-06-20,-0.0972
2016-06-21,1.9455
2016-06-22,-1.2882
2016-06-23,-0.4833
2016-06-24,-4.1768
2016-06-27,-4.0041
2016-06-28,-21.2249
2016-06-29,-2.1448
2016-06-30,0.6164
2016-07-01,0.5446
2016-07-05,-1.0833
2016-07-06,0.2053
2016-07-07,1.2295
2016-07-08,1.3495
2016-07-11,0.0
2016-07-12,2.996
2016-07-13,-1.0343
2016-07-14,2.7433
2016-07-15,-0.89
2016-07-18,1.4753
2016-07-19,-1.6435
2016-07-20,1.6067
2016-07-21,-1.0753
2016-07-22,-3.7084
2016-07-25,0.5976
2016-07-26,2.0462
2016-07-27,0.2587
2016-07-28,-0.3871
2016-07-29,-0.5181
2016-08-01,-1.8229
2016-08-02,-0.7294
2016-08-03,1.8035999999999999
2016-08-04,-0.9186
2016-08-05,2.3841
2016-08-08,-1.423
2016-08-09,0.0656
2016-08-10,3.2787
2016-08-11,0.7619
2016-08-12,3.3396
2016-08-15,2.0122
2016-08-16,2.2714
2016-08-17,-1.1105
2016-08-18,0.3546
2016-08-19,-0.7067
2016-08-22,-0.8897
2016-08-23,1.4961
2016-08-24,-2.7123
2016-08-25,-0.6667
2016-08-26,1.9524
2016-08-29,2.3339
2016-08-30,-1.2865
2016-08-31,-3.1398
2016-09-01,1.896
2016-09-02,1.0804
2016-09-06,0.1188
2016-09-07,0.8304
2016-09-08,0.1765
2016-09-09,-1.879
2016-09-12,0.0
2016-09-13,-1.6158000000000001
2016-09-14,-0.6691
2016-09-15,1.2247
2016-09-16,1.0889
2016-09-19,-1.4961
2016-09-20,-2.6731
2016-09-21,0.9988
2016-09-22,3.0902
2016-09-23,-1.1391
2016-09-26,-0.5458
2016-09-27,-0.8537
2016-09-28,1.2915
2016-09-29,-1.0322
2016-09-30,1.227
2016-10-03,-2.6061
2016-10-04,-0.4978
2016-10-05,2.439
2016-10-06,-0.6105
2016-10-07,-0.43
2016-10-10,1.4806
2016-10-11,-2.4924
2016-10-12,1.4963
2016-10-13,-3.5627
2016-10-14,-1.3376000000000001
2016-10-17,0.3873
2016-10-18,0.5788
2016-10-19,0.0639
2016-10-20,0.0639
2016-10-21,-0.0639
2016-10-24,-0.0639
2016-10-25,-1.7263
2016-10-26,0.1952
2016-10-27,0.2597
2016-10-28,2.1373
2016-10-31,-0.1902
2016-11-01,0.4447
2016-11-02,-1.2650000000000001
2016-11-03,-10.3139
2016-11-04,-1.7856999999999998
2016-11-07,-3.3455
2016-11-08,-0.301
2016-11-09,8.3774
2016-11-10,6.2674
2016-11-11,0.3932
2016-11-14,2.5457
2016-11-15,-0.9548
2016-11-16,-2.3136
2016-11-17,1.3158
2016-11-18,1.8182
2016-11-21,-1.0204
2016-11-22,3.0284
2016-11-23,1.0006
2016-11-25,-2.4149
2016-11-28,0.5711
2016-11-29,-2.2082
2016-11-30,2.8387000000000002
2016-12-01,-3.7641
2016-12-02,1.2386
2016-12-05,2.9619999999999997
2016-12-06,4.6904
2016-12-07,2.9271000000000003
2016-12-08,0.8125
2016-12-09,-0.6908
2016-12-12,0.1159
2016-12-13,-1.4476
2016-12-14,-2.2327
2016-12-15,0.7212
2016-12-16,0.179
2016-12-19,0.6552
2016-12-20,3.6095
2016-12-21,-2.1702
2016-12-22,0.2919
2016-12-23,0.3492
2016-12-27,0.8701
2016-12-28,-4.6003
2016-12-29,0.3014
2016-12-30,-0.3005
2017-01-03,1.4466999999999999
2017-01-04,-0.1188
2017-01-05,-2.7365
2017-01-06,-0.5505
2017-01-09,-2.952
2017-01-10,1.2674
2017-01-11,0.2503
2017-01-12,2.9337999999999997
2017-01-13,4.0024
2017-01-17,-2.0991
2017-01-18,-0.5956
2017-01-19,-0.3595
2017-01-20,0.3007
2017-01-23,-0.7794
2017-01-24,2.5982
2017-01-25,2.2379
2017-01-26,-0.4032
2017-01-27,-0.0578
2017-01-30,-3.4144
2017-01-31,-0.2996
2017-02-01,-0.2404
2017-02-02,-0.9036
2017-02-03,1.9453
2017-02-06,-0.4174
2017-02-07,-0.8383
2017-02-08,-1.2681
2017-02-09,0.0612
2017-02-10,0.3667
2017-02-13,0.9744
2017-02-14,1.4475
2017-02-15,0.5351
2017-02-16,0.5322
2017-02-17,0.1176
2017-02-21,-0.1175
2017-02-22,-1.0
2017-02-23,0.6536
2017-02-24,-1.6529
2017-02-27,3.9016
2017-02-28,-4.6794
2017-03-01,-37.3939
2017-03-02,2.4201
2017-03-03,-0.8507
2017-03-06,-3.2412
2017-03-07,-1.4778
2017-03-08,0.1
2017-03-09,-5.0949
2017-03-10,-1.0526
2017-03-13,-1.1702
2017-03-14,-0.6459
2017-03-15,2.8169
2017-03-16,-3.372
2017-03-17,0.5453
2017-03-20,-0.3254
2017-03-21,-2.5027
2017-03-22,-2.3438
2017-03-23,1.6
2017-03-24,-0.6749
2017-03-27,0.6795
2017-03-28,4.0495
2017-03-29,0.5405
2017-03-30,0.8602
2017-03-31,-0.4264
2017-04-03,-2.4625
2017-04-04,-1.2075
2017-04-05,0.0
2017-04-06,1.1111
2017-04-07,0.2198
2017-04-10,2.8509
2017-04-11,0.4264
2017-04-12,-3.2909
2017-04-13,-3.0735
2017-04-17,-1.1325
2017-04-18,1.26
2017-04-19,1.2443
2017-04-20,3.1285
2017-04-21,-0.6501
2017-04-24,2.9444
2017-04-25,2.6483
2017-04-26,1.3416000000000001
2017-04-27,-1.1202
2017-04-28,-3.5015
2017-05-01,1.174
2017-05-02,3.1646
2017-05-03,-1.8405
2017-05-04,-3.2292
2017-05-05,1.8298999999999999
2017-05-08,1.7970000000000002
2017-05-09,1.8692
2017-05-10,10.2956
2017-05-11,-0.1848
2017-05-12,-3.6111
2017-05-15,3.2661
2017-05-16,0.9302
2017-05-17,-1.0138
2017-05-18,-2.2346
2017-05-19,0.1905
2017-05-22,1.4259
2017-05-23,1.4995
2017-05-24,2.4931
2017-05-25,-0.0901
2017-05-26,-0.541
2017-05-30,-4.3518
2017-05-31,0.9479
2017-06-01,3.3803
2017-06-02,-0.2725
2017-06-05,0.0
2017-06-06,-3.3698
2017-06-07,-0.9425
2017-06-08,5.7088
2017-06-09,3.6904
2017-06-12,-1.3889
2017-06-13,-0.8803
2017-06-14,-0.444
2017-06-15,-0.446
2017-06-16,2.509
2017-06-19,-1.049
2017-06-20,-1.3251
2017-06-21,-2.4172000000000002
2017-06-22,1.4679
2017-06-23,3.4358
2017-06-26,0.7867
2017-06-27,-1.2142
2017-06-28,1.3169
2017-06-29,1.0399
2017-06-30,0.8576
2017-07-03,1.6156000000000001
2017-07-05,-2.0084
2017-07-06,-2.5619
2017-07-07,0.1753
2017-07-10,-6.2992
2017-07-11,-0.1867
2017-07-12,-1.8709
2017-07-13,0.858
2017-07-14,0.189
2017-07-17,-0.566
2017-07-18,-0.1898
2017-07-19,1.7109999999999999
2017-07-20,0.6542
2017-07-21,-0.5571
2017-07-24,-1.1204
2017-07-25,0.661
2017-07-26,-0.9381
2017-07-27,0.0
2017-07-28,-0.947
2017-07-31,0.3824
2017-08-01,1.0476
2017-08-02,-0.6598
2017-08-03,-1.2334
2017-08-04,-3.6503
2017-08-07,-0.8973
2017-08-08,-1.2072
2017-08-09,-0.7128
2017-08-10,-72.3077
2017-08-11,7.7778
2017-08-14,-0.3436
2017-08-15,-7.2414
2017-08-16,-8.9219
2017-08-17,-11.4286
2017-08-18,-10.1382
2017-08-21,5.1282
2017-08-22,-10.7317
2017-08-23,-7.6503
2017-08-24,10.6509
2017-08-25,18.1818
2017-08-28,-4.9774
2017-08-29,0.4762
2017-08-30,6.6350999999999996
2017-08-31,0.4444
2017-09-01,20.354
2017-09-05,-2.9412000000000003
2017-09-06,14.0152
2017-09-07,-8.6379
2017-09-08,0.3636
2017-09-11,-5.7971
2017-09-12,10.0
2017-09-13,7.3427
2017-09-14,4.5603
2017-09-15,10.5919
2017-09-18,1.6901000000000002
2017-09-19,-3.6010999999999997
2017-09-20,2.5862
2017-09-21,-3.6414999999999997
2017-09-22,1.7442
2017-09-25,-0.8571
2017-09-26,4.3228
2017-09-27,-9.3923
2017-09-28,-2.439
2017-09-29,4.0625
2017-10-02,6.9069
2017-10-03,6.7416
2017-10-04,-6.0526
2017-10-05,5.042
2017-10-06,1.6
2017-10-09,-2.3622
2017-10-10,1.8817
2017-10-11,4.2216
2017-10-12,4.8101
2017-10-13,-3.3816
2017-10-16,6.0
2017-10-17,-0.4717
2017-10-18,-4.2654
2017-10-19,5.6931
2017-10-20,1.4052
2017-10-23,-3.0023
2017-10-24,-4.2857
2017-10-25,4.4776
2017-10-26,-1.6667
2017-10-27,-1.2107
2017-10-30,-1.7157
2017-10-31,9.2269
2017-11-01,-3.8813
2017-11-02,-2.8504
2017-11-03,-0.7335
2017-11-06,3.6946
2017-11-07,-4.5131
2017-11-08,-2.7363
2017-11-09,11.509
2017-11-10,5.0459
2017-11-13,-5.0218
2017-11-14,-1.3793
2017-11-15,-2.5641
2017-11-16,3.3493
2017-11-17,3.7037
2017-11-20,2.2321
2017-11-21,-0.8734
2017-11-22,8.37
2017-11-24,-4.6748
2017-11-27,3.4115
2017-11-28,-5.7732
2017-11-29,3.7199
2017-11-30,-0.8439
2017-12-01,-2.3404
2017-12-04,1.5251000000000001
2017-12-05,-1.2876
2017-12-06,-4.1304
2017-12-07,5.4422
2017-12-08,1.0753
2017-12-11,0.6383
2017-12-12,3.1712
2017-12-13,1.8443
2017-12-14,3.8228999999999997
2017-12-15,4.845
2017-12-18,9.0573
2017-12-19,0.5085
2017-12-20,-2.0236
2017-12-21,-2.0654
2017-12-22,0.8787
2017-12-26,1.2195
2017-12-27,-0.1721
2017-12-28,0.0
2017-12-29,-2.069
2018-01-02,2.1127
2018-01-03,-0.5172
2018-01-04,3.4662
2018-01-05,1.34
2018-01-08,-1.3223
2018-01-09,-4.3551
2018-01-10,-0.5254
2018-01-11,0.8803
2018-01-12,2.2688
2018-01-16,0.0
2018-01-17,-1.8771
2018-01-18,0.3478
2018-01-19,1.3865
2018-01-22,1.3675
2018-01-23,-0.1686
2018-01-24,0.1689
2018-01-25,-0.3373
2018-01-26,2.1997
2018-01-29,2.1523
2018-01-30,5.5105
2018-01-31,-0.1536
2018-02-01,1.6923
2018-02-02,-13.0106
2018-02-05,5.2174
2018-02-06,-2.6446
2018-02-07,-3.5654
2018-02-08,-2.1127
2018-02-09,4.3165
2018-02-12,3.2759
2018-02-13,6.8447
2018-02-14,7.5
2018-02-15,1.8895
2018-02-16,4.2796
2018-02-20,-0.1368
2018-02-21,-5.4795
2018-02-22,-2.1739
2018-02-23,2.5185
2018-02-26,-0.289
2018-02-27,-2.029
2018-02-28,-5.9172
2018-03-01,-4.2453
2018-03-02,-9.1954
2018-03-05,3.7975
2018-03-06,0.3484
2018-03-07,3.2986
2018-03-08,3.5294
2018-03-09,4.2208
2018-03-12,-0.9346
2018-03-13,-1.5723
2018-03-14,44.5024
2018-03-15,-0.6652
2018-03-16,-0.6696
2018-03-19,-7.4157
2018-03-20,5.8252
2018-03-21,-0.6881
2018-03-22,-0.2309
2018-03-23,-1.6204
2018-03-26,2.8235
2018-03-27,0.9153
2018-03-28,-1.1338
2018-03-29,0.2294
2018-04-02,-1.8307
2018-04-03,-9.7902
2018-04-04,-8.5271
2018-04-05,6.2147
2018-04-06,1.3298
2018-04-09,-2.0997
2018-04-10,0.8043
2018-04-11,-36.4362
2018-04-12,5.4393
2018-04-13,-2.3810000000000002
2018-04-16,4.065
2018-04-17,4.2969
2018-04-18,1.1236
2018-04-19,-4.0741
2018-04-20,-4.6332
2018-04-23,0.0
2018-04-24,-0.4049
2018-04-25,-4.4715
2018-04-26,-1.2766
2018-04-27,0.0
2018-04-30,-1.7241
2018-05-01,5.2632
2018-05-02,-0.8333
2018-05-03,4.6218
2018-05-04,6.4257
2018-05-07,2.2641999999999998
2018-05-08,-4.059
2018-05-09,3.4615
2018-05-10,-2.6022
2018-05-11,4.5802
2018-05-14,3.6496
2018-05-15,0.0
2018-05-16,-1.0563
2018-05-17,-4.2705
2018-05-18,-4.8327
2018-05-21,1.1719
2018-05-22,1.1583
2018-05-23,-1.9083999999999999
2018-05-24,7.7821
2018-05-25,-5.4152000000000005
2018-05-29,-1.145
2018-05-30,-0.7722
2018-05-31,-3.8911
2018-06-01,2.0243
2018-06-04,2.3810000000000002
2018-06-05,-1.938
2018-06-06,0.7905
2018-06-07,-5.098
2018-06-08,1.2397
2018-06-11,-1.2245
2018-06-12,-1.2397
2018-06-13,1.2551999999999999
2018-06-14,-0.4132
2018-06-15,0.0
2018-06-18,-0.8299
2018-06-19,-1.6736
2018-06-20,2.5532
2018-06-21,-3.3195
2018-06-22,-2.1459
2018-06-25,4.386
2018-06-26,3.7815
2018-06-27,-2.0243
2018-06-28,-2.8926
2018-06-29,1.2766
2018-07-02,-2.1008
2018-07-03,-2.1459
2018-07-05,-0.8772
2018-07-06,-1.7699
2018-07-09,0.4505
2018-07-10,-1.3453
2018-07-11,-0.4545
2018-07-12,4.5662
2018-07-13,2.1834
2018-07-16,-3.8462
2018-07-17,2.2222
2018-07-18,-0.8696
2018-07-19,3.0702
2018-07-20,2.1277
2018-07-23,-3.75
2018-07-24,-3.4632
2018-07-25,-2.2422
2018-07-26,0.0
2018-07-27,-3.211
2018-07-30,0.0
2018-07-31,1.8957000000000002
2018-08-01,0.4651
2018-08-02,-3.7037
2018-08-03,-7.6923
2018-08-06,-4.6875
2018-08-07,-5.4645
2018-08-08,13.2948
2018-08-09,-4.5918
2018-08-10,-24.5989
2018-08-13,11.3475
2018-08-14,-8.9172
2018-08-15,-2.7972
2018-08-16,-4.3165
2018-08-17,8.2707
2018-08-20,-0.6944
2018-08-21,-3.4965
2018-08-22,0.0
2018-08-23,1.4493
2018-08-24,0.0
2018-08-27,-0.7143
2018-08-28,-2.8777
2018-08-29,2.963
2018-08-30,-0.7194
2018-08-31,1.4493
2018-09-04,-4.2857
2018-09-05,0.0
2018-09-06,-1.4925
2018-09-07,2.2727
2018-09-10,-5.1852
2018-09-11,-16.4063
2018-09-12,2.8037
2018-09-13,-9.0909
2018-09-14,2.0
2018-09-17,6.8627
2018-09-18,0.9174
2018-09-19,-4.5455
2018-09-20,2.8571
2018-09-21,-6.4815
2018-09-24,1.9802
2018-09-25,-2.9126
2018-09-26,3.0
2018-09-27,1.9417
2018-09-28,-1.9048
2018-10-01,-4.8447
2018-10-02,2.0304
2018-10-03,14.0
2018-10-04,0.8772
2018-10-05,-6.087
2018-10-08,-1.8519
2018-10-09,-1.8868
2018-10-10,0.0
2018-10-11,6.7308
2018-10-12,-0.9009
2018-10-15,0.9091
2018-10-16,1.8018
2018-10-17,8.8496
2018-10-18,-4.065
2018-10-19,-6.7797
2018-10-22,-4.5455
2018-10-23,-0.9524
2018-10-24,-6.7212
2018-10-25,-2.072
2018-10-26,-0.7579
2018-10-29,3.4154
2018-10-30,1.5385
2018-10-31,-1.2525
2018-11-01,-0.0614
2018-11-02,0.87
2018-11-05,5.5302
2018-11-06,-6.2212
2018-11-07,-3.5784000000000002
2018-11-08,3.3284000000000002
2018-11-09,2.9124
2018-11-12,-5.42
2018-11-13,-9.7589
2018-11-14,-1.6286
2018-11-15,7.2058
2018-11-16,-4.1329
2018-11-19,4.2879
2018-11-20,-0.7668
2018-11-21,4.1321
2018-11-23,4.0865
2018-11-26,-4.8559
2018-11-27,0.9664
2018-11-28,-2.5167
2018-11-29,0.5958
2018-11-30,-2.8734
2018-12-03,2.3035
2018-12-04,-0.8609
2018-12-06,-4.253
2018-12-07,-2.3256
2018-12-10,-8.4405
2018-12-11,-6.3841
2018-12-12,7.3889
2018-12-13,-1.6943000000000001
2018-12-14,-3.96
2018-12-17,-8.2055
2018-12-18,-11.0879
2018-12-19,-8.5096
2018-12-20,-6.4392
2018-12-21,-21.5686
2018-12-24,10.25
2018-12-26,10.3855
2018-12-27,-6.4503
2018-12-28,-7.7734
2018-12-31,-7.0476
2019-01-02,18.0072
2019-01-03,-0.2388
2019-01-04,3.503
2019-01-07,42.9472
2019-01-08,-1.3235000000000001
2019-01-09,-3.3085
2019-01-10,3.021
2019-01-11,16.1879
2019-01-14,-9.8378
2019-01-15,1.3996
2019-01-16,-13.9296
2019-01-17,-1.8491
2019-01-18,-4.1347
2019-01-22,-9.9652
2019-01-23,-8.248
2019-01-24,-1.5579
2019-01-25,-5.1754
2019-01-28,18.7415
2019-01-29,-4.9763
2019-01-30,-1.4591
2019-01-31,19.0872
2019-02-01,-3.1851
2019-02-04,9.0605
2019-02-05,-3.6135
2019-02-06,0.0837
2019-02-07,-3.01
2019-02-08,-5.7414
2019-02-11,2.4694
2019-02-12,15.191
2019-02-13,-0.5734
2019-02-14,-7.3254
2019-02-15,5.0622
2019-02-19,2.6093
2019-02-20,-0.156
2019-02-21,4.375
2019-02-22,0.1647
2019-02-25,-2.2119
2019-02-26,0.8712
2019-02-27,3.0152
2019-02-28,-5.7214
2019-03-01,-6.6303
2019-03-04,-0.6182
2019-03-05,-10.2219
2019-03-06,-7.9775
2019-03-07,-2.2996
2019-03-08,-2.0829
2019-03-11,-2.1485
2019-03-12,-2.1087
2019-03-13,-3.1312
2019-03-14,0.8712
2019-03-15,-2.2727
2019-03-18,-13.9535
2019-03-19,14.1892
2019-03-20,-2.3432
2019-03-21,-0.3878
2019-03-22,-5.2555
2019-03-25,6.8824
2019-03-26,2.1384
2019-03-27,1.3879000000000001
2019-03-28,22.761
2019-03-29,-22.2831
2019-04-01,5.7879000000000005
2019-04-02,8.046
2019-04-03,-36.1277
2019-04-04,-24.7502
2019-04-05,70.5622
2019-04-08,-3.8931
2019-04-09,-4.8069
2019-04-10,-0.7092
2019-04-11,-4.6286000000000005
2019-04-12,-2.6363
2019-04-15,-4.0
2019-04-16,-3.5897
2019-04-17,-6.7154
2019-04-18,2.0314
2019-04-22,-1.956
2019-04-23,9.9751
2019-04-24,-3.5957
2019-04-25,-6.418
2019-04-26,2.9443
2019-04-29,7.1503
2019-04-30,13.6393
2019-05-01,-10.8565
2019-05-02,12.1787
2019-05-03,6.8462
2019-05-06,7.2386
2019-05-07,7.5
2019-05-08,10.093
2019-05-09,0.9506
2019-05-10,-7.533
2019-05-13,-11.7221
2019-05-14,3.8708
2019-05-15,8.8105
2019-05-16,4.0372
2019-05-17,-6.2568
2019-05-20,1.0233
2019-05-21,1.2891
2019-05-22,11.2273
2019-05-23,-4.2705
2019-05-24,8.2391
2019-05-28,-5.3441
2019-05-29,-2.3958
2019-05-30,-1.8143
2019-05-31,-6.5217
2019-06-03,-5.6977
2019-06-04,21.0111
2019-06-05,-8.335
2019-06-06,-4.0462
2019-06-07,-1.7609
2019-06-10,-2.1698
2019-06-11,-7.1119
2019-06-12,-5.9694
2019-06-13,4.9131
2019-06-14,3.3675
2019-06-17,-0.1273
2019-06-18,5.3772
2019-06-19,1.5718999999999999
2019-06-20,-4.1667
2019-06-21,-10.559
2019-06-24,13.8889
2019-06-25,-12.1707
2019-06-26,5.9809
2019-06-27,-6.0571
2019-06-28,4.2883
2019-07-01,0.1167
2019-07-02,-6.7579
2019-07-03,-2.343
2019-07-05,11.7402
2019-07-08,-2.6052
2019-07-09,-1.4990999999999999
2019-07-10,-0.8356
2019-07-11,-5.6575
2019-07-12,0.5104
2019-07-15,4.1574
2019-07-16,9.5978
2019-07-17,6.6722
2019-07-18,-6.7761
2019-07-19,-7.7439
2019-07-22,7.7273
2019-07-23,0.872
2019-07-24,2.6212999999999997
2019-07-25,1.087
2019-07-26,-1.6129
2019-07-29,-7.6503
2019-07-30,7.1006
2019-07-31,-2.4862
2019-08-01,8.2153
2019-08-02,-6.5445
2019-08-05,-1.6806999999999999
2019-08-06,-3.9886
2019-08-07,8.6053
2019-08-08,-1.6393
2019-08-09,0.5556
2019-08-12,1.9337
2019-08-13,0.542
2019-08-14,-5.9299
2019-08-15,2.5788
2019-08-16,4.4693
2019-08-19,3.7433
2019-08-20,-4.1237
2019-08-21,-0.5376
2019-08-22,0.8108
2019-08-23,1.6086
2019-08-26,-3.6939
2019-08-27,-0.5479
2019-08-28,0.8264
2019-08-29,0.8197
2019-08-30,-0.271
2019-09-03,-4.8913
2019-09-04,-2.0
2019-09-05,-0.5831
2019-09-06,1.7595
2019-09-09,5.4755
2019-09-10,14.207699999999999
2019-09-11,6.4593
2019-09-12,2.2472
2019-09-13,4.3956
2019-09-16,8.4211
2019-09-17,4.466
2019-09-18,-7.6208
2019-09-19,-3.4205
2019-09-20,-0.625
2019-09-23,0.2096
2019-09-24,-4.1841
2019-09-25,0.8734
2019-09-26,4.1126
2019-09-27,-4.5738
2019-09-30,4.3573
2019-10-01,-8.142
2019-10-02,-5.2273
2019-10-03,0.9592
2019-10-04,1.6627
2019-10-07,1.8692
2019-10-08,-5.2752
2019-10-09,-0.7264
2019-10-10,1.9512
2019-10-11,-0.9569
2019-10-14,3.8647
2019-10-15,0.0
2019-10-16,1.1628
2019-10-17,-1.1494
2019-10-18,1.8605
2019-10-21,3.1963
2019-10-22,0.0
2019-10-23,1.7699
2019-10-24,0.0
2019-10-25,0.4348
2019-10-28,-0.4329
2019-10-29,-1.087
2019-10-30,-3.7363
2019-10-31,4.7945
2019-11-01,2.8322000000000003
2019-11-04,1.6949
