ticker,DPSM US Equity
2014-06-27,-2.8571
2014-06-30,-14.375
2014-07-01,-12.4088
2014-07-02,-9.8775
2014-07-03,-4.7049
2014-07-07,-4.1096
2014-07-08,-5.2381
2014-07-09,-9.5477
2014-07-10,-5.5556
2014-07-11,6.4706
2014-07-14,1.174
2014-07-15,1.0239
2014-07-16,-2.7027
2014-07-17,-8.0556
2014-07-18,-21.4502
2014-07-21,-21.5385
2014-07-22,-1.9607999999999999
2014-07-23,6.0
2014-07-24,-15.0943
2014-07-25,11.1111
2014-07-28,-1.0
2014-07-29,-8.0808
2014-07-30,6.5934
2014-07-31,-12.3711
2014-08-01,-10.5882
2014-08-04,7.8947
2014-08-05,-9.7561
2014-08-06,25.6757
2014-08-07,-1.0753
2014-08-08,-13.0435
2014-08-11,-11.25
2014-08-12,0.0
2014-08-13,-16.9014
2014-08-14,1.6949
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,-0.5208
2014-08-22,-2.8272
2014-08-25,1.7241
2014-08-26,-5.4025
2014-08-27,-6.8309
2014-08-28,5.5288
2014-08-29,0.2278
2014-09-02,-5.4545
2014-09-03,2.2837
2014-09-04,-2.2327
2014-09-05,0.0
2014-09-08,-19.2308
2014-09-09,0.0
2014-09-10,2.3810000000000002
2014-09-11,4.6512
2014-09-12,0.0
2014-09-15,-6.6667
2014-09-16,-1.1905000000000001
2014-09-17,16.8675
2014-09-18,-11.0825
2014-09-19,0.5797
2014-09-22,-2.0173
2014-09-23,-5.4412
2014-09-24,-12.5972
2014-09-25,5.3381
2014-09-26,-13.8514
2014-09-29,-2.7451
2014-09-30,-3.629
2014-10-01,-0.2092
2014-10-02,9.6436
2014-10-03,3.6329000000000002
2014-10-06,-11.4391
2014-10-07,-1.6667
2014-10-08,15.2542
2014-10-09,-11.7647
2014-10-10,0.0
2014-10-13,-3.3333
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,6.8966
2014-10-17,-6.4516
2014-10-20,13.7931
2014-10-21,0.0
2014-10-22,41.4773
2014-10-23,9.2369
2014-10-24,-9.8039
2014-10-27,-12.7717
2014-10-28,-12.4611
2014-10-29,14.2349
2014-10-30,1.8692
2014-10-31,0.7645
2014-11-03,23.824
2014-11-04,3.5539
2014-11-05,-5.3254
2014-11-06,-11.75
2014-11-07,8.3569
2014-11-10,1.6993
2014-11-11,-1.2852999999999999
2014-11-12,3.9063
2014-11-13,-9.7744
2014-11-14,1.5278
2014-11-17,0.0
2014-11-18,-13.5431
2014-11-19,-18.9873
2014-11-20,9.375
2014-11-21,14.2857
2014-11-24,-17.5
2014-11-25,21.2121
2014-11-26,0.0
2014-11-28,-12.1875
2014-12-01,0.1779
2014-12-02,-11.9005
2014-12-03,3.2258
2014-12-04,9.375
2014-12-05,-11.4286
2014-12-08,1.2097
2014-12-09,-1.1952
2014-12-10,-3.2258
2014-12-11,-2.0833
2014-12-12,-4.6809
2014-12-15,7.1429
2014-12-16,-13.3333
2014-12-17,-13.461500000000001
2014-12-18,33.3333
2014-12-19,-8.3333
2014-12-22,-3.8636
2014-12-23,-10.6383
2014-12-24,-4.7619
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,-10.2778
2014-12-31,11.4551
2015-01-02,0.5556
2015-01-05,33.1492
2015-01-06,-0.4149
2015-01-07,-16.6667
2015-01-08,16.0
2015-01-09,-0.431
2015-01-12,-26.6234
2015-01-13,3.2448
2015-01-14,3.7143
2015-01-15,0.0
2015-01-16,14.6006
2015-01-20,0.0
2015-01-21,18.75
2015-01-22,-26.5182
2015-01-23,71.3499
2015-01-26,-22.8296
2015-01-27,-0.625
2015-01-28,-6.0797
2015-01-29,-13.8393
2015-01-30,7.772
2015-02-02,-7.4519
2015-02-03,4.4156
2015-02-04,21.8905
2015-02-05,-15.102
2015-02-06,0.0
2015-02-09,14.9038
2015-02-10,-12.5523
2015-02-11,-0.4785
2015-02-12,0.0
2015-02-13,0.4808
2015-02-17,3.3493
2015-02-18,0.0
2015-02-19,3.7037
2015-02-20,7.1429
2015-02-23,0.0
2015-02-24,0.4167
2015-02-25,0.6224
2015-02-26,2.6804
2015-02-27,16.2651
2015-03-02,-16.5803
2015-03-03,19.8758
2015-03-04,-16.5803
2015-03-05,4.3478
2015-03-06,-4.1667
2015-03-09,2.6915
2015-03-10,-2.0161
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,1.0288
2015-03-16,-1.0183
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,1.6461000000000001
2015-03-20,-7.6923
2015-03-23,0.0
2015-03-24,-11.8421
2015-03-25,11.4428
2015-03-26,-23.8839
2015-03-27,0.0
2015-03-30,-0.5865
2015-03-31,3.8348
2015-04-01,-3.6932
2015-04-02,10.9145
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,8.7766
2015-04-10,0.0
2015-04-13,5.6235
2015-04-14,9.9537
2015-04-15,-5.6842
2015-04-16,3.125
2015-04-20,3.4632
2015-04-21,-27.4059
2015-04-22,15.2738
2015-04-23,3.0
2015-04-24,16.0194
2015-04-27,-12.7615
2015-04-28,15.1079
2015-04-29,16.6667
2015-04-30,2.8571
2015-05-01,-16.4931
2015-05-04,99.5842
2015-05-05,-41.6667
2015-05-06,14.2857
2015-05-07,-7.1875
2015-05-08,-0.3367
2015-05-11,29.5608
2015-05-12,-26.9883
2015-05-13,0.0
2015-05-15,18.3929
2015-05-18,0.0
2015-05-19,-15.5354
2015-05-20,2.8571
2015-05-21,-2.7778
2015-05-22,-13.9286
2015-05-26,-17.0124
2015-05-27,-6.0
2015-05-28,14.8936
2015-05-29,-7.4074
2015-06-01,15.25
2015-06-02,0.0
2015-06-03,-10.6291
2015-06-04,-0.4854
2015-06-05,-2.9268
2015-06-08,0.5025
2015-06-09,0.0
2015-06-10,12.0
2015-06-12,-10.7143
2015-06-15,0.0
2015-06-16,-9.75
2015-06-17,15.2355
2015-06-18,-9.6154
2015-06-19,0.0
2015-06-22,7.1809
2015-06-23,3.2258
2015-06-24,0.0
2015-06-25,-7.6923
2015-06-26,4.4271
2015-06-29,-6.7332
2015-06-30,4.0107
2015-07-01,8.9974
2015-07-02,-16.5094
2015-07-06,11.2994
2015-07-07,-10.6599
2015-07-09,22.7273
2015-07-10,-18.5185
2015-07-15,-9.0909
2015-07-16,0.625
2015-07-17,14.5963
2015-07-20,-12.7371
2015-07-21,14.5963
2015-07-22,-12.4661
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,38.0805
2015-07-28,-27.13
2015-07-29,32.3077
2015-07-30,-3.2558
2015-07-31,-3.8462
2015-08-03,-4.0
2015-08-04,-15.3646
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-10,0.0
2015-08-11,-0.9231
2015-08-12,-0.6211
2015-08-13,0.0
2015-08-14,0.625
2015-08-17,-0.6211
2015-08-19,0.0
2015-08-21,0.0
2015-08-24,-0.9375
2015-08-25,-9.1483
2015-08-26,4.8611
2015-08-28,-27.4834
2015-08-31,24.2009
2015-09-03,2.5735
2015-09-04,-32.9749
2015-09-08,96.7914
2015-09-09,-13.0435
2015-09-10,-49.0625
2015-09-14,123.9264
2015-09-15,-51.2329
2015-09-16,34.8315
2015-09-17,0.0
2015-09-18,-11.6667
2015-09-21,13.2075
2015-09-24,-23.3333
2015-09-25,29.3478
2015-09-28,-22.6891
2015-09-29,29.3478
2015-09-30,-22.6891
2015-10-01,0.0
2015-10-05,45.6522
2015-10-07,-30.597
2015-10-08,72.043
2015-10-09,0.0
2015-10-12,-24.375
2015-10-13,4.9587
2015-10-16,25.9843
2015-10-19,0.0
2015-10-20,-19.6875
2015-10-21,0.3891
2015-10-22,-24.4186
2015-10-23,35.8974
2015-10-26,5.6604
2015-10-27,-13.5714
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,16.1157
2015-11-03,0.0
2015-11-04,13.879
2015-11-05,-24.375
2015-11-06,0.0
2015-11-09,-0.8264
2015-11-10,0.0
2015-11-11,11.25
2015-11-12,-1.1236
2015-11-13,0.0
2015-11-17,0.0
2015-11-18,69.697
2015-11-19,-41.0714
2015-11-20,0.0
2015-11-24,-6.0606
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-03,-16.129
2015-12-04,-6.25
2015-12-07,0.0
2015-12-08,-0.5128
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,1.5464
2015-12-21,-5.5838
2015-12-22,0.0
2015-12-23,0.5376
2015-12-24,-0.5348
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,-12.3656
2015-12-31,0.0
2016-01-04,0.0
2016-01-06,0.0
2016-01-07,11.6564
2016-01-08,0.0
2016-01-11,-10.4396
2016-01-12,11.6564
2016-01-13,-10.4396
2016-01-15,6.135
2016-01-19,34.104
2016-01-20,-16.3793
2016-01-21,-15.9794
2016-01-27,23.9264
2016-01-29,-19.3069
2016-02-02,11.0429
2016-02-03,49.1713
2016-02-04,-10.3704
2016-02-05,-51.6529
2016-02-08,-4.2735
2016-02-10,-14.2857
2016-02-16,0.0
2016-02-24,51.0417
2016-02-29,-33.7931
2016-03-01,0.0
2016-03-08,0.0
2016-03-10,6.25
2016-03-21,-5.8824
2016-03-23,0.0
2016-03-28,0.0
2016-03-29,33.3333
2016-03-30,-25.0
2016-03-31,66.6667
2016-04-04,-40.0
2016-04-05,22.9167
2016-04-06,22.0339
2016-04-08,-33.3333
2016-04-11,-2.0833
2016-04-12,7.4468
2016-04-13,58.4158
2016-04-14,1.875
2016-04-18,8.589
2016-04-19,-7.9096
2016-04-20,16.5644
2016-04-21,-11.0526
2016-04-25,-2.9586
2016-04-26,16.4634
2016-04-27,-7.8534
2016-04-28,36.3636
2016-04-29,-33.3333
2016-05-02,30.0
2016-05-05,26.9231
2016-05-06,21.2121
2016-05-09,-25.0
2016-05-11,0.0
2016-05-13,-33.3333
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,-35.0
2016-05-19,-5.7692
2016-05-20,0.0
2016-05-23,14.2857
2016-05-24,0.0
2016-05-27,1.7856999999999998
2016-06-02,-14.0351
2016-06-03,60.2041
2016-06-08,0.0
2016-06-10,-37.5796
2016-06-13,-4.0816
2016-06-20,19.1489
2016-06-22,0.0
2016-07-05,5.3571
2016-07-06,0.0
2016-07-11,-1.6949
2016-07-12,-3.4483
2016-07-18,-14.2857
2016-07-19,18.75
2016-07-20,-15.7895
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-29,0.0
2016-08-02,0.0
2016-08-05,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,16.6667
2016-08-17,-57.1429
2016-08-18,100.0
2016-08-19,-50.0
2016-08-22,-87.5
2016-08-23,966.6667
2016-08-30,0.0
2016-08-31,0.0
2016-09-06,0.0
2016-09-08,0.0
2016-09-13,12.5
2016-09-14,-18.0556
2016-09-15,-18.6441
2016-09-16,33.3333
2016-09-22,-25.0
2016-09-26,0.0
2016-09-28,4.1667
2016-09-29,0.0
2016-10-04,0.0
2016-10-06,0.0
2016-10-10,52.0
2016-10-11,-34.2105
2016-10-12,0.0
2016-10-13,0.0
2016-10-17,0.0
2016-10-19,-4.0
2016-10-20,33.3333
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,25.0
2016-10-27,47.5
2016-10-31,-14.4068
2016-11-01,0.0
2016-11-02,-4.9505
2016-11-03,16.6667
2016-11-04,-28.5714
2016-11-09,37.5
2016-11-10,-27.2727
2016-11-11,11.25
2016-11-14,0.0
2016-11-15,-10.1124
2016-11-16,11.25
2016-11-17,-10.1124
2016-11-22,0.0
2016-11-30,5.0
2016-12-02,14.2857
2016-12-05,-16.6667
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,-7.5
2016-12-13,-2.7027
2016-12-14,-11.1111
2016-12-15,0.0
2016-12-16,6.25
2016-12-19,-5.8824
2016-12-20,0.0
2016-12-21,6.25
2016-12-23,17.647100000000002
2016-12-27,-10.0
2016-12-28,0.0
2016-12-29,-19.4444
2016-12-30,0.0
2017-01-03,8.6207
2017-01-05,-7.9365
2017-01-06,0.0
2017-01-09,0.0
2017-01-12,6.8966
2017-01-13,29.0323
2017-01-17,-17.5
2017-01-18,-6.0606
2017-01-20,0.0
2017-01-23,0.0
2017-01-25,0.0
2017-01-27,0.0
2017-02-01,29.0323
2017-02-03,-2.5
2017-02-06,2.5641
2017-02-09,-1.25
2017-02-13,-1.2658
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-21,0.0
2017-02-22,-20.5128
2017-02-24,6.4516
2017-02-27,-6.0606
2017-02-28,0.0
2017-03-01,29.0323
2017-03-02,-20.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-10,25.0
2017-03-13,-20.0
2017-03-14,0.0
2017-03-15,25.0
2017-03-16,40.0
2017-03-17,-41.0714
2017-03-20,0.0
2017-03-21,0.0
2017-03-23,0.0
2017-03-24,15.1515
2017-03-27,-13.1579
2017-03-28,0.0
2017-03-29,0.0
2017-04-03,-6.0606
2017-04-04,0.0
2017-04-06,0.0
2017-04-10,1.6129
2017-04-11,-1.5873
2017-04-12,-6.4516
2017-04-13,18.9655
2017-04-17,-10.1449
2017-04-19,-1.6129
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-05-02,0.0
2017-05-03,503.2787
2017-05-04,-32.6087
2017-05-05,93.5484
2017-05-08,-33.3333
2017-05-10,45.0
2017-05-11,-27.1552
2017-05-12,-5.3254
2017-05-15,25.0
2017-05-16,-20.0
2017-05-17,0.0
2017-05-18,-35.0
2017-05-19,92.3077
2017-05-22,0.0
2017-05-23,-16.0
2017-05-24,38.0952
2017-05-25,-13.7931
2017-05-26,-19.75
2017-05-30,-40.1869
2017-05-31,-1.5625
2017-06-01,26.9841
2017-06-02,-20.0
2017-06-05,108.3333
2017-06-06,60.0
2017-06-07,-50.0
2017-06-08,2.5
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,20.7317
2017-06-14,0.8485
2017-06-19,-15.8654
2017-06-20,-47.619
2017-06-21,-9.0909
2017-06-22,-20.0
2017-06-23,22.625
2017-06-26,-17.4312
2017-06-27,-7.4074
2017-06-28,0.0
2017-06-29,-20.0
2017-07-05,-33.3333
2017-07-06,-22.5
2017-07-07,25.2258
2017-07-10,0.4637
2017-07-18,15.3333
2017-07-20,-13.2948
2017-07-21,66.6667
2017-07-25,-38.4615
2017-07-26,-2.5
2017-07-27,2.5641
2017-08-01,-17.5
2017-08-02,9.0909
2017-08-03,0.0
2017-08-04,2.7778
2017-08-07,17.8108
2017-08-08,-17.4123
2017-08-09,2.7778
2017-08-11,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-25,18.6486
2017-08-30,52.6196
2017-08-31,1.4925
2017-09-01,-33.8235
2017-09-05,-17.7778
2017-09-06,72.973
2017-09-11,-38.2812
2017-09-13,-6.3291
2017-09-14,0.0
2017-09-15,0.0
2017-09-28,54.0541
2017-09-29,-29.8246
2017-10-03,0.0
2017-10-04,0.0
2017-10-06,0.0
2017-10-09,42.5
2017-10-11,-35.0877
2017-10-12,13.5135
2017-10-13,0.0
2017-10-17,0.0
2017-10-19,0.0
2017-10-23,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-30,0.0
2017-11-01,40.4762
2017-11-02,-30.5085
2017-11-06,-4.878
2017-11-08,-2.5641
2017-11-13,0.0
2017-11-14,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-24,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-08,0.0
2017-12-11,-15.2632
2017-12-12,-0.6211
2017-12-13,0.0
2017-12-14,15.625
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,-13.5135
2017-12-20,15.8125
2017-12-21,-13.6535
2017-12-26,65.625
2017-12-27,-30.1887
2017-12-28,0.0
2017-12-29,14.8649
2018-01-02,0.0
2018-01-03,-13.3412
2018-01-04,0.0
2018-01-05,-12.5713
2018-01-09,-0.6211
2018-01-16,0.0
2018-01-29,0.0
2018-01-31,65.625
2018-02-01,-39.6226
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-21,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-05,-3.125
2018-03-06,0.0
2018-03-08,0.0
2018-03-12,3.2258
2018-03-13,-3.125
2018-03-14,22.5806
2018-03-16,-18.4211
2018-03-21,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-28,0.0
2018-04-02,0.0
2018-04-03,3.2258
2018-04-09,44.6875
2018-04-10,124.622
2018-04-11,-29.9038
2018-04-12,-31.4129
2018-04-13,0.0
2018-04-16,2.0
2018-04-17,15.6863
2018-04-18,38.9831
2018-04-19,-47.561
2018-04-20,2.3256
2018-04-23,0.0
2018-04-24,9.0909
2018-04-26,0.0
2018-04-27,-10.4167
2018-04-30,4.6512
2018-05-01,11.1111
2018-05-02,-10.0
2018-05-03,-11.1111
2018-05-04,-20.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-10,40.625
2018-05-11,-11.1111
2018-05-15,-11.25
2018-05-16,26.7606
2018-05-18,-28.8889
2018-05-21,3.125
2018-05-25,-3.0303
2018-05-30,-6.25
2018-05-31,0.0
2018-06-04,-6.6667
2018-06-07,-3.5714
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-14,0.0
2018-06-18,-22.2222
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-28,23.8095
2018-06-29,-19.2308
2018-07-05,21.4286
2018-07-09,-17.647100000000002
2018-07-12,0.0
2018-07-13,138.0952
2018-07-16,-56.0
2018-07-30,8.1818
2018-07-31,68.0672
2018-08-01,-42.5
2018-08-02,204.3478
2018-08-03,-50.0
2018-08-06,42.8571
2018-08-07,-40.0
2018-08-08,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-20,13.3333
2018-08-21,-11.7647
2018-08-22,0.0
2018-08-24,0.0
2018-08-27,-20.0
2018-08-29,41.25
2018-08-30,-11.5044
2018-09-04,13.0
2018-09-05,0.0
2018-09-06,-35.1032
2018-09-17,9.0909
2018-09-21,-8.3333
2018-09-24,13.6364
2018-09-28,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-10,36.0
2018-10-12,-0.2941
2018-10-16,-26.2537
2018-10-17,0.0
2018-10-23,0.0
2018-10-29,0.0
2018-10-30,-16.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-15,0.0
2018-11-16,61.4286
2018-11-19,-18.8791
2018-11-21,-23.6364
2018-11-23,0.0
2018-11-26,42.8571
2018-11-29,-30.0
2018-12-04,0.0
2018-12-10,21.4286
2018-12-12,-17.647100000000002
2018-12-19,21.4286
2018-12-20,-15.8824
2018-12-21,-2.0979
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-07,4.7619
2019-01-08,-4.5455
2019-01-09,18.5714
2019-01-11,-14.8594
2019-01-16,-0.9434
2019-01-17,9.0476
2019-01-23,-12.6638
2019-01-24,25.0
2019-02-05,4.0
2019-02-11,0.0
2019-02-15,23.0769
2019-02-19,-18.75
2019-02-20,23.0769
2019-02-22,-34.375
2019-02-25,0.0
2019-02-26,4.7619
2019-03-05,127.2727
2019-03-11,-56.0
2019-03-13,84.0909
2019-03-19,-1.2346
2019-03-20,0.0
2019-03-25,-47.5
2019-04-10,0.0
2019-04-11,4.7619
2019-04-12,0.0
2019-04-15,109.0909
2019-04-17,-45.6522
2019-04-26,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-10,-16.0
2019-05-14,5.9524
2019-05-15,-5.618
2019-05-17,-14.2857
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-31,94.4444
2019-06-03,100.0
2019-06-04,-21.4286
2019-06-05,-40.6364
2019-06-07,-1.9908000000000001
2019-06-11,9.375
2019-06-12,0.0
2019-06-13,18.8571
2019-06-14,-3.8462
2019-06-17,-20.0
2019-06-18,0.0
2019-06-19,40.625
2019-06-20,-8.8889
2019-06-21,-2.439
2019-06-24,0.0
2019-06-26,-1.25
2019-06-27,-6.3291
2019-07-05,-11.0811
2019-07-08,-2.7356
2019-07-11,0.0
2019-07-12,337.5
2019-07-15,-52.1429
2019-07-16,7.3881
2019-07-17,-16.6088
2019-07-18,-5.0
2019-07-19,5.2632
2019-07-22,-1.6667
2019-07-23,1.6949
2019-07-25,-1.6667
2019-07-29,66.1017
2019-07-30,0.0
2019-07-31,-3.3163
2019-08-01,-1.6886999999999999
2019-08-07,1.1272
2019-08-13,-9.7665
2019-08-14,29.4118
2019-08-15,-33.6364
2019-08-16,21.0959
2019-08-19,35.181
2019-08-20,-20.5021
2019-08-21,0.0
2019-08-22,-6.2632
2019-08-23,6.6815999999999995
2019-08-26,-26.3158
2019-08-27,26.2857
2019-08-28,35.7466
2019-08-29,-8.3333
2019-08-30,5.9091000000000005
2019-09-03,2.1459
2019-09-04,-24.3697
2019-09-05,88.8889
2019-09-06,-31.7647
2019-09-09,12.069
2019-09-10,-5.3846
2019-09-11,-5.6911000000000005
2019-09-12,-12.5431
2019-09-13,23.2134
2019-09-16,20.0
2019-09-17,6.6667
2019-09-18,9.375
2019-09-19,-34.2857
2019-09-20,-4.3478
2019-09-23,-6.3636
2019-09-24,21.3592
2019-09-25,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,20.0
2019-10-02,-13.3333
2019-10-03,16.9231
2019-10-04,-7.2368
2019-10-07,-11.3475
2019-10-09,-23.2
2019-10-10,-6.875
2019-10-15,6.264
2019-10-16,0.0
2019-10-18,0.0
2019-10-21,60.0
2019-10-22,-21.875
2019-10-23,2.7368
2019-10-24,0.0
2019-10-25,-1.6393
2019-10-28,-28.3333
2019-10-29,75.5814
2019-10-30,-33.7748
2019-10-31,-9.0
2019-11-01,-5.4945
2019-11-05,45.3488
2019-11-07,-32.0
2019-11-08,17.647100000000002
2019-11-11,0.0
2019-11-12,-15.0
2019-11-13,1.1764999999999999
2019-11-14,-8.1395
2019-11-15,118.9873
2019-11-18,47.3988
2019-11-19,-53.3333
2019-11-20,0.0
2019-11-25,-23.5294
2019-11-26,20.8791
2019-11-27,-17.2727
2019-11-29,2.0879
2019-12-03,4.9516
2019-12-09,-7.6923
2019-12-10,-21.1111
2019-12-11,0.1408
2019-12-18,15.6118
2019-12-19,-13.6253
2019-12-23,1.4085
2019-12-24,0.0
2019-12-26,-18.0556
2019-12-27,1.6949
2019-12-30,65.0
2019-12-31,1.0101
2020-01-02,-40.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,32.5
2020-01-09,20.7547
2020-01-10,-37.5
2020-01-13,0.0
2020-01-16,66.6667
2020-01-21,12.5
2020-01-23,0.4444
2020-01-24,-11.5044
2020-01-27,-38.0
2020-01-28,13.871
2020-01-31,-20.6799
2020-02-03,43.75
2020-02-04,-40.3727
2020-02-06,108.3333
2020-02-07,-23.5
2020-02-10,-21.5686
2020-02-11,26.6667
2020-02-14,-0.6579
2020-02-18,-9.2715
2020-02-19,-5.1095
2020-02-20,-23.0769
2020-02-21,0.0
2020-02-24,16.0
2020-02-27,-15.5172
2020-02-28,-32.6531
2020-03-02,66.6667
2020-03-03,23.6364
2020-03-04,17.647100000000002
2020-03-05,-15.0
2020-03-06,-17.647100000000002
2020-03-09,-28.5714
2020-03-10,0.0
2020-03-11,100.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-17,-41.25
2020-03-20,102.1277
2020-03-23,-47.3684
2020-03-24,80.0
2020-03-25,-1.1111
2020-03-27,-9.1011
2020-03-30,-23.3622
2020-04-03,-14.5161
2020-04-06,45.283
2020-04-07,-2.5974
2020-04-09,-3.4933
2020-04-14,-24.0122
2020-04-16,0.0
2020-04-17,40.0
2020-04-20,-17.5325
2020-04-21,0.0
2020-04-22,-17.3228
2020-04-23,-4.7619
2020-04-24,1.0
2020-04-27,38.6139
2020-04-28,10.0
2020-04-29,-48.0519
2020-04-30,0.0
2020-05-01,12.5
2020-05-04,46.2222
2020-05-05,-3.4954
2020-05-06,21.2598
2020-05-07,-35.0649
2020-05-08,54.0
2020-05-11,-28.5714
2020-05-12,30.9091
2020-05-13,-11.8056
2020-05-14,-21.2598
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,9.5
2020-05-21,27.8539
2020-05-22,11.4286
2020-05-26,-3.8462
2020-05-28,-20.0
2020-05-29,-16.6667
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,34.0
2020-06-04,-6.7164
2020-06-05,8.8
2020-06-08,13.2353
2020-06-09,0.0
2020-06-10,-9.0909
2020-06-11,-5.7143
2020-06-12,-13.6364
2020-06-16,22.807
2020-06-17,-5.7143
2020-06-18,6.0606
2020-06-19,-14.2857
