ticker,SAEI US Equity
2010-12-14,-44.385
2010-12-15,15.3846
2010-12-16,-16.6667
2011-01-03,-80.0
2011-01-04,-10.0
2011-01-05,22.2222
2011-01-06,0.0
2011-01-07,13.6364
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,-4.0
2011-01-13,16.6667
2011-01-14,-10.7143
2011-01-18,-20.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,25.0
2011-01-25,-20.0
2011-01-26,0.0
2011-01-27,-20.0
2011-01-28,56.25
2011-01-31,-20.0
2011-02-01,0.0
2011-02-02,-38.4375
2011-02-03,21.8274
2011-02-04,-6.6667
2011-02-07,0.0
2011-02-08,-7.1429
2011-02-09,21.6346
2011-02-10,13.834
2011-02-11,-16.6667
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,-13.3333
2011-02-17,3.8462
2011-02-18,33.3333
2011-02-22,-16.6667
2011-02-23,-6.6667
2011-02-24,7.1429
2011-02-25,0.0
2011-02-28,-13.3333
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-07,-23.0769
2011-03-08,10.0
2011-03-09,-9.0909
2011-03-10,50.0
2011-03-11,-6.6667
2011-03-14,-28.5714
2011-03-15,40.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,-7.1429
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,-20.6731
2011-03-28,-3.0303
2011-03-29,20.0
2011-03-30,0.0
2011-03-31,-16.6667
2011-04-01,20.0
2011-04-04,0.0
2011-04-06,-11.4583
2011-04-07,3.5294
2011-04-08,-9.0909
2011-04-11,50.0
2011-04-12,-13.3333
2011-04-13,-7.6923
2011-04-14,-16.6667
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,20.0
2011-04-25,-25.0
2011-04-26,33.3333
2011-04-28,8.3333
2011-04-29,-15.3846
2011-05-02,-9.0909
2011-05-03,0.0
2011-05-04,10.0
2011-05-05,0.0
2011-05-06,-27.2727
2011-05-10,25.0
2011-05-11,-26.875
2011-05-12,23.0769
2011-05-16,11.1111
2011-05-17,-10.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,5.5556
2011-05-25,5.2632
2011-05-26,-6.25
2011-05-27,6.6667
2011-06-02,0.0
2011-06-03,-5.0
2011-06-06,0.0
2011-06-08,-36.8421
2011-06-09,8.3333
2011-06-10,-7.6923
2011-06-13,3.125
2011-06-14,-3.0303
2011-06-17,66.6667
2011-06-22,0.0
2011-06-27,0.0
2011-06-28,-5.0
2011-06-29,0.0
2011-06-30,3.2895
2011-07-06,0.0
2011-07-07,1.9108
2011-07-08,0.0
2011-07-11,10.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-19,-9.0909
2011-07-20,0.0
2011-07-22,0.0
2011-07-25,-10.0
2011-07-26,0.0
2011-07-27,-5.5556
2011-07-29,-5.8824
2011-08-01,0.0
2011-08-02,1.5625
2011-08-03,23.0769
2011-08-04,-20.0
2011-08-09,-37.5
2011-08-10,0.0
2011-08-11,20.0
2011-08-12,5.2083
2011-08-15,74.2574
2011-08-16,-9.0909
2011-08-18,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,-10.0
2011-08-25,0.0
2011-08-26,-11.1111
2011-08-30,0.0
2011-08-31,-25.0
2011-09-06,0.0
2011-09-07,8.3333
2011-09-13,51.9231
2011-09-21,-39.2405
2011-09-22,-33.3333
2011-09-23,50.0
2011-09-29,-33.3333
2011-10-03,-21.875
2011-10-06,60.0
2011-10-07,20.0
2011-10-10,-18.75
2011-10-11,64.1026
2011-10-12,25.0
2011-10-13,-10.0
2011-10-14,-22.2222
2011-10-17,-21.4286
2011-10-19,-45.4545
2011-10-20,66.6667
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,-20.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,25.0
2011-10-31,0.0
2011-11-02,20.0
2011-11-07,33.3333
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,-37.5
2011-11-14,0.0
2011-11-15,77.5
2011-11-16,12.6761
2011-11-17,-15.0
2011-11-18,-5.8824
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,6.25
2011-11-25,0.0
2011-11-28,5.8824
2011-11-29,-11.1111
2011-11-30,-6.25
2011-12-01,0.0
2011-12-02,6.6667
2011-12-05,-6.25
2011-12-06,20.0
2011-12-09,-44.4444
2011-12-12,0.0
2011-12-13,10.0
2011-12-14,45.4545
2011-12-15,-75.0
2011-12-16,56.25
2011-12-19,-4.0
2011-12-20,100.0
2011-12-21,16.6667
2011-12-22,0.0
2011-12-23,-28.5714
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,-60.0
2012-01-03,200.0
2012-01-04,33.3333
2012-01-05,-25.0
2012-01-06,33.3333
2012-01-09,0.0
2012-01-10,-12.5
2012-01-11,14.2857
2012-01-12,-6.25
2012-01-13,6.6667
2012-01-17,-37.5
2012-01-19,-3.75
2012-01-23,55.8442
2012-01-24,-4.1667
2012-01-31,-30.4348
2012-02-01,-20.0
2012-02-03,75.0
2012-02-08,-28.5714
2012-02-09,40.0
2012-02-10,-28.5714
2012-02-13,36.25
2012-02-14,2.7523
2012-02-15,-42.8571
2012-02-16,0.0
2012-02-17,75.0
2012-02-21,0.0
2012-02-22,35.7143
2012-02-23,-66.4474
2012-02-24,100.0
2012-02-27,54.902
2012-02-28,-29.1139
2012-03-01,-14.2857
2012-03-02,50.0
2012-03-05,-11.1111
2012-03-06,12.5
2012-03-07,0.0
2012-03-08,0.0
2012-03-14,-11.1111
2012-03-15,6.25
2012-03-16,5.8824
2012-03-21,-37.5
2012-03-22,15.5556
2012-03-23,7.6923
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,-42.8571
2012-04-04,4.6875
2012-04-05,-4.4776
2012-04-11,62.5
2012-04-12,-23.0769
2012-04-20,20.0
2012-04-25,-96.875
2012-04-30,966.6667
2012-05-01,150.0
2012-05-08,-10.0
2012-05-11,11.1111
2012-05-14,-60.0
2012-05-16,175.0
2012-05-18,-27.2727
2012-05-23,50.0
2012-05-25,-33.3333
2012-05-29,25.0
2012-06-01,10.0
2012-06-07,0.0
2012-06-14,-9.0909
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,-60.0
2012-06-20,175.0
2012-06-21,-27.2727
2012-06-22,12.5
2012-06-25,-11.1111
2012-06-26,0.0
2012-07-12,0.0
2012-07-18,25.0
2012-07-24,-20.0
2012-07-26,-37.5
2012-07-27,100.0
2012-08-03,-50.0
2012-08-06,0.0
2012-08-07,55.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-15,29.0323
2012-08-17,0.0
2012-08-27,-40.0
2012-09-05,-27.0833
2012-09-06,0.0
2012-09-07,-8.5714
2012-09-10,50.0
2012-09-11,-50.0
2012-09-12,233.3333
2012-09-14,-76.25
2012-09-18,-5.2632
2012-09-21,16.6667
2012-10-03,52.381
2012-10-05,50.0
2012-10-18,-56.25
2012-10-25,0.0
2012-11-05,-14.2857
2012-11-06,33.3333
2012-11-08,0.0
2012-11-19,-25.0
2012-11-20,33.3333
2012-11-27,0.0
2012-11-29,0.0
2012-12-04,545.8333
2012-12-05,-84.5161
2012-12-06,0.0
2012-12-10,-79.1667
2012-12-13,380.0
2012-12-17,-75.0
2012-12-18,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,216.6667
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,-15.7895
2013-01-04,0.0
2013-01-07,0.0
2013-01-09,-62.5
2013-01-14,0.0
2013-01-17,-16.6667
2013-01-22,-40.0
2013-01-28,433.3333
2013-01-30,0.0
2013-02-04,0.0
2013-02-07,-87.5
2013-02-08,700.0
2013-02-11,-81.25
2013-02-21,0.0
2013-02-25,0.0
2013-02-27,0.0
2013-03-01,66.6667
2013-03-05,0.0
2013-03-07,-40.0
2013-03-08,66.6667
2013-03-12,-40.0
2013-03-14,0.0
2013-03-28,0.0
2013-04-03,966.6667
2013-04-05,100.0
2013-04-11,-95.3125
2013-04-16,0.0
2013-04-17,0.0
2013-04-26,0.0
2013-05-02,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-22,0.0
2013-06-04,0.0
2013-06-26,0.0
2013-07-10,0.0
2013-07-12,0.0
2013-07-17,-33.3333
2013-07-24,0.0
2013-07-31,0.0
2013-08-02,0.0
2013-08-07,0.0
2013-08-16,50.0
2013-08-19,0.0
2013-08-21,-33.3333
2013-08-27,0.0
2013-09-10,200.0
2013-09-12,-66.6667
2013-10-04,200.0
2013-10-08,0.0
2013-10-09,166.6667
2013-10-14,0.0
2013-10-23,-62.5
2013-10-29,0.0
2013-11-06,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-14,-66.6667
2013-11-15,200.0
2013-11-18,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-26,0.0
2013-12-02,0.0
2013-12-06,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,-66.6667
2013-12-31,0.0
2014-01-02,150.0
2014-01-03,-60.0
2014-01-09,200.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-24,0.0
2014-01-30,0.0
2014-02-07,0.0
2014-02-19,0.0
2014-03-19,0.0
2014-03-20,-66.6667
2014-03-24,0.0
2014-03-26,200.0
2014-03-28,-50.0
2014-04-02,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-11,-33.3333
2014-04-21,200.0
2014-04-22,-50.0
2014-04-25,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-20,0.0
2014-05-22,-33.3333
2014-05-29,200.0
2014-06-05,0.0
2014-06-09,0.0
2014-06-11,-50.0
2014-06-27,100.0
2014-07-15,-66.6667
2014-07-18,200.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-25,0.0
2014-09-02,-50.0
2014-09-04,0.0
2014-09-09,0.0
2014-09-11,0.0
2014-09-15,0.0
2014-09-16,100.0
2014-10-06,-66.6667
2014-10-17,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-29,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-12-04,0.0
2014-12-26,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-03-25,0.0
2015-06-17,0.0
2015-06-19,0.0
2015-06-26,0.0
2015-07-17,700.0
2015-09-18,0.0
2015-11-17,-90.0
2015-11-23,900.0
2015-11-30,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-10,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-17,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-30,0.0
2016-01-04,0.0
2016-01-07,-87.5
2016-01-08,700.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-28,0.0
2016-02-02,0.0
2016-02-04,-87.5
2016-02-25,0.0
2016-03-02,700.0
2016-03-14,0.0
2016-03-21,-87.5
2016-04-11,700.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-05-02,0.0
2016-05-17,-87.5
2016-09-15,700.0
2016-09-23,900.0
2016-10-17,-98.75
2016-10-18,700.0
2016-11-11,-87.5
2016-11-14,1000.0
2016-11-16,-90.9091
2016-11-22,0.0
2016-11-23,700.0
2016-11-30,0.0
2017-01-25,-12.5
2017-01-26,-85.7143
2017-04-05,3900.0
2017-04-11,-80.0
2017-04-17,0.0
2017-04-21,0.0
2017-05-01,0.0
2017-05-10,-87.5
2017-05-23,700.0
2017-05-24,0.0
2017-05-25,0.0
2017-07-12,-96.6
2017-07-13,14605.8824
2017-07-19,-80.0
2017-09-27,-60.0
2017-10-05,-75.0
2017-10-06,0.0
2017-10-16,0.0
2017-10-30,0.0
2017-11-09,-99.0
2017-11-15,9900.0
2017-11-21,-96.0
2017-11-30,124900.0
2017-12-05,-98.0
2017-12-07,0.0
2017-12-21,-99.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,9900.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-12,4400.0
2018-01-16,-97.7778
2018-01-26,2700.0
2018-02-08,-96.4286
2018-02-13,0.0
2018-02-15,3700.0
2018-02-21,0.0
2018-03-01,-97.3684
2018-03-07,0.0
2018-03-21,4400.0
2018-03-26,-97.7778
2018-04-03,0.0
2018-05-08,0.0
2018-05-09,900.0
2018-06-11,-90.0
2018-07-02,900.0
2018-07-17,-90.0
2018-08-01,0.0
2018-08-21,900.0
2018-09-05,-90.0
2018-09-06,0.0
2018-09-19,900.0
2018-09-20,-90.0
2018-09-21,1800.0
2018-10-10,-94.7368
2018-10-12,-90.0
2018-10-17,900.0
2018-10-18,0.0
2018-10-26,0.0
2018-11-14,-99.0
2018-11-15,900.0
2018-11-21,900.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,-99.0
2018-11-29,389900.001
2018-11-30,-97.4359
2018-12-03,0.0
2018-12-27,0.0
2019-01-03,900.0
2019-02-19,-99.9
2019-02-21,59900.0002
2019-03-11,0.0
2019-03-13,0.0
2019-03-28,-99.8333
2019-04-15,1300.0
2019-04-22,4185.7142
2019-05-03,-99.8333
2019-05-14,0.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-06-24,9900.0003
2019-07-02,-90.0
2019-07-03,600.0
2019-07-19,0.0
2019-07-30,-98.5714
2019-07-31,900.0
2019-08-06,0.0
2019-08-14,0.0
2019-08-29,0.0
2019-09-04,0.0
2019-09-17,-99.0
2019-09-18,9900.0
2019-10-04,0.0
2019-10-18,2400.0
2019-11-11,-99.96
2019-11-12,29900.0001
2019-12-24,-33.3333
2019-12-26,1150.0
2019-12-27,-92.0
2019-12-31,-50.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-09,100.0
2020-01-16,750.0
2020-01-21,-11.7647
2020-01-27,33.3333
2020-01-28,-90.0
2020-02-04,0.0
2020-02-05,750.0
2020-02-06,-41.1765
2020-02-07,-90.0
2020-02-10,900.0
2020-02-11,0.0
2020-02-12,-10.0
2020-02-13,-11.1111
2020-02-14,12.5
2020-02-18,11.1111
2020-02-20,0.0
2020-02-21,-70.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-28,66.6667
2020-03-02,-40.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,100.0
2020-03-10,-50.0
2020-03-11,100.0
2020-03-12,0.0
2020-03-16,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-25,16.6667
2020-03-26,0.0
2020-03-30,85.7143
2020-03-31,0.0
2020-04-01,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-17,0.0
2020-04-20,15.3846
2020-04-21,-13.3333
2020-04-24,-7.6923
2020-04-29,-66.6667
2020-04-30,0.0
2020-05-04,200.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-11,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-26,-99.9167
2020-05-28,129900.0003
2020-05-29,0.0
2020-06-01,-69.2308
2020-06-02,125.0
2020-06-03,44.4444
2020-06-04,-69.2308
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-15,0.0
2020-06-16,150.0
2020-06-17,0.0
2020-06-23,20.0
2020-06-24,0.0
2020-06-25,0.0
2020-07-08,0.0
2020-07-14,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,-66.6667
2020-07-21,-25.0
2020-07-24,300.0
2020-07-27,-75.0
2020-07-29,300.0
