ticker,AMH US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2013-12-20,-0.0617
2013-12-23,-0.6173
2013-12-24,0.559
2013-12-26,-0.7412
2013-12-27,0.4978
2013-12-30,0.2477
2013-12-31,0.0618
2014-01-02,-0.3704
2014-01-03,0.6815
2014-01-06,0.8
2014-01-07,0.9768
2014-01-08,0.1814
2014-01-09,0.8449
2014-01-10,1.0772
2014-01-13,-0.3552
2014-01-14,0.8318
2014-01-15,0.3536
2014-01-16,-0.2936
2014-01-17,0.6478
2014-01-21,-0.8192
2014-01-22,-0.295
2014-01-23,-0.2959
2014-01-24,-1.1276
2014-01-27,-2.581
2014-01-28,1.1091
2014-01-29,-0.975
2014-01-30,1.6615
2014-01-31,0.9685
2014-02-03,-0.7194
2014-02-04,-0.0604
2014-02-05,0.3625
2014-02-06,0.0602
2014-02-07,0.9627
2014-02-10,-0.4172
2014-02-11,1.7953000000000001
2014-02-12,-1.4697
2014-02-13,0.0597
2014-02-14,-0.477
2014-02-18,0.1797
2014-02-19,0.8971
2014-02-20,-1.4226
2014-02-21,-0.3608
2014-02-24,-0.7846
2014-02-25,0.4258
2014-02-26,-0.1211
2014-02-27,-0.3032
2014-02-28,-0.365
2014-03-03,0.6716
2014-03-04,0.7277
2014-03-05,2.047
2014-03-06,0.295
2014-03-07,1.8824
2014-03-10,0.5774
2014-03-11,-2.9851
2014-03-12,1.0651
2014-03-13,-0.4684
2014-03-14,-1.0
2014-03-17,-1.9607999999999999
2014-03-18,-0.2424
2014-03-19,-0.3038
2014-03-20,2.925
2014-03-21,-2.1314
2014-03-24,1.8811
2014-03-25,0.4169
2014-03-26,-0.6524
2014-03-27,-0.2388
2014-03-28,-0.1197
2014-03-31,0.1198
2014-04-01,0.2394
2014-04-02,-1.4925
2014-04-03,-0.303
2014-04-04,-0.4255
2014-04-07,-0.7937
2014-04-08,-0.6154
2014-04-09,0.9288
2014-04-10,-1.5337
2014-04-11,-0.1246
2014-04-14,-0.1248
2014-04-15,0.0625
2014-04-16,0.1248
2014-04-17,-0.2494
2014-04-21,0.0625
2014-04-22,-0.0625
2014-04-23,-0.25
2014-04-24,-0.5639
2014-04-25,0.4411
2014-04-28,0.4391
2014-04-29,0.3748
2014-04-30,-0.1245
2014-05-01,1.7445
2014-05-02,1.041
2014-05-05,1.0303
2014-05-06,0.4799
2014-05-07,1.3134000000000001
2014-05-08,0.2946
2014-05-09,0.0588
2014-05-12,0.6459
2014-05-13,-0.0583
2014-05-14,0.5838
2014-05-15,-0.1741
2014-05-16,0.4651
2014-05-19,0.6944
2014-05-20,0.2874
2014-05-21,0.2292
2014-05-22,0.2859
2014-05-23,0.6271
2014-05-27,0.0567
2014-05-28,-0.7361
2014-05-29,0.057
2014-05-30,0.4561
2014-06-02,0.9648
2014-06-03,-0.2811
2014-06-04,0.5073
2014-06-05,0.8974
2014-06-06,-0.2779
2014-06-09,-1.3935
2014-06-10,0.2261
2014-06-11,-0.282
2014-06-12,0.0
2014-06-13,0.6239
2014-06-16,0.3382
2014-06-17,0.9551
2014-06-18,0.0556
2014-06-19,0.0
2014-06-20,0.3337
2014-06-23,-0.8869
2014-06-24,0.2796
2014-06-25,-0.7808
2014-06-26,0.3373
2014-06-27,-0.056
2014-06-30,-0.4484
2014-07-01,-0.0563
2014-07-02,2.3662
2014-07-03,-0.4403
2014-07-07,-0.1106
2014-07-08,0.4981
2014-07-09,0.0551
2014-07-10,0.2201
2014-07-11,-0.9336
2014-07-14,-0.1663
2014-07-15,0.1666
2014-07-16,0.1109
2014-07-17,0.1107
2014-07-18,2.2677
2014-07-21,-0.1622
2014-07-22,-0.2167
2014-07-23,-0.1086
2014-07-24,0.5978
2014-07-25,-0.4322
2014-07-28,0.217
2014-07-29,-0.5956
2014-07-30,0.5447
2014-07-31,-1.3001
2014-08-01,-1.3721
2014-08-04,0.6678
2014-08-05,-1.3267
2014-08-06,-1.0644
2014-08-07,-0.5663
2014-08-08,0.4556
2014-08-11,1.0204
2014-08-12,-0.954
2014-08-13,1.9263
2014-08-14,-1.8899
2014-08-15,-0.1133
2014-08-18,0.6239
2014-08-19,-0.1127
2014-08-20,0.6208
2014-08-21,0.4487
