ticker,LRN US Equity
2008-05-05,0.7324
2008-05-06,2.9085
2008-05-07,2.9925
2008-05-08,2.4213
2008-05-09,2.7580999999999998
2008-05-12,-0.4601
2008-05-13,0.077
2008-05-14,-1.3857
2008-05-15,-0.0781
2008-05-16,0.7813
2008-05-19,3.1008
2008-05-20,-1.3158
2008-05-21,1.4095
2008-05-22,2.7799
2008-05-23,1.4254
2008-05-27,4.3243
2008-05-28,-2.038
2008-05-29,3.0677
2008-05-30,-6.3975
2008-06-02,-5.1535
2008-06-03,-2.8131
2008-06-04,-3.1721
2008-06-05,2.2113
2008-06-06,-4.0465
2008-06-09,2.5052
2008-06-10,-2.2811
2008-06-11,2.4177
2008-06-12,1.5059
2008-06-13,-3.5686
2008-06-16,-5.4054
2008-06-17,5.3626
2008-06-18,-0.7927
2008-06-19,1.3457
2008-06-20,2.1577
2008-06-23,-6.7831
2008-06-24,2.8758
2008-06-25,-3.5155
2008-06-26,-1.712
2008-06-27,4.6449
2008-06-30,-8.1946
2008-07-01,5.7648
2008-07-02,-1.5824
2008-07-03,-4.9576
2008-07-07,-0.9398
2008-07-08,4.5066
2008-07-09,-0.4085
2008-07-10,4.0109
2008-07-11,0.7888
2008-07-14,-5.2609
2008-07-15,0.4589
2008-07-16,1.9186999999999999
2008-07-17,5.1098
2008-07-18,1.1514
2008-07-21,-0.1265
2008-07-22,1.0975
2008-07-23,-0.167
2008-07-24,0.2509
2008-07-25,-2.5031
2008-07-28,0.7274
2008-07-29,2.3789
2008-07-30,1.3277999999999999
2008-07-31,3.5217
2008-08-01,-1.1076
2008-08-04,0.84
2008-08-05,1.7057
2008-08-06,0.78
2008-08-07,-0.3483
2008-08-08,2.4466
2008-08-11,0.4549
2008-08-12,-2.5282999999999998
2008-08-13,-1.2776
2008-08-14,-0.1569
2008-08-15,-1.6104
2008-08-18,-2.2355
2008-08-19,-0.1225
2008-08-20,-3.8839
2008-08-21,-0.2552
2008-08-22,0.6397
2008-08-25,1.9068
2008-08-26,0.79
2008-08-27,-0.1238
2008-08-28,-0.4957
2008-08-29,-2.1586
2008-09-02,1.0607
2008-09-03,2.267
2008-09-04,-0.6568
2008-09-05,-1.8595000000000002
2008-09-08,2.2316
2008-09-09,11.4498
2008-09-10,1.7368999999999999
2008-09-11,3.9956
2008-09-12,-0.1746
2008-09-15,-3.0441
2008-09-16,4.5832
2008-09-17,-3.3816
2008-09-18,0.5714
2008-09-19,2.7344
2008-09-22,-3.0418
2008-09-23,-2.0677
2008-09-24,2.9487
2008-09-25,-1.8034
2008-09-26,4.4292
2008-09-29,-7.2759
2008-09-30,-1.4504000000000001
2008-10-01,-2.9811
2008-10-02,0.3501
2008-10-03,-4.5736
2008-10-06,-0.9342
2008-10-07,-5.6991
2008-10-08,-3.0435
2008-10-09,-3.5426
2008-10-10,-7.0665
2008-10-13,15.8579
2008-10-14,-0.0432
2008-10-15,-5.5724
2008-10-16,4.6661
2008-10-17,8.6101
2008-10-20,3.9839
2008-10-21,-3.6765
2008-10-22,-12.4146
2008-10-23,3.7156000000000002
2008-10-24,0.7077
2008-10-27,6.0167
2008-10-28,2.8169
2008-10-29,2.7800000000000002
2008-10-30,6.1152
2008-10-31,1.1452
2008-11-03,3.1775
2008-11-04,-2.0354
2008-11-05,-4.9322
2008-11-06,-7.1836
2008-11-07,-1.9656
2008-11-10,-1.7544
2008-11-11,6.0799
2008-11-12,-2.485
2008-11-13,-5.4665
2008-11-14,-9.3478
2008-11-17,-13.812899999999999
2008-11-18,16.0267
2008-11-19,-8.2974
2008-11-20,-5.8577
2008-11-21,-3.2778
2008-11-24,3.1591
2008-11-25,-0.8909
2008-11-26,3.6517
2008-11-28,-1.084
2008-12-01,0.274
2008-12-02,-1.694
2008-12-03,-0.0556
2008-12-04,3.059
2008-12-05,0.8095
2008-12-08,9.1542
2008-12-09,-4.3649000000000004
2008-12-10,-3.5897
2008-12-11,-0.266
2008-12-12,-2.6667
2008-12-15,-1.9726
2008-12-16,0.0
2008-12-17,-2.8508
2008-12-18,1.4384000000000001
2008-12-19,-0.4538
2008-12-22,-1.4815
2008-12-23,-7.2874
2008-12-24,12.1647
2008-12-26,2.5028
2008-12-29,3.5811
2008-12-30,-3.5097
2008-12-31,1.7915
2009-01-02,-0.2133
2009-01-05,0.1603
2009-01-06,-8.3244
2009-01-07,-6.752
2009-01-08,3.0587
2009-01-09,-0.1817
2009-01-12,-4.733
2009-01-13,-4.9681999999999995
2009-01-14,0.8043
2009-01-15,17.1543
2009-01-16,9.5346
2009-01-20,-14.9741
2009-01-21,9.6892
2009-01-22,-6.0556
2009-01-23,-3.9622
2009-01-26,-0.7389
2009-01-27,0.8685
2009-01-28,2.2755
2009-01-29,-5.4719999999999995
2009-01-30,1.5903
2009-02-02,0.5009
2009-02-03,-3.2399
2009-02-04,3.1552
2009-02-05,3.2459
2009-02-06,0.6651
2009-02-09,-1.2612999999999999
2009-02-10,6.9951
2009-02-11,3.411
2009-02-12,-1.2095
2009-02-13,2.1146
2009-02-17,-1.0899
2009-02-18,1.8733
2009-02-19,-0.9194
2009-02-20,-1.7467000000000001
2009-02-23,0.3333
2009-02-24,-1.938
2009-02-25,-6.55
2009-02-26,-2.2961
2009-02-27,2.7211
2009-03-02,-6.2011
2009-03-03,-0.1284
2009-03-04,1.9923
2009-03-05,-4.4739
2009-03-06,-2.7045
2009-03-09,-16.0678
2009-03-10,3.231
2009-03-11,5.9468
2009-03-12,2.8804
2009-03-13,5.0969
2009-03-16,-9.0164
2009-03-17,-2.2523
2009-03-18,0.2304
2009-03-19,5.2874
2009-03-20,-0.3639
2009-03-23,-2.1183
2009-03-24,-1.8657
2009-03-25,2.1293
2009-03-26,1.1914
2009-03-27,0.5887
2009-03-30,1.6825
2009-03-31,0.0
2009-04-01,-1.7266
2009-04-02,16.1054
2009-04-03,-2.1438
2009-04-06,3.0928
2009-04-07,-2.375
2009-04-08,-1.6644999999999999
2009-04-09,1.7578
2009-04-13,-0.5118
2009-04-14,-1.2862
2009-04-15,-0.3909
2009-04-16,3.7279
2009-04-17,11.0971
2009-04-20,-3.1215
2009-04-21,5.3896
2009-04-22,-2.557
2009-04-23,-2.1677
2009-04-24,2.6239
2009-04-27,1.25
2009-04-28,-0.8979
2009-04-29,1.4156
2009-04-30,-1.8425
2009-05-01,-3.4699
2009-05-04,-1.65
2009-05-05,7.6093
2009-05-06,3.6192
2009-05-07,-3.0091
2009-05-08,-5.8172
2009-05-11,-3.2941
2009-05-12,-3.4672
2009-05-13,-4.9779
2009-05-14,3.382
2009-05-15,2.9506
2009-05-18,3.7382999999999997
2009-05-19,-0.9009
2009-05-20,1.3939
2009-05-21,3.7657
2009-05-22,3.1106
2009-05-26,0.0
2009-05-27,-0.7263
2009-05-28,0.1688
2009-05-29,-1.6854
2009-06-01,-3.0286
2009-06-02,-1.1786
2009-06-03,6.8575
2009-06-04,-1.8973
2009-06-05,2.0478
2009-06-08,-2.6756
2009-06-09,2.3482
2009-06-10,1.6228
2009-06-11,3.9648
2009-06-12,0.7415
2009-06-15,-0.1052
2009-06-16,6.1053
2009-06-17,0.1984
2009-06-18,2.8218
2009-06-19,1.1074
2009-06-22,-5.0476
2009-06-23,-6.9208
2009-06-24,4.3642
2009-06-25,8.1569
2009-06-26,4.8687000000000005
2009-06-29,-4.9613
2009-06-30,3.2088
2009-07-01,-3.2483
2009-07-02,-5.7554
2009-07-06,-3.7659000000000002
2009-07-07,-3.9133
2009-07-08,-2.3665
2009-07-09,-1.4656
2009-07-10,-1.0297
2009-07-13,0.9249
2009-07-14,4.7537
2009-07-15,6.8343
2009-07-16,-0.2047
2009-07-17,-0.5128
2009-07-20,0.5155
2009-07-21,0.6667
2009-07-22,-0.4585
2009-07-23,0.2047
2009-07-24,-1.0215
2009-07-27,-3.8184
2009-07-28,-1.5021
2009-07-29,-0.7081
2009-07-30,0.9874
2009-07-31,1.9555
2009-08-03,-0.3729
2009-08-04,3.262
2009-08-05,-1.6572
2009-08-06,-1.2638
2009-08-07,4.3733
2009-08-10,1.8396
2009-08-11,-3.0607
2009-08-12,0.1553
2009-08-13,2.8424
2009-08-14,-1.8593
2009-08-17,-0.1024
2009-08-18,0.6151
2009-08-19,0.8151
2009-08-20,-0.3032
2009-08-21,4.9671
2009-08-24,-0.8691
2009-08-25,1.0229
2009-08-26,1.5911
2009-08-27,1.9933999999999998
2009-08-28,-0.2327
2009-08-31,-3.9646
2009-09-01,2.3312
2009-09-02,-3.7494
2009-09-03,-6.9033999999999995
2009-09-04,1.6419000000000001
2009-09-08,-0.9901
2009-09-09,-13.0
2009-09-10,2.6013
2009-09-11,-4.717
2009-09-14,-3.3416
2009-09-15,3.201
2009-09-16,2.1092
2009-09-17,-2.7339
2009-09-18,6.9956
2009-09-21,3.3859
2009-09-22,-2.9362
2009-09-23,-0.2327
2009-09-24,-4.1983
2009-09-25,-0.7912
2009-09-28,2.7607
2009-09-29,-0.5373
2009-09-30,-1.0804
2009-10-01,-2.7306
2009-10-02,3.6806
2009-10-05,-0.1203
2009-10-06,3.8554
2009-10-07,2.9582
2009-10-08,5.0704
2009-10-09,2.0912
2009-10-12,-0.0525
2009-10-13,-1.9968
2009-10-14,4.933
2009-10-15,-3.4747
2009-10-16,-1.5880999999999998
2009-10-19,-5.1641
2009-10-20,2.5525
2009-10-21,-2.1571
2009-10-22,1.4132
2009-10-23,-2.5084
2009-10-26,-2.2298
2009-10-27,-0.4094
2009-10-28,-3.9342
2009-10-29,-0.6724
2009-10-30,-1.2923
2009-11-02,0.4364
2009-11-03,-1.5518
2009-11-04,-0.3153
2009-11-05,-0.0633
2009-11-06,13.5443
2009-11-09,-1.1148
2009-11-10,0.7328
2009-11-11,-1.0632
2009-11-12,-0.8484
2009-11-13,1.3691
2009-11-16,1.6320000000000001
2009-11-17,3.9313000000000002
2009-11-18,-3.8359
2009-11-19,-2.1607
2009-11-20,0.906
2009-11-23,2.4691
2009-11-24,-0.7667
2009-11-25,-0.5519
2009-11-27,-1.7203
2009-11-30,1.1858
2009-12-01,1.3393
2009-12-02,1.2115
2009-12-03,-1.9586999999999999
2009-12-04,2.7747
2009-12-07,0.432
2009-12-08,2.2580999999999998
2009-12-09,0.5783
2009-12-10,-1.8819
2009-12-11,3.0368
2009-12-14,6.3599
2009-12-15,-1.7015
2009-12-16,-1.4837
2009-12-17,-1.004
2009-12-18,-0.1521
2009-12-21,0.5587
2009-12-22,1.0101
2009-12-23,0.95
2009-12-24,-3.2194
2009-12-28,2.0471
2009-12-29,1.5045
2009-12-30,-0.0494
2009-12-31,0.1977
2010-01-04,-2.368
2010-01-05,-1.6675
2010-01-06,2.9805
2010-01-07,2.0958
2010-01-08,-1.3195999999999999
2010-01-11,0.3962
2010-01-12,-0.444
2010-01-13,0.892
2010-01-14,-1.7191
2010-01-15,-0.8996
2010-01-19,2.3701
2010-01-20,-0.4926
2010-01-21,-1.2376
2010-01-22,1.7043
2010-01-25,-2.415
2010-01-26,-1.8182
2010-01-27,2.8807
2010-01-28,-1.85
2010-01-29,1.8338999999999999
2010-02-01,-0.2001
2010-02-02,-2.1554
2010-02-03,1.0758
2010-02-04,-3.1424
2010-02-05,0.471
2010-02-08,-1.1458
2010-02-09,-0.5269
2010-02-10,-2.2775
2010-02-11,0.0
2010-02-12,2.1138
2010-02-16,2.8662
2010-02-17,0.9804
2010-02-18,1.6352
2010-02-19,-0.7541
2010-02-22,1.4691
2010-02-23,-0.8487
2010-02-24,0.9063
2010-02-25,0.6487
2010-02-26,-0.1983
2010-03-01,2.6826
2010-03-02,1.5965
2010-03-03,1.1905000000000001
2010-03-04,1.6941000000000002
2010-03-05,2.7302
2010-03-08,-0.4955
2010-03-09,1.9919
2010-03-10,0.3107
2010-03-11,0.0442
2010-03-12,0.0442
2010-03-15,0.9284
2010-03-16,0.0
2010-03-17,0.5694
2010-03-18,0.1307
2010-03-19,1.0874
2010-03-22,2.2806
2010-03-23,2.398
2010-03-24,-0.6984
2010-03-25,-3.103
2010-03-26,0.7259
2010-03-29,0.1696
2010-03-30,-1.6503999999999999
2010-03-31,-4.432
2010-04-01,-0.1351
2010-04-05,3.6069
2010-04-06,0.3046
2010-04-07,3.2972
2010-04-08,-0.882
2010-04-09,-1.5678
2010-04-12,0.4305
2010-04-13,3.0433
2010-04-14,3.4526
2010-04-15,0.5227
2010-04-16,1.12
2010-04-19,-3.4415
2010-04-20,0.7374
2010-04-21,1.7893
2010-04-22,0.3196
2010-04-23,-0.3186
2010-04-26,-0.7591
2010-04-27,-0.7649
2010-04-28,-1.2576
2010-04-29,1.7256
2010-04-30,-4.4023
2010-05-03,2.1546
2010-05-04,-1.9851
2010-05-05,-1.2658
2010-05-06,-1.1538
2010-05-07,-3.329
2010-05-10,3.3989
2010-05-11,3.59
2010-05-12,1.3361
2010-05-13,3.0078
2010-05-14,0.0
2010-05-17,-0.12
2010-05-18,-0.6007
2010-05-19,-0.1209
2010-05-20,-4.8407
2010-05-21,-0.6783
2010-05-24,0.8536
2010-05-25,-2.3699
2010-05-26,2.8609
2010-05-27,4.6355
2010-05-28,0.7652
2010-06-01,0.04
2010-06-02,0.4794
2010-06-03,1.7893
2010-06-04,-6.6406
2010-06-07,-3.9331
2010-06-08,-2.7003
2010-06-09,4.6106
2010-06-10,2.7386
2010-06-11,0.6247
2010-06-14,2.0695
2010-06-15,1.7032
2010-06-16,-0.2791
2010-06-17,0.9996
2010-06-18,-1.8211
2010-06-21,1.1694
2010-06-22,-5.5799
2010-06-23,-2.0684
2010-06-24,0.9052
2010-06-25,1.1106
2010-06-28,1.0139
2010-06-29,-3.7223
2010-06-30,-3.649
2010-07-01,-0.6763
2010-07-02,-1.0894
2010-07-06,-1.7898
2010-07-07,2.3364
2010-07-08,3.242
2010-07-09,1.5922
2010-07-12,-1.0884
2010-07-13,2.3327
2010-07-14,-0.9032
2010-07-15,0.217
2010-07-16,-1.0394
2010-07-19,0.7002
2010-07-20,4.4329
2010-07-21,-3.6621
2010-07-22,1.7279
2010-07-23,3.1847
2010-07-26,4.4033
2010-07-27,0.2365
2010-07-28,-0.3146
2010-07-29,-0.1972
2010-07-30,2.9644
2010-08-02,2.0345
2010-08-03,-1.6554
2010-08-04,-0.4208
2010-08-05,-2.9196999999999997
2010-08-06,-0.6332
2010-08-09,3.2258
2010-08-10,-1.5046
2010-08-11,-2.311
2010-08-12,-1.0425
2010-08-13,-4.4571
2010-08-16,1.3571
2010-08-17,0.0418
2010-08-18,0.1673
2010-08-19,-1.0856
2010-08-20,0.591
2010-08-23,-1.6366
2010-08-24,-1.8345
2010-08-25,2.5641
2010-08-26,1.8643999999999998
2010-08-27,4.3261
2010-08-30,-5.0638
2010-08-31,-2.8139
2010-09-01,1.1236
2010-09-02,-0.8547
2010-09-03,5.0
2010-09-07,-2.3399
2010-09-08,1.0929
2010-09-09,-0.2079
2010-09-10,-0.4167
2010-09-13,8.4937
2010-09-14,1.157
2010-09-15,0.7244
2010-09-16,-0.4542
2010-09-17,4.4106
2010-09-20,3.7873
2010-09-21,0.2807
2010-09-22,0.0
2010-09-23,-0.2099
2010-09-24,2.5244999999999997
2010-09-27,-1.4022000000000001
2010-09-28,0.4856
2010-09-29,0.1036
2010-09-30,0.1034
2010-10-01,-0.1722
2010-10-04,-0.3451
2010-10-05,0.7271
2010-10-06,-1.6501000000000001
2010-10-07,-0.1398
2010-10-08,-3.6052
2010-10-11,-0.0363
2010-10-12,-1.0897000000000001
2010-10-13,4.664
2010-10-14,-1.6491
2010-10-15,-1.8195000000000001
2010-10-18,1.8895
2010-10-19,-3.174
2010-10-20,1.9153
2010-10-21,-2.1684
2010-10-22,3.3247
2010-10-25,1.5373999999999999
2010-10-26,-0.0704
2010-10-27,-0.9866
2010-10-28,-0.1423
2010-10-29,-0.5346
2010-11-01,-0.8241
2010-11-02,1.9508999999999999
2010-11-03,0.0
2010-11-04,-0.5315
2010-11-05,0.6769
2010-11-08,-0.3539
2010-11-09,-11.5412
2010-11-10,0.4416
2010-11-11,-0.1599
2010-11-12,-1.9215
2010-11-15,-0.2857
2010-11-16,-2.1285
2010-11-17,-2.133
2010-11-18,2.906
2010-11-19,3.9452
2010-11-22,0.3596
2010-11-23,-0.3583
2010-11-24,2.2773
2010-11-26,0.3516
2010-11-29,-0.3114
2010-11-30,0.1171
2010-12-01,1.092
2010-12-02,0.3858
2010-12-03,0.1922
2010-12-06,2.8769
2010-12-07,-1.1559
2010-12-08,0.0
2010-12-09,-0.2641
2010-12-10,1.8533
2010-12-13,0.2599
2010-12-14,-0.1111
2010-12-15,-1.1865
2010-12-16,1.2008
2010-12-17,1.1865
2010-12-20,0.9161
2010-12-21,0.6536
2010-12-22,0.3968
2010-12-23,-0.1437
2010-12-27,1.0795
2010-12-28,0.7832
2010-12-29,0.3179
2010-12-30,0.4577
2010-12-31,0.4557
2011-01-03,2.582
2011-01-04,0.1361
2011-01-05,1.1549
2011-01-06,3.0222
2011-01-07,1.8904999999999998
2011-01-10,0.3519
2011-01-11,-1.5301
2011-01-12,-0.4532
2011-01-13,-0.813
2011-01-14,1.5737999999999999
2011-01-18,-1.2266
2011-01-19,-1.7974
2011-01-20,-0.1664
2011-01-21,-1.0333
2011-01-24,0.4042
2011-01-25,-2.7172
2011-01-26,-1.0
2011-01-27,-0.6966
2011-01-28,-2.9814
2011-01-31,-1.4823
2011-02-01,2.1284
2011-02-02,0.3593
2011-02-03,0.2148
2011-02-04,0.0357
2011-02-07,1.0714
2011-02-08,0.212
2011-02-09,9.3441
2011-02-10,3.7407
2011-02-11,-0.0622
2011-02-14,0.7776
2011-02-15,0.0
2011-02-16,2.716
2011-02-17,1.7127
2011-02-18,-0.2363
2011-02-22,-4.4418
2011-02-23,-0.124
2011-02-24,2.4201
2011-02-25,2.9991
2011-02-28,-1.0588
2011-03-01,-1.0107
2011-03-02,-1.3514
2011-03-03,2.2831
2011-03-04,-1.369
2011-03-07,-0.9053
2011-03-08,1.7357
2011-03-09,-1.0476
2011-03-10,-0.2722
2011-03-11,-2.2748
2011-03-14,0.6828
2011-03-15,-0.0617
2011-03-16,0.401
2011-03-17,-1.0138
2011-03-18,0.4966
2011-03-21,2.2236
2011-03-22,-1.3293
2011-03-23,1.8371
2011-03-24,-0.6615
2011-03-25,0.6659
2011-03-28,-0.6013
2011-03-29,0.9377
2011-03-30,0.929
2011-03-31,0.0594
2011-04-01,2.6706
2011-04-04,1.3584
2011-04-05,1.2831000000000001
2011-04-06,0.7883
2011-04-07,-0.9777
2011-04-08,0.1128
2011-04-11,-0.9017
2011-04-12,-2.5874
2011-04-13,-0.2335
2011-04-14,0.0
2011-04-15,5.5003
2011-04-18,1.1925
2011-04-19,2.7405
2011-04-20,2.6941
2011-04-21,-0.4675
2011-04-25,0.4436
2011-04-26,0.3897
2011-04-27,0.3364
2011-04-28,-0.129
2011-04-29,1.6787
2011-05-02,-2.7686
2011-05-03,-1.4628999999999999
2011-05-04,-2.3595
2011-05-05,-0.9775
2011-05-06,0.4936
2011-05-09,0.1091
2011-05-10,-3.625
2011-05-11,0.0848
2011-05-12,4.8036
2011-05-13,-1.4020000000000001
2011-05-16,-4.2658
2011-05-17,-1.1997
2011-05-18,-0.2313
2011-05-19,-0.1739
2011-05-20,-0.3193
2011-05-23,-2.6209
2011-05-24,0.4187
2011-05-25,0.4169
2011-05-26,0.9193
2011-05-27,1.2636
2011-05-31,0.9867
2011-06-01,-4.454
2011-06-02,1.4135
2011-06-03,-0.949
2011-06-06,-1.2873999999999999
2011-06-07,0.0
2011-06-08,-2.1231
2011-06-09,2.3241
2011-06-10,-0.9388
2011-06-13,-1.1312
2011-06-14,0.5875
2011-06-15,-0.8915
2011-06-16,0.9305
2011-06-17,-0.338
2011-06-20,0.4625
2011-06-21,0.9822
2011-06-22,-2.6748
2011-06-23,0.7495
2011-06-24,0.0
2011-06-27,0.31
2011-06-28,1.5451000000000001
2011-06-29,-0.3043
2011-06-30,1.16
2011-07-01,2.6554
2011-07-05,-0.3527
2011-07-06,1.1504
2011-07-07,1.7789000000000001
2011-07-08,-0.086
2011-07-11,-1.9788000000000001
2011-07-12,1.2288000000000001
2011-07-13,0.4913
2011-07-14,-2.2721
2011-07-15,0.0
2011-07-18,-1.4715
2011-07-19,1.9116
2011-07-20,-0.6448
2011-07-21,1.2389000000000001
2011-07-22,1.2529
2011-07-25,-1.8705
2011-07-26,-1.349
2011-07-27,-5.4102
2011-07-28,-0.44
2011-07-29,1.2626
2011-08-01,-0.4988
2011-08-02,-4.3233
2011-08-03,-1.4735
2011-08-04,-4.2539
2011-08-05,-2.9504
2011-08-08,-8.5837
2011-08-09,5.2817
2011-08-10,-4.8309
2011-08-11,4.4514
2011-08-12,0.1121
2011-08-15,1.5683
2011-08-16,-2.4265
2011-08-17,1.055
2011-08-18,-10.4027
2011-08-19,-1.2068
2011-08-22,-0.6318
2011-08-23,6.1891
2011-08-24,1.8761999999999999
2011-08-25,-0.0392
2011-08-26,1.8032
2011-08-29,3.5811
2011-08-30,2.1189999999999998
2011-08-31,-2.1478
2011-09-01,-0.4836
2011-09-02,-4.1495
2011-09-06,1.092
2011-09-07,6.0957
2011-09-08,-1.1273
2011-09-09,-3.0894
2011-09-12,-1.2524
2011-09-13,-1.2683
2011-09-14,2.608
2011-09-15,2.6176
2011-09-16,2.329
2011-09-19,-0.6503
2011-09-20,0.5455
2011-09-21,-2.6763
2011-09-22,-4.0877
2011-09-23,-0.5037
2011-09-26,3.31
2011-09-27,1.47
2011-09-28,-2.8975
2011-09-29,1.645
2011-09-30,-4.1776
2011-10-03,0.0
2011-10-04,4.0063
2011-10-05,5.7779
2011-10-06,2.7847
2011-10-07,-5.5228
2011-10-10,14.1176
2011-10-11,2.5773
2011-10-12,0.4083
2011-10-13,-0.6256
2011-10-14,1.9201000000000001
2011-10-17,-4.9722
2011-10-18,3.9324
2011-10-19,-0.5629
2011-10-20,-0.4088
2011-10-21,2.6208
2011-10-24,7.0154
2011-10-25,-2.2714
2011-10-26,2.5007
2011-10-27,5.7692
2011-10-28,-0.8955
2011-10-31,-4.0252
2011-11-01,-2.9672
2011-11-02,2.9697
2011-11-03,3.084
2011-11-04,0.7479
2011-11-07,-0.1925
2011-11-08,1.3498999999999999
2011-11-09,-6.143
2011-11-10,-1.5638999999999998
2011-11-11,0.1765
2011-11-14,-1.116
2011-11-15,-7.5735
2011-11-16,-2.153
2011-11-17,-5.8785
2011-11-18,-7.746
2011-11-21,-5.711
2011-11-22,-0.722
2011-11-23,-3.2727
2011-11-25,-1.6707999999999998
2011-11-28,3.6534
2011-11-29,-2.6639
2011-11-30,5.1368
2011-12-01,0.841
2011-12-02,5.4408
2011-12-05,3.2768
2011-12-06,0.8753
2011-12-07,0.1808
2011-12-08,0.2887
2011-12-09,3.0946
2011-12-12,0.4887
2011-12-13,-23.584600000000002
2011-12-14,-4.1364
2011-12-15,-1.7069999999999999
2011-12-16,-8.8278
2011-12-19,1.4815
2011-12-20,0.4171
2011-12-21,-8.3593
2011-12-22,0.6232
2011-12-23,-1.3514
2011-12-27,3.9384
2011-12-28,-2.7457000000000003
2011-12-29,0.9034
2011-12-30,0.3917
2012-01-03,0.4459
2012-01-04,-4.273
2012-01-05,7.4203
2012-01-06,2.4285
2012-01-09,-1.7913999999999999
2012-01-10,3.5408
2012-01-11,0.9326
2012-01-12,-1.2833999999999999
2012-01-13,4.9402
2012-01-17,2.4281
2012-01-18,-0.0968
2012-01-19,2.615
2012-01-20,-0.1416
2012-01-23,0.3308
2012-01-24,1.7428
2012-01-25,2.5
2012-01-26,1.4905
2012-01-27,1.7356
2012-01-30,-2.6247
2012-01-31,0.584
2012-02-01,3.1264
2012-02-02,-2.2521
2012-02-03,2.9242
2012-02-06,7.9638
2012-02-07,-3.5088
2012-02-08,-5.4959
2012-02-09,-1.749
2012-02-10,-4.1389
2012-02-13,2.1356
2012-02-14,0.2273
2012-02-15,-1.7687
2012-02-16,1.0619
2012-02-17,-1.005
2012-02-21,-0.6922
2012-02-22,0.3717
2012-02-23,2.8241
2012-02-24,2.4764
2012-02-27,-0.0439
2012-02-28,-2.4615
2012-02-29,-2.8391
2012-03-01,-0.1855
2012-03-02,-1.7193
2012-03-05,0.9456
2012-03-06,-2.3419
2012-03-07,0.7194
2012-03-08,3.9524
2012-03-09,6.3674
2012-03-12,-6.3738
2012-03-13,2.3459
2012-03-14,3.5056000000000003
2012-03-15,4.1685
2012-03-16,5.0855
2012-03-19,2.3403
2012-03-20,-0.7752
2012-03-21,-0.5859
2012-03-22,-3.0648
2012-03-23,-0.6486
2012-03-26,4.4879999999999995
2012-03-27,-2.5770999999999997
2012-03-28,-4.6091999999999995
2012-03-29,1.3866
2012-03-30,-2.0721
2012-04-02,3.5125
2012-04-03,-2.9027
2012-04-04,0.2105
2012-04-05,-0.6303
2012-04-09,-2.4101
2012-04-10,-1.3865
2012-04-11,3.5149
2012-04-12,4.4992
2012-04-13,-4.3867
2012-04-16,1.062
2012-04-17,3.0685000000000002
2012-04-18,-2.2023
2012-04-19,0.1668
2012-04-20,-1.9567
2012-04-23,-1.6136
2012-04-24,3.1075
2012-04-25,1.0046
2012-04-26,9.0344
2012-04-27,-3.1927
