ticker,GTE US Equity
2006-04-10,-5.3763
2006-04-11,2.7273
2006-04-12,0.0
2006-04-13,1.1062
2006-04-17,9.628
2006-04-18,-6.7864
2006-04-19,0.6424
2006-04-20,-2.3404
2006-04-21,0.0
2006-04-24,-1.7429000000000001
2006-04-25,-3.5477
2006-04-26,-0.9195
2006-04-27,3.2483
2006-04-28,1.1236
2006-05-01,4.4444
2006-05-02,1.7021
2006-05-03,-5.6485
2006-05-04,-2.2173
2006-05-05,-0.2268
2006-05-08,1.1364
2006-05-09,-2.2472
2006-05-10,-1.6092
2006-05-11,-3.271
2006-05-12,-7.7295
2006-05-15,-3.1414
2006-05-16,14.8649
2006-05-17,-4.7059
2006-05-18,-3.2099
2006-05-19,-1.0204
2006-05-22,-4.8969000000000005
2006-05-23,-1.084
2006-05-24,-2.1918
2006-05-25,-1.9607999999999999
2006-05-26,0.5714
2006-05-30,2.2727
2006-05-31,0.0
2006-06-01,-3.8889
2006-06-02,1.7341
2006-06-05,-1.9886
2006-06-06,-2.8986
2006-06-07,2.9851
2006-06-08,-5.7971
2006-06-09,-0.6154
2006-06-12,2.7864
2006-06-13,-9.6386
2006-06-14,2.0
2006-06-15,6.5359
2006-06-16,4.2945
2006-06-19,0.0
2006-06-20,-5.8824
2006-06-21,-7.5
2006-06-22,3.0405
2006-06-23,4.5902
2006-06-26,-1.5674000000000001
2006-06-27,0.0
2006-06-28,0.3185
2006-06-29,1.5873
2006-06-30,3.125
2006-07-03,4.8485
2006-07-05,1.1561
2006-07-06,-2.5714
2006-07-07,7.6246
2006-07-10,-4.6322
2006-07-11,-0.2857
2006-07-12,-1.7191999999999998
2006-07-13,-0.8746
2006-07-14,-7.3529
2006-07-17,-3.1746
2006-07-18,-7.541
2006-07-19,0.0
2006-07-20,8.156
2006-07-21,-3.2787
2006-07-24,5.4237
2006-07-25,1.2862
2006-07-26,-0.3175
2006-07-27,-2.8662
2006-07-28,-1.6393
2006-07-31,-1.6667
2006-08-01,-4.4068
2006-08-02,1.0638
2006-08-03,2.4561
2006-08-04,18.1507
2006-08-07,-3.4783
2006-08-08,4.5045
2006-08-09,-4.3103
2006-08-10,-2.4024
2006-08-11,-1.5385
2006-08-14,3.125
2006-08-15,-6.0606
2006-08-16,-3.871
2006-08-17,-0.6711
2006-08-18,-2.7027
2006-08-21,-1.0417
2006-08-22,7.0175
2006-08-23,-3.2787
2006-08-24,-3.3898
2006-08-25,-1.7544
2006-08-28,-1.0714
2006-08-29,2.8881
2006-08-30,2.4561
2006-08-31,1.0274
2006-09-01,-6.7797
2006-09-05,0.2295
2006-09-06,-13.6528
2006-09-07,-3.3613
2006-09-08,-1.7391
2006-09-11,-13.7168
2006-09-12,-1.2821
2006-09-13,-6.4935
2006-09-14,-9.4444
2006-09-15,-0.3067
2006-09-18,-1.5385
2006-09-19,-1.875
2006-09-20,0.6369
2006-09-21,-0.6329
2006-09-22,-1.9108
2006-09-25,-4.5455
2006-09-26,7.483
2006-09-27,1.8987
2006-09-28,4.9689
2006-09-29,-2.3669000000000002
2006-10-02,-2.4242
2006-10-03,-8.0745
2006-10-04,-3.3784
2006-10-05,-4.8951
2006-10-06,-7.3529
2006-10-09,9.5238
2006-10-10,-2.8986
2006-10-11,-6.7164
2006-10-12,-3.2
2006-10-13,-9.0909
2006-10-16,18.1818
2006-10-17,19.2308
2006-10-18,0.6452
2006-10-19,6.7308
2006-10-20,2.1021
2006-10-23,-11.7647
2006-10-24,-0.6667
2006-10-25,4.0268
2006-10-26,7.7419
2006-10-27,4.7904
2006-10-30,-2.8571
2006-10-31,0.0
2006-11-01,-4.1176
2006-11-02,-7.9755
2006-11-03,-6.6667
2006-11-06,-3.5714
2006-11-07,-3.7037
2006-11-08,-2.3077
2006-11-09,-5.5118
2006-11-10,15.8333
2006-11-13,-6.4748
2006-11-14,-1.5385
2006-11-15,6.25
2006-11-16,-4.4118
2006-11-17,-3.0769
2006-11-20,7.1429
2006-11-21,-3.7037
2006-11-22,-2.3077
2006-11-24,-0.7874
2006-11-27,-3.9683
2006-11-28,3.3058
2006-11-29,-5.6
2006-11-30,9.322
2006-12-01,0.7752
2006-12-04,3.8462
2006-12-05,-5.1852
2006-12-06,1.5625
2006-12-07,-6.1538
2006-12-08,-3.2787
2006-12-11,2.5423999999999998
2006-12-12,-1.6529
2006-12-13,-1.6806999999999999
2006-12-14,1.7094
2006-12-15,-0.8403
2006-12-18,-0.8475
2006-12-19,0.8547
2006-12-20,0.8475
2006-12-21,-0.8403
2006-12-22,0.0
2006-12-26,-1.6949
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,2.5862
2007-01-03,-3.3613
2007-01-04,0.0
2007-01-05,-3.4783
2007-01-08,-2.7027
2007-01-09,-5.5556
2007-01-10,0.0
2007-01-11,-8.8235
2007-01-12,5.3763
2007-01-16,48.9796
2007-01-17,-9.589
2007-01-18,-4.5455
2007-01-19,8.7302
2007-01-22,4.3796
2007-01-23,6.993
2007-01-24,-5.2288
2007-01-25,3.4483
2007-01-26,0.6667
2007-01-29,0.0
2007-01-30,-0.6623
2007-01-31,-2.0
2007-02-01,0.0
2007-02-02,-0.6803
2007-02-05,3.4247
2007-02-06,2.649
2007-02-07,-3.2258
2007-02-08,0.0
2007-02-09,-1.3333
2007-02-12,-2.027
2007-02-13,-0.6897
2007-02-14,-1.3889
2007-02-15,-9.1549
2007-02-16,-3.876
2007-02-20,-3.2258
2007-02-21,-3.75
2007-02-22,9.9567
2007-02-23,8.2677
2007-02-26,1.0909
2007-02-27,-2.8777
2007-02-28,0.0
2007-03-01,-5.1852
2007-03-02,1.5625
2007-03-05,3.8462
2007-03-06,-3.7037
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,1.5385
2007-03-12,4.5455
2007-03-13,2.8986
2007-03-14,-2.1127
2007-03-15,1.4388
2007-03-16,-6.383
2007-03-19,1.5152
2007-03-20,2.9851
2007-03-21,2.1739
2007-03-22,13.4752
2007-03-23,-1.25
2007-03-26,-5.0633
2007-03-27,-0.6667
2007-03-28,-1.3423
2007-03-29,-4.7619
2007-03-30,-7.1429
2007-04-02,-0.7692
2007-04-03,-0.7752
2007-04-04,0.0
2007-04-05,3.125
2007-04-09,-1.5152
2007-04-10,-3.0769
2007-04-11,-3.9683
2007-04-12,0.0
2007-04-13,-1.6529
2007-04-16,-0.8403
2007-04-17,0.0
2007-04-18,-4.2373
2007-04-19,0.885
2007-04-20,6.1404
2007-04-23,-3.3058
2007-04-24,-4.2735
2007-04-25,2.6786
2007-04-26,0.8696
2007-04-27,-1.7241
2007-04-30,-3.5088
2007-05-01,-8.1818
2007-05-02,8.9109
2007-05-03,0.9091
2007-05-04,-0.9009
2007-05-07,12.7273
2007-05-08,10.4839
2007-05-09,-0.7299
2007-05-10,0.7353
2007-05-11,4.3796
2007-05-14,0.6993
2007-05-15,-16.6667
2007-05-16,-5.8333
2007-05-17,-2.6549
2007-05-18,4.5455
2007-05-21,1.5977999999999999
2007-05-22,-4.9963
2007-05-23,2.7027
2007-05-24,-1.7544
2007-05-25,-5.3571
2007-05-29,11.3208
2007-05-30,-8.4746
2007-05-31,3.7037
2007-06-01,0.8929
2007-06-04,-2.6549
2007-06-05,0.0
2007-06-06,-1.8182
2007-06-07,0.0
2007-06-08,-8.3333
2007-06-11,-5.0505
2007-06-12,5.3191
2007-06-13,1.0101
2007-06-14,3.0
2007-06-15,2.9126
2007-06-18,2.8302
2007-06-19,0.9174
2007-06-20,24.5455
2007-06-21,-1.4599
2007-06-22,7.037
2007-06-25,0.346
2007-06-26,-8.2759
2007-06-27,-2.2556
2007-06-28,6.1538
2007-06-29,2.8986
2007-07-02,-2.8169
2007-07-03,-0.7246
2007-07-05,-2.1898
2007-07-06,-1.4925
2007-07-09,6.0606
2007-07-10,2.8571
2007-07-11,-0.6944
2007-07-12,0.0
2007-07-13,1.3986
2007-07-16,0.0
2007-07-17,-2.069
2007-07-18,7.0423
2007-07-19,7.8947
2007-07-20,0.0
2007-07-23,2.439
2007-07-24,-1.7856999999999998
2007-07-25,1.2121
2007-07-26,-1.7964
2007-07-27,12.8049
2007-07-30,-7.027
2007-07-31,8.7209
2007-08-01,0.5348
2007-08-02,-0.5319
2007-08-03,6.4171
2007-08-06,-4.5226
2007-08-07,9.473700000000001
2007-08-08,-4.8077
2007-08-09,-5.5556
2007-08-10,1.6042999999999998
2007-08-13,-7.8947
2007-08-14,-12.5714
2007-08-15,1.9607999999999999
2007-08-16,-12.1795
2007-08-17,2.1898
2007-08-20,1.4285999999999999
2007-08-21,0.0
2007-08-22,2.1127
2007-08-23,0.0
2007-08-24,3.4483
2007-08-27,3.3333
2007-08-28,3.2258
2007-08-29,3.75
2007-08-30,1.8072
2007-08-31,1.7751000000000001
2007-09-04,-9.3023
2007-09-05,-3.8462
2007-09-06,2.6667
2007-09-07,-5.1948
2007-09-10,-4.7945
2007-09-11,5.036
2007-09-12,1.3699
2007-09-13,-1.3514
2007-09-14,-0.6849
2007-09-17,-1.3793
2007-09-18,0.6993
2007-09-19,0.6944
2007-09-20,-1.3793
2007-09-21,-3.4965
2007-09-24,-1.4493
2007-09-25,0.7353
2007-09-26,-1.4599
2007-09-27,16.2963
2007-09-28,1.9108
2007-10-01,0.0
2007-10-02,-5.0
2007-10-03,-5.2632
2007-10-04,-0.6944
2007-10-05,3.4965
2007-10-08,1.3514
2007-10-09,8.0
2007-10-10,-0.6173
2007-10-11,-0.6211
2007-10-12,0.625
2007-10-15,2.4845
2007-10-16,3.6364
2007-10-17,-0.2924
2007-10-18,0.8798
2007-10-19,1.7442
2007-10-22,0.5714
2007-10-23,-1.1364
2007-10-24,0.0
2007-10-25,-1.1494
2007-10-26,-5.814
2007-10-29,1.8519
2007-10-30,1.8182
2007-10-31,-0.5952
2007-11-01,-1.1976
2007-11-02,3.0303
2007-11-05,8.8235
2007-11-06,-0.5405
2007-11-07,1.087
2007-11-08,-5.914
2007-11-09,0.0
2007-11-12,-2.2857
2007-11-13,0.5848
2007-11-14,2.3256
2007-11-15,0.0
2007-11-16,0.5682
2007-11-19,-1.6949
2007-11-20,14.3678
2007-11-21,-4.5226
2007-11-23,-2.6316
2007-11-26,2.7027
2007-11-27,-2.6316
2007-11-28,-2.1622
2007-11-29,1.6575
2007-11-30,4.8913
2007-12-03,2.5907
2007-12-04,-4.0404
2007-12-05,-2.6316
2007-12-06,3.2432
2007-12-07,-1.0471
2007-12-10,3.1746
2007-12-11,1.5385
2007-12-12,2.5253
2007-12-13,-1.4778
2007-12-14,3.5
2007-12-17,3.3816
2007-12-18,-2.8037
2007-12-19,2.4038
2007-12-20,-1.4085
2007-12-21,1.9048
2007-12-24,2.8037
2007-12-26,6.8182
2007-12-27,3.8298
2007-12-28,6.1475
2007-12-31,1.1583
2008-01-02,-3.4351
2008-01-03,-1.1858
2008-01-04,6.0
2008-01-07,5.6604
2008-01-08,-4.6429
2008-01-09,1.1236
2008-01-10,4.4491
2008-01-11,10.988
2008-01-14,-0.9585
2008-01-15,-6.7742
2008-01-16,-3.4602
2008-01-17,-0.7168
2008-01-18,-3.2491
2008-01-22,2.2388
2008-01-23,-8.0292
2008-01-24,10.3175
2008-01-25,3.2374
2008-01-28,-2.439
2008-01-29,-1.0714
2008-01-30,-0.722
2008-01-31,1.0909
2008-02-01,0.7194
2008-02-04,3.2143
2008-02-05,4.4983
2008-02-06,-0.6623
2008-02-07,0.0
2008-02-08,-3.3333
2008-02-11,4.8276
2008-02-12,0.3289
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,1.6393
2008-02-19,3.2258
2008-02-20,4.6875
2008-02-21,-5.3731
2008-02-22,4.1009
2008-02-25,7.5758
2008-02-26,3.9436999999999998
2008-02-27,-1.626
2008-02-28,6.3361
2008-02-29,-1.8135
2008-03-03,-5.277
2008-03-04,-2.7855
2008-03-05,-2.0057
2008-03-06,2.0468
2008-03-07,0.2865
2008-03-10,2.2857
2008-03-11,-0.838
2008-03-12,11.2676
2008-03-13,6.7089
2008-03-14,-7.3547
2008-03-17,-4.4814
2008-03-18,-0.5362
2008-03-19,-5.6604
2008-03-20,-1.7143000000000002
2008-03-24,5.2326
2008-03-25,-1.3812
2008-03-26,0.5602
2008-03-27,-2.507
2008-03-28,-0.5714
2008-03-31,-4.5977
2008-04-01,1.2048
2008-04-02,4.4643
2008-04-03,5.4131
2008-04-04,6.4865
2008-04-07,2.2843
2008-04-08,-3.9702
2008-04-09,0.7752
2008-04-10,10.0
2008-04-11,-0.9324
2008-04-14,-8.4706
2008-04-15,7.7120999999999995
2008-04-16,-5.7279
2008-04-17,1.7722
2008-04-18,0.7463
2008-04-21,0.7407
2008-04-22,1.7157
2008-04-23,2.4096
2008-04-24,-0.4706
2008-04-25,1.182
2008-04-28,7.9439
2008-04-29,0.8658
2008-04-30,-3.4335
2008-05-01,-1.7778
2008-05-02,4.9774
2008-05-05,0.0
2008-05-06,7.9391
2008-05-07,7.2204
2008-05-08,1.1173
2008-05-09,1.105
2008-05-12,-4.7359
2008-05-13,3.8241
2008-05-14,4.4199
2008-05-15,3.5273
2008-05-16,0.5622
2008-05-19,0.7962
2008-05-20,6.0504
2008-05-21,4.5959
2008-05-22,-2.4242
2008-05-23,-9.6273
2008-05-27,2.2337
2008-05-28,-0.8403
2008-05-29,-3.7288
2008-05-30,1.9365999999999999
2008-06-02,3.1088
2008-06-03,-0.335
2008-06-04,-0.1681
2008-06-05,2.0202
2008-06-06,0.165
2008-06-09,7.084
2008-06-10,1.2308
2008-06-11,4.5593
2008-06-12,1.7442
2008-06-13,0.1429
2008-06-16,8.4165
2008-06-17,1.9737
2008-06-18,6.4516
2008-06-19,-6.0606
2008-06-20,-3.871
2008-06-23,0.0
2008-06-24,-2.6846
2008-06-25,-3.1724
2008-06-26,8.2621
2008-06-27,8.5526
2008-06-30,-3.3939
2008-07-01,-0.5019
2008-07-02,-8.1967
2008-07-03,-3.8462
2008-07-07,-1.1429
2008-07-08,-3.3237
2008-07-09,-2.6906
2008-07-10,9.063
2008-07-11,0.4225
2008-07-14,-0.9818
2008-07-15,-4.1076
2008-07-16,-9.6012
2008-07-17,-4.085
2008-07-18,-0.3407
2008-07-21,13.1624
2008-07-22,-1.8127
2008-07-23,-9.2308
2008-07-24,-2.8814
2008-07-25,0.349
2008-07-28,-3.1304
2008-07-29,-8.9767
2008-07-30,4.7337
2008-07-31,-4.5198
2008-08-01,-2.3669000000000002
2008-08-04,-8.8889
2008-08-05,-6.6519
2008-08-06,19.2399
2008-08-07,3.1873
2008-08-08,-0.3861
2008-08-11,-6.9767
2008-08-12,-4.1667
2008-08-13,3.9130000000000003
2008-08-14,-2.3013
2008-08-15,-5.1392
2008-08-18,-3.6117
2008-08-19,1.6393
2008-08-20,2.0737
2008-08-21,6.5463000000000005
2008-08-22,-2.3305
2008-08-25,-1.3014999999999999
2008-08-26,4.3956
2008-08-27,5.0526
2008-08-28,0.0
2008-08-29,-1.8035999999999999
2008-09-02,-11.2245
2008-09-03,-5.2874
2008-09-04,-0.2427
2008-09-05,8.2725
2008-09-08,-1.1236
2008-09-09,-11.5909
2008-09-10,1.5424
2008-09-11,-0.2532
2008-09-12,4.3147
2008-09-15,-14.1119
2008-09-16,-2.5496
2008-09-17,4.6512
2008-09-18,23.0556
2008-09-19,6.9977
2008-09-22,-1.6878
2008-09-23,-11.588
2008-09-24,2.9126
2008-09-25,0.4717
2008-09-26,-2.1127
2008-09-29,-23.9808
2008-09-30,17.0347
2008-10-01,-0.5391
2008-10-02,-12.1951
2008-10-03,-3.3951000000000002
2008-10-06,-10.5431
2008-10-07,-6.0714
2008-10-08,-9.8859
2008-10-09,-13.0802
2008-10-10,23.7864
2008-10-13,7.451
2008-10-14,-9.1241
2008-10-15,-21.2851
2008-10-16,20.9184
2008-10-17,-2.1097
2008-10-20,5.6034
2008-10-21,-1.2245
2008-10-22,-10.7438
2008-10-23,4.1667
2008-10-24,-5.7778
2008-10-27,-10.8491
2008-10-28,11.1111
2008-10-29,8.0952
2008-10-30,3.5242
2008-10-31,7.6596
2008-11-03,-11.8577
2008-11-04,21.9731
2008-11-05,-14.7059
2008-11-06,-9.4828
2008-11-07,8.5714
2008-11-10,6.1404
2008-11-11,-9.0909
2008-11-12,-7.2727
2008-11-13,14.2157
2008-11-14,-6.867
2008-11-17,38.2488
2008-11-18,8.3333
2008-11-19,-12.3077
2008-11-20,-23.5088
2008-11-21,6.8807
2008-11-24,6.0086
2008-11-25,-8.9069
2008-11-26,0.8889
2008-11-28,20.2643
2008-12-01,-18.315
2008-12-02,6.2780000000000005
2008-12-03,-6.7511
2008-12-04,-2.2624
2008-12-05,2.7778
2008-12-08,6.3063
2008-12-09,-6.7797
2008-12-10,12.7273
2008-12-11,0.8065
2008-12-12,20.0
2008-12-15,-16.3333
2008-12-16,6.7729
2008-12-17,-2.6119
2008-12-18,-2.2989
2008-12-19,10.9804
2008-12-22,-5.6537
2008-12-23,-4.8689
2008-12-24,2.3622
2008-12-26,3.8462
2008-12-29,-2.963
2008-12-30,-2.2901
2008-12-31,9.375
2009-01-02,3.5714
2009-01-05,5.8621
2009-01-06,2.2801
2009-01-07,-9.5541
2009-01-08,4.9296
2009-01-09,-4.698
2009-01-12,-3.8731999999999998
2009-01-13,5.4945
2009-01-14,-7.9861
2009-01-15,4.9056999999999995
2009-01-16,-0.3597
2009-01-20,-10.8303
2009-01-21,5.668
2009-01-22,-1.1494
2009-01-23,0.7752
2009-01-26,5.3846
2009-01-27,-1.8248
2009-01-28,4.461
2009-01-29,0.0
2009-01-30,0.7117
2009-02-02,-0.3534
2009-02-03,10.6383
2009-02-04,-0.3205
2009-02-05,3.2154
2009-02-06,9.0343
2009-02-09,-12.5714
2009-02-10,-11.4379
2009-02-11,1.476
2009-02-12,0.7273
2009-02-13,3.6101
2009-02-17,-11.4983
2009-02-18,-4.3307
2009-02-19,4.9383
2009-02-20,-12.1569
2009-02-23,-3.125
2009-02-24,4.1475
2009-02-25,-3.5398
2009-02-26,8.2569
2009-02-27,-1.6949
2009-03-02,-11.2069
2009-03-03,4.3689
2009-03-04,10.2326
2009-03-05,-5.4852
2009-03-06,2.2321
2009-03-09,3.9301
2009-03-10,7.1429
2009-03-11,-3.9215999999999998
2009-03-12,9.3878
2009-03-13,-4.4776
2009-03-16,3.9063
2009-03-17,7.1429
2009-03-18,-0.3509
2009-03-19,2.8169
2009-03-20,-10.6164
2009-03-23,14.5594
2009-03-24,-3.01
2009-03-25,-1.7241
2009-03-26,4.2105
2009-03-27,-10.7744
2009-03-30,-4.1509
2009-03-31,-1.1811
2009-04-01,7.1713000000000005
2009-04-02,6.6914
2009-04-03,0.6969
2009-04-06,-3.1142
2009-04-07,-3.9286
2009-04-08,4.461
2009-04-09,-6.0498
2009-04-13,-3.4091
2009-04-14,-4.7059
2009-04-15,5.7613
2009-04-16,1.1673
2009-04-17,-0.7692
2009-04-20,-10.4651
2009-04-21,6.4935
2009-04-22,-4.065
2009-04-23,3.8136
2009-04-24,4.0816
2009-04-27,-6.6667
2009-04-28,0.0
2009-04-29,1.6806999999999999
2009-04-30,2.4793
2009-05-01,0.4032
2009-05-04,7.6305
2009-05-05,-2.9851
2009-05-06,3.4615
2009-05-07,0.0
2009-05-08,0.7435
2009-05-11,-0.738
2009-05-12,-3.3457
2009-05-13,-6.9231
2009-05-14,1.6529
2009-05-15,1.2195
2009-05-18,9.6386
2009-05-19,-4.7619
2009-05-20,3.0769
2009-05-21,-2.6119
2009-05-22,1.9157
2009-05-26,5.2632
2009-05-27,0.0
2009-05-28,0.7143
2009-05-29,7.8014
2009-06-01,3.6184
2009-06-02,2.2222
2009-06-03,-8.3851
2009-06-04,8.8136
2009-06-05,1.8692
2009-06-08,-3.6696999999999997
2009-06-09,1.9048
2009-06-10,2.8037
2009-06-11,1.8182
2009-06-12,4.4643
2009-06-15,-1.9943
2009-06-16,-0.8721
2009-06-17,-1.4663
2009-06-18,1.4881
2009-06-19,-0.2933
2009-06-22,-8.5294
2009-06-23,-1.6077
2009-06-24,2.2876
2009-06-25,3.8339
2009-06-26,7.6923
2009-06-29,-1.1429
2009-06-30,-0.289
2009-07-01,-0.2899
2009-07-02,-0.8721
2009-07-06,-7.9179
2009-07-07,-3.8217
2009-07-08,-3.3113
2009-07-09,2.0548
2009-07-10,2.349
2009-07-13,8.1967
2009-07-14,1.5152
2009-07-15,6.8657
2009-07-16,1.1173
2009-07-17,3.3149
2009-07-20,2.9412000000000003
2009-07-21,-0.5195
2009-07-22,-2.6109999999999998
2009-07-23,2.9491
2009-07-24,-0.5208
2009-07-27,-0.7853
2009-07-28,-2.6385
2009-07-29,-5.6911000000000005
2009-07-30,4.8850999999999996
2009-07-31,1.6438000000000001
2009-08-03,4.3126999999999995
2009-08-04,-0.5168
2009-08-05,-0.5195
2009-08-06,-1.0444
2009-08-07,1.847
2009-08-10,-2.5907
2009-08-11,-3.4574
2009-08-12,6.0606
2009-08-13,1.2987
2009-08-14,-3.5897
2009-08-17,-2.6596
2009-08-18,2.459
2009-08-19,4.8
2009-08-20,-1.0178
2009-08-21,2.8278
2009-08-24,1.75
2009-08-25,-0.4914
2009-08-26,1.9752999999999998
2009-08-27,0.7264
2009-08-28,-0.2404
2009-08-31,-3.6145
2009-09-01,-3.25
2009-09-02,-0.7752
2009-09-03,0.7813
2009-09-04,2.8424
2009-09-08,-0.7538
2009-09-09,-0.7595
2009-09-10,3.8265000000000002
2009-09-11,-0.4914
2009-09-14,-1.9752999999999998
2009-09-15,2.0151
2009-09-16,3.7037
2009-09-17,1.4285999999999999
2009-09-18,-0.2347
2009-09-21,-2.8235
2009-09-22,2.9055999999999997
2009-09-23,-0.4706
2009-09-24,-1.182
2009-09-25,-2.1531000000000002
2009-09-28,2.6895
2009-09-29,-0.2381
2009-09-30,-0.716
2009-10-01,-4.0865
2009-10-02,3.5088
2009-10-05,1.2107
2009-10-06,3.8278
2009-10-07,-2.5346
2009-10-08,2.6005000000000003
2009-10-09,1.1521
2009-10-12,-1.8223
2009-10-13,7.1926
2009-10-14,5.8442
2009-10-15,-1.227
2009-10-16,-0.8282
2009-10-19,2.2965
2009-10-20,-0.8163
2009-10-21,3.9095
2009-10-22,6.3366
2009-10-23,-0.5587
2009-10-26,-3.1835
2009-10-27,1.5474
2009-10-28,-4.381
2009-10-29,2.3904
2009-10-30,-7.393
2009-11-02,2.521
2009-11-03,0.8197
2009-11-04,-0.2033
2009-11-05,2.2403
2009-11-06,-4.1833
2009-11-09,6.4449
2009-11-10,0.3906
2009-11-11,5.642
2009-11-12,-1.4733
2009-11-13,1.1215
2009-11-16,0.0
2009-11-17,1.4787
2009-11-18,4.5537
2009-11-19,-0.3484
2009-11-20,-2.0979
2009-11-23,3.0357
2009-11-24,-0.3466
2009-11-25,1.3913
2009-11-27,-2.5728999999999997
2009-11-30,0.5282
2009-12-01,4.9037
2009-12-02,-1.1686
2009-12-03,-3.8851
2009-12-04,5.2724
2009-12-07,-0.8347
2009-12-08,-3.7037
2009-12-09,-1.7483
2009-12-10,1.2456
2009-12-11,-0.1757
2009-12-14,5.1056
2009-12-15,0.5025
2009-12-16,-1.8333
2009-12-17,-0.6791
2009-12-18,0.1709
2009-12-21,-1.0239
2009-12-22,-1.0345
2009-12-23,0.1742
2009-12-24,0.0
2009-12-28,3.3043
2009-12-29,-2.0202
2009-12-30,-0.8591
2009-12-31,-0.6932
2010-01-04,6.1082
2010-01-05,-0.9868
2010-01-06,-7.309
2010-01-07,0.3584
2010-01-08,-0.3571
2010-01-11,-0.8961
2010-01-12,-1.9891999999999999
2010-01-13,-0.5535
2010-01-14,-1.8553
2010-01-15,-3.2136
2010-01-19,2.1484
2010-01-20,-2.6769
2010-01-21,-3.9293
2010-01-22,-0.2045
2010-01-25,4.5082
2010-01-26,-2.3529
2010-01-27,-0.2008
2010-01-28,-2.4145
2010-01-29,0.8247
2010-02-01,0.6135
2010-02-02,-0.4065
2010-02-03,-1.0204
2010-02-04,-3.5052
2010-02-05,2.5641
2010-02-08,2.7083
2010-02-09,2.4341
2010-02-10,0.9901
2010-02-11,5.2941
2010-02-12,0.0
2010-02-16,4.2831
2010-02-17,-5.0
2010-02-18,0.188
2010-02-19,1.5009000000000001
2010-02-22,1.1091
2010-02-23,-4.5704
2010-02-24,5.1724
2010-02-25,0.3643
2010-02-26,-0.363
2010-03-01,7.4681
2010-03-02,0.339
2010-03-03,-0.3378
2010-03-04,-0.1695
2010-03-05,1.6978
2010-03-08,-1.0017
2010-03-09,-0.5059
2010-03-10,0.8475
2010-03-11,-0.8403
2010-03-12,0.8475
2010-03-15,-1.8487
2010-03-16,-0.8562
2010-03-17,3.1088
2010-03-18,-1.8425
2010-03-19,-4.6075
2010-03-22,-2.6834
2010-03-23,5.6985
2010-03-24,-1.2174
2010-03-25,0.5282
2010-03-26,2.2767
2010-03-29,1.3699
2010-03-30,-0.1689
2010-03-31,-0.1692
2010-04-01,1.3559
2010-04-05,5.3512
2010-04-06,-1.1111
2010-04-07,-0.8026
2010-04-08,-1.9417
2010-04-09,-1.6502
2010-04-12,1.3423
2010-04-13,1.3245
2010-04-14,5.5556
2010-04-15,2.7864
2010-04-16,-5.5723
2010-04-19,-1.1164
