ticker,DOX US Equity
2000-05-23,5.1557
2000-05-24,-4.5965
2000-05-25,2.4625
2000-05-26,-0.9404
2000-05-30,5.6962
2000-05-31,-1.0977999999999999
2000-06-01,3.5318
2000-06-02,3.7037
2000-06-05,-0.3759
2000-06-06,4.9056999999999995
2000-06-07,-1.4388
2000-06-08,5.4745
2000-06-09,3.7197
2000-06-12,-1.5847
2000-06-13,0.339
2000-06-14,0.0
2000-06-15,0.5912
2000-06-16,0.7557
2000-06-19,3.6667
2000-06-20,0.2412
2000-06-21,2.1652
2000-06-22,-1.8838
2000-06-23,-6.5600000000000005
2000-06-26,1.3699
2000-06-27,2.2804
2000-06-28,1.569
2000-06-29,-1.9512
2000-06-30,1.8242
2000-07-03,0.6515
2000-07-05,-5.5016
2000-07-06,3.0822
2000-07-07,0.3322
2000-07-10,1.0762
2000-07-11,-0.5733
2000-07-12,5.7661
2000-07-13,2.4922
2000-07-14,3.2675
2000-07-17,2.1339
2000-07-18,-2.0173
2000-07-19,-11.4706
2000-07-20,1.3289
2000-07-21,-1.2295
2000-07-24,2.5726
2000-07-25,-0.3236
2000-07-26,0.8929
2000-07-27,-1.4481
2000-07-28,-6.3673
2000-07-31,-6.2772
2000-08-01,0.6512
2000-08-02,3.7893
2000-08-03,-0.8905
2000-08-04,-1.3477000000000001
2000-08-07,1.275
2000-08-08,-7.8237
2000-08-09,-6.0488
2000-08-10,3.9459999999999997
2000-08-11,2.0979
2000-08-14,0.8806
2000-08-15,0.8729
2000-08-16,7.3077
2000-08-17,1.6129
2000-08-18,1.3228
2000-08-21,-0.087
2000-08-22,-3.223
2000-08-23,-1.3501
2000-08-24,-2.281
2000-08-25,-2.4276
2000-08-28,3.3493
2000-08-29,-2.2222
2000-08-30,4.1667
2000-08-31,3.9091
2000-09-01,-0.0875
2000-09-05,1.3135
2000-09-06,-4.408
2000-09-07,-1.085
2000-09-08,-0.9141
2000-09-11,-2.952
2000-09-12,2.8517
2000-09-13,-1.4787
2000-09-14,4.6904
2000-09-15,-0.7168
2000-09-18,-1.8051
2000-09-19,-0.0919
2000-09-20,-1.3799000000000001
2000-09-21,-2.6119
2000-09-22,-2.2989
2000-09-25,-5.7843
2000-09-26,3.642
2000-09-27,3.1124
2000-09-28,-2.5316
2000-09-29,-0.2997
2000-10-02,0.1002
2000-10-03,-0.4004
2000-10-04,-2.1106
2000-10-05,1.6427
2000-10-06,-1.3131
2000-10-09,2.5589
2000-10-10,-2.2954
2000-10-11,-4.4944
2000-10-12,-4.8128
2000-10-13,4.9437999999999995
2000-10-16,0.2141
2000-10-17,-0.2137
2000-10-18,-4.6039
2000-10-19,8.4175
2000-10-20,7.6605
2000-10-23,1.3462
2000-10-24,-0.6641
2000-10-25,-4.489
2000-10-26,5.1
2000-10-27,0.8563
2000-10-30,-3.6792
2000-10-31,1.5671
2000-11-01,-1.9285999999999999
2000-11-02,5.3097
2000-11-03,4.2017
2000-11-06,2.509
2000-11-07,2.0979
2000-11-08,-2.8253
2000-11-09,-9.0749
2000-11-10,0.0
2000-11-13,-5.6202
2000-11-14,7.8029
2000-11-15,2.8571
2000-11-16,-4.3519
2000-11-17,-0.0968
2000-11-20,-5.4264
2000-11-21,-6.4549
2000-11-22,-0.5476
2000-11-24,4.6256
2000-11-27,1.8947
2000-11-28,-2.2727
2000-11-29,-6.1311
2000-11-30,-2.4775
2000-12-01,4.0416
2000-12-04,-6.3263
2000-12-05,11.6114
2000-12-06,-2.4416
2000-12-07,-1.4146
2000-12-08,5.0773
2000-12-11,7.3529
2000-12-12,-1.9569
2000-12-13,-2.495
2000-12-14,1.9447
2000-12-15,-2.9116
2000-12-18,-2.7921
2000-12-19,3.617
2000-12-20,-9.7536
2000-12-21,4.2093
2000-12-22,3.9301
2000-12-26,1.5756000000000001
2000-12-27,6.3082
2000-12-28,4.6693
2000-12-29,-1.487
2001-01-02,-6.3208
2001-01-03,4.3303
2001-01-04,1.9304999999999999
2001-01-05,-1.5152
2001-01-08,-4.6154
2001-01-09,1.6129
2001-01-10,3.5714
2001-01-11,8.3333
2001-01-12,1.3263
2001-01-16,4.014
2001-01-17,-0.755
2001-01-18,3.8039
2001-01-19,1.4658
2001-01-22,-5.618
2001-01-23,4.7619
2001-01-24,-2.5974
2001-01-25,3.5833
2001-01-26,2.1722
2001-01-29,-2.9920999999999998
2001-01-30,0.5195
2001-01-31,1.1757
2001-02-01,0.5619
2001-02-02,-1.7143000000000002
2001-02-05,-1.4858
2001-02-06,-2.9508
2001-02-07,-2.0946
2001-02-08,1.5873
2001-02-09,-5.5707
2001-02-12,-1.295
2001-02-13,-1.7347000000000001
2001-02-14,3.1153
2001-02-15,3.5822000000000003
2001-02-16,-5.5556
2001-02-20,-7.0147
2001-02-21,-0.8382
2001-02-22,1.5470000000000002
2001-02-23,2.246
2001-02-26,2.9339
2001-02-27,-3.0891
2001-02-28,0.1078
2001-03-01,4.3686
2001-03-02,0.0737
2001-03-05,-1.3255
2001-03-06,-0.2985
2001-03-07,2.0808
2001-03-08,-1.5985
2001-03-09,-3.1297
2001-03-12,-6.9231
2001-03-13,2.2314
2001-03-14,-4.7373
2001-03-15,-6.2118
2001-03-16,-3.9088000000000003
2001-03-19,6.8738
2001-03-20,-2.9074999999999998
2001-03-21,-7.441
2001-03-22,-6.3725
2001-03-23,5.1309
2001-03-26,-2.3904
2001-03-27,2.2653
2001-03-28,-8.202
2001-03-29,2.0652
2001-03-30,2.0234
2001-04-02,-1.357
2001-04-03,-6.1164
2001-04-04,-5.4328
2001-04-05,8.2241
2001-04-06,-5.0661
2001-04-09,1.9954
2001-04-10,8.2348
2001-04-11,0.9878
2001-04-12,0.7284
2001-04-16,-1.343
2001-04-17,7.2251
2001-04-18,10.1758
2001-04-19,3.0846
2001-04-20,-5.0043
2001-04-23,-3.1499
2001-04-24,-0.5607
2001-04-25,3.3835
2001-04-26,0.7273
2001-04-27,3.0686
2001-04-30,3.1524
2001-05-01,3.056
2001-05-02,-1.4498
2001-05-03,1.5547
2001-05-04,2.0576
2001-05-07,-1.6129
2001-05-08,1.3115
2001-05-09,-2.9126
2001-05-10,1.5
2001-05-11,0.6568
2001-05-14,-0.0816
2001-05-15,-0.6367
2001-05-16,2.6947
2001-05-17,0.8
2001-05-18,4.8413
2001-05-21,-1.9832999999999998
2001-05-22,2.0235
2001-05-23,-2.4981
2001-05-24,-2.8882
2001-05-25,-0.5437
2001-05-29,-3.0547
2001-05-30,-0.4975
2001-05-31,3.0
2001-06-01,1.3592
2001-06-04,3.0492
2001-06-05,1.3323
2001-06-06,0.5504
2001-06-07,0.6842
2001-06-08,-1.2383
2001-06-11,-1.4526
2001-06-12,-2.0946
2001-06-13,-2.3772
2001-06-14,-7.1266
2001-06-15,0.0
2001-06-18,0.0699
2001-06-19,-1.048
2001-06-20,-2.9126
2001-06-21,1.6
2001-06-22,3.257
2001-06-25,-4.2461
2001-06-26,-2.8054
2001-06-27,-1.1173
2001-06-28,6.8738
2001-06-29,-5.1101
2001-07-02,1.4856
2001-07-03,-2.5618
2001-07-05,-3.7934
2001-07-06,-3.6892
2001-07-09,2.27
2001-07-10,-2.497
2001-07-11,-11.9919
2001-07-12,0.4619
2001-07-13,-2.5286999999999997
2001-07-16,-1.0849
2001-07-17,2.6228
2001-07-18,-6.8309
2001-07-19,-0.4489
2001-07-20,-2.5551
2001-07-23,-2.3136
2001-07-24,-0.7895
2001-07-25,11.4324
2001-07-26,14.0205
2001-07-27,-4.3841
2001-07-30,-2.1179
2001-07-31,0.5354
2001-08-01,-1.3091
2001-08-02,3.0576
2001-08-03,-1.0253
2001-08-06,0.6171
2001-08-07,-0.1752
2001-08-08,-2.348
2001-08-09,-1.1461000000000001
2001-08-10,-4.6373999999999995
2001-08-13,2.6936999999999998
2001-08-14,-3.5515
2001-08-15,0.2407
2001-08-16,-5.1621
2001-08-17,-4.3038
2001-08-20,-0.6614
2001-08-21,0.5326
2001-08-22,-0.6623
2001-08-23,-0.2933
2001-08-24,7.0607
2001-08-27,0.9243
2001-08-28,-0.7921
2001-08-29,-1.5968
2001-08-30,-4.1582
2001-08-31,1.3228
2001-09-04,-3.6554
2001-09-05,-3.252
2001-09-06,-8.9356
2001-09-07,-5.1369
2001-09-10,2.6265
2001-09-17,-7.5829
2001-09-18,0.1368
2001-09-19,-2.6972
2001-09-20,-1.0526
2001-09-21,-2.4823
2001-09-24,7.0909
2001-09-25,4.2105
2001-09-26,-8.7977
2001-09-27,-3.7871
2001-09-28,-1.0397
2001-10-01,-8.03
2001-10-02,3.0192
2001-10-03,-1.9802
2001-10-04,10.101
2001-10-05,3.6696999999999997
2001-10-08,0.0354
2001-10-09,-5.8033
2001-10-10,5.1841
2001-10-11,6.25
2001-10-12,-3.4622
2001-10-15,1.9499
2001-10-16,-0.1025
2001-10-17,-5.641
2001-10-18,-0.471
2001-10-19,-1.0921
2001-10-22,-0.0736
2001-10-23,2.3573
2001-10-24,6.1533
2001-10-25,-1.0508
2001-10-26,-2.5351
2001-10-29,-3.4798
2001-10-30,-3.496
2001-10-31,-1.4717
2001-11-01,3.4087
2001-11-02,-1.3333
2001-11-05,4.1667
2001-11-06,0.7207
2001-11-07,1.9678
2001-11-08,-0.4211
2001-11-09,-2.2199
2001-11-12,-4.3243
2001-11-13,6.8927
2001-11-14,1.8323
2001-11-15,4.8443000000000005
2001-11-16,9.934
2001-11-19,1.471
2001-11-20,-1.4793
2001-11-21,-3.6637
2001-11-23,0.9975
2001-11-26,7.2531
2001-11-27,-0.1727
2001-11-28,-1.7296
2001-11-29,0.3813
2001-11-30,-3.3606
2001-12-03,-2.9634
2001-12-04,4.0199
2001-12-05,3.3853
2001-12-06,1.8256000000000001
2001-12-07,-3.9556
2001-12-10,-3.437
2001-12-11,1.5649
2001-12-12,-2.2659000000000002
2001-12-13,1.2365
2001-12-14,-5.313
2001-12-17,3.1925
2001-12-18,-2.3438
2001-12-19,2.4
2001-12-20,-1.0937999999999999
2001-12-21,0.7899
2001-12-24,0.3135
2001-12-26,0.9375
2001-12-27,2.4458
2001-12-28,2.871
2001-12-31,-0.2056
2002-01-02,0.5299
2002-01-03,5.6223
2002-01-04,3.6041
2002-01-07,3.6928
2002-01-08,0.671
2002-01-09,-0.7947
2002-01-10,-4.5736
2002-01-11,-2.2475
2002-01-14,-1.385
2002-01-15,-0.2809
2002-01-16,-5.6338
2002-01-17,2.5373
2002-01-18,-3.2023
2002-01-22,-1.9548999999999999
2002-01-23,11.3497
2002-01-24,1.8457
2002-01-25,0.3516
2002-01-28,-1.6173
2002-01-29,-1.4795
2002-01-30,0.9733
2002-01-31,-0.1652
2002-02-01,1.7931
2002-02-04,-9.7561
2002-02-05,-8.8589
2002-02-06,-1.318
2002-02-07,1.0017
2002-02-08,8.0992
2002-02-11,1.2232
2002-02-12,-3.1722
2002-02-13,-1.1856
2002-02-14,5.3679
2002-02-15,-1.7081
2002-02-19,-3.2012
2002-02-20,-0.252
2002-02-21,-5.5573
2002-02-22,-3.7111
2002-02-25,5.4861
2002-02-26,0.1975
2002-02-27,-2.1682
2002-02-28,-5.1377
2002-03-01,-7.0796
2002-03-04,4.1905
2002-03-05,3.2907
2002-03-06,0.531
2002-03-07,-1.5493000000000001
2002-03-08,6.867
2002-03-11,-1.004
2002-03-12,-2.0622
2002-03-13,-8.1809
2002-03-14,-0.9398
2002-03-15,-1.3283
2002-03-18,-0.8846
2002-03-19,-5.3163
2002-03-20,5.3279
2002-03-21,1.9455
2002-03-22,-3.626
2002-03-25,-0.3168
2002-03-26,1.5892
2002-03-27,4.1064
2002-03-28,0.1127
2002-04-01,-4.4653
2002-04-02,-5.4988
2002-04-03,2.2028
2002-04-04,-5.49
2002-04-05,-3.1842
2002-04-08,-1.7778
2002-04-09,1.81
2002-04-10,-3.2
2002-04-11,-4.9587
2002-04-12,2.4154999999999998
2002-04-15,4.9528
2002-04-16,11.1461
2002-04-17,-2.9519
2002-04-18,-0.8333
2002-04-19,1.4706000000000001
2002-04-22,-4.8861
2002-04-23,-2.9168
2002-04-24,0.5381
2002-04-25,-5.2632
2002-04-26,-3.484
2002-04-29,1.9512
2002-04-30,3.9713000000000003
2002-05-01,-1.1505
2002-05-02,-4.6555
2002-05-03,-3.6621
2002-05-06,-8.515
2002-05-07,-0.277
2002-05-08,-1.4444
2002-05-09,-4.4532
2002-05-10,-1.2389000000000001
2002-05-13,3.3453
2002-05-14,3.1792
2002-05-15,-0.1681
2002-05-16,0.4489
2002-05-17,5.6425
2002-05-20,4.0719
2002-05-21,0.6098
2002-05-22,-7.3232
2002-05-23,-3.4877000000000002
2002-05-24,0.5082
2002-05-28,0.5618
2002-05-29,-0.5587
2002-05-30,5.618
2002-05-31,-1.0638
2002-06-03,-4.3011
2002-06-04,2.8651999999999997
2002-06-05,-0.9285
2002-06-06,-1.8192
2002-06-07,-3.6496
2002-06-10,-1.2238
2002-06-11,-0.295
2002-06-12,-3.787
2002-06-13,0.123
2002-06-14,-1.0442
2002-06-17,3.5382
2002-06-18,-5.2758
2002-06-19,-6.2658
2002-06-20,-1.688
2002-06-21,-40.9341
2002-06-24,-16.860500000000002
2002-06-25,2.0979
2002-06-26,0.9589
2002-06-27,-0.9498
2002-06-28,3.4247
2002-07-01,-1.1921
2002-07-02,0.8043
2002-07-03,5.0532
2002-07-05,4.8101
2002-07-08,1.4493
2002-07-09,-7.1429
2002-07-10,-1.4102999999999999
2002-07-11,11.4434
2002-07-12,-0.2334
2002-07-15,1.0526
2002-07-16,-0.2315
2002-07-17,-2.6682
2002-07-18,-4.5292
2002-07-19,-6.1174
2002-07-22,-0.266
2002-07-23,-7.7333
2002-07-24,4.7688
2002-07-25,-1.5171999999999999
2002-07-26,-0.5602
2002-07-29,2.8169
2002-07-30,1.3699
2002-07-31,-0.6757
2002-08-01,5.4422
2002-08-02,2.0645
2002-08-05,0.5057
2002-08-06,-1.0063
2002-08-07,2.4142
2002-08-08,-0.3722
2002-08-09,1.4944
2002-08-12,-2.0859
2002-08-13,-1.8797000000000001
2002-08-14,2.0434
2002-08-15,1.3767
2002-08-16,0.8642
2002-08-19,3.4272
2002-08-20,3.787
2002-08-21,4.333
2002-08-22,-2.1858
2002-08-23,-3.2402
2002-08-26,-2.3095
2002-08-27,-4.2553
2002-08-28,-1.2346
2002-08-29,-3.25
2002-08-30,-0.646
2002-09-03,-3.251
2002-09-04,-3.0914
2002-09-05,-5.6865
2002-09-06,0.2941
2002-09-09,4.5455
2002-09-10,1.8233000000000001
2002-09-11,6.0606
2002-09-12,-4.6753
2002-09-13,-1.4986
2002-09-16,-0.4149
2002-09-17,-2.3611
2002-09-18,0.0
2002-09-19,-2.8449999999999998
2002-09-20,2.1962
2002-09-23,-3.2951
2002-09-24,-1.1852
2002-09-25,5.3972999999999995
2002-09-26,-3.9829
2002-09-27,-5.037
2002-09-30,-0.156
2002-10-01,2.3437
2002-10-02,-6.1068999999999996
2002-10-03,2.439
2002-10-04,-0.1587
2002-10-07,-5.4054
2002-10-08,5.042
2002-10-09,0.64
2002-10-10,-0.6359
2002-10-11,2.4
2002-10-14,1.25
2002-10-15,3.3951000000000002
2002-10-16,-5.2239
2002-10-17,2.2047
2002-10-18,7.8582
2002-10-21,6.8571
2002-10-22,-4.4118
2002-10-23,-2.5175
2002-10-24,2.5825
2002-10-25,-2.0979
2002-10-28,-2.7143
2002-10-29,-0.8811
2002-10-30,5.3333
2002-10-31,-1.8284
2002-11-01,5.3009
2002-11-04,5.3061
2002-11-05,8.2687
2002-11-06,1.1933
2002-11-07,3.7736
2002-11-08,-2.8409
2002-11-11,-2.5731
2002-11-12,1.5606
2002-11-13,-0.2364
2002-11-14,12.5592
2002-11-15,11.0526
2002-11-18,1.4218
2002-11-19,-3.3645
2002-11-20,7.3501
2002-11-21,2.5225
2002-11-22,1.3181
2002-11-25,2.7754
2002-11-26,-1.7722
2002-11-27,-0.0859
2002-11-29,-1.1178
2002-12-02,0.0
2002-12-03,-5.0435
2002-12-04,-4.7619
2002-12-05,-1.4423
2002-12-06,-0.4878
2002-12-09,-1.8627
2002-12-10,4.0959
2002-12-11,-3.3589
2002-12-12,-1.9861
2002-12-13,1.4184
2002-12-16,3.1968
2002-12-17,5.5179
2002-12-18,-4.3119
2002-12-19,-2.2052
2002-12-20,1.7647
2002-12-23,0.9634
2002-12-24,-2.4809
2002-12-26,0.2935
2002-12-27,-1.2683
2002-12-30,-1.4822
2002-12-31,-1.5045
2003-01-02,6.721
2003-01-03,1.2405
2003-01-06,3.6757999999999997
2003-01-07,-0.3636
2003-01-08,-2.1898
2003-01-09,6.8097
2003-01-10,13.0131
2003-01-13,3.4776
2003-01-14,0.0747
2003-01-15,0.6716
2003-01-16,-2.4463
2003-01-17,-3.0395
2003-01-21,1.8809
2003-01-22,-1.1538
2003-01-23,5.0584
2003-01-24,-3.1852
2003-01-27,-2.3718
2003-01-28,1.8809
2003-01-29,0.0769
2003-01-30,-2.3059
2003-01-31,2.203
2003-02-03,0.7698
2003-02-04,-4.7364
2003-02-05,-1.6840000000000002
2003-02-06,-0.6525
2003-02-07,-1.642
2003-02-10,1.0017
2003-02-11,1.5702
2003-02-12,-2.441
2003-02-13,-2.1685
2003-02-14,0.9378
2003-02-18,6.4189
2003-02-19,-1.9841
2003-02-20,3.2389
2003-02-21,-1.4118
2003-02-24,-1.7502
2003-02-25,1.6194
2003-02-26,3.1873
2003-02-27,1.9304999999999999
2003-02-28,-0.5303
2003-03-03,1.6756
2003-03-04,-4.8689
2003-03-05,-1.3386
2003-03-06,1.0375
2003-03-07,-1.8167
2003-03-10,-2.2526
2003-03-11,-3.4568
2003-03-12,0.1705
2003-03-13,13.617
2003-03-14,-1.4981
2003-03-17,2.6616
2003-03-18,-0.8889
2003-03-19,0.1495
2003-03-20,-0.7463
2003-03-21,1.5038
2003-03-24,-6.2963000000000005
2003-03-25,5.9289
2003-03-26,-2.4627
2003-03-27,-0.5356
2003-03-28,4.2308
2003-03-31,-1.9926
2003-04-01,-0.0753
2003-04-02,4.2954
2003-04-03,-0.6503
2003-04-04,-0.3636
2003-04-07,0.438
2003-04-08,-0.436
2003-04-09,-2.8467000000000002
2003-04-10,3.0804
2003-04-11,-0.1458
2003-04-14,0.9489
2003-04-15,4.4107
2003-04-16,14.9584
2003-04-17,2.0482
2003-04-21,1.5939
2003-04-22,0.6973
2003-04-23,-1.7888
2003-04-24,-0.9401
2003-04-25,-1.4235
2003-04-28,3.911
2003-04-29,2.4899
2003-04-30,-0.226
2003-05-01,1.9819
2003-05-02,2.1655
2003-05-05,-0.8152
2003-05-06,-1.0959
2003-05-07,-0.277
2003-05-08,-2.2222
2003-05-09,-0.5682
2003-05-12,1.2570999999999999
2003-05-13,-0.395
2003-05-14,2.2663
2003-05-15,2.5484999999999998
2003-05-16,0.7563
2003-05-19,-3.8606
2003-05-20,-0.8924
2003-05-21,1.2943
2003-05-22,0.0
2003-05-23,1.3889
2003-05-27,2.1918
2003-05-28,0.5362
2003-05-29,1.8133
2003-05-30,2.2001
2003-06-02,1.3839000000000001
2003-06-03,-0.1517
2003-06-04,8.1013
2003-06-05,1.7799
2003-06-06,-0.4602
2003-06-09,-3.6523
2003-06-10,4.1267
2003-06-11,1.8433000000000002
2003-06-12,7.3756
2003-06-13,0.4635
2003-06-16,-0.6711
2003-06-17,2.1115
2003-06-18,0.2068
2003-06-19,-0.908
2003-06-20,0.0833
2003-06-23,1.7894
2003-06-24,0.6541
2003-06-25,-0.2437
2003-06-26,-0.3664
2003-06-27,-0.8582
2003-06-30,-1.0717
2003-07-01,0.375
2003-07-02,3.6945
2003-07-03,-0.9207
2003-07-07,3.3939
2003-07-08,1.9148
2003-07-09,1.2652999999999999
2003-07-10,-1.5524
2003-07-11,-0.6154
2003-07-14,2.1672
2003-07-15,2.0833
2003-07-16,-4.6382
2003-07-17,-7.0428
2003-07-18,2.6789
2003-07-21,-2.9352
2003-07-22,2.268
2003-07-23,2.6694
2003-07-24,-14.2
2003-07-25,2.6107
2003-07-28,-0.6815
2003-07-29,-7.3651
2003-07-30,4.6914
2003-07-31,-3.8679
2003-08-01,-1.9627
2003-08-04,-3.9039
2003-08-05,0.5208
2003-08-06,2.487
2003-08-07,0.1011
2003-08-08,-1.0101
2003-08-11,2.449
2003-08-12,3.0876
2003-08-13,2.8986
2003-08-14,-3.0516
2003-08-15,0.7748
2003-08-18,-1.2494
2003-08-19,-3.2117
2003-08-20,0.2514
2003-08-21,1.1535
2003-08-22,2.231
2003-08-25,-1.5518999999999998
2003-08-26,2.4631
2003-08-27,2.5
2003-08-28,2.9081
2003-08-29,2.0055
2003-09-02,2.0554
2003-09-03,0.7881
2003-09-04,-2.8236
2003-09-05,-2.3245
2003-09-08,-2.9291
2003-09-09,-0.4243
2003-09-10,-7.197
2003-09-11,4.6429
2003-09-12,-1.2677
2003-09-15,3.7037
2003-09-16,0.1429
2003-09-17,1.0461
2003-09-18,-0.2353
2003-09-19,0.7547
2003-09-22,-3.7921
2003-09-23,2.2384
2003-09-24,-6.9491
2003-09-25,-0.1535
2003-09-26,-2.6127000000000002
2003-09-29,1.0521
2003-09-30,-2.1343
2003-10-01,2.1809
2003-10-02,-0.8329
2003-10-03,4.1995000000000005
2003-10-06,-1.1083
2003-10-07,-0.6113
2003-10-08,-1.4352
2003-10-09,2.8081
2003-10-10,-0.8599
2003-10-13,1.3265
2003-10-14,7.2508
2003-10-15,-0.939
2003-10-16,-1.327
2003-10-17,-3.3622
2003-10-20,0.1988
2003-10-21,0.0496
2003-10-22,-2.1814999999999998
2003-10-23,-1.3685
2003-10-24,-0.3083
2003-10-27,-0.9278
2003-10-28,6.1394
2003-10-29,2.3529
2003-10-30,-0.1437
2003-10-31,2.9257
2003-11-03,-1.6775
2003-11-04,0.4739
2003-11-05,4.717
2003-11-06,11.036
2003-11-07,1.9473
2003-11-10,-0.5173
2003-11-11,-1.0
2003-11-12,2.9495
2003-11-13,-3.1397
2003-11-14,-3.1605
2003-11-17,-1.9247
2003-11-18,-1.2799
2003-11-19,-0.0432
2003-11-20,-2.594
2003-11-21,1.1096
2003-11-24,6.892
2003-11-25,-1.4374
2003-11-26,0.875
2003-11-28,3.3457
2003-12-01,4.0767
2003-12-02,-1.4209
2003-12-03,0.3116
2003-12-04,-2.1359
2003-12-05,0.9921
2003-12-08,0.0
2003-12-09,-1.7682
2003-12-10,-0.12
2003-12-11,2.8434
2003-12-12,2.0249
2003-12-15,-3.5496
2003-12-16,-12.9402
2003-12-17,1.2727
2003-12-18,4.7576
2003-12-19,-3.7704
2003-12-22,1.6474
2003-12-23,-0.5694
2003-12-24,0.4405
2003-12-26,-1.3596
2003-12-29,3.6905
2003-12-30,-3.8165
2003-12-31,0.2229
2004-01-02,-0.3114
2004-01-05,5.5332
2004-01-06,4.6512
2004-01-07,3.798
2004-01-08,3.6201
2004-01-09,-1.3524
2004-01-12,-2.4372
2004-01-13,-1.4442
2004-01-14,-1.3860999999999999
2004-01-15,3.6145
2004-01-16,-0.2713
2004-01-20,3.9254
2004-01-21,-5.086
2004-01-22,11.9779
2004-01-23,3.7298
2004-01-26,-0.5427
2004-01-27,-4.8431
2004-01-28,-0.5018
2004-01-29,0.8646
2004-01-30,1.3214000000000001
2004-02-02,1.6214
2004-02-03,0.9365
2004-02-04,-1.9931
2004-02-05,1.4376
2004-02-06,0.242
2004-02-09,0.6552
2004-02-10,-1.3018
2004-02-11,-1.076
2004-02-12,-0.1754
2004-02-13,-1.2302
2004-02-17,2.4911
2004-02-18,-0.3472
2004-02-19,-1.7422
2004-02-20,-1.5603
2004-02-23,-2.7738
2004-02-24,2.8159
2004-02-25,0.5405
2004-02-26,0.1792
2004-02-27,-0.2504
2004-03-01,0.4304
2004-03-02,2.8929
2004-03-03,-1.7008
2004-03-04,0.9534
2004-03-05,-2.5533
2004-03-08,-3.051
2004-03-09,0.037
2004-03-10,0.2591
2004-03-11,-2.3256
2004-03-12,0.7181
2004-03-15,-1.5009000000000001
2004-03-16,4.3048
2004-03-17,2.0818
2004-03-18,-0.7513
2004-03-19,-1.5862
2004-03-22,-4.0659
2004-03-23,2.4819
2004-03-24,-1.7139
2004-03-25,3.6012
2004-03-26,-0.1098
2004-03-29,0.696
2004-03-30,0.0
2004-03-31,1.0913
2004-04-01,1.5833
2004-04-02,2.4088
2004-04-05,-0.2421
2004-04-06,0.2774
2004-04-07,-0.5533
2004-04-08,-0.2086
2004-04-12,0.7317
2004-04-13,-0.7264
2004-04-14,-0.6969
2004-04-15,-1.193
2004-04-16,1.2784
2004-04-19,-1.0519
2004-04-20,-1.3820000000000001
2004-04-21,1.5091999999999999
2004-04-22,4.177
2004-04-23,1.9367999999999999
2004-04-26,-1.9667
2004-04-27,-0.9861
2004-04-28,-3.022
2004-04-29,-3.3286
2004-04-30,-2.7473
2004-05-03,0.565
2004-05-04,4.1199
2004-05-05,2.9137
2004-05-06,-0.9088
2004-05-07,-0.1058
2004-05-10,-1.6596
2004-05-11,0.7181
2004-05-12,-1.533
2004-05-13,-10.1014
2004-05-14,-0.4027
2004-05-17,-1.1322
2004-05-18,1.9632
2004-05-19,1.6846999999999999
2004-05-20,0.0789
2004-05-21,-1.4584
