ticker,RRTS US Equity
2010-10-01,1.107
2010-10-04,-1.8248
2010-10-05,0.2788
2010-10-06,-3.0584
2010-10-07,2.2945
2010-10-08,3.6449
2010-10-11,1.8936
2010-10-12,0.2655
2010-10-13,5.6487
2010-10-14,-1.086
2010-10-15,1.7736
2010-10-18,0.166
2010-10-19,-0.9114
2010-10-20,0.0836
2010-10-21,-0.4177
2010-10-22,1.1745
2010-10-25,0.2488
2010-10-26,-0.1654
2010-10-27,-0.2486
2010-10-28,-0.4983
2010-10-29,0.1669
2010-11-01,-0.5833
2010-11-02,0.6706
2010-11-03,5.5786999999999995
2010-11-04,2.1293
2010-11-05,-0.1544
2010-11-08,0.1547
2010-11-09,-0.5405
2010-11-10,0.3882
2010-11-11,0.1547
2010-11-12,-0.0772
2010-11-15,0.3864
2010-11-16,0.0
2010-11-17,-0.2309
2010-11-18,1.3889
2010-11-19,-0.3044
2010-11-22,-0.229
2010-11-23,-0.5356
2010-11-24,0.9231
2010-11-26,-0.2287
2010-11-29,-0.9167
2010-11-30,-2.2359
2010-12-01,2.0505
2010-12-02,0.2318
2010-12-03,2.0817
2010-12-06,1.2085
2010-12-07,0.2239
2010-12-08,0.6701
2010-12-09,-0.4438
2010-12-10,-0.2972
2010-12-13,-1.1177
2010-12-14,1.9593
2010-12-15,4.2129
2010-12-16,0.922
2010-12-17,-0.2811
2010-12-20,0.7752
2010-12-21,0.4895
2010-12-22,-0.5567
2010-12-23,0.07
2010-12-27,3.2867
2010-12-28,-2.2343
2010-12-29,-1.108
2010-12-30,-0.5602
2010-12-31,1.831
2011-01-03,-0.899
2011-01-04,-1.3259
2011-01-05,-0.4243
2011-01-06,-0.7102
2011-01-07,-1.9313
2011-01-10,-0.1459
2011-01-11,-1.1687
2011-01-12,1.3304
2011-01-13,-0.1459
2011-01-14,1.534
2011-01-18,-0.5755
2011-01-19,-1.9537
2011-01-20,-1.6974
2011-01-21,-1.1261
2011-01-24,2.6576
2011-01-25,-1.3314
2011-01-26,3.6732
2011-01-27,-1.1569
2011-01-28,-2.6334999999999997
2011-01-31,1.2021
2011-02-01,6.6815
2011-02-02,-2.714
2011-02-03,-0.0715
2011-02-04,0.7874
2011-02-07,1.8466
2011-02-08,-0.7671
2011-02-09,-2.6704
2011-02-10,-3.8266999999999998
2011-02-11,1.0511
2011-02-14,0.8915
2011-02-15,-3.3872999999999998
2011-02-16,8.9177
2011-02-17,1.3996
2011-02-18,-2.6915
2011-02-22,-0.8511
2011-02-23,-1.3591
2011-02-24,1.1602999999999999
2011-02-25,1.4337
2011-02-28,-0.424
2011-03-01,-0.4968
2011-03-02,1.4264999999999999
2011-03-03,3.3755
2011-03-04,0.5442
2011-03-07,-2.1651
2011-03-08,1.7288999999999999
2011-03-09,0.4079
2011-03-10,-2.0311
2011-03-11,0.2073
2011-03-14,0.2069
2011-03-15,-0.4818
2011-03-16,-0.1383
2011-03-17,0.4155
2011-03-18,2.0
2011-03-21,1.1494
2011-03-22,-1.6042999999999998
2011-03-23,-0.6793
2011-03-24,0.684
2011-03-25,1.4946
2011-03-28,-1.071
2011-03-29,0.1353
2011-03-30,1.2162
2011-03-31,0.1335
2011-04-01,1.2667
2011-04-04,-2.5675
2011-04-05,0.3378
2011-04-06,-0.404
2011-04-07,-0.0676
2011-04-08,-1.7591
2011-04-11,0.0
2011-04-12,-0.6887
2011-04-13,-0.0693
2011-04-14,-0.694
2011-04-15,-0.6289
2011-04-18,-3.4459
2011-04-19,0.7283
2011-04-20,1.4461
2011-04-21,0.4989
2011-04-25,-1.1348
2011-04-26,-2.5825
2011-04-27,1.3991
2011-04-28,1.6703000000000001
2011-04-29,0.6429
2011-05-02,-0.8517
2011-05-03,-1.7894999999999999
2011-05-04,-2.9154999999999998
2011-05-05,8.6336
2011-05-06,3.5936
2011-05-09,-0.3336
2011-05-10,1.5394999999999999
2011-05-11,-1.8457
2011-05-12,0.9402
2011-05-13,0.3327
2011-05-16,-2.1883
2011-05-17,-1.4915
2011-05-18,3.1659
2011-05-19,1.5344
2011-05-20,-1.0512
2011-05-23,-1.1288
2011-05-24,-0.8731
2011-05-25,1.2873
2011-05-26,-1.3378
2011-05-27,1.6949
2011-05-31,0.0
2011-06-01,-0.3333
2011-06-02,0.9365
2011-06-03,-3.3797
2011-06-06,-4.1152
2011-06-07,-0.5722
2011-06-08,-2.1583
2011-06-09,0.2206
2011-06-10,1.2472
2011-06-13,-1.9565000000000001
2011-06-14,3.6955
2011-06-15,-0.2851
2011-06-16,0.2859
2011-06-17,-0.2138
2011-06-20,0.6429
2011-06-21,5.039
2011-06-22,-0.5405
2011-06-23,0.1359
2011-06-24,0.6784
2011-06-27,1.2803
2011-06-28,-0.2661
2011-06-29,-0.2668
2011-06-30,0.8696
2011-07-01,0.9284
2011-07-05,-0.657
2011-07-06,3.0423
2011-07-07,3.2092
2011-07-08,0.0622
2011-07-11,0.0622
2011-07-12,1.5528
2011-07-13,-3.7309
2011-07-14,2.2872
2011-07-15,1.1801
2011-07-18,-1.0436
2011-07-19,1.6129
2011-07-20,-0.8547
2011-07-21,1.601
2011-07-22,0.303
2011-07-25,-1.0876
2011-07-26,-1.2828
2011-07-27,-1.6089
2011-07-28,-2.3899
2011-07-29,-0.5799
2011-08-01,2.1387
2011-08-02,-3.8071
2011-08-03,-1.7810000000000001
2011-08-04,-3.8281
2011-08-05,1.8855
2011-08-08,-4.7293
2011-08-09,4.2446
2011-08-10,0.2761
2011-08-11,-1.3765
2011-08-12,2.0237
2011-08-15,0.4104
2011-08-16,-2.4523
2011-08-17,-1.5363
2011-08-18,-3.8298
2011-08-19,-4.8673
2011-08-22,-0.9302
2011-08-23,6.4945
2011-08-24,9.4783
2011-08-25,0.0671
2011-08-26,1.1402
2011-08-29,2.2546
2011-08-30,-0.7134
2011-08-31,0.3266
2011-09-01,-2.2135
2011-09-02,-1.9308
2011-09-06,-4.1411999999999995
2011-09-07,4.4618
2011-09-08,1.7627000000000002
2011-09-09,-1.3324
2011-09-12,-0.2026
2011-09-13,1.9621
2011-09-14,5.2422
2011-09-15,2.2068
2011-09-16,0.5552
2011-09-19,-2.6994
2011-09-20,-3.4678
2011-09-21,-7.3155
2011-09-22,-5.9197
2011-09-23,0.6742
2011-09-26,2.9762
2011-09-27,4.0462
2011-09-28,-5.1389
2011-09-29,1.2445
2011-09-30,-0.7954
2011-10-03,-5.3936
2011-10-04,3.8521
2011-10-05,3.0415
2011-10-06,2.1598
2011-10-07,-2.9598
2011-10-10,4.9383
2011-10-11,0.4152
2011-10-12,3.1702
2011-10-13,2.2044
2011-10-14,4.183
2011-10-17,-2.0703
2011-10-18,2.3703
2011-10-19,-1.0638
2011-10-20,0.3163
2011-10-21,2.396
2011-10-24,1.3547
2011-10-25,-3.4022
2011-10-26,1.2579
2011-10-27,3.7267
2011-10-28,2.4551
2011-10-31,-2.4547
2011-11-01,-0.8987
2011-11-02,1.451
2011-11-03,-0.1788
2011-11-04,-3.5224
2011-11-07,0.0619
2011-11-08,0.2474
2011-11-09,-6.1073
2011-11-10,-0.657
2011-11-11,1.1243
2011-11-14,-0.654
2011-11-15,0.5267
2011-11-16,-2.7504999999999997
2011-11-17,-0.404
2011-11-18,0.1352
2011-11-21,-3.9163
2011-11-22,-1.546
2011-11-23,-2.2841
2011-11-25,-1.4609
2011-11-28,2.3721
2011-11-29,-0.6517
2011-11-30,3.9359
2011-12-01,-1.1219999999999999
2011-12-02,2.9787
2011-12-05,2.8926
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,-1.2718
2011-12-09,1.1525
2011-12-12,-3.1501
2011-12-13,-3.2526
2011-12-14,1.216
2011-12-15,1.6254
2011-12-16,-0.2782
2011-12-19,-2.7197
2011-12-20,1.7921
2011-12-21,1.2676
2011-12-22,0.4172
2011-12-23,0.6925
2011-12-27,-1.0316
2011-12-28,-1.8763
2011-12-29,0.4249
2011-12-30,-0.3526
2012-01-03,2.0524
2012-01-04,1.2483
2012-01-05,0.411
2012-01-06,-0.4775
2012-01-09,0.0685
2012-01-10,0.9589
2012-01-11,-0.7463
2012-01-12,0.5468
2012-01-13,-1.2237
2012-01-17,1.17
2012-01-18,2.0408
2012-01-19,0.5333
2012-01-20,0.9284
2012-01-23,-0.1971
2012-01-24,0.0658
2012-01-25,0.1316
2012-01-26,-0.2628
2012-01-27,-0.1318
2012-01-30,-0.8575
2012-01-31,0.0665
2012-02-01,1.0638
2012-02-02,4.0789
2012-02-03,1.7699
2012-02-06,-0.8075
2012-02-07,-0.6262
2012-02-08,-0.4411
2012-02-09,10.2532
2012-02-10,-0.1148
2012-02-13,-0.4023
2012-02-14,1.9619
2012-02-15,3.2824
2012-02-16,0.0
2012-02-17,-0.274
2012-02-21,-1.044
2012-02-22,-1.7768000000000002
2012-02-23,1.8655
2012-02-24,-0.6104
2012-02-27,-0.8375
2012-02-28,0.1689
2012-02-29,0.3373
2012-03-01,0.9524
2012-03-02,-2.2752
2012-03-05,-0.2271
2012-03-06,-1.2521
2012-03-07,0.4611
2012-03-08,1.9506999999999999
2012-03-09,0.6753
2012-03-12,-0.3913
2012-03-13,1.0662
2012-03-14,-0.3887
2012-03-15,1.8952
2012-03-16,-0.4376
2012-03-19,0.0
2012-03-20,-1.2637
2012-03-21,-0.6121
2012-03-22,-1.5676999999999999
2012-03-23,0.3982
2012-03-26,1.813
2012-03-27,-1.113
2012-03-28,-1.0692
2012-03-29,-0.3413
2012-03-30,-0.9703
2012-04-02,2.7666
2012-04-03,-0.4487
2012-04-04,-0.9014
2012-04-05,0.0
2012-04-09,-0.7959
2012-04-10,-3.8395
2012-04-11,4.2312
2012-04-12,0.4002
2012-04-13,-1.3098
2012-04-16,0.1154
2012-04-17,0.0576
2012-04-18,-0.4608
2012-04-19,-2.3727
2012-04-20,2.6675
2012-04-23,-1.0393
2012-04-24,-1.4002
2012-04-25,0.4142
2012-04-26,-1.4143
2012-04-27,1.315
2012-04-30,2.3599
2012-05-01,0.2882
2012-05-02,0.1149
2012-05-03,3.961
2012-05-04,0.7178
2012-05-07,-0.932
2012-05-08,-0.1107
2012-05-09,-0.831
2012-05-10,0.1676
2012-05-11,0.3904
2012-05-14,-0.2222
2012-05-15,-0.0557
2012-05-16,-0.1671
2012-05-17,-4.0737
2012-05-18,-3.1414
2012-05-21,2.5826000000000002
2012-05-22,-1.6393
2012-05-23,0.1786
2012-05-24,0.4753
2012-05-25,-1.7149999999999999
2012-05-29,-0.9025
2012-05-30,-0.3643
2012-05-31,2.3766
2012-06-01,-1.0119
2012-06-04,-1.6236000000000002
2012-06-05,-2.7506
2012-06-06,1.6341999999999999
2012-06-07,0.9895
2012-06-08,2.2658
2012-06-11,1.7365
2012-06-12,1.0594
2012-06-13,-2.2132
2012-06-14,1.9059
2012-06-15,-1.5779999999999998
2012-06-18,4.1568
2012-06-19,1.9384000000000001
2012-06-20,-1.2864
2012-06-21,-7.3654
2012-06-22,-0.9786
2012-06-25,-3.2119
2012-06-26,0.5743
2012-06-27,0.1904
2012-06-28,-0.8866
2012-06-29,7.9233
2012-07-02,-0.6513
2012-07-03,3.2777
2012-07-05,-1.558
2012-07-06,-1.1723
2012-07-09,0.2372
2012-07-10,-1.0651
2012-07-11,0.1794
2012-07-12,-0.2388
2012-07-13,2.0946
2012-07-16,1.6413
2012-07-17,-0.2307
2012-07-18,-0.0578
2012-07-19,-0.7519
2012-07-20,-0.2914
2012-07-23,-2.63
2012-07-24,-2.9412000000000003
2012-07-25,0.7421
2012-07-26,1.5960999999999999
2012-07-27,6.1027
2012-07-30,-1.5945
2012-07-31,1.0995
2012-08-01,-4.2358
2012-08-02,0.4782
2012-08-03,6.7222
2012-08-06,0.7804
2012-08-07,-0.2765
2012-08-08,-0.6656
2012-08-09,-1.1724999999999999
2012-08-10,-2.4859
2012-08-13,1.2746
2012-08-14,0.6865
2012-08-15,-0.1705
2012-08-16,3.0165
2012-08-17,-0.7182
2012-08-20,-0.1669
2012-08-21,-2.1182
2012-08-22,0.9681
2012-08-23,-2.5945
2012-08-24,-1.6792
2012-08-27,-1.5312000000000001
2012-08-28,1.4354
2012-08-29,1.7689
2012-08-30,0.1159
2012-08-31,1.1574
2012-09-04,0.4577
2012-09-05,1.3098
2012-09-06,0.3373
2012-09-07,0.3361
2012-09-10,2.7917
2012-09-11,-0.2716
2012-09-12,4.1394
2012-09-13,-1.5167000000000002
2012-09-14,0.0
2012-09-17,-2.1774
2012-09-18,-1.8458
2012-09-19,0.9956
2012-09-20,-3.5597
2012-09-21,-5.2243
2012-09-24,1.0186
2012-09-25,-3.2028
2012-09-26,-1.1029
2012-09-27,1.1152
2012-09-28,-0.8578
2012-10-01,-0.3708
2012-10-02,-1.1787
2012-10-03,2.6365
2012-10-04,3.0581
2012-10-05,-0.1187
2012-10-08,0.9507
2012-10-09,2.7663
2012-10-10,1.3746
2012-10-11,-1.0734
2012-10-12,1.0851
2012-10-15,-0.113
2012-10-16,0.5656
2012-10-17,0.5062
2012-10-18,-1.6787999999999998
2012-10-19,-2.9596
2012-10-22,0.9971
2012-10-23,1.5678999999999998
2012-10-24,0.6289
2012-10-25,-0.2841
2012-10-26,-3.6467
2012-10-31,3.0751
2012-11-01,-1.7785
2012-11-02,-1.6355
2012-11-05,-1.5439
2012-11-06,1.9903
2012-11-07,-6.4459
2012-11-08,-2.1492
2012-11-09,-0.9044
2012-11-12,12.1252
2012-11-13,-3.2558
2012-11-14,1.3221
2012-11-15,1.3049
2012-11-16,2.3419
2012-11-19,2.5744
2012-11-20,-0.6693
2012-11-21,-0.6176
2012-11-23,1.3559
2012-11-26,2.0067
2012-11-27,-1.6393
2012-11-28,0.6111
2012-11-29,0.0552
2012-11-30,-0.6071
2012-12-03,-0.6108
2012-12-04,4.4134
2012-12-05,-6.367
2012-12-06,-2.0571
2012-12-07,0.6418
2012-12-10,0.1159
2012-12-11,0.1158
2012-12-12,-1.9085999999999999
2012-12-13,-2.5354
2012-12-14,0.605
2012-12-17,1.2628
2012-12-18,0.9501
2012-12-19,0.4706
2012-12-20,0.8782
2012-12-21,0.0
2012-12-24,-0.058
2012-12-26,0.1742
2012-12-27,-0.3478
2012-12-28,0.2327
2012-12-31,5.2815
2013-01-02,1.2128
2013-01-03,-2.1242
2013-01-04,-0.3895
2013-01-07,-0.5028
2013-01-08,2.0213
2013-01-09,0.4953
2013-01-10,-0.1095
2013-01-11,-0.2193
2013-01-14,2.2527
2013-01-15,2.8479
2013-01-16,-0.3135
2013-01-17,-0.2621
2013-01-18,-1.4188
2013-01-22,1.4392
2013-01-23,-1.8392
2013-01-24,1.3919000000000001
2013-01-25,1.6895
2013-01-28,1.4538
2013-01-29,-0.9212
2013-01-30,-0.4649
2013-01-31,4.3591
2013-02-01,-1.3923
2013-02-04,-1.9163000000000001
2013-02-05,0.5656
2013-02-06,1.227
2013-02-07,9.1414
2013-02-08,2.4988
2013-02-11,-2.7991
2013-02-12,2.0437
2013-02-13,-3.4593
2013-02-14,1.5087000000000002
2013-02-15,1.0683
2013-02-19,2.1599
2013-02-20,4.6334
2013-02-21,-2.8375
2013-02-22,0.8407
2013-02-25,-3.1593
2013-02-26,0.2719
2013-02-27,1.0393
2013-02-28,1.8784
2013-03-01,-1.0975
2013-03-04,0.5326
2013-03-05,2.2958
2013-03-06,-0.0863
2013-03-07,1.0799
2013-03-08,0.3419
2013-03-11,-1.1073
2013-03-12,-1.2489
2013-03-13,1.3083
2013-03-14,0.5166
2013-03-15,0.2998
2013-03-18,-0.427
2013-03-19,0.9005
2013-03-20,0.51
2013-03-21,-1.8605
2013-03-22,-0.9048
2013-03-25,0.1739
2013-03-26,0.1736
2013-03-27,-0.2166
2013-03-28,-0.1303
2013-04-01,0.0
2013-04-02,-0.8696
2013-04-03,0.0
2013-04-04,0.8333
2013-04-05,0.1305
2013-04-08,0.5647
2013-04-09,-0.5184
2013-04-10,2.1711
2013-04-11,0.4675
2013-04-12,-0.5922
2013-04-15,-2.4681
2013-04-16,0.5672
2013-04-17,-5.0759
2013-04-18,-0.1828
2013-04-19,1.4194
2013-04-22,0.3612
2013-04-23,0.8997
2013-04-24,-0.2229
2013-04-25,1.2511
2013-04-26,0.4854
2013-04-29,-0.4831
2013-04-30,-0.662
2013-05-01,-0.9773
2013-05-02,1.5702
2013-05-03,7.0671
2013-05-06,4.538
2013-05-07,-1.3812
2013-05-08,2.1208
2013-05-09,-0.7053
2013-05-10,1.3418
2013-05-13,0.3505
2013-05-14,2.8327999999999998
2013-05-15,2.1887
2013-05-16,-0.7016
2013-05-17,1.6735
2013-05-20,-0.9876
2013-05-21,-0.2586
2013-05-22,0.0
2013-05-23,0.7037
2013-05-24,0.9195
2013-05-28,0.984
2013-05-29,-0.2887
2013-05-30,0.5067
2013-05-31,-0.2521
2013-06-03,1.8051
2013-06-04,-1.5248
2013-06-05,-2.3045999999999998
2013-06-06,-0.7372
2013-06-07,3.5277
2013-06-10,2.5108
2013-06-11,-4.2337
2013-06-12,2.1191
2013-06-13,0.9302
2013-06-14,2.8712999999999997
2013-06-17,-2.6878
2013-06-18,-0.8499
2013-06-19,-1.9643000000000002
2013-06-20,-0.5464
2013-06-21,-2.7473
2013-06-24,-0.7156
2013-06-25,2.6935000000000002
2013-06-26,1.6254
2013-06-27,1.7085
2013-06-28,-0.5004
2013-07-01,1.5805
2013-07-02,0.4597
2013-07-03,-0.3168
2013-07-05,2.4011
2013-07-08,-2.2069
2013-07-09,4.1608
2013-07-10,2.1327
2013-07-11,-1.4253
2013-07-12,0.1345
2013-07-15,0.5709
2013-07-16,-0.7346
2013-07-17,-1.0427
2013-07-18,1.3936
2013-07-19,0.4693
2013-07-22,-1.7684
2013-07-23,1.1889
2013-07-24,0.2685
2013-07-25,-0.1004
2013-07-26,1.8096999999999999
2013-07-29,-0.5596
2013-07-30,0.4965
2013-07-31,-0.4282
2013-08-01,1.7201
2013-08-02,-0.8455
2013-08-05,1.1479
2013-08-06,-1.8807
2013-08-07,-1.4870999999999999
2013-08-08,0.7716
2013-08-09,-0.8655
2013-08-12,-0.2351
2013-08-13,-6.1259
2013-08-14,-1.5417999999999998
2013-08-15,-0.9104
2013-08-16,1.8376000000000001
2013-08-19,0.2887
2013-08-20,1.0435
2013-08-21,0.6054
2013-08-22,0.0354
2013-08-23,-1.097
2013-08-26,0.3578
2013-08-27,-1.6042999999999998
2013-08-28,-0.2536
2013-08-29,0.1816
2013-08-30,-1.6679
2013-09-03,-0.7375
2013-09-04,0.2229
2013-09-05,1.7791000000000001
2013-09-06,-1.6752
2013-09-09,0.1852
2013-09-10,3.2902
2013-09-11,-1.1095
2013-09-12,-0.1086
2013-09-13,-0.3623
2013-09-16,0.1455
2013-09-17,-0.6899
2013-09-18,0.8044
2013-09-19,-0.1451
2013-09-20,-0.4722
2013-09-23,-0.4745
2013-09-24,0.22
2013-09-25,0.622
2013-09-26,1.8909
2013-09-27,-0.7138
2013-09-30,1.5097
2013-10-01,1.5935000000000001
2013-10-02,-0.1394
2013-10-03,-1.0471
2013-10-04,0.2822
2013-10-07,-2.3918
2013-10-08,-3.2793
2013-10-09,-2.6826
2013-10-10,-1.4165
2013-10-11,0.5049
2013-10-14,4.4822
2013-10-15,-1.4793
2013-10-16,1.0886
2013-10-17,1.114
2013-10-18,1.3955
2013-10-21,0.0
2013-10-22,0.5071
2013-10-23,1.9099
2013-10-24,-0.0707
2013-10-25,-1.7339
2013-10-28,0.3961
2013-10-29,0.1793
2013-10-30,-0.179
2013-10-31,-4.9498
2013-11-01,-1.8113000000000001
2013-11-04,0.8839
2013-11-05,-2.4762
2013-11-06,-3.2422
2013-11-07,-3.2701000000000002
2013-11-08,1.5859999999999999
2013-11-11,0.1643
2013-11-12,0.7793
2013-11-13,0.6512
2013-11-14,1.4153
2013-11-15,0.9569
2013-11-18,1.5798
2013-11-19,-0.4277
2013-11-20,-0.2343
2013-11-21,2.1526
2013-11-22,1.1877
2013-11-25,1.666
2013-11-26,1.1918
2013-11-27,0.7729
2013-11-29,0.0
2013-12-02,-0.5844
2013-12-03,-1.2123
2013-12-04,-1.8222
2013-12-05,1.0606
2013-12-06,-0.2624
2013-12-09,0.8268
2013-12-10,-2.9072
2013-12-11,-2.4568
2013-12-12,-0.4329
2013-12-13,0.0
2013-12-16,-0.4348
2013-12-17,-0.9131
2013-12-18,0.9215
2013-12-19,0.8337
2013-12-20,2.3622
2013-12-23,1.9231
2013-12-24,0.3019
2013-12-26,1.2039
2013-12-27,-0.0372
2013-12-30,-0.4463
2013-12-31,0.6724
2014-01-02,-1.6698
2014-01-03,0.717
2014-01-06,-1.4987
2014-01-07,1.3313
2014-01-08,4.955
2014-01-09,0.8941
2014-01-10,2.375
2014-01-13,-1.4543
2014-01-14,-0.5622
2014-01-15,-1.2367
2014-01-16,-0.3578
2014-01-17,3.5548
2014-01-21,1.387
2014-01-22,1.026
2014-01-23,-2.5728
2014-01-24,-4.1001
2014-01-27,-3.442
2014-01-28,-0.5629
2014-01-29,-1.2075
2014-01-30,0.0382
2014-01-31,0.2291
2014-02-03,-3.0095
2014-02-04,1.139
2014-02-05,-0.1942
2014-02-06,-13.1907
2014-02-07,-2.5101
2014-02-10,-2.1609
2014-02-11,2.0677
2014-02-12,3.0387
2014-02-13,1.1618
2014-02-14,3.0477
2014-02-18,-4.0291
2014-02-19,-2.1885
2014-02-20,1.0502
2014-02-21,0.5874
2014-02-24,1.6622
2014-02-25,1.5024
2014-02-26,0.0871
2014-02-27,2.3054
2014-02-28,-0.0425
2014-03-03,0.7656
2014-03-04,3.7146
2014-03-05,2.1164
2014-03-06,2.4711
2014-03-07,-1.0113
2014-03-10,-2.7504999999999997
2014-03-11,-1.7778
2014-03-12,5.1008
2014-03-13,-3.1311
2014-03-14,-0.1616
2014-03-17,-0.5261
2014-03-18,1.5053
2014-03-19,-0.1202
2014-03-20,-0.4013
2014-03-21,0.967
2014-03-24,-1.0774
2014-03-25,0.0
2014-03-26,-0.1614
2014-03-27,-0.0404
2014-03-28,0.5659
2014-03-31,1.4469
2014-04-01,1.6640000000000001
2014-04-02,1.2471
2014-04-03,-1.963
2014-04-04,-2.6698
2014-04-07,-2.2993
2014-04-08,-0.2064
2014-04-09,2.441
2014-04-10,-0.9693
2014-04-11,-2.1615
2014-04-14,2.5427
2014-04-15,0.0813
2014-04-16,1.0967
2014-04-17,0.0402
2014-04-21,2.2088
2014-04-22,-0.1965
2014-04-23,-0.4331
2014-04-24,-0.1186
2014-04-25,-3.2462
2014-04-28,0.1637
2014-04-29,1.5523
2014-04-30,-0.9252
2014-05-01,3.9383
2014-05-02,1.6406
2014-05-05,-1.6909999999999998
2014-05-06,2.7756
2014-05-07,-1.5215
2014-05-08,-1.7381
2014-05-09,-0.4324
2014-05-12,2.882
2014-05-13,-0.2686
2014-05-14,-2.2316
2014-05-15,-2.0071
2014-05-16,-0.8032
2014-05-19,0.4049
2014-05-20,-1.2903
2014-05-21,0.0408
2014-05-22,4.2058
2014-05-23,0.5878
2014-05-27,2.0257
2014-05-28,0.3055
2014-05-29,-0.3045
2014-05-30,-0.2673
2014-06-02,0.268
2014-06-03,-1.8328
2014-06-04,1.1669
2014-06-05,4.3445
2014-06-06,1.6212
2014-06-09,0.5076
2014-06-10,-0.8658
2014-06-11,-0.4731
2014-06-12,-1.1335
2014-06-13,1.4423
2014-06-16,1.3124
2014-06-17,0.6837
2014-06-18,2.3231
2014-06-19,-0.5589
2014-06-20,0.281
2014-06-23,-1.0158
2014-06-24,0.2123
2014-06-25,-1.3065
2014-06-26,-1.5742
2014-06-27,1.7812000000000001
2014-06-30,0.3571
2014-07-01,1.21
2014-07-02,-1.0197
2014-07-03,1.5274999999999999
2014-07-07,-0.2099
2014-07-08,-1.8233000000000001
2014-07-09,-1.0
2014-07-10,-1.5873
2014-07-11,-1.3563
2014-07-14,0.5946
2014-07-15,2.4751
2014-07-16,0.2884
2014-07-17,-0.9346
2014-07-18,0.4354
2014-07-21,0.0361
2014-07-22,1.9140000000000001
2014-07-23,0.3189
2014-07-24,-1.5895000000000001
2014-07-25,-2.2613
2014-07-28,-2.13
2014-07-29,-0.3752
2014-07-30,3.9548
2014-07-31,-8.913
2014-08-01,-2.5060000000000002
2014-08-04,0.5712
2014-08-05,-1.1764999999999999
2014-08-06,1.0263
2014-08-07,0.0
2014-08-08,1.3003
2014-08-11,-0.361
2014-08-12,1.9324
2014-08-13,1.0269
2014-08-14,-0.1173
2014-08-15,-1.0176
2014-08-18,1.4235
2014-08-19,0.8187
2014-08-20,-1.3534
2014-08-21,-0.8624
2014-08-22,-0.0791
2014-08-25,-0.0396
2014-08-26,-0.5542
2014-08-27,-0.4777
2014-08-28,-0.24
2014-08-29,0.9623
2014-09-02,1.0723
2014-09-03,-1.1395
2014-09-04,3.0207
2014-09-05,0.0386
2014-09-08,2.2754
2014-09-09,-2.4133
2014-09-10,1.0433
2014-09-11,-0.1147
2014-09-12,-0.5743
2014-09-15,-1.6558000000000002
2014-09-16,-0.509
2014-09-17,1.3774
2014-09-18,1.6303999999999998
2014-09-19,-1.3369
2014-09-22,-1.0453
2014-09-23,-1.252
2014-09-24,-0.317
2014-09-25,-5.6836
2014-09-26,-2.2756
