ticker,TNET US Equity
2014-08-15,-1.2821
2014-08-18,0.6669
2014-08-19,0.523
2014-08-20,-0.8325
2014-08-21,-4.7219
2014-08-22,-0.5874
2014-08-25,1.5510000000000002
2014-08-26,-1.1636
2014-08-27,0.5151
2014-08-28,-1.1347
2014-08-29,-0.7405
2014-09-02,4.364
2014-09-03,0.143
2014-09-04,-1.3205
2014-09-05,-1.4104999999999999
2014-09-08,2.201
2014-09-09,-4.4867
2014-09-10,-1.879
2014-09-11,-1.532
2014-09-12,6.8067
2014-09-15,-0.4734
2014-09-16,-1.1343
2014-09-17,0.5922
2014-09-18,0.4047
2014-09-19,-0.4031
2014-09-22,-1.3981
2014-09-23,-3.1716
2014-09-24,0.0
2014-09-25,-0.0771
2014-09-26,-1.1955
2014-09-29,-0.4684
2014-09-30,0.9804
2014-10-01,-3.301
2014-10-02,0.6024
2014-10-03,3.1537
2014-10-06,-0.8514
2014-10-07,0.039
2014-10-08,4.5259
2014-10-09,-2.9489
2014-10-10,-1.0385
2014-10-13,1.5157
2014-10-14,2.2971
2014-10-15,0.3368
2014-10-16,0.3357
2014-10-17,-1.5985
2014-10-20,1.9645000000000001
2014-10-21,-0.6669
2014-10-22,0.4103
2014-10-23,4.6805
2014-10-24,0.2484
2014-10-27,1.5575
2014-10-28,0.9411
2014-10-29,-1.8646
2014-10-30,2.8501
2014-10-31,2.3606
2014-11-03,-0.8356
2014-11-04,0.0337
2014-11-05,-0.6065
2014-11-06,-0.8136
2014-11-07,1.6745999999999999
2014-11-10,3.8319
2014-11-11,0.3237
2014-11-12,1.0326
2014-11-13,1.9163000000000001
2014-11-14,-2.0056
2014-11-17,0.3518
2014-11-18,-1.5934
2014-11-19,1.2306
2014-11-20,-1.2156
2014-11-21,0.9067
2014-11-24,3.4981
2014-11-25,-1.2713
2014-11-26,-1.3819
2014-11-28,0.828
2014-12-01,-6.4435
2014-12-02,0.1013
2014-12-03,-1.2479
2014-12-04,0.5123
2014-12-05,2.7862999999999998
2014-12-08,1.2893
2014-12-09,0.2285
2014-12-10,-2.6376
2014-12-11,1.1706
2014-12-12,-0.6281
2014-12-15,2.3619
2014-12-16,-2.5023999999999997
2014-12-17,2.5
2014-12-18,3.7398
2014-12-19,-1.2226
2014-12-22,0.476
2014-12-23,-0.6317
2014-12-24,0.4768
2014-12-26,0.2847
2014-12-29,2.8076
2014-12-30,-3.0377
2014-12-31,-1.0127
2015-01-02,-2.2379
2015-01-05,-1.7659
2015-01-06,1.5312999999999999
2015-01-07,4.918
2015-01-08,3.9688
2015-01-09,-2.3745
2015-01-12,1.2931
2015-01-13,0.2128
2015-01-14,1.9108
2015-01-15,-0.1488
2015-01-16,-0.5663
2015-01-20,0.0899
2015-01-21,-2.4558
2015-01-22,1.7501
2015-01-23,0.4828
2015-01-26,3.1832
2015-01-27,-0.5821
2015-01-28,-1.9614
2015-01-29,-0.0299
2015-01-30,-0.9259
2015-02-02,-0.0301
2015-02-03,1.8094000000000001
2015-02-04,2.7843999999999998
2015-02-05,1.4697
2015-02-06,-1.3632
2015-02-09,-0.5759
2015-02-10,1.3611
2015-02-11,0.4
2015-02-12,1.679
2015-02-13,2.1271
2015-02-17,0.137
2015-02-18,-0.9305
2015-02-19,0.663
2015-02-20,0.3293
2015-02-23,0.0274
2015-02-24,-1.0118
2015-02-25,0.3867
2015-02-26,0.8806
2015-02-27,-0.8729
2015-03-02,1.2107999999999999
2015-03-03,2.9908
2015-03-04,-10.4277
2015-03-05,-1.2378
2015-03-06,-1.3429
2015-03-09,0.726
2015-03-10,-1.2312
2015-03-11,1.0946
2015-03-12,5.8647
2015-03-13,-2.5568
2015-03-16,2.07
2015-03-17,0.8283
2015-03-18,1.3031
2015-03-19,0.5872
2015-03-20,0.7784
2015-03-23,-2.4
2015-03-24,1.2719
2015-03-25,-3.2933
2015-03-26,-0.5483
2015-03-27,2.2925
2015-03-30,-0.6241
2015-03-31,0.5709
2015-04-01,-0.2838
2015-04-02,1.9357
2015-04-06,-0.0279
2015-04-07,-0.1397
2015-04-08,3.0769
2015-04-09,-0.8684
2015-04-10,2.0257
2015-04-13,0.0
2015-04-14,-0.161
2015-04-15,-0.7525
2015-04-16,-3.791
2015-04-17,-0.0563
2015-04-20,3.3512
2015-04-21,-1.9346
2015-04-22,-1.5004
2015-04-23,-0.3103
2015-04-24,-0.3962
2015-04-27,-0.1136
2015-04-28,0.7679
2015-04-29,-1.1008
2015-04-30,-0.0571
2015-05-01,2.827
2015-05-04,1.2219
2015-05-05,-5.5418
2015-05-06,-16.4682
2015-05-07,0.765
2015-05-08,-0.3796
2015-05-11,2.4247
2015-05-12,-1.7247
2015-05-13,1.2388
2015-05-14,1.0197
2015-05-15,-0.0673
2015-05-18,0.6397
2015-05-19,0.368
2015-05-20,-1.5667
2015-05-21,0.6773
2015-05-22,-0.9754
2015-05-26,-0.8832
2015-05-27,0.1714
2015-05-28,0.7184
2015-05-29,1.6644
2015-06-01,-0.6348
2015-06-02,-1.5467
2015-06-03,0.2391
2015-06-04,-1.8399
2015-06-05,-0.1041
2015-06-08,-0.2432
2015-06-09,-0.5573
2015-06-10,0.5954
2015-06-11,-0.0696
2015-06-12,-0.662
2015-06-15,-0.8769
2015-06-16,-0.3185
2015-06-17,-1.5264
2015-06-18,-0.4326
2015-06-19,-1.8103
2015-06-22,-1.4012
2015-06-23,-1.1967
2015-06-24,-0.8706
2015-06-25,-1.7182
2015-06-26,-1.2821
2015-06-29,-0.7084
2015-06-30,0.4756
2015-07-01,1.0651
2015-07-02,0.6245
2015-07-06,-0.6206
2015-07-07,-0.6245
2015-07-08,-0.9819
2015-07-09,0.0793
2015-07-10,0.7134
2015-07-13,0.1181
2015-07-14,1.2579
2015-07-15,-1.4363000000000001
2015-07-16,0.9846
2015-07-17,0.39
2015-07-20,-1.9425
2015-07-21,-0.2377
2015-07-22,0.1986
2015-07-23,-1.1891
2015-07-24,1.6846999999999999
2015-07-27,-1.2229
2015-07-28,2.2763999999999998
2015-07-29,1.7181
2015-07-30,0.7678
2015-07-31,2.4
2015-08-03,-0.7068
2015-08-04,-38.816
2015-08-05,7.7158999999999995
2015-08-06,-1.0802
2015-08-07,6.4368
2015-08-10,0.108
2015-08-11,1.5102
2015-08-12,-0.3719
2015-08-13,0.7467
2015-08-14,1.3764
2015-08-17,-1.5666
2015-08-18,-2.2281
2015-08-19,0.0543
2015-08-20,-2.5488
2015-08-21,-1.4469
2015-08-24,-5.4771
2015-08-25,-0.2389
2015-08-26,0.7186
2015-08-27,1.4269
2015-08-28,-0.6448
2015-08-31,-0.649
2015-09-01,-1.1876
2015-09-02,0.4207
2015-09-03,0.8378
2015-09-04,-1.1276
2015-09-08,2.0408
2015-09-09,-0.6471
2015-09-10,0.5329
2015-09-11,2.4735
2015-09-14,-1.7241
2015-09-15,2.2807
2015-09-16,2.4013999999999998
2015-09-17,2.6242
2015-09-18,-1.197
2015-09-21,0.1101
2015-09-22,0.8251
2015-09-23,-3.1642
2015-09-24,-0.6761
2015-09-25,-2.7794
2015-09-28,-2.1587
2015-09-29,-0.9541
2015-09-30,1.1439
2015-10-01,-0.0595
2015-10-02,3.0375
2015-10-05,4.7977
2015-10-06,-1.5444
2015-10-07,4.1457
2015-10-08,2.851
2015-10-09,0.4707
2015-10-12,-1.7699
2015-10-13,-0.212
2015-10-14,-2.0181
2015-10-15,4.2276
2015-10-16,0.364
2015-10-19,-0.9845
2015-10-20,2.3548
2015-10-21,-2.3006
2015-10-22,1.0466
2015-10-23,3.0554
2015-10-26,-2.8643
2015-10-27,-2.2245
2015-10-28,-0.5291
2015-10-29,-0.3723
2015-10-30,1.3348
2015-11-02,1.6333
2015-11-03,-6.169
2015-11-04,8.2873
2015-11-05,-0.4592
2015-11-06,2.3578
2015-11-09,0.4006
2015-11-10,-1.9451
2015-11-11,-2.3398
2015-11-12,-2.2917
2015-11-13,-1.4925
2015-11-16,-0.4329
2015-11-17,-0.3261
2015-11-18,3.217
2015-11-19,-1.532
2015-11-20,-0.5901
2015-11-23,2.0507
2015-11-24,0.899
2015-11-25,1.9392
2015-11-27,0.1028
2015-11-30,1.4381
2015-12-01,0.2025
2015-12-02,0.1011
2015-12-03,-2.1201
2015-12-04,0.2063
2015-12-07,-1.8528
2015-12-08,1.678
2015-12-09,-0.9283
2015-12-10,-0.1041
2015-12-11,-3.0745
2015-12-14,-0.6452
2015-12-15,-0.3247
2015-12-16,0.5429
2015-12-17,-1.5119
2015-12-18,-1.6996
2015-12-21,1.5615999999999999
2015-12-22,3.2949
2015-12-23,2.8708
2015-12-24,-0.5168
2015-12-28,0.2597
2015-12-29,0.3627
2015-12-30,0.0516
2015-12-31,-0.1548
2016-01-04,-2.9457
2016-01-05,-1.0117
2016-01-06,-3.8193
2016-01-07,-3.3557
2016-01-08,-2.7199
2016-01-11,-1.7252
2016-01-12,0.3027
2016-01-13,-5.0091
2016-01-14,0.3812
2016-01-15,-0.6329
2016-01-19,-4.4586
2016-01-20,0.0
2016-01-21,1.0667
2016-01-22,0.8575
2016-01-25,-5.2322
2016-01-26,2.4154999999999998
2016-01-27,-3.3019
2016-01-28,-0.9756
2016-01-29,4.152
2016-02-01,-1.0135
2016-02-02,-5.3242
2016-02-03,-0.5768
2016-02-04,0.2901
2016-02-05,-1.3738000000000001
2016-02-08,-6.085
2016-02-09,0.0
2016-02-10,-0.7026
2016-02-11,-0.7862
2016-02-12,0.4754
2016-02-16,3.6278
2016-02-17,0.4566
2016-02-18,-3.2576
2016-02-19,-0.4699
2016-02-22,5.9009
2016-02-23,-5.2006
2016-02-24,1.6458
2016-02-25,1.3878
2016-02-26,1.673
2016-02-29,-2.0942
2016-03-01,-6.1879
2016-03-02,13.1107
2016-03-03,2.1598
2016-03-04,1.0571
2016-03-07,-0.0697
2016-03-08,-4.6057
2016-03-09,-1.6094
2016-03-10,-2.1561
2016-03-11,0.6839
2016-03-14,1.5849
2016-03-15,-2.7489
2016-03-16,-2.4446
2016-03-17,0.8614
2016-03-18,8.3851
2016-03-21,-1.5043
2016-03-22,-0.5091
2016-03-23,-0.9503
2016-03-24,-0.6642
2016-03-28,0.3715
2016-03-29,3.4049
2016-03-30,-0.5011
2016-03-31,3.2374
2016-04-01,2.2997
2016-04-04,1.9755
2016-04-05,-2.672
2016-04-06,1.2354
2016-04-07,1.2881
2016-04-08,1.2718
2016-04-11,-1.388
2016-04-12,2.9491
2016-04-13,2.2135
2016-04-14,1.0828
2016-04-15,-1.8904
2016-04-18,2.7617000000000003
2016-04-19,-1.0
2016-04-20,0.0
2016-04-21,2.2096
2016-04-22,0.6794
2016-04-25,-0.5521
2016-04-26,2.4676
2016-04-27,1.4449
2016-04-28,-0.2374
2016-04-29,-1.1303
2016-05-02,-0.1203
2016-05-03,9.759
2016-05-04,-2.854
2016-05-05,0.1695
2016-05-06,1.0152
2016-05-09,2.1776
2016-05-10,1.5847
2016-05-11,0.5379
2016-05-12,-0.535
2016-05-13,0.8607
2016-05-16,1.3867
2016-05-17,0.0
2016-05-18,-0.3682
2016-05-19,-0.4752
2016-05-20,2.3872999999999998
2016-05-23,-0.4145
2016-05-24,2.6535
2016-05-25,0.3548
2016-05-26,0.8081
2016-05-27,1.3527
2016-05-31,-0.3955
2016-06-01,1.6377000000000002
2016-06-02,0.3906
2016-06-03,-2.9183
2016-06-06,3.507
2016-06-07,-1.2585
2016-06-08,0.9314
2016-06-09,-1.3599
2016-06-10,-1.034
2016-06-13,-0.2985
2016-06-14,0.5489
2016-06-15,0.9429
2016-06-16,-0.3441
2016-06-17,1.5787
2016-06-20,1.3113000000000001
2016-06-21,-0.2876
2016-06-22,-1.5865
2016-06-23,1.0747
2016-06-24,-3.3349
2016-06-27,-4.45
2016-06-28,2.4594
2016-06-29,2.9111000000000002
2016-06-30,3.1762
2016-07-01,1.5392000000000001
2016-07-05,-0.4263
2016-07-06,0.2854
2016-07-07,0.2846
2016-07-08,1.7029
2016-07-11,0.0
2016-07-12,1.5814
2016-07-13,0.7784
2016-07-14,2.9078
2016-07-15,-1.4128
2016-07-18,-0.3135
2016-07-19,-1.0332
2016-07-20,1.3164
2016-07-21,-0.5824
2016-07-22,0.8112
2016-07-25,-1.0729
2016-07-26,2.169
2016-07-27,-2.123
2016-07-28,-0.8586
2016-07-29,-1.1395
2016-08-01,-2.6279
2016-08-02,-0.947
2016-08-03,0.2868
2016-08-04,0.0953
2016-08-05,0.0476
2016-08-08,-0.0476
2016-08-09,0.4762
2016-08-10,-1.1848
2016-08-11,0.7194
2016-08-12,-0.0476
2016-08-15,0.2382
2016-08-16,-0.5703
2016-08-17,0.5736
2016-08-18,-0.4753
2016-08-19,0.9074
2016-08-22,-0.4733
2016-08-23,0.5706
2016-08-24,0.2837
2016-08-25,-0.0471
2016-08-26,-0.5189
2016-08-29,-0.1897
2016-08-30,0.2375
2016-08-31,-0.4739
2016-09-01,1.2381
2016-09-02,-0.5644
2016-09-06,-0.5203
2016-09-07,0.8559
2016-09-08,0.943
2016-09-09,-3.5965
2016-09-12,2.4709
2016-09-13,-2.7896
2016-09-14,-0.1459
2016-09-15,1.2177
2016-09-16,-0.9143
2016-09-19,0.4857
2016-09-20,0.0
2016-09-21,0.2417
2016-09-22,2.5072
2016-09-23,-0.0941
2016-09-26,-0.8945
2016-09-27,-0.2375
2016-09-28,1.9524
2016-09-29,-1.8683
2016-09-30,2.951
2016-10-03,1.0171
2016-10-04,0.0915
2016-10-05,1.6918
2016-10-06,-1.1691
2016-10-07,-4.5041
2016-10-10,0.6193
2016-10-11,-3.0777
2016-10-12,0.0977
2016-10-13,-2.7818
2016-10-14,0.753
2016-10-17,-1.2456
2016-10-18,0.4036
2016-10-19,-0.4523
2016-10-20,-0.8582
2016-10-21,-1.5274999999999999
2016-10-24,0.6205
2016-10-25,-1.2847
2016-10-26,-2.0302
2016-10-27,-0.6908
2016-10-28,-0.321
2016-10-31,0.7515
2016-11-01,-5.1678
2016-11-02,13.9326
2016-11-03,-3.0079
2016-11-04,0.5592
2016-11-07,3.3367
2016-11-08,-0.1957
2016-11-09,1.6176
2016-11-10,3.0873
2016-11-11,5.0538
2016-11-14,0.49
2016-11-15,1.3298
2016-11-16,1.3561
2016-11-17,0.9495
2016-11-18,2.6935000000000002
2016-11-21,1.8317999999999999
2016-11-22,1.1038000000000001
2016-11-23,1.4962
2016-11-25,0.3187
2016-11-28,-0.2383
2016-11-29,0.5175
2016-11-30,-0.0792
2016-12-01,-2.0214
2016-12-02,-0.2832
2016-12-05,1.217
2016-12-06,1.0421
2016-12-07,1.9832999999999998
2016-12-08,1.8281
2016-12-09,-3.6669
2016-12-12,-0.7137
2016-12-13,-1.1182
2016-12-14,-2.4637000000000002
2016-12-15,1.8218999999999999
2016-12-16,-0.0407
2016-12-19,0.1221
2016-12-20,2.6006
2016-12-21,0.7921
2016-12-22,3.4185
2016-12-23,-0.4939
2016-12-27,0.1145
2016-12-28,-1.5636999999999999
2016-12-29,0.155
2016-12-30,-0.8897
2017-01-03,0.2732
2017-01-04,1.1288
2017-01-05,-1.2702
2017-01-06,-1.7544
2017-01-09,1.3889
2017-01-10,0.6654
2017-01-11,-0.1555
2017-01-12,-0.662
2017-01-13,0.8624
2017-01-17,-1.7101
2017-01-18,1.0676
2017-01-19,-1.4867
2017-01-20,0.9929
2017-01-23,0.118
2017-01-24,1.6888999999999998
2017-01-25,0.6952
2017-01-26,-1.4576
2017-01-27,-0.7396
2017-01-30,-2.0784
2017-01-31,1.8422
2017-02-01,-2.8313
2017-02-02,-0.4047
2017-02-03,1.7879
2017-02-06,-1.996
2017-02-07,-0.2851
2017-02-08,-0.8578
2017-02-09,1.0301
2017-02-10,0.8972
2017-02-13,1.4956
2017-02-14,2.0311
2017-02-15,0.9758
2017-02-16,1.0437
2017-02-17,0.8416
2017-02-21,0.0379
2017-02-22,-0.7205
2017-02-23,0.6494
2017-02-24,0.8729
2017-02-27,2.0692
2017-02-28,-1.0321
2017-03-01,6.7412
2017-03-02,-0.0698
2017-03-03,-0.3142
2017-03-06,0.7005
2017-03-07,-0.1391
2017-03-08,-0.1393
2017-03-09,0.7325
2017-03-10,1.2119
2017-03-13,0.3079
2017-03-14,-0.3411
2017-03-15,2.4641
2017-03-16,-0.4008
2017-03-17,-0.6707
2017-03-20,-1.0466
2017-03-21,-2.2177
2017-03-22,-0.6281
2017-03-23,1.0534
2017-03-24,-1.2161
2017-03-27,-0.1759
2017-03-28,1.198
2017-03-29,-1.2883
2017-03-30,0.8466
2017-03-31,1.0843
2017-04-03,-2.2491
2017-04-04,-0.2832
2017-04-05,-0.426
2017-04-06,1.9964
2017-04-07,-0.4893
2017-04-10,0.4566
2017-04-11,-0.2797
2017-04-12,-1.5077
2017-04-13,-1.1748
2017-04-17,-0.1081
2017-04-18,2.0916
2017-04-19,-2.6139
2017-04-20,3.8448
2017-04-21,-0.1397
2017-04-24,1.8888
2017-04-25,1.5105
2017-04-26,1.116
2017-04-27,0.301
2017-04-28,-1.9673
2017-05-01,-0.4082
2017-05-02,-1.0929
2017-05-03,11.6713
2017-05-04,-0.9586
2017-05-05,-1.9668999999999999
2017-05-08,-1.242
2017-05-09,0.9029
2017-05-10,-0.767
2017-05-11,-0.0322
2017-05-12,-0.6765
2017-05-15,1.0055
2017-05-16,0.1927
2017-05-17,-2.0192
2017-05-18,0.1636
2017-05-19,0.0327
2017-05-22,0.3918
2017-05-23,0.813
2017-05-24,-0.7419
2017-05-25,1.1375
2017-05-26,-1.0283
2017-05-30,0.1299
2017-05-31,0.2918
2017-06-01,1.5196
2017-06-02,0.2229
2017-06-05,-2.2879
2017-06-06,0.8455
2017-06-07,0.1935
2017-06-08,0.869
2017-06-09,-1.3719999999999999
2017-06-12,1.1323
2017-06-13,0.8317
2017-06-14,0.6662
2017-06-15,0.8194
2017-06-16,-1.1566
2017-06-19,1.8659
2017-06-20,-0.4036
2017-06-21,0.6858
2017-06-22,0.031
2017-06-23,0.4024
2017-06-26,0.0308
2017-06-27,0.3082
2017-06-28,2.0276
2017-06-29,-1.5056
2017-06-30,0.0917
2017-07-03,0.1833
2017-07-05,-0.2744
2017-07-06,-1.4369
2017-07-07,2.3263
2017-07-10,0.5759
2017-07-11,-0.2411
2017-07-12,1.3293
2017-07-13,0.1491
2017-07-14,0.0298
2017-07-17,-1.756
2017-07-18,0.3938
2017-07-19,1.2372
2017-07-20,-1.0134
2017-07-21,-0.7829
2017-07-24,0.8194
2017-07-25,0.8429
2017-07-26,-0.6269
2017-07-27,0.03
2017-07-28,1.4414
2017-07-31,3.6116
2017-08-01,15.4
2017-08-02,-4.1099
2017-08-03,0.3357
2017-08-04,2.1873
2017-08-07,-0.0755
2017-08-08,-2.2681
2017-08-09,-1.573
2017-08-10,-2.5675
2017-08-11,0.484
2017-08-14,2.3548
2017-08-15,-0.8889
2017-08-16,0.7122
2017-08-17,-7.4384
2017-08-18,0.2264
2017-08-21,0.6494
2017-08-22,-1.3745
2017-08-23,-0.5973
2017-08-24,0.8011
2017-08-25,0.1135
2017-08-28,0.5671
2017-08-29,0.3383
2017-08-30,-0.5339
2017-08-31,0.9322
2017-09-01,1.8752
2017-09-05,-2.0055
2017-09-06,-1.2896
2017-09-07,-0.426
2017-09-08,2.2248
2017-09-11,-0.9487
2017-09-12,-0.338
2017-09-13,-4.2962
2017-09-14,1.0927
2017-09-15,-0.6135
2017-09-18,0.0
2017-09-19,1.5873
2017-09-20,-1.9676
2017-09-21,-1.9776
2017-09-22,0.0903
2017-09-25,-0.0301
2017-09-26,0.7222
2017-09-27,1.1652
2017-09-28,2.8057
2017-09-29,-3.4186
2017-10-02,3.3611
2017-10-03,0.3741
2017-10-04,0.4014
2017-10-05,-0.257
2017-10-06,-1.7177
2017-10-09,-0.0291
2017-10-10,1.3695
2017-10-11,-1.4085
2017-10-12,-0.758
2017-10-13,-1.6157
2017-10-16,2.5381
2017-10-17,-1.3687
2017-10-18,2.5096
2017-10-19,0.0288
2017-10-20,0.4319
2017-10-23,-1.2615
2017-10-24,-0.0581
2017-10-25,-0.3777
2017-10-26,1.8664
2017-10-27,-0.1145
2017-10-30,-1.8917000000000002
2017-10-31,1.4315
2017-11-01,-1.9872999999999998
2017-11-02,4.7899
2017-11-03,14.9748
2017-11-06,-0.1707
2017-11-07,0.0733
2017-11-08,0.0244
2017-11-09,1.8306
2017-11-10,2.325
2017-11-13,-0.5622
2017-11-14,-0.4711
2017-11-15,-0.355
2017-11-16,2.4941
2017-11-17,0.0232
2017-11-20,1.7609
2017-11-21,1.5027
2017-11-22,-1.2113
2017-11-24,1.0672
2017-11-27,-1.3705
2017-11-28,1.8451
2017-11-29,-1.0289
2017-11-30,1.1525
2017-12-01,-2.0107
2017-12-04,0.2964
2017-12-05,-0.7729
2017-12-06,0.3436
2017-12-07,0.7991
2017-12-08,-0.2265
2017-12-11,-0.9535
2017-12-12,-0.1604
2017-12-13,-0.023
2017-12-14,-0.9644
2017-12-15,0.626
2017-12-18,1.2673
2017-12-19,0.7053
2017-12-20,-0.6326
2017-12-21,-0.8868
2017-12-22,0.2065
2017-12-26,0.6181
2017-12-27,0.5006
2017-12-28,0.2264
2017-12-29,0.1581
2018-01-02,-2.0298
2018-01-03,-0.4604
2018-01-04,0.8788
2018-01-05,1.7423
2018-01-08,-1.6449
2018-01-09,0.1833
2018-01-10,-5.1452
2018-01-11,0.4339
2018-01-12,0.9842
2018-01-16,0.0238
2018-01-17,2.0675
2018-01-18,-1.6997
2018-01-19,2.8659
2018-01-22,-0.1612
2018-01-23,0.9456
2018-01-24,-0.891
2018-01-25,-0.2997
2018-01-26,1.9191
2018-01-29,0.1815
2018-01-30,-1.3587
2018-01-31,0.7117
2018-02-01,1.0941
2018-02-02,-0.3382
2018-02-05,-2.7149
2018-02-06,-0.4186
2018-02-07,-1.3779
2018-02-08,-5.2806
2018-02-09,-0.5
2018-02-12,3.3417
2018-02-13,-0.0243
2018-02-14,0.5837
2018-02-15,-0.3627
2018-02-16,1.092
2018-02-20,-1.5362
2018-02-21,0.8776
2018-02-22,-0.0483
2018-02-23,1.1847
2018-02-26,0.1673
2018-02-27,-0.8111
2018-02-28,13.444
2018-03-01,-3.71
2018-03-02,3.1484
2018-03-05,1.0032
2018-03-06,1.268
2018-03-07,-0.4591
2018-03-08,-0.1887
2018-03-09,2.4785
2018-03-12,-3.5663
2018-03-13,-0.6376
2018-03-14,0.0
2018-03-15,-0.5775
2018-03-16,0.5594
2018-03-19,1.5832000000000002
2018-03-20,1.3269
2018-03-21,-0.5612
2018-03-22,-0.9406
2018-03-23,-2.1524
2018-03-26,0.5607
2018-03-27,-0.9222
2018-03-28,-1.3636
2018-03-29,1.6458
2018-04-02,-2.8066
2018-04-03,1.2883
2018-04-04,5.8991
2018-04-05,0.8076
2018-04-06,-4.129
2018-04-09,0.6642
2018-04-10,3.427
2018-04-11,-0.9261
2018-04-12,3.8845
2018-04-13,-3.3393
2018-04-16,1.6343
2018-04-17,2.3204000000000002
2018-04-18,1.1538
2018-04-19,0.7276
2018-04-20,-0.3319
2018-04-23,0.4505
2018-04-24,-0.2925
2018-04-25,-0.8214
2018-04-26,1.7748
2018-04-27,0.4069
2018-04-30,-0.3281
2018-05-01,2.1878
2018-05-02,-1.0421
2018-05-03,0.1915
2018-05-04,-0.1529
2018-05-07,0.2297
2018-05-08,0.3628
2018-05-09,-1.1606
2018-05-10,1.6362
2018-05-11,0.8523
2018-05-14,-1.1643
2018-05-15,0.418
2018-05-16,1.1164
2018-05-17,-0.4117
2018-05-18,0.7328
2018-05-21,0.2425
2018-05-22,-2.1585
2018-05-23,1.3693
2018-05-24,-0.4128
2018-05-25,-0.2072
2018-05-29,0.623
2018-05-30,2.045
2018-05-31,-1.3789
2018-06-01,2.349
2018-06-04,2.5319000000000003
2018-06-05,0.2842
2018-06-06,0.3366
2018-06-07,-1.2711999999999999
2018-06-08,0.0
2018-06-11,-1.8598
2018-06-12,0.0182
2018-06-13,-0.0364
2018-06-14,1.8407
2018-06-15,0.3937
2018-06-18,0.9804
2018-06-19,0.353
2018-06-20,-0.1055
2018-06-21,-2.0602
2018-06-22,-1.726
2018-06-25,-2.5247
2018-06-26,0.732
2018-06-27,-0.0559
2018-06-28,2.2558
2018-06-29,1.9872
2018-07-02,2.0379
2018-07-03,-0.3679
2018-07-05,-2.7431
2018-07-06,-0.3978
2018-07-09,0.7624
2018-07-10,0.2522
2018-07-11,-0.9164
2018-07-12,0.7617
2018-07-13,-0.216
2018-07-16,-1.7316
2018-07-17,1.3583
2018-07-18,-0.163
2018-07-19,1.4148
2018-07-20,0.2504
2018-07-23,0.8385
2018-07-24,-0.92
2018-07-25,1.1964
2018-07-26,2.4352
2018-07-27,-1.9811
2018-07-30,-0.2812
2018-07-31,-5.0934
2018-08-01,0.4457
2018-08-02,0.795
2018-08-03,-0.8437
2018-08-06,1.8313000000000001
2018-08-07,0.9809
2018-08-08,-0.018
2018-08-09,1.1695
2018-08-10,0.8003
2018-08-13,0.494
2018-08-14,1.7381
2018-08-15,-1.5358
2018-08-16,1.6474
2018-08-17,0.5862
2018-08-20,-0.24
2018-08-21,0.8076
2018-08-22,0.4091
2018-08-23,1.1883
2018-08-24,0.5033
