ticker,RCM US Equity
2010-10-07,-0.6323
2010-10-08,-1.0909
2010-10-11,-0.4596
2010-10-12,-0.3693
2010-10-13,0.0
2010-10-14,-1.7609
2010-10-15,-0.7547
2010-10-18,0.9506
2010-10-19,-0.0942
2010-10-20,3.2988
2010-10-21,-0.8212
2010-10-22,2.3919
2010-10-25,2.965
2010-10-26,0.2618
2010-10-27,-2.785
2010-10-28,-2.5067
2010-10-29,-1.0101
2010-11-01,-1.6698
2010-11-02,-0.7547
2010-11-03,-2.0913
2010-11-04,-3.0097
2010-11-05,-0.1001
2010-11-08,-2.1042
2010-11-09,-1.433
2010-11-10,1.2461
2010-11-11,-7.6923
2010-11-12,7.0
2010-11-15,2.6999
2010-11-16,-1.8199999999999998
2010-11-17,1.3388
2010-11-18,6.3008
2010-11-19,18.9293
2010-11-22,14.9518
2010-11-23,-5.5944
2010-11-24,-0.2963
2010-11-26,-1.1887
2010-11-29,2.5564
2010-11-30,0.3666
2010-12-01,3.9445
2010-12-02,1.0541
2010-12-03,-0.4172
2010-12-06,-1.0475
2010-12-07,-1.1997
2010-12-08,-0.0714
2010-12-09,-0.2144
2010-12-10,2.5788
2010-12-13,-0.6983
2010-12-14,-1.6174
2010-12-15,-0.0715
2010-12-16,0.5722
2010-12-17,0.4979
2010-12-20,1.9816
2010-12-21,1.6655
2010-12-22,2.5256
2010-12-23,0.1997
2010-12-27,1.6611
2010-12-28,1.1111
2010-12-29,2.9089
2010-12-30,1.005
2010-12-31,1.0572
2011-01-03,0.7385
2011-01-04,0.2443
2011-01-05,0.5484
2011-01-06,1.0303
2011-01-07,2.1596
2011-01-10,0.6459
2011-01-11,0.8168
2011-01-12,-0.2894
2011-01-13,0.4063
2011-01-14,0.289
2011-01-18,0.5187
2011-01-19,-0.0573
2011-01-20,3.2702
2011-01-21,1.6111
2011-01-24,0.9841
2011-01-25,-0.1624
2011-01-26,1.8437999999999999
2011-01-27,-2.2897
2011-01-28,-1.0899
2011-01-31,-0.0551
2011-02-01,2.3153
2011-02-02,-0.6466
2011-02-03,0.5423
2011-02-04,-1.3484
2011-02-07,1.8589
2011-02-08,0.6441
2011-02-09,-0.32
2011-02-10,2.9428
2011-02-11,0.1559
2011-02-14,3.3731
2011-02-15,0.3514
2011-02-16,1.5508
2011-02-17,2.9064
2011-02-18,2.6328
2011-02-22,-1.5392000000000001
2011-02-23,-1.279
2011-02-24,0.144
2011-02-25,-1.7729
2011-02-28,-0.8293
2011-03-01,2.0659
2011-03-02,-3.6145
2011-03-03,7.4
2011-03-04,4.702
2011-03-07,4.3575
2011-03-08,6.3485
2011-03-09,-1.4423
2011-03-10,-2.3577
2011-03-11,-1.5819999999999999
2011-03-14,1.2690000000000001
2011-03-15,-1.2114
2011-03-16,2.537
2011-03-17,4.1237
2011-03-18,0.5941
2011-03-21,-1.9685000000000001
2011-03-22,1.3655
2011-03-23,-0.9113
2011-03-24,-3.0388
2011-03-25,7.4227
2011-03-28,2.4568
2011-03-29,0.8243
2011-03-30,2.4526
2011-03-31,0.6892
2011-04-01,-0.3602
2011-04-04,-2.0969
2011-04-05,0.1846
2011-04-06,-1.3638
2011-04-07,-0.6726
2011-04-08,-1.5425
2011-04-11,1.6813
2011-04-12,0.5261
2011-04-13,0.5607
2011-04-14,-0.5204
2011-04-15,-0.4111
2011-04-18,-2.2139
2011-04-19,3.0315
2011-04-20,-1.0801
2011-04-21,-0.2259
2011-04-25,-1.7358
2011-04-26,-0.8833
2011-04-27,0.0387
2011-04-28,3.7568
2011-04-29,5.4125
2011-05-02,4.9575
2011-05-03,-0.8772
2011-05-04,-6.4329
2011-05-05,0.4365
2011-05-06,0.6882
2011-05-09,1.9424000000000001
2011-05-10,0.5293
2011-05-11,-6.1074
2011-05-12,-1.4579
2011-05-13,-4.1350999999999996
2011-05-16,-3.1658
2011-05-17,-0.2861
2011-05-18,1.2295
2011-05-19,1.0121
2011-05-20,-2.3246
2011-05-23,-4.3906
2011-05-24,1.2017
2011-05-25,1.9083999999999999
2011-05-26,1.2068
2011-05-27,0.6579
2011-05-31,-0.5719
2011-06-01,-1.5201
2011-06-02,1.0013
2011-06-03,-1.0739
2011-06-06,-0.9186
2011-06-07,-2.402
2011-06-08,-1.9862
2011-06-09,-2.2907
2011-06-10,-1.2173
2011-06-13,0.8672
2011-06-14,8.19
2011-06-15,-1.0874
2011-06-16,-0.8034
2011-06-17,-1.8755
2011-06-20,1.7376
2011-06-21,3.1597
2011-06-22,0.8692
2011-06-23,0.7386
2011-06-24,0.1629
2011-06-27,8.5807
2011-06-28,6.8914
2011-06-29,-0.4555
2011-06-30,1.3376000000000001
2011-07-01,0.4168
2011-07-05,3.2169
2011-07-06,-2.7815
2011-07-07,-1.1031
2011-07-08,-3.0673
2011-07-11,-1.5102
2011-07-12,1.716
2011-07-13,0.4666
2011-07-14,-2.4294000000000002
2011-07-15,0.476
2011-07-18,-0.8017
2011-07-19,7.421
2011-07-20,2.6676
2011-07-21,0.7328
2011-07-22,0.0661
2011-07-25,-0.8923
2011-07-26,0.0667
2011-07-27,-1.7661
2011-07-28,1.8317999999999999
2011-07-29,0.0666
2011-08-01,2.5300000000000002
2011-08-02,-2.1429
2011-08-03,1.1612
2011-08-04,-2.0663
2011-08-05,-2.5117000000000003
2011-08-08,-5.0155
2011-08-09,3.4358
2011-08-10,-6.2587
2011-08-11,1.4546999999999999
2011-08-12,0.0
2011-08-15,3.3824
2011-08-16,0.8535
2011-08-17,-0.952
2011-08-18,-7.0132
2011-08-19,-4.3262
2011-08-22,-0.6403
2011-08-23,1.329
2011-08-24,1.1129
2011-08-25,2.5157
2011-08-26,0.1917
2011-08-29,3.827
2011-08-30,-0.258
2011-08-31,-0.813
2011-09-01,-4.3219
2011-09-02,-2.648
2011-09-06,0.72
2011-09-07,0.1191
2011-09-08,-3.1733000000000002
2011-09-09,-4.916
2011-09-12,1.8957000000000002
2011-09-13,-0.0846
2011-09-14,4.105
2011-09-15,-0.0407
2011-09-16,1.7893
2011-09-19,2.477
2011-09-20,-3.1969
2011-09-21,-7.3298
2011-09-22,-8.04
2011-09-23,0.2836
2011-09-26,4.3827
2011-09-27,3.1151
2011-09-28,-4.9475
2011-09-29,-0.8291
2011-09-30,-1.3934
2011-10-03,-6.83
2011-10-04,6.3701
2011-10-05,2.424
2011-10-06,3.4803
2011-10-07,-6.9955
2011-10-10,1.8322
2011-10-11,3.0303
2011-10-12,2.8033
2011-10-13,-0.5811
2011-10-14,1.214
2011-10-17,-8.3518
2011-10-18,-0.5817
2011-10-19,-1.2189
2011-10-20,0.1974
2011-10-21,11.6256
2011-10-24,1.8094000000000001
2011-10-25,2.7308
2011-10-26,0.0422
2011-10-27,5.3564
2011-10-28,0.6405
2011-10-31,-5.2904
2011-11-01,-3.2759
2011-11-02,16.8042
2011-11-03,2.3048
2011-11-04,-0.6541
2011-11-07,1.8654
2011-11-08,2.7648
2011-11-09,-11.4256
2011-11-10,0.0789
2011-11-11,2.2467
2011-11-14,3.1226
2011-11-15,0.2617
2011-11-16,-4.959
2011-11-17,1.0592
2011-11-18,-3.9596
2011-11-21,-4.2441
2011-11-22,-4.6433
2011-11-23,-4.2939
2011-11-25,-3.284
2011-11-28,2.8216
2011-11-29,-1.8605
2011-11-30,9.3839
2011-12-01,-0.7799
2011-12-02,-1.4847000000000001
2011-12-05,1.7730000000000001
2011-12-06,0.1742
2011-12-07,-0.2609
2011-12-08,-4.1848
2011-12-09,2.0928
2011-12-12,-1.6042999999999998
2011-12-13,-0.4076
2011-12-14,-3.5471
2011-12-15,0.7544
2011-12-16,2.9481
2011-12-19,1.3182
2011-12-20,4.8452
2011-12-21,-0.5135
2011-12-22,0.172
2011-12-23,1.8892
2011-12-27,1.8963
2011-12-28,-5.4591
2011-12-29,2.8434
2011-12-30,-2.2544
2012-01-03,1.262
2012-01-04,1.3322
2012-01-05,3.4351
2012-01-06,1.681
2012-01-09,0.4032
2012-01-10,3.012
2012-01-11,4.4444
2012-01-12,-0.7092
2012-01-13,-1.203
2012-01-17,0.4186
2012-01-18,0.0379
2012-01-19,-0.1136
2012-01-20,-1.2135
2012-01-23,-1.5354999999999999
2012-01-24,0.7018
2012-01-25,4.0263
2012-01-26,0.521
2012-01-27,0.1111
2012-01-30,-1.7012
2012-01-31,0.9406
2012-02-01,3.6898999999999997
2012-02-02,-0.647
2012-02-03,-2.0984
2012-02-06,-4.065
2012-02-07,-2.2342
2012-02-08,-2.5217
2012-02-09,-1.6168
2012-02-10,0.5341
2012-02-13,0.4495
2012-02-14,-0.773
2012-02-15,0.0
2012-02-16,0.41
2012-02-17,-1.5516999999999999
2012-02-21,-1.5346
2012-02-22,-0.674
2012-02-23,2.799
2012-02-24,3.9604
2012-02-27,-0.7937
2012-02-28,-0.44
2012-02-29,4.4193999999999996
2012-03-01,-2.424
2012-03-02,-6.5062999999999995
2012-03-05,-3.4585
2012-03-06,-2.8397
2012-03-07,1.6187
2012-03-08,1.9026999999999998
2012-03-09,3.9514
2012-03-12,0.0
2012-03-13,3.3417
2012-03-14,-1.0914
2012-03-15,0.4087
2012-03-16,0.6919
2012-03-19,1.2530000000000001
2012-03-20,-4.0319
2012-03-21,-0.5408
2012-03-22,0.5437
2012-03-23,2.6206
2012-03-26,1.0944
2012-03-27,-2.927
2012-03-28,-0.6196
2012-03-29,-18.537
2012-03-30,1.8878
2012-04-02,0.1502
2012-04-03,0.35
2012-04-04,-0.2491
2012-04-05,1.2488
2012-04-09,-3.9467
2012-04-10,-3.4926
2012-04-11,1.7029999999999998
2012-04-12,1.3082
2012-04-13,-1.8595000000000002
2012-04-16,-0.0526
2012-04-17,3.3175
2012-04-18,-0.8155
2012-04-19,-1.1819
2012-04-20,-0.624
2012-04-23,-0.5756
2012-04-24,-2.6842
2012-04-25,-41.8605
2012-04-26,-2.3256
2012-04-27,-11.1429
2012-04-30,7.8242
2012-05-01,-8.7475
2012-05-02,-5.1198
2012-05-03,-2.8703
2012-05-04,1.3002
2012-05-07,0.9335
2012-05-08,2.3121
2012-05-09,19.096
2012-05-10,-0.0949
2012-05-11,3.1339
2012-05-14,4.9724
2012-05-15,3.7719
2012-05-16,6.1708
2012-05-17,-5.5732
2012-05-18,-4.1315
2012-05-21,4.0457
2012-05-22,-3.5503
2012-05-23,0.0876
2012-05-24,-1.0508
2012-05-25,-0.531
2012-05-29,5.3381
2012-05-30,-5.9966
2012-05-31,5.6604
2012-06-01,-5.6122
2012-06-04,-1.8919000000000001
2012-06-05,2.0202
2012-06-06,3.6004
2012-06-07,-4.6916
2012-06-08,1.9143
2012-06-11,-4.025
2012-06-12,0.2796
2012-06-13,0.5576
2012-06-14,-2.9575
2012-06-15,5.3333
2012-06-18,8.4991
2012-06-19,1.8333
2012-06-20,1.2275
2012-06-21,-4.2846
2012-06-22,0.6757
2012-06-25,-6.3758
2012-06-26,-2.7778
2012-06-27,-1.4747
2012-06-28,0.0
2012-06-29,2.5257
2012-07-02,4.2883
2012-07-03,-1.6623
2012-07-05,0.4448
2012-07-06,-3.6315
2012-07-09,2.114
2012-07-10,-3.4203
2012-07-11,2.1435
2012-07-12,0.1825
2012-07-13,-1.184
2012-07-16,-2.1198
2012-07-17,1.6008
2012-07-18,4.4486
2012-07-19,-1.0648
2012-07-20,0.0897
2012-07-23,-1.2545
2012-07-24,-5.8076
2012-07-25,2.2157999999999998
2012-07-26,-5.7493
2012-07-27,4.3
2012-07-30,-4.0268
2012-07-31,35.6643
2012-08-01,-6.5538
2012-08-02,1.8125
2012-08-03,1.8576000000000001
2012-08-06,0.3799
2012-08-07,-2.7252
2012-08-08,-14.0856
2012-08-09,-0.8152
2012-08-10,2.2831
2012-08-13,-4.1071
2012-08-14,-2.6071
2012-08-15,1.3384
2012-08-16,-1.7925
2012-08-17,0.1921
2012-08-20,-1.7258
2012-08-21,3.0244
2012-08-22,-0.0947
2012-08-23,-1.7062
2012-08-24,1.7358
2012-08-27,-2.8436
2012-08-28,-0.4878
2012-08-29,5.8824
2012-08-30,10.3704
2012-08-31,-0.2517
2012-09-04,6.6442
2012-09-05,3.7855
2012-09-06,1.4438
2012-09-07,-0.7491
2012-09-10,0.1509
2012-09-11,0.9797
2012-09-12,-3.4328
2012-09-13,-11.2828
2012-09-14,8.4495
2012-09-17,-2.6506
2012-09-18,-5.2805
2012-09-19,-2.3519
2012-09-20,-1.6057000000000001
2012-09-21,-0.9973
2012-09-24,0.1832
2012-09-25,0.2742
2012-09-26,-1.0027
2012-09-27,1.3812
2012-09-28,1.3624
2012-10-01,2.957
2012-10-02,-2.785
2012-10-03,-3.3124000000000002
2012-10-04,3.4259
2012-10-05,-0.3581
2012-10-08,3.2345
2012-10-09,-2.0017
2012-10-10,1.3321
2012-10-11,2.1034
2012-10-12,0.3433
2012-10-15,0.6843
2012-10-16,3.8233
2012-10-17,0.491
2012-10-18,-1.9544000000000001
2012-10-19,0.0831
2012-10-22,-0.5809
2012-10-23,-0.4174
2012-10-24,-1.6764000000000001
2012-10-25,-0.682
2012-10-26,-2.3176
2012-10-31,3.6028000000000002
2012-11-01,4.8346
2012-11-02,-4.4498
2012-11-05,2.2015000000000002
2012-11-06,2.8998
2012-11-07,-4.2673
2012-11-08,-6.476
2012-11-09,-2.7878
2012-11-12,1.7576
2012-11-13,0.0909
2012-11-14,-0.0908
2012-11-15,0.6364
2012-11-16,-1.084
2012-11-19,2.2831
2012-11-20,-1.7856999999999998
2012-11-21,3.1818
2012-11-23,5.1982
2012-11-26,-3.6013
2012-11-27,-2.0851
2012-11-28,1.331
2012-11-29,5.2539
2012-11-30,-0.7488
2012-12-03,0.4191
2012-12-04,0.3339
2012-12-05,-1.0815
2012-12-06,-2.5231
2012-12-07,-1.4668
2012-12-10,-0.7005
2012-12-11,0.0
2012-12-12,-1.8519
2012-12-13,-0.4492
2012-12-14,1.6245
2012-12-17,1.6874
2012-12-18,6.2009
2012-12-19,0.0
2012-12-20,-0.0822
2012-12-21,-1.1522999999999999
2012-12-24,1.1657
2012-12-26,-3.2922000000000002
2012-12-27,-0.4255
2012-12-28,-5.9829
2012-12-31,5.2727
2013-01-02,1.0363
2013-01-03,1.1111
2013-01-04,-0.0845
2013-01-07,-0.2538
2013-01-08,-0.4241
2013-01-09,0.937
2013-01-10,-0.9283
2013-01-11,-0.0852
2013-01-14,0.5115
2013-01-15,5.7676
2013-01-16,1.3633
2013-01-17,0.2373
2013-01-18,-1.1839
2013-01-22,-1.3578000000000001
2013-01-23,5.1822
2013-01-24,1.3087
2013-01-25,1.8237
2013-01-28,-1.1194
2013-01-29,0.0
2013-01-30,-2.4151
2013-01-31,-0.1547
2013-02-01,-0.0775
2013-02-04,-1.3178
2013-02-05,1.4925
2013-02-06,0.5418
2013-02-07,-0.077
2013-02-08,-0.2311
2013-02-11,0.3861
2013-02-12,-1.3846
2013-02-13,0.858
2013-02-14,0.1547
2013-02-15,0.5405
2013-02-19,-3.3794
2013-02-20,-2.9412000000000003
2013-02-21,0.4914
2013-02-22,-0.2445
2013-02-25,-1.9607999999999999
2013-02-26,0.9167
2013-02-27,-20.9744
2013-02-28,0.1045
2013-03-01,-1.4614
2013-03-04,-0.4237
2013-03-05,0.0
2013-03-06,0.3191
2013-03-07,2.0148
2013-03-08,-1.1435
2013-03-11,7.0452
2013-03-12,6.5815
2013-03-13,-0.8295
2013-03-14,-0.5576
2013-03-15,1.4019
2013-03-18,-1.106
2013-03-19,-4.1007
2013-03-20,-0.9718
2013-03-21,0.4907
2013-03-22,-2.7344
2013-03-25,1.6064
2013-03-26,1.4822
2013-03-27,1.3632
2013-03-28,-2.4015
2013-04-01,0.8858
2013-04-02,-2.439
2013-04-03,-4.4
2013-04-04,0.523
2013-04-05,-0.1041
2013-04-08,0.1042
2013-04-09,-0.2081
2013-04-10,1.3556
2013-04-11,0.7202
2013-04-12,-2.2472
2013-04-15,-3.9707
2013-04-16,3.8085
2013-04-17,-1.9916
2013-04-18,-0.9626
2013-04-19,-1.0799
2013-04-22,-0.8734
2013-04-23,2.0925
2013-04-24,4.5306999999999995
2013-04-25,3.3024
2013-04-26,0.3996
2013-04-29,4.6766
2013-04-30,0.1901
2013-05-01,-3.7951
2013-05-02,2.4655
2013-05-03,-0.5775
2013-05-06,1.5489000000000002
2013-05-07,-1.0486
2013-05-08,3.3719
2013-05-09,-1.2116
2013-05-10,1.0377
2013-05-13,1.6806999999999999
2013-05-14,1.0101
2013-05-15,-1.3636
2013-05-16,0.1843
2013-05-17,1.9319
2013-05-20,0.0903
2013-05-21,-0.3607
2013-05-22,-1.086
2013-05-23,1.6468
2013-05-24,-0.18
2013-05-28,1.4426999999999999
2013-05-29,0.1778
2013-05-30,1.8634
2013-05-31,-0.8711
2013-06-03,0.7909
2013-06-04,-0.6103
2013-06-05,-1.4912
2013-06-06,0.1781
2013-06-07,-0.0889
2013-06-10,-0.1779
2013-06-11,-0.1783
2013-06-12,-0.0893
2013-06-13,0.0894
2013-06-14,-0.5357
2013-06-17,0.1795
2013-06-18,-0.1792
2013-06-19,-0.3591
2013-06-20,-3.3333
2013-06-21,0.8388
2013-06-24,-2.0333
2013-06-25,2.3585
2013-06-26,-0.8295
2013-06-27,0.3717
2013-06-28,0.0926
2013-07-01,2.2202
2013-07-02,-1.81
2013-07-03,-0.2765
2013-07-05,0.8318
2013-07-08,-0.0917
2013-07-09,-0.9174
2013-07-10,0.9259
2013-07-11,-0.2752
2013-07-12,-0.184
2013-07-15,0.8295
2013-07-16,-0.1828
2013-07-17,-1.0989
2013-07-18,0.9259
2013-07-19,-1.6514
2013-07-22,0.5597
2013-07-23,-0.3711
2013-07-24,-1.8622
2013-07-25,0.1898
2013-07-26,-1.5152
2013-07-29,-1.4423
2013-07-30,-0.878
2013-07-31,-1.7717
2013-08-01,0.501
2013-08-02,-0.4985
2013-08-05,-0.501
2013-08-06,-0.3021
2013-08-07,-1.3131
2013-08-08,-0.9212
2013-08-09,1.0331
2013-08-12,0.6135
2013-08-13,-1.1179000000000001
2013-08-14,-0.5139
2013-08-15,-0.9298
2013-08-16,-0.9385
2013-08-19,-1.5789
2013-08-20,2.8877
2013-08-21,-0.5198
2013-08-22,4.7022
2013-08-23,-0.2994
2013-08-26,-0.5005
2013-08-27,-4.0241
2013-08-28,1.4675
2013-08-29,1.1364
2013-08-30,-4.1879
2013-09-03,-2.7719
2013-09-04,1.9737
2013-09-05,-0.6452
2013-09-06,0.6494
2013-09-09,0.2151
2013-09-10,-1.1803
2013-09-11,0.0
2013-09-12,-0.9772
2013-09-13,0.1096
2013-09-16,1.0953
2013-09-17,1.0834
2013-09-18,6.4309
2013-09-19,0.2014
2013-09-20,-3.6181
2013-09-23,-2.0855
2013-09-24,-0.426
2013-09-25,-1.1764999999999999
2013-09-26,-0.5411
2013-09-27,-1.4146
2013-09-30,0.6623
2013-10-01,-0.5482
2013-10-02,-0.3308
2013-10-03,-0.885
2013-10-04,-1.7856999999999998
2013-10-07,-1.8182
2013-10-08,-1.0417
2013-10-09,-0.117
2013-10-10,4.2155
2013-10-11,0.5618
2013-10-14,0.1117
2013-10-15,-2.9018
2013-10-16,0.2299
2013-10-17,0.344
2013-10-18,-1.1429
2013-10-21,-1.7341
2013-10-22,-0.2353
2013-10-23,0.2358
2013-10-24,0.0
2013-10-25,-0.3529
2013-10-28,-1.5348000000000002
2013-10-29,0.2398
2013-10-30,-1.4354
2013-10-31,0.2427
2013-11-01,-0.6053
2013-11-04,-0.1218
2013-11-05,1.8293
2013-11-06,2.3952
2013-11-07,1.6374
2013-11-08,3.5673
2013-11-11,-0.5556
2013-11-12,4.3575
2013-11-13,-0.7495
2013-11-14,-4.6386
2013-11-15,-2.0362
2013-11-18,-1.1547
2013-11-19,-1.0514000000000001
2013-11-20,-0.3542
2013-11-21,0.4739
2013-11-22,-3.3019
2013-11-25,-0.2439
2013-11-26,-1.2225
2013-11-27,2.7228
2013-11-29,2.1687
2013-12-02,-2.3585
2013-12-03,-1.6907999999999999
2013-12-04,0.0
2013-12-05,-0.1229
2013-12-06,0.492
2013-12-09,-0.2448
2013-12-10,-1.1043
2013-12-11,0.3722
2013-12-12,0.2472
2013-12-13,4.8088999999999995
2013-12-16,0.4706
2013-12-17,1.9906000000000001
2013-12-18,1.6073
2013-12-19,0.678
2013-12-20,3.8159
2013-12-23,-1.5135
2013-12-24,2.1954
2013-12-26,-4.189
2013-12-27,1.6816
2013-12-30,-0.7718
2013-12-31,1.7778
2014-01-02,-0.2183
2014-01-03,-0.547
2014-01-06,1.1001
2014-01-07,2.8292
2014-01-08,-0.1058
2014-01-09,0.3178
2014-01-10,0.2112
2014-01-13,-2.9505
2014-01-14,2.9316
2014-01-15,0.3165
2014-01-16,0.7361
2014-01-17,0.2088
2014-01-21,1.3542
2014-01-22,-1.2333
2014-01-23,1.2487
2014-01-24,-3.3916
2014-01-27,-1.7021
2014-01-28,-0.1082
2014-01-29,-1.6251
2014-01-30,2.4229
2014-01-31,-0.9677
2014-02-03,-3.8002000000000002
2014-02-04,-0.3386
2014-02-05,-3.3975
2014-02-06,-1.6413
2014-02-07,0.7151
2014-02-10,0.1183
2014-02-11,0.4728
2014-02-12,-0.7059
2014-02-13,3.1991
2014-02-14,-0.2296
2014-02-18,-2.5316
2014-02-19,0.1181
2014-02-20,0.2358
2014-02-21,-0.4706
2014-02-24,-0.2364
2014-02-25,-1.6588
2014-02-26,1.3253
2014-02-27,0.4756
2014-02-28,-2.0118
2014-03-03,0.6039
2014-03-04,3.3613
2014-03-05,-3.252
2014-03-06,-0.4802
2014-03-07,-0.7238
2014-03-10,2.9162
2014-03-11,2.4793
2014-03-12,-1.7281
2014-03-13,-1.0551
2014-03-14,-4.9763
2014-03-17,2.4938000000000002
2014-03-18,0.9732
2014-03-19,0.241
2014-03-20,-1.4423
2014-03-21,-0.6098
2014-03-24,-1.8405
2014-03-25,-0.125
2014-03-26,-0.5006
2014-03-27,-0.6289
2014-03-28,0.0
2014-03-31,1.2658
2014-04-01,4.75
2014-04-02,1.9093
2014-04-03,2.459
2014-04-04,1.3714
2014-04-07,2.3675
2014-04-08,-0.8811
2014-04-09,4.4444
2014-04-10,0.5319
2014-04-11,-1.5873
2014-04-14,0.0
2014-04-15,-1.0753
2014-04-16,-0.8696
2014-04-17,2.5219
2014-04-21,-1.3904
2014-04-22,0.5423
2014-04-23,0.3236
2014-04-24,-3.7634
2014-04-25,-5.0279
2014-04-28,-1.1764999999999999
2014-04-29,-4.1667
2014-04-30,0.0
2014-05-01,-1.8634
2014-05-02,-2.5316
2014-05-05,-2.5974
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-2.6667
2014-05-09,0.9589
2014-05-12,1.0855
2014-05-13,-0.6711
2014-05-14,-2.027
2014-05-15,-1.3793
2014-05-16,0.0
2014-05-19,4.8951
2014-05-20,-4.6667
2014-05-21,0.0
2014-05-22,0.4196
2014-05-23,4.4568
2014-05-27,0.0
2014-05-28,-1.3333
2014-05-29,-0.6757
2014-05-30,1.9048
2014-06-02,-1.6021
2014-06-03,0.1357
2014-06-04,0.271
2014-06-05,-0.2703
2014-06-06,0.0
2014-06-09,0.271
2014-06-10,-0.6757
2014-06-11,1.7687
2014-06-12,-0.4011
2014-06-13,-0.6711
2014-06-16,-0.2703
2014-06-17,0.4065
2014-06-18,-0.6748
2014-06-19,0.2717
2014-06-20,0.271
2014-06-23,1.0811
2014-06-24,6.9519
2014-06-25,5.625
2014-06-26,-1.7751000000000001
2014-06-27,-1.2048
2014-06-30,-4.878
2014-07-01,2.5641
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,-1.25
2014-07-08,0.3797
2014-07-09,-1.8916
2014-07-10,4.7558
2014-07-11,7.362
2014-07-14,5.9429
2014-07-15,-1.9417
2014-07-16,-3.1903
2014-07-17,-1.1364
2014-07-18,-1.1494
2014-07-21,4.4186
2014-07-22,1.8931
2014-07-23,-0.4372
2014-07-24,-1.2075
2014-07-25,-0.8889
2014-07-28,-1.9058000000000002
2014-07-29,-1.7143000000000002
2014-07-30,-1.0465
2014-07-31,-1.0576
2014-08-01,-0.8314
2014-08-04,0.0
2014-08-05,1.0778
2014-08-06,-2.2512
2014-08-07,-0.2424
2014-08-08,0.0
2014-08-11,0.243
2014-08-12,-1.2121
2014-08-13,0.6135
2014-08-14,0.6098
2014-08-15,-0.1212
2014-08-18,0.0
2014-08-19,-0.4854
2014-08-20,0.122
2014-08-21,0.0
2014-08-22,-0.1218
2014-08-25,-0.9756
2014-08-26,0.7389
2014-08-27,-0.8557
2014-08-28,-1.3564
2014-08-29,1.25
2014-09-02,-0.4938
2014-09-03,0.4963
2014-09-04,-2.5926
2014-09-05,-0.7605
2014-09-08,0.2554
2014-09-09,1.9108
2014-09-10,1.25
2014-09-11,1.7284000000000002
2014-09-12,-0.4854
2014-09-15,-1.8293
2014-09-16,-0.6211
2014-09-17,0.0
2014-09-18,-0.25
2014-09-19,0.2506
2014-09-22,0.0
2014-09-23,0.5
2014-09-24,-1.1194
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,-1.8868
2014-09-30,-0.5128
2014-10-01,1.8041
2014-10-02,-2.2785
2014-10-03,0.2591
2014-10-06,-2.4548
2014-10-07,0.0
