ticker,DTEA US Equity
2015-10-21,-1.8576000000000001
2015-10-22,1.6404
2015-10-23,-0.9932
2015-10-26,-3.8245
2015-10-27,-2.9335
2015-10-28,0.3358
2015-10-29,-1.3387
2015-10-30,-0.7463
2015-11-02,3.2809
2015-11-03,-1.2574
2015-11-04,0.2681
2015-11-05,-1.1364
2015-11-06,1.4875
2015-11-09,-0.9327
2015-11-10,-1.6812
2015-11-11,-4.0356
2015-11-12,-4.5617
2015-11-13,-8.2151
2015-11-16,-2.5224
2015-11-17,-4.9249
2015-11-18,-0.439
2015-11-19,-5.2028
2015-11-20,1.7673999999999999
2015-11-23,5.4845
2015-11-24,5.6326
2015-11-25,-2.7071
2015-11-27,-2.4452
2015-11-30,1.6421999999999999
2015-12-01,-6.6327
2015-12-02,-2.8233
2015-12-03,3.4677
2015-12-04,2.1739
2015-12-07,1.3298
2015-12-08,-0.5249
2015-12-09,-2.3747
2015-12-10,3.6936999999999998
2015-12-11,3.3015
2015-12-14,-0.7569
2015-12-15,3.8983
2015-12-16,-2.1207
2015-12-17,-0.25
2015-12-18,1.3367
2015-12-21,1.8961000000000001
2015-12-22,-0.7282
2015-12-23,6.52
2015-12-24,1.6832
2015-12-28,-4.5899
2015-12-29,1.4984
2015-12-30,-0.6993
2015-12-31,-3.0516
2016-01-04,-2.3406000000000002
2016-01-05,-0.7438
2016-01-06,-0.3331
2016-01-07,-4.5113
2016-01-08,-2.2747
2016-01-11,-4.4763
2016-01-12,0.5623
2016-01-13,-3.4483
2016-01-14,1.3514
2016-01-15,-2.1905
2016-01-19,-0.1947
2016-01-20,4.9756
2016-01-21,-4.368
2016-01-22,-3.7901
2016-01-25,-0.6061
2016-01-26,1.1179000000000001
2016-01-27,-0.5025
2016-01-28,-4.0404
2016-01-29,-2.1053
2016-02-01,-1.5053999999999998
2016-02-02,-0.2183
2016-02-03,-0.7659
2016-02-04,0.882
2016-02-05,-0.9836
2016-02-08,1.8763999999999998
2016-02-09,-2.0585
2016-02-10,-0.7743
2016-02-11,0.8919
2016-02-12,0.221
2016-02-16,2.5358
2016-02-17,2.3656
2016-02-18,-0.4202
2016-02-19,-0.4219
2016-02-22,3.178
2016-02-23,-0.8214
2016-02-24,2.4845
2016-02-25,-2.7273
2016-02-26,6.4382
2016-02-29,1.9512
2016-03-01,4.1148
2016-03-02,2.114
2016-03-03,0.27
2016-03-04,-0.0898
2016-03-07,0.4492
2016-03-08,0.5367
2016-03-09,0.7117
2016-03-10,0.0883
2016-03-11,1.2357
2016-03-14,2.8771
2016-03-15,-0.1695
2016-03-16,3.3956
2016-03-17,-1.3957
2016-03-18,-0.4996
2016-03-21,-0.5858
2016-03-22,-1.431
2016-03-23,-1.0248
2016-03-24,-0.604
2016-03-28,-2.0833
2016-03-29,6.2943
2016-03-30,0.0
2016-03-31,1.0008
2016-04-01,-2.2296
2016-04-04,1.3514
2016-04-05,-0.6667
2016-04-06,0.755
2016-04-07,-0.5828
2016-04-08,1.005
2016-04-11,-1.1609
2016-04-12,-0.5872
2016-04-13,-5.8228
2016-04-14,0.8065
2016-04-15,-0.5333
2016-04-18,-3.3959
2016-04-19,-1.6651
2016-04-20,1.9755
2016-04-21,1.3838
2016-04-22,1.2739
2016-04-25,-1.4376
2016-04-26,0.3646
2016-04-27,4.723
2016-04-28,-0.8673
2016-04-29,-1.9247999999999998
2016-05-02,3.5682
2016-05-03,0.7752
2016-05-04,0.6838
2016-05-05,-0.3396
2016-05-06,1.7036
2016-05-09,0.0
2016-05-10,0.4188
2016-05-11,-0.417
2016-05-12,-1.005
2016-05-13,-0.5076
2016-05-16,0.6803
2016-05-17,-3.5473
2016-05-18,-1.0508
2016-05-19,-1.1504
2016-05-20,-0.0895
2016-05-23,0.1792
2016-05-24,5.1878
2016-05-25,0.5952
2016-05-26,0.0
2016-05-27,0.2536
2016-05-31,-0.4216
2016-06-01,-0.6774
2016-06-02,1.1083
2016-06-03,-1.4334
2016-06-06,0.1711
2016-06-07,0.5124
2016-06-08,1.1045
2016-06-09,2.8571
2016-06-10,0.6536
2016-06-13,-4.0584
2016-06-14,1.2690000000000001
2016-06-15,4.6784
2016-06-16,0.9577
2016-06-17,0.7905
2016-06-20,1.4118
2016-06-21,0.232
2016-06-22,0.0
2016-06-23,-0.0772
2016-06-24,-1.2355
2016-06-27,1.1728
2016-06-28,-1.0046
2016-06-29,2.8884
2016-06-30,3.4143
2016-07-01,2.0543
2016-07-05,-4.0259
2016-07-06,-1.2734
2016-07-07,5.2352
2016-07-08,-0.2163
2016-07-11,-1.5173
2016-07-12,1.9809
2016-07-13,-0.1439
2016-07-14,-1.0807
2016-07-15,-0.0728
2016-07-18,0.5102
2016-07-19,0.5801
2016-07-20,0.2163
2016-07-21,-0.3597
2016-07-22,0.5776
2016-07-25,0.0718
2016-07-26,0.0
2016-07-27,-1.5782
2016-07-28,-4.9563
2016-07-29,2.9141
2016-08-01,-0.3726
2016-08-02,1.4211
2016-08-03,0.59
2016-08-04,1.5396
2016-08-05,0.4332
2016-08-08,-0.0719
2016-08-09,-0.8633
2016-08-10,-1.1611
2016-08-11,0.8811
2016-08-12,1.2373
2016-08-15,0.1438
2016-08-16,-0.5025
2016-08-17,-0.938
2016-08-18,-0.874
2016-08-19,1.1021
2016-08-22,-0.7267
2016-08-23,0.0
2016-08-24,0.0732
2016-08-25,-1.4631
2016-08-26,0.7424
2016-08-29,0.8106
2016-08-30,0.0
2016-08-31,-0.8041
2016-09-01,-0.4422
2016-09-02,-0.8882
2016-09-06,0.224
2016-09-07,-1.7884
2016-09-08,-4.0971
2016-09-09,0.0791
2016-09-12,-1.9763
2016-09-13,-2.1774
2016-09-14,0.4122
2016-09-15,2.7094
2016-09-16,-0.7194
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,-0.8052
2016-09-22,-1.3799000000000001
2016-09-23,3.2099
2016-09-26,-0.9569
2016-09-27,1.8519
2016-09-28,0.1581
2016-09-29,-2.3678
2016-09-30,-0.4042
2016-10-03,-0.487
2016-10-04,0.0816
2016-10-05,1.63
2016-10-06,1.0425
2016-10-07,-1.1111
2016-10-10,1.3644
2016-10-11,0.1584
2016-10-12,0.7905
2016-10-13,-0.3137
2016-10-14,-2.5177
2016-10-17,0.4843
2016-10-18,0.4016
2016-10-19,2.4
2016-10-20,0.0
2016-10-21,-5.3711
2016-10-24,-3.4056
2016-10-25,-4.2735
2016-10-26,-1.5625
2016-10-27,-0.2268
2016-10-28,-4.5455
2016-10-31,0.4762
2016-11-01,0.9479
2016-11-02,-2.3474
2016-11-03,-1.9231
2016-11-04,-1.4706000000000001
2016-11-07,4.4776
2016-11-08,-1.4285999999999999
2016-11-09,0.9662
2016-11-10,0.0
2016-11-11,0.4773
2016-11-14,-1.4274
2016-11-15,0.9662
2016-11-16,-0.9569
2016-11-17,0.9662
2016-11-18,-0.4785
2016-11-21,1.4423
2016-11-22,-0.4739
2016-11-23,-0.9524
2016-11-25,-3.3654
2016-11-28,-0.995
2016-11-29,0.5025
2016-11-30,-4.5
2016-12-01,-1.5707
2016-12-02,0.5319
2016-12-05,1.0582
2016-12-06,-1.0471
2016-12-07,-3.1746
2016-12-08,1.6393
2016-12-09,-26.3441
2016-12-12,3.6496
2016-12-13,0.7042
2016-12-14,-0.6993
2016-12-15,0.0
2016-12-16,1.4085
2016-12-19,4.8611
2016-12-20,0.6623
2016-12-21,1.3158
2016-12-22,-5.1948
2016-12-23,-6.8493
2016-12-27,0.0
2016-12-28,-0.7353
2016-12-29,0.0
2016-12-30,1.4815
2017-01-03,-7.2993
2017-01-04,4.7244
2017-01-05,2.2556
2017-01-06,-1.4706000000000001
2017-01-09,1.4925
2017-01-10,0.0
2017-01-11,0.7353
2017-01-12,0.0
2017-01-13,-1.4599
2017-01-17,1.4815
2017-01-18,0.0
2017-01-19,-4.3796
2017-01-20,1.5267
2017-01-23,-2.2556
2017-01-24,0.0
2017-01-25,4.6154
2017-01-26,2.9412000000000003
2017-01-27,-5.0
2017-01-30,-1.5038
2017-01-31,0.7634
2017-02-01,0.0
2017-02-02,-1.5152
2017-02-03,1.5385
2017-02-06,-3.0303
2017-02-07,0.7813
2017-02-08,0.7752
2017-02-09,3.0769
2017-02-10,2.9851
2017-02-13,-2.1739
2017-02-14,1.4815
2017-02-15,4.3796
2017-02-16,-5.5944
2017-02-17,6.6667
2017-02-21,-2.7778
2017-02-22,-2.8571
2017-02-23,0.7353
2017-02-24,-0.7299
2017-02-27,-0.7353
2017-02-28,-1.4815
2017-03-01,2.2556
2017-03-02,-1.4706000000000001
2017-03-03,1.4925
2017-03-06,-0.7353
2017-03-07,-3.7037
2017-03-08,1.5385
2017-03-09,-2.2727
2017-03-10,2.3256
2017-03-13,3.0303
2017-03-14,2.2059
2017-03-15,6.4748
2017-03-16,6.0811
2017-03-17,0.0
2017-03-20,-1.9108
2017-03-21,-4.5455
2017-03-22,-1.3605
2017-03-23,0.6897
2017-03-24,4.1096
2017-03-27,1.9737
2017-03-28,-2.5806
2017-03-29,-2.649
2017-03-30,-2.0408
2017-03-31,2.0833
2017-04-03,-1.3605
2017-04-04,0.6897
2017-04-05,5.4795
2017-04-06,-1.2987
2017-04-07,-0.6579
2017-04-10,1.9868000000000001
2017-04-11,0.0
2017-04-12,-1.9481000000000002
2017-04-13,-17.2185
2017-04-17,4.0
2017-04-18,0.7692
2017-04-19,-1.5267
2017-04-20,-1.1628
2017-04-21,1.1764999999999999
2017-04-24,-5.4264
2017-04-25,0.8197
2017-04-26,0.0
2017-04-27,-1.626
2017-04-28,3.3058
2017-05-01,-0.8
2017-05-02,1.6129
2017-05-03,-0.7937
2017-05-04,-0.8
2017-05-05,0.8065
2017-05-08,1.6
2017-05-09,-3.1496
2017-05-10,1.626
2017-05-11,1.6
2017-05-12,-0.7874
2017-05-15,4.7619
2017-05-16,-0.7576
2017-05-17,-5.4752
2017-05-18,-0.6683
2017-05-19,0.813
2017-05-22,1.6129
2017-05-23,-1.5873
2017-05-24,0.0
2017-05-25,0.4032
2017-05-26,-0.4147
2017-05-30,-0.3902
2017-05-31,-0.4049
2017-06-01,0.0
2017-06-02,0.813
2017-06-05,-0.0131
2017-06-06,0.0131
2017-06-07,-0.8081
2017-06-08,-2.8439
2017-06-09,2.9289
2017-06-12,0.813
2017-06-13,0.0
2017-06-14,2.4194
2017-06-15,0.0
2017-06-16,1.5748
2017-06-19,-2.3256
2017-06-20,0.0
2017-06-21,-0.7937
2017-06-22,-0.8
2017-06-23,0.8065
2017-06-26,-0.8
2017-06-27,-1.6129
2017-06-28,-3.2787
2017-06-29,-3.3254
2017-06-30,2.5632
2017-07-03,-0.8547
2017-07-05,1.7241
2017-07-06,-1.6949
2017-07-07,0.8621
2017-07-10,-2.5641
2017-07-11,-2.6316
2017-07-12,0.9009
2017-07-13,-1.7856999999999998
2017-07-14,-0.2182
2017-07-17,-0.6924
2017-07-18,0.0
2017-07-19,-1.8349
2017-07-20,-4.6729
2017-07-21,-0.9804
2017-07-24,-1.9802
2017-07-25,3.0303
2017-07-26,-1.9607999999999999
2017-07-27,0.5
2017-07-28,12.4378
2017-07-31,6.1947
2017-08-01,-2.5
2017-08-02,-1.7094
2017-08-03,-0.8696
2017-08-04,-2.6316
2017-08-07,0.0
2017-08-08,1.8018
2017-08-09,1.7699
2017-08-10,-1.7391
2017-08-11,0.885
2017-08-14,-1.7544
2017-08-15,-2.6786
2017-08-16,-3.6696999999999997
2017-08-17,0.9524
2017-08-18,-0.9434
2017-08-21,0.9524
2017-08-22,-5.6604
2017-08-23,0.0
2017-08-24,2.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,3.9215999999999998
2017-08-30,-4.717
2017-08-31,5.9406
2017-09-01,-3.7382999999999997
2017-09-05,-2.9126
2017-09-06,-1.0
2017-09-07,3.0303
2017-09-08,-0.9804
2017-09-11,0.0
2017-09-12,-0.9901
2017-09-13,0.5
2017-09-14,0.995
2017-09-15,3.4483
2017-09-18,-2.8571
2017-09-19,-2.9412000000000003
2017-09-20,-7.0707
2017-09-21,-6.5217
2017-09-22,3.4884
2017-09-25,3.3708
2017-09-26,-5.4348
2017-09-27,1.1494
2017-09-28,-1.1364
2017-09-29,-2.2989
2017-10-02,2.3529
2017-10-03,-1.1494
2017-10-04,-3.4884
2017-10-05,1.2048
2017-10-06,0.0
2017-10-09,-1.1905000000000001
2017-10-10,1.2048
2017-10-11,2.3810000000000002
2017-10-12,0.0
2017-10-13,-1.1628
2017-10-16,1.1764999999999999
2017-10-17,-2.3256
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,-1.1905000000000001
2017-10-23,1.2048
2017-10-24,-0.9929
2017-10-25,3.4076
2017-10-26,-1.1628
2017-10-27,-1.1764999999999999
2017-10-30,-1.1905000000000001
2017-10-31,2.4096
2017-11-01,0.0
2017-11-02,-2.3529
2017-11-03,0.6024
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,-0.5964
2017-11-09,-1.2072
2017-11-10,1.2195
2017-11-13,0.0
2017-11-14,-1.2048
2017-11-15,2.439
2017-11-16,4.7619
2017-11-17,2.2727
2017-11-20,-2.2222
2017-11-21,-3.4091
2017-11-22,-1.1764999999999999
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,-2.5667
2017-12-01,0.1906
2017-12-04,1.2195
2017-12-05,-2.4096
2017-12-06,0.0
2017-12-07,1.2346
2017-12-08,-1.2195
2017-12-11,-0.0864
2017-12-12,-3.6204
2017-12-13,5.1282
2017-12-14,-4.878
2017-12-15,-1.2821
2017-12-18,1.2987
2017-12-19,-2.5641
2017-12-20,1.3158
2017-12-21,-1.2987
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,-1.3158
2017-12-28,-2.6667
2017-12-29,6.8493
2018-01-02,0.641
2018-01-03,-1.9108
2018-01-04,-2.5974
2018-01-05,0.0
2018-01-08,1.3333
2018-01-09,1.3158
2018-01-10,-1.2987
2018-01-11,2.6316
2018-01-12,0.0
2018-01-16,-2.5641
2018-01-17,1.3158
2018-01-18,-2.5974
2018-01-19,2.6667
2018-01-22,0.0
2018-01-23,-1.2987
2018-01-24,1.3158
2018-01-25,0.0
2018-01-26,1.2987
2018-01-29,-0.0256
2018-01-30,0.0256
2018-01-31,1.2821
2018-02-01,-2.3367
2018-02-02,1.0965
2018-02-05,-2.5641
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,-6.5789
2018-02-12,-1.4085
2018-02-13,-1.4285999999999999
2018-02-14,1.4493
2018-02-15,-5.7143
2018-02-16,1.5152
2018-02-20,-0.7463
2018-02-21,0.7519
2018-02-22,2.9851
2018-02-23,2.8986
2018-02-26,2.8169
2018-02-27,-4.1096
2018-02-28,4.2857
2018-03-01,-1.3699
2018-03-02,-2.3056
2018-03-05,-1.905
2018-03-06,7.971
2018-03-07,0.6711
2018-03-08,-2.6667
2018-03-09,5.4795
2018-03-12,-6.4935
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,1.3889
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,-2.7397
2018-03-21,-1.4085
2018-03-22,1.4285999999999999
2018-03-23,1.4085
2018-03-26,-6.9444
2018-03-27,0.0
2018-03-28,0.003
2018-03-29,1.4895
2018-04-02,0.0
2018-04-03,-1.4706000000000001
2018-04-04,1.4925
2018-04-05,-2.9412000000000003
2018-04-06,6.0606
2018-04-09,0.0
2018-04-10,-2.8571
2018-04-11,0.0
2018-04-12,1.4706000000000001
2018-04-13,-1.4493
2018-04-16,0.6618
2018-04-17,3.7253
2018-04-18,-1.4085
2018-04-19,-1.6571
2018-04-20,8.9192
2018-04-23,-3.9744
2018-04-24,8.3333
2018-04-25,-2.0769
2018-04-26,7.3553
2018-04-27,-3.6562
2018-04-30,-0.7823
2018-05-01,-0.4874
2018-05-02,-6.4103
2018-05-03,2.7397
2018-05-04,6.6667
2018-05-07,-2.635
2018-05-08,-2.429
2018-05-09,-3.9474
2018-05-10,1.3699
2018-05-11,1.3486
2018-05-14,-7.9975000000000005
2018-05-15,-1.4493
2018-05-16,2.9412000000000003
2018-05-17,2.8571
2018-05-18,-8.3333
2018-05-21,4.5455
2018-05-22,4.9275
2018-05-23,0.8287
2018-05-24,-5.4795
2018-05-25,5.5536
2018-05-29,-1.1424
2018-05-30,1.3889
2018-05-31,1.3699
2018-06-01,12.1324
2018-06-04,-10.8197
2018-06-05,2.7027
2018-06-06,1.3158
2018-06-07,-1.2987
2018-06-08,-2.6316
2018-06-11,4.0541
2018-06-12,1.2987
2018-06-13,1.2846
2018-06-14,5.0606
2018-06-15,-4.8193
2018-06-18,5.0633
2018-06-19,-7.2289
2018-06-20,3.8961
2018-06-21,-10.0
2018-06-22,0.0
2018-06-25,-1.1917
2018-06-26,4.5458
2018-06-27,-4.5391
2018-06-28,0.0
2018-06-29,0.0028
2018-07-02,2.814
2018-07-03,0.0
2018-07-05,1.3699
2018-07-06,-0.2189
2018-07-09,-7.0397
2018-07-10,-0.9353
2018-07-11,4.4148
2018-07-12,-7.0423
2018-07-13,0.0
2018-07-16,0.0818
2018-07-17,1.4322
2018-07-18,-1.7851
2018-07-19,0.5288
2018-07-20,-1.7414
2018-07-23,-4.6154
2018-07-24,0.0
2018-07-25,-1.2903
2018-07-26,-8.4967
2018-07-27,-1.7856999999999998
2018-07-30,1.8182
2018-07-31,-5.3571
2018-08-01,5.6226
2018-08-02,-5.3233
2018-08-03,0.0
2018-08-06,-3.7736
2018-08-07,0.0
2018-08-08,0.9608
2018-08-09,-2.8938
2018-08-10,-8.0
2018-08-13,2.1739
2018-08-14,6.383
2018-08-15,10.0
2018-08-16,0.0
2018-08-17,1.9127
2018-08-20,-0.0928
2018-08-21,2.3214
2018-08-22,-2.2339
2018-08-23,-0.0357
2018-08-24,1.7856999999999998
2018-08-27,0.0
2018-08-28,5.2632
2018-08-29,8.3333
2018-08-30,-3.0769
2018-08-31,2.9459999999999997
2018-09-04,-2.8617
2018-09-05,-1.7713999999999999
2018-09-06,8.2671
2018-09-07,5.7343
2018-09-10,-2.9135
2018-09-11,-1.1312
2018-09-12,-7.3529
2018-09-13,4.7619
2018-09-14,-10.6061
2018-09-17,-3.3898
2018-09-18,1.7719
2018-09-19,3.4304
2018-09-20,11.6667
2018-09-21,-25.3731
2018-09-24,-4.0
2018-09-25,-2.0833
2018-09-26,-4.2553
2018-09-27,26.6667
2018-09-28,-5.2632
2018-10-01,-5.5556
2018-10-02,63.1373
2018-10-03,-25.0
2018-10-04,-7.3718
2018-10-05,-0.692
2018-10-08,-5.2265
2018-10-09,12.5
2018-10-10,-6.8627
2018-10-11,0.0
2018-10-12,1.7544
2018-10-15,0.0
2018-10-16,-1.3793
2018-10-17,-2.0979
2018-10-18,-2.8571
2018-10-19,-4.0441
2018-10-22,-6.1303
2018-10-23,-2.0408
2018-10-24,-2.9167
2018-10-25,1.2876
2018-10-26,-4.661
2018-10-29,-8.8889
2018-10-30,1.4634
2018-10-31,8.1731
2018-11-01,3.5556
2018-11-02,-1.7167
2018-11-05,-0.8734
2018-11-06,0.0
2018-11-07,10.5727
2018-11-08,-5.1793
2018-11-09,-6.7227
2018-11-12,-4.0541
2018-11-13,-1.4085
2018-11-14,-3.8095
2018-11-15,3.4653
2018-11-16,-0.9569
2018-11-19,-2.8986
2018-11-20,-1.4925
2018-11-21,1.0101
2018-11-23,3.0
2018-11-26,3.3981
2018-11-27,-2.8169
2018-11-28,4.3478
2018-11-29,-4.1667
2018-11-30,-1.4493
2018-12-03,0.4902
2018-12-04,-5.3659
2018-12-06,-6.701
2018-12-07,-1.105
2018-12-10,-2.2346
2018-12-11,2.2857
2018-12-12,5.5866
2018-12-13,5.291
2018-12-14,-16.0804
2018-12-17,-11.975999999999999
2018-12-18,-8.1633
2018-12-19,-0.7407
2018-12-20,-5.2239
2018-12-21,-4.7244
2018-12-24,-9.9174
2018-12-26,2.7523
2018-12-27,7.1429
2018-12-28,8.3333
2018-12-31,-9.2308
2019-01-02,9.322
2019-01-03,0.0
2019-01-04,-7.7519
2019-01-07,15.9664
2019-01-08,-5.0725
2019-01-09,3.8167999999999997
2019-01-10,2.9412000000000003
2019-01-11,0.0
2019-01-14,1.4285999999999999
2019-01-15,-1.4085
2019-01-16,0.7143
2019-01-17,1.4184
2019-01-18,-2.7972
2019-01-22,-3.5971
2019-01-23,0.7463
2019-01-24,-1.4815
2019-01-25,0.0
2019-01-28,27.8195
2019-01-29,-9.4118
2019-01-30,-4.5455
2019-01-31,12.2449
2019-02-01,-3.0303
2019-02-04,0.0
2019-02-05,-3.125
2019-02-06,-5.1613
2019-02-07,-2.0408
2019-02-08,0.6944
2019-02-11,0.6897
2019-02-12,6.1644
2019-02-13,-3.2258
2019-02-14,0.0
2019-02-15,2.0
2019-02-19,-4.5752
2019-02-20,-1.3699
2019-02-21,-1.3889
2019-02-22,-2.1127
2019-02-25,0.7194
2019-02-26,-2.1429
2019-02-27,-1.4599
2019-02-28,0.0
2019-03-01,4.4444
2019-03-04,-3.5461
2019-03-05,0.7353
2019-03-06,-1.4599
2019-03-07,-5.9259
2019-03-08,2.6299
2019-03-11,0.5064
2019-03-12,4.5802
2019-03-13,9.4891
2019-03-14,-5.3333
2019-03-15,-5.6338
2019-03-18,6.7164
2019-03-19,1.3986
2019-03-20,-2.7586
2019-03-21,-2.8369
2019-03-22,0.7299
2019-03-25,-0.7246
2019-03-26,-2.1898
2019-03-27,2.2388
2019-03-28,-0.7299
2019-03-29,1.4706000000000001
2019-04-01,0.1232
2019-04-02,-2.2943
2019-04-03,0.7407
2019-04-04,-0.7353
2019-04-05,0.7333
2019-04-08,7.3608
2019-04-09,-4.1096
2019-04-10,-0.7143
2019-04-11,-0.7194
2019-04-12,-1.4493
2019-04-15,5.1471
2019-04-16,-3.4965
2019-04-17,-0.7246
2019-04-18,1.4599
2019-04-22,1.4388
2019-04-23,2.1277
2019-04-24,2.7778
2019-04-25,3.3784
2019-04-26,-5.8824
2019-04-29,-3.4722
2019-04-30,-0.7194
2019-05-01,-3.6231999999999998
2019-05-02,2.2556
2019-05-03,2.9412000000000003
2019-05-06,-0.7143
2019-05-07,0.7194
2019-05-08,-0.7143
2019-05-09,-5.036
2019-05-10,-0.7576
2019-05-13,-4.5802
2019-05-14,-1.6
2019-05-15,4.878
2019-05-16,-2.3256
2019-05-17,-7.1429
2019-05-20,0.8547
2019-05-21,-2.5423999999999998
2019-05-22,0.0
2019-05-23,1.7391
2019-05-24,-2.3932
2019-05-28,1.5762
2019-05-29,0.8621
2019-05-30,-1.2821
2019-05-31,-1.2987
2019-06-03,-0.8772
2019-06-04,1.7699
2019-06-05,0.8696
2019-06-06,-0.8621
2019-06-07,0.0
2019-06-10,12.1739
2019-06-11,10.0775
2019-06-12,-2.8169
2019-06-13,-3.6231999999999998
2019-06-14,-2.2556
2019-06-17,1.5385
2019-06-18,8.3333
2019-06-19,-8.3916
2019-06-20,0.7634
2019-06-21,-0.7576
2019-06-24,0.7634
2019-06-25,-0.7576
2019-06-26,-0.7634
2019-06-27,1.0769
2019-06-28,-1.0654
2019-07-01,0.0
2019-07-02,-0.7692
2019-07-03,0.1628
2019-07-05,-0.0077
2019-07-08,0.6192
2019-07-09,0.0
2019-07-10,15.3846
2019-07-11,1.3333
2019-07-12,3.9474
2019-07-15,-4.7722
2019-07-16,-0.3057
2019-07-17,0.6667
2019-07-18,0.0
2019-07-19,-1.9404
2019-07-22,-2.0733
2019-07-23,0.2345
2019-07-24,2.5251
2019-07-25,-0.0067
2019-07-26,3.3557
2019-07-29,5.5195
2019-07-30,-2.1477
2019-07-31,0.6226
2019-08-01,-5.625
2019-08-02,-0.6623
2019-08-05,0.6667
2019-08-06,0.6689
2019-08-07,-1.9801
2019-08-08,3.3557
2019-08-09,-1.2987
2019-08-12,-0.6579
2019-08-13,0.6623
2019-08-14,-4.6053
2019-08-15,-6.8966
2019-08-16,3.7037
2019-08-19,3.5714
2019-08-20,-3.4483
2019-08-21,5.0
2019-08-22,-1.3605
2019-08-23,-3.4483
2019-08-26,1.0714
2019-08-27,-4.5936
2019-08-28,3.7037
2019-08-29,2.8571
2019-08-30,0.6944
2019-09-03,-6.2069
2019-09-04,2.2059
2019-09-05,-0.7194
2019-09-06,7.2464
2019-09-09,1.3514
2019-09-10,2.6667
2019-09-11,2.513
2019-09-12,7.5759
2019-09-13,12.9718
2019-09-16,-5.1392
2019-09-17,-6.044
2019-09-18,12.8655
2019-09-19,6.2176
2019-09-20,1.4634
2019-09-23,0.9615
2019-09-24,-11.4286
2019-09-25,1.0753
2019-09-26,-0.5319
2019-09-27,2.1390000000000002
2019-09-30,7.8534
2019-10-01,0.0
2019-10-02,-5.8252
2019-10-03,5.6701
2019-10-04,-2.9268
2019-10-07,-1.005
2019-10-08,-3.5533
2019-10-09,-2.6316
2019-10-10,-5.9459
2019-10-11,0.5747
2019-10-14,-2.8571
2019-10-15,0.0
2019-10-16,-2.9412000000000003
2019-10-17,-2.4242
2019-10-18,2.4845
2019-10-21,0.0
2019-10-22,-1.2121
2019-10-23,3.681
2019-10-24,-2.3669000000000002
2019-10-25,0.0
2019-10-28,9.697
2019-10-29,-2.7624
