ticker,SEGI US Equity
2011-03-09,0.0
2011-03-10,7.1429
2011-03-14,-2.5
2011-03-15,2.5641
2011-03-16,0.0
2011-03-17,-3.3333
2011-03-18,0.0
2011-03-21,-24.1379
2011-03-23,10.7955
2011-03-24,-5.641
2011-03-28,-4.3478
2011-03-29,31.8182
2011-03-30,-24.1379
2011-03-31,-7.9545
2011-04-01,28.3951
2011-04-04,-23.0769
2011-04-05,0.0
2011-04-06,20.0
2011-04-07,0.0
2011-04-08,4.1667
2011-04-11,0.0
2011-04-12,-24.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,5.2632
2011-04-18,-10.0
2011-04-19,11.1111
2011-04-20,0.0
2011-04-21,-15.0
2011-04-27,16.1765
2011-04-29,1.2658
2011-05-02,-20.0
2011-05-03,-6.25
2011-05-04,-5.0
2011-05-05,0.0
2011-05-06,26.3158
2011-05-10,15.2778
2011-05-11,1.2048
2011-05-12,-2.9762
2011-05-13,17.7914
2011-05-16,-12.5
2011-05-17,14.2857
2011-05-18,29.1667
2011-05-19,-3.2258
2011-05-20,0.0
2011-05-24,30.0
2011-05-25,10.2564
2011-05-26,37.2093
2011-05-27,27.1186
2011-05-31,-4.0
2011-06-01,-23.6111
2011-06-02,-14.5455
2011-06-03,21.2766
2011-06-06,3.5088
2011-06-07,-3.3898
2011-06-08,-2.4123
2011-06-09,7.8652
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,20.0
2011-06-16,-16.6667
2011-06-17,-1.6667
2011-06-20,22.0339
2011-06-21,-23.6111
2011-06-22,19.3182
2011-06-23,-16.1905
2011-06-24,16.3636
2011-06-27,-6.25
2011-06-28,13.3333
2011-06-29,0.0
2011-07-05,-11.7647
2011-07-06,-8.3333
2011-07-07,3.6364
2011-07-08,1.7544
2011-07-11,-10.3448
2011-07-13,14.663499999999999
2011-07-14,3.9832
2011-07-15,9.6774
2011-07-18,11.7647
2011-07-19,40.2961
2011-07-20,-15.592
2011-07-21,0.0
2011-07-22,4.4444
2011-07-25,6.117
2011-07-26,-3.7594
2011-07-27,-16.6667
2011-07-28,12.1875
2011-07-29,-2.2284
2011-08-01,-22.2222
2011-08-02,20.1465
2011-08-03,-7.622
2011-08-04,5.6106
2011-08-05,5.0
2011-08-08,-7.1429
2011-08-10,-17.6282
2011-08-11,1.1673
2011-08-12,16.9231
2011-08-15,-14.473700000000001
2011-08-16,15.0
2011-08-18,5.6856
2011-08-19,1.2658
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,-25.0
2011-08-26,6.6667
2011-08-29,17.1875
2011-08-30,-7.5
2011-08-31,-1.982
2011-09-01,7.3529
2011-09-02,-4.1096
2011-09-06,2.8571
2011-09-07,-2.7778
2011-09-08,-2.8571
2011-09-09,0.0
2011-09-12,-11.3971
2011-09-13,-0.4149
2011-09-14,-16.6667
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-22,-24.0
2011-09-23,-5.2632
2011-09-26,0.0
2011-09-27,-11.1111
2011-09-28,-18.75
2011-09-29,45.1923
2011-09-30,-2.649
2011-10-03,0.0
2011-10-04,-2.0408
2011-10-05,33.3333
2011-10-06,0.0
2011-10-10,-8.3333
2011-10-11,9.0909
2011-10-12,16.6667
2011-10-14,-1.7856999999999998
2011-10-17,-8.6364
2011-10-18,4.9751
2011-10-19,-9.0047
2011-10-20,-8.3333
2011-10-21,-12.2159
2011-10-24,-24.9191
2011-10-25,3.4483
2011-10-26,-6.6667
2011-10-27,-12.0536
2011-10-28,4.0609
2011-10-31,-6.3415
2011-11-01,-16.6667
2011-11-02,33.75
2011-11-07,78.0374
2011-11-08,-20.21
2011-11-09,5.2632
2011-11-10,5.0
2011-11-15,-19.0476
2011-11-16,14.7059
2011-11-17,11.859
2011-11-18,-8.3095
2011-11-21,-15.0
2011-11-22,11.7647
2011-11-23,-5.2632
2011-11-25,2.7778
2011-11-28,-5.4054
2011-11-29,-8.5714
2011-11-30,-6.25
2011-12-01,5.4167
2011-12-02,-5.1383
2011-12-05,-10.0
2011-12-06,-3.7037
2011-12-07,-7.6923
2011-12-08,0.0
2011-12-09,4.1667
2011-12-12,8.0
2011-12-13,-25.9259
2011-12-14,0.0
2011-12-15,-11.875
2011-12-16,-9.2199
2011-12-19,12.5
2011-12-20,5.5556
2011-12-21,-5.2632
2011-12-22,5.5556
2011-12-23,44.0789
2011-12-27,-8.6758
2011-12-28,0.0
2011-12-29,4.0
2011-12-30,-2.4038
2012-01-03,-1.4778
2012-01-04,1.0
2012-01-06,5.9406
2012-01-09,7.4766
2012-01-10,6.9565
2012-01-11,6.5041
2012-01-12,1.5267
2012-01-13,3.3835
2012-01-17,10.5455
2012-01-18,-21.0526
2012-01-19,-20.8333
2012-01-20,9.473700000000001
2012-01-23,-23.0769
2012-01-24,28.75
2012-01-25,-14.5631
2012-01-26,10.7955
2012-01-27,-1.5385
2012-01-30,-8.3333
2012-01-31,9.0909
2012-02-01,-17.7083
2012-02-02,26.5823
2012-02-03,9.0
2012-02-06,2.7523
2012-02-07,-14.2857
2012-02-08,-1.5625
2012-02-09,-6.8783
2012-02-10,13.6364
2012-02-13,-6.5
2012-02-14,-5.8824
2012-02-15,0.0
2012-02-16,-1.1364
2012-02-17,0.0
2012-02-21,1.1494
2012-02-22,-9.0909
2012-02-23,16.25
2012-02-24,-5.3763
2012-02-27,-9.0909
2012-02-29,6.875
2012-03-01,-7.6023
2012-03-02,1.2658
2012-03-05,0.0
2012-03-06,-20.0
2012-03-07,0.0
2012-03-08,32.8125
2012-03-09,-23.5294
2012-03-12,21.5385
2012-03-13,-18.9873
2012-03-14,-6.25
2012-03-15,0.0
2012-03-16,24.1667
2012-03-19,-1.3423
2012-03-20,7.483
2012-03-21,-5.0633
2012-03-22,-6.0
2012-03-23,12.0567
2012-03-26,-6.962
2012-03-27,5.4422
2012-03-28,-0.6452
2012-03-29,0.0
2012-03-30,2.5974
2012-04-02,21.519
2012-04-03,5.7292
2012-04-04,0.9852
2012-04-05,-2.439
2012-04-09,-36.0
2012-04-10,-12.5
2012-04-11,7.1429
2012-04-12,0.0
2012-04-13,-6.6667
2012-04-16,-1.7856999999999998
2012-04-17,-7.2727
2012-04-18,-0.9804
2012-04-19,-36.6337
2012-04-20,-3.125
2012-04-23,12.9032
2012-04-24,21.4286
2012-04-25,-15.2941
2012-04-26,0.0
2012-04-27,4.1667
2012-04-30,13.3333
2012-05-01,-8.2353
2012-05-02,12.8205
2012-05-03,-11.3636
2012-05-04,-3.8462
2012-05-07,-6.6667
2012-05-08,10.0
2012-05-09,0.0
2012-05-10,-2.5974
2012-05-11,0.0
2012-05-14,-14.6667
2012-05-15,-7.8125
2012-05-16,-10.1695
2012-05-17,1.8868
2012-05-18,24.0741
2012-05-21,-16.4179
2012-05-22,-32.1429
2012-05-23,10.526299999999999
2012-05-24,-16.6667
2012-05-25,0.0
2012-05-29,5.7143
2012-05-30,-29.7297
2012-05-31,23.0769
2012-06-01,-6.25
2012-06-04,0.0
2012-06-05,-26.6667
2012-06-06,45.4545
2012-06-07,0.0
2012-06-08,-6.25
2012-06-12,-10.0
2012-06-13,-11.1111
2012-06-14,8.3333
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,-7.6923
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,-8.3333
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,36.3636
2012-06-28,0.0
2012-06-29,23.3333
2012-07-02,-18.9189
2012-07-06,6.6667
2012-07-09,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,-18.75
2012-07-16,-15.3846
2012-07-17,36.3636
2012-07-19,0.0
2012-07-23,0.0
2012-07-25,86.6667
2012-07-26,-19.6429
2012-07-27,6.6667
2012-07-30,-4.1667
2012-07-31,26.087
2012-08-01,-3.4483
2012-08-02,-3.5714
2012-08-03,-1.8519
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,-3.7736
2012-08-09,21.5686
2012-08-10,6.4516
2012-08-13,-7.5758
2012-08-14,-4.918
2012-08-15,5.1724
2012-08-16,-8.1967
2012-08-17,8.9286
2012-08-20,-8.1967
2012-08-21,0.0
2012-08-22,3.5714
2012-08-23,-6.8966
2012-08-24,14.8148
2012-08-27,11.2903
2012-08-28,-4.3478
2012-08-29,0.0
2012-08-30,1.5152
2012-08-31,0.0
2012-09-04,-16.4179
2012-09-05,-3.5714
2012-09-06,-20.3704
2012-09-07,4.6512
2012-09-10,-17.7778
2012-09-12,-18.9189
2012-09-13,33.3333
2012-09-14,5.0
2012-09-18,-23.8095
2012-09-19,25.0
2012-09-20,-7.5
2012-09-21,-18.9189
2012-09-24,50.0
2012-09-25,-17.7778
2012-09-27,8.1081
2012-09-28,12.5
2012-10-01,-4.4444
2012-10-02,-11.6279
2012-10-03,-15.7895
2012-10-08,15.625
2012-10-11,-21.6216
2012-10-12,20.6897
2012-10-16,5.7143
2012-10-18,-13.5135
2012-10-19,6.25
2012-10-22,-14.7059
2012-10-23,10.3448
2012-10-24,9.375
2012-10-25,-8.5714
2012-10-26,84.375
2012-10-31,0.0
2012-11-01,-27.1186
2012-11-02,-13.9535
2012-11-05,-13.5135
2012-11-06,-18.75
2012-11-07,11.538499999999999
2012-11-08,10.3448
2012-11-09,9.375
2012-11-12,14.2857
2012-11-13,-20.0
2012-11-14,-9.375
2012-11-15,-34.4828
2012-11-16,10.526299999999999
2012-11-19,-14.2857
2012-11-20,0.0
2012-11-21,44.4444
2012-11-23,-19.2308
2012-11-26,-9.5238
2012-11-27,-26.3158
2012-11-28,14.2857
2012-11-29,0.0
2012-11-30,-12.5
2012-12-03,57.1429
2012-12-04,-18.1818
2012-12-05,-11.1111
2012-12-06,12.5
2012-12-07,-11.1111
2012-12-10,0.0
2012-12-11,12.5
2012-12-12,-27.7778
2012-12-14,0.0
2012-12-17,46.1538
2012-12-18,0.0
2012-12-19,-15.7895
2012-12-20,-12.5
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,28.5714
2012-12-27,-11.1111
2012-12-28,-12.5
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,14.2857
2013-01-04,12.5
2013-01-07,0.0
2013-01-08,-22.2222
2013-01-09,28.5714
2013-01-10,-22.2222
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,-7.1429
2013-01-17,0.0
2013-01-18,7.6923
2013-01-22,-7.1429
2013-01-23,23.0769
2013-01-24,-12.5
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,35.7143
2013-01-30,-15.7895
2013-01-31,-12.5
2013-02-01,14.2857
2013-02-04,0.0
2013-02-05,-18.75
2013-02-06,7.6923
2013-02-07,-7.1429
2013-02-08,7.6923
2013-02-11,-21.4286
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,18.1818
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,-15.3846
2013-02-27,27.2727
2013-02-28,0.0
2013-03-01,-21.4286
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-12,-9.0909
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,-20.0
2013-04-01,25.0
2013-04-03,0.0
2013-04-04,-20.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,25.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,-20.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-02,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-15,0.0
2013-05-17,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-29,-25.0
2013-05-30,33.3333
2013-06-03,-25.0
2013-06-04,0.0
2013-06-05,-16.6667
2013-06-06,20.0
2013-06-07,116.6667
2013-06-10,69.2308
2013-06-11,-40.9091
2013-06-12,46.1538
2013-06-13,-15.7895
2013-06-14,-12.5
2013-06-17,-7.1429
2013-06-18,-15.3846
2013-06-19,18.1818
2013-06-20,-15.3846
2013-06-21,-27.2727
2013-06-24,137.5
2013-06-25,-31.5789
2013-06-26,7.6923
2013-06-27,35.7143
2013-06-28,10.526299999999999
2013-07-01,-14.2857
2013-07-02,-11.1111
2013-07-03,-12.5
2013-07-05,0.0
2013-07-08,-7.1429
2013-07-09,0.0
2013-07-10,23.0769
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,-18.75
2013-07-16,0.0
2013-07-17,23.0769
2013-07-18,-12.5
2013-07-19,50.0
2013-07-22,-23.8095
2013-07-23,0.0
2013-07-24,-18.75
2013-07-25,0.0
2013-07-29,0.0
2013-07-30,23.0769
2013-07-31,-18.75
2013-08-02,0.0
2013-08-05,-15.3846
2013-08-06,-27.2727
2013-08-07,37.5
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,18.1818
2013-08-14,0.0
2013-08-15,-15.3846
2013-08-16,0.0
2013-08-19,-9.0909
2013-08-20,30.0
2013-08-21,-15.3846
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,18.1818
2013-08-27,-15.3846
2013-08-28,-9.0909
2013-08-30,0.0
2013-09-03,0.0
2013-09-05,0.0
2013-09-06,-20.0
2013-09-09,0.0
2013-09-10,-25.0
2013-09-11,66.6667
2013-09-12,-20.0
2013-09-13,37.5
2013-09-16,0.0
2013-09-17,-9.0909
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,-20.0
2013-09-27,37.5
2013-10-04,0.0
2013-10-08,-9.0909
2013-10-09,-20.0
2013-10-10,37.5
2013-10-14,63.6364
2013-10-15,0.0
2013-10-16,-11.1111
2013-10-17,-18.75
2013-10-18,-15.3846
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,18.1818
2013-10-24,0.0
2013-10-25,-15.3846
2013-10-28,18.1818
2013-10-29,-23.0769
2013-10-30,30.0
2013-11-04,-15.3846
2013-11-05,-9.0909
2013-11-06,0.0
2013-11-08,30.0
2013-11-11,-38.4615
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,62.5
2013-11-15,0.0
2013-11-19,0.0
2013-11-21,-15.3846
2013-11-25,-9.0909
2013-11-26,30.0
2013-11-27,-15.3846
2013-12-02,-9.0909
2013-12-03,-20.0
2013-12-04,0.0
2013-12-05,37.5
2013-12-06,-9.0909
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,-20.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,-25.0
2013-12-18,33.3333
2013-12-19,-37.5
2013-12-20,20.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,33.3333
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,-25.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-17,-16.6667
2014-01-21,0.0
2014-01-22,20.0
2014-01-23,-16.6667
2014-01-24,20.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-31,0.0
2014-02-03,33.3333
2014-02-04,0.0
2014-02-05,-25.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,33.3333
2014-02-24,37.5
2014-02-25,-9.0909
2014-02-26,0.0
2014-02-27,-20.0
2014-02-28,62.5
2014-03-03,-15.3846
2014-03-04,0.0
2014-03-05,72.7273
2014-03-06,-15.7895
2014-03-07,-12.5
2014-03-10,50.0
2014-03-11,-9.5238
2014-03-12,10.526299999999999
2014-03-13,14.2857
2014-03-14,12.5
2014-03-17,-11.1111
2014-03-18,20.8333
2014-03-19,48.2759
2014-03-20,16.2791
2014-03-21,-30.0
2014-03-24,14.2857
2014-03-25,0.0
2014-03-26,7.5
2014-03-27,-13.9535
2014-03-28,13.5135
2014-03-31,-35.7143
2014-04-01,0.0
2014-04-02,29.6296
2014-04-03,8.5714
2014-04-04,-2.6316
2014-04-07,-5.4054
2014-04-08,-25.7143
2014-04-09,0.0
2014-04-10,-15.3846
2014-04-11,-4.5455
2014-04-14,-9.5238
2014-04-15,68.4211
2014-04-16,9.375
2014-04-17,8.5714
2014-04-21,10.526299999999999
2014-04-22,0.0
2014-04-23,-28.5714
2014-04-24,6.6667
2014-04-25,0.0
2014-04-28,-6.25
2014-04-29,6.6667
2014-04-30,-15.625
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,-11.1111
2014-05-06,8.3333
2014-05-07,3.8462
2014-05-08,-3.7037
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,3.8462
2014-05-16,29.6296
2014-05-19,-2.8571
2014-05-20,-5.8824
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,15.625
2014-05-27,-8.1081
2014-05-28,11.7647
2014-05-29,-15.7895
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,15.625
2014-06-04,-13.5135
2014-06-05,0.0
2014-06-09,-18.75
2014-06-10,11.538499999999999
2014-06-11,10.3448
2014-06-12,-6.25
2014-06-13,0.0
2014-06-16,-3.3333
2014-06-17,3.4483
2014-06-18,-3.3333
2014-06-19,3.4483
2014-06-20,-3.3333
2014-06-23,3.4483
2014-06-24,-13.3333
2014-06-25,15.3846
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-10,0.0
2014-07-11,-3.3333
2014-07-14,3.4483
2014-07-15,0.0
2014-07-16,-20.0
2014-07-17,0.0
2014-07-18,8.3333
2014-07-21,-19.2308
2014-07-22,-14.2857
2014-07-23,0.0
2014-07-24,5.5556
2014-07-25,42.1053
2014-07-28,-33.3333
2014-07-29,5.5556
2014-07-30,15.7895
2014-07-31,9.0909
2014-08-01,-20.8333
2014-08-04,10.526299999999999
2014-08-05,-14.2857
2014-08-06,22.2222
2014-08-07,9.0909
2014-08-08,0.0
2014-08-11,8.3333
2014-08-12,-7.6923
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,-8.3333
2014-08-19,18.1818
2014-08-20,11.538499999999999
2014-08-21,-37.931
2014-08-22,22.2222
2014-08-25,-4.5455
2014-08-26,4.7619
2014-08-28,-13.6364
2014-08-29,15.7895
2014-09-02,9.0909
2014-09-03,0.0
2014-09-04,-8.3333
2014-09-08,9.0909
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,58.3333
2014-09-16,-31.5789
2014-09-17,3.8462
2014-09-18,0.0
2014-09-19,29.6296
2014-09-22,-25.7143
2014-09-23,42.3077
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,-5.4054
2014-09-30,-40.0
2014-10-01,90.4762
2014-10-02,-5.0
2014-10-03,-23.6842
2014-10-06,-24.1379
2014-10-07,0.0
2014-10-08,22.7273
2014-10-09,-18.5185
2014-10-10,0.0
2014-10-13,-27.2727
2014-10-14,0.0
2014-10-15,12.5
2014-10-16,5.5556
2014-10-17,10.526299999999999
2014-10-20,14.2857
2014-10-21,12.5
2014-10-22,-11.1111
2014-10-23,-8.3333
2014-10-24,9.0909
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-31,-20.8333
2014-11-03,26.3158
2014-11-04,-20.8333
2014-11-05,0.0
2014-11-06,26.3158
2014-11-07,-12.5
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,4.7619
2014-11-13,-4.5455
2014-11-14,14.2857
2014-11-17,-8.3333
2014-11-18,-18.1818
2014-11-19,22.2222
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,-13.6364
2014-11-26,0.0
2014-11-28,15.7895
2014-12-01,-13.6364
2014-12-02,-5.2632
2014-12-03,5.5556
2014-12-04,-47.3684
2014-12-05,10.0
2014-12-08,-9.0909
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,10.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,-27.2727
2014-12-18,-25.0
2014-12-19,0.0
2014-12-22,-16.6667
2014-12-23,20.0
2014-12-24,0.0
2014-12-26,33.3333
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,-25.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,-16.6667
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,20.0
2015-01-15,0.0
2015-01-16,66.6667
2015-01-20,-20.0
2015-01-21,25.0
2015-01-22,-20.0
2015-01-23,-25.0
2015-01-26,83.3333
2015-01-27,63.6364
2015-01-28,-27.7778
2015-01-29,-38.4615
2015-01-30,0.0
2015-02-02,-25.0
2015-02-03,33.3333
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,-25.0
2015-02-09,33.3333
2015-02-10,-25.0
2015-02-11,33.3333
2015-02-12,-25.0
2015-02-13,33.3333
2015-02-17,0.0
2015-02-18,-25.0
2015-02-19,33.3333
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,-25.0
2015-02-26,33.3333
2015-02-27,-25.0
2015-03-02,0.0
2015-03-03,33.3333
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,-25.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,33.3333
2015-03-17,-37.5
2015-03-18,20.0
2015-03-19,-16.6667
2015-03-20,20.0
2015-03-23,-16.6667
2015-03-24,20.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,33.3333
2015-03-30,-25.0
2015-03-31,-16.6667
2015-04-01,20.0
2015-04-02,0.0
2015-04-06,-16.6667
2015-04-07,20.0
2015-04-08,-16.6667
2015-04-09,0.0
2015-04-10,20.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,33.3333
2015-04-17,-25.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,-16.6667
2015-04-27,20.0
2015-04-28,0.0
2015-04-29,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,-16.6667
2015-05-06,20.0
2015-05-07,0.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,-16.6667
2015-05-21,20.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,-20.0
2015-06-04,-37.5
2015-06-05,66.6667
2015-06-08,0.0
2015-06-09,-40.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,-20.0
2015-06-30,108.3333
2015-07-02,-40.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-13,0.0
2015-07-15,0.0
2015-07-17,0.0
2015-07-20,0.0
2015-07-21,66.6667
2015-07-22,0.0
2015-07-23,-40.0
2015-07-24,66.6667
2015-07-28,0.0
2015-07-29,-40.0
2015-07-31,0.0
2015-08-03,66.6667
2015-08-04,-40.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,-33.3333
2015-08-10,50.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,-33.3333
2015-08-17,50.0
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-21,6.6667
2015-08-24,-6.25
2015-08-25,0.0
2015-08-26,0.0
2015-08-27,0.0
2015-08-28,0.0
2015-09-01,-33.3333
2015-09-03,50.0
2015-09-04,0.0
2015-09-08,0.0
2015-09-09,66.6667
2015-09-10,0.0
2015-09-11,-40.0
2015-09-14,66.6667
2015-09-15,-40.0
2015-09-16,66.6667
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,-40.0
2015-09-24,66.6667
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,-40.0
2015-10-05,66.6667
2015-10-06,-40.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,-33.3333
2015-10-28,60.0
2015-10-30,-6.25
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
