ticker,NHCMF US Equity
2000-07-11,1.7266
2000-07-12,5.7992
2000-07-19,1.0695000000000001
2000-07-21,1.455
2000-07-25,-1.8253
2000-07-27,-3.3201
2000-08-01,-6.5934
2000-08-03,-0.1471
2000-08-04,-2.7982
2000-08-08,2.5758
2000-08-09,0.6278
2000-08-14,0.1101
2000-08-21,4.8387
2000-08-22,29.0909
2000-08-23,-4.6587
2000-08-24,-0.4545
2000-08-25,0.6849
2000-08-28,9.4104
2000-08-29,-1.5544
2000-08-30,0.5263
2000-08-31,4.0838
2000-09-01,7.3441
2000-09-05,13.0272
2000-09-06,-4.6434
2000-09-07,-3.0435
2000-09-08,-4.574
2000-09-11,9.3985
2000-09-12,1.7182
2000-09-13,-11.3176
2000-09-14,2.1905
2000-09-15,10.1584
2000-09-18,1.2690000000000001
2000-09-20,-6.015
2000-09-21,-4.6222
2000-09-22,-4.1938
2000-09-25,2.0428
2000-09-26,0.0
2000-09-27,-2.7645
2000-09-28,0.5882
2000-10-02,1.2671000000000001
2000-10-03,-0.8662
2000-10-06,12.8641
2000-10-10,-8.645199999999999
2000-10-11,-5.838
2000-10-13,1.1
2000-10-16,1.3848
2000-10-18,-10.0488
2000-10-19,-2.0607
2000-10-20,-7.6411999999999995
2000-10-23,4.2566
2000-10-30,-12.9385
2000-10-31,16.3804
2000-11-03,-9.9886
2000-11-06,-13.4931
2000-11-07,-6.8513
2000-11-08,1.252
2000-11-09,-18.0835
2000-11-10,14.5283
2000-11-13,-4.1186
2000-11-14,4.9828
2000-11-15,-1.1457
2000-11-17,-9.850999999999999
2000-11-20,8.7236
2000-11-21,1.3514
2000-11-22,-3.1667
2000-11-23,0.0
2000-11-24,0.0
2000-11-27,7.0568
2000-11-28,-4.6624
2000-11-30,-18.2125
2000-12-01,-0.8247
2000-12-04,0.4158
2000-12-05,14.4928
2000-12-06,35.6239
2000-12-07,1.3333
2000-12-08,-7.1053
2000-12-11,2.6912000000000003
2000-12-12,6.3448
2000-12-13,7.6524
2000-12-14,-15.6627
2000-12-15,-0.5714
2000-12-19,-7.1839
2000-12-20,-8.8235
2000-12-21,-3.5654
2000-12-22,13.0282
2000-12-25,0.0
2000-12-27,11.0592
2000-12-28,9.3969
2000-12-29,-7.5
2001-01-01,0.0
2001-01-02,-0.3465
2001-01-03,-9.3185
2001-01-04,10.4294
2001-01-05,0.0
2001-01-08,-6.6667
2001-01-09,-2.9762
2001-01-10,1.8405
2001-01-11,6.6265
2001-01-12,-1.1299
2001-01-15,0.0
2001-01-16,-2.8571
2001-01-17,0.7353
2001-01-18,-3.0657
2001-01-19,6.3253
2001-01-22,4.8159
2001-01-23,5.4054
2001-01-24,-8.2051
2001-01-25,-6.4246
2001-01-26,-2.9851
2001-01-29,-5.8462
2001-01-30,4.5752
2001-01-31,-4.6875
2001-02-01,0.0
2001-02-06,-13.9344
2001-02-09,4.7619
2001-02-14,-8.7273
2001-02-15,9.5618
2001-02-16,0.0
2001-02-20,-7.8182
2001-02-21,-3.8462
2001-02-22,-10.9744
2001-02-23,0.0
2001-02-26,6.9124
2001-02-27,-1.9397
2001-02-28,-7.6923
2001-03-01,-38.0952
2001-03-02,5.7692
2001-03-05,10.9091
2001-03-06,-0.6557
2001-03-07,-4.6205
2001-03-08,-0.5882
2001-03-12,-19.5962
2001-03-13,-15.1515
2001-03-14,-9.1837
2001-03-15,1.6854
2001-03-16,0.0
2001-03-19,-18.7845
2001-03-20,0.0
2001-03-21,2.0408
2001-03-22,-2.0
2001-03-23,-2.0408
2001-03-26,7.6389
2001-03-27,0.0
2001-03-29,-1.9355
2001-03-30,0.0
2001-04-03,-6.5789
2001-04-04,0.0
2001-04-09,-14.0845
2001-04-10,0.0
2001-04-12,-2.459
2001-04-16,24.3697
2001-04-17,0.0
2001-04-18,23.9865
2001-04-23,-7.3568999999999996
2001-04-24,-4.1176
2001-05-01,14.7239
2001-05-02,14.9733
2001-05-14,-7.9448
2001-05-18,1.0516
2001-05-23,3.0063
2001-05-31,35.4287
2001-06-01,-7.8853
2001-06-04,-7.5875
2001-06-06,-15.7895
2001-06-08,0.0
2001-06-11,-10.0
2001-07-06,0.0
2001-07-10,-5.0
2001-07-11,-3.5088
2001-07-12,2.7273
2001-07-17,1.1799
2001-07-19,0.8746
2001-07-27,-9.2486
2001-07-30,0.6369
2001-08-08,-16.4557
2001-08-13,-5.303
2001-08-14,4.0
2001-08-23,-9.2308
2001-08-31,-11.4407
2001-09-06,2.3923
2001-09-07,-22.8972
2001-09-17,-20.6061
2001-09-24,-22.1374
2001-09-26,-27.451
2001-10-04,5.4054
2001-10-05,-3.8462
2001-10-11,13.3333
2001-10-16,76.4706
2001-10-22,-15.3333
2001-10-23,-8.6614
2001-11-06,20.6897
2001-11-14,-11.4286
2001-11-20,38.7097
2001-12-03,-27.907
2001-12-04,11.2903
2001-12-06,14.4928
2001-12-10,-2.5316
2001-12-11,3.8961
2001-12-13,-9.375
2001-12-14,-2.069
2001-12-18,-2.8169
2001-12-20,-7.2464
2001-12-21,8.5937
2001-12-27,-7.1942
2001-12-28,-0.7752
2001-12-31,0.0
2002-01-07,20.3125
2002-01-09,15.5844
2002-01-10,3.3708
2002-01-14,0.0
2002-01-18,-8.6957
2002-01-24,8.3333
2002-01-28,8.7912
2002-01-29,-7.0707
2002-02-01,11.9565
2002-02-04,-3.3981
2002-02-08,-4.5226
2002-02-11,-2.1053
2002-02-12,5.914
2002-02-14,-2.5381
2002-02-19,-5.2083
2002-02-21,6.5934
2002-02-25,-13.4021
2002-03-06,0.0
2002-03-07,0.0
2002-03-08,0.0
2002-03-11,0.0
2002-03-13,-1.7856999999999998
2002-03-14,-4.803
2002-03-19,-10.8706
2002-03-22,-4.2857
2002-03-25,-4.4776
2002-03-26,9.375
2002-03-27,3.5714
2002-03-28,2.069
2002-04-03,-9.4595
2002-04-04,1.4925
2002-04-16,-5.8824
2002-04-17,9.375
2002-04-24,-12.857099999999999
2002-04-25,-9.0164
2002-04-29,-13.5135
2002-04-30,6.25
2002-05-08,-1.9607999999999999
2002-05-09,11.0
2002-05-14,17.1171
2002-05-15,-4.6154
2002-06-03,-14.5161
2002-06-04,3.7736
2002-06-05,0.0
2002-06-06,2.7273
2002-06-07,17.6991
2002-06-10,12.0301
2002-06-11,-8.7248
2002-06-26,-33.0882
2002-06-28,18.6813
2002-07-10,-14.8148
2002-07-18,-4.3478
2002-07-24,-20.4545
2002-07-26,61.4286
2002-07-30,-7.9646
2002-07-31,5.7692
2002-08-02,-17.2727
2002-08-06,18.6813
2002-08-07,-4.6296
2002-08-08,-9.7087
2002-08-09,2.1505
2002-08-13,-7.3684
2002-08-15,-7.9545
2002-08-16,-6.1728
2002-08-19,7.8947
2002-08-22,18.2927
2002-08-23,-4.1237
2002-08-26,-1.0753
2002-08-28,2.1739
2002-09-05,-12.766
2002-09-10,2.439
2002-09-20,8.3333
2002-09-25,-5.4945
2002-09-26,4.6512
2002-10-16,2.2222
2002-10-17,0.0
2002-10-21,-0.5842
2002-10-22,3.8677
2002-10-23,1.0526
2002-10-29,35.4167
2002-11-01,-0.7692
2002-11-04,11.6279
2002-11-05,0.6944
2002-11-11,42.7759
2002-11-12,-17.1477
2002-11-14,-3.2211
2002-11-21,-3.012
2002-11-27,-8.6957
2002-12-16,7.483
2002-12-17,0.0
2002-12-20,13.9241
2002-12-27,-11.1111
2002-12-30,0.0
2002-12-31,2.5
2003-01-03,4.878
2003-01-22,-18.6047
2003-01-23,2.8571
2003-01-29,-17.3611
2003-02-20,22.6891
2003-02-24,-15.7534
2003-02-28,-3.252
2003-04-22,-42.8571
2003-04-30,-8.8235
2003-05-05,6.4516
2003-05-06,40.9091
2003-05-07,-3.2258
2003-05-09,-8.8889
2003-05-13,16.4634
2003-05-23,2.6178
2003-05-30,12.2449
2003-06-03,-4.5455
2003-06-04,1.9048
2003-06-05,10.2804
2003-06-06,5.0847
2003-06-10,6.4516
2003-06-12,8.3333
2003-06-13,-11.1888
2003-06-16,-0.7874
2003-06-18,-20.634900000000002
2003-06-20,0.0
2003-06-23,0.0
2003-06-24,2.0
2003-06-26,1.9607999999999999
2003-06-30,1.5385
2003-07-02,6.8182
2003-07-03,1.9504000000000001
2003-07-07,8.6957
2003-07-08,-6.72
2003-07-09,-0.9434
2003-07-10,13.5931
2003-07-11,-7.3171
2003-07-14,0.3289
2003-07-15,-11.4754
2003-07-16,0.0
2003-07-18,-7.4074
2003-07-22,-6.0
2003-07-23,14.8936
2003-07-24,-3.1481
2003-07-25,3.2505
2003-07-28,0.0
2003-07-29,0.0
2003-07-30,0.0
2003-08-01,-8.3333
2003-08-11,-3.0303
2003-08-12,1.0417
2003-08-14,1.0309
2003-08-21,-5.102
2003-08-25,5.3763
2003-08-26,-2.551
2003-08-28,0.5236
2003-09-04,-10.4167
2003-09-08,-0.4651
2003-09-09,9.8131
2003-09-10,-2.1277
2003-09-11,9.7826
2003-09-12,4.9505
2003-09-17,-1.8868
2003-09-18,-3.8462
2003-09-19,1.0
2003-09-22,3.9604
2003-09-25,0.9524
2003-09-26,-9.434
2003-09-30,4.1667
2003-10-01,-4.0
2003-10-03,6.25
2003-10-06,-5.8824
2003-10-15,6.25
2003-10-16,-1.9607999999999999
2003-10-17,2.0
2003-10-21,0.0
2003-10-22,-8.8235
2003-10-27,-2.1505
2003-10-29,1.0989
2003-10-30,-2.1739
2003-10-31,-4.4444
2003-11-04,2.3256
2003-11-06,9.0909
2003-11-07,27.0833
2003-11-10,4.918
2003-11-11,-3.125
2003-11-12,4.8387
2003-11-13,1.5385
2003-11-14,3.7879
2003-11-17,-5.8394
2003-11-18,-1.5504
2003-11-19,-11.811
2003-11-20,2.6786
2003-11-21,5.2174
2003-11-25,-4.9587
2003-11-26,2.6087
2003-11-28,-10.1695
2003-12-01,3.7736
2003-12-03,3.6364
2003-12-04,-1.7544
2003-12-05,4.7656
2003-12-08,2.2691
2003-12-09,-4.1667
2003-12-11,-5.2174
2003-12-12,-1.8349
2003-12-15,-8.411200000000001
2003-12-16,10.2041
2003-12-18,5.5556
2003-12-22,7.0175
2003-12-23,-11.4754
2003-12-30,26.8519
2003-12-31,-7.2993
2004-01-02,0.7874
2004-01-05,9.375
2004-01-06,0.0
2004-01-07,16.4286
2004-01-08,6.7485
2004-01-09,19.3103
2004-01-12,9.8266
2004-01-13,-5.5263
2004-01-14,-0.65
2004-01-15,1.1215
2004-01-16,-2.9575
2004-01-20,4.7619
2004-01-21,-4.5455
2004-01-22,3.125
2004-01-23,-3.14
2004-01-26,5.7565
2004-01-27,1.8763999999999998
2004-01-28,27.8761
2004-01-29,-10.7266
2004-01-30,2.3256
2004-02-02,-3.0303
2004-02-03,-3.5156
2004-02-04,-5.2632
2004-02-06,10.2564
2004-02-10,1.5504
2004-02-11,-2.2901
2004-02-12,0.7813
2004-02-18,-3.1008
2004-02-19,4.0
2004-02-20,-7.6923
2004-02-23,-10.8333
2004-02-24,-8.8785
2004-02-25,8.7179
2004-02-26,-4.717
2004-02-27,4.9505
2004-03-01,3.7736
2004-03-02,3.6364
2004-03-03,0.8772
2004-03-04,-2.6087
2004-03-05,-2.6786
2004-03-10,0.6422
2004-03-11,-4.9225
2004-03-12,-3.6433
2004-03-15,-4.9751
2004-03-16,-4.712
2004-03-17,-5.4945
2004-03-18,1.9331
2004-03-19,-3.0372
2004-03-22,24.7059
2004-03-23,-8.0189
2004-03-24,5.641
2004-03-25,1.9417
2004-03-31,-12.381
2004-04-01,-2.1739
2004-04-02,12.2222
2004-04-05,5.4455
2004-04-06,-2.5352
2004-04-08,-2.6975
2004-04-14,-3.9604
2004-04-15,7.2165
2004-04-20,14.4231
2004-04-22,-3.3613
2004-04-26,3.4076
2004-04-27,-3.2953
2004-04-28,-4.7826
2004-04-30,1.3699
2004-05-03,-0.9009
2004-05-04,0.0
2004-05-06,3.6364
2004-05-07,-4.386
2004-05-10,-8.2569
2004-05-11,7.0
2004-05-12,0.0
2004-05-13,-7.9439
2004-05-14,-2.5381
2004-05-17,2.0833
2004-05-18,-3.0612
2004-05-19,1.0526
2004-05-20,3.6458
2004-05-21,-0.5025
2004-05-26,0.0
2004-05-27,5.0505
2004-05-28,7.2115
2004-06-01,-2.87
2004-06-02,-3.0471
2004-06-03,6.1905
2004-06-04,4.0359
2004-06-07,1.8965999999999998
2004-06-08,-2.9717000000000002
2004-06-09,-3.2153
2004-06-14,-2.7027
2004-06-15,-0.1852
2004-06-17,0.1855
2004-06-18,2.5926
2004-06-21,3.3394
2004-06-22,1.31
2004-06-23,-3.0172
2004-06-24,-3.1111
2004-06-25,5.5046
2004-06-28,-6.5217
2004-06-29,2.3256
2004-06-30,-0.9091
2004-07-02,10.0917
2004-07-06,0.0
2004-07-07,-0.8177
2004-07-08,-7.5776
2004-07-09,6.3636
2004-07-12,-1.7094
2004-07-13,-3.0435
2004-07-14,-2.6906
2004-07-16,-5.9908
2004-07-20,4.4118
2004-07-21,0.4695
2004-07-22,0.9346
2004-07-23,2.3148
2004-07-26,-2.2624
2004-07-27,0.0
2004-07-28,0.0
2004-07-29,-4.6296
2004-07-30,2.9126
2004-08-03,-4.717
2004-08-04,-2.4752
2004-08-05,0.5076
2004-08-12,-1.2121
2004-08-13,7.362
2004-08-16,0.9524
2004-08-17,-4.2453
2004-08-18,6.4039
2004-08-19,-2.7778
2004-08-20,5.2381
2004-08-23,-4.9774
2004-08-24,0.0
2004-08-25,0.9524
2004-08-27,2.8302
2004-08-30,0.0
2004-09-01,0.9174
2004-09-02,-0.9091
2004-09-03,6.789
2004-09-07,14.3632
2004-09-08,-4.5965
2004-09-10,-1.5748
2004-09-13,-0.4
2004-09-14,-3.6145
2004-09-15,-1.6667
2004-09-16,1.2711999999999999
2004-09-23,-6.2762
2004-09-24,11.1607
2004-09-27,-8.4337
2004-09-29,1.3158
2004-09-30,-7.3593
2004-10-04,-6.5421
2004-10-06,13.0
2004-10-08,0.885
2004-10-12,1.7544
2004-10-13,-2.3869
2004-10-14,3.3284000000000002
2004-10-15,-1.7094
2004-10-18,-5.9837
2004-10-19,-2.8846
2004-10-20,2.8571
2004-10-21,-2.7778
2004-10-22,5.7143
2004-10-25,-4.5045
2004-10-28,-3.7736
2004-11-01,5.8824
2004-11-04,-4.6296
2004-11-08,-1.9417
2004-11-09,0.9901
2004-11-10,-1.9607999999999999
2004-11-11,8.0
2004-11-12,3.7037
2004-11-15,5.3571
2004-11-16,-0.8475
2004-11-17,4.7169
2004-11-18,2.0252
2004-11-19,6.8
2004-11-22,-1.8727
2004-11-23,-3.0534
2004-11-24,-7.0866
2004-11-29,5.9322
2004-11-30,-4.8
2004-12-01,2.521
2004-12-02,-1.6393
2004-12-03,1.6667
2004-12-06,1.6393
2004-12-07,3.2258
2004-12-08,-0.7813
2004-12-09,0.3937
2004-12-10,-2.3529
2004-12-13,-1.6064
2004-12-14,0.4082
2004-12-15,-2.439
2004-12-16,-0.4167
2004-12-17,1.6736
2004-12-20,-7.4074
2004-12-21,6.4
2004-12-22,-3.9265
2004-12-23,-4.3478
2004-12-29,0.0
2004-12-30,2.0909
2004-12-31,2.4043
2005-01-04,3.0435
2005-01-05,-3.7975
2005-01-06,0.8772
2005-01-07,-4.3478
2005-01-10,0.9091
2005-01-11,-6.7568
2005-01-12,-1.4493
2005-01-13,2.9412000000000003
2005-01-14,-6.6667
2005-01-18,5.102
2005-01-19,-3.8834999999999997
2005-01-21,5.0505
2005-01-24,-2.8846
2005-01-25,7.9208
2005-01-26,-8.2569
2005-01-27,-0.5
2005-01-31,6.5327
2005-02-01,9.434
2005-02-02,-6.8966
2005-02-04,2.7778
2005-02-08,-9.009
2005-02-09,12.3762
2005-02-10,-4.8458
2005-02-11,2.7778
2005-02-14,-9.009
2005-02-15,-0.9901
2005-02-16,-2.5
2005-02-17,-0.2051
2005-02-18,6.8859
2005-02-22,-1.9231
2005-02-23,3.9215999999999998
2005-02-24,-5.6604
2005-02-25,-39.0
2005-02-28,-3.2787
2005-03-01,-8.4746
2005-03-02,-12.963
2005-03-03,-15.1064
2005-03-04,36.5915
2005-03-07,-10.0917
2005-03-08,10.2041
2005-03-09,1.8519
2005-03-10,-14.5455
2005-03-11,-4.2553
2005-03-15,3.3333
2005-03-16,-9.6774
2005-03-18,7.1429
2005-03-21,-4.0
2005-03-23,-2.7778
2005-03-24,-2.3810000000000002
2005-03-28,-2.439
2005-03-29,7.5
2005-03-30,-6.9767
2005-03-31,0.0
2005-04-04,0.0
2005-04-06,-8.75
2005-04-12,-20.5479
2005-04-15,16.2716
2005-04-18,-1.0565
2005-04-21,4.9082
2005-04-25,12.857099999999999
2005-04-26,-11.3924
2005-04-28,2.8571
2005-04-29,6.9444
2005-05-02,-11.6883
2005-05-03,11.7647
2005-05-04,2.6316
2005-05-05,2.5641
2005-05-06,-5.0
2005-05-09,17.1053
2005-05-11,-10.1124
2005-05-12,-4.875
2005-05-13,2.4967
2005-05-16,14.1026
2005-05-17,-5.1685
2005-05-19,5.4502
2005-05-20,5.8427
2005-05-25,1.9108
2005-05-26,3.125
2005-05-27,-9.0909
2005-05-31,3.3333
2005-06-01,-1.0753
2005-06-02,-4.3478
2005-06-03,-6.8182
2005-06-06,2.439
2005-06-07,-2.3810000000000002
2005-06-14,-7.6372
2005-06-15,-7.5755
2005-06-16,4.2857
2005-06-17,1.2328999999999999
2005-06-21,-13.3965
2005-06-22,3.125
2005-06-23,0.0
2005-06-24,0.0
2005-06-27,-6.0606
2005-06-28,-11.2903
2005-06-29,16.3636
2005-06-30,-6.875
2005-07-07,-15.7718
2005-07-08,-0.3984
2005-07-11,-6.4
2005-07-12,-3.8462
2005-07-19,17.7778
2005-07-20,-43.3962
2005-07-21,3.3333
2005-07-22,0.0
2005-07-25,-25.4032
2005-07-26,8.973
2005-07-28,7.1429
2005-07-29,3.7037
2005-08-02,-5.0
2005-08-04,5.2632
2005-08-09,-12.857099999999999
2005-08-11,22.9508
2005-08-16,-3.2083
2005-08-17,-9.7718
2005-08-18,13.7405
2005-08-22,-6.0403
2005-08-26,163.5714
2005-08-29,-12.7371
2005-08-30,-8.3851
2005-09-06,-1.6949
2005-09-14,-37.931
2005-09-21,22.2222
2005-09-22,-2.2727
2005-09-23,-6.9767
2005-09-27,-20.0
2005-09-29,11.4844
2005-10-03,12.684
2005-10-11,-11.6915
2005-10-13,4.2254
2005-10-14,0.0
2005-10-17,-8.1081
2005-10-24,5.8824
2005-10-28,-5.4514
2005-10-31,-3.5622
2005-11-01,27.9513
2005-11-02,-4.7619
2005-11-07,-37.5
2005-11-09,12.0
2005-11-11,-13.5714
2005-11-15,-16.1157
2005-11-16,8.3744
2005-11-18,-18.1818
2005-11-21,-6.875
2005-11-22,27.0694
2005-11-23,-21.1268
2005-11-25,1.0417
2005-11-28,-2.7982
2005-11-29,-21.2121
2005-11-30,30.7692
2005-12-05,-24.7059
2005-12-06,-4.6875
2005-12-07,39.3443
2005-12-12,-29.4118
2005-12-13,1.6667
2005-12-15,-18.0328
2005-12-16,-2.75
2005-12-19,-7.455
2005-12-21,62.2222
2005-12-22,9.589
2005-12-28,-12.5
2006-08-02,-57.1429
2006-08-15,-66.6667
2006-08-23,0.0
2006-08-25,-98.75
2006-09-08,700.0
2006-12-28,-87.5
2007-01-31,0.0
2007-02-21,0.0
2007-02-23,0.0
2007-03-22,0.0
2007-04-24,0.0
2007-05-22,0.0
2007-06-19,0.0
2007-06-21,0.0
2007-08-03,0.0
2007-09-07,0.0
2007-12-06,0.0
2007-12-17,0.0
2007-12-19,0.0
2007-12-27,0.0
2008-07-18,0.0
2008-08-14,0.0
2008-08-27,0.0
2008-09-09,0.0
2008-10-31,0.0
2008-12-12,0.0
2008-12-19,0.0
2008-12-23,0.0
2009-01-06,0.0
2009-02-24,0.0
2009-02-26,0.0
2009-03-09,0.0
2009-09-24,0.0
2009-11-03,0.0
2009-11-17,0.0
2009-12-23,0.0
2009-12-30,0.0
2010-01-27,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-04-06,0.0
2010-05-18,0.0
2012-01-27,700.0
2012-02-10,0.0
2012-07-12,-87.5
2012-09-26,0.0
2014-05-30,50.0
2014-07-14,-33.3333
2016-06-15,0.0
2017-06-08,-20.0
2017-06-09,0.0
2017-07-10,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-10-30,0.0
2017-10-31,400.0
2017-11-13,-98.0
2017-12-27,-90.0
2018-08-28,999900.0
2018-09-17,0.0
2018-10-22,-99.0
2019-05-14,-99.0
2019-05-28,9900.0
2019-05-29,4900.0
2019-06-20,-98.0
2019-07-10,-99.0
2019-09-17,0.0
2019-10-17,0.0
2019-11-14,0.0
2019-12-18,9900.0
2019-12-30,0.0
2020-02-13,0.0
2020-04-16,0.0
