ticker,CLNE US Equity
2007-10-12,5.8716
2007-10-15,14.3847
2007-10-16,-1.0101
2007-10-17,-5.102
2007-10-18,0.2688
2007-10-19,-6.0054
2007-10-22,0.8557
2007-10-23,4.5249
2007-10-24,1.1905000000000001
2007-10-25,-0.5882
2007-10-26,1.8289
2007-10-29,-1.5848
2007-10-30,-2.9522
2007-10-31,-1.1062
2007-11-01,0.1119
2007-11-02,0.5587
2007-11-05,2.8889
2007-11-06,4.2117
2007-11-07,-5.9585
2007-11-08,-1.6529
2007-11-09,2.2969
2007-11-12,1.3143
2007-11-13,-3.6216
2007-11-14,3.309
2007-11-15,-0.7058
2007-11-16,-2.2417
2007-11-19,-7.83
2007-11-20,-6.7961
2007-11-21,1.8229
2007-11-23,3.6445
2007-11-26,-1.9123999999999999
2007-11-27,-3.7107
2007-11-28,1.3717
2007-11-29,-0.7732
2007-11-30,-3.1169000000000002
2007-12-03,0.2681
2007-12-04,-2.2727
2007-12-05,-12.7223
2007-12-06,14.4984
2007-12-07,0.6845
2007-12-10,-2.9232
2007-12-11,6.0224
2007-12-12,0.8587
2007-12-13,0.4584
2007-12-14,5.867
2007-12-17,-6.7118
2007-12-18,2.3102
2007-12-19,-2.0
2007-12-20,-1.2508
2007-12-21,3.4
2007-12-24,0.6447
2007-12-26,-2.8828
2007-12-27,-1.0554
2007-12-28,0.3333
2007-12-31,0.598
2008-01-02,-0.2642
2008-01-03,3.3775
2008-01-04,-2.2422
2008-01-07,0.0
2008-01-08,-1.7038
2008-01-09,1.5333
2008-01-10,3.4143
2008-01-11,-1.8413
2008-01-14,0.9702
2008-01-15,4.2281
2008-01-16,-2.7658
2008-01-17,-1.3274
2008-01-18,-3.5874
2008-01-22,-3.3223
2008-01-23,0.6186
2008-01-24,-2.5273
2008-01-25,5.1156
2008-01-28,2.3333
2008-01-29,-1.0423
2008-01-30,-1.58
2008-01-31,0.9365
2008-02-01,0.1988
2008-02-04,1.0582
2008-02-05,-2.945
2008-02-06,-0.8766
2008-02-07,1.8367
2008-02-08,1.8704
2008-02-11,0.7869
2008-02-12,0.2602
2008-02-13,3.5042
2008-02-14,-3.511
2008-02-15,1.2346
2008-02-19,2.0539
2008-02-20,-3.3333
2008-02-21,0.6506
2008-02-22,-2.9735
2008-02-25,-0.5996
2008-02-26,3.8204000000000002
2008-02-27,-0.5165
2008-02-28,-1.4276
2008-02-29,0.5925
2008-03-03,0.1309
2008-03-04,-3.268
2008-03-05,-2.9054
2008-03-06,-3.6186
2008-03-07,0.361
2008-03-10,-4.6763
2008-03-11,2.6414999999999997
2008-03-12,-0.2941
2008-03-13,0.8112
2008-03-14,-2.4872
2008-03-17,-3.7509
2008-03-18,2.2603
2008-03-19,-6.936
2008-03-20,-2.8665000000000003
2008-03-24,0.0843
2008-03-25,10.3623
2008-03-26,0.7634
2008-03-27,-0.5303
2008-03-28,-0.5331
2008-03-31,2.2971
2008-04-01,-2.4701
2008-04-02,1.3814
2008-04-03,0.3028
2008-04-04,-2.7925
2008-04-07,-1.1646
2008-04-08,1.2569
2008-04-09,-0.5431
2008-04-10,0.078
2008-04-11,0.7015
2008-04-14,-1.6254
2008-04-15,1.4162
2008-04-16,0.8534
2008-04-17,-1.7692
2008-04-18,0.3915
2008-04-21,0.39
2008-04-22,5.2836
2008-04-23,-3.4686
2008-04-24,-1.2232
2008-04-25,-0.0774
2008-04-28,-0.0775
2008-04-29,-0.5426
2008-04-30,1.4809
2008-05-01,-1.6129
2008-05-02,3.669
2008-05-05,-0.3012
2008-05-06,2.1903
2008-05-07,-0.2217
2008-05-08,1.7037
2008-05-09,5.3897
2008-05-12,2.9026
2008-05-13,3.4251
2008-05-14,-2.987
2008-05-15,0.1339
2008-05-16,-1.5373999999999999
2008-05-19,3.1908
2008-05-20,-0.9868
2008-05-21,-2.2591
2008-05-22,-2.9232
2008-05-23,0.2101
2008-05-27,-2.3061
2008-05-28,3.2189
2008-05-29,1.5939
2008-05-30,1.9782
2008-06-02,-1.9398
2008-06-03,-1.7734999999999999
2008-06-04,-1.6667
2008-06-05,1.6949
2008-06-06,-2.9167
2008-06-09,0.1431
2008-06-10,-3.8571
2008-06-11,-2.0059
2008-06-12,0.9856
2008-06-13,-0.1502
2008-06-16,-2.6316
2008-06-17,1.5444
2008-06-18,0.076
2008-06-19,-8.3587
2008-06-20,-0.6633
2008-06-23,-2.0868
2008-06-24,-3.4953
2008-06-25,-4.417
2008-06-26,-0.3697
2008-06-27,2.0408
2008-06-30,4.4545
2008-07-01,-5.7440999999999995
2008-07-02,-1.2927
2008-07-03,4.5837
2008-07-07,-6.619
2008-07-08,7.0881
2008-07-09,1.4311
2008-07-10,4.4092
2008-07-11,9.1216
2008-07-14,-5.1858
2008-07-15,-1.0612
2008-07-16,2.9703
2008-07-17,-4.1667
2008-07-18,3.7625
2008-07-21,6.4464
2008-07-22,5.0719
2008-07-23,-4.8271
2008-07-24,-0.8327
2008-07-25,-1.6794
2008-07-28,-4.1149000000000004
2008-07-29,2.753
2008-07-30,3.7824999999999998
2008-07-31,0.9871
2008-08-01,3.6842
2008-08-04,-5.0036
2008-08-05,1.2214
2008-08-06,1.6591
2008-08-07,1.1128
2008-08-08,2.6412
2008-08-11,3.1451000000000002
2008-08-12,-1.1088
2008-08-13,3.0133
2008-08-14,-5.034
2008-08-15,-3.0802
2008-08-18,2.6608
2008-08-19,1.5838999999999999
2008-08-20,3.9688
2008-08-21,-2.3858
2008-08-22,-0.6285
2008-08-25,-0.1405
2008-08-26,10.1337
2008-08-27,6.1342
2008-08-28,0.7225
2008-08-29,3.0484
2008-09-02,0.058
2008-09-03,3.6522
2008-09-04,4.9776
2008-09-05,1.4385
2008-09-08,1.6282
2008-09-09,-4.9612
2008-09-10,-1.7401
2008-09-11,2.1583
2008-09-12,-1.7335
2008-09-15,-7.0011
2008-09-16,-0.7113
2008-09-17,-7.3433
2008-09-18,11.7268
2008-09-19,0.2884
2008-09-22,-2.3577
2008-09-23,-4.8881
2008-09-24,-3.096
2008-09-25,6.3898
2008-09-26,-1.6216
2008-09-29,-5.0672
2008-09-30,-9.0032
2008-10-01,1.0601
2008-10-02,-6.5035
2008-10-03,-10.172
2008-10-06,-12.0733
2008-10-07,-7.3864
2008-10-08,6.3395
2008-10-09,-10.8654
2008-10-10,5.0701
2008-10-13,22.9979
2008-10-14,-7.1786
2008-10-15,-9.6223
2008-10-16,-1.2934999999999999
2008-10-17,5.0403
2008-10-20,10.4607
2008-10-21,5.5604
2008-10-22,-9.5473
2008-10-23,-5.9145
2008-10-24,1.354
2008-10-27,-9.2557
2008-10-28,-5.3628
2008-10-29,-22.7778
2008-10-30,2.8777
2008-10-31,7.6923
2008-11-03,6.7532
2008-11-04,10.5839
2008-11-05,-20.242
2008-11-06,-5.2414
2008-11-07,-2.1834
2008-11-10,-11.756
2008-11-11,-15.5143
2008-11-12,-9.5808
2008-11-13,24.7241
2008-11-14,-11.3274
2008-11-17,0.998
2008-11-18,-0.3953
2008-11-19,-19.246
2008-11-20,-14.2506
2008-11-21,14.8997
2008-11-24,10.2244
2008-11-25,-1.81
2008-11-26,13.8249
2008-11-28,-1.8218999999999999
2008-12-01,-16.701
2008-12-02,21.2871
2008-12-03,-5.102
2008-12-04,-3.0108
2008-12-05,8.4257
2008-12-08,5.317
2008-12-09,-0.5825
2008-12-10,-0.5859
2008-12-11,-7.2692
2008-12-12,2.5423999999999998
2008-12-15,-4.1322
2008-12-16,8.6207
2008-12-17,13.6905
2008-12-18,1.0471
2008-12-19,5.6995000000000005
2008-12-22,5.2288
2008-12-23,-7.2981
2008-12-24,-0.8375
2008-12-26,2.7027
2008-12-29,0.6579
2008-12-30,0.3268
2008-12-31,-1.6287
2009-01-02,4.8013
2009-01-05,12.9542
2009-01-06,-0.6993
2009-01-07,-8.7324
2009-01-08,4.321
2009-01-09,-4.2899
2009-01-12,-5.255
2009-01-13,6.3622
2009-01-14,-1.9939
2009-01-15,-2.1909
2009-01-16,4.16
2009-01-20,0.1536
2009-01-21,6.5951
2009-01-22,-3.1655
2009-01-23,-2.3774
2009-01-26,5.175
2009-01-27,-0.2894
2009-01-28,2.3222
2009-01-29,-0.7092
2009-01-30,-1.1429
2009-02-02,-4.3353
2009-02-03,0.9063
2009-02-04,0.0
2009-02-05,1.9461
2009-02-06,4.1116
2009-02-09,1.8336000000000001
2009-02-10,-4.2936
2009-02-11,1.1577
2009-02-12,0.0
2009-02-13,0.1431
2009-02-17,-6.2857
2009-02-18,-15.7012
2009-02-19,-1.6275
2009-02-20,1.6543999999999999
2009-02-23,-6.5099
2009-02-24,6.5764
2009-02-25,3.2668
2009-02-26,1.0545
2009-02-27,-1.0435
2009-03-02,-11.2478
2009-03-03,-2.1782
2009-03-04,1.417
2009-03-05,-6.1876
2009-03-06,5.9574
2009-03-09,-3.8153
2009-03-10,5.2192
2009-03-11,-1.7856999999999998
2009-03-12,4.2424
2009-03-13,-0.969
2009-03-16,-0.7828
2009-03-17,11.4398
2009-03-18,0.885
2009-03-19,2.4561
2009-03-20,-2.0548
2009-03-23,7.8671
2009-03-24,-5.1864
2009-03-25,2.735
2009-03-26,10.6489
2009-03-27,-3.0075
2009-03-30,-4.9612
2009-03-31,-0.6525
2009-04-01,0.1642
2009-04-02,17.7049
2009-04-03,-0.9749
2009-04-06,0.1406
2009-04-07,-4.3539
2009-04-08,3.6711
2009-04-09,2.2663
2009-04-13,-0.4155
2009-04-14,-1.3908
2009-04-15,2.1157
2009-04-16,2.0718
2009-04-17,7.4425
2009-04-20,-6.1713000000000005
2009-04-21,-0.2685
2009-04-22,0.8075
2009-04-23,-1.2016
2009-04-24,3.2432
2009-04-27,0.3927
2009-04-28,5.2151
2009-04-29,2.7260999999999997
2009-04-30,2.0507
2009-05-01,10.756499999999999
2009-05-04,-0.8538
2009-05-05,-0.6459
2009-05-06,-3.467
2009-05-07,-2.2447
2009-05-08,15.9587
2009-05-11,-12.2772
2009-05-12,-3.4989
2009-05-13,-5.3801
2009-05-14,5.068
2009-05-15,4.9412
2009-05-18,-0.3363
2009-05-19,0.3375
2009-05-20,2.13
2009-05-21,-0.5488
2009-05-22,0.3311
2009-05-26,3.7404
2009-05-27,-0.8484
2009-05-28,1.2833999999999999
2009-05-29,1.9007
2009-06-01,3.9378
2009-06-02,0.3988
2009-06-03,-5.3625
2009-06-04,2.4134
2009-06-05,0.7172
2009-06-08,-3.4588
2009-06-09,-3.7935
2009-06-10,5.0383
2009-06-11,4.3796
2009-06-12,0.2997
2009-06-15,-3.2869
2009-06-16,-1.1329
2009-06-17,-2.0833
2009-06-18,-0.8511
2009-06-19,-4.9356
2009-06-22,-10.9481
2009-06-23,6.4639
2009-06-24,-2.3810000000000002
2009-06-25,9.7561
2009-06-26,-0.5556
2009-06-29,-3.2402
2009-06-30,-0.5774
2009-07-01,2.7875
2009-07-02,-4.2938
2009-07-06,-0.9445
2009-07-07,2.6222
2009-07-08,-6.3879
2009-07-09,4.2184
2009-07-10,-0.7143
2009-07-13,0.7194
2009-07-14,-0.4762
2009-07-15,0.9569
2009-07-16,-0.3555
2009-07-17,1.6646999999999998
2009-07-20,1.2865
2009-07-21,-1.7321
2009-07-22,-0.9401
2009-07-23,1.7793999999999999
2009-07-24,1.7483
2009-07-27,0.8018
2009-07-28,1.5909
2009-07-29,-1.3423
2009-07-30,4.7619
2009-07-31,0.0
2009-08-03,8.4416
2009-08-04,-0.0998
2009-08-05,0.7992
2009-08-06,-0.1982
2009-08-07,0.0993
2009-08-10,0.8929
2009-08-11,-6.9813
2009-08-12,7.8224
2009-08-13,6.8627
2009-08-14,-1.8349
2009-08-17,-2.6168
2009-08-18,-0.096
2009-08-19,-1.2488
2009-08-20,2.1401
2009-08-21,1.1429
2009-08-24,-0.4708
2009-08-25,1.5137
2009-08-26,1.6775
2009-08-27,17.1402
2009-08-28,-0.2347
2009-08-31,-1.8039
2009-09-01,-7.7476
2009-09-02,0.0866
2009-09-03,2.3356
2009-09-04,3.0431
2009-09-08,4.3478
2009-09-09,0.9434
2009-09-10,1.4798
2009-09-11,-0.8442
2009-09-14,6.5789
2009-09-15,0.1452
2009-09-16,-1.2328000000000001
2009-09-17,-1.7621
2009-09-18,1.4948000000000001
2009-09-21,-0.5891
2009-09-22,4.0741
2009-09-23,-0.4982
2009-09-24,-3.0758
2009-09-25,6.4207
2009-09-28,2.6352
2009-09-29,-1.0811
2009-09-30,-1.571
2009-10-01,-5.5517
2009-10-02,-1.4695
2009-10-05,2.7591
2009-10-06,2.6851000000000003
2009-10-07,0.212
2009-10-08,-0.8463
2009-10-09,0.0
2009-10-12,0.1422
2009-10-13,-0.3551
2009-10-14,-0.3564
2009-10-15,1.9313
2009-10-16,-2.5965
2009-10-19,0.8646
2009-10-20,-1.3571
2009-10-21,1.5206
2009-10-22,-0.8559
2009-10-23,-2.9496
2009-10-26,-5.189
2009-10-27,-5.3167
2009-10-28,-6.6887
2009-10-29,8.6726
2009-10-30,-5.5375
2009-11-02,0.0862
2009-11-03,1.6364999999999998
2009-11-04,-1.2711999999999999
2009-11-05,8.7554
2009-11-06,-1.8942
2009-11-09,3.2984999999999998
2009-11-10,-6.3084
2009-11-11,-1.2469000000000001
2009-11-12,1.6835
2009-11-13,2.2351
2009-11-16,2.3482
2009-11-17,0.712
2009-11-18,-1.4925
2009-11-19,-3.11
2009-11-20,-1.2346
2009-11-23,0.3333
2009-11-24,0.4983
2009-11-25,-0.5785
2009-11-27,-1.4963
2009-11-30,-1.2658
2009-12-01,1.5385
2009-12-02,0.2525
2009-12-03,-0.9236
2009-12-04,1.8643999999999998
2009-12-07,-1.0815
2009-12-08,5.2986
2009-12-09,-0.7987
2009-12-10,-0.9662
2009-12-11,1.3820999999999999
2009-12-14,8.9816
2009-12-15,3.3848
2009-12-16,-0.7117
2009-12-17,0.0
2009-12-18,0.5735
2009-12-21,6.9138
2009-12-22,7.8667
2009-12-23,-2.6576
2009-12-24,0.1905
2009-12-28,0.507
2009-12-29,-2.0807
2009-12-30,0.3863
2009-12-31,-1.1546
2010-01-04,1.7521
2010-01-05,6.1862
2010-01-06,7.9879999999999995
2010-01-07,4.6162
2010-01-08,1.3291
2010-01-11,-3.9874
2010-01-12,-2.5137
2010-01-13,3.6435
2010-01-14,4.0562
2010-01-15,-2.3388999999999998
2010-01-19,-0.1597
2010-01-20,1.0128
2010-01-21,-1.4248
2010-01-22,-6.7024
2010-01-25,2.1919
2010-01-26,0.5053
2010-01-27,-0.6704
2010-01-28,-1.6873
2010-01-29,-4.2334
2010-02-01,6.6906
2010-02-02,1.7357
2010-02-03,-3.6874000000000002
2010-02-04,-3.4857
2010-02-05,-3.9076
2010-02-08,0.0
2010-02-09,1.9717
2010-02-10,-0.5438
2010-02-11,0.729
2010-02-12,-0.0603
2010-02-16,6.2764
2010-02-17,0.0
2010-02-18,0.1136
2010-02-19,-0.2836
2010-02-22,-2.1615
2010-02-23,-1.1628
2010-02-24,1.5293999999999999
2010-02-25,4.1136
2010-02-26,0.5008
2010-03-01,2.1595
2010-03-02,1.4634
2010-03-03,-1.2286
2010-03-04,1.5684
2010-03-05,2.9286
2010-03-08,1.552
2010-03-09,-3.3113
2010-03-10,1.7913999999999999
2010-03-11,15.8385
2010-03-12,-2.4576000000000002
2010-03-15,-0.1374
2010-03-16,-3.4518
2010-03-17,-0.1307
2010-03-18,3.6156
2010-03-19,-6.1983
2010-03-22,1.6153
2010-03-23,4.1426
2010-03-24,-0.3238
2010-03-25,-1.6240999999999999
2010-03-26,0.283
2010-03-29,2.7752
2010-03-30,-2.7002
2010-03-31,7.1496
2010-04-01,0.1756
2010-04-05,2.8484
2010-04-06,-3.4512
2010-04-07,-3.4863
2010-04-08,-1.0517
2010-04-09,-0.8318
2010-04-12,-7.6421
2010-04-13,3.3804
2010-04-14,1.3665
2010-04-15,-2.9369
2010-04-16,-2.8274
2010-04-19,-3.318
2010-04-20,3.0623
2010-04-21,-0.2561
2010-04-22,5.4956
2010-04-23,5.0633
2010-04-26,-9.0361
2010-04-27,-7.6414
2010-04-28,2.6475
2010-04-29,0.1075
2010-04-30,-5.4214
2010-05-03,7.2077
2010-05-04,-5.5056
2010-05-05,-3.9776
2010-05-06,-5.7176
2010-05-07,-12.9332
2010-05-10,10.4478
2010-05-11,3.4749
2010-05-12,4.602
2010-05-13,3.4483
2010-05-14,-3.7356
2010-05-17,-4.7761
2010-05-18,-2.1317
2010-05-19,-2.6265
2010-05-20,-4.5395
2010-05-21,-0.7581
2010-05-24,0.1667
2010-05-25,-0.0277
2010-05-26,1.1789
2010-05-27,2.9472
2010-05-28,-0.6658
2010-06-01,-6.9705
2010-06-02,12.6801
2010-06-03,5.9463
2010-06-04,1.1467
2010-06-07,-7.3389
2010-06-08,2.7044
2010-06-09,-0.8777
2010-06-10,3.9848
2010-06-11,2.4939
2010-06-14,0.8309
2010-06-15,6.9747
2010-06-16,-3.5488
2010-06-17,-1.3691
2010-06-18,-0.8097
2010-06-21,-2.6239
2010-06-22,-1.5569
2010-06-23,-1.6423
2010-06-24,-4.9474
2010-06-25,3.9036999999999997
2010-06-28,0.6262
2010-06-29,-6.7206
2010-06-30,-0.3336
2010-07-01,-3.1459
2010-07-02,0.0
2010-07-06,-0.2073
2010-07-07,1.108
2010-07-08,0.8904
2010-07-09,5.2274
2010-07-12,-2.3871
2010-07-13,1.4541
2010-07-14,-0.3257
2010-07-15,6.6667
2010-07-16,-3.0025
2010-07-19,-1.5161
2010-07-20,2.694
2010-07-21,-2.0612
2010-07-22,5.6122
2010-07-23,5.7367
2010-07-26,4.7973
2010-07-27,-3.9237
2010-07-28,-2.439
2010-07-29,8.7209
2010-07-30,0.9626
2010-08-02,-5.9746
2010-08-03,-4.2925
2010-08-04,1.4126
2010-08-05,-2.0894
2010-08-06,-0.1778
2010-08-09,1.6033
2010-08-10,-2.3963
2010-08-11,-4.8503
2010-08-12,-1.0699
2010-08-13,-2.6718
2010-08-16,0.5229
2010-08-17,2.1456
2010-08-18,-0.1273
2010-08-19,-1.5295999999999998
2010-08-20,-1.0356
2010-08-23,-4.3165
2010-08-24,-1.2987
2010-08-25,-0.277
2010-08-26,2.0139
2010-08-27,1.7699
2010-08-30,-1.4716
2010-08-31,-1.9009
2010-09-01,3.8754
2010-09-02,1.5323
2010-09-03,1.5748
2010-09-07,-1.8088
2010-09-08,-2.9605
2010-09-09,-1.3559
2010-09-10,1.0309
2010-09-13,0.3401
2010-09-14,-1.3559
2010-09-15,-0.6873
2010-09-16,-0.5536
2010-09-17,3.0619
2010-09-20,1.418
2010-09-21,0.5326
2010-09-22,-1.3245
2010-09-23,3.0201
2010-09-24,-0.7166
2010-09-27,-4.3963
2010-09-28,-0.5491
2010-09-29,1.6562999999999999
2010-09-30,-3.5302
2010-10-01,-0.2111
2010-10-04,-6.4879999999999995
2010-10-05,4.902
2010-10-06,-0.9346
2010-10-07,0.1451
2010-10-08,1.4493
2010-10-11,0.3571
2010-10-12,-0.9253
2010-10-13,2.7298999999999998
2010-10-14,0.8392
2010-10-15,2.5659
2010-10-18,-1.6903000000000001
2010-10-19,-0.3439
2010-10-20,-1.7943
2010-10-21,-2.6001
2010-10-22,-1.2266
2010-10-25,2.4836
2010-10-26,3.4925
2010-10-27,1.6529
2010-10-28,-2.9133
2010-10-29,1.3259
2010-11-01,-2.4793
2010-11-02,2.2599
2010-11-03,5.3867
2010-11-04,2.8834
2010-11-05,-2.2293
2010-11-08,0.9121
2010-11-09,-5.7456
2010-11-10,-0.7534
2010-11-11,0.8972
2010-11-12,-2.8044000000000002
2010-11-15,-0.2815
2010-11-16,-2.3994
2010-11-17,1.0846
2010-11-18,0.2861
2010-11-19,0.3566
2010-11-22,-0.4264
2010-11-23,-3.4261
2010-11-24,0.4435
2010-11-26,0.5887
2010-11-29,1.0241
2010-11-30,-3.1137
2010-12-01,0.8221
2010-12-02,2.7428
2010-12-03,-0.6494
2010-12-06,1.5251000000000001
2010-12-07,-1.0014
2010-12-08,-2.4566
2010-12-09,0.2963
2010-12-10,5.5391
2010-12-13,-0.2099
2010-12-14,-1.4025
2010-12-15,-2.4893
2010-12-16,0.5835
2010-12-17,5.5838
2010-12-20,-0.3434
2010-12-21,0.0
2010-12-22,0.2068
2010-12-23,-0.5502
2010-12-27,-0.3458
2010-12-28,-1.8737
2010-12-29,-0.8487
2010-12-30,-0.0713
2010-12-31,-1.2134
2011-01-03,2.7601
2011-01-04,-2.9672
2011-01-05,2.1014
2011-01-06,0.1419
2011-01-07,-1.2403
2011-01-10,-0.0359
2011-01-11,-0.2872
2011-01-12,1.1519
2011-01-13,0.6406
2011-01-14,-0.3536
2011-01-18,-0.5678
2011-01-19,-3.8544
2011-01-20,-1.8559999999999999
2011-01-21,-1.8154
2011-01-24,2.2149
2011-01-25,0.7726
2011-01-26,-3.8893
2011-01-27,-2.2568
2011-01-28,-4.6975
2011-01-31,-0.8354
2011-02-01,0.9267
2011-02-02,-1.9199000000000002
2011-02-03,4.766
2011-02-04,-1.8683999999999998
2011-02-07,4.4702
2011-02-08,0.2377
2011-02-09,-4.1897
2011-02-10,-0.2558
2011-02-11,0.67
2011-02-14,0.0
2011-02-15,0.3287
2011-02-16,0.0819
2011-02-17,-0.4092
2011-02-18,-1.7256
2011-02-22,10.1171
2011-02-23,4.5558
2011-02-24,5.3014
2011-02-25,-0.5517
2011-02-28,-2.6352
2011-03-01,-4.4872
2011-03-02,2.4609
2011-03-03,1.2373
2011-03-04,-1.8692
2011-03-07,-2.1978
2011-03-08,-0.7491
2011-03-09,0.8302
2011-03-10,-2.6946
2011-03-11,11.0
2011-03-14,-5.0589
2011-03-15,-2.7737
2011-03-16,-2.1021
2011-03-17,-1.1503
2011-03-18,1.5516
2011-03-21,2.3682
2011-03-22,0.7463
2011-03-23,5.3333
2011-03-24,-1.0549
2011-03-25,-0.1421
2011-03-28,3.2028
2011-03-29,2.9655
2011-03-30,9.8459
2011-03-31,-0.122
2011-04-01,-0.3663
2011-04-04,6.6789
2011-04-05,-2.4698
2011-04-06,1.7668
2011-04-07,-0.1157
2011-04-08,0.6373
2011-04-11,-7.1387
2011-04-12,-0.9299
2011-04-13,3.6295
2011-04-14,-0.6643
2011-04-15,1.8845
2011-04-18,-2.8043
2011-04-19,-0.9208
2011-04-20,2.2923999999999998
2011-04-21,-1.0902
2011-04-25,-0.1837
2011-04-26,0.6748
2011-04-27,4.2048
2011-04-28,-0.2924
2011-04-29,-0.0587
2011-05-02,-2.4061
2011-05-03,-2.7661
2011-05-04,-3.4632
2011-05-05,-2.7803
2011-05-06,1.4101
2011-05-09,1.6894
2011-05-10,-3.4505
2011-05-11,-3.0443
2011-05-12,-2.3891
2011-05-13,-0.5594
2011-05-16,-2.4613
2011-05-17,-4.1817
2011-05-18,2.8593
2011-05-19,2.8529999999999998
2011-05-20,-2.7027
2011-05-23,-3.8012
2011-05-24,4.7112
2011-05-25,1.5965
2011-05-26,4.7857
2011-05-27,-2.6585
2011-05-31,0.1401
2011-06-01,-3.2168
2011-06-02,3.7572
2011-06-03,-0.8357
2011-06-06,-4.2837
2011-06-07,-1.9076
2011-06-08,-3.4405
2011-06-09,0.8521
2011-06-10,-0.1536
2011-06-13,-2.5385
2011-06-14,2.9203
2011-06-15,-1.7638
2011-06-16,-1.0929
2011-06-17,-1.5785
2011-06-20,0.401
2011-06-21,2.476
2011-06-22,-1.9485999999999999
2011-06-23,0.8744
2011-06-24,-1.182
2011-06-27,-1.1164
2011-06-28,7.0161
2011-06-29,0.1507
2011-06-30,-1.0534
2011-07-01,0.9125
2011-07-05,1.5825
2011-07-06,-3.1157
2011-07-07,2.2971
2011-07-08,-0.524
2011-07-11,-1.2792
2011-07-12,14.939
2011-07-13,12.7984
2011-07-14,-9.8178
2011-07-15,4.3025
2011-07-18,-2.5625
2011-07-19,2.6299
2011-07-20,-0.0625
2011-07-21,-0.5629
2011-07-22,0.0629
2011-07-25,-0.2514
2011-07-26,2.8986
2011-07-27,-2.1433
2011-07-28,0.0626
2011-07-29,0.1251
2011-08-01,0.3748
2011-08-02,-3.7959
2011-08-03,-1.6171
2011-08-04,-9.5332
2011-08-05,1.9622000000000002
2011-08-08,-9.9073
2011-08-09,-3.9557
2011-08-10,-3.542
2011-08-11,5.1238
2011-08-12,1.1373
2011-08-15,3.3735
2011-08-16,-3.2634
2011-08-17,1.0442
2011-08-18,-6.9157
2011-08-19,1.7079
2011-08-22,-1.2594
2011-08-23,5.4422
2011-08-24,3.4677
2011-08-25,3.1177
2011-08-26,3.099
2011-08-29,4.0323
2011-08-30,-3.876
2011-08-31,-3.5924
2011-09-01,-2.8137
2011-09-02,-2.8169
2011-09-06,-1.9324
2011-09-07,14.1215
2011-09-08,3.6691000000000003
2011-09-09,-7.7724
2011-09-12,-1.5049000000000001
2011-09-13,1.8335
2011-09-14,0.7502
2011-09-15,-1.0424
2011-09-16,-0.9029
2011-09-19,-3.265
2011-09-20,-2.9827
2011-09-21,-3.2362
2011-09-22,-7.3579
2011-09-23,3.4295999999999998
2011-09-26,4.5375
2011-09-27,3.3388999999999998
2011-09-28,-5.1696
2011-09-29,-2.2998
2011-09-30,-3.0514
2011-10-03,-9.982
2011-10-04,-1.3986
