ticker,FREEF US Equity
2006-08-21,-4.4944
2006-08-22,2.3529
2006-08-24,0.0
2006-08-28,5.7471
2006-08-31,3.2609
2006-09-01,0.0
2006-09-06,0.0
2006-09-08,1.4737
2006-09-11,-6.0166
2006-09-12,-5.0773
2006-09-13,0.0
2006-09-14,0.0
2006-09-15,-1.1628
2006-09-18,0.0
2006-09-19,18.1176
2006-09-20,-14.5418
2006-09-21,18.1818
2006-09-22,-3.3531
2006-09-25,1.8367
2006-09-26,-0.8016
2006-09-28,-11.3131
2006-10-02,10.4784
2006-10-06,-8.2474
2006-10-10,-6.7191
2006-10-11,18.0438
2006-10-12,-3.2653
2006-10-13,-5.6962
2006-10-16,-7.1588
2006-10-18,-3.8554
2006-10-19,-1.0025
2006-10-23,-5.0633
2006-10-24,1.0933
2006-10-30,4.1941
2006-11-01,6.0759
2006-11-02,0.0
2006-11-03,0.2387
2006-11-06,-1.1905000000000001
2006-11-07,-2.8916
2006-11-15,-6.9479
2006-11-20,1.3333
2006-11-21,-15.2599
2006-11-22,14.9024
2006-11-24,0.0
2006-11-27,-0.5405
2006-11-29,-4.4565
2006-11-30,-5.0057
2006-12-05,0.0299
2006-12-07,-5.1182
2006-12-11,3.5804
2006-12-21,-8.6341
2006-12-22,1.3333
2006-12-26,-13.7829
2006-12-27,28.0427
2006-12-28,-18.9511
2006-12-29,1.4706000000000001
2007-01-03,0.0
2007-01-05,4.7101
2007-01-08,23.8754
2007-01-09,11.7318
2007-01-10,-0.25
2007-01-11,5.2632
2007-01-12,0.0
2007-01-16,7.381
2007-01-17,13.3038
2007-01-18,-2.3483
2007-01-19,-2.2019
2007-01-22,-1.8468
2007-01-24,1.8763
2007-01-25,-3.4811
2007-01-26,-1.0589
2007-01-29,3.0015
2007-01-30,-1.0417
2007-01-31,-2.1026
2007-02-01,0.2124
2007-02-02,1.3599999999999999
2007-02-05,0.9871
2007-02-06,-1.2579
2007-02-07,-0.2123
2007-02-08,0.4255
2007-02-09,-1.2711999999999999
2007-02-12,0.8584
2007-02-13,1.4894
2007-02-14,0.0
2007-02-15,-1.4675
2007-02-16,0.4255
2007-02-20,0.0
2007-02-21,-0.8475
2007-02-22,0.0
2007-02-23,-0.4274
2007-02-26,-2.7897
2007-02-27,1.5453000000000001
2007-02-28,2.1739
2007-03-01,-4.2553
2007-03-02,-0.2222
2007-03-05,-1.7816999999999998
2007-03-06,-0.2268
2007-03-07,2.7273
2007-03-08,-1.3274
2007-03-09,-1.3453
2007-03-12,0.0
2007-03-13,0.9091
2007-03-14,-0.9009
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,5.2273
2007-03-20,-1.7279
2007-03-21,-1.0989
2007-03-22,4.8889
2007-03-23,3.8136
2007-03-26,5.102
2007-03-27,-2.7184
2007-03-28,-1.1976
2007-03-29,-1.0101
2007-04-02,0.0
2007-04-03,-1.2245
2007-04-04,-2.8926
2007-04-05,4.2553
2007-04-09,0.0
2007-04-11,0.0
2007-04-12,-1.4285999999999999
2007-04-13,-5.7971
2007-04-16,4.3956
2007-04-17,3.7645
2007-04-18,-2.6135
2007-04-19,2.9167
2007-04-20,1.0121
2007-04-23,-0.8016
2007-04-24,0.8081
2007-04-25,0.1403
2007-04-26,-1.5409000000000002
2007-04-27,1.4228
2007-04-30,-1.8035999999999999
2007-05-01,-3.0612
2007-05-02,2.1053
2007-05-03,1.0309
2007-05-04,0.6122
2007-05-07,6.288
2007-05-08,14.5038
2007-05-09,6.1667
2007-05-10,-1.5807
2007-05-11,1.4465
2007-05-14,-3.4591
2007-05-15,0.0
2007-05-16,2.6059
2007-05-17,2.3810000000000002
2007-05-18,-2.4826
2007-05-21,-0.318
2007-05-22,-1.9119000000000002
2007-05-23,-0.1626
2007-05-24,-3.0945
2007-05-25,0.0
2007-05-29,3.3613
2007-05-30,-2.439
2007-05-31,0.0
2007-06-01,2.3333
2007-06-04,0.9772
2007-06-05,0.0
2007-06-06,1.129
2007-06-07,0.4785
2007-06-08,-0.7937
2007-06-11,-2.56
2007-06-12,2.3009
2007-06-13,1.1216
2007-06-14,-0.4762
2007-06-15,1.4354
2007-06-18,4.4025
2007-06-19,1.506
2007-06-20,-1.7804
2007-06-21,-0.6042
2007-06-22,15.9574
2007-06-25,-0.3932
2007-06-26,-3.9474
2007-06-27,-2.1918
2007-06-28,0.0
2007-06-29,5.7423
2007-07-02,-0.2649
2007-07-03,-1.4607999999999999
2007-07-05,1.2113
2007-07-06,1.5996000000000001
2007-07-09,-1.7038
2007-07-10,3.2
2007-07-11,0.1292
2007-07-12,-2.8387000000000002
2007-07-13,19.5219
2007-07-16,-1.4444
2007-07-17,0.9019
2007-07-18,-0.5587
2007-07-19,5.0562
2007-07-20,-1.6042999999999998
2007-07-23,-3.8043
2007-07-24,-5.0847
2007-07-25,-0.119
2007-07-26,-1.907
2007-07-27,-4.0097
2007-07-30,-1.6456
2007-07-31,10.5534
2007-08-01,-2.0955
2007-08-02,0.7647
2007-08-03,-1.8209
2007-08-06,-0.2404
2007-08-07,0.7229
2007-08-08,3.4689
2007-08-09,-4.8555
2007-08-10,0.366
2007-08-13,-11.1394
2007-08-14,3.5422000000000002
2007-08-15,-6.3158
2007-08-16,-2.2472
2007-08-17,-2.7298999999999998
2007-08-20,2.5092
2007-08-21,2.1632
2007-08-22,2.9619
2007-08-23,0.9589
2007-08-24,-1.7639
2007-08-27,-0.5525
2007-08-28,-3.3333
2007-08-29,3.4339
2007-08-30,1.8197
2007-08-31,1.2278
2007-09-04,0.8086
2007-09-05,-0.8239
2007-09-06,1.1003
2007-09-07,0.6667
2007-09-10,1.3245
2007-09-11,0.0
2007-09-12,0.1307
2007-09-13,-3.3943
2007-09-14,1.3514
2007-09-17,1.8667
2007-09-18,2.6178
2007-09-19,-0.5102
2007-09-20,-0.8974
2007-09-21,0.9056
2007-09-24,-3.0769
2007-09-25,-2.5149
2007-09-26,-3.1191
2007-09-27,1.9494
2007-09-28,2.484
2007-10-01,2.815
2007-10-02,2.2164
2007-10-03,-2.551
2007-10-04,-0.6545
2007-10-05,-0.9223
2007-10-08,0.266
2007-10-09,4.244
2007-10-10,30.2799
2007-10-11,-16.4062
2007-10-12,6.7757
2007-10-15,-11.2691
2007-10-16,12.4538
2007-10-17,-2.193
2007-10-18,8.4081
2007-10-19,-0.9307
2007-10-22,-1.8789
2007-10-23,-0.5319
2007-10-24,-0.5348
2007-10-25,-11.2903
2007-10-26,3.8788
2007-10-29,4.5522
2007-10-30,-10.8271
2007-10-31,2.2528
2007-11-01,-0.8568
2007-11-02,4.321
2007-11-05,-4.0237
2007-11-06,0.3699
2007-11-07,-2.8256
2007-11-08,-11.7573
2007-11-09,-7.8797
2007-11-12,-8.8647
2007-11-13,8.1911
2007-11-14,6.1514
2007-11-15,-1.6345
2007-11-16,-0.9063
2007-11-19,-9.6037
2007-11-20,-2.5295
2007-11-21,-5.8824
2007-11-23,6.8015
2007-11-26,-11.8761
2007-11-27,3.5156
2007-11-28,11.1321
2007-11-29,9.3379
2007-11-30,1.7081
2007-12-03,-2.7481
2007-12-04,-3.2967
2007-12-05,2.2727
2007-12-06,2.8571
2007-12-07,-3.5494
2007-12-10,2.08
2007-12-11,-6.1129
2007-12-12,-3.172
2007-12-13,-11.0345
2007-12-14,2.7132
2007-12-17,-1.3208
2007-12-18,-1.1472
2007-12-19,7.3501
2007-12-20,1.0811
2007-12-21,0.1783
2007-12-24,-3.9146
2007-12-26,3.5185
2007-12-27,-5.0089
2007-12-28,3.7664999999999997
2007-12-31,8.892900000000001
2008-01-02,1.6667
2008-01-03,-0.8197
2008-01-04,-0.8264
2008-01-07,0.8333
2008-01-08,-0.6612
2008-01-09,-0.1664
2008-01-10,0.0
2008-01-11,-0.3333
2008-01-14,-3.8462
2008-01-15,-9.0435
2008-01-16,-3.4417
2008-01-17,-3.5644
2008-01-18,0.0
2008-01-22,-5.1335
2008-01-23,0.2165
2008-01-24,3.6717
2008-01-25,0.4167
2008-01-28,-2.0747
2008-01-29,7.4153
2008-01-30,3.7475
2008-01-31,8.1749
2008-02-01,0.1757
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,1.4035
2008-02-07,-0.173
2008-02-08,0.5199
2008-02-11,6.0345
2008-02-12,-1.6280000000000001
2008-02-13,3.5559
2008-02-14,-1.642
2008-02-15,-2.1703
2008-02-19,1.5358
2008-02-20,-5.8824
2008-02-21,-0.1786
2008-02-22,-5.5456
2008-02-25,-1.5152
2008-02-26,0.9615
2008-02-27,-0.381
2008-02-28,-0.956
2008-02-29,-1.5444
2008-03-03,-2.7426
2008-03-04,5.4409
2008-03-05,3.6329000000000002
2008-03-06,-4.059
2008-03-07,1.5385
2008-03-10,-5.1136
2008-03-11,3.7923999999999998
2008-03-12,-0.7692
2008-03-13,7.9457
2008-03-14,0.8977
2008-03-17,-10.3203
2008-03-18,9.1865
2008-03-19,-4.0523
2008-03-20,2.2727
2008-03-24,6.4815
2008-03-25,-1.1478
2008-03-26,1.1612
2008-03-27,-0.8696
2008-03-28,-0.7018
2008-03-31,4.947
2008-04-01,2.5726
2008-04-02,5.6983
2008-04-03,0.1553
2008-04-04,-0.3081
2008-04-07,0.7756
2008-04-08,0.3086
2008-04-09,-0.4615
2008-04-10,1.2365
2008-04-11,-0.7634
2008-04-14,-3.0769
2008-04-15,2.2222
2008-04-16,2.0186
2008-04-17,0.6088
2008-04-18,4.6899
2008-04-21,3.1792
2008-04-22,2.2409
2008-04-23,1.2328999999999999
2008-04-24,-3.1123
2008-04-25,2.7443999999999997
2008-04-28,0.7272
2008-04-29,-5.5331
2008-04-30,-1.8571
2008-05-01,1.8923
2008-05-02,5.0
2008-05-05,1.7687
2008-05-06,3.3422
2008-05-07,-0.6468
2008-05-08,1.3021
2008-05-09,-0.7712
2008-05-12,3.2383
2008-05-13,0.0
2008-05-14,-0.2509
2008-05-15,-2.5157
2008-05-16,4.4516
2008-05-19,-4.2929
2008-05-20,-0.8839
2008-05-21,-2.5689
2008-05-22,-0.4098
2008-05-23,-2.332
2008-05-27,-4.4944
2008-05-28,4.2647
2008-05-29,-1.2694
2008-05-30,0.0
2008-06-02,-1.0
2008-06-03,0.2886
2008-06-04,-1.1511
2008-06-05,3.3479
2008-06-06,-4.2254
2008-06-09,-4.7059
2008-06-10,-5.2469
2008-06-11,-2.9316
2008-06-12,-1.0067
2008-06-13,4.6631
2008-06-16,0.2409
2008-06-17,4.6850000000000005
2008-06-18,-0.6173
2008-06-19,-0.6211
2008-06-20,-2.6563
2008-06-23,-3.3708
2008-06-24,0.6645
2008-06-25,4.1254
2008-06-26,-2.8526
2008-06-27,4.2414
2008-06-30,-1.7214
2008-07-01,-2.8662
2008-07-02,-1.6393
2008-07-03,0.0
2008-07-07,2.6667
2008-07-08,-1.2987
2008-07-09,0.0
2008-07-10,1.1493
2008-07-11,-0.813
2008-07-14,-1.8013
2008-07-15,-3.5058
2008-07-16,4.8443000000000005
2008-07-17,-0.165
2008-07-18,-1.3223
2008-07-21,0.67
2008-07-22,-0.3328
2008-07-23,0.6657
2008-07-24,-2.9831
2008-07-25,2.0513
2008-07-28,-2.0101
2008-07-29,1.8803
2008-07-30,1.5352000000000001
2008-07-31,5.5937
2008-08-01,-0.939
2008-08-04,-5.2133
2008-08-05,1.8333
2008-08-06,1.8003
2008-08-07,-1.0772
2008-08-08,2.3891
2008-08-11,0.0
2008-08-12,2.8571
2008-08-13,4.9363
2008-08-14,3.9725
2008-08-15,-0.4243
2008-08-18,-1.7063000000000001
2008-08-19,-3.8673
2008-08-20,1.8576000000000001
2008-08-21,-1.0638
2008-08-22,-2.3041
2008-08-25,-3.7736
2008-08-26,-0.1634
2008-08-27,2.1277
2008-08-28,-1.6026
2008-08-29,-0.3257
2008-09-02,-0.6516
2008-09-03,-2.6665
2008-09-04,-4.1906
2008-09-05,-1.0582
2008-09-08,-1.426
2008-09-09,-11.0307
2008-09-10,1.626
2008-09-11,-0.4
2008-09-12,6.6265
2008-09-15,-5.0847
2008-09-16,-0.9921
2008-09-17,-2.8056
2008-09-18,3.0928
2008-09-19,6.2
2008-09-22,-1.8832
2008-09-23,-5.5662
2008-09-24,-3.0488
2008-09-25,-2.3061
2008-09-26,-5.0644
2008-09-29,-10.7143
2008-09-30,4.0506
2008-10-01,-2.4331
2008-10-02,-0.2494
2008-10-03,-2.5
2008-10-06,-24.1026
2008-10-07,-0.6757
2008-10-08,-8.8435
2008-10-09,-1.4925
2008-10-10,5.6818
2008-10-13,14.6909
2008-10-14,-9.0589
2008-10-15,-7.5601
2008-10-16,-7.0632
2008-10-17,2.4050000000000002
2008-10-20,8.5884
2008-10-21,-5.8273
2008-10-22,-12.1467
2008-10-23,-2.1739
2008-10-24,0.6222
2008-10-27,-10.7774
2008-10-28,-1.4851
2008-10-29,3.5239000000000003
2008-10-30,3.3918
2008-10-31,-1.4085
2008-11-03,15.2381
2008-11-04,3.3058
2008-11-05,-6.0
2008-11-06,-12.766
2008-11-07,3.1646
2008-11-10,6.3834
2008-11-11,-1.3279
2008-11-12,-10.8108
2008-11-13,-15.1515
2008-11-14,-21.4286
2008-11-17,-18.1818
2008-11-18,-2.7778
2008-11-19,-7.619
2008-11-20,0.5155
2008-11-21,1.1111
2008-11-24,20.8791
2008-11-25,0.0
2008-11-26,4.5455
2008-11-28,17.3913
2008-12-01,-17.7778
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,5.4054
2008-12-05,-1.7094
2008-12-08,4.3478
2008-12-09,68.3229
2008-12-10,-12.3708
2008-12-11,-22.0339
2008-12-12,19.5562
2008-12-15,6.6747
2008-12-16,9.6591
2008-12-17,-1.0363
2008-12-18,-11.5183
2008-12-19,-0.5917
2008-12-22,-5.3571
2008-12-23,-11.3208
2008-12-24,1.4184
2008-12-26,6.2937
2008-12-29,-15.7977
2008-12-30,0.0098
2008-12-31,8.5938
2009-01-02,14.3885
2009-01-05,11.9497
2009-01-06,5.618
2009-01-07,-14.3617
2009-01-08,2.4845
2009-01-09,3.0303
2009-01-12,-14.1176
2009-01-13,4.7945
2009-01-14,-9.1503
2009-01-15,2.8777
2009-01-16,0.6993
2009-01-20,-3.4809
2009-01-21,4.3259
2009-01-22,-8.9655
2009-01-23,0.7576
2009-01-26,3.7594
2009-01-27,0.7246
2009-01-28,0.7194
2009-01-29,-6.4196
2009-01-30,-2.2994
2009-02-02,-5.4687
2009-02-03,3.3058
2009-02-04,14.4
2009-02-05,-0.6993
2009-02-06,2.8741
2009-02-09,14.3114
2009-02-10,-14.3648
2009-02-11,-2.0979
2009-02-12,-0.7143
2009-02-13,-9.3615
2009-02-17,-3.1749
2009-02-18,-8.9968
2009-02-19,-4.5153
2009-02-20,-10.3774
2009-02-23,-2.1053
2009-02-24,-4.3011
2009-02-25,-3.3567
2009-02-26,-5.8276
2009-02-27,-9.8765
2009-03-02,-21.9178
2009-03-03,-5.2632
2009-03-04,20.3704
2009-03-05,-11.538499999999999
2009-03-06,8.6957
2009-03-09,-5.6
2009-03-10,8.4746
2009-03-11,4.6875
2009-03-12,5.9701
2009-03-13,1.4613
2009-03-16,0.0868
2009-03-17,6.7961
2009-03-18,10.5195
2009-03-19,13.9689
2009-03-20,8.2614
2009-03-23,4.7619
2009-03-24,20.9205
2009-03-25,-7.5275
2009-03-26,13.0081
2009-03-27,6.4748
2009-03-30,-19.5946
2009-03-31,0.8403
2009-04-01,-2.5
2009-04-02,3.4188
2009-04-03,2.4793
2009-04-06,4.0323
2009-04-07,-7.7519
2009-04-08,0.8403
2009-04-09,5.0
2009-04-13,-1.5873
2009-04-14,7.2581
2009-04-15,-4.5113
2009-04-16,4.7244
2009-04-17,4.5113
2009-04-20,-6.4748
2009-04-21,10.0
2009-04-22,-4.6591000000000005
2009-04-23,-3.9149000000000003
2009-04-24,2.2901
2009-04-27,-2.2388
2009-04-28,2.2901
2009-04-29,-0.7463
2009-04-30,2.2556
2009-05-01,10.2941
2009-05-04,9.325
2009-05-05,12.2037
2009-05-06,-1.6303999999999998
2009-05-07,-1.105
2009-05-08,-7.2346
2009-05-11,1.7766
2009-05-12,3.5503
2009-05-13,-11.4286
2009-05-14,3.2177
2009-05-15,-1.2423
2009-05-18,-8.2278
2009-05-19,8.9655
2009-05-20,20.2532
2009-05-21,-3.6842
2009-05-22,3.8251
2009-05-26,-0.0066
2009-05-27,15.2707
2009-05-28,27.3973
2009-05-29,-7.1685
2009-06-01,11.583
2009-06-02,20.7612
2009-06-03,-3.7249
2009-06-04,0.0
2009-06-05,-2.6786
2009-06-08,-6.422
2009-06-09,9.4771
2009-06-10,-0.2985
2009-06-11,-3.2934
2009-06-12,-1.2384
2009-06-15,-9.7179
2009-06-16,-0.6944
2009-06-17,1.7483
2009-06-18,-4.811
2009-06-19,1.444
2009-06-22,-15.3025
2009-06-23,-9.2437
2009-06-24,3.7037
2009-06-25,-5.8036
2009-06-26,0.9479
2009-06-29,3.2864
2009-06-30,-1.3636
2009-07-01,1.8433000000000002
2009-07-02,-4.0724
2009-07-06,-5.1887
2009-07-07,-2.4876
2009-07-08,-7.1429
2009-07-09,7.1429
2009-07-10,-3.0769
2009-07-13,0.0066
2009-07-14,11.0971
2009-07-15,11.9114
2009-07-16,3.4202
2009-07-17,-2.4842
2009-07-20,-2.1097
2009-07-21,-7.3276
2009-07-22,1.3953
2009-07-23,-18.8073
2009-07-24,4.5198
2009-07-27,4.8649000000000004
2009-07-28,-1.0309
2009-07-29,-3.6458
2009-07-30,-1.0811
2009-07-31,0.5464
2009-08-03,1.087
2009-08-04,0.5376
2009-08-05,0.0
2009-08-06,-4.8061
2009-08-07,-1.6923
2009-08-10,0.0
2009-08-11,-2.8571
2009-08-12,3.5294
2009-08-13,2.2727
2009-08-14,0.0
2009-08-17,-5.0
2009-08-18,-5.848
2009-08-19,3.1056
2009-08-20,-1.2048
2009-08-21,3.6585
2009-08-24,0.5882
2009-08-25,-1.1696
2009-08-26,-1.1834
2009-08-27,2.3952
2009-08-28,-0.5848
2009-08-31,-4.7059
2009-09-01,0.0
2009-09-02,-3.0864
2009-09-03,1.9108
2009-09-04,4.375
2009-09-08,2.9939999999999998
2009-09-09,5.814
2009-09-10,-1.6484
2009-09-11,0.0
2009-09-14,-0.5587
2009-09-15,2.2472
2009-09-16,2.2047
2009-09-17,3.2189
2009-09-18,0.5208
2009-09-21,-5.1813
2009-09-22,2.1858
2009-09-23,-1.6042999999999998
2009-09-24,-7.6087
2009-09-25,-2.9412000000000003
2009-09-28,4.8485
2009-09-29,1.7341
2009-09-30,-1.7045
2009-10-01,-6.9364
2009-10-02,1.8634
2009-10-05,0.0
2009-10-06,-0.6098
2009-10-07,4.2945
2009-10-08,2.3603
2009-10-09,-2.3059
2009-10-12,-0.5882
2009-10-13,0.5917
2009-10-14,0.0
2009-10-15,0.5882
2009-10-16,-2.9313000000000002
2009-10-19,-0.5949
2009-10-20,0.6061
2009-10-21,-2.4021
2009-10-22,0.6095
2009-10-23,-1.8405
2009-10-26,-1.25
2009-10-27,-5.6962
2009-10-28,-11.4094
2009-10-29,3.0303
2009-10-30,-2.2059
2009-11-02,-4.5113
2009-11-03,4.7244
2009-11-04,3.7594
2009-11-05,-0.7246
2009-11-06,-2.9196999999999997
2009-11-09,5.2632
2009-11-10,-1.4285999999999999
2009-11-11,5.788
2009-11-12,3.4335
2009-11-13,0.0
2009-11-16,3.3113
2009-11-17,4.4872
2009-11-18,7.362
2009-11-19,-5.15
2009-11-20,-3.5997
2009-11-23,-1.2577
2009-11-24,-4.4304
2009-11-25,0.6623
2009-11-27,-1.3158
2009-11-30,0.0
2009-12-01,-0.6667
2009-12-02,-4.0268
2009-12-03,1.3986
2009-12-04,-1.3793
2009-12-07,-2.7972
2009-12-08,0.0
2009-12-09,0.7194
2009-12-10,-2.8571
2009-12-11,-1.4706000000000001
2009-12-14,0.0
2009-12-15,10.4478
2009-12-16,-0.6757
2009-12-17,-2.7211
2009-12-18,-1.3986
2009-12-21,3.5461
2009-12-22,-4.1096
2009-12-23,0.7143
2009-12-24,0.0
2009-12-28,-2.1277
2009-12-29,-1.4493
2009-12-30,0.7353
2009-12-31,-0.7299
2010-01-04,6.6176
2010-01-05,3.4483
2010-01-06,-1.3333
2010-01-07,2.027
2010-01-08,3.3113
2010-01-11,-1.2821
2010-01-12,-2.6055
2010-01-13,-1.3251
2010-01-14,0.6757
2010-01-15,-2.6846
2010-01-19,-1.3793
2010-01-20,-0.6993
2010-01-21,-2.1127
2010-01-22,-2.1583
2010-01-25,2.1967
2010-01-26,-2.1495
2010-01-27,-2.9412000000000003
2010-01-28,-3.0303
2010-01-29,0.249
2010-02-01,3.6481
2010-02-02,1.5038
2010-02-03,-2.2222
2010-02-04,-6.0606
2010-02-05,0.0
2010-02-08,-1.6129
2010-02-09,0.0
2010-02-10,-1.6393
2010-02-11,1.6667
2010-02-12,-0.1639
2010-02-16,2.6273
2010-02-17,1.6
2010-02-18,-2.3622
2010-02-19,1.6129
2010-02-22,-3.1746
2010-02-23,-2.459
2010-02-24,-5.042
2010-02-25,5.3097
2010-02-26,-2.521
2010-03-01,2.5862
2010-03-02,5.042
2010-03-03,2.4
2010-03-04,0.7031
2010-03-05,7.05
2010-03-08,-2.8988
2010-03-09,-3.7224
2010-03-10,0.7752
2010-03-11,-0.7692
2010-03-12,2.3256
2010-03-15,-3.7879
2010-03-16,0.0
2010-03-17,0.7874
2010-03-18,-0.7812
2010-03-19,-5.5118
2010-03-22,4.1667
2010-03-23,2.4
2010-03-24,-0.7812
2010-03-25,-0.7874
2010-03-26,-1.5873
2010-03-29,1.6129
2010-03-30,0.7937
2010-03-31,0.7874
2010-04-01,8.5938
2010-04-05,-4.3165
2010-04-06,3.0075
2010-04-07,3.6496
2010-04-08,-1.4085
2010-04-09,1.4285999999999999
2010-04-12,-2.1127
2010-04-13,-3.5971
2010-04-14,2.9851
2010-04-15,2.8986
2010-04-16,-1.4085
2010-04-19,-0.7143
2010-04-20,0.7194
2010-04-21,2.1429
2010-04-22,0.0
2010-04-23,0.6993
2010-04-26,0.6944
2010-04-27,-2.069
2010-04-28,-0.7042
2010-04-29,1.4184
2010-04-30,-2.0979
2010-05-03,1.4285999999999999
2010-05-04,-4.9296
2010-05-05,-2.2222
2010-05-06,-6.8182
2010-05-07,1.626
2010-05-10,4.0
2010-05-11,7.6923
2010-05-12,2.1429
2010-05-13,-3.4965
2010-05-14,-5.0725
2010-05-17,0.0
2010-05-18,-2.2901
2010-05-19,0.0
2010-05-20,-0.7812
2010-05-21,4.7244
2010-05-24,-1.5038
2010-05-25,0.0
2010-05-26,-1.5267
2010-05-27,8.6725
2010-05-28,-1.5604
2010-06-01,-3.6231999999999998
2010-06-02,2.2556
2010-06-03,-2.9412000000000003
2010-06-04,-3.7879
2010-06-07,0.0
2010-06-08,-3.1496
2010-06-09,0.0
2010-06-10,2.439
2010-06-11,1.5774
2010-06-14,-0.7618
2010-06-15,2.3521
2010-06-16,0.0
2010-06-17,-2.3077
2010-06-18,-1.5748
2010-06-21,0.8
2010-06-22,-0.7937
2010-06-23,-2.4
2010-06-24,0.0
2010-06-25,-0.8197
2010-06-28,-0.8264
2010-06-29,-2.5
2010-06-30,-5.1282
2010-07-01,-5.4054
2010-07-02,-2.8571
2010-07-06,2.9412000000000003
2010-07-07,-1.1429
2010-07-08,4.0462
2010-07-09,-0.9259
2010-07-12,-0.9346
2010-07-13,1.8868
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,-0.9259
2010-07-19,0.0
2010-07-20,0.9346
2010-07-21,-0.9259
2010-07-22,0.9346
2010-07-23,5.5556
2010-07-26,0.8772
2010-07-27,-0.8696
2010-07-28,0.8772
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,3.4783
2010-08-03,-1.6806999999999999
2010-08-04,1.7094
2010-08-05,-0.8403
2010-08-06,-2.5423999999999998
2010-08-09,-2.6087
2010-08-10,0.8929
2010-08-11,-4.4248
2010-08-12,1.8519
2010-08-13,5.4545
2010-08-16,-6.8966
2010-08-17,0.0
2010-08-18,1.8519
2010-08-19,-3.6364
2010-08-20,-2.8302
2010-08-23,1.9417
2010-08-24,-6.6667
2010-08-25,-1.0204
2010-08-26,-1.0438
2010-08-27,5.222
2010-08-30,-5.9406
2010-08-31,-3.1579
2010-09-01,1.2296
2010-09-02,6.3016
2010-09-03,2.0202
2010-09-07,-0.9777
2010-09-08,-0.0125
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,1.0
2010-09-14,2.9703
2010-09-15,-1.9231
2010-09-16,-1.9607999999999999
2010-09-17,-2.0
2010-09-20,3.0485
2010-09-21,0.0124
2010-09-22,0.9901
2010-09-23,-0.9804
2010-09-24,-0.9901
2010-09-27,3.0
2010-09-28,1.9417
2010-09-29,-1.9048
2010-09-30,0.9709
2010-10-01,0.9615
2010-10-04,0.0
2010-10-05,-1.1429
2010-10-06,-1.7341
2010-10-07,0.0025
2010-10-08,-1.9632
2010-10-11,-0.9975
2010-10-12,-1.8207
2010-10-13,0.0
2010-10-14,-1.6461000000000001
2010-10-15,0.2092
2010-10-18,0.0
2010-10-19,-0.8351
2010-10-20,-0.2105
2010-10-21,-0.6329
2010-10-22,-0.8493
2010-10-25,1.0707
