ticker,AAL US Equity
2014-05-02,0.2748
2014-05-05,0.3015
2014-05-06,0.1913
2014-05-07,1.4999
2014-05-08,2.7673
2014-05-09,0.0261
2014-05-12,2.9535
2014-05-13,-0.2031
2014-05-14,-1.1956
2014-05-15,-1.6735
2014-05-16,0.8772
2014-05-19,0.1168
2014-05-20,-0.8556
2014-05-21,0.2092
2014-05-22,1.0438
2014-05-23,1.0072
2014-05-27,0.6137
2014-05-28,1.1436
2014-05-29,0.0503
2014-05-30,0.8538
2014-06-02,2.6394
2014-06-03,0.5337
2014-06-04,3.3301
2014-06-05,-0.9575
2014-06-06,3.4662
2014-06-09,-0.6609
2014-06-10,0.1606
2014-06-11,-3.1379
2014-06-12,-4.9421
2014-06-13,0.4478
2014-06-16,1.6840000000000002
2014-06-17,1.9727000000000001
2014-06-18,1.8868
2014-06-19,0.9376
2014-06-20,3.4603
2014-06-23,-0.4265
2014-06-24,-2.6623
2014-06-25,1.693
2014-06-26,1.4575
2014-06-27,-1.2346
2014-06-30,-2.3636
2014-07-01,2.095
2014-07-02,-4.3548
2014-07-03,-0.7867
2014-07-07,-3.6521
2014-07-08,0.399
2014-07-09,4.2846
2014-07-10,1.9888
2014-07-11,0.1401
2014-07-14,0.2332
2014-07-15,1.6752
2014-07-16,-0.5034
2014-07-17,-4.0941
2014-07-18,2.9257
2014-07-21,-1.0249
2014-07-22,-0.2354
2014-07-23,2.2416
2014-07-24,-2.7002
2014-07-25,-1.1385
2014-07-28,-3.3349
2014-07-29,-1.8862999999999999
2014-07-30,0.0506
2014-07-31,-1.5171000000000001
2014-08-01,1.4929000000000001
2014-08-04,-3.2716
2014-08-05,-2.517
2014-08-06,0.7531
2014-08-07,-1.6017000000000001
2014-08-08,0.8681
2014-08-11,2.1248
2014-08-12,-1.1851
2014-08-13,1.5991
2014-08-14,3.8038
2014-08-15,-0.9603
2014-08-18,3.751
2014-08-19,-0.5657
2014-08-20,0.4205
2014-08-21,-2.6847
2014-08-22,0.8605
2014-08-25,-1.079
2014-08-26,-0.8371
2014-08-27,-0.2558
2014-08-28,0.4617
2014-08-29,-0.7378
2014-09-02,4.164
2014-09-03,-3.358
2014-09-04,-1.7118
2014-09-05,-1.6116000000000001
2014-09-08,1.004
2014-09-09,-0.7063
2014-09-10,1.6333
2014-09-11,-1.2701
2014-09-12,-1.1552
2014-09-15,-1.5405
2014-09-16,2.4548
2014-09-17,-1.3691
2014-09-18,1.575
2014-09-19,-3.7319
2014-09-22,-2.8665000000000003
2014-09-23,-0.7026
2014-09-24,2.2361
2014-09-25,-2.5194
2014-09-26,2.0449
2014-09-29,-2.5049
2014-09-30,1.2846
2014-10-01,-3.0722
2014-10-02,-1.3376000000000001
2014-10-03,6.7787
2014-10-06,-3.5882
2014-10-07,-2.4048
2014-10-08,-3.1974
2014-10-09,-3.0909
2014-10-10,-3.7523
2014-10-13,-7.1475
2014-10-14,10.2519
2014-10-15,0.5712
2014-10-16,4.0391
2014-10-17,1.2436
2014-10-20,5.5123
2014-10-21,7.4673
2014-10-22,-2.14
2014-10-23,3.8877
2014-10-24,3.4823
2014-10-27,0.226
2014-10-28,0.8269
2014-10-29,-0.7455
2014-10-30,1.1517
2014-10-31,2.6055
2014-11-03,1.5718999999999999
2014-11-04,1.6667
2014-11-05,-1.0539
2014-11-06,2.1065
2014-11-07,0.1391
2014-11-10,1.4583
2014-11-11,-0.8898
2014-11-12,-0.023
2014-11-13,1.5888
2014-11-14,-0.2493
2014-11-17,-0.7271
2014-11-18,3.1128
2014-11-19,-2.1088
2014-11-20,0.1361
2014-11-21,-1.9247999999999998
2014-11-24,-0.2309
2014-11-25,2.1754
2014-11-26,1.8573
2014-11-28,7.9164
2014-12-01,-1.3394
2014-12-02,-0.0418
2014-12-03,0.794
2014-12-04,2.9229000000000003
2014-12-05,2.7392
2014-12-08,-0.3725
2014-12-09,-4.939
2014-12-10,1.3041
2014-12-11,3.2489
2014-12-12,-1.1083
2014-12-15,1.741
2014-12-16,-5.6648
2014-12-17,1.7515
2014-12-18,2.7459
2014-12-19,1.1368
2014-12-22,0.2564
2014-12-23,-1.2392
2014-12-24,2.4298
2014-12-26,1.0208
2014-12-29,1.7226
2014-12-30,1.0785
2014-12-31,0.3931
2015-01-02,0.5221
2015-01-05,-0.0649
2015-01-06,-1.5499
2015-01-07,-0.0566
2015-01-08,1.2262
2015-01-09,-3.0563
2015-01-12,-4.6905
2015-01-13,1.6539000000000001
2015-01-14,-1.9643000000000002
2015-01-15,0.0
2015-01-16,0.8096
2015-01-20,5.9024
2015-01-21,1.7441
2015-01-22,3.5774
2015-01-23,0.1799
2015-01-26,-0.431
2015-01-27,-4.9684
2015-01-28,-3.9378
2015-01-29,3.2003
2015-01-30,-6.049
2015-02-02,-0.7335
2015-02-03,-2.5041
2015-02-04,4.1263
2015-02-05,-1.112
2015-02-06,-1.3624
2015-02-09,-3.3545
2015-02-10,3.2667
2015-02-11,-0.9573
2015-02-12,0.6094
2015-02-13,1.0652
2015-02-17,-0.7853
2015-02-18,2.7077999999999998
2015-02-19,0.9532
2015-02-20,2.491
2015-02-23,0.5684
2015-02-24,0.4093
2015-02-25,-3.4744
2015-02-26,-0.7641
2015-02-27,-2.9382
2015-03-02,0.8559
2015-03-03,0.9522
2015-03-04,0.3691
2015-03-05,-1.1338
2015-03-06,-0.8265
2015-03-09,-0.1563
2015-03-10,-2.4729
2015-03-11,1.4015
2015-03-12,2.7221
2015-03-13,1.1093
2015-03-16,2.0317
2015-03-17,6.9096
2015-03-18,0.8195
2015-03-19,1.9582000000000002
2015-03-20,1.0328
2015-03-23,-2.448
2015-03-24,-0.8549
2015-03-25,-3.5602
2015-03-26,-1.4324
2015-03-27,2.7212
2015-03-30,1.861
2015-03-31,-1.6033
2015-04-01,-4.4335
2015-04-02,-2.5079000000000002
2015-04-06,-2.2267
2015-04-07,-1.2167
2015-04-08,2.6212999999999997
2015-04-09,-1.8465
2015-04-10,-0.2299
2015-04-13,0.1257
2015-04-14,-0.7742
2015-04-15,0.6959
2015-04-16,1.0262
2015-04-17,-0.1036
2015-04-20,3.2579000000000002
2015-04-21,3.2154
2015-04-22,0.0779
2015-04-23,0.0973
2015-04-24,2.4393000000000002
2015-04-27,-1.5843
2015-04-28,-1.311
2015-04-29,-4.5126
2015-04-30,-1.0127
2015-05-01,2.2885
2015-05-04,-0.8909
2015-05-05,-3.9734
2015-05-06,0.0851
2015-05-07,4.2831
2015-05-08,-0.0408
2015-05-11,1.2337
2015-05-12,-1.6014
2015-05-13,-0.7369
2015-05-14,0.6702
2015-05-15,-0.3073
2015-05-18,0.6884
2015-05-19,-2.3468999999999998
2015-05-20,-10.0104
2015-05-21,-1.3702
2015-05-22,0.3296
2015-05-26,-2.4759
2015-05-27,1.6484
2015-05-28,-0.6392
2015-05-29,0.9531
2015-06-01,4.2719
2015-06-02,-0.9167
2015-06-03,-1.4734
2015-06-04,-2.2258
2015-06-05,-1.0671
2015-06-08,-4.4583
2015-06-09,1.1666
2015-06-10,0.2604
2015-06-11,-1.0141
2015-06-12,1.7116
2015-06-15,-1.56
2015-06-16,-1.4724
2015-06-17,1.0132
2015-06-18,0.2382
2015-06-19,3.965
2015-06-22,3.5371
2015-06-23,-0.7088
2015-06-24,-1.1352
2015-06-25,0.0
2015-06-26,-1.8939
2015-06-29,-4.0782
2015-06-30,0.4654
2015-07-01,-2.8421
2015-07-02,0.5928
2015-07-06,1.7934999999999999
2015-07-07,2.3786
2015-07-08,-3.3559
2015-07-09,0.9158
2015-07-10,3.882
2015-07-13,2.9362
2015-07-14,-0.8487
2015-07-15,-1.2363
2015-07-16,-0.3611
2015-07-17,0.0242
2015-07-20,-2.0531
2015-07-21,0.8631
2015-07-22,1.2958
2015-07-23,2.8482
2015-07-24,-6.9937000000000005
2015-07-27,1.2869
2015-07-28,2.566
2015-07-29,-1.0687
2015-07-30,-1.1294
2015-07-31,-0.4222
2015-08-03,4.015
2015-08-04,2.4694
2015-08-05,0.5147
2015-08-06,-1.5829
2015-08-07,-1.6358000000000001
2015-08-10,0.4579
2015-08-11,2.4472
2015-08-12,-0.4215
2015-08-13,0.3528
2015-08-14,0.4921
2015-08-17,2.4953
2015-08-18,-0.7281
2015-08-19,-0.2292
2015-08-20,-3.5608
2015-08-21,-5.3121
2015-08-24,-5.3585
2015-08-25,-0.319
2015-08-26,3.6
2015-08-27,0.4633
2015-08-28,-1.0505
2015-08-31,0.9322
2015-09-01,0.5644
2015-09-02,5.8929
2015-09-03,-1.4936
2015-09-04,-0.7092
2015-09-08,0.4926
2015-09-09,0.4902
2015-09-10,0.5122
2015-09-11,2.281
2015-09-14,0.3321
2015-09-15,0.8276
2015-09-16,0.985
2015-09-17,2.1598
2015-09-18,-1.1366
2015-09-21,-0.5978
2015-09-22,-4.7189
2015-09-23,0.1214
2015-09-24,-2.4006
2015-09-25,-0.0248
2015-09-28,-2.8827
2015-09-29,0.2559
2015-09-30,-0.8933
2015-10-01,0.9529
2015-10-02,-1.4541
2015-10-05,4.0383
2015-10-06,-5.1257
2015-10-07,3.0947
2015-10-08,1.0939
2015-10-09,6.7438
2015-10-12,3.3475
2015-10-13,-0.9808
2015-10-14,0.8984
2015-10-15,1.5068000000000001
2015-10-16,-1.6869
2015-10-19,1.693
2015-10-20,0.7649
2015-10-21,-1.0717
2015-10-22,3.7915
2015-10-23,-0.6958
2015-10-26,1.7517
2015-10-27,-0.0215
2015-10-28,-1.2913999999999999
2015-10-29,0.0
2015-10-30,0.785
2015-11-02,0.5409
2015-11-03,0.2798
2015-11-04,-1.871
2015-11-05,-0.0657
2015-11-06,-0.5702
2015-11-09,-1.5218
2015-11-10,-0.3583
2015-11-11,-0.2248
2015-11-12,-1.1039
2015-11-13,-1.0251
2015-11-16,-1.4269
2015-11-17,-1.2375
2015-11-18,-1.3002
2015-11-19,1.3174000000000001
2015-11-20,-0.2364
2015-11-23,0.237
2015-11-24,-2.5296
2015-11-25,0.194
2015-11-27,0.9199
2015-11-30,-1.0314
2015-12-01,4.8473
2015-12-02,1.2945
2015-12-03,-1.2551
2015-12-04,3.9288
2015-12-07,1.8012000000000001
2015-12-08,-2.6868
2015-12-09,-2.0202
2015-12-10,1.008
2015-12-11,-4.5362
2015-12-14,-0.7603
2015-12-15,1.9750999999999999
2015-12-16,1.4203999999999999
2015-12-17,-1.713
2015-12-18,-3.2266
2015-12-21,3.1881
2015-12-22,1.1675
2015-12-23,0.9209
2015-12-24,1.2012
2015-12-28,-1.3239
2015-12-29,0.6246
2015-12-30,-1.6092
2015-12-31,-1.0514000000000001
2016-01-04,-3.4002
2016-01-05,-0.9533
2016-01-06,1.7522
2016-01-07,-1.8918
2016-01-08,-0.1978
2016-01-11,1.7587000000000002
2016-01-12,2.2395
2016-01-13,-4.5238
2016-01-14,1.1222
2016-01-15,-4.4143
2016-01-19,0.258
2016-01-20,0.5147
2016-01-21,1.8689
2016-01-22,0.9299
2016-01-25,-3.1873
2016-01-26,1.9546999999999999
2016-01-27,0.1261
2016-01-28,-3.9053
2016-01-29,2.2286
2016-02-01,1.0003
2016-02-02,-5.9675
2016-02-03,1.2962
2016-02-04,1.8662
2016-02-05,-3.8209999999999997
2016-02-08,-2.9932
2016-02-09,1.8003
2016-02-10,2.5698
2016-02-11,-1.6972
2016-02-12,3.6448
2016-02-16,2.0888
2016-02-17,1.8907
2016-02-18,0.5084
2016-02-19,0.5564
2016-02-22,2.7163
2016-02-23,-1.1263
2016-02-24,0.6934
2016-02-25,1.7216
2016-02-26,-1.1847
2016-02-29,0.3181
2016-03-01,2.0244
2016-03-02,-0.5738
2016-03-03,0.6973
2016-03-04,-0.5969
2016-03-07,1.2011
2016-03-08,-3.2281
2016-03-09,2.1584
2016-03-10,-0.048
2016-03-11,2.0178
2016-03-14,0.2826
2016-03-15,-1.127
2016-03-16,0.4749
2016-03-17,-0.4963
2016-03-18,3.1829
2016-03-21,0.0691
2016-03-22,-1.6333
2016-03-23,-1.9645000000000001
2016-03-24,-3.3874
2016-03-28,1.0123
2016-03-29,1.0755
2016-03-30,0.0726
2016-03-31,-0.8942
2016-04-01,-3.6333
2016-04-04,-0.3796
2016-04-05,-1.1176
2016-04-06,-0.0771
2016-04-07,-1.3881999999999999
2016-04-08,0.365
2016-04-11,0.5974
2016-04-12,1.1877
2016-04-13,1.9138
2016-04-14,3.0796
2016-04-15,-0.6315
2016-04-18,0.0244
2016-04-19,1.0264
2016-04-20,-0.1935
2016-04-21,-3.0296
2016-04-22,-4.4989
2016-04-25,-3.1667
2016-04-26,-0.2162
2016-04-27,-0.5688
2016-04-28,-2.0158
2016-04-29,-3.5585
2016-05-02,-0.4612
2016-05-03,0.4357
2016-05-04,-3.9618
2016-05-05,-1.2195
2016-05-06,0.6859
2016-05-09,-0.2725
2016-05-10,2.5197000000000003
2016-05-11,-2.6947
2016-05-12,-4.6561
2016-05-13,0.5745
2016-05-16,1.9359
2016-05-17,1.6189
2016-05-18,-0.0919
2016-05-19,-1.4106
2016-05-20,-0.4355
2016-05-23,-0.8747
2016-05-24,1.3237
2016-05-25,0.0622
2016-05-26,-2.0516
2016-05-27,0.4443
2016-05-31,0.8215
2016-06-01,0.1254
2016-06-02,-0.8764
2016-06-03,-2.7155
2016-06-06,1.4606
2016-06-07,3.5189
2016-06-08,0.4635
2016-06-09,2.7376
2016-06-10,-0.7784
2016-06-13,-4.0435
2016-06-14,-4.5283
2016-06-15,0.4282
2016-06-16,-4.4277
2016-06-17,0.6863
2016-06-20,1.2610999999999999
2016-06-21,1.0434
2016-06-22,-0.433
2016-06-23,1.4721
2016-06-24,-10.8144
2016-06-27,-6.5804
2016-06-28,5.9359
2016-06-29,3.474
2016-06-30,2.2022
2016-07-01,3.6029999999999998
2016-07-05,-1.3638
2016-07-06,-2.0048
2016-07-07,3.7037
2016-07-08,2.1769
2016-07-11,3.7284
2016-07-12,11.2323
2016-07-13,-0.6059
2016-07-14,4.1509
2016-07-15,0.0279
2016-07-18,0.3901
2016-07-19,-0.0555
2016-07-20,-0.2499
2016-07-21,-2.6726
2016-07-22,4.0046
2016-07-25,-1.5402
2016-07-26,2.095
2016-07-27,-0.9576
2016-07-28,0.3867
2016-07-29,-2.3115
2016-08-01,0.2817
2016-08-02,-5.8708
2016-08-03,0.2089
2016-08-04,0.2987
2016-08-05,2.561
2016-08-08,-0.2613
2016-08-09,0.6987
2016-08-10,-1.1853
2016-08-11,2.282
2016-08-12,-0.1144
2016-08-15,2.7205
2016-08-16,2.4533
2016-08-17,-0.4082
2016-08-18,0.1913
2016-08-19,-0.4909
2016-08-22,-1.3428
2016-08-23,1.1111
2016-08-24,0.6868
2016-08-25,0.191
2016-08-26,-1.3344
2016-08-29,-0.1656
2016-08-30,2.433
2016-08-31,-2.0243
2016-09-01,-0.1653
2016-09-02,0.8002
2016-09-06,1.1771
2016-09-07,4.8431
2016-09-08,1.5484
2016-09-09,-2.1855
2016-09-12,-0.3897
2016-09-13,-2.5300000000000002
2016-09-14,-2.6224
2016-09-15,0.055
2016-09-16,-2.5268
2016-09-19,-0.1409
2016-09-20,-0.8183
2016-09-21,-1.3656
2016-09-22,1.6729
2016-09-23,0.8511
2016-09-26,-1.744
2016-09-27,3.0633
2016-09-28,-0.4444
2016-09-29,-0.0558
2016-09-30,2.2055
2016-10-03,2.9773
2016-10-04,-0.1857
2016-10-05,0.6378
2016-10-06,0.7922
2016-10-07,-1.1527
2016-10-10,3.0745
2016-10-11,-1.7742
2016-10-12,-2.1466
2016-10-13,4.9759
2016-10-14,-1.5036
2016-10-17,-0.1811
2016-10-18,1.9959
2016-10-19,3.2529
2016-10-20,-0.0984
2016-10-21,-1.6999
2016-10-24,-0.1754
2016-10-25,-0.3515
2016-10-26,-0.9322
2016-10-27,1.5005
2016-10-28,0.3758
2016-10-31,1.3479999999999999
2016-11-01,-1.9704000000000002
2016-11-02,-0.2261
2016-11-03,-0.5792
2016-11-04,0.9142
2016-11-07,4.4036
2016-11-08,0.5061
2016-11-09,1.7026
2016-11-10,-0.2594
2016-11-11,1.4894
2016-11-14,1.0948
2016-11-15,3.1336
2016-11-16,-0.6926
2016-11-17,3.1046
2016-11-18,0.9383
2016-11-21,-0.3891
2016-11-22,0.0
2016-11-23,0.5642
2016-11-25,1.0358
2016-11-28,-0.6835
2016-11-29,0.8387
2016-11-30,-0.9597
2016-12-01,-1.4858
2016-12-02,0.765
2016-12-05,-0.8243
2016-12-06,1.5529
2016-12-07,4.7814
2016-12-08,-1.2333
2016-12-09,3.3091
2016-12-12,-4.1297
2016-12-13,0.5253
2016-12-14,0.1672
2016-12-15,0.793
2016-12-16,-1.3872
2016-12-19,1.9945
2016-12-20,1.3174000000000001
2016-12-21,0.5079
2016-12-22,-1.5767
2016-12-23,-0.4313
2016-12-27,0.2682
2016-12-28,-1.9338
2016-12-29,-0.8811
2016-12-30,-1.1852
2017-01-03,-0.8353
2017-01-04,0.8639
2017-01-05,-1.7345000000000002
2017-01-06,0.6973
2017-01-09,1.8827
2017-01-10,2.9737
2017-01-11,0.33
2017-01-12,-1.1102
2017-01-13,-0.9356
2017-01-17,-1.8888
2017-01-18,1.9037
2017-01-19,-0.7976
2017-01-20,1.5657999999999999
2017-01-23,-2.2083
2017-01-24,1.2782
2017-01-25,0.7783
2017-01-26,3.5066
2017-01-27,-5.3237
2017-01-30,-4.3663
2017-01-31,-1.4477
2017-02-01,-0.452
2017-02-02,-0.0908
2017-02-03,0.4317
2017-02-06,2.4887
2017-02-07,-0.287
2017-02-08,-0.2435
2017-02-09,2.9737999999999998
2017-02-10,0.324
2017-02-13,2.0667
2017-02-14,-1.7718
2017-02-15,2.0829
2017-02-16,-1.199
2017-02-17,-0.1277
2017-02-21,-0.2132
2017-02-22,-1.0468
2017-02-23,-0.475
2017-02-24,0.3905
2017-02-27,0.0864
2017-02-28,0.0864
2017-03-01,1.5746
2017-03-02,-2.9093
2017-03-03,2.4059
2017-03-06,-3.2251
2017-03-07,-1.0373
2017-03-08,0.1115
2017-03-09,-3.4752
2017-03-10,1.3155000000000001
2017-03-13,-3.4852
2017-03-14,-2.7378
2017-03-15,2.1354
2017-03-16,0.095
2017-03-17,-0.9732
2017-03-20,-0.0479
2017-03-21,-3.0695
2017-03-22,-0.1732
2017-03-23,2.627
2017-03-24,0.7728
2017-03-27,0.024
2017-03-28,2.0604
2017-03-29,-1.5023
2017-03-30,1.3822999999999999
2017-03-31,-0.5642
2017-04-03,0.3546
2017-04-04,-3.6513999999999998
2017-04-05,1.0024
2017-04-06,0.9925
2017-04-07,0.2157
2017-04-10,1.2198
2017-04-11,3.8043
2017-04-12,0.0683
2017-04-13,-1.3876
2017-04-17,2.03
2017-04-18,-0.9496
2017-04-19,1.3467
2017-04-20,1.8468
2017-04-21,-0.1548
2017-04-24,2.8571
2017-04-25,0.3661
2017-04-26,-0.4505
2017-04-27,-5.2155
2017-04-28,-3.0923
2017-05-01,-1.267
2017-05-02,4.2538
2017-05-03,0.114
2017-05-04,-0.0228
2017-05-05,1.3664
2017-05-08,0.9661
2017-05-09,4.7619
2017-05-10,0.4673
2017-05-11,-1.6068
2017-05-12,-1.3107
2017-05-15,1.8547
2017-05-16,0.557
2017-05-17,-4.3034
2017-05-18,-0.6011
2017-05-19,1.2766
2017-05-22,2.1893
2017-05-23,0.9738
2017-05-24,0.2357
2017-05-25,2.6727
2017-05-26,1.4994
2017-05-30,-1.6002999999999998
2017-05-31,0.9383
2017-06-01,1.322
2017-06-02,0.9582
2017-06-05,0.4443
2017-06-06,0.0
2017-06-07,2.2517
2017-06-08,1.1207
2017-06-09,-2.2555
2017-06-12,-1.5715
2017-06-13,-0.0606
2017-06-14,-0.1213
2017-06-15,-0.5669
2017-06-16,-0.6516
2017-06-19,1.7832
2017-06-20,-3.2823
2017-06-21,0.8328
2017-06-22,1.115
2017-06-23,-0.6943
2017-06-26,0.3085
2017-06-27,-0.574
2017-06-28,1.5464
2017-06-29,0.7513
2017-06-30,1.4107
2017-07-03,0.1391
2017-07-05,1.7265000000000001
2017-07-06,1.5412
2017-07-07,1.8828
2017-07-10,-0.6977
2017-07-11,-1.9939
2017-07-12,4.2434
2017-07-13,0.0186
2017-07-14,0.7619
2017-07-17,-0.6455
2017-07-18,-1.3366
2017-07-19,-1.016
2017-07-20,-0.5132
2017-07-21,-0.8216
2017-07-24,-1.2136
2017-07-25,-1.3066
2017-07-26,0.7904
2017-07-27,-1.98
2017-07-28,0.98
2017-07-31,-0.099
2017-08-01,1.2292
2017-08-02,-1.1947
2017-08-03,0.1982
2017-08-04,0.4946
2017-08-07,-0.4331
2017-08-08,-1.1467
2017-08-09,-1.2
2017-08-10,-1.5182
2017-08-11,-0.4119
2017-08-14,0.9514
2017-08-15,-0.5941
2017-08-16,-0.2267
2017-08-17,-4.9163
2017-08-18,-1.0428
2017-08-21,0.3513
2017-08-22,-0.6563
2017-08-23,-3.1711
2017-08-24,-2.388
2017-08-25,5.4287
2017-08-28,-0.663
2017-08-29,-0.8676
2017-08-30,-0.5386
2017-08-31,0.9477
2017-09-01,1.274
2017-09-05,-3.0678
2017-09-06,0.888
2017-09-07,-1.0607
2017-09-08,-0.5474
2017-09-11,5.1835
2017-09-12,0.9376
2017-09-13,1.5338
2017-09-14,-1.7234
2017-09-15,-0.4113
2017-09-18,-1.5
2017-09-19,-2.0525
2017-09-20,2.3434
2017-09-21,1.9155
2017-09-22,1.6634
2017-09-25,1.3599999999999999
2017-09-26,-0.2516
2017-09-27,-1.5343
2017-09-28,1.3660999999999999
2017-09-29,0.0
2017-10-02,0.5054
2017-10-03,5.8244
2017-10-04,0.4356
2017-10-05,-0.3351
2017-10-06,1.4636
2017-10-09,-1.3645
2017-10-10,4.8024000000000004
2017-10-11,-0.3771
2017-10-12,-0.3407
2017-10-13,0.095
2017-10-16,-0.8159
2017-10-17,-0.3826
2017-10-18,-0.0768
2017-10-19,-0.9994
2017-10-20,0.8154
2017-10-23,-1.8294000000000001
2017-10-24,1.9026999999999998
2017-10-25,-1.7902
2017-10-26,-4.7236
2017-10-27,-2.16
2017-10-30,-0.6518
2017-10-31,-0.9101
2017-11-01,2.1786
2017-11-02,-1.0033
2017-11-03,0.19
2017-11-06,0.1264
2017-11-07,-2.2101
2017-11-08,-0.1937
2017-11-09,-1.2939
2017-11-10,0.3277
2017-11-13,-0.1746
2017-11-14,0.153
2017-11-15,3.0124
2017-11-16,1.0384
2017-11-17,-0.6082
2017-11-20,0.633
2017-11-21,2.013
2017-11-22,0.0206
2017-11-24,-0.2055
2017-11-27,-0.2883
2017-11-28,1.6522000000000001
2017-11-29,0.061
2017-11-30,2.5178000000000003
2017-12-01,-2.9511
2017-12-04,1.8980000000000001
2017-12-05,-0.9213
2017-12-06,0.283
2017-12-07,2.56
2017-12-08,0.2752
2017-12-11,0.5488
2017-12-12,-1.6179000000000001
2017-12-13,-0.7529
2017-12-14,0.2396
2017-12-15,1.6928999999999998
2017-12-18,0.8421
2017-12-19,-0.0971
2017-12-20,0.9331
2017-12-21,1.6757
2017-12-22,-0.3789
2017-12-26,0.4944
2017-12-27,-0.8515
2017-12-28,0.1145
2017-12-29,-0.8197
2018-01-02,1.8451
2018-01-03,-1.2266
2018-01-04,0.6305
2018-01-05,-0.038
2018-01-08,-0.9877
2018-01-09,-0.0959
2018-01-10,3.2641999999999998
2018-01-11,4.9089
2018-01-12,3.6334999999999997
2018-01-16,-0.838
2018-01-17,0.3105
2018-01-18,0.3095
2018-01-19,-0.4799
2018-01-22,0.0689
2018-01-23,0.327
2018-01-24,-6.0045
2018-01-25,-3.1758
2018-01-26,0.0377
2018-01-29,-0.7349
2018-01-30,-0.1708
2018-01-31,3.2896
2018-02-01,-0.81
2018-02-02,-3.3036
2018-02-05,-4.2994
2018-02-06,2.8537
2018-02-07,0.4299
2018-02-08,-5.4475
2018-02-09,-0.4938
2018-02-12,3.5773
2018-02-13,1.5572
2018-02-14,0.3932
2018-02-15,1.1749
2018-02-16,-0.1742
2018-02-20,0.2714
2018-02-21,2.0495
2018-02-22,0.3789
2018-02-23,0.7739
2018-02-26,3.0155
2018-02-27,-1.3455
2018-02-28,-0.0184
2018-03-01,-1.4194
2018-03-02,-0.561
2018-03-05,0.0188
2018-03-06,0.7144
2018-03-07,1.008
2018-03-08,1.2567
2018-03-09,2.3362
2018-03-12,0.7669
2018-03-13,-0.4779
2018-03-14,-1.6895
2018-03-15,-0.199
2018-03-16,0.4169
2018-03-19,-1.4079
2018-03-20,1.2816
2018-03-21,-2.2234
2018-03-22,-3.2908
2018-03-23,-2.4852
2018-03-26,1.6663000000000001
2018-03-27,-1.8511
2018-03-28,-0.0982
2018-03-29,2.1829
2018-04-02,-4.1955
2018-04-03,3.3949
2018-04-04,1.1074
2018-04-05,0.1922
2018-04-06,-3.5481
2018-04-09,-0.9346
2018-04-10,-4.7371
2018-04-11,-4.3405000000000005
2018-04-12,2.5770999999999997
2018-04-13,-1.5030999999999999
2018-04-16,1.1554
2018-04-17,-1.4009
2018-04-18,4.3934
2018-04-19,-1.8425
2018-04-20,-0.2133
2018-04-23,-0.2138
2018-04-24,-2.1208
2018-04-25,-0.963
2018-04-26,-6.3646
2018-04-27,2.431
