ticker,CEFB US Equity
2006-06-01,1.1873
2006-06-07,-1.3333
2006-06-09,-0.2703
2006-06-13,0.813
2006-07-13,-1.3441
2006-07-17,-1.9074
2006-07-18,-1.6667
2006-08-10,3.6723
2006-08-17,-4.0872
2006-08-18,3.6932
2006-08-21,-0.5479
2006-08-22,-2.7548
2006-08-23,4.2493
2006-09-07,-2.4457
2006-09-14,-0.5571
2006-09-25,-0.8403
2006-10-06,0.0
2006-10-17,0.0
2006-11-15,-1.1299
2006-11-16,-0.5714
2006-11-29,-1.4368
2006-12-01,1.4577
2006-12-20,-1.7241
2006-12-22,1.7544
2007-01-09,-2.2989
2007-01-16,0.0
2007-01-17,-0.5882
2007-01-18,-4.4379
2007-01-24,-0.6192
2007-01-25,-2.1807
2007-01-29,-2.5478
2007-02-06,2.6144
2007-02-14,-2.2293
2007-02-16,0.0
2007-02-20,2.6059
2007-02-22,-0.6349
2007-03-02,0.639
2007-03-08,0.3175
2007-03-09,0.6329
2007-03-12,0.0
2007-03-14,-0.3145
2007-03-23,0.6309
2007-03-26,-0.3135
2007-03-30,0.0
2007-04-03,0.0
2007-04-18,-0.9434
2007-04-23,-0.6349
2007-04-24,0.0
2007-04-26,0.0
2007-04-27,-0.9585
2007-04-30,-0.6452
2007-05-03,-1.9481000000000002
2007-05-10,0.0
2007-05-17,0.0662
2007-05-18,0.0
2007-05-23,-0.0662
2007-05-25,0.3311
2007-05-29,0.0
2007-06-06,0.6601
2007-06-12,-0.6557
2007-06-13,0.6601
2007-06-14,-1.3115
2007-06-15,0.3322
2007-06-21,0.1325
2007-06-25,-0.463
2007-06-27,0.0
2007-06-29,0.6645
2007-07-02,-0.6601
2007-07-05,0.9967
2007-07-09,0.9868
2007-07-12,-1.9544000000000001
2007-07-18,1.3289
2007-07-23,-1.3115
2007-07-30,0.0
2007-07-31,2.6578
2007-08-09,-2.589
2007-08-13,0.6645
2007-08-14,-0.9901
2007-08-17,-5.2667
2007-08-27,2.0408
2007-08-28,0.0
2007-09-05,-0.6897
2007-09-06,0.2778
2007-09-07,-2.3546
2007-09-10,2.4112999999999998
2007-09-11,-1.3158
2007-09-17,-1.4035
2007-09-18,2.4911
2007-09-20,-2.7778
2007-09-21,-2.1429
2007-09-24,-0.365
2007-10-05,0.0
2007-10-19,0.0
2007-10-23,2.5641
2007-10-25,-2.5
2007-11-29,-0.3663
2007-11-30,-4.0441
2007-12-05,4.2146
2007-12-10,-4.0441
2007-12-12,-0.3831
2007-12-13,3.8462
2007-12-17,-3.7037
2007-12-19,0.0
2008-01-10,5.7692
2008-04-02,-3.6364
2008-05-06,-3.7736
2008-05-30,-9.8039
2008-06-02,1.3043
2008-06-05,0.0
2008-06-06,-12.0172
2008-06-10,6.8293
2008-06-12,-4.1096
2008-06-18,-2.3810000000000002
2008-06-25,0.0
2008-06-26,0.0
2008-06-30,0.0
2008-07-02,-2.439
2008-07-03,-20.0
2008-07-07,0.0
2008-07-14,3.125
2008-07-23,18.1818
2008-07-31,0.0
2008-08-04,-11.2821
2008-08-13,-4.6243
2008-09-05,4.8485
2008-09-16,-3.4682
2008-09-17,0.0
2008-09-30,0.0
2008-10-03,-4.1916
2008-10-06,0.0
2008-10-08,2.5
2008-10-16,-2.439
2008-10-24,-6.25
2008-10-27,0.0
2008-10-31,-13.3333
2008-11-06,-3.8462
2008-11-10,0.0
2008-11-12,0.0
2008-12-05,-12.0
2008-12-08,-22.7273
2008-12-15,2.3529
2008-12-17,-4.5977
2008-12-19,1.2048
2008-12-30,-2.3810000000000002
2008-12-31,0.0
2009-01-23,1.2195
2009-01-27,4.8193
2009-01-29,0.0
2009-02-09,-4.5977
2009-02-10,4.8193
2009-02-13,-8.046
2009-02-19,-22.5
2009-02-20,-3.2258
2009-02-25,-16.6667
2009-03-04,-10.0
2009-03-06,-2.2222
2009-03-09,0.0
2009-03-18,13.6364
2009-04-02,66.0
2009-04-03,-3.6145
2009-04-08,3.75
2009-05-01,-1.2048
2009-05-04,-7.3171
2009-05-06,0.0
2009-05-11,5.2632
2009-05-14,-17.5
2009-06-03,0.0
2009-06-04,6.0606
2009-06-05,0.0
2009-06-09,14.2857
2009-06-10,-5.0
2009-06-19,5.2632
2009-06-22,-0.25
2009-06-26,-8.5213
2009-06-30,0.0
2009-07-21,-2.1918
2009-07-23,0.8403
2009-07-30,-2.7778
2009-08-03,-20.0
2009-08-04,7.1429
2009-08-10,0.0
2009-08-18,0.0
2009-08-20,0.0
2009-08-24,0.0
2009-09-01,0.0
2009-09-08,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,0.0
2009-09-17,-8.0
2009-09-22,-0.3623
2009-09-25,23.6364
2009-10-15,-4.4118
2009-10-28,-12.3077
2009-10-29,-8.7719
2009-10-30,-17.3077
2009-11-02,-2.3256
2009-11-03,30.9524
2009-11-12,0.0
2009-11-20,-1.8182
2009-11-23,-3.7037
2009-11-30,1.9231
2009-12-01,-3.7736
2009-12-02,5.8824
2009-12-03,-53.7037
2009-12-07,44.0
2009-12-14,22.2222
2009-12-15,-40.9091
2009-12-16,0.0
2009-12-17,-3.8462
2009-12-21,0.0
2009-12-29,20.0
2009-12-31,-3.3333
2010-01-12,-24.1379
2010-01-19,0.0
2010-01-27,0.0
2010-01-28,4.5455
2010-02-05,-4.3478
2010-02-17,0.0
2010-02-18,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-04,0.0
2010-03-29,4.5455
2010-04-05,8.6957
2010-04-06,0.0
2010-04-22,-19.2
2010-04-27,28.7129
2010-04-29,-19.2308
2010-04-30,0.0
2010-05-03,0.0
2010-05-05,4.7619
2010-05-07,-2.7273
2010-05-12,21.4953
2010-05-18,-20.0
2010-05-19,20.1923
2010-05-21,100.0
2010-05-24,-58.8
2010-05-26,-1.9417
2010-05-27,0.0
2010-06-22,3.9604
2010-06-30,3.8095
2010-07-19,-3.6696999999999997
2010-07-22,0.0
2010-08-19,65.7143
2010-08-24,-31.6092
2010-09-07,-11.7647
2010-10-07,19.0476
2010-10-08,0.0
2010-10-22,-20.0
2010-12-13,-10.0
2010-12-14,-48.8889
2010-12-15,-21.7391
2010-12-16,5.5556
2010-12-29,0.0
2010-12-30,0.0
2011-01-03,0.0
2011-01-04,28.947400000000002
2011-01-07,0.0
2011-01-11,-38.7755
2011-01-12,0.0
2011-01-31,-33.3333
2011-02-03,0.0
2011-02-14,20.0
2011-02-15,-16.6667
2011-02-16,-30.0
2011-02-17,71.4286
2011-02-18,0.0
2011-02-28,-41.6667
2011-03-03,78.5714
2011-03-04,-44.0
2011-03-08,78.5714
2011-03-09,0.0
2011-03-10,-48.0
2011-03-11,38.4615
2011-03-15,-16.6667
2011-03-17,0.0
2011-03-22,93.3333
2011-03-23,-34.4828
2011-03-24,0.0
2011-03-25,-31.5789
2011-03-29,46.1538
2011-04-04,26.3158
2011-04-06,0.0
2011-04-08,-58.3333
2011-04-11,140.0
2011-04-15,20.8333
2011-04-18,0.0
2011-04-19,0.0
2011-04-21,0.0
2011-04-26,0.0
2011-04-28,55.1724
2011-04-29,-66.6667
2011-05-04,66.6667
2011-05-10,-64.0
2011-05-12,-22.2222
2011-05-13,0.0
2011-05-18,0.0
2011-05-23,28.5714
2011-05-27,55.5556
2011-05-31,7.1429
2011-06-02,-66.6667
2011-06-06,200.0
2011-06-14,-46.0
2011-06-15,4.9383
2011-06-24,-28.2353
2011-06-28,96.7213
2011-07-07,0.0
2011-07-11,20.8333
2011-07-15,17.2414
2011-08-04,0.0
2011-09-22,-41.1765
2011-09-26,0.0
2011-10-17,-20.0
2011-11-02,-12.5
2011-11-11,-12.857099999999999
2011-11-14,0.0
2011-11-16,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-30,0.0
2011-12-27,0.0
2011-12-29,-50.8197
2012-01-12,83.3333
2012-01-19,27.2727
2012-01-23,0.0
2012-01-30,-28.5714
2012-01-31,0.0
2012-02-03,-60.0
2012-02-06,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-28,0.0
2012-03-05,0.0
2012-03-06,-15.0
2012-03-12,23.5294
2012-03-26,-47.619
2012-04-03,0.0
2012-04-04,0.0
2012-04-12,81.8182
2012-04-23,-25.0
2012-04-25,-6.6667
2012-04-26,257.1429
2012-05-03,-60.0
2012-05-07,200.0
2012-05-14,-16.6667
2012-05-15,-60.0
2012-05-17,0.0
2012-06-05,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-07-24,0.0
2012-07-25,0.0
2012-08-22,0.0
2012-09-18,0.0
2012-10-01,-50.0
2012-10-04,0.0
2012-10-05,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-19,0.0
2012-10-23,0.0
2012-11-07,0.0
2012-11-12,-13.125
2012-11-27,-30.9353
2012-11-28,0.0
2012-12-17,0.0
2013-01-22,0.0
2013-01-29,0.0
2013-03-11,0.0
2013-04-29,0.0
2013-05-06,0.0
2013-06-05,0.0
2013-06-06,0.0
2013-06-19,0.0
2013-07-24,0.0
2013-08-08,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-09-03,233.3333
2013-09-04,0.0
2013-09-05,-69.375
2013-09-18,3.0612
2013-09-23,0.0
2013-09-26,0.0
2013-10-08,0.9901
2013-10-15,56.8627
2013-10-18,-36.25
2013-10-23,-52.9412
2013-10-25,195.8333
2013-11-06,-59.1549
2013-11-18,0.0
2013-12-09,0.0
2013-12-13,0.0
2013-12-27,0.0
2013-12-31,0.0
2014-01-10,0.0
2014-02-26,-3.4483
2014-04-09,-14.2857
2014-04-10,66.6667
2014-04-11,120.0
2014-05-07,-54.5455
2014-08-14,-26.25
2014-10-16,-5.0847
2014-11-18,0.0
2014-12-01,8.9286
2014-12-09,424.5902
2014-12-29,-25.0
2015-01-06,-75.8333
2015-01-26,1.7241
2015-01-28,-18.6441
2015-02-19,10.4167
2015-03-31,9.434
2015-04-01,0.0
2015-05-13,0.0
2015-06-15,0.0
2015-10-12,0.0
2015-11-03,0.0
2015-11-12,0.0
2015-12-22,-44.8276
2016-03-04,25.0
2016-10-18,145.0
2016-11-03,11.2245
2016-11-04,-65.1376
2016-11-09,0.0
2016-11-11,186.8421
2016-11-14,0.0
2016-11-15,14.6789
2016-11-17,-66.4
2016-11-23,-23.8095
2016-11-28,-84.375
2016-11-29,0.0
2016-12-01,2080.0
2016-12-02,-26.6055
2016-12-27,-92.5
2016-12-30,0.0
2017-01-26,266.6667
2017-01-27,172.7273
2017-02-02,6.6667
2017-02-09,-71.875
2017-04-26,166.6667
2017-05-03,-56.25
2017-07-06,585.7143
2017-07-10,-80.0
2017-07-11,277.7778
2017-09-06,0.0
2017-09-25,-19.1176
2017-09-28,-72.7273
2017-10-05,360.0
2017-10-11,44.9275
2017-10-19,-80.0
2017-11-03,100.0
2017-11-07,150.0
2017-11-08,0.0
2017-11-10,300.0
2017-11-13,-92.5
2017-11-17,433.3333
2018-01-16,0.0
2018-01-26,-74.375
2018-02-05,-2.439
2018-02-06,-50.0
2018-03-20,5.0
2018-04-06,38.0952
2018-04-20,72.4138
2018-04-23,-38.0
2018-05-15,61.2903
2018-05-16,-38.0
2018-08-17,116.129
2018-09-20,-53.7313
2018-09-26,0.0
2018-10-16,29.0323
2018-11-13,38.5
2018-11-14,4.6931
2018-11-26,-4.4828
2018-12-13,4.6931
2018-12-18,-44.8276
2018-12-31,-25.0
2019-01-07,141.6667
2019-01-11,-56.8966
2019-01-28,132.0
2019-01-30,-1.7241
2019-02-01,0.0
2019-03-26,-3.5088
2019-04-02,-43.6364
2019-04-24,4.8387
2019-04-30,66.1538
2019-05-02,1.8519
2019-05-03,191.0
2019-05-06,18.7129
2019-05-07,110.5263
2019-05-08,-75.0
2019-05-09,150.0
2019-05-10,-22.0
2019-06-10,0.0
2020-03-30,-99.4872
2020-07-30,100.0
