ticker,ORC US Equity
2013-07-08,-3.3064999999999998
2013-07-09,-4.3438
2013-07-10,5.314
2013-07-11,7.4312000000000005
2013-07-12,2.3057
2013-07-15,4.5075
2013-07-16,-0.7987
2013-07-17,-1.5298
2013-07-18,1.7989000000000002
2013-07-19,-0.5622
2013-07-22,0.0808
2013-07-23,0.2018
2013-07-24,-4.6417
2013-07-25,0.3416
2013-07-26,-1.5319
2013-07-29,1.0372
2013-07-30,0.3422
2013-07-31,-3.2396
2013-08-01,-1.4978
2013-08-02,0.4472
2013-08-05,0.8014
2013-08-06,0.7067
2013-08-07,-2.193
2013-08-08,0.0897
2013-08-09,1.7025000000000001
2013-08-12,-2.467
2013-08-13,0.9033
2013-08-14,-0.0895
2013-08-15,0.3495
2013-08-16,0.0089
2013-08-19,-0.4464
2013-08-20,-2.2422
2013-08-21,-1.8349
2013-08-22,0.4206
2013-08-23,1.7908
2013-08-26,1.8519
2013-08-27,0.0
2013-08-28,-2.0
2013-08-29,-1.5758
2013-08-30,-0.0954
2013-09-03,-2.6414999999999997
2013-09-04,-0.6783
2013-09-05,-0.3902
2013-09-06,3.7218
2013-09-09,-0.0944
2013-09-10,0.189
2013-09-11,2.7358000000000002
2013-09-12,0.0918
2013-09-13,-0.5505
2013-09-16,0.5443
2013-09-17,2.5782
2013-09-18,1.8784
2013-09-19,-0.7902
2013-09-20,-1.7699
2013-09-23,1.6667
2013-09-24,0.0
2013-09-25,0.8072
2013-09-26,-0.8007
2013-09-27,0.0
2013-09-30,-1.6143
2013-10-01,2.1878
2013-10-02,0.0
2013-10-03,-0.2687
2013-10-04,0.4484
2013-10-07,0.8014
2013-10-08,0.1204
2013-10-09,1.0268
2013-10-10,2.3581
2013-10-11,0.5973
2013-10-14,0.933
2013-10-15,2.0168
2013-10-16,1.2356
2013-10-17,1.2205
2013-10-18,0.3185
2013-10-21,0.3235
2013-10-22,-0.3994
2013-10-23,1.4836
2013-10-24,-0.1597
2013-10-25,0.16
2013-10-28,-2.6358
2013-10-29,-4.0197
2013-10-30,1.7949000000000002
2013-10-31,0.1679
2013-11-01,-1.0059
2013-11-04,-0.4234
2013-11-05,-0.5219
2013-11-06,-0.7576
2013-11-07,1.0325
2013-11-08,0.1716
2013-11-11,-1.2777
2013-11-12,-0.43
2013-11-13,1.645
2013-11-14,1.1073
2013-11-15,1.2637
2013-11-18,2.3295
2013-11-19,0.1636
2013-11-20,-1.6244
2013-11-21,3.0116
2013-11-22,-1.8622999999999998
2013-11-25,0.33
2013-11-26,1.0681
2013-11-27,-0.4872
2013-11-29,-0.5713
2013-12-02,-0.4122
2013-12-03,0.9083
2013-12-04,-0.7365
2013-12-05,0.0824
2013-12-06,1.2346
2013-12-09,-2.5214
2013-12-10,-0.1669
2013-12-11,0.6971
2013-12-12,2.545
2013-12-13,3.0375
2013-12-16,0.1965
2013-12-17,-1.1764999999999999
2013-12-18,1.746
2013-12-19,2.7145
2013-12-20,-0.1367
2013-12-23,-0.6084
2013-12-24,-1.0085
2013-12-26,0.3135
2013-12-27,0.625
2013-12-30,1.5528
2013-12-31,-0.6116
2014-01-02,1.7692
2014-01-03,1.2094
2014-01-06,0.224
2014-01-07,-1.4149
2014-01-08,1.1328
2014-01-09,-0.3737
2014-01-10,2.2506
2014-01-13,1.1005
2014-01-14,-1.5974
2014-01-15,-0.4416
2014-01-16,-3.7037
2014-01-17,-5.0
2014-01-21,0.2429
2014-01-22,0.1616
2014-01-23,-0.2419
2014-01-24,0.082
2014-01-27,1.5574
2014-01-28,-0.9685
2014-01-29,0.0
2014-01-30,-0.0815
2014-01-31,0.4078
2014-02-03,0.2437
2014-02-04,-0.3241
2014-02-05,-0.4065
2014-02-06,0.4898
2014-02-07,0.1625
2014-02-10,0.0
2014-02-11,0.4055
2014-02-12,0.3231
2014-02-13,0.4831
2014-02-14,0.3205
2014-02-18,0.2396
2014-02-19,1.5936
2014-02-20,0.2353
2014-02-21,0.1565
2014-02-24,0.3962
2014-02-25,0.1579
2014-02-26,-1.4184
2014-02-27,1.5188000000000001
2014-02-28,-0.2362
2014-03-03,0.8366
2014-03-04,-0.047
2014-03-05,1.3312
2014-03-06,-0.0696
2014-03-07,0.8429
2014-03-10,-0.6135
2014-03-11,-0.3858
2014-03-12,2.3238
2014-03-13,1.0598
2014-03-14,0.6742
2014-03-17,-4.3155
2014-03-18,0.4666
2014-03-19,-4.0248
2014-03-20,-1.371
2014-03-21,1.3900000000000001
2014-03-24,0.0
2014-03-25,-0.9002
2014-03-26,-2.4773
2014-03-27,0.508
2014-03-28,-1.4322
2014-03-31,1.5385
2014-04-01,1.0101
2014-04-02,1.0
2014-04-03,0.33
2014-04-04,0.3289
2014-04-07,0.0
2014-04-08,0.4918
2014-04-09,0.0816
2014-04-10,-0.652
2014-04-11,0.8203
2014-04-14,1.0578
2014-04-15,-0.3221
2014-04-16,0.5654
2014-04-17,0.4819
2014-04-21,0.2398
2014-04-22,0.319
2014-04-23,-0.3975
2014-04-24,-0.8907
2014-04-25,-0.0817
2014-04-28,-0.0818
2014-04-29,0.2455
2014-04-30,0.3265
2014-05-01,0.6509
2014-05-02,0.8084
2014-05-05,0.8019
2014-05-06,2.5457
2014-05-07,-1.2413
2014-05-08,-0.3928
2014-05-09,0.3943
2014-05-12,0.707
2014-05-13,-0.468
2014-05-14,0.0
2014-05-15,0.3135
2014-05-16,0.2344
2014-05-19,0.3118
2014-05-20,-0.3885
2014-05-21,0.624
2014-05-22,0.3876
2014-05-23,0.5482
2014-05-27,-0.1558
2014-05-28,0.156
2014-05-29,0.6221
2014-05-30,0.388
2014-06-02,0.1542
2014-06-03,-1.0778
2014-06-04,0.6226
2014-06-05,1.0054
2014-06-06,0.3063
2014-06-09,0.0
2014-06-10,-0.3817
2014-06-11,0.3065
2014-06-12,-0.7639
2014-06-13,0.8468
2014-06-16,0.0
2014-06-17,-0.3817
2014-06-18,0.4598
2014-06-19,0.3051
2014-06-20,0.3802
2014-06-23,0.6061
2014-06-24,-0.3817
2014-06-25,0.0766
2014-06-26,-0.2297
2014-06-27,0.1535
2014-06-30,0.0766
2014-07-01,0.6891
2014-07-02,1.0646
2014-07-03,-0.0752
2014-07-07,-0.3012
2014-07-08,-0.3021
2014-07-09,0.303
2014-07-10,0.1511
2014-07-11,-0.2262
2014-07-14,0.907
2014-07-15,0.824
2014-07-16,0.6835
2014-07-17,0.6494
2014-07-18,0.0733
2014-07-21,0.6593
2014-07-22,1.1645
2014-07-23,0.3597
2014-07-24,-0.3584
2014-07-25,-0.0729
2014-07-28,0.5106
2014-07-29,1.5965
2014-07-30,-1.8571
2014-07-31,-3.1295
2014-08-01,0.6011
2014-08-04,0.8215
2014-08-05,0.3704
2014-08-06,0.738
2014-08-07,0.3663
2014-08-08,-0.292
2014-08-11,4.9048
2014-08-12,-1.1165
2014-08-13,1.8349
2014-08-14,-0.9702
2014-08-15,-0.4899
2014-08-18,0.211
2014-08-19,0.7719
2014-08-20,-0.5571
2014-08-21,0.5602
2014-08-22,-0.4875
2014-08-25,-1.5592000000000001
2014-08-26,0.6479
2014-08-27,-0.9299
2014-08-28,0.0722
2014-08-29,0.0
2014-09-02,1.6595
2014-09-03,-0.4258
2014-09-04,-0.3564
2014-09-05,0.0715
2014-09-08,1.3580999999999999
2014-09-09,0.7052
2014-09-10,-0.1401
2014-09-11,-0.8415
2014-09-12,-1.4851
2014-09-15,0.1436
2014-09-16,0.0
2014-09-17,0.1434
2014-09-18,-0.7874
2014-09-19,-1.1544
2014-09-22,1.1679
2014-09-23,-1.3699
2014-09-24,1.6299000000000001
2014-09-25,-1.6776
2014-09-26,2.4481
2014-09-29,-0.1448
2014-09-30,-3.7708
2014-10-01,-1.2057
2014-10-02,-1.7544
2014-10-03,1.3975
2014-10-06,1.9908000000000001
2014-10-07,1.5015
2014-10-08,0.1479
2014-10-09,-0.0739
2014-10-10,1.4782
2014-10-13,1.1653
2014-10-14,-0.9359
2014-10-15,0.1453
2014-10-16,1.5239
2014-10-17,2.0729
2014-10-20,1.8908
2014-10-21,2.1306
2014-10-22,-1.2786
2014-10-23,1.5678
2014-10-24,-0.2685
2014-10-27,0.0681
2014-10-28,-1.1572
2014-10-29,-2.4793
2014-10-30,-2.3305
2014-10-31,0.2892
2014-11-03,0.721
2014-11-04,-0.2863
2014-11-05,-0.3589
2014-11-06,-0.4323
2014-11-07,-0.3618
2014-11-10,0.2179
2014-11-11,2.8261
2014-11-12,0.7047
2014-11-13,2.6592000000000002
2014-11-14,-2.6585
2014-11-17,-0.5602
2014-11-18,0.0704
2014-11-19,0.0704
2014-11-20,-0.3516
2014-11-21,-0.7763
2014-11-24,-0.5764
2014-11-25,0.0725
2014-11-26,0.8689
2014-11-28,-1.005
2014-12-01,-0.5076
2014-12-02,0.5831
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,-1.4493
2014-12-08,-4.4853
2014-12-09,2.0015
2014-12-10,0.7547
2014-12-11,0.3745
2014-12-12,-1.2687
2014-12-15,-2.5699
2014-12-16,-0.3103
2014-12-17,3.6576
2014-12-18,-0.6757
2014-12-19,-1.285
2014-12-22,0.9954
2014-12-23,1.4405000000000001
2014-12-24,0.0
2014-12-26,-0.7576
2014-12-29,0.0
2014-12-30,-0.1527
2014-12-31,-0.2294
2015-01-02,2.2222
2015-01-05,-0.9745
2015-01-06,-0.5299
2015-01-07,0.0
2015-01-08,1.6743000000000001
2015-01-09,-1.0479
2015-01-12,-0.0756
2015-01-13,-1.6654
2015-01-14,-1.1547
2015-01-15,1.324
2015-01-16,1.6909999999999998
2015-01-20,0.6803
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,-1.3699
2015-01-26,1.0802
2015-01-27,0.6107
2015-01-28,-0.3794
2015-01-29,0.3046
2015-01-30,-1.2908
2015-02-02,0.6154
2015-02-03,0.841
2015-02-04,-0.1516
2015-02-05,0.7593
2015-02-06,1.055
2015-02-09,1.1186
2015-02-10,-0.295
2015-02-11,0.8136
2015-02-12,0.3668
2015-02-13,2.193
2015-02-17,0.1431
2015-02-18,0.6429
2015-02-19,0.8517
2015-02-20,0.0
2015-02-23,-0.7037
2015-02-24,-4.5944
2015-02-25,2.784
2015-02-26,1.3176999999999999
2015-02-27,0.4335
2015-03-02,-0.5755
2015-03-03,-1.3748
2015-03-04,0.5869
2015-03-05,0.2918
2015-03-06,-0.2909
2015-03-09,0.6565
2015-03-10,0.0725
2015-03-11,-0.2172
2015-03-12,-0.2177
2015-03-13,-0.7273
2015-03-16,-0.0733
2015-03-17,-0.0733
2015-03-18,0.2935
2015-03-19,-0.5121
2015-03-20,0.5882
2015-03-23,0.3655
2015-03-24,-0.5098
2015-03-25,-0.1464
2015-03-26,-1.4116
2015-03-27,-0.6029
2015-03-30,0.2274
2015-03-31,0.1513
2015-04-01,1.2085
2015-04-02,0.4478
2015-04-06,0.8172
2015-04-07,1.1054
2015-04-08,0.5102
2015-04-09,0.145
2015-04-10,0.7241
2015-04-13,0.3595
2015-04-14,0.2865
2015-04-15,-0.2857
2015-04-16,0.4298
2015-04-17,-0.0713
2015-04-20,0.7852
2015-04-21,-0.6374
2015-04-22,0.9266
2015-04-23,0.7062
2015-04-24,-0.4972
2015-04-27,-0.6424
2015-04-28,0.2874
2015-04-29,0.1433
2015-04-30,-1.216
2015-05-01,-0.1448
2015-05-04,-0.2175
2015-05-05,-0.436
2015-05-06,-0.7299
2015-05-07,0.4412
2015-05-08,1.7570000000000001
2015-05-11,1.223
2015-05-12,1.0661
2015-05-13,-0.4219
2015-05-14,-0.4944
2015-05-15,0.2129
2015-05-18,0.1416
2015-05-19,-0.5658
2015-05-20,0.2134
2015-05-21,-0.1419
2015-05-22,-0.576
2015-05-26,-1.593
2015-05-27,0.8094
2015-05-28,0.073
2015-05-29,-0.5106
2015-06-01,0.2199
2015-06-02,-0.2926
2015-06-03,-0.7337
2015-06-04,-0.5174
2015-06-05,-0.8172
2015-06-08,-1.1985000000000001
2015-06-09,1.9712
2015-06-10,0.9665
2015-06-11,-0.5891
2015-06-12,-0.7407
2015-06-15,-0.0746
2015-06-16,0.3734
2015-06-17,-1.1905000000000001
2015-06-18,0.3012
2015-06-19,-0.3044
2015-06-22,-2.6718
2015-06-23,1.4118
2015-06-24,-0.9281
2015-06-25,-1.0148
2015-06-26,-3.9432
2015-06-29,-7.225
2015-06-30,-0.7965
2015-07-01,-0.5352
2015-07-02,0.4484
2015-07-06,1.1607
2015-07-07,1.5887
2015-07-08,-0.1738
2015-07-09,-0.087
2015-07-10,-17.2474
2015-07-13,-7.7895
2015-07-14,0.9132
2015-07-15,-1.2443
2015-07-16,-0.8018
2015-07-17,-0.4619
2015-07-20,2.6682
2015-07-21,-2.5989
2015-07-22,0.348
2015-07-23,-2.8902
2015-07-24,-5.9322
2015-07-27,5.7915
2015-07-28,1.2165
2015-07-29,-0.7212
2015-07-30,4.4794
2015-07-31,-0.1159
2015-08-03,-3.7123
2015-08-04,-0.9639
2015-08-05,0.2433
2015-08-06,2.3058
2015-08-07,-0.2372
2015-08-10,1.0702
2015-08-11,3.5294
2015-08-12,2.8409
2015-08-13,2.6519
2015-08-14,1.0764
2015-08-17,-1.278
2015-08-18,0.863
2015-08-19,-2.246
2015-08-20,-0.4376
2015-08-21,-2.7473
2015-08-24,-3.9548
2015-08-25,3.2297
2015-08-26,1.854
2015-08-27,2.9579
2015-08-28,-0.442
2015-08-31,0.8879
2015-09-01,-0.5501
2015-09-02,1.2168
2015-09-03,-1.6393
2015-09-04,-0.8889
2015-09-08,0.4484
2015-09-09,0.3348
2015-09-10,-0.3337
2015-09-11,1.2277
2015-09-14,0.1103
2015-09-15,1.6520000000000001
2015-09-16,1.4085
2015-09-17,3.2051
2015-09-18,3.9337
2015-09-21,-1.992
2015-09-22,0.1016
2015-09-23,-0.5076
2015-09-24,1.7598
2015-09-25,-2.7467
2015-09-28,-2.0921
2015-09-29,-2.7778
2015-09-30,1.6484
2015-10-01,-0.3243
2015-10-02,0.5423
2015-10-05,4.8544
2015-10-06,1.4403000000000001
2015-10-07,1.4199
2015-10-08,1.6
2015-10-09,-6.1024
2015-10-12,2.0964
2015-10-13,-1.1294
2015-10-14,0.7269
2015-10-15,1.9588
2015-10-16,-0.91
2015-10-19,-0.102
2015-10-20,1.0215
2015-10-21,0.1011
2015-10-22,3.6364
2015-10-23,0.0988
2015-10-26,-3.0602
2015-10-27,-3.4623
2015-10-28,4.5359
2015-10-29,-5.2472
2015-10-30,-5.4313
2015-11-02,0.9009
2015-11-03,2.1205
2015-11-04,0.9836
2015-11-05,-1.2987
2015-11-06,0.0
2015-11-09,-2.9605
2015-11-10,-0.678
2015-11-11,2.5028
2015-11-12,-0.111
2015-11-13,1.8889
2015-11-16,1.1996
2015-11-17,-1.1853
2015-11-18,1.5267
2015-11-19,-0.5371
2015-11-20,-0.7559
2015-11-23,1.326
2015-11-24,0.6543
2015-11-25,0.6501
2015-11-27,2.5834
2015-11-30,0.4197
2015-12-01,0.418
2015-12-02,-3.7461
2015-12-03,-1.6216
2015-12-04,1.7582
2015-12-07,-2.0518
2015-12-08,0.2205
2015-12-09,0.22
2015-12-10,0.6586
2015-12-11,-1.6358000000000001
2015-12-14,-6.8736
2015-12-15,4.7619
2015-12-16,5.1136
2015-12-17,2.7027
2015-12-18,0.8421
2015-12-21,0.4175
2015-12-22,1.9750999999999999
2015-12-23,0.2068
2015-12-24,0.7224
2015-12-28,-0.1025
2015-12-29,0.9231
2015-12-30,0.5081
2015-12-31,0.4044
2016-01-04,-0.2014
2016-01-05,1.2109
2016-01-06,2.1934
2016-01-07,-3.4146
2016-01-08,-1.3131
2016-01-11,-1.6377000000000002
2016-01-12,-5.6190999999999995
2016-01-13,-2.3153
2016-01-14,1.1287
2016-01-15,-2.7902
2016-01-19,-4.1332
2016-01-20,1.3174000000000001
2016-01-21,2.0095
2016-01-22,2.8969
2016-01-25,-5.8352
2016-01-26,2.0656
2016-01-27,-0.3571
2016-01-28,1.1947
2016-01-29,4.8406
2016-02-01,0.2252
2016-02-02,0.4494
2016-02-03,1.0067
2016-02-04,0.2215
2016-02-05,-1.2155
2016-02-08,2.5727
2016-02-09,-3.0534
2016-02-10,-0.1125
2016-02-11,0.0
2016-02-12,2.9279
2016-02-16,3.0635
2016-02-17,2.1231
2016-02-18,-0.9356
2016-02-19,0.9444
2016-02-22,0.3119
2016-02-23,-2.734
2016-02-24,1.0811
2016-02-25,1.9251
2016-02-26,-0.1049
2016-02-29,1.0504
2016-03-01,0.4158
2016-03-02,-0.3106
2016-03-03,2.4922
2016-03-04,-1.5198
2016-03-07,2.6749
2016-03-08,-2.2044
2016-03-09,0.4098
2016-03-10,-0.2041
2016-03-11,2.2495
2016-03-14,1.6
2016-03-15,-3.6417
2016-03-16,2.3493
2016-03-17,2.2954
2016-03-18,1.561
2016-03-21,1.4409
2016-03-22,1.1364
2016-03-23,-3.0899
2016-03-24,1.0774
2016-03-28,-1.3566
2016-03-29,1.4735
2016-03-30,-0.6776
2016-03-31,1.0721
2016-04-01,0.1929
2016-04-04,-0.385
2016-04-05,0.7729
2016-04-06,1.3423
2016-04-07,-0.5676
2016-04-08,0.3806
2016-04-11,1.327
2016-04-12,0.2806
2016-04-13,1.3993
2016-04-14,-2.1159
2016-04-15,-0.3759
2016-04-18,-0.0943
2016-04-19,0.5666
2016-04-20,1.8779
2016-04-21,-0.3687
2016-04-22,-0.4625
2016-04-25,-1.9774
2016-04-26,0.6724
2016-04-27,-0.6679
2016-04-28,-9.9904
2016-04-29,3.3084
2016-05-02,-0.7231
2016-05-03,-0.9365
2016-05-04,2.2059
2016-05-05,-0.2055
2016-05-06,1.9567
2016-05-09,1.4141
2016-05-10,2.0916
2016-05-11,0.2927
2016-05-12,1.1673
2016-05-13,0.7692
2016-05-16,2.4809
2016-05-17,-1.1173
2016-05-18,-2.4482
2016-05-19,-0.5792
2016-05-20,1.6505
2016-05-23,0.191
2016-05-24,0.7626
2016-05-25,-1.0547
2016-05-26,-1.2597
2016-05-27,1.5702
2016-05-31,0.2899
2016-06-01,0.1927
2016-06-02,0.2885
2016-06-03,0.0959
2016-06-06,-0.1916
2016-06-07,-0.2879
2016-06-08,0.385
2016-06-09,0.1918
2016-06-10,0.0
2016-06-13,-0.2871
2016-06-14,-0.4798
2016-06-15,0.0964
2016-06-16,0.578
2016-06-17,0.1916
2016-06-20,0.478
2016-06-21,-0.1903
2016-06-22,-0.4766
2016-06-23,0.0
2016-06-24,0.3831
2016-06-27,-1.9342000000000001
2016-06-28,1.4793
2016-06-29,0.4859
2016-06-30,-0.4836
2016-07-01,0.0
2016-07-05,-0.7775
2016-07-06,0.7835
2016-07-07,-0.3887
2016-07-08,0.0976
2016-07-11,1.0721
2016-07-12,0.9643
2016-07-13,0.0955
2016-07-14,1.9083999999999999
2016-07-15,0.5618
2016-07-18,0.2793
2016-07-19,0.8357
2016-07-20,1.105
2016-07-21,-0.6375
2016-07-22,1.1916
2016-07-25,-0.3623
2016-07-26,-0.2762
2016-07-27,0.1847
2016-07-28,0.9217
2016-07-29,1.9178
2016-08-01,-1.7025000000000001
2016-08-02,-0.3646
2016-08-03,0.366
2016-08-04,0.1823
2016-08-05,0.7279
2016-08-08,-1.084
2016-08-09,-0.1826
2016-08-10,-0.366
2016-08-11,-0.1837
2016-08-12,-0.184
2016-08-15,-0.2765
2016-08-16,-0.5545
2016-08-17,0.1859
2016-08-18,0.4638
2016-08-19,-0.277
2016-08-22,0.9259
2016-08-23,0.4587
2016-08-24,-1.2785
2016-08-25,0.2775
2016-08-26,-2.243
2016-08-29,0.478
2016-08-30,0.3806
2016-08-31,-0.5687
2016-09-01,-0.9533
2016-09-02,1.7324000000000002
2016-09-06,-0.2838
2016-09-07,0.5693
2016-09-08,-0.283
2016-09-09,-1.8921000000000001
2016-09-12,0.5786
2016-09-13,0.0959
2016-09-14,0.2874
2016-09-15,0.4776
2016-09-16,0.2852
2016-09-19,0.2844
2016-09-20,0.5671
2016-09-21,0.6579
2016-09-22,0.4669
2016-09-23,-0.5576
2016-09-26,0.0935
2016-09-27,-0.3784
2016-09-28,-0.3799
2016-09-29,-0.286
2016-09-30,-0.3824
2016-10-03,-0.2879
2016-10-04,-2.9836
2016-10-05,0.2976
2016-10-06,-0.3956
2016-10-07,-0.1986
2016-10-10,0.4975
2016-10-11,-0.495
2016-10-12,2.2886
2016-10-13,2.0428
2016-10-14,0.7626
2016-10-17,1.0407
2016-10-18,-0.6554
2016-10-19,0.6598
2016-10-20,0.1873
2016-10-21,0.0935
2016-10-24,1.1204
2016-10-25,0.6464
2016-10-26,-1.5798999999999999
2016-10-27,-1.7941
2016-10-28,0.1923
2016-10-31,1.0557
2016-11-01,2.1842
2016-11-02,0.2788
2016-11-03,0.0
2016-11-04,0.278
2016-11-07,-0.0924
2016-11-08,0.0925
2016-11-09,-0.1848
2016-11-10,-0.0926
2016-11-11,0.0
2016-11-14,-0.0927
2016-11-15,0.1855
2016-11-16,0.2778
2016-11-17,-0.277
2016-11-18,-0.0926
2016-11-21,0.0927
2016-11-22,1.1111
2016-11-23,-0.5495
2016-11-25,-0.2762
2016-11-28,0.554
2016-11-29,0.093
2016-11-30,-0.3717
2016-12-01,-0.2799
2016-12-02,-1.1225
2016-12-05,0.8515
2016-12-06,0.469
2016-12-07,0.747
2016-12-08,-0.3707
2016-12-09,-0.093
2016-12-12,0.1862
2016-12-13,-0.3717
2016-12-14,-0.653
2016-12-15,-3.662
2016-12-16,2.0468
2016-12-19,3.5339
2016-12-20,0.0923
2016-12-21,0.2765
2016-12-22,1.9301
2016-12-23,-0.7214
2016-12-27,0.7266
2016-12-28,-1.5329000000000002
2016-12-29,1.3915
2016-12-30,-0.9149
2017-01-03,1.2927
2017-01-04,2.6436
2017-01-05,-0.5329
2017-01-06,0.0
2017-01-09,0.1786
2017-01-10,1.8717000000000001
2017-01-11,1.3998
2017-01-12,-2.157
2017-01-13,0.7937
2017-01-17,0.0875
2017-01-18,0.6119
2017-01-19,-0.1738
2017-01-20,1.3054999999999999
2017-01-23,1.2887
2017-01-24,0.6785
2017-01-25,1.0952
2017-01-26,0.75
2017-01-27,0.9098
2017-01-30,-0.9121
2017-01-31,-1.0042
2017-02-01,-0.1691
2017-02-02,0.0
2017-02-03,1.1008
2017-02-06,1.1724999999999999
2017-02-07,-0.2483
2017-02-08,0.5809
2017-02-09,0.8251
2017-02-10,1.3093
2017-02-13,1.0501
2017-02-14,-0.7194
2017-02-15,-0.4026
2017-02-16,0.1617
2017-02-17,-12.5101
2017-02-21,-5.9041
2017-02-22,-1.5686
2017-02-23,0.996
2017-02-24,-0.8876
2017-02-27,-2.3209
2017-02-28,1.4463
2017-03-01,-1.1202
2017-03-02,-2.9866
2017-03-03,0.2123
2017-03-06,1.589
2017-03-07,-0.9385
2017-03-08,-2.8421
2017-03-09,0.8667
2017-03-10,3.3298
2017-03-13,-0.7277
2017-03-14,-1.1518
2017-03-15,2.1186
2017-03-16,2.0747
2017-03-17,2.0325
2017-03-20,0.6972
2017-03-21,0.0
2017-03-22,-0.2967
2017-03-23,0.1984
2017-03-24,-0.099
2017-03-27,0.0991
2017-03-28,0.0
2017-03-29,0.495
2017-03-30,-0.3996
2017-03-31,0.2006
2017-04-03,0.8008
2017-04-04,0.4965
2017-04-05,-0.7905
2017-04-06,0.5976
2017-04-07,-0.495
2017-04-10,0.2985
2017-04-11,1.8849
2017-04-12,-0.1947
2017-04-13,2.0488
2017-04-17,1.5295999999999998
2017-04-18,0.1883
2017-04-19,0.6579
2017-04-20,0.5602
2017-04-21,0.4643
2017-04-24,1.2015
2017-04-25,1.4612
2017-04-26,0.45
2017-04-27,-0.8167
2017-04-28,-3.0192
2017-05-01,2.8302
2017-05-02,-1.5596
2017-05-03,0.0
2017-05-04,-2.9823
2017-05-05,1.4409
2017-05-08,-0.1894
2017-05-09,-1.8975
2017-05-10,0.7737
2017-05-11,0.1919
2017-05-12,-0.4789
2017-05-15,0.0962
2017-05-16,-0.3846
2017-05-17,-0.5792
2017-05-18,0.0971
2017-05-19,-0.097
2017-05-22,-0.3883
2017-05-23,1.3645
2017-05-24,0.2885
2017-05-25,-0.8629
2017-05-26,-0.9671
2017-05-30,-0.6931
2017-05-31,0.1994
2017-06-01,-0.0995
2017-06-02,0.5976
2017-06-05,-0.099
2017-06-06,-0.3964
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.4975
2017-06-12,-0.099
2017-06-13,-0.2973
2017-06-14,0.3976
2017-06-15,-0.198
2017-06-16,-0.2976
2017-06-19,0.2985
2017-06-20,-0.0992
2017-06-21,0.0
2017-06-22,-0.0993
2017-06-23,0.5964
2017-06-26,2.0751
2017-06-27,-1.5489000000000002
2017-06-28,-0.885
2017-06-29,-0.1006
2017-06-30,-0.7049
2017-07-03,1.927
2017-07-05,0.0
2017-07-06,-0.2985
2017-07-07,0.499
2017-07-10,0.0
2017-07-11,0.8937
2017-07-12,0.7874
2017-07-13,-3.2227
2017-07-14,0.6054
2017-07-17,0.5015
2017-07-18,-2.495
2017-07-19,0.4094
2017-07-20,0.0
2017-07-21,0.2039
2017-07-24,-0.9156
2017-07-25,-0.5133
2017-07-26,0.6192
2017-07-27,-0.6154
