ticker,DSX US Equity
2005-08-08,2.5696
2005-08-09,-0.6263
2005-08-10,1.8908
2005-08-11,0.6186
2005-08-12,1.3660999999999999
2005-08-15,-1.3287
2005-08-16,0.3544
2005-08-17,1.6949
2005-08-18,-1.0417
2005-08-19,1.0526
2005-08-22,0.0694
2005-08-23,-0.9715
2005-08-24,-0.7008
2005-08-25,-1.0586
2005-08-26,-1.1412
2005-08-29,1.0101
2005-08-30,-0.2143
2005-08-31,0.2863
2005-09-01,3.4975
2005-09-02,1.0345
2005-09-06,1.5017
2005-09-07,0.8742
2005-09-08,0.5333
2005-09-09,0.8621
2005-09-12,0.0657
2005-09-13,-0.4074
2005-09-14,-1.0424
2005-09-15,-0.2667
2005-09-16,-0.2005
2005-09-19,6.497
2005-09-20,3.4591
2005-09-21,0.304
2005-09-22,1.697
2005-09-23,-0.7747
2005-09-26,-0.3003
2005-09-27,-2.1687
2005-09-28,-1.0468
2005-09-29,1.9912999999999998
2005-09-30,0.6711
2005-10-03,2.1212
2005-10-04,-2.5519
2005-10-05,-0.4263
2005-10-06,-3.2416
2005-10-07,1.0746
2005-10-10,3.1895
2005-10-11,1.8182
2005-10-12,-5.3571
2005-10-13,-1.2579
2005-10-14,2.5478
2005-10-17,0.6211
2005-10-18,-3.3951000000000002
2005-10-19,0.0
2005-10-20,-1.0224
2005-10-21,-2.2595
2005-10-24,3.0383
2005-10-25,-0.641
2005-10-26,-0.0645
2005-10-27,0.0646
2005-10-28,1.2903
2005-10-31,-0.3185
2005-11-01,1.5974
2005-11-02,1.5723
2005-11-03,0.0929
2005-11-04,-2.3567
2005-11-07,3.0659
2005-11-08,2.3418
2005-11-09,-0.4329
2005-11-10,-1.8634
2005-11-11,-4.4304
2005-11-14,-0.6623
2005-11-15,0.8
2005-11-16,-2.5132
2005-11-17,-2.9851
2005-11-18,1.958
2005-11-21,-4.321
2005-11-22,0.6452
2005-11-23,-0.2849
2005-11-25,0.7143
2005-11-28,-2.2695
2005-11-29,1.27
2005-11-30,0.1791
2005-12-01,3.3619
2005-12-02,-0.346
2005-12-05,0.6944
2005-12-06,-2.8966
2005-12-07,-6.25
2005-12-08,1.9697
2005-12-09,-1.7088
2005-12-12,-1.3605
2005-12-13,-1.6858
2005-12-14,-2.3383
2005-12-15,-0.399
2005-12-16,2.0833
2005-12-19,1.2559
2005-12-20,-3.5659
2005-12-21,-2.4116
2005-12-22,0.659
2005-12-23,0.982
2005-12-27,-1.3776
2005-12-28,0.8217
2005-12-29,4.1565
2005-12-30,0.626
2006-01-03,1.7885
2006-01-04,1.2223
2006-01-05,0.4528
2006-01-06,1.8032
2006-01-09,-1.845
2006-01-10,1.2782
2006-01-11,-0.4454
2006-01-12,-3.0574
2006-01-13,-1.6923
2006-01-17,-1.7997
2006-01-18,0.0
2006-01-19,2.7888
2006-01-20,-2.8682
2006-01-23,-2.075
2006-01-24,-2.282
2006-01-25,-1.6681
2006-01-26,0.5937
2006-01-27,-1.5177
2006-01-30,-0.5137
2006-01-31,0.2582
2006-02-01,-0.6867
2006-02-02,-0.1729
2006-02-03,-0.4329
2006-02-06,-0.8696
2006-02-07,-1.3158
2006-02-08,0.8
2006-02-09,-0.3527
2006-02-10,-0.885
2006-02-13,-0.0893
2006-02-14,0.0
2006-02-15,2.8597
2006-02-16,4.5178
2006-02-17,2.7431
2006-02-21,1.0518
2006-02-22,-0.2402
2006-02-23,-0.5618
2006-02-24,-5.4076
2006-02-27,3.4452
2006-02-28,-0.0854
2006-03-01,0.0855
2006-03-02,-3.0743
2006-03-03,0.0881
2006-03-06,0.088
2006-03-07,0.2639
2006-03-08,-1.3158
2006-03-09,0.3378
2006-03-10,-0.4252
2006-03-13,0.2669
2006-03-14,4.3478
2006-03-15,1.6156000000000001
2006-03-16,0.1674
2006-03-17,-1.8378999999999999
2006-03-20,-0.2638
2006-03-21,-0.1621
2006-03-22,0.4274
2006-03-23,2.1277
2006-03-24,0.25
2006-03-27,0.9144
2006-03-28,0.9061
2006-03-29,1.3061
2006-03-30,-2.9009
2006-03-31,0.4979
2006-04-03,-1.4038
2006-04-04,0.0838
2006-04-05,0.0
2006-04-06,0.8368
2006-04-07,-3.2365
2006-04-10,0.9434
2006-04-11,-1.7842
2006-04-12,-2.5087
2006-04-13,-0.7986
2006-04-17,-1.3417
2006-04-18,3.9891
2006-04-19,1.1334
2006-04-20,2.4138
2006-04-21,0.0
2006-04-24,-1.0101
2006-04-25,-0.9354
2006-04-26,1.6309
2006-04-27,1.3514
2006-04-28,-0.4167
2006-05-01,2.0084
2006-05-02,-0.082
2006-05-03,-0.9031
2006-05-04,1.2428
2006-05-05,1.4729999999999999
2006-05-08,0.8065
2006-05-09,0.24
2006-05-10,-1.9154
2006-05-11,0.8137
2006-05-12,-3.5513
2006-05-15,-2.0921
2006-05-16,1.7521
2006-05-17,-2.3356
2006-05-18,-0.2657
2006-05-19,-1.421
2006-05-22,-0.8108
2006-05-23,2.634
2006-05-24,-1.4159
2006-05-25,-0.2693
2006-05-26,0.8101
2006-05-30,-2.6786
2006-05-31,0.6422
2006-06-01,-3.9198
2006-06-02,2.6565
2006-06-05,-2.403
2006-06-06,-0.3788
2006-06-07,-0.6654
2006-06-08,-4.1148
2006-06-09,1.3972
2006-06-12,-2.4606
2006-06-13,0.2018
2006-06-14,-0.5035
2006-06-15,2.9352
2006-06-16,0.1967
2006-06-19,-3.3366
2006-06-20,1.1168
2006-06-21,1.9076
2006-06-22,-0.0985
2006-06-23,1.6764999999999999
2006-06-26,0.8729
2006-06-27,1.7308
2006-06-28,2.0794
2006-06-29,-0.5556
2006-06-30,0.0931
2006-07-03,1.5814
2006-07-05,-0.2747
2006-07-06,-1.5611000000000002
2006-07-07,1.1194
2006-07-10,0.0923
2006-07-11,0.3687
2006-07-12,0.0918
2006-07-13,-4.6789
2006-07-14,-1.5399
2006-07-17,0.1955
2006-07-18,0.3902
2006-07-19,2.2352
2006-07-20,1.7109999999999999
2006-07-21,0.3738
2006-07-24,5.4004
2006-07-25,-1.0601
2006-07-26,0.0
2006-07-27,0.0
2006-07-28,0.0
2006-07-31,0.0893
2006-08-01,3.6574
2006-08-02,7.2289
2006-08-03,-0.4013
2006-08-04,-2.9009
2006-08-07,0.9959
2006-08-08,1.0682
2006-08-09,2.3577
2006-08-10,1.5091
2006-08-11,2.1127
2006-08-14,1.7625
2006-08-15,0.1506
2006-08-16,-0.4887
2006-08-17,-2.0186
2006-08-18,-2.8526
2006-08-21,0.4894
2006-08-22,1.461
2006-08-23,-1.92
2006-08-24,-0.4894
2006-08-25,2.459
2006-08-28,1.3599999999999999
2006-08-29,-1.2628
2006-08-30,0.8793
2006-08-31,1.6640000000000001
2006-09-01,-1.0912
2006-09-05,0.0788
2006-09-06,-1.4173
2006-09-07,-0.0799
2006-09-08,-0.6395
2006-09-11,1.2068
2006-09-12,3.2591
2006-09-13,3.6182
2006-09-14,-2.526
2006-09-15,-2.2104
2006-09-18,7.1707
2006-09-19,0.0
2006-09-20,0.1455
2006-09-21,1.3072
2006-09-22,-0.7885
2006-09-25,0.3613
2006-09-26,-2.0878
2006-09-27,-0.7353
2006-09-28,-2.4444
2006-09-29,1.2149
2006-10-02,-0.3001
2006-10-03,-0.3762
2006-10-04,1.5106000000000002
2006-10-05,3.4226
2006-10-06,0.7194
2006-10-09,0.5
2006-10-10,-0.924
2006-10-11,-2.2956
2006-10-12,0.5874
2006-10-13,1.0949
2006-10-16,0.8664
2006-10-17,0.4295
2006-10-18,-0.2851
2006-10-19,-0.5718
2006-10-20,-0.8627
2006-10-23,1.9579
2006-10-24,1.8492
2006-10-25,1.2570000000000001
2006-10-26,0.4828
2006-10-27,0.9609
2006-10-30,1.6315
2006-10-31,0.0
2006-11-01,0.2007
2006-11-02,-0.8678
2006-11-03,0.2694
2006-11-06,0.8059
2006-11-07,2.1985
2006-11-08,-0.9126
2006-11-09,1.1842
2006-11-10,1.4304000000000001
2006-11-13,1.4744
2006-11-14,0.0
2006-11-15,-0.5054
2006-11-16,-1.0159
2006-11-17,-1.0263
2006-11-20,-0.4537
2006-11-21,-1.0695000000000001
2006-11-22,0.4054
2006-11-24,-0.0673
2006-11-27,0.5387
2006-11-28,1.0047
2006-11-29,1.3263
2006-11-30,0.5236
2006-12-01,0.651
2006-12-04,0.7762
2006-12-05,0.1926
2006-12-06,-0.9609
2006-12-07,0.6468
2006-12-08,-0.5141
2006-12-11,-1.0336
2006-12-12,-1.7624
2006-12-13,-0.3322
2006-12-14,-0.7333
2006-12-15,0.7388
2006-12-18,-1.6667
2006-12-19,0.678
2006-12-20,0.7407
2006-12-21,0.2005
2006-12-22,1.6678
2006-12-26,-0.0656
2006-12-27,1.4445000000000001
2006-12-28,2.2006
2006-12-29,0.1267
2007-01-03,2.2138
2007-01-04,2.0421
2007-01-05,-1.2735
2007-01-08,0.0
2007-01-09,0.7371
2007-01-10,1.7683
2007-01-11,-1.3182
2007-01-12,1.7001
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,-1.4925
2007-01-19,1.3939
2007-01-22,-0.8368
2007-01-23,2.2303
2007-01-24,-4.9528
2007-01-25,-0.3102
2007-01-26,-0.6845
2007-01-29,0.6892
2007-01-30,-0.6223
2007-01-31,-1.1271
2007-02-01,2.8499
2007-02-02,1.1084
2007-02-05,2.5579
2007-02-06,-0.4157
2007-02-07,-0.5963
2007-02-08,0.4799
2007-02-09,1.4925
2007-02-12,2.7647
2007-02-13,3.7779
2007-02-14,0.5516
2007-02-15,0.0549
2007-02-16,1.2610000000000001
2007-02-20,0.2707
2007-02-21,2.4838
2007-02-22,6.059
2007-02-23,0.7948
2007-02-26,0.0986
2007-02-27,-7.6809
2007-02-28,1.9733
2007-03-01,-0.8891
2007-03-02,-1.6886999999999999
2007-03-05,-1.3418999999999999
2007-03-06,2.846
2007-03-07,0.1085
2007-03-08,3.9566
2007-03-09,-1.0428
2007-03-12,1.8439999999999999
2007-03-13,-1.6555
2007-03-14,-0.4208
2007-03-15,-0.317
2007-03-16,1.0599
2007-03-19,-3.4085
2007-03-20,2.7144
2007-03-21,1.2156
2007-03-22,3.0809
2007-03-23,-1.3678
2007-03-26,-1.4895
2007-03-27,-2.2419000000000002
2007-03-28,-3.68
2007-03-29,-4.5404
2007-03-30,2.1462
2007-04-02,1.9306999999999999
2007-04-03,1.0585
2007-04-04,-0.5513
2007-04-05,1.7738
2007-04-09,0.1634
2007-04-10,-0.7069
2007-04-11,-0.931
2007-04-12,2.1559
2007-04-13,1.8397999999999999
2007-04-16,0.797
2007-04-17,0.1581
2007-04-18,1.4211
2007-04-19,0.0519
2007-04-20,2.5415
2007-04-23,0.5058
2007-04-24,0.0503
2007-04-25,1.4588
2007-04-26,1.3386
2007-04-27,0.2446
2007-04-30,-1.1713
2007-05-01,-1.284
2007-05-02,-0.2001
2007-05-03,2.7068
2007-05-04,1.2201
2007-05-07,3.568
2007-05-08,2.0484
2007-05-09,2.281
2007-05-10,0.3568
2007-05-11,2.2222
2007-05-14,-0.2174
2007-05-15,0.2227
2007-05-16,0.1333
2007-05-17,-1.4647000000000001
2007-05-18,-4.8198
2007-05-21,3.2182
2007-05-22,0.7336
2007-05-23,-1.9572
2007-05-24,-4.2711
2007-05-25,2.1823
2007-05-29,3.0375
2007-05-30,2.6254999999999997
2007-05-31,2.289
2007-06-01,0.9215
2007-06-04,-0.4783
2007-06-05,-0.699
2007-06-06,-1.9358
2007-06-07,-4.4415
2007-06-08,2.9577
2007-06-11,-5.928
2007-06-12,-1.3088
2007-06-13,2.7996
2007-06-14,-0.86
2007-06-15,1.1566
2007-06-18,-0.2382
2007-06-19,-0.7163
2007-06-20,0.8177
2007-06-21,1.6221
2007-06-22,1.831
2007-06-25,1.1526
2007-06-26,-2.0966
2007-06-27,0.419
2007-06-28,1.8081
2007-06-29,2.0036
2007-07-02,0.3125
2007-07-03,1.9582000000000002
2007-07-05,2.1388
2007-07-06,-0.6838
2007-07-09,4.8623
2007-07-10,1.19
2007-07-11,3.8929
2007-07-12,0.4684
2007-07-13,1.0101
2007-07-16,-3.6923
2007-07-17,6.0304
2007-07-18,5.8757
2007-07-19,3.1661
2007-07-20,-1.6897
2007-07-23,2.5605
2007-07-24,-4.446
2007-07-25,-1.8253
2007-07-26,-4.9581
2007-07-27,0.4219
2007-07-30,4.0871
2007-07-31,2.9358
2007-08-01,-4.9911
2007-08-02,1.5385
2007-08-03,-3.3259
2007-08-06,-3.8609
2007-08-07,5.4076
2007-08-08,2.2256
2007-08-09,-5.941
2007-08-10,-2.5893
2007-08-13,4.1885
2007-08-14,-2.7831
2007-08-15,-7.0211
2007-08-16,-5.6307
2007-08-17,6.4755
2007-08-20,0.2606
2007-08-21,1.1265
2007-08-22,9.1688
2007-08-23,-1.0204
2007-08-24,1.1102
2007-08-27,-0.549
2007-08-28,-4.8502
2007-08-29,6.7965
2007-08-30,1.2418
2007-08-31,1.7631000000000001
2007-09-04,4.5951
2007-09-05,0.7562
2007-09-06,0.5004
2007-09-07,-4.623
2007-09-10,-1.1931
2007-09-11,0.6415
2007-09-12,-4.9494
2007-09-13,-0.1972
2007-09-14,-0.9881
2007-09-17,0.6786
2007-09-18,2.6968
2007-09-19,-2.0082
2007-09-20,-0.9062
2007-09-21,6.4414
2007-09-24,2.5028
2007-09-25,4.1181
2007-09-26,-4.2002
2007-09-27,4.567
2007-09-28,-0.4193
2007-10-01,7.2281
2007-10-02,0.7853
2007-10-03,-3.6364
2007-10-04,2.4933
2007-10-05,1.2492
2007-10-08,2.3377
2007-10-09,4.0926
2007-10-10,5.2728
2007-10-11,-5.7614
2007-10-12,1.3825
2007-10-15,2.2727
2007-10-16,-0.6519
2007-10-17,2.7736
2007-10-18,10.7951
2007-10-19,-1.9906000000000001
2007-10-22,-2.4051
2007-10-23,9.1457
2007-10-24,-1.2042
2007-10-25,1.3458999999999999
2007-10-26,5.5375
2007-10-29,6.4103
2007-10-30,-12.4275
2007-10-31,9.0446
2007-11-01,-0.257
2007-11-02,0.5388
2007-11-05,-9.3197
2007-11-06,-2.0812
2007-11-07,-9.735
2007-11-08,-4.593
2007-11-09,-5.0274
2007-11-12,-10.0417
2007-11-13,18.5806
2007-11-14,-5.2632
2007-11-15,-2.4444
2007-11-16,-0.2603
2007-11-19,-1.5008
2007-11-20,-4.5048
2007-11-21,-3.0871
2007-11-23,3.078
2007-11-26,-2.7778
2007-11-27,5.1786
2007-11-28,9.8026
2007-11-29,6.9085
2007-11-30,4.4851
2007-12-03,-5.5069
2007-12-04,-4.4531
2007-12-05,0.5005
2007-12-06,2.8634
2007-12-07,4.8411
2007-12-10,-1.847
2007-12-11,-5.8586
2007-12-12,0.2577
2007-12-13,-2.9595000000000002
2007-12-14,-0.61
2007-12-17,-5.3941
2007-12-18,0.5463
2007-12-19,-2.0713
2007-12-20,-2.2885
2007-12-21,2.9454000000000002
2007-12-24,2.1372
2007-12-26,0.9787
2007-12-27,7.0187
2007-12-28,1.3429
2007-12-31,-3.0508
2008-01-02,-2.2886
2008-01-03,0.3578
2008-01-04,-4.6353
2008-01-07,-8.3617
2008-01-08,1.6320000000000001
2008-01-09,-5.5109
2008-01-10,-3.7852
2008-01-11,0.4014
2008-01-14,-1.5994000000000002
2008-01-15,-9.4271
2008-01-16,-5.249
2008-01-17,2.1307
2008-01-18,7.6495
2008-01-22,-3.7898
2008-01-23,2.5515
2008-01-24,6.9838000000000005
2008-01-25,-1.9584000000000001
2008-01-28,1.6646
2008-01-29,9.1281
2008-01-30,3.1128
2008-01-31,7.3486
2008-02-01,-3.2192
2008-02-04,-4.4118
2008-02-05,-4.7985
2008-02-06,0.5771
2008-02-07,3.3665
2008-02-08,3.8120000000000003
2008-02-11,6.9519
2008-02-12,-0.1
2008-02-13,3.2032
2008-02-14,0.5496
2008-02-15,-3.7621
2008-02-19,2.4056
2008-02-20,0.1958
2008-02-21,-2.5073
2008-02-22,2.1376
2008-02-25,1.4388
2008-02-26,0.2257
2008-02-27,-1.7691
2008-02-28,-2.4716
2008-02-29,-2.3973
2008-03-03,-1.7544
2008-03-04,-0.6071
2008-03-05,6.2713
2008-03-06,-2.351
2008-03-07,-2.7355
2008-03-10,-9.434
2008-03-11,5.8962
2008-03-12,-4.4915
2008-03-13,-3.5756
2008-03-14,-2.3378
2008-03-17,-3.0128
2008-03-18,7.4043
2008-03-19,-7.2108
2008-03-20,4.3126
2008-03-24,7.9411000000000005
2008-03-25,-0.2275
2008-03-26,-0.6842
2008-03-27,3.5209
2008-03-28,-3.9926
2008-03-31,1.3477000000000001
2008-04-01,3.0015
2008-04-02,-0.7008
2008-04-03,1.5602
2008-04-04,-1.2802
2008-04-07,1.6673
2008-04-08,2.0773
2008-04-09,-1.6066
2008-04-10,-2.1408
2008-04-11,-3.4112
2008-04-14,0.6526
2008-04-15,-0.1526
2008-04-16,6.7991
2008-04-17,-1.6094
2008-04-18,2.6898999999999997
2008-04-21,4.6726
2008-04-22,2.2996
2008-04-23,-1.2562
2008-04-24,0.77
2008-04-25,2.4585
2008-04-28,2.3346
2008-04-29,-4.0875
2008-04-30,0.2973
2008-05-01,1.7787
2008-05-02,3.7864
2008-05-05,0.9043
2008-05-06,2.843
2008-05-07,1.4423
2008-05-08,-2.9917
2008-05-09,-0.5191
2008-05-12,3.1921
2008-05-13,2.0523
2008-05-14,1.8071000000000002
2008-05-15,4.781
2008-05-16,6.5574
2008-05-19,-2.4103
2008-05-20,1.9443000000000001
2008-05-21,-3.866
2008-05-22,-6.5416
2008-05-23,-0.918
2008-05-27,-2.1075
2008-05-28,6.3675
2008-05-29,-0.5986
2008-05-30,0.3441
2008-06-02,-1.3718
2008-06-03,-3.9409
2008-06-04,0.6335
2008-06-05,4.3165
2008-06-06,-4.4253
2008-06-09,-0.5412
2008-06-10,-3.7183
2008-06-11,-5.2747
2008-06-12,-3.5465999999999998
2008-06-13,5.8419
2008-06-16,5.3571
2008-06-17,2.2804
2008-06-18,-3.7662
2008-06-19,2.7239
2008-06-20,-2.7126
2008-06-23,-2.3496
2008-06-24,-0.6096
2008-06-25,4.0349
2008-06-26,-1.117
2008-06-27,0.1569
2008-06-30,-3.7907
2008-07-01,-3.9401
2008-07-02,-6.8814
2008-07-03,-2.621
2008-07-07,3.215
2008-07-08,5.2517
2008-07-09,1.2388
2008-07-10,0.5099
2008-07-11,-0.5411
2008-07-14,0.442
2008-07-15,-0.4062
2008-07-16,2.6852
2008-07-17,-1.6551
2008-07-18,-2.0532
2008-07-21,-0.378
2008-07-22,1.8282
2008-07-23,4.6748
2008-07-24,-7.3139
2008-07-25,0.6983
2008-07-28,-1.7684
2008-07-29,4.9418
2008-07-30,1.48
2008-07-31,0.8618
2008-08-01,-3.3848
2008-08-04,-4.966
2008-08-05,2.0759
2008-08-06,4.9439
2008-08-07,-4.3435
2008-08-08,2.8641
2008-08-11,4.618
2008-08-12,1.5255
2008-08-13,3.5561
2008-08-14,0.6677
2008-08-15,-4.1693
2008-08-18,-3.0653
2008-08-19,-1.7001
2008-08-20,2.4213
2008-08-21,-0.9456
2008-08-22,-0.6137
2008-08-25,-0.446
2008-08-26,-1.8952
2008-08-27,1.405
2008-08-28,0.2078
2008-08-29,-1.9011
2008-09-02,-5.0035
2008-09-03,-4.2656
2008-09-04,-6.1217
2008-09-05,-1.4445000000000001
2008-09-08,-1.9263
2008-09-09,-8.9667
2008-09-10,6.4259
2008-09-11,5.0683
2008-09-12,1.4262000000000001
2008-09-15,-5.7899
2008-09-16,1.6681
2008-09-17,0.0432
2008-09-18,2.3306
2008-09-19,4.5129
2008-09-22,-4.1969
2008-09-23,-8.7195
2008-09-24,0.0461
2008-09-25,-0.4151
2008-09-26,-1.9453
2008-09-29,-9.2584
2008-09-30,2.4987
2008-10-01,1.9299
2008-10-02,-6.2282
2008-10-03,0.2657
2008-10-06,-4.6105
2008-10-07,-15.5556
2008-10-08,1.9737
2008-10-09,-6.0645
2008-10-10,-3.8462
2008-10-13,9.7857
2008-10-14,7.0917
2008-10-15,-10.6318
2008-10-16,0.4759
2008-10-17,5.6157
2008-10-20,11.3389
2008-10-21,1.0357
2008-10-22,-8.1435
2008-10-23,-3.0378
2008-10-24,-5.3708
2008-10-27,-3.6486
2008-10-28,-1.4025
2008-10-29,-0.569
2008-10-30,7.2961
2008-10-31,10.8667
2008-11-03,0.0
2008-11-04,3.6079
2008-11-05,-0.058
2008-11-06,-18.9315
2008-11-07,3.3668
2008-11-10,-0.3465
2008-11-11,-3.1293
2008-11-12,-21.0337
2008-11-13,4.9091000000000005
2008-11-14,-8.2322
2008-11-17,-1.983
2008-11-18,-1.5413999999999999
2008-11-19,-16.3405
2008-11-20,-5.848
2008-11-21,0.1242
2008-11-24,9.0571
2008-11-25,9.4388
2008-11-26,9.2075
2008-11-28,-5.6564
2008-12-01,-13.5747
2008-12-02,-5.2356
2008-12-03,4.8343
2008-12-04,0.527
2008-12-05,6.0288
2008-12-08,18.9122
2008-12-09,9.1476
2008-12-10,7.619
2008-12-11,-9.5575
2008-12-12,8.6106
2008-12-15,14.0541
2008-12-16,6.872
2008-12-17,9.9778
2008-12-18,-9.6102
2008-12-19,-1.487
2008-12-22,-7.6981
2008-12-23,0.1635
2008-12-24,-1.1551
2008-12-26,0.5905
2008-12-29,-3.6946
2008-12-30,4.0921
2008-12-31,4.5045
2009-01-02,9.0909
2009-01-05,2.8736
2009-01-06,5.0279
2009-01-07,-10.9707
2009-01-08,5.6012
2009-01-09,3.8897
2009-01-12,-11.9129
2009-01-13,2.1638
2009-01-14,-8.8502
2009-01-15,-0.7469
2009-01-16,1.1706
2009-01-20,-10.4959
2009-01-21,12.0037
2009-01-22,-2.6381
2009-01-23,0.0847
2009-01-26,11.0829
2009-01-27,-1.5994000000000002
2009-01-28,8.2043
2009-01-29,-2.7182
2009-01-30,-2.2794
2009-02-02,-6.471
2009-02-03,8.5278
2009-02-04,11.1935
2009-02-05,4.3333
2009-02-06,6.2620000000000005
2009-02-09,1.5634000000000001
2009-02-10,-11.0124
2009-02-11,-3.2601
2009-02-12,6.4649
2009-02-13,-2.5194
2009-02-17,-8.4824
2009-02-18,-1.3034
2009-02-19,3.3749000000000002
2009-02-20,-10.7878
2009-02-23,-6.0461
2009-02-24,6.8586
2009-02-25,-2.3772
2009-02-26,-3.8148999999999997
2009-02-27,-1.0127
2009-03-02,-13.4697
2009-03-03,5.0246
2009-03-04,14.728
2009-03-05,-1.1447
2009-03-06,-1.9024
2009-03-09,4.3845
2009-03-10,9.2892
2009-03-11,-4.5824
2009-03-12,4.3377
2009-03-13,-4.7513
2009-03-16,-3.7412
2009-03-17,2.2672
2009-03-18,2.1378
2009-03-19,4.9612
2009-03-20,-8.8626
2009-03-23,6.7261
2009-03-24,-3.0372
2009-03-25,-2.9757
2009-03-26,2.9055999999999997
2009-03-27,3.5294
2009-03-30,-12.2727
2009-03-31,1.8135
2009-04-01,-0.5089
2009-04-02,8.9514
2009-04-03,5.0861
2009-04-06,-1.4892
2009-04-07,-5.7445
2009-04-08,-0.401
2009-04-09,6.1997
2009-04-13,6.5201
2009-04-14,-0.5694
2009-04-15,-0.5727
2009-04-16,3.5277
2009-04-17,5.2156
2009-04-20,-6.6094
2009-04-21,6.9356
2009-04-22,-0.7942
2009-04-23,-0.934
2009-04-24,5.5892
2009-04-27,-4.9107
2009-04-28,-1.1402
2009-04-29,2.8494
2009-04-30,3.5620000000000003
2009-05-01,4.5222999999999995
2009-05-04,7.0689
2009-05-05,-2.1059
2009-05-06,7.6744
2009-05-07,-11.987
2009-05-08,-1.7791000000000001
2009-05-11,-2.7483
2009-05-12,-2.3764
2009-05-13,-6.9737
2009-05-14,3.8897
2009-05-15,2.9272
2009-05-18,4.3651
2009-05-19,3.2319
2009-05-20,-1.105
2009-05-21,-2.6691000000000003
2009-05-22,0.2551
2009-05-26,2.9262
2009-05-27,1.0507
2009-05-28,5.9327
2009-05-29,4.0993
2009-06-01,0.9429
2009-06-02,-2.3077
2009-06-03,-7.1991
2009-06-04,0.7273
2009-06-05,-3.0686
2009-06-08,-2.2967
2009-06-09,3.939
2009-06-10,-1.1002
2009-06-11,0.0
2009-06-12,-2.6576
2009-06-15,-2.9206
2009-06-16,-1.7659
2009-06-17,-1.9973
2009-06-18,-0.4076
2009-06-19,-2.0464
2009-06-22,-8.7047
2009-06-23,2.3646
2009-06-24,2.5335
2009-06-25,-0.436
2009-06-26,0.8759
2009-06-29,-0.0724
2009-06-30,-3.5482
2009-07-01,-0.6006
2009-07-02,-3.0967
2009-07-06,-3.1955999999999998
2009-07-07,4.1063
2009-07-08,-0.0773
2009-07-09,1.548
2009-07-10,0.686
2009-07-13,0.6056
2009-07-14,5.3424
2009-07-15,2.0714
2009-07-16,0.6298
2009-07-17,-1.1822
2009-07-20,2.5334
2009-07-21,-0.755
2009-07-22,-1.9364
2009-07-23,2.3977
2009-07-24,0.551
2009-07-27,2.6027
2009-07-28,-1.4686
2009-07-29,-3.9295
2009-07-30,0.7052
2009-07-31,-0.2801
2009-08-03,3.441
2009-08-04,-1.9009
2009-08-05,-1.2457
2009-08-06,-6.5172
2009-08-07,-1.2744
2009-08-10,1.3667
2009-08-11,-2.3970000000000002
2009-08-12,1.9186
