ticker,TEUFF US Equity
2011-09-06,-5.016
2011-09-07,0.7865
2011-09-08,0.3344
2011-09-09,-0.6667
2011-09-12,-3.132
2011-09-13,-0.5774
2011-09-14,-0.6969
2011-09-15,0.0
2011-09-16,0.2339
2011-09-19,-6.0677
2011-09-20,-4.3478
2011-09-21,-4.1558
2011-09-22,-3.794
2011-09-23,6.7606
2011-09-26,3.8259
2011-09-27,2.033
2011-09-28,-0.9963
2011-09-29,-1.5093999999999999
2011-09-30,0.894
2011-10-03,-1.8987
2011-10-04,-5.2903
2011-10-05,-1.9074
2011-10-06,0.0
2011-10-07,8.3333
2011-10-10,3.2051
2011-10-11,2.8571
2011-10-12,8.0918
2011-10-13,1.7877
2011-10-14,3.8419
2011-10-17,-5.4968
2011-10-18,4.0268
2011-10-19,-0.7527
2011-10-20,0.7584
2011-10-21,3.4409
2011-10-24,-3.9501
2011-10-25,-2.3810000000000002
2011-10-26,-0.1109
2011-10-27,-4.1065
2011-10-28,3.3565
2011-10-31,3.4714
2011-11-01,-2.7056
2011-11-02,0.0
2011-11-03,-1.1123
2011-11-04,9.8988
2011-11-07,4.2989
2011-11-08,-1.0795
2011-11-09,-0.0992
2011-11-10,-0.7944
2011-11-11,0.8008
2011-11-14,1.291
2011-11-15,-1.9607999999999999
2011-11-16,2.5
2011-11-17,-0.2927
2011-11-18,3.0242
2011-11-21,0.7828
2011-11-22,-2.0388
2011-11-23,-3.3697
2011-11-25,5.0256
2011-11-28,3.125
2011-11-29,-1.6098
2011-11-30,-1.6362
2011-12-01,-0.1957
2011-12-02,-1.4706000000000001
2011-12-05,1.791
2011-12-06,-0.1955
2011-12-07,-1.2732999999999999
2011-12-08,0.5952
2011-12-09,0.1972
2011-12-12,-0.2953
2011-12-13,-1.0859
2011-12-14,-0.1996
2011-12-15,-0.1
2011-12-16,-2.5025
2011-12-19,-3.5934
2011-12-20,-0.7774
2011-12-21,-3.0804
2011-12-22,1.4396
2011-12-23,-0.9825
2011-12-27,-2.0948
2011-12-28,-1.6892
2011-12-29,-4.3528
2011-12-30,0.2395
2012-01-03,3.9427
2012-01-04,0.6897
2012-01-05,3.653
2012-01-06,-2.2026
2012-01-09,2.5901
2012-01-10,-0.2195
2012-01-11,-0.9901
2012-01-12,-7.7778
2012-01-13,-1.0843
2012-01-17,-1.0962
2012-01-18,3.3251
2012-01-19,-1.0727
2012-01-20,1.4458
2012-01-23,0.5938
2012-01-24,0.6494
2012-01-25,0.5279
2012-01-26,-2.5671
2012-01-27,-0.8503
2012-01-30,0.7368
2012-01-31,-1.6787
2012-02-01,-0.6098
2012-02-02,-0.2454
2012-02-03,0.738
2012-02-06,0.4884
2012-02-07,0.243
2012-02-08,0.1212
2012-02-09,1.1607
2012-02-10,4.1184
2012-02-13,-1.7241
2012-02-14,2.1053
2012-02-15,0.0
2012-02-16,-0.1145
2012-02-17,10.0917
2012-02-21,-0.4167
2012-02-22,1.8828
2012-02-23,-0.7187
2012-02-24,0.5336
2012-02-27,-0.9554
2012-02-28,-5.1447
2012-02-29,-1.1299
2012-03-01,2.1714
2012-03-02,-0.3356
2012-03-05,-0.2245
2012-03-06,-2.5872
2012-03-07,2.3095
2012-03-08,-0.1129
2012-03-09,1.3559
2012-03-12,-0.8919
2012-03-13,-1.3498
2012-03-14,0.114
2012-03-15,-3.1891
2012-03-16,2.9412000000000003
2012-03-19,1.3714
2012-03-20,0.7892
2012-03-21,1.9016
2012-03-22,-2.1954
2012-03-23,-0.1122
2012-03-26,0.4494
2012-03-27,-0.8949
2012-03-28,-0.2257
2012-03-29,-1.1312
2012-03-30,-1.1442
2012-04-02,1.2731
2012-04-03,0.9143
2012-04-04,0.5663
2012-04-05,0.4505
2012-04-09,-2.8026999999999997
2012-04-10,-1.2687
2012-04-11,2.9206
2012-04-12,-0.5675
2012-04-13,-1.7123
2012-04-16,1.626
2012-04-17,0.1143
2012-04-18,0.3425
2012-04-19,0.2275
2012-04-20,-1.1351
2012-04-23,1.7222
2012-04-24,-1.3544
2012-04-25,-0.8009
2012-04-26,1.4994
2012-04-27,0.4545
2012-04-30,-0.3394
2012-05-01,3.4052
2012-05-02,0.1098
2012-05-03,2.0833
2012-05-04,-0.6445
2012-05-07,-1.0811
2012-05-08,-1.2022
2012-05-09,-1.4381
2012-05-10,-0.3484
2012-05-11,-0.1166
2012-05-14,-2.6837999999999997
2012-05-15,-3.9568
2012-05-16,-12.1099
2012-05-17,0.142
2012-05-18,0.1418
2012-05-21,3.8244
2012-05-22,4.502
2012-05-23,-4.6997
2012-05-24,-0.137
2012-05-25,1.0974
2012-05-29,6.3772
2012-05-30,2.0408
2012-05-31,-0.875
2012-06-01,-0.5044
2012-06-04,-4.943
2012-06-05,0.0
2012-06-06,4.2667
2012-06-07,-1.4066
2012-06-08,0.9079
2012-06-11,-0.5141
2012-06-12,-1.292
2012-06-13,-0.0016
2012-06-14,2.2268
2012-06-15,3.7132
2012-06-18,-0.2469
2012-06-19,-0.9901
2012-06-20,-2.625
2012-06-21,-0.7702
2012-06-22,1.1643
2012-06-25,3.1969
2012-06-26,0.4957
2012-06-27,-0.4932
2012-06-28,-0.2478
2012-06-29,0.2484
2012-07-02,1.8587
2012-07-03,0.1217
2012-07-05,-1.2151
2012-07-06,3.4425
2012-07-09,-0.4741
2012-07-10,-3.1063
2012-07-11,0.4932
2012-07-12,-0.4908
2012-07-13,-18.0025
2012-07-16,1.203
2012-07-17,-0.5944
2012-07-18,-0.299
2012-07-19,-2.6987
2012-07-20,-2.6193999999999997
2012-07-23,-1.4241
2012-07-24,-4.9759
2012-07-25,3.7161999999999997
2012-07-26,0.8143
2012-07-27,0.1616
2012-07-30,0.3226
2012-07-31,2.7944
2012-08-01,0.7224
2012-08-02,-2.6398
2012-08-03,1.7544
2012-08-06,4.5455
2012-08-07,1.4993
2012-08-08,0.4431
2012-08-09,-0.2941
2012-08-10,2.9499
2012-08-13,-3.1519
2012-08-14,0.1538
2012-08-15,0.1536
2012-08-16,-5.2147
2012-08-17,1.6181
2012-08-20,-2.707
2012-08-21,-2.6187
2012-08-22,-2.1849
2012-08-23,1.8900000000000001
2012-08-24,-2.5295
2012-08-27,2.2491
2012-08-28,-0.3384
2012-08-29,1.1885
2012-08-30,2.1812
2012-08-31,-0.3284
2012-09-04,0.8237
2012-09-05,2.9412000000000003
2012-09-06,1.1111
2012-09-07,-1.8838
2012-09-10,0.8
2012-09-11,0.3175
2012-09-12,1.1076
2012-09-13,0.939
2012-09-14,0.155
2012-09-17,-0.3096
2012-09-18,-0.7764
2012-09-19,1.252
2012-09-20,0.1546
2012-09-21,-0.9259
2012-09-24,2.3364
2012-09-25,0.1522
2012-09-26,0.4559
2012-09-27,-2.118
2012-09-28,-8.0371
2012-10-01,-7.395
2012-10-02,-1.6334
2012-10-03,0.0
2012-10-04,-2.583
2012-10-05,1.3258
2012-10-08,0.9346
2012-10-09,-2.2222
2012-10-10,-2.2727
2012-10-11,0.969
2012-10-12,-0.9597
2012-10-15,5.4264
2012-10-16,-2.2059
2012-10-17,-0.9175
2012-10-18,2.6334
2012-10-19,0.1848
2012-10-22,-0.738
2012-10-23,-0.3717
2012-10-24,2.2388
2012-10-25,1.4599
2012-10-26,-1.259
2012-10-31,4.7359
2012-11-01,-1.0435
2012-11-02,-1.2302
2012-11-05,-0.8897
2012-11-06,2.5135
2012-11-07,-2.627
2012-11-08,2.1583
2012-11-09,-1.4085
2012-11-12,0.7143
2012-11-13,-3.9007
2012-11-14,-3.8745000000000003
2012-11-15,0.3839
2012-11-16,1.912
2012-11-19,1.5009000000000001
2012-11-20,-1.3487
2012-11-21,-0.3906
2012-11-23,0.9804
2012-11-26,0.9709
2012-11-27,-1.5385
2012-11-28,-1.5625
2012-11-29,0.5952
2012-11-30,-0.789
2012-12-03,0.3976
2012-12-04,0.198
2012-12-05,-0.5929
2012-12-06,0.5964
2012-12-07,-6.7194
2012-12-10,-8.6864
2012-12-11,3.0162
2012-12-12,0.4505
2012-12-13,-1.7936999999999999
2012-12-14,1.5981999999999998
2012-12-17,-1.7978
2012-12-18,-4.8055
2012-12-19,-0.2404
2012-12-20,1.6867
2012-12-21,-1.3463
2012-12-24,-1.758
2012-12-26,0.2445
2012-12-27,-1.9512
2012-12-28,-0.2488
2012-12-31,2.2444
2013-01-02,5.3659
2013-01-03,5.787
2013-01-04,6.3457
2013-01-07,1.2346
2013-01-08,-1.2195
2013-01-09,9.8765
2013-01-10,2.809
2013-01-11,-1.0929
2013-01-14,-0.9208
2013-01-15,-2.6022
2013-01-16,-0.9542
2013-01-17,-0.1927
2013-01-18,2.7027
2013-01-22,4.6992
2013-01-23,-1.2567
2013-01-24,4.5455
2013-01-25,-1.2174
2013-01-28,3.6972
2013-01-29,2.5467
2013-01-30,0.0828
2013-01-31,0.2481
2013-02-01,1.4851
2013-02-04,-1.4634
2013-02-05,-2.8053
2013-02-06,3.9049
2013-02-07,-0.3268
2013-02-08,1.1475
2013-02-11,-0.3241
2013-02-12,-1.626
2013-02-13,-0.3306
2013-02-14,0.995
2013-02-15,-1.9704000000000002
2013-02-19,-8.8777
2013-02-20,-2.2059
2013-02-21,0.3759
2013-02-22,7.1161
2013-02-25,-1.7483
2013-02-26,-1.6014
2013-02-27,-3.4358
2013-02-28,2.0599
2013-03-01,1.1009
2013-03-04,3.2668
2013-03-05,1.4060000000000001
2013-03-06,-1.9064
2013-03-07,3.5336
2013-03-08,1.0239
2013-03-11,1.1824
2013-03-12,-4.3406
2013-03-13,-10.2967
2013-03-14,2.9183
2013-03-15,0.189
2013-03-18,-0.1887
2013-03-19,-3.2136
2013-03-20,-3.0612
2013-03-21,0.6316
2013-03-22,3.9749
2013-03-25,-2.2095
2013-03-26,-3.7074
2013-03-27,-0.2137
2013-03-28,-0.4283
2013-04-01,-1.5053999999999998
2013-04-02,-1.0917
2013-04-03,1.5453000000000001
2013-04-04,-3.4783
2013-04-05,3.1532
2013-04-08,0.2183
2013-04-09,0.0
2013-04-10,0.4357
2013-04-11,0.2169
2013-04-12,0.4329
2013-04-15,-3.0172
2013-04-16,0.4444
2013-04-17,1.1062
2013-04-18,-2.1882
2013-04-19,0.4474
2013-04-22,1.7816999999999998
2013-04-23,-1.3129
2013-04-24,1.9956
2013-04-25,1.3043
2013-04-26,2.1459
2013-04-29,1.6806999999999999
2013-04-30,-0.4132
2013-05-01,-5.6017
2013-05-02,0.8791
2013-05-03,1.3072
2013-05-06,1.7204000000000002
2013-05-07,2.1142
2013-05-08,-3.1847
2013-05-09,-1.7544
2013-05-10,-2.6786
2013-05-13,-3.4404
2013-05-14,-2.3753
2013-05-15,-1.4599
2013-05-16,4.1975
2013-05-17,1.4218
2013-05-20,3.271
2013-05-21,-1.3575
2013-05-22,-4.5872
2013-05-23,1.2019
2013-05-24,-0.2375
2013-05-28,-3.3333
2013-05-29,2.4631
2013-05-30,-2.1635
2013-05-31,-0.2457
2013-06-03,-0.9852
2013-06-04,0.2488
2013-06-05,-0.2481
2013-06-06,0.4975
2013-06-07,0.9901
2013-06-10,1.2255
2013-06-11,-2.1792
2013-06-12,-0.2475
2013-06-13,0.2481
2013-06-14,-0.495
2013-06-17,0.4975
2013-06-18,1.4851
2013-06-19,-1.2195
2013-06-20,-2.963
2013-06-21,-4.0712
2013-06-24,-3.4483
2013-06-25,5.7692
2013-06-26,1.5584
2013-06-27,-2.3018
2013-06-28,-0.5236
2013-07-01,0.5263
2013-07-02,-0.7853
2013-07-03,-2.1108
2013-07-05,-2.965
2013-07-08,-1.1111
2013-07-09,1.1236
2013-07-10,-0.7448
2013-07-11,2.1497
2013-07-12,-0.5479
2013-07-15,-2.2039
2013-07-16,0.0
2013-07-17,-0.2817
2013-07-18,0.2825
2013-07-19,5.6338
2013-07-22,0.5333
2013-07-23,9.8143
2013-07-24,-4.8309
2013-07-25,1.5228000000000002
2013-07-26,-0.75
2013-07-29,0.0
2013-07-30,1.2594
2013-07-31,0.7463
2013-08-01,0.4938
2013-08-02,1.4742
2013-08-05,1.2107
2013-08-06,0.0
2013-08-07,0.7177
2013-08-08,-0.4751
2013-08-09,0.0
2013-08-12,-0.9547
2013-08-13,-2.6506
2013-08-14,2.9703
2013-08-15,-1.6827
2013-08-16,0.2445
2013-08-19,-2.1951
2013-08-20,4.4888
2013-08-21,-0.2387
2013-08-22,-4.3062000000000005
2013-08-23,4.5
2013-08-26,2.3923
2013-08-27,-2.3364
2013-08-28,0.9569
2013-08-29,-0.7109
2013-08-30,0.9547
2013-09-03,3.7824999999999998
2013-09-04,3.6446
2013-09-05,1.3187
2013-09-06,-4.9892
2013-09-09,-0.939
2013-09-10,2.3697
2013-09-11,-0.6944
2013-09-12,-3.2634
2013-09-13,-2.4096
2013-09-16,1.7284000000000002
2013-09-17,0.2427
2013-09-18,1.937
2013-09-19,0.7126
2013-09-20,-3.3019
2013-09-23,0.2439
2013-09-24,0.4866
2013-09-25,3.632
2013-09-26,-2.1028000000000002
2013-09-27,-0.4773
2013-09-30,-2.1583
2013-10-01,0.9804
2013-10-02,-0.9709
2013-10-03,-1.2255
2013-10-04,1.2407
2013-10-07,-3.4314
2013-10-08,-1.0152
2013-10-09,0.0
2013-10-10,-0.7692
2013-10-11,0.7752
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,-1.2821
2013-10-17,-1.039
2013-10-18,0.0
2013-10-21,2.0997
2013-10-22,-0.7712
2013-10-23,1.5544
2013-10-24,-1.0204
2013-10-25,-0.7732
2013-10-28,-0.5195
2013-10-29,-0.5222
2013-10-30,0.0
2013-10-31,-0.2625
2013-11-01,2.8947000000000003
2013-11-04,1.023
2013-11-05,-1.5190000000000001
2013-11-06,-0.5141
2013-11-07,-0.5168
2013-11-08,-7.2727
2013-11-11,-7.0028
2013-11-12,-0.6024
2013-11-13,1.5152
2013-11-14,-0.8955
2013-11-15,0.6024
2013-11-18,-0.2994
2013-11-19,-2.4024
2013-11-20,0.9404
2013-11-21,0.6211
2013-11-22,-4.0123
2013-11-25,-1.9293
2013-11-26,0.3279
2013-11-27,0.3268
2013-11-29,4.2345
2013-12-02,-1.25
2013-12-03,-1.5823
2013-12-04,-0.9646
2013-12-05,0.974
2013-12-06,-1.2862
2013-12-09,-0.3257
2013-12-10,-1.634
2013-12-11,-3.9867
2013-12-12,0.0
2013-12-13,1.3841
2013-12-16,-2.3891
2013-12-17,0.3497
2013-12-18,0.0
2013-12-19,0.6969
2013-12-20,-0.346
2013-12-23,0.3472
2013-12-24,4.8443000000000005
2013-12-26,12.2112
2013-12-27,0.5882
2013-12-30,-2.3392
2013-12-31,-1.4969999999999999
2014-01-02,-0.304
2014-01-03,1.2195
2014-01-06,-4.8193
2014-01-07,0.6329
2014-01-08,0.0
2014-01-09,-1.2579
2014-01-10,-2.5478
2014-01-13,-4.902
2014-01-14,3.4364
2014-01-15,0.9967
2014-01-16,-1.9737
2014-01-17,3.3557
2014-01-21,-0.6494
2014-01-22,-0.9804
2014-01-23,-0.33
2014-01-24,-1.3245
2014-01-27,-2.6846
2014-01-28,1.3793
2014-01-29,-1.3605
2014-01-30,-0.3448
2014-01-31,-0.346
2014-02-03,-2.0833
2014-02-04,-2.8369
2014-02-05,1.0949
2014-02-06,2.1661
2014-02-07,-1.4134
2014-02-10,-0.3584
2014-02-11,-1.4388
2014-02-12,-4.3796
2014-02-13,0.0
2014-02-14,1.9083999999999999
2014-02-18,4.1199
2014-02-19,-3.5971
2014-02-20,-4.1045
2014-02-21,3.1128
2014-02-24,1.5093999999999999
2014-02-25,-4.0892
2014-02-26,1.938
2014-02-27,1.9011
2014-02-28,0.0
2014-03-03,1.4925
2014-03-04,6.25
2014-03-05,1.0381
2014-03-06,-0.3425
2014-03-07,-0.3436
2014-03-10,-5.1724
2014-03-11,-3.2727
2014-03-12,-8.2707
2014-03-13,-4.5082
2014-03-14,-0.4292
2014-03-17,-0.8621
2014-03-18,0.4348
2014-03-19,8.2251
2014-03-20,0.0
2014-03-21,8.0
2014-03-24,-7.4074
2014-03-25,0.0
2014-03-26,-4.0
2014-03-27,0.4167
2014-03-28,1.6598000000000002
2014-03-31,-1.6327
2014-04-01,2.0747
2014-04-02,0.4065
2014-04-03,-4.4534
2014-04-04,1.2711999999999999
2014-04-07,-2.5105
2014-04-08,0.8584
2014-04-09,1.2766
2014-04-10,-20.1681
2014-04-11,-2.1053
2014-04-14,-4.8387
2014-04-15,-2.2599
2014-04-16,5.7803
2014-04-17,-2.1858
2014-04-21,-1.6760000000000002
2014-04-22,-0.5682
2014-04-23,-3.4286
2014-04-24,2.9586
2014-04-25,-3.4483
2014-04-28,-2.9762
2014-04-29,-1.8405
2014-04-30,-1.25
2014-05-01,6.3291
2014-05-02,-1.7856999999999998
2014-05-05,-2.6364
2014-05-06,-3.517
2014-05-07,-5.1613
2014-05-08,0.6803
2014-05-09,0.0
2014-05-12,3.3784
2014-05-13,-2.9412000000000003
2014-05-14,-4.3771
2014-05-15,4.2254
2014-05-16,1.3514
2014-05-19,1.3333
2014-05-20,-1.3158
2014-05-21,-2.0
2014-05-22,0.6803
2014-05-23,2.7027
2014-05-27,1.9737
2014-05-28,-0.6452
2014-05-29,-1.2987
2014-05-30,0.0082
2014-06-02,-0.6661
2014-06-03,-1.3245
2014-06-04,0.0
2014-06-05,-0.6711
2014-06-06,2.027
2014-06-09,0.6623
2014-06-10,1.3158
2014-06-11,0.6494
2014-06-12,-2.5806
2014-06-13,1.3245
2014-06-16,0.6536
2014-06-17,0.0
2014-06-18,6.4935
2014-06-19,0.6098
2014-06-20,-3.0303
2014-06-23,-1.875
2014-06-24,0.6369
2014-06-25,-2.5316
2014-06-26,-1.9481000000000002
2014-06-27,-0.6623
2014-06-30,0.6667
2014-07-01,0.0
2014-07-02,-0.6623
2014-07-03,0.6667
2014-07-07,-0.6623
2014-07-08,-1.3333
2014-07-09,0.1351
2014-07-10,-0.8097
2014-07-11,0.0
2014-07-14,1.3605
2014-07-15,-2.0134
2014-07-16,2.0548
2014-07-17,0.6711
2014-07-18,0.0
2014-07-21,-2.0
2014-07-22,0.0
2014-07-23,1.3605
2014-07-24,-2.6846
2014-07-25,0.6897
2014-07-28,-2.7397
2014-07-29,-0.7042
2014-07-30,-0.7092
2014-07-31,-0.7054
2014-08-01,-0.7284
2014-08-04,0.0
2014-08-05,-2.8986
2014-08-06,-2.9851
2014-08-07,-2.3077
2014-08-08,0.7874
2014-08-11,0.0
2014-08-12,1.5625
2014-08-13,1.5385
2014-08-14,9.0909
2014-08-15,0.6944
2014-08-18,6.2069
2014-08-19,-1.9481000000000002
2014-08-20,-2.649
2014-08-21,-4.7619
2014-08-22,-5.7143
2014-08-25,4.5455
2014-08-26,-3.6231999999999998
2014-08-27,2.2556
2014-08-28,0.0
2014-08-29,2.2059
2014-09-02,-2.1583
2014-09-03,7.3529
2014-09-04,0.0
2014-09-05,-0.6849
2014-09-08,3.4483
2014-09-09,-7.3333
2014-09-10,1.1511
2014-09-11,-1.8492
2014-09-12,-2.1739
2014-09-15,-2.963
2014-09-16,7.6336
2014-09-17,-1.4184
2014-09-18,-5.7554
2014-09-19,-3.8167999999999997
2014-09-22,-2.3810000000000002
2014-09-23,0.813
2014-09-24,2.3387000000000002
2014-09-25,2.4429
2014-09-26,-4.6154
2014-09-29,-4.0323
2014-09-30,0.8403
2014-10-01,-1.6667
2014-10-02,-2.5423999999999998
2014-10-03,-4.3478
2014-10-06,-3.6364
2014-10-07,2.8302
2014-10-08,-5.5046
2014-10-09,6.7961
2014-10-10,7.2727
2014-10-13,-8.4746
2014-10-14,10.1852
2014-10-15,-6.7227
2014-10-16,2.7027
2014-10-17,9.6491
2014-10-20,-6.4
2014-10-21,0.0
2014-10-22,-2.5641
2014-10-23,0.0
2014-10-24,-1.7544
2014-10-27,-4.4643
2014-10-28,2.8388
2014-10-29,3.601
2014-10-30,-4.386
2014-10-31,-0.9174
2014-11-03,0.0
2014-11-04,3.7037
2014-11-05,-4.4643
2014-11-06,-14.9416
2014-11-07,1.085
2014-11-10,-3.2609
2014-11-11,1.1236
2014-11-12,-8.9583
2014-11-13,0.0915
2014-11-14,1.9357
2014-11-17,-0.7177
2014-11-18,-2.4096
2014-11-19,-16.034
2014-11-20,5.8629
2014-11-21,9.7222
2014-11-24,2.5316
2014-11-25,7.6543
2014-11-26,6.7661
2014-11-28,-0.1074
2014-12-01,-16.129
2014-12-02,-1.2821
2014-12-03,-2.5974
2014-12-04,-4.0
2014-12-05,4.0278
2014-12-08,-2.0277
2014-12-09,14.4281
2014-12-10,-14.2538
2014-12-11,5.1389
2014-12-12,-8.8507
2014-12-15,0.0
2014-12-16,-2.8986
2014-12-17,34.3097
2014-12-18,-2.8059
2014-12-19,-3.8445
2014-12-22,5.7224
2014-12-23,0.7732
2014-12-24,0.4464
2014-12-26,-6.6667
2014-12-29,3.5714
2014-12-30,-6.2284
2014-12-31,5.4164
2015-01-02,3.9535
2015-01-05,-2.9083
2015-01-06,-2.0737
2015-01-07,-1.1764999999999999
2015-01-08,-3.5714
2015-01-09,2.4691
2015-01-12,3.6145
2015-01-13,-4.3023
2015-01-14,-2.1871
2015-01-15,-5.5745000000000005
2015-01-16,3.9303
2015-01-20,-7.5949
2015-01-21,9.589
2015-01-22,-1.25
2015-01-23,2.5316
2015-01-26,-6.1728
2015-01-27,15.7648
2015-01-28,-4.312
2015-01-29,2.9844
2015-01-30,6.5023
2015-02-02,2.8834
2015-02-03,4.3158
2015-02-04,-4.5409
2015-02-05,-0.1057
2015-02-06,-2.4339
2015-02-09,0.0
2015-02-10,0.2711
2015-02-11,-5.8951
2015-02-12,-3.1466
2015-02-13,3.7012
2015-02-17,-2.9539999999999997
2015-02-18,2.5943
2015-02-19,-2.4138
2015-02-20,2.4735
2015-02-23,-1.1494
2015-02-24,0.0
2015-02-25,1.1628
2015-02-26,-4.181
2015-02-27,4.9633
2015-03-02,-1.7286000000000001
2015-03-03,2.9219
2015-03-04,-3.9548
2015-03-05,5.1176
2015-03-06,0.7275
2015-03-09,-1.1111
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,-2.1348
2015-03-16,-1.2629000000000001
2015-03-17,-2.311
2015-03-18,-3.5858
2015-03-19,0.0617
2015-03-20,-4.9969
2015-03-23,9.0909
2015-03-24,6.0491
2015-03-25,-0.0912
2015-03-26,-2.2472
2015-03-27,0.0
2015-03-30,-3.7931
2015-03-31,5.9737
2015-04-01,-5.2988
2015-04-02,1.1682
2015-04-06,2.3755
2015-04-07,6.4368
2015-04-08,6.3715
2015-04-09,2.5381
2015-04-10,2.9703
2015-04-13,0.9615
2015-04-14,-3.8095
2015-04-15,4.9505
2015-04-16,-1.8868
2015-04-17,-1.9231
2015-04-20,0.0
2015-04-21,-1.9607999999999999
2015-04-22,1.0
2015-04-23,0.0
2015-04-24,-2.2463
2015-04-27,1.2851
2015-04-28,2.0
2015-04-29,-3.7377000000000002
2015-04-30,-2.3934
2015-05-01,-6.078
2015-05-04,5.3951
2015-05-05,-0.0725
2015-05-06,1.2658
2015-05-07,-4.1667
2015-05-08,1.087
2015-05-11,2.1505
2015-05-12,-1.4868000000000001
2015-05-13,2.0035
2015-05-14,-4.1508
2015-05-15,3.8251
2015-05-18,-2.8947000000000003
2015-05-19,1.5514999999999999
2015-05-20,-2.4751
2015-05-21,0.5541
2015-05-22,-1.4219
2015-05-26,0.4831
2015-05-27,-2.7473
2015-05-28,1.6949
2015-05-29,2.2639
2015-06-01,2.1323
2015-06-02,1.5957
2015-06-03,3.6649000000000003
2015-06-04,3.0303
2015-06-05,-0.9804
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,1.9802
2015-06-11,0.0
2015-06-12,-0.9709
2015-06-15,1.9607999999999999
2015-06-16,-3.8462
2015-06-17,-0.8625
2015-06-18,1.3554
2015-06-19,4.4971
2015-06-22,0.0
2015-06-23,-1.9048
2015-06-24,-2.9126
2015-06-25,1.0
2015-06-26,-0.9901
2015-06-29,-6.0
2015-06-30,2.8324
2015-07-01,0.8664
2015-07-02,1.9487
2015-07-06,-1.3078
2015-07-07,1.9367999999999999
2015-07-08,-2.0
2015-07-09,-3.0612
2015-07-10,2.1053
2015-07-13,-3.5567
2015-07-14,0.1804
2015-07-15,4.5682
2015-07-16,-0.0128
2015-07-17,-2.1176
2015-07-20,-7.2071
2015-07-21,2.0787
2015-07-22,2.4215999999999998
2015-07-23,-1.1284
2015-07-24,-5.3261
2015-07-27,-7.0034
2015-07-28,2.4846
2015-07-29,1.5359
2015-07-30,-2.7138999999999998
2015-07-31,-1.6311
2015-08-03,1.2862
2015-08-04,1.1016
2015-08-05,0.1211
2015-08-06,0.3628
2015-08-07,-0.5196
2015-08-10,-5.5333
2015-08-11,-6.3301
2015-08-12,-4.0547
2015-08-13,0.1961
2015-08-14,2.5093
2015-08-17,-2.1354
2015-08-18,-3.4948
2015-08-19,-7.3254
2015-08-20,-3.1737
2015-08-21,-2.4685
2015-08-24,-9.3993
2015-08-25,10.8844
2015-08-26,1.5262
2015-08-27,6.6722
2015-08-28,8.1081
2015-08-31,8.5536
2015-09-01,-1.9329
2015-09-02,-9.9052
2015-09-03,4.2636
2015-09-04,-5.7143
