ticker,BHLL US Equity
2010-08-16,6.6667
2010-08-17,-8.3333
2010-08-18,-2.2727
2010-08-19,0.0
2010-08-20,-4.6512
2010-08-23,2.439
2010-08-24,7.1429
2010-08-25,-8.8889
2010-08-26,-2.439
2010-08-27,2.5
2010-08-30,-2.439
2010-08-31,0.0
2010-09-01,-1.25
2010-09-02,0.0
2010-09-03,-5.0633
2010-09-07,4.0
2010-09-08,1.2821
2010-09-09,1.2658
2010-09-10,0.0
2010-09-13,-2.5
2010-09-14,-1.2821
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,3.8961
2010-09-20,22.5
2010-09-21,4.0816
2010-09-22,0.0
2010-09-23,13.7255
2010-09-24,1.7241
2010-09-27,-5.0847
2010-09-28,5.3571
2010-09-29,-6.7797
2010-09-30,0.0
2010-10-01,3.6364
2010-10-04,-7.0175
2010-10-05,-15.0943
2010-10-06,2.2222
2010-10-07,19.5652
2010-10-08,-16.3636
2010-10-11,8.6685
2010-10-12,-4.9762
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,5.2368
2010-10-18,6.0265
2010-10-19,0.0
2010-10-20,-2.8302
2010-10-21,-1.9417
2010-10-22,-0.9901
2010-10-25,-4.0
2010-10-26,-1.0417
2010-10-27,0.0
2010-10-28,2.1053
2010-10-29,15.4639
2010-11-01,-7.1429
2010-11-02,1.9231
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,-1.8868
2010-11-08,3.8462
2010-11-09,1.8519
2010-11-10,-3.6364
2010-11-11,-3.7736
2010-11-12,9.8039
2010-11-15,1.7856999999999998
2010-11-16,-8.7719
2010-11-17,1.9231
2010-11-18,0.9434
2010-11-19,-0.9346
2010-11-22,-22.6415
2010-11-23,7.3171
2010-11-24,-13.4091
2010-11-26,1.3123
2010-11-29,-1.5544
2010-11-30,-7.8947
2010-12-01,-5.7143
2010-12-02,-24.2424
2010-12-03,0.0
2010-12-06,4.0
2010-12-07,7.6923
2010-12-08,0.0
2010-12-09,-3.5714
2010-12-10,-3.7037
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-7.6923
2010-12-16,4.1667
2010-12-17,-4.0
2010-12-20,0.0
2010-12-21,-8.3333
2010-12-22,1.8182
2010-12-23,-1.7856999999999998
2010-12-27,2.2727
2010-12-28,-2.2222
2010-12-29,-11.3636
2010-12-30,1.5385
2010-12-31,26.2626
2011-01-03,-0.4
2011-01-04,-9.6386
2011-01-05,14.2222
2011-01-06,12.8405
2011-01-07,10.3448
2011-01-10,17.1875
2011-01-11,14.6667
2011-01-12,-10.4651
2011-01-13,6.4935
2011-01-14,-4.878
2011-01-18,1.2821
2011-01-19,3.7975
2011-01-20,-2.439
2011-01-21,-1.25
2011-01-24,6.3291
2011-01-25,-7.8125
2011-01-26,-7.0218
2011-01-27,-2.7778
2011-01-28,8.5714
2011-01-31,-7.8947
2011-02-01,2.5714
2011-02-02,3.0641
2011-02-03,-5.4054
2011-02-04,0.0
2011-02-07,-10.857099999999999
2011-02-08,-3.8462
2011-02-09,0.0
2011-02-10,-10.0
2011-02-11,29.6296
2011-02-14,8.5714
2011-02-15,-3.9474
2011-02-16,17.8082
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,20.9302
2011-02-23,9.6154
2011-02-24,3.3333
2011-02-25,5.0934
2011-02-28,0.0
2011-03-01,1.7771
2011-03-02,-1.5873
2011-03-03,-1.6129
2011-03-04,2.459
2011-03-07,-7.2
2011-03-08,0.0
2011-03-09,-8.6207
2011-03-10,-7.5472
2011-03-11,0.0
2011-03-14,-8.1633
2011-03-15,12.2222
2011-03-16,0.9901
2011-03-17,-3.9215999999999998
2011-03-18,-12.2449
2011-03-21,16.2791
2011-03-22,0.0
2011-03-23,-10.0
2011-03-24,-3.3333
2011-03-25,-1.1494
2011-03-28,13.9535
2011-03-29,0.0
2011-03-30,-2.0408
2011-03-31,0.0
2011-04-01,-6.25
2011-04-04,-3.3333
2011-04-05,10.3448
2011-04-06,0.0
2011-04-07,-2.0833
2011-04-08,-4.2553
2011-04-11,-2.2222
2011-04-12,0.0
2011-04-13,-2.2727
2011-04-14,4.6512
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,2.2222
2011-04-21,0.0
2011-04-25,-6.5217
2011-04-26,4.6512
2011-04-27,-4.4444
2011-04-28,2.3256
2011-04-29,-4.5455
2011-05-02,-2.3810000000000002
2011-05-03,0.0
2011-05-04,-14.6341
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,-5.7143
2011-05-10,6.0606
2011-05-11,-5.7143
2011-05-12,-9.0909
2011-05-13,16.6667
2011-05-17,-2.8571
2011-05-18,0.0
2011-05-20,17.647100000000002
2011-05-23,-12.5
2011-05-24,20.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,-9.5238
2011-05-31,7.8947
2011-06-01,0.0
2011-06-02,-2.439
2011-06-03,0.0
2011-06-06,-7.5
2011-06-07,8.1081
2011-06-08,0.0
2011-06-09,15.0
2011-06-10,2.1739
2011-06-13,4.2553
2011-06-14,2.0408
2011-06-15,4.0
2011-06-16,1.9231
2011-06-17,-1.8868
2011-06-20,3.8462
2011-06-21,7.4074
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,5.1724
2011-06-28,1.6393
2011-06-29,0.0
2011-06-30,1.6129
2011-07-01,0.0
2011-07-05,-1.5873
2011-07-06,3.2258
2011-07-07,9.375
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,1.4285999999999999
2011-07-14,0.0
2011-07-15,5.6338
2011-07-18,6.6667
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,-0.0156
2011-07-25,-2.4848
2011-07-26,-3.8462
2011-07-27,-4.0
2011-07-28,1.3889
2011-07-29,0.0
2011-08-01,2.7397
2011-08-02,-2.6667
2011-08-03,2.7397
2011-08-04,4.0
2011-08-05,-3.8462
2011-08-08,-1.3333
2011-08-09,-2.7027
2011-08-10,4.1667
2011-08-11,-2.6833
2011-08-12,-4.0932
2011-08-15,0.0
2011-08-16,-2.8571
2011-08-17,-19.1176
2011-08-18,18.1818
2011-08-19,4.6154
2011-08-22,-11.7647
2011-08-23,3.3333
2011-08-24,-3.2258
2011-08-25,4.1667
2011-08-26,0.0
2011-08-29,-0.8
2011-08-30,-4.8387
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,-15.2542
2011-09-06,12.0
2011-09-07,7.1429
2011-09-08,-8.3333
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,7.2727
2011-09-14,5.0847
2011-09-15,-3.2258
2011-09-16,0.0
2011-09-19,-1.6667
2011-09-20,-3.3898
2011-09-21,4.386
2011-09-22,-7.563
2011-09-23,0.0
2011-09-26,1.8182
2011-09-27,3.5714
2011-09-28,-1.7241
2011-09-29,0.0
2011-09-30,1.7544
2011-10-03,-6.8966
2011-10-04,1.8519
2011-10-05,-1.8182
2011-10-06,1.8519
2011-10-07,0.0
2011-10-10,5.4545
2011-10-11,-5.1724
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,7.2727
2011-10-17,-5.0847
2011-10-18,-1.7856999999999998
2011-10-19,-1.8182
2011-10-20,1.8519
2011-10-21,3.6364
2011-10-24,5.2632
2011-10-25,3.3333
2011-10-26,0.0
2011-10-27,12.9032
2011-10-28,-10.0
2011-10-31,3.1746
2011-11-01,-7.6923
2011-11-02,20.0
2011-11-03,2.7778
2011-11-04,1.3514
2011-11-07,2.6667
2011-11-08,1.2987
2011-11-09,5.1282
2011-11-10,7.3171
2011-11-11,-2.2727
2011-11-14,8.1395
2011-11-15,2.1505
2011-11-16,6.3158
2011-11-17,0.0
2011-11-18,0.9901
2011-11-21,-1.9607999999999999
2011-11-22,2.0
2011-11-23,1.9607999999999999
2011-11-25,-1.9231
2011-11-28,-0.9804
2011-11-29,2.9703
2011-11-30,0.0
2011-12-01,-2.4038
2011-12-02,0.9852
2011-12-05,1.4634
2011-12-06,-0.9615
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,1.9417
2011-12-12,3.8095
2011-12-13,-1.8349
2011-12-14,-3.7382999999999997
2011-12-15,1.9417
2011-12-16,0.0
2011-12-19,-4.7619
2011-12-20,1.0
2011-12-21,1.9802
2011-12-22,0.0
2011-12-23,-1.9417
2011-12-27,-0.9901
2011-12-28,1.0
2011-12-29,1.9802
2011-12-30,-2.9126
2012-01-03,1.0
2012-01-04,-0.9901
2012-01-05,0.0
2012-01-06,-2.0
2012-01-09,0.0
2012-01-10,-6.1224
2012-01-11,3.2609
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,-2.1053
2012-01-18,0.0
2012-01-20,-3.2258
2012-01-23,0.0
2012-01-24,-5.5556
2012-01-25,7.0588
2012-01-26,2.1978
2012-01-27,1.6129
2012-01-30,-0.5291
2012-01-31,1.0638
2012-02-01,0.0
2012-02-02,-2.1053
2012-02-03,7.5269
2012-02-06,-7.0
2012-02-07,-3.2258
2012-02-08,0.0
2012-02-09,0.0
2012-02-13,-2.2222
2012-02-14,4.5455
2012-02-15,-3.2609
2012-02-16,0.0
2012-02-17,1.1236
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,2.2222
2012-02-24,3.2609
2012-02-27,-2.1053
2012-02-28,1.0753
2012-02-29,0.0
2012-03-01,1.0638
2012-03-02,4.2105
2012-03-05,-3.0303
2012-03-06,0.0
2012-03-07,-1.0417
2012-03-08,2.1053
2012-03-09,-2.0619
2012-03-12,-5.2632
2012-03-13,0.0
2012-03-14,-5.5556
2012-03-15,2.3529
2012-03-16,-2.2989
2012-03-19,5.6471
2012-03-20,4.6771
2012-03-21,-4.2553
2012-03-22,4.4444
2012-03-23,-4.2553
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,1.1111
2012-03-30,-12.0879
2012-04-02,6.25
2012-04-03,-1.1764999999999999
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,-1.1905000000000001
2012-04-11,-2.4096
2012-04-12,-1.2346
2012-04-13,2.5
2012-04-16,-14.6341
2012-04-17,7.1429
2012-04-18,0.0
2012-04-19,-6.6667
2012-04-20,7.1429
2012-04-24,-2.6667
2012-04-25,-10.9589
2012-04-26,12.3077
2012-04-27,-11.0531
2012-04-30,0.1059
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,-7.6923
2012-05-07,8.3333
2012-05-08,-7.6923
2012-05-09,-8.3333
2012-05-10,9.0909
2012-05-11,8.3333
2012-05-14,-7.6923
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,-10.0
2012-05-21,1.8519
2012-05-22,-0.0227
2012-05-23,0.0227
2012-05-25,-8.943200000000001
2012-05-29,27.7923
2012-05-30,-0.0195
2012-05-31,0.0195
2012-06-01,1.5625
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,-1.5385
2012-06-11,0.0
2012-06-12,-6.25
2012-06-13,8.3333
2012-06-15,-1.5385
2012-06-18,7.8125
2012-06-19,-1.4493
2012-06-20,10.2941
2012-06-21,-6.6667
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,5.7143
2012-06-28,0.0
2012-06-29,0.0
2012-07-03,1.3514
2012-07-05,17.3333
2012-07-06,-17.0455
2012-07-09,5.4795
2012-07-10,0.0
2012-07-11,10.3896
2012-07-12,-11.7647
2012-07-13,-10.6667
2012-07-16,0.0
2012-07-17,16.4179
2012-07-18,-10.2564
2012-07-19,-2.8571
2012-07-20,0.0
2012-07-24,7.3529
2012-07-25,-10.9589
2012-07-26,4.6154
2012-07-27,2.9412000000000003
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,2.8571
2012-08-02,0.0
2012-08-03,-5.5556
2012-08-06,-4.4118
2012-08-07,10.7692
2012-08-08,-4.1667
2012-08-09,0.0
2012-08-10,1.4493
2012-08-14,0.0
2012-08-15,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,7.1429
2012-08-22,-6.6667
2012-08-23,0.0
2012-08-24,1.4285999999999999
2012-08-27,0.0
2012-08-28,2.8169
2012-08-29,4.1096
2012-08-30,0.0
2012-08-31,-1.3158
2012-09-04,6.6667
2012-09-05,0.0
2012-09-06,7.0
2012-09-07,23.8318
2012-09-10,0.9434
2012-09-11,-3.7382999999999997
2012-09-12,10.6796
2012-09-13,0.8772
2012-09-14,8.6957
2012-09-17,-0.8
2012-09-18,4.8387
2012-09-19,0.7692
2012-09-20,12.9771
2012-09-21,-6.0811
2012-09-24,-4.3165
2012-09-25,3.0075
2012-09-26,5.8394
2012-09-27,0.6897
2012-09-28,-2.0548
2012-10-01,-3.4965
2012-10-02,-3.6231999999999998
2012-10-03,7.5188
2012-10-04,8.3916
2012-10-19,-90.3226
2012-10-22,466.6667
2012-10-23,28.2353
2012-10-24,-0.9174
2012-10-25,3.7037
2012-10-26,15.1786
2012-10-31,-2.3256
2012-11-01,-8.9286
2012-11-02,-1.6558000000000002
2012-11-05,-1.8609
2012-11-06,-9.7065
2012-11-07,-3.0
2012-11-08,-21.6495
2012-11-09,-18.4211
2012-11-12,-9.6774
2012-11-13,5.3571
2012-11-15,18.6441
2012-11-16,7.1429
2012-11-19,-20.0
2012-11-20,7.6667
2012-11-23,2.1672
2012-11-26,-8.7879
2012-11-27,-5.3156
2012-11-28,-3.5088
2012-11-29,-12.7273
2012-11-30,-17.2917
2012-12-03,18.3879
2012-12-04,0.0
2012-12-06,-4.2553
2012-12-07,6.6667
2012-12-10,-6.25
2012-12-11,4.4444
2012-12-12,-4.2553
2012-12-13,0.0
2012-12-18,0.0
2012-12-19,11.1111
2012-12-20,-6.0
2012-12-24,17.0213
2012-12-27,-9.0909
2012-12-28,0.0
2012-12-31,26.0
2013-01-02,6.3492
2013-01-03,0.0
2013-01-08,4.4776
2013-01-09,0.0
2013-01-10,-8.5714
2013-01-11,0.0
2013-01-14,1.5625
2013-01-15,-29.2308
2013-01-16,30.4348
2013-01-17,-24.1667
2013-01-18,3.2967
2013-01-23,0.0
2013-01-24,-2.1277
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,-8.6957
2013-01-30,-2.6189999999999998
2013-02-01,-11.9804
2013-02-04,11.1111
2013-02-05,15.0
2013-02-06,-17.3913
2013-02-07,2.6316
2013-02-11,0.0
2013-02-12,2.5641
2013-02-13,0.0
2013-02-14,-2.5
2013-02-15,-2.5641
2013-02-19,-7.8947
2013-02-20,0.0
2013-02-21,-13.857099999999999
2013-02-27,-3.4826
2013-02-28,-7.2165
2013-03-01,-18.5185
2013-03-04,-9.0909
2013-03-05,-15.0
2013-03-06,-11.7647
2013-03-07,6.6667
2013-03-08,43.125
2013-03-11,-12.6638
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,-15.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,17.647100000000002
2013-03-25,-10.0
2013-03-26,11.1111
2013-03-27,-15.0
2013-04-01,18.8235
2013-04-02,-0.9901
2013-04-04,30.0
2013-04-05,-40.3846
2013-04-08,24.7581
2013-04-10,3.9431000000000003
2013-04-11,-5.4726
2013-04-12,5.2632
2013-04-22,-10.0
2013-04-24,0.0
2013-04-26,5.5556
2013-04-29,0.0
2013-04-30,26.3158
2013-05-01,-8.3333
2013-05-06,-7.7273
2013-05-09,-3.6946
2013-05-13,-18.1586
2013-05-16,18.75
2013-05-17,0.0
2013-05-21,0.0
2013-05-23,-15.7895
2013-05-24,0.0
2013-05-31,-6.25
2013-06-06,58.6667
2013-06-07,-43.2773
2013-06-12,7.4074
2013-06-19,-6.8966
2013-06-20,-18.5185
2013-06-21,-9.0909
2013-06-25,9.0
2013-06-26,-8.2569
2013-06-27,-11.375
2013-06-28,1.5514999999999999
2013-07-01,0.0
2013-07-02,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,1.1111
2013-07-12,-1.0989
2013-07-22,1.1111
2013-07-23,-20.8791
2013-07-24,13.8889
2013-07-25,-14.4817
2013-07-29,42.6025
2013-07-31,-33.0
2013-08-02,7.4627
2013-08-05,-16.6667
2013-08-08,20.0
2013-08-09,-5.5556
2013-08-12,-11.7647
2013-08-14,16.6667
2013-08-19,-18.5714
2013-08-20,40.3509
2013-08-21,-12.5
2013-08-23,-14.2857
2013-08-26,0.0
2013-08-27,3.3333
2013-09-03,12.9032
2013-09-04,-56.1607
2013-09-06,-0.611
2013-09-19,-1.6393
2013-09-24,3.3333
2013-09-25,-3.2258
2013-10-01,0.0
2013-10-02,-47.7083
2013-10-04,59.3625
2013-10-07,32.0
2013-10-08,6.0606
2013-10-11,0.0
2013-10-15,42.8571
2013-10-18,-38.0
2013-10-21,9.6774
2013-10-22,2.9412000000000003
2013-10-23,0.0
2013-10-24,-5.7143
2013-10-28,-39.3939
2013-10-29,150.0
2013-11-05,-40.0
2013-11-06,0.0
2013-11-11,-33.3333
2013-11-13,25.0
2013-11-15,12.0
2013-11-18,7.1429
2013-11-19,16.6667
2013-11-20,-39.4643
2013-11-22,46.3127
2013-11-25,-3.2258
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,3.3333
2013-12-06,-19.3548
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-16,-20.0
2013-12-17,25.0
2013-12-19,0.0
2013-12-20,-20.0
2013-12-24,-25.0
2013-12-27,33.3333
2013-12-30,90.0
2013-12-31,-28.947400000000002
2014-01-08,55.5556
2014-01-09,-40.4762
2014-01-15,-8.0
2014-01-16,8.6957
2014-01-17,-8.0
2014-01-23,-4.3478
2014-01-24,81.8182
2014-01-27,0.0
2014-01-29,-45.0
2014-01-30,13.6364
2014-02-05,0.0
2014-02-07,-60.0
2014-02-13,0.0
2014-02-14,120.0
2014-02-18,-54.5455
2014-02-19,140.0
2014-02-20,-8.3333
2014-02-24,9.0909
2014-02-25,25.0
2014-02-26,-23.3333
2014-02-28,-13.0435
2014-03-03,0.0
2014-03-10,-10.0
2014-03-11,-44.4444
2014-03-12,50.0
2014-03-17,33.3333
2014-03-18,0.0
2014-03-24,-50.0
2014-03-25,40.0
2014-03-27,-92.8571
2014-04-01,1900.0
2014-04-02,0.0
2014-04-10,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-05-01,-50.0
2014-05-05,50.0
2014-05-06,0.0
2014-05-23,0.0
2014-05-30,0.0
2014-06-03,240.0
2014-06-04,5.8824
2014-06-06,-44.4444
2014-06-09,0.0
2014-06-11,0.0
2014-06-13,0.0
2014-06-19,0.0
2014-06-20,43.3333
2014-06-24,-25.5814
2014-06-25,134.375
2014-06-26,-46.6667
2014-06-30,97.5
2014-07-02,1.2658
2014-07-03,12.5
2014-07-10,-33.3333
2014-07-14,0.0
2014-07-21,25.0
2014-07-29,-6.6667
2014-08-01,-28.5714
2014-08-04,-20.0
2014-08-05,-25.0
2014-08-07,33.3333
2014-08-15,0.0
2014-08-20,-75.0
2014-08-21,250.0
2014-08-22,0.0
2014-08-26,-57.1429
2014-08-27,133.3333
2014-08-29,0.0
2014-09-02,-14.2857
2014-09-03,0.0
2014-09-09,0.0
2014-09-11,0.0
2014-09-15,3.3333
2014-09-16,-29.0323
2014-10-07,0.0
2014-10-15,-54.5455
2014-10-16,110.0
2014-10-20,-4.7619
2014-10-21,0.0
2014-10-22,0.0
2014-10-27,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,-25.0
2014-11-05,33.3333
2014-11-06,0.0
2014-11-10,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-25,-75.0
2014-11-28,100.0
2014-12-05,0.0
2014-12-08,-90.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-18,-87.5
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-13,0.0
2015-01-15,0.0
2015-01-16,0.0
2015-01-21,700.0
2015-01-29,0.0
2015-02-05,0.0
2015-02-13,-93.3333
2015-02-17,900.0
2015-02-20,50.0
2015-03-10,33.3333
2015-03-11,900.0
2015-03-12,0.0
2015-03-20,-95.0
2015-04-01,0.0
2015-04-15,-90.0
2015-04-21,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-06-09,0.0
2015-06-11,0.0
2015-06-23,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-30,-87.5
2015-07-06,700.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-16,0.0
2015-07-22,0.0
2015-07-27,-87.5
2015-07-31,0.0
2015-09-04,700.0
2015-09-08,100.0
2015-09-09,9.375
2015-09-17,37.1429
2015-09-18,-89.5833
2015-10-13,220.0
2015-10-14,900.0
2015-10-20,-90.0
2015-10-28,0.0
2015-11-16,-87.5
2015-11-18,0.0
2015-11-23,700.0
2015-12-30,900.0
2015-12-31,0.0
2016-01-20,0.0
2016-01-21,-98.75
2016-02-10,7900.0
2016-04-08,0.0
2016-04-19,0.0
2016-04-26,-90.0
2016-06-09,0.0
2016-06-15,0.0
2016-06-27,-87.5
2016-07-06,50.0
2016-07-27,5233.3333
2016-08-25,-90.0
2016-08-26,900.0
2016-09-12,500.0
2016-09-15,-33.3333
2016-10-03,25.0
2016-10-05,0.0
2016-10-07,-20.0
2016-10-27,25.0
2016-11-04,0.0
2016-11-11,40.0
2016-11-14,0.0
2016-12-19,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-30,0.0
2017-01-20,-28.5714
2017-01-27,0.0
2017-02-10,0.0
2017-02-16,-40.0
2017-02-21,100.0
2017-03-15,233.3333
2017-03-16,50.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-23,0.0
2017-03-28,50.0
2017-03-29,11.1111
2017-03-30,-20.0
2017-03-31,12.5
2017-04-04,0.0
2017-05-01,11.1111
2017-05-09,-10.0
2017-05-15,-11.1111
2017-05-17,25.0
2017-05-19,2.0
2017-05-22,35.2941
2017-05-23,8.6957
2017-05-24,100.0
2017-05-25,-72.0
2017-05-30,358.6012
2017-05-31,-6.0192
2017-06-01,-6.0698
2017-06-06,-6.7818000000000005
2017-06-09,-5.3628
2017-06-12,-7.68
2017-06-13,6.4414
2017-06-19,1.7639
2017-06-22,-9.6333
2017-06-23,-5.7027
2017-06-29,13.9571
2017-07-07,-0.4531
2017-07-11,-9.6552
2017-07-13,-4.8092
2017-07-14,-3.769
2017-07-18,-12.4833
2017-07-19,0.2761
2017-07-20,0.1519
2017-07-21,0.1043
2017-07-24,1.8375
2017-07-25,-2.1763
2017-07-26,0.5039
2017-07-27,-0.2933
2017-07-28,4.9905
2017-07-31,3.9219
2017-08-01,-8.0348
2017-08-02,-2.4206
2017-08-03,2.3547000000000002
2017-08-08,-24.6805
2017-08-09,-5.1911
2017-08-22,73.8035
2017-08-23,3.1426
2017-08-24,-18.6511
2017-08-29,8.5455
2017-08-30,-3.2831
2017-09-05,13.5868
2017-09-07,-2.4167
2017-09-14,4.7031
2017-09-20,0.0597
2017-09-22,-0.8203
2017-09-26,11.2782
2017-09-28,-7.4324
2017-09-29,5.4307
2017-10-02,-6.0786
2017-10-03,-1.9607999999999999
2017-10-05,5.1203
2017-10-10,8.0037
2017-10-11,0.3841
2017-10-12,-7.6395
2017-10-13,7.3786
2017-10-16,5.7673
2017-10-17,-14.2893
2017-10-18,10.0675
2017-10-19,-6.8067
2017-10-23,-1.4236
2017-10-24,-3.5559
2017-10-25,-5.1919
2017-10-27,4.7937
2017-11-06,-0.3484
2017-11-17,4.8792
2017-11-21,-1.2899
2017-11-24,5.7113
2017-11-28,-3.4722
2017-12-13,-4.3165
2017-12-19,-9.6617
2017-12-27,-0.1248
2017-12-29,1.65
2018-01-03,0.0164
2018-01-04,7.9098
2018-01-05,10.1405
2018-01-08,7.0621
2018-01-09,0.7859
2018-01-10,-0.1023
2018-01-12,11.3116
2018-01-16,17.8296
2018-01-18,19.4976
2018-01-22,1.0735999999999999
2018-01-23,-2.1648
2018-01-24,1.1394
2018-01-25,0.4041
2018-01-26,-1.6219999999999999
2018-01-29,-1.157
2018-01-30,-15.0084
2018-02-05,-3.0005
2018-02-06,-9.7363
2018-02-07,-1.9663
2018-02-08,-13.106
2018-02-09,-2.5259
2018-02-12,-5.8187
2018-02-13,-6.408
2018-02-22,5.1581
2018-03-01,-13.0657
2018-03-05,21.9983
2018-03-07,13.7371
2018-03-08,-0.1573
2018-03-12,6.9073
2018-03-15,0.0584
2018-03-21,-22.9405
2018-03-22,-0.8161
2018-03-27,-7.4129
2018-04-11,3.2906
2018-04-18,6.3173
2018-04-25,-6.1315
2018-04-26,-0.8155
2018-04-27,-6.0298
2018-04-30,-0.8167
2018-05-02,-3.3692
2018-05-07,2.7041
2018-05-08,-1.8033000000000001
2018-05-09,-0.9742
2018-05-14,3.1604
2018-05-16,-5.4688
2018-05-22,4.455
2018-05-23,0.2479
2018-05-29,-10.4868
2018-06-12,-38.2417
2018-06-14,-0.2159
2018-06-18,1.5455999999999999
2018-06-20,-2.0244
2018-06-28,-41.1216
2018-07-05,0.0
2018-07-10,-0.7916
2018-07-16,-7.4468
2018-07-17,-0.8046
2018-07-18,4.1715
