ticker,EBML US Equity
2015-03-18,2.521
2015-03-19,3.2275
2015-03-20,4.8139
2015-03-23,5.303
2015-03-24,3.5971
2015-03-25,4.8611
2015-03-26,0.0828
2015-03-27,1.2407
2015-03-30,1.3072
2015-03-31,3.2258
2015-04-01,1.25
2015-04-02,3.0864
2015-04-06,0.0
2015-04-07,-13.1737
2015-04-08,8.9655
2015-04-09,4.4304
2015-04-10,1.8182
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,-22.619
2015-04-16,-27.6923
2015-04-17,11.7021
2015-04-20,2.8571
2015-04-21,-7.4074
2015-04-22,-10.0
2015-04-23,0.0
2015-04-24,-16.6667
2015-04-30,17.3333
2015-05-07,-9.0909
2015-05-08,12.5
2015-05-11,-11.1111
2015-05-15,10.0
2015-05-18,-31.25
2015-05-19,32.2314
2015-05-27,-25.0
2015-05-28,0.0
2015-05-29,16.6667
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,-14.2857
2015-06-04,15.0
2015-06-05,46.3768
2015-06-08,-12.8713
2015-06-09,0.0
2015-06-10,-4.5455
2015-06-11,4.7619
2015-06-12,-2.2727
2015-06-15,19.7674
2015-06-16,-21.3592
2015-06-17,2.4691
2015-06-18,-3.6145
2015-06-19,61.25
2015-06-22,-6.9767
2015-06-23,-9.1667
2015-06-24,1.8349
2015-06-25,-24.3243
2015-06-26,-1.1905000000000001
2015-06-29,26.506
2015-06-30,-16.1905
2015-07-01,-2.2727
2015-07-02,0.9448
2015-07-06,-11.3031
2015-07-07,3.8961
2015-07-08,24.5313
2015-07-09,-20.7026
2015-07-10,-2.5316
2015-07-13,-3.8961
2015-07-14,-8.1081
2015-07-15,-1.4706000000000001
2015-07-16,-4.4776
2015-07-17,-4.6875
2015-07-20,4.918
2015-07-21,19.8242
2015-07-22,-10.0244
2015-07-23,-7.2464
2015-07-24,10.9375
2015-07-27,-7.0423
2015-07-28,11.6477
2015-07-29,-18.5751
2015-07-30,-16.6667
2015-07-31,-10.0
2015-08-03,-11.1111
2015-08-04,25.0
2015-08-05,0.0
2015-08-06,-20.0
2015-08-07,0.7813
2015-08-10,11.6279
2015-08-11,-33.0556
2015-08-12,33.195
2015-08-13,14.6417
2015-08-14,-6.5217
2015-08-17,-2.6163
2015-08-18,-6.8657
2015-08-19,10.2564
2015-08-26,-6.9767
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-08,0.0
2015-09-24,-12.5
2015-09-29,0.0
2015-10-22,-13.9286
2015-10-30,-0.4149
2015-11-03,-16.6667
2015-11-04,20.0
2015-11-05,11.6667
2015-11-06,-10.4478
2015-11-09,0.0
2015-11-10,-3.3333
2015-11-11,-6.8966
2015-11-12,11.1111
2015-11-13,0.0
2015-11-16,-6.6667
2015-11-18,20.0893
2015-11-19,4.0892
2015-11-20,20.0
2015-11-23,19.0476
2015-11-24,10.0
2015-11-25,3.2955
2015-11-27,0.33
2015-11-30,-12.2807
2015-12-01,6.0
2015-12-02,0.0
2015-12-03,9.434
2015-12-04,11.2069
2015-12-07,-6.9767
2015-12-08,5.0
2015-12-09,-3.1746
2015-12-10,-9.0164
2015-12-11,0.9009
2015-12-15,16.0714
2015-12-16,0.0
2015-12-17,-9.2308
2015-12-18,-13.5593
2015-12-21,-11.7647
2015-12-23,-11.1111
2015-12-24,0.7813
2015-12-29,-0.7752
2015-12-30,-2.5
2015-12-31,28.2051
2016-01-04,28.0
2016-01-07,0.0
2016-01-12,-14.0625
2016-01-13,-9.0909
2016-01-14,-32.0
2016-01-15,-11.5809
2016-01-19,14.3451
2016-01-20,-1.0909
2016-01-22,-8.8235
2016-01-25,-19.3548
2016-01-26,0.0
2016-01-27,0.0
2016-01-29,0.0
2016-02-09,-55.25
2016-02-12,0.0
2016-02-17,11.7318
2016-02-18,-44.0
2016-02-19,154.4643
2016-02-23,-55.0877
2016-02-24,0.0
2016-02-25,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-04,50.0
2016-03-11,-1.0417
2016-03-17,-7.3684
2016-03-18,4.5455
2016-03-21,0.0
2016-03-23,-4.3478
2016-03-24,7.9545
2016-03-28,0.0
2016-04-07,-15.7895
2016-04-12,-20.0
2016-04-19,0.0
2016-05-13,28.9063
2016-05-16,18.1818
2016-05-17,17.9487
2016-05-18,30.8696
2016-05-19,16.9435
2016-05-20,13.6364
2016-06-29,-20.0
2016-08-08,25.0
2016-08-10,300.0
2016-08-11,-20.0
2016-08-22,0.0
2016-08-25,25.0
2016-08-26,-70.0
2016-08-30,0.0
2016-09-29,16.6667
2016-10-14,-14.2857
2016-10-24,16.6667
2016-10-25,128.5714
2016-12-09,-67.9688
2016-12-12,446.3415
2016-12-19,-51.6071
2016-12-20,62.3616
2017-01-19,-18.1818
2017-01-20,-38.8889
2017-01-23,-8.8636
2017-01-24,-0.2494
2017-01-25,-24.0
2017-01-26,-23.6842
2017-01-27,-3.4483
2017-01-30,7.1429
2017-01-31,-3.3333
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,2.3707
2017-02-06,-9.0526
2017-02-07,2.5463
2017-02-08,1.1287
2017-02-09,0.0
2017-02-10,-1.3393
2017-02-13,-5.8824
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,-5.7692
2017-02-21,2.0408
2017-02-22,-0.5
2017-02-23,0.5025
2017-02-24,0.0
2017-02-27,-2.0
2017-02-28,1.5306
2017-03-01,0.5025
2017-03-02,-2.0
2017-03-03,2.0408
2017-03-07,-3.25
2017-03-15,-27.6486
2017-03-16,14.2857
2017-03-17,25.0
2017-03-20,0.0
2017-03-21,-20.0
2017-03-22,10.0
2017-03-30,-9.0909
2017-04-17,10.0
2017-04-27,36.3636
2017-05-04,-33.3333
2017-05-05,50.0
2017-05-22,-7.7083
2017-05-23,-27.7652
2017-06-01,50.0
2017-06-02,-7.7083
2017-07-06,-27.7652
2017-08-17,-24.0
2017-09-07,-34.2105
2017-09-08,-20.0
2017-09-18,-8.75
2017-09-26,-4.1096
2017-10-06,-6.0429
2017-10-09,-8.773
2017-10-10,6.6667
2017-10-20,20.1562
2017-10-24,5.3316
2017-10-25,0.0
2017-10-31,9.1852
2017-11-03,21.2121
2017-11-08,-23.5075
2017-11-09,34.1463
2017-11-20,-18.1818
2017-11-24,-4.4444
2017-11-28,-2.3256
2017-11-29,7.7381
2017-12-18,10.4972
2017-12-20,-10.0
2017-12-21,11.1111
2017-12-22,-12.0
2017-12-29,-2.2727
2018-01-03,16.2791
2018-01-04,0.0
2018-01-05,-20.0
2018-01-09,12.5
2018-01-11,11.1111
2018-01-17,-20.0
2018-01-22,24.75
2018-02-02,0.2004
2018-03-01,-36.0
2018-03-05,17.1875
2018-03-13,-14.6667
2018-03-27,-18.75
2018-03-28,-1.9231
2018-04-10,-41.1765
2018-04-11,-33.3333
2018-04-19,150.0
2018-04-30,-20.0
2018-05-07,-45.0
2018-05-22,72.7273
2018-06-01,0.0
2018-06-07,47.3684
2018-07-06,21.4286
2018-07-13,17.647100000000002
2018-07-16,-6.25
2018-07-23,12.0
2018-07-24,19.0476
2018-07-25,0.0
2018-07-26,75.0
2018-07-27,13.6
2018-07-30,0.6036
2018-07-31,-11.0
2018-08-03,-10.5618
2018-08-10,25.6281
2018-08-13,37.5
2018-08-14,23.6364
2018-08-16,10.2941
2018-08-20,-0.2667
2018-08-21,-6.4171
2018-08-22,0.0
2018-08-23,11.4286
2018-08-24,2.5641
2018-08-27,-4.25
2018-08-28,30.5483
2018-08-29,-14.0
2018-09-04,16.2791
2018-09-06,-8.0
2018-09-07,-1.9565000000000001
2018-09-10,-0.2217
2018-09-13,0.5556
2018-09-20,10.4972
2018-10-08,-9.5
2018-10-29,10.4972
2018-11-01,0.0
2018-11-05,-9.0
2018-11-13,9.8901
2018-11-14,-20.0
2018-12-21,-12.25
2019-01-07,-28.49
2019-01-11,-3.9840999999999998
2019-01-14,-8.7137
2019-01-31,-9.0909
2019-02-15,25.0
2019-02-25,-39.6
2019-03-01,-33.7748
2019-04-18,-50.0
2019-04-29,-38.0
2019-05-03,61.2903
2019-06-21,0.0
2019-07-11,0.0
2019-07-22,100.0
2019-07-23,0.0
2019-07-26,29.0
2019-07-29,-21.7054
2019-07-30,-0.9901
2019-08-01,70.0
2019-08-02,7.5882
2019-08-07,-17.988
2019-08-26,-26.6667
2019-09-19,40.0
2019-10-07,3.8961
2019-11-07,204.375
2019-11-26,-69.1992
2019-11-27,153.3333
2019-11-29,51.5526
2019-12-04,4.1848
2019-12-05,-4.0
2019-12-09,38.8889
2019-12-10,-13.875
2019-12-13,0.0
2019-12-16,0.0
2019-12-19,770.8273
2019-12-20,-65.0417
2019-12-23,4.8868
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,-52.2727
2020-01-02,79.0476
2020-01-03,-3.1915
2020-01-06,-45.0549
2020-01-07,-50.0
2020-01-08,-40.0
2020-01-09,19.0
2020-01-10,-15.9664
2020-01-13,0.0
2020-01-14,-40.0
2020-01-16,-11.1111
2020-01-17,43.75
2020-01-28,-28.4783
2020-02-04,-10.0304
2020-02-06,-2.027
2020-02-10,6.8966
2020-02-19,-9.6774
2020-02-27,-14.2857
2020-03-03,33.3333
2020-03-16,0.0
2020-03-17,-31.25
2020-03-19,-9.0909
2020-04-01,0.0
2020-04-20,0.0
2020-04-22,0.0
2020-05-20,-35.0
2020-05-21,-81.5385
2020-05-22,900.0
2020-05-26,358.3333
2020-05-27,-13.4545
2020-05-28,26.9853
2020-05-29,-0.7362
2020-06-01,-45.8333
2020-06-02,53.8462
2020-06-03,-20.0
2020-06-04,21.25
2020-06-05,-15.6701
2020-06-08,-8.5575
2020-06-09,-33.1551
2020-06-10,92.0
2020-06-11,-22.1354
2020-06-12,12.3746
2020-06-15,-6.6667
2020-06-16,-0.2551
2020-06-17,1.023
2020-06-18,-13.0127
2020-06-19,-17.0547
2020-06-22,8.7719
2020-06-23,0.0
2020-06-24,-7.7419
2020-06-25,13.461500000000001
2020-06-26,-16.7951
2020-06-29,-7.4074
2020-06-30,-14.0
2020-07-01,0.7674
2020-07-02,-7.6852
2020-07-06,-20.0
2020-07-07,-28.125
2020-07-08,-4.3478
2020-07-09,2.8636
2020-07-10,4.2863
2020-07-13,24.7034
2020-07-14,-11.6548
2020-07-15,12.538499999999999
2020-07-16,-4.3062000000000005
2020-07-17,4.0
2020-07-20,-7.2802
2020-07-22,-14.8148
2020-07-23,62.6087
2020-07-24,-41.1765
2020-07-27,63.6364
2020-07-28,-33.3333
2020-07-29,19.4167
2020-07-30,-6.1061
2020-07-31,0.0
