ticker,MSON US Equity
2000-05-25,-5.4688
2000-05-26,-0.8264
2000-05-30,3.3333
2000-05-31,9.6774
2000-06-01,2.9412000000000003
2000-06-02,2.1429
2000-06-05,-4.1958
2000-06-06,-6.5693
2000-06-07,3.125
2000-06-08,0.0
2000-06-09,3.0303
2000-06-12,4.4118
2000-06-13,-1.4085
2000-06-14,-1.0714
2000-06-15,1.083
2000-06-16,-2.8571
2000-06-19,-6.6176
2000-06-20,0.7874
2000-06-21,-6.25
2000-06-22,-3.3333
2000-06-23,3.4483
2000-06-26,0.8333
2000-06-27,-5.7851
2000-06-28,3.5088
2000-06-29,-2.5423999999999998
2000-06-30,10.4348
2000-07-03,0.7874
2000-07-05,-6.25
2000-07-06,1.6667
2000-07-07,1.6393
2000-07-10,-5.6452
2000-07-11,0.8547
2000-07-12,6.7797
2000-07-13,-4.7619
2000-07-14,-1.6667
2000-07-17,0.0
2000-07-18,-2.1186
2000-07-19,-1.2987
2000-07-20,1.7544
2000-07-21,-1.7241
2000-07-24,2.6316
2000-07-25,4.2735
2000-07-26,-8.1967
2000-07-27,-1.7856999999999998
2000-07-28,-7.2727
2000-07-31,25.4902
2000-08-01,3.125
2000-08-02,-3.0303
2000-08-03,-7.8125
2000-08-04,-0.8475
2000-08-07,2.5641
2000-08-08,0.0
2000-08-09,-2.5
2000-08-10,8.547
2000-08-11,-6.2992
2000-08-14,0.0
2000-08-15,-0.8403
2000-08-16,-4.2373
2000-08-17,-0.885
2000-08-18,-1.7856999999999998
2000-08-21,-0.9091
2000-08-22,2.7523
2000-08-23,8.0357
2000-08-24,-6.1983
2000-08-25,9.2511
2000-08-28,1.6129
2000-08-29,0.0
2000-08-30,-4.7619
2000-08-31,5.0
2000-09-01,-3.1746
2000-09-05,4.918
2000-09-06,-0.7813
2000-09-07,6.2992
2000-09-08,3.7037
2000-09-11,-2.1429
2000-09-12,-0.7299
2000-09-13,-1.4706000000000001
2000-09-14,4.4776
2000-09-15,0.0
2000-09-18,7.1429
2000-09-19,6.6667
2000-09-20,-0.625
2000-09-21,-8.1761
2000-09-22,4.1096
2000-09-25,-1.9737
2000-09-26,-8.0537
2000-09-27,-9.4891
2000-09-28,11.2903
2000-09-29,4.3478
2000-10-02,-4.8611
2000-10-03,6.5693
2000-10-04,-1.3699
2000-10-05,-3.8194
2000-10-06,-3.2491
2000-10-09,0.7463
2000-10-10,-4.0741
2000-10-11,-4.2471
2000-10-12,-2.4194
2000-10-13,-2.4793
2000-10-16,8.4746
2000-10-17,-1.5625
2000-10-18,9.5238
2000-10-19,1.4493
2000-10-20,0.0
2000-10-23,-2.8571
2000-10-24,2.9412000000000003
2000-10-25,-9.2857
2000-10-26,-2.3622
2000-10-27,3.2258
2000-10-30,-11.3281
2000-10-31,2.2026
2000-11-01,8.6207
2000-11-02,3.1746
2000-11-03,-3.0769
2000-11-06,-3.1746
2000-11-07,3.2787
2000-11-08,1.5873
2000-11-09,3.125
2000-11-10,0.0
2000-11-13,-8.3333
2000-11-14,-0.8264
2000-11-15,3.3333
2000-11-16,-3.2258
2000-11-17,0.0
2000-11-20,1.6667
2000-11-21,4.918
2000-11-22,-9.375
2000-11-24,-3.4483
2000-11-27,6.25
2000-11-28,0.8403
2000-11-29,-9.1667
2000-11-30,1.8349
2000-12-01,-5.4054
2000-12-04,-12.381
2000-12-05,0.0
2000-12-06,4.3478
2000-12-07,-23.4375
2000-12-08,16.3265
2000-12-11,13.7427
2000-12-12,2.8278
2000-12-13,4.0
2000-12-14,8.6538
2000-12-15,3.5398
2000-12-18,-8.9744
2000-12-19,6.1033
2000-12-20,-4.4248
2000-12-21,0.0
2000-12-22,1.8519
2000-12-26,1.8182
2000-12-27,7.1429
2000-12-28,-0.8333
2000-12-29,10.9244
2001-01-02,-4.5455
2001-01-03,4.7619
2001-01-04,-3.0303
2001-01-05,2.3438
2001-01-08,-5.3435
2001-01-09,-3.2258
2001-01-10,-0.8333
2001-01-11,0.8403
2001-01-12,-1.6667
2001-01-16,0.8475
2001-01-17,-5.8824
2001-01-18,7.1429
2001-01-19,-0.8333
2001-01-22,12.605
2001-01-23,-1.4925
2001-01-24,-0.7576
2001-01-25,3.0534
2001-01-26,-0.7407
2001-01-29,2.9851
2001-01-30,-1.8115999999999999
2001-01-31,0.369
2001-02-01,1.8382
2001-02-02,-4.6931
2001-02-05,-9.0909
2001-02-06,5.0
2001-02-07,0.7937
2001-02-08,5.5118
2001-02-09,0.7463
2001-02-12,-1.1111
2001-02-13,5.618
2001-02-14,1.4184
2001-02-15,0.6993
2001-02-16,-2.0833
2001-02-20,-2.6596
2001-02-21,-3.8251
2001-02-22,-0.3788
2001-02-23,-2.6616
2001-02-26,1.5625
2001-02-27,0.0
2001-02-28,0.7692
2001-03-01,0.7634
2001-03-02,0.0
2001-03-05,-0.7576
2001-03-06,0.7634
2001-03-07,-1.5152
2001-03-08,-0.7692
2001-03-09,-6.9767
2001-03-12,-7.5
2001-03-13,1.8018
2001-03-14,-1.7699
2001-03-15,0.9009
2001-03-16,0.0
2001-03-19,2.6786
2001-03-20,-0.8696
2001-03-21,5.2632
2001-03-22,2.5
2001-03-23,-5.6911000000000005
2001-03-26,5.1724
2001-03-27,-3.2787
2001-03-28,-4.2373
2001-03-29,-1.7699
2001-03-30,1.8018
2001-04-02,-0.885
2001-04-03,-3.5714
2001-04-04,-5.5556
2001-04-05,7.8431
2001-04-06,9.0909
2001-04-09,-5.4667
2001-04-10,-2.6798
2001-04-11,0.4348
2001-04-12,-6.6378
2001-04-16,-12.983
2001-04-17,-3.1972
2001-04-18,1.8349
2001-04-19,0.0
2001-04-20,-1.2612999999999999
2001-04-23,4.1971
2001-04-24,1.4011
2001-04-25,6.2176
2001-04-26,-1.626
2001-04-27,-5.2893
2001-04-30,-2.4433
2001-05-01,-0.1789
2001-05-02,8.9606
2001-05-03,-1.3158
2001-05-04,1.5
2001-05-07,0.821
2001-05-08,-0.3257
2001-05-09,2.6144
2001-05-10,-2.0701
2001-05-11,-3.7398
2001-05-14,-1.1824
2001-05-15,-0.8547
2001-05-16,1.7241
2001-05-17,1.6949
2001-05-18,0.0
2001-05-21,-1.0
2001-05-22,-1.5152
2001-05-23,2.3932
2001-05-24,-0.5008
2001-05-25,4.698
2001-05-29,0.1603
2001-05-30,0.8
2001-05-31,2.8571
2001-06-01,-1.2346
2001-06-04,-0.1563
2001-06-05,0.1565
2001-06-06,1.5625
2001-06-07,0.0
2001-06-08,4.6154
2001-06-11,0.0
2001-06-12,0.0
2001-06-13,-0.7353
2001-06-14,0.0
2001-06-15,-2.3704
2001-06-18,-5.9181
2001-06-19,4.8387
2001-06-20,-3.0769
2001-06-21,-1.746
2001-06-22,-0.6462
2001-06-25,0.813
2001-06-26,0.0
2001-06-27,0.0
2001-06-28,5.0
2001-06-29,12.1352
2001-07-02,-6.1644
2001-07-03,3.6496
2001-07-05,-1.9718
2001-07-06,-0.5747
2001-07-09,-0.289
2001-07-10,-0.7246
2001-07-11,-0.8759
2001-07-12,0.8837
2001-07-13,2.1898
2001-07-17,5.1429
2001-07-18,-2.1739
2001-07-19,0.4167
2001-07-20,0.2766
2001-07-23,-0.5517
2001-07-24,-0.5548
2001-07-25,0.4184
2001-07-26,5.1389
2001-07-27,-0.7926
2001-07-30,-1.5979
2001-07-31,0.1353
2001-08-01,-1.7568000000000001
2001-08-02,-0.2751
2001-08-03,0.6897
2001-08-06,-2.7397
2001-08-07,-4.507
2001-08-08,2.6549
2001-08-09,-6.6091999999999995
2001-08-10,-2.3077
2001-08-13,2.3622
2001-08-14,4.9231
2001-08-15,-1.0264
2001-08-16,-0.5926
2001-08-17,-1.6393
2001-08-20,0.7576
2001-08-21,-2.2556
2001-08-22,-3.2308
2001-08-23,5.7234
2001-08-24,2.2556
2001-08-27,-0.7353
2001-08-28,0.5926
2001-08-29,-4.271
2001-08-30,-3.0769
2001-08-31,4.7619
2001-09-04,-3.3333
2001-09-05,-3.1348
2001-09-06,-1.2945
2001-09-07,-1.6393
2001-09-10,1.6667
2001-09-17,-1.8033000000000001
2001-09-18,2.5042
2001-09-19,-4.5603
2001-09-21,0.6826
2001-09-24,0.8475
2001-09-25,7.563
2001-09-26,-10.7813
2001-09-27,0.7005
2001-09-28,4.5217
2001-10-01,-1.8303
2001-10-02,0.678
2001-10-03,1.6835
2001-10-04,-3.3113
2001-10-05,2.7397
2001-10-08,-0.3333
2001-10-09,-1.505
2001-10-10,1.8676
2001-10-11,2.5
2001-10-12,1.626
2001-10-15,0.32
2001-10-16,-2.0734
2001-10-17,-1.1401
2001-10-18,1.1532
2001-10-19,-0.6515
2001-10-22,0.6557
2001-10-23,12.3779
2001-10-24,-4.3478
2001-10-25,-0.303
2001-10-26,5.4711
2001-10-29,5.1873
2001-10-30,0.0
2001-10-31,0.274
2001-11-01,1.9125999999999999
2001-11-02,-4.1555
2001-11-05,9.7902
2001-11-06,3.1847
2001-11-07,-1.2346
2001-11-08,-4.5
2001-11-09,4.4503
2001-11-12,0.1253
2001-11-13,-0.1252
2001-11-14,5.8897
2001-11-15,0.5917
2001-11-16,2.5882
2001-11-19,-0.5734
2001-11-20,0.0
2001-11-21,-0.4614
2001-11-23,-0.3476
2001-11-26,4.6512
2001-11-27,0.5556
2001-11-28,-2.0994
2001-11-29,1.5800999999999998
2001-11-30,-0.1111
2001-12-03,-3.782
2001-12-04,2.8902
2001-12-05,2.1348
2001-12-06,0.0
2001-12-07,4.5105
2001-12-10,3.6842
2001-12-11,1.3197999999999999
2001-12-12,-2.3045999999999998
2001-12-13,-3.5897
2001-12-14,0.0
2001-12-17,-4.8936
2001-12-18,-8.8367
2001-12-19,4.2945
2001-12-20,-0.5882
2001-12-21,0.5917
2001-12-24,1.5293999999999999
2001-12-26,1.2746
2001-12-27,0.6865
2001-12-28,1.4773
2001-12-31,6.383
2002-01-02,-1.1579
2002-01-03,-5.3248
2002-01-04,11.2486
2002-01-07,0.0
2002-01-08,-1.8199999999999998
2002-01-09,1.3388
2002-01-10,-1.0163
2002-01-11,-0.5133
2002-01-14,-2.9928
2002-01-15,1.4894
2002-01-16,-3.5639
2002-01-17,-0.7609
2002-01-18,1.3143
2002-01-22,-7.2432
2002-01-23,2.5641
2002-01-24,-1.5909
2002-01-25,-8.776
2002-01-28,-0.1266
2002-01-29,-1.2674
2002-01-30,-3.7227
2002-01-31,-2.6667
2002-02-01,-2.8767
2002-02-04,-1.2694
2002-02-05,4.1429
2002-02-06,-7.4143
2002-02-07,-3.6743
2002-02-08,2.8993
2002-02-12,-0.5979
2002-02-13,1.8045
2002-02-14,-5.4653
2002-02-15,-1.5625
2002-02-19,0.7937
2002-02-20,5.5118
2002-02-21,0.597
2002-02-22,0.8902
2002-02-26,0.7353
2002-02-27,-0.7299
2002-02-28,2.0588
2002-03-01,1.0086
2002-03-04,-2.2824999999999998
2002-03-05,2.0438
2002-03-06,1.5737
2002-03-07,0.4225
2002-03-08,5.1893
2002-03-11,-0.6667
2002-03-12,2.6846
2002-03-13,-5.8824
2002-03-14,-0.2778
2002-03-15,-1.2535
2002-03-18,1.5514999999999999
2002-03-19,-1.5278
2002-03-20,-0.4231
2002-03-21,1.1331
2002-03-22,0.8403
2002-03-25,0.0
2002-03-26,0.0
2002-03-27,1.3889
2002-03-28,-0.137
2002-04-01,-0.5487
2002-04-02,0.0
2002-04-03,-2.2069
2002-04-04,2.1157
2002-04-05,-0.5525
2002-04-08,-3.4722
2002-04-09,3.8849
2002-04-10,-0.9695
2002-04-11,-0.7465
2002-04-12,0.0476
2002-04-15,1.1268
2002-04-16,18.663
2002-04-17,-1.6432
2002-04-18,5.2543
2002-04-19,-0.7972
2002-04-22,0.0
2002-04-23,-0.5714
2002-04-24,0.5747
2002-04-25,-0.6857
2002-04-26,-2.3015
2002-04-29,-1.0601
2002-04-30,1.1905000000000001
2002-05-01,2.9412000000000003
2002-05-02,-2.8571
2002-05-03,-0.5882
2002-05-06,-4.2604
2002-05-07,-0.2472
2002-05-08,0.3717
2002-05-09,0.0
2002-05-10,-1.8519
2002-05-13,0.6289
2002-05-14,-4.0
2002-05-15,0.7813
2002-05-16,-3.1008
2002-05-17,-0.1333
2002-05-20,-1.0681
2002-05-21,-2.834
2002-05-22,-13.8889
2002-05-23,8.0645
2002-05-24,-0.8955
2002-05-28,-0.6024
2002-05-29,0.0
2002-05-31,4.5455
2002-06-03,0.0
2002-06-04,-3.1884
2002-06-05,5.9879999999999995
2002-06-06,-2.5423999999999998
2002-06-10,-3.6231999999999998
2002-06-11,-1.5038
2002-06-12,0.0
2002-06-13,-4.5802
2002-06-14,1.44
2002-06-17,-0.1577
2002-06-18,-1.4218
2002-06-19,4.1667
2002-06-20,-3.0769
2002-06-21,-0.7937
2002-06-24,-3.36
2002-06-25,-0.8278
2002-06-26,0.1669
2002-06-27,1.5
2002-06-28,3.2841
2002-07-01,-3.3386
2002-07-02,-1.4967
2002-07-03,-7.8143
2002-07-05,6.8647
2002-07-08,-2.2034
2002-07-09,7.279
2002-07-10,-3.0695
2002-07-11,-1.6667
2002-07-12,2.5254
2002-07-15,-4.1164
2002-07-16,5.1724
2002-07-17,2.459
2002-07-18,-3.84
2002-07-19,2.1631
2002-07-22,-0.8143
2002-07-23,-1.642
2002-07-24,2.6711
2002-07-25,-2.439
2002-07-26,-3.3333
2002-07-29,3.1034
2002-07-30,-1.3378
2002-07-31,0.0
2002-08-01,-2.0339
2002-08-02,-2.9412000000000003
2002-08-05,1.6042999999999998
2002-08-06,0.8772
2002-08-07,-2.4522
2002-08-08,-0.6953
2002-08-09,1.9748999999999999
2002-08-12,1.9365999999999999
2002-08-13,-1.5544
2002-08-14,0.5263
2002-08-15,-0.1745
2002-08-16,2.7972
2002-08-19,1.1905000000000001
2002-08-20,0.1681
2002-08-21,2.349
2002-08-22,1.4754
2002-08-23,0.8078
2002-08-26,-5.4647
2002-08-28,-1.6952
2002-08-29,0.0172
2002-08-30,0.5172
2002-09-03,-1.5436999999999999
2002-09-04,-0.5226
2002-09-05,-2.8021000000000003
2002-09-06,6.2883
2002-09-09,-0.8306
2002-09-10,0.3419
2002-09-11,-0.3407
2002-09-12,-3.2479
2002-09-13,2.4735
2002-09-16,3.2759
2002-09-18,-3.172
2002-09-19,0.0
2002-09-20,-0.8621
2002-09-23,2.6087
2002-09-24,-5.9322
2002-09-25,-9.009
2002-09-26,4.3564
2002-09-27,1.518
2002-09-30,-4.6916
2002-10-01,-3.9027
2002-10-02,-10.0
2002-10-03,7.483
2002-10-04,1.2658
2002-10-07,-1.0417
2002-10-08,-3.1579
2002-10-09,2.1739
2002-10-10,-5.5532
2002-10-11,1.1489
2002-10-14,-8.0178
2002-10-15,-5.569
2002-10-16,-6.4103
2002-10-17,5.4795
2002-10-18,2.3377
2002-10-21,-1.0152
2002-10-22,-0.2821
2002-10-23,-2.8028
2002-10-24,-0.7937
2002-10-25,18.6667
2002-10-28,5.1685
2002-10-29,-1.7308
2002-10-30,-2.3918
2002-10-31,-0.4233
2002-11-01,-0.2461
2002-11-04,0.8971
2002-11-05,10.913499999999999
2002-11-06,0.2004
2002-11-07,0.0
2002-11-08,-0.9
2002-11-11,8.9808
2002-11-12,-5.5556
2002-11-13,-0.1961
2002-11-14,-4.5187
2002-11-15,1.6461000000000001
2002-11-18,1.0121
2002-11-19,-4.008
2002-11-20,1.0438
2002-11-21,-2.9132
2002-11-22,-2.9581
2002-11-25,-6.25
2002-11-26,-3.1579
2002-11-27,2.1739
2002-11-29,4.0426
2002-12-02,4.2945
2002-12-03,-0.4357
2002-12-04,-1.5316999999999998
2002-12-05,5.3333
2002-12-06,-12.6582
2002-12-09,-6.5217
2002-12-10,3.1008
2002-12-11,-2.005
2002-12-12,-1.3043
2002-12-13,-1.0106
2002-12-16,-7.0681
2002-12-17,9.5775
2002-12-18,2.3136
2002-12-19,-7.2864
2002-12-20,0.271
2002-12-23,5.4054
2002-12-24,2.5641
2002-12-26,-5.0
2002-12-27,-0.2895
2002-12-30,0.0264
2002-12-31,1.5831
2003-01-02,-4.6753
2003-01-03,2.7248
2003-01-06,-5.5703
2003-01-07,-1.6854
2003-01-08,-3.7429
2003-01-09,0.0297
2003-01-10,5.0148
2003-01-13,-3.3625
2003-01-14,6.4327
2003-01-15,-4.1209
2003-01-16,-5.4441
2003-01-17,0.0
2003-01-21,-1.2121
2003-01-22,5.8282
2003-01-23,-7.5362
2003-01-24,-1.9122
2003-01-27,2.3011
2003-01-28,4.6548
2003-01-29,1.1642000000000001
2003-01-30,-0.5901
2003-01-31,-10.3592
2003-02-03,3.6424
2003-02-04,8.6262
2003-02-05,0.8824
2003-02-06,-3.2362
2003-02-07,1.2353
2003-02-10,-1.8155000000000001
2003-02-11,-2.3947
2003-02-12,-2.4845
2003-02-13,-1.9108
2003-02-14,7.4675
2003-02-18,-0.6344
2003-02-19,-11.5233
2003-02-20,-0.3093
2003-02-21,0.9997
2003-02-24,0.3413
2003-02-25,0.0
2003-02-26,0.3061
2003-02-27,-1.6955
2003-02-28,-1.6902
2003-03-03,-2.807
2003-03-04,4.6931
2003-03-05,5.5172
2003-03-06,4.9346
2003-03-07,1.2146
2003-03-10,-3.0769
2003-03-11,-1.2698
2003-03-12,0.9646
2003-03-13,-8.598700000000001
2003-03-14,-1.3937
2003-03-17,-2.8269
2003-03-18,-4.3636
2003-03-19,-3.0418
2003-03-20,-6.6667
2003-03-21,6.3025
2003-03-24,8.3004
2003-03-25,-6.2044
2003-03-26,-2.3346
2003-03-27,-0.3984
2003-03-28,-0.4
2003-03-31,4.4177
2003-04-01,-9.6154
2003-04-02,40.383
2003-04-03,-6.6384
2003-04-04,0.0
2003-04-07,-4.8701
2003-04-08,0.3413
2003-04-09,-5.102
2003-04-10,0.3584
2003-04-11,-1.4285999999999999
2003-04-14,-1.087
2003-04-15,19.0476
2003-04-16,-0.6154
2003-04-17,-2.7864
2003-04-21,1.2739
2003-04-22,-5.9748
2003-04-23,-3.01
2003-04-24,4.4828
2003-04-25,2.6403
2003-04-28,12.5402
2003-04-29,-3.1429
2003-04-30,-3.8348
2003-05-01,8.8957
2003-05-02,-8.169
2003-05-05,-3.9877000000000002
2003-05-06,-0.3195
2003-05-07,0.0
2003-05-08,-1.9231
2003-05-09,1.9607999999999999
2003-05-12,-1.4423
2003-05-13,-2.439
2003-05-14,2.6667
2003-05-15,23.0519
2003-05-16,-1.0554
2003-05-19,0.0
2003-05-20,9.3333
2003-05-21,0.0
2003-05-22,0.9756
2003-05-23,-3.6231999999999998
2003-05-27,1.5038
2003-05-28,-6.1728
2003-05-29,1.0526
2003-05-30,5.4688
2003-06-02,-5.1852
2003-06-03,0.0
2003-06-04,1.0156
2003-06-05,-2.5522
2003-06-06,-3.7302
2003-06-09,6.6227
2003-06-10,-6.4691
2003-06-11,-2.1769
2003-06-12,-4.2254
2003-06-13,-2.6471
2003-06-16,8.7311
2003-06-17,1.4171
2003-06-18,-1.9178
2003-06-19,-3.6313
2003-06-20,-5.7971
2003-06-23,-0.6154
2003-06-24,0.0
2003-06-25,2.7864
2003-06-26,1.2048
2003-06-27,0.5952
2003-06-30,-2.071
2003-07-01,-0.9063
2003-07-02,0.0
2003-07-03,2.7439
2003-07-07,9.792300000000001
2003-07-08,0.5405
2003-07-09,1.3441
2003-07-10,-4.3501
2003-07-11,1.4975
2003-07-14,1.0929
2003-07-15,0.2703
2003-07-16,-1.3477000000000001
2003-07-17,0.7923
2003-07-18,-3.2258
2003-07-21,-1.9607999999999999
2003-07-22,1.1143
2003-07-23,-1.3846
2003-07-24,0.2865
2003-07-25,6.2857
2003-07-28,-2.957
2003-07-29,4.4321
2003-07-30,3.4483
2003-07-31,0.5128
2003-08-01,-4.5918
2003-08-04,-1.3369
2003-08-05,-0.542
2003-08-06,2.1798
2003-08-07,4.5333
2003-08-08,-1.7856999999999998
2003-08-11,-2.0779
2003-08-12,-4.5093
2003-08-13,3.0556
2003-08-14,2.1563
2003-08-15,1.0554
2003-08-18,-4.1775
2003-08-19,2.1526
2003-08-20,1.3604
2003-08-21,0.5263
2003-08-22,2.8796
2003-08-25,3.8167999999999997
2003-08-26,10.2941
2003-08-27,1.1111
2003-08-28,-4.1758
2003-08-29,-1.3761
2003-09-02,-2.7907
2003-09-03,3.11
2003-09-04,-1.2529
2003-09-05,-0.141
2003-09-08,3.2941
2003-09-09,-0.9112
2003-09-10,-2.069
2003-09-11,-1.4085
2003-09-12,4.2857
2003-09-15,-0.9132
2003-09-16,8.2949
2003-09-17,-1.4894
2003-09-18,15.5508
2003-09-19,-3.0093
2003-09-22,-1.7151999999999998
2003-09-23,0.0
2003-09-24,-3.9215999999999998
2003-09-25,0.0
2003-09-26,-0.4082
2003-09-29,-0.6352
2003-09-30,1.258
2003-10-01,0.2037
2003-10-02,-3.4553
2003-10-03,4.8421
2003-10-06,-0.6024
2003-10-07,-0.8081
2003-10-08,3.8697
2003-10-09,-3.9215999999999998
2003-10-10,-1.2245
2003-10-13,-3.719
2003-10-14,4.0773
2003-10-15,-0.8247
2003-10-16,-2.3077
2003-10-17,0.0213
2003-10-20,1.2766
2003-10-21,-0.2101
2003-10-22,0.4421
2003-10-23,4.3806
2003-10-24,-3.012
2003-10-27,0.4141
2003-10-28,-1.4433
2003-10-29,-1.6736
2003-10-30,-0.4255
2003-10-31,-0.2137
2003-11-03,-2.334
2003-11-04,-1.3374
2003-11-05,-1.1111
2003-11-06,-3.3708
2003-11-07,2.3256
2003-11-10,-2.2727
2003-11-11,-3.2558
2003-11-12,1.4423
2003-11-13,-0.4739
2003-11-14,2.3810000000000002
2003-11-17,-2.5349
2003-11-18,-0.0239
2003-11-19,0.0
2003-11-20,0.0
2003-11-21,-2.148
2003-11-24,4.3902
2003-11-25,-4.2056000000000004
2003-11-26,0.2439
2003-11-28,-0.9489
2003-12-01,-1.744
2003-12-02,5.0
2003-12-03,0.4762
2003-12-04,1.6588
2003-12-05,-1.6317
2003-12-08,-1.4218
2003-12-09,0.4808
2003-12-10,5.0
2003-12-11,0.0228
2003-12-12,-1.139
2003-12-15,0.9217
2003-12-16,-4.1096
2003-12-17,2.3810000000000002
2003-12-18,-0.4651
2003-12-19,0.4673
2003-12-22,2.093
2003-12-23,-1.1617
2003-12-24,-0.2305
2003-12-26,-0.9009
2003-12-29,4.4289
2003-12-30,-2.9018
2003-12-31,2.069
2004-01-02,0.9009
2004-01-05,2.4554
2004-01-06,-0.2397
2004-01-07,0.2402
2004-01-08,6.3181
2004-01-09,-2.6639
2004-01-12,0.2105
2004-01-13,17.647100000000002
2004-01-14,2.6786
2004-01-15,0.0
2004-01-16,-14.087
2004-01-20,1.0121
2004-01-21,8.016
2004-01-22,-4.0816
2004-01-23,0.7737
2004-01-26,1.7274
2004-01-27,4.9056999999999995
2004-01-28,6.6727
2004-01-29,-5.075
2004-01-30,-3.1972
2004-02-02,-3.4862
2004-02-03,-1.1407
2004-02-04,-0.7692
2004-02-05,-0.1938
2004-02-06,-3.8834999999999997
2004-02-09,0.0
2004-02-10,-2.2222
2004-02-11,-0.4132
2004-02-12,0.6224
2004-02-13,1.0309
2004-02-17,0.0
2004-02-18,0.0
2004-02-19,-0.2041
2004-02-20,0.2045
2004-02-23,-3.0612
2004-02-24,-6.3158
2004-02-25,0.2247
2004-02-26,0.8969
2004-02-27,12.2222
2004-03-01,3.6832000000000003
2004-03-02,-1.4515
2004-03-03,2.3062
2004-03-04,-0.3599
2004-03-05,3.0418
2004-03-08,6.0886
2004-03-09,1.5652
2004-03-10,-8.0479
2004-03-11,-4.0968
2004-03-12,3.6893000000000002
2004-03-15,-4.1199
2004-03-16,0.5859
2004-03-17,6.2136
2004-03-18,1.4625
2004-03-19,2.1622
2004-03-22,0.3527
2004-03-23,-1.2302
2004-03-24,-4.2705
2004-03-25,4.6468
2004-03-26,-2.3091
2004-03-29,-2.1818
2004-03-30,3.5316
2004-03-31,32.316
2004-04-01,-2.3066
2004-04-02,19.0278
2004-04-05,10.7351
2004-04-06,0.7376
2004-04-07,-1.9874
2004-04-08,-9.3917
2004-04-12,9.894
2004-04-13,-3.537
2004-04-14,1.5556
2004-04-15,-1.5316999999999998
2004-04-16,21.1111
2004-04-19,7.0734
2004-04-20,-12.3468
2004-04-21,-2.4438
2004-04-22,8.2164
2004-04-23,1.0185
2004-04-26,7.791
2004-04-27,-3.6565
2004-04-28,-10.9444
2004-04-29,-10.8028
2004-04-30,-1.4444
2004-05-03,5.8625
2004-05-04,-3.6209
2004-05-05,-6.6298
2004-05-06,-6.6272
2004-05-07,6.0837
2004-05-10,2.7479
2004-05-11,-3.9651
2004-05-12,-2.4095
2004-05-13,2.8536
2004-05-14,-2.4125
2004-05-17,-7.293
2004-05-18,6.9333
2004-05-19,-8.9776
2004-05-20,-3.4247
2004-05-21,2.1277
2004-05-24,-2.5
2004-05-25,3.1339
2004-05-26,0.2762
2004-05-27,11.157
2004-05-28,4.3371
2004-06-01,-4.038
2004-06-02,0.8663
2004-06-03,-4.2945
2004-06-04,-5.2564
2004-06-07,6.7659
2004-06-08,8.872
2004-06-09,-5.1222
2004-06-10,1.9632
2004-06-14,-2.5271
2004-06-15,-2.2222
2004-06-16,-2.1465
