ticker,ROIC US Equity
2008-04-02,-0.2174
2008-04-03,0.2179
2008-04-04,-0.4348
2008-04-07,0.0
2008-04-08,0.4367
2008-04-09,-0.1087
2008-04-10,1.0881
2008-04-11,-1.5070000000000001
2008-04-14,1.0929
2008-04-15,-0.8649
2008-04-16,1.1996
2008-04-17,-1.0776
2008-04-18,0.7625
2008-04-21,0.2162
2008-04-22,-1.0787
2008-04-23,0.0
2008-04-24,0.8724
2008-04-25,-0.4324
2008-04-28,0.1086
2008-04-29,0.1085
2008-04-30,-0.325
2008-05-01,-0.1087
2008-05-02,-0.4353
2008-05-05,0.2186
2008-05-06,0.2181
2008-05-07,-0.4353
2008-05-08,0.8743
2008-05-09,-0.325
2008-05-12,0.4348
2008-05-13,0.1082
2008-05-14,-0.2162
2008-05-15,0.2167
2008-05-16,-0.6486
2008-05-19,0.1088
2008-05-20,-0.2174
2008-05-21,1.0893
2008-05-22,-0.1078
2008-05-23,0.0
2008-05-27,0.6472
2008-05-28,0.2144
2008-05-29,0.0
2008-05-30,-0.5348
2008-06-02,-0.4301
2008-06-03,0.0
2008-06-04,1.4039
2008-06-05,-0.213
2008-06-06,-1.174
2008-06-09,0.0
2008-06-10,1.2959
2008-06-11,-1.1727
2008-06-12,0.1079
2008-06-13,1.2931
2008-06-16,-0.5319
2008-06-17,-0.7487
2008-06-18,0.3233
2008-06-19,0.4296
2008-06-20,0.0
2008-06-23,0.2139
2008-06-24,-0.6403
2008-06-25,0.5371
2008-06-26,0.8547
2008-06-27,-0.4237
2008-06-30,-0.7447
2008-07-01,-0.4287
2008-07-02,0.3229
2008-07-03,0.0
2008-07-07,0.5365
2008-07-08,-0.4269
2008-07-09,0.0
2008-07-10,0.0
2008-07-11,0.2144
2008-07-14,-0.107
2008-07-15,0.0
2008-07-16,0.1071
2008-07-17,0.4278
2008-07-18,-0.1597
2008-07-21,0.16
2008-07-22,0.213
2008-07-23,-0.7439
2008-07-24,0.4283
2008-07-25,-0.533
2008-07-28,-0.1072
2008-07-29,0.2146
2008-07-30,0.0
2008-07-31,0.2141
2008-08-01,-0.2137
2008-08-04,0.3212
2008-08-05,0.2134
2008-08-06,0.1065
2008-08-07,-0.4255
2008-08-08,0.2137
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,0.2132
2008-08-14,0.1064
2008-08-15,-0.1063
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,0.2128
2008-08-21,0.2123
2008-08-22,0.0
2008-08-25,0.1059
2008-08-26,0.0
2008-08-27,0.1058
2008-08-28,-0.1057
2008-09-02,0.1058
2008-09-03,-0.1057
2008-09-04,-0.3175
2008-09-05,0.2123
2008-09-08,-0.1059
2008-09-09,0.2121
2008-09-10,-0.3175
2008-09-11,-0.2123
2008-09-12,0.2128
2008-09-15,-0.2123
2008-09-16,-0.3191
2008-09-17,-0.5336
2008-09-18,-0.5579
2008-09-19,0.5611
2008-09-22,-0.6223
2008-09-23,-0.1296
2008-09-24,-0.6486
2008-09-26,-1.3058
2008-09-29,-0.5513
2008-09-30,-0.2217
2008-10-01,0.0
2008-10-02,-1.5556
2008-10-03,-1.3544
2008-10-06,-0.4577
2008-10-07,0.0
2008-10-08,0.5747
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-15,0.5714
2008-10-16,0.0
2008-10-17,0.5682
2008-10-20,0.0
2008-10-21,1.1299
2008-10-22,0.0
2008-10-23,0.5587
2008-10-27,-1.0
2008-10-28,-0.2245
2008-10-29,0.4499
2008-10-30,0.112
2008-10-31,0.6711
2008-11-03,0.5556
2008-11-04,-0.1105
2008-11-06,0.2212
2008-11-07,-0.1104
2008-11-10,-0.1105
2008-11-11,0.1106
2008-11-12,0.1105
2008-11-13,-0.3311
2008-11-14,0.2215
2008-11-17,-0.1105
2008-11-18,-0.3319
2008-11-19,-0.111
2008-11-20,0.4444
2008-11-21,-0.1106
2008-11-24,0.1107
2008-11-25,1.1062
2008-11-26,-0.9847
2008-11-28,0.0
2008-12-01,-0.1105
2008-12-02,-0.1106
2008-12-03,-0.3322
2008-12-04,0.2222
2008-12-05,0.2217
2008-12-08,0.2212
2008-12-09,-0.2208
2008-12-10,-0.0014
2008-12-11,0.112
2008-12-12,-0.1105
2008-12-15,-0.2212
2008-12-16,0.2217
2008-12-17,-0.2212
2008-12-18,0.2217
2008-12-19,0.0
2008-12-22,0.2212
2008-12-23,0.4415
2008-12-24,0.6593
2008-12-26,1.0569
2008-12-29,0.8987
2008-12-30,-2.0343
2009-01-02,0.5464
2009-01-05,0.3261
2009-01-08,0.4334
2009-01-09,0.1079
2009-01-13,0.1078
2009-01-14,0.0
2009-01-15,0.0
2009-01-16,-0.1076
2009-01-20,-0.1078
2009-01-21,0.2157
2009-01-22,0.1076
2009-01-23,-0.1075
2009-01-26,0.1076
2009-01-27,0.2151
2009-01-28,-0.1073
2009-01-29,-0.1074
2009-02-02,1.9355
2009-02-03,-0.4219
2009-02-04,-0.3178
2009-02-05,0.3188
2009-02-06,0.1059
2009-02-09,-0.2116
2009-02-11,-0.106
2009-02-12,0.3185
2009-02-13,-0.1058
2009-02-17,0.0
2009-02-18,0.1059
2009-02-19,0.3175
2009-02-20,-0.1055
2009-02-23,-0.2112
2009-02-24,0.1058
2009-02-25,-0.2114
2009-02-26,0.2119
2009-02-27,0.1057
2009-03-02,0.2323
2009-03-03,0.1896
2009-03-04,-0.1052
2009-03-05,0.1053
2009-03-06,-0.1052
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,0.1053
2009-03-17,0.1052
2009-03-18,-0.2101
2009-03-19,0.1053
2009-03-20,0.0
2009-03-23,0.2103
2009-03-24,0.4197
2009-03-25,-0.627
2009-03-26,0.0
2009-03-27,0.1052
2009-03-30,0.0
2009-03-31,0.3151
2009-04-01,0.0
2009-04-02,0.1047
2009-04-03,-0.4184
2009-04-06,0.4202
2009-04-07,0.0
2009-04-08,0.0
2009-04-14,-0.3138
2009-04-15,0.0
2009-04-16,0.0
2009-04-20,0.2099
2009-04-21,0.2094
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,0.209
2009-04-28,0.1043
2009-04-30,-0.2083
2009-05-04,0.5219
2009-05-05,0.0
2009-05-07,-0.3115
2009-05-08,0.0
2009-05-11,0.0
2009-05-13,0.2083
2009-05-15,0.104
2009-05-18,0.3115
2009-05-19,0.0
2009-05-20,-0.4141
2009-05-21,0.2079
2009-05-26,0.2075
2009-05-27,-0.3106
2009-05-28,0.1038
2009-05-29,0.1037
2009-06-01,-0.1036
2009-06-02,0.0
2009-06-03,0.1037
2009-06-04,0.0
2009-06-08,0.2073
2009-06-09,0.1034
2009-06-10,-0.2066
2009-06-12,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-19,0.1035
2009-06-23,-0.1034
2009-06-24,0.207
2009-06-25,0.1033
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,0.9288
2009-07-02,-0.7157
2009-07-06,0.103
2009-07-08,0.0
2009-07-09,0.0
2009-07-10,0.2058
2009-07-13,-0.1027
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,-0.1028
2009-07-17,-0.1029
2009-07-20,0.206
2009-07-21,0.1028
2009-07-22,0.2066
2009-07-23,-0.1037
2009-07-24,0.0
2009-07-27,-0.1026
2009-07-28,0.2053
2009-07-29,0.0
2009-07-30,0.1025
2009-07-31,-0.1024
2009-08-03,0.1025
2009-08-05,0.1024
2009-08-06,0.2045
2009-08-07,-0.102
2009-08-10,0.0
2009-08-11,-0.2043
2009-08-12,0.1024
2009-08-13,0.2032
2009-08-14,-0.1008
2009-08-17,0.1034
2009-08-18,-0.023
2009-08-19,-0.1824
2009-08-20,0.4077
2009-08-21,-0.2024
2009-08-24,0.3061
2009-08-25,0.1017
2009-08-26,-0.2033
2009-08-27,-0.1018
2009-08-28,-0.1007
2009-08-31,0.815
2009-09-01,-0.1012
2009-09-02,0.1013
2009-09-03,-0.0253
2009-09-04,0.0253
2009-09-08,0.0
2009-09-09,-0.3036
2009-09-10,0.4061
2009-09-11,0.2022
2009-09-14,0.9082
2009-09-15,-0.1
2009-09-16,4.1041
2009-09-17,-0.0962
2009-09-18,0.8662
2009-09-21,1.2405
2009-09-22,-1.0368
2009-09-23,0.1905
2009-09-24,-3.0418
2009-09-25,0.3922
2009-09-28,0.5859
2009-09-29,0.0
2009-09-30,0.3883
2009-10-01,0.0
2009-10-02,-0.0967
2009-10-05,-0.1936
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.679
2009-10-09,-0.578
2009-10-12,-0.1938
2009-10-13,-0.1942
2009-10-14,-0.2918
2009-10-15,0.4878
2009-10-16,0.9709
2009-10-19,-0.7692
2009-10-20,-0.6783
2009-10-21,-0.0976
2009-10-22,0.0977
2009-10-23,0.9756
2009-10-26,1.4493
2009-10-27,-0.9524
2009-10-28,0.3846
2009-10-29,-0.5747
2009-10-30,-0.289
2009-11-02,-0.8696
2009-11-03,2.2417
2009-11-04,0.0953
2009-11-05,0.0
2009-11-06,0.1905
2009-11-09,-0.3802
2009-11-10,-1.0496
2009-11-11,0.7715
2009-11-12,-0.5742
2009-11-13,0.0962
2009-11-16,0.4808
2009-11-17,-0.1914
2009-11-18,-0.3835
2009-11-19,-0.385
2009-11-20,-0.2899
2009-11-23,0.2907
2009-11-24,0.3865
2009-11-25,0.2887
2009-11-27,-0.1919
2009-11-30,-0.0962
2009-12-01,-0.2887
2009-12-02,0.0965
2009-12-03,-0.1929
2009-12-04,0.3865
2009-12-07,0.0962
2009-12-08,0.0
2009-12-09,-1.25
2009-12-10,-0.5842
2009-12-11,0.5877
2009-12-14,0.779
2009-12-15,-0.3865
2009-12-16,-0.8729
2009-12-17,-1.0763
2009-12-18,0.7913
2009-12-21,0.1963
2009-12-22,0.1959
2009-12-23,0.6354
2009-12-24,-0.7285
2009-12-28,0.7828
2009-12-29,-0.7767
2009-12-30,-0.3914
2009-12-31,-0.8841
2010-01-04,0.892
2010-01-05,0.5894
2010-01-06,0.0977
2010-01-07,0.2927
2010-01-08,0.0973
2010-01-11,-0.2915
2010-01-12,0.3899
2010-01-13,0.0
2010-01-14,-0.0971
2010-01-15,0.5831
2010-01-19,0.7729
2010-01-20,0.5753
2010-01-21,-0.7626
2010-01-22,-0.6724
2010-01-25,0.0
2010-01-26,0.0967
2010-01-27,0.0
2010-01-28,-0.3865
2010-01-29,-0.291
2010-02-01,-0.0973
2010-02-02,0.3895
2010-02-03,-0.097
2010-02-04,0.0
2010-02-05,-0.1942
2010-02-08,-0.4864
2010-02-09,0.0978
2010-02-10,0.0
2010-02-11,0.3906
2010-02-12,-0.6809
2010-02-16,0.0979
2010-02-17,-0.1957
2010-02-18,-0.098
2010-02-19,0.2944
2010-02-22,-0.3914
2010-02-23,-0.2947
2010-02-24,0.0985
2010-02-25,-0.5906
2010-02-26,-0.9901
2010-03-01,0.0
2010-03-02,-0.2
2010-03-03,0.2004
2010-03-04,1.9
2010-03-05,0.3925
2010-03-08,0.0978
2010-03-09,0.0977
2010-03-10,0.4878
2010-03-11,-0.1942
2010-03-12,0.1459
2010-03-15,-0.8256
2010-03-16,0.2938
2010-03-17,1.3672
2010-03-18,-0.4817
2010-03-19,-0.7744
2010-03-22,-0.4878
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.5882
2010-03-26,-0.2924
2010-03-29,-0.782
2010-03-30,0.0
2010-03-31,-0.2956
2010-04-01,0.1976
2010-04-05,1.0848
2010-04-06,-0.4878
2010-04-07,-0.4902
2010-04-08,0.8867
2010-04-09,-0.1953
2010-04-12,-0.2935
2010-04-13,0.0
2010-04-14,-0.0981
2010-04-15,-1.7682
2010-04-16,-0.5
2010-04-19,-0.201
2010-04-20,-0.1007
2010-04-21,-0.7056
2010-04-22,0.1015
2010-04-23,0.4057
2010-04-26,0.202
2010-04-27,-0.6048
2010-04-28,-0.8114
2010-04-29,1.3292
2010-04-30,-0.3027
2010-05-03,0.6073
2010-05-04,-1.7103000000000002
2010-05-05,0.7165
2010-05-06,-1.626
2010-05-07,0.2066
2010-05-10,0.4124
2010-05-11,0.0
2010-05-12,0.616
2010-05-13,0.0
2010-05-14,-0.3061
2010-05-17,-1.8424
2010-05-18,0.3128
2010-05-19,0.0
2010-05-20,-1.8711
2010-05-21,2.5423999999999998
2010-05-24,-0.2066
2010-05-25,0.1042
2010-05-26,1.9771
2010-05-27,0.4082
2010-05-28,-1.8293
2010-06-01,-0.3106
2010-06-02,1.3498999999999999
2010-06-03,0.7172
2010-06-04,-2.4415
2010-06-07,-0.9385
2010-06-08,0.1053
2010-06-09,-0.6309
2010-06-10,0.8466
2010-06-11,0.5247
2010-06-14,-0.6263
2010-06-15,1.6806999999999999
2010-06-16,0.5165
2010-06-17,-1.1305
2010-06-18,1.1435
2010-06-21,-0.6166
2010-06-22,1.0341
2010-06-23,-0.2047
2010-06-24,0.0
2010-06-25,1.7436
2010-06-28,-0.4032
2010-06-29,-2.1255
2010-06-30,-0.2068
2010-07-01,-0.4145
2010-07-02,0.0
2010-07-06,-0.8325
2010-07-07,1.3641
2010-07-08,-0.6211
2010-07-09,0.0
2010-07-12,-0.1042
2010-07-13,1.147
2010-07-14,-0.1031
2010-07-15,-0.4128
2010-07-16,-0.7254
2010-07-19,0.4175
2010-07-20,0.2079
2010-07-21,-0.7261
2010-07-22,1.7764
2010-07-23,0.616
2010-07-26,1.0204
2010-07-27,0.6061
2010-07-28,0.0
2010-07-29,-0.3012
2010-07-30,-1.1078000000000001
2010-08-02,2.0367
2010-08-03,-1.0977999999999999
2010-08-04,0.9082
2010-08-05,-1.3
2010-08-06,-0.8105
2010-08-09,0.8172
2010-08-10,-1.1145
2010-08-11,-1.127
2010-08-12,0.9326
2010-08-13,-2.3614
2010-08-16,1.0515
2010-08-17,1.0406
2010-08-18,0.7209
2010-08-19,-2.6585
2010-08-20,0.2101
2010-08-23,-0.3145
2010-08-24,-0.4206
2010-08-25,-0.1063
2010-08-26,-0.4255
2010-08-27,1.4957
2010-08-30,-1.2631999999999999
2010-08-31,0.7463
2010-09-01,1.4815
2010-09-02,0.9385
2010-09-03,1.0331
2010-09-07,-1.0225
2010-09-08,-0.7231
2010-09-09,-0.1041
2010-09-10,0.9375
2010-09-13,2.3736
2010-09-14,-0.6048
2010-09-15,0.2028
2010-09-16,-0.6073
2010-09-17,-1.222
2010-09-20,1.4433
2010-09-21,-1.0163
2010-09-22,-0.5133
2010-09-23,-2.1672
2010-09-24,0.7384
2010-09-27,-0.1047
2010-09-28,0.891
2010-09-29,-0.3636
2010-09-30,-0.2086
2010-10-01,0.3135
2010-10-04,-0.3125
2010-10-05,3.1348
2010-10-06,-0.6079
2010-10-07,-0.8155
2010-10-08,0.0
2010-10-11,0.3083
2010-10-12,-0.6148
2010-10-13,-0.8247
2010-10-14,0.2079
2010-10-15,-0.1037
2010-10-18,0.7269
2010-10-19,-0.8247
2010-10-20,0.9356
2010-10-21,-0.309
2010-10-22,0.1033
2010-10-25,0.1032
2010-10-26,0.9278
2010-10-27,-1.7365
2010-10-28,0.104
2010-10-29,-0.3115
2010-11-01,1.0417
2010-11-02,0.5155
2010-11-03,1.1282
2010-11-04,1.1156
2010-11-05,-0.4012
2010-11-08,0.2014
2010-11-09,-0.603
2010-11-10,-0.4044
2010-11-11,-0.203
2010-11-12,0.1017
2010-11-15,-1.1179000000000001
2010-11-16,-1.6444
2010-11-17,1.4628999999999999
2010-11-18,1.2358
2010-11-19,0.6104
2010-11-22,-0.8089
2010-11-23,0.0
2010-11-24,1.641
2010-11-26,-1.4127
2010-11-29,0.2047
2010-11-30,0.4086
2010-12-01,0.4069
2010-12-02,0.8105
2010-12-03,0.7035
2010-12-06,0.0998
2010-12-07,0.7976
2010-12-08,-0.1978
2010-12-09,-0.3964
2010-12-10,0.2985
2010-12-13,-0.7937
2010-12-14,-0.5
2010-12-15,-1.206
2010-12-16,-1.1699
2010-12-17,-0.4632
2010-12-20,0.2068
2010-12-21,-0.4128
2010-12-22,-0.5181
2010-12-23,-0.7292
2010-12-27,2.5183999999999997
2010-12-28,-1.0235
2010-12-29,0.9307
2010-12-30,0.8197
2010-12-31,0.7114
2011-01-03,1.5135999999999998
2011-01-04,-0.7952
2011-01-05,-0.1002
2011-01-06,-0.3009
2011-01-07,-0.1006
2011-01-10,-0.3021
2011-01-11,-0.202
2011-01-12,1.5182
2011-01-13,-0.2991
2011-01-14,0.0
2011-01-18,-1.5
2011-01-19,-0.7107
2011-01-20,-0.3067
2011-01-21,-1.0256
2011-01-24,1.8653
2011-01-25,0.7121
2011-01-26,-0.202
2011-01-27,0.4049
2011-01-28,-1.7137
2011-01-31,0.4615
2011-02-01,1.1741
2011-02-02,0.2018
2011-02-03,0.1007
2011-02-04,0.0
2011-02-07,0.6036
2011-02-08,0.2
2011-02-09,-0.0998
2011-02-10,0.6993
2011-02-11,1.1905000000000001
2011-02-14,0.4902
2011-02-15,0.2927
2011-02-16,0.1946
2011-02-17,0.5825
2011-02-18,0.8687
2011-02-22,-0.0957
2011-02-23,2.0115
2011-02-24,1.6901000000000002
2011-02-25,1.0157
2011-02-28,0.5941
2011-03-01,-1.045
2011-03-02,-2.7548
2011-03-03,2.9273
2011-03-04,-0.0917
2011-03-07,-1.2856
2011-03-08,1.0698
2011-03-09,1.6107
2011-03-10,-1.4493
2011-03-11,1.9301
2011-03-14,0.2725
2011-03-15,0.2717
2011-03-16,0.0
2011-03-17,-0.7227
2011-03-18,1.0009
2011-03-21,0.5405
2011-03-22,-0.8065
2011-03-23,-0.6323
2011-03-24,-0.6364
2011-03-25,-0.2745
2011-03-28,-0.7339
2011-03-29,-0.1848
2011-03-30,0.9259
2011-03-31,0.367
2011-04-01,-0.3656
2011-04-04,-1.1009
2011-04-05,-0.6494
2011-04-06,1.0271
2011-04-07,-1.4787
2011-04-08,-1.5009000000000001
2011-04-11,-1.1429
2011-04-12,-0.578
2011-04-13,0.6783
2011-04-14,0.2887
2011-04-15,0.9597
2011-04-18,-0.9506
2011-04-19,0.0
2011-04-20,1.2476
2011-04-21,1.0427
2011-04-25,0.7505
2011-04-26,1.4898
2011-04-27,3.1193
2011-04-28,0.4448
2011-04-29,0.0
2011-05-02,-1.4172
2011-05-03,-0.7188
2011-05-04,-0.362
2011-05-05,-0.9083
2011-05-06,-0.3666
2011-05-09,0.368
2011-05-10,0.4583
2011-05-11,-1.9161000000000001
2011-05-12,-0.3721
2011-05-13,-1.634
2011-05-16,0.0475
2011-05-17,0.3795
2011-05-18,3.3081
2011-05-19,0.5032
2011-05-20,-2.0482
2011-05-23,-0.9294
2011-05-24,-0.5629
2011-05-25,0.9434
2011-05-26,1.7757
2011-05-27,0.0926
2011-05-31,1.3876
2011-06-01,-2.7372
2011-06-02,0.7505
2011-06-03,-0.7449
2011-06-06,0.0
2011-06-07,0.2814
2011-06-08,-0.2806
2011-06-09,0.0938
2011-06-10,-1.3121
2011-06-13,-0.2849
2011-06-14,2.0952
2011-06-15,-1.6791
2011-06-16,0.3795
2011-06-17,0.6616
2011-06-20,0.4695
2011-06-21,0.4673
2011-06-22,-0.3721
2011-06-23,-0.4669
2011-06-24,-0.3752
2011-06-27,1.0358
2011-06-28,0.0932
2011-06-29,0.3724
2011-06-30,-0.1855
2011-07-01,0.8364
2011-07-05,1.3825
2011-07-06,0.5455
2011-07-07,1.1754
2011-07-08,-0.7149
2011-07-11,-1.2601
2011-07-12,0.7293
2011-07-13,0.181
2011-07-14,-1.1743000000000001
2011-07-15,0.2742
2011-07-18,-0.0912
2011-07-19,0.9124
2011-07-20,0.9946
2011-07-21,0.3581
2011-07-22,0.446
2011-07-25,-0.2664
2011-07-26,-0.1781
2011-07-27,-1.9625
2011-07-28,1.3649
2011-07-29,-0.1795
2011-08-01,0.1799
2011-08-02,-1.3465
2011-08-03,1.3649
2011-08-04,-2.5135
2011-08-05,-0.5525
2011-08-08,-4.2593
2011-08-09,3.9652
2011-08-10,-2.7907
2011-08-11,2.3923
2011-08-12,1.028
2011-08-15,2.0352
2011-08-16,0.272
2011-08-17,0.6329
2011-08-18,-1.6173
2011-08-19,0.4566
2011-08-22,0.0
2011-08-23,1.3636
2011-08-24,0.4484
2011-08-25,-2.6786
2011-08-26,1.0092
2011-08-29,2.4523
2011-08-30,0.0
2011-08-31,0.0894
2011-09-01,-1.5192
2011-09-02,-1.3612
2011-09-06,1.196
2011-09-07,2.2727
2011-09-08,0.0
2011-09-09,-1.8667
2011-09-12,0.1812
2011-09-13,0.0904
2011-09-14,0.813
2011-09-15,1.0753
2011-09-16,0.0
2011-09-19,-0.7092
2011-09-20,-0.625
2011-09-21,-0.2695
2011-09-22,-0.4505
2011-09-23,0.724
2011-09-26,0.7188
2011-09-27,0.7136
2011-09-28,-1.8601
2011-09-29,1.083
2011-09-30,-1.0714
2011-10-03,-2.5271
2011-10-04,-0.2778
2011-10-05,-0.5571
2011-10-06,0.3735
2011-10-07,-2.0465
2011-10-10,2.5641
2011-10-11,0.6481
2011-10-12,0.644
2011-10-13,-0.457
2011-10-14,0.4591
2011-10-17,-1.8282
2011-10-18,2.6071
2011-10-19,-2.1779
2011-10-20,1.3915
2011-10-21,-0.2745
2011-10-24,1.5596
2011-10-25,-0.1807
2011-10-26,0.6335
2011-10-27,1.259
2011-10-28,0.444
2011-10-31,0.7958
2011-11-01,-1.0526
2011-11-02,1.5957
2011-11-03,-0.2618
2011-11-04,0.175
2011-11-07,0.0873
2011-11-08,1.3961999999999999
2011-11-09,-2.1515
2011-11-10,1.1556
2011-11-11,0.6151
2011-11-14,-0.6114
2011-11-15,1.0545
2011-11-16,0.2609
2011-11-17,0.6938
2011-11-18,0.2584
2011-11-21,-1.0309
2011-11-22,-0.7813
2011-11-23,-0.0875
2011-11-25,-0.0876
2011-11-28,1.9281000000000001
2011-11-29,-0.4299
2011-11-30,1.7271
2011-12-01,-5.1783
2011-12-02,-0.0895
2011-12-05,0.0896
2011-12-06,0.4476
2011-12-07,0.0891
2011-12-08,-1.5138
2011-12-09,2.17
2011-12-12,-0.0885
2011-12-13,0.0
2011-12-14,1.0629
2011-12-15,0.5259
2011-12-16,0.6975
2011-12-19,-0.4329
2011-12-20,1.4783
2011-12-21,1.371
2011-12-22,0.0
2011-12-23,-0.0845
2011-12-27,0.0
2011-12-28,-0.846
2011-12-29,0.7679
2011-12-30,0.254
2012-01-03,-0.1689
2012-01-04,0.0
2012-01-05,0.5922
2012-01-06,-0.841
2012-01-09,-1.0178
2012-01-10,0.7712
2012-01-11,0.1701
2012-01-12,-0.1698
2012-01-13,-0.3401
2012-01-17,-0.4266
2012-01-18,0.8569
2012-01-19,-0.5947
2012-01-20,0.4274
2012-01-23,-1.0213
2012-01-24,1.8917000000000002
2012-01-25,0.1688
2012-01-26,0.5055
2012-01-27,-0.922
2012-01-30,-0.2538
2012-01-31,0.5937
2012-02-01,1.0118
2012-02-02,-0.7513
2012-02-03,0.9251
2012-02-06,-0.3333
2012-02-07,0.0836
2012-02-08,0.1671
2012-02-09,-0.2502
2012-02-10,0.5017
2012-02-13,0.6656
2012-02-14,-1.0744
2012-02-15,-0.0835
2012-02-16,0.3344
2012-02-17,0.0
2012-02-21,-0.1667
2012-02-22,-0.7513
2012-02-23,-0.841
2012-02-24,0.6785
2012-02-27,-0.2527
2012-02-28,-0.4266
2012-02-29,-0.1714
2012-03-01,-0.9442
2012-03-02,1.2998
2012-03-05,0.7699
2012-03-06,0.3396
2012-03-07,0.6768
2012-03-08,-0.2521
2012-03-09,0.5897
2012-03-12,0.335
2012-03-13,0.1669
2012-03-14,-0.6667
2012-03-15,0.9228
2012-03-16,0.4988
2012-03-19,-0.2481
2012-03-20,-0.4146
2012-03-21,0.0
2012-03-22,0.0833
2012-03-23,0.4992
2012-03-26,-0.5795
2012-03-27,0.1665
2012-03-28,-0.2494
2012-03-29,0.3333
2012-03-30,0.0
2012-04-02,0.1661
2012-04-03,-0.539
2012-04-04,-0.0417
2012-04-05,0.5004
2012-04-09,-0.4149
2012-04-10,-1.0
2012-04-11,1.0101
2012-04-12,0.0
2012-04-13,0.1667
2012-04-16,-0.0832
2012-04-17,0.8326
2012-04-18,-0.4129
2012-04-19,-1.7412999999999998
2012-04-20,1.3502
2012-04-23,0.0
2012-04-24,0.4163
2012-04-25,0.4146
2012-04-26,0.2477
2012-04-27,0.4942
2012-04-30,-0.4098
2012-05-01,-0.3292
2012-05-02,2.3121
2012-05-03,-0.0807
2012-05-04,0.9693
2012-05-07,0.24
2012-05-08,0.5587
2012-05-09,-0.3968
2012-05-10,-1.5139
2012-05-11,0.7282
2012-05-14,-0.8032
2012-05-15,0.2455
2012-05-16,0.0
2012-05-17,-2.8571
2012-05-18,1.0924
2012-05-21,-0.0831
2012-05-22,0.0832
2012-05-23,0.1663
2012-05-24,0.249
2012-05-25,-0.1656
2012-05-29,0.4975
2012-05-30,-0.9901
2012-05-31,0.1667
2012-06-01,0.1664
2012-06-04,0.0
2012-06-05,0.6645
2012-06-06,0.2475
2012-06-07,-0.823
2012-06-08,1.0788
2012-06-11,-1.7241
2012-06-12,0.2506
2012-06-13,-0.3333
2012-06-14,1.8395000000000001
