ticker,RLAY US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2020-07-16,75.25
2020-07-17,25.477899999999998
2020-07-20,-2.5239000000000003
2020-07-21,-3.7089
2020-07-22,-3.0039
2020-07-23,-9.5904
2020-07-24,-8.2873
2020-07-27,4.0663
2020-07-28,-1.9392
2020-07-29,1.5348000000000002
2020-07-30,1.7442
2020-07-31,1.3143
