ticker,COLUF US Equity
2013-02-01,2.5383
2013-02-04,-1.2199
2013-02-05,0.0
2013-02-06,1.4258
2013-02-07,-1.1687
2013-02-08,-0.5516
2013-02-11,-3.7859
2013-02-12,-3.7594
2013-02-13,-5.2051
2013-02-14,-3.8495
2013-02-15,-3.7143
2013-02-19,-0.2967
2013-02-20,-8.9286
2013-02-21,-5.3595
2013-02-22,1.174
2013-02-25,2.9798999999999998
2013-02-26,-0.5738
2013-02-27,-1.6667
2013-02-28,-5.4237
2013-03-01,-8.2437
2013-03-04,-5.8594
2013-03-05,3.431
2013-03-06,-1.191
2013-03-07,1.5022
2013-03-08,-4.36
2013-03-11,-0.0915
2013-03-12,21.8178
2013-03-13,-5.4983
2013-03-14,2.9091
2013-03-15,7.4912
2013-03-18,1.3909
2013-03-19,-2.0851
2013-03-20,1.3245
2013-03-21,7.1242
2013-03-22,-2.5015
2013-03-25,-2.9783
2013-03-26,-1.3484
2013-03-27,0.0327
2013-03-28,-0.6536
2013-04-01,-0.3289
2013-04-02,-7.1287
2013-04-03,-7.2495
2013-04-04,12.880700000000001
2013-04-05,3.9924
2013-04-08,-3.3883
2013-04-09,-6.0811
2013-04-10,-4.3165
2013-04-11,-3.7594
2013-04-12,-10.1563
2013-04-15,-18.2609
2013-04-16,6.383
2013-04-17,-11.4938
2013-04-18,-1.9278
2013-04-19,0.2304
2013-04-22,21.3218
2013-04-23,-0.9948
2013-04-24,8.134
2013-04-25,7.5221
2013-04-26,-2.1528
2013-04-29,-2.2711
2013-04-30,-1.4497
2013-05-01,-7.429
2013-05-02,0.4776
2013-05-03,0.0
2013-05-06,-2.3474
2013-05-07,-4.3269
2013-05-08,6.0302
2013-05-09,0.4739
2013-05-10,4.2453
2013-05-13,1.3575
2013-05-14,-5.8036
2013-05-15,-14.218
2013-05-16,3.3149
2013-05-17,-5.4378
2013-05-20,4.054
2013-05-21,-5.4348
2013-05-22,-12.5287
2013-05-23,1.1827
2013-05-24,0.0
2013-05-28,0.6291
2013-05-29,3.2466
2013-05-30,10.0
2013-05-31,-3.9773
2013-06-03,7.6923
2013-06-04,-1.0989
2013-06-05,-1.7153
2013-06-06,3.5187
2013-06-07,-8.9653
2013-06-10,-1.0309
2013-06-11,-3.6364
2013-06-12,-3.1447
2013-06-13,2.1185
2013-06-14,-0.8028
2013-06-17,-1.9231
2013-06-18,-6.5359
2013-06-19,-2.0979
2013-06-20,-17.1429
2013-06-21,-1.0345
2013-06-24,-10.4965
2013-06-25,1.2165
2013-06-26,-7.8666
2013-06-27,1.2328000000000001
2013-06-28,20.6186
2013-07-01,12.8205
2013-07-02,-18.1818
2013-07-03,3.7037
2013-07-05,8.0357
2013-07-08,12.3967
2013-07-09,4.4118
2013-07-10,4.9296
2013-07-11,3.3221
2013-07-12,-1.2666
2013-07-15,-49.1118
2013-07-16,3.5553
2013-07-17,-1.3733
2013-07-18,-1.8117
2013-07-19,-1.2972000000000001
2013-07-22,6.4
2013-07-23,-1.7953000000000001
2013-07-24,-13.5
2013-07-25,1.7341
2013-07-26,2.8409
2013-07-29,0.1381
2013-07-30,-3.3103
2013-07-31,-1.5692
2013-08-01,-6.6667
2013-08-02,2.4845
2013-08-05,6.0606
2013-08-06,-15.2411
2013-08-07,-0.2212
2013-08-08,7.2318
2013-08-09,4.7553
2013-08-12,5.2632
2013-08-13,-4.2857
2013-08-14,11.791
2013-08-15,10.6392
2013-08-16,-4.9928
2013-08-19,-4.6598
2013-08-20,3.9134
2013-08-21,-4.5032
2013-08-22,-0.0252
2013-08-23,1.6534
2013-08-26,-3.963
2013-08-27,4.4704
2013-08-28,-2.5016
2013-08-29,0.7174
2013-08-30,-2.3883
2013-09-03,-5.2198
2013-09-04,1.3315000000000001
2013-09-05,-5.4617
2013-09-06,4.0847
2013-09-09,0.2907
2013-09-10,-4.3478
2013-09-11,15.4545
2013-09-12,-9.0551
2013-09-13,1.1003
2013-09-16,15.3078
2013-09-17,-2.0888
2013-09-18,3.6662
2013-09-19,1.4634
2013-09-20,-4.9279
2013-09-23,-0.1422
2013-09-24,-1.2027
2013-09-25,4.8214
2013-09-26,-4.6455
2013-09-27,1.5385
2013-09-30,-2.7778
2013-10-01,-1.1851
2013-10-02,-0.6407
2013-10-03,-2.1577
2013-10-04,6.9371
2013-10-07,1.8963
2013-10-08,1.2019
2013-10-09,-8.7426
2013-10-10,-6.3476
2013-10-11,-5.182
2013-10-14,5.1437
2013-10-15,-2.1583
2013-10-16,-1.2684
2013-10-17,-14.0756
2013-10-18,-8.4507
2013-10-21,5.9172
2013-10-22,-0.3352
2013-10-23,-0.6278
2013-10-24,-0.6656
2013-10-25,-0.2385
2013-10-28,-3.4608
2013-10-29,-1.5093999999999999
2013-10-30,-2.0115
2013-10-31,-4.3255
2013-11-01,-5.2235
2013-11-04,-0.9298
2013-11-05,-9.9837
2013-11-06,-0.8764
2013-11-07,-14.6341
2013-11-08,2.3393
2013-11-11,8.881499999999999
2013-11-12,8.413499999999999
2013-11-13,-1.5669
2013-11-14,-0.0451
2013-11-15,-56.3401
2013-11-18,6.8823
2013-11-19,-1.6098
2013-11-20,-2.0942
2013-11-21,-14.4385
2013-11-22,0.0781
2013-11-25,1.7955
2013-11-26,11.0429
2013-11-27,20.442
2013-11-29,33.0275
2013-12-02,-19.0086
2013-12-03,6.4396
2013-12-04,0.0
2013-12-05,-8.0
2013-12-06,-31.6033
2013-12-09,4.8073
2013-12-10,0.9098
2013-12-11,-9.4666
2013-12-12,11.2033
2013-12-13,-2.1642
2013-12-16,1.2967
2013-12-17,-1.4307
2013-12-18,-2.4064
2013-12-19,4.775
2013-12-20,-26.5596
2013-12-23,-71.2614
2013-12-24,80.177
2013-12-26,-13.556000000000001
2013-12-27,36.3636
2013-12-30,19.8333
2013-12-31,-33.2406
2014-01-02,-25.8333
2014-01-03,19.382
2014-01-06,21.0588
2014-01-07,-26.1419
2014-01-08,-15.7895
2014-01-09,-12.5
2014-01-10,-14.2857
2014-01-13,33.3333
2014-01-14,-50.0
2014-01-15,0.0
2014-01-16,50.0
2014-01-17,-16.6667
2014-01-21,-27.5
2014-01-22,10.3448
2014-01-23,25.0
2014-01-24,-20.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,-45.0
2014-02-03,9.0909
2014-02-04,23.9583
2014-02-05,-12.605
2014-02-06,38.4615
2014-02-07,0.0
2014-02-10,-5.5556
2014-02-11,5.8824
2014-02-12,-11.1111
2014-02-13,50.0
2014-02-14,-45.8333
2014-02-18,15.3846
2014-02-19,-20.0
2014-02-20,25.0
2014-02-21,-13.3333
2014-02-24,-15.3846
2014-02-25,-19.8864
2014-02-26,2.1277
2014-02-27,11.1111
2014-02-28,0.0
2014-03-03,-20.0
2014-03-04,12.5
2014-03-05,11.1111
2014-03-06,-15.0
2014-03-07,-29.4118
2014-03-10,2.0833
2014-03-11,22.449
2014-03-12,0.0
2014-03-13,-10.8333
2014-03-14,-10.2804
2014-03-17,2.0833
2014-03-18,0.0
2014-03-19,-2.0408
2014-03-20,316.6667
2014-03-21,292.0
2014-05-09,-97.449
2014-05-12,-20.0
2014-05-13,-22.5
2014-05-14,-35.4839
2014-05-15,-40.0
2014-05-16,0.0
2014-05-19,108.3333
2014-05-20,-40.0
2014-05-21,0.0
2014-05-22,-20.0
2014-05-23,-25.0
2014-05-27,11.1111
2014-05-29,40.0
2014-05-30,7.1429
2014-06-02,0.0
2014-06-03,-13.3333
2014-06-04,-15.3846
2014-06-05,27.2727
2014-06-06,21.4286
2014-06-09,17.647100000000002
2014-06-11,5.0
2014-06-13,-9.5238
2014-06-17,31.5789
2014-06-18,-4.0
2014-06-19,-12.5
2014-06-20,9.5238
2014-06-23,-12.6087
2014-06-25,-40.2985
2014-06-26,50.0
2014-06-27,-33.3333
2014-06-30,25.0
2014-07-02,33.3333
2014-07-07,-10.0
2014-07-08,-11.1111
2014-07-11,12.5
2014-07-14,55.5556
2014-07-15,-35.7143
2014-07-16,-16.6667
2014-07-17,13.3333
2014-07-18,5.8824
2014-07-21,-16.6667
2014-07-22,13.3333
2014-07-25,0.0
2014-07-28,0.0
2014-07-30,5.8824
2014-07-31,-11.1111
2014-08-01,0.0
2014-08-08,-37.5
2014-08-11,30.0
2014-08-13,0.0
2014-08-15,0.0
2014-08-19,0.0
2014-08-21,0.0
2014-08-26,7.6923
2014-08-28,-7.1429
2014-08-29,0.0
2014-09-03,0.0
2014-09-04,53.8462
2014-09-05,0.0
2014-09-08,-40.0
2014-09-09,-25.0
2014-09-10,44.4444
2014-09-11,0.0
2014-09-12,-34.6154
2014-09-16,-5.8824
2014-09-17,12.5
2014-09-18,0.0
2014-09-19,-11.1111
2014-09-22,25.0
2014-09-24,-50.0
2014-09-25,0.0
2014-09-29,80.0
2014-10-06,-66.6667
2014-10-07,-33.3333
2014-10-14,25.0
2014-10-17,0.0
2014-10-20,-20.0
2014-10-21,25.0
2014-10-24,0.0
2014-11-04,100.0
2014-11-05,-80.0
2014-11-06,0.0
2014-11-12,-50.0
2014-11-13,20.0
2014-11-17,233.3333
2014-11-20,0.0
2014-11-21,0.0
2014-11-26,25.0
2014-11-28,-56.0
2014-12-02,-54.5455
2014-12-03,-60.0
2014-12-04,150.0
2014-12-08,200.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-12,0.0
2014-12-19,-33.3333
2014-12-22,0.0
2014-12-26,-40.0
2014-12-30,66.6667
2015-01-02,-40.0
2015-01-09,147.9167
2015-01-14,-59.6639
2015-01-16,66.6667
2015-01-22,-20.0
2015-01-26,0.0
2015-01-28,-6.25
2015-01-29,-33.3333
2015-02-03,50.0
2015-02-04,0.0
2015-02-05,6.6667
2015-02-06,-87.5
2015-02-11,700.0
2015-02-13,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-03-11,-37.5
2015-03-16,100.0
2015-03-18,0.0
2015-03-19,-50.0
2015-03-20,100.0
2015-03-24,-50.0
2015-03-27,-60.0
2015-03-31,650.0
2015-04-02,-40.0
2015-04-10,-11.1111
2015-04-14,-37.5
2015-04-17,60.0
2015-04-20,-89.8438
2015-04-21,884.6154
2015-04-22,0.0
2015-04-28,150.0
2015-05-01,-95.9375
2015-05-04,0.0
2015-05-07,0.0
2015-05-11,23.0769
2015-05-14,0.0
2015-05-18,0.0
2015-05-20,-87.5
2015-05-21,700.0
2015-05-22,18.75
2015-05-26,10.526299999999999
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,661.9048
2015-06-02,-85.0
2015-06-03,-91.6667
2015-06-08,300.0
2015-06-09,0.0
2015-06-12,0.0
2015-06-15,25.0
2015-06-18,60.0
2015-06-22,0.0
2015-06-23,400.0
2015-06-26,-83.75
2015-06-29,0.0
2015-07-15,-23.0769
2015-07-17,-80.0
2015-07-20,700.0
2015-07-28,0.0
2015-08-03,0.0
2015-08-05,0.0
2015-08-11,0.0
2015-08-13,0.0
2015-08-17,0.0
2015-08-18,0.0
2015-08-19,12.5
2015-08-20,0.0
2015-09-02,5.5556
2015-09-17,-15.7895
2015-09-22,-87.5
2015-09-24,0.0
2015-09-28,0.0
2015-09-30,850.0
2015-10-06,-89.4737
2015-10-14,850.0
2015-10-16,-89.4737
2015-10-19,850.0
2015-11-03,-89.4737
2015-11-04,700.0
2015-11-10,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,12.5
2015-11-19,77.7778
2015-11-23,0.0
2015-12-02,400.0
2015-12-04,0.0
2015-12-07,-80.0
2015-12-09,-93.75
2015-12-10,0.0
2015-12-14,1500.0
2015-12-16,0.0
2015-12-17,-93.75
2015-12-23,1500.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-31,0.0
2016-01-04,-93.75
2016-01-06,1500.0
2016-01-08,-93.75
2016-01-11,50.0
2016-01-12,966.6667
2016-01-13,-90.625
2016-01-20,0.0
2016-01-27,433.3333
2016-01-29,100.0
2016-02-01,0.0
2016-02-29,0.0
2016-03-04,9.375
2016-03-09,-68.5714
2016-03-16,-81.8182
2016-03-23,300.0
2016-03-28,300.0
2016-03-30,-25.0
2016-04-05,-33.3333
2016-04-06,-50.0
2016-04-12,0.0
2016-04-19,325.0
2016-04-20,-52.9412
2016-04-27,100.0
2016-05-03,6.25
2016-05-20,-76.4706
2016-05-27,0.0
2016-06-09,1900.0
2016-06-30,-10.0
2016-07-14,-11.1111
2016-07-15,-93.75
2016-08-02,1500.0
2016-08-04,-98.4375
2016-08-23,0.0
2016-09-15,1500.0
2016-09-19,-93.75
2016-09-23,1500.0
2016-09-26,0.0
2016-09-30,0.0
2016-10-12,-50.0
2016-10-24,0.0
2016-11-30,150.0
2016-12-07,-95.0
2016-12-13,700.0
2016-12-16,0.0
2016-12-30,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-23,0.0
2017-02-14,-87.5
2017-02-22,0.0
2017-03-06,700.0
2017-03-16,31.25
2017-05-09,-23.8095
2017-05-15,0.0
2017-06-16,-90.0
2017-07-13,0.0
2017-08-11,900.0
2017-10-05,10.0
2017-10-11,-90.9091
2017-10-31,0.0
2017-11-01,-99.0
2017-11-09,9900.0
2017-12-12,900.0
2017-12-14,0.0
2017-12-18,900.0
2017-12-20,-99.0
2017-12-21,0.0
2018-01-22,-90.0
2018-01-23,900.0
2018-01-29,900.0
2018-04-09,-90.0
2018-04-12,2600.0
2018-04-18,-62.963
2018-06-05,30.0
2018-09-10,-92.3077
2018-09-12,0.0
2018-09-14,0.0
2018-11-07,900.0
2018-11-21,-99.0
2018-11-28,9900.0003
2018-12-07,-90.0
2018-12-18,900.0
2018-12-20,0.0
2018-12-21,0.0
2019-01-29,0.0
2019-01-31,-90.0
2019-04-04,0.0
2019-04-23,100.0
2019-04-24,-50.0
2019-05-09,200.0
2020-02-20,-66.6667
2020-03-06,-90.0
2020-04-13,900.0
2020-04-22,0.0
2020-06-24,100.0
2020-06-26,150.0
2020-06-29,0.0
2020-07-16,60.0
2020-07-27,0.0
