ticker,HCI US Equity
2009-02-11,-0.5894
2009-02-12,-1.3834
2009-02-13,0.4008
2009-02-17,-5.1896
2009-02-18,2.1053
2009-02-20,-8.2474
2009-02-23,9.887599999999999
2009-02-24,-0.2045
2009-02-25,-0.2049
2009-02-26,0.2053
2009-02-27,-0.2049
2009-03-02,4.7228
2009-03-03,-2.549
2009-03-04,2.6157
2009-03-05,-0.9804
2009-03-06,0.9901
2009-03-09,2.9412000000000003
2009-03-10,0.0
2009-03-11,4.9524
2009-03-12,-0.1815
2009-03-13,-2.9091
2009-03-16,-5.4284
2009-03-17,5.938
2009-03-18,-6.5421
2009-03-19,-1.8
2009-03-20,0.2037
2009-03-23,1.626
2009-03-25,3.0
2009-03-26,0.9709
2009-03-27,-3.4615
2009-03-30,0.7968
2009-03-31,4.4738
2009-04-01,0.2577
2009-04-03,-4.3396
2009-04-06,-0.3945
2009-04-07,-1.1881
2009-04-08,0.2004
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,-2.8
2009-04-17,3.9095
2009-04-20,-1.9802
2009-04-21,1.0126
2009-04-22,-5.0024
2009-04-23,-4.2105
2009-04-24,7.2527
2009-04-27,-0.6148
2009-04-28,0.0
2009-04-29,3.0928
2009-04-30,1.0
2009-05-01,1.9802
2009-05-04,0.0
2009-05-05,0.7767
2009-05-06,-5.3179
2009-05-07,6.6341
2009-05-08,-4.1985
2009-05-11,4.5817
2009-05-12,0.0
2009-05-13,6.2857
2009-05-14,-8.4229
2009-05-15,-0.1957
2009-05-18,6.2721
2009-05-19,-3.3211
2009-05-20,-3.5819
2009-05-21,2.134
2009-05-22,0.0
2009-05-26,-3.4884
2009-05-27,-1.5663
2009-05-28,1.9992
2009-05-29,5.6
2009-06-01,-7.5758
2009-06-02,5.5328
2009-06-03,-2.5243
2009-06-04,2.5896
2009-06-05,-1.165
2009-06-08,1.9646
2009-06-09,0.1927
2009-06-10,-0.1923
2009-06-11,-0.7707
2009-06-12,-1.3592
2009-06-15,1.1811
2009-06-17,0.9728
2009-06-18,3.0829
2009-06-19,0.9346
2009-06-22,0.9259
2009-06-23,-5.8716
2009-06-24,0.3899
2009-06-25,1.9417
2009-06-26,-3.8095
2009-06-29,2.7723
2009-06-30,0.1927
2009-07-01,0.0
2009-07-02,-0.9615
2009-07-06,-0.9709
2009-07-07,0.5882
2009-07-08,2.924
2009-07-09,2.2727
2009-07-10,-2.1632
2009-07-13,7.5109
2009-07-14,7.0423
2009-07-15,0.3289
2009-07-16,0.6557
2009-07-17,-9.772
2009-07-20,3.0686
2009-07-21,14.711
2009-07-22,3.0534
2009-07-23,-5.6296
2009-07-24,3.4537
2009-07-27,2.4279
2009-07-28,-0.7407
2009-07-29,0.7463
2009-07-30,3.7037
2009-07-31,0.0
2009-08-03,2.8571
2009-08-04,-1.3889
2009-08-05,1.4085
2009-08-06,-0.0278
2009-08-07,-4.0011
2009-08-10,1.013
2009-08-11,0.2865
2009-08-12,-6.1429
2009-08-13,-0.3044
2009-08-14,-4.7328
2009-08-17,-7.3718
2009-08-18,0.0
2009-08-19,9.7805
2009-08-20,-1.5021
2009-08-21,0.8
2009-08-24,2.0635
2009-08-25,-5.7543
2009-08-26,2.8053
2009-08-27,3.6917999999999997
2009-08-28,-1.7027999999999999
2009-08-31,1.5768
2009-09-01,-10.0793
2009-09-02,7.2241
2009-09-03,1.7849
2009-09-04,2.6856
2009-09-08,7.0769
2009-09-09,-3.0172
2009-09-10,3.7037
2009-09-11,-0.4571
2009-09-14,1.1768
2009-09-15,1.8439999999999999
2009-09-16,4.3175
2009-09-17,3.0708
2009-09-18,-7.772
2009-09-21,11.7978
2009-09-22,3.0151
2009-09-23,0.0
2009-09-24,-7.6829
2009-09-25,5.6803
2009-09-28,-2.25
2009-09-29,0.5115
2009-09-30,4.5786
2009-10-01,-2.6749
2009-10-02,-1.875
2009-10-05,6.879
2009-10-06,1.1919
2009-10-07,-1.4134
2009-10-08,3.3453
2009-10-09,-0.6936
2009-10-12,-5.1106
2009-10-13,-0.135
2009-10-14,-4.6683
2009-10-15,6.3144
2009-10-16,0.1212
2009-10-19,3.3898
2009-10-20,-0.4684
2009-10-21,-1.7647
2009-10-22,-1.7964
2009-10-23,6.0976
2009-10-26,-1.8391
2009-10-27,1.6393
2009-10-28,-6.106
2009-10-29,0.6135
2009-10-30,-1.218
2009-11-02,-2.4706
2009-11-03,2.0253
2009-11-04,-0.7444
2009-11-05,6.25
2009-11-06,-1.1647
2009-11-09,3.9162
2009-11-10,-0.8018
2009-11-11,-1.8476
2009-11-12,0.0
2009-11-13,-0.2353
2009-11-16,-4.4811
2009-11-17,-0.3704
2009-11-18,-0.1239
2009-11-19,0.1225
2009-11-20,-0.2463
2009-11-23,-0.6832
2009-11-24,-3.3146
2009-11-25,3.4929
2009-11-27,0.0
2009-11-30,-1.875
2009-12-01,-1.246
2009-12-02,3.1967
2009-12-03,0.625
2009-12-04,-0.1242
2009-12-07,-0.4975
2009-12-08,-0.125
2009-12-09,0.1252
2009-12-10,-0.625
2009-12-11,0.5031
2009-12-14,-0.5006
2009-12-15,-0.6053
2009-12-16,-3.061
2009-12-17,-1.436
2009-12-18,2.9139
2009-12-21,-2.7671
2009-12-22,0.9927
2009-12-23,2.228
2009-12-24,0.5128
2009-12-28,0.3827
2009-12-29,1.5248
2009-12-30,-2.378
2010-01-04,5.7692
2010-01-05,0.0
2010-01-06,-3.1515
2010-01-07,0.1252
2010-01-08,0.0
2010-01-11,0.5
2010-01-12,-0.4975
2010-01-13,1.2641
2010-01-14,-0.0139
2010-01-15,-1.1111
2010-01-20,-0.7491
2010-01-21,-1.4088
2010-01-22,-1.6331
2010-01-25,3.1128
2010-01-26,-0.7547
2010-01-27,-0.507
2010-01-28,0.6369
2010-01-29,-3.7975
2010-02-01,0.6184
2010-02-02,-0.0915
2010-02-03,0.1309
2010-02-04,-1.6993
2010-02-05,-1.1968
2010-02-08,4.3069
2010-02-09,-0.8258
2010-02-10,-1.1189
2010-02-11,1.3158
2010-02-12,0.5195
2010-02-16,0.1292
2010-02-17,1.0323
2010-02-18,-1.5326
2010-02-22,-1.1673
2010-02-23,1.706
2010-02-24,-0.0645
2010-02-25,-0.1937
2010-02-26,5.0453
2010-03-01,-1.2315
2010-03-02,0.3787
2010-03-03,-1.6195
2010-03-05,1.0101
2010-03-08,0.0
2010-03-09,1.25
2010-03-10,-2.7901
2010-03-11,-0.5588
2010-03-12,0.1277
2010-03-15,-5.102
2010-03-16,0.1361
2010-03-17,-2.0151
2010-03-18,-3.9726
2010-03-19,-0.5706
2010-03-22,0.1435
2010-03-23,0.659
2010-03-24,-1.224
2010-03-25,0.8628
2010-03-26,-5.7126
2010-03-29,-2.5758
2010-03-30,0.3091
2010-03-31,0.7771
2010-04-01,-0.7692
2010-04-06,0.9322
2010-04-07,0.4877
2010-04-08,8.5316
2010-04-09,1.4085
2010-04-12,-2.0833
2010-04-13,-1.1915
2010-04-14,0.3445
2010-04-15,-1.2876
2010-04-16,-2.3188
2010-04-19,0.8976
2010-04-20,1.022
2010-04-21,0.1456
2010-04-22,-0.1453
2010-04-23,-0.0582
2010-04-26,1.806
2010-04-27,-2.0029
2010-04-29,-2.1898
2010-04-30,1.4925
2010-05-03,1.1764999999999999
2010-05-04,-0.4633
2010-05-05,0.7575
2010-05-06,-1.4493
2010-05-07,1.1764999999999999
2010-05-10,-1.8914
2010-05-11,0.0019
2010-05-12,-2.3704
2010-05-13,0.1517
2010-05-17,-1.3636
2010-05-18,-0.1536
2010-05-19,-4.7692
2010-05-20,0.9693
2010-05-21,3.2
2010-05-24,0.2481
2010-05-25,-1.1754
2010-05-26,-3.2864
2010-05-27,8.4142
2010-05-28,-5.9701
2010-06-01,3.0159
2010-06-02,-3.698
2010-06-03,-0.8
2010-06-04,0.8065
2010-06-07,-0.8
2010-06-08,-0.1613
2010-06-09,-1.454
2010-06-10,-1.6393
2010-06-11,-1.6667
2010-06-14,0.0
2010-06-15,-6.9492
2010-06-16,-0.1821
2010-06-17,-2.3723
2010-06-18,2.4299
2010-06-21,-0.5474
2010-06-22,0.0
2010-06-23,0.5505
2010-06-24,0.0
2010-06-28,-1.4599
2010-06-29,1.2963
2010-06-30,6.7642
2010-07-01,-5.4795
2010-07-02,0.7246
2010-07-07,-1.0791
2010-07-08,0.2182
2010-07-09,0.8708
2010-07-12,-1.0791
2010-07-13,-1.8909
2010-07-14,0.8154
2010-07-15,-1.4706000000000001
2010-07-16,1.8657
2010-07-19,0.3663
2010-07-20,-0.9124
2010-07-21,0.366
2010-07-22,-0.9152
2010-07-23,-1.4815
2010-07-26,0.9398
2010-07-27,2.0484
2010-07-28,0.0
2010-07-29,-1.2774
2010-08-02,0.7394
2010-08-04,4.9541
2010-08-05,0.1748
2010-08-06,2.2688
2010-08-09,-1.8771
2010-08-10,-1.5652
2010-08-11,10.424
2010-08-12,-0.8
2010-08-13,-2.0968
2010-08-16,-0.3295
2010-08-17,2.9773
2010-08-18,-2.0585
2010-08-19,0.9526
2010-08-20,3.8961
2010-08-24,1.0937000000000001
2010-08-25,-0.1546
2010-08-26,0.1548
2010-08-27,-0.3091
2010-08-30,-3.1008
2010-08-31,1.6
2010-09-01,0.7874
2010-09-02,-2.3438
2010-09-03,0.0
2010-09-07,1.44
2010-09-08,2.3659
2010-09-10,-2.1572
2010-09-13,0.315
2010-09-14,0.0
2010-09-15,-4.0816
2010-09-16,-0.1637
2010-09-17,0.0
2010-09-20,0.6557
2010-09-21,3.0945
2010-09-22,-1.2638
2010-09-23,1.44
2010-09-24,0.9464
2010-09-27,1.5625
2010-09-28,-4.6154
2010-09-29,2.0968
2010-09-30,2.6856
2010-10-01,0.0
2010-10-04,3.2308
2010-10-05,0.4471
2010-10-06,-0.7418
2010-10-07,2.9895
2010-10-08,-3.7736
2010-10-11,3.1673999999999998
2010-10-12,-0.8772
2010-10-13,3.2448
2010-10-14,-4.1429
2010-10-15,1.7884
2010-10-18,2.1962
2010-10-20,-0.5731
2010-10-21,0.1441
2010-10-25,-0.0018
2010-10-26,-0.4299
2010-10-27,1.0116
2010-10-29,-2.8326000000000002
2010-11-01,2.9152
2010-11-02,-2.432
2010-11-03,12.9032
2010-11-04,0.0
2010-11-05,1.8182
2010-11-08,2.0408
2010-11-09,0.0
2010-11-10,3.125
2010-11-11,0.0
2010-11-12,-1.0909
2010-11-15,4.5343
2010-11-16,2.1102
2010-11-17,1.6073
2010-11-18,-1.6374
2010-11-19,-2.0214
2010-11-22,-0.1214
2010-11-23,-0.3645
2010-11-24,0.2439
2010-11-26,-3.8929
2010-11-29,3.1646
2010-11-30,1.8405
2010-12-01,-2.1687
2010-12-02,-1.9704000000000002
2010-12-03,1.005
2010-12-06,1.2422
2010-12-07,0.4929
2010-12-08,-0.2445
2010-12-09,-0.8578
2010-12-10,1.3597000000000001
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-2.439
2010-12-16,2.125
2010-12-17,-0.1224
2010-12-20,-0.7353
2010-12-21,0.6173
2010-12-22,0.0
2010-12-23,0.1227
2010-12-27,0.4887
2010-12-28,0.125
2010-12-29,-1.2195
2010-12-30,-2.2195
2010-12-31,1.8916
2011-01-03,0.3713
2011-01-04,0.8631
2011-01-05,-0.1222
2011-01-06,0.2448
2011-01-07,-0.2442
2011-01-10,1.3464
2011-01-11,0.8454
2011-01-12,0.4296
2011-01-13,-0.4278
2011-01-14,-0.479
2011-01-18,0.4798
2011-01-19,-1.1961
2011-01-20,0.0
2011-01-21,-4.2424
2011-01-24,1.6456
2011-01-25,2.3661
2011-01-26,1.1238
2011-01-27,-0.5098
2011-01-28,0.8464
2011-01-31,0.1199
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,-0.4566
2011-02-04,1.7821
2011-02-07,-1.5366
2011-02-08,0.0
2011-02-09,1.8007
2011-02-10,-1.0598
2011-02-11,-1.6701000000000001
2011-02-14,0.6061
2011-02-15,-0.2395
2011-02-16,1.8101
2011-02-17,0.8403
2011-02-18,-0.5952
2011-02-22,-0.7186
2011-02-23,-1.9300000000000002
2011-02-24,1.23
2011-02-25,0.849
2011-02-28,-0.7214
2011-03-01,-1.0922
2011-03-02,0.6135
2011-03-03,0.0
2011-03-04,4.1585
2011-03-07,-1.6509
2011-03-08,1.1905000000000001
2011-03-09,-2.4706
2011-03-10,-2.0507
2011-03-11,1.5994000000000002
2011-03-14,-1.2121
2011-03-15,-0.3666
2011-03-16,-0.3695
2011-03-17,0.1236
2011-03-18,-1.2346
2011-03-21,1.375
2011-03-22,-1.0866
2011-03-23,0.5999
2011-03-24,0.3965
2011-03-25,-0.0247
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.6157
2011-03-31,0.3696
2011-04-01,-0.7335
2011-04-04,0.9852
2011-04-05,0.0
2011-04-06,-1.2195
2011-04-07,-0.4938
2011-04-08,0.6203
2011-04-11,-0.1233
2011-04-12,0.0
2011-04-13,-0.6173
2011-04-15,-0.8696
2011-04-18,0.8788
2011-04-19,0.1227
2011-04-20,-0.3722
2011-04-21,0.1245
2011-04-25,0.2488
2011-04-26,-0.7444
2011-04-27,0.0
2011-04-28,-0.375
2011-04-29,0.0
2011-05-02,0.7528
2011-05-03,0.2491
2011-05-04,-0.6211
2011-05-05,-0.625
2011-05-06,-3.2704
2011-05-09,3.7695
2011-05-10,0.0016
2011-05-11,0.614
2011-05-12,-2.354
2011-05-13,0.7653
2011-05-16,-1.8987
2011-05-17,2.5806
2011-05-18,-1.0063
2011-05-19,0.3861
2011-05-20,-4.4872
2011-05-23,-0.6711
2011-05-24,-2.8378
2011-05-25,0.0017
2011-05-26,-0.6971
2011-05-27,0.0
2011-05-31,0.8403
2011-06-01,-2.4983
2011-06-02,-1.7112
2011-06-03,-3.9130000000000003
2011-06-06,0.1508
2011-06-07,1.9578
2011-06-08,-1.7744
2011-06-09,3.0095
2011-06-10,-2.4818
2011-06-13,0.8982
2011-06-14,-0.5935
2011-06-15,-4.0299
2011-06-16,-0.4646
2011-06-17,5.6229
2011-06-20,0.1479
2011-06-21,-1.4771
2011-06-22,0.4498
2011-06-23,0.0
2011-06-24,4.4776
2011-06-27,-0.5714
2011-06-28,-3.592
2011-06-29,2.8316
2011-06-30,-3.4783
2011-07-01,2.4005
2011-07-05,-1.4645000000000001
2011-07-06,-1.0417
2011-07-07,0.1485
2011-07-11,0.7526
2011-07-12,-1.0432
2011-07-13,0.1506
2011-07-14,-1.0526
2011-07-15,0.7599
2011-07-18,-1.5083
2011-07-19,3.6753
2011-07-20,-1.1817
2011-07-21,-1.3453
2011-07-22,1.5152
2011-07-25,-1.9403000000000001
2011-07-26,1.9787
2011-07-27,-0.7463
2011-07-28,0.0
2011-07-29,0.3008
2011-08-01,4.9475
2011-08-02,-2.8571
2011-08-03,-0.7353
2011-08-04,2.2222
2011-08-05,0.8696
2011-08-08,-7.4713
2011-08-09,4.6584
2011-08-10,-3.5608
2011-08-11,-4.1231
2011-08-12,3.9795
2011-08-15,-2.1605
2011-08-16,-1.1041
2011-08-17,1.2759
2011-08-18,0.64
2011-08-19,0.7949
2011-08-22,-2.2082
2011-08-23,-0.4839
2011-08-24,0.7992
2011-08-25,0.4934
2011-08-26,0.0
2011-08-29,-0.16
2011-08-30,-0.1763
2011-08-31,0.1746
2011-09-01,1.7649
2011-09-02,-0.1575
2011-09-06,1.4196
2011-09-07,-2.6439
2011-09-08,0.1597
2011-09-09,0.7974
2011-09-12,-1.5823
2011-09-13,0.6431
2011-09-14,-0.7987
2011-09-15,0.6441
2011-09-16,0.32
2011-09-19,1.5949
2011-09-20,-0.7849
2011-09-21,2.057
2011-09-22,-2.4806
2011-09-23,2.2258
2011-09-26,-2.0218
2011-09-27,6.8254
2011-09-28,-2.8232
2011-09-29,-0.7645
2011-09-30,-0.6163
2011-10-03,0.4651
2011-10-04,-0.463
2011-10-05,0.3101
2011-10-06,-1.5455999999999999
2011-10-07,2.5118
2011-10-10,0.1531
2011-10-11,0.0
2011-10-12,-0.1529
2011-10-13,-0.9188
2011-10-14,0.4637
2011-10-17,0.9231
2011-10-18,1.3719999999999999
2011-10-19,4.0602
2011-10-20,2.6012
2011-10-21,3.9154999999999998
2011-10-24,3.0089
2011-10-25,0.6579
2011-10-26,2.9281
2011-10-27,1.6002
2011-10-28,-0.125
2011-10-31,-0.8761
2011-11-01,-3.0303
2011-11-02,-2.7344
2011-11-03,-3.6145
2011-11-04,6.25
2011-11-07,-0.1307
2011-11-08,1.7016
2011-11-09,2.8314
2011-11-10,-2.0025
2011-11-11,0.1277
2011-11-14,4.5552
2011-11-15,-0.0869
2011-11-16,-1.7109
2011-11-17,0.0016
2011-11-18,-1.6149
2011-11-21,-0.2525
2011-11-22,1.5190000000000001
2011-11-23,0.3741
2011-11-25,-1.6149
2011-11-28,1.2626
2011-11-29,1.9327
2011-11-30,-0.1258
2011-12-01,0.8816
2011-12-02,-0.3745
2011-12-05,-1.0025
2011-12-06,0.6329
2011-12-07,-3.2704
2011-12-08,1.4304000000000001
2011-12-09,0.5256
2011-12-12,1.0075
2011-12-13,1.0101
2011-12-14,-0.625
2011-12-15,0.7547
2011-12-16,-1.236
2011-12-19,0.9986
2011-12-20,-0.0626
2011-12-21,0.1879
2011-12-22,1.25
2011-12-23,0.0
2011-12-27,-0.1235
2011-12-28,-0.9889
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.1248
2012-01-04,0.0
2012-01-05,0.9601
2012-01-06,-0.5805
2012-01-09,-1.3665
2012-01-10,2.5189
2012-01-11,0.4914
2012-01-12,1.1002
2012-01-13,1.3301
2012-01-17,6.6826
2012-01-18,4.9216999999999995
2012-01-19,1.8124
2012-01-20,-0.5236
2012-01-23,1.5789
2012-01-24,-2.0725
2012-01-25,1.0582
2012-01-26,0.9424
2012-01-27,-1.971
2012-01-30,0.0
2012-01-31,1.6931
2012-02-01,1.9771
2012-02-02,3.7755
2012-02-03,0.0
2012-02-06,0.295
2012-02-07,2.9412000000000003
2012-02-08,0.4762
2012-02-09,1.327
2012-02-10,1.8709
2012-02-13,0.0918
2012-02-14,-0.1835
2012-02-15,2.0221
2012-02-16,-2.1005
2012-02-17,0.2799
2012-02-21,-0.093
2012-02-22,-0.4655
2012-02-23,1.9645000000000001
2012-02-24,-1.8349
2012-02-27,1.5888
2012-02-28,0.276
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.9174
2012-03-05,0.4545
2012-03-06,-0.905
2012-03-07,1.3699
2012-03-08,0.4505
2012-03-09,16.5919
2012-03-12,-2.3077
2012-03-13,-6.2205
2012-03-14,-1.1755
2012-03-15,1.0195
2012-03-16,-0.841
2012-03-19,1.1026
2012-03-20,2.1812
2012-03-21,4.6798
2012-03-22,-2.7451
2012-03-23,0.8065
2012-03-26,-1.12
2012-03-27,-1.2945
2012-03-28,-0.4098
2012-03-29,3.2099
2012-03-30,1.2759
2012-04-02,1.0236
2012-04-03,-1.4809
2012-04-04,-1.8195999999999999
2012-04-05,-0.7252
2012-04-09,1.5422
2012-04-10,-2.4779999999999998
2012-04-11,2.7869
2012-04-12,0.638
2012-04-13,2.8526
2012-04-16,-3.0046
2012-04-17,-0.7149
2012-04-18,1.52
2012-04-19,-0.3152
2012-04-20,-3.9526
2012-04-23,3.5391
2012-04-24,3.3386
2012-04-25,3.0769
2012-04-26,-0.1119
2012-04-27,1.9051
2012-04-30,2.9326
2012-05-01,2.2792
2012-05-02,2.7855
2012-05-03,0.4065
2012-05-04,-1.2821
2012-05-07,4.7163
2012-05-08,2.4804
2012-05-09,0.828
2012-05-10,1.0739
2012-05-11,-1.1875
2012-05-14,-6.4516
2012-05-15,3.0426
2012-05-16,-7.5798
2012-05-17,-0.5755
2012-05-18,0.1447
2012-05-21,1.0838
2012-05-22,-2.2873
2012-05-23,0.8778
2012-05-24,-2.1755
2012-05-25,0.9637
2012-05-29,-0.1468
2012-05-30,0.5882
2012-05-31,-0.2193
2012-06-01,1.2454
2012-06-04,-0.0362
2012-06-05,-1.4115
2012-06-06,1.4684
2012-06-07,-0.3618
2012-06-08,0.2905
2012-06-11,2.9689
2012-06-12,-0.9142
2012-06-13,4.0454
2012-06-14,1.3643
2012-06-15,1.8843
2012-06-18,1.6513
2012-06-19,3.5088
2012-06-20,1.3183
2012-06-21,-3.0979
2012-06-22,3.6445
2012-06-25,3.0228
2012-06-26,2.2156000000000002
2012-06-27,1.3474
2012-06-28,-2.8902
2012-06-29,4.7619
2012-07-02,4.483
2012-07-03,-1.626
2012-07-05,3.4273
2012-07-06,5.2913
2012-07-09,7.1066
2012-07-10,-6.1137
2012-07-11,-6.4614
2012-07-12,-4.6951
2012-07-13,3.6806
2012-07-16,-1.6383999999999999
2012-07-17,0.0
2012-07-18,3.5536
2012-07-19,-5.8445
2012-07-20,6.1503
2012-07-23,-2.5215
2012-07-24,-0.3853
2012-07-25,-3.9779
2012-07-26,2.4166
2012-07-27,3.6517
2012-07-30,-4.6612
2012-07-31,3.0415
2012-08-01,0.0276
2012-08-02,6.3982
2012-08-03,-4.1991
2012-08-06,8.8203
2012-08-07,5.3705
2012-08-08,1.3686
2012-08-09,1.7225000000000001
2012-08-10,-3.2494
2012-08-13,-1.7974999999999999
2012-08-14,-0.0482
2012-08-15,0.5301
2012-08-16,0.1936
2012-08-17,-0.4831
2012-08-20,6.6019
2012-08-21,-3.2332
2012-08-22,-2.7294
2012-08-23,-7.5955
2012-08-24,2.0942
2012-08-27,4.8718
2012-08-28,-1.6137000000000001
2012-08-29,0.497
2012-08-30,0.6924
2012-08-31,-1.5716999999999999
2012-09-04,2.021
2012-09-05,-2.0298
2012-09-06,4.2936
2012-09-07,4.9306
2012-09-10,7.6186
2012-09-11,-3.7728
2012-09-12,-1.63
2012-09-13,2.2391
2012-09-14,-1.6644999999999999
2012-09-17,2.1826
2012-09-18,-0.3487
2012-09-19,-0.5687
2012-09-20,2.7277
2012-09-21,0.1285
2012-09-24,1.3259
2012-09-25,-1.8995
2012-09-26,-3.1842
2012-09-27,1.2444
2012-09-28,3.1607
2012-10-01,0.8936
2012-10-02,2.6571
2012-10-03,0.6984
2012-10-04,3.4272
2012-10-05,3.0769
2012-10-08,-1.9518
2012-10-09,-3.3177
2012-10-10,-1.1708
2012-10-11,0.1225
2012-10-12,-2.2439999999999998
2012-10-15,1.6277
2012-10-16,0.2053
2012-10-17,-1.7213
2012-10-18,-1.5013
2012-10-19,1.9898
2012-10-22,-1.2453
2012-10-23,-2.6061
2012-10-24,-0.7769
2012-10-25,1.1743999999999999
2012-10-26,-1.9346999999999999
2012-10-31,-2.6743
2012-11-01,-1.0811
2012-11-02,-4.827
2012-11-05,1.1482999999999999
2012-11-06,1.2772000000000001
2012-11-07,-4.7174
2012-11-08,4.6569
2012-11-09,0.4215
2012-11-12,-3.5448
2012-11-13,-0.9671
2012-11-14,-4.5654
2012-11-15,1.3007
2012-11-16,1.1299
2012-11-19,3.809
2012-11-20,4.3542
2012-11-21,1.1252
2012-11-23,1.4835
2012-11-26,-4.3399
2012-11-27,-2.3878
2012-11-28,2.1037
2012-11-29,1.1021
2012-11-30,-1.3744
2012-12-03,-4.1326
2012-12-04,0.3509
2012-12-05,-2.3976
2012-12-06,-3.9918
2012-12-07,0.3731
2012-12-10,2.1243
2012-12-11,5.2522
2012-12-12,1.9763
2012-12-13,1.1628
2012-12-14,4.2146
2012-12-17,4.2739
2012-12-18,-2.8647
2012-12-19,-2.1779
2012-12-20,-1.5306
2012-12-21,-0.8008
2012-12-24,1.2821
2012-12-26,-0.797
2012-12-27,-1.087
2012-12-28,-1.6722000000000001
2012-12-31,1.0204
2013-01-02,9.9086
2013-01-03,-2.1882
2013-01-04,-0.0447
2013-01-07,-1.5219
2013-01-08,-1.7273
2013-01-09,1.7576
2013-01-10,0.0
2013-01-11,1.0909
2013-01-14,2.7428
2013-01-15,3.1072
2013-01-16,-1.1885
2013-01-17,0.8591
2013-01-18,0.3407
2013-01-22,1.9949
2013-01-23,2.9546
2013-01-24,-2.8294
2013-01-25,-1.5391
2013-01-28,-3.9713000000000003
2013-01-29,1.4078
2013-01-30,-2.82
2013-01-31,0.8929
2013-02-01,-0.2212
2013-02-04,-6.4302
2013-02-05,4.1232
2013-02-06,-0.7738
2013-02-07,-1.7890000000000001
2013-02-08,1.8683
2013-02-11,1.0087
2013-02-12,-1.2256
2013-02-13,-0.7123
2013-02-14,-0.8887
2013-02-15,-0.0472
2013-02-19,0.1889
2013-02-20,-1.7436
2013-02-21,-3.0216
2013-02-22,1.1869
2013-02-25,0.5865
2013-02-26,-0.1458
2013-02-27,-0.0487
2013-02-28,-1.85
2013-03-01,2.0337
2013-03-04,-1.0209
2013-03-05,2.0138
2013-03-06,19.4511
2013-03-07,1.0883
2013-03-08,0.9569
2013-03-11,1.1848
2013-03-12,-0.5464
2013-03-13,-0.0785
2013-03-14,-0.2357
2013-03-15,-0.3937
2013-03-18,-3.1621
2013-03-19,-1.8367
2013-03-20,1.8295
2013-03-21,-2.0008
2013-03-22,4.625
2013-03-25,0.916
2013-03-26,-0.7103
2013-03-27,2.027
2013-03-28,6.155
2013-04-01,-1.1009
2013-04-02,0.1484
2013-04-03,-5.5206
