ticker,CBGH US Equity
2003-04-23,-60.0
2003-04-28,100.0
2003-05-12,-50.0
2003-05-15,150.0
2003-05-22,104.0
2003-05-27,-70.5882
2003-05-28,240.0
2003-05-29,-80.3922
2003-05-30,200.0
2003-06-19,-33.3333
2003-07-08,5.0
2003-08-19,-4.7619
2003-09-10,-35.0
2003-10-01,-38.4615
2003-10-03,212.5
2003-12-08,-68.0
2003-12-11,212.5
2004-01-26,-40.0
2004-02-04,0.0
2004-03-02,13.3333
2004-03-11,0.0
2004-04-12,0.0
2004-04-27,94.1176
2004-05-03,-48.4848
2004-07-22,5.8824
2004-08-19,-22.2222
2004-09-07,0.0
2004-09-09,114.2857
2004-09-24,-13.3333
2004-09-27,0.0
2004-09-29,2.8846
2004-10-01,12.1495
2004-12-01,-33.3333
2005-01-04,0.0
2005-01-05,-65.0
2005-01-06,-28.5714
2005-01-13,300.0
2005-01-31,15.0
2005-02-16,-34.7826
2005-02-25,20.0
2005-03-15,-16.6667
2005-04-25,20.0
2005-05-27,-16.6667
2005-06-03,0.0
2005-06-10,0.0
2005-06-16,0.0
2005-06-22,13.3333
2005-08-18,-11.7647
2005-09-28,240.0
2005-10-19,-70.5882
2005-12-20,0.0
2005-12-21,0.0
2006-01-13,0.0
2006-02-06,0.0
2006-02-16,0.0
2006-03-03,-33.3333
2006-04-05,0.0
2006-04-17,0.0
2006-05-02,0.0
2006-05-03,-20.0
2006-05-04,25.0
2006-05-23,150.0
2006-05-25,0.0
2006-06-19,0.0
2006-06-21,-20.0
2006-07-12,0.0
2006-07-17,0.0
2006-09-13,-15.0
2006-09-28,-17.647100000000002
2006-10-13,0.0
2006-12-29,42.8571
2007-01-03,-50.0
2007-01-08,10.0
2007-02-23,-9.0909
2007-03-01,0.0
2007-03-07,20.0
2007-05-29,-16.6667
2007-05-31,-40.0
2007-06-26,0.0
2007-06-29,0.0
2007-08-08,16.6667
2007-09-11,0.0
2007-09-13,0.0
2007-10-30,0.0
2007-11-13,-14.2857
2007-11-21,-16.6667
2007-12-12,0.0
2007-12-20,0.0
2008-01-14,0.0
2008-02-06,-40.0
2008-02-07,0.0
2008-02-22,0.0
2008-03-07,66.6667
2008-03-13,200.0
2008-03-14,0.0
2008-03-17,0.0
2008-04-18,0.0
2008-05-15,20.0
2008-07-14,5.5556
2008-07-21,0.0
2008-07-24,0.0
2008-07-29,0.0
2008-09-16,-10.526299999999999
2008-10-13,-29.4118
2008-12-11,-33.3333
2009-02-06,50.0
2009-02-12,-16.6667
2009-02-18,0.0
2009-03-31,-20.0
2009-06-16,0.0
2009-09-08,-8.3333
2009-10-22,-4.5455
2009-10-27,3.8095
2009-11-19,0.9174
2009-11-20,0.0
2009-11-30,-50.0
2009-12-09,0.0
2009-12-10,0.0
2010-01-27,0.0
2010-02-22,83.6364
2010-02-26,16.8317
2010-03-10,76.2712
2010-03-11,-23.0769
2010-03-12,6.25
2010-03-15,47.0588
2010-03-17,-40.0
2010-03-18,0.0
2010-03-25,-0.6667
2010-03-26,-6.0403
2010-03-29,3.5714
2010-03-30,0.0
2010-03-31,-2.069
2010-04-01,33.8028
2010-04-05,-2.6316
2010-04-07,8.1081
2010-04-08,0.0
2010-04-09,-5.0
2010-04-22,0.0
2010-04-23,34.2105
2010-04-26,-1.9607999999999999
2010-04-27,-28.0
2010-04-28,38.3333
2010-04-29,24.498
2010-04-30,-1.6129
2010-05-07,-40.9836
2010-05-10,-2.7778
2010-05-11,14.2857
2010-05-13,11.0
2010-05-14,0.0
2010-05-17,3.6036
2010-05-25,-19.5652
2010-05-28,10.8108
2010-06-01,2.439
2010-06-18,-73.8095
2010-06-21,236.3636
2010-06-22,0.0
2010-06-23,-0.5405
2010-06-29,0.0
2010-06-30,-70.1087
2010-07-01,118.1818
2010-07-06,31.6667
2010-07-07,17.0886
2010-07-13,0.0
2010-07-20,-18.9189
2010-07-21,-32.6667
2010-07-23,96.0396
2010-08-04,-72.2222
2010-08-05,90.9091
2010-08-09,0.0
2010-08-11,0.0
2010-08-25,0.0
2010-08-27,0.0
2010-09-02,-47.619
2010-09-03,90.9091
2010-09-07,9.5238
2010-09-08,-26.087
2010-09-09,23.5294
2010-09-23,-41.9048
2010-09-24,72.1311
2010-10-08,0.0
2010-10-29,-80.9524
2010-11-01,425.0
2010-11-16,-76.1905
2010-12-02,136.0
2010-12-06,77.9661
2010-12-09,-43.8095
2010-12-13,77.9661
2011-01-03,-80.9524
2011-01-04,425.0
2011-01-13,-80.9524
2011-01-18,420.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,0.9615
2011-01-27,0.0
2011-03-11,-80.9524
2011-03-14,425.0
2011-03-15,-80.9524
2011-03-18,425.0
2011-05-04,0.0
2011-05-26,-90.4762
2011-05-27,0.0
2011-05-31,100.0
2011-06-03,-50.0
2011-06-06,-0.125
2011-06-08,-49.9374
2011-06-17,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-30,-40.0
2011-07-01,66.6667
2011-07-11,-79.0
2011-07-12,-23.8095
2011-07-13,37.5
2011-07-15,-27.2727
2011-07-19,-12.5
2011-07-26,-21.4286
2011-07-27,-6.8182
2011-07-28,-19.5122
2011-08-02,-36.3636
2011-08-09,2.3810000000000002
2011-08-11,-25.5814
2011-08-15,25.0
2011-08-18,-20.0
2011-08-23,43.75
2011-08-26,-54.3478
2011-09-07,4.7619
2011-09-09,45.4545
2011-09-12,34.375
2011-09-13,-13.9535
2011-09-15,0.0
2011-09-16,0.0
2011-09-20,24.3243
2011-09-21,0.0
2011-09-28,108.6957
2011-09-29,41.6667
2011-09-30,-35.2941
2011-10-03,0.0
2011-10-04,9.0909
2011-10-05,175.0
2011-10-06,6.0606
2011-10-07,-31.4286
2011-10-10,16.6667
2011-10-11,42.8571
2011-10-12,45.0
2011-10-13,55.1724
2011-10-14,-33.3333
2011-10-17,36.6667
2011-10-18,-7.3171
2011-10-19,-21.0526
2011-10-20,0.0
2011-10-21,-16.6667
2011-10-24,-20.0
2011-10-25,46.875
2011-10-26,-4.0426
2011-10-27,-7.7605
2011-10-28,-3.8462
2011-10-31,-20.0
2011-11-01,4.375
2011-11-02,-6.5868
2011-11-03,15.3846
2011-11-04,-6.6667
2011-11-07,-33.3333
2011-11-08,50.0
2011-11-09,-30.9524
2011-11-10,24.1379
2011-11-11,-5.5556
2011-11-14,16.9118
2011-11-15,-23.5849
2011-11-16,11.9342
2011-11-17,-11.7647
2011-11-18,6.6667
2011-11-21,-12.5
2011-11-22,13.392900000000001
2011-11-23,13.3858
2011-11-25,5.5556
2011-11-28,25.3289
2011-11-29,21.7848
2011-11-30,-31.0345
2011-12-01,15.0
2011-12-02,38.3152
2011-12-05,-5.6974
2011-12-06,0.0
2011-12-07,3.3333
2011-12-08,-22.1774
2011-12-09,11.399000000000001
2011-12-12,-27.4419
2011-12-13,2.5641
2011-12-14,22.5
2011-12-15,14.2857
2011-12-16,-21.4286
2011-12-19,31.8182
2011-12-20,-6.8966
2011-12-21,7.4074
2011-12-22,5.1724
2011-12-23,-1.6393
2011-12-27,-16.25
2011-12-28,19.403
2011-12-29,1.6667
2011-12-30,1.2295
2012-01-03,13.3603
2012-01-04,8.0357
2012-01-05,18.6777
2012-01-06,-21.727
2012-01-09,13.879
2012-01-10,0.0
2012-01-11,33.75
2012-01-12,2.8037
2012-01-13,-1.25
2012-01-17,-35.5581
2012-01-18,-28.5714
2012-01-19,0.0
2012-01-20,4.0
2012-01-23,-15.3846
2012-01-24,0.5682
2012-01-25,-10.1695
2012-01-26,0.0
2012-01-27,-18.5535
2012-01-30,-4.2471
2012-01-31,29.0323
2012-02-01,45.0
2012-02-02,3.4483
2012-02-03,16.6667
2012-02-06,-41.4286
2012-02-07,-2.439
2012-02-08,-10.0
2012-02-09,0.6944
2012-02-10,-0.6897
2012-02-13,-10.4167
2012-02-14,0.0
2012-02-16,11.6279
2012-02-17,16.6667
2012-02-22,-28.5714
2012-02-23,30.0
2012-02-24,-15.3846
2012-02-28,21.2121
2012-02-29,-10.0
2012-03-01,-16.6667
2012-03-02,33.3333
2012-03-07,-22.5
2012-03-08,-29.0323
2012-03-09,-9.0909
2012-03-12,-10.0
2012-03-13,9.7222
2012-03-14,-25.3165
2012-03-15,96.6102
2012-03-16,0.0
2012-03-19,-4.3103
2012-03-21,29.7297
2012-03-23,-5.5556
2012-03-26,0.0
2012-03-30,-29.4118
2012-04-03,0.0
2012-04-04,-41.6667
2012-04-05,107.1429
2012-04-12,-31.0345
2012-04-13,0.0
2012-04-17,5.0
2012-04-18,0.0
2012-04-20,47.619
2012-04-23,-22.5806
2012-04-24,66.6667
2012-04-25,25.0
2012-04-26,-20.0
2012-04-27,0.0
2012-04-30,25.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-11,12.0
2012-05-22,-28.5714
2012-05-23,-15.0
2012-05-24,17.647100000000002
2012-05-29,24.375
2012-05-30,12.0603
2012-05-31,-13.901299999999999
2012-06-04,4.1667
2012-06-05,12.0
2012-06-06,7.1429
2012-06-08,13.3333
2012-06-11,-1.4706000000000001
2012-06-12,-37.3134
2012-06-14,19.0476
2012-06-15,34.0
2012-06-18,-7.4627
2012-06-20,-30.6452
2012-06-21,6.9767
2012-06-26,0.0
2012-06-27,-26.087
2012-07-02,44.1176
2012-07-05,-26.5306
2012-07-06,0.0
2012-07-13,-33.3333
2012-07-16,88.5417
2012-07-20,-9.3923
2012-07-24,-51.2195
2012-07-26,100.0
2012-07-30,-55.0
2012-07-31,-44.4444
2012-08-01,200.0
2012-08-06,0.0
2012-08-13,-66.6667
2012-08-14,-56.25
2012-08-31,540.0
2012-09-13,28.5714
2012-09-14,65.625
2012-09-24,-6.0797
2012-10-31,-60.7143
2012-11-01,-9.0909
2012-11-02,130.0
2012-11-05,-43.4783
2012-11-12,-23.0769
2012-11-13,20.0
2012-11-14,-16.6667
2012-11-15,0.0
2012-11-19,20.0
2012-11-20,25.0
2012-11-27,-3.3333
2012-12-07,-31.0345
2012-12-20,150.0
2012-12-21,0.0
2012-12-26,-60.0
2012-12-27,150.0
2013-01-03,-56.0
2013-01-04,127.2727
2013-01-07,-56.0
2013-01-10,90.9091
2013-01-15,-47.619
2013-01-16,81.8182
2013-01-18,-5.0
2013-01-22,0.0
2013-02-04,-47.3684
2013-02-07,80.0
2013-02-08,-43.4028
2013-02-11,47.2393
2013-02-28,0.0
2013-03-01,40.0
2013-03-18,0.0
2013-03-19,61.9048
2013-03-20,-8.8235
2013-03-21,-0.4032
2013-03-22,-2.834
2013-03-26,-0.625
2013-04-02,-11.1111
2013-04-03,0.7075
2013-04-16,-13.8173
2013-04-17,4.3478
2013-04-18,0.0
2013-04-26,-16.6667
2013-05-09,-49.375
2013-05-10,58.0247
2013-05-14,-31.25
2013-05-15,0.0
2013-05-29,80.1136
2013-05-31,-49.5268
2013-06-03,70.0
2013-06-13,-5.8824
2013-06-17,-6.25
2013-06-24,-33.3333
2013-06-27,-58.75
2013-06-28,0.0
2013-07-01,178.7879
2013-07-02,-71.1957
2013-07-05,171.6981
2013-07-11,-59.7222
2013-07-12,120.6897
2013-07-15,-37.5
2013-07-17,60.0
2013-07-30,-16.4063
2013-07-31,4.6729
2013-08-06,0.0
2013-08-12,28.5714
2013-08-13,11.1111
2013-08-21,-10.0
2013-10-03,-37.5
2013-10-14,-8.8889
2013-10-31,-58.5366
2013-11-04,-38.2353
2013-11-19,66.6667
2013-11-20,0.0
2013-11-25,0.0
2013-12-10,0.0
2013-12-13,51.4286
2013-12-16,0.0
2013-12-24,-9.434
2014-01-14,0.0
2014-02-10,0.0
2014-02-12,43.75
2014-02-26,-49.2754
2014-03-06,0.0
2014-03-13,0.0
2014-03-28,77.1429
2014-04-16,-19.3548
2014-04-21,16.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-28,-13.7931
2014-04-30,-26.0
2014-05-21,0.0
2014-06-05,35.1351
2014-06-06,-4.0
2014-07-29,-45.8333
2014-08-06,3.8462
2014-08-14,0.0
2014-08-25,-3.7037
2014-09-02,0.0
2014-10-28,0.0
2014-11-07,0.0
2015-02-19,-7.6923
2015-04-10,0.0
2015-04-21,58.3333
2015-04-23,10.526299999999999
2015-04-24,0.0
2015-04-28,-38.0952
2015-05-04,0.0
2015-05-07,53.8462
2015-05-18,-20.0
2015-05-27,0.0
2015-06-03,0.0
2015-07-23,0.0
2015-08-24,-9.375
2015-08-31,-10.3448
2015-09-04,-38.4615
2015-10-07,0.0
2015-10-23,0.0
2015-11-12,0.0
2015-12-01,50.0
2015-12-07,-20.8333
2016-01-07,-5.2632
2016-01-11,0.0
2016-05-12,-11.1111
2016-11-03,-31.25
2017-01-06,90.9091
2017-01-09,0.0
2017-01-31,0.0
2017-03-14,14.2857
2017-03-15,33.3333
2017-04-05,50.0
2017-04-10,0.0
2017-05-10,-29.1667
2017-06-02,41.1765
2017-06-26,-3.3333
2017-06-30,-31.0345
2017-07-05,-50.0
2017-07-31,20.0
2017-08-04,91.6667
2017-11-03,-47.8261
2017-11-10,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-29,241.6667
2018-01-02,570.7317
2018-01-03,-14.5455
2018-01-04,-21.6596
2018-01-05,0.7605
2018-01-08,-46.0916
2018-01-09,-3.1
2018-01-10,44.4788
2018-01-11,0.0
2018-01-16,-14.2857
2018-01-17,-25.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,-25.5556
2018-01-23,1.4925
2018-01-24,38.2353
2018-01-25,4.7872
2018-01-30,52.2843
2018-01-31,0.0
2018-02-20,-28.6667
2018-02-21,-33.6449
2018-03-01,0.0
2018-03-08,0.0
2018-03-16,-8.4507
2018-03-19,-7.6923
2018-03-21,0.0
2018-03-26,-40.0
2018-03-29,0.0
2018-04-02,13.8889
2018-04-04,0.0
2018-04-05,-12.1951
2018-04-16,261.1111
2018-04-18,-78.4615
2018-05-16,78.5714
2018-06-07,-50.0
2018-06-11,4.0
2018-06-12,23.0769
2018-07-12,150.0
2018-07-13,-12.5
2018-07-16,-28.5714
2018-07-20,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-08-07,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-16,-10.0
2018-09-04,-8.8889
2018-09-12,-24.3902
2018-09-21,0.0
2018-09-28,0.0
2018-10-03,0.0
2018-10-29,-22.5806
2018-11-16,0.0
2018-12-06,4.1667
2018-12-13,0.0
2018-12-14,-4.0
2019-02-22,62.5
2019-03-05,-35.8974
2019-03-11,-4.0
2019-04-02,-16.6667
2019-04-16,205.0
2019-04-23,-40.9836
2019-04-24,0.0
2019-05-07,-13.8889
2019-05-14,82.2581
2019-07-02,-15.0442
2019-07-05,-20.8333
2019-07-08,-15.7895
2019-07-23,20.25
2019-07-25,-1.2474
2019-07-30,0.0
2019-08-02,0.0
2019-08-06,-5.2632
2019-08-12,19.4444
2019-08-15,0.0
2019-08-20,11.6279
2019-08-26,18.75
2019-08-27,14.0351
2019-08-29,21.5385
2019-09-19,-27.8481
2019-09-23,33.3333
2019-09-24,-14.473700000000001
2019-09-27,0.0
2019-09-30,-18.4615
2019-10-01,-16.0
2019-10-02,-7.9066
2019-10-09,9.7561
2019-10-17,744.4444
2019-10-18,-53.9474
2019-10-21,-37.1429
2019-10-22,-18.1818
2019-10-23,27.7778
2019-10-24,-21.7391
2019-10-25,-16.6667
2019-10-28,0.0
2019-10-30,0.0
2019-10-31,12.8
2019-11-01,-17.2577
2019-11-07,-7.1429
2019-11-08,50.7692
2019-11-12,-32.6531
2019-11-20,1.5152
2019-11-21,-1.4925
2019-11-27,21.2121
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,-8.75
2019-12-09,64.3836
2019-12-11,-37.5
2019-12-17,0.0
2019-12-18,0.0
2019-12-20,6.7333
2019-12-27,-18.8007
2019-12-31,0.0
2020-01-09,0.0
2020-01-14,26.9231
2020-01-21,-12.7273
2020-01-24,-9.7222
2020-01-29,10.7385
2020-01-31,-9.6971
2020-02-05,95.3846
2020-02-06,-1.5748
2020-02-07,-4.0
2020-02-10,4.1667
2020-02-11,-28.0
2020-02-20,11.1111
2020-02-21,40.0
2020-02-24,25.0
2020-02-27,-14.2857
2020-02-28,25.3333
2020-03-02,0.0
2020-03-03,-20.2128
2020-03-04,-5.3333
2020-03-05,29.5775
2020-03-10,-18.4783
2020-03-11,-36.0
2020-03-12,0.0
2020-03-13,-7.2917
2020-03-18,1.1236
2020-03-30,33.3333
2020-04-01,0.0
2020-04-02,27.5
2020-04-03,-1.9607999999999999
2020-04-07,-0.5333
2020-04-08,-4.8257
2020-04-09,9.8592
2020-04-13,57.0513
2020-04-14,13.8776
2020-04-15,-21.147
2020-04-16,-36.3636
2020-04-17,-0.8929
2020-04-20,-6.3063
2020-04-21,-23.0769
2020-04-22,0.0
2020-04-24,-18.0
2020-04-28,9.7561
2020-04-29,0.0
2020-05-05,0.0
2020-05-11,-8.8889
2020-05-15,0.0
2020-05-19,-1.2195
2020-05-29,-1.2346
2020-06-01,0.0
2020-06-03,32.5
2020-06-08,3.7736
2020-06-11,-17.9091
2020-06-19,43.9646
2020-06-23,6.1538
2020-06-24,1.4493
2020-06-26,-21.4286
2020-06-30,31.8182
2020-07-02,3.4483
2020-07-06,-20.0
2020-07-07,33.3333
2020-07-10,-25.0
2020-07-24,33.3333
2020-07-27,-6.25
