ticker,MYGN US Equity
2000-05-23,-9.0832
2000-05-24,9.8039
2000-05-25,-7.0578
2000-05-26,-3.3852
2000-05-30,10.322
2000-05-31,8.3262
2000-06-01,0.1585
2000-06-02,5.6962
2000-06-05,9.1317
2000-06-06,20.6447
2000-06-07,0.2843
2000-06-08,3.7415000000000003
2000-06-09,13.9344
2000-06-12,-5.3237
2000-06-13,-3.1915
2000-06-14,-0.4186
2000-06-15,-1.5765
2000-06-16,15.5366
2000-06-19,6.9315999999999995
2000-06-20,-3.1979
2000-06-21,2.2321
2000-06-22,-6.3755
2000-06-23,-4.944
2000-06-26,3.5329
2000-06-27,-1.8957000000000002
2000-06-28,9.6618
2000-06-29,2.9956
2000-06-30,1.3366
2000-07-03,1.9731999999999998
2000-07-05,-1.4487
2000-07-06,2.5619
2000-07-07,-1.3104
2000-07-10,3.5788
2000-07-11,1.312
2000-07-12,5.5358
2000-07-13,-7.3436
2000-07-14,-5.6207
2000-07-17,8.9974
2000-07-18,3.695
2000-07-19,-6.6716999999999995
2000-07-20,2.6807
2000-07-21,-3.8766
2000-07-24,0.9877
2000-07-25,-4.9715
2000-07-26,5.3173
2000-07-27,-2.0765
2000-07-28,-8.607099999999999
2000-07-31,-3.3212
2000-08-01,3.5765000000000002
2000-08-02,2.8169
2000-08-03,7.0261
2000-08-04,1.569
2000-08-07,5.6911000000000005
2000-08-08,-3.1635
2000-08-09,-4.6371
2000-08-10,-4.6231
2000-08-11,1.4847000000000001
2000-08-14,2.1407
2000-08-15,-1.9273
2000-08-16,1.0309
2000-08-17,0.6378
2000-08-18,-7.7313
2000-08-21,-0.7326
2000-08-22,-0.738
2000-08-23,-1.3011
2000-08-24,1.7891
2000-08-25,-1.7114
2000-08-28,-2.0235
2000-08-29,1.585
2000-08-30,2.0331
2000-08-31,3.7071
2000-09-01,9.3834
2000-09-05,-5.3513
2000-09-06,-5.0496
2000-09-07,-6.2273
2000-09-08,-0.824
2000-09-11,-0.6843
2000-09-12,-5.315
2000-09-13,-0.2079
2000-09-14,1.0156
2000-09-15,-6.1614
2000-09-18,-4.9451
2000-09-19,5.2023
2000-09-20,-0.7692
2000-09-21,12.7353
2000-09-22,8.8409
2000-09-25,-1.8051
2000-09-26,5.6985
2000-09-27,9.913
2000-09-28,17.3259
2000-09-29,-6.8105
2000-10-02,-3.9074
2000-10-03,7.8313
2000-10-04,-0.5587
2000-10-05,-0.1404
2000-10-06,-2.4613
2000-10-09,-3.3886
2000-10-10,-0.5224
2000-10-11,6.5266
2000-10-12,-0.0176
2000-10-13,3.6802
2000-10-16,14.606
2000-10-17,1.9561
2000-10-18,-3.314
2000-10-19,3.9086
2000-10-20,7.5231
2000-10-23,3.4446
2000-10-24,-2.8616
2000-10-25,-0.5222
2000-10-26,-7.9284
2000-10-27,-4.7953
2000-10-30,2.2113
2000-10-31,15.3846
2000-11-01,0.2604
2000-11-02,-1.4545
2000-11-03,7.7491
2000-11-06,0.5871
2000-11-07,-1.8481999999999998
2000-11-08,-5.2032
2000-11-09,0.4705
2000-11-10,2.4974
2000-11-13,-20.8122
2000-11-14,-1.7949000000000002
2000-11-15,3.7533
2000-11-16,-5.8824
2000-11-17,-8.7567
2000-11-20,-14.2125
2000-11-21,-2.8181000000000003
2000-11-22,-2.8998
2000-11-24,7.7828
2000-11-27,15.7011
2000-11-28,-8.1277
2000-11-29,-5.4502
2000-11-30,-6.2657
2000-12-01,14.2602
2000-12-04,-4.8362
2000-12-05,11.6393
2000-12-06,1.6153
2000-12-07,8.4538
2000-12-08,15.9227
2000-12-11,-3.5632
2000-12-12,-10.0715
2000-12-13,-1.6566999999999998
2000-12-14,-4.8518
2000-12-15,1.983
2000-12-18,0.0
2000-12-19,-2.5
2000-12-20,-5.9829
2000-12-21,-7.4242
2000-12-22,5.0736
2000-12-26,8.0218
2000-12-27,7.0115
2000-12-28,0.2527
2000-12-29,-11.0215
2001-01-02,-16.0121
2001-01-03,6.1151
2001-01-04,-13.2203
2001-01-05,-7.8125
2001-01-08,-16.6314
2001-01-09,-5.2097
2001-01-10,5.63
2001-01-11,-3.2995
2001-01-12,17.5853
2001-01-16,2.3438
2001-01-17,-5.6707
2001-01-18,-3.6994
2001-01-19,3.4814
2001-01-22,10.4408
2001-01-23,12.9202
2001-01-24,1.5814
2001-01-25,-2.1978
2001-01-26,-3.5581
2001-01-29,12.1359
2001-01-30,7.013
2001-01-31,-6.6343
2001-02-01,-8.5789
2001-02-02,-2.9384
2001-02-05,4.8828
2001-02-06,6.5177
2001-02-07,-4.1958
2001-02-08,-1.4599
2001-02-09,-2.4074
2001-02-12,9.4877
2001-02-13,-2.773
2001-02-14,-6.5954
2001-02-15,2.2901
2001-02-16,-7.4627
2001-02-20,0.4284
2001-02-21,-3.9398
2001-02-22,-12.0167
2001-02-23,4.038
2001-02-26,7.5342
2001-02-27,-10.7219
2001-02-28,5.3508
2001-03-01,-0.1129
2001-03-02,2.7119
2001-03-05,-2.9703
2001-03-06,-4.195
2001-03-07,-7.1006
2001-03-08,-5.4777000000000005
2001-03-09,-1.7183000000000002
2001-03-12,-17.3123
2001-03-13,13.806000000000001
2001-03-14,-6.5209
2001-03-15,-1.0133
2001-03-16,-9.9213
2001-03-19,19.5804
2001-03-20,-3.6550000000000002
2001-03-21,-9.7117
2001-03-22,-9.5798
2001-03-23,8.3643
2001-03-26,9.9485
2001-03-27,7.0983
2001-03-28,-8.6672
2001-03-29,0.4785
2001-03-30,3.0159
2001-04-02,-15.7165
2001-04-03,-0.5484
2001-04-04,-9.5129
2001-04-05,15.998
2001-04-06,-7.1804
2001-04-09,8.4075
2001-04-10,14.3136
2001-04-11,-4.3849
2001-04-12,15.9236
2001-04-16,-5.011
2001-04-17,8.4914
2001-04-18,14.0968
2001-04-19,-3.271
2001-04-20,-7.6329
2001-04-23,-7.2594
2001-04-24,-5.3463
2001-04-25,7.245
2001-04-26,3.9333
2001-04-27,4.4473
2001-04-30,8.413499999999999
2001-05-01,4.5884
2001-05-02,-1.6971
2001-05-03,-2.8466
2001-05-04,6.8242
2001-05-07,1.7519
2001-05-08,0.5739
2001-05-09,0.83
2001-05-10,-3.9616
2001-05-11,-0.1786
2001-05-14,-3.6673
2001-05-15,2.0984
2001-05-16,9.2397
2001-05-17,1.2321
2001-05-18,-1.7433999999999998
2001-05-21,10.9474
2001-05-22,0.4375
2001-05-23,-8.0667
2001-05-24,8.5784
2001-05-25,1.1287
2001-05-29,-3.0804
2001-05-30,-4.6522
2001-05-31,-0.0805
2001-06-01,6.672
2001-06-04,6.5870999999999995
2001-06-05,9.1425
2001-06-06,-3.6104000000000003
2001-06-07,3.8669000000000002
2001-06-08,-3.7618
2001-06-11,-7.3999
2001-06-12,0.2911
2001-06-13,-3.8752
2001-06-14,-4.4089
2001-06-15,3.6329000000000002
2001-06-18,-0.9297
2001-06-19,-0.8615
2001-06-20,8.9075
2001-06-21,1.5104
2001-06-22,-9.9382
2001-06-25,-9.0243
2001-06-26,-1.9017
2001-06-27,4.0866
2001-06-28,3.7584
2001-06-29,2.3931
2001-07-02,-4.8798
2001-07-03,2.7395
2001-07-05,-6.9005
2001-07-06,-4.8776
2001-07-09,2.0985
2001-07-10,-5.8624
2001-07-11,-8.3159
2001-07-12,-1.7187999999999999
2001-07-13,2.3810000000000002
2001-07-16,-14.859
2001-07-17,0.846
2001-07-18,1.2704
2001-07-19,-1.5385
2001-07-20,5.0481
2001-07-23,-5.881
2001-07-24,-6.37
2001-07-25,8.8029
2001-07-26,9.3317
2001-07-27,2.5103999999999997
2001-07-30,-3.9608
2001-07-31,1.7073
2001-08-01,-1.199
2001-08-02,-2.2727
2001-08-03,1.2644
2001-08-06,-2.6756
2001-08-07,-0.4124
2001-08-08,-4.1408
2001-08-09,-1.2959
2001-08-10,1.1184
2001-08-13,3.9192
2001-08-14,-0.6247
2001-08-15,-7.6834
2001-08-16,6.8347999999999995
2001-08-17,-9.5609
2001-08-20,-1.9316
2001-08-21,-1.8898000000000001
2001-08-22,9.5768
2001-08-23,10.1015
2001-08-24,2.4286
2001-08-27,-0.461
2001-08-28,-4.2788
2001-08-29,3.0645
2001-08-30,-1.1849
2001-08-31,-1.3575
2001-09-04,-1.3761
2001-09-05,1.0695000000000001
2001-09-06,-2.8759
2001-09-07,-1.2082
2001-09-10,1.4868000000000001
2001-09-17,-14.9338
2001-09-18,-7.3611
2001-09-19,-12.054
2001-09-20,-6.1371
2001-09-21,-5.1943
2001-09-24,-0.6513
2001-09-25,9.1786
2001-09-26,1.4483
2001-09-27,10.6894
2001-09-28,-3.6175
2001-10-01,5.1567
2001-10-02,4.3451
2001-10-03,6.2165
2001-10-04,-6.7208
2001-10-05,7.3852
2001-10-08,-2.7677
2001-10-09,11.9896
2001-10-10,2.6958
2001-10-11,7.75
2001-10-12,-1.9722
2001-10-15,5.5858
2001-10-16,4.573
2001-10-17,-9.3248
2001-10-18,4.4444
2001-10-19,1.7202
2001-10-22,3.1397
2001-10-23,-3.4109
2001-10-24,2.1666
2001-10-25,3.9571
2001-10-26,3.8906
2001-10-29,-3.7854
2001-10-30,-5.8489
2001-10-31,2.7933
2001-11-01,0.0
2001-11-02,-3.4783
2001-11-05,3.5135
2001-11-06,4.4386
2001-11-07,6.8333
2001-11-08,1.4041000000000001
2001-11-09,-4.0192
2001-11-12,0.4007
2001-11-13,3.2329
2001-11-14,-3.4023
2001-11-15,4.983
2001-11-16,-0.2097
2001-11-19,8.8443
2001-11-20,-4.37
2001-11-21,-0.0184
2001-11-23,3.0103
2001-11-26,3.1718
2001-11-27,-3.2297
2001-11-28,-4.8545
2001-11-29,5.0628
2001-11-30,1.573
2001-12-03,-2.707
2001-12-04,6.1247
2001-12-05,3.1835
2001-12-06,2.5738
2001-12-07,-4.5038
2001-12-10,-0.0505
2001-12-11,-2.2076000000000002
2001-12-12,-4.5666
2001-12-13,1.2279
2001-12-14,-1.98
2001-12-17,1.929
2001-12-18,3.9279
2001-12-19,-0.2749
2001-12-20,-8.7166
2001-12-21,4.7745
2001-12-24,1.3148
2001-12-26,-0.5333
2001-12-27,-2.5380000000000003
2001-12-28,2.1639
2001-12-31,-5.5107
2002-01-02,-4.2724
2002-01-03,-6.908
2002-01-04,4.0503
2002-01-07,-4.6302
2002-01-08,-3.3298
2002-01-09,-7.4
2002-01-10,8.9033
2002-01-11,2.8427
2002-01-14,-7.2852
2002-01-15,0.3698
2002-01-16,-1.1973
2002-01-17,0.0233
2002-01-18,-3.6114
2002-01-22,-1.9096
2002-01-23,6.5303
2002-01-24,1.3417
2002-01-25,-0.8674
2002-01-28,-7.1609
2002-01-29,0.1736
2002-01-30,4.209
2002-01-31,0.7365
2002-02-01,9.1038
2002-02-04,-10.7869
2002-02-05,4.6765
2002-02-06,-6.3194
2002-02-07,-2.0015
2002-02-08,6.9087
2002-02-11,0.566
2002-02-12,11.1632
2002-02-13,-0.0844
2002-02-14,-7.7069
2002-02-15,1.4184
2002-02-19,-12.4295
2002-02-20,0.4379
2002-02-21,-8.2842
2002-02-22,1.7617
2002-02-25,-6.6502
2002-02-26,3.7386
2002-02-27,-4.7106
2002-02-28,-2.4717000000000002
2002-03-01,2.1374
2002-03-04,5.1121
2002-03-05,-2.7873
2002-03-06,10.1229
2002-03-07,-5.5526
2002-03-08,3.0098
2002-03-11,-1.5565
2002-03-12,-3.2732
2002-03-13,0.5736
2002-03-14,-2.5378
2002-03-15,2.7794
2002-03-18,4.1275
2002-03-19,-2.5423999999999998
2002-03-20,-2.9734
2002-03-21,7.4299
2002-03-22,-1.4801
2002-03-25,-6.3371
2002-03-26,1.8081
2002-03-27,-0.9739
2002-03-28,-3.0662
2002-04-01,3.1931
2002-04-02,-4.4245
2002-04-03,-3.9032
2002-04-04,-0.6927
2002-04-05,-4.851
2002-04-08,-6.8644
2002-04-09,-4.7585
2002-04-10,7.9639
2002-04-11,3.1663
2002-04-12,0.1686
2002-04-15,0.9428
2002-04-16,2.7352
2002-04-17,-3.3442
2002-04-18,3.8965
2002-04-19,-4.3
2002-04-22,-5.3716
2002-04-23,-3.4273
2002-04-24,-2.1442
2002-04-25,-5.5535
2002-04-26,1.52
2002-04-29,-6.3042
2002-04-30,-0.0841
2002-05-01,-1.9781
2002-05-02,-2.9626
2002-05-03,-1.1062
2002-05-06,-7.1141
2002-05-07,-3.1792
2002-05-08,8.7562
2002-05-09,-1.6468
2002-05-10,0.4651
2002-05-13,1.3426
2002-05-14,12.6999
2002-05-15,-2.3105
2002-05-16,-1.1618
2002-05-17,5.2057
2002-05-20,-3.0726
2002-05-21,-6.1754
2002-05-22,-0.6582
2002-05-23,12.0141
2002-05-24,-5.7571
2002-05-28,2.4686
2002-05-29,-4.4508
2002-05-30,-1.5385
2002-05-31,-3.2552
2002-06-03,-9.5559
2002-06-04,0.0496
2002-06-05,-0.2975
2002-06-06,-6.7628
2002-06-07,1.12
2002-06-10,1.1076
2002-06-11,-8.711500000000001
2002-06-12,-1.2
2002-06-13,2.3135
2002-06-14,5.2572
2002-06-17,11.7078
2002-06-18,-0.9615
2002-06-19,-5.0485
2002-06-20,-7.771
2002-06-21,0.1109
2002-06-24,5.0388
2002-06-25,-5.3769
2002-06-26,4.1226
2002-06-27,8.2932
2002-06-28,0.4941
2002-07-01,-10.8653
2002-07-02,-4.0265
2002-07-03,2.069
2002-07-05,2.5845000000000002
2002-07-08,-0.1592
2002-07-09,-3.2984999999999998
2002-07-10,-5.8556
2002-07-11,6.7633
2002-07-12,4.5249
2002-07-15,1.4069
2002-07-16,5.5496
2002-07-17,5.9656
2002-07-18,-7.8244
2002-07-19,-3.0021
2002-07-22,-0.0534
2002-07-23,-2.5627
2002-07-24,4.7671
2002-07-25,3.1904
2002-07-26,1.1151
2002-07-29,8.6717
2002-07-30,6.4576
2002-07-31,0.1386
2002-08-01,-1.1336
2002-08-02,-7.3523
2002-08-05,-9.0222
2002-08-06,13.4995
2002-08-07,-1.6926
2002-08-08,10.4235
2002-08-09,5.1833
2002-08-12,3.8862
2002-08-13,-11.0683
2002-08-14,11.752
2002-08-15,-4.6876
2002-08-16,0.5211
2002-08-19,-3.5237
2002-08-20,1.2175
2002-08-21,-1.3273
2002-08-22,-5.4224
2002-08-23,-7.3333
2002-08-26,-1.9616
2002-08-27,-11.11
2002-08-28,-0.2752
2002-08-29,4.4702
2002-08-30,-9.2974
2002-09-03,-7.3384
2002-09-04,4.3997
2002-09-05,-7.345
2002-09-06,5.1332
2002-09-09,1.6686999999999999
2002-09-10,-0.2432
2002-09-11,1.1578
2002-09-12,-3.7349
2002-09-13,5.9324
2002-09-16,-2.9419
2002-09-17,-0.913
2002-09-18,3.9312
2002-09-19,-4.9054
2002-09-20,-7.9428
2002-09-23,-9.8704
2002-09-24,3.6704
2002-09-25,12.1387
2002-09-26,1.6753
2002-09-27,-4.5626999999999995
2002-09-30,5.1793
2002-10-01,0.4419
2002-10-02,-2.577
2002-10-03,-1.4194
2002-10-04,-6.3482
2002-10-07,0.3494
2002-10-08,1.1838
2002-10-09,-5.0241
2002-10-10,5.6522
2002-10-11,4.7325
2002-10-14,10.2816
2002-10-15,4.3943
2002-10-16,0.6826
2002-10-17,3.3955
2002-10-18,-2.3551
2002-10-21,0.3917
2002-10-22,-3.1773
2002-10-23,-0.2879
2002-10-24,-4.5497
2002-10-25,4.3431
2002-10-28,-1.5652
2002-10-29,5.6537
2002-10-30,4.2363
2002-10-31,-3.4225
2002-11-01,0.1661
2002-11-04,1.7689
2002-11-05,2.3357
2002-11-06,-2.2293
2002-11-07,0.2714
2002-11-08,-3.1402
2002-11-11,-1.6768999999999998
2002-11-12,1.5350000000000001
2002-11-13,-1.4558
2002-11-14,5.8523
2002-11-15,1.5566
2002-11-18,3.8055
2002-11-19,-0.0509
2002-11-20,6.6735
2002-11-21,2.149
2002-11-22,-12.5292
2002-11-25,1.7103000000000002
2002-11-26,-4.2564
2002-11-27,4.6652000000000005
2002-11-29,-0.2622
2002-12-02,1.1567
2002-12-03,-0.6237
2002-12-04,-7.2803
2002-12-05,-2.6963
2002-12-06,-1.2174
2002-12-09,-1.4085
2002-12-10,-4.2262
2002-12-11,1.0566
2002-12-12,0.9225
2002-12-13,-2.7422
2002-12-16,-1.3784
2002-12-17,-0.4447
2002-12-18,-1.7229999999999999
2002-12-19,-0.974
2002-12-20,0.3934
2002-12-23,0.1306
2002-12-24,-1.0437
2002-12-26,-1.4502
2002-12-27,-2.2742
2002-12-30,-2.3956
2002-12-31,2.3843
2003-01-02,2.8082000000000003
2003-01-03,0.3997
2003-01-06,4.7113
2003-01-07,-1.2041
2003-01-08,-2.8223000000000003
2003-01-09,1.1221
2003-01-10,0.1305
2003-01-13,1.6949
2003-01-14,-1.5962
2003-01-15,-1.8305
2003-01-16,4.3796
2003-01-17,-2.0343
2003-01-21,-2.9202
2003-01-22,1.9385
2003-01-23,-0.918
2003-01-24,-3.4414
2003-01-27,-7.4709
2003-01-28,-4.3704
2003-01-29,0.3873
2003-01-30,-1.929
2003-01-31,0.0787
2003-02-03,-2.4371
2003-02-04,-5.3183
2003-02-05,-6.0426
2003-02-06,1.9928
2003-02-07,-0.3552
2003-02-10,-3.1194
2003-02-11,0.828
2003-02-12,-2.0073
2003-02-13,-1.7691
2003-02-14,0.8531
2003-02-18,1.5038
2003-02-19,-2.6852
2003-02-20,-0.5709
2003-02-21,1.1482999999999999
2003-02-24,-5.7711
2003-02-25,0.6024
2003-02-26,-0.998
2003-02-27,-1.2097
2003-02-28,-0.2041
2003-03-03,-1.3292
2003-03-04,-3.0052
2003-03-05,-0.641
2003-03-06,-2.1505
2003-03-07,-0.4396
2003-03-10,-1.3245
2003-03-11,-3.8031
2003-03-12,0.6977
2003-03-13,6.2356
2003-03-14,0.6522
2003-03-17,3.5637
2003-03-18,6.8822
2003-03-19,-0.0976
2003-03-20,1.8555000000000001
2003-03-21,4.9856
2003-03-24,-7.6712
2003-03-25,0.9891
2003-03-26,0.1959
2003-03-27,4.4966
2003-03-28,-2.8999
2003-03-31,-2.6879
2003-04-01,2.5641
2003-04-02,11.4865
2003-04-03,7.7056000000000004
2003-04-04,-2.3312
2003-04-07,-1.893
2003-04-08,0.5034
2003-04-09,-4.5075
2003-04-10,-4.8077
2003-04-11,-1.8365
2003-04-14,2.7128
2003-04-15,-1.0929
2003-04-16,-3.7661
2003-04-17,-0.488
2003-04-21,2.5962
2003-04-22,2.343
2003-04-23,7.5092
2003-04-24,-2.1295
2003-04-25,-4.4386
2003-04-28,5.9199
2003-04-29,0.3439
2003-04-30,2.1422
2003-05-01,0.4195
2003-05-02,5.6809
2003-05-05,-3.004
2003-05-06,8.7205
2003-05-07,-0.2999
2003-05-08,-3.4586
2003-05-09,5.9969
2003-05-12,2.7186
2003-05-13,3.0043
2003-05-14,0.0
2003-05-15,-2.4306
2003-05-16,-2.9893
2003-05-19,-5.3558
2003-05-20,-0.4651
2003-05-21,1.2461
2003-05-22,3.3846
2003-05-23,7.0685
2003-05-27,8.8951
2003-05-28,1.1487
2003-05-29,-3.5331
2003-05-30,0.0654
2003-06-02,1.8300999999999998
2003-06-03,-0.706
2003-06-04,2.5856
2003-06-05,6.6163
2003-06-06,-2.1277
2003-06-09,-5.1932
2003-06-10,0.1911
2003-06-11,7.3744
2003-06-12,6.0983
2003-06-13,-5.3571
2003-06-16,0.1769
2003-06-17,-0.5886
2003-06-18,-3.9668
2003-06-19,-9.6794
2003-06-20,3.2765
2003-06-23,-6.7416
2003-06-24,0.0
2003-06-25,2.6223
2003-06-26,1.9337
2003-06-27,-3.6585
2003-06-30,-5.1336
2003-07-01,-1.4826
2003-07-02,6.9225
2003-07-03,-0.0704
2003-07-07,5.1408
2003-07-08,3.7508
2003-07-09,2.1304
2003-07-10,-2.0228
2003-07-11,1.6129
2003-07-14,1.9683000000000002
2003-07-15,-1.3075999999999999
2003-07-16,-2.2082
2003-07-17,-3.2258
2003-07-18,0.4
2003-07-21,-2.656
2003-07-22,1.3643
2003-07-23,-0.0673
2003-07-24,-3.569
2003-07-25,2.7235
2003-07-28,5.6424
2003-07-29,0.3218
2003-07-30,-2.6299
2003-07-31,0.0659
2003-08-01,-3.2916
2003-08-04,-1.2934
2003-08-05,-6.8276
2003-08-06,-3.4789
2003-08-07,2.3773
2003-08-08,-3.5206
2003-08-11,3.028
2003-08-12,7.3850999999999996
2003-08-13,-2.6667
2003-08-14,2.5234
2003-08-15,-2.3207
2003-08-18,7.1994
2003-08-19,0.3358
2003-08-20,-0.4685
2003-08-21,-0.2017
2003-08-22,-3.3019
2003-08-25,0.1394
2003-08-26,-13.9875
2003-08-27,1.3754
2003-08-28,1.0375
2003-08-29,-1.1058
2003-09-02,0.3994
2003-09-03,-0.3182
2003-09-04,-1.5164
2003-09-05,-2.5932
2003-09-08,4.3261
2003-09-09,7.3365
2003-09-10,-5.9435
2003-09-11,-0.9479
2003-09-12,-1.8340999999999998
2003-09-15,-1.7059
2003-09-16,3.1405
2003-09-17,1.3622
2003-09-18,2.7668
2003-09-19,-1.2308
2003-09-22,-3.972
2003-09-23,4.4607
2003-09-24,-5.823
2003-09-25,-3.0503
2003-09-26,-3.4013999999999998
2003-09-29,-0.5282
2003-09-30,0.6195
2003-10-01,-0.7916
2003-10-02,2.039
2003-10-03,-0.0869
2003-10-06,2.1739
2003-10-07,3.8298
2003-10-08,-1.6393
2003-10-09,2.3333
2003-10-10,0.6515
2003-10-13,4.3689
2003-10-14,-2.2481
2003-10-15,0.1586
2003-10-16,0.9501
2003-10-17,-2.1176
2003-10-20,-1.0417
2003-10-21,8.2591
2003-10-22,-6.3575
2003-10-23,1.1182
2003-10-24,2.8436
2003-10-27,-0.6144
2003-10-28,2.3957
2003-10-29,-1.9623
2003-10-30,-1.7706
2003-10-31,-0.7837
2003-11-03,-1.5008
2003-11-04,-5.6135
2003-11-05,2.9737
2003-11-06,2.2277
2003-11-07,-2.0178
2003-11-10,-6.5074
2003-11-11,-1.1454
2003-11-12,14.9733
2003-11-13,0.0
2003-11-14,-6.8217
2003-11-17,-3.4942
2003-11-18,0.431
2003-11-19,-0.4292
2003-11-20,-2.1552
2003-11-21,-1.8502
2003-11-24,4.9372
2003-11-25,-0.4277
2003-11-26,-0.3436
2003-11-28,1.5516999999999999
2003-12-01,5.1783
2003-12-02,2.9863
2003-12-03,-0.3918
2003-12-04,-1.5735999999999999
2003-12-05,1.9984
2003-12-08,0.0
2003-12-09,-4.3887
2003-12-10,-2.1311
2003-12-11,5.4439
2003-12-12,1.2708
2003-12-15,-2.2745
2003-12-16,0.0
2003-12-17,0.5618
2003-12-18,0.0
2003-12-19,-1.7558
2003-12-22,2.3558
2003-12-23,0.3968
2003-12-24,-0.0791
2003-12-26,-0.3956
2003-12-29,3.892
2003-12-30,-0.6881
2003-12-31,-1.0008
2004-01-02,5.5988
2004-01-05,-0.7364
2004-01-06,-1.4837
2004-01-07,11.5211
2004-01-08,1.0804
2004-01-09,-3.1396
2004-01-12,6.5517
2004-01-13,-0.1942
2004-01-14,-1.4267
2004-01-15,1.8420999999999998
2004-01-16,1.2274
2004-01-20,4.3395
2004-01-21,-0.7339
2004-01-22,-2.6494
2004-01-23,2.7848
2004-01-26,3.633
2004-01-27,-4.5752
2004-01-28,-2.1171
2004-01-29,4.5802
2004-01-30,4.4404
2004-02-02,0.8154
2004-02-03,-5.3148
2004-02-04,-1.4643
2004-02-05,-0.4334
2004-02-06,3.4826
2004-02-09,2.8846
2004-02-10,2.2196
2004-02-11,-0.2857
2004-02-12,0.2865
2004-02-13,-3.2571
2004-02-17,-0.3544
2004-02-18,0.5928
2004-02-19,-3.4767
2004-02-20,0.1221
2004-02-23,-3.4146
2004-02-24,-0.2525
2004-02-25,2.7215
2004-02-26,1.2323
2004-02-27,-0.1826
2004-03-01,3.5976
2004-03-02,-0.0589
2004-03-03,3.6513999999999998
2004-03-04,0.625
2004-03-05,3.1621
2004-03-08,-5.5829
2004-03-09,-4.6957
2004-03-10,0.1825
2004-03-11,-2.9144
2004-03-12,5.5034
2004-03-15,-5.4535
2004-03-16,-2.5078
2004-03-17,6.1736
2004-03-18,-1.5142
2004-03-19,-1.7835
2004-03-22,-5.4477
2004-03-23,1.9868000000000001
2004-03-24,-1.8831
2004-03-25,4.9636
2004-03-26,-2.2068
2004-03-29,1.5474
2004-03-30,1.5873
2004-03-31,1.0625
2004-04-01,-2.35
2004-04-02,4.4332
2004-04-05,3.8205
2004-04-06,-5.6075
2004-04-07,2.2896
2004-04-08,-1.0284
2004-04-12,1.956
2004-04-13,-2.2782
2004-04-14,1.1656
2004-04-15,-0.7277
2004-04-16,1.6494
2004-04-19,5.1082
2004-04-20,-5.3745
2004-04-21,5.6193
2004-04-22,4.1762
2004-04-23,-2.3064
2004-04-26,7.5885
2004-04-27,-0.7315
2004-04-28,-5.1579
2004-04-29,0.7769
2004-04-30,-5.1211
2004-05-03,4.7591
2004-05-04,1.1634
2004-05-05,-0.4381
2004-05-06,0.495
2004-05-07,-4.6524
2004-05-10,-5.2813
2004-05-11,2.6667
2004-05-12,3.3648
2004-05-13,-1.1421999999999999
2004-05-14,-1.9642
2004-05-17,-1.4143
2004-05-18,-1.7334
2004-05-19,-2.0073
