ticker,SBAC US Equity
2000-05-23,-0.6369
2000-05-24,1.2821
2000-05-25,-4.7468
2000-05-26,-1.495
2000-05-30,3.8786
2000-05-31,-3.2468
2000-06-01,-0.1678
2000-06-02,2.521
2000-06-05,0.0
2000-06-06,3.9344
2000-06-07,6.3091
2000-06-08,-1.4837
2000-06-09,4.5181000000000004
2000-06-12,1.4409
2000-06-13,0.5682
2000-06-14,0.8475
2000-06-15,3.2213
2000-06-16,0.4071
2000-06-19,1.3514
2000-06-20,0.9333
2000-06-21,-0.4624
2000-06-22,2.1898
2000-06-23,-0.5195
2000-06-26,5.2219
2000-06-27,3.4739
2000-06-28,2.8777
2000-06-29,5.5944
2000-06-30,-8.2781
2000-07-03,-3.2491
2000-07-05,1.4925
2000-07-06,-0.2451
2000-07-07,2.2113
2000-07-10,-2.6442
2000-07-11,-5.0617
2000-07-12,7.6723
2000-07-13,-0.9662
2000-07-14,0.4878
2000-07-17,0.0
2000-07-18,1.4563
2000-07-19,1.4354
2000-07-20,4.9528
2000-07-21,-7.8652
2000-07-24,-1.1585
2000-07-25,-7.2178
2000-07-26,0.0
2000-07-27,-2.6596
2000-07-28,-4.6448
2000-07-31,3.4384
2000-08-01,-3.8781
2000-08-02,2.3055
2000-08-03,2.5352
2000-08-04,-3.4341
2000-08-07,1.2802
2000-08-08,1.9663
2000-08-09,-0.2755
2000-08-10,-2.7624
2000-08-11,2.2727
2000-08-14,1.5278
2000-08-15,-1.7784
2000-08-16,-0.2786
2000-08-17,1.5363
2000-08-18,-0.6878
2000-08-21,0.6925
2000-08-22,-2.4759
2000-08-23,1.5514999999999999
2000-08-24,0.8333
2000-08-25,-0.2755
2000-08-28,-1.3812
2000-08-29,-1.1204
2000-08-30,0.8499
2000-08-31,0.2809
2000-09-01,0.5602
2000-09-05,-8.4958
2000-09-06,3.653
2000-09-07,0.5874
2000-09-08,-1.8978000000000002
2000-09-11,0.2976
2000-09-12,-0.8902
2000-09-13,-1.7964
2000-09-14,0.3049
2000-09-15,-1.2158
2000-09-18,-0.9231
2000-09-19,0.6211
2000-09-20,-3.7037
2000-09-21,-1.1218
2000-09-22,-2.4311
2000-09-25,-0.1661
2000-09-26,0.2912
2000-09-27,-0.1244
2000-09-28,5.814
2000-09-29,5.3375
2000-10-02,-10.2832
2000-10-03,1.495
2000-10-04,-3.6007
2000-10-05,-3.5229
2000-10-06,-8.8429
2000-10-09,-1.1583
2000-10-10,6.4453
2000-10-11,2.3394
2000-10-12,-8.5612
2000-10-13,7.451
2000-10-16,4.0146
2000-10-17,3.1579
2000-10-18,-6.1224
2000-10-19,2.7174
2000-10-20,6.7019
2000-10-23,2.4793
2000-10-24,6.6129
2000-10-25,-1.2103
2000-10-26,0.3063
2000-10-27,7.4809
2000-10-30,5.1136
2000-10-31,8.3784
2000-11-01,3.3666
2000-11-02,6.3932
2000-11-03,-3.8548999999999998
2000-11-06,-3.7441
2000-11-07,-5.9724
2000-11-08,-0.9772
2000-11-09,-5.7895
2000-11-10,-6.4246
2000-11-13,-4.4776
2000-11-14,8.2813
2000-11-15,-5.0505
2000-11-16,-8.624600000000001
2000-11-17,1.7879
2000-11-20,-2.7778
2000-11-21,0.6723
2000-11-22,-6.5109
2000-11-24,3.5714
2000-11-27,4.8276
2000-11-28,7.5658
2000-11-29,-3.6696999999999997
2000-11-30,-5.3968
2000-12-01,6.3758
2000-12-04,-6.1514
2000-12-05,2.3529
2000-12-06,-8.046
2000-12-07,1.6071
2000-12-08,1.4060000000000001
2000-12-11,-0.6932
2000-12-12,-0.1745
2000-12-13,0.5245
2000-12-14,3.8261
2000-12-15,-0.8375
2000-12-18,0.1689
2000-12-19,-0.5059
2000-12-20,-1.0169
2000-12-21,-0.3425
2000-12-22,15.8076
2000-12-26,0.8902
2000-12-27,3.9706
2000-12-28,3.9604
2000-12-29,-10.6122
2001-01-02,-4.2618
2001-01-03,-4.2925
2001-01-04,-2.4917
2001-01-05,-5.4514
2001-01-08,1.6216
2001-01-09,-0.7092
2001-01-10,4.1071
2001-01-11,13.8937
2001-01-12,-1.6566
2001-01-16,2.9096
2001-01-17,0.2976
2001-01-18,5.1929
2001-01-19,0.7052
2001-01-22,0.4202
2001-01-23,2.6499
2001-01-24,-0.2717
2001-01-25,-6.5395
2001-01-26,-0.1458
2001-01-29,0.8759
2001-01-30,4.1968
2001-01-31,0.6944
2001-02-01,0.6897
2001-02-02,-2.4657999999999998
2001-02-05,1.264
2001-02-06,-0.6935
2001-02-07,-3.2123
2001-02-08,-5.772
2001-02-09,-3.6753
2001-02-12,2.8617
2001-02-13,-0.4637
2001-02-14,0.3106
2001-02-15,-0.8901
2001-02-16,-4.4123
2001-02-20,-5.2288
2001-02-21,-2.4138
2001-02-22,-6.0071
2001-02-23,-6.015
2001-02-26,2.8
2001-02-27,4.2802
2001-02-28,-1.4925
2001-03-01,3.4091
2001-03-02,-0.3663
2001-03-05,-1.1029
2001-03-06,1.1152
2001-03-07,-0.1838
2001-03-08,-0.5525
2001-03-09,-6.6667
2001-03-12,-14.0873
2001-03-13,-4.8499
2001-03-14,-8.9806
2001-03-15,-2.9333
2001-03-16,-9.0659
2001-03-19,1.8127
2001-03-20,-3.1899
2001-03-21,-8.046
2001-03-22,-15.6667
2001-03-23,18.5771
2001-03-26,2.25
2001-03-27,3.6675
2001-03-28,-7.5472
2001-03-29,-1.3605
2001-03-30,-12.7586
2001-04-02,3.5573
2001-04-03,-7.2519
2001-04-04,-14.4033
2001-04-05,11.538499999999999
2001-04-06,-3.8792999999999997
2001-04-09,-1.3453
2001-04-10,5.0909
2001-04-11,15.4325
2001-04-12,19.9041
2001-04-16,-1.75
2001-04-17,9.3639
2001-04-18,26.7566
2001-04-19,2.79
2001-04-20,3.9286
2001-04-23,-2.1649
2001-04-24,0.4566
2001-04-25,7.2727
2001-04-26,6.91
2001-04-27,0.8232
2001-04-30,3.0844
2001-05-01,-3.0507
2001-05-02,2.118
2001-05-03,-1.1852
2001-05-04,-3.7781000000000002
2001-05-07,1.1218
2001-05-08,-9.7072
2001-05-09,1.9795
2001-05-10,-1.8072
2001-05-11,-2.3858
2001-05-14,-7.0182
2001-05-15,1.1641
2001-05-16,-1.8189
2001-05-17,2.0416
2001-05-18,-2.186
2001-05-21,2.5
2001-05-22,0.8869
2001-05-23,-4.4322
2001-05-24,-1.1882
2001-05-25,-1.3963999999999999
2001-05-29,-1.4949
2001-05-30,-7.7476
2001-05-31,0.2165
2001-06-01,3.8877
2001-06-04,1.0395
2001-06-05,0.9877
2001-06-06,-1.9967000000000001
2001-06-07,-0.79
2001-06-08,-4.0235
2001-06-11,-6.5502
2001-06-12,-2.5234
2001-06-13,-0.6232
2001-06-14,-5.5475
2001-06-15,-2.7068
2001-06-18,-11.7585
2001-06-19,4.4021
2001-06-20,15.3276
2001-06-21,-0.9881
2001-06-22,-1.4471
2001-06-25,0.7089
2001-06-26,0.7541
2001-06-27,1.5469
2001-06-28,4.0786
2001-06-29,16.8555
2001-07-02,-11.3131
2001-07-03,3.3257
2001-07-05,0.3527
2001-07-06,-3.471
2001-07-09,0.5917
2001-07-10,0.4525
2001-07-11,-5.6306
2001-07-12,5.0597
2001-07-13,-1.1813
2001-07-16,-6.023
2001-07-17,3.4736000000000002
2001-07-18,-6.8558
2001-07-19,-6.599
2001-07-20,0.7609
2001-07-23,-0.1618
2001-07-24,-0.6483
2001-07-25,3.2083
2001-07-26,2.4236
2001-07-27,2.1091
2001-07-30,-4.2821
2001-07-31,3.7368
2001-08-01,-1.9787
2001-08-02,-2.1222
2001-08-03,-0.2115
2001-08-06,1.2189
2001-08-07,-0.5236
2001-08-08,-2.1579
2001-08-09,3.4965
2001-08-10,-7.4844
2001-08-13,2.191
2001-08-14,-4.1781
2001-08-15,-14.4005
2001-08-16,-10.3217
2001-08-17,3.8864
2001-08-20,-4.5324
2001-08-21,-1.2811
2001-08-22,-2.0611
2001-08-23,-4.6765
2001-08-24,8.749
2001-08-27,3.985
2001-08-28,-4.6276
2001-08-29,2.3503
2001-08-30,-4.0741
2001-08-31,2.8571
2001-09-04,-1.3514
2001-09-05,-8.6758
2001-09-06,-8.0833
2001-09-07,-0.0907
2001-09-10,7.6225000000000005
2001-09-17,1.1804000000000001
2001-09-18,4.1667
2001-09-19,1.2
2001-09-20,-4.3478
2001-09-21,6.1983
2001-09-24,5.7588
2001-09-25,-0.2943
2001-09-26,-2.214
2001-09-27,-3.9245
2001-09-28,4.8704
2001-10-01,-1.1985000000000001
2001-10-02,17.5133
2001-10-03,-2.9677
2001-10-04,7.1144
2001-10-05,-6.8901
2001-10-08,-0.2667
2001-10-09,-1.738
2001-10-10,-4.4218
2001-10-11,1.9929000000000001
2001-10-12,-10.8165
2001-10-15,-2.5822000000000003
2001-10-16,-3.4538
2001-10-17,-4.5757
2001-10-18,-7.4106
2001-10-19,-6.1205
2001-10-22,-5.2156
2001-10-23,-1.5873
2001-10-24,-8.6022
2001-10-25,17.647100000000002
2001-10-26,-5.4
2001-10-29,-0.1057
2001-10-30,-2.8571
2001-10-31,-10.6754
2001-11-01,4.1463
2001-11-02,3.3958
2001-11-05,4.3035
2001-11-06,-15.3094
2001-11-07,-19.8718
2001-11-08,11.2
2001-11-09,6.0432
2001-11-12,6.6486
2001-11-13,12.9771
2001-11-14,14.527
2001-11-15,-3.5398
2001-11-16,8.7156
2001-11-19,8.767
2001-11-20,-4.0517
2001-11-21,-2.965
2001-11-23,3.7037
2001-11-26,4.4643
2001-11-27,11.0256
2001-11-28,-4.465
2001-11-29,-5.3183
2001-11-30,0.6809
2001-12-03,-5.7481
2001-12-04,0.7175
2001-12-05,9.528
2001-12-06,1.626
2001-12-07,0.4
2001-12-10,-8.2072
2001-12-11,-2.1701
2001-12-12,-1.6859
2001-12-13,-2.9964
2001-12-14,-1.0048
2001-12-17,-1.4098
2001-12-18,14.776
2001-12-19,1.9102999999999999
2001-12-20,4.2379999999999995
2001-12-21,3.2056
2001-12-24,-4.8939
2001-12-26,-0.9877
2001-12-27,3.4594
2001-12-28,1.8662999999999998
2001-12-31,-0.6107
2002-01-02,5.2227
2002-01-03,-3.7226
2002-01-04,-1.8954
2002-01-07,2.5502000000000002
2002-01-08,-0.9797
2002-01-09,-1.5221
2002-01-10,-2.9366
2002-01-11,-6.449
2002-01-14,-5.2766
2002-01-15,-1.2579
2002-01-16,-9.0992
2002-01-17,-6.7067
2002-01-18,-2.8970000000000002
2002-01-22,-11.9337
2002-01-23,-4.3915
2002-01-24,13.6483
2002-01-25,-5.6582
2002-01-28,-2.3256
2002-01-29,-8.0201
2002-01-30,-2.4523
2002-01-31,-2.933
2002-02-01,-6.3309
2002-02-04,-7.8341
2002-02-05,-11.5
2002-02-06,-7.3446
2002-02-07,6.0976
2002-02-08,-8.046
2002-02-11,1.0417
2002-02-12,7.6289
2002-02-13,-3.0651
2002-02-14,-5.336
2002-02-15,-7.9332
2002-02-19,-13.1519
2002-02-20,-6.7885
2002-02-21,-1.9607999999999999
2002-02-22,-12.5714
2002-02-25,-35.2941
2002-02-26,6.0606
2002-02-27,6.1905
2002-02-28,7.6233
2002-03-01,8.3333
2002-03-04,1.9231
2002-03-05,-1.1320999999999999
2002-03-06,28.2443
2002-03-07,45.5357
2002-03-08,9.816
2002-03-11,-0.9311
2002-03-12,-8.082699999999999
2002-03-13,-5.9305
2002-03-14,-2.3913
2002-03-15,-8.0178
2002-03-18,0.4843
2002-03-19,-2.4096
2002-03-20,-5.1852
2002-03-21,-8.8542
2002-03-22,6.3143
2002-03-25,-3.2518000000000002
2002-03-26,-3.6111
2002-03-27,-2.8818
2002-03-28,-2.3739
2002-04-01,-1.2158
2002-04-02,-7.6923
2002-04-03,-8.0
2002-04-04,-7.2464
2002-04-05,16.0156
2002-04-08,-8.7542
2002-04-09,4.059
2002-04-10,-9.5745
2002-04-11,-5.4902
2002-04-12,3.7344
2002-04-15,-2.4
2002-04-16,21.7213
2002-04-17,7.4074
2002-04-18,-0.6583
2002-04-19,-0.5996
2002-04-22,-12.381
2002-04-23,8.6957
2002-04-24,5.6667
2002-04-25,2.5237
2002-04-26,-4.6154
2002-04-29,-8.0645
2002-04-30,1.3684
2002-05-01,-0.6577
2002-05-02,-2.439
2002-05-03,-13.5714
2002-05-06,7.438
2002-05-07,-9.6154
2002-05-08,5.1064
2002-05-09,-8.0972
2002-05-10,-10.1322
2002-05-13,5.2451
2002-05-14,-4.5179
2002-05-15,-0.439
2002-05-16,0.441
2002-05-17,-0.4878
2002-05-20,-1.9118
2002-05-21,2.4488
2002-05-22,0.0
2002-05-23,1.9512
2002-05-24,-4.7847
2002-05-28,-9.5477
2002-05-29,-6.6667
2002-05-30,-10.7143
2002-05-31,-2.0
2002-06-03,-8.8435
2002-06-04,3.7313
2002-06-05,-1.4388
2002-06-06,-8.7591
2002-06-07,4.0
2002-06-10,-11.538499999999999
2002-06-11,6.7826
2002-06-12,-2.2801
2002-06-13,0.0
2002-06-14,-1.6667
2002-06-17,32.2034
2002-06-18,8.9744
2002-06-19,5.8824
2002-06-20,5.5556
2002-06-21,-1.0526
2002-06-24,-2.1277
2002-06-25,-5.3261
2002-06-26,-13.8921
2002-06-27,-2.0
2002-06-28,-4.0816
2002-07-01,4.2553
2002-07-02,-12.9252
2002-07-03,4.6875
2002-07-05,8.209
2002-07-08,-8.9655
2002-07-09,-2.2727
2002-07-10,-6.9767
2002-07-11,-3.6667
2002-07-12,2.0761
2002-07-15,-1.6949
2002-07-16,25.8621
2002-07-17,19.863
2002-07-18,-5.7143
2002-07-19,2.4242
2002-07-22,4.7337
2002-07-23,-3.9548
2002-07-24,1.7647
2002-07-25,-1.1561
2002-07-26,-5.2632
2002-07-29,2.5309
2002-07-30,5.3582
2002-07-31,-0.0571
2002-08-01,-7.9474
2002-08-02,-11.1801
2002-08-05,0.6993
2002-08-06,-6.9444
2002-08-07,-6.7164
2002-08-08,6.4
2002-08-09,-4.5113
2002-08-12,2.3622
2002-08-13,15.3846
2002-08-14,-1.3333
2002-08-15,-2.027
2002-08-16,27.5862
2002-08-19,-0.5405
2002-08-20,-2.1739
2002-08-21,-6.1111
2002-08-22,6.5089
2002-08-23,-6.1111
2002-08-26,0.0
2002-08-27,-7.6923
2002-08-28,-8.9744
2002-08-29,-7.7465
2002-08-30,9.1603
2002-09-03,-2.1678
2002-09-04,3.6455
2002-09-05,-3.4483
2002-09-06,4.2857
2002-09-09,2.0548
2002-09-10,-2.6846
2002-09-11,0.6897
2002-09-12,-1.3699
2002-09-13,2.0833
2002-09-16,-4.0816
2002-09-17,-4.9645
2002-09-18,-1.4925
2002-09-19,-9.8485
2002-09-20,3.7815
2002-09-23,-2.834
2002-09-24,0.0
2002-09-25,0.8333
2002-09-26,-2.4793
2002-09-27,-2.5423999999999998
2002-09-30,-5.2174
2002-10-01,-15.5963
2002-10-02,-16.3043
2002-10-03,3.8961
2002-10-04,-48.75
2002-10-07,-21.9512
2002-10-08,-15.625
2002-10-09,-14.8148
2002-10-10,26.087
2002-10-11,-23.7931
2002-10-14,-9.5023
2002-10-15,15.0
2002-10-16,-8.6957
2002-10-17,9.4345
2002-10-18,-4.2698
2002-10-21,4.5455
2002-10-22,0.0
2002-10-23,0.0
2002-10-24,17.3913
2002-10-25,22.2222
2002-10-28,12.1212
2002-10-29,-13.5473
2002-10-30,25.0488
2002-10-31,-7.5
2002-11-01,5.3547
2002-11-04,30.8321
2002-11-05,-1.9607999999999999
2002-11-06,22.0
2002-11-07,-18.0328
2002-11-08,-6.0
2002-11-11,-17.0213
2002-11-12,-10.2564
2002-11-13,25.7143
2002-11-14,4.7727
2002-11-15,1.9523000000000001
2002-11-18,-6.383
2002-11-19,36.3636
2002-11-20,-3.3333
2002-11-21,-5.1724
2002-11-22,12.7273
2002-11-25,33.871
2002-11-26,-9.6386
2002-11-27,6.6667
2002-11-29,-6.25
2002-12-02,-4.0
2002-12-03,-7.1094
2002-12-04,-5.8032
2002-12-05,-6.3492
2002-12-06,-3.3898
2002-12-09,-8.7719
2002-12-10,-5.7692
2002-12-11,18.3673
2002-12-12,1.7241
2002-12-13,-5.0847
2002-12-16,-7.1429
2002-12-17,-1.9231
2002-12-18,-3.9215999999999998
2002-12-19,-14.2857
2002-12-20,0.0
2002-12-23,-7.1429
2002-12-24,-10.2564
2002-12-26,22.8571
2002-12-27,-6.9767
2002-12-30,0.0
2002-12-31,2.5
2003-01-02,13.6585
2003-01-03,-9.8712
2003-01-06,14.2857
2003-01-07,18.75
2003-01-08,10.526299999999999
2003-01-09,-4.9206
2003-01-10,0.1669
2003-01-13,-1.6667
2003-01-14,8.4746
2003-01-15,-3.125
2003-01-16,4.8387
2003-01-17,-7.6923
2003-01-21,-15.0
2003-01-22,9.8039
2003-01-23,0.0
2003-01-24,-5.3571
2003-01-27,5.6604
2003-01-28,-8.9286
2003-01-29,0.0
2003-01-30,11.7647
2003-01-31,-1.7544
2003-02-03,1.7856999999999998
2003-02-04,1.7544
2003-02-05,0.0
2003-02-06,3.4483
2003-02-07,16.6667
2003-02-10,5.7143
2003-02-11,0.0
2003-02-12,1.3514
2003-02-13,-8.0
2003-02-14,0.0
2003-02-18,5.7971
2003-02-19,2.7397
2003-02-20,6.6667
2003-02-21,-6.25
2003-02-24,2.6667
2003-02-25,-2.5974
2003-02-26,-4.0
2003-02-27,-8.3333
2003-02-28,-1.5152
2003-03-03,4.6154
2003-03-04,-4.4118
2003-03-05,4.6154
2003-03-06,-4.4118
2003-03-07,0.0
2003-03-10,0.0
2003-03-11,-4.6154
2003-03-12,-1.6129
2003-03-13,1.6393
2003-03-14,1.6129
2003-03-17,17.4603
2003-03-18,8.1081
2003-03-19,17.5
2003-03-20,18.0851
2003-03-21,18.018
2003-03-24,-3.0534
2003-03-25,-11.0236
2003-03-26,1.7699
2003-03-27,9.5652
2003-03-28,3.1746
2003-03-31,1.5385
2003-04-01,-1.5152
2003-04-02,6.1538
2003-04-03,4.3478
2003-04-04,-0.6944
2003-04-07,-13.986
2003-04-08,-4.065
2003-04-09,0.8475
2003-04-10,-0.8403
2003-04-11,14.4068
2003-04-14,-7.4074
2003-04-15,3.2
2003-04-16,-3.1008
2003-04-17,-4.0
2003-04-21,11.6667
2003-04-22,0.7463
2003-04-23,5.9259
2003-04-24,16.7832
2003-04-25,3.5928
2003-04-28,4.0462
2003-04-29,-5.5556
2003-04-30,-1.7647
2003-05-01,-2.9939999999999998
2003-05-02,-1.2346
2003-05-05,10.0
2003-05-06,9.0909
2003-05-07,-2.6042
2003-05-08,-2.6738
2003-05-09,23.0769
2003-05-12,-1.7856999999999998
2003-05-13,-4.5455
2003-05-14,4.7619
2003-05-15,7.7273
2003-05-16,3.7975
2003-05-19,10.1626
2003-05-20,-0.369
2003-05-21,-2.963
2003-05-22,-0.3817
2003-05-23,-4.2146
2003-05-27,17.6
2003-05-28,5.4422
2003-05-29,-1.6129
2003-05-30,0.0
2003-06-02,6.5574
2003-06-03,-7.0769
2003-06-04,0.0
2003-06-05,5.6291
2003-06-06,-1.8809
2003-06-09,-5.7508
2003-06-10,3.0508
2003-06-11,-1.9737
2003-06-12,3.9933
2003-06-13,-1.9038
2003-06-16,1.2829
2003-06-17,-4.1897
2003-06-18,0.7119
2003-06-19,-1.0434
2003-06-20,1.0204
2003-06-23,-10.202
2003-06-24,4.6119
2003-06-25,5.0179
2003-06-26,-3.413
2003-06-27,6.0071
2003-06-30,0.3333
2003-07-01,-1.6611
2003-07-02,2.027
2003-07-03,5.9603
2003-07-07,7.8125
2003-07-08,8.6957
2003-07-09,3.7333
2003-07-10,-3.599
2003-07-11,-5.3333
2003-07-14,5.6338
2003-07-15,-5.8667
2003-07-16,2.5496
2003-07-17,-8.011
2003-07-18,1.2012
2003-07-21,-1.1869
2003-07-22,0.3003
2003-07-23,5.6886
2003-07-24,3.6827
2003-07-25,-1.0929
2003-07-28,0.8287
2003-07-29,5.4795
2003-07-30,-3.1169000000000002
2003-07-31,3.4853
2003-08-01,-0.2591
2003-08-04,3.8961
2003-08-05,-1.75
2003-08-06,1.5267
2003-08-07,-0.7519
2003-08-08,-3.2828
2003-08-11,4.4386
2003-08-12,-17.0
2003-08-13,5.4217
2003-08-14,-6.2857
2003-08-15,-2.7439
2003-08-18,-8.7774
2003-08-19,-7.2165
2003-08-20,12.963
2003-08-21,7.2131
2003-08-22,-2.1407
2003-08-25,-1.25
2003-08-26,0.9494
2003-08-27,2.8213
2003-08-28,0.6098
2003-08-29,1.5152
2003-09-02,-1.4925
2003-09-03,-1.2121
2003-09-04,2.1471999999999998
2003-09-05,-1.5015
2003-09-08,3.3537
2003-09-09,7.0796
2003-09-10,-7.7135
2003-09-11,0.597
2003-09-12,0.8902
2003-09-15,0.0
2003-09-16,-0.5882
2003-09-17,-2.9586
2003-09-18,1.8293
2003-09-19,-2.6946
2003-09-22,2.2154
2003-09-23,-0.6623
2003-09-24,0.0
2003-09-25,-3.6364
2003-09-26,-0.9434
2003-09-29,1.2698
2003-09-30,-1.2539
2003-10-01,1.5873
2003-10-02,6.25
2003-10-03,2.9412000000000003
2003-10-06,0.5714
2003-10-07,0.8523
2003-10-08,2.5352
2003-10-09,1.3736
2003-10-10,-4.607
2003-10-13,6.25
2003-10-14,2.6738
2003-10-15,-0.5208
2003-10-16,5.4974
2003-10-17,3.9702
2003-10-20,-1.432
2003-10-21,-0.4843
2003-10-22,0.2433
2003-10-23,-3.6408
2003-10-24,-4.7607
2003-10-27,5.7921
2003-10-28,-0.25
2003-10-29,5.2632
2003-10-30,0.0
2003-10-31,-3.0952
2003-11-03,0.4914
2003-11-04,-3.912
2003-11-05,0.7634
2003-11-06,1.0101
2003-11-07,-0.75
2003-11-10,-3.7782999999999998
2003-11-11,-8.377
2003-11-12,3.1429
2003-11-13,2.4931
2003-11-14,-6.2162
2003-11-17,-2.8818
2003-11-18,-1.4837
2003-11-19,-0.6024
2003-11-20,0.2121
2003-11-21,1.905
2003-11-24,3.5608
2003-11-25,0.2865
2003-11-26,-0.5714
2003-11-28,-0.8621
2003-12-01,0.2899
2003-12-02,-1.7341
2003-12-03,0.0
2003-12-04,-1.4706000000000001
2003-12-05,-5.3731
2003-12-08,6.6246
2003-12-09,1.7751000000000001
2003-12-10,2.907
2003-12-11,2.7965999999999998
2003-12-12,1.4015
2003-12-15,-4.336
2003-12-16,-0.8499
2003-12-17,-0.8571
2003-12-18,1.7290999999999999
2003-12-19,-1.1331
2003-12-22,-0.2865
2003-12-23,4.8850999999999996
2003-12-24,-0.274
2003-12-26,-0.0275
2003-12-29,0.5771
2003-12-30,-1.0929
2003-12-31,3.8674
2004-01-02,8.7766
2004-01-05,11.2469
2004-01-06,-2.1978
2004-01-07,1.1236
2004-01-08,4.4444
2004-01-09,3.1915
2004-01-12,2.0619
2004-01-13,6.0606
2004-01-14,-1.5238
2004-01-15,-5.2224
2004-01-16,3.0612
2004-01-20,-1.7822
2004-01-21,-3.629
2004-01-22,-3.7657
2004-01-23,-2.3913
2004-01-26,0.2227
2004-01-27,0.6667
2004-01-28,-2.2075
2004-01-29,-1.8058999999999998
2004-01-30,2.2989
2004-02-02,-0.2247
2004-02-03,-7.2072
2004-02-04,-4.1262
2004-02-05,1.2658
2004-02-06,4.25
2004-02-09,0.0
2004-02-10,1.9184999999999999
2004-02-11,1.6471
2004-02-12,-3.9352
2004-02-13,-4.8193
2004-02-17,6.3291
2004-02-18,-1.1905000000000001
2004-02-19,1.2048
2004-02-20,2.3810000000000002
2004-02-23,-8.1395
2004-02-24,1.0127
2004-02-25,0.5013
2004-02-26,2.9925
2004-02-27,7.6754999999999995
2004-03-01,-0.6072
2004-03-02,0.0
2004-03-03,1.5836999999999999
2004-03-04,3.3407999999999998
2004-03-05,0.6466
2004-03-08,-5.3533
2004-03-09,-3.3937
2004-03-10,-2.8103
2004-03-11,-4.5783000000000005
2004-03-12,2.2727
2004-03-15,-2.2222
2004-03-16,-0.2525
2004-03-17,0.2532
2004-03-18,-1.2626
2004-03-19,-1.5345
2004-03-22,-5.974
2004-03-23,-4.4199
2004-03-24,-0.289
2004-03-25,6.6667
2004-03-26,3.2609
2004-03-29,3.6842
2004-03-30,-3.0457
2004-03-31,1.5707
2004-04-01,-8.7629
2004-04-02,3.6723
2004-04-05,5.1771
2004-04-06,1.2953000000000001
2004-04-07,-2.8133
2004-04-08,3.1579
2004-04-12,1.5306
2004-04-13,-3.2663
2004-04-14,2.5974
2004-04-15,2.7848
2004-04-16,5.9113
2004-04-19,2.5581
2004-04-20,-3.6281
2004-04-21,1.6471
2004-04-22,6.4815
2004-04-23,-3.2609
2004-04-26,1.1236
2004-04-27,-4.4444
2004-04-28,-4.6512
2004-04-29,-0.9756
2004-04-30,-2.2167
2004-05-03,-1.7631999999999999
2004-05-04,-1.0256
2004-05-05,-2.0725
2004-05-06,-2.1164
2004-05-07,-8.3784
2004-05-10,-5.0147
2004-05-11,1.8634
2004-05-12,1.8293
2004-05-13,1.4969999999999999
2004-05-14,-0.885
2004-05-17,-2.6786
2004-05-18,3.0581
2004-05-19,1.7804
2004-05-20,-0.8746
2004-05-21,1.4706000000000001
2004-05-24,3.1884
2004-05-25,6.1798
2004-05-26,2.6455
