ticker,FNBCQ US Equity
2013-10-01,0.1641
2013-10-02,-0.6962
2013-10-03,0.1649
2013-10-04,2.0173
2013-10-07,-0.5246
2013-10-08,-0.5274
2013-10-09,0.3263
2013-10-10,0.5285
2013-10-11,0.8087
2013-10-14,0.0802
2013-10-15,-0.8818
2013-10-16,3.1541
2013-10-17,-0.7056
2013-10-18,2.0134
2013-10-21,2.9025
2013-10-22,-0.1504
2013-10-23,-0.113
2013-10-24,1.1312
2013-10-25,-0.9694
2013-10-28,0.1506
2013-10-29,0.6767
2013-10-30,0.224
2013-10-31,-0.7079
2013-11-01,0.1126
2013-11-04,-1.6117
2013-11-05,-0.7238
2013-11-06,1.1128
2013-11-07,-0.2657
2013-11-08,8.828
2013-11-11,0.9441
2013-11-12,-0.4849
2013-11-13,-0.7658
2013-11-14,-0.8067
2013-11-15,-0.7072
2013-11-18,-0.2849
2013-11-19,-0.0714
2013-11-20,-0.7505
2013-11-21,0.6122
2013-11-22,0.1432
2013-11-25,4.0029
2013-11-26,-1.0997
2013-11-27,0.3127
2013-11-29,0.0346
2013-12-02,-2.0083
2013-12-03,0.1413
2013-12-04,0.1411
2013-12-05,1.2685
2013-12-06,1.357
2013-12-09,0.1373
2013-12-10,-1.1999
2013-12-11,-0.1388
2013-12-12,0.1737
2013-12-13,0.555
2013-12-16,3.484
2013-12-17,0.8333
2013-12-18,0.4298
2013-12-19,-0.4937
2013-12-20,2.0509
2013-12-23,1.8476
2013-12-24,0.6365
2013-12-26,-0.0633
2013-12-27,1.5506
2013-12-30,0.8102
2013-12-31,-0.1546
2014-01-02,-1.2384
2014-01-03,0.4075
2014-01-06,1.2176
2014-01-07,-0.6169
2014-01-08,0.869
2014-01-09,0.1846
2014-01-10,2.027
2014-01-13,-2.4383
2014-01-14,0.3085
2014-01-15,0.2461
2014-01-16,-1.0433
2014-01-17,0.155
2014-01-21,1.3932
2014-01-22,0.3053
2014-01-23,0.7915
2014-01-24,-0.3322
2014-01-27,-0.3333
2014-01-28,0.0
2014-01-29,-2.8884
2014-01-30,1.6907
2014-01-31,0.3695
2014-02-03,-2.4233000000000002
2014-02-04,1.6033
2014-02-05,-0.495
2014-02-06,2.0833
2014-02-07,0.2437
2014-02-10,-1.2458
2014-02-11,2.8923
2014-02-12,0.3888
2014-02-13,-0.3873
2014-02-14,0.1495
2014-02-18,0.0896
2014-02-19,-0.2387
2014-02-20,-0.3589
2014-02-21,-1.6806999999999999
2014-02-24,0.1221
2014-02-25,-0.3659
2014-02-26,0.7956
2014-02-27,1.5786
2014-02-28,-0.269
2014-03-03,-1.8279999999999998
2014-03-04,0.6563
2014-03-05,-0.0455
2014-03-06,-0.2731
2014-03-07,0.0913
2014-03-10,0.2128
2014-03-11,-0.2123
2014-03-12,-0.0608
2014-03-13,0.2737
2014-03-14,-0.3033
2014-03-17,1.004
2014-03-18,1.2048
2014-03-19,0.2679
2014-03-20,2.434
2014-03-21,0.058
2014-03-24,-0.2896
2014-03-25,-0.9294
2014-03-26,1.2899
2014-03-27,-0.6368
2014-03-28,0.0583
2014-03-31,1.4847000000000001
2014-04-01,1.6351
2014-04-02,-0.0282
2014-04-03,-2.0327
2014-04-04,-0.6628
2014-04-07,-0.8123
2014-04-08,-0.0877
2014-04-09,0.8197
2014-04-10,-1.3357
2014-04-11,-1.8246
2014-04-14,-0.1499
2014-04-15,0.1201
2014-04-16,0.2099
2014-04-17,0.0299
2014-04-21,0.0
2014-04-22,-0.4487
2014-04-23,-0.0901
2014-04-24,0.1504
2014-04-25,-1.2913000000000001
2014-04-28,-0.9431
2014-04-29,-2.9177
2014-04-30,-1.6134
2014-05-01,1.9293
2014-05-02,1.0726
2014-05-05,0.3433
2014-05-06,-2.2395
2014-05-07,1.3363
2014-05-08,-1.8524
2014-05-09,-0.4798
2014-05-12,2.1536
2014-05-13,-0.4091
2014-05-14,-0.6951
2014-05-15,0.9227
2014-05-16,-0.7251
2014-05-19,1.5878
2014-05-20,-0.5314
2014-05-21,0.2514
2014-05-22,2.1944
2014-05-23,0.5521
2014-05-27,2.5015
2014-05-28,0.2679
2014-05-29,0.4156
2014-05-30,0.2069
2014-06-02,0.0295
2014-06-03,0.2359
2014-06-04,0.0294
2014-06-05,1.5293999999999999
2014-06-06,-7.1842
2014-06-09,-1.0612
2014-06-10,-3.0284
2014-06-11,0.4554
2014-06-12,-0.8096
2014-06-13,0.0
2014-06-16,0.6856
2014-06-17,0.4702
2014-06-18,1.0812
2014-06-19,4.4381
2014-06-20,0.2751
2014-06-23,-0.1524
2014-06-24,0.5802
2014-06-25,0.5161
2014-06-26,0.5738
2014-06-27,1.2612999999999999
2014-06-30,-0.6228
2014-07-01,1.313
2014-07-02,-0.6186
2014-07-03,0.9188
2014-07-07,-0.8811
2014-07-08,-1.1556
2014-07-09,-0.3297
2014-07-10,-0.9925
2014-07-11,-0.9113
2014-07-14,0.1839
2014-07-15,0.5814
2014-07-16,-1.9165999999999999
2014-07-17,-2.0161
2014-07-18,2.0576
2014-07-21,-0.7444
2014-07-22,-0.625
2014-07-23,0.2201
2014-07-24,0.502
2014-07-25,-0.4371
2014-07-28,-0.8467
2014-07-29,0.3795
2014-07-30,2.2999
2014-07-31,-2.0942
2014-08-01,-1.3841
2014-08-04,0.2871
2014-08-05,-0.2545
2014-08-06,-0.3508
2014-08-07,-0.224
2014-08-08,0.9622
2014-08-11,0.3177
2014-08-12,-0.8233
2014-08-13,0.0639
2014-08-14,-0.5743
2014-08-15,0.7702
2014-08-18,1.7833999999999999
2014-08-19,-0.1877
2014-08-20,-1.4107
2014-08-21,-1.5897999999999999
2014-08-22,-0.5493
2014-08-25,-0.0325
2014-08-26,2.6974
2014-08-27,0.8228
2014-08-28,0.4708
2014-08-29,0.3124
2014-09-02,2.5849
2014-09-03,-0.6982
2014-09-04,0.1223
2014-09-05,1.7099
2014-09-08,1.1108
2014-09-09,-0.4454
2014-09-10,1.8491
2014-09-11,0.0
2014-09-12,0.0586
2014-09-15,-3.0436
2014-09-16,-1.9318
2014-09-17,1.5697
2014-09-18,1.8182
2014-09-19,-0.3869
2014-09-22,-0.2689
2014-09-23,-0.5392
2014-09-24,2.6205
2014-09-25,-2.9351000000000003
2014-09-26,0.6048
2014-09-29,-0.2104
2014-09-30,-1.3554
2014-10-01,-0.8855
2014-10-02,0.154
2014-10-03,1.0151
2014-10-06,-0.1827
2014-10-07,-1.1592
2014-10-08,2.7469
2014-10-09,-2.7336
2014-10-10,0.0618
2014-10-13,2.284
2014-10-14,0.8147
2014-10-15,-0.9279
2014-10-16,-1.5106000000000002
2014-10-17,1.0123
2014-10-20,1.2753999999999999
2014-10-21,1.5592000000000001
2014-10-22,-1.0629
2014-10-23,0.8953
2014-10-24,0.4732
2014-10-27,0.6182
2014-10-28,1.4043
2014-10-29,2.3947
2014-10-30,0.0
2014-10-31,3.4939
2014-11-03,1.1163
2014-11-04,0.4847
2014-11-05,-0.911
2014-11-06,0.7301
2014-11-07,-0.4564
2014-11-10,0.89
2014-11-11,-0.1337
2014-11-12,1.5792000000000002
2014-11-13,-0.7642
2014-11-14,-0.4514
2014-11-17,-1.6271
2014-11-18,-0.1627
2014-11-19,-0.2716
2014-11-20,0.817
2014-11-21,-0.4592
2014-11-24,1.4383
2014-11-25,0.0268
2014-11-26,-0.1605
2014-11-28,-2.4913
2014-12-01,-3.2692
2014-12-02,0.1988
2014-12-03,-1.7856999999999998
2014-12-04,-0.7792
2014-12-05,0.9308
2014-12-08,-1.9885000000000002
2014-12-09,2.0288
2014-12-10,-2.1902
2014-12-11,0.2062
2014-12-12,-0.9703
2014-12-15,-1.5735999999999999
2014-12-16,-0.6033
2014-12-17,4.0668
2014-12-18,1.0499
2014-12-19,0.4906
2014-12-22,0.5169
2014-12-23,0.5714
2014-12-24,-0.6818
2014-12-26,-0.286
2014-12-29,0.4016
2014-12-30,-0.2286
2014-12-31,0.8018
2015-01-02,-0.5682
2015-01-05,-0.2
2015-01-06,-3.1205
2015-01-07,0.8865
2015-01-08,0.4101
2015-01-09,-3.3839
2015-01-12,-0.936
2015-01-13,-1.7372999999999998
2015-01-14,-0.3412
2015-01-15,-2.0853
2015-01-16,4.5455
2015-01-20,-3.2533
2015-01-21,0.0943
2015-01-22,4.3328
2015-01-23,-1.0834
2015-01-26,-0.3955
2015-01-27,-1.7104
2015-01-28,-2.1131
2015-01-29,0.6667
2015-01-30,-2.3652
2015-02-02,5.7817
2015-02-03,1.1602999999999999
2015-02-04,-2.8071
2015-02-05,4.1304
2015-02-06,1.1631
2015-02-09,-3.2429
2015-02-10,0.8227
2015-02-11,-1.9039000000000001
2015-02-12,2.8959
2015-02-13,0.5389
2015-02-17,1.2507
2015-02-18,-2.6176
2015-02-19,-1.8423
2015-02-20,0.0
2015-02-23,-1.2
2015-02-24,-0.4983
2015-02-25,0.2817
2015-02-26,1.8102
2015-02-27,0.3066
2015-03-02,1.7421
2015-03-03,-0.4205
2015-03-04,-0.0302
2015-03-05,0.9656
2015-03-06,-0.3885
2015-03-09,1.9802
2015-03-10,-3.148
2015-03-11,-0.6683
2015-03-12,3.3028
2015-03-13,-0.6513
2015-03-16,-0.5066
2015-03-17,-1.3178
2015-03-18,-0.3035
2015-03-19,-0.8828
2015-03-20,0.1229
2015-03-23,-0.2147
2015-03-24,0.123
2015-03-25,-0.0614
2015-03-26,1.106
2015-03-27,-1.6712
2015-03-30,1.7305000000000001
2015-03-31,0.1823
2015-04-01,-0.0606
2015-04-02,0.4551
2015-04-06,0.4832
2015-04-07,-0.2405
2015-04-08,5.6945
2015-04-09,1.7673999999999999
2015-04-10,0.4202
2015-04-13,0.6416
2015-04-14,-1.3027
2015-04-15,2.0781
2015-04-16,-0.2476
2015-04-17,-3.0612
2015-04-20,0.7397
2015-04-21,-0.6213
2015-04-22,1.4493
2015-04-23,0.6723
2015-04-24,-2.8381
2015-04-27,0.3723
2015-04-28,2.8531
2015-04-29,-1.0818
2015-04-30,-1.346
2015-05-01,-0.7106
2015-05-04,-1.3455
2015-05-05,-1.2478
2015-05-06,-0.764
2015-05-07,-0.5626
2015-05-08,1.8761
2015-05-11,0.7015
2015-05-12,-0.6386
2015-05-13,0.9933
2015-05-14,-0.6075
2015-05-15,-0.0291
2015-05-18,0.7278
2015-05-19,1.0694
2015-05-20,0.9437
2015-05-21,-1.983
2015-05-22,-0.7803
2015-05-26,-0.6408
2015-05-27,1.1727
2015-05-28,-1.4199
2015-05-29,-0.0882
2015-06-01,-0.6767
2015-06-02,1.7772999999999999
2015-06-03,0.7567
2015-06-04,-0.5199
2015-06-05,0.1742
2015-06-08,-0.029
2015-06-09,2.3195
2015-06-10,0.9351
2015-06-11,0.2246
2015-06-12,-1.0364
2015-06-15,-0.2264
2015-06-16,3.1773
2015-06-17,-3.052
2015-06-18,1.6166
2015-06-19,0.0837
2015-06-22,1.3107
2015-06-23,1.3212
2015-06-24,-1.6572
2015-06-25,-0.4144
2015-06-26,0.4161
2015-06-29,-1.9889999999999999
2015-06-30,1.4656
2015-07-01,2.0278
2015-07-02,-1.688
2015-07-06,0.4154
2015-07-07,-0.8825
2015-07-08,-1.3077
2015-07-09,1.3814
2015-07-10,1.5295
2015-07-13,0.5752
2015-07-14,-0.463
2015-07-15,4.8974
2015-07-16,2.1909
2015-07-17,-0.4594
2015-07-20,1.3846
2015-07-21,0.5311
2015-07-22,0.0755
2015-07-23,-1.8351
2015-07-24,-0.2817
2015-07-27,-1.7976
2015-07-28,-0.2092
2015-07-29,0.5765
2015-07-30,1.3809
2015-07-31,-1.8247
2015-08-03,1.4921
2015-08-04,1.1349
2015-08-05,0.1785
2015-08-06,-1.3747
2015-08-07,-0.6453
2015-08-10,1.2731
2015-08-11,-2.1036
2015-08-12,-7.4948
2015-08-13,2.4363
2015-08-14,1.3274
2015-08-17,0.0273
2015-08-18,-2.3192
2015-08-19,-1.2291
2015-08-20,-2.0079
2015-08-21,-0.5772
2015-08-24,-3.7155
2015-08-25,-0.9346
2015-08-26,3.8952999999999998
2015-08-27,0.205
2015-08-28,1.2277
2015-08-31,1.0684
2015-09-01,-2.3714
2015-09-02,-0.0585
2015-09-03,-0.6149
2015-09-04,1.0018
2015-09-08,0.6418
2015-09-09,-0.1449
2015-09-10,2.2061
2015-09-11,-0.3692
2015-09-14,-0.3136
2015-09-15,0.0858
2015-09-16,-0.1429
2015-09-17,-2.7468
2015-09-18,-2.1477
2015-09-21,1.5935000000000001
2015-09-22,-1.2726
2015-09-23,0.5396
2015-09-24,1.3715
2015-09-25,0.2059
2015-09-28,-1.6143
2015-09-29,2.2076000000000002
2015-09-30,2.2767
2015-10-01,-2.1975
2015-10-02,-2.1301
2015-10-05,2.5641
2015-10-06,-0.814
2015-10-07,2.8869
2015-10-08,-0.1852
2015-10-09,-1.1985999999999999
2015-10-12,1.2709
2015-10-13,-1.4546000000000001
2015-10-14,-1.8813
2015-10-15,0.0
2015-10-16,2.5664
2015-10-19,0.5752
2015-10-20,0.8007
2015-10-21,-0.6809
2015-10-22,0.9997
2015-10-23,4.8925
2015-10-26,-0.3775
2015-10-27,-1.1096
2015-10-28,4.2693
2015-10-29,-0.1312
2015-10-30,-2.2602
2015-11-02,3.0653
2015-11-03,-1.8002
2015-11-04,0.1328
2015-11-05,5.0677
2015-11-06,3.1566
2015-11-09,-0.7099
2015-11-10,1.4546000000000001
2015-11-11,-0.6075
2015-11-12,-1.4181
2015-11-13,-1.1905000000000001
2015-11-16,1.6817
2015-11-17,0.8393
2015-11-18,1.3953
2015-11-19,0.0966
2015-11-20,-0.41
2015-11-23,-0.0969
2015-11-24,0.3636
2015-11-25,1.3043
2015-11-27,0.1192
2015-11-30,0.8335
2015-12-01,0.307
2015-12-02,-2.0956
2015-12-03,-2.8379
2015-12-04,0.1733
2015-12-07,-4.5713
2015-12-08,-1.942
2015-12-09,-1.9805000000000001
2015-12-10,-0.8351
2015-12-11,-0.978
2015-12-14,1.07
2015-12-15,2.2801
2015-12-16,0.5308
2015-12-17,-1.0824
2015-12-18,-2.7489
2015-12-21,2.6894
2015-12-22,0.7483
2015-12-23,0.4775
2015-12-24,0.5808
2015-12-28,-0.105
2015-12-29,0.9196
2015-12-30,-1.6141999999999999
2015-12-31,-1.0585
2016-01-04,-4.0653
2016-01-05,-0.7806
2016-01-06,0.0
2016-01-07,-3.0065
2016-01-08,-2.9548
2016-01-11,0.5373
2016-01-12,-0.5344
2016-01-13,-5.0448
2016-01-14,0.2201
2016-01-15,-3.67
2016-01-19,0.0326
2016-01-20,-1.8229
2016-01-21,-0.8952
2016-01-22,-0.0669
2016-01-25,-3.7831
2016-01-26,2.7836
2016-01-27,0.0677
2016-01-28,4.77
2016-01-29,1.3562
2016-02-01,-3.1539
2016-02-02,-10.526299999999999
2016-02-03,-0.8456
2016-02-04,-0.1854
2016-02-05,-5.2377
2016-02-08,-1.176
2016-02-09,-0.4363
2016-02-10,-0.1195
2016-02-11,-3.4703
2016-02-12,0.7025
2016-02-16,3.9802999999999997
2016-02-17,-1.5391
2016-02-18,-0.521
2016-02-19,0.4432
2016-02-22,-0.5215
2016-02-23,-0.9274
2016-02-24,-2.3199
2016-02-25,-1.2917
2016-02-26,2.9548
2016-02-29,-3.321
2016-03-01,5.5556
2016-03-02,-0.1607
2016-03-03,1.167
2016-03-04,4.0573
2016-03-07,-0.1529
2016-03-08,-3.9816000000000003
2016-03-09,-0.2392
2016-03-10,-1.0392
2016-03-11,5.2908
2016-03-14,-2.8002000000000002
2016-03-15,-3.6306000000000003
2016-03-16,-21.8264
2016-03-17,-2.0953
2016-03-18,9.2028
2016-03-21,0.8329
2016-03-22,0.7289
2016-03-23,1.3507
2016-03-24,1.2375
2016-03-28,-0.5172
2016-03-29,2.2212
2016-03-30,3.3287
2016-03-31,-7.8747
2016-04-01,-0.0486
2016-04-04,-0.3887
2016-04-05,-1.0732
2016-04-06,1.0355
2016-04-07,-4.8804
2016-04-08,-1.8984
2016-04-11,-2.4582
2016-04-12,4.1287
2016-04-13,9.3718
2016-04-14,-2.354
2016-04-15,0.5786
2016-04-18,-0.7191
2016-04-19,0.5794
2016-04-20,3.6966
2016-04-21,0.0
2016-04-22,-0.0463
2016-04-25,-0.7874
2016-04-26,0.887
2016-04-27,0.4627
2016-04-28,0.0461
2016-04-29,0.0921
2016-05-02,-2.4839
2016-05-03,-2.4057
2016-05-04,-6.8149
2016-05-05,-1.5041
2016-05-06,0.9479
2016-05-09,-1.0955
2016-05-10,1.7405
2016-05-11,-1.296
2016-05-12,-3.0987
2016-05-13,-2.9268
2016-05-16,0.5583
2016-05-17,0.0
2016-05-18,1.5547
2016-05-19,-1.5856
2016-05-20,2.0556
2016-05-23,-1.3609
2016-05-24,1.6004
2016-05-25,1.8468
2016-05-26,-1.12
2016-05-27,1.3484
2016-05-31,-0.6386
2016-06-01,-0.2142
2016-06-02,-2.5765000000000002
2016-06-03,-4.022
2016-06-06,4.5924
2016-06-07,-2.36
2016-06-08,0.8432
2016-06-09,-2.1182
2016-06-10,-2.0501
2016-06-13,2.3837
2016-06-14,-2.2147
2016-06-15,0.4646
2016-06-16,-1.3295
2016-06-17,-0.5272
2016-06-20,1.8256999999999999
2016-06-21,-3.4124
2016-06-22,-0.479
2016-06-23,4.8736
2016-06-24,-6.1388
2016-06-27,-7.2127
2016-06-28,6.2582
2016-06-29,-0.062
2016-06-30,4.1563
2016-07-01,0.1191
2016-07-05,-2.9149000000000003
2016-07-06,2.6961
2016-07-07,0.7757
2016-07-08,2.8419
2016-07-11,6.563
2016-07-12,2.9714
2016-07-13,0.1574
2016-07-14,2.3573
2016-07-15,2.1494
2016-07-18,0.4008
2016-07-19,0.0
2016-07-20,-0.4491
2016-07-21,-4.411
2016-07-22,1.1536
2016-07-25,-0.1037
2016-07-26,0.5189
2016-07-27,1.0842
2016-07-28,-0.3575
2016-07-29,-2.4603
2016-08-01,-4.8870000000000005
2016-08-02,-9.7238
2016-08-03,-5.202
2016-08-04,-0.1291
2016-08-05,-0.7757
2016-08-08,2.4756
2016-08-09,3.6236
2016-08-10,-3.0061
2016-08-11,-0.3795
2016-08-12,-14.0317
2016-08-15,-9.8227
2016-08-16,0.0819
2016-08-17,-2.0458
2016-08-18,1.5873
2016-08-19,-0.3289
2016-08-22,-2.5578
2016-08-23,11.3463
2016-08-24,0.3802
2016-08-25,0.7576
2016-08-26,3.2331
2016-08-29,-6.1908
2016-08-30,1.4752
2016-08-31,-0.0765
2016-09-01,-2.6799
2016-09-02,1.1015
2016-09-06,-7.0039
2016-09-07,2.5105
2016-09-08,4.9796
2016-09-09,-6.7652
2016-09-12,-4.5872
2016-09-13,-2.7972
2016-09-14,0.0899
2016-09-15,1.2579
2016-09-16,-2.4845
2016-09-19,-3.9126
2016-09-20,0.6629
2016-09-21,-1.4111
2016-09-22,0.1908
2016-09-23,4.8571
2016-09-26,-9.1735
2016-09-27,-5.9
2016-09-28,0.7439
2016-09-29,-2.8481
2016-09-30,2.4973
2016-10-03,5.2966
2016-10-04,10.2616
2016-10-05,2.1898
2016-10-06,-2.8571
2016-10-07,0.9191
2016-10-10,2.8233
2016-10-11,-2.3029
2016-10-12,-1.0879
2016-10-13,-5.3162
2016-10-14,3.6786
2016-10-17,-1.4939
2016-10-18,3.3175
2016-10-19,2.7523
2016-10-20,-19.1964
2016-10-21,-19.337
2016-10-24,-8.9041
2016-10-25,-18.0451
2016-10-26,15.5963
2016-10-27,-12.6984
2016-10-28,-3.6364
2016-10-31,1.8868
2016-11-01,-6.4815
2016-11-02,3.9604
2016-11-03,3.8095
2016-11-04,0.9174
2016-11-07,13.6364
2016-11-08,1.6
2016-11-09,7.874
2016-11-10,9.4891
2016-11-11,10.0
2016-11-14,4.2424
2016-11-15,-5.2326
2016-11-16,-4.908
2016-11-17,3.871
2016-11-18,-21.7391
2016-11-21,16.6667
2016-11-22,2.7211
2016-11-23,-1.3245
2016-11-25,-0.6711
2016-11-28,-3.3784
2016-11-29,-5.5944
2016-11-30,4.4444
2016-12-01,0.7092
2016-12-02,6.338
2016-12-05,0.6623
2016-12-06,5.2632
2016-12-07,0.625
2016-12-08,4.9689
2016-12-09,8.284
2016-12-12,-1.0929
2016-12-13,6.0773
2016-12-14,-25.0
2016-12-15,-9.7222
2016-12-16,6.1538
2016-12-19,-1.4493
2016-12-20,5.8824
2016-12-21,2.0833
2016-12-22,-0.6803
2016-12-23,1.3699
2016-12-27,1.3514
2016-12-28,-4.0
2016-12-29,-4.1667
2016-12-30,5.7971
2017-01-03,2.0548
2017-01-04,-3.3557
2017-01-05,-4.8611
2017-01-06,-0.7299
2017-01-09,-1.4706000000000001
2017-01-10,-2.2388
2017-01-11,-4.5802
2017-01-12,-3.2
2017-01-13,1.6529
2017-01-17,-3.252
2017-01-18,-3.3613
2017-01-19,6.087
2017-01-20,0.0
2017-01-23,-4.0984
2017-01-24,4.2735
2017-01-25,2.459
2017-01-26,-3.2
2017-01-27,4.1322
2017-01-30,-5.5556
2017-01-31,-32.7731
2017-02-01,-3.75
2017-02-02,-3.8961
2017-02-03,2.7027
2017-02-06,5.2632
2017-02-07,-7.5
2017-02-08,-4.0541
2017-02-09,14.0845
2017-02-10,-1.2346
2017-02-13,-2.5
2017-02-14,15.3846
2017-02-15,12.2222
2017-02-16,-0.9901
2017-02-17,-5.0
2017-02-21,0.0
2017-02-22,-1.0526
2017-02-23,0.0
2017-02-24,1.0638
2017-02-27,1.0526
2017-02-28,-7.2917
2017-03-01,6.7416
2017-03-02,-5.2632
2017-03-03,-3.3333
2017-03-06,6.8966
2017-03-07,-4.3011
2017-03-08,0.0
2017-03-09,6.7416
2017-03-10,0.0
2017-03-13,-4.2105
2017-03-14,-4.3956
2017-03-15,-5.7471
2017-03-16,-1.2195
2017-03-17,3.7037
2017-03-20,-4.7619
2017-03-21,-6.25
2017-03-22,0.0
2017-03-23,5.3333
2017-03-24,-1.2658
2017-03-27,-1.2821
2017-03-28,-5.1948
2017-03-29,8.2192
2017-03-30,1.2658
2017-03-31,0.0
2017-04-03,-7.5
2017-04-04,-1.3514
2017-04-05,-2.7397
2017-04-06,4.2254
2017-04-07,4.0541
2017-04-10,1.2987
2017-04-11,1.2821
2017-04-12,-5.0633
2017-04-13,-2.6667
2017-04-17,-2.7397
2017-04-18,-2.8169
2017-04-19,0.0
2017-04-20,1.4493
2017-04-21,0.0
2017-04-24,-4.2857
2017-04-25,-12.6866
2017-04-26,5.1282
2017-04-27,-7.3171
2017-04-28,-7.0175
2017-05-01,-91.5094
2017-05-02,-58.5833
2017-05-03,164.5205
2017-05-04,147.4645
2017-05-05,-56.0143
2017-05-08,-14.6518
2017-05-09,-34.4978
2017-05-10,-32.0
2017-05-11,12.8676
2017-05-12,10.3149
2017-05-15,-27.7067
2017-05-16,7.8285
2017-05-17,-9.0909
2017-05-18,3.8889
2017-05-19,-0.5348
2017-05-22,-11.2903
2017-05-23,-18.6364
2017-05-24,-4.6555
2017-05-25,-15.625
2017-05-26,-12.963
2017-05-30,-18.75
2017-05-31,7.365
2017-06-01,9.7561
2017-06-02,-9.0278
2017-06-05,58.7786
2017-06-06,-15.3846
2017-06-07,-9.0909
2017-06-08,-3.0
2017-06-09,23.7113
2017-06-12,-22.1667
2017-06-13,9.207699999999999
2017-06-14,1.9607999999999999
2017-06-15,-0.9615
2017-06-16,-20.3883
2017-06-19,-4.878
2017-06-20,-2.5641
2017-06-21,-1.3158
2017-06-22,-1.3333
2017-06-23,-2.1622
2017-06-26,2.2099
2017-06-27,-14.8649
2017-06-28,13.6508
2017-06-29,-22.905
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,-0.3623
2017-07-07,-18.5455
2017-07-10,24.5536
2017-07-11,0.0681
2017-07-12,-17.977
2017-07-13,-12.6638
2017-07-14,-1.0
2017-07-17,-9.0909
2017-07-18,-5.5556
2017-07-19,11.7647
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,15.7895
2017-07-26,13.6364
2017-07-27,-34.4
2017-07-28,40.2439
2017-07-31,-17.3913
2017-08-01,5.2632
2017-08-02,-2.5
2017-08-03,-13.3333
2017-08-04,-18.9349
2017-08-07,-5.1095
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,7.6923
2017-08-14,-3.5714
2017-08-15,-0.7407
2017-08-16,-2.9851
2017-08-17,-0.7692
2017-08-18,5.4264
2017-08-21,19.1176
2017-08-22,-8.0247
2017-08-23,-6.0403
2017-08-24,64.2857
2017-08-25,7.8261
2017-08-28,-1.2097
2017-08-29,-8.1633
2017-08-30,-26.2222
2017-08-31,14.4578
2017-09-01,-5.2632
2017-09-05,5.5556
2017-09-06,0.0
2017-09-07,-0.5263
2017-09-08,5.8201
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,5.0
2017-09-14,14.7619
2017-09-15,-2.0747
2017-09-18,-15.2542
2017-09-19,-5.5
2017-09-20,0.0
2017-09-21,-9.0476
2017-09-22,0.0582
2017-09-25,-1.1628
2017-09-26,-14.7059
2017-09-27,-24.1379
2017-09-28,30.0
2017-09-29,1.049
2017-10-02,-3.8062
2017-10-03,-15.8273
2017-10-04,23.9316
2017-10-05,0.0
