ticker,ADP US Equity
2000-05-22,3.0562
2000-05-23,2.0166
2000-05-24,3.2558
2000-05-25,0.9009
2000-05-26,-4.3527000000000005
2000-05-30,4.084
2000-05-31,-1.3453
2000-06-01,0.2273
2000-06-02,3.4013999999999998
2000-06-05,0.2193
2000-06-06,0.9847
2000-06-07,-0.39
2000-06-08,-2.8322000000000003
2000-06-09,0.7848
2000-06-12,-1.8493
2000-06-13,-1.7425000000000002
2000-06-14,0.692
2000-06-15,0.2291
2000-06-16,0.3429
2000-06-19,-0.4556
2000-06-20,-4.3478
2000-06-21,0.3589
2000-06-22,0.3576
2000-06-23,0.7126
2000-06-26,-0.2358
2000-06-27,-1.3002
2000-06-28,3.1962
2000-06-29,-4.2577
2000-06-30,3.8788
2000-07-03,-2.3337
2000-07-05,-0.1195
2000-07-06,0.9569
2000-07-07,-1.8957000000000002
2000-07-10,0.6039
2000-07-11,-1.0804
2000-07-12,2.3058
2000-07-13,1.5421
2000-07-14,-0.5841
2000-07-17,0.8226
2000-07-18,-0.1166
2000-07-19,1.5169000000000001
2000-07-20,-1.0345
2000-07-21,-1.626
2000-07-24,-0.3542
2000-07-25,-3.436
2000-07-26,-2.454
2000-07-27,1.6352
2000-07-28,-1.3614
2000-07-31,-0.5019
2000-08-01,1.8916
2000-08-02,2.9703
2000-08-03,0.3606
2000-08-04,2.7545
2000-08-07,-0.2331
2000-08-08,1.7523
2000-08-09,0.2296
2000-08-10,-0.4582
2000-08-11,3.3372
2000-08-14,3.3407999999999998
2000-08-15,0.2155
2000-08-16,0.2151
2000-08-17,-2.0386
2000-08-18,3.1763
2000-08-21,0.4246
2000-08-22,0.2114
2000-08-23,-0.8439
2000-08-24,0.0
2000-08-25,-0.4255
2000-08-28,2.5641
2000-08-29,-1.1458
2000-08-30,-0.4215
2000-08-31,0.9855
2000-09-01,1.1199
2000-09-05,1.5544
2000-09-06,0.5102
2000-09-07,0.4125
2000-09-08,1.2069
2000-09-11,0.6993
2000-09-12,-0.496
2000-09-13,2.0339
2000-09-14,0.0978
2000-09-15,-0.7759
2000-09-18,-1.0899
2000-09-19,0.5976
2000-09-20,-2.7723
2000-09-21,1.222
2000-09-22,1.2072
2000-09-25,2.2862999999999998
2000-09-26,4.4704
2000-09-27,-1.3023
2000-09-28,0.9425
2000-09-29,-0.0934
2000-10-02,-3.0841
2000-10-03,-1.5429
2000-10-04,-1.3712
2000-10-05,1.4896
2000-10-06,-0.4892
2000-10-09,0.0983
2000-10-10,1.8664
2000-10-11,-1.1572
2000-10-12,1.4634
2000-10-13,-2.7885
2000-10-16,-4.55
2000-10-17,-0.6218
2000-10-18,0.9385
2000-10-19,1.343
2000-10-20,2.1407
2000-10-23,-1.8961999999999999
2000-10-24,3.4588
2000-10-25,1.1799
2000-10-26,-1.2634
2000-10-27,-0.689
2000-10-30,4.6581
2000-10-31,-1.0417
2000-11-01,-0.8612
2000-11-02,1.1583
2000-11-03,-2.0038
2000-11-06,1.4606
2000-11-07,-0.3839
2000-11-08,-0.0963
2000-11-09,0.2893
2000-11-10,2.2115
2000-11-13,-2.0696
2000-11-14,2.8818
2000-11-15,0.747
2000-11-16,-0.5561
2000-11-17,1.1184
2000-11-20,1.5668
2000-11-21,-0.726
2000-11-22,0.0
2000-11-24,0.457
2000-11-27,-1.2739
2000-11-28,-0.2765
2000-11-29,-1.756
2000-11-30,-0.6585
2000-12-01,-1.6098
2000-12-04,0.385
2000-12-05,0.1918
2000-12-06,1.3397000000000001
2000-12-07,-1.5449000000000002
2000-12-08,-3.17
2000-12-11,-2.7778
2000-12-12,0.9184
2000-12-13,0.7078
2000-12-14,1.7067999999999999
2000-12-15,-5.4294
2000-12-18,-0.1044
2000-12-19,-0.418
2000-12-20,-1.0493
2000-12-21,0.106
2000-12-22,0.8475
2000-12-26,2.8361
2000-12-27,2.6558
2000-12-28,0.8955
2000-12-29,-0.0986
2001-01-02,-1.9743
2001-01-03,-2.1148
2001-01-04,-6.6872
2001-01-05,-3.1974
2001-01-08,7.2893
2001-01-09,3.0786
2001-01-10,0.309
2001-01-11,-0.5133
2001-01-12,2.064
2001-01-16,0.3033
2001-01-17,-2.7218
2001-01-18,-0.4145
2001-01-19,-0.1041
2001-01-22,-2.1875
2001-01-23,1.3845
2001-01-24,1.0504
2001-01-25,-0.3119
2001-01-26,-0.8342
2001-01-29,1.7875999999999999
2001-01-30,-0.6116
2001-01-31,-0.449
2001-02-01,-0.2673
2001-02-02,-3.3501
2001-02-05,2.2184
2001-02-06,1.119
2001-02-07,0.0671
2001-02-08,0.4524
2001-02-09,-0.6172
2001-02-12,-0.9567
2001-02-13,1.6438000000000001
2001-02-14,-1.4171
2001-02-15,-0.3551
2001-02-16,0.017
2001-02-20,-3.3599
2001-02-21,1.1414
2001-02-22,-1.0417
2001-02-23,-0.6842
2001-02-26,1.7488000000000001
2001-02-27,0.5903
2001-02-28,1.8295
2001-03-01,0.322
2001-03-02,-0.4224
2001-03-05,0.3733
2001-03-06,-0.693
2001-03-07,0.3447
2001-03-08,1.0705
2001-03-09,-2.7572
2001-03-12,-3.6134
2001-03-13,0.8251
2001-03-14,-4.4654
2001-03-15,-3.0726
2001-03-16,-4.1499
2001-03-19,3.7282
2001-03-20,-1.3719999999999999
2001-03-21,2.8605
2001-03-22,-0.4762
2001-03-23,-1.4354
2001-03-26,3.8252
2001-03-27,1.3465
2001-03-28,-1.4394
2001-03-29,-0.674
2001-03-30,2.5071
2001-04-02,0.2023
2001-04-03,-3.4685
2001-04-04,-0.9316
2001-04-05,2.6099
2001-04-06,-1.9076
2001-04-09,1.2393
2001-04-10,-0.2448
2001-04-11,-4.4742
2001-04-12,1.7787
2001-04-16,-2.1165
2001-04-17,1.7654999999999998
2001-04-18,5.809
2001-04-19,-0.4237
2001-04-20,-1.4061
2001-04-23,-2.1205
2001-04-24,-0.3067
2001-04-25,2.1154
2001-04-26,-0.226
2001-04-27,3.322
2001-04-30,-0.8951
2001-05-01,-0.5714
2001-05-02,-1.8168
2001-05-03,-0.9441
2001-05-04,-0.4003
2001-05-07,0.7656
2001-05-08,0.6648
2001-05-09,-0.1509
2001-05-10,0.8881
2001-05-11,-2.0603
2001-05-14,0.9753
2001-05-15,-0.0947
2001-05-16,5.4028
2001-05-17,-0.1079
2001-05-18,0.3241
2001-05-21,1.9024
2001-05-22,-1.5146
2001-05-23,-0.8405
2001-05-24,1.064
2001-05-25,-0.0714
2001-05-29,-1.0714
2001-05-30,-1.083
2001-05-31,-1.9343
2001-06-01,1.6933
2001-06-04,1.1528
2001-06-05,2.9305
2001-06-06,-1.138
2001-06-07,-1.1576
2001-06-08,-1.5314999999999999
2001-06-11,0.0
2001-06-12,-0.9881
2001-06-13,-1.4415
2001-06-14,-3.4314999999999998
2001-06-15,1.1262
2001-06-18,0.288
2001-06-19,0.2106
2001-06-20,-0.2866
2001-06-21,0.115
2001-06-22,-1.244
2001-06-25,0.1938
2001-06-26,1.0638
2001-06-27,-1.244
2001-06-28,0.2713
2001-06-29,-3.9428
2001-07-02,3.9436999999999998
2001-07-03,0.2904
2001-07-05,-0.2316
2001-07-06,-1.1414
2001-07-09,3.3464
2001-07-10,-0.6817
2001-07-11,-0.7054
2001-07-12,3.3026
2001-07-13,-0.5762
2001-07-16,-0.8226
2001-07-17,1.2818
2001-07-18,-1.1724999999999999
2001-07-19,1.6008
2001-07-20,-1.2048
2001-07-23,-2.6454
2001-07-24,-1.2334
2001-07-25,0.6829
2001-07-26,-1.0853
2001-07-27,-0.0784
2001-07-30,-0.2941
2001-07-31,0.1967
2001-08-01,-1.8841999999999999
2001-08-02,-3.3007
2001-08-03,-2.8962
2001-08-06,2.1517
2001-08-07,0.6048
2001-08-08,-0.2695
2001-08-09,1.2264
2001-08-10,-0.4312
2001-08-13,-0.4949
2001-08-14,0.7254
2001-08-15,1.9752999999999998
2001-08-16,0.9887
2001-08-17,-0.8991
2001-08-20,1.0282
2001-08-21,1.5366
2001-08-22,0.4717
2001-08-23,1.7606000000000002
2001-08-24,2.1338
2001-08-27,-0.2635
2001-08-28,-0.5661
2001-08-29,2.2395
2001-08-30,-3.0444
2001-08-31,-0.8999
2001-09-04,0.2705
2001-09-05,-1.6185
2001-09-06,-2.076
2001-09-07,0.02
2001-09-10,1.9596
2001-09-17,-5.6743
2001-09-18,4.125
2001-09-19,-2.1609
2001-09-20,-8.5481
2001-09-21,-1.6324
2001-09-24,2.3414
2001-09-25,-1.155
2001-09-26,-0.5618
2001-09-27,0.0226
2001-09-28,6.2811
2001-10-01,-0.1913
2001-10-02,2.6198
2001-10-03,3.819
2001-10-04,-1.4194
2001-10-05,-1.0343
2001-10-08,-1.1885
2001-10-09,-0.0622
2001-10-10,3.8805
2001-10-11,0.7791
2001-10-12,-2.6165000000000003
2001-10-15,-0.4681
2001-10-16,0.9202
2001-10-17,-1.3171
2001-10-18,-0.616
2001-10-19,1.1983
2001-10-22,1.6945999999999999
2001-10-23,0.4216
2001-10-24,0.6198
2001-10-25,1.8081
2001-10-26,0.2927
2001-10-29,-1.1481
2001-10-30,0.3937
2001-10-31,1.2941
2001-11-01,2.4003
2001-11-02,1.4178
2001-11-05,1.3979
2001-11-06,-1.25
2001-11-07,0.1862
2001-11-08,-0.2044
2001-11-09,1.173
2001-11-12,0.6993
2001-11-13,1.2974999999999999
2001-11-14,0.7397
2001-11-15,0.2865
2001-11-16,-1.4643
2001-11-19,3.2439
2001-11-20,-1.1936
2001-11-21,-0.5507
2001-11-23,1.179
2001-11-26,0.0353
2001-11-27,-1.0589
2001-11-28,-1.106
2001-11-29,-0.0722
2001-11-30,0.1083
2001-12-03,-0.3426
2001-12-04,1.4836
2001-12-05,3.3696
2001-12-06,2.4491
2001-12-07,0.7576
2001-12-10,-2.3726
2001-12-11,0.6161
2001-12-12,1.4033
2001-12-13,-1.916
2001-12-14,-1.2337
2001-12-17,2.2033
2001-12-18,-0.034
2001-12-19,0.017
2001-12-20,0.9338
2001-12-21,0.471
2001-12-24,-1.1887
2001-12-26,0.1355
2001-12-27,1.0829
2001-12-28,0.8872
2001-12-31,-2.2731
2002-01-02,-0.4584
2002-01-03,-0.0512
2002-01-04,-0.1706
2002-01-07,-2.1368
2002-01-08,-0.0873
2002-01-09,-0.9266
2002-01-10,0.8823
2002-01-11,-0.4548
2002-01-14,0.615
2002-01-15,1.6766
2002-01-16,-0.9962
2002-01-17,0.1388
2002-01-18,-0.7103
2002-01-22,-1.3959
2002-01-23,-0.991
2002-01-24,0.0
2002-01-25,1.126
2002-01-28,-0.2474
2002-01-29,-7.5123999999999995
2002-01-30,3.295
2002-01-31,0.1484
2002-02-01,-0.8333
2002-02-04,-1.2138
2002-02-05,1.172
2002-02-06,0.2616
2002-02-07,0.6336
2002-02-08,0.8148
2002-02-11,0.1837
2002-02-12,-0.9901
2002-02-13,-0.1852
2002-02-14,0.538
2002-02-15,-1.2732999999999999
2002-02-19,-1.6822
2002-02-20,0.9506
2002-02-21,-1.9397
2002-02-22,1.1522999999999999
2002-02-25,2.4492
2002-02-26,-2.4277
2002-02-27,-0.9307
2002-02-28,1.0544
2002-03-01,3.3959
2002-03-04,3.3028
2002-03-05,0.7105
2002-03-06,1.358
2002-03-07,-0.609
2002-03-08,1.8557000000000001
2002-03-11,-1.3407
2002-03-12,0.8711
2002-03-13,-3.3074
2002-03-14,-1.1276
2002-03-15,1.937
2002-03-18,1.8824
2002-03-19,-1.3073000000000001
2002-03-20,0.5828
2002-03-21,0.3512
2002-03-22,-1.1374
2002-03-25,-2.6549
2002-03-26,4.1273
2002-03-27,0.0524
2002-03-28,1.6928
2002-04-01,-1.7505
2002-04-02,-0.9607
2002-04-03,-2.9981999999999998
2002-04-04,0.0
2002-04-05,0.3636
2002-04-08,1.3225
2002-04-09,-0.2146
2002-04-10,1.2543
2002-04-11,-1.3449
2002-04-12,1.0045
2002-04-15,-2.504
2002-04-16,-3.0055
2002-04-17,-4.1502
2002-04-18,-0.5094
2002-04-19,1.7133
2002-04-22,-3.001
2002-04-23,1.1976
2002-04-24,0.9073
2002-04-25,0.5473
2002-04-26,-1.6719
2002-04-29,-1.3049
2002-04-30,1.8429
2002-05-01,0.9441
2002-05-02,-1.1107
2002-05-03,-1.2610999999999999
2002-05-06,-0.7184
2002-05-07,0.804
2002-05-08,3.5693
2002-05-09,-0.7894
2002-05-10,-0.8733
2002-05-13,1.6249
2002-05-14,3.063
2002-05-15,-0.6729
2002-05-16,2.277
2002-05-17,0.3496
2002-05-20,-2.7869
2002-05-21,-0.9053
2002-05-22,-0.4568
2002-05-23,2.2945
2002-05-24,-1.3084
2002-05-28,0.0
2002-05-29,-1.25
2002-05-30,0.0192
2002-05-31,-0.441
2002-06-03,-0.3467
2002-06-04,0.8891
2002-06-05,0.0958
2002-06-06,0.3062
2002-06-07,-2.6903
2002-06-10,-0.1373
2002-06-11,-0.5105
2002-06-12,-3.2662
2002-06-13,-1.9426999999999999
2002-06-14,-2.3775
2002-06-17,3.0335
2002-06-18,-0.2695
2002-06-19,-2.4532
2002-06-20,-3.2609
2002-06-21,-3.2827
2002-06-24,0.7745
2002-06-25,-2.3056
2002-06-26,-0.2776
2002-06-27,0.8121
2002-06-28,0.2301
2002-07-01,-3.0769
2002-07-02,-3.8143000000000002
2002-07-03,0.2463
2002-07-05,5.7002
2002-07-08,-1.9061
2002-07-09,-4.3602
2002-07-10,-1.2636
2002-07-11,1.5809
2002-07-12,0.1235
2002-07-15,-0.8636
2002-07-16,-0.1742
2002-07-17,3.0915
2002-07-18,-23.5792
2002-07-19,1.2658
2002-07-22,3.4688
2002-07-23,4.5304
2002-07-24,1.1268
2002-07-25,-0.5714
2002-07-26,2.6149
2002-07-29,3.9205
2002-07-30,0.5928
2002-07-31,-0.1072
2002-08-01,-2.6281
2002-08-02,-0.3029
2002-08-05,-4.0055
2002-08-06,3.4532
2002-08-07,1.8081
2002-08-08,3.7157999999999998
2002-08-09,-1.3172
2002-08-12,-2.0288
2002-08-13,-1.6621000000000001
2002-08-14,4.0732
2002-08-15,1.5175999999999998
2002-08-16,1.8357999999999999
2002-08-19,0.0515
2002-08-20,-2.5997
2002-08-21,1.0042
2002-08-22,4.134
2002-08-23,-2.1608
2002-08-26,0.077
2002-08-27,-1.0778
2002-08-28,-2.3346
2002-08-29,0.5843
2002-08-30,-0.2641
2002-09-03,-4.5539
2002-09-04,3.3564
2002-09-05,-2.2544
2002-09-06,3.7068
2002-09-09,1.7208999999999999
2002-09-10,-0.0521
2002-09-11,-0.0911
2002-09-12,-2.8497
2002-09-13,1.2917
2002-09-16,-0.1594
2002-09-17,-3.1666
2002-09-18,-1.7038
2002-09-19,-1.4537
2002-09-20,0.4823
2002-09-23,-0.847
2002-09-24,-1.3383
2002-09-25,0.3463
2002-09-26,2.9048
2002-09-27,-1.4813
2002-09-30,-1.3617
2002-10-01,5.6946
2002-10-02,-4.7347
2002-10-03,0.6855
2002-10-04,-2.3262
2002-10-07,-1.3651
2002-10-08,4.4464
2002-10-09,-2.3118
2002-10-10,4.9928
2002-10-11,5.3876
2002-10-14,2.3474
2002-10-15,5.1478
2002-10-16,-4.7261
2002-10-17,7.3518
2002-10-18,-4.0284
2002-10-21,3.5556
2002-10-22,0.0477
2002-10-23,4.7426
2002-10-24,-4.2093
2002-10-25,2.9215999999999998
2002-10-28,-2.0771
2002-10-29,-1.4612
2002-10-30,2.7744999999999997
2002-10-31,-1.024
2002-11-01,2.8921
2002-11-04,2.1481
2002-11-05,-5.3690999999999995
2002-11-06,1.1111
2002-11-07,-0.3741
2002-11-08,-0.1408
2002-11-11,-0.8226
2002-11-12,0.8057
2002-11-13,0.8463
2002-11-14,1.3986
2002-11-15,1.6552
2002-11-18,-0.9046
2002-11-19,-1.8713
2002-11-20,1.4419
2002-11-21,1.6505999999999998
2002-11-22,-0.9923
2002-11-25,-2.3462
2002-11-26,-1.4696
2002-11-27,2.4384
2002-11-29,0.4622
2002-12-02,0.6441
2002-12-03,-2.5143
2002-12-04,1.6882000000000001
2002-12-05,-1.7292999999999998
2002-12-06,-1.0793
2002-12-09,-0.925
2002-12-10,-0.2873
2002-12-11,-0.096
2002-12-12,-0.1205
2002-12-13,-1.5927
2002-12-16,-0.4414
2002-12-17,-0.8128
2002-12-18,-2.1604
2002-12-19,-1.8274
2002-12-20,1.8356
2002-12-23,-0.457
2002-12-24,-0.2295
2002-12-26,-0.2301
2002-12-27,-0.9224
2002-12-30,0.2845
2002-12-31,1.212
2003-01-02,3.4904
2003-01-03,-0.5662
2003-01-06,0.2723
2003-01-07,-0.9383
2003-01-08,-0.8475
2003-01-09,1.6088
2003-01-10,-1.0638
2003-01-13,-0.8752
2003-01-14,-0.4036
2003-01-15,-8.0294
2003-01-16,-0.1652
2003-01-17,-0.4138
2003-01-21,-1.108
2003-01-22,0.028
2003-01-23,-0.168
2003-01-24,-1.8233000000000001
2003-01-27,-1.4285999999999999
2003-01-28,2.029
2003-01-29,-0.1136
2003-01-30,-3.5552
2003-01-31,2.2412
2003-02-03,-1.9325
2003-02-04,-1.3824
2003-02-05,0.5965
2003-02-06,-1.5713
2003-02-07,-0.6024
2003-02-10,0.8485
2003-02-11,0.5108
2003-02-12,-1.6741000000000001
2003-02-13,-1.8243
2003-02-14,1.6104
2003-02-18,3.7489
2003-02-19,-0.8226
2003-02-20,-0.0889
2003-02-21,0.7115
2003-02-24,-4.7689
2003-02-25,1.2056
2003-02-26,-1.5577
2003-02-27,0.8067
2003-02-28,0.0308
2003-03-03,-0.3692
2003-03-04,-2.0692
2003-03-05,0.2523
2003-03-06,-2.3278
2003-03-07,-0.9018
2003-03-10,-1.8525
2003-03-11,0.4636
2003-03-12,0.7581
2003-03-13,-10.509
2003-03-14,4.7339
2003-03-17,2.733
2003-03-18,0.4434
2003-03-19,3.0221
2003-03-20,1.5162
2003-03-21,5.2273
2003-03-24,-4.875
2003-03-25,0.2919
2003-03-26,0.1294
2003-03-27,0.7752
2003-03-28,-0.609
2003-03-31,-0.7094
2003-04-01,1.1043
2003-04-02,1.2207
2003-04-03,-0.8886
2003-04-04,0.6724
2003-04-07,0.986
2003-04-08,-0.126
2003-04-09,-0.8199
2003-04-10,0.2544
2003-04-11,0.2537
2003-04-14,1.4552
2003-04-15,-0.4989
2003-04-16,-0.9088
2003-04-17,3.6686
2003-04-21,-2.3795
2003-04-22,3.5938
2003-04-23,2.1418
2003-04-24,-0.5316
2003-04-25,-1.7221
2003-04-28,3.2024
2003-04-29,-1.2588
2003-04-30,-0.2965
2003-05-01,0.8326
2003-05-02,0.7078
2003-05-05,-1.2299
2003-05-06,1.2155
2003-05-07,0.9373
2003-05-08,-1.1027
2003-05-09,1.5258
2003-05-12,1.1561
2003-05-13,-3.2
2003-05-14,0.3542
2003-05-15,0.6765
2003-05-16,-1.3731
2003-05-19,-1.3329
2003-05-20,-0.2702
2003-05-21,0.2107
2003-05-22,-0.3304
2003-05-23,0.1808
2003-05-27,0.8123
2003-05-28,1.313
2003-05-29,-0.3829
2003-05-30,3.1934
2003-06-02,2.063
2003-06-03,-0.2246
2003-06-04,-0.6753
2003-06-05,-1.6147
2003-06-06,1.1229
2003-06-09,-2.1925
2003-06-10,1.3974
2003-06-11,-0.3158
2003-06-12,-0.7514
2003-06-13,-0.6698
2003-06-16,2.6677999999999997
2003-06-17,1.0565
2003-06-18,0.2261
2003-06-19,-1.2123
2003-06-20,0.8276
2003-06-23,-1.1605
2003-06-24,-0.5441
2003-06-25,-1.958
2003-06-26,0.7636
2003-06-27,-1.8944999999999999
2003-06-30,0.5942
2003-07-01,1.2699
2003-07-02,2.1289
2003-07-03,-0.9709
2003-07-07,2.3645
2003-07-08,0.9296
2003-07-09,0.614
2003-07-10,-2.2469
2003-07-11,0.454
2003-07-14,2.6836
2003-07-15,0.1376
2003-07-16,0.8791
2003-07-17,-2.0969
2003-07-18,0.7789
2003-07-21,-2.0425
2003-07-22,1.7187999999999999
2003-07-23,-0.5263
2003-07-24,-0.7797
2003-07-25,3.3679
2003-07-28,-0.0272
2003-07-29,-2.4715
2003-07-30,0.7519
2003-07-31,2.4876
2003-08-01,-0.0809
2003-08-04,0.3779
2003-08-05,-1.0487
2003-08-06,0.2446
2003-08-07,1.4367
2003-08-08,1.6569
2003-08-11,-0.3943
2003-08-12,0.4487
2003-08-13,0.7094
2003-08-14,2.035
2003-08-15,-0.2557
2003-08-18,-0.1794
2003-08-19,0.4879
2003-08-20,-0.23
2003-08-21,1.6905999999999999
2003-08-22,-0.8564
2003-08-25,-0.4065
2003-08-26,0.5357
2003-08-27,0.2537
2003-08-28,-0.6074
2003-08-29,1.6297000000000001
2003-09-02,1.2528000000000001
2003-09-03,-0.6434
2003-09-04,0.0249
2003-09-05,-0.5229
2003-09-08,1.3517000000000001
2003-09-09,-3.0625
2003-09-10,-1.9108
2003-09-11,-0.4169
2003-09-12,1.1251
2003-09-15,-2.0699
2003-09-16,0.7133
2003-09-17,-0.4722
2003-09-18,1.3706
2003-09-19,1.4041000000000001
2003-09-22,-1.7692
2003-09-23,-2.2448
2003-09-24,-1.2817
2003-09-25,-0.8656
2003-09-26,-0.6276
2003-09-29,-0.5217
2003-09-30,-1.0489
2003-10-01,2.0642
2003-10-02,1.2845
2003-10-03,1.8079
2003-10-06,-0.0795
2003-10-07,1.9628999999999999
2003-10-08,-0.4422
2003-10-09,0.7578
2003-10-10,0.1037
2003-10-13,0.6218
2003-10-14,0.0257
2003-10-15,0.0515
2003-10-16,-2.1868
2003-10-17,0.3682
2003-10-20,-0.3669
2003-10-21,0.4734
2003-10-22,-3.3508
2003-10-23,0.2709
2003-10-24,-0.6213
2003-10-27,-0.2718
2003-10-28,1.7170999999999998
2003-10-29,-1.0718
2003-10-30,-0.2167
2003-10-31,2.443
2003-11-03,-0.4505
2003-11-04,-1.1711
2003-11-05,-0.2424
2003-11-06,0.567
2003-11-07,2.6309
2003-11-10,1.4125
2003-11-11,1.4444
2003-11-12,0.5339
2003-11-13,0.0506
2003-11-14,-3.5137
2003-11-17,-0.655
2003-11-18,-0.6593
2003-11-19,0.7698
2003-11-20,-2.1338
2003-11-21,-0.2423
2003-11-24,1.7269
2003-11-25,-0.557
2003-11-26,1.3604
2003-11-28,0.6053
2003-12-01,1.831
2003-12-02,0.2569
2003-12-03,-1.486
2003-12-04,1.0663
2003-12-05,0.0
2003-12-08,-0.4375
2003-12-09,-0.2326
2003-12-10,-0.1036
2003-12-11,1.3274
2003-12-12,-0.411
2003-12-15,0.1032
2003-12-16,0.9018
2003-12-17,-1.5577
2003-12-18,0.9339
2003-12-19,-1.5676999999999999
2003-12-22,0.2611
2003-12-23,0.625
2003-12-24,0.1812
2003-12-26,0.465
2003-12-29,0.6171
2003-12-30,0.1533
2003-12-31,1.0717
2004-01-02,0.8836
2004-01-05,2.953
2004-01-06,0.948
2004-01-07,-0.5297
2004-01-08,-0.1937
2004-01-09,-2.2799
2004-01-12,-0.2978
2004-01-13,-0.1743
2004-01-14,2.2943
2004-01-15,0.1706
2004-01-16,0.1947
2004-01-20,-0.6558
2004-01-21,-0.0978
2004-01-22,2.6921
2004-01-23,0.6673
2004-01-26,0.1894
2004-01-27,-0.3308
2004-01-28,0.0474
2004-01-29,2.1327
2004-01-30,-0.8121
2004-02-02,1.5205
2004-02-03,-0.7373
2004-02-04,-0.9285
2004-02-05,-0.2812
2004-02-06,1.3393
2004-02-09,0.8115
2004-02-10,1.012
2004-02-11,1.4117
2004-02-12,-0.0674
2004-02-13,-1.5053
2004-02-17,1.5055
2004-02-18,-0.6292
2004-02-19,-2.1936
2004-02-20,-0.4162
2004-02-23,-1.3466
2004-02-24,-1.2003
2004-02-25,0.262
2004-02-26,-0.4039
2004-02-27,1.2643
2004-03-01,0.2591
2004-03-02,1.3628
2004-03-03,1.414
2004-03-04,1.6914
2004-03-05,-2.922
2004-03-08,-0.8798
2004-03-09,1.6118000000000001
2004-03-10,-0.8966
2004-03-11,-2.1573
2004-03-12,0.0714
2004-03-15,-2.2106
2004-03-16,0.8994
2004-03-17,0.6504
2004-03-18,-0.3351
2004-03-19,-0.8165
2004-03-22,-1.5011999999999999
2004-03-23,0.8604
2004-03-24,-0.0975
2004-03-25,0.7319
2004-03-26,-0.2664
2004-03-29,1.967
2004-03-30,0.0238
2004-03-31,0.0
2004-04-01,0.3333
2004-04-02,5.0071
2004-04-05,1.8531
2004-04-06,-1.4422
2004-04-07,-1.1481
2004-04-08,0.911
2004-04-12,0.4288
2004-04-13,-0.8764
2004-04-14,0.5441
2004-04-15,3.3371
2004-04-16,-0.4582
2004-04-19,-1.4687000000000001
2004-04-20,-0.7786
2004-04-21,1.1883
2004-04-22,-0.0665
2004-04-23,0.51
2004-04-26,-1.7428
2004-04-27,-0.1347
2004-04-28,-1.0791
2004-04-29,-0.3409
2004-04-30,-0.0912
2004-05-03,0.8446
2004-05-04,1.0412
2004-05-05,-0.0224
2004-05-06,1.3892
2004-05-07,1.7238
2004-05-10,1.7597
2004-05-11,0.0
2004-05-12,-1.2169
2004-05-13,-0.9509
2004-05-14,-0.7637
2004-05-17,-1.9348999999999998
2004-05-18,-0.0673
2004-05-19,-0.2468
2004-05-20,-0.4274
2004-05-21,0.0226
