ticker,CDR US Equity
2001-05-15,3.7736
2001-05-16,-3.6364
2001-05-17,32.0755
2001-05-18,-1.4285999999999999
2001-05-21,-23.1884
2001-05-25,16.9811
2001-05-29,-8.0645
2001-06-07,5.2632
2001-06-11,3.3333
2001-06-14,0.0
2001-06-19,0.0
2001-06-20,3.2258
2001-06-21,9.375
2001-07-11,-7.1429
2001-07-12,7.6923
2001-08-01,-7.1429
2001-08-06,1.5385
2001-08-07,6.0606
2001-08-13,-4.2857
2001-08-16,2.3881
2001-08-17,2.0408
2001-08-21,14.2857
2001-08-28,-15.5
2001-09-18,30.1775
2001-09-19,6.8182
2001-09-20,0.4255
2001-09-21,0.0
2001-09-24,-0.4237
2001-09-26,21.2766
2001-09-27,39.4737
2001-09-28,-18.239
2001-10-01,-3.8462
2001-10-02,4.8
2001-10-03,-3.0534
2001-10-04,-6.2992
2001-10-05,-8.4034
2001-10-08,-5.5046
2001-10-09,-0.9709
2001-10-11,-21.5686
2001-10-12,-3.75
2001-10-17,3.8961
2001-10-18,9.75
2001-10-19,2.5057
2001-10-23,6.2222
2001-10-24,-13.8075
2001-10-25,-0.4854
2001-10-26,-2.439
2001-10-29,0.0
2001-10-31,-6.75
2001-11-01,-1.8767
2001-11-02,1.9125999999999999
2001-11-06,0.0
2001-11-07,0.0
2001-11-20,0.5362
2001-11-23,0.0
2001-11-26,0.0
2001-11-27,0.0
2001-11-30,-4.0
2001-12-03,-5.5556
2001-12-05,26.4706
2001-12-07,9.0698
2001-12-10,-7.2495
2001-12-11,-8.046
2001-12-12,0.0
2001-12-13,0.0
2001-12-19,6.25
2001-12-26,8.2353
2001-12-27,0.0
2001-12-28,-7.6087
2001-12-31,0.0
2002-01-04,0.0
2002-01-08,0.0
2002-01-17,10.5882
2002-01-18,-6.383
2002-01-31,0.0
2002-02-05,4.5455
2002-02-13,5.4348
2002-02-25,-1.0309
2002-03-01,-7.2917
2002-03-05,6.5169
2002-03-06,0.0
2002-04-05,-0.0844
2002-04-08,2.1959
2002-04-09,-1.6529
2002-04-11,1.0504
2002-04-18,14.3451
2002-04-19,9.0909
2002-04-22,0.0
2002-04-24,-16.1667
2002-04-25,0.0
2002-04-30,-0.3976
2002-05-10,13.7725
2002-05-13,0.1754
2002-05-14,-2.627
2002-05-15,3.5971
2002-05-16,1.7361
2002-05-20,-0.1706
2002-05-28,-3.2479
2002-05-29,-1.2367
2002-05-30,14.4902
2002-05-31,38.2812
2002-06-03,-20.904
2002-06-04,-11.4286
2002-06-05,-3.2258
2002-06-06,-15.6667
2002-06-07,6.7194
2002-06-11,-7.4074
2002-06-13,0.0
2002-06-14,8.0
2002-06-20,-9.2593
2002-06-25,2.2449
2002-07-02,19.7605
2002-07-03,0.0
2002-07-08,0.0
2002-07-09,-4.1667
2002-07-10,3.4783
2002-07-11,-3.3613
2002-07-18,0.0
2002-07-23,-13.0435
2002-07-25,0.0
2002-07-26,19.0
2002-07-29,-16.8067
2002-07-30,29.2929
2002-07-31,-7.6563
2002-08-01,7.445
2002-08-07,-5.5118
2002-08-09,-4.1667
2002-08-13,-12.6957
2002-08-14,0.0
2002-08-15,-25.0996
2002-08-19,-5.5851
2002-08-20,2.2535
2002-08-26,7.7135
2002-08-27,12.532
2002-09-04,1.3636
2002-09-10,-9.1928
2002-09-12,5.679
2002-09-17,-1.8692
2002-09-19,2.3810000000000002
2002-09-20,2.5581
2002-09-23,2.7211
2002-09-24,-6.6225000000000005
2002-10-09,-7.0922
2002-10-10,-33.5878
2002-10-16,43.295
2002-10-24,-14.4385
2002-10-31,0.0
2002-11-01,1.5625
2002-11-04,-1.5385
2002-11-18,0.0
2002-11-27,1.5625
2002-12-16,3.0769
2002-12-18,0.0
2002-12-19,11.3433
2002-12-20,7.2386
2002-12-31,0.0
2003-01-02,3.75
2003-01-08,38.5542
2003-01-10,-13.0435
2003-01-13,3.0
2003-01-14,-2.1359
2003-01-21,-1.3889
2003-02-06,-0.4024
2003-02-10,8.2828
2003-02-13,-0.1866
2003-02-18,11.7757
2003-02-19,-14.0468
2003-02-20,-0.7782
2003-02-27,2.9412000000000003
2003-02-28,0.9524
2003-03-14,0.9434
2003-03-17,-15.8879
2003-03-25,15.3333
2003-03-28,1.1561
2003-04-04,-14.2857
2003-04-07,-0.2222
2003-04-09,-5.1225
2003-04-11,-0.2347
2003-04-15,1.1764999999999999
2003-04-16,0.0
2003-04-22,4.6512
2003-05-09,-7.7778
2003-05-13,8.4337
2003-05-16,6.6667
2003-05-22,18.75
2003-05-28,-14.9123
2003-06-09,1.2371
2003-06-10,6.3136
2003-06-16,-5.1724
2003-06-26,3.5556
2003-06-27,2.341
2003-06-30,-0.0381
2003-07-01,-0.4577
2003-07-03,9.1954
2003-07-07,14.0351
2003-07-08,38.4615
2003-07-09,-12.7778
2003-07-10,0.0
2003-07-11,-10.5732
2003-07-14,10.5413
2003-07-15,3.0928
2003-07-16,6.25
2003-07-17,-1.6471
2003-07-18,-9.3301
2003-07-21,-2.6385
2003-07-22,-14.3902
2003-07-23,-14.5299
2003-07-25,2.5926
2003-07-28,-4.3321
2003-07-29,-1.8868
2003-07-30,0.0385
2003-08-05,0.346
2003-08-06,0.0
2003-08-08,0.0383
2003-08-12,11.4516
2003-08-13,-6.1856
2003-08-14,5.4945
2003-08-19,4.8958
2003-08-20,-0.6951
2003-08-21,2.6667
2003-08-22,10.3896
2003-08-25,-4.1176
2003-08-27,4.2945
2003-08-28,11.7647
2003-08-29,10.526299999999999
2003-09-02,0.0
2003-09-03,0.9524
2003-09-04,-1.6509
2003-09-05,1.6547
2003-09-08,-3.2791
2003-09-09,-5.3659
2003-09-10,-1.5464
2003-09-11,5.7592
2003-09-12,7.4257
2003-09-15,-0.9217
2003-09-16,-13.4884
2003-09-17,13.9785
2003-09-18,-6.3679
2003-09-19,0.7809
2003-09-22,-6.2734
2003-09-23,-0.8
2003-09-24,0.8065
2003-09-25,-0.7733
2003-10-01,-0.5644
2003-10-02,0.7838
2003-10-03,-0.7777
2003-10-06,-2.7027
2003-10-08,0.2778
2003-10-09,-1.108
2003-10-10,0.0
2003-10-14,-15.9664
2003-10-15,-10.3333
2003-10-16,1.1152
2003-10-17,3.3088
2003-10-20,-11.032
2003-10-21,0.0
2003-10-22,-16.6667
2003-10-24,-8.0
2003-10-27,0.1739
2003-10-28,0.0
2003-10-29,-0.1736
2003-10-30,0.0
2003-10-31,0.1739
2003-11-03,0.6944
2003-11-04,0.1724
2003-11-05,-1.0327
2003-11-06,0.4348
2003-11-07,-0.3463
2003-11-10,0.1738
2003-11-11,1.9081000000000001
2003-11-12,0.0
2003-11-13,0.0
2003-11-14,0.0
2003-11-17,-0.5106
2003-11-18,-0.7699
2003-11-19,0.7759
2003-11-20,-0.7699
2003-11-21,0.0
2003-11-24,0.6897
2003-11-25,0.1712
2003-11-26,0.0
2003-11-28,0.5983
2003-12-01,4.0782
2003-12-02,-0.4082
2003-12-03,-0.4098
2003-12-04,-0.9877
2003-12-05,0.0
2003-12-08,-0.0831
2003-12-09,1.3311
2003-12-10,-0.2463
2003-12-11,1.2346
2003-12-12,-2.0325
2003-12-15,0.4149
2003-12-16,0.4132
2003-12-17,-0.4938
2003-12-18,-0.3309
2003-12-19,0.249
2003-12-22,0.0
2003-12-23,0.3311
2003-12-24,1.0726
2003-12-26,-0.8163
2003-12-29,0.6584
2003-12-30,0.7359
2003-12-31,0.8117
2004-01-02,-0.161
2004-01-05,0.0
2004-01-06,0.1613
2004-01-07,-0.161
2004-01-08,0.5645
2004-01-09,-0.401
2004-01-12,0.161
2004-01-13,-0.3215
2004-01-14,-0.8065
2004-01-15,0.4878
2004-01-16,-0.7282
2004-01-20,0.652
2004-01-21,-0.6478
2004-01-22,0.0
2004-01-23,0.5705
2004-01-26,1.2966
2004-01-27,0.4
2004-01-28,1.1952
2004-01-29,2.0472
2004-01-30,1.8519
2004-02-02,2.2727
2004-02-03,0.3704
2004-02-04,-0.369
2004-02-05,0.4444
2004-02-06,0.0746
2004-02-09,0.2983
2004-02-10,0.1487
2004-02-11,2.1529
2004-02-12,-0.1453
2004-02-13,-0.3639
2004-02-17,-1.3879000000000001
2004-02-18,-1.4815
2004-02-19,-0.8271
2004-02-20,-0.3033
2004-02-23,0.0
2004-02-24,2.2814
2004-02-25,-0.2974
2004-02-26,0.6711
2004-02-27,0.6667
2004-03-01,4.4886
2004-03-02,0.5634
2004-03-03,-0.5602
2004-03-04,0.7042
2004-03-05,-0.6993
2004-03-08,-0.5634
2004-03-09,-0.1416
2004-03-10,-0.7092
2004-03-11,-1.3571
2004-03-12,-0.7965
2004-03-15,0.292
2004-03-16,-1.3828
2004-03-17,-0.369
2004-03-18,1.1111
2004-03-19,0.3663
2004-03-22,-0.6569
2004-03-23,1.3226
2004-03-24,1.8854
2004-03-25,0.7117
2004-03-26,-0.4947
2004-03-29,1.0653
2004-03-30,-0.9136
2004-03-31,0.6383
2004-04-01,-0.2819
2004-04-02,-0.5654
2004-04-05,-0.4975
2004-04-06,-4.6429
2004-04-07,0.8989
2004-04-08,-2.8952999999999998
2004-04-12,-6.7278
2004-04-13,-0.082
2004-04-14,1.8048
2004-04-15,4.3513
2004-04-16,0.3861
2004-04-19,0.9231
2004-04-20,-1.2957
2004-04-21,-2.3166
2004-04-22,-0.3953
2004-04-23,-0.9524
2004-04-26,-0.4006
2004-04-27,-2.0113
2004-04-28,-1.4778
2004-04-29,-0.25
2004-04-30,-2.6734
2004-05-03,0.7725
2004-05-04,1.6183999999999998
2004-05-05,2.6823
2004-05-06,0.8163
2004-05-07,-4.0486
2004-05-10,-2.1097
2004-05-11,2.1552
2004-05-12,0.211
2004-05-13,-1.2876
2004-05-14,-0.8696
2004-05-17,-1.3158
2004-05-18,0.0
2004-05-19,-0.0889
2004-05-20,0.089
2004-05-21,-0.1778
2004-05-24,-1.2467
2004-05-25,0.1803
2004-05-26,1.0801
2004-05-27,-0.7124
2004-05-28,0.3587
2004-06-01,0.0894
2004-06-02,0.625
2004-06-03,1.8634
2004-06-04,-0.3484
2004-06-07,0.3497
2004-06-08,-0.2613
2004-06-09,0.262
2004-06-10,-0.8711
2004-06-14,-0.6151
2004-06-15,0.6189
2004-06-16,0.0
2004-06-17,-0.3515
2004-06-18,0.7937
2004-06-21,0.6124
2004-06-22,0.0
2004-06-23,0.1739
2004-06-24,-0.6944
2004-06-25,0.3497
2004-06-28,1.3937
2004-06-29,-0.8591
2004-06-30,-0.4333
2004-07-01,-0.9574
2004-07-02,0.1757
2004-07-06,10.0877
2004-07-07,-0.0797
2004-07-08,-1.5152
2004-07-09,0.9717
2004-07-12,0.1604
2004-07-13,3.2826
2004-07-14,-1.1628
2004-07-15,-0.549
2004-07-16,-1.3407
2004-07-19,0.0799
2004-07-20,1.4377
2004-07-21,-4.4094
2004-07-22,-0.3295
2004-07-23,-1.6529
2004-07-26,0.3361
2004-07-27,-0.1675
2004-07-28,-0.0839
2004-07-29,4.1142
2004-07-30,-0.2419
2004-08-02,2.2635
2004-08-03,0.7905
2004-08-04,0.3922
2004-08-05,-0.5859
2004-08-06,0.08
2004-08-09,0.0
2004-08-10,-0.4796
2004-08-11,0.241
2004-08-12,-0.8814
2004-08-13,-0.9701
2004-08-16,1.2245
2004-08-17,3.5484
2004-08-18,1.5575999999999999
2004-08-19,-0.6135
2004-08-20,4.1667
2004-08-23,-0.8889
2004-08-24,0.8221
2004-08-25,0.0741
2004-08-26,-1.6296
2004-08-27,0.9036
2004-08-30,-1.2687
2004-08-31,2.4187
2004-09-01,1.3284
2004-09-02,0.5098
2004-09-03,-0.3623
2004-09-07,0.5818
2004-09-08,-3.4707
2004-09-09,4.3446
2004-09-10,-2.5844
2004-09-13,0.1474
2004-09-14,-1.0302
2004-09-15,-0.2974
2004-09-16,1.1931
2004-09-17,-1.3265
2004-09-20,0.6721
2004-09-21,-0.5935
2004-09-22,-0.9701
2004-09-23,0.6029
2004-09-24,-1.2734
2004-09-27,1.0622
2004-09-28,2.7778
2004-09-29,0.4383
2004-09-30,1.4545
2004-10-01,0.3584
2004-10-04,-0.5
2004-10-05,0.2872
2004-10-06,0.7874
2004-10-07,-0.5682
2004-10-08,-0.7143
2004-10-11,-0.3597
2004-10-12,0.6498
2004-10-13,0.0717
2004-10-14,-0.9319
2004-10-15,-0.5065
2004-10-18,0.0
2004-10-19,-0.8727
2004-10-20,0.1467
2004-10-21,-1.7582
2004-10-22,-0.0746
2004-10-25,0.0746
2004-10-26,0.7457
2004-10-27,1.2583
2004-10-28,0.0731
2004-10-29,-1.1687
2004-11-01,-0.5913
2004-11-02,-1.1152
2004-11-03,2.1053
2004-11-04,2.1723
2004-11-05,-1.0989
2004-11-08,-0.0741
2004-11-09,0.5189
2004-11-10,-0.5162
2004-11-11,1.1118999999999999
2004-11-12,0.0733
2004-11-15,-0.2198
2004-11-16,-2.6432
2004-11-17,1.3575
2004-11-18,0.1488
2004-11-19,0.6686
2004-11-22,0.2214
2004-11-23,0.8837
2004-11-24,0.7299
2004-11-26,0.5072
2004-11-29,1.1536
2004-11-30,-3.0649
2004-12-01,-0.3676
2004-12-02,-0.369
2004-12-03,1.1111
2004-12-06,0.0733
2004-12-07,-1.1713
2004-12-08,2.2222
2004-12-09,1.3043
2004-12-10,0.5007
2004-12-13,0.3559
2004-12-14,0.5674
2004-12-15,-0.4937
2004-12-16,-0.8505
2004-12-17,-1.3580999999999999
2004-12-20,1.7391
2004-12-21,0.9972
2004-12-22,-0.0705
2004-12-23,0.5646
2004-12-27,0.3509
2004-12-28,-0.1399
2004-12-29,0.2101
2004-12-30,-0.2795
2004-12-31,0.2102
2005-01-03,-0.2098
2005-01-04,-0.8409
2005-01-05,-0.636
2005-01-06,0.7112
2005-01-07,-3.178
2005-01-10,0.1459
2005-01-11,-0.874
2005-01-12,0.2204
2005-01-13,0.0
2005-01-14,1.6862
2005-01-18,1.1536
2005-01-19,-1.9957
2005-01-20,1.8909
2005-01-21,0.2855
2005-01-24,1.2811
2005-01-25,-1.2649
2005-01-26,0.427
2005-01-27,-0.7796
2005-01-28,-0.7143
2005-01-31,-0.6475
2005-02-01,-1.1586
2005-02-02,0.0
2005-02-03,1.5385
2005-02-04,1.0101
2005-02-07,-0.2143
2005-02-08,0.2147
2005-02-09,-0.3571
2005-02-10,-0.2509
2005-02-11,-0.3652
2005-02-14,0.4399
2005-02-15,2.1898
2005-02-16,1.0714
2005-02-17,0.7067
2005-02-18,-0.2807
2005-02-22,-3.5186
2005-02-23,-0.7294
2005-02-24,0.147
2005-02-25,3.0081
2005-02-28,1.7094
2005-03-01,0.4902
2005-03-02,-0.3484
2005-03-03,0.6993
2005-03-04,1.1806
2005-03-07,-0.1373
2005-03-08,0.3436
2005-03-09,-2.1233
2005-03-10,0.07
2005-03-11,-0.2098
2005-03-14,-1.1913
2005-03-15,-0.2837
2005-03-16,1.6358000000000001
2005-03-17,-1.1896
2005-03-18,5.5949
2005-03-21,-1.3414
2005-03-22,-2.0394
2005-03-23,0.694
2005-03-24,0.6203
2005-03-28,-2.0548
2005-03-29,-1.5385
2005-03-30,0.8523
2005-03-31,0.2817
2005-04-01,-1.8258
2005-04-04,-0.7868
2005-04-05,0.2163
2005-04-06,0.2878
2005-04-07,0.0717
2005-04-08,0.3584
2005-04-11,-1.3571
2005-04-12,1.3034
2005-04-13,-0.2144
2005-04-14,-0.4298
2005-04-15,-1.4388
2005-04-18,1.7518
2005-04-19,-0.6456
2005-04-20,-0.6498
2005-04-21,1.0174
2005-04-22,-0.8633
2005-04-25,-0.2177
2005-04-26,0.3636
2005-04-27,-0.942
2005-04-28,0.8778
2005-04-29,0.0725
2005-05-02,0.7971
2005-05-03,0.0719
2005-05-04,1.5086
2005-05-05,-0.5662
2005-05-06,-0.5694
2005-05-09,0.4295
2005-05-10,0.5702
2005-05-11,0.4607
2005-05-12,-0.3584
2005-05-13,-0.3597
2005-05-16,0.5776
2005-05-17,0.1436
2005-05-18,0.0
2005-05-19,0.9319
2005-05-20,0.142
2005-05-23,0.0709
2005-05-24,-0.8505
2005-05-25,-0.2859
2005-05-26,0.5735
2005-05-27,0.1426
2005-05-31,-3.7011
2005-06-01,2.8825
2005-06-02,-2.2989
2005-06-03,1.5441
2005-06-06,1.8827
2005-06-07,0.4975
2005-06-08,0.0707
2005-06-09,-0.1413
2005-06-10,0.1415
2005-06-13,-1.3428
2005-06-14,2.9370000000000003
2005-06-15,1.183
2005-06-16,-0.2751
2005-06-17,0.6897
2005-06-20,-1.0274
2005-06-21,-0.4152
2005-06-22,0.3475
2005-06-23,-1.0388
2005-06-24,2.5192
2005-06-27,1.7747000000000002
2005-06-28,1.006
2005-06-29,-1.0624
2005-06-30,-1.0067
2005-07-01,0.4746
2005-07-05,2.7664999999999997
2005-07-06,-1.5758
2005-07-07,0.0667
2005-07-08,1.6
2005-07-11,0.5906
2005-07-12,-1.5003
2005-07-13,0.1325
2005-07-14,-1.6534
2005-07-15,0.269
2005-07-18,-1.006
2005-07-19,0.9485
2005-07-20,3.4899
2005-07-21,-2.0752
2005-07-22,2.9139
2005-07-25,-0.9009
2005-07-26,-2.2078
2005-07-27,1.992
2005-07-28,1.9531
2005-07-29,-1.5326
2005-08-01,-0.1946
2005-08-02,1.1046
2005-08-03,-1.671
2005-08-04,-2.4837
2005-08-05,11.7962
2005-08-08,-5.2758
2005-08-09,-0.6962
2005-08-10,-1.4978
2005-08-11,-2.4951
2005-08-12,-1.8855
2005-08-15,0.8922
2005-08-16,-0.3401
2005-08-17,-0.3413
2005-08-18,0.0685
2005-08-19,-0.0684
2005-08-22,-0.7534
2005-08-23,-0.6211
2005-08-24,0.3472
2005-08-25,0.2076
2005-08-26,-0.2762
2005-08-29,0.7618
2005-08-30,-0.4124
2005-08-31,1.3112
2005-09-01,0.2044
2005-09-02,-0.4759
2005-09-06,0.6831
2005-09-07,0.1357
2005-09-08,0.3388
2005-09-09,-0.4051
2005-09-12,-0.9492
2005-09-13,-0.8214
2005-09-14,0.138
2005-09-15,0.3446
2005-09-16,0.206
2005-09-19,0.4112
2005-09-20,-1.9795
2005-09-21,-0.0696
2005-09-22,-1.8815
2005-09-23,-0.7813
2005-09-26,-0.9306
2005-09-27,-0.2168
2005-09-28,1.7379
2005-09-29,1.5657999999999999
2005-09-30,1.4015
2005-10-03,0.4838
2005-10-04,-1.5817999999999999
2005-10-05,-1.8169
2005-10-06,0.1423
2005-10-07,0.0711
2005-10-10,-0.071
2005-10-11,-0.4264
2005-10-12,-0.7138
2005-10-13,-0.4313
2005-10-14,1.444
2005-10-17,-1.4235
2005-10-18,-0.2888
2005-10-19,0.2896
2005-10-20,-0.361
2005-10-21,0.1449
2005-10-24,2.7496
2005-10-25,-1.4085
2005-10-26,-1.0
2005-10-27,-0.938
2005-10-28,1.1653
2005-10-31,0.9359
2005-11-01,0.7846
2005-11-02,-2.6893000000000002
2005-11-03,-1.6726999999999999
2005-11-04,2.5888
2005-11-07,0.9373
2005-11-08,-1.9643000000000002
2005-11-09,2.0
2005-11-10,0.2905
2005-11-11,1.3034
2005-11-14,-1.5011
2005-11-15,-0.2177
2005-11-16,0.1455
2005-11-17,0.1452
2005-11-18,0.0725
2005-11-21,1.3043
2005-11-22,-0.6438
2005-11-23,0.7199
2005-11-25,-0.2144
2005-11-28,-1.7191999999999998
2005-11-29,0.2187
2005-11-30,0.0
2005-12-01,1.5272999999999999
2005-12-02,-0.0716
2005-12-05,-0.2151
2005-12-06,0.2874
2005-12-07,-0.0716
2005-12-08,-0.9319
2005-12-09,0.9407
2005-12-12,0.3584
2005-12-13,-0.0714
2005-12-14,0.143
2005-12-15,0.4283
2005-12-16,-1.0661
2005-12-19,0.1437
2005-12-20,0.5739
2005-12-21,0.3566
2005-12-22,0.4975
2005-12-23,0.0
2005-12-27,-0.4243
2005-12-28,-0.071
2005-12-29,-0.4975
2005-12-30,0.5
2006-01-03,0.0711
2006-01-04,0.4972
2006-01-05,1.0601
2006-01-06,-0.0699
2006-01-09,1.6795
2006-01-10,1.1012
2006-01-11,-0.1361
2006-01-12,-0.2727
2006-01-13,0.0
2006-01-17,-0.4101
2006-01-18,-1.0295
2006-01-19,1.9417
2006-01-20,0.6803
2006-01-23,-0.0676
2006-01-24,-0.6761
2006-01-25,0.2723
2006-01-26,-0.1358
2006-01-27,-0.2719
2006-01-30,-0.6817
2006-01-31,1.51
2006-02-01,-0.1352
2006-02-02,-0.2708
2006-02-03,-0.8147
2006-02-06,-0.3422
2006-02-07,0.0
2006-02-08,0.5838
2006-02-09,-0.6935
2006-02-10,0.0
2006-02-13,0.1397
2006-02-14,0.5579
2006-02-15,0.1387
2006-02-16,0.277
2006-02-17,-0.2072
2006-02-21,0.4152
2006-02-22,0.8959
2006-02-23,0.5464
2006-02-24,1.5625
2006-02-27,2.0067
2006-02-28,-0.2623
2006-03-01,0.7232
2006-03-02,0.1958
2006-03-03,-0.2606
2006-03-06,-0.5879
2006-03-07,-1.8397000000000001
2006-03-08,0.4016
2006-03-09,1.0
2006-03-10,1.3201
2006-03-13,-0.6515
2006-03-14,0.2623
2006-03-15,2.0275
2006-03-16,0.9615
2006-03-17,1.2698
2006-03-20,0.2508
2006-03-21,-2.7517
2006-03-22,1.0289
2006-03-23,1.4003999999999999
2006-03-24,-0.3766
2006-03-27,-0.6301
2006-03-28,0.2536
2006-03-29,1.1385
2006-03-30,-1.1882
2006-03-31,0.2532
2006-04-03,-2.8409
2006-04-04,-1.2346
2006-04-05,2.8289
2006-04-06,-3.263
2006-04-07,-0.7937
2006-04-10,-0.4
2006-04-11,0.3347
2006-04-12,-0.2668
2006-04-13,0.1338
2006-04-17,-1.0688
2006-04-18,1.9581
2006-04-19,0.6623
2006-04-20,-1.3158
2006-04-21,0.1333
2006-04-24,-0.3995
2006-04-25,-0.0668
2006-04-26,-0.602
2006-04-27,-0.6057
2006-04-28,-0.1354
2006-05-01,0.1356
2006-05-02,0.7448
2006-05-03,-0.0672
2006-05-04,0.6725
2006-05-05,0.8684
2006-05-08,2.5166
2006-05-09,-0.7752
2006-05-10,-1.0742
2006-05-11,-0.9352
2006-05-12,-0.944
2006-05-15,0.3404
2006-05-16,-0.4071
2006-05-17,0.1362
2006-05-18,-0.8163
2006-05-19,-0.2058
2006-05-22,-2.3368
2006-05-23,0.9852
2006-05-24,-0.2091
2006-05-25,1.8155999999999999
2006-05-26,1.0288
2006-05-30,-2.8513
2006-05-31,1.6073
2006-06-01,1.1004
2006-06-02,0.6122
2006-06-05,-1.6903000000000001
2006-06-06,-0.2751
2006-06-07,1.2414
2006-06-08,0.4768
2006-06-09,-0.8136
2006-06-12,-1.9822
2006-06-13,0.2789
2006-06-14,-0.6954
2006-06-15,0.9804
2006-06-16,-0.6241
2006-06-19,-0.2094
2006-06-20,0.1399
2006-06-21,0.6285
2006-06-22,-0.9022
2006-06-23,-0.7003
2006-06-26,1.0578
2006-06-27,-1.1165
2006-06-28,0.5646
2006-06-29,2.5965
2006-06-30,0.684
2006-07-03,0.2038
2006-07-05,-1.1525
2006-07-06,2.1948
2006-07-07,-0.2685
2006-07-10,0.4038
2006-07-11,0.5362
2006-07-12,-1.9333
2006-07-13,-2.0394
2006-07-14,0.0
2006-07-17,0.6246
2006-07-18,0.7586
2006-07-19,2.1903
2006-07-20,-0.4019
2006-07-21,-1.2777
2006-07-24,1.9755
2006-07-25,-0.1336
2006-07-26,-0.1338
2006-07-27,-0.5358
2006-07-28,1.6835
2006-07-31,0.3974
2006-08-01,-0.7256
2006-08-02,0.0
2006-08-03,-0.3322
2006-08-04,1.5333
2006-08-07,-0.0657
2006-08-08,-2.2996
2006-08-09,-0.9079
2006-08-10,0.0689
2006-08-11,-0.9642
2006-08-14,2.3644
2006-08-15,0.7473
2006-08-16,0.472
2006-08-17,-0.8054
2006-08-18,1.4208
2006-08-21,-0.8005
2006-08-22,0.6725
2006-08-23,-0.4676
2006-08-24,1.6107
2006-08-25,-1.1229
2006-08-28,0.4008
2006-08-29,1.1311
2006-08-30,2.4342
2006-08-31,-1.2203
2006-09-01,-1.0403
2006-09-05,1.9710999999999999
2006-09-06,-0.9021
2006-09-07,-0.4551
2006-09-08,0.196
2006-09-11,0.1956
2006-09-12,0.5856
2006-09-13,1.2937
2006-09-14,-0.3831
2006-09-15,1.7308
2006-09-18,-0.6931
2006-09-19,0.8883
2006-09-20,-1.3208
2006-09-21,0.5099
2006-09-22,-0.5707
2006-09-25,1.2755
2006-09-26,0.1889
2006-09-27,-0.0629
2006-09-28,0.3145
2006-09-29,1.3793
2006-10-02,-0.9276
2006-10-03,-0.9363
2006-10-04,0.8192
2006-10-05,0.5
2006-10-06,-1.1816
2006-10-09,0.6293
2006-10-10,0.0
2006-10-11,-0.2502
2006-10-12,1.2539
2006-10-13,0.5573
2006-10-16,0.6158
2006-10-17,0.0
2006-10-18,0.4284
2006-10-19,0.4875
2006-10-20,-0.0606
2006-10-23,0.3034
2006-10-24,-0.4235
2006-10-25,0.6075
2006-10-26,0.4831
2006-10-27,-0.5409
2006-10-30,0.6647
2006-10-31,0.3001
2006-11-01,0.0
2006-11-02,-1.2567
2006-11-03,0.8485
2006-11-06,0.4808
2006-11-07,-1.0766
