ticker,SDLPF US Equity
2013-03-15,-2.0962
2013-03-18,-0.1053
2013-03-19,-0.246
2013-03-20,0.8101
2013-03-21,-2.6555
2013-03-22,-0.3944
2013-03-25,0.2518
2013-03-26,-0.2157
2013-03-27,0.8646
2013-03-28,-0.8929
2013-04-01,-1.1171
2013-04-02,1.7856999999999998
2013-04-03,-0.1432
2013-04-04,-2.2947
2013-04-05,-1.1376
2013-04-08,1.8931
2013-04-09,-0.7286
2013-04-10,-2.1651
2013-04-11,1.6879
2013-04-12,0.8853
2013-04-15,-2.011
2013-04-16,1.3433
2013-04-17,0.405
2013-04-18,2.4202
2013-04-19,0.6445
2013-04-22,0.1067
2013-04-23,0.1777
2013-04-24,-1.0287
2013-04-25,-1.0036
2013-04-26,-0.2896
2013-04-29,-0.3631
2013-04-30,0.8382
2013-05-01,0.253
2013-05-02,0.6849
2013-05-03,-1.4322
2013-05-06,1.1987
2013-05-07,-1.6152
2013-05-08,1.7785
2013-05-09,0.5089
2013-05-10,2.4593
2013-05-13,4.2005
2013-05-14,-2.1003
2013-05-15,0.4498
2013-05-16,-1.5501
2013-05-17,0.5948
2013-05-20,1.3216999999999999
2013-05-21,0.0687
2013-05-22,-1.3035999999999999
2013-05-23,-0.2086
2013-05-24,-0.9056
2013-05-28,1.6872
2013-05-29,0.4839
2013-05-30,-1.2384
2013-05-31,0.3135
2013-06-03,1.0764
2013-06-04,-0.4809
2013-06-05,-1.1046
2013-06-06,-1.082
2013-06-07,1.4466999999999999
2013-06-10,0.8
2013-06-11,0.0
2013-06-12,0.1035
2013-06-13,-1.0341
2013-06-14,0.6966
2013-06-17,1.3836
2013-06-18,2.2518000000000002
2013-06-19,-0.2669
2013-06-20,-0.7026
2013-06-21,-1.3814
2013-06-24,-4.3389
2013-06-25,0.25
2013-06-26,1.4963
2013-06-27,0.4212
2013-06-28,2.5865
2013-07-01,1.1925
2013-07-02,-2.3232
2013-07-03,-0.0345
2013-07-05,-1.7241
2013-07-08,-1.7544
2013-07-09,1.0357
2013-07-10,-1.8028
2013-07-11,1.3679000000000001
2013-07-12,0.5327
2013-07-15,2.4373
2013-07-16,1.7586
2013-07-17,0.4744
2013-07-18,1.7875
2013-07-19,-3.3797
2013-07-22,3.2236
2013-07-23,-0.0332
2013-07-24,-1.6949
2013-07-25,1.6227
2013-07-26,-0.8982
2013-07-29,0.5707
2013-07-30,-0.6342
2013-07-31,0.4031
2013-08-01,0.8699
2013-08-02,-0.6633
2013-08-05,0.2922
2013-08-06,-1.2492
2013-08-07,-0.3419
2013-08-08,-0.2058
2013-08-09,0.5156
2013-08-12,0.1026
2013-08-13,-0.0683
2013-08-14,-0.3761
2013-08-15,-1.7502
2013-08-16,-0.6462
2013-08-19,-0.5098
2013-08-20,0.6714
2013-08-21,0.7722
2013-08-22,0.627
2013-08-23,0.3808
2013-08-26,-0.4483
2013-08-27,2.1822
2013-08-28,0.9831
2013-08-29,-0.1007
2013-08-30,4.0659
2013-09-03,-2.2603
2013-09-04,0.6607
2013-09-05,-2.6584
2013-09-06,0.4383
2013-09-09,4.0282
2013-09-10,-0.9358
2013-09-11,3.8436
2013-09-12,-3.8895999999999997
2013-09-13,2.7742
2013-09-16,0.0318
2013-09-17,0.4762
2013-09-18,2.7172
2013-09-19,-1.2919
2013-09-20,-0.0312
2013-09-23,3.1796
2013-09-24,0.9063
2013-09-25,-2.0958
2013-09-26,-0.4281
2013-09-27,1.1671
2013-09-30,-0.8804
2013-10-01,3.1547
2013-10-02,-2.791
2013-10-03,-1.4966
2013-10-04,-1.8915
2013-10-07,-0.3793
2013-10-08,0.1269
2013-10-09,1.5209000000000001
2013-10-10,1.1236
2013-10-11,-1.4506000000000001
2013-10-14,2.161
2013-10-15,1.2569
2013-10-16,-0.2119
2013-10-17,1.2743
2013-10-18,-1.408
2013-10-21,0.7293
2013-10-22,-0.724
2013-10-23,0.1519
2013-10-24,0.1214
2013-10-25,0.1515
2013-10-28,-0.4539
2013-10-29,0.304
2013-10-30,0.303
2013-10-31,-0.423
2013-11-01,-1.1833
2013-11-04,-0.9825
2013-11-05,3.5891
2013-11-06,-0.2426
2013-11-07,-0.3647
2013-11-08,1.4338
2013-11-11,-1.0526
2013-11-12,-1.079
2013-11-13,1.0908
2013-11-14,-0.152
2013-11-15,-0.3957
2013-11-18,0.3667
2013-11-19,-0.9744
2013-11-20,-0.246
2013-11-21,-0.4007
2013-11-22,-0.3405
2013-11-25,-4.6894
2013-11-26,4.5129
2013-11-27,-1.7303
2013-11-29,0.2221
2013-12-02,-1.7410999999999999
2013-12-03,-4.9613
2013-12-04,0.8475
2013-12-05,4.437
2013-12-06,0.2575
2013-12-09,-0.3852
2013-12-10,-1.2246
2013-12-11,-0.5546
2013-12-12,0.8159
2013-12-13,1.6965
2013-12-16,0.288
2013-12-17,-0.8934
2013-12-18,-1.803
2013-12-19,1.6393
2013-12-20,1.3548
2013-12-23,-2.0051
2013-12-24,1.7538
2013-12-26,1.4682
2013-12-27,-1.1324
2013-12-30,-0.8591
2013-12-31,-0.5135
2014-01-02,0.8065
2014-01-03,0.608
2014-01-06,-0.0318
2014-01-07,-0.0636
2014-01-08,1.8147
2014-01-09,0.2189
2014-01-10,0.156
2014-01-13,-1.8692
2014-01-14,1.7143000000000002
2014-01-15,-0.1248
2014-01-16,-0.125
2014-01-17,0.7196
2014-01-21,1.0873
2014-01-22,1.26
2014-01-23,-1.4567999999999999
2014-01-24,-0.8315
2014-01-27,-0.559
2014-01-28,-3.3729
2014-01-29,-2.1008
2014-01-30,1.6507
2014-01-31,0.2598
2014-02-03,1.4577
2014-02-04,0.4151
2014-02-05,-0.938
2014-02-06,-0.0326
2014-02-07,0.8469
2014-02-10,0.2907
2014-02-11,0.6441
2014-02-12,-0.32
2014-02-13,1.2199
2014-02-14,0.0
2014-02-18,-2.2835
2014-02-19,1.8824999999999998
2014-02-20,0.4141
2014-02-21,0.2538
2014-02-24,0.538
2014-02-25,-1.1646
2014-02-26,-0.0955
2014-02-27,-0.8926
2014-02-28,1.0293
2014-03-03,-1.4645000000000001
2014-03-04,0.5816
2014-03-05,0.6425
2014-03-06,-0.1596
2014-03-07,1.5985
2014-03-10,0.7237
2014-03-11,-0.8747
2014-03-12,-3.0886
2014-03-13,0.1626
2014-03-14,-0.9416
2014-03-17,0.2622
2014-03-18,0.0654
2014-03-19,-1.0127
2014-03-20,0.429
2014-03-21,-3.3848
2014-03-24,0.2041
2014-03-25,-0.7128
2014-03-26,1.6068
2014-03-27,-1.245
2014-03-28,0.2044
2014-03-31,2.0061
2014-04-01,-0.0333
2014-04-02,0.4335
2014-04-03,0.166
2014-04-04,0.9612
2014-04-07,-1.4773
2014-04-08,-0.9663
2014-04-09,0.2019
2014-04-10,-2.552
2014-04-11,-0.5513
2014-04-14,1.1088
2014-04-15,0.2742
2014-04-16,-0.7177
2014-04-17,-0.7229
2014-04-21,1.1442
2014-04-22,1.4741
2014-04-23,1.5541
2014-04-24,1.2309
2014-04-25,1.0516
2014-04-28,-0.2276
2014-04-29,-0.0652
2014-04-30,1.3372
2014-05-01,1.8989
2014-05-02,-0.0079
2014-05-05,-0.6742
2014-05-06,-3.5229
2014-05-07,-0.938
2014-05-08,1.1836
2014-05-09,1.0361
2014-05-12,1.2239
2014-05-13,0.5882
2014-05-14,0.3899
2014-05-15,0.2589
2014-05-16,-1.7107999999999999
2014-05-19,0.5911
2014-05-20,0.0326
2014-05-21,0.359
2014-05-22,0.4878
2014-05-23,0.4531
2014-05-27,-1.2242
2014-05-28,1.7612999999999999
2014-05-29,6.4103
2014-05-30,-1.0843
2014-06-02,0.1218
2014-06-03,2.129
2014-06-04,0.3574
2014-06-05,-0.0593
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,-1.6924000000000001
2014-06-11,-1.3893
2014-06-12,-0.3369
2014-06-13,3.1961
2014-06-16,-0.2978
2014-06-17,-0.5675
2014-06-18,-1.4719
2014-06-19,-3.4756
2014-06-20,0.8844
2014-06-23,-0.0939
2014-06-24,-0.094
2014-06-25,4.0464
2014-06-26,-0.6632
2014-06-27,0.1517
2014-06-30,0.4848
2014-07-01,-0.0905
2014-07-02,-1.8714
2014-07-03,0.7075
2014-07-07,-1.4661
2014-07-08,-2.4179
2014-07-09,1.7154
2014-07-10,0.5934
2014-07-11,-0.7141
2014-07-14,0.4378
2014-07-15,0.3113
2014-07-16,0.9311
2014-07-17,3.7515
2014-07-18,2.0747
2014-07-21,1.4808
2014-07-22,-0.2861
2014-07-23,0.4878
2014-07-24,0.2284
2014-07-25,-2.1083
2014-07-28,-1.4261
2014-07-29,-2.1774
2014-07-30,1.749
2014-07-31,-2.2919
2014-08-01,-2.0987999999999998
2014-08-04,1.7024
2014-08-05,-1.9529
2014-08-06,-0.3794
2014-08-07,1.8723999999999998
2014-08-08,2.0561
2014-08-11,-0.3053
2014-08-12,1.4697
2014-08-13,-0.9656
2014-08-14,-0.7313
2014-08-15,0.9208
2014-08-18,0.9124
2014-08-19,0.1808
2014-08-20,0.3008
2014-08-21,0.4499
2014-08-22,1.2541
2014-08-25,3.5093
2014-08-26,-4.1595
2014-08-27,0.1784
2014-08-28,0.4154
2014-08-29,2.039
2014-09-02,-0.2317
2014-09-03,-2.09
2014-09-04,-1.6602000000000001
2014-09-05,-0.603
2014-09-08,0.0303
2014-09-09,1.3038
2014-09-10,1.7959
2014-09-11,-2.9403
2014-09-12,-3.4535
2014-09-15,-1.5061
2014-09-16,3.1857
2014-09-17,0.9262
2014-09-18,2.4778000000000002
2014-09-19,-0.7761
2014-09-22,-3.2491
2014-09-23,-0.3731
2014-09-24,-4.432
2014-09-25,-0.9144
2014-09-26,2.9993
2014-09-29,-0.224
2014-09-30,0.0321
2014-10-01,-0.4809
2014-10-02,-0.2577
2014-10-03,-1.6796
2014-10-06,0.0329
2014-10-07,-4.9261
2014-10-08,0.4491
2014-10-09,0.9972
2014-10-10,2.0769
2014-10-13,-6.4043
2014-10-14,-0.9979
2014-10-15,-2.8798
2014-10-16,-1.3714
2014-10-17,12.0631
2014-10-20,-7.9477
2014-10-21,4.2623
2014-10-22,0.3145
2014-10-23,1.1843
2014-10-24,-0.6196
2014-10-27,-1.9051
2014-10-28,1.9421
2014-10-29,-5.7499
2014-10-30,-5.4759
2014-10-31,-2.2162
2014-11-03,-2.8231
2014-11-04,-1.1457
2014-11-05,0.3829
2014-11-06,-0.6329
2014-11-07,-0.2972
2014-11-10,-1.9165
2014-11-11,-0.7382
2014-11-12,-2.0122
2014-11-13,-5.0
2014-11-14,1.8327
2014-11-17,1.0614
2014-11-18,-0.0457
2014-11-19,-1.4619
2014-11-20,1.9008
2014-11-21,-1.4104
2014-11-24,-2.6304
2014-11-25,-2.1327
2014-11-26,-6.8281
2014-11-28,-12.0582
2014-12-01,3.1324
2014-12-02,4.8711
2014-12-03,4.4809
2014-12-04,-1.5167000000000002
2014-12-05,-2.974
2014-12-08,-5.8566
2014-12-09,4.8837
2014-12-10,-6.4856
2014-12-11,-3.9715
2014-12-12,-4.9383
2014-12-15,-0.1948
2014-12-16,2.5374
2014-12-17,-0.0635
2014-12-18,-1.5873
2014-12-19,0.9677
2014-12-22,-6.7093
2014-12-23,-0.2055
2014-12-24,3.3631
2014-12-26,-1.3944
2014-12-29,-0.5387
2014-12-30,6.2965
2014-12-31,3.3758
2015-01-02,6.223
2015-01-05,-9.0487
2015-01-06,-3.1888
2015-01-07,1.3175
2015-01-08,0.7802
2015-01-09,3.6129
2015-01-12,-7.6588
2015-01-13,-3.7087
2015-01-14,-3.2913
2015-01-15,-3.7654
2015-01-16,3.1603
2015-01-20,1.3858
2015-01-21,0.2878
2015-01-22,-2.0086
2015-01-23,0.6589
2015-01-26,3.1273
2015-01-27,0.4937
2015-01-28,-1.6139999999999999
2015-01-29,-1.6404999999999998
2015-01-30,-0.2901
2015-02-02,1.6
2015-02-03,7.5877
2015-02-04,-0.2828
2015-02-05,2.4272
2015-02-06,-0.4739
2015-02-09,7.1429
2015-02-10,-3.4920999999999998
2015-02-11,-1.6447
2015-02-12,2.408
2015-02-13,3.9843
2015-02-17,5.9045
2015-02-18,-1.5421
2015-02-19,0.3614
2015-02-20,-0.9604
2015-02-23,-3.0303
2015-02-24,-0.9375
2015-02-25,1.0726
2015-02-26,0.4994
2015-02-27,-4.9068000000000005
2015-03-02,-2.3514
2015-03-03,1.204
2015-03-04,-1.5863
2015-03-05,-1.276
2015-03-06,1.3605
2015-03-09,-6.7114
2015-03-10,-2.1583
2015-03-11,-2.2794
2015-03-12,-1.2039
2015-03-13,-4.7982
2015-03-16,-5.76
2015-03-17,-0.2547
2015-03-18,8.0851
2015-03-19,-2.9920999999999998
2015-03-20,3.4903
2015-03-23,5.4902
2015-03-24,0.223
2015-03-25,0.8902
2015-03-26,0.0
2015-03-27,-3.0147
2015-03-30,-5.9894
2015-03-31,-5.2419
2015-04-01,4.2553
2015-04-02,2.9388
2015-04-06,4.5202
2015-04-07,0.0
2015-04-08,-0.9863
2015-04-09,-0.6897
2015-04-10,-1.0031
2015-04-13,-0.2338
2015-04-14,0.7813
2015-04-15,3.1008
2015-04-16,-0.2256
2015-04-17,-2.7882
2015-04-20,0.0
2015-04-21,-0.7752
2015-04-22,1.3281
2015-04-23,0.2313
2015-04-24,0.2308
2015-04-27,2.6861
2015-04-28,1.5695000000000001
2015-04-29,8.2414
2015-04-30,3.1951
2015-05-01,3.1621
2015-05-04,-0.2554
2015-05-05,2.7369
2015-05-06,-2.907
2015-05-07,0.1331
2015-05-08,0.9967
2015-05-11,-3.0921
2015-05-12,0.8826
2015-05-13,0.7402
2015-05-14,-2.2044
2015-05-15,-0.2732
2015-05-18,-2.8767
2015-05-19,-1.6219999999999999
2015-05-20,1.2903
2015-05-21,3.7509
2015-05-22,0.3411
2015-05-26,3.1951
2015-05-27,-1.3834
2015-05-28,-5.1436
2015-05-29,-3.0282
2015-06-01,-0.0726
2015-06-02,3.9244
2015-06-03,-0.0699
2015-06-04,-3.219
2015-06-05,0.94
2015-06-08,1.7191999999999998
2015-06-09,-1.7606000000000002
2015-06-10,0.2867
2015-06-11,-0.5718
2015-06-12,-1.4378
2015-06-15,-0.9482
2015-06-16,0.9573
2015-06-17,-1.8963999999999999
2015-06-18,-0.223
2015-06-19,-1.6393
2015-06-22,4.1667
2015-06-23,-1.1636
2015-06-24,-2.0603
2015-06-25,-0.9767
2015-06-26,-0.7587
2015-06-29,-5.9633
2015-06-30,0.3252
2015-07-01,-2.5932
2015-07-02,-2.995
2015-07-06,-1.3721999999999999
2015-07-07,4.3478
2015-07-08,-0.5
2015-07-09,1.5913
2015-07-10,0.9893
2015-07-13,2.449
2015-07-14,-1.6733
2015-07-15,-0.7293
2015-07-16,-0.4898
2015-07-17,0.082
2015-07-20,-1.8852
2015-07-21,3.3417
2015-07-22,-1.3743
2015-07-23,-0.8197
2015-07-24,-0.7438
2015-07-27,0.4163
2015-07-28,3.6484
2015-07-29,3.44
2015-07-30,0.9281
2015-07-31,-1.4559
2015-08-03,-7.5428
2015-08-04,3.0278
2015-08-05,-2.6327
2015-08-06,-0.8803
2015-08-07,-0.9769
2015-08-10,11.7489
2015-08-11,-1.8458999999999999
2015-08-12,-0.3271
2015-08-13,-3.5275
2015-08-14,-3.7415000000000003
2015-08-17,2.9152
2015-08-18,-3.2618
2015-08-19,-1.5084
2015-08-20,-1.7117
2015-08-21,-4.2163
2015-08-24,-11.0048
2015-08-25,0.3226
2015-08-26,-12.6474
2015-08-27,14.4785
2015-08-28,14.0407
2015-08-31,11.8421
2015-09-01,-2.437
2015-09-02,-2.4978
2015-09-03,0.3534
2015-09-04,0.088
2015-09-08,-0.4398
2015-09-09,-2.0318
2015-09-10,-0.6312
2015-09-11,-7.6225000000000005
2015-09-14,-2.1611
2015-09-15,0.3012
2015-09-16,2.3023
2015-09-17,-0.5871
2015-09-18,1.2795
2015-09-21,-1.069
2015-09-22,-2.2593
2015-09-23,-6.0302
2015-09-24,-1.0695000000000001
2015-09-25,-0.1081
2015-09-28,-5.4113
2015-09-29,1.8307
2015-09-30,5.618
2015-10-01,-1.5957
2015-10-02,-1.2973
2015-10-05,2.3001
2015-10-06,12.0985
2015-10-07,2.8653
2015-10-08,3.2498
2015-10-09,-2.2482
2015-10-12,0.276
2015-10-13,1.5596
2015-10-14,-1.8067
2015-10-15,2.5759
2015-10-16,3.4081
2015-10-19,-4.4232
2015-10-20,6.0799
2015-10-21,-2.9939999999999998
2015-10-22,-0.3527
2015-10-23,-1.5044
2015-10-26,-4.4025
2015-10-27,-4.5113
2015-10-28,8.2677
2015-10-29,0.4545
2015-10-30,1.448
2015-11-02,2.8546
2015-11-03,4.5967
2015-11-04,-2.6741
2015-11-05,-4.2077
2015-11-06,-2.0561
2015-11-09,-2.1947
2015-11-10,-1.8537
2015-11-11,0.8946
2015-11-12,-2.5616
2015-11-13,9.2012
2015-11-16,3.0556
2015-11-17,-7.3675
2015-11-18,2.4248
2015-11-19,0.0947
2015-11-20,-3.4059
2015-11-23,-4.5054
2015-11-24,-2.9744
2015-11-25,-4.9683
2015-11-27,-3.337
2015-11-30,-1.2658
2015-12-01,-5.5944
2015-12-02,-6.1728
2015-12-03,-4.7368
2015-12-04,-10.3591
2015-12-07,-8.1664
2015-12-08,-13.255
2015-12-09,2.7079
2015-12-10,-2.0716
2015-12-11,-17.1154
2015-12-14,-13.6891
2015-12-15,-2.4194
2015-12-16,-7.1625
2015-12-17,-7.4184
2015-12-18,4.1667
2015-12-21,12.6154
2015-12-22,-4.0984
2015-12-23,11.9658
2015-12-24,-0.5089
2015-12-28,-3.5806
2015-12-29,-2.122
2015-12-30,-4.336
2015-12-31,3.3994
2016-01-04,-1.9178
2016-01-05,-5.3073
2016-01-06,-5.0147
2016-01-07,-6.8323
2016-01-08,7.0
2016-01-11,-3.1153
2016-01-12,-4.5016
2016-01-13,-9.4276
2016-01-14,6.6914
2016-01-15,-9.0592
2016-01-19,-8.046
2016-01-20,-7.9167
2016-01-21,8.1448
2016-01-22,12.5523
2016-01-25,-11.1524
2016-01-26,18.41
2016-01-27,8.1272
2016-01-28,-0.3268
2016-01-29,5.9016
2016-02-01,-2.4768
2016-02-02,-3.8095
2016-02-03,3.6304
2016-02-04,-6.5744
2016-02-05,-3.7037
2016-02-08,-16.1538
2016-02-09,-10.0917
2016-02-10,-1.5306
2016-02-11,-11.9171
2016-02-12,6.4706
2016-02-16,2.2099
2016-02-17,12.4324
2016-02-18,-8.1731
2016-02-19,2.0942
2016-02-22,8.7179
2016-02-23,-6.1321
2016-02-24,6.0302
2016-02-25,6.1611
2016-02-26,2.6786
2016-02-29,13.0435
2016-03-01,8.0769
2016-03-02,10.3203
2016-03-03,2.5806
2016-03-04,11.3208
2016-03-07,16.6667
2016-03-08,-16.2228
2016-03-09,0.8671
2016-03-10,-5.4441
2016-03-11,9.697
2016-03-14,-4.4199
2016-03-15,-3.7572
2016-03-16,1.8018
2016-03-17,13.8643
2016-03-18,-1.0363
2016-03-21,2.0942
2016-03-22,-0.7692
2016-03-23,-5.9432
2016-03-24,1.0989
2016-03-28,-2.1739
2016-03-29,0.2778
2016-03-30,-2.7701000000000002
2016-03-31,-0.8547
2016-04-01,-6.3218
2016-04-04,-4.6012
2016-04-05,6.1093
2016-04-06,3.0303
2016-04-07,-3.5294
2016-04-08,10.061
2016-04-11,3.3241
2016-04-12,6.1662
2016-04-13,5.303
2016-04-14,-3.1175
2016-04-15,-0.7426
2016-04-18,1.4963
2016-04-19,17.4447
2016-04-20,0.4184
2016-04-21,1.25
2016-04-22,2.8807
2016-04-25,0.0
2016-04-26,1.2
2016-04-27,8.498
2016-04-28,4.3716
2016-04-29,3.8394
2016-05-02,-4.7059
2016-05-03,-2.9981999999999998
2016-05-04,-1.4545
2016-05-05,-3.4816
2016-05-06,3.4068
2016-05-09,-4.845
2016-05-10,2.2403
2016-05-11,2.7888
2016-05-12,-3.4884
2016-05-13,-3.6145
2016-05-16,9.7917
2016-05-17,3.2258
2016-05-18,-4.9632
2016-05-19,-5.6093
2016-05-20,0.8197
2016-05-23,-4.065
2016-05-24,-0.2119
2016-05-25,6.3694
2016-05-26,2.5948
2016-05-27,-1.751
2016-05-31,0.0
2016-06-01,4.1584
2016-06-02,4.3726
2016-06-03,-0.5464
2016-06-06,3.8462
2016-06-07,4.4092
2016-06-08,2.5338000000000003
2016-06-09,-1.1532
2016-06-10,-6.5
2016-06-13,-4.0998
2016-06-14,0.0
2016-06-15,-2.4164
2016-06-16,-2.6667
2016-06-17,9.1977
2016-06-20,-2.6882
2016-06-21,1.6575
2016-06-22,-1.4493
2016-06-23,3.6765
2016-06-24,-7.4468
2016-06-27,-8.6207
2016-06-28,13.2075
2016-06-29,1.8519
2016-06-30,-2.3636
2016-07-01,4.2831
2016-07-05,-3.2143
2016-07-06,3.69
2016-07-07,-2.1352
2016-07-08,4.0
2016-07-11,2.6224
2016-07-12,5.4514
2016-07-13,-1.454
2016-07-14,2.623
2016-07-15,0.639
2016-07-18,0.4762
2016-07-19,-1.2638
2016-07-20,-1.44
2016-07-21,-1.7856999999999998
2016-07-22,1.157
2016-07-25,-4.2484
2016-07-26,-30.0341
2016-07-27,5.122
2016-07-28,-7.4246
2016-07-29,4.5113
2016-08-01,-7.1942
2016-08-02,-8.0103
2016-08-03,12.0787
2016-08-04,5.3985
2016-08-05,-0.2439
2016-08-08,0.978
2016-08-09,-5.8111
2016-08-10,-0.2571
2016-08-11,5.6701
2016-08-12,-1.7073
2016-08-15,1.4888
2016-08-16,-5.6235
2016-08-17,0.5181
2016-08-18,1.0309
2016-08-19,-3.0612
2016-08-22,-1.0526
2016-08-23,0.5319
2016-08-24,-2.1164
2016-08-25,1.6216
2016-08-26,2.3936
2016-08-29,-3.8961
2016-08-30,-2.1622
2016-08-31,-4.9724
2016-09-01,-5.5233
2016-09-02,3.0769
2016-09-06,5.3731
2016-09-07,3.966
2016-09-08,3.5422000000000002
2016-09-09,-4.7368
2016-09-12,-3.5911999999999997
2016-09-13,-9.1691
2016-09-14,-1.8927
2016-09-15,4.1801
2016-09-16,-1.5432000000000001
2016-09-19,-0.3135
2016-09-20,-1.5723
2016-09-21,3.5144
2016-09-22,0.9259
2016-09-23,-4.5872
2016-09-26,1.6026
2016-09-27,0.0
2016-09-28,5.3628
2016-09-29,2.6946
2016-09-30,2.9154999999999998
2016-10-03,-6.2323
2016-10-04,-2.1148
2016-10-05,5.2469
2016-10-06,0.5865
2016-10-07,-1.4577
2016-10-10,5.0296
2016-10-11,2.8169
2016-10-12,2.1918
2016-10-13,-0.2681
2016-10-14,-1.0753
2016-10-17,-1.087
2016-10-18,-3.2967
2016-10-19,4.2614
2016-10-20,0.8174
2016-10-21,-3.2432
2016-10-24,-3.352
2016-10-25,0.8671
2016-10-26,-0.8596
2016-10-27,-0.578
2016-10-28,-1.7442
2016-10-31,-3.5503
2016-11-01,-1.5337
2016-11-02,-1.5575999999999999
2016-11-03,1.2658
2016-11-04,0.9677
2016-11-07,0.3195
2016-11-08,-1.9108
2016-11-09,7.4675
2016-11-10,-0.3021
2016-11-11,-0.6061
2016-11-14,0.3049
2016-11-15,3.3435
2016-11-16,-0.8824
2016-11-17,-2.3739
2016-11-18,1.8237
2016-11-21,2.9851
2016-11-22,1.7391
2016-11-23,2.849
2016-11-25,-2.7701000000000002
2016-11-28,-3.1339
2016-11-29,-3.5294
2016-11-30,6.4024
2016-12-01,4.8711
2016-12-02,-5.7377
2016-12-05,3.7681
2016-12-06,0.5587
2016-12-07,-1.1111
2016-12-08,8.427
2016-12-09,16.0622
2016-12-12,-2.4554
2016-12-13,0.4577
2016-12-14,-4.1002
2016-12-15,3.0879
2016-12-16,0.6912
2016-12-19,1.6018
2016-12-20,-2.4775
2016-12-21,1.1547
2016-12-22,-0.9132
2016-12-23,-2.5346
2016-12-27,0.7092
2016-12-28,-0.2347
2016-12-29,-1.4118
2016-12-30,0.2387
2017-01-03,3.5714
2017-01-04,0.4598
2017-01-05,1.8307
2017-01-06,0.2247
2017-01-09,-2.2422
2017-01-10,-0.4587
2017-01-11,2.0737
2017-01-12,0.2257
2017-01-13,-1.3514
2017-01-17,2.0548
2017-01-18,-3.132
2017-01-19,-2.3095
2017-01-20,2.8369
2017-01-23,-2.9885
2017-01-24,2.6066000000000003
2017-01-25,3.0023
2017-01-26,2.2422
2017-01-27,-4.6053
2017-01-30,-3.4483
2017-01-31,-3.3333
2017-02-01,-2.4631
2017-02-02,7.8283000000000005
2017-02-03,7.7283
2017-02-06,4.0
2017-02-07,-3.6325
2017-02-08,0.0
2017-02-09,1.1086
2017-02-10,1.9737
2017-02-13,-2.7957
2017-02-14,7.0796
2017-02-15,0.4132
2017-02-16,2.2634
2017-02-17,-1.6097000000000001
2017-02-21,5.317
2017-02-22,-5.0485
2017-02-23,1.4315
2017-02-24,1.0081
2017-02-27,-0.1996
2017-02-28,-6.6
2017-03-01,-22.4839
2017-03-02,7.7348
2017-03-03,-3.5897
2017-03-06,-4.5213
2017-03-07,-16.7131
2017-03-08,3.3445
2017-03-09,-1.6181
2017-03-10,-0.3289
2017-03-13,2.9703
2017-03-14,-0.9615
2017-03-15,6.4725
