ticker,CLPR US Equity
2017-06-30,-1.28
2017-07-03,0.5673
2017-07-05,-0.3223
2017-07-06,-1.2126000000000001
2017-07-07,-0.2455
2017-07-10,-1.0664
2017-07-11,-3.068
2017-07-12,3.5073
2017-07-13,-0.6612
2017-07-14,-0.6656
2017-07-17,0.5025
2017-07-18,-0.0833
2017-07-19,-0.1668
2017-07-20,0.0835
2017-07-21,-0.5843
2017-07-24,0.5038
2017-07-25,0.3342
2017-07-26,-0.5828
2017-07-27,-1.005
2017-07-28,-2.2843
2017-07-31,-3.0303
2017-08-01,-2.2321
2017-08-02,-1.6438000000000001
2017-08-03,-0.4178
2017-08-04,-0.8467
2017-08-07,-0.5693
2017-08-08,-0.2863
2017-08-09,-1.5311
2017-08-10,-0.9718
2017-08-11,-2.0608
2017-08-14,4.4088
2017-08-15,-0.096
2017-08-16,-0.0961
2017-08-17,1.8269
2017-08-18,-0.4721
2017-08-21,0.1898
2017-08-22,5.6818
2017-08-23,0.448
2017-08-24,-1.5165
2017-08-25,-0.3623
2017-08-28,3.9091
2017-08-29,-2.2747
2017-08-30,-0.3581
2017-08-31,0.2695
2017-09-01,-0.5376
2017-09-05,-0.9009
2017-09-06,0.9091
2017-09-07,-2.3423
2017-09-08,0.8303
2017-09-11,-0.0915
2017-09-12,0.2747
2017-09-13,0.274
2017-09-14,2.459
2017-09-15,-4.3556
2017-09-18,3.7175000000000002
2017-09-19,-3.1362
2017-09-20,-0.37
2017-09-21,-1.9499
2017-09-22,-1.4205
2017-09-25,1.7290999999999999
2017-09-26,1.5109
2017-09-27,4.3721
2017-09-28,-2.3173
2017-09-29,-2.281
2017-10-02,2.4276
2017-10-03,-0.8204
2017-10-04,-0.0919
2017-10-05,0.368
2017-10-06,0.4583
2017-10-09,4.0146
2017-10-10,1.4035
2017-10-11,-0.173
2017-10-12,-0.5199
2017-10-13,0.2613
2017-10-16,-0.0869
2017-10-17,-0.1739
2017-10-18,-0.6969
2017-10-19,0.3509
2017-10-20,-0.7867
2017-10-23,-3.7885
2017-10-24,-0.0916
2017-10-25,1.0082
2017-10-26,0.8167
2017-10-27,-3.1503
2017-10-30,0.3717
2017-10-31,0.6481
2017-11-01,-0.184
2017-11-02,1.1982
2017-11-03,1.0474
2017-11-06,-2.6364
2017-11-07,-0.4669
2017-11-08,1.2195
2017-11-09,2.4096
2017-11-10,-0.4525
2017-11-13,-3.7273
2017-11-14,-6.8933
2017-11-15,-2.1298
2017-11-16,2.487
2017-11-17,0.91
2017-11-20,3.6071999999999997
2017-11-21,1.0638
2017-11-22,0.6699
2017-11-24,0.2852
2017-11-27,-1.9905
2017-11-28,-0.677
2017-11-29,-0.6816
2017-11-30,-1.1764999999999999
2017-12-01,0.6944
2017-12-04,-1.4778
2017-12-05,0.5
2017-12-06,0.0995
2017-12-07,-1.5905
2017-12-08,1.4141
2017-12-11,-0.1992
2017-12-12,-0.8982
2017-12-13,3.2226
2017-12-14,-0.5854
2017-12-15,-0.6869
2017-12-18,1.581
2017-12-19,-2.9183
2017-12-20,0.2004
2017-12-21,-0.5
2017-12-22,-0.5025
2017-12-26,0.0
2017-12-27,-0.303
2017-12-28,0.0
2017-12-29,1.2158
2018-01-02,0.1001
2018-01-03,-0.4
2018-01-04,-0.9036
2018-01-05,1.4184
2018-01-08,-0.2997
2018-01-09,-1.1022
2018-01-10,-1.8237
2018-01-11,4.9536
2018-01-12,-1.3766
2018-01-16,-0.6979
2018-01-17,0.6024
2018-01-18,0.2994
2018-01-19,0.995
2018-01-22,0.2956
2018-01-23,-0.2947
2018-01-24,0.0
2018-01-25,0.197
2018-01-26,-0.0983
2018-01-29,-0.0984
2018-01-30,-0.5911
2018-01-31,-6.3429
2018-02-01,-5.0794
2018-02-02,-8.5842
2018-02-05,-5.7317
2018-02-06,4.6572
2018-02-07,-0.3708
2018-02-08,-3.598
2018-02-09,3.3462
2018-02-12,1.1208
2018-02-13,-0.9852
2018-02-14,0.0
2018-02-15,0.2488
2018-02-16,2.4814
2018-02-20,-2.1792
2018-02-21,1.3614
2018-02-22,4.1514
2018-02-23,3.0481
2018-02-26,1.7065000000000001
2018-02-27,-0.2237
2018-02-28,-0.2242
2018-03-01,-0.6742
2018-03-02,-0.2262
2018-03-05,0.1134
2018-03-06,1.0193
2018-03-07,-2.4664
2018-03-08,0.3448
2018-03-09,1.3746
2018-03-12,3.0508
2018-03-13,-0.2193
2018-03-14,-3.1868
2018-03-15,-0.681
2018-03-16,4.8
2018-03-19,-0.5453
2018-03-20,-3.0702
2018-03-21,-2.2059
2018-03-22,-1.6374
2018-03-23,-3.9239
2018-03-26,-0.495
2018-03-27,-1.7412999999999998
2018-03-28,5.6962
2018-03-29,1.4371
2018-04-02,-5.9032
2018-04-03,0.5019
2018-04-04,3.1211
2018-04-05,0.9685
2018-04-06,-0.7194
2018-04-09,1.9324
2018-04-10,-1.5403
2018-04-11,1.5644
2018-04-12,-2.1327
2018-04-13,-1.2107
2018-04-16,0.4902
2018-04-17,-1.8293
2018-04-18,3.8509
2018-04-19,-4.4258
2018-04-20,-2.8786
2018-04-23,0.0
2018-04-24,0.2577
2018-04-25,-0.7712
2018-04-26,1.0363
2018-04-27,2.5641
2018-04-30,2.375
2018-05-01,-1.7094
2018-05-02,1.7391
2018-05-03,1.221
2018-05-04,0.6031
2018-05-07,1.5588
2018-05-08,-0.3542
2018-05-09,0.4739
2018-05-10,-0.3538
2018-05-11,0.5917
2018-05-14,-0.2353
2018-05-15,0.8255
2018-05-16,2.6901
2018-05-17,2.3918
2018-05-18,2.1135
2018-05-21,1.1438
2018-05-22,-3.6997
2018-05-23,-0.678
2018-05-24,-1.1377
2018-05-25,-2.3015
2018-05-29,1.5312000000000001
2018-05-30,2.3202
2018-05-31,1.2472
2018-06-01,0.112
2018-06-04,-0.783
2018-06-05,-2.0293
2018-06-06,0.9206
2018-06-07,3.8769
2018-06-08,3.4029
2018-06-11,4.6709
2018-06-12,1.8256000000000001
2018-06-13,-3.7849
2018-06-14,2.795
2018-06-15,-4.0282
2018-06-18,-1.3641
2018-06-19,-2.4468
2018-06-20,-6.434
2018-06-21,-0.3497
2018-06-22,1.1696
2018-06-25,0.2312
2018-06-26,-1.1534
2018-06-27,0.0
2018-06-28,1.0502
2018-06-29,-1.3857
2018-07-02,-0.1171
2018-07-03,1.9929999999999999
2018-07-05,1.8391
2018-07-06,2.3702
2018-07-09,3.4179
2018-07-10,6.3966
2018-07-11,-0.9018
2018-07-12,0.4044
2018-07-13,-0.5035
2018-07-16,1.3158
2018-07-17,-0.1998
2018-07-18,0.2002
2018-07-19,2.3976
2018-07-20,-1.7561
2018-07-23,2.4826
2018-07-24,-0.5814
2018-07-25,-0.0975
2018-07-26,0.3902
2018-07-27,-0.4859
2018-07-30,0.5859
2018-07-31,3.301
2018-08-01,-1.0338
2018-08-02,0.1899
2018-08-03,-0.3791
2018-08-06,0.666
2018-08-07,0.0945
2018-08-08,-1.4163999999999999
2018-08-09,0.9579
2018-08-10,0.9488
2018-08-13,3.1015
2018-08-14,2.1878
2018-08-15,2.6762
2018-08-16,8.1668
2018-08-17,-1.7269
2018-08-20,-1.318
2018-08-21,-0.5843
2018-08-22,-0.084
2018-08-23,-0.084
2018-08-24,0.0841
2018-08-27,-0.4202
2018-08-28,0.2532
2018-08-29,-0.3367
2018-08-30,-0.5912
2018-08-31,3.6534
2018-09-04,-2.459
2018-09-05,0.5882
2018-09-06,0.4177
2018-09-07,0.7488
2018-09-10,0.4129
2018-09-11,-3.125
2018-09-12,-0.5093
2018-09-13,2.5597
2018-09-14,0.5824
2018-09-17,1.6543
2018-09-18,-1.2205
2018-09-19,0.2471
2018-09-20,2.3007
2018-09-21,5.2209
2018-09-24,-0.7634
2018-09-25,1.7692
2018-09-26,-1.4361
2018-09-27,0.4601
2018-09-28,3.2824
2018-10-01,-1.7738
2018-10-02,-1.5049000000000001
2018-10-03,1.6806999999999999
2018-10-04,-2.1037
2018-10-05,1.2279
2018-10-08,2.8810000000000002
2018-10-09,-0.6632
2018-10-10,-2.5964
2018-10-11,-3.6558
2018-10-12,-2.5296
2018-10-15,0.2433
2018-10-16,4.288
2018-10-17,-1.6292
2018-10-18,1.5773000000000001
2018-10-19,1.0093
2018-10-22,-0.3075
2018-10-23,0.1542
2018-10-24,0.3079
2018-10-25,5.0652
2018-10-26,-1.2418
2018-10-29,-0.7396
2018-10-30,0.2981
2018-10-31,-0.1486
2018-11-01,-0.0744
2018-11-02,2.5316
2018-11-05,2.1786
2018-11-06,1.2793
2018-11-07,0.0
2018-11-08,-1.4035
2018-11-09,0.2135
2018-11-12,-0.6392
2018-11-13,1.0365
2018-11-14,-0.0712
2018-11-15,-1.9957
2018-11-16,-4.2182
2018-11-19,-0.6834
2018-11-20,-0.841
2018-11-21,3.5465999999999998
2018-11-23,-0.2234
2018-11-26,0.0746
2018-11-27,-4.176
2018-11-28,3.035
2018-11-29,-1.6616
2018-11-30,-0.9217
2018-12-03,0.7752
2018-12-04,-5.3846
2018-12-06,0.7317
2018-12-07,0.8878
2018-12-10,-0.72
2018-12-11,1.1280999999999999
2018-12-12,1.2749
2018-12-13,0.9441
2018-12-14,-1.0912
2018-12-17,-1.8913
2018-12-18,0.5622
2018-12-19,0.3994
2018-12-20,-0.3182
2018-12-21,-0.0798
2018-12-24,-2.3163
2018-12-26,5.3148
2018-12-27,0.3106
2018-12-28,0.4644
2018-12-31,0.6934
2019-01-02,-1.6067
2019-01-03,-0.6221
2019-01-04,3.3646
2019-01-07,-2.0439
2019-01-08,0.8501
2019-01-09,1.4559
2019-01-10,-0.1511
2019-01-11,0.5295
2019-01-14,-1.5049000000000001
2019-01-15,0.6112
2019-01-16,1.4426999999999999
2019-01-17,-0.2246
2019-01-18,-0.7502
2019-01-22,-0.2268
2019-01-23,0.0758
2019-01-24,-0.6813
2019-01-25,0.8384
2019-01-28,-2.5699
2019-01-29,0.0776
2019-01-30,0.9302
2019-01-31,-0.5376
2019-02-01,-0.9266
2019-02-04,-0.0779
2019-02-05,0.468
2019-02-06,-0.1553
2019-02-07,0.0778
2019-02-08,-3.2634
2019-02-11,0.8032
2019-02-12,0.3984
2019-02-13,-0.5556
2019-02-14,-1.0375
2019-02-15,2.4194
2019-02-19,-0.3937
2019-02-20,0.2372
2019-02-21,1.8138999999999998
2019-02-22,0.8521
2019-02-25,-0.4608
2019-02-26,1.3889
2019-02-27,-0.8371
2019-02-28,0.9977
2019-03-01,0.9119
2019-03-04,-0.4518
2019-03-05,0.4539
2019-03-06,-1.3554
2019-03-07,-0.458
2019-03-08,0.9969
2019-03-11,0.3797
2019-03-12,0.6808
2019-03-13,0.0751
2019-03-14,0.3754
2019-03-15,0.6358
2019-03-18,0.0
2019-03-19,-0.3743
2019-03-20,-0.2254
2019-03-21,0.3765
2019-03-22,-2.7757
2019-03-25,2.7006
2019-03-26,0.3005
2019-03-27,-0.2247
2019-03-28,0.3003
2019-03-29,0.2246
2019-04-01,-0.3734
2019-04-02,0.2249
2019-04-03,-0.1496
2019-04-04,-0.0749
2019-04-05,0.5247
2019-04-08,-0.7457
2019-04-09,0.0
2019-04-10,-0.9016
2019-04-11,0.5307
2019-04-12,0.2262
2019-04-15,0.2257
2019-04-16,0.0751
2019-04-17,-0.3001
2019-04-18,-0.7524
2019-04-22,-0.7582
2019-04-23,0.7639
2019-04-24,-0.6823
2019-04-25,-1.145
2019-04-26,0.695
2019-04-29,0.3834
2019-04-30,-0.3056
2019-05-01,-1.8391
2019-05-02,0.3123
2019-05-03,3.2685
2019-05-06,-1.7332
2019-05-07,-0.4601
2019-05-08,0.1541
2019-05-09,0.3077
2019-05-10,1.227
2019-05-13,-2.1212
2019-05-14,0.3096
2019-05-15,-0.0772
2019-05-16,0.3861
2019-05-17,-0.3846
2019-05-20,0.2703
2019-05-21,0.5431
2019-05-22,0.3086
2019-05-23,-0.5385
2019-05-24,0.5414
2019-05-28,-0.3846
2019-05-29,-1.3127
2019-05-30,0.3912
2019-05-31,-0.4677
2019-06-03,0.1566
2019-06-04,0.3127
2019-06-05,-1.1691
2019-06-06,-1.5773000000000001
2019-06-07,2.4038
2019-06-10,-0.7825
2019-06-11,-0.3155
2019-06-12,0.4747
2019-06-13,1.9685000000000001
2019-06-14,0.0772
2019-06-17,-1.0031
2019-06-18,-1.0912
2019-06-19,0.5516
2019-06-20,-4.3887
2019-06-21,0.2459
2019-06-24,-0.2453
2019-06-25,3.6885
2019-06-26,-13.4387
2019-06-27,-3.2877
2019-06-28,5.5713
2019-07-01,-1.0733
2019-07-02,1.085
2019-07-03,2.7728
2019-07-05,0.1741
2019-07-08,-0.8688
2019-07-09,-0.9641
2019-07-10,0.6195
2019-07-11,-1.3193
2019-07-12,0.8913
2019-07-15,-2.9152
2019-07-16,-0.6369
2019-07-17,0.0916
2019-07-18,-2.1958
2019-07-19,-1.8709
2019-07-22,-2.2879
2019-07-23,2.0488
2019-07-24,0.956
2019-07-25,-1.0417
2019-07-26,4.689
2019-07-29,3.1993
2019-07-30,-0.4429
2019-07-31,2.758
2019-08-01,1.7316
2019-08-02,-7.6596
2019-08-05,-2.9493
2019-08-06,4.3685
2019-08-07,0.273
2019-08-08,1.6334
2019-08-09,-1.7856999999999998
2019-08-12,1.5909
2019-08-13,0.4513
2019-08-14,-1.168
2019-08-15,0.0
2019-08-16,0.1818
2019-08-19,0.1815
2019-08-20,2.1739
2019-08-21,-1.5070999999999999
2019-08-22,-0.09
2019-08-23,-0.9009
2019-08-26,1.8182
2019-08-27,-3.5714
2019-08-28,3.2407
2019-08-29,-0.7175
2019-08-30,-1.1743000000000001
2019-09-03,-2.3766
2019-09-04,-1.779
2019-09-05,0.6673
2019-09-06,0.2841
2019-09-09,0.8499
2019-09-10,-0.8427
2019-09-11,4.3437
2019-09-12,-0.543
2019-09-13,-2.1838
2019-09-16,0.0
2019-09-17,3.4419
2019-09-18,-1.7086000000000001
2019-09-19,-0.5489
2019-09-20,1.196
2019-09-23,-0.7273
2019-09-24,-0.3663
2019-09-25,-1.1029
2019-09-26,-2.7881
2019-09-27,-2.7725
2019-09-30,0.1967
2019-10-01,-4.318
2019-10-02,1.3333
2019-10-03,-1.8218999999999999
2019-10-04,0.9278
2019-10-07,-0.3064
2019-10-08,-5.123
2019-10-09,-2.3758
2019-10-10,0.1106
2019-10-11,-0.1105
2019-10-14,-1.2168
2019-10-15,-4.0314
2019-10-16,2.6837999999999997
2019-10-17,6.3636
2019-10-18,1.9231
2019-10-21,-1.0482
2019-10-22,0.1059
2019-10-23,-1.6931
2019-10-24,-1.8298999999999999
2019-10-25,-2.8509
2019-10-28,3.2731
2019-10-29,2.5137
2019-10-30,3.0917
2019-10-31,-0.3102
2019-11-01,3.7344
2019-11-04,3.1
2019-11-05,-1.0669
2019-11-06,1.9607999999999999
2019-11-07,1.25
2019-11-08,-3.1339
2019-11-11,-2.9412000000000003
2019-11-12,-1.6162
2019-11-13,-4.5175
2019-11-14,-3.1183
2019-11-15,5.6604
2019-11-18,-3.7815
2019-11-19,1.7467000000000001
2019-11-20,-1.9313
2019-11-21,-2.5164
2019-11-22,1.2907
2019-11-25,2.0157
2019-11-26,-1.2075
2019-11-27,0.0
2019-11-29,-0.5556
2019-12-02,-0.1117
2019-12-03,2.1253
2019-12-04,0.5476
2019-12-05,0.5447
2019-12-06,0.0
2019-12-09,-1.4085
2019-12-10,1.6484
2019-12-11,1.6216
2019-12-12,3.9362
2019-12-13,-0.3071
2019-12-16,2.0534
2019-12-17,0.503
2019-12-18,4.3043
2019-12-19,-3.9347
2019-12-20,1.3986
2019-12-23,1.3793
2019-12-24,0.8746
2019-12-26,0.0963
2019-12-27,0.385
2019-12-30,0.0
2019-12-31,1.6299000000000001
2020-01-02,-3.0189
2020-01-03,0.3891
2020-01-06,1.7442
2020-01-07,1.3333
2020-01-08,0.5639
2020-01-09,-2.1495
2020-01-10,-0.382
2020-01-13,0.5753
2020-01-14,0.0953
2020-01-15,1.8094999999999999
2020-01-16,0.7484
2020-01-17,-0.2786
2020-01-21,1.3966
2020-01-22,1.3774
2020-01-23,0.5435
2020-01-24,-0.4505
2020-01-27,-0.362
2020-01-28,0.9991
2020-01-29,-0.6295
2020-01-30,-0.724
2020-01-31,-2.8259
2020-02-03,6.0038
2020-02-04,-1.6814
2020-02-05,1.3501
2020-02-06,-0.6217
2020-02-07,0.0894
2020-02-10,1.4285999999999999
2020-02-11,-1.0563
2020-02-12,-0.089
2020-02-13,1.2467
2020-02-14,-2.4626
2020-02-18,1.2624
2020-02-19,-1.1576
2020-02-20,-0.5405
2020-02-21,0.1812
2020-02-24,-1.1754
2020-02-25,0.5489
2020-02-26,0.7279
2020-02-27,0.6323
2020-02-28,1.167
2020-03-02,0.4437
2020-03-03,-1.5018
2020-03-04,1.1659
2020-03-05,-3.9007
2020-03-06,-1.1993
2020-03-09,-0.6536
2020-03-10,5.7331
2020-03-11,-11.0222
2020-03-12,-9.0909
2020-03-13,2.3077
2020-03-16,-24.1676
2020-03-17,5.6657
2020-03-18,-27.2118
2020-03-19,16.7587
2020-03-20,-8.8328
2020-03-23,0.2595
2020-03-24,0.5263
2020-03-25,0.1745
2020-03-26,0.0
2020-03-27,-5.4007
2020-03-30,-4.2357
2020-03-31,-0.3846
2020-04-01,-7.7219999999999995
2020-04-02,-4.8117
2020-04-03,-2.1978
2020-04-06,2.0225
2020-04-07,4.6256
2020-04-08,6.3158
2020-04-09,9.901
2020-04-13,-7.2072
2020-04-14,5.4369
2020-04-15,-10.3131
2020-04-16,-2.0534
2020-04-17,4.8218
2020-04-20,-2.4
2020-04-21,-1.2295
2020-04-22,-2.2822
2020-04-23,-2.9724
2020-04-24,5.2516
2020-04-27,2.4948
2020-04-28,11.1562
2020-04-29,2.5547
2020-04-30,-5.694
2020-05-01,-3.5849
2020-05-04,4.8924
2020-05-05,-2.9851
2020-05-06,0.9615
2020-05-07,2.8571
2020-05-08,2.7778
2020-05-11,-7.9279
2020-05-12,11.3503
2020-05-13,-1.0545
2020-05-14,3.0195
2020-05-15,0.3448
2020-05-18,3.6082
2020-05-19,14.9254
2020-05-20,4.9062
2020-05-21,1.8569
2020-05-22,-7.7975
2020-05-26,7.5668
2020-05-27,2.8966
2020-05-28,-3.6193
2020-05-29,2.6426
2020-06-01,-2.439
2020-06-02,-0.8333
2020-06-03,6.1625
2020-06-04,0.1319
2020-06-05,5.2701
2020-06-08,5.7572
2020-06-09,-3.787
2020-06-10,0.123
2020-06-11,-13.3907
2020-06-12,5.8156
2020-06-15,1.0724
2020-06-16,5.8355
2020-06-17,-4.6366
2020-06-18,-4.0736
2020-06-19,-2.8767
2020-06-22,3.2439999999999998
2020-06-23,5.3279
2020-06-24,-4.1505
2020-06-25,1.8944999999999999
2020-06-26,0.1328
2020-06-29,6.4987
2020-06-30,0.8717
2020-07-01,-1.8519
2020-07-02,4.2767
2020-07-06,0.4825
2020-07-07,-6.0024
2020-07-08,-4.2146
2020-07-09,-4.1333
2020-07-10,0.4172
2020-07-13,-1.2465
2020-07-14,0.0
2020-07-15,2.3843
2020-07-16,-2.0548
2020-07-17,-0.979
2020-07-20,-3.5311
2020-07-21,1.4641
2020-07-22,0.8658
2020-07-23,-4.578
2020-07-24,-1.7991000000000001
2020-07-27,1.0687
2020-07-28,1.0574
2020-07-29,4.0359
2020-07-30,-0.7184
2020-07-31,-3.3285
